Time,PrimTSet,HwActive,HwTOutlet,HwTSet,ChActive,ActPow,PrimT
2018-02-08T10:10:54.334Z,,,,,,,54.2
2018-02-08T10:11:04.394Z,,,46.1,55,,,54.1
2018-02-08T10:11:14.332Z,,,46,55,,,54.2
2018-02-08T10:11:24.332Z,,,46,55,,,54.3
2018-02-08T10:11:34.331Z,,,,,,,54.4
2018-02-08T10:11:44.339Z,,,45.9,55,,,54.6
2018-02-08T10:11:54.332Z,,,45.8,55,,,
2018-02-08T10:12:04.332Z,,,45.8,55,,,54.8
2018-02-08T10:12:14.331Z,,,,,,,54.9
2018-02-08T10:12:24.332Z,,,45.8,55,,,55
2018-02-08T10:12:34.486Z,,,45.7,55,,,
2018-02-08T10:12:44.332Z,,,45.6,55,,,
2018-02-08T10:12:54.333Z,,,,,,,55.2
2018-02-08T10:13:04.333Z,,,45.6,55,,,
2018-02-08T10:13:14.338Z,,,45.5,55,,,55.3
2018-02-08T10:13:29.520Z,,,45.5,55,,,
2018-02-08T10:13:34.332Z,,,,,,,55.5
2018-02-08T10:13:44.332Z,,,45.3,55,,,
2018-02-08T10:13:54.332Z,,,45.2,55,,,
2018-02-08T10:14:04.332Z,,,45.2,55,,,55.6
2018-02-08T10:14:14.351Z,,,,,,,55.7
2018-02-08T10:14:24.335Z,,,45.1,55,,,
2018-02-08T10:14:34.332Z,,,45.1,55,,,
2018-02-08T10:14:44.332Z,,,,,,,55.8
2018-02-08T10:14:54.342Z,,,45,55,,,
2018-02-08T10:15:04.332Z,,,44.9,55,,,
2018-02-08T10:15:14.332Z,,,,,,,55.9
2018-02-08T10:15:24.336Z,,,44.8,55,,,
2018-02-08T10:15:34.332Z,,,44.8,55,,,
2018-02-08T10:15:54.334Z,,,44.7,55,,,56
2018-02-08T10:16:04.332Z,,,44.7,55,,,
2018-02-08T10:16:14.332Z,,,44.5,55,,,
2018-02-08T10:16:24.333Z,,,44.4,55,,,
2018-02-08T10:16:44.332Z,,,44.3,55,,,
2018-02-08T10:16:54.335Z,,,44.3,55,,,
2018-02-08T10:17:04.332Z,,,44.2,55,,,
2018-02-08T10:17:24.347Z,,,44.1,55,,,
2018-02-08T10:17:34.349Z,,,44.1,55,,,
2018-02-08T10:17:54.335Z,,,44,55,,,
2018-02-08T10:18:04.332Z,,,43.9,55,,,
2018-02-08T10:18:24.332Z,,,43.7,55,,,
2018-02-08T10:18:34.335Z,,,43.7,55,,,
2018-02-08T10:18:54.335Z,,0,43.6,55,2,79,57.5
2018-02-08T10:19:04.333Z,,,43.6,55,,59,62.5
2018-02-08T10:19:14.332Z,,,43.5,55,,29,63.7
2018-02-08T10:19:24.332Z,,,43.5,55,,,59.2
2018-02-08T10:19:34.352Z,,,43.5,55,,,55
2018-02-08T10:19:44.462Z,,,43.4,55,,,53.1
2018-02-08T10:19:54.333Z,,,43.4,55,,,52.1
2018-02-08T10:20:04.333Z,,,43.3,55,,,52.4
2018-02-08T10:20:14.345Z,,,43.3,55,,,53.2
2018-02-08T10:20:24.332Z,,,43.2,55,,,
2018-02-08T10:20:35.323Z,,,43.2,55,,,53.3
2018-02-08T10:20:44.332Z,,,,,,,53.4
2018-02-08T10:20:54.332Z,,,43.2,55,,,
2018-02-08T10:21:04.338Z,,,43.2,55,,,53.5
2018-02-08T10:21:14.336Z,,,,,,,53.9
2018-02-08T10:21:24.333Z,,,43.3,55,,,54
2018-02-08T10:21:34.333Z,,,43.3,55,,,54.1
2018-02-08T10:21:44.337Z,,,43.3,55,,,54.3
2018-02-08T10:21:54.334Z,,,,,,,54.5
2018-02-08T10:22:04.336Z,,,43.3,55,,,54.7
2018-02-08T10:22:14.333Z,,,43.4,55,,,54.9
2018-02-08T10:22:24.333Z,,,,,,,55
2018-02-08T10:22:34.333Z,,,43.4,55,,,55.2
2018-02-08T10:22:44.334Z,,,43.5,55,,,55.3
2018-02-08T10:22:54.333Z,,,,,,,55.6
2018-02-08T10:23:04.338Z,,,43.5,55,,,55.7
2018-02-08T10:23:14.350Z,,,43.6,55,,,55.9
2018-02-08T10:23:29.353Z,,,,,,,56
2018-02-08T10:23:34.337Z,,,43.6,55,,,56.2
2018-02-08T10:23:44.333Z,,,43.7,55,,,
2018-02-08T10:23:54.360Z,,,,,,,56.5
2018-02-08T10:24:04.336Z,,,43.7,55,,,56.6
2018-02-08T10:24:14.348Z,,,44,55,,,56.7
2018-02-08T10:24:24.333Z,,,,,,,57
2018-02-08T10:24:34.414Z,,,44.1,55,,,57.1
2018-02-08T10:24:44.333Z,,,44.1,55,,,
2018-02-08T10:24:54.345Z,,,,,,,57.3
2018-02-08T10:25:04.333Z,,,44.2,55,,,57.6
2018-02-08T10:25:14.333Z,,,44.3,55,,,
2018-02-08T10:25:24.335Z,,,,,,,57.7
2018-02-08T10:25:34.334Z,,,44.4,55,,,57.9
2018-02-08T10:25:44.333Z,,,44.4,55,,,58
2018-02-08T10:25:54.334Z,,,44.5,55,,,58.1
2018-02-08T10:26:04.334Z,,,44.7,55,,,58.4
2018-02-08T10:26:24.333Z,,,44.8,55,,,58.6
2018-02-08T10:26:34.334Z,,,44.9,55,,,58.7
2018-02-08T10:26:44.345Z,,,,,,,58.8
2018-02-08T10:26:54.347Z,,,44.9,55,,,59
2018-02-08T10:27:04.341Z,,,45,55,,,59.1
2018-02-08T10:27:14.339Z,,,45.1,55,,,59.2
2018-02-08T10:27:24.337Z,,,45.2,55,,,
2018-02-08T10:27:34.334Z,,,,,,,59.4
2018-02-08T10:27:44.335Z,,,45.3,55,,,59.5
2018-02-08T10:27:54.353Z,,,45.5,55,,,
2018-02-08T10:28:04.353Z,,,45.5,55,,,59.7
2018-02-08T10:28:14.334Z,,,,,,,59.8
2018-02-08T10:28:24.342Z,,,45.6,55,,,60
2018-02-08T10:28:34.337Z,,,45.7,55,,,60.1
2018-02-08T10:28:54.334Z,,,45.8,55,,,60.4
2018-02-08T10:29:09.355Z,,,45.9,55,,,60.5
2018-02-08T10:29:14.334Z,,,46,55,,,60.6
2018-02-08T10:29:24.340Z,,,46.1,55,,,
2018-02-08T10:29:34.338Z,,,,,,,60.9
2018-02-08T10:29:44.334Z,,,46.2,55,,,
2018-02-08T10:29:54.334Z,,,,,,,61
2018-02-08T10:30:04.334Z,,,46.4,55,,,61.1
2018-02-08T10:30:14.334Z,,,46.5,55,,,
2018-02-08T10:30:24.334Z,,,,,,,61.2
2018-02-08T10:30:35.329Z,,,46.5,55,,,61.5
2018-02-08T10:30:44.334Z,,,46.6,55,,,
2018-02-08T10:30:54.335Z,,,,,,,61.6
2018-02-08T10:31:04.336Z,,,46.8,55,,,61.7
2018-02-08T10:31:14.469Z,,,,,,,61.9
2018-02-08T10:31:24.337Z,,0,46.8,55,2,0,62.2
2018-02-08T10:31:34.337Z,75,0,46.9,55,2,0,61.8
2018-02-08T10:31:44.334Z,,,47,55,,,60.1
2018-02-08T10:31:54.334Z,,,47,55,,,59.2
2018-02-08T10:32:04.334Z,,,47.2,55,,,58.6
2018-02-08T10:32:14.334Z,,,47.3,55,,,
2018-02-08T10:32:34.334Z,,,47.4,55,,,58.9
2018-02-08T10:32:44.340Z,,,47.5,55,,,
2018-02-08T10:32:54.334Z,,,47.5,55,,,58.5
2018-02-08T10:33:04.334Z,,,,,,,57.8
2018-02-08T10:33:14.335Z,,,47.5,55,,,
2018-02-08T10:33:24.335Z,,,47.5,55,,,57.5
2018-02-08T10:33:34.335Z,,,,,,,57.2
2018-02-08T10:33:44.334Z,,0,47.5,55,2,79,58.3
2018-02-08T10:33:54.336Z,,,47.5,55,,63,65.6
2018-02-08T10:34:04.334Z,,,47.5,55,,29,69.6
2018-02-08T10:34:14.334Z,,,47.5,55,,,67
2018-02-08T10:34:24.343Z,,,47.4,55,,,64.2
2018-02-08T10:34:35.387Z,,,47.4,55,,,62.2
2018-02-08T10:34:44.372Z,,,47.4,55,,,60.9
2018-02-08T10:34:54.335Z,,,47.3,55,,,60.6
2018-02-08T10:35:04.337Z,,,47.3,55,,,61.2
2018-02-08T10:35:14.334Z,,,47.3,55,,,
2018-02-08T10:35:24.334Z,,,47.4,55,,,61.5
2018-02-08T10:35:34.335Z,,,47.4,55,,,61.5
2018-02-08T10:35:44.353Z,,,47.5,55,,,
2018-02-08T10:35:54.334Z,,,,,,,61.6
2018-02-08T10:36:04.342Z,,,47.5,55,,,62
2018-02-08T10:36:15.328Z,,,47.6,55,,,
2018-02-08T10:36:24.335Z,,,,,,,62.1
2018-02-08T10:36:34.335Z,,,47.6,55,,,62.2
2018-02-08T10:36:44.343Z,,,47.7,55,,,
2018-02-08T10:36:54.337Z,,,,,,,62.4
2018-02-08T10:37:04.341Z,,,47.8,55,,,
2018-02-08T10:37:14.346Z,,,47.8,55,,,62.6
2018-02-08T10:37:24.335Z,,,48,55,,,
2018-02-08T10:37:34.335Z,,,48,55,,,
2018-02-08T10:37:44.340Z,,,48,55,,,62.9
2018-02-08T10:37:54.377Z,,,48.1,55,,,
2018-02-08T10:38:04.336Z,,,,,,,63
2018-02-08T10:38:14.346Z,,,48.2,55,,,
2018-02-08T10:38:24.347Z,,,48.3,55,,,63.1
2018-02-08T10:38:34.369Z,,,48.3,55,,,63.4
2018-02-08T10:38:44.355Z,,,48.4,55,,,
2018-02-08T10:38:54.361Z,,,,,,,63.5
2018-02-08T10:39:05.332Z,,,48.5,55,,,63.6
2018-02-08T10:39:15.332Z,,,48.5,55,,,
2018-02-08T10:39:24.342Z,,,48.6,55,,,63.7
2018-02-08T10:39:34.357Z,,,48.6,55,,,64
2018-02-08T10:39:44.368Z,,,48.7,55,,,
2018-02-08T10:39:54.335Z,,,48.9,55,,,64.1
2018-02-08T10:40:04.336Z,,,48.9,55,,,
2018-02-08T10:40:14.335Z,,,49,55,,,64.2
2018-02-08T10:40:24.335Z,,,49.1,55,,,64.4
2018-02-08T10:40:34.509Z,,,49.1,55,,,64.5
2018-02-08T10:40:54.338Z,,,49.2,55,,,64.6
2018-02-08T10:41:04.335Z,,,,,,,64.7
2018-02-08T10:41:14.338Z,,,49.3,55,,,64.9
2018-02-08T10:41:24.339Z,,,49.3,55,,,65
2018-02-08T10:41:34.338Z,,,49.4,55,,0,65.1
2018-02-08T10:41:44.336Z,,0,49.5,55,2,,64.8
2018-02-08T10:41:59.357Z,,,49.5,55,,,63.1
2018-02-08T10:42:04.339Z,,,49.7,55,,,62
2018-02-08T10:42:14.335Z,,,49.7,55,,,61.9
2018-02-08T10:42:24.339Z,,,49.8,55,,,61.6
2018-02-08T10:42:34.346Z,,,49.8,55,,,61.5
2018-02-08T10:42:44.343Z,,,49.9,55,,,61.6
2018-02-08T10:42:54.336Z,,,49.9,55,,,
2018-02-08T10:43:04.336Z,,,49.9,55,,,60.9
2018-02-08T10:43:14.336Z,,,50,55,,,
2018-02-08T10:43:24.335Z,,,50,55,,,60.6
2018-02-08T10:43:34.337Z,,,50,55,,,60
2018-02-08T10:43:44.336Z,,,50,55,,,59.8
2018-02-08T10:43:54.335Z,,,49.9,55,,,
2018-02-08T10:44:04.343Z,,,,,,,59.5
2018-02-08T10:44:14.336Z,,,49.9,55,,,59.3
2018-02-08T10:44:24.337Z,,,49.9,55,,,59.2
2018-02-08T10:44:34.351Z,,,49.8,55,,,58.7
2018-02-08T10:44:50.056Z,,,49.8,55,,,
2018-02-08T10:44:54.337Z,,,49.7,55,,,
2018-02-08T10:45:04.354Z,,,,,,,59.1
2018-02-08T10:45:14.338Z,,,49.5,55,,,
2018-02-08T10:45:24.348Z,,,,,,,59.2
2018-02-08T10:45:34.337Z,,,49.4,55,,,59.3
2018-02-08T10:45:44.368Z,,,49.3,55,,,
2018-02-08T10:45:54.354Z,,,,,,,59.4
2018-02-08T10:46:04.385Z,,,49.3,55,,,59.5
2018-02-08T10:46:15.452Z,,,49.2,55,,,59.7
2018-02-08T10:46:24.335Z,,,49.2,55,,,
2018-02-08T10:46:34.337Z,,,49.2,55,,,59.8
2018-02-08T10:46:44.336Z,,,49.1,55,,,
2018-02-08T10:46:54.340Z,,,49.1,55,,,59.9
2018-02-08T10:47:04.336Z,,,49.1,55,,,60
2018-02-08T10:47:14.336Z,,,49,55,,,
2018-02-08T10:47:24.346Z,,,49,55,,,
2018-02-08T10:47:34.337Z,,,49,55,,,
2018-02-08T10:47:44.336Z,,,48.9,55,,,60.1
2018-02-08T10:47:54.360Z,,,48.9,55,,,
2018-02-08T10:48:04.342Z,,,48.7,55,,,60.2
2018-02-08T10:48:14.336Z,,,48.7,55,,,
2018-02-08T10:48:24.394Z,,,48.6,55,,,
2018-02-08T10:48:34.337Z,,,48.6,55,,,
2018-02-08T10:48:44.336Z,,,48.6,55,,,60.3
2018-02-08T10:48:54.350Z,,,48.5,55,,,
2018-02-08T10:49:04.336Z,,,48.5,55,,,
2018-02-08T10:49:14.337Z,,,48.4,55,,,
2018-02-08T10:49:24.336Z,,,48.3,55,,,
2018-02-08T10:49:34.336Z,,,48.3,55,,,
2018-02-08T10:49:44.336Z,,,48.2,55,,,60.5
2018-02-08T10:49:54.349Z,,0,48.2,55,2,80,61.3
2018-02-08T10:50:04.350Z,,,48.1,55,,64,67.2
2018-02-08T10:50:14.427Z,,,48.1,55,,29,68.9
2018-02-08T10:50:24.347Z,,,48,55,,,64.4
2018-02-08T10:50:34.480Z,,,48,55,,,60.9
2018-02-08T10:50:44.337Z,,,47.8,55,,,58.8
2018-02-08T10:50:54.337Z,,,47.8,55,,,57.9
2018-02-08T10:51:04.337Z,,,47.7,55,,,57.6
2018-02-08T10:51:14.336Z,,,47.7,55,,,58
2018-02-08T10:51:24.337Z,,,47.7,55,,,58.6
2018-02-08T10:51:34.337Z,,,47.7,55,,,58.5
2018-02-08T10:51:44.337Z,,,47.7,55,,,58.4
2018-02-08T10:51:54.339Z,,,47.7,55,,,
2018-02-08T10:52:04.339Z,,,47.7,55,,,58.5
2018-02-08T10:52:14.354Z,,,47.7,55,,,58.6
2018-02-08T10:52:24.337Z,,,47.7,55,,,58.7
2018-02-08T10:52:34.337Z,,,47.7,55,,,59
2018-02-08T10:52:44.337Z,,,47.7,55,,,
2018-02-08T10:52:54.338Z,,,47.7,55,,,59.1
2018-02-08T10:53:04.350Z,,,47.8,55,,,59.3
2018-02-08T10:53:14.374Z,,,47.8,55,,,
2018-02-08T10:53:24.338Z,,,47.8,55,,,59.5
2018-02-08T10:53:34.337Z,,,47.8,55,,,59.7
2018-02-08T10:53:44.338Z,,,47.8,55,,,59.8
2018-02-08T10:53:54.376Z,,,48,55,,,60
2018-02-08T10:54:04.337Z,,,48,55,,,
2018-02-08T10:54:14.339Z,,,48,55,,,60.2
2018-02-08T10:54:24.338Z,,,48,55,,,60.4
2018-02-08T10:54:34.385Z,,,48.1,55,,,60.5
2018-02-08T10:54:45.335Z,,,48.1,55,,,60.6
2018-02-08T10:54:54.338Z,,,48.1,55,,,60.7
2018-02-08T10:55:04.337Z,,,48.2,55,,,61
2018-02-08T10:55:14.340Z,,,48.2,55,,,
2018-02-08T10:55:24.338Z,,,48.2,55,,,61.1
2018-02-08T10:55:34.354Z,,,48.3,55,,,61.2
2018-02-08T10:55:44.338Z,,,48.3,55,,,61.4
2018-02-08T10:55:54.337Z,,,48.4,55,,,61.5
2018-02-08T10:56:04.339Z,,,48.4,55,,,61.6
2018-02-08T10:56:14.342Z,,,48.5,55,,,61.7
2018-02-08T10:56:24.344Z,,,48.5,55,,,61.9
2018-02-08T10:56:34.338Z,,,48.5,55,,,62
2018-02-08T10:56:44.338Z,,,48.6,55,,,62.1
2018-02-08T10:56:54.342Z,,,48.7,55,,,
2018-02-08T10:57:04.339Z,,,48.7,55,,,62.2
2018-02-08T10:57:14.347Z,,,48.9,55,,,62.4
2018-02-08T10:57:24.337Z,,,48.9,55,,,
2018-02-08T10:57:39.363Z,,,49,55,,,62.5
2018-02-08T10:57:44.338Z,,,49,55,,,62.7
2018-02-08T10:57:54.337Z,,,49,55,,,
2018-02-08T10:58:04.353Z,,,49.1,55,,,62.9
2018-02-08T10:58:14.342Z,,,49.1,55,,,63
2018-02-08T10:58:24.338Z,,,49.2,55,,,63.1
2018-02-08T10:58:34.341Z,,,49.2,55,,,63.2
2018-02-08T10:58:44.346Z,,,49.3,55,,,
2018-02-08T10:58:54.339Z,,,49.3,55,,,63.4
2018-02-08T10:59:04.338Z,,,49.4,55,,,63.5
2018-02-08T10:59:14.340Z,,,49.4,55,,,
2018-02-08T10:59:24.338Z,,,49.5,55,,,63.6
2018-02-08T10:59:34.338Z,,,49.5,55,,,63.7
2018-02-08T10:59:44.338Z,,,49.7,55,,,
2018-02-08T10:59:54.338Z,,,49.7,55,,,64
2018-02-08T11:00:04.338Z,,,49.8,55,,,
2018-02-08T11:00:14.339Z,,,49.8,55,,,64.1
2018-02-08T11:00:29.471Z,,,49.9,55,,,
2018-02-08T11:00:34.354Z,,,49.9,55,,,64.2
2018-02-08T11:00:44.424Z,,,50,55,,,
2018-02-08T11:00:54.340Z,,,50,55,,,64.4
2018-02-08T11:01:04.343Z,,,50.1,55,,,64.5
2018-02-08T11:01:14.338Z,,,50.1,55,,,64.6
2018-02-08T11:01:24.342Z,,,50.2,55,,,
2018-02-08T11:01:34.339Z,,,50.2,55,,,64.7
2018-02-08T11:01:44.343Z,,,50.2,55,,,
2018-02-08T11:01:55.336Z,,,50.3,55,,,64.9
2018-02-08T11:02:04.339Z,,,50.3,55,,,65
2018-02-08T11:02:14.342Z,,,50.4,55,,,
2018-02-08T11:02:24.345Z,,0,50.4,55,2,0,65.3
2018-02-08T11:02:34.339Z,,,50.6,55,,,64.8
2018-02-08T11:02:44.347Z,,,50.6,55,,,63.8
2018-02-08T11:02:54.338Z,,,50.7,55,,,62.1
2018-02-08T11:03:04.339Z,,,50.7,55,,,61.9
2018-02-08T11:03:14.338Z,,,50.8,55,,,61.6
2018-02-08T11:03:24.339Z,,,50.8,55,,,61.4
2018-02-08T11:03:34.342Z,,,50.9,55,,,61.6
2018-02-08T11:03:44.352Z,,,50.9,55,,,
2018-02-08T11:03:54.351Z,,,50.9,55,,,60.9
2018-02-08T11:04:04.344Z,,,51,55,,,60.8
2018-02-08T11:04:14.338Z,,,51,55,,,60.5
2018-02-08T11:04:24.348Z,,,50.9,55,,,59.9
2018-02-08T11:04:34.338Z,,,50.9,55,,,
2018-02-08T11:04:50.713Z,,,50.9,55,,,59.7
2018-02-08T11:04:54.425Z,,,50.9,55,,,59.3
2018-02-08T11:05:04.399Z,,,50.8,55,,,59.2
2018-02-08T11:05:14.370Z,,0,50.8,55,2,,58.7
2018-02-08T11:05:24.398Z,,,50.7,55,,80,63
2018-02-08T11:05:34.339Z,,,50.7,55,,43,70.1
2018-02-08T11:05:44.339Z,,,50.6,55,,29,70.7
2018-02-08T11:05:54.387Z,,,50.4,55,,,67.8
2018-02-08T11:06:04.339Z,,,50.4,55,,,64.9
2018-02-08T11:06:14.372Z,,,50.3,55,,,63.8
2018-02-08T11:06:24.339Z,,,50.3,55,,,62.9
2018-02-08T11:06:34.343Z,,,50.2,55,,,62.1
2018-02-08T11:06:44.339Z,,,50.2,55,,,63
2018-02-08T11:06:54.342Z,,,50.2,55,,,63.1
2018-02-08T11:07:04.340Z,,,50.2,55,,,63.2
2018-02-08T11:07:14.341Z,,,50.2,55,,,
2018-02-08T11:07:24.346Z,,,50.2,55,,,
2018-02-08T11:07:34.344Z,,,50.2,55,,,63.4
2018-02-08T11:07:44.340Z,,,50.3,55,,,63.5
2018-02-08T11:07:54.343Z,,,50.3,55,,,
2018-02-08T11:08:04.355Z,,,50.3,55,,,
2018-02-08T11:08:14.380Z,,,50.3,55,,,63.6
2018-02-08T11:08:24.352Z,,,50.4,55,,,
2018-02-08T11:08:34.340Z,,,50.4,55,,,63.7
2018-02-08T11:08:44.355Z,,,50.4,55,,,63.9
2018-02-08T11:08:54.370Z,,,50.6,55,,,
2018-02-08T11:09:04.361Z,,,50.6,55,,,64
2018-02-08T11:09:14.346Z,,,50.6,55,,,
2018-02-08T11:09:24.343Z,,,50.7,55,,,
2018-02-08T11:09:36.059Z,,,50.7,55,,,64.1
2018-02-08T11:09:44.372Z,,,50.7,55,,,
2018-02-08T11:09:54.348Z,,,50.8,55,,,64.2
2018-02-08T11:10:04.351Z,,,50.8,55,,,
2018-02-08T11:10:14.351Z,,,50.8,55,,,64.4
2018-02-08T11:10:25.360Z,,,50.9,55,,,64.5
2018-02-08T11:10:34.349Z,,,50.9,55,,,
2018-02-08T11:10:44.360Z,,,50.9,55,,,64.6
2018-02-08T11:10:54.346Z,,,50.9,55,,,
2018-02-08T11:11:04.350Z,,,51,55,,,
2018-02-08T11:11:14.347Z,,,51,55,,,64.7
2018-02-08T11:11:24.381Z,,,51,55,,,65
2018-02-08T11:11:34.392Z,,,51.1,55,,,
2018-02-08T11:11:44.344Z,,,51.1,55,,,
2018-02-08T11:11:55.363Z,,,51.1,55,,,65.1
2018-02-08T11:12:04.340Z,,,51.2,55,,,
2018-02-08T11:12:14.398Z,,,51.2,55,,,65.3
2018-02-08T11:12:24.342Z,,,51.2,55,,,
2018-02-08T11:12:34.340Z,,,51.3,55,,,65.4
2018-02-08T11:12:44.357Z,,,51.3,55,,,65.3
2018-02-08T11:12:54.341Z,,,51.4,55,,,65.4
2018-02-08T11:13:04.344Z,,,51.4,55,,,65.5
2018-02-08T11:13:15.337Z,,,51.6,55,,,
2018-02-08T11:13:24.351Z,,,51.6,55,,,65.6
2018-02-08T11:13:34.369Z,,,51.6,55,,,
2018-02-08T11:13:44.341Z,,,51.7,55,,,
2018-02-08T11:13:54.345Z,,,51.7,55,,,65.8
2018-02-08T11:14:04.350Z,,,51.7,55,,,
2018-02-08T11:14:14.379Z,,,51.8,55,,,65.9
2018-02-08T11:14:24.362Z,,,51.8,55,,,66
2018-02-08T11:14:34.342Z,,,51.8,55,,,
2018-02-08T11:14:44.347Z,,,51.9,55,,,
2018-02-08T11:14:54.417Z,,,51.9,55,,,
2018-02-08T11:15:04.558Z,,,52,55,,,66.2
2018-02-08T11:15:14.451Z,,,52,55,,,
2018-02-08T11:15:24.521Z,,,52,55,,,66.3
2018-02-08T11:15:34.356Z,,,52.1,55,,,
2018-02-08T11:15:44.356Z,,,52.1,55,,0,66.5
2018-02-08T11:15:54.389Z,,0,52.1,55,2,,65.9
2018-02-08T11:16:09.407Z,,,52.2,55,,,64.9
2018-02-08T11:16:14.341Z,,,52.2,55,,,63.4
2018-02-08T11:16:24.342Z,,,52.2,55,,,63
2018-02-08T11:16:34.349Z,,,52.3,55,,,62.8
2018-02-08T11:16:44.401Z,,,52.3,55,,,62.7
2018-02-08T11:16:54.365Z,,,52.3,55,,,62.9
2018-02-08T11:17:04.340Z,,,52.4,55,,,
2018-02-08T11:17:14.375Z,,,52.4,55,,,62.4
2018-02-08T11:17:24.341Z,,,52.4,55,,,61.9
2018-02-08T11:17:34.624Z,,,52.4,55,,,61.7
2018-02-08T11:17:44.340Z,,,52.4,55,,,61.4
2018-02-08T11:17:54.353Z,,,52.3,55,,,60.9
2018-02-08T11:18:04.341Z,,,52.3,55,,,60.8
2018-02-08T11:18:14.347Z,,,52.2,55,,,60.6
2018-02-08T11:18:24.341Z,,,52.2,55,,,60.3
2018-02-08T11:18:34.340Z,,,52.1,55,,,59.9
2018-02-08T11:18:44.341Z,,,52.1,55,,,59.7
2018-02-08T11:18:54.373Z,,,52,55,,,
2018-02-08T11:19:04.343Z,,,51.9,55,,,
2018-02-08T11:19:14.341Z,,,51.9,55,,,60
2018-02-08T11:19:24.343Z,,,51.8,55,,,
2018-02-08T11:19:34.341Z,,,51.8,55,,,60.1
2018-02-08T11:19:44.345Z,,,51.7,55,,,60.2
2018-02-08T11:19:54.344Z,,,51.6,55,,,
2018-02-08T11:20:04.352Z,,,51.6,55,,,60.3
2018-02-08T11:20:14.342Z,,,51.4,55,,,60.5
2018-02-08T11:20:25.334Z,,,51.3,55,,,
2018-02-08T11:20:34.344Z,,,51.3,55,,,60.6
2018-02-08T11:20:44.341Z,,,51.2,55,,,60.7
2018-02-08T11:20:54.360Z,,,51.1,55,,,
2018-02-08T11:21:04.345Z,,,51.1,55,,,60.8
2018-02-08T11:21:14.343Z,,,51,55,,,
2018-02-08T11:21:24.343Z,,,50.9,55,,,60.9
2018-02-08T11:21:34.346Z,,,50.9,55,,,61
2018-02-08T11:21:44.341Z,,,50.8,55,,,
2018-02-08T11:21:54.343Z,,,50.8,55,,,
2018-02-08T11:22:04.342Z,,,50.7,55,,,
2018-02-08T11:22:14.341Z,,,50.6,55,,,61.2
2018-02-08T11:22:24.341Z,,,50.6,55,,,
2018-02-08T11:22:34.342Z,,,50.4,55,,,
2018-02-08T11:22:44.344Z,,,50.3,55,,,61.3
2018-02-08T11:22:54.486Z,,,50.3,55,,,
2018-02-08T11:23:04.343Z,,,50.2,55,,,
2018-02-08T11:23:15.339Z,,,50.1,55,,,
2018-02-08T11:23:24.341Z,,,50.1,55,,,
2018-02-08T11:23:34.342Z,,,50,55,,,
2018-02-08T11:23:44.341Z,,,50,55,,,61.4
2018-02-08T11:23:54.341Z,,,49.9,55,,,
2018-02-08T11:24:04.359Z,,0,49.8,55,2,79,63.4
2018-02-08T11:24:14.341Z,,,49.7,55,,63,68.2
2018-02-08T11:24:24.341Z,,,49.7,55,,29,69.8
2018-02-08T11:24:34.341Z,,,49.5,55,,,64.3
2018-02-08T11:24:44.343Z,,,49.5,55,,,60.7
2018-02-08T11:24:54.341Z,,,49.4,55,,,58.9
2018-02-08T11:25:04.342Z,,,49.3,55,,,58.6
2018-02-08T11:25:14.342Z,,,49.3,55,,,58
2018-02-08T11:25:29.361Z,,,49.3,55,,,59
2018-02-08T11:25:34.341Z,,,49.2,55,,,59.2
2018-02-08T11:25:44.341Z,,,49.2,55,,,59
2018-02-08T11:25:54.341Z,,,49.2,55,,,58.8
2018-02-08T11:26:05.348Z,,,49.2,55,,,59
2018-02-08T11:26:14.350Z,,,49.2,55,,,59.1
2018-02-08T11:26:24.342Z,59,0,50.7,55,0,119,62.3
2018-02-08T11:26:34.353Z,,0,43.9,55,0,0,60.8
2018-02-08T11:26:44.343Z,,,47.2,55,,,60.4
2018-02-08T11:26:54.342Z,,,47.5,55,,,62.1
2018-02-08T11:27:04.347Z,,,47.8,55,,,63.1
2018-02-08T11:27:14.341Z,,,48.9,55,,,64.1
2018-02-08T11:27:24.342Z,0,1,50.1,55,0,79,65.2
2018-02-08T11:27:34.506Z,59,0,59.8,55,0,0,63.6
2018-02-08T11:27:44.342Z,,,55.5,55,,,60.9
2018-02-08T11:27:54.342Z,,,53.7,55,,,60.3
2018-02-08T11:28:04.344Z,,,52.9,55,,,60.7
2018-02-08T11:28:14.342Z,,,52.3,55,,,61
2018-02-08T11:28:24.342Z,,,52.1,55,,,61.3
2018-02-08T11:28:34.342Z,75,0,51.9,55,2,,61.5
2018-02-08T11:28:44.343Z,,0,51.8,55,2,80,63.4
2018-02-08T11:28:55.360Z,,,51.9,55,,61,69.2
2018-02-08T11:29:04.413Z,,,52.1,55,,29,69.8
2018-02-08T11:29:14.348Z,,,52.3,55,,,64.9
2018-02-08T11:29:24.438Z,,,52.4,55,,,61.8
2018-02-08T11:29:34.459Z,,,52.6,55,,,59.8
2018-02-08T11:29:44.467Z,,,52.7,55,,,58.9
2018-02-08T11:29:54.399Z,,,52.8,55,,,58.3
2018-02-08T11:30:04.457Z,,,52.8,55,,,59
2018-02-08T11:30:14.349Z,,,52.9,55,,,59.2
2018-02-08T11:30:24.350Z,,,52.9,55,,,59.1
2018-02-08T11:30:34.360Z,,,52.9,55,,,58.8
2018-02-08T11:30:44.382Z,,,52.9,55,,,59
2018-02-08T11:30:54.342Z,,,52.9,55,,,
