Time,PrimT,HwActive,ActPow,HwTSet,HwTOutlet,ChActive,PrimTSet
2017-12-29T11:26:57.439Z,30.2,,,55,28.2,,
2017-12-29T11:27:07.439Z,30,,,,,,
2017-12-29T11:27:18.430Z,,,,55,28.2,,
2017-12-29T11:27:27.519Z,30.4,,,55,28.2,,
2017-12-29T11:27:37.439Z,30.9,,,,,,
2017-12-29T11:27:47.439Z,31,,,55,28,,
2017-12-29T11:27:57.439Z,31.3,,,55,28,,
2017-12-29T11:28:07.439Z,31.4,,,55,28,,
2017-12-29T11:28:27.532Z,32,,,55,27.9,,
2017-12-29T11:28:37.439Z,32.2,,,55,27.9,,
2017-12-29T11:28:47.439Z,32.4,,,55,27.9,,
2017-12-29T11:29:07.439Z,32.9,,,55,27.7,,
2017-12-29T11:29:17.439Z,33.1,,,55,27.7,,
2017-12-29T11:29:27.529Z,33.4,,,55,27.7,,
2017-12-29T11:29:47.439Z,33.9,,,55,27.6,,
2017-12-29T11:29:57.439Z,34.1,,,55,27.6,,
2017-12-29T11:30:08.433Z,34.3,0,0,55,27.6,2,
2017-12-29T11:30:17.440Z,32.5,,,55,27.5,,
2017-12-29T11:30:27.529Z,31.2,,,55,27.5,,
2017-12-29T11:30:37.442Z,30.6,,,55,27.5,,
2017-12-29T11:30:47.440Z,,,,55,27.5,,
2017-12-29T11:30:57.439Z,30.4,,,55,27.3,,
2017-12-29T11:31:07.440Z,30.6,,,,,,
2017-12-29T11:31:17.439Z,30.5,,,55,27.3,,
2017-12-29T11:31:37.439Z,29.9,,,55,27.3,,
2017-12-29T11:31:47.440Z,29.6,,,55,27.2,,
2017-12-29T11:31:57.439Z,29.3,,,55,27.2,,
2017-12-29T11:32:07.439Z,,,,55,27.2,,
2017-12-29T11:32:17.440Z,29.2,,,55,27,,
2017-12-29T11:32:27.529Z,28.9,,,,,,
2017-12-29T11:32:37.440Z,,,,55,27,,
2017-12-29T11:32:47.439Z,,,,55,26.9,,
2017-12-29T11:33:02.464Z,28.7,,,,,,
2017-12-29T11:33:07.439Z,28.5,,,55,26.9,,
2017-12-29T11:33:17.440Z,28.7,,,55,26.9,,
2017-12-29T11:33:27.530Z,29,,,,,,
2017-12-29T11:33:37.440Z,29.2,,,55,26.8,,
2017-12-29T11:33:57.440Z,29.4,,,55,26.8,,
2017-12-29T11:34:07.440Z,29.7,,,55,26.6,,
2017-12-29T11:34:17.442Z,,,,55,26.6,,
2017-12-29T11:34:27.530Z,30,,,,,,
2017-12-29T11:34:37.440Z,,,,55,26.5,,
2017-12-29T11:34:47.439Z,30.1,,,,,,
2017-12-29T11:34:57.440Z,30.2,,,55,26.5,,
2017-12-29T11:35:07.440Z,30.4,,,,,,
2017-12-29T11:35:17.440Z,,,,55,26.3,,
2017-12-29T11:35:27.530Z,30.5,,,55,26.3,,
2017-12-29T11:35:42.530Z,30.6,,,,,,
2017-12-29T11:35:52.921Z,,,,55,26.2,,
2017-12-29T11:35:57.440Z,30.7,,,55,26.2,,
2017-12-29T11:36:07.442Z,30.9,,,,,,
2017-12-29T11:36:17.440Z,31,,,55,26.1,,
2017-12-29T11:36:27.541Z,,,,55,26.1,,
2017-12-29T11:36:47.440Z,31.1,,,55,26.1,,
2017-12-29T11:36:57.440Z,,,,55,25.9,,
2017-12-29T11:37:07.440Z,,,,55,25.9,,
2017-12-29T11:37:17.440Z,31.2,,,,,,
2017-12-29T11:37:27.530Z,,,,55,25.8,,
2017-12-29T11:37:37.440Z,31.4,,,55,25.8,,
2017-12-29T11:37:57.440Z,,,,55,25.6,,
2017-12-29T11:38:07.441Z,31.5,,,,,,
2017-12-29T11:38:17.442Z,,,,55,25.6,,
2017-12-29T11:38:27.530Z,,,,55,25.5,,
2017-12-29T11:38:47.440Z,,,,55,25.5,,
2017-12-29T11:38:57.441Z,31.6,,,,,,
2017-12-29T11:39:07.440Z,,,,55,25.4,,
2017-12-29T11:39:17.440Z,,,,55,25.4,,
2017-12-29T11:39:27.532Z,,,,55,25.4,,
2017-12-29T11:39:37.442Z,31.7,,,55,25.2,,
2017-12-29T11:39:47.440Z,,,,55,25.2,,
2017-12-29T11:40:08.436Z,31.9,,,55,25.1,,
2017-12-29T11:40:17.441Z,,0,,55,25.1,0,5
2017-12-29T11:40:27.531Z,,0,,55,25.1,2,75
2017-12-29T11:40:37.441Z,,,,55,24.9,,
2017-12-29T11:40:47.441Z,,,,55,24.9,,
2017-12-29T11:40:57.441Z,,,,55,24.9,,
2017-12-29T11:41:07.440Z,,,,55,24.9,,
2017-12-29T11:41:17.441Z,,,,55,24.8,,
2017-12-29T11:41:27.532Z,,0,,,,0,5
2017-12-29T11:41:37.441Z,,0,,55,24.8,2,75
2017-12-29T11:41:47.657Z,,,,55,24.6,,
2017-12-29T11:42:07.440Z,,,,55,24.6,,
2017-12-29T11:42:17.443Z,,,,55,24.5,,
2017-12-29T11:42:37.441Z,,,,55,24.5,,
2017-12-29T11:42:48.439Z,,,,55,24.5,,
2017-12-29T11:42:58.439Z,,,,55,24.5,,
2017-12-29T11:43:07.441Z,,,,55,24.4,,
2017-12-29T11:43:17.441Z,,,,55,24.4,,
2017-12-29T11:43:27.531Z,,,,55,24.4,,
2017-12-29T11:43:37.442Z,,,,55,24.4,,
2017-12-29T11:43:47.441Z,,,,55,24.2,,
2017-12-29T11:43:57.441Z,,,,55,24.2,,
2017-12-29T11:44:07.443Z,,,,55,24.2,,
2017-12-29T11:44:17.441Z,,,,55,24.2,,
2017-12-29T11:44:27.531Z,,,,55,24.1,,
2017-12-29T11:44:37.441Z,,,,55,24.1,,
2017-12-29T11:44:47.441Z,,,,55,24.1,,
2017-12-29T11:44:58.494Z,,,,55,24.1,,
2017-12-29T11:45:07.745Z,31.7,,,55,23.9,,
2017-12-29T11:45:17.972Z,,,,55,23.9,,
2017-12-29T11:45:37.773Z,,,,55,23.9,,
2017-12-29T11:45:48.433Z,,,,55,23.8,,
2017-12-29T11:45:57.442Z,,,,55,23.8,,
2017-12-29T11:46:07.441Z,,,,55,23.8,,
2017-12-29T11:46:17.441Z,,,,55,23.8,,
2017-12-29T11:46:27.532Z,,,,55,23.8,,
2017-12-29T11:46:37.441Z,,,,55,23.7,,
2017-12-29T11:46:47.443Z,,,,55,23.7,,
2017-12-29T11:46:57.442Z,,,,55,23.7,,
2017-12-29T11:47:07.441Z,31.6,,,55,23.7,,
2017-12-29T11:47:17.442Z,,,,55,23.5,,
2017-12-29T11:47:27.533Z,,,,55,23.5,,
2017-12-29T11:47:37.443Z,,,,55,23.5,,
2017-12-29T11:47:47.441Z,,,,55,23.5,,
2017-12-29T11:47:57.442Z,,,,55,23.5,,
2017-12-29T11:48:07.443Z,,,,55,23.4,,
2017-12-29T11:48:17.529Z,,,,55,23.4,,
2017-12-29T11:48:38.436Z,,,,55,23.4,,
2017-12-29T11:48:47.442Z,,,,55,23.2,,
2017-12-29T11:48:57.443Z,31.5,,,,,,
2017-12-29T11:49:07.442Z,,,,55,23.2,,
2017-12-29T11:49:17.442Z,,,,55,23.2,,
2017-12-29T11:49:37.444Z,,,,55,23.1,,
2017-12-29T11:49:47.442Z,,,,55,23.1,,
2017-12-29T11:49:57.442Z,,,,55,23.1,,
2017-12-29T11:50:07.446Z,,,,55,23.1,,
2017-12-29T11:50:17.592Z,,,,55,23.1,,
2017-12-29T11:50:27.492Z,,,,55,23,,
2017-12-29T11:50:37.442Z,31.4,,,55,23,,
2017-12-29T11:50:47.442Z,,,,55,23,,
2017-12-29T11:50:57.444Z,31.5,,,55,23,,
2017-12-29T11:51:07.442Z,31.4,,,55,23,,
2017-12-29T11:51:17.442Z,,,,55,23,,
2017-12-29T11:51:28.720Z,,,,55,22.8,,
2017-12-29T11:51:37.443Z,,,,55,22.8,,
2017-12-29T11:51:47.442Z,,,,55,22.8,,
2017-12-29T11:51:57.442Z,,,,55,22.8,,
2017-12-29T11:52:07.443Z,,,,55,22.7,,
2017-12-29T11:52:17.442Z,,,,55,22.7,,
2017-12-29T11:52:27.533Z,,,,55,22.7,,
2017-12-29T11:52:37.442Z,,,,55,22.7,,
2017-12-29T11:52:47.443Z,,,,55,22.7,,
2017-12-29T11:52:57.444Z,31.2,,,55,22.7,,
2017-12-29T11:53:07.442Z,,,,55,22.5,,
2017-12-29T11:53:17.443Z,,,,55,22.5,,
2017-12-29T11:53:27.532Z,,,,55,22.5,,
2017-12-29T11:53:37.442Z,,,,55,22.5,,
2017-12-29T11:53:47.443Z,,,,55,22.5,,
2017-12-29T11:53:57.443Z,,,,55,22.5,,
2017-12-29T11:54:08.434Z,,,,55,22.4,,
2017-12-29T11:54:22.463Z,,,,55,22.4,,
2017-12-29T11:54:27.532Z,,,,55,22.4,,
2017-12-29T11:54:37.442Z,,,,55,22.4,,
2017-12-29T11:54:47.443Z,31.1,,,55,22.4,,
2017-12-29T11:54:57.443Z,31.2,,,55,22.4,,
2017-12-29T11:55:07.443Z,31.1,,,55,22.3,,
2017-12-29T11:55:17.442Z,,,,55,22.3,,
2017-12-29T11:55:27.533Z,,,,55,22.3,,
2017-12-29T11:55:37.443Z,,,,55,22.3,,
2017-12-29T11:55:47.588Z,,,,55,22.3,,
2017-12-29T11:55:57.443Z,,,,55,22.3,,
2017-12-29T11:56:07.443Z,,,,55,22.1,,
2017-12-29T11:56:17.443Z,,,,55,22.1,,
2017-12-29T11:56:27.533Z,,,,55,22.1,,
2017-12-29T11:56:37.443Z,,,,55,22.1,,
2017-12-29T11:56:47.443Z,,,,55,22.1,,
2017-12-29T11:56:57.444Z,,,,55,22,,
2017-12-29T11:57:12.463Z,,,,55,22,,
2017-12-29T11:57:17.444Z,31,,,55,22,,
2017-12-29T11:57:27.533Z,,,,55,22,,
2017-12-29T11:57:37.443Z,,,,55,22,,
2017-12-29T11:57:47.443Z,,,,55,22,,
2017-12-29T11:57:57.443Z,,,,55,22,,
2017-12-29T11:58:07.443Z,,0,,55,22,0,5
2017-12-29T11:58:17.444Z,,0,,55,21.8,2,75
2017-12-29T11:58:27.533Z,,,,55,21.8,,
2017-12-29T11:58:37.443Z,,,,55,21.8,,
2017-12-29T11:58:47.443Z,,,,55,21.8,,
2017-12-29T11:58:57.443Z,,,,55,21.8,,
2017-12-29T11:59:07.443Z,30.9,,,55,21.7,,
2017-12-29T11:59:17.445Z,30.9,,,55,21.7,,
2017-12-29T11:59:27.533Z,,,,55,21.7,,
2017-12-29T11:59:37.444Z,30.9,,,55,21.7,,
2017-12-29T11:59:47.443Z,,,,55,21.7,,
2017-12-29T11:59:57.580Z,,0,,55,21.7,0,5
2017-12-29T12:00:07.443Z,,0,,55,21.7,2,75
2017-12-29T12:00:17.443Z,,,,55,21.5,,
2017-12-29T12:00:27.533Z,,0,,55,21.5,0,5
2017-12-29T12:00:37.443Z,,,,55,21.5,,
2017-12-29T12:00:47.443Z,,,,55,21.5,,
2017-12-29T12:00:57.444Z,,0,,55,21.5,2,75
2017-12-29T12:01:07.444Z,,0,,55,21.5,0,5
2017-12-29T12:01:17.444Z,,0,,55,21.5,2,75
2017-12-29T12:01:29.000Z,,0,,55,21.4,0,5
2017-12-29T12:01:37.444Z,,,,55,21.4,,
2017-12-29T12:01:47.444Z,,,,55,21.4,,
2017-12-29T12:01:57.445Z,30.7,,,55,21.4,,
2017-12-29T12:02:07.446Z,,,,55,21.4,,
2017-12-29T12:02:17.445Z,,0,,55,21.4,2,75
2017-12-29T12:02:28.586Z,,0,,55,21.3,0,5
2017-12-29T12:02:37.443Z,,0,,55,21.3,2,75
2017-12-29T12:02:47.443Z,,,,55,21.3,,
2017-12-29T12:02:57.444Z,,,,55,21.3,,
2017-12-29T12:03:07.451Z,,0,,55,21.3,0,5
2017-12-29T12:03:17.445Z,,,,55,21.3,,
2017-12-29T12:03:27.534Z,,,,55,21.3,,
2017-12-29T12:03:37.444Z,,,,55,21.3,,
2017-12-29T12:03:47.444Z,,,,55,21.1,,
2017-12-29T12:03:57.444Z,30.6,0,,55,21.1,2,75
2017-12-29T12:04:07.444Z,,,,55,21.1,,
2017-12-29T12:04:18.436Z,,0,,55,21.1,0,5
2017-12-29T12:04:28.524Z,,,,55,21.1,,
2017-12-29T12:04:37.444Z,,0,,55,21.1,2,75
2017-12-29T12:04:47.444Z,,,,55,21.1,,
2017-12-29T12:04:57.444Z,,,,55,21,,
2017-12-29T12:05:07.445Z,,0,,55,21,0,5
2017-12-29T12:05:17.444Z,,,,55,21,,
2017-12-29T12:05:27.535Z,,,,55,21,,
2017-12-29T12:05:37.444Z,,0,,55,21,2,75
2017-12-29T12:05:47.444Z,,,,55,21,,
2017-12-29T12:05:57.460Z,,,,55,21,,
2017-12-29T12:06:07.444Z,,0,,55,21,0,5
2017-12-29T12:06:17.445Z,30.6,0,,55,21,2,75
2017-12-29T12:06:27.535Z,30.6,0,,55,20.8,0,5
2017-12-29T12:06:37.444Z,30.5,0,,55,20.8,2,75
2017-12-29T12:06:47.445Z,,,,55,20.8,,
2017-12-29T12:06:57.445Z,,0,,55,20.8,0,5
2017-12-29T12:07:12.464Z,,0,,55,20.8,2,75
2017-12-29T12:07:17.444Z,,0,,55,20.8,0,5
2017-12-29T12:07:27.524Z,30.5,0,0,55,20.7,0,5
2017-12-29T12:07:37.446Z,,0,,55,20.7,2,75
2017-12-29T12:07:47.445Z,,,,55,20.7,,
2017-12-29T12:07:57.445Z,,0,,55,20.7,0,5
2017-12-29T12:08:07.444Z,,0,,55,20.7,2,75
2017-12-29T12:08:17.444Z,,,,55,20.7,,
2017-12-29T12:08:27.525Z,,0,,55,20.7,0,5
2017-12-29T12:08:37.446Z,,,,55,20.7,,
2017-12-29T12:08:47.445Z,,,,55,20.6,,
2017-12-29T12:08:57.445Z,,0,,55,20.6,2,75
2017-12-29T12:09:07.445Z,30.4,0,,55,20.6,0,5
2017-12-29T12:09:17.444Z,,,,55,20.6,,
2017-12-29T12:09:27.535Z,,0,,55,20.6,2,75
2017-12-29T12:09:37.445Z,,0,,55,20.6,0,5
2017-12-29T12:09:47.445Z,,,,55,20.6,,
2017-12-29T12:09:58.444Z,,0,,55,20.6,2,75
2017-12-29T12:10:07.445Z,,,,55,20.4,,
2017-12-29T12:10:17.445Z,,,,55,20.4,,
2017-12-29T12:10:27.535Z,,0,,55,20.4,0,5
2017-12-29T12:10:37.444Z,,0,,55,20.4,2,75
2017-12-29T12:10:47.445Z,,,,55,20.4,,
2017-12-29T12:10:57.445Z,,,,55,20.4,,
2017-12-29T12:11:07.445Z,,,,55,20.4,,
2017-12-29T12:11:17.445Z,,,,55,20.4,,
2017-12-29T12:11:27.555Z,30.2,,,55,20.3,,
2017-12-29T12:11:37.445Z,,,,55,20.3,,
2017-12-29T12:11:47.445Z,,,,55,20.3,,
2017-12-29T12:11:57.445Z,,,,55,20.3,,
2017-12-29T12:12:07.445Z,,,,55,20.3,,
2017-12-29T12:12:17.445Z,,,,55,20.3,,
2017-12-29T12:12:27.535Z,,,,55,20.3,,
2017-12-29T12:12:37.445Z,,,,55,20.3,,
2017-12-29T12:12:52.465Z,,,,55,20.3,,
2017-12-29T12:12:57.450Z,,,,55,20.1,,
2017-12-29T12:13:07.445Z,,,,55,20.1,,
2017-12-29T12:13:17.446Z,,,,55,20.1,,
2017-12-29T12:13:27.525Z,,,,55,20.1,,
2017-12-29T12:13:37.445Z,,,,55,20.1,,
2017-12-29T12:13:47.446Z,,,,55,20.1,,
2017-12-29T12:13:57.445Z,30.1,,,55,20.1,,
2017-12-29T12:14:07.445Z,,,,55,20.1,,
2017-12-29T12:14:17.651Z,,,,55,20,,
2017-12-29T12:14:27.526Z,,,,55,20,,
2017-12-29T12:14:37.446Z,,,,55,20,,
2017-12-29T12:14:47.447Z,,,,55,20,,
2017-12-29T12:14:57.446Z,,,,55,20,,
2017-12-29T12:15:07.446Z,,,,55,20,,
2017-12-29T12:15:17.446Z,,,,55,20,,
2017-12-29T12:15:27.535Z,,,,55,20,,
2017-12-29T12:15:37.451Z,,,,55,20,,
2017-12-29T12:15:47.446Z,,,,55,19.8,,
2017-12-29T12:15:57.446Z,,,,55,19.8,,
2017-12-29T12:16:07.446Z,30,,,55,19.8,,
2017-12-29T12:16:17.462Z,,,,55,19.8,,
2017-12-29T12:16:27.536Z,,,,55,19.8,,
2017-12-29T12:16:37.448Z,,,,55,19.8,,
2017-12-29T12:16:47.446Z,,,,55,19.8,,
2017-12-29T12:16:57.446Z,,,,55,19.8,,
2017-12-29T12:17:08.442Z,,,,55,19.8,,
2017-12-29T12:17:17.446Z,,,,55,19.8,,
2017-12-29T12:17:27.539Z,,,,55,19.6,,
2017-12-29T12:17:37.446Z,,,,55,19.6,,
2017-12-29T12:17:47.448Z,,,,55,19.6,,
2017-12-29T12:17:57.451Z,,,,55,19.6,,
2017-12-29T12:18:07.446Z,,,,55,19.6,,
2017-12-29T12:18:17.446Z,,,,55,19.6,,
2017-12-29T12:18:27.539Z,29.9,,,55,19.6,,
2017-12-29T12:18:37.447Z,30,,,55,19.6,,
2017-12-29T12:18:47.448Z,29.9,,,55,19.6,,
2017-12-29T12:18:57.447Z,,,,55,19.6,,
2017-12-29T12:19:07.450Z,,,,55,19.5,,
2017-12-29T12:19:17.447Z,,,,55,19.5,,
2017-12-29T12:19:27.536Z,,,,55,19.5,,
2017-12-29T12:19:37.447Z,,,,55,19.5,,
2017-12-29T12:19:47.446Z,,,,55,19.5,,
2017-12-29T12:19:58.446Z,,,,55,19.5,,
2017-12-29T12:20:07.446Z,,,,55,19.5,,
2017-12-29T12:20:17.446Z,,,,55,19.5,,
2017-12-29T12:20:27.536Z,,,,55,19.3,,
2017-12-29T12:20:37.446Z,,,,55,19.3,,
2017-12-29T12:20:47.446Z,,,,55,19.3,,
2017-12-29T12:20:57.448Z,,,,55,19.3,,
2017-12-29T12:21:07.447Z,29.7,,,55,19.3,,
2017-12-29T12:21:17.447Z,,,,55,19.3,,
2017-12-29T12:21:27.557Z,,,,55,19.3,,
2017-12-29T12:21:37.446Z,,,,55,19.3,,
2017-12-29T12:21:47.446Z,,,,55,19.3,,
2017-12-29T12:21:57.453Z,,,,55,19.3,,
2017-12-29T12:22:07.447Z,,,,55,19.1,,
2017-12-29T12:22:17.447Z,,,,55,19.1,,
2017-12-29T12:22:27.537Z,,,,55,19.1,,
2017-12-29T12:22:37.447Z,,,,55,19.1,,
2017-12-29T12:22:48.439Z,,,,55,19.1,,
2017-12-29T12:22:57.447Z,,,,55,19.1,,
2017-12-29T12:23:07.447Z,29.6,,,55,19.1,,
2017-12-29T12:23:17.447Z,33.4,0,80,55,19.1,2,
2017-12-29T12:23:27.539Z,37,,62,55,19.1,,
2017-12-29T12:23:37.448Z,35.7,,29,55,18.9,,
2017-12-29T12:23:47.447Z,30.8,,,55,18.9,,
2017-12-29T12:23:57.447Z,27.8,,,55,18.9,,
2017-12-29T12:24:07.447Z,26.9,,,55,18.9,,
2017-12-29T12:24:17.447Z,26.7,,,55,18.9,,
2017-12-29T12:24:27.537Z,27,,,55,18.9,,
2017-12-29T12:24:37.447Z,28,,,55,18.9,,
2017-12-29T12:24:47.449Z,,,,55,18.9,,
2017-12-29T12:24:57.447Z,,,,55,18.9,,
2017-12-29T12:25:07.447Z,,,,55,18.9,,
2017-12-29T12:25:17.455Z,28.1,,31,55,18.9,,
2017-12-29T12:25:27.538Z,29,,38,55,18.9,,
2017-12-29T12:25:42.468Z,29.2,,39,55,18.9,,
2017-12-29T12:25:47.447Z,30,,43,55,18.8,,
2017-12-29T12:25:57.448Z,31,,47,55,18.9,,
2017-12-29T12:26:07.448Z,32,,51,55,18.8,,
2017-12-29T12:26:17.448Z,34,,57,55,18.8,,
2017-12-29T12:26:27.549Z,35,,60,55,18.8,,
2017-12-29T12:26:37.447Z,36,,64,55,18.8,,
2017-12-29T12:26:47.447Z,37.2,,67,55,18.8,,
2017-12-29T12:26:57.448Z,38,,70,55,18.8,,
2017-12-29T12:27:07.448Z,40,,76,55,18.8,,
2017-12-29T12:27:17.447Z,41,,79,55,18.8,,
2017-12-29T12:27:27.527Z,42.2,,83,55,18.8,,
2017-12-29T12:27:37.448Z,43,,85,55,18.8,,
2017-12-29T12:27:47.459Z,45.1,,90,55,18.8,,
2017-12-29T12:27:57.448Z,46.1,,94,55,18.8,,
2017-12-29T12:28:07.447Z,47.1,,96,55,18.8,,
2017-12-29T12:28:17.447Z,49,,100,55,18.8,,
2017-12-29T12:28:28.688Z,50,,,55,18.8,,
2017-12-29T12:28:37.447Z,51,,,55,18.9,,
2017-12-29T12:28:47.448Z,52,,,55,18.9,,
2017-12-29T12:28:57.449Z,53,,,55,19.1,,
2017-12-29T12:29:07.448Z,54,,,55,19.1,,
2017-12-29T12:29:17.448Z,54.3,,,55,19.3,,
2017-12-29T12:29:27.538Z,55.1,,,55,19.5,,
2017-12-29T12:29:37.448Z,56,,,55,19.8,,
2017-12-29T12:29:47.448Z,57,,,55,20.1,,
2017-12-29T12:29:57.448Z,57.3,,,55,20.4,,
2017-12-29T12:30:07.448Z,58,,,55,20.7,,
2017-12-29T12:30:17.448Z,59,,,55,21,,
2017-12-29T12:30:27.528Z,59.3,,,55,21.4,,
2017-12-29T12:30:37.448Z,60,,,55,21.8,,
2017-12-29T12:30:47.460Z,61,,,55,22.3,,
2017-12-29T12:30:57.448Z,62,,,55,22.7,,
2017-12-29T12:31:07.448Z,62.2,,,55,23.1,,
2017-12-29T12:31:22.770Z,63,,,55,23.5,,
2017-12-29T12:31:27.539Z,64,,,55,24.1,,
2017-12-29T12:31:37.448Z,64.2,,,55,24.5,,
2017-12-29T12:31:47.448Z,65,,,55,24.9,,
2017-12-29T12:31:57.449Z,66,,,55,25.5,,
2017-12-29T12:32:07.452Z,66.3,,,55,26.1,,
2017-12-29T12:32:17.448Z,67.1,,,55,26.5,,
2017-12-29T12:32:27.538Z,68.1,,100,55,27,,
2017-12-29T12:32:37.448Z,68.2,,,55,27.6,,
2017-12-29T12:32:47.448Z,69,,,55,28.2,,
2017-12-29T12:32:57.448Z,69.5,,,55,28.6,,
2017-12-29T12:33:07.450Z,70,,,55,29.3,,
2017-12-29T12:33:17.449Z,71.1,,,55,29.7,,
2017-12-29T12:33:27.539Z,71.2,,,55,30.2,,
2017-12-29T12:33:37.456Z,72,,,55,30.7,,
2017-12-29T12:33:47.459Z,73,,,55,31.2,,
2017-12-29T12:33:57.449Z,73.1,,,55,31.7,,
2017-12-29T12:34:07.450Z,74.1,,,55,32.2,,
2017-12-29T12:34:17.448Z,74.2,,,55,32.7,,
2017-12-29T12:34:27.529Z,75,,100,55,33.1,,
2017-12-29T12:34:37.449Z,75.3,,,55,33.7,,
2017-12-29T12:34:47.449Z,76,,97,55,34.1,,
2017-12-29T12:34:57.449Z,76.3,,94,55,34.7,,
2017-12-29T12:35:07.449Z,,,89,55,35.1,,
2017-12-29T12:35:17.449Z,,,84,55,35.6,,
2017-12-29T12:35:27.539Z,75.9,,80,55,36,,
2017-12-29T12:35:38.446Z,75.1,,78,55,36.4,,
2017-12-29T12:35:47.448Z,75,,,55,36.9,,
2017-12-29T12:35:57.449Z,,,,55,37.4,,
2017-12-29T12:36:07.459Z,,,,55,37.9,,
2017-12-29T12:36:17.449Z,75.3,,,55,38.3,,
2017-12-29T12:36:27.540Z,75.4,,76,55,38.6,,
2017-12-29T12:36:37.449Z,75.6,,74,55,39,,
2017-12-29T12:36:47.448Z,,,71,55,39.4,,
2017-12-29T12:36:57.459Z,75.4,,69,55,39.8,,
2017-12-29T12:37:07.449Z,,,68,55,40,,
2017-12-29T12:37:17.449Z,75.3,,66,55,40.3,,
2017-12-29T12:37:27.539Z,,,65,55,40.6,,
2017-12-29T12:37:37.457Z,,,63,55,40.9,,
2017-12-29T12:37:47.448Z,,,62,55,41.1,,
2017-12-29T12:37:57.449Z,,,61,55,41.5,,
2017-12-29T12:38:07.449Z,,,60,55,41.7,,
2017-12-29T12:38:17.449Z,,,59,55,41.9,,
2017-12-29T12:38:28.540Z,75.1,,58,55,42.2,,
2017-12-29T12:38:37.459Z,,,,55,42.4,,
2017-12-29T12:38:47.451Z,75,,,55,42.7,,
2017-12-29T12:38:57.450Z,75.1,,57,55,43,,
2017-12-29T12:39:07.450Z,,,,55,43.2,,
2017-12-29T12:39:17.449Z,75.3,,56,55,43.4,,
2017-12-29T12:39:27.541Z,,,55,55,43.6,,
2017-12-29T12:39:37.457Z,75.1,,54,55,43.9,,
2017-12-29T12:39:47.454Z,,,53,55,44.1,,
2017-12-29T12:39:57.449Z,,,,55,44.3,,
2017-12-29T12:40:07.449Z,,,,55,44.5,,
2017-12-29T12:40:17.449Z,,,52,55,44.8,,
2017-12-29T12:40:27.539Z,,,,55,44.9,,
2017-12-29T12:40:37.449Z,,,,55,45.1,,
2017-12-29T12:40:47.460Z,,,51,55,45.3,,
2017-12-29T12:40:57.450Z,,,,55,45.6,,
2017-12-29T12:41:07.460Z,,,,55,45.7,,
2017-12-29T12:41:18.443Z,,,50,55,45.9,,
2017-12-29T12:41:27.540Z,75,,,55,46.1,,
2017-12-29T12:41:37.456Z,,,,55,46.2,,
2017-12-29T12:41:47.459Z,75.1,,49,55,46.5,,
2017-12-29T12:41:57.450Z,,,,55,46.6,,
2017-12-29T12:42:07.459Z,,,48,55,46.7,,
2017-12-29T12:42:17.460Z,,,,55,46.9,,
2017-12-29T12:42:27.541Z,75,,,55,47,,
2017-12-29T12:42:37.449Z,,,,55,47.2,,
2017-12-29T12:42:47.459Z,,,,55,47.4,,
2017-12-29T12:42:57.449Z,75.1,,,55,47.5,,
2017-12-29T12:43:07.459Z,,,47,55,47.6,,
2017-12-29T12:43:17.459Z,,,,55,47.7,,
2017-12-29T12:43:27.530Z,,,,55,48,,
2017-12-29T12:43:37.449Z,,,46,55,48.1,,
2017-12-29T12:43:47.459Z,75,,,55,48.2,,
2017-12-29T12:43:57.450Z,,,,55,48.3,,
2017-12-29T12:44:08.446Z,,,,55,48.4,,
2017-12-29T12:44:17.459Z,75.1,,,55,48.6,,
2017-12-29T12:44:27.540Z,,,45,55,48.7,,
2017-12-29T12:44:37.450Z,75,,,55,48.9,,
2017-12-29T12:44:47.450Z,75.1,,,55,49,,
2017-12-29T12:44:57.450Z,75,,,55,49.1,,
2017-12-29T12:45:07.450Z,75.1,,,55,49.3,,
2017-12-29T12:45:17.455Z,,,,55,49.4,,
2017-12-29T12:45:27.540Z,,,44,55,49.5,,
2017-12-29T12:45:37.450Z,75,,,55,49.7,,
2017-12-29T12:45:47.459Z,,,,55,49.8,,
2017-12-29T12:45:57.450Z,,,,55,49.9,,
2017-12-29T12:46:07.459Z,,,,55,50,,
2017-12-29T12:46:17.450Z,,,,55,50.1,,
2017-12-29T12:46:27.540Z,75.1,,,55,50.2,,
2017-12-29T12:46:37.457Z,,,,55,50.3,,
2017-12-29T12:46:47.456Z,75,,43,55,50.6,,
2017-12-29T12:47:03.378Z,75.1,,,55,50.7,,
2017-12-29T12:47:07.456Z,75,,,55,50.8,,
2017-12-29T12:47:17.460Z,,,,55,50.9,,
2017-12-29T12:47:27.541Z,,,,55,51,,
2017-12-29T12:47:37.450Z,,,,55,51.1,,
2017-12-29T12:47:47.456Z,,,,55,51.2,,
2017-12-29T12:47:57.452Z,,,,55,51.3,,
2017-12-29T12:48:07.451Z,,,,55,51.4,,
2017-12-29T12:48:17.457Z,75.1,,,55,51.6,,
2017-12-29T12:48:27.651Z,75,,42,55,51.7,,
2017-12-29T12:48:37.459Z,75.1,,,55,51.8,,
2017-12-29T12:48:47.456Z,,,,55,51.9,,
2017-12-29T12:48:57.451Z,75,,,55,51.9,,
2017-12-29T12:49:07.450Z,,,,55,52,,
2017-12-29T12:49:17.452Z,,,,55,52.1,,
2017-12-29T12:49:27.542Z,,,,55,52.2,,
