Time,HwActive,ChActive,ActPow,PrimT,PrimTSet,HwTOutlet,HwTSet
2018-01-10T12:29:32.800Z,,,,,,39.3,55
2018-01-10T12:29:43.768Z,,,,,,39.1,55
2018-01-10T12:29:52.773Z,,,,,,39.1,55
2018-01-10T12:30:02.774Z,,,,,,39.1,55
2018-01-10T12:30:12.774Z,,,,,,39,55
2018-01-10T12:30:22.775Z,,,,,,39,55
2018-01-10T12:30:32.807Z,,,,,,38.9,55
2018-01-10T12:30:42.773Z,,,,,,38.9,55
2018-01-10T12:30:52.774Z,,,,50.9,,38.9,55
2018-01-10T12:31:02.785Z,,,,50.9,,38.8,55
2018-01-10T12:31:12.774Z,,,,,,38.8,55
2018-01-10T12:31:22.773Z,,,,,,38.8,55
2018-01-10T12:31:32.776Z,,,,,,38.6,55
2018-01-10T12:31:42.781Z,,,,,,38.6,55
2018-01-10T12:31:52.783Z,,,,,,38.5,55
2018-01-10T12:32:02.813Z,0,2,0,50.9,75,38.5,55
2018-01-10T12:32:12.830Z,,,,,,38.5,55
2018-01-10T12:32:22.838Z,,,,,,38.4,55
2018-01-10T12:32:32.921Z,,,,50.8,,38.4,55
2018-01-10T12:32:42.829Z,,,,,,38.4,55
2018-01-10T12:32:52.803Z,,,,,,38.3,55
2018-01-10T12:33:02.826Z,,,,,,38.3,55
2018-01-10T12:33:12.845Z,,,,,,38.3,55
2018-01-10T12:33:22.867Z,0,2,,,,38.1,55
2018-01-10T12:33:32.808Z,,,80,54.5,,38.1,55
2018-01-10T12:33:42.878Z,,,49,58.1,,38,55
2018-01-10T12:33:52.846Z,,,29,57.6,,38,55
2018-01-10T12:34:02.815Z,,,,50.6,,38,55
2018-01-10T12:34:12.872Z,,,,46.8,,37.9,55
2018-01-10T12:34:22.843Z,,,,45.9,,37.9,55
2018-01-10T12:34:32.836Z,,,,45.2,,37.9,55
2018-01-10T12:34:42.839Z,,,,46,,37.8,55
2018-01-10T12:34:52.840Z,,,,46.6,,37.8,55
2018-01-10T12:35:02.806Z,,,,46.9,,37.8,55
2018-01-10T12:35:12.788Z,,,,46.9,,37.8,55
2018-01-10T12:35:27.794Z,,,,46.8,,37.8,55
2018-01-10T12:35:32.788Z,,,,47,,37.7,55
2018-01-10T12:35:42.778Z,,,,,,37.7,55
2018-01-10T12:35:52.806Z,,,,47.2,,37.7,55
2018-01-10T12:36:02.782Z,,,,47.4,,37.7,55
2018-01-10T12:36:12.810Z,,,,47.7,,37.7,55
2018-01-10T12:36:22.780Z,,,,47.9,,37.7,55
2018-01-10T12:36:32.819Z,,,,48,,37.7,55
2018-01-10T12:36:42.808Z,,,,48.2,,37.7,55
2018-01-10T12:36:52.776Z,,,,48.4,,37.8,55
2018-01-10T12:37:02.809Z,,,,48.6,,37.8,55
2018-01-10T12:37:12.775Z,,,,48.8,,37.8,55
2018-01-10T12:37:22.804Z,,,,49,,37.8,55
2018-01-10T12:37:32.849Z,,,,49.2,,37.8,55
2018-01-10T12:37:42.804Z,,,,49.3,,37.9,55
2018-01-10T12:37:52.824Z,,,,49.6,,37.9,55
2018-01-10T12:38:02.777Z,,,,49.8,,37.9,55
2018-01-10T12:38:17.828Z,,,,50,,37.9,55
2018-01-10T12:38:22.792Z,,,,50.2,,38,55
2018-01-10T12:38:33.081Z,,,,50.3,,38,55
2018-01-10T12:38:42.779Z,,,,50.5,,38.1,55
2018-01-10T12:38:52.804Z,,,,50.7,,38.1,55
2018-01-10T12:39:02.782Z,,,,50.9,,38.3,55
2018-01-10T12:39:12.776Z,,,,51,,38.3,55
2018-01-10T12:39:22.776Z,,,,51.1,,38.4,55
2018-01-10T12:39:32.776Z,,,,51.4,,38.4,55
2018-01-10T12:39:42.792Z,,,,51.5,,38.5,55
2018-01-10T12:39:52.775Z,,,,51.6,,38.6,55
2018-01-10T12:40:02.791Z,0,2,0,51.8,,38.6,55
2018-01-10T12:40:12.778Z,,,,50.8,,38.8,55
2018-01-10T12:40:22.777Z,,,,49.6,,38.9,55
2018-01-10T12:40:32.775Z,,,,48.5,,38.9,55
2018-01-10T12:40:42.785Z,,,,48,,39,55
2018-01-10T12:40:52.812Z,,,,48,,39.1,55
2018-01-10T12:41:02.787Z,,,,48.4,,39.1,55
2018-01-10T12:41:12.775Z,,,,48.6,,39.3,55
2018-01-10T12:41:22.782Z,,,,48.3,,39.4,55
2018-01-10T12:41:32.775Z,,,,48.1,,39.4,55
2018-01-10T12:41:42.778Z,,,,47.7,,39.5,55
2018-01-10T12:41:52.776Z,,,,47.5,,39.5,55
2018-01-10T12:42:02.792Z,,,,47.3,,39.5,55
2018-01-10T12:42:12.781Z,,,,46.9,,39.6,55
2018-01-10T12:42:22.775Z,,,,,,39.6,55
2018-01-10T12:42:32.786Z,,,,46.7,,39.6,55
2018-01-10T12:42:42.790Z,,,,46.6,,39.6,55
2018-01-10T12:42:52.786Z,,,,46.5,,39.6,55
2018-01-10T12:43:02.810Z,,,,46.2,,39.6,55
2018-01-10T12:43:12.783Z,,,,46.4,,39.6,55
2018-01-10T12:43:22.776Z,,,,46.5,,39.6,55
2018-01-10T12:43:32.799Z,,,,46.7,,39.6,55
2018-01-10T12:43:42.816Z,,,,46.8,,39.6,55
2018-01-10T12:43:52.775Z,,,,47,,39.6,55
2018-01-10T12:44:02.803Z,,,,,,39.5,55
2018-01-10T12:44:12.802Z,,,,47.2,,39.5,55
2018-01-10T12:44:22.785Z,,,,47.3,,39.5,55
2018-01-10T12:44:32.807Z,,,,47.4,,39.5,55
2018-01-10T12:44:42.777Z,,,,,,39.4,55
2018-01-10T12:44:52.786Z,,,,47.5,,39.4,55
2018-01-10T12:45:02.793Z,,,,47.6,,39.4,55
2018-01-10T12:45:12.800Z,,,,,,39.4,55
2018-01-10T12:45:23.777Z,,,,47.7,,39.3,55
2018-01-10T12:45:32.790Z,,,,47.8,,39.3,55
2018-01-10T12:45:42.789Z,,,,48,,39.3,55
2018-01-10T12:45:52.802Z,,,,,,39.3,55
2018-01-10T12:46:02.776Z,,,,,,39.1,55
2018-01-10T12:46:12.779Z,,,,48.1,,39.1,55
2018-01-10T12:46:22.794Z,,,,,,39.1,55
2018-01-10T12:46:32.778Z,,,,48.2,,39,55
2018-01-10T12:46:42.775Z,,,,,,39,55
2018-01-10T12:46:52.776Z,,,,,,39,55
2018-01-10T12:47:02.798Z,,,,48.3,,38.9,55
2018-01-10T12:47:12.787Z,,,,,,38.9,55
2018-01-10T12:47:22.781Z,,,,,,38.9,55
2018-01-10T12:47:32.795Z,,,,48.4,,38.8,55
2018-01-10T12:47:42.776Z,,,,,,38.8,55
2018-01-10T12:47:52.797Z,,,,,,38.8,55
2018-01-10T12:48:02.817Z,,,,,,38.6,55
2018-01-10T12:48:12.818Z,,,,,,38.6,55
2018-01-10T12:48:22.833Z,,,,48.5,,38.6,55
2018-01-10T12:48:32.814Z,,,,,,38.5,55
2018-01-10T12:48:42.904Z,,,,,,38.5,55
2018-01-10T12:48:52.777Z,,,,,,38.5,55
2018-01-10T12:49:02.793Z,,,,,,38.4,55
2018-01-10T12:49:12.776Z,,,,,,38.4,55
2018-01-10T12:49:22.799Z,,,,,,38.4,55
2018-01-10T12:49:32.812Z,,,,48.6,,38.3,55
2018-01-10T12:49:42.794Z,,,,,,38.3,55
2018-01-10T12:49:52.783Z,,,,,,38.3,55
2018-01-10T12:50:02.786Z,,,,,,38.1,55
2018-01-10T12:50:12.799Z,,,,,,38.1,55
2018-01-10T12:50:22.790Z,,,,,,38.1,55
2018-01-10T12:50:32.810Z,,,,,,38,55
2018-01-10T12:50:42.778Z,,,,,,38,55
2018-01-10T12:50:52.781Z,,,,,,38,55
2018-01-10T12:51:07.836Z,,,,,,37.9,55
2018-01-10T12:51:12.781Z,,,,,,37.9,55
2018-01-10T12:51:22.811Z,,,,,,37.9,55
2018-01-10T12:51:32.797Z,,,,,,37.8,55
2018-01-10T12:51:42.786Z,,,,,,37.8,55
2018-01-10T12:51:52.777Z,,,,,,37.8,55
2018-01-10T12:52:02.782Z,,,,,,37.7,55
2018-01-10T12:52:12.776Z,,,,,,37.7,55
2018-01-10T12:52:22.780Z,,,,,,37.7,55
2018-01-10T12:52:32.785Z,,,,,,37.5,55
2018-01-10T12:52:42.840Z,,,,,,37.5,55
2018-01-10T12:52:52.777Z,,,,,,37.4,55
2018-01-10T12:53:02.777Z,,,,48.5,,37.4,55
2018-01-10T12:53:12.777Z,,,,,,37.4,55
2018-01-10T12:53:22.810Z,,,,,,37.3,55
2018-01-10T12:53:32.789Z,,,,,,37.3,55
2018-01-10T12:53:42.816Z,,,,,,37.3,55
2018-01-10T12:53:57.798Z,,,,,,37.3,55
2018-01-10T12:54:02.823Z,,,,,,37.2,55
2018-01-10T12:54:12.802Z,,,,,,37.2,55
2018-01-10T12:54:22.781Z,,,,,,37.2,55
2018-01-10T12:54:37.872Z,,,,,,37,55
2018-01-10T12:54:42.777Z,,,,,,37,55
2018-01-10T12:54:52.778Z,,,,48.4,,36.9,55
2018-01-10T12:55:02.778Z,,,,,,36.9,55
2018-01-10T12:55:12.782Z,,,,,,36.9,55
2018-01-10T12:55:23.877Z,0,2,79,51.3,,36.8,55
2018-01-10T12:55:32.830Z,,,50,56.1,,36.8,55
2018-01-10T12:55:42.791Z,,,29,55.5,,36.8,55
2018-01-10T12:55:52.776Z,,,,50.8,,36.7,55
2018-01-10T12:56:02.777Z,,,,46.8,,36.7,55
2018-01-10T12:56:12.778Z,,,,44.9,,37.7,55
2018-01-10T12:56:22.777Z,,,,44.3,,37.4,55
2018-01-10T12:56:32.785Z,,,,,,37.3,55
2018-01-10T12:56:47.800Z,,,,45.4,,37.3,55
2018-01-10T12:56:52.816Z,,,,46,,37.2,55
2018-01-10T12:57:02.795Z,,,,45.9,,37.2,55
2018-01-10T12:57:12.831Z,,,,46,,37,55
2018-01-10T12:57:22.828Z,,,,,,37,55
2018-01-10T12:57:32.794Z,,,,46.1,,37,55
2018-01-10T12:57:42.781Z,,,,46.3,,36.9,55
2018-01-10T12:57:52.790Z,,,,46.6,,36.9,55
2018-01-10T12:58:02.817Z,,,33,47,,36.9,55
2018-01-10T12:58:12.796Z,,,35,47.2,,36.8,55
2018-01-10T12:58:22.902Z,,,39,48.1,,36.8,55
2018-01-10T12:58:32.780Z,,,43,49,,36.8,55
2018-01-10T12:58:42.778Z,,,47,49.9,,36.8,55
2018-01-10T12:58:52.777Z,,,51,51.1,,,
2018-01-10T12:59:02.780Z,,,55,52.2,,36.8,55
2018-01-10T12:59:12.779Z,,,58,53.1,,36.8,55
2018-01-10T12:59:22.777Z,,,62,54.1,,36.8,55
2018-01-10T12:59:32.779Z,,,65,55.3,,36.8,55
2018-01-10T12:59:42.778Z,,,71,57,,36.9,55
2018-01-10T12:59:52.789Z,,,74,58,,36.9,55
2018-01-10T13:00:02.778Z,,,76,59.1,,37,55
2018-01-10T13:00:12.786Z,,,79,60.1,,37.2,55
2018-01-10T13:00:22.778Z,,,82,61.1,,37.2,55
2018-01-10T13:00:32.806Z,,,84,62.2,,37.4,55
2018-01-10T13:00:42.783Z,,,86,63.2,,37.5,55
2018-01-10T13:00:52.791Z,,,88,64.4,,37.7,55
2018-01-10T13:01:02.778Z,,,90,65.3,,37.9,55
2018-01-10T13:01:12.786Z,,,91,66.3,,38.1,55
2018-01-10T13:01:22.784Z,,,93,67.2,,38.4,55
2018-01-10T13:01:32.778Z,,,94,68.2,,38.8,55
2018-01-10T13:01:42.806Z,,,96,69.2,,39,55
2018-01-10T13:01:52.789Z,,,,70,,39.4,55
2018-01-10T13:02:02.801Z,,,97,71.1,,39.6,55
2018-01-10T13:02:12.789Z,,,98,72,,40,55
2018-01-10T13:02:22.777Z,,,,72.4,,40.3,55
2018-01-10T13:02:32.779Z,,,99,73.2,,40.8,55
2018-01-10T13:02:42.786Z,,,,74.2,,41.1,55
2018-01-10T13:02:52.778Z,,,,75,,41.5,55
2018-01-10T13:03:02.812Z,,,,75.4,,41.8,55
2018-01-10T13:03:12.783Z,,,96,76.2,,42.3,55
2018-01-10T13:03:22.780Z,,,92,76.5,,42.5,55
2018-01-10T13:03:32.782Z,,,85,76.8,,43,55
2018-01-10T13:03:42.845Z,,,79,76.6,,43.4,55
2018-01-10T13:03:53.847Z,,,74,76.3,,43.7,55
2018-01-10T13:04:02.825Z,,,70,75.9,,44.1,55
2018-01-10T13:04:12.828Z,,,67,75.6,,44.4,55
2018-01-10T13:04:22.820Z,,,66,75.3,,44.8,55
2018-01-10T13:04:32.821Z,,,65,,,45.1,55
2018-01-10T13:04:42.795Z,,,64,75.1,,45.5,55
2018-01-10T13:04:52.822Z,,,,74.9,,45.8,55
2018-01-10T13:05:02.807Z,,,,75,,46.1,55
2018-01-10T13:05:12.790Z,,,,75.1,,46.4,55
2018-01-10T13:05:22.790Z,,,63,75.4,,46.7,55
2018-01-10T13:05:32.779Z,,,61,75.6,,46.9,55
2018-01-10T13:05:42.779Z,,,59,,,47.2,55
2018-01-10T13:05:52.777Z,,,57,,,47.4,55
2018-01-10T13:06:02.810Z,,,54,,,47.6,55
2018-01-10T13:06:12.778Z,,,52,75.4,,47.8,55
2018-01-10T13:06:22.777Z,,,51,75.3,,48,55
2018-01-10T13:06:32.792Z,,,50,,,48.2,55
2018-01-10T13:06:48.791Z,,,48,75.1,,48.4,55
2018-01-10T13:06:52.780Z,,,,,,48.6,55
2018-01-10T13:07:02.778Z,,,47,,,48.7,55
2018-01-10T13:07:12.795Z,,,,,,49,55
2018-01-10T13:07:22.879Z,,,,,,49.2,55
2018-01-10T13:07:32.778Z,,,46,75.3,,49.3,55
2018-01-10T13:07:42.787Z,,,45,,,49.5,55
2018-01-10T13:07:52.782Z,,,43,75.1,,49.7,55
2018-01-10T13:08:02.805Z,,,,,,49.9,55
2018-01-10T13:08:12.777Z,,,,,,50,55
2018-01-10T13:08:22.789Z,,,42,,,50.2,55
2018-01-10T13:08:32.777Z,,,,,,50.3,55
2018-01-10T13:08:42.807Z,,,,,,50.6,55
2018-01-10T13:08:52.790Z,,,41,,,50.7,55
2018-01-10T13:09:02.840Z,,,,,,50.8,55
2018-01-10T13:09:12.777Z,,,40,,,50.9,55
2018-01-10T13:09:22.820Z,,,,,,51.1,55
2018-01-10T13:09:38.241Z,,,39,,,51.2,55
2018-01-10T13:09:42.779Z,,,,,,51.3,55
2018-01-10T13:09:52.782Z,,,38,,,51.4,55
2018-01-10T13:10:02.777Z,,,,,,51.7,55
2018-01-10T13:10:12.829Z,,,,,,51.8,55
2018-01-10T13:10:22.784Z,,,,,,51.9,55
2018-01-10T13:10:32.781Z,,,37,,,52,55
2018-01-10T13:10:42.777Z,,,,,,52.1,55
2018-01-10T13:10:52.784Z,,,,75,,52.2,55
2018-01-10T13:11:02.793Z,,,,75.1,,52.3,55
2018-01-10T13:11:12.786Z,,,36,,,52.4,55
2018-01-10T13:11:22.778Z,,,,75,,52.6,55
2018-01-10T13:11:32.783Z,,,,75.1,,52.7,55
2018-01-10T13:11:42.779Z,,,,,,52.8,55
2018-01-10T13:11:52.793Z,,,,,,52.9,55
2018-01-10T13:12:02.781Z,,,,,,53,55
2018-01-10T13:12:12.783Z,,,35,,,53.1,55
2018-01-10T13:12:27.827Z,,,,,,53.2,55
2018-01-10T13:12:32.793Z,,,,,,53.3,55
2018-01-10T13:12:42.784Z,,,,75,,53.4,55
2018-01-10T13:12:52.787Z,,,,75.1,,53.4,55
2018-01-10T13:13:02.778Z,,,,,,53.6,55
2018-01-10T13:13:12.777Z,,,34,,,53.7,55
2018-01-10T13:13:22.777Z,,,,75,,53.8,55
2018-01-10T13:13:32.779Z,,,,75.1,,53.9,55
2018-01-10T13:13:42.778Z,,,,75,,54,55
2018-01-10T13:13:52.789Z,,,,75.1,,54.1,55
2018-01-10T13:14:07.859Z,,,,,,54.2,55
2018-01-10T13:14:12.799Z,,,,75,,54.3,55
2018-01-10T13:14:22.777Z,,,33,,,54.4,55
2018-01-10T13:14:32.786Z,,,,,,54.4,55
2018-01-10T13:14:42.786Z,,,,,,54.6,55
2018-01-10T13:14:52.786Z,,,,,,54.7,55
2018-01-10T13:15:02.777Z,,,,75.1,,54.8,55
2018-01-10T13:15:12.798Z,,,,,,54.9,55
2018-01-10T13:15:22.783Z,,,,75,,55,55
2018-01-10T13:15:32.777Z,,,32,,,55,55
2018-01-10T13:15:42.890Z,,,,,,55.1,55
2018-01-10T13:15:52.788Z,,,33,,,55.2,55
2018-01-10T13:16:02.796Z,,,32,,,55.3,55
2018-01-10T13:16:12.781Z,,,,,,55.3,55
2018-01-10T13:16:22.789Z,,,33,,,55.5,55
2018-01-10T13:16:32.782Z,,,32,,,55.6,55
2018-01-10T13:16:42.797Z,,,,75.1,,55.7,55
2018-01-10T13:16:52.777Z,,,,75,,55.7,55
2018-01-10T13:17:02.776Z,,,,,,55.8,55
2018-01-10T13:17:12.832Z,,,,,,55.9,55
2018-01-10T13:17:22.777Z,,,,75.1,,56,55
2018-01-10T13:17:32.778Z,,,,75,,56,55
2018-01-10T13:17:42.777Z,,,,,,56.1,55
2018-01-10T13:17:52.777Z,,,,,,56.2,55
2018-01-10T13:18:02.776Z,,,,,,56.2,55
2018-01-10T13:18:12.794Z,,,,,,56.4,55
2018-01-10T13:18:22.783Z,,,,,,56.5,55
2018-01-10T13:18:32.811Z,,,,,,56.5,55
2018-01-10T13:18:42.777Z,,,31,,,56.6,55
2018-01-10T13:18:52.777Z,,,32,,,56.7,55
2018-01-10T13:19:02.777Z,,,31,,,56.7,55
2018-01-10T13:19:12.777Z,,,32,75.1,,56.8,55
2018-01-10T13:19:22.777Z,,,31,,,56.9,55
2018-01-10T13:19:33.769Z,,,,75,,56.9,55
2018-01-10T13:19:42.777Z,,,,,,57,55
2018-01-10T13:19:52.777Z,,,,,,57,55
2018-01-10T13:20:02.794Z,,,,,,57.2,55
2018-01-10T13:20:12.847Z,,,,,,57.2,55
2018-01-10T13:20:22.776Z,,,,,,57.3,55
2018-01-10T13:20:32.777Z,,,,,,57.3,55
2018-01-10T13:20:42.783Z,,,,75.1,,57.4,55
2018-01-10T13:20:52.776Z,,,,75,,57.4,55
2018-01-10T13:21:02.777Z,,,,,,57.5,55
2018-01-10T13:21:12.781Z,,,,,,57.5,55
2018-01-10T13:21:22.777Z,,,,,,57.6,55
2018-01-10T13:21:32.778Z,,,,,,57.6,55
2018-01-10T13:21:42.777Z,,,,,,57.7,55
2018-01-10T13:21:52.777Z,,,,,,57.7,55
2018-01-10T13:22:02.777Z,,,,,,57.7,55
2018-01-10T13:22:12.806Z,,,,,,57.8,55
2018-01-10T13:22:23.772Z,,,,,,57.8,55
2018-01-10T13:22:32.778Z,,,,75.1,,58,55
2018-01-10T13:22:42.829Z,,,,75,,58,55
2018-01-10T13:22:52.779Z,,,,,,58.1,55
2018-01-10T13:23:02.816Z,,,,,,58.1,55
2018-01-10T13:23:12.777Z,,,,,,58.2,55
2018-01-10T13:23:22.788Z,,,,,,58.2,55
2018-01-10T13:23:32.811Z,,,,,,58.2,55
2018-01-10T13:23:42.867Z,,,,,,58.3,55
2018-01-10T13:23:52.799Z,,,,,,58.3,55
2018-01-10T13:24:02.777Z,,,,75.1,,58.4,55
2018-01-10T13:24:12.825Z,,,,,,58.4,55
2018-01-10T13:24:22.780Z,,,,75,,58.4,55
2018-01-10T13:24:32.778Z,,,,,,58.5,55
2018-01-10T13:24:42.820Z,,,,,,58.5,55
2018-01-10T13:24:52.951Z,,,,,,58.6,55
2018-01-10T13:25:02.874Z,,,,,,58.6,55
2018-01-10T13:25:17.870Z,,,,,,58.6,55
2018-01-10T13:25:22.793Z,,,30,,,58.7,55
2018-01-10T13:25:32.788Z,,,31,,,58.7,55
2018-01-10T13:25:42.777Z,,,30,,,58.7,55
2018-01-10T13:25:52.780Z,,,,,,58.7,55
2018-01-10T13:26:02.779Z,,,31,,,58.9,55
2018-01-10T13:26:12.778Z,,,30,,,58.9,55
2018-01-10T13:26:22.778Z,,,31,,,59,55
2018-01-10T13:26:32.777Z,,,30,,,59,55
2018-01-10T13:26:43.083Z,,,,,,59,55
2018-01-10T13:26:52.777Z,,,,,,59,55
2018-01-10T13:27:02.784Z,,,,,,59.1,55
2018-01-10T13:27:12.785Z,,,,,,59.1,55
2018-01-10T13:27:22.780Z,,,,,,59.1,55
2018-01-10T13:27:32.821Z,,,,,,59.1,55
2018-01-10T13:27:42.782Z,,,,,,59.2,55
2018-01-10T13:27:52.781Z,,,,,,59.2,55
2018-01-10T13:28:07.801Z,,,,,,59.2,55
2018-01-10T13:28:12.836Z,,,,,,59.3,55
2018-01-10T13:28:22.820Z,,,,,,59.3,55
2018-01-10T13:28:32.793Z,,,,,,59.3,55
2018-01-10T13:28:42.805Z,,,,,,59.3,55
2018-01-10T13:28:52.790Z,,,,,,59.4,55
2018-01-10T13:29:02.804Z,,,,,,59.4,55
2018-01-10T13:29:15.280Z,,,,,,59.5,55
2018-01-10T13:29:22.905Z,,,,,,59.5,55
2018-01-10T13:29:32.810Z,,,,,,59.5,55
2018-01-10T13:29:42.826Z,,,,,,59.5,55
2018-01-10T13:29:52.871Z,,,,,,59.7,55
2018-01-10T13:30:02.834Z,,,,,,59.7,55
2018-01-10T13:30:12.778Z,,,,,,59.7,55
2018-01-10T13:30:22.782Z,,,,,,59.7,55
2018-01-10T13:30:32.793Z,,,,,,59.8,55
2018-01-10T13:30:42.798Z,,,,,,59.7,55
2018-01-10T13:30:54.987Z,,,,,,59.7,55
2018-01-10T13:31:02.789Z,,,,,,59.7,55
2018-01-10T13:31:12.803Z,,,,,,59.9,55
2018-01-10T13:31:22.794Z,,,,,,60.5,55
2018-01-10T13:31:32.822Z,,,,,,59.8,55
2018-01-10T13:31:42.848Z,,,,,,60.6,55
2018-01-10T13:31:52.837Z,,,,,,46.9,55
2018-01-10T13:32:02.780Z,0,2,30,75,75,42.6,55
2018-01-10T13:32:12.789Z,1,0,0,76.2,0,34.6,55
2018-01-10T13:32:22.778Z,,,,66.4,,56.8,55
2018-01-10T13:32:32.791Z,0,0,,60.1,59,53.2,55
2018-01-10T13:32:42.778Z,,,,57.6,,52,55
2018-01-10T13:32:52.778Z,,,,57.7,,51.3,55
2018-01-10T13:33:02.779Z,,,,59.1,,50.9,55
2018-01-10T13:33:12.778Z,,,,60,,50.8,55
2018-01-10T13:33:22.785Z,,,,60.2,,50.9,55
2018-01-10T13:33:32.779Z,0,2,,60.6,75,51.1,55
2018-01-10T13:33:42.785Z,,,80,66,,51.3,55
2018-01-10T13:33:52.782Z,0,2,0,76.1,,51.6,55
2018-01-10T13:34:02.779Z,,,,74.7,,51.8,55
2018-01-10T13:34:12.779Z,,,,71.9,,52,55
2018-01-10T13:34:22.778Z,,,,70.4,,52.1,55
2018-01-10T13:34:32.781Z,,,,69.5,,52.3,55
2018-01-10T13:34:42.778Z,,,,68.7,,52.4,55
2018-01-10T13:34:52.782Z,,,,68.6,,52.7,55
2018-01-10T13:35:02.785Z,,,,,,52.9,55
2018-01-10T13:35:12.795Z,,,,68.2,,53.1,55
2018-01-10T13:35:22.779Z,,,,67.7,,53.4,55
2018-01-10T13:35:32.781Z,,,,67.4,,53.7,55
2018-01-10T13:35:42.779Z,,,,66.9,,53.8,55
2018-01-10T13:35:52.779Z,0,2,,66.7,,54,55
2018-01-10T13:36:02.779Z,,,,66.5,,54.1,55
2018-01-10T13:36:12.788Z,,,,66.4,,54.3,55
2018-01-10T13:36:22.797Z,,,,66.1,,54.3,55
2018-01-10T13:36:32.815Z,,,,65.7,,54.4,55
2018-01-10T13:36:42.794Z,,,,65.4,,54.6,55
2018-01-10T13:36:52.830Z,,,,65.1,,54.7,55
2018-01-10T13:37:02.782Z,,,,64.9,,54.7,55
2018-01-10T13:37:12.818Z,,,,64.7,,54.7,55
2018-01-10T13:37:22.796Z,,,,64.4,,54.8,55
2018-01-10T13:37:32.797Z,,,,64.2,,54.8,55
2018-01-10T13:37:42.809Z,,,,64.1,,54.8,55
2018-01-10T13:37:52.784Z,,,,63.8,,54.8,55
2018-01-10T13:38:02.833Z,,,,63.6,,54.8,55
2018-01-10T13:38:12.779Z,,,,63.4,,54.8,55
2018-01-10T13:38:22.779Z,,,,63.1,,54.8,55
2018-01-10T13:38:32.779Z,0,2,,62.9,,54.8,55
2018-01-10T13:38:42.784Z,,,79,67.4,,54.8,55
2018-01-10T13:38:52.779Z,,,49,70.9,,,
2018-01-10T13:39:02.779Z,,,29,70.8,,54.8,55
2018-01-10T13:39:12.779Z,,,,69.7,,54.7,55
2018-01-10T13:39:22.797Z,,,,67.9,,54.7,55
2018-01-10T13:39:32.796Z,,,,66.9,,54.7,55
2018-01-10T13:39:42.779Z,,,,66.7,,54.7,55
2018-01-10T13:39:53.447Z,,,,66.8,,54.7,55
2018-01-10T13:40:02.779Z,,,,67.1,,54.7,55
2018-01-10T13:40:16.557Z,,,,,,54.8,55
2018-01-10T13:40:22.779Z,,,,,,54.8,55
2018-01-10T13:40:32.787Z,,,30,,,54.9,55
2018-01-10T13:40:42.779Z,,,31,67.2,,54.9,55
2018-01-10T13:40:53.980Z,,,32,67.4,,55,55
2018-01-10T13:41:02.841Z,,,34,67.7,,55,55
2018-01-10T13:41:12.781Z,,,35,68.1,,55.1,55
2018-01-10T13:41:22.792Z,,,36,68.3,,55.1,55
2018-01-10T13:41:32.801Z,,,37,68.6,,55.2,55
2018-01-10T13:41:42.832Z,,,38,69,,55.2,55
2018-01-10T13:41:52.804Z,,,39,69.4,,55.3,55
2018-01-10T13:42:02.782Z,,,40,69.7,,55.3,55
2018-01-10T13:42:12.797Z,,,41,70,,55.5,55
2018-01-10T13:42:22.805Z,,,42,70.4,,55.5,55
2018-01-10T13:42:32.802Z,,,43,70.8,,55.6,55
2018-01-10T13:42:42.796Z,,,,71.1,,55.6,55
2018-01-10T13:42:52.792Z,,,44,71.5,,55.7,55
2018-01-10T13:43:02.779Z,,,45,71.8,,55.7,55
2018-01-10T13:43:12.780Z,,,,72.2,,55.8,55
2018-01-10T13:43:22.786Z,,,46,72.4,,55.9,55
2018-01-10T13:43:32.780Z,,,,72.8,,55.9,55
2018-01-10T13:43:42.791Z,,,,73.1,,56,55
2018-01-10T13:43:52.781Z,,,47,73.2,,56.1,55
2018-01-10T13:44:02.799Z,,,,73.5,,56.1,55
2018-01-10T13:44:12.807Z,,,,73.8,,56.2,55
2018-01-10T13:44:22.799Z,,,,74.1,,56.4,55
2018-01-10T13:44:32.796Z,,,,74.2,,56.5,55
2018-01-10T13:44:42.838Z,,,,74.5,,56.6,55
2018-01-10T13:44:54.471Z,,,,74.7,,56.7,55
2018-01-10T13:45:04.080Z,,,,75,,56.7,55
2018-01-10T13:45:13.826Z,,,,75.1,,56.9,55
2018-01-10T13:45:22.785Z,,,,75.3,,56.9,55
2018-01-10T13:45:32.780Z,,,45,75.4,,57,55
2018-01-10T13:45:42.781Z,,,44,,,57.2,55
2018-01-10T13:45:52.836Z,,,42,,,57.3,55
2018-01-10T13:46:02.780Z,,,40,75.3,,57.4,55
2018-01-10T13:46:12.781Z,,,39,75.1,,57.5,55
2018-01-10T13:46:22.780Z,,,,,,57.5,55
2018-01-10T13:46:37.800Z,,,,75,,57.6,55
2018-01-10T13:46:42.782Z,,,38,75.1,,57.7,55
2018-01-10T13:46:52.783Z,,,,,,57.8,55
2018-01-10T13:47:02.798Z,,,,75.3,,57.8,55
2018-01-10T13:47:13.011Z,,,,,,58,55
2018-01-10T13:47:22.797Z,,,37,,,58.1,55
2018-01-10T13:47:32.781Z,,,35,,,58.1,55
2018-01-10T13:47:42.804Z,,,,75.1,,58.2,55
2018-01-10T13:47:52.780Z,,,34,,,58.3,55
2018-01-10T13:48:02.780Z,,,,75,,58.3,55
