Time,HwTSet,ActPow,ChActive,HwTOutlet,PrimTSet,HwActive,PrimT
2017-12-12T06:33:32.993Z,55,,,12.3,,,
2017-12-12T06:33:42.002Z,55,,,12.3,,,
2017-12-12T06:33:52.027Z,55,,,12.3,,,
2017-12-12T06:34:02.082Z,55,,,12.1,,,
2017-12-12T06:34:12.002Z,55,,,12.3,,,
2017-12-12T06:34:22.014Z,55,,,12.3,,,23.9
2017-12-12T06:34:32.008Z,55,,,12.3,,,24.1
2017-12-12T06:34:42.002Z,55,,,12.3,,,24.1
2017-12-12T06:34:52.003Z,55,,,12.3,,,23.9
2017-12-12T06:35:02.082Z,55,,,12.1,,,
2017-12-12T06:35:12.002Z,55,,,12.1,,,
2017-12-12T06:35:22.003Z,55,,,12.1,,,
2017-12-12T06:35:32.002Z,55,,,12.1,,,
2017-12-12T06:35:42.003Z,55,,,12.1,,,
2017-12-12T06:35:52.006Z,55,,,12.1,,,
2017-12-12T06:36:02.107Z,55,,,12.1,,,
2017-12-12T06:36:12.004Z,55,,,12.1,,,
2017-12-12T06:36:27.024Z,55,,,12.1,,,
2017-12-12T06:36:32.003Z,55,,,12.1,,,
2017-12-12T06:36:42.003Z,55,,,12.1,,,
2017-12-12T06:36:52.008Z,55,,,12.1,,,
2017-12-12T06:37:02.083Z,55,,,12.1,,,23.8
2017-12-12T06:37:12.005Z,55,,,12.1,,,
2017-12-12T06:37:22.021Z,55,,,12.1,,,
2017-12-12T06:37:32.033Z,55,,,12.1,,,
2017-12-12T06:37:42.003Z,55,,,12.1,,,
2017-12-12T06:37:52.019Z,55,,,12.1,,,
2017-12-12T06:38:02.229Z,55,,,12.1,,,
2017-12-12T06:38:12.013Z,55,,,12.1,,,
2017-12-12T06:38:22.004Z,55,,,12.1,,,
2017-12-12T06:38:32.012Z,55,,,12.1,,,
2017-12-12T06:38:42.024Z,55,,,12.1,,,
2017-12-12T06:38:52.017Z,55,,,12.1,,,
2017-12-12T06:39:02.103Z,55,,,12.1,,,
2017-12-12T06:39:18.009Z,55,,,12.1,,,
2017-12-12T06:39:22.017Z,55,,,12.1,,,
2017-12-12T06:39:32.015Z,55,,,12.1,,,
2017-12-12T06:39:42.003Z,55,,,12.1,,,23.7
2017-12-12T06:39:52.022Z,55,,,12.1,,,23.8
2017-12-12T06:40:02.103Z,55,,,12.1,,,23.7
2017-12-12T06:40:12.020Z,55,,,12.1,,,
2017-12-12T06:40:22.003Z,55,,,12.1,,,
2017-12-12T06:40:32.042Z,55,,,12.1,,,
2017-12-12T06:40:42.940Z,55,,,12.1,,,
2017-12-12T06:40:52.021Z,55,,,12.1,,,
2017-12-12T06:41:02.200Z,55,,,12.1,,,
2017-12-12T06:41:12.004Z,55,,,12.1,,,
2017-12-12T06:41:22.028Z,55,,,12.1,,,
2017-12-12T06:41:32.006Z,55,,,12.1,,,
2017-12-12T06:41:42.015Z,55,,,12.1,,,
2017-12-12T06:41:52.003Z,55,,,12.1,,,
2017-12-12T06:42:07.314Z,55,,,12.1,,,
2017-12-12T06:42:12.022Z,55,,,12.1,,,
2017-12-12T06:42:22.003Z,55,,,12.1,,,
2017-12-12T06:42:32.005Z,55,,,12.1,,,
2017-12-12T06:42:42.003Z,55,,,12.1,,,
2017-12-12T06:42:52.009Z,55,,,12.1,,,23.5
2017-12-12T06:43:02.096Z,55,,,12.1,,,
2017-12-12T06:43:12.003Z,55,,,12.1,,,
2017-12-12T06:43:22.013Z,55,,,12.1,,,
2017-12-12T06:43:32.997Z,55,,,12.1,,,
2017-12-12T06:43:42.004Z,55,,,12.1,,,
2017-12-12T06:43:52.004Z,55,,,12.1,,,
2017-12-12T06:44:02.084Z,55,,,12.1,,,
2017-12-12T06:44:12.004Z,55,,,12.1,,,
2017-12-12T06:44:22.012Z,55,,,12.1,,,
2017-12-12T06:44:32.035Z,55,,,12.1,,,
2017-12-12T06:44:42.043Z,55,,,12.1,,,
2017-12-12T06:44:52.008Z,55,,,11.9,,,
2017-12-12T06:45:02.084Z,55,,,11.9,,,
2017-12-12T06:45:12.006Z,55,,,11.9,,,
2017-12-12T06:45:22.004Z,55,,,11.9,,,23.4
2017-12-12T06:45:32.134Z,55,,,11.9,,,
2017-12-12T06:45:42.135Z,55,,,11.9,,,
2017-12-12T06:45:52.142Z,55,,,12.1,,,
2017-12-12T06:46:02.210Z,55,,,11.9,,,
2017-12-12T06:46:12.288Z,55,,,11.9,,,
2017-12-12T06:46:23.128Z,55,,,11.9,,,
2017-12-12T06:46:32.142Z,55,,,11.9,,,
2017-12-12T06:46:42.135Z,55,,,11.9,,,
2017-12-12T06:46:52.449Z,55,,,11.9,,,
2017-12-12T06:47:02.181Z,55,,,11.9,,,
2017-12-12T06:47:12.138Z,55,,,11.9,,,
2017-12-12T06:47:22.244Z,55,,,11.9,,,
2017-12-12T06:47:32.207Z,55,,,11.9,,,
2017-12-12T06:47:42.132Z,55,,,11.9,,,
2017-12-12T06:47:52.193Z,55,,,11.9,,,
2017-12-12T06:48:02.111Z,55,,,11.9,,,
2017-12-12T06:48:12.091Z,55,,,11.9,,,
2017-12-12T06:48:22.174Z,55,,,11.9,,,23.2
2017-12-12T06:48:32.046Z,55,,,11.9,,,
2017-12-12T06:48:42.094Z,55,,,11.9,,,
2017-12-12T06:48:52.114Z,55,,,11.9,,,
2017-12-12T06:49:02.045Z,55,,,11.9,,,
2017-12-12T06:49:18.251Z,55,,,11.9,,,
2017-12-12T06:49:22.006Z,55,,,11.9,,,
2017-12-12T06:49:32.005Z,55,,,11.9,,,
2017-12-12T06:49:42.012Z,55,,,11.9,,,
2017-12-12T06:49:52.004Z,55,,,11.9,,,
2017-12-12T06:50:02.126Z,55,,,11.9,,,
2017-12-12T06:50:12.005Z,55,,,11.9,,,
2017-12-12T06:50:22.070Z,55,,,11.9,,,
2017-12-12T06:50:32.006Z,55,,,11.9,,,
2017-12-12T06:50:42.005Z,55,,,11.9,,,
2017-12-12T06:50:52.005Z,55,,,11.9,,,
2017-12-12T06:51:02.085Z,55,,,11.9,,,
2017-12-12T06:51:12.005Z,55,,,11.9,,,
2017-12-12T06:51:22.006Z,55,,,11.9,,,23.1
2017-12-12T06:51:32.011Z,55,,,11.9,,,
2017-12-12T06:51:42.006Z,55,,,11.9,,,
2017-12-12T06:51:52.014Z,55,,,11.9,,,
2017-12-12T06:52:03.086Z,55,,,11.9,,,
2017-12-12T06:52:12.029Z,55,,,11.9,,,
2017-12-12T06:52:22.015Z,55,,,11.9,,,
2017-12-12T06:52:32.013Z,55,,,11.9,,,
2017-12-12T06:52:42.005Z,55,,,11.9,,,
2017-12-12T06:52:52.030Z,55,,,11.9,,,
2017-12-12T06:53:02.085Z,55,,,11.9,,,
2017-12-12T06:53:12.017Z,55,,,11.9,,,
2017-12-12T06:53:22.005Z,55,,,11.9,,,
2017-12-12T06:53:32.024Z,55,,,11.9,,,
2017-12-12T06:53:42.066Z,55,,,11.9,,,
2017-12-12T06:53:52.005Z,55,,,11.9,,,
2017-12-12T06:54:02.100Z,55,,,11.9,,,23
2017-12-12T06:54:12.006Z,55,,,11.9,,,23.1
2017-12-12T06:54:22.005Z,55,,,11.9,,,23
2017-12-12T06:54:32.005Z,55,,,11.9,,,
2017-12-12T06:54:42.018Z,55,,,11.9,,,
2017-12-12T06:54:57.025Z,55,,,11.9,,,
2017-12-12T06:55:02.095Z,55,,,11.9,,,
2017-12-12T06:55:12.008Z,55,,,11.9,,,
2017-12-12T06:55:22.006Z,55,,,11.9,,,
2017-12-12T06:55:32.005Z,55,,,11.9,,,
2017-12-12T06:55:42.005Z,55,,,11.9,,,
2017-12-12T06:55:52.008Z,55,,,11.9,,,
2017-12-12T06:56:02.107Z,55,,,11.8,,,
2017-12-12T06:56:12.006Z,55,,,11.8,,,
2017-12-12T06:56:22.764Z,55,,,11.8,,,
2017-12-12T06:56:32.006Z,55,,,11.9,,,23
2017-12-12T06:56:42.021Z,55,,,11.8,,,
2017-12-12T06:56:52.006Z,55,,,11.8,,,22.8
2017-12-12T06:57:02.085Z,55,,,11.8,,,
2017-12-12T06:57:12.008Z,55,,,11.8,,,23
2017-12-12T06:57:22.015Z,55,,,11.8,,,22.8
2017-12-12T06:57:32.014Z,55,,,11.8,,,
2017-12-12T06:57:42.100Z,55,,,11.8,,,
2017-12-12T06:57:52.055Z,55,,,11.8,,,
2017-12-12T06:58:02.121Z,55,,,11.8,,,
2017-12-12T06:58:12.011Z,55,,,11.8,,,
2017-12-12T06:58:22.008Z,55,,,11.8,,,
2017-12-12T06:58:32.011Z,55,,,11.8,,,
2017-12-12T06:58:42.019Z,55,,,11.8,,,
2017-12-12T06:58:52.014Z,55,,,11.8,,,
2017-12-12T06:59:02.125Z,55,,,11.8,,,
2017-12-12T06:59:12.314Z,55,,,11.8,,,
2017-12-12T06:59:22.006Z,55,,,11.8,,,
2017-12-12T06:59:32.006Z,55,,,11.8,,,
2017-12-12T06:59:42.006Z,55,,,11.8,,,22.7
2017-12-12T06:59:52.006Z,55,,,11.8,,,
2017-12-12T07:00:02.086Z,55,,,11.8,,,
2017-12-12T07:00:12.006Z,55,,,11.8,,,
2017-12-12T07:00:22.006Z,55,,,11.8,,,
2017-12-12T07:00:32.006Z,55,,,11.8,,,
2017-12-12T07:00:42.008Z,55,,,11.8,,,
2017-12-12T07:00:52.007Z,55,,,11.8,,,
2017-12-12T07:01:02.086Z,55,,,11.8,,,
2017-12-12T07:01:12.016Z,55,,,11.8,,,
2017-12-12T07:01:22.010Z,55,,,11.8,,,
2017-12-12T07:01:32.006Z,55,,,11.8,,,
2017-12-12T07:01:42.015Z,55,,,11.8,,,
2017-12-12T07:01:52.007Z,55,,,11.8,,,
2017-12-12T07:02:03.087Z,55,,,11.8,,,
2017-12-12T07:02:12.088Z,55,,,11.8,,,
2017-12-12T07:02:22.053Z,55,,,11.8,,,
2017-12-12T07:02:32.096Z,55,,,11.8,,,
2017-12-12T07:02:42.210Z,55,,,11.8,,,
2017-12-12T07:02:52.110Z,55,,,11.8,,,
2017-12-12T07:03:02.190Z,55,,,11.8,,,22.5
2017-12-12T07:03:12.112Z,55,,,11.8,,,
2017-12-12T07:03:22.031Z,55,,,11.8,,,
2017-12-12T07:03:32.053Z,55,,,11.8,,,
2017-12-12T07:03:42.043Z,55,,,11.8,,,
2017-12-12T07:03:52.043Z,55,,,11.8,,,
2017-12-12T07:04:02.144Z,55,,,11.8,,,
2017-12-12T07:04:12.020Z,55,,,11.8,,,
2017-12-12T07:04:22.071Z,55,,,11.8,,,
2017-12-12T07:04:32.174Z,55,,,11.8,,,
2017-12-12T07:04:42.057Z,55,,,11.8,,,
2017-12-12T07:04:53.113Z,55,,,11.8,,,
2017-12-12T07:05:02.173Z,55,,,11.8,,,
2017-12-12T07:05:12.086Z,55,,,11.8,,,
2017-12-12T07:05:22.079Z,55,,,11.8,,,
2017-12-12T07:05:32.039Z,55,,,11.8,,,
2017-12-12T07:05:42.019Z,55,,,11.8,,,
2017-12-12T07:05:52.006Z,55,,,11.8,,,
2017-12-12T07:06:02.100Z,55,,,11.8,,,
2017-12-12T07:06:12.007Z,55,,,11.8,,,22.4
2017-12-12T07:06:22.008Z,55,,,11.8,,,
2017-12-12T07:06:32.012Z,55,,,11.8,,,
2017-12-12T07:06:42.009Z,55,,,11.6,,,
2017-12-12T07:06:52.007Z,55,,,11.8,,,
2017-12-12T07:07:02.088Z,55,,,11.6,,,
2017-12-12T07:07:12.007Z,55,,,11.8,,,
2017-12-12T07:07:22.042Z,55,,,11.8,,,
2017-12-12T07:07:32.006Z,55,,,11.6,,,
2017-12-12T07:07:43.000Z,55,,,11.8,,,
2017-12-12T07:07:52.007Z,55,,,11.6,,,
2017-12-12T07:08:02.091Z,55,,,11.6,,,
2017-12-12T07:08:12.009Z,55,,,11.8,,,
2017-12-12T07:08:22.007Z,55,,,11.6,,,
2017-12-12T07:08:32.007Z,55,,,11.6,,,
2017-12-12T07:08:42.029Z,55,,,11.6,,,22.3
2017-12-12T07:08:52.007Z,55,,,11.6,,,
2017-12-12T07:09:02.087Z,55,,,11.6,,,22.4
2017-12-12T07:09:12.077Z,55,,,11.6,,,22.3
2017-12-12T07:09:22.014Z,55,,,11.6,,,
2017-12-12T07:09:32.007Z,55,,,11.6,,,
2017-12-12T07:09:42.007Z,55,,,11.6,,,
2017-12-12T07:09:52.033Z,55,,,11.6,,,
2017-12-12T07:10:02.110Z,55,,,11.6,,,
2017-12-12T07:10:12.022Z,55,,,11.6,,,
2017-12-12T07:10:22.015Z,55,,,11.6,,,
2017-12-12T07:10:37.031Z,55,,,11.6,,,
2017-12-12T07:10:42.016Z,55,,,11.6,,,
2017-12-12T07:10:52.010Z,55,,,11.6,,,
2017-12-12T07:11:02.101Z,55,,,11.6,,,
2017-12-12T07:11:12.007Z,55,,,11.6,,,
2017-12-12T07:11:22.035Z,55,,,11.6,,,
2017-12-12T07:11:32.007Z,55,,,11.6,,,
2017-12-12T07:11:42.017Z,55,,,11.6,,,
2017-12-12T07:11:52.011Z,55,,,11.6,,,
2017-12-12T07:12:02.087Z,55,,,11.6,,,22.1
2017-12-12T07:12:12.052Z,55,,,11.6,,,22.3
2017-12-12T07:12:22.008Z,55,,,11.6,,,22.1
2017-12-12T07:12:32.119Z,55,,,11.6,,,
2017-12-12T07:12:42.008Z,55,,,11.6,,,
2017-12-12T07:12:52.035Z,55,,,11.6,,,
2017-12-12T07:13:02.087Z,55,,,11.6,,,
2017-12-12T07:13:12.036Z,55,,,11.6,,,
2017-12-12T07:13:27.230Z,55,,,11.6,,,
2017-12-12T07:13:32.021Z,55,,,11.6,,,
2017-12-12T07:13:42.007Z,55,,,11.6,,,
2017-12-12T07:13:52.007Z,55,,,11.6,,,
2017-12-12T07:14:02.088Z,55,,,11.6,,,
2017-12-12T07:14:12.014Z,55,,,11.6,,,
2017-12-12T07:14:22.008Z,55,,,11.6,,,
2017-12-12T07:14:32.008Z,55,,,11.6,,,
2017-12-12T07:14:42.007Z,55,,,11.6,,,
2017-12-12T07:14:52.007Z,55,,,11.6,,,
2017-12-12T07:15:02.088Z,55,,,11.6,,,
2017-12-12T07:15:12.021Z,55,,,11.6,,,
2017-12-12T07:15:22.014Z,55,,,11.6,,,
2017-12-12T07:15:32.010Z,55,,,11.6,,,22
2017-12-12T07:15:42.008Z,55,,,11.6,,,
2017-12-12T07:15:52.007Z,55,,,11.6,,,
2017-12-12T07:16:02.108Z,55,,,11.6,,,
2017-12-12T07:16:12.137Z,55,,,11.6,,,
2017-12-12T07:16:22.036Z,55,,,11.6,,,
2017-12-12T07:16:32.053Z,55,,,11.6,,,
2017-12-12T07:16:42.010Z,55,,,11.6,,,
2017-12-12T07:16:52.009Z,55,,,11.6,,,
2017-12-12T07:17:02.088Z,55,,,11.6,,,
2017-12-12T07:17:12.015Z,55,,,11.6,,,
2017-12-12T07:17:22.024Z,55,,,11.6,,,
2017-12-12T07:17:32.008Z,55,,,11.6,,,
2017-12-12T07:17:43.006Z,55,,,11.6,,,
2017-12-12T07:17:52.009Z,55,,,11.6,,,
2017-12-12T07:18:02.141Z,55,,,11.6,,,
2017-12-12T07:18:12.010Z,55,,,11.6,,,
2017-12-12T07:18:22.008Z,55,,,11.6,,,22
2017-12-12T07:18:32.055Z,55,,,11.6,,,21.8
2017-12-12T07:18:42.027Z,55,,,11.4,,,
2017-12-12T07:18:52.030Z,55,,,11.6,,,
2017-12-12T07:19:02.141Z,55,,,11.6,,,
2017-12-12T07:19:12.023Z,55,,,11.4,,,
2017-12-12T07:19:22.048Z,55,,,11.6,,,
2017-12-12T07:19:32.008Z,55,,,11.6,,,
2017-12-12T07:19:42.017Z,55,,,11.4,,,
2017-12-12T07:19:52.042Z,55,,,11.6,,,
2017-12-12T07:20:02.142Z,55,,,11.6,,,
2017-12-12T07:20:12.008Z,55,,,11.6,,,
2017-12-12T07:20:22.022Z,55,,,11.4,,,
2017-12-12T07:20:32.023Z,55,,,11.4,,,
2017-12-12T07:20:42.050Z,55,,,11.4,,,
2017-12-12T07:20:52.027Z,55,,,11.4,,,
2017-12-12T07:21:02.104Z,55,,,11.4,,,
2017-12-12T07:21:12.008Z,55,,,11.4,,,
2017-12-12T07:21:22.022Z,55,,,11.4,,,
2017-12-12T07:21:32.015Z,55,,,11.4,,,
2017-12-12T07:21:42.033Z,55,,,11.6,,,
2017-12-12T07:21:52.044Z,55,,,11.4,,,
2017-12-12T07:22:02.126Z,55,,,11.4,,,21.7
2017-12-12T07:22:12.008Z,55,,,11.4,,,
2017-12-12T07:22:22.008Z,55,,,11.4,,,
2017-12-12T07:22:32.014Z,55,,,11.4,,,
2017-12-12T07:22:42.025Z,55,,,11.4,,,
2017-12-12T07:22:52.030Z,55,,,11.4,,,
2017-12-12T07:23:02.123Z,55,,,11.4,,,
2017-12-12T07:23:12.068Z,55,,,11.4,,,
2017-12-12T07:23:23.117Z,55,,,11.4,,,
2017-12-12T07:23:32.010Z,55,,,11.4,,,
2017-12-12T07:23:42.028Z,55,,,11.4,,,
2017-12-12T07:23:52.008Z,55,,,11.4,,,
2017-12-12T07:24:02.091Z,55,,,11.4,,,
2017-12-12T07:24:12.020Z,55,,,11.4,,,
2017-12-12T07:24:22.134Z,55,,,11.4,,,
2017-12-12T07:24:32.096Z,55,,,11.4,,,
2017-12-12T07:24:42.009Z,55,,,11.4,,,
2017-12-12T07:24:52.008Z,55,,,11.4,,,
2017-12-12T07:25:02.089Z,55,,,11.4,,,21.5
2017-12-12T07:25:12.058Z,55,,,11.4,,,
2017-12-12T07:25:22.019Z,55,,,11.4,,,
2017-12-12T07:25:32.009Z,55,,,11.4,,,
2017-12-12T07:25:42.009Z,55,,,11.4,,,
2017-12-12T07:25:52.015Z,55,,,11.4,,,
2017-12-12T07:26:02.092Z,55,,,11.4,,,
2017-12-12T07:26:18.129Z,55,,,11.4,,,
2017-12-12T07:26:22.066Z,55,,,11.4,,,
2017-12-12T07:26:32.012Z,55,,,11.4,,,
2017-12-12T07:26:42.009Z,55,,,11.4,,,
2017-12-12T07:26:52.054Z,55,,,11.4,,,
2017-12-12T07:27:02.092Z,55,,,11.4,,,
2017-12-12T07:27:12.011Z,55,,,11.4,,,
2017-12-12T07:27:22.010Z,55,,,11.4,,,
2017-12-12T07:27:32.009Z,55,,,11.4,,,
2017-12-12T07:27:42.009Z,55,,,11.4,,,
2017-12-12T07:27:52.017Z,55,,,11.4,,,
2017-12-12T07:28:02.089Z,55,,,11.4,,,
2017-12-12T07:28:12.056Z,55,,,11.4,,,
2017-12-12T07:28:22.009Z,55,,,11.4,,,21.4
2017-12-12T07:28:32.010Z,55,,,11.4,,,21.5
2017-12-12T07:28:42.010Z,55,,,11.4,,,21.4
2017-12-12T07:28:52.009Z,55,,,11.4,,,
2017-12-12T07:29:07.179Z,55,,,11.4,,,
2017-12-12T07:29:12.073Z,55,,,11.4,,,
2017-12-12T07:29:22.009Z,55,,,11.4,,,
2017-12-12T07:29:32.009Z,55,,,11.4,,,
2017-12-12T07:29:42.008Z,55,,,11.4,,,
2017-12-12T07:29:52.009Z,55,,,11.4,,,
2017-12-12T07:30:02.089Z,55,,,11.4,,,
2017-12-12T07:30:12.009Z,55,,,11.4,,,
2017-12-12T07:30:22.065Z,55,,,11.4,,,
2017-12-12T07:30:33.009Z,55,,,11.4,,,
2017-12-12T07:30:42.020Z,55,,,11.4,,,
2017-12-12T07:30:52.012Z,55,,,11.4,,,
2017-12-12T07:31:02.089Z,55,,,11.4,,,
2017-12-12T07:31:12.010Z,55,,,11.4,,,
2017-12-12T07:31:22.011Z,55,,,11.4,,,
2017-12-12T07:31:32.009Z,55,,,11.4,,,
2017-12-12T07:31:42.026Z,55,,,11.4,,,21.3
2017-12-12T07:31:57.925Z,55,,,11.2,,,21.4
2017-12-12T07:32:02.089Z,55,,,11.2,,,21.3
2017-12-12T07:32:12.010Z,55,0,0,11.4,5,0,21.3
2017-12-12T07:32:22.010Z,55,,,11.2,,,
2017-12-12T07:32:32.009Z,55,,,11.4,,,
2017-12-12T07:32:42.011Z,55,,,11.4,,,
2017-12-12T07:32:52.009Z,55,,,11.2,,,
2017-12-12T07:33:02.090Z,55,,,11.2,,,
2017-12-12T07:33:12.010Z,55,,,11.2,,,
2017-12-12T07:33:22.258Z,55,,,11.2,,,
2017-12-12T07:33:32.028Z,55,,,11.2,,,
2017-12-12T07:33:42.030Z,55,,,11.2,,,
2017-12-12T07:33:52.009Z,55,,,11.2,,,
2017-12-12T07:34:02.090Z,55,,,11.2,,,
2017-12-12T07:34:12.064Z,55,,,11.2,,,
2017-12-12T07:34:22.013Z,55,,,11.2,,,
2017-12-12T07:34:32.010Z,55,,,11.2,,,
2017-12-12T07:34:42.014Z,55,,,11.2,,,
2017-12-12T07:34:52.010Z,55,,,11.2,,,
2017-12-12T07:35:02.090Z,55,,,11.2,,,21.1
2017-12-12T07:35:12.010Z,55,,,11.2,,,21.3
2017-12-12T07:35:22.010Z,55,,,11.2,,,21.1
2017-12-12T07:35:32.010Z,55,,,11.2,,,
2017-12-12T07:35:42.018Z,55,,,11.2,,,
2017-12-12T07:35:52.010Z,55,,,11.2,,,
2017-12-12T07:36:02.090Z,55,,,11.2,,,
2017-12-12T07:36:13.010Z,55,,,11.2,,,
2017-12-12T07:36:22.010Z,55,,,11.2,,,
2017-12-12T07:36:32.016Z,55,,,11.2,,,
2017-12-12T07:36:42.012Z,55,,,11.2,,,
2017-12-12T07:36:52.010Z,55,,,11.2,,,
2017-12-12T07:37:02.094Z,55,,,11.2,,,
2017-12-12T07:37:12.010Z,55,,,11.2,,,
2017-12-12T07:37:22.010Z,55,,,11.2,,,
2017-12-12T07:37:32.010Z,55,,,11.2,,,
2017-12-12T07:37:42.010Z,55,,,11.2,,,
2017-12-12T07:37:52.010Z,55,,,11.2,,,
2017-12-12T07:38:02.094Z,55,,,11.2,,,
2017-12-12T07:38:12.012Z,55,,,11.2,,,
2017-12-12T07:38:22.010Z,55,,,11.2,,,
2017-12-12T07:38:32.010Z,55,,,11.2,,,
2017-12-12T07:38:42.010Z,55,,,11.2,,,21
2017-12-12T07:38:52.022Z,55,,,11.2,,,
2017-12-12T07:39:03.081Z,55,,,11.2,,,
2017-12-12T07:39:12.038Z,55,,,11.2,,,
2017-12-12T07:39:22.026Z,55,,,11.2,,,
2017-12-12T07:39:32.011Z,55,,,11.2,,,
2017-12-12T07:39:42.011Z,55,,,11.2,,,
2017-12-12T07:39:52.010Z,55,,,11.2,,,
2017-12-12T07:40:02.102Z,55,,,11.2,,,
2017-12-12T07:40:12.011Z,55,,,11.2,,,
2017-12-12T07:40:22.076Z,55,,,11.2,,,
2017-12-12T07:40:32.012Z,55,,,11.2,,,
2017-12-12T07:40:42.013Z,55,,,11.2,,,
2017-12-12T07:40:52.011Z,55,,,11.2,,,
2017-12-12T07:41:02.091Z,55,,,11.2,,,
2017-12-12T07:41:12.011Z,55,,,11.2,,,
2017-12-12T07:41:22.054Z,55,,,11.2,,,
2017-12-12T07:41:32.057Z,55,,,11.2,,,
2017-12-12T07:41:42.080Z,55,,,11.2,,,
2017-12-12T07:41:53.007Z,55,,,11.2,,,
2017-12-12T07:42:02.126Z,55,,,11.2,,,
2017-12-12T07:42:12.039Z,,,,,,,21
2017-12-12T07:42:22.014Z,55,,,11.2,,,21
2017-12-12T07:42:32.013Z,55,,,11.2,,,20.8
2017-12-12T07:42:42.011Z,55,,,11.2,,,
2017-12-12T07:42:52.013Z,55,,,11.2,,,
2017-12-12T07:43:02.163Z,55,,,11.2,,,
2017-12-12T07:43:12.015Z,55,,,11.2,,,
2017-12-12T07:43:22.037Z,55,,,11.2,,,
2017-12-12T07:43:32.013Z,55,,,11.2,,,
2017-12-12T07:43:42.089Z,55,,,11.2,,,
2017-12-12T07:43:52.011Z,55,,,11.2,,,
2017-12-12T07:44:02.111Z,55,,,11.1,,,
2017-12-12T07:44:12.021Z,55,,,11.2,,,
2017-12-12T07:44:22.215Z,55,,,11.2,,,
2017-12-12T07:44:32.012Z,55,,,11.2,,,
2017-12-12T07:44:47.031Z,55,,,11.1,,,
2017-12-12T07:44:52.011Z,55,,,11.1,,,
2017-12-12T07:45:02.092Z,55,,,11.2,,,
2017-12-12T07:45:12.021Z,55,,,11.1,,,
2017-12-12T07:45:22.012Z,55,,,11.1,,,
2017-12-12T07:45:32.012Z,55,,,11.2,,,
2017-12-12T07:45:42.012Z,55,,,11.2,,,20.7
2017-12-12T07:45:52.012Z,55,,,11.1,,,20.8
2017-12-12T07:46:02.092Z,55,,,11.1,,,20.7
2017-12-12T07:46:12.214Z,55,,,11.1,,,
2017-12-12T07:46:22.012Z,55,,,11.2,,,
2017-12-12T07:46:32.012Z,55,,,11.1,,,
2017-12-12T07:46:42.044Z,55,,,11.1,,,
2017-12-12T07:46:52.201Z,55,,,11.1,,,
2017-12-12T07:47:02.052Z,55,,,11.1,,,
2017-12-12T07:47:12.014Z,55,,,11.1,,,
2017-12-12T07:47:22.020Z,55,,,11.1,,,
2017-12-12T07:47:37.032Z,55,,,11.1,,,
2017-12-12T07:47:42.013Z,55,,1,11.1,75,0,
2017-12-12T07:47:52.012Z,55,79,1,11.1,,0,25.4
2017-12-12T07:48:02.092Z,55,59,,11.1,,,29
2017-12-12T07:48:12.015Z,55,29,,11.1,,,31.3
2017-12-12T07:48:22.013Z,55,,,11.1,,,29.8
2017-12-12T07:48:32.017Z,55,,,11.1,,,28.8
2017-12-12T07:48:42.014Z,55,,,11.1,,,27.7
2017-12-12T07:48:52.013Z,55,,,11.1,,,26.8
2017-12-12T07:49:02.102Z,55,,,11.1,,,26.6
2017-12-12T07:49:12.013Z,55,,,11.1,,,27.1
2017-12-12T07:49:22.048Z,55,,,11.1,,,28
2017-12-12T07:49:32.137Z,55,,,11.1,,,28.2
2017-12-12T07:49:42.029Z,55,,,11.1,,,28.4
2017-12-12T07:49:52.038Z,55,33,,11.1,,,28.7
2017-12-12T07:50:02.150Z,55,36,,11.1,,,29.2
2017-12-12T07:50:12.033Z,55,41,,11.1,,,30
2017-12-12T07:50:28.184Z,55,45,,11.1,,,31
2017-12-12T07:50:32.013Z,55,48,,11.1,,,32.2
2017-12-12T07:50:42.013Z,55,53,,11.1,,,34
2017-12-12T07:50:52.058Z,55,56,,11.1,,,35
2017-12-12T07:51:02.093Z,55,61,,11.1,,,36
2017-12-12T07:51:12.015Z,55,63,,11.1,,,37
2017-12-12T07:51:22.015Z,55,66,,11.1,,,38.1
2017-12-12T07:51:32.013Z,55,72,,11.1,,,40.1
2017-12-12T07:51:42.013Z,55,75,,11.1,,,41.1
2017-12-12T07:51:53.011Z,55,78,,11.1,,,42
2017-12-12T07:52:02.104Z,55,84,,11.1,,,44
2017-12-12T07:52:12.015Z,,87,,,,,45.1
2017-12-12T07:52:22.017Z,55,90,,11.2,,,46
2017-12-12T07:52:32.016Z,55,95,,11.2,,,48
2017-12-12T07:52:42.013Z,55,98,,11.2,,,49.1
2017-12-12T07:52:52.018Z,55,100,,11.2,,,50.1
2017-12-12T07:53:02.101Z,55,,,11.4,,,52
2017-12-12T07:53:12.020Z,55,,,11.4,,,53
2017-12-12T07:53:22.016Z,55,,,11.4,,,54
2017-12-12T07:53:32.021Z,55,,,11.6,,,55
2017-12-12T07:53:42.014Z,55,,,11.8,,,55.3
2017-12-12T07:53:53.014Z,55,,,11.9,,,56.2
2017-12-12T07:54:02.095Z,55,,,12.3,,,57
2017-12-12T07:54:12.028Z,55,,,12.6,,,58
2017-12-12T07:54:22.034Z,55,,,13,,,59
2017-12-12T07:54:32.042Z,55,,,13.3,,,59.1
2017-12-12T07:54:43.026Z,55,,,13.7,,,60
2017-12-12T07:54:52.034Z,55,,,14.2,,,60.5
