Time,HwTSet,ChActive,PrimTSet,ActPow,HwActive,HwTOutlet,PrimT
2017-11-03T10:18:31.825Z,55,,,,,36.9,45.7
2017-11-03T10:18:41.821Z,55,,,,,36.9,44.5
2017-11-03T10:18:51.821Z,55,,,,,36.9,43.5
2017-11-03T10:19:01.829Z,55,,,,,36.9,44.1
2017-11-03T10:19:11.821Z,55,,,,,36.8,45.2
2017-11-03T10:19:21.821Z,55,,,,,36.9,45.4
2017-11-03T10:19:31.821Z,55,,,,,36.8,
2017-11-03T10:19:41.840Z,55,,,,,36.8,45.6
2017-11-03T10:19:51.827Z,55,,,,,36.8,45.7
2017-11-03T10:20:01.830Z,55,,,,,36.8,46
2017-11-03T10:20:11.835Z,55,,,,,36.8,46.2
2017-11-03T10:20:21.851Z,55,,,,,36.8,46.3
2017-11-03T10:20:31.850Z,55,,,,,36.9,46.6
2017-11-03T10:20:41.855Z,55,,,,,36.9,46.8
2017-11-03T10:20:51.831Z,55,,,,,36.9,47
2017-11-03T10:21:06.893Z,55,,,,,36.9,47.1
2017-11-03T10:21:11.840Z,55,,,,,36.9,47.3
2017-11-03T10:21:21.838Z,55,,,,,36.9,47.6
2017-11-03T10:21:31.826Z,55,,,,,37,47.7
2017-11-03T10:21:41.834Z,55,,,,,37,48
2017-11-03T10:21:51.835Z,55,,,,,37,48.1
2017-11-03T10:22:01.822Z,55,,,,,37.2,48.4
2017-11-03T10:22:11.843Z,55,,,,,37.2,48.7
2017-11-03T10:22:21.839Z,55,,,,,37.3,49
2017-11-03T10:22:32.922Z,55,,,,,37.3,49.1
2017-11-03T10:22:41.827Z,55,1,,0,0,37.4,49.5
2017-11-03T10:22:51.822Z,55,,,,,37.4,48.9
2017-11-03T10:23:01.821Z,55,,,,,37.5,47.7
2017-11-03T10:23:11.821Z,55,,,,,37.5,46.3
2017-11-03T10:23:21.826Z,55,,,,,37.7,45.9
2017-11-03T10:23:31.851Z,55,,,,,37.8,45.8
2017-11-03T10:23:41.879Z,55,,,,,37.8,46
2017-11-03T10:23:51.821Z,55,,,,,37.9,46.4
2017-11-03T10:24:01.821Z,55,,,,,38,46.1
2017-11-03T10:24:11.827Z,55,,,,,38,45.9
2017-11-03T10:24:21.826Z,55,,,,,38.1,45.8
2017-11-03T10:24:31.839Z,55,,,,,38.1,45.7
2017-11-03T10:24:41.883Z,55,,,,,38.3,45.6
2017-11-03T10:24:51.822Z,55,,,,,38.3,45.5
2017-11-03T10:25:01.822Z,55,,,,,38.3,45.3
2017-11-03T10:25:11.822Z,55,,,,,38.4,45.2
2017-11-03T10:25:21.827Z,55,,,,,38.4,45.1
2017-11-03T10:25:31.829Z,55,,,,,38.4,44.9
2017-11-03T10:25:41.827Z,55,0,5,,0,38.4,
2017-11-03T10:25:51.837Z,55,1,75,,0,38.4,44.9
2017-11-03T10:26:01.821Z,55,,,,,38.4,45.1
2017-11-03T10:26:11.822Z,55,,,,,38.5,45.2
2017-11-03T10:26:21.823Z,55,0,5,,0,38.5,45.5
2017-11-03T10:26:31.845Z,55,1,75,,0,38.5,45.6
2017-11-03T10:26:41.836Z,55,0,5,,0,38.4,45.7
2017-11-03T10:26:51.828Z,55,,,,,38.4,45.8
2017-11-03T10:27:01.822Z,55,,,,,38.4,45.9
2017-11-03T10:27:11.822Z,55,,,,,38.4,46
2017-11-03T10:27:22.187Z,55,,,,,38.4,
2017-11-03T10:27:31.827Z,55,,,,,38.4,46.1
2017-11-03T10:27:41.866Z,55,,,,,38.4,46.2
2017-11-03T10:27:51.864Z,55,,,,,38.4,46.4
2017-11-03T10:28:01.822Z,55,,,,,38.4,
2017-11-03T10:28:11.822Z,55,,,,,38.4,46.5
2017-11-03T10:28:21.852Z,55,1,75,,0,38.4,46.6
2017-11-03T10:28:31.822Z,55,,,,,38.4,
2017-11-03T10:28:46.912Z,55,,,,,38.3,46.7
2017-11-03T10:28:51.831Z,55,,,,,38.3,
2017-11-03T10:29:01.849Z,55,,,,,38.3,46.8
2017-11-03T10:29:11.849Z,55,,,,,38.3,
2017-11-03T10:29:21.842Z,55,,,,,38.3,
2017-11-03T10:29:31.824Z,55,,,,,38.3,46.9
2017-11-03T10:29:41.822Z,55,,,,,38.1,
2017-11-03T10:29:51.823Z,55,,,,,38.1,47
2017-11-03T10:30:01.823Z,55,,,,,38.1,
2017-11-03T10:30:11.856Z,55,,,,,38.1,
2017-11-03T10:30:21.824Z,55,,,,,38.1,47.2
2017-11-03T10:30:31.861Z,55,,,,,38,
2017-11-03T10:30:41.834Z,55,,,,,38,
2017-11-03T10:30:51.852Z,55,,,,,38,
2017-11-03T10:31:02.841Z,55,,,,,38,47.3
2017-11-03T10:31:11.866Z,55,,,,,38,
2017-11-03T10:31:21.830Z,55,,,,,37.9,
2017-11-03T10:31:31.823Z,55,,,,,37.9,
2017-11-03T10:31:41.827Z,55,,,,,37.9,
2017-11-03T10:31:51.824Z,55,,,,,37.9,47.4
2017-11-03T10:32:01.823Z,55,,,,,37.9,
2017-11-03T10:32:11.825Z,55,,,,,37.9,
2017-11-03T10:32:21.825Z,55,,,,,37.8,
2017-11-03T10:32:31.872Z,55,,,,,37.8,
2017-11-03T10:32:41.836Z,55,0,5,,0,37.8,
2017-11-03T10:32:51.833Z,55,1,75,,0,37.8,
2017-11-03T10:33:01.870Z,55,0,5,,0,37.7,
2017-11-03T10:33:11.824Z,55,,,,,37.7,
2017-11-03T10:33:21.861Z,55,1,75,,0,37.7,
2017-11-03T10:33:31.824Z,55,0,5,,0,37.7,
2017-11-03T10:33:41.845Z,55,1,75,,0,37.7,
2017-11-03T10:33:51.850Z,55,0,5,,0,37.7,
2017-11-03T10:34:01.837Z,55,,,,,37.5,
2017-11-03T10:34:11.841Z,55,,,,,37.5,
2017-11-03T10:34:21.864Z,55,,,,,37.5,
2017-11-03T10:34:31.833Z,55,,,,,37.5,
2017-11-03T10:34:41.876Z,55,,,,,37.5,47.5
2017-11-03T10:35:01.870Z,55,,,,,37.4,47.4
2017-11-03T10:35:01.937Z,55,,,,,37.4,47.5
2017-11-03T10:35:11.834Z,55,,,,,37.4,
2017-11-03T10:35:21.887Z,55,,,,,37.4,47.4
2017-11-03T10:35:31.851Z,55,,,,,37.3,
2017-11-03T10:35:41.834Z,55,,,,,37.3,
2017-11-03T10:35:51.848Z,55,,,,,37.3,
2017-11-03T10:36:01.828Z,55,,,,,37.3,
2017-11-03T10:36:11.827Z,55,,,,,37.3,
2017-11-03T10:36:21.841Z,55,,,,,37.2,
2017-11-03T10:36:31.834Z,55,,,,,37.2,
2017-11-03T10:36:46.847Z,55,,,,,37.2,
2017-11-03T10:36:51.830Z,55,,,,,37.2,
2017-11-03T10:37:01.958Z,55,,,,,37.2,
2017-11-03T10:37:11.827Z,55,,,,,37,
2017-11-03T10:37:21.830Z,55,,,,,37,
2017-11-03T10:37:31.823Z,55,,,,,37,
2017-11-03T10:37:41.835Z,55,,,,,37,
2017-11-03T10:37:51.823Z,55,,,,,37,
2017-11-03T10:38:01.836Z,55,,,,,36.9,
2017-11-03T10:38:11.866Z,55,,,,,36.9,47.3
2017-11-03T10:38:21.908Z,55,,,,,36.9,
2017-11-03T10:38:31.849Z,55,,,,,36.9,
2017-11-03T10:38:41.829Z,55,,,,,36.9,
2017-11-03T10:38:51.871Z,55,,,,,36.8,
2017-11-03T10:39:01.848Z,55,,,,,36.8,
2017-11-03T10:39:11.861Z,55,,,,,36.8,
2017-11-03T10:39:21.894Z,55,,,,,36.8,
2017-11-03T10:39:31.969Z,55,,,,,36.8,
2017-11-03T10:39:41.829Z,55,,,,,36.7,
2017-11-03T10:39:51.836Z,55,,,,,36.7,
2017-11-03T10:40:01.885Z,55,,,,,36.7,
2017-11-03T10:40:11.868Z,55,,,,,36.7,47.2
2017-11-03T10:40:21.920Z,55,,,,,36.7,
2017-11-03T10:40:31.841Z,55,,,,,36.5,
2017-11-03T10:40:41.861Z,55,,,,,36.5,
2017-11-03T10:40:51.851Z,55,,,,,36.5,
2017-11-03T10:41:02.681Z,55,,,,,36.5,
2017-11-03T10:41:11.824Z,55,,,,,36.5,
2017-11-03T10:41:21.851Z,55,,,,,36.4,
2017-11-03T10:41:31.824Z,55,,,,,36.4,47
2017-11-03T10:41:41.827Z,55,,,,,36.4,
2017-11-03T10:41:51.838Z,55,,,,,36.4,
2017-11-03T10:42:01.847Z,55,,,,,36.4,
2017-11-03T10:42:11.830Z,55,,,,,36.3,
2017-11-03T10:42:21.854Z,55,,,,,36.3,
2017-11-03T10:42:31.879Z,55,,,,,36.3,
2017-11-03T10:42:41.861Z,55,,,,,36.3,
2017-11-03T10:42:51.841Z,55,,,,,36.3,
2017-11-03T10:43:01.826Z,55,,,,,36.3,46.9
2017-11-03T10:43:11.847Z,55,,,,,36.2,46.9
2017-11-03T10:43:21.883Z,55,,,,,36.2,46.9
2017-11-03T10:43:31.910Z,55,,,,,36.2,
2017-11-03T10:43:41.862Z,55,,,,,36.2,
2017-11-03T10:43:51.888Z,55,,,,,36,
2017-11-03T10:44:01.856Z,55,,,,,36,
2017-11-03T10:44:11.841Z,55,,,,,36,
2017-11-03T10:44:21.904Z,55,,,,,36,46.8
2017-11-03T10:44:31.960Z,55,,,,,36,46.9
2017-11-03T10:44:41.876Z,55,,,,,36,46.8
2017-11-03T10:44:51.838Z,55,,,,,35.9,
2017-11-03T10:45:01.900Z,55,,,,,35.9,
2017-11-03T10:45:11.849Z,55,,,,,35.9,
2017-11-03T10:45:21.951Z,55,,,,,35.9,
2017-11-03T10:45:31.863Z,55,,,,,35.9,
2017-11-03T10:45:41.877Z,55,,,,,35.9,
2017-11-03T10:45:51.838Z,55,,,,,35.8,
2017-11-03T10:46:01.878Z,55,,,,,35.8,46.7
2017-11-03T10:46:11.889Z,55,,,,,35.8,
2017-11-03T10:46:21.871Z,55,,,,,35.8,
2017-11-03T10:46:31.880Z,55,,,,,35.8,
2017-11-03T10:46:41.848Z,55,,,,,35.8,
2017-11-03T10:46:51.926Z,55,,,,,35.7,
2017-11-03T10:47:01.837Z,55,,,,,35.7,
2017-11-03T10:47:11.946Z,55,,,,,35.7,
2017-11-03T10:47:21.839Z,55,,,,,35.7,
2017-11-03T10:47:31.852Z,55,,,,,35.6,46.6
2017-11-03T10:47:41.831Z,55,,,,,35.6,
2017-11-03T10:47:51.833Z,55,,,,,35.6,
2017-11-03T10:48:01.924Z,55,,,,,35.6,
2017-11-03T10:48:11.828Z,55,,,,,35.6,
2017-11-03T10:48:21.825Z,55,,,,,35.6,
2017-11-03T10:48:31.831Z,55,,,,,35.4,
2017-11-03T10:48:41.826Z,55,,,,,35.4,
2017-11-03T10:48:51.825Z,55,,,,,35.4,46.5
2017-11-03T10:49:01.859Z,55,,,,,35.4,
2017-11-03T10:49:11.879Z,55,,,,,35.4,
2017-11-03T10:49:21.826Z,55,,,,,35.4,
2017-11-03T10:49:32.822Z,55,,,,,35.3,
2017-11-03T10:49:41.861Z,55,,,,,35.3,
2017-11-03T10:49:51.825Z,55,,,,,35.3,
2017-11-03T10:50:01.832Z,55,,,,,35.3,
2017-11-03T10:50:11.825Z,55,,,,,35.3,46.4
2017-11-03T10:50:21.864Z,55,,,,,35.3,
2017-11-03T10:50:31.851Z,55,,,,,35.2,
2017-11-03T10:50:41.864Z,55,,,,,35.2,
2017-11-03T10:50:51.862Z,55,,,,,35.2,
2017-11-03T10:51:01.825Z,55,,,,,35.2,
2017-11-03T10:51:11.857Z,55,,,,,35.2,
2017-11-03T10:51:21.830Z,55,,,,,35.1,
2017-11-03T10:51:31.873Z,55,,,,,35.1,46.2
2017-11-03T10:51:41.830Z,55,,,,,35.1,
2017-11-03T10:51:51.837Z,55,,,,,35.1,
2017-11-03T10:52:01.828Z,55,,,,,35.1,
2017-11-03T10:52:11.835Z,55,,,,,35.1,
2017-11-03T10:52:22.950Z,55,,,,,34.9,
2017-11-03T10:52:31.853Z,55,,,,,34.9,
2017-11-03T10:52:41.825Z,55,,,,,34.9,
2017-11-03T10:52:51.830Z,55,,,,,34.9,
2017-11-03T10:53:01.865Z,55,,,,,34.9,46.1
2017-11-03T10:53:11.835Z,55,,,,,34.9,
2017-11-03T10:53:21.826Z,55,,,,,34.8,
2017-11-03T10:53:31.830Z,55,,,,,34.8,
2017-11-03T10:53:41.830Z,55,0,5,0,0,34.8,46.1
2017-11-03T10:53:51.844Z,55,,,,,34.8,
2017-11-03T10:54:01.826Z,55,,,,,34.8,
2017-11-03T10:54:11.825Z,55,,,,,34.7,
2017-11-03T10:54:21.836Z,55,,,,,34.7,
2017-11-03T10:54:31.843Z,55,,,,,34.7,46
2017-11-03T10:54:41.888Z,55,,,,,34.7,
2017-11-03T10:54:51.825Z,55,,,,,34.7,
2017-11-03T10:55:01.826Z,55,,,,,34.7,
2017-11-03T10:55:16.980Z,55,,,,,34.7,
2017-11-03T10:55:21.832Z,55,,,,,34.6,
2017-11-03T10:55:31.860Z,55,,,,,34.6,45.9
2017-11-03T10:55:41.835Z,55,,,,,34.6,46
2017-11-03T10:55:51.895Z,55,,,,,34.6,45.9
2017-11-03T10:56:01.837Z,55,,,,,34.6,
2017-11-03T10:56:11.837Z,55,,,,,34.4,
2017-11-03T10:56:21.840Z,55,,,,,34.4,
2017-11-03T10:56:31.827Z,55,,,,,34.4,
2017-11-03T10:56:42.847Z,55,,,,,34.4,
2017-11-03T10:56:51.826Z,55,,,,,34.4,
2017-11-03T10:57:01.826Z,55,,,,,34.3,
2017-11-03T10:57:11.833Z,55,,,,,34.3,
2017-11-03T10:57:21.840Z,55,,,,,34.3,45.8
2017-11-03T10:57:31.825Z,55,,,,,34.3,
2017-11-03T10:57:41.828Z,55,,,,,34.3,
2017-11-03T10:57:51.827Z,55,,,,,34.3,
2017-11-03T10:58:01.825Z,55,,,,,34.3,
2017-11-03T10:58:16.923Z,55,,,,,34.2,
2017-11-03T10:58:22.087Z,55,,,,,34.2,
2017-11-03T10:58:31.834Z,55,,,,,34.2,45.7
2017-11-03T10:58:41.841Z,55,,,,,34.2,
2017-11-03T10:58:51.832Z,55,,,,,34.2,
2017-11-03T10:59:01.831Z,55,,,,,34.2,
2017-11-03T10:59:11.900Z,55,,,,,34.1,
2017-11-03T10:59:21.825Z,55,,,,,34.1,
2017-11-03T10:59:32.997Z,55,,,,,34.1,
2017-11-03T10:59:41.826Z,55,,,,,34.1,
2017-11-03T10:59:51.826Z,55,,,,,34.1,
2017-11-03T11:00:03.212Z,55,,,,,34.1,45.6
2017-11-03T11:00:11.830Z,55,,,,,34,
2017-11-03T11:00:21.835Z,55,,,,,34,
2017-11-03T11:00:31.843Z,55,,,,,34,
2017-11-03T11:00:41.826Z,55,,,,,34,
2017-11-03T11:00:51.826Z,55,,,,,34,
2017-11-03T11:01:01.826Z,55,,,,,34,
2017-11-03T11:01:11.826Z,55,,,,,33.8,
2017-11-03T11:01:21.828Z,55,,,,,33.8,45.5
2017-11-03T11:01:31.826Z,55,,,,,33.8,
2017-11-03T11:01:41.825Z,55,,,,,33.8,
2017-11-03T11:01:51.826Z,55,,,,,33.8,
2017-11-03T11:02:01.825Z,55,,,,,33.8,
2017-11-03T11:02:11.838Z,55,,,,,33.7,
2017-11-03T11:02:21.835Z,55,,,,,33.7,
2017-11-03T11:02:31.826Z,55,,,,,33.7,
2017-11-03T11:02:41.827Z,55,,,,,33.7,45.3
2017-11-03T11:02:51.827Z,55,,,,,33.7,
2017-11-03T11:03:01.826Z,55,,,,,33.7,
2017-11-03T11:03:11.826Z,55,,,,,33.6,
2017-11-03T11:03:21.826Z,55,,,,,33.6,
2017-11-03T11:03:31.864Z,55,,,,,33.6,
2017-11-03T11:03:41.827Z,55,,,,,33.6,
2017-11-03T11:03:51.845Z,55,,,,,33.6,
2017-11-03T11:04:01.829Z,55,,,,,33.6,
2017-11-03T11:04:11.825Z,55,,,,,33.5,45.2
2017-11-03T11:04:21.835Z,55,,,,,33.5,
2017-11-03T11:04:31.826Z,55,,,,,33.5,
2017-11-03T11:04:41.826Z,55,,,,,33.5,
2017-11-03T11:04:51.825Z,55,,,,,33.5,
2017-11-03T11:05:01.826Z,55,,,,,33.5,
2017-11-03T11:05:11.837Z,55,,,,,33.5,
2017-11-03T11:05:21.830Z,55,,,,,33.3,
2017-11-03T11:05:31.841Z,55,,,,,33.3,
2017-11-03T11:05:41.835Z,55,,,,,33.3,45.1
2017-11-03T11:05:51.826Z,55,,,,,33.3,
2017-11-03T11:06:01.826Z,55,,,,,33.3,
2017-11-03T11:06:11.832Z,55,,,,,33.3,
2017-11-03T11:06:21.832Z,55,,,,,33.2,
2017-11-03T11:06:31.827Z,55,,,,,33.2,
2017-11-03T11:06:41.838Z,55,,,,,33.2,
2017-11-03T11:06:51.832Z,55,,,,,33.2,
2017-11-03T11:07:01.829Z,55,,,,,33.2,45
2017-11-03T11:07:13.471Z,55,,,,,33.2,
2017-11-03T11:07:21.843Z,55,,,,,33.2,
2017-11-03T11:07:31.843Z,55,,,,,33.1,
2017-11-03T11:07:41.830Z,55,,,,,33.1,
2017-11-03T11:07:51.855Z,55,,,,,33.1,
2017-11-03T11:08:02.844Z,55,,,,,33.1,
2017-11-03T11:08:11.835Z,55,,,,,33.1,45
2017-11-03T11:08:21.832Z,55,,,,,33.1,44.9
2017-11-03T11:08:31.826Z,55,,,,,33,44.9
2017-11-03T11:08:41.845Z,55,,,,,33,
2017-11-03T11:08:51.825Z,55,,,,,33,
2017-11-03T11:09:01.826Z,55,,,,,33,
2017-11-03T11:09:11.831Z,55,,,,,33,
2017-11-03T11:09:21.831Z,55,,,,,33,
2017-11-03T11:09:31.840Z,55,,,,,33,
2017-11-03T11:09:41.833Z,55,,,,,32.8,
2017-11-03T11:09:51.855Z,55,,,,,32.8,44.8
2017-11-03T11:10:01.837Z,55,,,,,32.8,
2017-11-03T11:10:11.831Z,55,,,,,32.8,
2017-11-03T11:10:21.886Z,55,,,,,32.8,
2017-11-03T11:10:31.827Z,55,,,,,32.8,
2017-11-03T11:10:41.826Z,55,,,,,32.8,
2017-11-03T11:10:56.852Z,55,,,,,32.7,
2017-11-03T11:11:01.826Z,55,,,,,32.7,
2017-11-03T11:11:11.826Z,55,,,,,32.7,44.7
2017-11-03T11:11:21.908Z,55,,,,,32.7,
2017-11-03T11:11:31.828Z,55,,,,,32.7,
2017-11-03T11:11:41.830Z,55,,,,,32.7,
2017-11-03T11:11:51.900Z,55,,,,,32.6,
2017-11-03T11:12:01.910Z,55,,,,,32.6,
2017-11-03T11:12:11.902Z,55,,,,,32.6,
2017-11-03T11:12:21.889Z,55,,,,,32.6,
2017-11-03T11:12:31.929Z,55,,,,,32.6,44.5
2017-11-03T11:12:41.915Z,55,,,,,32.6,
2017-11-03T11:12:51.882Z,55,,,,,32.5,
2017-11-03T11:13:01.825Z,55,,,,,32.5,
2017-11-03T11:13:11.831Z,55,,,,,32.5,
2017-11-03T11:13:21.831Z,55,,,,,32.5,
2017-11-03T11:13:31.836Z,55,,,,,32.5,
2017-11-03T11:13:41.854Z,55,,,,,32.5,
2017-11-03T11:13:51.850Z,55,,,,,32.5,
2017-11-03T11:14:01.832Z,55,,,,,32.5,
2017-11-03T11:14:11.825Z,55,,,,,32.3,44.4
2017-11-03T11:14:21.846Z,55,,,,,32.3,
2017-11-03T11:14:31.843Z,55,,,,,32.3,
2017-11-03T11:14:41.843Z,55,,,,,32.3,
2017-11-03T11:14:51.847Z,55,,,,,32.3,
2017-11-03T11:15:01.857Z,55,,,,,32.3,
2017-11-03T11:15:11.825Z,55,,,,,32.2,
2017-11-03T11:15:21.825Z,55,,,,,32.2,
2017-11-03T11:15:31.834Z,55,,,,,32.2,44.3
2017-11-03T11:15:41.839Z,55,,,,,32.2,
2017-11-03T11:15:51.827Z,55,,,,,32.2,
2017-11-03T11:16:01.933Z,55,,,,,32.2,
2017-11-03T11:16:11.842Z,55,,,,,32.2,
2017-11-03T11:16:21.826Z,55,1,75,,0,32.1,
2017-11-03T11:16:31.830Z,55,,,,,32.1,
2017-11-03T11:16:41.838Z,55,,,,,32.1,
2017-11-03T11:16:51.865Z,55,,,,,32.1,44.2
2017-11-03T11:17:01.828Z,55,,,,,32.1,
2017-11-03T11:17:11.838Z,55,,,,,32.1,
2017-11-03T11:17:21.825Z,55,,,,,32.1,
2017-11-03T11:17:31.836Z,55,,,,,32.2,
2017-11-03T11:17:41.828Z,55,,,,,32.3,
2017-11-03T11:17:51.825Z,55,,,,,32.3,
2017-11-03T11:18:02.849Z,55,,,,,32.3,
2017-11-03T11:18:11.927Z,55,,,,,32.3,44.1
2017-11-03T11:18:21.825Z,55,,,,,32.3,
2017-11-03T11:18:31.868Z,55,,,,,32.3,
2017-11-03T11:18:41.834Z,55,,,,,32.2,
2017-11-03T11:18:51.825Z,55,,,,,32.2,
2017-11-03T11:19:01.825Z,55,,,,,32.2,
2017-11-03T11:19:11.832Z,55,,,,,32.2,
2017-11-03T11:19:21.836Z,55,,,,,32.2,
2017-11-03T11:19:31.836Z,55,,,,,32.2,
2017-11-03T11:19:41.826Z,55,,,,,32.2,44
2017-11-03T11:19:51.858Z,55,,,,,32.2,
2017-11-03T11:20:01.833Z,55,,,,,32.1,
2017-11-03T11:20:11.825Z,55,,,,,32.1,
2017-11-03T11:20:21.832Z,55,0,5,,0,32.1,
2017-11-03T11:20:31.848Z,55,,,,,32.1,
2017-11-03T11:20:41.835Z,55,,,,,32.1,
2017-11-03T11:20:51.837Z,55,,,,,32.1,
2017-11-03T11:21:01.830Z,55,,,,,32.1,43.9
2017-11-03T11:21:11.862Z,55,,,,,32.1,43.9
2017-11-03T11:21:21.844Z,55,,,,,32.1,
2017-11-03T11:21:31.863Z,55,,,,,32,
2017-11-03T11:21:41.839Z,55,,,,,32,
2017-11-03T11:21:51.835Z,55,,,,,32,
2017-11-03T11:22:01.891Z,55,,,,,32,
2017-11-03T11:22:11.870Z,55,,,,,32,
2017-11-03T11:22:21.831Z,55,,,,,32,
2017-11-03T11:22:31.933Z,55,,,,,32,
2017-11-03T11:22:41.843Z,55,,,,,31.9,43.7
2017-11-03T11:22:51.826Z,55,,,,,31.9,
2017-11-03T11:23:01.829Z,55,1,75,,0,31.9,
2017-11-03T11:23:11.877Z,55,1,,80,0,31.9,46.8
2017-11-03T11:23:21.834Z,55,,,59,,31.9,50.5
2017-11-03T11:23:31.837Z,55,,,29,,31.9,49.6
2017-11-03T11:23:42.826Z,55,,,,,31.9,42.3
2017-11-03T11:23:51.827Z,55,,,,,31.7,38.7
2017-11-03T11:24:01.833Z,55,0,5,0,0,31.7,37.2
2017-11-03T11:24:11.826Z,55,,,,,31.7,35.6
2017-11-03T11:24:21.827Z,55,,,,,31.7,34.4
2017-11-03T11:24:31.842Z,55,,,,,31.7,34.2
2017-11-03T11:24:56.571Z,55,,,,,31.7,
2017-11-03T11:24:56.584Z,55,,,,,31.7,34.1
2017-11-03T11:25:01.838Z,55,,,,,31.7,33.7
2017-11-03T11:25:11.836Z,55,,,,,31.7,33.2
2017-11-03T11:25:21.826Z,55,,,,,31.6,32.8
2017-11-03T11:25:31.849Z,55,,,,,31.6,32.7
2017-11-03T11:25:41.840Z,55,,,,,31.6,32.5
2017-11-03T11:25:51.826Z,55,,,,,31.6,
2017-11-03T11:26:01.832Z,55,,,,,31.6,32.3
2017-11-03T11:26:11.827Z,55,,,,,31.6,32.2
2017-11-03T11:26:21.826Z,55,,,,,31.6,
2017-11-03T11:26:36.853Z,55,,,,,31.6,32.1
2017-11-03T11:26:41.826Z,55,,,,,31.5,32
2017-11-03T11:26:51.831Z,55,,,,,31.6,31.9
2017-11-03T11:27:01.827Z,55,,,,,31.5,
2017-11-03T11:27:11.826Z,55,,,,,31.5,
2017-11-03T11:27:21.830Z,55,,,,,31.5,32.1
2017-11-03T11:27:31.879Z,55,,,,,31.5,32.2
2017-11-03T11:27:41.856Z,55,,,,,31.5,32.3
2017-11-03T11:27:51.844Z,55,,,,,31.5,32.5
2017-11-03T11:28:01.833Z,55,,,,,31.5,32.6
2017-11-03T11:28:11.835Z,55,,,,,31.4,
2017-11-03T11:28:21.829Z,55,,,,,31.4,32.7
2017-11-03T11:28:31.833Z,55,,,,,31.4,32.8
2017-11-03T11:28:41.833Z,55,,,,,31.4,33
2017-11-03T11:28:51.839Z,55,,,,,31.4,
2017-11-03T11:29:01.827Z,55,,,,,31.4,33.1
2017-11-03T11:29:11.827Z,55,,,,,31.2,
2017-11-03T11:29:26.891Z,55,,,,,31.2,33.2
2017-11-03T11:29:31.827Z,55,,,,,31.2,
2017-11-03T11:29:41.827Z,55,,,,,31.2,33.3
2017-11-03T11:29:51.838Z,55,,,,,31.2,
2017-11-03T11:30:01.836Z,55,,,,,31.2,33.5
2017-11-03T11:30:11.849Z,55,,,,,31.1,
2017-11-03T11:30:21.872Z,55,,,,,31.1,
2017-11-03T11:30:31.845Z,55,,,,,31.1,33.6
2017-11-03T11:30:41.831Z,55,,,,,31.1,
2017-11-03T11:30:52.827Z,55,,,,,31.1,
2017-11-03T11:31:01.842Z,55,,,,,31,33.7
2017-11-03T11:31:11.852Z,55,,,,,31,
2017-11-03T11:31:21.856Z,55,,,,,31,
2017-11-03T11:31:31.858Z,55,,,,,31,33.8
2017-11-03T11:31:41.877Z,55,,,,,31,
2017-11-03T11:31:51.862Z,55,,,,,30.9,
2017-11-03T11:32:01.828Z,55,,,,,30.9,
2017-11-03T11:32:11.846Z,55,,,,,30.9,34
2017-11-03T11:32:21.827Z,55,,,,,30.9,
2017-11-03T11:32:32.888Z,55,,,,,30.9,
2017-11-03T11:32:41.827Z,55,,,,,30.9,
2017-11-03T11:32:52.036Z,55,,,,,30.7,
2017-11-03T11:33:01.828Z,55,,,,,30.7,34.1
2017-11-03T11:33:11.834Z,55,,,,,30.7,
2017-11-03T11:33:21.837Z,55,,,,,30.7,
2017-11-03T11:33:31.880Z,55,,,,,30.7,
2017-11-03T11:33:42.821Z,55,,,,,30.6,
2017-11-03T11:33:51.834Z,55,,,,,30.6,
2017-11-03T11:34:01.851Z,55,,,,,30.6,
2017-11-03T11:34:11.842Z,55,,,,,30.6,
2017-11-03T11:34:21.873Z,55,,,,,30.6,34.2
2017-11-03T11:34:31.855Z,55,,,,,30.5,
2017-11-03T11:34:41.855Z,55,,,,,30.5,
2017-11-03T11:34:51.837Z,55,,,,,30.5,
2017-11-03T11:35:01.828Z,55,,,,,30.5,
2017-11-03T11:35:11.837Z,55,,,,,30.5,
2017-11-03T11:35:21.845Z,55,,,,,30.4,
2017-11-03T11:35:31.832Z,55,,,,,30.4,
2017-11-03T11:35:41.828Z,55,,,,,30.4,
2017-11-03T11:35:56.926Z,55,,,,,30.4,
2017-11-03T11:36:01.913Z,55,,,,,30.4,
2017-11-03T11:36:11.899Z,55,,,,,30.4,
2017-11-03T11:36:21.841Z,55,,,,,30.2,
2017-11-03T11:36:32.825Z,55,,,,,30.2,34.3
2017-11-03T11:36:41.846Z,55,,,,,30.2,
2017-11-03T11:36:51.833Z,55,,,,,30.2,
2017-11-03T11:37:01.875Z,55,,,,,30.2,
2017-11-03T11:37:11.832Z,55,,,,,30.2,
2017-11-03T11:37:21.841Z,55,,,,,30.1,
2017-11-03T11:37:31.841Z,55,,,,,30.1,
2017-11-03T11:37:41.832Z,55,,,,,30.1,
2017-11-03T11:37:51.833Z,55,,,,,30.1,
2017-11-03T11:38:01.832Z,55,,,,,30.1,
2017-11-03T11:38:11.828Z,55,,,,,30,
2017-11-03T11:38:21.837Z,55,,,,,30,
2017-11-03T11:38:32.008Z,55,,,,,30,
2017-11-03T11:38:41.899Z,55,,,,,30,
2017-11-03T11:38:51.894Z,55,,,,,30,
2017-11-03T11:39:01.976Z,55,,,,,29.9,
2017-11-03T11:39:11.902Z,55,,,,,29.9,
