Time,PrimTSet,ChActive,HwActive,PrimT,HwTOutlet,ActPow,HwTSet
2018-01-08T03:43:02.327Z,,,,53.1,44.8,,55
2018-01-08T03:43:12.327Z,,,,52.9,44.8,,55
2018-01-08T03:43:22.326Z,,,,52.7,44.8,,55
2018-01-08T03:43:32.326Z,,,,52.4,44.8,,55
2018-01-08T03:43:42.325Z,,,,52.2,44.8,,55
2018-01-08T03:43:52.323Z,,1,0,53.3,44.7,79,55
2018-01-08T03:44:02.327Z,,,,60.9,44.7,67,55
2018-01-08T03:44:12.326Z,,,,65,44.7,29,55
2018-01-08T03:44:22.326Z,,,,62.7,44.5,,55
2018-01-08T03:44:32.325Z,,,,59.9,44.5,,55
2018-01-08T03:44:42.325Z,,,,57.8,44.5,,55
2018-01-08T03:44:52.323Z,,,,56.6,44.4,,55
2018-01-08T03:45:03.425Z,,,,55.7,44.4,,55
2018-01-08T03:45:12.962Z,,,,56,44.4,,55
2018-01-08T03:45:22.797Z,,,,56.6,44.4,,55
2018-01-08T03:45:33.802Z,,,,57,44.4,,55
2018-01-08T03:45:42.994Z,,,,57.1,44.4,,55
2018-01-08T03:45:52.322Z,,,,,44.4,,55
2018-01-08T03:46:02.324Z,,,,,44.4,,55
2018-01-08T03:46:12.324Z,,,,57.2,44.4,,55
2018-01-08T03:46:22.323Z,,,,,44.4,,55
2018-01-08T03:46:32.326Z,,,,57.3,44.5,,55
2018-01-08T03:46:42.324Z,,,,57.4,44.5,,55
2018-01-08T03:46:52.323Z,,,,57.6,44.5,,55
2018-01-08T03:47:02.323Z,,,,,44.7,,55
2018-01-08T03:47:12.324Z,,,,57.7,44.7,,55
2018-01-08T03:47:22.323Z,,,,,44.7,,55
2018-01-08T03:47:32.324Z,,,,57.8,44.8,,55
2018-01-08T03:47:42.323Z,,,,,44.8,,55
2018-01-08T03:47:52.323Z,,,,57.9,44.9,,55
2018-01-08T03:48:02.324Z,,,,58,44.9,,55
2018-01-08T03:48:12.323Z,,1,0,58.3,44.9,0,55
2018-01-08T03:48:27.345Z,,,,57.8,45,,55
2018-01-08T03:48:32.323Z,,,,55.9,45,,55
2018-01-08T03:48:42.323Z,,,,54.8,45.1,,55
2018-01-08T03:48:52.323Z,,,,54.5,45.1,,55
2018-01-08T03:49:02.323Z,,,,54.2,45.1,,55
2018-01-08T03:49:12.323Z,,,,54.3,45.2,,55
2018-01-08T03:49:22.332Z,,,,54.6,45.2,,55
2018-01-08T03:49:32.324Z,,,,54.3,45.2,,55
2018-01-08T03:49:42.323Z,,,,53.9,45.2,,55
2018-01-08T03:49:52.324Z,,,,53.8,45.3,,55
2018-01-08T03:50:02.324Z,,,,53.4,45.3,,55
2018-01-08T03:50:12.325Z,,,,53.3,45.3,,55
2018-01-08T03:50:22.332Z,,,,53.1,45.3,,55
2018-01-08T03:50:32.323Z,,,,52.9,45.2,,55
2018-01-08T03:50:42.323Z,,,,52.7,45.2,,55
2018-01-08T03:50:52.323Z,,,,52.4,45.2,,55
2018-01-08T03:51:02.323Z,,,,52.2,45.2,,55
2018-01-08T03:51:12.398Z,,,,52,45.1,,55
2018-01-08T03:51:22.323Z,,,,,45.1,,55
2018-01-08T03:51:32.325Z,,,,52.1,45,,55
2018-01-08T03:51:42.324Z,,,,52.2,45,,55
2018-01-08T03:51:52.323Z,,,,52.4,44.9,,55
2018-01-08T03:52:02.323Z,,1,0,52.6,44.9,,55
2018-01-08T03:52:12.323Z,,,,57.6,44.8,80,55
2018-01-08T03:52:22.323Z,,,,63.4,44.8,49,55
2018-01-08T03:52:32.324Z,,,,63.7,44.7,29,55
2018-01-08T03:52:43.317Z,,,,59.8,44.7,,55
2018-01-08T03:52:52.329Z,,,,57.6,44.5,,55
2018-01-08T03:53:02.324Z,,,,55.9,44.5,,55
2018-01-08T03:53:12.323Z,,,,54.9,44.4,,55
2018-01-08T03:53:22.323Z,,,,55,44.4,,55
2018-01-08T03:53:32.324Z,,,,56,44.4,,55
2018-01-08T03:53:42.323Z,,,,56.3,44.3,,55
2018-01-08T03:53:52.324Z,,,,56.5,44.3,,55
2018-01-08T03:54:02.324Z,,,,,44.3,,55
2018-01-08T03:54:12.323Z,,,,,44.3,,55
2018-01-08T03:54:22.323Z,,,,56.6,44.3,,55
2018-01-08T03:54:32.323Z,,,,56.7,44.4,,55
2018-01-08T03:54:42.323Z,,,,,44.4,,55
2018-01-08T03:54:52.324Z,,,,56.9,44.4,,55
2018-01-08T03:55:02.324Z,,,,,44.4,,55
2018-01-08T03:55:12.324Z,,,,,44.5,,55
2018-01-08T03:55:22.324Z,,,,57,44.5,,55
2018-01-08T03:55:32.332Z,,,,57.1,44.5,,55
2018-01-08T03:55:42.324Z,,,,57.2,44.7,,55
2018-01-08T03:55:52.324Z,,,,,44.7,,55
2018-01-08T03:56:02.324Z,,,,57.3,44.7,,55
2018-01-08T03:56:12.324Z,,,,57.4,44.8,,55
2018-01-08T03:56:22.324Z,,,,57.6,44.8,,55
2018-01-08T03:56:32.324Z,,,,,44.9,,55
2018-01-08T03:56:42.324Z,,,,57.7,44.9,,55
2018-01-08T03:56:52.324Z,,1,0,58,44.9,0,55
2018-01-08T03:57:02.324Z,,,,56.9,45,,55
2018-01-08T03:57:12.324Z,,,,55.8,45,,55
2018-01-08T03:57:22.324Z,,,,54.6,45.1,,55
2018-01-08T03:57:32.324Z,,,,54.2,45.1,,55
2018-01-08T03:57:42.325Z,,,,54,45.1,,55
2018-01-08T03:57:52.324Z,,,,54.1,45.2,,55
2018-01-08T03:58:02.324Z,,,,54.4,45.2,,55
2018-01-08T03:58:12.324Z,,,,54.1,45.2,,55
2018-01-08T03:58:23.316Z,,,,53.9,45.3,,55
2018-01-08T03:58:32.324Z,,,,53.6,45.3,,55
2018-01-08T03:58:42.334Z,,,,53.2,45.3,,55
2018-01-08T03:58:52.324Z,,,,53,45.3,,55
2018-01-08T03:59:02.324Z,,,,52.9,45.3,,55
2018-01-08T03:59:12.324Z,,,,52.7,45.2,,55
2018-01-08T03:59:22.324Z,,,,52.4,45.2,,55
2018-01-08T03:59:32.324Z,,,,52.2,45.2,,55
2018-01-08T03:59:42.324Z,,,,51.9,45.2,,55
2018-01-08T03:59:52.325Z,,,,51.8,45.1,,55
2018-01-08T04:00:02.325Z,,,,,45.1,,55
2018-01-08T04:00:12.325Z,,,,52,45,,55
2018-01-08T04:00:22.325Z,,,,52.1,45,,55
2018-01-08T04:00:32.325Z,,,,52.2,44.9,,55
2018-01-08T04:00:42.324Z,,,,52.3,44.9,,55
2018-01-08T04:00:52.336Z,,,,52.4,44.8,,55
2018-01-08T04:01:02.325Z,,,,52.6,44.8,,55
2018-01-08T04:01:17.345Z,,,,,44.7,,55
2018-01-08T04:01:22.324Z,,,,52.7,44.7,,55
2018-01-08T04:01:32.325Z,,,,52.8,44.5,,55
2018-01-08T04:01:42.326Z,,,,52.9,44.5,,55
2018-01-08T04:01:52.332Z,,,,,44.4,,55
2018-01-08T04:02:02.325Z,,,,53,44.4,,55
2018-01-08T04:02:12.326Z,,,,,44.3,,55
2018-01-08T04:02:22.325Z,,,,53.1,44.2,,55
2018-01-08T04:02:33.368Z,,,,,44.2,,55
2018-01-08T04:02:42.343Z,,,,53.2,44.1,,55
2018-01-08T04:02:52.332Z,,,,,44.1,,55
2018-01-08T04:03:02.325Z,,,,53.3,44,,55
2018-01-08T04:03:12.325Z,,,,,44,,55
2018-01-08T04:03:22.325Z,,,,,43.9,,55
2018-01-08T04:03:32.325Z,,,,53.4,43.9,,55
2018-01-08T04:03:42.324Z,,,,,43.7,,55
2018-01-08T04:03:52.331Z,,,,,43.7,,55
2018-01-08T04:04:07.345Z,,,,53.6,43.6,,55
2018-01-08T04:04:12.325Z,,,,,43.6,,55
2018-01-08T04:04:22.325Z,,,,,43.5,,55
2018-01-08T04:04:32.325Z,,,,,43.5,,55
2018-01-08T04:04:42.325Z,,,,53.7,43.4,,55
2018-01-08T04:04:52.330Z,,,,,43.4,,55
2018-01-08T04:05:02.326Z,,,,,43.3,,55
2018-01-08T04:05:12.325Z,,,,,43.2,,55
2018-01-08T04:05:22.325Z,,1,0,54,43.2,79,55
2018-01-08T04:05:33.328Z,,,,59.7,43.1,73,55
2018-01-08T04:05:42.327Z,,,,63,43.1,31,55
2018-01-08T04:05:52.330Z,,,,59.6,43,29,55
2018-01-08T04:06:02.326Z,,,,55.6,43,,55
2018-01-08T04:06:12.325Z,,,,52.8,42.8,,55
2018-01-08T04:06:22.327Z,,,,51.9,42.8,,55
2018-01-08T04:06:32.325Z,,,,51.3,42.7,,55
2018-01-08T04:06:42.325Z,,,,52,42.7,,55
2018-01-08T04:06:57.345Z,,,,52.7,42.6,,55
2018-01-08T04:07:02.327Z,,,,53,42.6,,55
2018-01-08T04:07:12.325Z,,,,53.1,42.6,,55
2018-01-08T04:07:22.325Z,,,,53,42.6,,55
2018-01-08T04:07:32.326Z,,,,53.1,42.6,,55
2018-01-08T04:07:42.325Z,,,,53.3,42.6,,55
2018-01-08T04:07:52.329Z,,,,53.4,42.6,,55
2018-01-08T04:08:02.326Z,,,,53.5,42.6,,55
2018-01-08T04:08:12.326Z,,,,,42.6,,55
2018-01-08T04:08:23.496Z,,,,53.6,42.6,,55
2018-01-08T04:08:32.329Z,,,,53.7,42.6,,55
2018-01-08T04:08:42.326Z,,,,54,42.7,,55
2018-01-08T04:08:52.331Z,,,,,42.7,,55
2018-01-08T04:09:02.326Z,,,,54.1,42.7,,55
2018-01-08T04:09:12.326Z,,,,54.2,42.8,,55
2018-01-08T04:09:22.326Z,,,,54.3,42.8,,55
2018-01-08T04:09:32.326Z,,,,54.5,42.8,,55
2018-01-08T04:09:42.326Z,,,,54.7,43,,55
2018-01-08T04:09:52.326Z,,,,,43,,55
2018-01-08T04:10:02.326Z,,,,54.8,43.1,,55
2018-01-08T04:10:12.326Z,,,,55,43.1,,55
2018-01-08T04:10:22.326Z,,,,55.1,43.1,,55
2018-01-08T04:10:32.326Z,,,,55.2,43.2,,55
2018-01-08T04:10:42.326Z,,,,55.3,43.2,,55
2018-01-08T04:10:52.326Z,,,,55.5,43.3,,55
2018-01-08T04:11:02.328Z,,,,55.6,43.3,,55
2018-01-08T04:11:13.325Z,,,,55.7,43.3,,55
2018-01-08T04:11:23.325Z,,,,55.8,43.4,,55
2018-01-08T04:11:32.326Z,,1,0,56.1,43.4,0,55
2018-01-08T04:11:42.326Z,,,,54.7,43.5,,55
2018-01-08T04:11:52.326Z,,,,53.7,43.5,,55
2018-01-08T04:12:02.326Z,,,,52.3,43.6,,55
2018-01-08T04:12:12.327Z,,,,52,43.7,,55
2018-01-08T04:12:22.328Z,,,,51.8,43.7,,55
2018-01-08T04:12:32.327Z,,,,52.1,43.9,,55
2018-01-08T04:12:42.326Z,,,,52.4,43.9,,55
2018-01-08T04:12:52.330Z,,,,52.1,43.9,,55
2018-01-08T04:13:02.341Z,,,,51.7,44,,55
2018-01-08T04:13:12.326Z,,1,0,55.2,44,80,55
2018-01-08T04:13:22.327Z,,,,62.2,44,55,55
2018-01-08T04:13:32.326Z,,,,64.4,44,29,55
2018-01-08T04:13:42.326Z,,,,61.8,44,,55
2018-01-08T04:13:52.326Z,,,,58.8,44,,55
2018-01-08T04:14:03.319Z,,,,56.8,44,,55
2018-01-08T04:14:12.326Z,,,,55.6,44,,55
2018-01-08T04:14:22.327Z,,,,55.1,43.9,,55
2018-01-08T04:14:32.326Z,,,,55.8,44,,55
2018-01-08T04:14:42.326Z,,,,56.2,44,,55
2018-01-08T04:14:52.326Z,,,,56.4,44,,55
2018-01-08T04:15:02.327Z,,,,,44,,55
2018-01-08T04:15:12.327Z,,,,,44,,55
2018-01-08T04:15:22.326Z,,,,56.5,44.1,,55
2018-01-08T04:15:32.336Z,,,,,44.1,,55
2018-01-08T04:15:42.327Z,,,,56.7,44.1,,55
2018-01-08T04:15:52.327Z,,,,56.9,44.2,,55
2018-01-08T04:16:02.327Z,,,,57,44.2,,55
2018-01-08T04:16:12.327Z,,,,,44.2,,55
2018-01-08T04:16:22.327Z,,,,57.1,44.3,,55
2018-01-08T04:16:32.326Z,,,,,44.3,,55
2018-01-08T04:16:42.334Z,,,,57.2,44.4,,55
2018-01-08T04:16:53.324Z,,,,57.3,44.4,,55
2018-01-08T04:17:02.327Z,,,,,44.4,,55
2018-01-08T04:17:12.327Z,,,,57.4,44.5,,55
2018-01-08T04:17:22.327Z,,,,57.6,44.5,,55
2018-01-08T04:17:32.327Z,,,,,44.5,,55
2018-01-08T04:17:42.327Z,,,,57.7,44.7,,55
2018-01-08T04:17:52.327Z,,,,57.8,44.7,,55
2018-01-08T04:18:02.327Z,,,,57.9,44.8,,55
2018-01-08T04:18:12.329Z,,,,58,44.8,,55
2018-01-08T04:18:22.327Z,,,,,44.8,,55
2018-01-08T04:18:32.336Z,,,,58.1,44.9,,55
2018-01-08T04:18:42.327Z,,,,58.3,44.9,,55
2018-01-08T04:18:52.327Z,,,,58.4,45,,55
2018-01-08T04:19:02.327Z,,,,58.5,45,,55
2018-01-08T04:19:12.327Z,,,,,45.1,,55
2018-01-08T04:19:22.327Z,,,,58.6,45.1,,55
2018-01-08T04:19:32.327Z,,,,,45.2,,55
2018-01-08T04:19:47.347Z,,,,58.7,45.2,,55
2018-01-08T04:19:52.327Z,,,,58.8,45.2,,55
2018-01-08T04:20:02.328Z,,,,59,45.3,,55
2018-01-08T04:20:12.327Z,,,,,45.3,,55
2018-01-08T04:20:22.327Z,,,,59.1,45.5,,55
2018-01-08T04:20:32.327Z,,,,,45.5,,55
2018-01-08T04:20:42.327Z,,,,59.2,45.6,,55
2018-01-08T04:20:52.327Z,,,,59.3,45.6,,55
2018-01-08T04:21:02.327Z,,,,,45.6,,55
2018-01-08T04:21:12.403Z,,,,59.4,45.7,,55
2018-01-08T04:21:22.327Z,,,,59.5,45.7,,55
2018-01-08T04:21:32.327Z,,,,,45.8,,55
2018-01-08T04:21:42.327Z,,,,,45.8,,55
2018-01-08T04:21:52.327Z,,,,59.7,45.9,,55
2018-01-08T04:22:02.328Z,,,,59.8,45.9,,55
2018-01-08T04:22:12.328Z,,,,,45.9,,55
2018-01-08T04:22:22.328Z,,,,59.9,46,,55
2018-01-08T04:22:37.348Z,,,,60,46,,55
2018-01-08T04:22:42.327Z,,,,,46.1,,55
2018-01-08T04:22:52.327Z,,,,60.1,46.1,,55
2018-01-08T04:23:02.328Z,,,,,46.1,,55
2018-01-08T04:23:12.328Z,,,,60.2,46.2,,55
2018-01-08T04:23:22.327Z,,,,,46.2,,55
2018-01-08T04:23:32.330Z,,,,60.4,46.4,,55
2018-01-08T04:23:42.328Z,,1,0,60.6,46.4,0,55
2018-01-08T04:23:52.329Z,,,,59.7,46.5,,55
2018-01-08T04:24:02.374Z,,,,58.6,46.5,,55
2018-01-08T04:24:12.328Z,,,,57.3,46.5,,55
2018-01-08T04:24:22.328Z,,,,56.8,46.6,,55
2018-01-08T04:24:32.328Z,,,,56.6,46.6,,55
2018-01-08T04:24:42.328Z,,,,56.8,46.7,,55
2018-01-08T04:24:52.328Z,,,,56.9,46.7,,55
2018-01-08T04:25:02.329Z,,,,56.7,46.8,,55
2018-01-08T04:25:12.332Z,,,,56.2,46.8,,55
2018-01-08T04:25:27.348Z,,,,55.9,46.8,,55
2018-01-08T04:25:32.328Z,,,,55.7,46.8,,55
2018-01-08T04:25:42.328Z,,,,55.5,46.8,,55
2018-01-08T04:25:52.332Z,,,,55.2,46.8,,55
2018-01-08T04:26:02.329Z,,,,55,46.8,,55
2018-01-08T04:26:12.331Z,,,,54.8,46.7,,55
2018-01-08T04:26:22.328Z,,,,54.6,46.7,,55
2018-01-08T04:26:32.330Z,,,,54.3,46.7,,55
2018-01-08T04:26:42.328Z,,,,54.1,46.6,,55
2018-01-08T04:26:52.328Z,,,,,46.6,,55
2018-01-08T04:27:02.339Z,75,1,0,54.3,46.5,0,55
2018-01-08T04:27:12.342Z,,,,54.4,46.5,,55
2018-01-08T04:27:22.330Z,,,,54.6,46.4,,55
2018-01-08T04:27:32.328Z,,,,54.7,46.4,,55
2018-01-08T04:27:42.328Z,,,,54.8,46.2,,55
2018-01-08T04:27:52.348Z,,,,54.9,46.2,,55
2018-01-08T04:28:02.335Z,,,,55,46.1,,55
2018-01-08T04:28:12.330Z,,,,,46.1,,55
2018-01-08T04:28:22.329Z,,,,55.1,46,,55
2018-01-08T04:28:32.328Z,,,,55.2,46,,55
2018-01-08T04:28:42.328Z,,,,,45.9,,55
2018-01-08T04:28:52.329Z,,,,55.3,45.9,,55
2018-01-08T04:29:02.329Z,,,,,45.8,,55
2018-01-08T04:29:12.330Z,,,,55.5,45.8,,55
2018-01-08T04:29:22.328Z,,,,,45.7,,55
2018-01-08T04:29:32.332Z,,,,55.6,45.7,,55
2018-01-08T04:29:43.339Z,,,,,45.7,,55
2018-01-08T04:29:52.329Z,,,,55.7,45.6,,55
2018-01-08T04:30:02.329Z,,,,,45.6,,55
2018-01-08T04:30:13.323Z,,,,55.8,45.5,,55
2018-01-08T04:30:22.332Z,,,,,45.5,,55
2018-01-08T04:30:32.328Z,,,,,45.3,,55
2018-01-08T04:30:42.331Z,,,,,45.3,,55
2018-01-08T04:30:52.328Z,,,,55.9,45.2,,55
2018-01-08T04:31:02.329Z,,,,,45.2,,55
2018-01-08T04:31:12.331Z,,,,,45.1,,55
2018-01-08T04:31:22.329Z,,,,,45.1,,55
2018-01-08T04:31:32.348Z,,,,56,45,,55
2018-01-08T04:31:42.330Z,,,,,45,,55
2018-01-08T04:31:52.336Z,,,,,44.9,,55
2018-01-08T04:32:02.329Z,,,,,44.9,,55
2018-01-08T04:32:12.329Z,,,,,44.8,,55
2018-01-08T04:32:22.329Z,,,,,44.8,,55
2018-01-08T04:32:33.327Z,,,,,44.7,,55
2018-01-08T04:32:42.328Z,,,,,44.7,,55
2018-01-08T04:32:52.329Z,,,,,44.5,,55
2018-01-08T04:33:02.329Z,,,,,44.5,,55
2018-01-08T04:33:12.329Z,,,,,44.4,,55
2018-01-08T04:33:22.329Z,,,,,44.4,,55
2018-01-08T04:33:32.329Z,,,,56.1,44.3,,55
2018-01-08T04:33:42.329Z,,,,56,44.3,,55
2018-01-08T04:33:52.335Z,,,,56.1,44.2,,55
2018-01-08T04:34:02.329Z,,,,,44.2,,55
2018-01-08T04:34:12.329Z,,,,56,44.1,,55
2018-01-08T04:34:22.333Z,,,,,44.1,,55
2018-01-08T04:34:32.329Z,,,,,44,,55
2018-01-08T04:34:42.329Z,,,,,44,,55
2018-01-08T04:34:52.329Z,,,,,43.9,,55
2018-01-08T04:35:03.320Z,,,,,43.9,,55
2018-01-08T04:35:12.329Z,,,,,43.7,,55
2018-01-08T04:35:27.349Z,,,,,43.7,,55
2018-01-08T04:35:32.329Z,,,,,43.6,,55
2018-01-08T04:35:42.329Z,,,,,43.6,,55
2018-01-08T04:35:52.329Z,,,,,43.5,,55
2018-01-08T04:36:02.329Z,,,,,43.5,,55
2018-01-08T04:36:12.329Z,,1,0,,43.4,80,55
2018-01-08T04:36:22.330Z,,,,60.1,43.3,79,55
2018-01-08T04:36:32.329Z,,,,63.6,43.3,47,55
2018-01-08T04:36:42.329Z,,,,60.4,43.2,29,55
2018-01-08T04:36:52.329Z,,,,54.7,43.2,,55
2018-01-08T04:37:02.330Z,,,,51.9,43.1,,55
2018-01-08T04:37:12.330Z,,,,50.8,43.1,,55
2018-01-08T04:37:22.329Z,,,,50.4,43,,55
2018-01-08T04:37:32.331Z,,,,51.1,43,,55
2018-01-08T04:37:42.330Z,,,,52,43,,55
2018-01-08T04:37:52.331Z,,,,52.2,42.8,,55
2018-01-08T04:38:02.330Z,,,,52,42.8,,55
2018-01-08T04:38:13.491Z,,,,,42.8,,55
2018-01-08T04:38:22.330Z,,,,,42.8,,55
2018-01-08T04:38:32.330Z,,,,52.3,42.8,,55
2018-01-08T04:38:42.330Z,,,,52.5,42.7,,55
2018-01-08T04:38:52.330Z,,,,52.6,42.7,,55
2018-01-08T04:39:02.330Z,,,,52.7,42.7,,55
2018-01-08T04:39:12.330Z,,,,52.8,42.7,,55
2018-01-08T04:39:22.330Z,,,,53,42.7,,55
2018-01-08T04:39:32.330Z,,,,53.1,42.7,,55
2018-01-08T04:39:42.330Z,,,,53.2,42.7,,55
2018-01-08T04:39:52.330Z,,,,53.3,42.7,,55
2018-01-08T04:40:02.330Z,,,,53.5,42.7,,55
2018-01-08T04:40:12.330Z,,,,,42.7,,55
2018-01-08T04:40:22.330Z,,,,53.7,42.8,,55
2018-01-08T04:40:32.330Z,,,,53.9,42.8,,55
2018-01-08T04:40:42.331Z,,,,54,42.8,,55
2018-01-08T04:40:52.330Z,,,,54.2,42.8,,55
2018-01-08T04:41:07.350Z,,,,54.3,42.8,,55
2018-01-08T04:41:12.330Z,,,,54.4,43,,55
2018-01-08T04:41:22.330Z,,,,54.5,43,,55
2018-01-08T04:41:32.330Z,,,,54.7,43,,55
2018-01-08T04:41:42.330Z,,,,54.8,43,,55
2018-01-08T04:41:52.330Z,,,,54.9,43.1,,55
2018-01-08T04:42:02.332Z,,,,55,43.1,,55
2018-01-08T04:42:12.330Z,,,,55.1,43.1,,55
2018-01-08T04:42:22.330Z,,,,55.2,43.2,,55
2018-01-08T04:42:32.330Z,,,,,43.2,,55
2018-01-08T04:42:42.331Z,,,,55.5,43.2,,55
2018-01-08T04:42:52.330Z,,,,55.6,43.3,,55
2018-01-08T04:43:02.334Z,,,,55.7,43.3,,55
2018-01-08T04:43:12.333Z,,,,55.8,43.4,,55
2018-01-08T04:43:22.331Z,,,,,43.4,,55
2018-01-08T04:43:32.332Z,,,,55.9,43.4,,55
2018-01-08T04:43:42.330Z,,,,56,43.5,,55
2018-01-08T04:43:52.336Z,,,,,43.5,,55
2018-01-08T04:44:02.331Z,,,,56.2,43.6,,55
2018-01-08T04:44:12.330Z,,,,56.4,43.6,,55
2018-01-08T04:44:22.331Z,,,,,43.7,,55
2018-01-08T04:44:32.331Z,,,,56.5,43.7,,55
2018-01-08T04:44:42.336Z,,,,56.6,43.9,,55
2018-01-08T04:44:52.330Z,,,,,43.9,,55
2018-01-08T04:45:02.330Z,,,,56.7,43.9,,55
2018-01-08T04:45:12.330Z,,,,57,44,,55
2018-01-08T04:45:22.331Z,,,,,44,,55
2018-01-08T04:45:32.331Z,,,,57.1,44.1,,55
2018-01-08T04:45:42.330Z,,,,57.2,44.1,,55
2018-01-08T04:45:52.349Z,,,,,44.2,,55
2018-01-08T04:46:02.331Z,,,,57.3,44.2,,55
2018-01-08T04:46:12.331Z,,,,57.4,44.3,,55
2018-01-08T04:46:22.331Z,,,,57.6,44.3,,55
2018-01-08T04:46:32.331Z,,,,,44.4,,55
2018-01-08T04:46:42.332Z,,,,57.7,44.4,,55
2018-01-08T04:46:52.331Z,,,,57.8,44.5,,55
2018-01-08T04:47:02.331Z,,,,,44.5,,55
2018-01-08T04:47:12.331Z,,,,57.9,44.5,,55
2018-01-08T04:47:22.358Z,,,,58,44.7,,55
2018-01-08T04:47:32.331Z,,,,58.1,44.7,,55
2018-01-08T04:47:42.331Z,,,,58.3,44.8,,55
2018-01-08T04:47:52.344Z,,,,,44.8,,55
2018-01-08T04:48:02.342Z,,,,58.4,44.9,,55
2018-01-08T04:48:13.330Z,,,,58.5,44.9,,55
2018-01-08T04:48:22.332Z,,,,,45,,55
2018-01-08T04:48:32.334Z,,,,58.6,45,,55
2018-01-08T04:48:42.332Z,,,,58.7,45.1,,55
2018-01-08T04:48:52.331Z,,,,,45.1,,55
2018-01-08T04:49:02.332Z,,,,58.8,45.2,,55
2018-01-08T04:49:12.331Z,,,,,45.2,,55
2018-01-08T04:49:22.331Z,,,,59,45.3,,55
2018-01-08T04:49:32.331Z,,,,59.1,45.3,,55
2018-01-08T04:49:42.332Z,,,,,45.3,,55
2018-01-08T04:49:52.331Z,,,,59.2,45.5,,55
2018-01-08T04:50:02.333Z,,,,59.3,45.6,,55
2018-01-08T04:50:12.331Z,,,,,45.6,,55
2018-01-08T04:50:22.331Z,,,,59.4,45.6,,55
2018-01-08T04:50:32.331Z,,,,,45.7,,55
2018-01-08T04:50:42.367Z,,,,59.5,45.7,,55
2018-01-08T04:50:52.339Z,,,,59.7,45.8,,55
2018-01-08T04:51:03.327Z,,,,,45.8,,55
2018-01-08T04:51:12.332Z,,,,59.8,45.9,,55
2018-01-08T04:51:22.332Z,,,,,45.9,,55
2018-01-08T04:51:32.332Z,,,,59.9,45.9,,55
2018-01-08T04:51:42.331Z,,,,59.9,46,,55
2018-01-08T04:51:52.332Z,,,,60,46,,55
2018-01-08T04:52:02.331Z,,1,0,59.7,46.1,0,55
2018-01-08T04:52:12.332Z,,,,58.5,46.1,,55
2018-01-08T04:52:22.331Z,,,,57,46.2,,55
2018-01-08T04:52:32.332Z,,,,56.6,46.2,,55
2018-01-08T04:52:42.331Z,,,,56.2,46.2,,55
2018-01-08T04:52:52.332Z,,,,56.3,46.4,,55
2018-01-08T04:53:02.332Z,,,,56.5,46.4,,55
2018-01-08T04:53:12.332Z,,,,56.4,46.5,,55
2018-01-08T04:53:22.338Z,,,,55.9,46.5,,55
2018-01-08T04:53:32.332Z,,,,55.7,46.5,,55
2018-01-08T04:53:42.336Z,,,,55.3,46.5,,55
2018-01-08T04:53:57.352Z,,,,55.1,46.5,,55
2018-01-08T04:54:02.341Z,,,,54.9,46.5,,55
2018-01-08T04:54:12.332Z,,,,54.8,46.5,,55
2018-01-08T04:54:22.343Z,,,,54.6,46.5,,55
2018-01-08T04:54:32.333Z,,,,54.2,46.5,,55
2018-01-08T04:54:42.331Z,,,,54,46.4,,55
2018-01-08T04:54:52.333Z,,,,53.8,46.4,,55
2018-01-08T04:55:02.334Z,,,,53.7,46.4,,55
2018-01-08T04:55:12.334Z,,,,53.8,46.2,,55
2018-01-08T04:55:22.373Z,,,,54,46.2,,55
2018-01-08T04:55:32.332Z,,,,54.1,46.1,,55
2018-01-08T04:55:42.342Z,,,,54.2,46.1,,55
2018-01-08T04:55:52.332Z,,,,54.3,46,,55
2018-01-08T04:56:02.337Z,,,,54.4,46,,55
2018-01-08T04:56:12.332Z,,,,54.6,45.9,,55
2018-01-08T04:56:22.333Z,,,,54.7,45.9,,55
2018-01-08T04:56:32.332Z,,,,,45.8,,55
2018-01-08T04:56:47.352Z,,,,54.8,45.8,,55
2018-01-08T04:56:52.332Z,,,,54.9,45.7,,55
2018-01-08T04:57:02.332Z,,,,,45.7,,55
2018-01-08T04:57:12.335Z,,,,55,45.6,,55
2018-01-08T04:57:22.332Z,,,,,45.6,,55
2018-01-08T04:57:32.332Z,,,,55.1,45.5,,55
2018-01-08T04:57:42.332Z,,,,55.2,45.5,,55
2018-01-08T04:57:52.352Z,,,,,45.5,,55
2018-01-08T04:58:02.332Z,,,,,45.3,,55
2018-01-08T04:58:12.333Z,,,,55.3,45.2,,55
2018-01-08T04:58:22.332Z,,,,,45.2,,55
2018-01-08T04:58:32.333Z,,,,,45.2,,55
2018-01-08T04:58:42.332Z,,,,55.5,45.1,,55
2018-01-08T04:58:52.334Z,,,,,45,,55
2018-01-08T04:59:02.338Z,,1,0,57.4,45,80,55
2018-01-08T04:59:12.333Z,,,,63.3,44.9,61,55
2018-01-08T04:59:22.332Z,,,,64.9,44.9,29,55
2018-01-08T04:59:32.332Z,,,,60.8,44.8,,55
2018-01-08T04:59:42.333Z,,,,56.8,44.8,,55
2018-01-08T04:59:52.333Z,,,,55.4,44.8,,55
2018-01-08T05:00:02.333Z,,,,54.2,44.7,,55
2018-01-08T05:00:12.333Z,,,,54,44.7,,55
2018-01-08T05:00:22.335Z,,,,55,44.5,,55
2018-01-08T05:00:32.332Z,,,,55.2,44.5,,55
