Time,HwActive,ChActive,PrimT,HwTOutlet,HwTSet,PrimTSet,ActPow
2018-02-07T13:10:34.175Z,,,63.3,63,55,,
2018-02-07T13:10:44.189Z,,,63,62.9,55,,
2018-02-07T13:10:54.177Z,0,2,62.8,62.9,55,,
2018-02-07T13:11:04.173Z,,,66.1,62.8,55,,80
2018-02-07T13:11:14.180Z,,,70.3,62.7,55,,50
2018-02-07T13:11:24.167Z,,,70.8,62.6,55,,29
2018-02-07T13:11:34.168Z,,,69.6,62.6,55,,
2018-02-07T13:11:44.187Z,,,67.9,62.4,55,,
2018-02-07T13:11:54.167Z,,,66.8,62.3,55,,
2018-02-07T13:12:04.194Z,,,66.4,62.3,55,,
2018-02-07T13:12:14.173Z,,,,62.2,55,,
2018-02-07T13:12:24.170Z,,,66.8,62.1,55,,
2018-02-07T13:12:34.163Z,,,,62,55,,
2018-02-07T13:12:44.162Z,,,66.9,61.9,55,,
2018-02-07T13:12:54.164Z,,,,61.9,55,,
2018-02-07T13:13:04.163Z,,,67.1,61.7,55,,31
2018-02-07T13:13:14.177Z,,,67.2,61.6,55,,32
2018-02-07T13:13:24.168Z,,,67.4,61.5,55,,34
2018-02-07T13:13:34.174Z,,,67.7,61.4,55,,35
2018-02-07T13:13:44.169Z,,,68.1,61.3,55,,36
2018-02-07T13:13:54.162Z,,,68.3,61.2,55,,37
2018-02-07T13:14:04.176Z,,,68.7,61.2,55,,38
2018-02-07T13:14:14.176Z,,,69,61,55,,40
2018-02-07T13:14:24.236Z,,,69.4,60.9,55,,41
2018-02-07T13:14:34.178Z,,,69.7,60.8,55,,
2018-02-07T13:14:44.165Z,,,70,60.8,55,,42
2018-02-07T13:14:54.191Z,,,70.4,60.7,55,,43
2018-02-07T13:15:04.169Z,,,70.8,60.6,55,,44
2018-02-07T13:15:14.175Z,,,71.1,60.6,55,,
2018-02-07T13:15:24.172Z,,,71.5,60.5,55,,45
2018-02-07T13:15:34.163Z,,,71.9,60.5,55,,46
2018-02-07T13:15:44.168Z,,,72.2,60.3,55,,
2018-02-07T13:15:54.175Z,,,72.4,60.3,55,,47
2018-02-07T13:16:05.160Z,,,72.7,60.2,55,,
2018-02-07T13:16:14.181Z,,,73,60.2,55,,
2018-02-07T13:16:24.170Z,,,73.2,60.2,55,,48
2018-02-07T13:16:34.172Z,,,73.5,60.2,55,,
2018-02-07T13:16:44.164Z,,,73.8,60.2,55,,
2018-02-07T13:16:54.292Z,,,74.1,60.3,55,,
2018-02-07T13:17:04.163Z,,,74.3,60.3,55,,49
2018-02-07T13:17:14.202Z,,,74.6,60.3,55,,48
2018-02-07T13:17:24.163Z,,,74.9,60.5,55,,49
2018-02-07T13:17:34.167Z,,,75.1,60.5,55,,
2018-02-07T13:17:44.163Z,,,75.3,60.6,55,,48
2018-02-07T13:17:54.163Z,,,75.4,60.6,55,,46
2018-02-07T13:18:04.214Z,,,75.6,60.7,55,,44
2018-02-07T13:18:14.307Z,,,75.4,60.7,55,,42
2018-02-07T13:18:24.229Z,,,75.3,60.8,55,,41
2018-02-07T13:18:34.219Z,,,75.1,60.9,55,,40
2018-02-07T13:18:44.163Z,,,,60.9,55,,39
2018-02-07T13:18:59.237Z,,,,61,55,,
2018-02-07T13:19:04.163Z,,,,61.2,55,,
2018-02-07T13:19:14.170Z,,,,61.2,55,,
2018-02-07T13:19:24.164Z,,,,61.3,55,,38
2018-02-07T13:19:34.165Z,,,,61.3,55,,37
2018-02-07T13:19:44.163Z,,,75.3,61.4,55,,36
2018-02-07T13:19:54.163Z,,,,61.4,55,,35
2018-02-07T13:20:04.604Z,,,75.1,61.4,55,,34
2018-02-07T13:20:14.163Z,,,,61.5,55,,
2018-02-07T13:20:24.164Z,,,,61.5,55,,
2018-02-07T13:20:34.167Z,,,,61.5,55,,33
2018-02-07T13:20:44.163Z,,,,61.6,55,,
2018-02-07T13:20:54.164Z,,,,61.6,55,,32
2018-02-07T13:21:04.163Z,,,,61.6,55,,
2018-02-07T13:21:14.163Z,,,,61.7,55,,
2018-02-07T13:21:24.163Z,,,75,61.7,55,,31
2018-02-07T13:21:34.177Z,,,,61.7,55,,
2018-02-07T13:21:49.473Z,,,75.1,61.7,55,,
2018-02-07T13:21:54.163Z,,,,61.7,55,,
2018-02-07T13:22:04.165Z,,,,61.7,55,,30
2018-02-07T13:22:14.163Z,,,,61.7,55,,
2018-02-07T13:22:24.163Z,,,75,61.9,55,,
2018-02-07T13:22:34.165Z,,,,61.9,55,,
2018-02-07T13:22:44.217Z,,,,61.9,55,,
2018-02-07T13:22:54.258Z,,,,61.9,55,,
2018-02-07T13:23:04.256Z,,,75.1,61.9,55,,29
2018-02-07T13:23:15.353Z,,,,61.9,55,,
2018-02-07T13:23:24.246Z,,,75,61.9,55,,
2018-02-07T13:23:34.198Z,,,,61.9,55,,
2018-02-07T13:23:44.164Z,,,,62,55,,
2018-02-07T13:23:54.165Z,,,,62,55,,
2018-02-07T13:24:04.180Z,,,,62,55,,
2018-02-07T13:24:14.163Z,,,,62,55,,
2018-02-07T13:24:24.184Z,,,75.1,62,55,,
2018-02-07T13:24:34.163Z,,,,62,55,,
2018-02-07T13:24:44.163Z,,,75,62,55,,
2018-02-07T13:24:54.216Z,,,75.1,62,55,,
2018-02-07T13:25:04.216Z,,,,62,55,,
2018-02-07T13:25:14.185Z,,,,62,55,,
2018-02-07T13:25:24.196Z,,,75.3,62,55,,
2018-02-07T13:25:34.190Z,,,,62,55,,
2018-02-07T13:25:44.312Z,,,,62,55,,
2018-02-07T13:25:54.363Z,,,,62,55,,
2018-02-07T13:26:05.179Z,,,,62,55,,
2018-02-07T13:26:14.595Z,,,,62,55,,
2018-02-07T13:26:24.165Z,,,,62,55,,
2018-02-07T13:26:34.163Z,,,,62,55,,
2018-02-07T13:26:44.166Z,,,,62,55,,
2018-02-07T13:26:54.163Z,,,,62,55,,
2018-02-07T13:27:04.163Z,,,,62,55,,
2018-02-07T13:27:14.164Z,,,,62,55,,
2018-02-07T13:27:24.167Z,,,,62.1,55,,
2018-02-07T13:27:34.164Z,,,,62.1,55,,
2018-02-07T13:27:44.165Z,,,75.4,62.1,55,,
2018-02-07T13:27:54.166Z,,,,62.1,55,,
2018-02-07T13:28:04.180Z,,,,62.1,55,,
2018-02-07T13:28:14.201Z,,,,62.1,55,,
2018-02-07T13:28:24.323Z,,,,62.1,55,,
2018-02-07T13:28:34.227Z,,,,62.1,55,,
2018-02-07T13:28:44.301Z,,,,62.1,55,,
2018-02-07T13:28:54.163Z,,,75.6,62.1,55,,
2018-02-07T13:29:04.168Z,,,,62.1,55,,
2018-02-07T13:29:14.165Z,,,,62.1,55,,
2018-02-07T13:29:24.213Z,,,,62.1,55,,
2018-02-07T13:29:34.173Z,,,,62.1,55,,
2018-02-07T13:29:44.195Z,,,,62.1,55,,
2018-02-07T13:29:54.164Z,0,2,75.6,62.1,55,75,29
2018-02-07T13:30:04.164Z,,,,62.1,55,,
2018-02-07T13:30:14.165Z,,,75.7,62.1,55,,
2018-02-07T13:30:24.166Z,,,75.6,62.1,55,,
2018-02-07T13:30:34.164Z,,,,62.2,55,,
2018-02-07T13:30:44.270Z,,,75.7,62.2,55,,
2018-02-07T13:30:54.164Z,,,,62.2,55,,
2018-02-07T13:31:04.164Z,,,,62.2,55,,
2018-02-07T13:31:14.164Z,,,,62.2,55,,
2018-02-07T13:31:24.164Z,,,,62.2,55,,
2018-02-07T13:31:34.172Z,,,,62.2,55,,
2018-02-07T13:31:44.226Z,,,75.9,62.2,55,,
2018-02-07T13:31:54.164Z,,,,62.2,55,,
2018-02-07T13:32:04.164Z,,,,62.2,55,,
2018-02-07T13:32:14.164Z,,,,62.2,55,,
2018-02-07T13:32:24.165Z,,,,62.2,55,,
2018-02-07T13:32:34.166Z,,,,62.2,55,,
2018-02-07T13:32:44.164Z,,,,62.2,55,,
2018-02-07T13:32:54.166Z,,,,62.2,55,,
2018-02-07T13:33:04.166Z,,,,62.2,55,,
2018-02-07T13:33:14.216Z,,,,62.2,55,,
2018-02-07T13:33:24.165Z,,,75.9,62.2,55,,
2018-02-07T13:33:34.170Z,,,76,62.2,55,,
2018-02-07T13:33:44.164Z,,,75.9,62.3,55,,
2018-02-07T13:33:54.167Z,,,,62.2,55,,
2018-02-07T13:34:04.164Z,,,76,62.3,55,,
2018-02-07T13:34:14.164Z,,,,62.3,55,,
2018-02-07T13:34:24.164Z,,,,62.3,55,,
2018-02-07T13:34:35.321Z,,,,62.3,55,,
2018-02-07T13:34:44.167Z,,,,62.3,55,,
2018-02-07T13:34:54.178Z,,,,62.3,55,,
2018-02-07T13:35:04.165Z,,,,62.3,55,,
2018-02-07T13:35:14.165Z,,,,62.3,55,,
2018-02-07T13:35:24.165Z,,,,62.3,55,,
2018-02-07T13:35:34.169Z,,,,62.3,55,,
2018-02-07T13:35:44.165Z,,,76.2,62.3,55,,
2018-02-07T13:35:54.166Z,,,,62.4,55,,
2018-02-07T13:36:04.175Z,,,,62.4,55,,
2018-02-07T13:36:14.166Z,,,,62.4,55,,
2018-02-07T13:36:24.165Z,,,,62.4,55,,
2018-02-07T13:36:34.165Z,,,,62.4,55,,
2018-02-07T13:36:44.165Z,,,,62.4,55,,
2018-02-07T13:36:54.167Z,,,,62.4,55,,
2018-02-07T13:37:04.166Z,,,,62.4,55,,
2018-02-07T13:37:14.165Z,,,,62.4,55,,
2018-02-07T13:37:25.567Z,,,,62.4,55,,
2018-02-07T13:37:34.164Z,,,,62.4,55,,
2018-02-07T13:37:44.165Z,,,,62.4,55,,
2018-02-07T13:37:54.165Z,,,76.3,62.4,55,,
2018-02-07T13:38:04.535Z,,,76.2,62.4,55,,
2018-02-07T13:38:14.165Z,,,76.3,62.4,55,,
2018-02-07T13:38:24.166Z,,,,62.4,55,,
2018-02-07T13:38:34.167Z,,,,62.4,55,,
2018-02-07T13:38:44.172Z,,,,62.4,55,,
2018-02-07T13:38:54.213Z,,,,62.4,55,,
2018-02-07T13:39:04.189Z,,,,62.4,55,,
2018-02-07T13:39:15.792Z,,,,62.4,55,,
2018-02-07T13:39:24.166Z,,,,62.4,55,,
2018-02-07T13:39:34.166Z,,,,62.4,55,,
2018-02-07T13:39:44.176Z,,,76.5,62.4,55,,
2018-02-07T13:39:54.167Z,,,76.3,62.6,55,,
2018-02-07T13:40:04.167Z,,,76.5,62.6,55,,
2018-02-07T13:40:14.170Z,,,,62.6,55,,
2018-02-07T13:40:24.168Z,,,,62.6,55,,
2018-02-07T13:40:34.171Z,,,,62.6,55,,
2018-02-07T13:40:44.168Z,,,,62.6,55,,
2018-02-07T13:40:54.169Z,,,,62.6,55,,
2018-02-07T13:41:04.165Z,,,,62.6,55,,
2018-02-07T13:41:14.174Z,,,,62.6,55,,
2018-02-07T13:41:24.166Z,,,,62.6,55,,
2018-02-07T13:41:34.167Z,,,,62.6,55,,
2018-02-07T13:41:45.156Z,,,,62.6,55,,
2018-02-07T13:41:54.170Z,,,,62.6,55,,
2018-02-07T13:42:04.166Z,,,76.6,62.6,55,,
2018-02-07T13:42:14.170Z,,,76.5,62.7,55,,
2018-02-07T13:42:24.165Z,,,76.6,62.7,55,,
2018-02-07T13:42:34.171Z,,,,62.7,55,,
2018-02-07T13:42:44.165Z,,,,62.7,55,,
2018-02-07T13:42:54.172Z,,,,62.7,55,,
2018-02-07T13:43:04.165Z,,,,62.7,55,,
2018-02-07T13:43:14.168Z,,,,62.7,55,,
2018-02-07T13:43:24.165Z,,,,62.7,55,,
2018-02-07T13:43:34.165Z,,,,62.7,55,,
2018-02-07T13:43:44.175Z,,,,62.7,55,,
2018-02-07T13:43:54.166Z,,,,62.7,55,,
2018-02-07T13:44:04.169Z,,,,62.7,55,,
2018-02-07T13:44:14.169Z,,,76.8,62.7,55,,
2018-02-07T13:44:24.166Z,,,,62.7,55,,
2018-02-07T13:44:35.161Z,,,,62.7,55,,
2018-02-07T13:44:44.166Z,,,,62.8,55,,
2018-02-07T13:44:54.166Z,,,,62.8,55,,
2018-02-07T13:45:04.170Z,,,76.6,62.8,55,,
2018-02-07T13:45:14.188Z,,,76.8,62.8,55,,
2018-02-07T13:45:24.657Z,,,,62.8,55,,
2018-02-07T13:45:34.167Z,,,,62.8,55,,
2018-02-07T13:45:44.166Z,,,,62.8,55,,
2018-02-07T13:45:54.166Z,,,,62.8,55,,
2018-02-07T13:46:04.166Z,,,,62.8,55,,
2018-02-07T13:46:14.183Z,,,,62.8,55,,
2018-02-07T13:46:24.166Z,,,,62.8,55,,
2018-02-07T13:46:34.166Z,,,,62.8,55,,
2018-02-07T13:46:44.166Z,,,76.9,62.8,55,,
2018-02-07T13:46:54.242Z,,,,62.9,55,,
2018-02-07T13:47:04.227Z,,,,62.9,55,,
2018-02-07T13:47:14.222Z,,,,62.9,55,,
2018-02-07T13:47:25.244Z,,,,62.9,55,,
2018-02-07T13:47:34.166Z,,,,62.9,55,,
2018-02-07T13:47:44.173Z,,,,62.9,55,,
2018-02-07T13:47:54.166Z,,,,62.9,55,,
2018-02-07T13:48:04.172Z,,,,62.9,55,,
2018-02-07T13:48:14.166Z,,,,62.9,55,,
2018-02-07T13:48:24.167Z,,,,62.9,55,,
2018-02-07T13:48:34.166Z,,,,62.9,55,,
2018-02-07T13:48:44.168Z,,,,62.9,55,,
2018-02-07T13:48:54.167Z,,,,62.9,55,,
2018-02-07T13:49:04.253Z,,,,62.9,55,,
2018-02-07T13:49:14.179Z,,,,63,55,,
2018-02-07T13:49:24.168Z,,,,63,55,,
2018-02-07T13:49:34.168Z,,,,63,55,,
2018-02-07T13:49:44.167Z,,,77.1,63,55,,
2018-02-07T13:49:54.166Z,,,76.9,63,55,,
2018-02-07T13:50:04.227Z,,,,63,55,,
2018-02-07T13:50:19.222Z,,,77.1,63,55,,
2018-02-07T13:50:24.167Z,,,,63,55,,
2018-02-07T13:50:34.171Z,,,,63,55,,
2018-02-07T13:50:44.167Z,,,,63,55,,
2018-02-07T13:50:54.167Z,,,,63,55,,
2018-02-07T13:51:04.167Z,,,,63,55,,
2018-02-07T13:51:14.167Z,,,,63.1,55,,
2018-02-07T13:51:24.169Z,,,,63.1,55,,
2018-02-07T13:51:34.170Z,,,,63.1,55,,
2018-02-07T13:51:44.173Z,,,,63.1,55,,
2018-02-07T13:51:54.167Z,,,,63.1,55,,
2018-02-07T13:52:04.169Z,,,,63.1,55,,
2018-02-07T13:52:14.168Z,,,,63.1,55,,
2018-02-07T13:52:24.306Z,,,,63.1,55,,
2018-02-07T13:52:34.167Z,,,,63.1,55,,
2018-02-07T13:52:44.170Z,,,,63.1,55,,
2018-02-07T13:52:54.168Z,,,77.2,63.1,55,,
2018-02-07T13:53:09.189Z,,,77.1,63.1,55,,
2018-02-07T13:53:14.295Z,,,,63.1,55,,
2018-02-07T13:53:24.250Z,,,,63.1,55,,
2018-02-07T13:53:34.255Z,,,77.2,63.1,55,,
2018-02-07T13:53:44.173Z,,,,63.1,55,,
2018-02-07T13:53:54.167Z,,,,63.1,55,,
2018-02-07T13:54:04.168Z,,,,63.1,55,,
2018-02-07T13:54:14.173Z,,,,63.3,55,,
2018-02-07T13:54:24.167Z,,,,63.3,55,,
2018-02-07T13:54:34.167Z,,,77.1,63.3,55,,
2018-02-07T13:54:44.170Z,,,77.2,63.3,55,,
2018-02-07T13:54:54.177Z,,,,63.3,55,,
2018-02-07T13:55:04.167Z,,,,63.3,55,,
2018-02-07T13:55:14.193Z,,,,63.3,55,,
2018-02-07T13:55:24.171Z,,,,63.3,55,,
2018-02-07T13:55:34.222Z,,,,63.3,55,,
2018-02-07T13:55:44.168Z,,,,63.3,55,,
2018-02-07T13:55:59.555Z,,,,63.3,55,,
2018-02-07T13:56:04.167Z,,,,63.3,55,,
2018-02-07T13:56:14.168Z,,,,63.3,55,,
2018-02-07T13:56:24.168Z,,,,63.3,55,,
2018-02-07T13:56:34.172Z,,,,63.4,55,,
2018-02-07T13:56:44.169Z,,,,63.3,55,,
2018-02-07T13:56:54.168Z,,,,63.4,55,,
2018-02-07T13:57:04.171Z,,,,63.4,55,,
2018-02-07T13:57:14.232Z,,,,63.4,55,,
2018-02-07T13:57:25.177Z,,,,63.4,55,,
2018-02-07T13:57:34.191Z,,,,63.4,55,,
2018-02-07T13:57:44.168Z,,,,63.4,55,,
2018-02-07T13:57:54.168Z,,,,63.4,55,,
2018-02-07T13:58:04.188Z,,,,63.4,55,,
2018-02-07T13:58:14.168Z,,,,63.4,55,,
2018-02-07T13:58:24.168Z,,,,63.4,55,,
2018-02-07T13:58:34.168Z,,,,63.4,55,,
2018-02-07T13:58:44.169Z,,,,63.4,55,,
2018-02-07T13:58:54.167Z,,,77.1,63.4,55,,
2018-02-07T13:59:04.168Z,,,,63.4,55,,
2018-02-07T13:59:14.174Z,,,,63.4,55,,
2018-02-07T13:59:24.173Z,,,,63.4,55,,
2018-02-07T13:59:34.177Z,,,,63.4,55,,
2018-02-07T13:59:44.168Z,,,76.9,63.4,55,,
2018-02-07T13:59:54.187Z,,,,63.4,55,,
2018-02-07T14:00:04.192Z,,,,63.5,55,,
2018-02-07T14:00:15.214Z,,,,63.4,55,,
2018-02-07T14:00:24.171Z,,,76.8,63.4,55,,
2018-02-07T14:00:34.168Z,,,,63.4,55,,
2018-02-07T14:00:44.171Z,,,,63.4,55,,
2018-02-07T14:00:54.168Z,,,,63.4,55,,
2018-02-07T14:01:04.168Z,,,,63.4,55,,
2018-02-07T14:01:14.168Z,,,76.6,63.4,55,,
2018-02-07T14:01:24.171Z,,,,63.4,55,,
2018-02-07T14:01:34.171Z,,,,63.4,55,,
2018-02-07T14:01:44.169Z,,,76.5,63.4,55,,
2018-02-07T14:01:54.168Z,,,,63.4,55,,
2018-02-07T14:02:04.172Z,,,76.3,63.4,55,,
2018-02-07T14:02:14.170Z,,,,63.4,55,,
2018-02-07T14:02:24.168Z,,,76.2,63.4,55,,
2018-02-07T14:02:34.168Z,,,,63.4,55,,
2018-02-07T14:02:44.172Z,,,,63.4,55,,
2018-02-07T14:02:54.175Z,,,76,63.3,55,,
2018-02-07T14:03:05.160Z,,,75.9,63.3,55,,
2018-02-07T14:03:14.172Z,,,,63.3,55,,
2018-02-07T14:03:24.173Z,,,75.7,63.3,55,,
2018-02-07T14:03:34.169Z,,,,63.3,55,,
2018-02-07T14:03:44.198Z,,,75.6,63.3,55,,
2018-02-07T14:03:54.169Z,,,,63.3,55,,
2018-02-07T14:04:04.217Z,,,75.4,63.3,55,,
2018-02-07T14:04:14.182Z,,,75.3,63.1,55,,
2018-02-07T14:04:24.185Z,,,,63.1,55,,
2018-02-07T14:04:34.362Z,,,75.1,63.1,55,,
2018-02-07T14:04:44.245Z,,,,63.1,55,,
2018-02-07T14:04:54.236Z,,,75,63.1,55,,
2018-02-07T14:05:04.173Z,,,,63.1,55,,
2018-02-07T14:05:14.173Z,,,74.9,63,55,,
2018-02-07T14:05:24.169Z,,,,63,55,,
2018-02-07T14:05:34.266Z,,,74.7,63,55,,
2018-02-07T14:05:44.173Z,,,,63,55,,
2018-02-07T14:05:59.189Z,,,74.6,62.9,55,,
2018-02-07T14:06:04.169Z,,,,62.9,55,,
2018-02-07T14:06:14.169Z,,,,62.9,55,,
2018-02-07T14:06:24.169Z,,,,62.9,55,,
2018-02-07T14:06:34.169Z,,,74.5,62.8,55,,
2018-02-07T14:06:44.170Z,,,,62.8,55,,
2018-02-07T14:06:54.183Z,,,,62.8,55,,
2018-02-07T14:07:04.172Z,,,,62.7,55,,30
2018-02-07T14:07:14.169Z,,,,62.7,55,,
2018-02-07T14:07:24.173Z,,,74.6,62.7,55,,
2018-02-07T14:07:34.170Z,,,74.5,62.7,55,,
2018-02-07T14:07:44.169Z,,,74.6,62.6,55,,
2018-02-07T14:07:54.242Z,,,,62.6,55,,
2018-02-07T14:08:04.170Z,,,,62.6,55,,
2018-02-07T14:08:14.169Z,,,74.5,62.6,55,,
2018-02-07T14:08:24.169Z,,,74.6,62.4,55,,
2018-02-07T14:08:34.169Z,,,,62.4,55,,
2018-02-07T14:08:45.168Z,,,,62.4,55,,
2018-02-07T14:08:54.169Z,,,,62.4,55,,
2018-02-07T14:09:04.173Z,,,,62.4,55,,
2018-02-07T14:09:14.176Z,,,,62.4,55,,
2018-02-07T14:09:24.170Z,,,,62.4,55,,
2018-02-07T14:09:34.171Z,,,,62.3,55,,
2018-02-07T14:09:44.170Z,,,,62.3,55,,
2018-02-07T14:09:54.169Z,,,,62.3,55,,
2018-02-07T14:10:04.190Z,,,,62.3,55,,
2018-02-07T14:10:15.271Z,,,,62.3,55,,
2018-02-07T14:10:24.169Z,,,74.5,62.3,55,,
2018-02-07T14:10:34.169Z,,,,62.3,55,,31
2018-02-07T14:10:44.170Z,,,74.6,62.2,55,,30
2018-02-07T14:10:54.177Z,,,74.5,62.2,55,,31
2018-02-07T14:11:04.187Z,,,74.6,62.2,55,,30
2018-02-07T14:11:14.169Z,,,,62.2,55,,
2018-02-07T14:11:24.171Z,,,,62.2,55,,31
2018-02-07T14:11:34.169Z,,,,62.2,55,,
2018-02-07T14:11:44.172Z,,,,62.2,55,,
2018-02-07T14:11:54.197Z,,,74.7,62.2,55,,
2018-02-07T14:12:04.171Z,,,,62.2,55,,
2018-02-07T14:12:14.180Z,,,,62.2,55,,
2018-02-07T14:12:24.174Z,,,,62.2,55,,
2018-02-07T14:12:34.172Z,,,74.9,62.2,55,,
2018-02-07T14:12:44.186Z,,,74.7,62.2,55,,
2018-02-07T14:12:54.288Z,,,,62.2,55,,
2018-02-07T14:13:04.178Z,,,74.9,62.1,55,,
2018-02-07T14:13:14.176Z,,,,62.2,55,,
2018-02-07T14:13:24.181Z,,,,62.2,55,,
2018-02-07T14:13:34.170Z,,,,62.2,55,,
2018-02-07T14:13:44.170Z,,,,62.2,55,,
2018-02-07T14:13:54.185Z,,,,62.2,55,,
2018-02-07T14:14:04.170Z,,,74.9,62.2,55,,
2018-02-07T14:14:14.499Z,,,75,62.2,55,,
2018-02-07T14:14:24.175Z,,,,62.1,55,,
2018-02-07T14:14:34.172Z,,,,62.1,55,,
2018-02-07T14:14:44.171Z,,,,62.1,55,,
2018-02-07T14:14:54.170Z,,,,62.1,55,,
2018-02-07T14:15:04.174Z,,,,62.1,55,,
2018-02-07T14:15:14.170Z,,,,62.2,55,,
2018-02-07T14:15:24.177Z,,,,62.1,55,,
2018-02-07T14:15:34.174Z,,,,62.1,55,,
2018-02-07T14:15:44.171Z,,,75.1,62.1,55,,
2018-02-07T14:15:54.173Z,,,,62.1,55,,30
2018-02-07T14:16:04.170Z,,,75,62.1,55,,
2018-02-07T14:16:14.175Z,,,,62.2,55,,
2018-02-07T14:16:24.175Z,,,,62.1,55,,
2018-02-07T14:16:34.170Z,,,,62.1,55,,
2018-02-07T14:16:44.171Z,,,75.1,62.2,55,,
2018-02-07T14:16:54.170Z,,,75,62.2,55,,
2018-02-07T14:17:04.170Z,,,,62.1,55,,29
2018-02-07T14:17:14.252Z,,,,62.1,55,,30
2018-02-07T14:17:24.197Z,,,,62.1,55,,
2018-02-07T14:17:34.178Z,,,,62.1,55,,
2018-02-07T14:17:44.170Z,,,,62.1,55,,
2018-02-07T14:17:54.170Z,,,,62.1,55,,29
2018-02-07T14:18:04.170Z,,,,62.1,55,,30
2018-02-07T14:18:14.174Z,,,75.1,62.1,55,,29
2018-02-07T14:18:24.170Z,,,75,62.1,55,,
2018-02-07T14:18:34.201Z,,,75.1,62.1,55,,
2018-02-07T14:18:45.163Z,,,75,62.1,55,,
2018-02-07T14:18:54.171Z,,,75.1,62.1,55,,
2018-02-07T14:19:04.179Z,,,,62.1,55,,
2018-02-07T14:19:14.170Z,,,,62.1,55,,
2018-02-07T14:19:24.170Z,,,,62.1,55,,
2018-02-07T14:19:34.178Z,,,,62.1,55,,
2018-02-07T14:19:44.173Z,,,,62.1,55,,
2018-02-07T14:19:54.172Z,,,,62.1,55,,
2018-02-07T14:20:04.178Z,,,75.3,62.1,55,,
2018-02-07T14:20:14.171Z,,,,62.1,55,,
2018-02-07T14:20:24.171Z,,,,62.1,55,,
2018-02-07T14:20:34.195Z,,,,62.1,55,,
2018-02-07T14:20:44.170Z,,,,62.1,55,,
2018-02-07T14:20:54.170Z,,,75.4,62.1,55,,
2018-02-07T14:21:04.172Z,,,,62.1,55,,
2018-02-07T14:21:14.170Z,,,,62.1,55,,
2018-02-07T14:21:24.171Z,,,,62.1,55,,
2018-02-07T14:21:35.179Z,,,,62.1,55,,
2018-02-07T14:21:44.170Z,,,75.6,62.1,55,,
2018-02-07T14:21:54.170Z,,,,62.1,55,,30
2018-02-07T14:22:04.176Z,,,,62.1,55,,29
2018-02-07T14:22:14.171Z,,,,62.1,55,,
2018-02-07T14:22:24.172Z,,,,62.1,55,,
2018-02-07T14:22:34.173Z,,,75.7,62.1,55,,
2018-02-07T14:22:44.170Z,,,,62.2,55,,
2018-02-07T14:22:54.171Z,,,,62.2,55,,
2018-02-07T14:23:04.798Z,,,,62.2,55,,
2018-02-07T14:23:14.171Z,,,,62.2,55,,
2018-02-07T14:23:24.171Z,,,,62.2,55,,
2018-02-07T14:23:34.201Z,,,,62.2,55,,
2018-02-07T14:23:44.171Z,,,,62.2,55,,
2018-02-07T14:23:54.171Z,,,,62.2,55,,
2018-02-07T14:24:04.171Z,,,75.9,62.2,55,,
2018-02-07T14:24:14.171Z,,,,62.2,55,,
2018-02-07T14:24:29.191Z,,,,62.2,55,,
2018-02-07T14:24:34.171Z,,,,62.2,55,,
2018-02-07T14:24:44.180Z,,,,62.2,55,,
2018-02-07T14:24:54.171Z,,,,62.2,55,,
2018-02-07T14:25:04.172Z,,,,62.2,55,,
2018-02-07T14:25:14.173Z,,,76,62.3,55,,
2018-02-07T14:25:24.171Z,,,,62.3,55,,
2018-02-07T14:25:34.171Z,,,,62.3,55,,
2018-02-07T14:25:44.173Z,,,76,62.3,55,,
2018-02-07T14:25:54.324Z,,,,62.3,55,,
2018-02-07T14:26:04.171Z,,,,62.3,55,,
2018-02-07T14:26:14.171Z,,,,62.3,55,,
2018-02-07T14:26:24.173Z,,,76.2,62.4,55,,
2018-02-07T14:26:34.173Z,,,,62.4,55,,
2018-02-07T14:26:44.171Z,,,76,62.4,55,,
2018-02-07T14:26:54.171Z,,,76.2,62.4,55,,
2018-02-07T14:27:04.171Z,,,,62.4,55,,
2018-02-07T14:27:14.171Z,,,,62.4,55,,
2018-02-07T14:27:24.174Z,,,,62.4,55,,
2018-02-07T14:27:34.171Z,,,,62.4,55,,
2018-02-07T14:27:44.176Z,,,,62.4,55,,
2018-02-07T14:27:54.174Z,,,76.3,62.4,55,,
2018-02-07T14:28:04.196Z,,,,62.4,55,,
2018-02-07T14:28:14.171Z,,,,62.4,55,,
2018-02-07T14:28:24.176Z,,,76.2,62.4,55,,
2018-02-07T14:28:34.188Z,,,76.3,62.4,55,,
2018-02-07T14:28:44.184Z,,,,62.6,55,,
2018-02-07T14:28:54.171Z,,,,62.4,55,,
2018-02-07T14:29:04.178Z,,,,62.6,55,,
2018-02-07T14:29:14.171Z,,,,62.6,55,,
2018-02-07T14:29:24.252Z,,,76.5,62.6,55,,
2018-02-07T14:29:34.171Z,,,,62.6,55,,
2018-02-07T14:29:44.179Z,,,,62.6,55,,
2018-02-07T14:29:54.171Z,0,2,76.5,62.6,55,75,29
2018-02-07T14:30:04.171Z,,,,62.6,55,,
2018-02-07T14:30:14.171Z,,,,62.6,55,,
2018-02-07T14:30:24.173Z,,,,62.6,55,,
2018-02-07T14:30:34.172Z,,,,62.6,55,,
2018-02-07T14:30:44.173Z,,,,62.6,55,,
2018-02-07T14:30:54.183Z,,,,62.6,55,,
2018-02-07T14:31:04.171Z,,,,62.6,55,,
