Time,PrimT,HwActive,ActPow,PrimTSet,ChActive,HwTSet,HwTOutlet
2017-12-25T10:12:03.545Z,,,,,,55,12.8
2017-12-25T10:12:13.540Z,,,,,,55,12.8
2017-12-25T10:12:23.763Z,,,,,,55,12.8
2017-12-25T10:12:33.620Z,,,,,,55,12.8
2017-12-25T10:12:43.540Z,,,,,,55,12.8
2017-12-25T10:12:53.542Z,,,,,,55,12.8
2017-12-25T10:13:03.540Z,,,,,,55,12.6
2017-12-25T10:13:13.540Z,,,,,,55,12.8
2017-12-25T10:13:23.543Z,,,,,,55,12.8
2017-12-25T10:13:33.620Z,,,,,,55,12.8
2017-12-25T10:13:43.551Z,,,,,,55,12.8
2017-12-25T10:13:53.541Z,,,,,,55,12.8
2017-12-25T10:14:03.544Z,,,,,,55,12.8
2017-12-25T10:14:13.709Z,,,,,,55,12.8
2017-12-25T10:14:23.541Z,,,,,,55,12.8
2017-12-25T10:14:33.635Z,,,,,,55,12.8
2017-12-25T10:14:43.541Z,,,,,,55,12.8
2017-12-25T10:14:53.540Z,,,,,,55,12.8
2017-12-25T10:15:03.544Z,,,,,,55,12.8
2017-12-25T10:15:14.535Z,,,,,,55,12.8
2017-12-25T10:15:23.540Z,,,,,,55,12.8
2017-12-25T10:15:34.702Z,,,,,,55,12.6
2017-12-25T10:15:43.540Z,,,,,,55,12.6
2017-12-25T10:15:53.541Z,,,,,,55,12.8
2017-12-25T10:16:03.540Z,,,,,,55,12.8
2017-12-25T10:16:13.546Z,,,,,,55,12.6
2017-12-25T10:16:23.550Z,,,,,,55,12.8
2017-12-25T10:16:33.621Z,,,,,,55,12.8
2017-12-25T10:16:43.543Z,,,,,,55,12.8
2017-12-25T10:16:53.541Z,,,,,,55,12.8
2017-12-25T10:17:03.758Z,,,,,,55,12.8
2017-12-25T10:17:13.541Z,,,,,,55,12.8
2017-12-25T10:17:23.541Z,,,,,,55,12.8
2017-12-25T10:17:33.624Z,,,,,,55,12.8
2017-12-25T10:17:43.540Z,,,,,,55,12.8
2017-12-25T10:17:53.547Z,,,,,,55,12.6
2017-12-25T10:18:04.539Z,,,,,,55,12.8
2017-12-25T10:18:13.541Z,,,,,,55,12.8
2017-12-25T10:18:23.541Z,,,,,,55,12.8
2017-12-25T10:18:33.621Z,,,,,,55,12.8
2017-12-25T10:18:43.546Z,,,,,,55,12.8
2017-12-25T10:18:53.541Z,,,,,,55,12.8
2017-12-25T10:19:03.541Z,,,,,,55,12.8
2017-12-25T10:19:13.541Z,,,,,,55,12.8
2017-12-25T10:19:23.541Z,,,,,,55,12.8
2017-12-25T10:19:33.621Z,,,,,,55,12.8
2017-12-25T10:19:43.541Z,,,,,,55,12.8
2017-12-25T10:19:53.541Z,,,,,,55,12.6
2017-12-25T10:20:03.541Z,,,,,,55,12.8
2017-12-25T10:20:13.541Z,,,,,,55,12.6
2017-12-25T10:20:23.542Z,,,,,,55,12.8
2017-12-25T10:20:33.622Z,,,,,,55,12.8
2017-12-25T10:20:43.541Z,,,,,,55,12.8
2017-12-25T10:20:54.538Z,,,,,,55,12.8
2017-12-25T10:21:03.541Z,,,,,,55,12.8
2017-12-25T10:21:13.543Z,,,,,,55,12.8
2017-12-25T10:21:23.546Z,,,,,,55,12.8
2017-12-25T10:21:33.622Z,,,,,,55,12.8
2017-12-25T10:21:43.544Z,,,,,,55,12.8
2017-12-25T10:21:53.541Z,,,,,,55,12.8
2017-12-25T10:22:03.547Z,,,,,,55,12.8
2017-12-25T10:22:13.547Z,,,,,,55,12.8
2017-12-25T10:22:23.542Z,,,,,,55,12.8
2017-12-25T10:22:33.622Z,,,,,,55,12.8
2017-12-25T10:22:43.541Z,,,,,,55,12.8
2017-12-25T10:22:53.541Z,,,,,,55,12.8
2017-12-25T10:23:03.543Z,,,,,,55,12.8
2017-12-25T10:23:13.542Z,,,,,,55,12.8
2017-12-25T10:23:23.542Z,,,,,,55,12.8
2017-12-25T10:23:33.623Z,,,,,,55,12.8
2017-12-25T10:23:44.537Z,,,,,,55,12.8
2017-12-25T10:23:53.542Z,,,,,,55,12.8
2017-12-25T10:24:03.542Z,,,,,,55,12.8
2017-12-25T10:24:13.544Z,,,,,,55,12.8
2017-12-25T10:24:23.544Z,,,,,,55,12.8
2017-12-25T10:24:33.623Z,,,,,,55,12.8
2017-12-25T10:24:43.544Z,,,,,,55,12.8
2017-12-25T10:24:53.544Z,,,,,,55,12.8
2017-12-25T10:25:03.542Z,,,,,,55,12.8
2017-12-25T10:25:13.544Z,,,,,,55,12.8
2017-12-25T10:25:23.544Z,,,,,,55,12.6
2017-12-25T10:25:33.623Z,,,,,,55,12.8
2017-12-25T10:25:43.542Z,,,,,,55,12.6
2017-12-25T10:25:53.543Z,,,,,,55,12.8
2017-12-25T10:26:03.542Z,,,,,,55,12.8
2017-12-25T10:26:13.544Z,,,,,,55,12.8
2017-12-25T10:26:23.543Z,,,,,,55,12.8
2017-12-25T10:26:34.632Z,,,,,,55,12.8
2017-12-25T10:26:43.544Z,,,,,,55,12.8
2017-12-25T10:26:53.546Z,,,,,,55,12.8
2017-12-25T10:27:03.543Z,,,,,,55,12.8
2017-12-25T10:27:13.542Z,,,,,,55,12.6
2017-12-25T10:27:23.543Z,,,,,,55,12.8
2017-12-25T10:27:33.623Z,,,,,,55,12.8
2017-12-25T10:27:43.546Z,,,,,,55,12.8
2017-12-25T10:27:53.548Z,,,,,,55,12.8
2017-12-25T10:28:03.543Z,,,,,,55,12.8
2017-12-25T10:28:13.545Z,,,,,,55,12.8
2017-12-25T10:28:23.546Z,,,,,,55,12.8
2017-12-25T10:28:33.634Z,,,,,,55,12.8
2017-12-25T10:28:43.550Z,,,,,,55,12.8
2017-12-25T10:28:53.543Z,,,,,,55,12.8
2017-12-25T10:29:03.543Z,,,,,,55,12.8
2017-12-25T10:29:13.542Z,,,,,,55,12.8
2017-12-25T10:29:28.854Z,,,,,,55,12.8
2017-12-25T10:29:33.623Z,,,,,,55,12.6
2017-12-25T10:29:43.547Z,,,,,,55,12.8
2017-12-25T10:29:53.548Z,,,,,,55,12.8
2017-12-25T10:30:03.543Z,,,,,,55,12.6
2017-12-25T10:30:13.543Z,,,,,,55,12.8
2017-12-25T10:30:23.548Z,,,,,,55,12.8
2017-12-25T10:30:33.628Z,,,,,,55,12.8
2017-12-25T10:30:43.560Z,,,,,,55,12.8
2017-12-25T10:30:54.537Z,,,,,,55,12.8
2017-12-25T10:31:03.547Z,,,,,,55,12.8
2017-12-25T10:31:13.546Z,,,,,,55,12.8
2017-12-25T10:31:23.802Z,,,,,,55,12.8
2017-12-25T10:31:33.583Z,,,,,,55,12.8
2017-12-25T10:31:43.547Z,,,,,,55,12.8
2017-12-25T10:31:53.547Z,,,,,,55,12.8
2017-12-25T10:32:03.542Z,,,,,,55,12.8
2017-12-25T10:32:18.564Z,,,,,,55,12.8
2017-12-25T10:32:23.545Z,,,,,,55,12.8
2017-12-25T10:32:33.624Z,,,,,,55,12.8
2017-12-25T10:32:43.543Z,,,,,,55,12.8
2017-12-25T10:32:53.543Z,,,,,,55,12.8
2017-12-25T10:33:03.543Z,,,,,,55,12.8
2017-12-25T10:33:13.547Z,,,,,,55,12.8
2017-12-25T10:33:23.543Z,,,,,,55,12.8
2017-12-25T10:33:33.634Z,,,,,,55,12.8
2017-12-25T10:33:43.971Z,,,,,,55,12.8
2017-12-25T10:33:53.543Z,,,,,,55,12.6
2017-12-25T10:34:03.543Z,,,,,,55,12.8
2017-12-25T10:34:13.544Z,,,,,,55,12.8
2017-12-25T10:34:23.544Z,,,,,,55,12.8
2017-12-25T10:34:33.628Z,,,,,,55,12.8
2017-12-25T10:34:43.543Z,,,,,,55,12.8
2017-12-25T10:34:53.549Z,,,,,,55,12.8
2017-12-25T10:35:03.543Z,,,,,,55,12.8
2017-12-25T10:35:13.543Z,,,,,,55,12.8
2017-12-25T10:35:23.545Z,,,,,,55,12.8
2017-12-25T10:35:33.625Z,,,,,,55,12.8
2017-12-25T10:35:43.543Z,,,,,,55,12.8
2017-12-25T10:35:53.544Z,,,,,,55,12.6
2017-12-25T10:36:03.544Z,,,,,,55,12.8
2017-12-25T10:36:13.544Z,,,,,,55,12.8
2017-12-25T10:36:23.548Z,,,,,,55,12.8
2017-12-25T10:36:34.644Z,,,,,,55,12.8
2017-12-25T10:36:43.544Z,,,,,,55,12.8
2017-12-25T10:36:53.545Z,,,,,,55,12.8
2017-12-25T10:37:03.544Z,,,,,,55,12.8
2017-12-25T10:37:13.544Z,,,,,,55,12.8
2017-12-25T10:37:23.544Z,,,,,,55,12.8
2017-12-25T10:37:33.630Z,,,,,,55,12.8
2017-12-25T10:37:43.547Z,,,,,,55,12.8
2017-12-25T10:37:53.545Z,,,,,,55,12.8
2017-12-25T10:38:03.545Z,,,,,,55,12.8
2017-12-25T10:38:13.544Z,,,,,,55,12.8
2017-12-25T10:38:23.544Z,,,,,,55,12.8
2017-12-25T10:38:33.624Z,,,,,,55,12.8
2017-12-25T10:38:43.555Z,,,,,,55,12.8
2017-12-25T10:38:53.544Z,,,,,,55,12.8
2017-12-25T10:39:03.544Z,,,,,,55,12.8
2017-12-25T10:39:13.544Z,,,,,,55,12.8
2017-12-25T10:39:24.543Z,,,,,,55,12.8
2017-12-25T10:39:33.624Z,,,,,,55,12.8
2017-12-25T10:39:43.544Z,,,,,,55,12.8
2017-12-25T10:39:53.546Z,12.3,,,,,55,12.8
2017-12-25T10:40:03.544Z,12.5,,,,,55,12.8
2017-12-25T10:40:13.545Z,,,,,,55,12.8
2017-12-25T10:40:23.545Z,,,,,,55,12.8
2017-12-25T10:40:33.624Z,,,,,,55,12.8
2017-12-25T10:40:43.545Z,,,,,,55,12.8
2017-12-25T10:40:53.545Z,,,,,,55,12.8
2017-12-25T10:41:03.545Z,,,,,,55,12.8
2017-12-25T10:41:13.544Z,,,,,,55,12.8
2017-12-25T10:41:23.545Z,,,,,,55,12.8
2017-12-25T10:41:33.624Z,,,,,,55,12.8
2017-12-25T10:41:43.549Z,,,,,,55,12.8
2017-12-25T10:41:53.545Z,,,,,,55,12.8
2017-12-25T10:42:03.545Z,,,,,,55,12.8
2017-12-25T10:42:14.547Z,12.3,,,,,55,12.8
2017-12-25T10:42:23.550Z,12.5,,,,,55,12.8
2017-12-25T10:42:33.624Z,,,,,,55,12.8
2017-12-25T10:42:43.545Z,,,,,,55,12.8
2017-12-25T10:42:53.545Z,,,,,,55,12.8
2017-12-25T10:43:03.547Z,,,,,,55,12.8
2017-12-25T10:43:13.544Z,,,,,,55,12.8
2017-12-25T10:43:23.549Z,,,,,,55,12.8
2017-12-25T10:43:33.625Z,,,,,,55,12.8
2017-12-25T10:43:43.545Z,,,,,,55,12.8
2017-12-25T10:43:53.546Z,,,,,,55,12.8
2017-12-25T10:44:03.552Z,,,,,,55,12.8
2017-12-25T10:44:13.554Z,,,,,,55,12.8
2017-12-25T10:44:23.557Z,,,,,,55,12.8
2017-12-25T10:44:33.625Z,,,,,,55,12.8
2017-12-25T10:44:43.549Z,,,,,,55,12.8
2017-12-25T10:45:08.569Z,,,,,,55,12.8
2017-12-25T10:45:13.545Z,,,,,,55,12.8
2017-12-25T10:45:23.547Z,,,,,,55,12.8
2017-12-25T10:45:33.626Z,,,,,,55,12.8
2017-12-25T10:45:43.545Z,,,,,,55,12.8
2017-12-25T10:45:53.545Z,,,,,,55,12.8
2017-12-25T10:46:03.545Z,,,,,,55,12.8
2017-12-25T10:46:13.547Z,,,,,,55,12.8
2017-12-25T10:46:23.546Z,,,,,,55,12.8
2017-12-25T10:46:33.630Z,,,,,,55,12.8
2017-12-25T10:46:43.545Z,,,,,,55,12.8
2017-12-25T10:46:53.545Z,,,,,,55,12.8
2017-12-25T10:47:03.550Z,,,,,,55,12.8
2017-12-25T10:47:13.545Z,,,,,,55,12.8
2017-12-25T10:47:23.550Z,,,,,,55,12.8
2017-12-25T10:47:33.625Z,,,,,,55,12.8
2017-12-25T10:47:43.545Z,,,,,,55,12.8
2017-12-25T10:47:58.566Z,,,,,,55,12.8
2017-12-25T10:48:03.555Z,,,,,,55,12.8
2017-12-25T10:48:13.545Z,,,,,,55,12.8
2017-12-25T10:48:23.551Z,,,,,,55,12.8
2017-12-25T10:48:33.626Z,,,,,,55,12.8
2017-12-25T10:48:43.551Z,,,,,,55,12.8
2017-12-25T10:48:53.545Z,,,,,,55,12.8
2017-12-25T10:49:03.545Z,,,,,,55,12.8
2017-12-25T10:49:13.546Z,,,,,,55,12.6
2017-12-25T10:49:23.546Z,,,,,,55,12.8
2017-12-25T10:49:33.626Z,,,,,,55,12.8
2017-12-25T10:49:43.546Z,,,,,,55,12.8
2017-12-25T10:49:53.546Z,,,,,,55,12.8
2017-12-25T10:50:03.545Z,,,,,,55,12.8
2017-12-25T10:50:13.546Z,,,,,,55,12.8
2017-12-25T10:50:23.546Z,,,,,,55,12.8
2017-12-25T10:50:33.627Z,,,,,,55,12.8
2017-12-25T10:50:48.570Z,,,,,,55,12.8
2017-12-25T10:50:53.545Z,,,,,,55,12.8
2017-12-25T10:51:03.546Z,,,,,,55,12.8
2017-12-25T10:51:13.551Z,,,,,,55,12.8
2017-12-25T10:51:23.548Z,,,,,,55,12.8
2017-12-25T10:51:33.626Z,,,,,,55,12.8
2017-12-25T10:51:43.546Z,,,,,,55,12.8
2017-12-25T10:51:53.546Z,,,,,,55,12.8
2017-12-25T10:52:03.546Z,,,,,,55,12.8
2017-12-25T10:52:14.545Z,,,,,,55,12.8
2017-12-25T10:52:23.562Z,,,,,,55,12.8
2017-12-25T10:52:33.640Z,,,,,,55,12.8
2017-12-25T10:52:43.553Z,,,,,,55,12.8
2017-12-25T10:52:53.583Z,,,,,,55,12.8
2017-12-25T10:53:03.546Z,,,,,,55,12.8
2017-12-25T10:53:13.547Z,,,,,,55,12.8
2017-12-25T10:53:23.547Z,,,,,,55,12.8
2017-12-25T10:53:33.626Z,,,,,,55,12.8
2017-12-25T10:53:43.546Z,,,,,,55,12.8
2017-12-25T10:53:53.546Z,,,,,,55,12.8
2017-12-25T10:54:03.547Z,,,,,,55,12.8
2017-12-25T10:54:13.546Z,,,,,,55,12.8
2017-12-25T10:54:23.546Z,,,,,,55,12.8
2017-12-25T10:54:33.630Z,,,,,,55,12.8
2017-12-25T10:54:43.546Z,,,,,,55,12.8
2017-12-25T10:54:53.549Z,,,,,,55,12.8
2017-12-25T10:55:04.544Z,,,,,,55,12.8
2017-12-25T10:55:13.547Z,,,,,,55,12.8
2017-12-25T10:55:23.547Z,,,,,,55,12.8
2017-12-25T10:55:33.626Z,,,,,,55,12.8
2017-12-25T10:55:43.547Z,,,,,,55,12.8
2017-12-25T10:55:53.546Z,,,,,,55,12.8
2017-12-25T10:56:03.546Z,,,,,,55,12.8
2017-12-25T10:56:13.547Z,,,,,,55,12.8
2017-12-25T10:56:23.547Z,,,,,,55,12.8
2017-12-25T10:56:33.626Z,,,,,,55,12.8
2017-12-25T10:56:43.552Z,,,,,,55,12.8
2017-12-25T10:56:53.546Z,,,,,,55,12.8
2017-12-25T10:57:03.547Z,,,,,,55,12.8
2017-12-25T10:57:13.546Z,,,,,,55,12.8
2017-12-25T10:57:23.549Z,,,,,,55,12.8
2017-12-25T10:57:33.626Z,,,,,,55,12.8
2017-12-25T10:57:43.547Z,,,,,,55,12.8
2017-12-25T10:57:54.543Z,,,,,,55,12.8
2017-12-25T10:58:03.552Z,,,,,,55,12.8
2017-12-25T10:58:13.551Z,,,,,,55,12.8
2017-12-25T10:58:23.547Z,,,,,,55,12.8
2017-12-25T10:58:33.632Z,,,,,,55,12.8
2017-12-25T10:58:43.551Z,,,,,,55,12.8
2017-12-25T10:58:53.551Z,,,,,,55,12.8
2017-12-25T10:59:03.558Z,12.5,0,0,5,0,55,12.8
2017-12-25T10:59:13.552Z,,,,,,55,12.8
2017-12-25T10:59:23.547Z,,,,,,55,12.8
2017-12-25T10:59:33.632Z,,,,,,55,12.8
2017-12-25T10:59:43.547Z,,,,,,55,12.8
2017-12-25T10:59:53.547Z,,,,,,55,12.8
2017-12-25T11:00:03.547Z,,,,,,55,12.8
2017-12-25T11:00:13.547Z,,,,,,55,12.8
2017-12-25T11:00:23.547Z,,,,,,55,12.8
2017-12-25T11:00:33.627Z,,,,,,55,12.8
2017-12-25T11:00:44.549Z,12.3,,,,,55,12.8
2017-12-25T11:00:53.547Z,12.5,,,,,55,12.8
2017-12-25T11:01:03.547Z,,,,,,55,12.8
2017-12-25T11:01:13.547Z,,,,,,55,12.8
2017-12-25T11:01:23.548Z,,,,,,55,12.8
2017-12-25T11:01:33.627Z,,,,,,55,12.8
2017-12-25T11:01:43.548Z,,,,,,55,12.8
2017-12-25T11:01:53.547Z,,,,,,55,12.8
2017-12-25T11:02:03.553Z,,,,,,55,12.8
2017-12-25T11:02:13.548Z,,,,,,55,12.8
2017-12-25T11:02:23.548Z,,,,,,55,12.8
2017-12-25T11:02:33.647Z,,,,,,55,12.8
2017-12-25T11:02:43.548Z,,,,,,55,12.8
2017-12-25T11:02:53.548Z,,,,,,55,12.8
2017-12-25T11:03:03.548Z,,,,,,55,12.8
2017-12-25T11:03:13.549Z,,,,,,55,12.8
2017-12-25T11:03:23.656Z,,,,,,55,12.8
2017-12-25T11:03:34.588Z,,,,,,55,12.8
2017-12-25T11:03:43.548Z,,,,,,55,12.8
2017-12-25T11:03:53.550Z,,,,,,55,12.8
2017-12-25T11:04:03.547Z,,,,,,55,12.8
2017-12-25T11:04:13.552Z,,,,,,55,12.8
2017-12-25T11:04:23.553Z,,,,,,55,12.8
2017-12-25T11:04:33.633Z,,,,,,55,12.8
2017-12-25T11:04:43.548Z,,,,,,55,12.8
2017-12-25T11:04:53.549Z,,,,,,55,12.8
2017-12-25T11:05:03.548Z,,,,,,55,12.8
2017-12-25T11:05:13.548Z,,,,,,55,12.8
2017-12-25T11:05:23.548Z,,,,,,55,12.8
2017-12-25T11:05:33.634Z,,,,,,55,12.8
2017-12-25T11:05:43.548Z,,,,,,55,12.8
2017-12-25T11:05:53.554Z,,,,,,55,12.8
2017-12-25T11:06:03.548Z,,,,,,55,12.8
2017-12-25T11:06:13.548Z,,,,,,55,12.8
2017-12-25T11:06:23.553Z,,,,,,55,12.8
2017-12-25T11:06:33.634Z,,,,,,55,12.8
2017-12-25T11:06:43.549Z,,,,,,55,12.8
2017-12-25T11:06:53.549Z,,,,,,55,12.8
2017-12-25T11:07:03.555Z,,,,,,55,12.8
2017-12-25T11:07:13.548Z,,,,,,55,12.8
2017-12-25T11:07:23.549Z,,,,,,55,12.8
2017-12-25T11:07:33.628Z,,,,,,55,12.8
2017-12-25T11:07:43.548Z,,,,,,55,12.8
2017-12-25T11:07:53.761Z,,,,,,55,12.8
2017-12-25T11:08:03.548Z,,,,,,55,12.8
2017-12-25T11:08:13.549Z,,,,,,55,12.8
2017-12-25T11:08:23.549Z,,,,,,55,12.8
2017-12-25T11:08:33.634Z,,,,,,55,12.8
2017-12-25T11:08:43.553Z,,,,,,55,12.8
2017-12-25T11:08:53.549Z,,,,,,55,12.8
2017-12-25T11:09:03.552Z,,,,,,55,12.8
2017-12-25T11:09:13.551Z,,,,,,55,12.8
2017-12-25T11:09:23.549Z,,,,,,55,12.8
2017-12-25T11:09:33.633Z,,,,,,55,12.8
2017-12-25T11:09:43.550Z,,,,,,55,12.8
2017-12-25T11:09:53.552Z,,,,,,55,12.8
2017-12-25T11:10:03.550Z,,,,,,55,12.8
2017-12-25T11:10:13.550Z,,,,,,55,12.8
2017-12-25T11:10:23.553Z,,,,,,55,12.8
2017-12-25T11:10:33.628Z,,,,,,55,12.8
2017-12-25T11:10:44.548Z,,,,,,55,12.8
2017-12-25T11:10:53.550Z,,,,,,55,12.8
2017-12-25T11:11:03.552Z,,,,,,55,12.8
2017-12-25T11:11:13.550Z,,,,,,55,12.8
2017-12-25T11:11:23.552Z,,,,,,55,12.8
2017-12-25T11:11:33.628Z,,,,,,55,12.8
2017-12-25T11:11:43.551Z,,,,,,55,12.8
2017-12-25T11:11:53.549Z,,,,,,55,12.8
2017-12-25T11:12:03.549Z,,,,,,55,12.8
2017-12-25T11:12:13.551Z,,,,,,55,12.8
2017-12-25T11:12:23.549Z,,,,,,55,12.8
2017-12-25T11:12:33.629Z,,,,,,55,12.8
2017-12-25T11:12:43.551Z,,,,,,55,12.8
2017-12-25T11:12:53.549Z,,,,,,55,12.8
2017-12-25T11:13:03.549Z,,,,,,55,12.8
2017-12-25T11:13:13.713Z,,,,,,55,12.8
2017-12-25T11:13:23.552Z,,,,,,55,12.8
2017-12-25T11:13:33.631Z,,,,,,55,12.8
2017-12-25T11:13:43.549Z,,,,,,55,12.8
2017-12-25T11:13:53.552Z,,,,,,55,12.8
2017-12-25T11:14:03.549Z,,,,,,55,12.8
2017-12-25T11:14:13.552Z,,,,,,55,12.8
2017-12-25T11:14:23.623Z,,,,,,55,12.8
2017-12-25T11:14:33.589Z,,,,,,55,12.8
2017-12-25T11:14:43.553Z,,,,,,55,12.8
2017-12-25T11:14:53.554Z,,,,,,55,12.8
2017-12-25T11:15:03.549Z,,,,,,55,12.8
2017-12-25T11:15:13.552Z,,,,,,55,12.8
2017-12-25T11:15:23.550Z,,,,,,55,12.8
2017-12-25T11:15:33.630Z,,,,,,55,12.8
2017-12-25T11:15:43.549Z,,,,,,55,12.8
2017-12-25T11:15:53.553Z,,,,,,55,12.8
2017-12-25T11:16:03.549Z,,,,,,55,12.8
2017-12-25T11:16:13.550Z,,,,,,55,12.8
2017-12-25T11:16:23.554Z,,,,,,55,12.8
2017-12-25T11:16:33.635Z,,,,,,55,12.8
2017-12-25T11:16:43.554Z,,,,,,55,12.8
2017-12-25T11:16:53.554Z,,,,,,55,12.8
2017-12-25T11:17:03.549Z,,,,,,55,12.8
2017-12-25T11:17:13.553Z,,,,,,55,12.8
2017-12-25T11:17:23.555Z,,,,,,55,12.8
2017-12-25T11:17:33.634Z,,,,,,55,12.8
2017-12-25T11:17:43.555Z,,,,,,55,12.8
2017-12-25T11:17:53.554Z,,,,,,55,12.8
2017-12-25T11:18:03.549Z,,,,,,55,12.8
2017-12-25T11:18:13.554Z,,,,,,55,12.8
2017-12-25T11:18:23.555Z,,,,,,55,12.8
2017-12-25T11:18:33.632Z,,,,,,55,12.8
2017-12-25T11:18:43.550Z,,,,,,55,12.8
2017-12-25T11:18:53.550Z,,,,,,55,12.8
2017-12-25T11:19:03.550Z,,,,,,55,12.8
2017-12-25T11:19:14.552Z,,,,,,55,12.8
2017-12-25T11:19:23.550Z,,,,,,55,12.8
2017-12-25T11:19:33.635Z,,,,,,55,12.8
2017-12-25T11:19:43.550Z,,,,,,55,12.8
2017-12-25T11:19:53.550Z,,,,,,55,12.8
2017-12-25T11:20:03.550Z,,,,,,55,12.8
2017-12-25T11:20:13.550Z,,,,,,55,12.8
2017-12-25T11:20:23.550Z,,,,,,55,12.8
2017-12-25T11:20:33.630Z,,,,,,55,12.8
2017-12-25T11:20:43.550Z,,,,,,55,12.8
2017-12-25T11:20:53.550Z,,,,,,55,12.8
2017-12-25T11:21:03.555Z,,,,,,55,12.8
2017-12-25T11:21:13.550Z,,,,,,55,12.8
2017-12-25T11:21:23.551Z,,,,,,55,12.8
2017-12-25T11:21:33.640Z,,,,,,55,12.8
2017-12-25T11:21:43.550Z,,,,,,55,12.8
2017-12-25T11:21:53.552Z,,,,,,55,12.8
2017-12-25T11:22:08.570Z,,,,,,55,12.8
2017-12-25T11:22:13.550Z,,,,,,55,12.8
2017-12-25T11:22:23.550Z,,,,,,55,12.8
2017-12-25T11:22:33.630Z,,,,,,55,12.8
2017-12-25T11:22:43.550Z,,,,,,55,12.8
2017-12-25T11:22:53.555Z,,,,,,55,12.8
2017-12-25T11:23:03.555Z,,,,,,55,12.8
2017-12-25T11:23:13.550Z,,,,,,55,12.8
2017-12-25T11:23:23.551Z,,,,,,55,12.8
2017-12-25T11:23:33.630Z,,,,,,55,12.8
2017-12-25T11:23:43.550Z,,,,,,55,12.8
2017-12-25T11:23:53.550Z,,,,,,55,12.8
2017-12-25T11:24:03.556Z,,,,,,55,12.8
2017-12-25T11:24:13.550Z,,,,,,55,12.8
2017-12-25T11:24:23.556Z,,,,,,55,12.8
2017-12-25T11:24:33.635Z,,,,,,55,12.8
2017-12-25T11:24:43.552Z,,,,,,55,12.8
2017-12-25T11:24:58.581Z,,,,,,55,12.8
2017-12-25T11:25:03.551Z,,,,,,55,12.8
2017-12-25T11:25:13.551Z,,,,,,55,12.8
2017-12-25T11:25:23.551Z,,,,,,55,12.8
2017-12-25T11:25:33.630Z,,,,,,55,12.8
2017-12-25T11:25:43.551Z,,,,,,55,12.8
2017-12-25T11:25:53.552Z,,,,,,55,12.8
2017-12-25T11:26:03.552Z,,,,,,55,12.8
2017-12-25T11:26:13.554Z,,,,,,55,12.8
2017-12-25T11:26:24.364Z,,,,,,55,12.8
2017-12-25T11:26:33.631Z,,,,,,55,12.8
2017-12-25T11:26:43.551Z,,,,,,55,12.8
2017-12-25T11:26:53.556Z,,,,,,55,12.8
2017-12-25T11:27:03.556Z,,,,,,55,12.8
2017-12-25T11:27:13.553Z,,,,,,55,12.8
2017-12-25T11:27:23.555Z,,,,,,55,12.8
2017-12-25T11:27:33.631Z,,,,,,55,12.8
2017-12-25T11:27:49.299Z,,,,,,55,12.8
2017-12-25T11:27:53.551Z,,,,,,55,12.8
2017-12-25T11:28:03.551Z,,,,,,55,12.8
2017-12-25T11:28:13.551Z,,,,,,55,12.8
2017-12-25T11:28:23.551Z,,,,,,55,12.8
2017-12-25T11:28:33.631Z,,,,,,55,12.8
2017-12-25T11:28:43.551Z,,,,,,55,12.8
2017-12-25T11:28:53.560Z,,,,,,55,12.8
2017-12-25T11:29:03.551Z,,,,,,55,12.8
2017-12-25T11:29:14.546Z,,,,,,55,12.8
2017-12-25T11:29:23.556Z,,,,,,55,12.8
2017-12-25T11:29:33.631Z,,,,,,55,12.8
2017-12-25T11:29:43.551Z,,,,,,55,12.8
2017-12-25T11:29:53.558Z,,,,,,55,12.8
2017-12-25T11:30:03.553Z,,,,,,55,12.8
2017-12-25T11:30:13.551Z,,,,,,55,12.8
2017-12-25T11:30:23.567Z,,,,,,55,12.8
2017-12-25T11:30:33.632Z,,,,,,55,12.8
2017-12-25T11:30:43.551Z,,,,,,55,12.8
2017-12-25T11:30:53.559Z,,,,,,55,12.8
2017-12-25T11:31:03.552Z,,,,,,55,12.8
2017-12-25T11:31:13.553Z,,,,,,55,12.8
2017-12-25T11:31:23.552Z,,,,,,55,12.8
2017-12-25T11:31:33.631Z,,,,,,55,12.8
2017-12-25T11:31:43.553Z,,,,,,55,12.8
2017-12-25T11:31:53.568Z,,,,,,55,12.8
2017-12-25T11:32:03.552Z,,,,,,55,12.8
2017-12-25T11:32:13.551Z,,,,,,55,12.8
2017-12-25T11:32:23.552Z,,,,,,55,12.8
2017-12-25T11:32:33.632Z,,,,,,55,12.8
2017-12-25T11:32:43.552Z,,,,,,55,12.8
2017-12-25T11:32:53.560Z,,,,,,55,12.8
2017-12-25T11:33:03.552Z,,,,,,55,12.8
2017-12-25T11:33:13.552Z,,,,,,55,12.8
2017-12-25T11:33:23.552Z,,,,,,55,12.8
2017-12-25T11:33:33.633Z,,,,,,55,12.8
2017-12-25T11:33:43.556Z,,,,,,55,12.8
2017-12-25T11:33:53.552Z,,,,,,55,12.8
2017-12-25T11:34:03.552Z,,,,,,55,12.8
2017-12-25T11:34:13.552Z,,,,,,55,12.8
2017-12-25T11:34:23.552Z,,,,,,55,12.8
2017-12-25T11:34:33.637Z,,,,,,55,12.8
2017-12-25T11:34:43.552Z,,,,,,55,12.8
2017-12-25T11:34:54.546Z,,,,,,55,12.8
