Time,ActPow,PrimT,PrimTSet,HwTSet,HwActive,ChActive,HwTOutlet
2018-02-03T10:51:23.377Z,,,,55,,,34.8
2018-02-03T10:51:43.377Z,,,,55,,,34.8
2018-02-03T10:51:53.377Z,,,,55,,,34.7
2018-02-03T10:52:03.376Z,,46.5,,,,,
2018-02-03T10:52:13.377Z,,,,55,,,34.7
2018-02-03T10:52:23.377Z,,,,55,,,34.6
2018-02-03T10:52:43.377Z,,,,55,,,34.6
2018-02-03T10:53:03.376Z,,46.4,,55,,,34.4
2018-02-03T10:53:13.376Z,,,,55,,,34.4
2018-02-03T10:53:23.377Z,,,,55,,,34.4
2018-02-03T10:53:43.381Z,,,,55,,,34.3
2018-02-03T10:53:53.377Z,,,,55,,,34.3
2018-02-03T10:54:13.377Z,,46.2,,55,,,34.2
2018-02-03T10:54:33.377Z,,,,55,,,34.1
2018-02-03T10:54:43.377Z,,,,55,,,34.1
2018-02-03T10:55:03.377Z,,,,55,,,33.8
2018-02-03T10:55:13.377Z,,46.1,,55,,,31.5
2018-02-03T10:55:23.377Z,,,,55,,,31.4
2018-02-03T10:55:43.377Z,,,,55,,,31.2
2018-02-03T10:56:03.378Z,,,,55,,,31.2
2018-02-03T10:56:13.378Z,,,,55,,,32.3
2018-02-03T10:56:23.377Z,,46,,55,,,32.3
2018-02-03T10:56:33.377Z,,,,55,,,32.2
2018-02-03T10:56:43.377Z,,,,55,,,32.1
2018-02-03T10:56:56.048Z,,,,55,,,32.1
2018-02-03T10:57:13.377Z,,45.9,,55,,,32
2018-02-03T10:57:23.377Z,,,,55,,,32
2018-02-03T10:57:33.377Z,,,,55,,,31.9
2018-02-03T10:57:53.377Z,,,,55,,,31.9
2018-02-03T10:58:03.377Z,,45.8,,55,,,31.9
2018-02-03T10:58:23.377Z,,,,55,,,31.9
2018-02-03T10:58:33.378Z,,,,55,,,31.9
2018-02-03T10:58:53.379Z,,,,55,,,31.7
2018-02-03T10:59:13.383Z,,45.7,,55,,,31.9
2018-02-03T10:59:23.378Z,,,,,0,2,
2018-02-03T10:59:33.378Z,79,48.8,,55,0,2,31.7
2018-02-03T10:59:44.372Z,50,51.2,,55,,,31.7
2018-02-03T10:59:53.378Z,29,48.9,,55,,,31.7
2018-02-03T11:00:03.379Z,,42.4,,55,,,31.7
2018-02-03T11:00:13.379Z,,38.5,,55,,,31.7
2018-02-03T11:00:23.378Z,,36.7,,55,,,31.7
2018-02-03T11:00:33.378Z,,36.1,,55,,,31.7
2018-02-03T11:00:53.378Z,,38.1,,55,,,31.7
2018-02-03T11:01:03.383Z,,,,55,,,31.7
2018-02-03T11:01:13.378Z,,38.3,,,,,
2018-02-03T11:01:23.378Z,,,,55,,,31.7
2018-02-03T11:01:33.378Z,,,,55,,,31.7
2018-02-03T11:01:43.378Z,,38.4,,,,,
2018-02-03T11:01:53.378Z,,39,,55,,,31.7
2018-02-03T11:02:03.379Z,,,,55,,,31.7
2018-02-03T11:02:13.383Z,,39.3,,55,,,31.7
2018-02-03T11:02:23.378Z,,39.5,,,,,
2018-02-03T11:02:34.500Z,,39.8,,55,,,31.6
2018-02-03T11:02:43.384Z,,40,,,,,
2018-02-03T11:02:53.378Z,,40.2,,55,,,31.6
2018-02-03T11:03:03.378Z,,40.7,,55,,,31.6
2018-02-03T11:03:13.378Z,,,,55,,,31.6
2018-02-03T11:03:23.379Z,,41,,,,,
2018-02-03T11:03:33.378Z,,41.5,,55,,,31.6
2018-02-03T11:03:43.380Z,,,,55,,,32.3
2018-02-03T11:03:53.379Z,,41.7,,,,,
2018-02-03T11:04:03.382Z,,42.2,,55,,,32.2
2018-02-03T11:04:13.378Z,,,,55,,,32.2
2018-02-03T11:04:23.378Z,,42.4,,55,,,32.2
2018-02-03T11:04:33.378Z,,42.8,,55,,,32.2
2018-02-03T11:04:43.379Z,,43,,55,,,32.2
2018-02-03T11:04:53.383Z,0,43.6,,55,0,2,32.2
2018-02-03T11:05:03.378Z,,42.6,,55,,,32.2
2018-02-03T11:05:13.380Z,,41.1,,55,,,32.2
2018-02-03T11:05:28.399Z,,40.1,,55,,,32.2
2018-02-03T11:05:33.378Z,,39.7,,55,,,32.2
2018-02-03T11:05:43.386Z,,,,55,,,32.2
2018-02-03T11:05:53.380Z,,40,,,,,
2018-02-03T11:06:03.379Z,,,,55,,,32.2
2018-02-03T11:06:13.383Z,,40.2,,55,,,32.2
2018-02-03T11:06:23.381Z,,39.9,,55,,,32.3
2018-02-03T11:06:33.391Z,,39.8,,55,,,32.3
2018-02-03T11:06:43.380Z,,39.5,,55,,,32.3
2018-02-03T11:06:53.383Z,,39.3,,55,,,32.5
2018-02-03T11:07:03.396Z,,38.9,,55,,,32.5
2018-02-03T11:07:13.379Z,,,,55,,,32.5
2018-02-03T11:07:23.382Z,,38.8,,,,,
2018-02-03T11:07:33.386Z,,38.5,,55,,,32.5
2018-02-03T11:07:43.382Z,,,,55,,,32.6
2018-02-03T11:07:53.379Z,,38.3,,,,,
2018-02-03T11:08:03.381Z,,,,55,,,32.6
2018-02-03T11:08:13.428Z,80,40.3,,55,0,2,32.6
2018-02-03T11:08:23.381Z,54,48.9,,55,,,32.6
2018-02-03T11:08:33.386Z,33,51.2,,55,,,32.6
2018-02-03T11:08:43.383Z,29,48.6,,55,,,32.6
2018-02-03T11:08:53.379Z,,46.7,,55,,,32.6
2018-02-03T11:09:03.382Z,,44.5,,55,,,32.6
2018-02-03T11:09:13.384Z,,43.4,,55,,,32.6
2018-02-03T11:09:23.379Z,,,,55,,,32.6
2018-02-03T11:09:33.380Z,,44.4,,55,,,32.6
2018-02-03T11:09:44.377Z,,,,55,,,32.6
2018-02-03T11:09:53.379Z,,45,,55,,,32.6
2018-02-03T11:10:03.379Z,,45.2,,55,,,32.6
2018-02-03T11:10:13.379Z,,45.4,,55,,,32.6
2018-02-03T11:10:23.383Z,,45.6,,55,,,32.6
2018-02-03T11:10:33.379Z,,45.8,,55,,,32.6
2018-02-03T11:10:43.384Z,,46,,55,,,32.6
2018-02-03T11:10:53.379Z,,46.2,,55,,,32.7
2018-02-03T11:11:03.379Z,,46.3,,55,,,32.7
2018-02-03T11:11:13.384Z,,46.6,,55,,,32.7
2018-02-03T11:11:23.379Z,,46.7,,55,,,32.8
2018-02-03T11:11:33.379Z,,47,,55,,,33
2018-02-03T11:11:43.379Z,,,,55,,,33
2018-02-03T11:11:53.379Z,,47.2,,55,,,33.1
2018-02-03T11:12:03.379Z,,47.3,,55,,,33.2
2018-02-03T11:12:13.379Z,,47.6,,55,,,33.2
2018-02-03T11:12:23.379Z,,47.8,,55,,,33.3
2018-02-03T11:12:33.385Z,,48,,55,,,33.5
2018-02-03T11:12:43.379Z,,48.1,,55,,,33.7
2018-02-03T11:12:53.380Z,,48.5,,55,,,33.7
2018-02-03T11:13:03.380Z,0,47.9,,55,0,2,33.7
2018-02-03T11:13:13.380Z,,46.8,,55,,,33.8
2018-02-03T11:13:23.380Z,,45.4,,55,,,34
2018-02-03T11:13:33.379Z,,44.8,,55,,,34.1
2018-02-03T11:13:43.380Z,,,,55,,,34.2
2018-02-03T11:13:53.381Z,,44.9,,55,,,34.3
2018-02-03T11:14:03.379Z,,45.1,,55,,,34.4
2018-02-03T11:14:13.384Z,,45.3,,55,,,34.4
2018-02-03T11:14:23.380Z,,44.9,,55,,,34.6
2018-02-03T11:14:33.380Z,,44.8,,55,,,34.7
2018-02-03T11:14:43.380Z,,44.5,,,,,
2018-02-03T11:14:53.380Z,,44.2,,55,,,34.8
2018-02-03T11:15:03.380Z,,43.9,,55,,,34.9
2018-02-03T11:15:13.379Z,,,,55,,,34.9
2018-02-03T11:15:23.380Z,,43.7,,55,,,34.9
2018-02-03T11:15:33.380Z,,43.5,,55,,,35.1
2018-02-03T11:15:43.380Z,,43.4,,55,,,35.1
2018-02-03T11:15:53.381Z,,43.2,,55,,,35.1
2018-02-03T11:16:03.380Z,,,,55,,,35.1
2018-02-03T11:16:13.380Z,,,,55,,,35.2
2018-02-03T11:16:23.380Z,,43.4,,55,,,35.2
2018-02-03T11:16:33.380Z,,43.5,,55,,,35.2
2018-02-03T11:16:44.977Z,,43.6,,55,,,35.2
2018-02-03T11:16:53.381Z,,43.9,,55,,,35.2
2018-02-03T11:17:03.380Z,,44,,55,,,35.7
2018-02-03T11:17:13.380Z,,,,55,,,35.8
2018-02-03T11:17:23.381Z,,44.1,,55,,,35.8
2018-02-03T11:17:33.380Z,,44.2,,55,,,35.6
2018-02-03T11:17:43.382Z,,44.3,,55,,,34.9
2018-02-03T11:17:53.380Z,,,,55,,,34.4
2018-02-03T11:18:03.380Z,,44.4,,55,,,34.2
2018-02-03T11:18:14.380Z,,44.5,,55,,,34.1
2018-02-03T11:18:23.380Z,,,,55,,,34.1
2018-02-03T11:18:33.381Z,,44.7,,55,,,34.1
2018-02-03T11:18:43.380Z,,,,55,,,34
2018-02-03T11:18:53.380Z,,44.8,,55,,,34.1
2018-02-03T11:19:03.380Z,,,,55,,,34.1
2018-02-03T11:19:13.381Z,,44.9,,55,,,34
2018-02-03T11:19:23.380Z,,45,,55,,,34
2018-02-03T11:19:33.381Z,,,,55,,,34
2018-02-03T11:19:43.380Z,,,,55,,,34
2018-02-03T11:19:53.381Z,,45.1,,55,,,34
2018-02-03T11:20:03.380Z,,,,55,,,34
2018-02-03T11:20:13.381Z,,,,55,,,34
2018-02-03T11:20:23.380Z,,45.2,,55,,,34
2018-02-03T11:20:33.380Z,,,,55,,,34
2018-02-03T11:20:43.380Z,,,,55,,,34
2018-02-03T11:20:53.381Z,,,,55,,,33.8
2018-02-03T11:21:08.400Z,,45.3,,55,,,33.8
2018-02-03T11:21:13.381Z,0,45.3,75,55,0,2,33.8
2018-02-03T11:21:23.381Z,,,,55,,,33.8
2018-02-03T11:21:33.380Z,,,,55,,,33.8
2018-02-03T11:21:43.381Z,,,,55,,,33.8
2018-02-03T11:21:53.415Z,,,,55,,,33.8
2018-02-03T11:22:03.380Z,,45.5,,55,,,33.8
2018-02-03T11:22:13.381Z,,,,55,,,33.7
2018-02-03T11:22:23.380Z,,,,55,,,33.7
2018-02-03T11:22:33.381Z,,,,55,,,33.7
2018-02-03T11:22:43.380Z,,,,55,,,33.7
2018-02-03T11:22:53.381Z,,,,55,,,33.7
2018-02-03T11:23:03.381Z,,,,55,,,33.7
2018-02-03T11:23:13.381Z,,,,55,,,33.6
2018-02-03T11:23:23.381Z,,,,55,,,33.6
2018-02-03T11:23:33.382Z,,,,55,,,33.6
2018-02-03T11:23:43.381Z,,,,55,,,33.6
2018-02-03T11:23:58.401Z,,,,55,,,33.6
2018-02-03T11:24:03.381Z,,,,55,,,33.6
2018-02-03T11:24:13.381Z,,,,55,,,33.5
2018-02-03T11:24:23.381Z,,,,55,,,33.5
2018-02-03T11:24:33.381Z,,,,55,,,33.5
2018-02-03T11:24:43.382Z,,,,55,,,33.5
2018-02-03T11:24:53.382Z,,,,55,,,33.5
2018-02-03T11:25:03.381Z,,,,55,,,33.5
2018-02-03T11:25:13.386Z,,,,55,,,33.3
2018-02-03T11:25:23.381Z,79,48.2,,55,0,2,33.3
2018-02-03T11:25:33.382Z,54,53.1,,55,,,33.3
2018-02-03T11:25:43.381Z,29,53.9,,55,,,33.3
2018-02-03T11:25:53.382Z,,49.9,,55,,,33.3
2018-02-03T11:26:03.381Z,,45.8,,55,,,33.2
2018-02-03T11:26:13.383Z,,44.9,,55,,,33.3
2018-02-03T11:26:23.383Z,,43.6,,55,,,33.2
2018-02-03T11:26:33.383Z,,43.1,,55,,,33.2
2018-02-03T11:26:49.394Z,,44.1,,55,,,33.2
2018-02-03T11:26:53.381Z,,45,,55,,,33.2
2018-02-03T11:27:03.382Z,,45.1,,55,,,33.2
2018-02-03T11:27:13.381Z,,,,55,,,33.2
2018-02-03T11:27:23.381Z,,45.2,,55,,,33.2
2018-02-03T11:27:33.383Z,,,,55,,,33.2
2018-02-03T11:27:43.384Z,,45.6,,55,,,33.2
2018-02-03T11:27:53.382Z,,46,,55,,,33.2
2018-02-03T11:28:03.381Z,,,,55,,,33.3
2018-02-03T11:28:13.382Z,,46.2,,55,,,33.3
2018-02-03T11:28:23.381Z,,46.3,,55,,,33.3
2018-02-03T11:28:33.381Z,,46.6,,55,,,33.5
2018-02-03T11:28:43.382Z,,46.8,,55,,,33.5
2018-02-03T11:28:53.382Z,,47,,55,,,33.6
2018-02-03T11:29:03.385Z,,47.1,,55,,,33.7
2018-02-03T11:29:13.382Z,,47.3,,55,,,33.7
2018-02-03T11:29:23.382Z,,47.6,,55,,,33.8
2018-02-03T11:29:33.382Z,,48,,55,,,33.8
2018-02-03T11:29:43.381Z,,,,55,,,34
2018-02-03T11:29:53.382Z,,48.2,,55,,,34.1
2018-02-03T11:30:03.382Z,,48.4,,55,,,34.2
2018-02-03T11:30:13.382Z,,48.6,,55,,,34.2
2018-02-03T11:30:23.382Z,,48.8,,55,,,34.3
2018-02-03T11:30:33.383Z,,48.9,,55,,,34.4
2018-02-03T11:30:43.382Z,,49.1,,55,,,34.6
2018-02-03T11:30:53.382Z,,49.3,,55,,,34.6
2018-02-03T11:31:03.382Z,,49.6,,55,,,34.7
2018-02-03T11:31:19.896Z,,49.7,,55,,,34.8
2018-02-03T11:31:23.382Z,,50,,55,,,34.9
2018-02-03T11:31:33.392Z,,,,55,,,35.1
2018-02-03T11:31:43.383Z,,50.2,,55,,,35.1
2018-02-03T11:31:53.382Z,,50.5,,55,,,35.2
2018-02-03T11:32:03.382Z,0,51,,55,0,2,35.3
2018-02-03T11:32:13.382Z,,49.8,,55,,,35.4
2018-02-03T11:32:23.384Z,,48.8,,55,,,35.6
2018-02-03T11:32:33.383Z,,47.6,,55,,,35.7
2018-02-03T11:32:43.382Z,,46.9,,55,,,35.8
2018-02-03T11:32:53.382Z,,46.9,,55,,,35.9
2018-02-03T11:33:03.382Z,,47.1,,55,,,36
2018-02-03T11:33:13.382Z,,47.4,,55,,,36
2018-02-03T11:33:23.382Z,,,,55,,,36.2
2018-02-03T11:33:33.382Z,,46.9,,55,,,36.3
2018-02-03T11:33:43.383Z,,46.8,,55,,,36.3
2018-02-03T11:33:54.375Z,,46.6,,55,,,36.4
2018-02-03T11:34:03.382Z,,46.2,,55,,,36.4
2018-02-03T11:34:13.579Z,,45.9,,55,,,36.5
2018-02-03T11:34:23.382Z,,,,55,,,36.5
2018-02-03T11:34:33.382Z,,45.8,,55,,,36.7
2018-02-03T11:34:43.382Z,,45.6,,55,,,36.7
2018-02-03T11:34:53.383Z,,45.5,,55,,,36.7
2018-02-03T11:35:03.383Z,,45.2,,55,,,36.7
2018-02-03T11:35:13.382Z,,,,55,,,36.7
2018-02-03T11:35:23.383Z,,45.3,,55,,,36.7
2018-02-03T11:35:33.383Z,,45.6,,55,,,36.7
2018-02-03T11:35:43.429Z,,45.7,,55,,,36.7
2018-02-03T11:35:53.385Z,,45.8,,55,,,36.7
2018-02-03T11:36:03.382Z,,45.9,,55,,,36.7
2018-02-03T11:36:13.383Z,,46,,55,,,36.7
2018-02-03T11:36:23.383Z,,46.1,,55,,,36.9
2018-02-03T11:36:33.383Z,,46.2,,55,,,37.2
2018-02-03T11:36:48.404Z,,,,55,,,37.3
2018-02-03T11:36:53.383Z,,46.4,,55,,,37.4
2018-02-03T11:37:03.382Z,,46.5,,55,,,37.4
2018-02-03T11:37:13.383Z,,,,55,,,37.4
2018-02-03T11:37:23.383Z,,46.6,,55,,,37.3
2018-02-03T11:37:33.383Z,,,,55,,,37.3
2018-02-03T11:37:43.383Z,,46.7,,55,,,37.3
2018-02-03T11:37:53.385Z,,46.8,,55,,,37.3
2018-02-03T11:38:03.383Z,,,,55,,,37.2
2018-02-03T11:38:13.383Z,,46.9,,55,,,37.2
2018-02-03T11:38:23.383Z,,,,55,,,37.2
2018-02-03T11:38:33.384Z,,47,,55,,,37
2018-02-03T11:38:43.390Z,,,,55,,,37
2018-02-03T11:38:53.383Z,,,,55,,,37
2018-02-03T11:39:03.384Z,,,,55,,,36.9
2018-02-03T11:39:13.383Z,,47.2,,55,,,36.9
2018-02-03T11:39:23.384Z,,,,55,,,36.9
2018-02-03T11:39:38.406Z,,47.3,,55,,,36.9
2018-02-03T11:39:43.384Z,,,,55,,,36.8
2018-02-03T11:39:53.383Z,,,,55,,,36.8
2018-02-03T11:40:03.383Z,,,,55,,,36.8
2018-02-03T11:40:13.383Z,,47.4,,55,,,36.7
2018-02-03T11:40:23.383Z,,,,55,,,36.7
2018-02-03T11:40:33.383Z,,,,55,,,36.7
2018-02-03T11:40:43.384Z,,,,55,,,36.5
2018-02-03T11:40:53.383Z,,,,55,,,36.5
2018-02-03T11:41:03.383Z,,,,55,,,36.5
2018-02-03T11:41:13.386Z,,,,55,,,36.4
2018-02-03T11:41:23.384Z,,47.5,,55,,,36.4
2018-02-03T11:41:33.384Z,,,,55,,,36.4
2018-02-03T11:41:43.385Z,,,,55,,,36.4
2018-02-03T11:41:53.388Z,,,,55,,,36.4
2018-02-03T11:42:03.383Z,,,,55,,,36.3
2018-02-03T11:42:13.383Z,,,,55,,,36.3
2018-02-03T11:42:28.403Z,,,,55,,,36.2
2018-02-03T11:42:33.383Z,,,,55,,,36.2
2018-02-03T11:42:43.384Z,,,,55,,,36.2
2018-02-03T11:42:53.384Z,,,,55,,,36.2
2018-02-03T11:43:03.384Z,,,,55,,,36
2018-02-03T11:43:13.384Z,,,,55,,,36
2018-02-03T11:43:23.384Z,,,,55,,,36
2018-02-03T11:43:33.383Z,,,,55,,,35.9
2018-02-03T11:43:43.384Z,,,,55,,,35.9
2018-02-03T11:43:54.379Z,,,,55,,,35.9
2018-02-03T11:44:03.384Z,,,,55,,,35.8
2018-02-03T11:44:13.384Z,,,,55,,,35.8
2018-02-03T11:44:23.386Z,80,49.5,,55,0,2,35.8
2018-02-03T11:44:33.387Z,49,55.2,,55,,,35.8
2018-02-03T11:44:43.384Z,29,55.9,,55,,,35.7
2018-02-03T11:44:53.384Z,,50.7,,55,,,35.7
2018-02-03T11:45:03.707Z,,47.6,,55,,,35.7
2018-02-03T11:45:13.771Z,,45.7,,55,,,35.6
2018-02-03T11:45:23.548Z,,45,,55,,,35.6
2018-02-03T11:45:33.694Z,,45,,55,,,35.4
2018-02-03T11:45:43.403Z,,46,,55,,,35.4
2018-02-03T11:45:53.385Z,,46.2,,55,,,35.4
2018-02-03T11:46:03.384Z,,46.6,,55,,,35.4
2018-02-03T11:46:13.384Z,,,,55,,,35.4
2018-02-03T11:46:23.384Z,0,46.9,,55,0,2,35.4
2018-02-03T11:46:33.385Z,,45.9,,55,,,35.4
2018-02-03T11:46:43.388Z,,44.8,,55,,,35.4
2018-02-03T11:46:53.384Z,,43.6,,55,,,35.4
2018-02-03T11:47:03.386Z,,43.3,,55,,,35.4
2018-02-03T11:47:13.384Z,,42.9,,55,,,35.4
2018-02-03T11:47:23.393Z,,43,,55,,,35.4
2018-02-03T11:47:33.384Z,,43.3,,55,,,35.6
2018-02-03T11:47:43.389Z,,43.5,,55,,,35.6
2018-02-03T11:47:53.384Z,,43.3,,55,,,35.6
2018-02-03T11:48:03.386Z,,42.8,,55,,,35.6
2018-02-03T11:48:13.384Z,,42.7,,55,,,35.7
2018-02-03T11:48:23.384Z,,42.5,,55,,,35.7
2018-02-03T11:48:33.384Z,,42.3,,55,,,35.7
2018-02-03T11:48:43.388Z,,42.2,,55,,,35.7
2018-02-03T11:48:53.384Z,,41.9,,55,,,35.7
2018-02-03T11:49:03.393Z,,,,55,,,35.7
2018-02-03T11:49:13.385Z,,41.8,,55,,,35.7
2018-02-03T11:49:23.384Z,,41.6,,55,,,35.7
2018-02-03T11:49:34.377Z,,,,55,,,35.7
2018-02-03T11:49:43.384Z,,41.7,,55,,,35.7
2018-02-03T11:49:53.388Z,,41.8,,55,,,35.7
2018-02-03T11:50:03.385Z,,42,,55,,,35.7
2018-02-03T11:50:13.385Z,,,,55,,,35.6
2018-02-03T11:50:23.385Z,,42.2,,55,,,35.6
2018-02-03T11:50:33.384Z,,42.4,,55,0,2,35.6
2018-02-03T11:50:43.385Z,77,48.5,,55,,,35.6
2018-02-03T11:50:53.395Z,31,54,,55,,,35.6
2018-02-03T11:51:03.385Z,29,52.8,,55,,,35.4
2018-02-03T11:51:13.384Z,,49.8,,55,,,35.4
2018-02-03T11:51:23.386Z,,47.8,,55,,,35.4
2018-02-03T11:51:33.387Z,,46.9,,55,,,35.3
2018-02-03T11:51:43.385Z,,45.8,,55,,,35.3
2018-02-03T11:51:53.389Z,,46,,55,,,35.3
2018-02-03T11:52:03.385Z,,47,,55,,,35.3
2018-02-03T11:52:13.385Z,,47.2,,55,,,35.3
2018-02-03T11:52:24.381Z,,47.6,,55,,,35.3
2018-02-03T11:52:33.385Z,,47.7,,55,,,35.3
2018-02-03T11:52:43.385Z,,47.8,,55,,,35.3
2018-02-03T11:52:53.386Z,,48,,55,,,35.3
2018-02-03T11:53:03.385Z,,48.1,,55,,,35.3
2018-02-03T11:53:13.385Z,,48.3,,55,,,35.3
2018-02-03T11:53:23.385Z,,48.6,,55,,,35.4
2018-02-03T11:53:33.385Z,,48.7,,55,,,35.4
2018-02-03T11:53:43.385Z,,48.9,,55,,,35.4
2018-02-03T11:53:53.385Z,,49,,55,,,35.6
2018-02-03T11:54:03.386Z,,49.2,,55,,,35.6
2018-02-03T11:54:13.386Z,,49.3,,55,,,35.6
2018-02-03T11:54:23.385Z,,49.4,,55,,,35.7
2018-02-03T11:54:33.385Z,,49.7,,55,,,35.8
2018-02-03T11:54:43.385Z,,50,,55,,,35.9
2018-02-03T11:54:53.385Z,,,,55,,,35.9
2018-02-03T11:55:03.385Z,,50.1,,55,,,36
2018-02-03T11:55:18.405Z,,50.3,,55,,,36.2
2018-02-03T11:55:23.385Z,,50.6,,55,,,36.3
2018-02-03T11:55:33.385Z,,50.7,,55,,,36.3
2018-02-03T11:55:43.385Z,,51,,55,,,36.4
2018-02-03T11:55:53.385Z,,,,55,,,36.5
2018-02-03T11:56:03.385Z,,51.2,,55,,,36.5
2018-02-03T11:56:13.386Z,,51.5,,55,,,36.7
2018-02-03T11:56:23.385Z,,51.7,,55,,,36.8
2018-02-03T11:56:33.387Z,,51.8,,55,,,36.9
2018-02-03T11:56:43.388Z,,52,,55,,,37
2018-02-03T11:56:53.385Z,,52.2,,55,,,37.2
2018-02-03T11:57:03.385Z,,52.3,,55,,,37.3
2018-02-03T11:57:13.386Z,,52.5,,55,,,37.3
2018-02-03T11:57:23.385Z,,52.6,,55,,,37.4
2018-02-03T11:57:33.385Z,0,52.9,,55,0,2,37.5
2018-02-03T11:57:43.385Z,,51.8,,55,,,37.7
2018-02-03T11:57:53.385Z,,50.8,,55,,,37.8
2018-02-03T11:58:09.400Z,,49.8,,55,,,37.8
2018-02-03T11:58:13.386Z,,49.2,,55,,,37.9
2018-02-03T11:58:23.385Z,,49.1,,55,,,38
2018-02-03T11:58:33.386Z,,49.3,,55,,,38.1
2018-02-03T11:58:43.385Z,,49.7,,55,,,38.3
2018-02-03T11:58:53.386Z,,49.5,,55,,,38.3
2018-02-03T11:59:03.385Z,,49.2,,55,,,38.4
2018-02-03T11:59:13.386Z,,48.9,,55,,,38.4
2018-02-03T11:59:23.386Z,,48.6,,55,,,38.5
2018-02-03T11:59:33.386Z,,48.4,,55,,,38.5
2018-02-03T11:59:43.386Z,,48.2,,55,,,38.6
2018-02-03T11:59:53.386Z,,47.8,,55,,,38.6
2018-02-03T12:00:03.386Z,,,,55,,,38.6
2018-02-03T12:00:13.386Z,,47.6,,55,,,38.8
2018-02-03T12:00:23.386Z,,47.5,,55,,,38.8
2018-02-03T12:00:33.386Z,,47.3,,55,,,38.8
2018-02-03T12:00:43.386Z,,,,55,,,38.6
2018-02-03T12:00:53.386Z,,47.4,,55,,,38.6
2018-02-03T12:01:03.386Z,,47.6,,55,,,38.6
2018-02-03T12:01:13.387Z,,47.7,,55,,,38.6
2018-02-03T12:01:23.386Z,,48,,55,,,38.6
2018-02-03T12:01:33.386Z,,,,55,,,38.6
2018-02-03T12:01:43.386Z,,48.1,,55,,,38.6
2018-02-03T12:01:53.387Z,,48.2,,55,,,38.6
2018-02-03T12:02:03.387Z,,48.3,,55,,,38.5
2018-02-03T12:02:13.386Z,,,,55,,,38.5
2018-02-03T12:02:23.387Z,,48.4,,55,,,38.5
2018-02-03T12:02:33.391Z,,48.5,,55,,,38.5
2018-02-03T12:02:43.386Z,,,,55,,,38.4
2018-02-03T12:02:53.387Z,,48.6,,55,,,38.4
2018-02-03T12:03:03.387Z,,,,55,,,38.4
2018-02-03T12:03:13.386Z,,48.7,,55,,,38.4
2018-02-03T12:03:23.386Z,,,,55,,,38.4
2018-02-03T12:03:33.386Z,,48.9,,55,,,38.4
2018-02-03T12:03:43.387Z,,48.9,,55,,,38.3
2018-02-03T12:03:53.388Z,,49,,55,,,38.3
2018-02-03T12:04:03.386Z,,,,55,,,38.3
2018-02-03T12:04:13.387Z,,49.1,,55,,,38.3
2018-02-03T12:04:23.387Z,,,,55,,,38.1
2018-02-03T12:04:33.388Z,,,,55,,,38.1
2018-02-03T12:04:43.387Z,,49.2,,55,,,38.1
2018-02-03T12:04:53.387Z,,,,55,,,38.1
2018-02-03T12:05:03.386Z,,,,55,,,38
2018-02-03T12:05:13.388Z,,,,55,,,38
2018-02-03T12:05:23.387Z,,49.3,,55,,,38
2018-02-03T12:05:33.386Z,,,,55,,,38
2018-02-03T12:05:43.387Z,,,,55,,,37.9
2018-02-03T12:05:53.414Z,,,,55,,,37.9
2018-02-03T12:06:03.387Z,,,,55,,,37.9
2018-02-03T12:06:13.386Z,,49.4,,55,,,37.9
2018-02-03T12:06:23.386Z,80,52.2,,55,0,2,37.8
2018-02-03T12:06:33.387Z,49,57.4,,55,,,37.8
2018-02-03T12:06:43.387Z,29,57.6,,55,,,37.8
2018-02-03T12:06:53.387Z,,53.9,,55,,,37.8
2018-02-03T12:07:03.390Z,,50.6,,55,,,37.8
2018-02-03T12:07:13.388Z,0,48.9,,55,0,2,37.7
2018-02-03T12:07:23.389Z,,48,,55,,,37.7
2018-02-03T12:07:33.387Z,,46.8,,55,,,37.7
2018-02-03T12:07:43.387Z,,46,,55,,,37.5
2018-02-03T12:07:53.387Z,,46,,55,,,37.5
2018-02-03T12:08:04.385Z,,,,55,,,37.5
2018-02-03T12:08:13.387Z,,45.9,,55,,,37.5
2018-02-03T12:08:23.387Z,,45.7,,55,,,37.5
2018-02-03T12:08:33.386Z,,45.2,,55,,,37.5
2018-02-03T12:08:43.387Z,,44.9,,55,,,37.5
2018-02-03T12:08:53.387Z,,44.7,,55,,,37.5
2018-02-03T12:09:03.387Z,,44.4,,55,,,37.5
2018-02-03T12:09:13.387Z,,44.1,,55,,,37.5
2018-02-03T12:09:23.387Z,,43.9,,55,,,37.7
2018-02-03T12:09:33.387Z,,43.7,,55,,,37.7
2018-02-03T12:09:43.387Z,,43.6,,55,,,37.7
2018-02-03T12:09:53.387Z,,43.5,,55,,,37.5
2018-02-03T12:10:03.388Z,,43.4,,55,,,37.5
2018-02-03T12:10:13.387Z,,43.2,,55,,,37.5
2018-02-03T12:10:23.389Z,,,,55,,,37.5
2018-02-03T12:10:33.388Z,,,,55,,,37.5
2018-02-03T12:10:43.387Z,,,,55,,,37.5
2018-02-03T12:10:54.541Z,,42.8,,55,,,37.4
2018-02-03T12:11:03.387Z,,,,55,,,37.4
2018-02-03T12:11:13.388Z,,42.4,,55,0,2,37.4
2018-02-03T12:11:23.388Z,79,46.3,,55,,,37.4
2018-02-03T12:11:33.387Z,42,51.4,,55,,,37.3
2018-02-03T12:11:43.387Z,29,51.9,,55,,,37.3
2018-02-03T12:11:53.388Z,,50.8,,55,,,37.3
