Time,HwActive,HwTSet,PrimTSet,PrimT,HwTOutlet,ChActive,ActPow
2017-11-01T06:26:22.421Z,,55,,,16.7,,
2017-11-01T06:26:32.436Z,,55,,,16.7,,
2017-11-01T06:26:42.515Z,,55,,,16.7,,
2017-11-01T06:26:52.425Z,,55,,,16.7,,
2017-11-01T06:27:02.441Z,,55,,,16.7,,
2017-11-01T06:27:12.421Z,,55,,,16.7,,
2017-11-01T06:27:22.420Z,,55,,,16.7,,
2017-11-01T06:27:32.426Z,,55,,,16.7,,
2017-11-01T06:27:47.495Z,,55,,,16.7,,
2017-11-01T06:27:52.425Z,,55,,,16.7,,
2017-11-01T06:28:02.444Z,,55,,,16.7,,
2017-11-01T06:28:12.437Z,,55,,,16.7,,
2017-11-01T06:28:22.430Z,,55,,,16.7,,
2017-11-01T06:28:32.432Z,,55,,,16.7,,
2017-11-01T06:28:42.535Z,,55,,,16.7,,
2017-11-01T06:28:52.422Z,,55,,,16.7,,
2017-11-01T06:29:02.424Z,,55,,,16.7,,
2017-11-01T06:29:12.420Z,,55,,,16.7,,
2017-11-01T06:29:22.421Z,,55,,,16.7,,
2017-11-01T06:29:32.430Z,,55,,,16.7,,
2017-11-01T06:29:42.505Z,,55,,,16.7,,
2017-11-01T06:29:52.421Z,,55,,,16.7,,
2017-11-01T06:30:02.421Z,,55,,,16.7,,
2017-11-01T06:30:12.456Z,,55,,19.6,16.7,,
2017-11-01T06:30:22.444Z,,55,,19.8,16.7,,
2017-11-01T06:30:32.488Z,,55,,19.6,16.7,,
2017-11-01T06:30:42.515Z,,55,,19.8,16.7,,
2017-11-01T06:30:52.421Z,,55,,19.6,16.7,,
2017-11-01T06:31:03.423Z,,55,,,16.7,,
2017-11-01T06:31:12.421Z,,55,,,16.7,,
2017-11-01T06:31:22.428Z,,55,,,16.7,,
2017-11-01T06:31:32.436Z,,55,,19.8,16.7,,
2017-11-01T06:31:42.529Z,,55,,19.6,16.5,,
2017-11-01T06:31:52.471Z,,55,,,16.7,,
2017-11-01T06:32:02.519Z,,55,,,16.7,,
2017-11-01T06:32:12.441Z,,55,,,16.7,,
2017-11-01T06:32:22.427Z,,55,,,16.7,,
2017-11-01T06:32:32.450Z,,55,,,16.7,,
2017-11-01T06:32:42.512Z,,55,,,16.7,,
2017-11-01T06:32:52.440Z,,55,,,16.7,,
2017-11-01T06:33:02.509Z,,55,,,16.7,,
2017-11-01T06:33:12.438Z,,55,,,16.7,,
2017-11-01T06:33:22.421Z,,55,,,16.7,,
2017-11-01T06:33:32.486Z,,55,,,16.7,,
2017-11-01T06:33:42.920Z,,55,,,16.7,,
2017-11-01T06:33:53.423Z,,55,,,16.7,,
2017-11-01T06:34:02.450Z,,55,,,16.7,,
2017-11-01T06:34:12.420Z,,55,,,16.7,,
2017-11-01T06:34:22.447Z,,55,,,16.7,,
2017-11-01T06:34:32.427Z,,55,,,16.7,,
2017-11-01T06:34:42.562Z,,55,,,16.7,,
2017-11-01T06:34:52.420Z,,55,,,16.7,,
2017-11-01T06:35:02.439Z,,55,,,16.7,,
2017-11-01T06:35:12.430Z,,55,,,16.7,,
2017-11-01T06:35:22.425Z,,55,,,16.7,,
2017-11-01T06:35:32.420Z,,55,,,16.7,,
2017-11-01T06:35:42.500Z,,55,,,16.5,,
2017-11-01T06:35:52.436Z,,55,,,16.7,,
2017-11-01T06:36:02.420Z,,55,,,16.7,,
2017-11-01T06:36:12.421Z,,55,,,16.7,,
2017-11-01T06:36:22.420Z,,55,,,16.7,,
2017-11-01T06:36:32.425Z,,55,,,16.7,,
2017-11-01T06:36:47.543Z,,55,,,16.7,,
2017-11-01T06:36:52.464Z,,55,,,16.7,,
2017-11-01T06:37:03.433Z,,55,,,16.5,,
2017-11-01T06:37:12.424Z,,55,,,16.7,,
2017-11-01T06:37:22.420Z,,55,,,16.7,,
2017-11-01T06:37:32.447Z,,55,,,16.5,,
2017-11-01T06:37:42.558Z,,55,,,16.7,,
2017-11-01T06:37:52.463Z,,55,,,16.5,,
2017-11-01T06:38:02.420Z,,55,,,16.5,,
2017-11-01T06:38:12.423Z,,55,,,16.7,,
2017-11-01T06:38:22.420Z,,55,,,16.7,,
2017-11-01T06:38:32.442Z,,55,,,16.7,,
2017-11-01T06:38:42.513Z,,55,,,16.5,,
2017-11-01T06:38:52.430Z,,55,,,16.5,,
2017-11-01T06:39:02.471Z,,55,,,16.5,,
2017-11-01T06:39:12.477Z,,55,,,16.7,,
2017-11-01T06:39:22.420Z,,55,,,16.5,,
2017-11-01T06:39:33.420Z,,55,,,16.7,,
2017-11-01T06:39:42.510Z,,55,,,16.7,,
2017-11-01T06:39:52.420Z,,55,,,16.5,,
2017-11-01T06:40:02.424Z,,55,,,16.7,,
2017-11-01T06:40:12.422Z,,55,,,16.5,,
2017-11-01T06:40:22.444Z,,55,,,16.5,,
2017-11-01T06:40:32.421Z,,55,,,16.5,,
2017-11-01T06:40:42.527Z,,55,,,16.5,,
2017-11-01T06:40:52.521Z,,55,,,16.7,,
2017-11-01T06:41:02.431Z,,55,,,16.5,,
2017-11-01T06:41:12.425Z,,55,,,16.5,,
2017-11-01T06:41:22.456Z,,55,,,16.7,,
2017-11-01T06:41:32.441Z,,55,,,16.5,,
2017-11-01T06:41:42.525Z,,55,,,16.5,,
2017-11-01T06:41:52.420Z,,55,,,16.5,,
2017-11-01T06:42:02.451Z,,55,,,16.5,,
2017-11-01T06:42:12.420Z,,55,,,16.5,,
2017-11-01T06:42:27.603Z,,55,,19.5,16.5,,
2017-11-01T06:42:32.420Z,,55,,19.6,16.5,,
2017-11-01T06:42:42.500Z,,55,,,16.5,,
2017-11-01T06:42:52.420Z,,55,,,16.5,,
2017-11-01T06:43:02.452Z,,55,,,16.5,,
2017-11-01T06:43:12.447Z,,55,,19.5,16.5,,
2017-11-01T06:43:22.447Z,,55,,19.6,16.5,,
2017-11-01T06:43:32.458Z,,55,,,16.5,,
2017-11-01T06:43:42.520Z,,55,,19.5,16.5,,
2017-11-01T06:43:52.421Z,,55,,19.6,16.5,,
2017-11-01T06:44:02.426Z,,55,,19.5,16.5,,
2017-11-01T06:44:12.446Z,,55,,,16.5,,
2017-11-01T06:44:22.420Z,,55,,,16.5,,
2017-11-01T06:44:32.420Z,,55,,,16.5,,
2017-11-01T06:44:42.507Z,,55,,,16.5,,
2017-11-01T06:44:52.432Z,,55,,,16.5,,
2017-11-01T06:45:02.437Z,,55,,,16.5,,
2017-11-01T06:45:12.424Z,,55,,,16.5,,
2017-11-01T06:45:22.421Z,,55,,,16.5,,
2017-11-01T06:45:32.422Z,,55,,,16.5,,
2017-11-01T06:45:42.558Z,,55,,,16.5,,
2017-11-01T06:45:52.425Z,,55,,,16.5,,
2017-11-01T06:46:02.430Z,,55,,,16.5,,
2017-11-01T06:46:12.425Z,,55,,,16.5,,
2017-11-01T06:46:22.425Z,,55,,,16.5,,
2017-11-01T06:46:32.420Z,,55,,,16.5,,
2017-11-01T06:46:42.543Z,,55,,,16.5,,
2017-11-01T06:46:52.426Z,,55,,,16.5,,
2017-11-01T06:47:02.421Z,,55,,,16.5,,
2017-11-01T06:47:12.428Z,,55,,,16.5,,
2017-11-01T06:47:22.509Z,,55,,,16.5,,
2017-11-01T06:47:32.532Z,,55,,,16.5,,
2017-11-01T06:47:42.501Z,,55,,,16.5,,
2017-11-01T06:47:52.420Z,,55,,,16.5,,
2017-11-01T06:48:02.423Z,,55,,,16.5,,
2017-11-01T06:48:12.432Z,,55,,,16.5,,
2017-11-01T06:48:22.479Z,,55,,,16.5,,
2017-11-01T06:48:32.461Z,,55,,,16.5,,
2017-11-01T06:48:42.559Z,,55,,,16.5,,
2017-11-01T06:48:52.425Z,,55,,,16.5,,
2017-11-01T06:49:02.420Z,,55,,,16.5,,
2017-11-01T06:49:12.477Z,,55,,,16.5,,
2017-11-01T06:49:22.427Z,,55,,,16.5,,
2017-11-01T06:49:32.421Z,,55,,,16.5,,
2017-11-01T06:49:42.510Z,,55,,,16.5,,
2017-11-01T06:49:52.420Z,0,55,5,19.5,16.5,0,0
2017-11-01T06:50:02.420Z,,55,,,16.5,,
2017-11-01T06:50:12.467Z,,55,,,16.5,,
2017-11-01T06:50:22.461Z,,55,,,16.5,,
2017-11-01T06:50:32.420Z,,55,,,16.5,,
2017-11-01T06:50:42.500Z,,55,,,16.5,,
2017-11-01T06:50:52.428Z,,55,,,16.5,,
2017-11-01T06:51:02.432Z,,55,,,16.5,,
2017-11-01T06:51:12.427Z,,55,,,16.5,,
2017-11-01T06:51:22.420Z,,55,,,16.5,,
2017-11-01T06:51:32.422Z,,55,,,16.5,,
2017-11-01T06:51:42.510Z,,55,,,16.5,,
2017-11-01T06:51:52.419Z,,55,,,16.5,,
2017-11-01T06:52:02.424Z,,55,,,16.5,,
2017-11-01T06:52:12.420Z,,55,,,16.5,,
2017-11-01T06:52:23.416Z,,55,,,16.5,,
2017-11-01T06:52:32.419Z,,55,,,16.5,,
2017-11-01T06:52:42.509Z,,55,,,16.5,,
2017-11-01T06:52:52.466Z,,55,,,16.5,,
2017-11-01T06:53:02.520Z,,55,,,16.5,,
2017-11-01T06:53:12.457Z,,55,,,16.5,,
2017-11-01T06:53:22.422Z,,55,,,16.5,,
2017-11-01T06:53:32.421Z,,55,,,16.5,,
2017-11-01T06:53:42.579Z,,55,,,16.5,,
2017-11-01T06:53:52.425Z,,55,,,16.5,,
2017-11-01T06:54:02.444Z,,55,,,16.5,,
2017-11-01T06:54:12.420Z,,55,,,16.5,,
2017-11-01T06:54:22.476Z,,55,,,16.5,,
2017-11-01T06:54:32.444Z,,55,,,16.5,,
2017-11-01T06:54:42.510Z,,55,,,16.5,,
2017-11-01T06:54:52.421Z,,55,,,16.5,,
2017-11-01T06:55:02.442Z,,55,,,16.5,,
2017-11-01T06:55:17.454Z,,55,,19.3,16.5,,
2017-11-01T06:55:22.428Z,,55,,19.5,16.5,,
2017-11-01T06:55:32.427Z,,55,,,16.5,,
2017-11-01T06:55:42.515Z,,55,,,16.5,,
2017-11-01T06:55:52.420Z,,55,,19.3,16.5,,
2017-11-01T06:56:02.420Z,,55,,19.5,16.5,,
2017-11-01T06:56:12.424Z,,55,,,16.5,,
2017-11-01T06:56:22.424Z,,55,,,16.5,,
2017-11-01T06:56:32.419Z,,55,,,16.5,,
2017-11-01T06:56:42.534Z,,55,,19.3,16.5,,
2017-11-01T06:56:52.419Z,,55,,19.5,16.5,,
2017-11-01T06:57:02.420Z,,55,,19.3,16.5,,
2017-11-01T06:57:12.419Z,,55,,,16.5,,
2017-11-01T06:57:22.426Z,,55,,,16.5,,
2017-11-01T06:57:32.423Z,,55,,19.5,16.5,,
2017-11-01T06:57:42.519Z,,55,,19.3,16.5,,
2017-11-01T06:57:52.445Z,,55,,,16.5,,
2017-11-01T06:58:07.439Z,,55,,,16.5,,
2017-11-01T06:58:12.466Z,,55,,,16.5,,
2017-11-01T06:58:22.426Z,,55,,,16.5,,
2017-11-01T06:58:32.440Z,,55,,,16.5,,
2017-11-01T06:58:42.536Z,,55,,,16.5,,
2017-11-01T06:58:52.421Z,,55,,,16.5,,
2017-11-01T06:59:02.420Z,,55,,,16.5,,
2017-11-01T06:59:12.486Z,,55,,,16.5,,
2017-11-01T06:59:22.436Z,,55,,,16.5,,
2017-11-01T06:59:32.727Z,,55,,,16.5,,
2017-11-01T06:59:42.587Z,,55,,,16.5,,
2017-11-01T06:59:52.425Z,,55,,,16.5,,
2017-11-01T07:00:02.456Z,,55,,,16.5,,
2017-11-01T07:00:12.426Z,,55,,,16.5,,
2017-11-01T07:00:22.420Z,,55,,,16.5,,
2017-11-01T07:00:32.428Z,,55,,,16.5,,
2017-11-01T07:00:42.550Z,,55,,,16.5,,
2017-11-01T07:00:52.437Z,,55,,,16.5,,
2017-11-01T07:01:02.432Z,,55,,,16.5,,
2017-11-01T07:01:12.474Z,,55,,,16.5,,
2017-11-01T07:01:22.436Z,,55,,,16.5,,
2017-11-01T07:01:32.419Z,,55,,,16.5,,
2017-11-01T07:01:42.499Z,,55,,,16.5,,
2017-11-01T07:01:52.419Z,,55,,,16.5,,
2017-11-01T07:02:02.458Z,,55,,,16.5,,
2017-11-01T07:02:12.419Z,,55,,,16.5,,
2017-11-01T07:02:22.422Z,,55,,,16.5,,
2017-11-01T07:02:32.422Z,,55,,,16.5,,
2017-11-01T07:02:42.509Z,,55,,,16.5,,
2017-11-01T07:02:52.423Z,,55,,,16.5,,
2017-11-01T07:03:02.424Z,,55,,,16.5,,
2017-11-01T07:03:12.419Z,,55,,,16.5,,
2017-11-01T07:03:22.421Z,,55,,,16.5,,
2017-11-01T07:03:32.466Z,,55,,,16.5,,
2017-11-01T07:03:42.526Z,,55,,,16.5,,
2017-11-01T07:03:52.418Z,,55,,,16.5,,
2017-11-01T07:04:02.421Z,,55,,,16.5,,
2017-11-01T07:04:12.419Z,,55,,,16.5,,
2017-11-01T07:04:22.419Z,,55,,,16.5,,
2017-11-01T07:04:32.423Z,,55,,,16.5,,
2017-11-01T07:04:42.521Z,,55,,,16.5,,
2017-11-01T07:04:52.419Z,,55,,,16.5,,
2017-11-01T07:05:02.418Z,,55,,,16.5,,
2017-11-01T07:05:12.419Z,,55,,,16.5,,
2017-11-01T07:05:22.418Z,,55,,,16.5,,
2017-11-01T07:05:32.434Z,,55,,,16.5,,
2017-11-01T07:05:42.556Z,,55,,,16.5,,
2017-11-01T07:05:52.444Z,,55,,,16.5,,
2017-11-01T07:06:02.453Z,,55,,,16.5,,
2017-11-01T07:06:12.437Z,,55,,,16.5,,
2017-11-01T07:06:22.475Z,,55,,,16.3,,
2017-11-01T07:06:32.455Z,,55,,,16.5,,
2017-11-01T07:06:42.610Z,,55,,,16.5,,
2017-11-01T07:06:57.490Z,,55,,,16.5,,
2017-11-01T07:07:02.498Z,,55,,,16.5,,
2017-11-01T07:07:12.449Z,,55,,,16.5,,
2017-11-01T07:07:22.425Z,,55,,,16.5,,
2017-11-01T07:07:32.457Z,,55,,,16.5,,
2017-11-01T07:07:42.613Z,,55,,,16.5,,
2017-11-01T07:07:52.419Z,,55,,,16.5,,
2017-11-01T07:08:02.419Z,,55,,,16.5,,
2017-11-01T07:08:12.421Z,,55,,,16.5,,
2017-11-01T07:08:22.423Z,,55,,,16.5,,
2017-11-01T07:08:33.463Z,,55,,19.1,16.5,,
2017-11-01T07:08:42.539Z,,55,,,16.5,,
2017-11-01T07:08:52.421Z,,55,,19.3,16.5,,
2017-11-01T07:09:02.424Z,,55,,,16.3,,
2017-11-01T07:09:12.424Z,,55,,,16.5,,
2017-11-01T07:09:22.419Z,,55,,,16.5,,
2017-11-01T07:09:32.423Z,,55,,,16.5,,
2017-11-01T07:09:42.512Z,,55,,,16.5,,
2017-11-01T07:09:52.421Z,,55,,,16.5,,
2017-11-01T07:10:02.419Z,,55,,,16.5,,
2017-11-01T07:10:12.418Z,,55,,,16.5,,
2017-11-01T07:10:22.419Z,,55,,19.1,16.5,,
2017-11-01T07:10:32.431Z,,55,,,16.5,,
2017-11-01T07:10:42.516Z,,55,,19.3,16.5,,
2017-11-01T07:10:53.410Z,,55,,,16.5,,
2017-11-01T07:11:02.418Z,,55,,,16.5,,
2017-11-01T07:11:12.443Z,,55,,19.1,16.5,,
2017-11-01T07:11:22.424Z,,55,,19.3,16.5,,
2017-11-01T07:11:32.418Z,,55,,19.1,16.5,,
2017-11-01T07:11:42.502Z,,55,,19.3,16.3,,
2017-11-01T07:11:52.422Z,,55,,19.1,16.5,,
2017-11-01T07:12:02.419Z,,55,,,16.5,,
2017-11-01T07:12:12.418Z,,55,,,16.5,,
2017-11-01T07:12:22.418Z,,55,,,16.3,,
2017-11-01T07:12:32.432Z,,55,,,16.5,,
2017-11-01T07:12:42.517Z,,55,,,16.5,,
2017-11-01T07:12:52.499Z,,55,,,16.5,,
2017-11-01T07:13:02.427Z,,55,,,16.3,,
2017-11-01T07:13:12.424Z,,55,,,16.5,,
2017-11-01T07:13:22.427Z,,55,,,16.3,,
2017-11-01T07:13:32.418Z,,55,,,16.3,,
2017-11-01T07:13:47.528Z,,55,,,16.5,,
2017-11-01T07:13:52.418Z,,55,,,16.3,,
2017-11-01T07:14:02.422Z,,55,,,16.5,,
2017-11-01T07:14:12.434Z,,55,,,16.3,,
2017-11-01T07:14:22.445Z,,55,,,16.3,,
2017-11-01T07:14:32.507Z,,55,,,16.5,,
2017-11-01T07:14:42.549Z,,55,,,16.5,,
2017-11-01T07:14:52.462Z,,55,,,16.3,,
2017-11-01T07:15:02.500Z,,55,,,16.3,,
2017-11-01T07:15:12.504Z,,55,,,16.3,,
2017-11-01T07:15:22.473Z,,55,,,16.5,,
2017-11-01T07:15:32.526Z,,55,,,16.3,,
2017-11-01T07:15:42.533Z,,55,,,16.5,,
2017-11-01T07:15:52.466Z,,55,,,16.3,,
2017-11-01T07:16:02.451Z,,55,,,16.5,,
2017-11-01T07:16:12.421Z,,55,,,16.3,,
2017-11-01T07:16:22.515Z,,55,,,16.5,,
2017-11-01T07:16:37.712Z,,55,,,16.3,,
2017-11-01T07:16:42.605Z,,55,,,16.3,,
2017-11-01T07:16:52.657Z,,55,,,16.3,,
2017-11-01T07:17:02.532Z,,55,,,16.3,,
2017-11-01T07:17:12.507Z,,55,,,16.3,,
2017-11-01T07:17:22.521Z,,55,,,16.3,,
2017-11-01T07:17:32.530Z,,55,,,16.3,,
2017-11-01T07:17:42.576Z,,55,,,16.3,,
2017-11-01T07:17:52.535Z,,55,,,16.3,,
2017-11-01T07:18:02.529Z,,55,,,16.3,,
2017-11-01T07:18:12.528Z,,55,,,16.3,,
2017-11-01T07:18:22.502Z,,55,,,16.3,,
2017-11-01T07:18:32.492Z,,55,,,16.3,,
2017-11-01T07:18:42.559Z,,55,,,16.3,,
2017-11-01T07:18:52.493Z,,55,,,16.3,,
2017-11-01T07:19:02.783Z,,55,,,16.3,,
2017-11-01T07:19:12.482Z,,55,,,16.3,,
2017-11-01T07:19:22.465Z,,55,,,16.3,,
2017-11-01T07:19:32.523Z,,55,,,16.3,,
2017-11-01T07:19:42.540Z,,55,,,16.3,,
2017-11-01T07:19:52.486Z,,55,,,16.3,,
2017-11-01T07:20:02.497Z,,55,,,16.3,,
2017-11-01T07:20:12.499Z,,55,,,16.3,,
2017-11-01T07:20:22.451Z,,55,,,16.3,,
2017-11-01T07:20:32.454Z,,55,,,16.3,,
2017-11-01T07:20:42.474Z,,55,,,16.3,,
2017-11-01T07:20:52.479Z,,55,,,16.3,,
2017-11-01T07:21:02.422Z,,55,,,16.3,,
2017-11-01T07:21:12.493Z,,55,,,16.3,,
2017-11-01T07:21:22.469Z,,55,,,16.3,,
2017-11-01T07:21:32.420Z,,55,,,16.3,,
2017-11-01T07:21:42.517Z,,55,,,16.3,,
2017-11-01T07:21:52.425Z,,55,,18.9,16.3,,
2017-11-01T07:22:02.419Z,,55,,19.1,16.3,,
2017-11-01T07:22:12.581Z,,55,,,16.3,,
2017-11-01T07:22:22.440Z,,55,,,16.3,,
2017-11-01T07:22:32.418Z,,55,,,16.3,,
2017-11-01T07:22:42.515Z,,55,,,16.3,,
2017-11-01T07:22:52.460Z,,55,,,16.3,,
2017-11-01T07:23:02.422Z,,55,,18.9,16.3,,
2017-11-01T07:23:12.421Z,,55,,19.1,16.3,,
2017-11-01T07:23:22.451Z,,55,,,16.3,,
2017-11-01T07:23:32.463Z,,55,,,16.3,,
2017-11-01T07:23:42.524Z,,55,,,16.3,,
2017-11-01T07:23:52.423Z,,55,,19.1,16.3,,
2017-11-01T07:24:02.419Z,,55,,19.1,16.3,,
2017-11-01T07:24:12.443Z,,55,,,16.3,,
2017-11-01T07:24:22.475Z,,55,,,16.3,,
2017-11-01T07:24:32.471Z,,55,,19.1,16.3,,
2017-11-01T07:24:42.505Z,,55,,18.9,16.3,,
2017-11-01T07:24:52.419Z,,55,,18.9,16.3,,
2017-11-01T07:25:02.452Z,,55,,18.9,16.3,,
2017-11-01T07:25:12.419Z,,55,,19.1,16.3,,
2017-11-01T07:25:22.424Z,,55,,19.1,16.3,,
2017-11-01T07:25:32.419Z,,55,,18.9,16.3,,
2017-11-01T07:25:42.510Z,,55,,18.9,16.3,,
2017-11-01T07:25:52.439Z,,55,,18.9,16.3,,
2017-11-01T07:26:02.438Z,,55,,18.9,16.3,,
2017-11-01T07:26:12.419Z,,55,,,16.3,,
2017-11-01T07:26:22.419Z,,55,,18.9,16.3,,
2017-11-01T07:26:33.458Z,,55,,18.9,16.3,,
2017-11-01T07:26:42.473Z,,55,,,16.3,,
2017-11-01T07:26:52.422Z,,55,,,16.3,,
2017-11-01T07:27:02.431Z,,55,,,16.3,,
2017-11-01T07:27:12.447Z,,55,,,16.3,,
2017-11-01T07:27:22.420Z,,55,,,16.3,,
2017-11-01T07:27:32.421Z,,55,,,16.3,,
2017-11-01T07:27:42.509Z,,55,,,16.3,,
2017-11-01T07:27:52.425Z,,55,,,16.3,,
2017-11-01T07:28:02.422Z,,55,,,16.3,,
2017-11-01T07:28:12.438Z,,55,,,16.3,,
2017-11-01T07:28:22.456Z,,55,,,16.3,,
2017-11-01T07:28:32.457Z,,55,,,16.3,,
2017-11-01T07:28:42.513Z,,55,,,16.3,,
2017-11-01T07:28:52.419Z,,55,,,16.3,,
2017-11-01T07:29:02.462Z,,55,,,16.3,,
2017-11-01T07:29:12.420Z,,55,,,16.3,,
2017-11-01T07:29:23.425Z,,55,,,16.3,,
2017-11-01T07:29:32.426Z,,55,,,16.3,,
2017-11-01T07:29:42.510Z,,55,,,16.3,,
2017-11-01T07:29:52.421Z,,55,,,16.3,,
2017-11-01T07:30:02.459Z,,55,,,16.3,,
2017-11-01T07:30:12.470Z,,55,,,16.3,,
2017-11-01T07:30:22.435Z,,55,,,16.3,,
2017-11-01T07:30:32.425Z,,55,,,16.3,,
2017-11-01T07:30:42.522Z,,55,,,16.3,,
2017-11-01T07:30:52.498Z,,55,,,16.3,,
2017-11-01T07:31:02.465Z,,55,,,16.3,,
2017-11-01T07:31:12.465Z,,55,,,16.3,,
2017-11-01T07:31:22.475Z,,55,,,16.3,,
2017-11-01T07:31:32.432Z,,55,,,16.3,,
2017-11-01T07:31:42.515Z,,55,,,16.3,,
2017-11-01T07:31:52.435Z,,55,,,16.3,,
2017-11-01T07:32:02.535Z,,55,,,16.3,,
2017-11-01T07:32:13.518Z,,55,,,16.3,,
2017-11-01T07:32:22.452Z,,55,,,16.3,,
2017-11-01T07:32:32.438Z,,55,,,16.3,,
2017-11-01T07:32:42.576Z,,55,,,16.3,,
2017-11-01T07:32:52.491Z,,55,,,16.3,,
2017-11-01T07:33:02.511Z,,55,,,16.3,,
2017-11-01T07:33:12.526Z,,55,,,16.3,,
2017-11-01T07:33:22.510Z,,55,,,16.3,,
2017-11-01T07:33:32.458Z,,55,,,16.3,,
2017-11-01T07:33:42.536Z,,55,,,16.3,,
2017-11-01T07:33:52.542Z,,55,,,16.3,,
2017-11-01T07:34:02.443Z,,55,,,16.3,,
2017-11-01T07:34:12.502Z,,55,,,16.3,,
2017-11-01T07:34:22.511Z,,55,,,16.3,,
2017-11-01T07:34:32.494Z,,55,,,16.3,,
2017-11-01T07:34:42.627Z,,55,,,16.3,,
2017-11-01T07:34:52.514Z,,55,,,16.3,,
2017-11-01T07:35:07.513Z,,55,,,16.3,,
2017-11-01T07:35:12.513Z,,55,,,16.3,,
2017-11-01T07:35:22.465Z,,55,,,16.3,,
2017-11-01T07:35:32.431Z,,55,,,16.3,,
2017-11-01T07:35:42.525Z,,55,,,16.3,,
2017-11-01T07:35:52.421Z,,55,,,16.3,,
2017-11-01T07:36:02.506Z,,55,,,16.3,,
2017-11-01T07:36:12.468Z,,55,,,16.3,,
2017-11-01T07:36:22.468Z,,55,,,16.3,,
2017-11-01T07:36:32.431Z,,55,,,16.3,,
2017-11-01T07:36:42.578Z,,55,,,16.3,,
2017-11-01T07:36:52.454Z,,55,,,16.3,,
2017-11-01T07:37:02.501Z,,55,,,16.3,,
2017-11-01T07:37:12.436Z,,55,,,16.3,,
2017-11-01T07:37:22.453Z,,55,,,16.3,,
2017-11-01T07:37:32.467Z,,55,,,16.3,,
2017-11-01T07:37:42.577Z,,55,,,16.3,,
2017-11-01T07:37:52.471Z,,55,,,16.3,,
2017-11-01T07:38:02.446Z,,55,,,16.3,,
2017-11-01T07:38:12.473Z,,55,,,16.3,,
2017-11-01T07:38:22.479Z,,55,,,16.3,,
2017-11-01T07:38:32.466Z,,55,,,16.3,,
2017-11-01T07:38:42.553Z,,55,,,16.3,,
2017-11-01T07:38:52.505Z,,55,,,16.3,,
2017-11-01T07:39:02.538Z,,55,,,16.3,,
2017-11-01T07:39:12.449Z,,55,,,16.3,,
2017-11-01T07:39:22.454Z,,55,,,16.3,,
2017-11-01T07:39:32.427Z,,55,,,16.3,,
2017-11-01T07:39:42.533Z,,55,,,16.3,,
2017-11-01T07:39:52.470Z,,55,,18.8,16.3,,
2017-11-01T07:40:02.442Z,,55,,18.9,16.3,,
2017-11-01T07:40:12.478Z,,55,,,16.3,,
2017-11-01T07:40:22.472Z,,55,,,16.3,,
2017-11-01T07:40:32.454Z,,55,,,16.3,,
2017-11-01T07:40:42.556Z,,55,,,16.3,,
2017-11-01T07:40:52.461Z,,55,,18.8,16.3,,
2017-11-01T07:41:02.493Z,,55,,18.9,16.3,,
2017-11-01T07:41:12.513Z,,55,,18.8,16.3,,
2017-11-01T07:41:22.465Z,,55,,,16.3,,
2017-11-01T07:41:32.505Z,,55,,,16.3,,
2017-11-01T07:41:42.581Z,,55,,,16.3,,
2017-11-01T07:41:52.474Z,,55,,,16.3,,
2017-11-01T07:42:02.481Z,,55,,,16.3,,
2017-11-01T07:42:12.505Z,,55,,,16.3,,
2017-11-01T07:42:22.471Z,,55,,,16.3,,
2017-11-01T07:42:32.494Z,,55,,,16.3,,
2017-11-01T07:42:42.540Z,,55,,,16.3,,
2017-11-01T07:42:52.508Z,,55,,,16.3,,
2017-11-01T07:43:02.441Z,,55,,,16.3,,
2017-11-01T07:43:12.479Z,,55,,,16.3,,
2017-11-01T07:43:22.486Z,,55,,,16.3,,
2017-11-01T07:43:32.454Z,,55,,,16.3,,
2017-11-01T07:43:42.512Z,,55,,,16.3,,
2017-11-01T07:43:52.424Z,,55,,,16.3,,
2017-11-01T07:44:02.446Z,,55,,,16.3,,
2017-11-01T07:44:12.480Z,,55,,,16.3,,
2017-11-01T07:44:22.435Z,,55,,,16.3,,
2017-11-01T07:44:32.457Z,,55,,,16.3,,
2017-11-01T07:44:42.537Z,,55,,,16.3,,
2017-11-01T07:44:52.526Z,,55,,,16.3,,
2017-11-01T07:45:03.444Z,,55,,,16.3,,
2017-11-01T07:45:12.432Z,,55,,,16.3,,
2017-11-01T07:45:22.425Z,,55,,,16.3,,
2017-11-01T07:45:32.444Z,,55,,,16.3,,
2017-11-01T07:45:42.522Z,,55,,,16.3,,
2017-11-01T07:45:52.491Z,,55,,,16.3,,
2017-11-01T07:46:02.466Z,,55,,,16.3,,
2017-11-01T07:46:12.465Z,,55,,,16.3,,
2017-11-01T07:46:22.475Z,,55,,,16.3,,
2017-11-01T07:46:32.493Z,,55,,,16.3,,
2017-11-01T07:46:42.553Z,,55,,,16.3,,
2017-11-01T07:46:52.464Z,,55,,,16.3,,
2017-11-01T07:47:02.500Z,,55,,,16.3,,
2017-11-01T07:47:12.453Z,,55,,,16.3,,
2017-11-01T07:47:22.497Z,,55,,,16.3,,
2017-11-01T07:47:32.444Z,,55,,,16.3,,
2017-11-01T07:47:42.545Z,,55,,,16.3,,
2017-11-01T07:47:57.501Z,,55,,,16.3,,
2017-11-01T07:48:02.498Z,,55,,,16.3,,
2017-11-01T07:48:12.442Z,,55,,,16.3,,
