Time,HwTOutlet,HwTSet,PrimT,ActPow,HwActive,PrimTSet,ChActive
2018-01-26T11:53:09.836Z,42.8,55,56.8,0,0,,2
2018-01-26T11:53:19.842Z,43,55,55.9,,,,
2018-01-26T11:53:30.874Z,43.1,55,54.6,,,,
2018-01-26T11:53:39.916Z,43.1,55,53.4,,,,
2018-01-26T11:53:49.837Z,43.2,55,52.9,,,,
2018-01-26T11:53:59.838Z,43.2,55,52.8,,,,
2018-01-26T11:54:09.838Z,43.3,55,53.1,,,,
2018-01-26T11:54:19.839Z,43.4,55,53.3,,,,
2018-01-26T11:54:29.836Z,43.4,55,53.1,,,,
2018-01-26T11:54:39.916Z,43.4,55,52.9,,,,
2018-01-26T11:54:49.837Z,43.5,55,52.6,,,,
2018-01-26T11:54:59.838Z,43.5,55,52.3,,,,
2018-01-26T11:55:09.853Z,43.5,55,52,,,,
2018-01-26T11:55:19.876Z,43.5,55,51.8,,,,
2018-01-26T11:55:29.847Z,43.5,55,51.6,,,,
2018-01-26T11:55:39.916Z,43.5,55,51.4,,,,
2018-01-26T11:55:49.844Z,43.5,55,51.2,,,,
2018-01-26T11:55:59.836Z,43.5,55,51.1,,,,
2018-01-26T11:56:09.839Z,43.4,55,50.9,,,,
2018-01-26T11:56:24.886Z,43.4,55,,,,,
2018-01-26T11:56:29.866Z,43.4,55,51.1,,,,
2018-01-26T11:56:39.963Z,43.4,55,51.2,,,,
2018-01-26T11:56:49.841Z,43.3,55,51.3,,,,
2018-01-26T11:56:59.837Z,43.3,55,51.4,,,,
2018-01-26T11:57:09.855Z,43.2,55,51.6,,,,
2018-01-26T11:57:19.837Z,43.2,55,51.7,,,,
2018-01-26T11:57:29.838Z,43.1,55,51.8,,,,
2018-01-26T11:57:39.927Z,43.1,55,51.9,,,,
2018-01-26T11:57:49.845Z,43.1,55,,,,,
2018-01-26T11:57:59.836Z,43,55,52,,,,
2018-01-26T11:58:09.848Z,43,55,52.1,,,,
2018-01-26T11:58:19.845Z,42.8,55,,,,,
2018-01-26T11:58:29.853Z,42.8,55,52.2,,,,
2018-01-26T11:58:39.932Z,42.8,55,,,,,
2018-01-26T11:58:49.848Z,42.7,55,52.3,,,,
2018-01-26T11:58:59.841Z,42.7,55,52.4,,,,
2018-01-26T11:59:10.971Z,42.6,55,,,,,
2018-01-26T11:59:19.837Z,42.6,55,52.6,,,,
2018-01-26T11:59:29.937Z,42.5,55,,,,,
2018-01-26T11:59:40.003Z,42.5,55,,,,,
2018-01-26T11:59:49.857Z,42.5,55,52.7,,,,
2018-01-26T11:59:59.884Z,42.4,55,,,,,
2018-01-26T12:00:09.838Z,42.4,55,,,,,
2018-01-26T12:00:19.841Z,42.3,55,52.8,,,,
2018-01-26T12:00:29.843Z,42.3,55,,,,,
2018-01-26T12:00:39.927Z,42.2,55,,,,,
2018-01-26T12:00:49.837Z,42.2,55,,,,,
2018-01-26T12:00:59.875Z,42,55,52.9,80,0,,2
2018-01-26T12:01:09.897Z,42,55,58.6,70,,,
2018-01-26T12:01:19.893Z,42,55,62.2,36,,,
2018-01-26T12:01:29.837Z,41.9,55,59.1,29,,,
2018-01-26T12:01:39.922Z,,,55.4,,,,
2018-01-26T12:01:49.848Z,41.8,55,52.7,,,,
2018-01-26T12:02:04.892Z,41.8,55,51.4,,,,
2018-01-26T12:02:09.853Z,41.7,55,51,,,,
2018-01-26T12:02:19.855Z,41.7,55,52,,,,
2018-01-26T12:02:29.847Z,41.7,55,52.6,,,,
2018-01-26T12:02:39.918Z,41.7,55,52.8,,,,
2018-01-26T12:02:49.847Z,41.7,55,,,,,
2018-01-26T12:02:59.859Z,41.7,55,,,,,
2018-01-26T12:03:09.858Z,41.7,55,53,,,,
2018-01-26T12:03:19.849Z,41.7,55,53.2,,,,
2018-01-26T12:03:29.857Z,41.7,55,53.4,,,,
2018-01-26T12:03:39.917Z,,,53.5,,,,
2018-01-26T12:03:49.844Z,41.8,55,53.6,,,,
2018-01-26T12:03:59.840Z,41.8,55,53.7,,,,
2018-01-26T12:04:09.839Z,41.9,55,53.9,,,,
2018-01-26T12:04:19.865Z,41.9,55,54,,,,
2018-01-26T12:04:29.882Z,41.9,55,54.2,,,,
2018-01-26T12:04:39.977Z,42,55,54.3,,,,
2018-01-26T12:04:49.840Z,42,55,54.5,29,0,75,2
2018-01-26T12:04:59.861Z,42.2,55,54.7,,,,
2018-01-26T12:05:09.838Z,42.2,55,54.8,,,,
2018-01-26T12:05:19.862Z,42.3,55,54.9,,,,
2018-01-26T12:05:29.874Z,42.3,55,55,,,,
2018-01-26T12:05:39.944Z,42.4,55,55.2,,,,
2018-01-26T12:05:49.895Z,42.4,55,55.5,0,0,,2
2018-01-26T12:05:59.844Z,42.5,55,54.8,,,,
2018-01-26T12:06:09.838Z,42.5,55,53.3,,,,
2018-01-26T12:06:20.830Z,42.6,55,52.2,,,,
2018-01-26T12:06:29.839Z,42.6,55,51.7,,,,
2018-01-26T12:06:39.994Z,42.7,55,,,,,
2018-01-26T12:06:49.887Z,42.7,55,51.9,,,,
2018-01-26T12:06:59.856Z,42.8,55,52.2,,,,
2018-01-26T12:07:09.839Z,42.8,55,52,,,,
2018-01-26T12:07:19.842Z,43,55,51.7,,,,
2018-01-26T12:07:29.837Z,43,55,51.3,,,,
2018-01-26T12:07:39.917Z,43,55,51.1,,,,
2018-01-26T12:07:49.838Z,43,55,50.9,,,,
2018-01-26T12:07:59.837Z,43,55,50.7,,,,
2018-01-26T12:08:09.854Z,43,55,50.4,,,,
2018-01-26T12:08:19.837Z,43,55,50.3,,,,
2018-01-26T12:08:29.842Z,43,55,50.1,,,,
2018-01-26T12:08:39.932Z,43,55,50,,,,
2018-01-26T12:08:49.837Z,43,55,49.8,,,,
2018-01-26T12:08:59.837Z,42.8,55,,,,,
2018-01-26T12:09:10.838Z,42.8,55,50,,,,
2018-01-26T12:09:19.850Z,42.8,55,50.1,,,,
2018-01-26T12:09:29.837Z,42.7,55,50.3,,,,
2018-01-26T12:09:39.917Z,,,50.4,,,,
2018-01-26T12:09:49.906Z,42.7,55,,,,,
2018-01-26T12:09:59.837Z,42.6,55,50.6,,,,
2018-01-26T12:10:09.849Z,42.6,55,50.7,,,,
2018-01-26T12:10:19.857Z,42.5,55,50.8,,,,
2018-01-26T12:10:29.849Z,42.5,55,50.9,,,,
2018-01-26T12:10:39.933Z,42.5,55,,,,,
2018-01-26T12:10:49.839Z,42.4,55,51,,,,
2018-01-26T12:10:59.849Z,42.4,55,51.1,,,,
2018-01-26T12:11:09.838Z,42.3,55,,,,,
2018-01-26T12:11:19.838Z,42.3,55,51.2,,,,
2018-01-26T12:11:29.838Z,42.2,55,,,,,
2018-01-26T12:11:39.940Z,42.2,55,51.3,,,,
2018-01-26T12:11:49.847Z,42,55,,,,,
2018-01-26T12:12:00.831Z,42,55,51.4,,,,
2018-01-26T12:12:09.840Z,41.9,55,,,,,
2018-01-26T12:12:19.841Z,41.9,55,51.6,,,,
2018-01-26T12:12:29.852Z,41.9,55,,,,,
2018-01-26T12:12:40.050Z,41.8,55,,,,,
2018-01-26T12:12:49.893Z,41.8,55,51.7,,,,
2018-01-26T12:12:59.875Z,41.7,55,,,,,
2018-01-26T12:13:09.885Z,41.7,55,,,,,
2018-01-26T12:13:19.862Z,41.6,55,,,,,
2018-01-26T12:13:29.877Z,41.6,55,51.8,,,,
2018-01-26T12:13:39.977Z,41.5,55,,,,,
2018-01-26T12:13:49.940Z,41.5,55,,,,,
2018-01-26T12:13:59.905Z,41.4,55,,,,,
2018-01-26T12:14:09.908Z,41.4,55,,,,,
2018-01-26T12:14:19.889Z,41.2,55,51.9,,,,
2018-01-26T12:14:29.900Z,41.2,55,,,,,
2018-01-26T12:14:39.963Z,41.1,55,,,,,
2018-01-26T12:14:54.932Z,41.1,55,,,,,
2018-01-26T12:14:59.897Z,41,55,,,,,
2018-01-26T12:15:09.904Z,41,55,,,,,
2018-01-26T12:15:19.879Z,40.9,55,,,,,
2018-01-26T12:15:29.914Z,40.9,55,,,,,
2018-01-26T12:15:39.929Z,40.9,55,,,,,
2018-01-26T12:15:49.894Z,40.8,55,,,,,
2018-01-26T12:15:59.854Z,40.7,55,,,,,
2018-01-26T12:16:09.882Z,40.7,55,,,,,
2018-01-26T12:16:20.010Z,40.7,55,,,,,
2018-01-26T12:16:39.976Z,40.6,55,,,0,,2
2018-01-26T12:16:49.884Z,40.5,55,56.2,79,,,
2018-01-26T12:16:59.877Z,40.5,55,60.3,39,,,
2018-01-26T12:17:09.919Z,40.3,55,58.1,29,,,
2018-01-26T12:17:19.921Z,40.3,55,53.3,,,,
2018-01-26T12:17:29.909Z,40.2,55,50.5,,,,
2018-01-26T12:17:39.963Z,,,49.1,,,,
2018-01-26T12:17:49.879Z,40.2,55,48.7,,,,
2018-01-26T12:17:59.857Z,40.1,55,49.7,,,,
2018-01-26T12:18:09.877Z,40.1,55,50.2,,,,
2018-01-26T12:18:19.900Z,40.1,55,50.6,,,,
2018-01-26T12:18:29.913Z,40.1,55,,,,,
2018-01-26T12:18:40.024Z,,,50.5,,,,
2018-01-26T12:18:49.925Z,40.1,55,50.7,,,,
2018-01-26T12:18:59.896Z,40.1,55,50.8,,,,
2018-01-26T12:19:09.893Z,40.1,55,51,,,,
2018-01-26T12:19:19.933Z,40.2,55,51.2,,,,
2018-01-26T12:19:29.849Z,40.2,55,51.4,,,,
2018-01-26T12:19:39.923Z,,,51.5,,,,
2018-01-26T12:19:49.848Z,40.2,55,51.6,,,,
2018-01-26T12:19:59.952Z,40.3,55,51.8,,,,
2018-01-26T12:20:09.861Z,40.3,55,52,,,,
2018-01-26T12:20:19.848Z,40.5,55,52.2,,,,
2018-01-26T12:20:29.838Z,40.5,55,52.4,,,,
2018-01-26T12:20:39.941Z,,,52.5,,,,
2018-01-26T12:20:49.893Z,40.6,55,52.7,,,,
2018-01-26T12:20:59.842Z,40.6,55,52.8,,,,
2018-01-26T12:21:09.877Z,,,53,,,,
2018-01-26T12:21:19.900Z,40.7,55,53.2,,,,
2018-01-26T12:21:29.875Z,40.8,55,53.3,,,,
2018-01-26T12:21:39.940Z,,,53.5,,,,
2018-01-26T12:21:49.842Z,40.9,55,53.6,,,,
2018-01-26T12:22:00.838Z,41,55,53.7,,,,
2018-01-26T12:22:09.843Z,,,54,,,,
2018-01-26T12:22:19.839Z,41.1,55,54.1,,,,
2018-01-26T12:22:29.843Z,41.1,55,54.2,,,,
2018-01-26T12:22:39.922Z,,,54.3,,,,
2018-01-26T12:22:49.842Z,41.4,55,54.5,,,,
2018-01-26T12:22:59.841Z,41.4,55,54.7,,,,
2018-01-26T12:23:09.862Z,41.5,55,54.9,,,,
2018-01-26T12:23:19.856Z,,,55,,,,
2018-01-26T12:23:29.877Z,41.6,55,55.1,,,,
2018-01-26T12:23:39.971Z,41.7,55,,,,,
2018-01-26T12:23:49.880Z,41.7,55,55.3,,,,
2018-01-26T12:23:59.884Z,41.8,55,55.5,,,,
2018-01-26T12:24:09.847Z,41.9,55,55.1,0,0,,2
2018-01-26T12:24:19.848Z,41.9,55,53.8,,,,
2018-01-26T12:24:29.842Z,42,55,52.4,,,,
2018-01-26T12:24:39.928Z,,,51.8,,,,
2018-01-26T12:24:50.837Z,42.2,55,51.7,,,,
2018-01-26T12:24:59.845Z,42.3,55,51.9,,,,
2018-01-26T12:25:09.930Z,42.4,55,52.3,,,,
2018-01-26T12:25:19.840Z,42.4,55,52,,,,
2018-01-26T12:25:29.839Z,,,51.8,,,,
2018-01-26T12:25:39.922Z,42.5,55,51.4,,,,
2018-01-26T12:25:49.841Z,42.6,55,51.2,,,,
2018-01-26T12:25:59.893Z,42.6,55,50.9,,,,
2018-01-26T12:26:09.839Z,42.6,55,50.8,,,,
2018-01-26T12:26:19.843Z,42.6,55,50.6,,,,
2018-01-26T12:26:29.883Z,42.6,55,50.3,,,,
2018-01-26T12:26:40.002Z,,,50.1,,,,
2018-01-26T12:26:49.840Z,42.6,55,50,,,,
2018-01-26T12:26:59.839Z,42.5,55,49.9,,,,
2018-01-26T12:27:09.839Z,42.5,55,49.8,,,,
2018-01-26T12:27:19.839Z,,,50,,,,
2018-01-26T12:27:29.871Z,42.5,55,50.1,,,,
2018-01-26T12:27:40.949Z,42.4,55,50.3,,,,
2018-01-26T12:27:49.845Z,42.4,55,50.4,,,,
2018-01-26T12:28:09.840Z,42.3,55,50.6,,,,
2018-01-26T12:28:19.841Z,42.3,55,50.7,,,,
2018-01-26T12:28:29.858Z,,,50.8,,,,
2018-01-26T12:28:39.946Z,42.2,55,50.9,,,,
2018-01-26T12:28:49.887Z,42.2,55,,,,,
2018-01-26T12:29:07.069Z,,,51,,,,
2018-01-26T12:29:09.888Z,42,55,51.1,,,,
2018-01-26T12:29:19.882Z,42,55,,,,,
2018-01-26T12:29:29.906Z,,,51.2,,,,
2018-01-26T12:29:39.922Z,41.9,55,,,,,
2018-01-26T12:29:49.848Z,41.8,55,51.3,,,,
2018-01-26T12:30:09.853Z,41.8,55,51.4,,,,
2018-01-26T12:30:19.861Z,41.7,55,,,,,
2018-01-26T12:30:34.949Z,41.7,55,51.6,,,,
2018-01-26T12:30:40.059Z,41.6,55,,,,,
2018-01-26T12:30:49.882Z,41.6,55,,,,,
2018-01-26T12:30:59.949Z,,,51.7,,,,
2018-01-26T12:31:09.919Z,41.5,55,,,,,
2018-01-26T12:31:19.863Z,41.4,55,,,,,
2018-01-26T12:31:29.840Z,41.4,55,51.8,,,,
2018-01-26T12:31:39.920Z,41.4,55,,,,,
2018-01-26T12:31:49.840Z,41.2,55,,,,,
2018-01-26T12:32:09.840Z,41.1,55,,,,,
2018-01-26T12:32:19.839Z,41.1,55,51.9,,,,
2018-01-26T12:32:39.962Z,41,55,,,,,
2018-01-26T12:32:49.842Z,40.9,55,,,,,
2018-01-26T12:33:09.856Z,40.9,55,,,,,
2018-01-26T12:33:29.853Z,40.8,55,51.9,,,,
2018-01-26T12:33:40.031Z,40.8,55,52,,,,
2018-01-26T12:33:49.893Z,40.7,55,,,,,
2018-01-26T12:33:59.899Z,40.6,55,,,,,
2018-01-26T12:34:09.842Z,40.6,55,,,,,
2018-01-26T12:34:19.842Z,40.5,55,,,,,
2018-01-26T12:34:39.920Z,40.5,55,,,,,
2018-01-26T12:34:49.868Z,40.3,55,,,,,
2018-01-26T12:35:09.874Z,40.2,55,,,,,
2018-01-26T12:35:19.841Z,40.2,55,,,,,
2018-01-26T12:35:39.920Z,40.1,55,,,,,
2018-01-26T12:35:49.842Z,40.1,55,,,,,
2018-01-26T12:35:59.858Z,,,51.9,,,,
2018-01-26T12:36:09.860Z,40,55,52,,,,
2018-01-26T12:36:19.844Z,40,55,51.9,,,,
2018-01-26T12:36:29.844Z,39.9,55,51.9,,,,
2018-01-26T12:36:39.954Z,39.9,55,,,,,
2018-01-26T12:36:49.843Z,39.8,55,,,,,
2018-01-26T12:36:59.843Z,39.8,55,,,,,
2018-01-26T12:37:09.844Z,39.6,55,,,,,
2018-01-26T12:37:29.842Z,39.5,55,,,,,
2018-01-26T12:37:39.983Z,39.5,55,,,,,
2018-01-26T12:37:49.858Z,39.5,55,,,,,
2018-01-26T12:38:09.843Z,39.4,55,,,,,
2018-01-26T12:38:19.852Z,39.3,55,51.8,,,,
2018-01-26T12:38:39.959Z,39.3,55,,,,,
2018-01-26T12:38:49.858Z,39.1,55,,,,,
2018-01-26T12:39:09.849Z,39,55,,,,,
2018-01-26T12:39:19.844Z,39,55,,,,,
2018-01-26T12:39:39.920Z,38.9,55,,,,,
2018-01-26T12:39:49.864Z,38.9,55,51.7,,,,
2018-01-26T12:40:09.841Z,38.8,55,,,,,
2018-01-26T12:40:19.840Z,38.8,55,,,,,
2018-01-26T12:40:40.040Z,38.6,55,,,,,
2018-01-26T12:40:49.844Z,38.5,55,,,,,
2018-01-26T12:40:59.844Z,,,51.6,,,,
2018-01-26T12:41:09.841Z,38.5,55,,,,,
2018-01-26T12:41:19.842Z,38.4,55,,,,,
2018-01-26T12:41:39.920Z,38.3,55,,,,,
2018-01-26T12:41:49.875Z,38.3,55,,,,,
2018-01-26T12:42:09.851Z,38.1,55,51.4,,,,
2018-01-26T12:42:19.841Z,38.1,55,,,,,
2018-01-26T12:42:40.538Z,38.1,55,,,,,
2018-01-26T12:42:49.879Z,38,55,54.3,80,0,,2
2018-01-26T12:42:59.848Z,38,55,58.2,54,,,
2018-01-26T12:43:09.842Z,37.9,55,57.3,29,,,
2018-01-26T12:43:20.887Z,37.9,55,51.3,,,,
2018-01-26T12:43:29.841Z,37.9,55,47.3,,,,
2018-01-26T12:43:39.923Z,37.8,55,45.4,,,,
2018-01-26T12:43:49.841Z,37.8,55,44.9,,,,
2018-01-26T12:43:59.856Z,37.8,55,45.6,,,,
2018-01-26T12:44:09.863Z,37.7,55,46.6,,,,
2018-01-26T12:44:19.841Z,37.7,55,46.9,,,,
2018-01-26T12:44:29.847Z,,,46.9,,,,
2018-01-26T12:44:39.932Z,37.7,55,47,,,,
2018-01-26T12:44:49.842Z,37.7,55,,,,,
2018-01-26T12:44:59.860Z,37.7,55,47.2,,,,
2018-01-26T12:45:09.843Z,37.7,55,47.4,,,,
2018-01-26T12:45:19.843Z,,,47.6,,,,
2018-01-26T12:45:29.846Z,37.7,55,,,,,
2018-01-26T12:45:39.944Z,,,47.8,,,,
2018-01-26T12:45:49.967Z,37.7,55,48.1,,,,
2018-01-26T12:46:04.952Z,,,48.3,,,,
2018-01-26T12:46:15.121Z,37.7,55,48.6,,,,
2018-01-26T12:46:19.849Z,37.8,55,,,,,
2018-01-26T12:46:29.848Z,,,48.9,,,,
2018-01-26T12:46:39.937Z,37.8,55,49.1,,,,
2018-01-26T12:46:49.852Z,37.8,55,49.2,,,,
2018-01-26T12:46:59.855Z,37.9,55,49.4,,,,
2018-01-26T12:47:19.854Z,37.9,55,49.8,,,,
2018-01-26T12:47:29.845Z,38,55,50,,,,
2018-01-26T12:47:39.946Z,38.1,55,,,,,
2018-01-26T12:47:49.849Z,38.1,55,50.1,,,,
2018-01-26T12:47:59.842Z,,,50.6,,,,
2018-01-26T12:48:09.854Z,38.3,55,50.7,,,,
2018-01-26T12:48:19.884Z,38.4,55,,,,,
2018-01-26T12:48:29.854Z,,,51,,,,
2018-01-26T12:48:39.937Z,38.5,55,,,,,
2018-01-26T12:48:49.850Z,38.5,55,51.4,,,,
2018-01-26T12:49:05.889Z,,,51.5,,,,
2018-01-26T12:49:09.851Z,38.8,55,51.6,,,,
2018-01-26T12:49:19.842Z,38.8,55,,,,,
2018-01-26T12:49:29.842Z,,,51.9,,,,
2018-01-26T12:49:39.921Z,38.9,55,52.2,,,,
2018-01-26T12:49:49.854Z,39,55,52.3,,,,
2018-01-26T12:49:59.859Z,39.1,55,52.4,,,,
2018-01-26T12:50:19.858Z,39.3,55,52.7,,,,
2018-01-26T12:50:30.411Z,39.4,55,52.8,,,,
2018-01-26T12:50:39.951Z,,,53.1,,,,
2018-01-26T12:50:49.845Z,39.5,55,53.2,,,,
2018-01-26T12:50:59.843Z,39.6,55,53.3,,,,
2018-01-26T12:51:19.876Z,39.8,55,53.4,0,0,,2
2018-01-26T12:51:29.894Z,39.9,55,52,,,,
2018-01-26T12:51:39.923Z,39.9,55,50.6,,,,
2018-01-26T12:51:49.843Z,40,55,49.9,,,,
2018-01-26T12:51:59.844Z,40.1,55,49.6,,,,
2018-01-26T12:52:09.843Z,40.2,55,,,,,
2018-01-26T12:52:19.843Z,,,50.2,,,,
2018-01-26T12:52:29.863Z,40.3,55,50.1,,,,
2018-01-26T12:52:39.922Z,,,49.9,,,,
2018-01-26T12:52:49.847Z,40.5,55,49.5,,,,
2018-01-26T12:52:59.872Z,40.6,55,49.3,,,,
2018-01-26T12:53:09.842Z,40.6,55,,,,,
2018-01-26T12:53:19.843Z,,,48.7,,,,
2018-01-26T12:53:29.895Z,40.7,55,48.5,,,,
2018-01-26T12:53:40.021Z,40.7,55,,,,,
2018-01-26T12:53:49.929Z,40.7,55,48.4,,,,
2018-01-26T12:53:59.850Z,,,48.1,,,,
2018-01-26T12:54:09.844Z,40.7,55,,,,,
2018-01-26T12:54:19.842Z,,,47.8,,,,
2018-01-26T12:54:29.843Z,40.6,55,48,,,,
2018-01-26T12:54:39.963Z,40.6,55,,,,,
2018-01-26T12:54:49.842Z,40.6,55,48.2,,,,
2018-01-26T12:54:59.843Z,,,48.5,,,,
2018-01-26T12:55:09.843Z,40.5,55,,,,,
2018-01-26T12:55:19.844Z,40.5,55,48.6,,,,
2018-01-26T12:55:29.843Z,,,48.9,,,,
2018-01-26T12:55:39.923Z,40.3,55,,,,,
2018-01-26T12:55:49.858Z,,,49,,,,
2018-01-26T12:55:59.852Z,40.3,55,,,,,
2018-01-26T12:56:09.846Z,40.2,55,49.1,,,,
2018-01-26T12:56:19.843Z,,,49.2,,,,
2018-01-26T12:56:29.844Z,40.2,55,,,,,
2018-01-26T12:56:39.923Z,40.1,55,49.3,,,,
2018-01-26T12:56:49.858Z,40.1,55,,,,,
2018-01-26T12:56:59.844Z,,,49.4,,,,
2018-01-26T12:57:09.851Z,40,55,,,,,
2018-01-26T12:57:19.844Z,40,55,49.5,,,,
2018-01-26T12:57:29.842Z,,,49.7,,,,
2018-01-26T12:57:39.936Z,39.9,55,,,,,
2018-01-26T12:57:49.863Z,39.9,55,,,,,
2018-01-26T12:57:59.849Z,39.9,55,49.8,,,,
2018-01-26T12:58:09.853Z,39.8,55,,,,,
2018-01-26T12:58:29.846Z,39.8,55,49.9,,,,
2018-01-26T12:58:39.924Z,39.6,55,,,,,
2018-01-26T12:58:49.844Z,,,50,,,,
2018-01-26T12:58:59.843Z,39.5,55,,,,,
2018-01-26T12:59:09.843Z,39.5,55,,,,,
2018-01-26T12:59:29.847Z,39.4,55,,,,,
2018-01-26T12:59:39.946Z,39.3,55,50.1,,,,
2018-01-26T12:59:59.854Z,39.3,55,,,,,
2018-01-26T13:00:09.847Z,39.1,55,,,,,
2018-01-26T13:00:19.849Z,39.1,55,,,,,
2018-01-26T13:00:39.925Z,39,55,,,,,
2018-01-26T13:00:59.856Z,39,55,50.2,,,,
2018-01-26T13:01:09.869Z,38.9,55,,,,,
2018-01-26T13:01:29.854Z,38.9,55,,,,,
2018-01-26T13:01:39.923Z,38.8,55,,,,,
2018-01-26T13:01:54.952Z,38.8,55,,,,,
2018-01-26T13:01:59.854Z,38.6,55,,,,,
2018-01-26T13:02:09.858Z,38.6,55,,,,,
2018-01-26T13:02:29.845Z,38.5,55,,,,,
2018-01-26T13:02:39.924Z,38.4,55,,,,,
2018-01-26T13:02:49.848Z,38.4,55,,,,,
2018-01-26T13:02:59.844Z,38.4,55,,,,,
2018-01-26T13:03:09.843Z,38.3,55,,,,,
2018-01-26T13:03:29.850Z,38.3,55,,,,,
2018-01-26T13:03:39.924Z,38.1,55,,,,,
2018-01-26T13:03:59.857Z,38.1,55,50.1,,,,
2018-01-26T13:04:09.844Z,38,55,,,,,
2018-01-26T13:04:19.844Z,38,55,,,,,
2018-01-26T13:04:29.844Z,38,55,,,,,
2018-01-26T13:04:44.955Z,37.9,55,,,,,
2018-01-26T13:04:49.849Z,37.9,55,50.1,0,0,75,2
2018-01-26T13:04:59.936Z,37.9,55,,,,,
2018-01-26T13:05:09.862Z,37.8,55,,,,,
2018-01-26T13:05:29.853Z,37.7,55,,,,,
2018-01-26T13:05:39.931Z,37.7,55,,,,,
2018-01-26T13:05:59.857Z,37.5,55,50,,,,
2018-01-26T13:06:09.860Z,37.5,55,,,,,
2018-01-26T13:06:29.871Z,37.4,55,,,,,
2018-01-26T13:06:39.924Z,37.4,55,,,,,
2018-01-26T13:06:59.849Z,37.3,55,,,,,
2018-01-26T13:07:09.845Z,37.3,55,,,,,
2018-01-26T13:07:19.844Z,37.3,55,,,,,
2018-01-26T13:07:34.938Z,37.2,55,49.9,,,,
2018-01-26T13:07:39.929Z,37.2,55,,,,,
2018-01-26T13:07:59.863Z,37,55,,,,,
2018-01-26T13:08:09.844Z,37,55,,,,,
2018-01-26T13:08:19.844Z,36.9,55,,,,,
2018-01-26T13:08:29.845Z,36.9,55,,,,,
2018-01-26T13:08:39.938Z,36.8,55,,,,,
2018-01-26T13:09:00.853Z,36.8,55,49.8,,,,
2018-01-26T13:09:09.941Z,36.8,55,,,,,
2018-01-26T13:09:19.854Z,36.8,55,,,,,
2018-01-26T13:09:29.871Z,36.7,55,,,,,
2018-01-26T13:09:39.929Z,36.7,55,,,,,
2018-01-26T13:09:49.846Z,36.5,55,,,,,
2018-01-26T13:09:59.857Z,36.5,55,49.7,,,,
2018-01-26T13:10:09.845Z,36.4,55,,,,,
2018-01-26T13:10:29.845Z,36.4,55,,,,,
2018-01-26T13:10:39.930Z,36.4,55,,,,,
2018-01-26T13:10:49.846Z,36.3,55,,,,,
2018-01-26T13:10:59.852Z,36.3,55,,,,,
2018-01-26T13:11:09.845Z,36.3,55,,,,,
2018-01-26T13:11:19.845Z,36.2,55,49.5,,,,
2018-01-26T13:11:29.848Z,36.2,55,,,,,
2018-01-26T13:11:39.929Z,36.2,55,,,,,
2018-01-26T13:11:50.840Z,36,55,52.2,79,0,,2
2018-01-26T13:11:59.846Z,36,55,56.4,54,,,
2018-01-26T13:12:09.850Z,36,55,55.6,29,,,
2018-01-26T13:12:19.846Z,35.9,55,49.6,,,,
2018-01-26T13:12:29.845Z,35.9,55,45.7,,,,
2018-01-26T13:12:39.925Z,35.9,55,43.7,,,,
2018-01-26T13:12:49.846Z,35.8,55,43.5,,,,
2018-01-26T13:12:59.845Z,35.8,55,44,,,,
2018-01-26T13:13:09.845Z,35.8,55,45,,,,
2018-01-26T13:13:19.850Z,35.8,55,45.2,,,,
2018-01-26T13:13:29.851Z,35.8,55,45.7,,,,
2018-01-26T13:13:39.925Z,35.8,55,45.6,,,,
2018-01-26T13:13:49.845Z,35.7,55,,,,,
2018-01-26T13:13:59.852Z,35.7,55,,,,,
2018-01-26T13:14:09.857Z,35.7,55,46,,,,
2018-01-26T13:14:19.964Z,35.7,55,,,,,
2018-01-26T13:14:29.846Z,35.8,55,46.3,,,,
2018-01-26T13:14:39.958Z,35.8,55,46.4,,,,
2018-01-26T13:14:49.846Z,35.8,55,46.7,,,,
2018-01-26T13:14:59.853Z,35.8,55,47,,,,
2018-01-26T13:15:09.846Z,35.8,55,,,,,
2018-01-26T13:15:19.852Z,35.8,55,47.2,,,,
2018-01-26T13:15:29.848Z,35.9,55,47.4,,,,
2018-01-26T13:15:39.947Z,35.9,55,47.7,,,,
2018-01-26T13:15:49.861Z,35.9,55,48,,,,
2018-01-26T13:15:59.854Z,36,55,,,,,
2018-01-26T13:16:09.880Z,36,55,48.2,,,,
2018-01-26T13:16:19.850Z,36.2,55,48.4,,,,
2018-01-26T13:16:29.878Z,36.2,55,48.6,,,,
2018-01-26T13:16:39.963Z,36.3,55,49,,,,
2018-01-26T13:16:49.888Z,36.3,55,,,,,
2018-01-26T13:16:59.884Z,36.4,55,49.1,,,,
2018-01-26T13:17:09.849Z,36.4,55,49.3,,,,
2018-01-26T13:17:19.846Z,36.5,55,49.6,,,,
2018-01-26T13:17:34.885Z,36.5,55,49.7,,,,
2018-01-26T13:17:39.932Z,36.7,55,50,,,,
2018-01-26T13:17:49.848Z,36.8,55,,,,,
2018-01-26T13:17:59.850Z,36.8,55,50.2,,,,
2018-01-26T13:18:09.862Z,36.9,55,50.3,,,,
2018-01-26T13:18:19.847Z,37,55,50.6,,,,
2018-01-26T13:18:29.846Z,37,55,50.7,,,,
2018-01-26T13:18:39.927Z,37.2,55,51,,,,
2018-01-26T13:18:49.846Z,37.3,55,,,,,
2018-01-26T13:18:59.847Z,37.4,55,51.1,,,,
