Time,ChActive,PrimT,HwTSet,PrimTSet,HwTOutlet,HwActive,ActPow
2018-01-11T10:05:12.149Z,,46.4,55,,37.2,,
2018-01-11T10:05:22.206Z,,,55,,37.2,,
2018-01-11T10:05:32.179Z,,46.5,55,,37,,
2018-01-11T10:05:52.041Z,,46.6,55,,37,,
2018-01-11T10:06:02.041Z,,,55,,37,,
2018-01-11T10:06:12.082Z,,46.7,55,,36.9,,
2018-01-11T10:06:32.158Z,,,55,,36.8,,
2018-01-11T10:06:42.080Z,,46.8,55,,36.8,,
2018-01-11T10:07:02.194Z,,46.9,55,,36.7,,
2018-01-11T10:07:12.114Z,,,55,,36.7,,
2018-01-11T10:07:32.131Z,,46.9,55,,36.5,,
2018-01-11T10:07:42.483Z,,47,55,,36.5,,
2018-01-11T10:07:52.046Z,,,55,,36.5,,
2018-01-11T10:08:02.137Z,,,55,,36.4,,
2018-01-11T10:08:12.147Z,,,55,,36.4,,
2018-01-11T10:08:22.124Z,,47.2,,,,,
2018-01-11T10:08:33.037Z,,,55,,36.4,,
2018-01-11T10:08:42.114Z,,,55,,36.3,,
2018-01-11T10:09:02.058Z,,,55,,36.3,,
2018-01-11T10:09:12.320Z,,,55,,36.2,,
2018-01-11T10:09:32.268Z,,,55,,36,,
2018-01-11T10:09:42.091Z,,,55,,36,,
2018-01-11T10:10:02.086Z,,47.3,55,,35.9,,
2018-01-11T10:10:12.157Z,,,55,,35.9,,
2018-01-11T10:10:22.337Z,,47.2,,,,,
2018-01-11T10:10:32.453Z,,,55,,35.8,,
2018-01-11T10:10:42.130Z,,47.3,55,,35.8,,
2018-01-11T10:11:02.174Z,,47.2,55,,35.7,,
2018-01-11T10:11:12.097Z,,,55,,35.7,,
2018-01-11T10:11:22.139Z,,47.3,,,,,
2018-01-11T10:11:31.987Z,,47.2,55,,35.6,,
2018-01-11T10:11:42.000Z,,,55,,35.6,,
2018-01-11T10:12:02.108Z,,,55,,35.4,,
2018-01-11T10:12:13.089Z,,,55,,35.4,,
2018-01-11T10:12:32.066Z,,,55,,35.3,,
2018-01-11T10:12:52.047Z,1,,55,,35.3,0,79
2018-01-11T10:13:02.050Z,,52,55,,35.3,,79
2018-01-11T10:13:12.049Z,,55.8,55,,35.2,,39
2018-01-11T10:13:22.038Z,,53.2,55,,35.2,,29
2018-01-11T10:13:32.068Z,,48.3,55,,35.2,,
2018-01-11T10:13:42.120Z,,45.5,55,,35.1,,
2018-01-11T10:13:52.062Z,,44.3,55,,35.1,,
2018-01-11T10:14:02.118Z,,,55,,34.9,,
2018-01-11T10:14:12.138Z,,45.2,,,,,
2018-01-11T10:14:22.072Z,,46,55,,34.9,,
2018-01-11T10:14:32.015Z,,,55,,34.9,,
2018-01-11T10:14:52.025Z,,,55,,34.9,,
2018-01-11T10:15:16.998Z,,46.4,55,,34.9,,
2018-01-11T10:15:22.068Z,,46.6,,,,,
2018-01-11T10:15:32.035Z,,46.8,55,,34.9,,
2018-01-11T10:15:42.008Z,,,55,,34.9,,
2018-01-11T10:15:52.008Z,,47,,,,,
2018-01-11T10:16:02.074Z,,47.2,55,,35.1,,
2018-01-11T10:16:12.025Z,,,55,,35.1,,
2018-01-11T10:16:22.184Z,,47.6,,,,,
2018-01-11T10:16:32.005Z,,47.7,55,,35.2,,
2018-01-11T10:16:42.009Z,,,55,,35.3,,
2018-01-11T10:16:52.087Z,,48,,,,,
2018-01-11T10:17:02.092Z,,,55,,35.4,,
2018-01-11T10:17:11.982Z,,48.2,55,,35.4,,
2018-01-11T10:17:22.083Z,,48.6,,,,,
2018-01-11T10:17:32.298Z,,,55,,35.6,,
2018-01-11T10:17:42.154Z,,48.8,55,,35.7,,
2018-01-11T10:17:52.143Z,,49.1,,,,,
2018-01-11T10:18:07.082Z,,,55,,35.8,,
2018-01-11T10:18:12.018Z,,49.3,55,,35.9,,
2018-01-11T10:18:22.066Z,,49.6,,,,,
2018-01-11T10:18:32.078Z,,49.7,55,,36,,
2018-01-11T10:18:52.093Z,,50,55,,36.2,,
2018-01-11T10:19:03.022Z,,,55,,36.3,,
2018-01-11T10:19:11.989Z,,50.2,55,,36.4,,
2018-01-11T10:19:22.026Z,,50.6,,,,,
2018-01-11T10:19:32.017Z,1,50.3,55,,36.4,0,0
2018-01-11T10:19:42.046Z,,48.9,55,,36.5,,
2018-01-11T10:19:51.987Z,,47.4,55,,36.5,,
2018-01-11T10:20:01.962Z,,46.9,55,,36.7,,
2018-01-11T10:20:12.019Z,,46.6,55,,36.8,,
2018-01-11T10:20:22.034Z,,46.7,55,,36.9,,
2018-01-11T10:20:32.038Z,,47.2,,,,,
2018-01-11T10:20:42.107Z,,,55,,37.2,,
2018-01-11T10:20:51.969Z,,46.7,55,,37.2,,
2018-01-11T10:21:01.982Z,,46.5,,,,,
2018-01-11T10:21:11.978Z,,46.1,55,,37.3,,
2018-01-11T10:21:21.950Z,,45.9,55,,37.3,,
2018-01-11T10:21:31.974Z,,,55,,37.4,,
2018-01-11T10:21:42.019Z,,45.7,55,,37.4,,
2018-01-11T10:21:52.186Z,,45.3,,,,,
2018-01-11T10:22:02.037Z,,,55,,37.4,,
2018-01-11T10:22:11.953Z,,45.2,55,,37.4,,
2018-01-11T10:22:22.018Z,,44.9,,,,,
2018-01-11T10:22:31.968Z,,,55,,37.4,,
2018-01-11T10:22:42.087Z,,45,55,,37.4,,
2018-01-11T10:22:51.969Z,,45.2,55,,37.4,,
2018-01-11T10:23:11.987Z,,45.3,55,,37.4,,
2018-01-11T10:23:22.044Z,,45.6,,,,,
2018-01-11T10:23:32.082Z,,,55,,37.3,,
2018-01-11T10:23:42.000Z,,45.7,55,,37.3,,
2018-01-11T10:23:51.998Z,,45.9,,,,,
2018-01-11T10:24:02.031Z,,,55,,37.3,,
2018-01-11T10:24:12.100Z,,46,,,,,
2018-01-11T10:24:21.959Z,,46.1,55,,37.2,,
2018-01-11T10:24:41.993Z,,46.2,55,,37.2,,
2018-01-11T10:24:52.029Z,,46.4,55,,37.2,,
2018-01-11T10:25:12.066Z,,,55,,37,,
2018-01-11T10:25:22.263Z,,46.5,55,,37,,
2018-01-11T10:25:31.982Z,,,55,,37,,
2018-01-11T10:25:42.005Z,,46.6,,,,,
2018-01-11T10:25:51.976Z,,46.7,55,,36.9,,
2018-01-11T10:26:01.950Z,,,55,,36.9,,
2018-01-11T10:26:12.994Z,,,55,,36.8,,
2018-01-11T10:26:22.008Z,,46.8,,,,,
2018-01-11T10:26:32.004Z,,,55,,36.8,,
2018-01-11T10:26:41.980Z,,,55,,36.7,,
2018-01-11T10:26:52.082Z,,46.9,,,,,
2018-01-11T10:27:01.988Z,,,55,,36.7,,
2018-01-11T10:27:21.971Z,,47,55,,36.5,,
2018-01-11T10:27:31.946Z,,,55,,36.5,,
2018-01-11T10:27:41.945Z,,,55,,36.4,,
2018-01-11T10:28:02.965Z,,,55,,36.4,,
2018-01-11T10:28:11.947Z,,,55,,36.4,,
2018-01-11T10:28:21.979Z,,,55,,36.3,,
2018-01-11T10:28:42.015Z,,47.2,55,,36.3,,
2018-01-11T10:28:52.005Z,,,55,,36.2,,
2018-01-11T10:29:01.990Z,,,55,,36.2,,
2018-01-11T10:29:12.028Z,,,55,,36,,
2018-01-11T10:29:31.991Z,,,55,,36,,
2018-01-11T10:29:52.075Z,,,55,,35.9,,
2018-01-11T10:30:01.985Z,,,55,,35.9,,
2018-01-11T10:30:12.065Z,,,55,,35.8,,
2018-01-11T10:30:32.138Z,,,55,,35.8,,
2018-01-11T10:30:42.031Z,,,55,,35.7,,
2018-01-11T10:31:02.056Z,,,55,,35.7,,
2018-01-11T10:31:21.946Z,,,55,,35.6,,
2018-01-11T10:31:31.945Z,,,55,,35.6,,
2018-01-11T10:31:42.002Z,,,55,,35.6,,
2018-01-11T10:31:51.947Z,,,55,,35.4,,
2018-01-11T10:32:01.948Z,,,55,,35.4,,
2018-01-11T10:32:11.964Z,,,55,,35.4,,
2018-01-11T10:32:22.055Z,,,55,,35.3,,
2018-01-11T10:32:31.948Z,1,47.3,55,,35.3,0,79
2018-01-11T10:32:41.962Z,,52.4,55,,35.3,,74
2018-01-11T10:32:51.946Z,,55.9,55,,35.2,,36
2018-01-11T10:33:01.988Z,,52.9,55,,35.2,,29
2018-01-11T10:33:11.945Z,,48.5,55,,35.2,,
2018-01-11T10:33:21.946Z,,45.4,55,,35.1,,
2018-01-11T10:33:31.958Z,,44.9,55,,35.1,,
2018-01-11T10:33:46.967Z,,44.3,55,,35.1,,
2018-01-11T10:33:51.947Z,,45.2,,,,,
2018-01-11T10:34:01.995Z,1,45.2,55,75,34.9,0,29
2018-01-11T10:34:12.005Z,,46,55,,34.9,,
2018-01-11T10:34:22.003Z,,45.9,55,,34.9,,
2018-01-11T10:34:32.092Z,,,55,,34.9,,
2018-01-11T10:34:41.946Z,,46,55,,34.9,,
2018-01-11T10:34:51.975Z,,46.2,55,,34.9,,
2018-01-11T10:35:01.995Z,,46.3,55,,34.9,,
2018-01-11T10:35:13.188Z,,46.6,55,,34.9,,
2018-01-11T10:35:22.194Z,,46.8,55,,34.9,,
2018-01-11T10:35:32.422Z,,47,55,,34.9,,
2018-01-11T10:35:41.990Z,,,55,,34.9,,
2018-01-11T10:35:52.162Z,,47.2,55,,35.1,,
2018-01-11T10:36:02.175Z,,47.6,55,,35.1,,
2018-01-11T10:36:12.424Z,,47.8,55,,35.2,,
2018-01-11T10:36:22.205Z,,,55,,35.2,,
2018-01-11T10:36:32.112Z,,48,55,,35.2,,
2018-01-11T10:36:42.123Z,,48.1,55,,35.3,,
2018-01-11T10:36:52.074Z,,48.2,55,,35.3,,
2018-01-11T10:37:01.953Z,,48.6,55,,35.4,,
2018-01-11T10:37:11.949Z,,,55,,35.6,,
2018-01-11T10:37:21.947Z,,48.8,55,,35.6,,
2018-01-11T10:37:31.947Z,,49,55,,35.7,,
2018-01-11T10:37:41.981Z,,,55,,35.8,,
2018-01-11T10:37:52.032Z,,49.2,,,,,
2018-01-11T10:38:01.944Z,,49.4,55,,35.9,,
2018-01-11T10:38:12.250Z,,49.6,55,,35.9,,
2018-01-11T10:38:22.065Z,,49.7,55,,36,,
2018-01-11T10:38:32.988Z,,50,55,,36.2,,
2018-01-11T10:38:41.985Z,,,55,,36.3,,
2018-01-11T10:38:51.995Z,,50.2,55,,36.3,,
2018-01-11T10:39:01.949Z,,50.5,55,,36.4,,
2018-01-11T10:39:11.945Z,1,50.8,55,,36.5,0,0
2018-01-11T10:39:22.001Z,,48.7,55,,36.5,,
2018-01-11T10:39:31.945Z,,47.4,55,,36.7,,
2018-01-11T10:39:41.950Z,,46.9,55,,36.8,,
2018-01-11T10:39:51.945Z,,46.8,55,,37,,
2018-01-11T10:40:01.945Z,,46.6,,,,,
2018-01-11T10:40:12.031Z,,47,55,,37,,
2018-01-11T10:40:22.119Z,,47.2,55,,37.2,,
2018-01-11T10:40:31.970Z,,46.9,55,,37.3,,
2018-01-11T10:40:42.103Z,,46.7,55,,37.3,,
2018-01-11T10:40:52.026Z,,46.4,55,,37.4,,
2018-01-11T10:41:02.051Z,,45.9,55,,37.4,,
2018-01-11T10:41:12.061Z,,45.8,55,,37.5,,
2018-01-11T10:41:22.055Z,,45.7,55,,37.5,,
2018-01-11T10:41:31.994Z,,45.5,55,,37.5,,
2018-01-11T10:41:41.946Z,,45.3,55,,37.5,,
2018-01-11T10:41:51.989Z,,45.2,55,,37.5,,
2018-01-11T10:42:02.048Z,,44.9,55,,37.7,,
2018-01-11T10:42:11.945Z,,44.8,55,,37.5,,
2018-01-11T10:42:21.953Z,,45,55,,37.5,,
2018-01-11T10:42:31.951Z,,,55,,37.5,,
2018-01-11T10:42:41.950Z,,45.2,55,,37.5,,
2018-01-11T10:42:51.947Z,,45.3,55,,37.5,,
2018-01-11T10:43:01.966Z,,45.5,55,,37.5,,
2018-01-11T10:43:11.948Z,,45.6,55,,37.5,,
2018-01-11T10:43:21.947Z,,45.7,55,,37.4,,
2018-01-11T10:43:31.947Z,,45.8,55,,37.4,,
2018-01-11T10:43:42.947Z,,45.9,55,,37.4,,
2018-01-11T10:43:51.983Z,,,55,,37.4,,
2018-01-11T10:44:01.962Z,,46,55,,37.3,,
2018-01-11T10:44:11.945Z,,46.1,55,,37.3,,
2018-01-11T10:44:21.970Z,,,55,,37.3,,
2018-01-11T10:44:32.018Z,,46.2,55,,37.3,,
2018-01-11T10:44:41.948Z,,46.4,55,,37.2,,
2018-01-11T10:44:51.958Z,,,55,,37.2,,
2018-01-11T10:45:01.946Z,,46.5,55,,37.2,,
2018-01-11T10:45:11.949Z,,,55,,37,,
2018-01-11T10:45:21.945Z,,46.6,55,,37,,
2018-01-11T10:45:31.966Z,,,55,,37,,
2018-01-11T10:45:41.993Z,,46.7,55,,36.9,,
2018-01-11T10:45:51.950Z,,,55,,36.9,,
2018-01-11T10:46:01.986Z,,,55,,36.9,,
2018-01-11T10:46:11.949Z,,46.8,55,,36.8,,
2018-01-11T10:46:21.972Z,,,55,,36.8,,
2018-01-11T10:46:32.948Z,,,55,,36.8,,
2018-01-11T10:46:41.945Z,,46.9,55,,36.7,,
2018-01-11T10:46:51.953Z,,,55,,36.7,,
2018-01-11T10:47:01.946Z,,47,55,,36.7,,
2018-01-11T10:47:11.961Z,,47,55,,36.5,,
2018-01-11T10:47:21.960Z,,,55,,36.5,,
2018-01-11T10:47:31.946Z,,,55,,36.5,,
2018-01-11T10:47:41.945Z,,,55,,36.5,,
2018-01-11T10:47:51.951Z,,,55,,36.4,,
2018-01-11T10:48:01.968Z,,,55,,36.4,,
2018-01-11T10:48:11.946Z,,47.2,55,,36.4,,
2018-01-11T10:48:21.949Z,,,55,,36.3,,
2018-01-11T10:48:31.954Z,,,55,,36.3,,
2018-01-11T10:48:41.946Z,,,55,,36.3,,
2018-01-11T10:48:51.947Z,,,55,,36.2,,
2018-01-11T10:49:01.946Z,,,55,,36.2,,
2018-01-11T10:49:11.995Z,,,55,,36.2,,
2018-01-11T10:49:27.396Z,,,55,,36,,
2018-01-11T10:49:31.946Z,,,55,,36,,
2018-01-11T10:49:41.953Z,,,55,,36,,
2018-01-11T10:49:52.184Z,,,55,,35.9,,
2018-01-11T10:50:01.947Z,,,55,,35.9,,
2018-01-11T10:50:11.948Z,,,55,,35.9,,
2018-01-11T10:50:21.946Z,,,55,,35.8,,
2018-01-11T10:50:31.962Z,,,55,,35.8,,
2018-01-11T10:50:41.947Z,,,55,,35.8,,
2018-01-11T10:50:51.947Z,,,55,,35.7,,
2018-01-11T10:51:01.948Z,,,55,,35.7,,
2018-01-11T10:51:11.947Z,,,55,,35.7,,
2018-01-11T10:51:21.949Z,,,55,,35.6,,
2018-01-11T10:51:31.947Z,,,55,,35.6,,
2018-01-11T10:51:41.948Z,,,55,,35.6,,
2018-01-11T10:51:51.947Z,,,55,,35.4,,
2018-01-11T10:52:02.036Z,,,55,,35.4,,
2018-01-11T10:52:11.948Z,1,,55,,35.4,0,79
2018-01-11T10:52:21.957Z,,52.2,55,,35.3,,76
2018-01-11T10:52:31.947Z,,55.3,55,,35.3,,47
2018-01-11T10:52:41.947Z,,52.7,55,,35.3,,29
2018-01-11T10:52:51.957Z,,47.8,55,,35.2,,
2018-01-11T10:53:01.949Z,,45.9,55,,35.2,,
2018-01-11T10:53:11.981Z,,44.9,55,,35.1,,
2018-01-11T10:53:21.947Z,,44.4,55,,35.1,,
2018-01-11T10:53:31.968Z,,45,55,,35.1,,
2018-01-11T10:53:42.939Z,,45.4,55,,35.1,,
2018-01-11T10:53:51.947Z,,46,55,,35.1,,
2018-01-11T10:54:01.947Z,,45.9,55,,34.9,,
2018-01-11T10:54:11.949Z,,46,55,,34.9,,
2018-01-11T10:54:22.946Z,,,55,,34.9,,
2018-01-11T10:54:31.947Z,,46.2,55,,34.9,,
2018-01-11T10:54:41.947Z,,46.4,55,,34.9,,
2018-01-11T10:54:51.952Z,,46.7,55,,35.1,,
2018-01-11T10:55:01.949Z,,46.9,55,,35.1,,
2018-01-11T10:55:11.954Z,,,55,,35.1,,
2018-01-11T10:55:21.948Z,,47.1,55,,35.2,,
2018-01-11T10:55:31.948Z,,47.3,55,,35.2,,
2018-01-11T10:55:41.951Z,,47.4,55,,35.2,,
2018-01-11T10:55:51.957Z,,47.6,55,,35.3,,
2018-01-11T10:56:01.984Z,,47.7,55,,35.3,,
2018-01-11T10:56:11.949Z,0,48,55,0,35.4,2,
2018-01-11T10:56:21.959Z,,56.9,55,,36.9,,124
2018-01-11T10:56:32.051Z,0,57.5,55,59,44.5,0,0
2018-01-11T10:56:41.963Z,,58,55,,45.1,,
2018-01-11T10:56:51.963Z,,60,55,,43.6,,
2018-01-11T10:57:02.061Z,,61.1,55,,43.3,,
2018-01-11T10:57:11.949Z,,62.2,55,,43.6,,
2018-01-11T10:57:21.949Z,,63,55,,45,,
2018-01-11T10:57:31.948Z,1,64,55,75,46.6,0,
2018-01-11T10:57:41.949Z,,64.5,55,,48,,
2018-01-11T10:57:51.948Z,,64.7,55,,48.7,,
2018-01-11T10:58:01.950Z,,,55,,49.7,,
2018-01-11T10:58:11.949Z,,64.8,55,,50.2,,
2018-01-11T10:58:27.109Z,,64.9,55,,50.6,,
2018-01-11T10:58:31.948Z,,65,55,,51,,
2018-01-11T10:58:41.949Z,,,55,,51.2,,
2018-01-11T10:58:51.950Z,,65.1,55,,51.6,,
2018-01-11T10:59:01.948Z,,65.2,55,,51.8,,
2018-01-11T10:59:11.949Z,,65.4,55,,51.9,,
2018-01-11T10:59:22.948Z,,,55,,52.1,,
2018-01-11T10:59:32.072Z,,65.5,55,,52.3,,
2018-01-11T10:59:42.011Z,,65.6,55,,52.3,,
2018-01-11T10:59:51.953Z,,,55,,52.6,,
2018-01-11T11:00:01.961Z,,65.7,55,,52.6,,
2018-01-11T11:00:11.958Z,,65.9,55,,52.7,,
2018-01-11T11:00:21.965Z,,66,55,,52.7,,
2018-01-11T11:00:31.953Z,,,55,,52.8,,
2018-01-11T11:00:41.952Z,,,55,,52.8,,
2018-01-11T11:00:51.950Z,,66.1,55,,52.8,,
2018-01-11T11:01:01.960Z,,,55,,52.8,,
2018-01-11T11:01:11.950Z,,66.2,55,,52.8,,
2018-01-11T11:01:21.956Z,,,55,,52.8,,
2018-01-11T11:01:32.076Z,,,55,,52.8,,
2018-01-11T11:01:41.967Z,,66.4,55,,52.8,,
2018-01-11T11:01:51.968Z,,,55,,52.8,,
2018-01-11T11:02:01.981Z,,,55,,52.8,,
2018-01-11T11:02:12.965Z,,,55,,52.7,,
2018-01-11T11:02:21.970Z,,,55,,52.7,,
2018-01-11T11:02:31.950Z,,,55,,52.7,,
2018-01-11T11:02:41.994Z,,,55,,52.6,,
2018-01-11T11:02:51.961Z,,,55,,52.6,,
2018-01-11T11:03:01.950Z,,,55,,52.6,,
2018-01-11T11:03:11.958Z,,,55,,52.4,,
2018-01-11T11:03:21.969Z,,,55,,52.4,,
2018-01-11T11:03:32.071Z,,,55,,52.3,,
2018-01-11T11:03:42.015Z,,,55,,52.3,,
2018-01-11T11:03:52.126Z,,,55,,52.2,,
2018-01-11T11:04:02.232Z,,,55,,52.2,,
2018-01-11T11:04:12.101Z,,,55,,52.2,,
2018-01-11T11:04:22.025Z,,,55,,52.1,,
2018-01-11T11:04:31.980Z,,,55,,52.1,,
2018-01-11T11:04:41.951Z,,,55,,52,,
2018-01-11T11:04:52.117Z,,66.2,55,,52,,
2018-01-11T11:05:03.029Z,,,55,,51.9,,
2018-01-11T11:05:12.013Z,,,55,,51.9,,
2018-01-11T11:05:21.959Z,,,55,,51.8,,
2018-01-11T11:05:32.041Z,,,55,,51.7,,
2018-01-11T11:05:42.021Z,,66.1,55,,51.7,,
2018-01-11T11:05:51.960Z,,,55,,51.6,,
2018-01-11T11:06:02.194Z,1,67.2,55,,51.6,0,79
2018-01-11T11:06:11.980Z,,67.9,55,,51.4,,67
2018-01-11T11:06:21.977Z,,61.2,55,,51.4,,29
2018-01-11T11:06:31.961Z,,53.3,55,,51.3,,
2018-01-11T11:06:42.061Z,,48.5,55,,51.3,,
2018-01-11T11:06:52.054Z,,46.8,55,,51.2,,
2018-01-11T11:07:02.080Z,,45.5,55,,51.2,,
2018-01-11T11:07:12.053Z,,46,55,,51.1,,
2018-01-11T11:07:22.042Z,,47,55,,51,,
2018-01-11T11:07:32.126Z,,,55,,51,,
2018-01-11T11:07:41.999Z,,46.9,55,,50.9,,
2018-01-11T11:07:57.019Z,,46.4,55,,50.8,,
2018-01-11T11:08:02.011Z,,46.3,55,,50.8,,
2018-01-11T11:08:12.107Z,,46.4,55,,50.7,,
2018-01-11T11:08:22.048Z,,46.7,55,,50.6,,
2018-01-11T11:08:32.097Z,,47,55,,50.6,,
2018-01-11T11:08:42.040Z,,,55,,50.4,,
2018-01-11T11:08:51.991Z,,47.1,55,,50.4,,
2018-01-11T11:09:02.093Z,,47.2,55,,50.3,,
2018-01-11T11:09:12.013Z,,47.4,55,,50.2,,
2018-01-11T11:09:22.088Z,,47.7,55,,50.2,,
2018-01-11T11:09:31.981Z,,48,55,,50.1,,
2018-01-11T11:09:42.071Z,,48.1,55,,50,,
2018-01-11T11:09:51.994Z,,48.2,55,,50,,
2018-01-11T11:10:02.022Z,,48.4,55,,49.9,,
2018-01-11T11:10:11.967Z,,48.6,55,,49.8,,
2018-01-11T11:10:21.953Z,,48.8,55,,49.8,,
2018-01-11T11:10:31.954Z,,49,55,,49.7,,
2018-01-11T11:10:41.952Z,,49.1,55,,49.5,,
2018-01-11T11:10:51.960Z,,49.2,55,,49.5,,
2018-01-11T11:11:01.956Z,,49.4,55,,49.4,,
2018-01-11T11:11:11.958Z,,49.6,55,,49.3,,
2018-01-11T11:11:21.959Z,,49.8,55,,49.3,,
2018-01-11T11:11:32.038Z,,50,55,,49.2,,
2018-01-11T11:11:41.988Z,,50.1,55,,49.1,,
2018-01-11T11:11:51.960Z,,50.2,55,,49.1,,
2018-01-11T11:12:01.954Z,,50.3,55,,49,,
2018-01-11T11:12:13.135Z,,50.6,55,,48.9,,
2018-01-11T11:12:22.073Z,,50.7,55,,48.7,,
2018-01-11T11:12:32.077Z,1,51.1,55,,48.6,0,0
2018-01-11T11:12:42.061Z,,50.8,55,,48.6,,
2018-01-11T11:12:51.953Z,,48.9,55,,48.5,,
2018-01-11T11:13:01.960Z,,47.6,55,,48.4,,
2018-01-11T11:13:12.004Z,,47.4,55,,48.4,,
2018-01-11T11:13:22.131Z,,47,55,,48.3,,
2018-01-11T11:13:31.959Z,,,55,,48.2,,
2018-01-11T11:13:42.051Z,,47.3,55,,48.1,,
2018-01-11T11:13:51.961Z,,47.5,55,,48.1,,
2018-01-11T11:14:02.136Z,,46.9,55,,48,,
2018-01-11T11:14:12.052Z,,,55,,47.8,,
2018-01-11T11:14:21.954Z,,46.6,55,,47.7,,
2018-01-11T11:14:31.977Z,,46.4,55,,47.7,,
2018-01-11T11:14:42.043Z,0,47.4,55,0,47.6,2,124
2018-01-11T11:14:52.079Z,,53,55,,40.5,,
2018-01-11T11:15:02.075Z,0,57,55,59,47.3,0,0
2018-01-11T11:15:11.971Z,,59,55,,48.1,,
2018-01-11T11:15:21.991Z,,61,55,,47.3,,
2018-01-11T11:15:32.072Z,,62,55,,46.8,,
2018-01-11T11:15:47.054Z,0,62.8,55,0,46.6,2,
2018-01-11T11:15:52.104Z,0,62.9,55,59,54.3,0,0
2018-01-11T11:16:01.990Z,,61.9,55,,55,,
2018-01-11T11:16:11.966Z,,61.3,55,,53.8,,
2018-01-11T11:16:22.098Z,,61.4,55,,53.6,,
2018-01-11T11:16:32.033Z,0,61.6,55,0,53.3,2,
2018-01-11T11:16:42.052Z,0,58.3,55,59,57,0,
2018-01-11T11:16:52.148Z,,55.8,55,,55.6,,
2018-01-11T11:17:02.192Z,0,55,55,0,53.9,2,
2018-01-11T11:17:12.272Z,,53.7,55,,53.6,,
2018-01-11T11:17:23.746Z,0,51.7,55,0,51.2,2,0
2018-01-11T11:17:32.244Z,0,50.2,55,,48.5,2,124
2018-01-11T11:17:42.083Z,0,54.5,55,59,46.2,0,0
2018-01-11T11:17:52.044Z,0,58,55,,49,0,
2018-01-11T11:18:01.954Z,,60.1,55,,48.6,,
2018-01-11T11:18:12.068Z,,62.1,55,,48.2,,
2018-01-11T11:18:27.069Z,,62.3,55,,47.8,,
2018-01-11T11:18:32.018Z,,63.1,55,,48.1,,
2018-01-11T11:18:42.078Z,,62.9,55,,52.4,,
2018-01-11T11:18:51.954Z,,,55,,52.9,,
2018-01-11T11:19:01.960Z,,63,55,,53,,
2018-01-11T11:19:12.341Z,,,55,,53,,
2018-01-11T11:19:22.068Z,,,55,,53,,
2018-01-11T11:19:32.018Z,0,,55,0,53.1,2,
2018-01-11T11:19:42.039Z,0,58.1,55,59,55.5,0,
2018-01-11T11:19:52.040Z,,52.9,55,,54.1,,
2018-01-11T11:20:01.955Z,,51.9,55,,52.7,,
2018-01-11T11:20:11.974Z,,51.8,55,,51.8,,
2018-01-11T11:20:22.029Z,0,51.9,55,0,51.3,2,
2018-01-11T11:20:33.359Z,0,53.1,55,59,51,0,0
2018-01-11T11:20:43.028Z,,51.8,55,,48.3,,
2018-01-11T11:20:52.027Z,,51,55,,48.1,,
2018-01-11T11:21:02.073Z,,51.7,55,,47.8,,
2018-01-11T11:21:12.066Z,,52,55,,47.5,,
2018-01-11T11:21:21.955Z,,52.2,55,,47.3,,
2018-01-11T11:21:31.971Z,1,52.4,55,75,47,0,
2018-01-11T11:21:46.987Z,,52.6,55,,46.7,,
2018-01-11T11:21:51.969Z,,,55,,46.6,,
2018-01-11T11:22:02.127Z,,,55,,46.4,,
2018-01-11T11:22:11.970Z,0,53.6,55,59,47.6,0,0
2018-01-11T11:22:22.038Z,,53.7,55,,48.6,,
2018-01-11T11:22:32.102Z,,53.1,55,,48,,
2018-01-11T11:22:42.059Z,,53.4,55,,47.6,,
2018-01-11T11:22:51.986Z,,53.6,55,,47.4,,
2018-01-11T11:23:01.993Z,,53.7,55,,47.2,,
2018-01-11T11:23:12.046Z,1,,55,75,47,0,
2018-01-11T11:23:22.187Z,,53.8,55,,46.9,,
2018-01-11T11:23:36.975Z,,53.7,55,,46.8,,
2018-01-11T11:23:42.061Z,,,55,,46.7,,
2018-01-11T11:23:52.071Z,0,,55,0,46.6,2,79
2018-01-11T11:24:02.089Z,,55,55,,49.8,,124
2018-01-11T11:24:12.088Z,,56.1,55,,47.6,,
2018-01-11T11:24:22.069Z,,58,55,,49.1,,
2018-01-11T11:24:31.995Z,0,60.1,55,59,51.6,0,0
2018-01-11T11:24:42.085Z,,63.1,55,,50.4,,
2018-01-11T11:24:51.965Z,,66,55,,49.4,,
2018-01-11T11:25:02.186Z,,68,55,,48.9,,
2018-01-11T11:25:11.994Z,0,68.7,55,59,51.8,0,0
2018-01-11T11:25:22.097Z,,66.7,55,,60.6,,
2018-01-11T11:25:32.104Z,,65.9,55,,58.4,,
2018-01-11T11:25:42.066Z,,66.1,55,,57.8,,
2018-01-11T11:25:52.014Z,,66.2,55,,57.6,,
2018-01-11T11:26:02.096Z,0,66.4,55,0,57.5,2,
2018-01-11T11:26:12.086Z,0,62.7,55,59,62.2,0,
2018-01-11T11:26:27.437Z,,60.9,55,,60.5,,
2018-01-11T11:26:32.168Z,,60.3,55,,58.9,,
2018-01-11T11:26:41.962Z,,60.1,55,,58.3,,
2018-01-11T11:26:51.956Z,,60.2,55,,58,,
2018-01-11T11:27:01.978Z,,,55,,57.7,,
2018-01-11T11:27:11.956Z,1,,55,75,57.4,0,
2018-01-11T11:27:21.981Z,1,,55,,57,0,
2018-01-11T11:27:31.961Z,,,55,,56.8,,
2018-01-11T11:27:42.332Z,,,55,,56.6,,
