Time,HwTSet,ActPow,PrimTSet,HwActive,HwTOutlet,PrimT,ChActive
2018-01-30T13:44:00.762Z,55,,,,31.7,,
2018-01-30T13:44:10.633Z,55,,,,31.7,,
2018-01-30T13:44:20.631Z,55,,,,31.7,,
2018-01-30T13:44:30.761Z,55,,,,31.7,,
2018-01-30T13:44:40.801Z,55,,,,31.7,,
2018-01-30T13:44:50.678Z,55,,,,31.7,,
2018-01-30T13:45:00.658Z,55,,,,31.6,43.1,
2018-01-30T13:45:10.736Z,55,,,,31.6,,
2018-01-30T13:45:20.756Z,55,,,,31.6,,
2018-01-30T13:45:30.890Z,55,,,,31.6,,
2018-01-30T13:45:40.707Z,55,,,,31.6,,
2018-01-30T13:45:50.684Z,55,,,,31.6,,
2018-01-30T13:46:00.716Z,55,,,,31.5,,
2018-01-30T13:46:10.630Z,55,,,,31.5,,
2018-01-30T13:46:20.635Z,55,,,,31.5,,
2018-01-30T13:46:30.728Z,55,,,,31.5,,
2018-01-30T13:46:40.837Z,55,,,,31.5,,
2018-01-30T13:46:50.750Z,55,,,,31.5,,
2018-01-30T13:47:00.754Z,55,,,,31.5,,
2018-01-30T13:47:10.756Z,55,,5,0,31.4,,0
2018-01-30T13:47:21.081Z,55,,75,0,31.4,,2
2018-01-30T13:47:30.749Z,55,,5,0,31.4,,0
2018-01-30T13:47:40.783Z,55,,,,31.4,,
2018-01-30T13:47:50.733Z,55,,,,31.4,,
2018-01-30T13:48:00.683Z,55,,,,31.4,,
2018-01-30T13:48:10.695Z,55,,,,31.2,,
2018-01-30T13:48:20.631Z,55,,75,0,31.2,,2
2018-01-30T13:48:30.635Z,55,,5,0,31.2,,0
2018-01-30T13:48:40.729Z,55,,,,31.2,,
2018-01-30T13:48:50.630Z,55,,,,31.2,,
2018-01-30T13:49:00.850Z,55,,,,31.1,,
2018-01-30T13:49:10.643Z,55,,,,31.1,,
2018-01-30T13:49:20.630Z,55,,,,31.1,43,
2018-01-30T13:49:30.630Z,55,,,,31.1,,
2018-01-30T13:49:40.811Z,55,,,,31.1,,
2018-01-30T13:49:50.631Z,55,,,,31,,
2018-01-30T13:50:00.632Z,55,,,,31,,
2018-01-30T13:50:10.639Z,55,,,,31,,
2018-01-30T13:50:20.644Z,55,,,,31,,
2018-01-30T13:50:30.689Z,55,,,,31,,
2018-01-30T13:50:40.752Z,55,,,,30.9,,
2018-01-30T13:50:50.729Z,55,,,,30.9,,
2018-01-30T13:51:00.697Z,55,,,,30.9,,
2018-01-30T13:51:10.642Z,55,,75,0,30.9,,2
2018-01-30T13:51:20.631Z,55,,,,30.9,,
2018-01-30T13:51:30.637Z,55,,,,30.7,42.8,
2018-01-30T13:51:40.720Z,55,,,,30.7,,
2018-01-30T13:51:50.634Z,55,,,,30.7,,
2018-01-30T13:52:00.630Z,55,,,,30.7,,
2018-01-30T13:52:10.632Z,55,,,,30.7,,
2018-01-30T13:52:20.633Z,55,,,,30.7,,
2018-01-30T13:52:31.304Z,55,,,,30.6,,
2018-01-30T13:52:40.731Z,55,,,,30.6,,
2018-01-30T13:52:50.652Z,55,,,,30.6,,
2018-01-30T13:53:00.631Z,55,,,,30.6,42.7,
2018-01-30T13:53:10.633Z,55,,,,30.5,,
2018-01-30T13:53:20.677Z,55,,,,30.5,,
2018-01-30T13:53:30.632Z,55,,,,30.5,,
2018-01-30T13:53:40.750Z,55,,,,30.5,,
2018-01-30T13:53:50.729Z,55,,,,30.5,,
2018-01-30T13:54:00.735Z,55,,,,30.4,,
2018-01-30T13:54:10.659Z,55,,,,30.4,,
2018-01-30T13:54:20.673Z,55,,,,30.4,42.6,
2018-01-30T13:54:30.680Z,55,,,,30.4,,
2018-01-30T13:54:40.750Z,55,,,,30.4,,
2018-01-30T13:54:50.632Z,55,,,,30.4,,
2018-01-30T13:55:00.655Z,55,,,,30.2,,
2018-01-30T13:55:10.644Z,55,,,,30.2,,
2018-01-30T13:55:21.627Z,55,,,,30.2,,
2018-01-30T13:55:30.631Z,55,,,,30.2,,
2018-01-30T13:55:40.734Z,55,,,,30.2,42.5,
2018-01-30T13:55:50.647Z,55,,,,30.2,,
2018-01-30T13:56:00.635Z,55,,,,30.1,,
2018-01-30T13:56:10.640Z,55,,,,30.1,,
2018-01-30T13:56:20.633Z,55,,,,30.1,,
2018-01-30T13:56:30.635Z,55,,,,30,,
2018-01-30T13:56:40.733Z,55,,,,30,,
2018-01-30T13:56:50.633Z,55,,,,30,,
2018-01-30T13:57:00.638Z,55,,,,30,42.4,
2018-01-30T13:57:10.635Z,55,,,,30,,
2018-01-30T13:57:20.646Z,55,,,,30,,
2018-01-30T13:57:30.636Z,55,,,,29.9,,
2018-01-30T13:57:40.722Z,55,,,,29.9,,
2018-01-30T13:57:50.633Z,55,,,,29.9,,
2018-01-30T13:58:00.632Z,55,,,,29.9,,
2018-01-30T13:58:11.657Z,55,,,,29.9,,
2018-01-30T13:58:20.758Z,55,,,,29.7,42.3,
2018-01-30T13:58:30.654Z,55,,,,29.7,,
2018-01-30T13:58:40.801Z,55,,,,29.7,,
2018-01-30T13:58:50.648Z,55,,,,29.7,,
2018-01-30T13:59:00.631Z,55,,,,29.7,,
2018-01-30T13:59:10.633Z,55,,,,29.6,,
2018-01-30T13:59:20.632Z,55,,,,29.6,,
2018-01-30T13:59:30.631Z,55,,,,29.6,,
2018-01-30T13:59:40.789Z,55,,,,29.6,42.2,
2018-01-30T13:59:50.758Z,55,,,,29.6,,
2018-01-30T14:00:00.742Z,55,,,,29.6,,
2018-01-30T14:00:10.734Z,55,,,,29.4,,
2018-01-30T14:00:20.742Z,55,,,,29.4,,
2018-01-30T14:00:30.747Z,55,,,,29.4,,
2018-01-30T14:00:40.796Z,55,,,,29.4,,
2018-01-30T14:00:50.660Z,55,,,,29.4,42,
2018-01-30T14:01:00.701Z,55,,,,29.3,,
2018-01-30T14:01:10.679Z,55,,,,29.3,,
2018-01-30T14:01:20.716Z,55,,,,29.3,,
2018-01-30T14:01:30.657Z,55,,,,29.3,,
2018-01-30T14:01:40.819Z,55,,,,29.3,,
2018-01-30T14:01:50.748Z,55,,,,29.3,,
2018-01-30T14:02:00.745Z,55,,,,29.2,41.9,
2018-01-30T14:02:10.761Z,55,,,,29.2,,
2018-01-30T14:02:20.744Z,55,,,,29.2,,
2018-01-30T14:02:30.731Z,55,,,,29.2,,
2018-01-30T14:02:40.796Z,55,,,,29.2,,
2018-01-30T14:02:50.774Z,55,,,,29,,
2018-01-30T14:03:00.747Z,55,,,,29,,
2018-01-30T14:03:11.742Z,55,,,,29,,
2018-01-30T14:03:20.743Z,55,,,,29,,
2018-01-30T14:03:30.784Z,55,,,,29,41.8,
2018-01-30T14:03:40.786Z,55,,,,29,,
2018-01-30T14:03:50.856Z,55,,,,28.9,,
2018-01-30T14:04:00.709Z,55,,,,28.9,,
2018-01-30T14:04:10.726Z,55,,,,28.9,,
2018-01-30T14:04:20.715Z,55,,,,28.9,,
2018-01-30T14:04:30.707Z,55,,,,28.9,41.7,
2018-01-30T14:04:40.709Z,55,,,,28.9,,
2018-01-30T14:04:50.634Z,55,,,,28.7,,
2018-01-30T14:05:00.636Z,55,,,,28.7,,
2018-01-30T14:05:10.650Z,55,,,,28.7,,
2018-01-30T14:05:20.732Z,55,,,,28.7,,
2018-01-30T14:05:30.725Z,55,,,,28.7,,
2018-01-30T14:05:40.719Z,55,,,,28.7,,
2018-01-30T14:05:50.662Z,55,,,,28.6,41.6,
2018-01-30T14:06:00.738Z,55,,,,28.6,,
2018-01-30T14:06:10.639Z,55,,,,28.6,,
2018-01-30T14:06:20.646Z,55,,,,28.6,,
2018-01-30T14:06:30.752Z,55,,,,28.6,,
2018-01-30T14:06:45.984Z,55,,,,28.6,,
2018-01-30T14:06:50.632Z,55,,,,28.5,,
2018-01-30T14:07:00.639Z,55,,,,28.5,,
2018-01-30T14:07:10.652Z,55,,,,28.5,41.5,
2018-01-30T14:07:20.641Z,55,,,,28.5,,
2018-01-30T14:07:30.639Z,55,,,,28.5,,
2018-01-30T14:07:40.714Z,55,,,,28.3,,
2018-01-30T14:07:50.720Z,55,,,,28.3,,
2018-01-30T14:08:00.638Z,55,,,,28.3,,
2018-01-30T14:08:10.651Z,55,,5,0,28.3,41.4,0
2018-01-30T14:08:34.401Z,55,,,,28.3,,
2018-01-30T14:08:34.411Z,55,,,,28.3,,
2018-01-30T14:08:40.730Z,55,,,,28.3,,
2018-01-30T14:08:50.636Z,55,,,,28.2,,
2018-01-30T14:09:00.637Z,55,,,,28.2,,
2018-01-30T14:09:10.648Z,55,,,,28.2,,
2018-01-30T14:09:20.746Z,55,,,,28.2,,
2018-01-30T14:09:35.778Z,55,,,,28.2,41.2,
2018-01-30T14:09:40.837Z,55,,,,28.2,,
2018-01-30T14:09:50.962Z,55,,,,28,,
2018-01-30T14:10:00.713Z,55,,,,28,,
2018-01-30T14:10:10.641Z,55,,,,28,,
2018-01-30T14:10:20.760Z,55,,,,28,,
2018-01-30T14:10:30.637Z,55,,,,28,,
2018-01-30T14:10:40.733Z,55,,,,28,41.1,
2018-01-30T14:10:50.637Z,55,,,,27.9,,
2018-01-30T14:11:00.641Z,55,,,,27.9,,
2018-01-30T14:11:10.723Z,55,,,,27.9,,
2018-01-30T14:11:20.754Z,55,,,,27.9,,
2018-01-30T14:11:30.684Z,55,,,,27.9,,
2018-01-30T14:11:41.520Z,55,,,,27.9,,
2018-01-30T14:11:50.750Z,55,,,,27.9,,
2018-01-30T14:12:00.751Z,55,,,,27.7,41,
2018-01-30T14:12:10.755Z,55,,,,27.7,,
2018-01-30T14:12:20.754Z,55,,,,27.7,,
2018-01-30T14:12:30.752Z,55,,,,27.7,,
2018-01-30T14:12:40.798Z,55,,,,27.7,,
2018-01-30T14:12:50.728Z,55,,,,27.7,,
2018-01-30T14:13:00.714Z,55,,,,27.7,,
2018-01-30T14:13:10.634Z,55,0,5,0,27.6,40.9,0
2018-01-30T14:13:20.726Z,55,,,,27.6,,
2018-01-30T14:13:30.637Z,55,,,,27.6,,
2018-01-30T14:13:40.726Z,55,,,,27.6,,
2018-01-30T14:13:51.636Z,55,,,,27.6,,
2018-01-30T14:14:00.637Z,55,,,,27.6,,
2018-01-30T14:14:10.665Z,55,,,,27.5,,
2018-01-30T14:14:20.639Z,55,,,,27.5,,
2018-01-30T14:14:30.644Z,55,,,,27.5,40.8,
2018-01-30T14:14:40.713Z,55,,75,0,27.5,,2
2018-01-30T14:14:50.634Z,55,79,,0,27.5,42.1,2
2018-01-30T14:15:00.634Z,55,58,,,27.5,47.3,
2018-01-30T14:15:10.637Z,55,29,,,27.3,47.5,
2018-01-30T14:15:20.675Z,55,,,,27.3,42.6,
2018-01-30T14:15:30.728Z,55,,,,27.3,37.9,
2018-01-30T14:15:40.738Z,55,,,,27.3,36.5,
2018-01-30T14:15:50.661Z,55,,,,27.3,35.5,
2018-01-30T14:16:00.744Z,55,,,,27.3,35.1,
2018-01-30T14:16:10.670Z,55,,,,27.3,36.4,
2018-01-30T14:16:20.637Z,55,,,,27.3,37.2,
2018-01-30T14:16:30.634Z,55,,,,27.2,37.5,
2018-01-30T14:16:41.715Z,55,,,,27.3,,
2018-01-30T14:16:50.736Z,55,,,,27.2,,
2018-01-30T14:17:00.754Z,55,,,,27.2,37.7,
2018-01-30T14:17:10.764Z,55,,,,27.2,38.1,
2018-01-30T14:17:20.664Z,55,,,,27.2,38.4,
2018-01-30T14:17:30.744Z,55,,,,27.2,38.6,
2018-01-30T14:17:40.801Z,55,,,,27.2,39,
2018-01-30T14:17:50.665Z,55,,,,27.2,39.1,
2018-01-30T14:18:00.688Z,55,,,,27.2,39.2,
2018-01-30T14:18:10.696Z,55,124,0,1,27.2,39.7,0
2018-01-30T14:18:20.865Z,55,,,,30.4,48.1,
2018-01-30T14:18:30.752Z,55,,,,44.4,52.2,
2018-01-30T14:18:40.806Z,55,122,,,50,57.1,
2018-01-30T14:18:50.755Z,55,112,,,53.8,61.1,
2018-01-30T14:19:00.753Z,55,92,,,56.4,63,
2018-01-30T14:19:10.754Z,55,0,59,0,57.4,63.1,0
2018-01-30T14:19:20.743Z,55,,,,54.4,63.2,
2018-01-30T14:19:30.700Z,55,,,,52.3,65,
2018-01-30T14:19:40.793Z,55,,,,52.7,67.3,
2018-01-30T14:19:50.691Z,55,,,,54,68.2,
2018-01-30T14:20:00.717Z,55,,,,54.2,70,
2018-01-30T14:20:10.639Z,55,,75,0,54.6,71,2
2018-01-30T14:20:20.661Z,55,,,,55.5,71.3,
2018-01-30T14:20:30.670Z,55,,,,56.2,71.5,
2018-01-30T14:20:40.783Z,55,,,,56.7,71.7,
2018-01-30T14:20:50.676Z,55,,,,57.2,,
2018-01-30T14:21:00.650Z,55,,,,57.4,,
2018-01-30T14:21:10.650Z,55,,,,57.6,71.8,
2018-01-30T14:21:20.645Z,55,,,,57.7,,
2018-01-30T14:21:30.697Z,55,,,,58,71.9,
2018-01-30T14:21:40.854Z,55,,,,58.1,72.1,
2018-01-30T14:21:50.663Z,55,,,,58.2,,
2018-01-30T14:22:00.756Z,55,,,,58.3,72.2,
2018-01-30T14:22:10.690Z,55,,,,58.4,,
2018-01-30T14:22:25.680Z,55,,,,58.5,72.3,
2018-01-30T14:22:30.742Z,55,,,,58.6,72.4,
2018-01-30T14:22:40.816Z,55,,,,58.6,72.6,
2018-01-30T14:22:50.721Z,55,,,,58.6,,
2018-01-30T14:23:00.682Z,55,,,,58.7,72.7,
2018-01-30T14:23:10.744Z,55,,,,58.7,,
2018-01-30T14:23:20.761Z,55,,,,58.7,72.8,
2018-01-30T14:23:30.773Z,55,,,,58.7,,
2018-01-30T14:23:40.800Z,55,,,,58.7,72.9,
2018-01-30T14:23:51.547Z,55,,,,58.7,,
2018-01-30T14:24:00.750Z,55,,,,58.7,,
2018-01-30T14:24:10.751Z,55,,,,58.6,,
2018-01-30T14:24:20.741Z,55,,,,58.6,73.1,
2018-01-30T14:24:30.811Z,55,,,,58.6,,
2018-01-30T14:24:40.955Z,55,,,,58.5,,
2018-01-30T14:24:50.748Z,55,,,,58.5,,
2018-01-30T14:25:00.748Z,55,,,,58.5,,
2018-01-30T14:25:10.735Z,55,,,,58.4,,
2018-01-30T14:25:20.638Z,55,,,,58.4,,
2018-01-30T14:25:30.635Z,55,,,,58.3,,
2018-01-30T14:25:40.744Z,55,,,,58.3,,
2018-01-30T14:25:50.650Z,55,,,,58.2,,
2018-01-30T14:26:00.635Z,55,,,,58.2,,
2018-01-30T14:26:10.652Z,55,,,,58.1,,
2018-01-30T14:26:20.636Z,55,,,,58.1,72.9,
2018-01-30T14:26:30.638Z,55,,,,58,,
2018-01-30T14:26:41.826Z,55,,,,58,,
2018-01-30T14:26:50.673Z,55,,,,57.8,,
2018-01-30T14:27:00.659Z,55,,,,57.7,,
2018-01-30T14:27:10.637Z,55,,,,57.7,,
2018-01-30T14:27:20.654Z,55,,,,57.6,72.8,
2018-01-30T14:27:30.649Z,55,,,,57.5,,
2018-01-30T14:27:40.734Z,55,,,,57.5,,
2018-01-30T14:27:50.662Z,55,,,,57.4,,
2018-01-30T14:28:00.651Z,55,,,,57.3,,
2018-01-30T14:28:10.651Z,55,,,,57.3,72.7,
2018-01-30T14:28:20.638Z,55,,,,57.2,,
2018-01-30T14:28:30.667Z,55,,,,57,,
2018-01-30T14:28:40.815Z,55,,,,57,,
2018-01-30T14:28:50.649Z,55,,,,56.9,72.6,
2018-01-30T14:29:00.641Z,55,,,,56.8,,
2018-01-30T14:29:10.652Z,55,,,,56.7,,
2018-01-30T14:29:20.678Z,55,,,,56.7,72.4,
2018-01-30T14:29:31.643Z,55,,,,56.6,,
2018-01-30T14:29:40.762Z,55,,,,56.5,,
2018-01-30T14:29:50.653Z,55,,,,56.5,,
2018-01-30T14:30:00.643Z,55,,,,56.4,72.3,
2018-01-30T14:30:10.635Z,55,,,,56.2,,
2018-01-30T14:30:20.650Z,55,,,,56.1,,
2018-01-30T14:30:30.675Z,55,,,,56,72.2,
2018-01-30T14:30:40.721Z,55,,5,0,56,,0
2018-01-30T14:30:50.716Z,55,,75,0,55.9,,2
2018-01-30T14:31:00.637Z,55,,,,55.8,72.1,
2018-01-30T14:31:10.636Z,55,,,,55.7,,
2018-01-30T14:31:20.635Z,55,,,,55.7,71.9,
2018-01-30T14:31:30.635Z,55,,,,55.6,,
2018-01-30T14:31:40.720Z,55,,,,55.5,,
2018-01-30T14:31:50.635Z,55,,,,55.3,,
2018-01-30T14:32:00.638Z,55,,,,55.2,71.8,
2018-01-30T14:32:10.680Z,55,,,,55.2,,
2018-01-30T14:32:20.705Z,55,,,,55.1,,
2018-01-30T14:32:30.635Z,55,,,,55,71.7,
2018-01-30T14:32:40.743Z,55,,,,54.9,,
2018-01-30T14:32:50.650Z,55,,,,54.8,71.5,
2018-01-30T14:33:00.640Z,55,,,,54.8,,
2018-01-30T14:33:10.636Z,55,,,,54.7,,
2018-01-30T14:33:20.639Z,55,,,,54.6,71.4,
2018-01-30T14:33:30.640Z,55,,,,54.4,,
2018-01-30T14:33:40.726Z,55,,,,54.3,,
2018-01-30T14:33:50.638Z,55,,,,54.3,71.3,
2018-01-30T14:34:00.652Z,55,,,,54.2,,
2018-01-30T14:34:10.635Z,55,,,,54.1,,
2018-01-30T14:34:20.635Z,55,,,,54,71.2,
2018-01-30T14:34:30.639Z,55,,,,53.9,,
2018-01-30T14:34:40.726Z,55,,,,53.9,71,
2018-01-30T14:34:50.653Z,55,,,,53.8,,
2018-01-30T14:35:00.635Z,55,,,,53.7,,
2018-01-30T14:35:10.636Z,55,,,,53.6,70.9,
2018-01-30T14:35:20.635Z,55,,,,53.4,,
2018-01-30T14:35:30.635Z,55,,,,53.4,,
2018-01-30T14:35:40.722Z,55,,,,53.3,70.8,
2018-01-30T14:35:50.683Z,55,,,,53.2,,
2018-01-30T14:36:00.738Z,55,,,,53.1,,
2018-01-30T14:36:10.647Z,55,,,,53,70.6,
2018-01-30T14:36:20.668Z,55,,,,53,,
2018-01-30T14:36:30.650Z,55,,,,52.9,,
2018-01-30T14:36:41.056Z,55,,,,52.8,70.5,
2018-01-30T14:36:50.712Z,55,,,,52.7,,
2018-01-30T14:37:00.661Z,55,,,,52.7,70.4,
2018-01-30T14:37:10.746Z,55,,,,52.6,,
2018-01-30T14:37:20.680Z,55,,,,52.4,,
2018-01-30T14:37:30.682Z,55,,,,52.3,70.3,
2018-01-30T14:37:40.871Z,55,,,,52.2,,
2018-01-30T14:37:50.652Z,55,,,,52.2,,
2018-01-30T14:38:05.670Z,55,,,,52.1,70.1,
2018-01-30T14:38:10.661Z,55,,,,52,,
2018-01-30T14:38:20.669Z,55,,,,51.9,70,
2018-01-30T14:38:30.679Z,55,,,,51.9,,
2018-01-30T14:38:40.951Z,55,,,,51.8,,
2018-01-30T14:39:07.634Z,55,,,,51.6,69.9,
2018-01-30T14:39:10.672Z,55,,,,51.4,,
2018-01-30T14:39:20.675Z,55,,,,51.4,69.7,
2018-01-30T14:39:30.678Z,55,,,,51.3,,
2018-01-30T14:39:40.821Z,55,,,,51.2,69.6,
2018-01-30T14:39:50.660Z,55,,,,51.1,,
2018-01-30T14:40:00.695Z,55,,,,51.1,,
2018-01-30T14:40:10.662Z,55,,,,51,,
2018-01-30T14:40:20.667Z,55,,,,50.9,69.5,
2018-01-30T14:40:30.706Z,55,,,,50.8,,
2018-01-30T14:40:40.866Z,55,,,,50.8,69.4,
2018-01-30T14:40:55.767Z,55,,,,50.7,,
2018-01-30T14:41:00.674Z,55,,,,50.6,,
2018-01-30T14:41:10.652Z,55,,,,50.4,69.2,
2018-01-30T14:41:20.648Z,55,,,,50.4,,
2018-01-30T14:41:30.657Z,55,,,,50.3,,
2018-01-30T14:41:40.898Z,55,,,,50.2,69.1,
2018-01-30T14:41:50.638Z,55,,,,50.1,,
2018-01-30T14:42:00.693Z,55,,,,50.1,,
2018-01-30T14:42:10.659Z,55,,,,50,69,
2018-01-30T14:42:21.651Z,55,,,,49.9,,
2018-01-30T14:42:30.635Z,55,,,,49.9,68.9,
2018-01-30T14:42:40.729Z,55,,,,49.8,,
2018-01-30T14:42:50.635Z,55,,,,49.7,,
2018-01-30T14:43:00.635Z,55,,,,49.5,68.7,
2018-01-30T14:43:10.635Z,55,,,,49.4,,
2018-01-30T14:43:20.636Z,55,,,,49.4,,
2018-01-30T14:43:30.636Z,55,,,,49.3,68.6,
2018-01-30T14:43:40.715Z,55,,,,49.2,,
2018-01-30T14:43:50.637Z,55,79,,0,49.1,71.3,2
2018-01-30T14:44:00.663Z,55,58,,,49,65.4,
2018-01-30T14:44:10.655Z,55,29,,,49,54.2,
2018-01-30T14:44:20.643Z,55,,,,48.9,45.6,
2018-01-30T14:44:30.649Z,55,,,,48.9,39.9,
2018-01-30T14:44:40.951Z,55,,,,48.7,37.8,
2018-01-30T14:44:50.658Z,55,,,,48.6,36.6,
2018-01-30T14:45:00.706Z,55,,,,48.5,37.2,
2018-01-30T14:45:11.629Z,55,,,,48.4,38.6,
2018-01-30T14:45:20.637Z,55,,,,48.3,38.9,
2018-01-30T14:45:30.649Z,55,,,,48.2,38.5,
2018-01-30T14:45:40.806Z,55,,,,48.2,38.1,
2018-01-30T14:45:50.645Z,55,,,,48.1,,
2018-01-30T14:46:00.636Z,55,,,,48,38.4,
2018-01-30T14:46:10.649Z,55,,,,48,39,
2018-01-30T14:46:20.636Z,55,,,,47.8,39.1,
2018-01-30T14:46:30.661Z,55,,,,47.7,39.3,
2018-01-30T14:46:40.833Z,55,,,,47.6,39.7,
2018-01-30T14:46:50.836Z,55,,,,47.5,39.8,
2018-01-30T14:47:00.753Z,55,,,,47.5,40.1,
2018-01-30T14:47:10.755Z,55,,,,47.4,40.3,
2018-01-30T14:47:20.638Z,55,,,,47.3,40.7,
2018-01-30T14:47:30.644Z,55,,,,47.2,41,
2018-01-30T14:47:40.800Z,55,,,,47.2,41.1,
2018-01-30T14:47:50.637Z,55,,,,47,41.5,
2018-01-30T14:48:01.632Z,55,,,,46.9,41.7,
2018-01-30T14:48:13.035Z,55,,,,46.8,42,
2018-01-30T14:48:23.844Z,55,,,,46.8,42.3,
2018-01-30T14:48:32.364Z,55,,,,46.7,42.5,
2018-01-30T14:48:42.062Z,55,,,,46.6,42.7,
2018-01-30T14:48:52.455Z,55,,,,46.5,43,
2018-01-30T14:49:01.216Z,55,,,,46.5,43.2,
2018-01-30T14:49:10.757Z,55,,,,46.4,43.4,
2018-01-30T14:49:20.747Z,55,,,,46.2,43.6,
2018-01-30T14:49:30.714Z,55,,,,46.1,44,
2018-01-30T14:49:40.786Z,55,,,,46.1,44.1,
2018-01-30T14:49:50.637Z,55,,,,46,44.3,
2018-01-30T14:50:00.636Z,55,,,,45.9,44.5,
2018-01-30T14:50:10.644Z,55,,,,45.8,44.8,
2018-01-30T14:50:20.636Z,55,,,,45.8,45,
2018-01-30T14:50:31.388Z,55,,,,45.7,45.1,
2018-01-30T14:50:40.848Z,55,0,,0,45.6,45.5,2
2018-01-30T14:50:51.739Z,55,,,,45.5,43.9,
2018-01-30T14:51:00.648Z,55,,,,45.5,42.8,
2018-01-30T14:51:10.637Z,55,,,,45.3,41.8,
2018-01-30T14:51:20.637Z,55,,,,45.2,41.4,
2018-01-30T14:51:31.219Z,55,,,,45.1,,
2018-01-30T14:51:41.456Z,55,,,,45.1,42,
2018-01-30T14:51:52.324Z,55,,,,45,41.9,
2018-01-30T14:52:03.685Z,55,,,,44.9,41.7,
2018-01-30T14:52:13.387Z,55,,,,44.8,41.5,
2018-01-30T14:52:20.886Z,55,,,,44.8,41.2,
2018-01-30T14:52:30.755Z,55,,,,44.7,40.9,
2018-01-30T14:52:40.795Z,55,,,,44.5,40.8,
2018-01-30T14:52:50.697Z,55,,,,44.4,40.7,
2018-01-30T14:53:00.640Z,55,,,,44.4,40.5,
2018-01-30T14:53:10.637Z,55,,,,44.3,40.3,
2018-01-30T14:53:20.636Z,55,,,,44.2,40.2,
2018-01-30T14:53:30.637Z,55,,,,44.1,40.1,
2018-01-30T14:53:40.729Z,55,,,,44.1,40,
2018-01-30T14:53:50.637Z,55,,,,44,40.1,
2018-01-30T14:54:00.637Z,55,,,,43.9,40.3,
2018-01-30T14:54:10.639Z,55,,,,43.7,40.5,
2018-01-30T14:54:20.636Z,55,,,,43.7,40.7,
2018-01-30T14:54:30.636Z,55,,,,43.6,40.8,
2018-01-30T14:54:40.768Z,55,,,,43.5,41,
2018-01-30T14:54:50.636Z,55,,,,43.4,,
2018-01-30T14:55:00.643Z,55,,,,43.3,41.1,
2018-01-30T14:55:10.636Z,55,,,,43.2,41.2,
2018-01-30T14:55:20.636Z,55,,,,43.1,41.4,
2018-01-30T14:55:30.640Z,55,,,,43,41.5,
2018-01-30T14:55:40.716Z,55,,,,43,41.6,
2018-01-30T14:55:50.639Z,55,,,,42.8,,
2018-01-30T14:56:00.641Z,55,,,,42.7,41.7,
2018-01-30T14:56:10.659Z,55,,,,42.6,,
2018-01-30T14:56:20.636Z,55,,,,42.6,41.8,
2018-01-30T14:56:35.657Z,55,,,,42.5,41.9,
2018-01-30T14:56:40.717Z,55,,,,42.4,,
2018-01-30T14:56:50.650Z,55,,,,42.3,42,
2018-01-30T14:57:00.636Z,55,,,,42.2,,
2018-01-30T14:57:10.636Z,55,,,,42.2,42.2,
2018-01-30T14:57:20.639Z,55,,,,42,,
2018-01-30T14:57:30.639Z,55,,,,41.9,42.3,
2018-01-30T14:57:40.727Z,55,,,,41.9,,
2018-01-30T14:57:50.650Z,55,,,,41.8,42.4,
2018-01-30T14:58:00.771Z,55,,,,41.7,,
2018-01-30T14:58:10.646Z,55,,,,41.6,,
2018-01-30T14:58:20.636Z,55,,,,41.6,42.5,
2018-01-30T14:58:30.637Z,55,,,,41.5,,
2018-01-30T14:58:40.716Z,55,,,,41.4,,
2018-01-30T14:58:50.638Z,55,,,,41.4,42.6,
2018-01-30T14:59:00.636Z,55,,,,41.2,,
2018-01-30T14:59:10.637Z,55,,,,41.1,,
2018-01-30T14:59:20.637Z,55,,,,41.1,,
2018-01-30T14:59:30.636Z,55,,,,41,42.7,
2018-01-30T14:59:40.717Z,55,,,,40.9,,
2018-01-30T14:59:50.636Z,55,,,,40.9,,
2018-01-30T15:00:00.714Z,55,,,,40.8,,
2018-01-30T15:00:10.638Z,55,,,,40.7,,
2018-01-30T15:00:20.637Z,55,,,,40.7,,
2018-01-30T15:00:30.637Z,55,,,,40.6,42.8,
2018-01-30T15:00:40.727Z,55,,,,40.5,,
2018-01-30T15:00:50.637Z,55,,,,40.5,,
2018-01-30T15:01:00.648Z,55,,,,40.3,,
2018-01-30T15:01:10.637Z,55,,,,40.2,,
2018-01-30T15:01:20.637Z,55,,,,40.2,,
2018-01-30T15:01:30.712Z,55,,,,40.1,,
2018-01-30T15:01:40.821Z,55,,,,40,,
2018-01-30T15:01:50.637Z,55,,,,40,42.8,
2018-01-30T15:02:00.639Z,55,,,,39.9,43,
2018-01-30T15:02:10.637Z,55,,,,39.9,,
2018-01-30T15:02:20.766Z,55,,,,39.8,,
2018-01-30T15:02:30.649Z,55,,,,39.6,,
2018-01-30T15:02:40.738Z,55,,,,39.6,,
2018-01-30T15:02:50.638Z,55,,,,39.5,,
2018-01-30T15:03:00.645Z,55,,,,39.4,,
2018-01-30T15:03:10.647Z,55,,,,39.4,,
2018-01-30T15:03:20.637Z,55,,,,39.3,,
2018-01-30T15:03:30.644Z,55,,,,39.3,,
2018-01-30T15:03:41.720Z,55,,,,39.1,,
2018-01-30T15:03:50.664Z,55,,,,39,,
2018-01-30T15:04:00.669Z,55,,,,39,,
2018-01-30T15:04:10.637Z,55,,,,38.9,,
2018-01-30T15:04:20.638Z,55,,,,38.9,,
