Time,PrimT,HwTSet,ChActive,HwTOutlet,PrimTSet,ActPow,HwActive
2018-01-05T05:25:32.840Z,45.3,55,,35.3,,,
2018-01-05T05:25:37.758Z,45.4,55,,35.3,,,
2018-01-05T05:25:47.757Z,45.7,55,,35.3,,,
2018-01-05T05:25:57.756Z,45.8,55,,35.3,,,
2018-01-05T05:26:07.756Z,46,55,,35.4,,,
2018-01-05T05:26:17.760Z,46.2,55,,35.4,,,
2018-01-05T05:26:27.758Z,46.4,55,,35.4,,,
2018-01-05T05:26:37.755Z,46.7,55,,35.4,,,
2018-01-05T05:26:47.784Z,46.8,55,,35.4,,,
2018-01-05T05:26:58.752Z,47,55,,35.6,,,
2018-01-05T05:27:07.756Z,47.1,55,,35.6,,,
2018-01-05T05:27:17.756Z,47.3,55,,35.7,,,
2018-01-05T05:27:27.829Z,47.6,55,,35.7,,,
2018-01-05T05:27:37.756Z,47.8,55,,35.8,,,
2018-01-05T05:27:47.756Z,48,55,,35.8,,,
2018-01-05T05:27:57.759Z,48.1,55,,35.9,,,
2018-01-05T05:28:07.756Z,48.2,55,,35.9,,,
2018-01-05T05:28:17.756Z,48.4,55,,36,,,
2018-01-05T05:28:27.756Z,48.6,55,,36,,,
2018-01-05T05:28:37.756Z,48.8,55,,36.2,,,
2018-01-05T05:28:47.756Z,49,55,,36.2,,,
2018-01-05T05:28:57.756Z,49.1,55,,36.3,,,
2018-01-05T05:29:07.756Z,49.3,55,,36.4,,,
2018-01-05T05:29:17.757Z,49.4,55,,36.4,,,
2018-01-05T05:29:27.759Z,49.7,55,,36.5,,,
2018-01-05T05:29:37.759Z,49.8,55,,36.7,,,
2018-01-05T05:29:47.756Z,50,55,,36.7,,,
2018-01-05T05:29:57.790Z,50.1,55,,36.8,,,
2018-01-05T05:30:07.756Z,50.2,55,,36.9,,,
2018-01-05T05:30:17.756Z,50.3,55,,36.9,,,
2018-01-05T05:30:27.757Z,50.5,55,,37,,,
2018-01-05T05:30:37.756Z,50.7,55,,37.2,,,
2018-01-05T05:30:47.756Z,50.8,55,,37.3,,,
2018-01-05T05:30:57.756Z,51,55,,37.3,,,
2018-01-05T05:31:07.760Z,51.1,55,,37.4,,,
2018-01-05T05:31:17.757Z,51.2,55,,37.5,,,
2018-01-05T05:31:27.756Z,51.4,55,,37.5,,,
2018-01-05T05:31:37.756Z,51.6,55,,37.7,,,
2018-01-05T05:31:47.757Z,51.7,55,,37.8,,,
2018-01-05T05:31:57.756Z,51.8,55,,37.9,,,
2018-01-05T05:32:07.757Z,52,55,,37.9,,,
2018-01-05T05:32:17.756Z,52.2,55,,38,,,
2018-01-05T05:32:32.847Z,52.3,55,,38.1,,,
2018-01-05T05:32:38.751Z,52.4,55,,38.3,,,
2018-01-05T05:32:47.756Z,52.6,55,,38.3,,,
2018-01-05T05:32:57.757Z,52.7,55,,38.4,,,
2018-01-05T05:33:07.757Z,,55,,38.5,,,
2018-01-05T05:33:17.758Z,53,55,,38.6,,,
2018-01-05T05:33:27.756Z,53.2,55,,38.6,,0,
2018-01-05T05:33:37.756Z,52.7,55,1,38.8,,,0
2018-01-05T05:33:47.757Z,51.5,55,,38.9,,,
2018-01-05T05:33:57.757Z,50.2,55,,39,,,
2018-01-05T05:34:07.757Z,49.6,55,,39.1,,,
2018-01-05T05:34:17.756Z,49.4,55,,39.1,,,
2018-01-05T05:34:27.757Z,49.6,55,,39.3,,,
2018-01-05T05:34:37.756Z,50,55,,39.4,,,
2018-01-05T05:34:47.763Z,49.9,55,,39.4,,,
2018-01-05T05:34:57.756Z,49.5,55,,39.5,,,
2018-01-05T05:35:07.759Z,49.2,55,,39.6,,,
2018-01-05T05:35:17.759Z,48.9,55,,39.6,,,
2018-01-05T05:35:28.805Z,48.6,55,,39.8,,,
2018-01-05T05:35:37.759Z,48.4,55,,39.8,,,
2018-01-05T05:35:47.757Z,48.2,55,,39.9,,,
2018-01-05T05:35:57.757Z,48.1,55,,39.9,,,
2018-01-05T05:36:07.757Z,47.8,55,,39.9,,,
2018-01-05T05:36:17.763Z,47.7,55,,39.9,,,
2018-01-05T05:36:27.758Z,47.5,55,,39.9,,,
2018-01-05T05:36:37.782Z,,55,,39.9,,,
2018-01-05T05:36:47.757Z,47.6,55,,39.9,,,
2018-01-05T05:36:57.757Z,47.8,55,,39.9,,,
2018-01-05T05:37:07.757Z,48,55,,39.9,,,
2018-01-05T05:37:17.757Z,48.1,55,,39.9,,,
2018-01-05T05:37:27.769Z,48.2,55,,39.9,,,
2018-01-05T05:37:37.757Z,48.3,55,,39.9,,,
2018-01-05T05:37:47.757Z,48.4,55,,39.9,,,
2018-01-05T05:37:57.757Z,48.5,55,,39.9,,,
2018-01-05T05:38:07.758Z,48.6,55,,39.9,,,
2018-01-05T05:38:22.777Z,,55,,39.9,,,
2018-01-05T05:38:27.767Z,48.7,55,,39.8,,,
2018-01-05T05:38:37.774Z,48.9,55,,39.8,,,
2018-01-05T05:38:47.757Z,,55,,39.8,,,
2018-01-05T05:38:57.757Z,49,55,,39.8,,,
2018-01-05T05:39:07.788Z,,55,,39.8,,,
2018-01-05T05:39:17.759Z,49.1,55,,39.8,,,
2018-01-05T05:39:27.758Z,,55,,39.8,,,
2018-01-05T05:39:37.757Z,49.2,55,,39.6,,,
2018-01-05T05:39:47.757Z,,55,,39.6,,,
2018-01-05T05:39:57.772Z,49.3,55,,39.6,,,
2018-01-05T05:40:07.758Z,,55,,39.6,,,
2018-01-05T05:40:17.757Z,,55,,39.6,,,
2018-01-05T05:40:27.758Z,49.4,55,,39.6,,,
2018-01-05T05:40:37.777Z,,55,,39.5,,,
2018-01-05T05:40:47.758Z,,55,,39.5,,,
2018-01-05T05:40:57.758Z,49.5,55,,39.5,,,
2018-01-05T05:41:12.778Z,,55,,39.5,,,
2018-01-05T05:41:17.757Z,,55,,39.5,,,
2018-01-05T05:41:27.758Z,,55,,39.4,,,
2018-01-05T05:41:37.757Z,49.7,55,,39.4,,,
2018-01-05T05:41:47.787Z,,55,,39.4,,,
2018-01-05T05:41:57.757Z,,55,,39.4,,,
2018-01-05T05:42:07.758Z,,55,,39.4,,,
2018-01-05T05:42:17.758Z,49.8,55,,39.3,,,
2018-01-05T05:42:27.757Z,,55,,39.3,,,
2018-01-05T05:42:37.787Z,,55,,39.3,,,
2018-01-05T05:42:47.758Z,,55,,39.3,,,
2018-01-05T05:42:57.758Z,,55,,39.3,,,
2018-01-05T05:43:07.759Z,,55,,39.1,,,
2018-01-05T05:43:17.758Z,,55,,39.1,,,
2018-01-05T05:43:27.757Z,,55,,39.1,,,
2018-01-05T05:43:37.758Z,,55,,39,,,
2018-01-05T05:43:47.758Z,,55,,39,,,
2018-01-05T05:43:57.760Z,,55,,39,,,
2018-01-05T05:44:07.761Z,,55,,39,,,
2018-01-05T05:44:17.758Z,,55,,38.9,,,
2018-01-05T05:44:27.760Z,,55,,38.9,,,
2018-01-05T05:44:37.758Z,,55,,38.9,,,
2018-01-05T05:44:47.758Z,,55,,38.8,,,
2018-01-05T05:44:57.758Z,,55,,38.8,,,
2018-01-05T05:45:07.795Z,,55,,38.8,,,
2018-01-05T05:45:17.759Z,,55,,38.8,,,
2018-01-05T05:45:28.796Z,49.7,55,,38.6,,,
2018-01-05T05:45:37.758Z,49.8,55,,38.6,,,
2018-01-05T05:45:47.764Z,49.7,55,,38.6,,,
2018-01-05T05:45:57.759Z,,55,,38.5,,,
2018-01-05T05:46:07.759Z,,55,,38.5,,,
2018-01-05T05:46:17.825Z,,55,,38.5,,,
2018-01-05T05:46:27.758Z,,55,,38.4,,,
2018-01-05T05:46:37.924Z,,55,,38.4,,,
2018-01-05T05:46:47.762Z,,55,,38.4,,,
2018-01-05T05:46:57.758Z,,55,,38.3,,,
2018-01-05T05:47:07.758Z,,55,,38.3,,,
2018-01-05T05:47:17.934Z,,55,,38.3,,,
2018-01-05T05:47:27.758Z,,55,,38.1,,,
2018-01-05T05:47:37.758Z,49.5,55,,38.1,,,
2018-01-05T05:47:47.759Z,,55,,38.1,,,
2018-01-05T05:47:57.758Z,,55,,38.1,,,
2018-01-05T05:48:07.767Z,,55,,38,,,
2018-01-05T05:48:17.758Z,,55,,38,,,
2018-01-05T05:48:27.759Z,,55,,38,,,
2018-01-05T05:48:37.760Z,,55,,37.9,,,
2018-01-05T05:48:47.758Z,,55,,37.9,,,
2018-01-05T05:48:57.760Z,,55,,37.9,,,
2018-01-05T05:49:07.759Z,49.4,55,,37.8,,,
2018-01-05T05:49:17.758Z,,55,,37.8,,,
2018-01-05T05:49:27.758Z,,55,,37.7,,,
2018-01-05T05:49:37.759Z,,55,,37.7,,,
2018-01-05T05:49:47.759Z,,55,1,37.7,,,0
2018-01-05T05:49:57.759Z,53.3,55,,37.5,,79,
2018-01-05T05:50:07.760Z,56.6,55,,37.5,,51,
2018-01-05T05:50:17.760Z,54.1,55,,37.5,,29,
2018-01-05T05:50:27.759Z,48.4,55,,37.4,,,
2018-01-05T05:50:37.759Z,45.5,55,,37.4,,,
2018-01-05T05:50:47.759Z,44.5,55,,37.4,,,
2018-01-05T05:50:57.761Z,44.3,55,,37.4,,,
2018-01-05T05:51:08.772Z,45.2,55,,37.3,,,
2018-01-05T05:51:17.759Z,46,55,,37.3,,,
2018-01-05T05:51:27.759Z,45.8,55,,37.3,,,
2018-01-05T05:51:37.759Z,45.7,55,,37.2,,,
2018-01-05T05:51:47.759Z,,55,,37.2,,,
2018-01-05T05:51:57.759Z,46,55,,37.2,,,
2018-01-05T05:52:07.763Z,46.1,55,,37.2,,,
2018-01-05T05:52:17.759Z,46.3,55,,37.2,,,
2018-01-05T05:52:27.759Z,46.6,55,,37.2,,,
2018-01-05T05:52:37.759Z,,55,,37,,,
2018-01-05T05:52:47.760Z,46.8,55,,37,,,
2018-01-05T05:52:57.759Z,47,55,,37,,,
2018-01-05T05:53:07.760Z,47.1,55,,37.2,,,
2018-01-05T05:53:17.759Z,47.3,55,,37.2,,,
2018-01-05T05:53:27.759Z,47.4,55,,37.2,,,
2018-01-05T05:53:42.779Z,47.7,55,,37.2,,,
2018-01-05T05:53:47.759Z,47.9,55,,37.2,,,
2018-01-05T05:54:02.779Z,48,55,,37.2,,,
2018-01-05T05:54:07.759Z,48.3,55,,37.2,,,
2018-01-05T05:54:17.760Z,48.4,55,,37.2,,,
2018-01-05T05:54:27.760Z,48.7,55,,37.3,,,
2018-01-05T05:54:37.767Z,48.8,55,,37.3,,,
2018-01-05T05:54:47.760Z,49,55,,37.3,,,
2018-01-05T05:54:57.760Z,49.2,55,,37.4,,,
2018-01-05T05:55:07.761Z,49.3,55,,37.4,,,
2018-01-05T05:55:17.760Z,49.6,55,,37.5,,,
2018-01-05T05:55:27.947Z,49.7,55,,37.5,,,
2018-01-05T05:55:37.759Z,49.8,55,,37.7,,,
2018-01-05T05:55:47.761Z,50,55,,37.7,,,
2018-01-05T05:55:57.759Z,50.1,55,,37.8,,,
2018-01-05T05:56:07.760Z,50.3,55,,37.8,,,
2018-01-05T05:56:17.760Z,50.5,55,,37.9,,,
2018-01-05T05:56:27.760Z,50.6,55,1,37.9,,0,0
2018-01-05T05:56:37.760Z,49.4,55,,38,,,
2018-01-05T05:56:53.100Z,47.9,55,,38.1,,,
2018-01-05T05:56:57.759Z,47.1,55,,38.1,,,
2018-01-05T05:57:07.760Z,46.8,55,,38.3,,,
2018-01-05T05:57:17.760Z,47,55,,38.3,,,
2018-01-05T05:57:27.760Z,47.4,55,,38.4,,,
2018-01-05T05:57:37.763Z,,55,,38.5,,,
2018-01-05T05:57:47.766Z,47.2,55,,38.5,,,
2018-01-05T05:57:57.760Z,46.8,55,,38.6,,,
2018-01-05T05:58:07.763Z,46.5,55,,38.8,,,
2018-01-05T05:58:17.760Z,46.1,55,,38.8,,,
2018-01-05T05:58:27.761Z,45.9,55,,38.8,,,
2018-01-05T05:58:37.761Z,45.8,55,,38.9,,,
2018-01-05T05:58:47.760Z,45.7,55,,38.9,,,
2018-01-05T05:58:57.761Z,45.6,55,,38.9,,,
2018-01-05T05:59:07.760Z,45.3,55,,38.9,,,
2018-01-05T05:59:17.760Z,45.2,55,,38.9,,,
2018-01-05T05:59:27.762Z,45.1,55,,38.9,,,
2018-01-05T05:59:43.181Z,45.2,55,,38.9,,,
2018-01-05T05:59:47.760Z,45.5,55,,38.9,,,
2018-01-05T05:59:57.763Z,45.6,55,,38.9,,,
2018-01-05T06:00:07.760Z,45.7,55,,38.9,,,
2018-01-05T06:00:17.798Z,45.8,55,,38.9,,,
2018-01-05T06:00:27.760Z,46,55,,38.9,,,
2018-01-05T06:00:37.775Z,,55,,38.9,,,
2018-01-05T06:00:47.760Z,46.1,55,,38.8,,,
2018-01-05T06:00:57.760Z,46.2,55,,38.8,,,
2018-01-05T06:01:07.766Z,46.4,55,,38.8,,,
2018-01-05T06:01:17.765Z,,55,,38.8,,,
2018-01-05T06:01:27.810Z,46.5,55,,38.8,,,
2018-01-05T06:01:37.760Z,46.6,55,,38.6,,,
2018-01-05T06:01:47.767Z,,55,,38.6,,,
2018-01-05T06:01:57.760Z,46.7,55,,38.6,,,
2018-01-05T06:02:07.760Z,,55,,38.6,,,
2018-01-05T06:02:17.761Z,46.8,55,,38.5,,,
2018-01-05T06:02:27.765Z,,55,,38.5,,,
2018-01-05T06:02:37.762Z,46.9,55,,38.5,,,
2018-01-05T06:02:47.775Z,,55,,38.5,,,
2018-01-05T06:02:57.762Z,47,55,,38.5,,,
2018-01-05T06:03:07.761Z,,55,,38.4,,,
2018-01-05T06:03:17.790Z,,55,,38.4,,,
2018-01-05T06:03:27.766Z,47.2,55,,38.3,,,
2018-01-05T06:03:37.776Z,,55,,38.3,,,
2018-01-05T06:03:47.761Z,,55,,38.3,,,
2018-01-05T06:03:58.757Z,47.3,55,,38.3,,,
2018-01-05T06:04:07.761Z,,55,,38.1,,,
2018-01-05T06:04:17.761Z,,55,,38.1,,,
2018-01-05T06:04:27.760Z,,55,,38.1,,,
2018-01-05T06:04:37.762Z,47.4,55,,38.1,,,
2018-01-05T06:04:47.763Z,,55,,38,,,
2018-01-05T06:04:57.761Z,,55,,38,,,
2018-01-05T06:05:07.761Z,,55,,38,,,
2018-01-05T06:05:17.764Z,,55,,38,,,
2018-01-05T06:05:27.761Z,,55,,37.9,,,
2018-01-05T06:05:37.789Z,,55,,37.9,,,
2018-01-05T06:05:47.761Z,,55,,37.9,,,
2018-01-05T06:05:57.766Z,47.5,55,,37.8,,,
2018-01-05T06:06:07.763Z,,55,,37.8,,,
2018-01-05T06:06:17.761Z,,55,,37.8,,,
2018-01-05T06:06:27.761Z,,55,,37.8,,,
2018-01-05T06:06:37.766Z,,55,,37.7,,,
2018-01-05T06:06:50.876Z,,55,,37.7,,,
2018-01-05T06:06:57.761Z,,55,,37.7,,,
2018-01-05T06:07:07.779Z,,55,,37.5,,,
2018-01-05T06:07:17.762Z,,55,,37.5,,,
2018-01-05T06:07:27.765Z,,55,,37.5,,,
2018-01-05T06:07:37.763Z,,55,,37.4,,,
2018-01-05T06:07:47.767Z,,55,,37.4,,,
2018-01-05T06:07:57.766Z,,55,,37.4,,,
2018-01-05T06:08:07.790Z,,55,,37.3,,,
2018-01-05T06:08:17.765Z,,55,,37.3,,,
2018-01-05T06:08:27.777Z,,55,,37.3,,,
2018-01-05T06:08:37.761Z,,55,,37.3,,,
2018-01-05T06:08:47.764Z,,55,,37.2,,,
2018-01-05T06:08:57.762Z,,55,,37.2,,,
2018-01-05T06:09:07.763Z,,55,,37.2,,,
2018-01-05T06:09:17.803Z,,55,,37.2,,,
2018-01-05T06:09:27.781Z,47.5,55,1,37,,,0
2018-01-05T06:09:42.852Z,52.2,55,,37,,77,
2018-01-05T06:09:47.765Z,55.5,55,,36.9,,43,
2018-01-05T06:09:57.780Z,52.6,55,,36.9,,29,
2018-01-05T06:10:07.770Z,48.5,55,,36.9,,,
2018-01-05T06:10:17.771Z,45.6,55,,36.8,,,
2018-01-05T06:10:27.797Z,44.4,55,,36.8,,,
2018-01-05T06:10:37.765Z,44.2,55,,36.8,,,
2018-01-05T06:10:47.766Z,45.3,55,,36.8,,,
2018-01-05T06:10:57.768Z,45.9,55,,36.8,,,
2018-01-05T06:11:07.761Z,45.8,55,,36.7,,,
2018-01-05T06:11:17.764Z,45.7,55,,36.7,,,
2018-01-05T06:11:27.762Z,45.8,55,,36.7,,,
2018-01-05T06:11:37.779Z,46,55,,36.7,,,
2018-01-05T06:11:47.762Z,46.2,55,,36.7,,,
2018-01-05T06:11:57.768Z,46.4,55,,36.7,,,
2018-01-05T06:12:07.786Z,46.6,,,,,,
2018-01-05T06:12:17.765Z,46.7,55,,36.7,,,
2018-01-05T06:12:28.929Z,46.9,55,,36.7,,,
2018-01-05T06:12:37.762Z,47,55,,36.7,,,
2018-01-05T06:12:47.784Z,47.2,55,,36.7,,,
2018-01-05T06:12:57.775Z,47.4,55,,36.7,,,
2018-01-05T06:13:07.794Z,47.6,55,,36.7,,,
2018-01-05T06:13:17.795Z,47.8,55,,36.8,,,
2018-01-05T06:13:27.763Z,48,55,,36.8,,,
2018-01-05T06:13:37.762Z,48.1,55,,36.8,,,
2018-01-05T06:13:47.806Z,48.3,55,,36.8,,,
2018-01-05T06:13:57.763Z,48.6,55,,36.9,,,
2018-01-05T06:14:07.765Z,48.7,55,,36.9,,,
2018-01-05T06:14:17.762Z,48.9,55,,37,,,
2018-01-05T06:14:27.762Z,49,55,,37,,,
2018-01-05T06:14:38.753Z,49.1,55,,37.2,,,
2018-01-05T06:14:47.765Z,49.3,55,,37.2,,,
2018-01-05T06:14:57.844Z,49.6,55,,37.3,,,
2018-01-05T06:15:07.762Z,49.7,55,,37.3,,,
2018-01-05T06:15:22.782Z,49.9,55,,37.4,,,
2018-01-05T06:15:27.771Z,50,55,,37.4,,,
2018-01-05T06:15:37.764Z,50.1,55,,37.5,,,
2018-01-05T06:15:47.766Z,50.3,55,,37.5,,,
2018-01-05T06:15:57.763Z,50.5,55,,37.7,,,
2018-01-05T06:16:07.762Z,50.4,,1,,,0,0
2018-01-05T06:16:17.762Z,49.2,55,,37.8,,,
2018-01-05T06:16:27.763Z,47.8,55,,37.9,,,
2018-01-05T06:16:37.763Z,47.1,55,,38,,,
2018-01-05T06:16:47.771Z,46.8,55,,38,,,
2018-01-05T06:16:57.763Z,47.1,55,,38.1,,,
2018-01-05T06:17:07.791Z,47.5,55,,38.1,,,
2018-01-05T06:17:17.766Z,47.4,55,,38.3,,,
2018-01-05T06:17:27.771Z,47,55,,38.4,,,
2018-01-05T06:17:37.762Z,46.7,55,,38.4,,,
2018-01-05T06:17:47.762Z,46.4,55,,38.5,,,
2018-01-05T06:17:57.862Z,46.1,55,,38.5,,,
2018-01-05T06:18:07.763Z,45.9,,,,,,
2018-01-05T06:18:17.763Z,45.8,55,,38.6,,,
2018-01-05T06:18:27.763Z,45.7,55,,38.6,,,
2018-01-05T06:18:37.763Z,45.5,55,,38.6,,,
2018-01-05T06:18:47.763Z,45.3,55,,38.6,,,
2018-01-05T06:18:57.768Z,45.2,55,,38.6,,,
2018-01-05T06:19:07.882Z,45.1,55,,38.8,,,
2018-01-05T06:19:17.763Z,45.2,55,,38.6,,,
2018-01-05T06:19:27.763Z,45.5,55,,38.8,,,
2018-01-05T06:19:38.764Z,45.6,55,,38.6,,,
2018-01-05T06:19:47.763Z,45.7,55,,38.6,,,
2018-01-05T06:19:57.763Z,45.8,55,,38.6,,,
2018-01-05T06:20:07.763Z,45.9,55,,38.6,,,
2018-01-05T06:20:17.764Z,46,55,,38.6,,,
2018-01-05T06:20:27.765Z,46.1,55,,38.6,,,
2018-01-05T06:20:37.763Z,46.2,55,,38.6,,,
2018-01-05T06:20:47.780Z,,55,,38.5,,,
2018-01-05T06:20:57.770Z,46.4,55,,38.5,,,
2018-01-05T06:21:07.763Z,46.5,55,1,38.5,75,0,0
2018-01-05T06:21:17.763Z,,55,,38.5,,,
2018-01-05T06:21:27.769Z,46.6,55,,38.5,,,
2018-01-05T06:21:37.763Z,46.7,55,,38.4,,,
2018-01-05T06:21:47.763Z,,55,,38.4,,,
2018-01-05T06:21:57.875Z,46.8,55,,38.4,,,
2018-01-05T06:22:07.764Z,,55,,38.4,,,
2018-01-05T06:22:17.764Z,46.9,55,,38.3,,,
2018-01-05T06:22:28.755Z,,55,,38.3,,,
2018-01-05T06:22:37.763Z,,55,,38.3,,,
2018-01-05T06:22:47.779Z,47,55,,38.3,,,
2018-01-05T06:22:57.763Z,,55,,38.3,,,
2018-01-05T06:23:07.764Z,,55,,38.1,,,
2018-01-05T06:23:17.763Z,47.2,55,,38.1,,,
2018-01-05T06:23:27.773Z,,55,,38.1,,,
2018-01-05T06:23:37.763Z,,55,,38.1,,,
2018-01-05T06:23:47.770Z,,55,,38,,,
2018-01-05T06:23:57.786Z,47.3,55,,38,,,
2018-01-05T06:24:07.791Z,,55,,38,,,
2018-01-05T06:24:17.859Z,,55,,37.9,,,
2018-01-05T06:24:27.805Z,,55,,37.9,,,
2018-01-05T06:24:37.838Z,47.4,55,,37.9,,,
2018-01-05T06:24:47.815Z,,55,,37.9,,,
2018-01-05T06:24:57.778Z,,55,,37.9,,,
2018-01-05T06:25:07.767Z,,55,,37.8,,,
2018-01-05T06:25:18.779Z,,55,,37.8,,,
2018-01-05T06:25:27.789Z,,55,,37.8,,,
2018-01-05T06:25:37.765Z,,55,,37.8,,,
2018-01-05T06:25:47.795Z,,55,,37.7,,,
2018-01-05T06:25:57.763Z,,55,,37.7,,,
2018-01-05T06:26:07.785Z,,55,,37.7,,,
2018-01-05T06:26:17.785Z,,55,,37.5,,,
2018-01-05T06:26:27.764Z,,55,,37.5,,,
2018-01-05T06:26:37.787Z,,55,,37.5,,,
2018-01-05T06:26:47.764Z,47.5,55,,37.4,,,
2018-01-05T06:26:57.764Z,,55,,37.4,,,
2018-01-05T06:27:07.764Z,47.4,55,,37.4,,,
2018-01-05T06:27:17.768Z,,55,,37.4,,,
2018-01-05T06:27:27.813Z,,55,,37.3,,,
2018-01-05T06:27:37.876Z,,55,,37.3,,,
2018-01-05T06:27:47.786Z,,55,,37.3,,,
2018-01-05T06:27:57.764Z,,55,,37.3,,,
2018-01-05T06:28:12.784Z,,55,,37.2,,,
2018-01-05T06:28:17.764Z,,55,,37.2,,,
2018-01-05T06:28:27.764Z,,55,,37.2,,,
2018-01-05T06:28:37.764Z,,55,,37,,,
2018-01-05T06:28:47.771Z,,55,,37,,,
2018-01-05T06:28:57.764Z,,55,,37,,,
2018-01-05T06:29:07.764Z,47.5,,1,,,79,0
2018-01-05T06:29:17.764Z,52.9,55,,36.9,,73,
2018-01-05T06:29:27.765Z,55.8,55,,36.9,,39,
2018-01-05T06:29:37.774Z,52.1,55,,36.9,,29,
2018-01-05T06:29:47.764Z,47.9,55,,36.8,,,
2018-01-05T06:29:57.771Z,45.4,55,,36.8,,,
2018-01-05T06:30:07.766Z,44.4,,,,,,
2018-01-05T06:30:17.764Z,44.2,55,,36.7,,,
2018-01-05T06:30:27.781Z,45.3,55,,36.7,,,
2018-01-05T06:30:37.783Z,45.8,55,,36.7,,,
2018-01-05T06:30:47.792Z,45.7,55,,36.7,,,
2018-01-05T06:31:03.788Z,45.6,55,,36.7,,,
2018-01-05T06:31:07.765Z,45.8,55,,36.7,,,
2018-01-05T06:31:17.765Z,46,55,,36.5,,,
2018-01-05T06:31:27.767Z,46.2,55,,36.5,,,
2018-01-05T06:31:37.765Z,46.4,55,,36.5,,,
2018-01-05T06:31:47.764Z,46.6,55,,36.5,,,
2018-01-05T06:31:57.765Z,46.7,55,,36.5,,,
2018-01-05T06:32:07.823Z,46.9,55,,36.5,,,
2018-01-05T06:32:17.810Z,47.1,55,,36.5,,,
2018-01-05T06:32:28.729Z,47.2,55,,36.5,,,
2018-01-05T06:32:37.826Z,47.4,55,,36.7,,,
2018-01-05T06:32:47.784Z,47.7,55,,36.7,,,
2018-01-05T06:32:57.764Z,47.8,55,,36.7,,,
2018-01-05T06:33:07.795Z,47.9,55,,36.8,,,
2018-01-05T06:33:17.806Z,48.1,55,,36.8,,,
2018-01-05T06:33:27.860Z,48.3,55,,36.8,,,
2018-01-05T06:33:37.768Z,48.4,55,,36.9,,,
2018-01-05T06:33:47.810Z,48.7,55,,36.9,,,
2018-01-05T06:33:57.786Z,48.8,55,,37,,,
2018-01-05T06:34:07.765Z,49,,,,,,
2018-01-05T06:34:17.765Z,49.2,55,,37,,,
2018-01-05T06:34:27.765Z,49.3,55,,37.2,,,
2018-01-05T06:34:37.765Z,49.6,55,,37.3,,,
2018-01-05T06:34:47.767Z,49.7,55,,37.3,,,
2018-01-05T06:34:57.770Z,49.8,55,,37.4,,,
2018-01-05T06:35:07.765Z,50,,,,,,
2018-01-05T06:35:18.765Z,50.1,55,,37.5,,,
2018-01-05T06:35:27.765Z,50.3,55,,37.7,,,
2018-01-05T06:35:37.766Z,50.6,55,,37.7,,,
2018-01-05T06:35:47.765Z,50.3,55,1,37.8,,0,0
2018-01-05T06:35:57.771Z,48.7,55,,37.8,,,
2018-01-05T06:36:07.777Z,47.7,,,,,,
2018-01-05T06:36:17.768Z,47,55,,38,,,
2018-01-05T06:36:27.765Z,46.8,55,,38.1,,,
2018-01-05T06:36:37.765Z,47,55,,38.1,,,
2018-01-05T06:36:47.767Z,47.5,55,,38.3,,,
2018-01-05T06:36:57.798Z,47.3,55,,38.3,,,
2018-01-05T06:37:07.765Z,46.9,55,,38.4,,,
2018-01-05T06:37:17.773Z,46.7,55,,38.5,,,
2018-01-05T06:37:27.813Z,46.4,55,,38.5,,,
2018-01-05T06:37:37.779Z,46.1,55,,38.5,,,
2018-01-05T06:37:47.806Z,45.9,55,,38.6,,,
2018-01-05T06:37:57.767Z,45.8,55,,38.6,,,
2018-01-05T06:38:08.807Z,45.7,55,,38.6,,,
2018-01-05T06:38:17.775Z,45.5,55,,38.8,,,
2018-01-05T06:38:27.774Z,45.3,55,,38.8,,,
2018-01-05T06:38:37.765Z,45.2,55,,38.8,,,
2018-01-05T06:38:47.766Z,45.1,,,,,,
2018-01-05T06:38:57.766Z,45.3,55,,38.8,,,
2018-01-05T06:39:07.796Z,,55,,38.8,,,
2018-01-05T06:39:17.766Z,45.7,55,,38.8,,,
2018-01-05T06:39:27.765Z,45.8,,,,,,
2018-01-05T06:39:37.766Z,45.9,55,,38.6,,,
2018-01-05T06:39:47.765Z,46,55,,38.8,,,
2018-01-05T06:40:07.767Z,46.1,55,,38.6,,,
2018-01-05T06:40:17.767Z,46.2,55,,38.6,,,
2018-01-05T06:40:27.776Z,46.4,55,,38.6,,,
2018-01-05T06:40:37.766Z,,55,,38.6,,,
2018-01-05T06:40:47.776Z,46.5,55,,38.5,,,
2018-01-05T06:40:58.762Z,46.6,55,,38.5,,,
2018-01-05T06:41:07.785Z,,55,,38.5,,,
2018-01-05T06:41:17.875Z,46.7,55,,38.5,,,
2018-01-05T06:41:27.766Z,,55,,38.5,,,
2018-01-05T06:41:37.769Z,46.8,55,,38.4,,,
2018-01-05T06:41:47.781Z,,55,,38.4,,,
2018-01-05T06:41:57.767Z,46.9,55,,38.4,,,
2018-01-05T06:42:07.766Z,,55,,38.4,,,
2018-01-05T06:42:17.766Z,47,55,,38.3,,,
2018-01-05T06:42:28.004Z,,55,,38.3,,,
2018-01-05T06:42:37.766Z,,55,,38.3,,,
2018-01-05T06:42:47.785Z,47.2,55,,38.3,,,
2018-01-05T06:42:57.766Z,,55,,38.1,,,
2018-01-05T06:43:07.766Z,,55,,38.1,,,
2018-01-05T06:43:17.765Z,47.3,55,,38.1,,,
2018-01-05T06:43:27.766Z,,55,,38.1,,,
2018-01-05T06:43:37.783Z,,55,,38,,,
