Time,PrimTSet,HwTOutlet,PrimT,HwActive,HwTSet,ActPow,ChActive
2018-02-12T12:26:25.198Z,,62.3,,,55,,
2018-02-12T12:26:35.209Z,,62.3,,,55,,
2018-02-12T12:26:45.194Z,,62.3,,,55,,
2018-02-12T12:26:55.194Z,,62.3,,,55,,
2018-02-12T12:27:05.181Z,,62.3,,,55,,
2018-02-12T12:27:15.168Z,,62.3,,,55,,
2018-02-12T12:27:25.191Z,,62.3,,,55,,
2018-02-12T12:27:35.200Z,,62.3,,,55,,
2018-02-12T12:27:45.183Z,,62.3,,,55,,
2018-02-12T12:27:55.206Z,,62.3,,,55,,
2018-02-12T12:28:05.168Z,,62.3,,,55,,
2018-02-12T12:28:15.144Z,,62.3,,,55,,
2018-02-12T12:28:26.154Z,,62.3,,,55,,
2018-02-12T12:28:35.173Z,,62.3,,,55,,
2018-02-12T12:28:45.154Z,,62.3,,,55,,
2018-02-12T12:28:55.158Z,,62.3,,,55,,
2018-02-12T12:29:05.178Z,,62.4,,,55,,
2018-02-12T12:29:15.174Z,,62.8,,,55,,
2018-02-12T12:29:25.174Z,,62.9,,,55,,
2018-02-12T12:29:35.201Z,,62.9,,,55,,
2018-02-12T12:29:45.168Z,,62.8,,,55,,
2018-02-12T12:29:55.189Z,,62.7,,,55,,
2018-02-12T12:30:05.194Z,,62.7,,,55,,
2018-02-12T12:30:15.134Z,,62.6,,,55,,
2018-02-12T12:30:25.198Z,,62.6,,,55,,
2018-02-12T12:30:35.135Z,,62.6,,,55,,
2018-02-12T12:30:45.152Z,,62.6,,,55,,
2018-02-12T12:30:55.210Z,,62.6,,,55,,
2018-02-12T12:31:05.174Z,,62.6,,,55,,
2018-02-12T12:31:16.201Z,,62.6,,,55,,
2018-02-12T12:31:25.169Z,,62.6,,,55,,
2018-02-12T12:31:35.184Z,,62.6,,,55,,
2018-02-12T12:31:45.187Z,,62.6,,,55,,
2018-02-12T12:31:55.167Z,,62.6,,,55,,
2018-02-12T12:32:05.178Z,,62.6,,,55,,
2018-02-12T12:32:15.182Z,,62.6,,,55,,
2018-02-12T12:32:25.179Z,,62.6,,,55,,
2018-02-12T12:32:35.201Z,,62.6,,,55,,
2018-02-12T12:32:45.170Z,,62.6,,,55,,
2018-02-12T12:32:55.170Z,,62.6,,,55,,
2018-02-12T12:33:05.167Z,,62.6,75.9,,55,,
2018-02-12T12:33:15.193Z,,62.4,76,,55,,
2018-02-12T12:33:25.146Z,,62.4,75.9,,55,,
2018-02-12T12:33:35.204Z,,62.4,76,,55,,
2018-02-12T12:33:45.181Z,,62.4,75.9,,55,,
2018-02-12T12:33:55.187Z,,62.4,75.9,,55,,
2018-02-12T12:34:10.273Z,,62.4,76,,55,,
2018-02-12T12:34:15.171Z,,62.4,76,,55,,
2018-02-12T12:34:25.162Z,,62.4,75.9,,55,,
2018-02-12T12:34:35.190Z,,62.4,,,55,,
2018-02-12T12:34:45.194Z,,62.4,76,,55,,
2018-02-12T12:34:55.162Z,,62.4,76,,55,,
2018-02-12T12:35:05.186Z,,62.4,,,55,,
2018-02-12T12:35:15.199Z,,62.4,76,,55,,
2018-02-12T12:35:25.151Z,,62.4,76,,55,,
2018-02-12T12:35:35.181Z,,62.4,,,55,,
2018-02-12T12:35:45.169Z,,62.4,,,55,,
2018-02-12T12:35:55.176Z,,62.3,,,55,,
2018-02-12T12:36:05.163Z,,62.3,,,55,,
2018-02-12T12:36:15.180Z,,62.3,,,55,,
2018-02-12T12:36:25.136Z,,62.3,,,55,,
2018-02-12T12:36:35.176Z,,62.3,,,55,,
2018-02-12T12:36:45.163Z,,62.3,,,55,,
2018-02-12T12:37:00.118Z,,62.3,,,55,,
2018-02-12T12:37:05.172Z,,62.3,76,,55,,
2018-02-12T12:37:15.199Z,,62.3,,,55,,
2018-02-12T12:37:25.151Z,,62.3,,,55,,
2018-02-12T12:37:35.198Z,,62.3,,,55,,
2018-02-12T12:37:45.167Z,,62.3,,,55,,
2018-02-12T12:37:55.152Z,,62.3,,,55,,
2018-02-12T12:38:05.186Z,,62.3,,,55,,
2018-02-12T12:38:15.140Z,,62.3,76,,55,,
2018-02-12T12:38:25.203Z,,62.3,,,55,,
2018-02-12T12:38:35.175Z,,62.3,,,55,,
2018-02-12T12:38:45.325Z,,62.3,,,55,,
2018-02-12T12:38:55.154Z,,62.3,,,55,,
2018-02-12T12:39:05.144Z,,62.3,,,55,,
2018-02-12T12:39:15.151Z,,62.3,,,55,,
2018-02-12T12:39:25.114Z,,62.3,,,55,,
2018-02-12T12:39:35.130Z,,62.3,,,55,,
2018-02-12T12:39:45.118Z,,62.3,,,55,,
2018-02-12T12:39:55.176Z,,62.3,,,55,,
2018-02-12T12:40:05.144Z,,62.3,,,55,,
2018-02-12T12:40:15.116Z,75,62.3,76,0,55,29,2
2018-02-12T12:40:25.129Z,,62.3,,,55,,
2018-02-12T12:40:35.128Z,,62.3,,,55,,
2018-02-12T12:40:45.120Z,,62.3,,,55,,
2018-02-12T12:40:55.103Z,,62.3,,,55,,
2018-02-12T12:41:05.107Z,,62.3,,,55,,
2018-02-12T12:41:15.142Z,,62.3,,,55,,
2018-02-12T12:41:25.147Z,,62.3,,,55,,
2018-02-12T12:41:35.147Z,,62.4,,,55,,
2018-02-12T12:41:45.132Z,,62.4,,,55,,
2018-02-12T12:41:55.103Z,,62.4,,,55,,
2018-02-12T12:42:05.092Z,,62.4,,,55,,
2018-02-12T12:42:15.098Z,,62.4,,,55,,
2018-02-12T12:42:25.119Z,,62.4,,,55,,
2018-02-12T12:42:35.128Z,,62.4,,,55,,
2018-02-12T12:42:45.089Z,,62.4,,,55,,
2018-02-12T12:42:55.147Z,,62.4,,,55,,
2018-02-12T12:43:05.148Z,,62.4,,,55,,
2018-02-12T12:43:15.090Z,,62.4,,,55,,
2018-02-12T12:43:25.094Z,,62.4,,,55,,
2018-02-12T12:43:35.090Z,,62.4,,,55,,
2018-02-12T12:43:45.089Z,,62.4,,,55,,
2018-02-12T12:43:55.097Z,,62.4,,,55,,
2018-02-12T12:44:05.107Z,,62.4,,,55,,
2018-02-12T12:44:15.119Z,,62.4,,,55,,
2018-02-12T12:44:25.090Z,,62.4,,,55,,
2018-02-12T12:44:35.119Z,,62.4,,,55,,
2018-02-12T12:44:45.092Z,,62.4,,,55,,
2018-02-12T12:44:55.095Z,,62.4,,,55,,
2018-02-12T12:45:05.105Z,,62.4,,,55,,
2018-02-12T12:45:15.089Z,,62.4,,,55,,
2018-02-12T12:45:25.091Z,,62.4,,,55,,
2018-02-12T12:45:35.128Z,,62.4,,,55,,
2018-02-12T12:45:45.135Z,,62.4,,,55,,
2018-02-12T12:45:55.090Z,,62.4,,,55,,
2018-02-12T12:46:05.107Z,,62.4,,,55,,
2018-02-12T12:46:15.092Z,,62.4,,,55,,
2018-02-12T12:46:25.089Z,,62.4,,,55,,
2018-02-12T12:46:35.090Z,,62.4,,,55,,
2018-02-12T12:46:45.089Z,,62.4,,,55,,
2018-02-12T12:46:56.112Z,,62.4,,,55,,
2018-02-12T12:47:05.092Z,,62.4,,,55,,
2018-02-12T12:47:15.096Z,,62.4,,,55,,
2018-02-12T12:47:25.097Z,,62.4,,,55,,
2018-02-12T12:47:35.103Z,,62.4,,,55,,
2018-02-12T12:47:45.100Z,,62.4,,,55,,
2018-02-12T12:47:55.127Z,,62.4,,,55,,
2018-02-12T12:48:05.177Z,,62.6,,,55,,
2018-02-12T12:48:15.154Z,,62.6,,,55,,
2018-02-12T12:48:25.120Z,,62.4,,,55,,
2018-02-12T12:48:35.115Z,,62.4,,,55,,
2018-02-12T12:48:45.134Z,,62.6,,,55,,
2018-02-12T12:48:55.127Z,,62.4,,,55,,
2018-02-12T12:49:05.121Z,,62.4,,,55,,
2018-02-12T12:49:15.112Z,,62.4,,,55,,
2018-02-12T12:49:25.090Z,,62.4,,,55,,
2018-02-12T12:49:35.093Z,,62.4,,,55,,
2018-02-12T12:49:50.110Z,,62.4,,,55,,
2018-02-12T12:49:55.119Z,,62.4,,,55,,
2018-02-12T12:50:05.109Z,,62.4,,,55,,
2018-02-12T12:50:15.105Z,,62.4,,,55,,
2018-02-12T12:50:25.089Z,,62.6,,,55,,
2018-02-12T12:50:35.116Z,,62.4,,,55,,
2018-02-12T12:50:45.090Z,,62.6,,,55,,
2018-02-12T12:50:55.104Z,,62.6,,,55,,
2018-02-12T12:51:05.095Z,,62.6,,,55,,
2018-02-12T12:51:15.118Z,,62.6,,,55,,
2018-02-12T12:51:25.110Z,,62.6,,,55,,
2018-02-12T12:51:35.138Z,,62.6,,,55,,
2018-02-12T12:51:45.094Z,,62.6,,,55,,
2018-02-12T12:51:55.090Z,,62.6,,,55,,
2018-02-12T12:52:05.090Z,,62.6,,,55,,
2018-02-12T12:52:15.202Z,,62.6,,,55,,
2018-02-12T12:52:25.115Z,,62.6,,,55,,
2018-02-12T12:52:40.492Z,,62.6,,,55,,
2018-02-12T12:52:45.151Z,,62.6,,,55,,
2018-02-12T12:52:55.118Z,,62.6,,,55,,
2018-02-12T12:53:05.142Z,,62.6,,,55,,
2018-02-12T12:53:15.182Z,,62.6,,,55,,
2018-02-12T12:53:25.090Z,,62.6,,,55,,
2018-02-12T12:53:35.133Z,,62.6,,,55,,
2018-02-12T12:53:45.090Z,,62.6,,,55,,
2018-02-12T12:53:55.108Z,,62.6,,,55,,
2018-02-12T12:54:05.097Z,,62.6,,,55,,
2018-02-12T12:54:15.090Z,,62.6,,,55,,
2018-02-12T12:54:25.091Z,,62.6,,,55,,
2018-02-12T12:54:35.091Z,,62.6,,,55,,
2018-02-12T12:54:45.133Z,,62.6,,,55,,
2018-02-12T12:54:55.113Z,,62.6,,,55,,
2018-02-12T12:55:05.216Z,,62.6,,,55,,
2018-02-12T12:55:15.130Z,,62.6,,,55,,
2018-02-12T12:55:25.164Z,,62.6,,,55,,
2018-02-12T12:55:35.097Z,,62.6,,,55,,
2018-02-12T12:55:45.108Z,,62.6,,,55,,
2018-02-12T12:55:55.125Z,,62.6,,,55,,
2018-02-12T12:56:05.136Z,,62.6,,,55,,
2018-02-12T12:56:15.162Z,,62.6,,,55,,
2018-02-12T12:56:25.126Z,,62.6,,,55,,
2018-02-12T12:56:35.132Z,,62.6,,,55,,
2018-02-12T12:56:45.106Z,,62.6,,,55,,
2018-02-12T12:56:55.098Z,,62.6,,,55,,
2018-02-12T12:57:05.158Z,,62.6,,,55,,
2018-02-12T12:57:15.157Z,,62.6,,,55,,
2018-02-12T12:57:25.127Z,,62.6,,,55,,
2018-02-12T12:57:35.158Z,,62.6,,,55,,
2018-02-12T12:57:45.092Z,,62.6,,,55,,
2018-02-12T12:57:55.097Z,,62.6,,,55,,
2018-02-12T12:58:05.112Z,,62.6,,,55,,
2018-02-12T12:58:15.166Z,,62.6,,,55,,
2018-02-12T12:58:25.094Z,,62.6,,,55,,
2018-02-12T12:58:35.090Z,,62.6,,,55,,
2018-02-12T12:58:45.091Z,,62.6,,,55,,
2018-02-12T12:58:55.105Z,,62.6,,,55,,
2018-02-12T12:59:05.097Z,,62.6,,,55,,
2018-02-12T12:59:15.092Z,,62.6,,,55,,
2018-02-12T12:59:25.108Z,,62.6,,,55,,
2018-02-12T12:59:35.115Z,,62.6,,,55,,
2018-02-12T12:59:45.368Z,,62.6,,,55,,
2018-02-12T12:59:55.250Z,,62.6,,,55,,
2018-02-12T13:00:05.130Z,,62.6,,,55,,
2018-02-12T13:00:15.148Z,,62.6,,,55,,
2018-02-12T13:00:25.183Z,,62.6,,,55,,
2018-02-12T13:00:35.158Z,,62.6,,,55,,
2018-02-12T13:00:45.839Z,,62.6,,,55,,
2018-02-12T13:00:55.244Z,,62.6,,,55,,
2018-02-12T13:01:05.145Z,,62.6,,,55,,
2018-02-12T13:01:15.138Z,,62.6,,,55,,
2018-02-12T13:01:25.139Z,,62.6,,,55,,
2018-02-12T13:01:35.186Z,,62.6,,,55,,
2018-02-12T13:01:45.168Z,,62.6,,,55,,
2018-02-12T13:01:55.160Z,,62.6,,,55,,
2018-02-12T13:02:05.312Z,,62.6,,,55,,
2018-02-12T13:02:15.185Z,,62.6,,,55,,
2018-02-12T13:02:25.290Z,,62.6,,,55,,
2018-02-12T13:02:36.294Z,,62.6,,,55,,
2018-02-12T13:02:45.223Z,,62.6,,,55,,
2018-02-12T13:02:55.185Z,,62.6,,,55,,
2018-02-12T13:03:05.194Z,,62.6,,,55,,
2018-02-12T13:03:15.218Z,,62.6,,,55,,
2018-02-12T13:03:25.222Z,,62.6,,,55,,
2018-02-12T13:03:35.245Z,,62.7,,,55,,
2018-02-12T13:03:45.238Z,,62.7,,,55,,
2018-02-12T13:03:55.433Z,,62.7,,,55,,
2018-02-12T13:04:05.593Z,,62.7,,,55,,
2018-02-12T13:04:15.545Z,,62.7,,,55,,
2018-02-12T13:04:25.405Z,,62.7,,,55,,
2018-02-12T13:04:35.166Z,,62.7,,,55,,
2018-02-12T13:04:45.137Z,,62.7,,,55,,
2018-02-12T13:04:55.189Z,,62.7,,,55,,
2018-02-12T13:05:05.172Z,,62.7,,,55,,
2018-02-12T13:05:20.406Z,,62.7,,,55,,
2018-02-12T13:05:30.278Z,,62.6,,,55,,
2018-02-12T13:05:35.216Z,,62.6,,,55,,
2018-02-12T13:05:45.229Z,,62.7,,,55,,
2018-02-12T13:05:55.213Z,,62.7,,,55,,
2018-02-12T13:06:05.215Z,,62.6,,,55,,
2018-02-12T13:06:15.190Z,,62.7,,,55,,
2018-02-12T13:06:39.632Z,,62.7,,,55,,
2018-02-12T13:06:45.214Z,,62.7,,,55,,
2018-02-12T13:06:55.165Z,,62.7,76.2,,55,,
2018-02-12T13:07:05.158Z,,62.7,,,55,,
2018-02-12T13:07:15.229Z,,62.7,,,55,,
2018-02-12T13:07:25.237Z,,62.7,,,55,,
2018-02-12T13:07:35.227Z,,62.7,76,,55,,
2018-02-12T13:07:45.189Z,,62.7,76.2,,55,,
2018-02-12T13:07:55.238Z,,62.7,,,55,,
2018-02-12T13:08:05.146Z,,62.7,,,55,,
2018-02-12T13:08:20.312Z,,62.7,,,55,,
2018-02-12T13:08:25.136Z,,62.7,,,55,,
2018-02-12T13:08:35.139Z,,62.7,,,55,,
2018-02-12T13:08:46.263Z,,62.7,,,55,,
2018-02-12T13:08:55.153Z,,62.7,,,55,,
2018-02-12T13:09:05.168Z,,62.7,,,55,,
2018-02-12T13:09:15.206Z,,62.7,,,55,,
2018-02-12T13:09:25.167Z,,62.7,,,55,,
2018-02-12T13:09:35.259Z,,62.7,,,55,,
2018-02-12T13:09:45.302Z,,62.7,,,55,,
2018-02-12T13:09:55.244Z,,62.7,,,55,,
2018-02-12T13:10:05.160Z,,62.7,,,55,,
2018-02-12T13:10:15.200Z,,62.7,,,55,,
2018-02-12T13:10:25.165Z,,62.7,,,55,,
2018-02-12T13:10:35.154Z,,62.7,,,55,,
2018-02-12T13:10:45.180Z,,62.7,,,55,,
2018-02-12T13:10:55.181Z,,62.7,,,55,,
2018-02-12T13:11:05.175Z,,62.7,,,55,,
2018-02-12T13:11:15.198Z,,62.6,,,55,,
2018-02-12T13:11:25.207Z,,62.7,,,55,,
2018-02-12T13:11:35.346Z,,62.7,,,55,,
2018-02-12T13:11:45.182Z,,62.7,,,55,,
2018-02-12T13:11:55.146Z,,62.7,,,55,,
2018-02-12T13:12:05.138Z,,62.7,,,55,,
2018-02-12T13:12:15.197Z,,62.7,,,55,,
2018-02-12T13:12:25.503Z,,62.7,,,55,,
2018-02-12T13:12:35.450Z,,62.7,,,55,,
2018-02-12T13:12:45.370Z,,62.7,,,55,,
2018-02-12T13:12:55.118Z,,62.7,,,55,,
2018-02-12T13:13:05.179Z,,62.7,,,55,,
2018-02-12T13:13:15.097Z,,62.7,,,55,,
2018-02-12T13:13:25.146Z,,62.7,,,55,,
2018-02-12T13:13:35.204Z,,62.7,,,55,,
2018-02-12T13:13:45.162Z,,62.7,,,55,,
2018-02-12T13:13:55.137Z,,62.7,,,55,,
2018-02-12T13:14:05.174Z,,62.7,76.3,,55,,
2018-02-12T13:14:15.208Z,,62.7,,,55,,
2018-02-12T13:14:25.245Z,,62.7,,,55,,
2018-02-12T13:14:35.219Z,,62.7,,,55,,
2018-02-12T13:14:45.266Z,,62.7,,,55,,
2018-02-12T13:14:55.247Z,,62.7,,,55,,
2018-02-12T13:15:05.191Z,,62.7,,,55,,
2018-02-12T13:15:15.801Z,,62.7,,,55,,
2018-02-12T13:15:26.148Z,,62.7,,,55,,
2018-02-12T13:15:35.115Z,,62.7,,,55,,
2018-02-12T13:15:45.116Z,,62.7,,,55,,
2018-02-12T13:15:55.130Z,,62.7,,,55,,
2018-02-12T13:16:05.168Z,,62.7,,,55,,
2018-02-12T13:16:15.109Z,,62.7,,,55,,
2018-02-12T13:16:25.127Z,,62.7,,,55,,
2018-02-12T13:16:35.110Z,,62.7,,,55,,
2018-02-12T13:16:45.135Z,,62.7,,,55,,
2018-02-12T13:16:55.149Z,,62.7,,,55,,
2018-02-12T13:17:05.167Z,,62.7,,,55,,
2018-02-12T13:17:15.100Z,,62.7,,,55,,
2018-02-12T13:17:25.121Z,,62.7,,,55,,
2018-02-12T13:17:35.092Z,,62.7,,,55,,
2018-02-12T13:17:45.625Z,,62.7,,,55,,
2018-02-12T13:17:55.092Z,,62.7,,,55,,
2018-02-12T13:18:05.165Z,,62.7,,,55,,
2018-02-12T13:18:16.193Z,,62.7,,,55,,
2018-02-12T13:18:25.167Z,,62.7,,,55,,
2018-02-12T13:18:35.101Z,,62.7,,,55,,
2018-02-12T13:18:45.143Z,,62.7,,,55,,
2018-02-12T13:18:55.124Z,,62.7,,,55,,
2018-02-12T13:19:05.172Z,,62.7,,,55,,
2018-02-12T13:19:15.092Z,,62.7,,,55,,
2018-02-12T13:19:25.092Z,,62.8,,,55,,
2018-02-12T13:19:35.094Z,,62.8,,,55,,
2018-02-12T13:19:45.102Z,,62.8,,,55,,
2018-02-12T13:19:55.095Z,,62.8,,,55,,
2018-02-12T13:20:05.140Z,,62.8,,,55,,
2018-02-12T13:20:15.106Z,,62.8,,,55,,
2018-02-12T13:20:25.093Z,,62.8,,,55,,
2018-02-12T13:20:35.093Z,,62.8,,,55,,
2018-02-12T13:20:45.092Z,,62.8,,,55,,
2018-02-12T13:20:55.107Z,,62.8,,,55,,
2018-02-12T13:21:10.116Z,,62.8,,,55,,
2018-02-12T13:21:15.208Z,,62.8,,,55,,
2018-02-12T13:21:25.216Z,,62.8,,,55,,
2018-02-12T13:21:35.214Z,,62.8,,,55,,
2018-02-12T13:21:45.168Z,,62.8,,,55,,
2018-02-12T13:21:55.153Z,,62.8,,,55,,
2018-02-12T13:22:05.472Z,,62.8,,,55,,
2018-02-12T13:22:15.300Z,,62.8,,,55,,
2018-02-12T13:22:25.242Z,,62.8,76.5,,55,,
2018-02-12T13:22:36.685Z,,62.8,76.3,,55,,
2018-02-12T13:22:45.572Z,,62.8,76.5,,55,,
2018-02-12T13:22:55.281Z,,62.8,76.3,,55,,
2018-02-12T13:23:05.258Z,,62.8,76.5,,55,,
2018-02-12T13:23:15.218Z,,62.8,,,55,,
2018-02-12T13:23:25.657Z,,62.8,,,55,,
2018-02-12T13:23:35.279Z,,62.8,,,55,,
2018-02-12T13:23:45.225Z,,62.8,,,55,,
2018-02-12T13:24:01.338Z,,62.8,,,55,,
2018-02-12T13:24:05.452Z,,62.8,,,55,,
2018-02-12T13:24:15.405Z,,62.8,,,55,,
2018-02-12T13:24:25.406Z,,62.8,,,55,,
2018-02-12T13:24:35.261Z,,62.8,,,55,,
2018-02-12T13:24:45.217Z,,62.8,,,55,,
2018-02-12T13:24:55.397Z,,62.8,,,55,,
2018-02-12T13:25:05.353Z,,62.8,,,55,,
2018-02-12T13:25:16.417Z,,62.8,,,55,,
2018-02-12T13:25:25.382Z,,62.8,,,55,,
2018-02-12T13:25:35.449Z,,62.8,,,55,,
2018-02-12T13:25:45.409Z,,62.8,,,55,,
2018-02-12T13:25:55.449Z,,62.8,,,55,,
2018-02-12T13:26:05.246Z,,62.8,,,55,,
2018-02-12T13:26:15.188Z,,62.8,,,55,,
2018-02-12T13:26:25.303Z,,62.8,,,55,,
2018-02-12T13:26:35.325Z,,62.8,,,55,,
2018-02-12T13:26:50.245Z,,62.8,,,55,,
2018-02-12T13:26:55.196Z,,62.8,,,55,,
2018-02-12T13:27:05.209Z,,62.8,,,55,,
2018-02-12T13:27:15.217Z,,62.8,,,55,,
2018-02-12T13:27:25.643Z,,62.8,,,55,,
2018-02-12T13:27:35.244Z,,62.8,,,55,,
2018-02-12T13:27:45.367Z,,62.9,,,55,,
2018-02-12T13:27:55.306Z,,62.8,,,55,,
2018-02-12T13:28:05.360Z,,62.8,,,55,,
2018-02-12T13:28:16.407Z,,62.9,,,55,,
2018-02-12T13:28:25.415Z,,62.9,,,55,,
2018-02-12T13:28:35.440Z,,62.9,,,55,,
2018-02-12T13:28:45.379Z,,62.9,,,55,,
2018-02-12T13:28:55.308Z,,62.9,,,55,,
2018-02-12T13:29:05.286Z,,62.9,,,55,,
2018-02-12T13:29:15.229Z,,62.9,,,55,,
2018-02-12T13:29:25.173Z,,62.9,,,55,,
2018-02-12T13:29:35.188Z,,62.9,,,55,,
2018-02-12T13:29:45.169Z,,62.9,,,55,,
2018-02-12T13:29:55.101Z,,62.9,,,55,,
2018-02-12T13:30:05.137Z,,62.9,,,55,,
2018-02-12T13:30:15.129Z,,62.9,,,55,,
2018-02-12T13:30:25.096Z,,62.9,,,55,,
2018-02-12T13:30:35.096Z,,62.9,,,55,,
2018-02-12T13:30:45.102Z,,62.9,,,55,,
2018-02-12T13:30:55.154Z,,62.9,,,55,,
2018-02-12T13:31:05.096Z,,62.9,,,55,,
2018-02-12T13:31:15.102Z,,62.9,,,55,,
2018-02-12T13:31:25.107Z,,62.9,,,55,,
2018-02-12T13:31:35.111Z,,62.9,,,55,,
2018-02-12T13:31:45.106Z,,62.9,,,55,,
2018-02-12T13:31:55.097Z,,62.9,76.6,,55,,
2018-02-12T13:32:05.182Z,,62.9,76.5,,55,,
2018-02-12T13:32:15.104Z,,62.9,,,55,,
2018-02-12T13:32:25.120Z,,62.9,,,55,,
2018-02-12T13:32:35.104Z,,62.9,76.6,,55,,
2018-02-12T13:32:45.146Z,,62.9,76.5,,55,,
2018-02-12T13:32:55.101Z,,62.9,76.6,,55,,
2018-02-12T13:33:05.101Z,,62.9,76.5,,55,,
2018-02-12T13:33:15.098Z,,62.9,,,55,,
2018-02-12T13:33:25.149Z,,62.9,,,55,,
2018-02-12T13:33:35.161Z,,62.9,76.6,,55,,
2018-02-12T13:33:45.134Z,,62.9,76.5,,55,,
2018-02-12T13:33:56.098Z,,62.9,76.6,,55,,
2018-02-12T13:34:05.097Z,,62.9,,,55,,
2018-02-12T13:34:15.099Z,,62.9,,,55,,
2018-02-12T13:34:25.097Z,,62.9,,,55,,
2018-02-12T13:34:35.105Z,,62.9,,,55,,
2018-02-12T13:34:45.097Z,,62.9,,,55,,
2018-02-12T13:34:55.097Z,,62.9,76.5,,55,,
2018-02-12T13:35:05.098Z,,63,76.6,,55,,
2018-02-12T13:35:15.132Z,,62.9,,,55,,
2018-02-12T13:35:25.101Z,,62.9,,,55,,
2018-02-12T13:35:35.115Z,,63,,,55,,
2018-02-12T13:35:45.150Z,,63,,,55,,
2018-02-12T13:35:55.102Z,,62.9,,,55,,
2018-02-12T13:36:05.126Z,,63,,,55,,
2018-02-12T13:36:15.169Z,,63,,,55,,
2018-02-12T13:36:25.140Z,,63,,,55,,
2018-02-12T13:36:35.114Z,,63,,,55,,
2018-02-12T13:36:50.119Z,,63,76.5,,55,,
2018-02-12T13:36:55.118Z,,63,76.6,,55,,
2018-02-12T13:37:05.100Z,,63,,,55,,
2018-02-12T13:37:15.220Z,,63,,,55,,
2018-02-12T13:37:25.221Z,,63,,,55,,
2018-02-12T13:37:36.012Z,,63,,,55,,
2018-02-12T13:37:45.218Z,,63,,,55,,
2018-02-12T13:37:55.178Z,,63,,,55,,
2018-02-12T13:38:05.142Z,,63,,,55,,
2018-02-12T13:38:15.222Z,,63,,,55,,
2018-02-12T13:38:25.106Z,,63,,,55,,
2018-02-12T13:38:35.114Z,,63,,,55,,
2018-02-12T13:38:45.103Z,,63,,,55,,
2018-02-12T13:38:55.101Z,,63,,,55,,
2018-02-12T13:39:05.100Z,,63,,,55,,
2018-02-12T13:39:15.100Z,,63,,,55,,
2018-02-12T13:39:25.102Z,,63,,,55,,
2018-02-12T13:39:40.120Z,,63,,,55,,
2018-02-12T13:39:45.142Z,,63,,,55,,
2018-02-12T13:39:55.099Z,,63,,,55,,
2018-02-12T13:40:05.099Z,,63,,,55,,
2018-02-12T13:40:15.124Z,75,63,76.6,0,55,29,2
2018-02-12T13:40:25.100Z,,63,,,55,,
2018-02-12T13:40:35.099Z,,63,,,55,,
2018-02-12T13:40:45.109Z,,63,,,55,,
2018-02-12T13:40:55.122Z,,63,,,55,,
2018-02-12T13:41:05.113Z,,63,,,55,,
2018-02-12T13:41:15.178Z,,63,,,55,,
2018-02-12T13:41:25.148Z,,63,,,55,,
2018-02-12T13:41:36.159Z,,63,,,55,,
2018-02-12T13:41:45.132Z,,63,,,55,,
2018-02-12T13:41:55.123Z,,63,,,55,,
2018-02-12T13:42:05.134Z,,63,,,55,,
2018-02-12T13:42:15.104Z,,63,,,55,,
2018-02-12T13:42:25.139Z,,63,,,55,,
2018-02-12T13:42:35.102Z,,63,,,55,,
2018-02-12T13:42:45.101Z,,63,,,55,,
2018-02-12T13:42:55.101Z,,63,,,55,,
2018-02-12T13:43:05.100Z,,63,,,55,,
2018-02-12T13:43:15.101Z,,63,,,55,,
2018-02-12T13:43:25.529Z,,63,,,55,,
2018-02-12T13:43:35.186Z,,63,,,55,,
2018-02-12T13:43:45.139Z,,63,,,55,,
2018-02-12T13:43:55.161Z,,63,,,55,,
2018-02-12T13:44:05.155Z,,63,,,55,,
2018-02-12T13:44:15.335Z,,63,,,55,,
2018-02-12T13:44:25.153Z,,63,,,55,,
2018-02-12T13:44:35.115Z,,63,,,55,,
2018-02-12T13:44:45.157Z,,63,,,55,,
2018-02-12T13:44:55.174Z,,63,,,55,,
2018-02-12T13:45:05.134Z,,63.1,,,55,,
2018-02-12T13:45:15.137Z,,63.1,,,55,,
2018-02-12T13:45:25.175Z,,63.1,,,55,,
2018-02-12T13:45:35.163Z,,63.1,,,55,,
2018-02-12T13:45:45.188Z,,63.1,,,55,,
2018-02-12T13:45:55.138Z,,63.1,,,55,,
2018-02-12T13:46:05.186Z,,63.1,,,55,,
2018-02-12T13:46:15.138Z,,63.1,,,55,,
2018-02-12T13:46:25.117Z,,63,,,55,,
2018-02-12T13:46:35.184Z,,63.1,,,55,,
2018-02-12T13:46:45.140Z,,63,,,55,,
2018-02-12T13:46:55.174Z,,63,,,55,,
2018-02-12T13:47:05.124Z,,63,,,55,,
2018-02-12T13:47:15.175Z,,63,,,55,,
2018-02-12T13:47:25.179Z,,63.1,,,55,,
2018-02-12T13:47:35.130Z,,63.1,,,55,,
2018-02-12T13:47:45.201Z,,63.1,,,55,,
2018-02-12T13:47:55.154Z,,63.1,,,55,,
2018-02-12T13:48:05.164Z,,63.1,,,55,,
2018-02-12T13:48:15.138Z,,63.1,,,55,,
2018-02-12T13:48:25.107Z,,63.1,,,55,,
2018-02-12T13:48:35.167Z,,63.1,,,55,,
2018-02-12T13:48:45.139Z,,63.1,,,55,,
2018-02-12T13:48:55.153Z,,63.1,,,55,,
2018-02-12T13:49:05.208Z,,63.1,,,55,,
2018-02-12T13:49:15.187Z,,63.1,,,55,,
2018-02-12T13:49:25.180Z,,63.1,,,55,,
2018-02-12T13:49:36.157Z,,63.1,,,55,,
