Time,PrimTSet,PrimT,ChActive,HwTSet,HwActive,ActPow,HwTOutlet
2018-02-10T05:07:54.672Z,,54.3,,55,,,45.5
2018-02-10T05:08:04.750Z,,54.4,,55,,,45.3
2018-02-10T05:08:14.672Z,,,,55,,,45.3
2018-02-10T05:08:24.672Z,,54.6,,55,,,45.2
2018-02-10T05:08:34.672Z,,54.7,,55,,,45.2
2018-02-10T05:08:44.673Z,,,,55,,,45.1
2018-02-10T05:08:54.673Z,,54.8,,55,,,45.1
2018-02-10T05:09:04.672Z,,,,55,,,45
2018-02-10T05:09:14.673Z,,54.9,,55,,,45
2018-02-10T05:09:30.697Z,,,,55,,,44.9
2018-02-10T05:09:34.672Z,,55,,55,,,44.9
2018-02-10T05:09:44.673Z,,,,55,,,44.8
2018-02-10T05:09:54.672Z,,,,55,,,44.8
2018-02-10T05:10:04.674Z,,55.1,,55,,,44.7
2018-02-10T05:10:14.673Z,,,,55,,,44.5
2018-02-10T05:10:24.672Z,,,,55,,,44.5
2018-02-10T05:10:34.672Z,,55.2,,55,,,44.4
2018-02-10T05:10:44.672Z,,,,55,,,44.4
2018-02-10T05:10:54.672Z,,,,55,,,44.3
2018-02-10T05:11:04.673Z,,,,55,,,44.3
2018-02-10T05:11:14.673Z,,55.3,,55,,,44.2
2018-02-10T05:11:24.673Z,,,,55,,,44.1
2018-02-10T05:11:34.672Z,,,,55,,,44.1
2018-02-10T05:11:44.674Z,,,,55,,,44
2018-02-10T05:11:54.673Z,,,1,55,0,,44
2018-02-10T05:12:04.673Z,,58.6,,55,,79,43.9
2018-02-10T05:12:19.916Z,,64,,55,,40,43.9
2018-02-10T05:12:24.672Z,,62.5,,55,,29,43.7
2018-02-10T05:12:34.673Z,,57.7,,55,,,43.6
2018-02-10T05:12:44.673Z,,54.8,,55,,,43.6
2018-02-10T05:12:54.674Z,,53.6,,55,,,43.6
2018-02-10T05:13:04.674Z,,52.8,,55,,,43.5
2018-02-10T05:13:14.673Z,,53.3,,55,,,43.5
2018-02-10T05:13:24.673Z,,54.1,,55,,,43.5
2018-02-10T05:13:34.674Z,,54.3,,55,,,43.5
2018-02-10T05:13:45.664Z,,,,55,,,43.5
2018-02-10T05:13:54.672Z,,,,55,,,43.4
2018-02-10T05:14:04.674Z,,54.4,,55,,,43.5
2018-02-10T05:14:14.672Z,,54.7,,55,,,43.5
2018-02-10T05:14:24.674Z,,54.8,,55,,,43.5
2018-02-10T05:14:34.674Z,,54.9,,55,,,43.5
2018-02-10T05:14:44.673Z,,55,,55,,,43.5
2018-02-10T05:14:54.674Z,,55.1,,55,,,43.5
2018-02-10T05:15:04.673Z,,55.3,,55,,,43.6
2018-02-10T05:15:14.674Z,,55.5,,55,,,43.6
2018-02-10T05:15:24.674Z,,55.6,,55,,,43.6
2018-02-10T05:15:34.673Z,,55.8,,55,,,43.7
2018-02-10T05:15:44.676Z,,55.9,,55,,,43.7
2018-02-10T05:15:54.674Z,,56,,55,,,43.9
2018-02-10T05:16:04.673Z,,56.3,,55,,,43.9
2018-02-10T05:16:14.673Z,,56.4,,55,,,43.9
2018-02-10T05:16:24.673Z,,56.5,,55,,,44
2018-02-10T05:16:35.668Z,,56.7,,55,,,44
2018-02-10T05:16:44.673Z,,56.9,,55,,,44.1
2018-02-10T05:16:54.674Z,,57,,55,,,44.1
2018-02-10T05:17:04.675Z,,57.1,,55,,,44.2
2018-02-10T05:17:14.673Z,,57.2,,55,,,44.2
2018-02-10T05:17:24.673Z,,57.3,,55,,,44.3
2018-02-10T05:17:34.673Z,,57.4,,55,,,44.3
2018-02-10T05:17:44.678Z,,57.6,,55,,,44.4
2018-02-10T05:17:54.673Z,,57.8,,55,,,44.4
2018-02-10T05:18:04.673Z,,57.9,,55,,,44.5
2018-02-10T05:18:14.675Z,,58,,55,,,44.7
2018-02-10T05:18:24.674Z,,58.1,,55,,,44.7
2018-02-10T05:18:34.674Z,,58.3,,55,,,44.8
2018-02-10T05:18:44.674Z,,58.4,,55,,,44.8
2018-02-10T05:18:54.674Z,,58.5,,55,,,44.9
2018-02-10T05:19:04.676Z,,58.6,,55,,,44.9
2018-02-10T05:19:14.674Z,,58.7,,55,,,45
2018-02-10T05:19:25.672Z,,59,,55,,,45.1
2018-02-10T05:19:34.674Z,,,,55,,,45.1
2018-02-10T05:19:44.674Z,,59.1,,55,,,45.2
2018-02-10T05:19:54.675Z,,59.2,,55,,,45.2
2018-02-10T05:20:04.674Z,,59.3,,55,,,45.3
2018-02-10T05:20:14.674Z,,59.4,,55,,,45.5
2018-02-10T05:20:24.679Z,,59.5,,55,,,45.5
2018-02-10T05:20:34.674Z,,59.7,,55,,,45.6
2018-02-10T05:20:44.677Z,,59.8,,55,,,45.6
2018-02-10T05:20:54.674Z,,59.9,,55,,,45.7
2018-02-10T05:21:04.674Z,,59.9,1,55,0,0,45.7
2018-02-10T05:21:14.674Z,,58.5,,55,,,45.8
2018-02-10T05:21:24.674Z,,57.2,,55,,,45.9
2018-02-10T05:21:34.674Z,,56.7,,55,,,45.9
2018-02-10T05:21:44.680Z,,56.4,,55,,,46
2018-02-10T05:21:54.675Z,,56.5,,55,,,46
2018-02-10T05:22:04.674Z,,56.7,,55,,,46.1
2018-02-10T05:22:20.744Z,,,,55,,,46.1
2018-02-10T05:22:24.675Z,,56.4,,55,,,46.1
2018-02-10T05:22:34.675Z,,56,,55,,,46.2
2018-02-10T05:22:44.674Z,,55.8,,55,,,46.2
2018-02-10T05:22:54.675Z,,55.5,,55,,,46.2
2018-02-10T05:23:04.675Z,,55.2,,55,,,46.2
2018-02-10T05:23:14.675Z,,55,,55,,,46.2
2018-02-10T05:23:24.674Z,,54.9,,55,,,46.1
2018-02-10T05:23:34.675Z,,54.7,,55,,,46.1
2018-02-10T05:23:44.675Z,,54.4,,55,,,46.1
2018-02-10T05:23:54.675Z,,54.2,,55,,,46.1
2018-02-10T05:24:04.674Z,,54.1,,55,,,46
2018-02-10T05:24:14.675Z,,54.2,,55,,,46
2018-02-10T05:24:24.674Z,,54.4,,55,,,45.9
2018-02-10T05:24:34.675Z,,54.6,,55,,,45.9
2018-02-10T05:24:44.676Z,,54.7,,55,,,45.8
2018-02-10T05:24:54.677Z,,54.8,,55,,,45.8
2018-02-10T05:25:10.121Z,,54.9,,55,,,45.7
2018-02-10T05:25:14.676Z,,,,55,,,45.7
2018-02-10T05:25:24.676Z,,55,,55,,,45.6
2018-02-10T05:25:34.674Z,,55.1,,55,,,45.6
2018-02-10T05:25:44.674Z,,,,55,,,45.6
2018-02-10T05:25:54.674Z,,55.2,,55,,,45.5
2018-02-10T05:26:04.677Z,,,,55,,,45.5
2018-02-10T05:26:14.674Z,,55.3,,55,,,45.3
2018-02-10T05:26:24.675Z,,55.5,,55,,,45.3
2018-02-10T05:26:34.677Z,,,,55,,,45.2
2018-02-10T05:26:44.675Z,,55.6,,55,,,45.2
2018-02-10T05:26:54.674Z,,,,55,,,45.1
2018-02-10T05:27:04.675Z,,,,55,,,45.1
2018-02-10T05:27:14.675Z,,55.7,,55,,,45
2018-02-10T05:27:24.676Z,,,,55,,,45
2018-02-10T05:27:34.675Z,,,,55,,,44.9
2018-02-10T05:27:44.675Z,,55.8,,55,,,44.9
2018-02-10T05:27:54.679Z,,,,55,,,44.8
2018-02-10T05:28:04.678Z,,55.9,,55,,,44.8
2018-02-10T05:28:14.675Z,,,,55,,,44.7
2018-02-10T05:28:24.675Z,,,,55,,,44.7
2018-02-10T05:28:34.675Z,,,,55,,,44.5
2018-02-10T05:28:44.675Z,,,,55,,,44.5
2018-02-10T05:28:54.680Z,,56,,55,,,44.4
2018-02-10T05:29:04.674Z,,56,,55,,,44.4
2018-02-10T05:29:14.675Z,,,,55,,,44.3
2018-02-10T05:29:24.675Z,,,,55,,,44.3
2018-02-10T05:29:34.675Z,,58.3,1,55,0,80,44.2
2018-02-10T05:29:44.675Z,,63.6,,55,,54,44.1
2018-02-10T05:29:54.676Z,,64.6,,55,,29,44.1
2018-02-10T05:30:04.675Z,,60.3,,55,,,44.1
2018-02-10T05:30:14.675Z,,55.9,,55,,,44
2018-02-10T05:30:24.675Z,,54.3,,55,,,43.9
2018-02-10T05:30:34.675Z,,53.4,,55,,,43.9
2018-02-10T05:30:44.676Z,,53.7,,55,,,43.9
2018-02-10T05:30:54.676Z,,54.4,,55,,,43.9
2018-02-10T05:31:04.675Z,,54.9,,55,,,43.9
2018-02-10T05:31:14.675Z,,,,55,,,43.9
2018-02-10T05:31:24.675Z,,,,55,,,43.9
2018-02-10T05:31:34.677Z,,,,55,,,43.9
2018-02-10T05:31:44.677Z,,55.1,,55,,,43.9
2018-02-10T05:31:54.676Z,,55.3,,55,,,43.9
2018-02-10T05:32:04.675Z,,55.5,,55,,,43.9
2018-02-10T05:32:15.671Z,,55.6,,55,,,43.9
2018-02-10T05:32:24.675Z,,55.7,,55,,,44
2018-02-10T05:32:34.677Z,,55.8,,55,,,44
2018-02-10T05:32:44.676Z,,56,,55,,,44
2018-02-10T05:32:54.675Z,,56.2,,55,,,44.1
2018-02-10T05:33:04.678Z,,56.3,,55,,,44.1
2018-02-10T05:33:15.726Z,,56.5,,55,,,44.1
2018-02-10T05:33:24.675Z,,56.6,,55,,,44.2
2018-02-10T05:33:34.677Z,,56.7,,55,,,44.2
2018-02-10T05:33:44.675Z,,57,,55,,,44.3
2018-02-10T05:33:54.676Z,,57.1,,55,,,44.3
2018-02-10T05:34:04.676Z,,57.2,,55,,,44.4
2018-02-10T05:34:14.675Z,,57.4,,55,,,44.4
2018-02-10T05:34:24.676Z,,57.6,,55,,,44.5
2018-02-10T05:34:34.676Z,,57.7,,55,,,44.5
2018-02-10T05:34:44.677Z,,57.8,,55,,,44.5
2018-02-10T05:34:54.676Z,,57.9,,55,,,44.7
2018-02-10T05:35:05.675Z,,58,,,,,
2018-02-10T05:35:14.675Z,,58.1,,55,,,44.8
2018-02-10T05:35:24.676Z,75,58.3,1,55,0,29,44.9
2018-02-10T05:35:34.677Z,,58.4,,55,,,44.9
2018-02-10T05:35:44.676Z,,58.5,,55,,,45
2018-02-10T05:35:54.676Z,,58.6,,55,,,45
2018-02-10T05:36:04.676Z,,58.7,,55,,,45.1
2018-02-10T05:36:14.676Z,,58.8,,55,,,45.2
2018-02-10T05:36:24.676Z,,59,,55,,,45.2
2018-02-10T05:36:34.676Z,,59.1,,55,,,45.3
2018-02-10T05:36:44.677Z,,59.3,,55,,,45.3
2018-02-10T05:36:54.676Z,,,,55,,,45.5
2018-02-10T05:37:04.678Z,,59.4,,55,,,45.5
2018-02-10T05:37:14.676Z,,59.5,,55,,,45.6
2018-02-10T05:37:24.676Z,,59.7,,55,,,45.7
2018-02-10T05:37:34.676Z,,59.8,,55,,,45.7
2018-02-10T05:37:44.677Z,,59.9,,55,,,45.8
2018-02-10T05:37:55.670Z,,60,,55,,,45.8
2018-02-10T05:38:04.677Z,,60.1,,55,,,45.9
2018-02-10T05:38:14.676Z,,60.2,,55,,,46
2018-02-10T05:38:24.683Z,,60.4,,55,,,46
2018-02-10T05:38:34.676Z,,60.7,1,55,0,0,46.1
2018-02-10T05:38:44.676Z,,59.7,,55,,,46.1
2018-02-10T05:38:54.676Z,,58.2,,55,,,46.2
2018-02-10T05:39:04.676Z,,57.4,,,,,
2018-02-10T05:39:14.676Z,,57.1,,55,,,46.4
2018-02-10T05:39:24.676Z,,57,,55,,,46.5
2018-02-10T05:39:34.677Z,,57.2,,55,,,46.5
2018-02-10T05:39:44.676Z,,57.3,,55,,,46.6
2018-02-10T05:39:54.677Z,,56.9,,55,,,46.6
2018-02-10T05:40:04.677Z,,56.6,,,,,
2018-02-10T05:40:14.677Z,,56.4,,55,,,46.6
2018-02-10T05:40:24.676Z,,56.1,,55,,,46.6
2018-02-10T05:40:34.676Z,,55.9,,55,,,46.6
2018-02-10T05:40:49.696Z,,55.7,,55,,,46.6
2018-02-10T05:40:54.677Z,,55.5,,55,,,46.6
2018-02-10T05:41:04.676Z,,55.2,,,,,
2018-02-10T05:41:14.677Z,,55,,55,,,46.5
2018-02-10T05:41:24.677Z,,54.8,,55,,,46.5
2018-02-10T05:41:34.677Z,,54.7,,55,,,46.5
2018-02-10T05:41:44.677Z,,,,55,,,46.4
2018-02-10T05:41:54.677Z,,54.9,,55,,,46.4
2018-02-10T05:42:04.679Z,,55,,,,,
2018-02-10T05:42:14.677Z,,55.1,,55,,,46.2
2018-02-10T05:42:24.677Z,,55.2,,55,,,46.2
2018-02-10T05:42:34.677Z,,55.3,,55,,,46.1
2018-02-10T05:42:44.678Z,,55.5,,55,,,46.1
2018-02-10T05:42:54.676Z,,,,55,,,46
2018-02-10T05:43:04.677Z,,55.6,,55,,,46
2018-02-10T05:43:14.677Z,,,,55,,,45.9
2018-02-10T05:43:24.679Z,,55.7,,55,,,45.9
2018-02-10T05:43:34.677Z,,55.8,,55,,,45.8
2018-02-10T05:43:44.677Z,,,,55,,,45.8
2018-02-10T05:43:54.677Z,,55.9,,55,,,45.7
2018-02-10T05:44:04.678Z,,,,55,,,45.7
2018-02-10T05:44:14.677Z,,56,,55,,,45.6
2018-02-10T05:44:24.677Z,,,,55,,,45.6
2018-02-10T05:44:34.677Z,,56.1,,55,,,45.6
2018-02-10T05:44:44.677Z,,,,55,,,45.5
2018-02-10T05:44:54.680Z,,,,55,,,45.3
2018-02-10T05:45:04.677Z,,56.2,,55,,,45.3
2018-02-10T05:45:14.678Z,,,,55,,,45.2
2018-02-10T05:45:24.679Z,,,,55,,,45.2
2018-02-10T05:45:34.677Z,,56.4,,55,,,45.1
2018-02-10T05:45:44.677Z,,,,55,,,45.1
2018-02-10T05:45:54.677Z,,,,55,,,45
2018-02-10T05:46:04.677Z,,,,55,,,45
2018-02-10T05:46:14.678Z,,56.5,,55,,,44.9
2018-02-10T05:46:24.677Z,,,,55,,,44.9
2018-02-10T05:46:34.677Z,,,,55,,,44.8
2018-02-10T05:46:44.677Z,,,,55,,,44.8
2018-02-10T05:46:54.677Z,,,,55,,,44.7
2018-02-10T05:47:04.677Z,,56.8,1,55,0,79,44.7
2018-02-10T05:47:14.678Z,,63,,55,,66,44.5
2018-02-10T05:47:24.677Z,,65.4,,55,,29,44.5
2018-02-10T05:47:34.677Z,,61.9,,55,,,44.4
2018-02-10T05:47:44.677Z,,57.5,,55,,,44.4
2018-02-10T05:47:55.675Z,,55.2,,55,,,44.3
2018-02-10T05:48:04.683Z,,54,,,,,
2018-02-10T05:48:14.677Z,,53.9,,55,,,44.2
2018-02-10T05:48:24.677Z,,54.7,,55,,,44.2
2018-02-10T05:48:34.677Z,,55.1,,55,,,44.2
2018-02-10T05:48:44.678Z,,55.2,,55,,,44.2
2018-02-10T05:48:54.679Z,,,,55,,,44.2
2018-02-10T05:49:04.678Z,,55.3,,,,,
2018-02-10T05:49:14.678Z,,55.5,,55,,,44.2
2018-02-10T05:49:24.678Z,,55.6,,55,,,44.2
2018-02-10T05:49:34.679Z,,55.7,,55,,,44.3
2018-02-10T05:49:44.679Z,,55.9,,55,,,44.3
2018-02-10T05:49:54.678Z,,56,,55,,,44.3
2018-02-10T05:50:04.678Z,,56.2,,55,,,44.3
2018-02-10T05:50:14.678Z,,56.3,,55,,,44.4
2018-02-10T05:50:24.678Z,,56.4,,55,,,44.4
2018-02-10T05:50:34.678Z,,56.6,,55,,,44.4
2018-02-10T05:50:45.684Z,,56.7,,55,,,44.5
2018-02-10T05:50:54.679Z,,56.9,,55,,,44.5
2018-02-10T05:51:04.678Z,,57,,,,,
2018-02-10T05:51:14.678Z,,57.2,,55,,,44.7
2018-02-10T05:51:24.678Z,,57.3,,55,,,44.7
2018-02-10T05:51:34.678Z,,57.6,,55,,,44.8
2018-02-10T05:51:44.679Z,,57.7,,55,,,44.8
2018-02-10T05:51:55.719Z,,57.8,,55,,,44.8
2018-02-10T05:52:04.679Z,,57.9,,55,,,44.9
2018-02-10T05:52:14.678Z,,58,,55,,,44.9
2018-02-10T05:52:24.678Z,,58.1,,55,,,45
2018-02-10T05:52:34.679Z,,58.3,,55,,,45
2018-02-10T05:52:44.678Z,,58.4,,55,,,45.1
2018-02-10T05:52:54.678Z,,58.6,,55,,,45.1
2018-02-10T05:53:04.679Z,,58.7,,55,,,45.2
2018-02-10T05:53:14.678Z,,58.8,,55,,,45.3
2018-02-10T05:53:24.679Z,,59,,55,,,45.3
2018-02-10T05:53:35.683Z,,59.1,,55,,,45.5
2018-02-10T05:53:44.679Z,,59.2,,55,,,45.5
2018-02-10T05:54:04.678Z,,59.4,,55,,,45.6
2018-02-10T05:54:14.678Z,,59.5,,55,,,45.7
2018-02-10T05:54:24.679Z,,59.7,,55,,,45.7
2018-02-10T05:54:34.678Z,,59.8,,55,,,45.8
2018-02-10T05:54:44.678Z,,59.9,,55,,,45.8
2018-02-10T05:54:54.679Z,,60,,55,,,45.9
2018-02-10T05:55:14.678Z,,60.1,,55,,,46
2018-02-10T05:55:24.678Z,,60.2,,55,,,46.1
2018-02-10T05:55:34.678Z,,60.5,,55,,,46.1
2018-02-10T05:55:44.679Z,,,,55,,,46.2
2018-02-10T05:55:54.678Z,,60.6,,55,,,46.4
2018-02-10T05:56:04.682Z,,60.9,1,,0,0,
2018-02-10T05:56:14.681Z,,60.3,,55,,,46.5
2018-02-10T05:56:29.698Z,,58.8,,55,,,46.5
2018-02-10T05:56:34.678Z,,57.9,,55,,,46.6
2018-02-10T05:56:44.678Z,,57.3,,55,,,46.6
2018-02-10T05:56:54.678Z,,,,55,,,46.7
2018-02-10T05:57:04.678Z,,57.5,,,,,
2018-02-10T05:57:14.683Z,,57.7,,55,,,46.8
2018-02-10T05:57:24.678Z,,57.4,,55,,,46.9
2018-02-10T05:57:34.680Z,,57,,55,,,46.9
2018-02-10T05:57:44.678Z,,56.7,,55,,,46.9
2018-02-10T05:57:54.679Z,,56.5,,55,,,46.9
2018-02-10T05:58:04.679Z,,56.1,,55,,,46.9
2018-02-10T05:58:14.679Z,,55.9,,55,,,46.9
2018-02-10T05:58:24.680Z,,55.8,,55,,,46.9
2018-02-10T05:58:34.680Z,,55.6,,55,,,46.9
2018-02-10T05:58:44.679Z,,55.3,,55,,,46.8
2018-02-10T05:58:54.680Z,,55.1,,,,,
2018-02-10T05:59:04.679Z,,54.9,,55,,,46.8
2018-02-10T05:59:20.016Z,,,,55,,,46.7
2018-02-10T05:59:24.679Z,,55.1,,55,,,46.7
2018-02-10T05:59:34.679Z,,55.2,,55,,,46.6
2018-02-10T05:59:44.679Z,,55.3,,55,,,46.6
2018-02-10T05:59:54.678Z,,55.5,,55,,,46.5
2018-02-10T06:00:04.679Z,,55.6,,55,,,46.5
2018-02-10T06:00:14.679Z,,55.7,,55,,,46.4
2018-02-10T06:00:24.678Z,,,,55,,,46.4
2018-02-10T06:00:34.680Z,,55.8,,55,,,46.2
2018-02-10T06:00:44.678Z,,55.9,,55,,,46.2
2018-02-10T06:01:04.679Z,,56,,55,,,46.1
2018-02-10T06:01:14.679Z,,,,55,,,46
2018-02-10T06:01:24.683Z,,56.1,,55,,,46
2018-02-10T06:01:34.682Z,,,,55,,,45.9
2018-02-10T06:01:44.680Z,,56.2,,55,,,45.9
2018-02-10T06:01:54.679Z,,,,55,,,45.8
2018-02-10T06:02:04.679Z,,56.4,,55,,,45.8
2018-02-10T06:02:14.682Z,,,,55,,,45.7
2018-02-10T06:02:34.679Z,,56.5,,55,,,45.6
2018-02-10T06:02:44.679Z,,,,55,,,45.6
2018-02-10T06:03:04.679Z,,56.6,,55,,,45.5
2018-02-10T06:03:14.680Z,,,,55,,,45.3
2018-02-10T06:03:24.679Z,,,,55,,,45.3
2018-02-10T06:03:34.713Z,,,,55,,,45.2
2018-02-10T06:03:44.679Z,,56.7,,55,,,45.2
2018-02-10T06:03:54.680Z,,,,55,,,45.1
2018-02-10T06:04:04.680Z,,,,55,,,45.1
2018-02-10T06:04:14.680Z,,,,55,,,45
2018-02-10T06:04:24.679Z,,,,55,,,44.9
2018-02-10T06:04:34.679Z,,,1,55,0,,44.9
2018-02-10T06:04:44.680Z,,61,,55,,80,44.8
2018-02-10T06:04:54.813Z,,65.5,,55,,41,44.8
2018-02-10T06:05:04.679Z,,63.4,,,,29,
2018-02-10T06:05:14.681Z,,58.7,,55,,,44.7
2018-02-10T06:05:24.679Z,,55.6,,,,,
2018-02-10T06:05:34.679Z,,54.2,,55,,,44.5
2018-02-10T06:05:44.679Z,,53.7,,55,,,44.5
2018-02-10T06:05:54.679Z,,54.7,,55,,,44.4
2018-02-10T06:06:04.679Z,,55.2,,,,,
2018-02-10T06:06:14.680Z,,55.3,,55,,,44.4
2018-02-10T06:06:25.676Z,,,,55,,,44.4
2018-02-10T06:06:34.680Z,,55.5,,55,,,44.4
2018-02-10T06:06:44.683Z,,55.6,,55,,,44.4
2018-02-10T06:06:54.680Z,,55.7,,55,,,44.4
2018-02-10T06:07:04.680Z,,55.9,,55,,,44.5
2018-02-10T06:07:14.680Z,,56,,,,,
2018-02-10T06:07:24.679Z,,56.2,,55,,,44.5
2018-02-10T06:07:34.679Z,,56.3,,55,,,44.5
2018-02-10T06:07:44.680Z,,56.4,,,,,
2018-02-10T06:07:54.680Z,,56.5,,55,,,44.7
2018-02-10T06:08:04.679Z,,,,55,,,44.7
2018-02-10T06:08:14.680Z,,56.7,,55,,,44.8
2018-02-10T06:08:24.680Z,,57,,,,,
2018-02-10T06:08:34.680Z,,57.1,,55,,,44.9
2018-02-10T06:08:44.679Z,,57.3,,55,,,44.9
2018-02-10T06:08:54.680Z,,57.4,,,,,
2018-02-10T06:09:05.721Z,,57.6,,55,,,45
2018-02-10T06:09:15.759Z,,57.7,,55,,,45
2018-02-10T06:09:24.680Z,,57.8,,,,,
2018-02-10T06:09:34.679Z,,57.9,,55,,,45.1
2018-02-10T06:09:44.680Z,,58,,,,,
2018-02-10T06:09:54.680Z,,58.1,,55,,,45.2
2018-02-10T06:10:04.680Z,,,,55,,,45.2
2018-02-10T06:10:14.680Z,,58.5,,55,,,45.3
2018-02-10T06:10:24.681Z,,,,55,,,45.3
2018-02-10T06:10:34.680Z,,58.6,,55,,,45.5
2018-02-10T06:10:44.680Z,,58.8,,55,,,45.5
2018-02-10T06:11:04.681Z,,59,,55,,,45.6
2018-02-10T06:11:14.680Z,,59.1,,55,,,45.6
2018-02-10T06:11:24.681Z,,59.2,,55,,,45.7
2018-02-10T06:11:34.681Z,,59.3,,55,,,45.8
2018-02-10T06:11:44.681Z,,59.4,,,,,
2018-02-10T06:11:54.680Z,,59.5,,55,,,45.9
2018-02-10T06:12:09.842Z,,,,55,,,46
2018-02-10T06:12:14.681Z,,59.8,,55,,,46
2018-02-10T06:12:24.680Z,,59.9,,,,,
2018-02-10T06:12:34.680Z,,60,,55,,,46.1
2018-02-10T06:12:44.680Z,,,,55,,,46.2
2018-02-10T06:12:54.680Z,,60.1,,,,,
2018-02-10T06:13:04.681Z,,60.2,,55,,,46.4
2018-02-10T06:13:14.681Z,,,,55,,,46.4
2018-02-10T06:13:24.680Z,,60.4,,,,,
2018-02-10T06:13:34.680Z,,60.6,,55,,,46.5
2018-02-10T06:13:44.680Z,,60.4,1,,0,0,
2018-02-10T06:13:54.682Z,,59.1,,55,,,46.6
2018-02-10T06:14:04.680Z,,57.9,,55,,,46.6
2018-02-10T06:14:14.680Z,,57.2,,55,,,46.7
2018-02-10T06:14:24.682Z,,57.1,,55,,,46.8
2018-02-10T06:14:34.681Z,,,,55,,,46.8
2018-02-10T06:14:44.681Z,,57.5,,,,,
2018-02-10T06:14:59.701Z,,57.2,,55,,,46.9
2018-02-10T06:15:04.681Z,,56.8,,,,,
2018-02-10T06:15:14.680Z,,56.5,,55,,,47
2018-02-10T06:15:24.680Z,,56.1,,55,,,47
2018-02-10T06:15:34.681Z,,55.9,,,,,
2018-02-10T06:15:44.684Z,,55.7,,55,,,47
2018-02-10T06:15:54.680Z,,,,55,,,46.9
2018-02-10T06:16:04.681Z,,55.2,,,,,
2018-02-10T06:16:14.681Z,,55,,55,,,46.9
2018-02-10T06:16:25.017Z,,54.8,,55,,,46.9
2018-02-10T06:16:34.681Z,,54.6,,55,,,46.8
2018-02-10T06:16:44.682Z,,54.4,,,,,
2018-02-10T06:16:54.681Z,,54.7,,55,,,46.7
2018-02-10T06:17:04.683Z,,,,55,,,46.7
2018-02-10T06:17:14.681Z,,54.9,,55,,,46.6
2018-02-10T06:17:24.687Z,,55,,,,,
2018-02-10T06:17:34.681Z,,55.1,,55,,,46.5
2018-02-10T06:17:44.682Z,,,,55,,,46.5
2018-02-10T06:17:54.681Z,,55.3,,,,,
2018-02-10T06:18:04.681Z,,,,55,,,46.4
2018-02-10T06:18:14.685Z,,,,55,,,46.2
2018-02-10T06:18:24.681Z,,55.6,,,,,
2018-02-10T06:18:34.682Z,,,,55,,,46.1
2018-02-10T06:18:44.682Z,,,,55,,,46
2018-02-10T06:18:54.681Z,,55.7,,,,,
2018-02-10T06:19:04.681Z,,55.8,,55,,,45.9
2018-02-10T06:19:15.741Z,,,,55,,,45.9
2018-02-10T06:19:24.681Z,,55.9,,,,,
2018-02-10T06:19:34.681Z,,,,55,,,45.8
2018-02-10T06:19:44.682Z,,56,,,,,
2018-02-10T06:19:54.681Z,,,,55,,,45.7
2018-02-10T06:20:04.681Z,,,,55,,,45.6
2018-02-10T06:20:14.682Z,,56.1,,55,,,45.5
2018-02-10T06:20:35.673Z,,,,55,,,45.3
2018-02-10T06:20:44.706Z,,,,55,,,45.3
2018-02-10T06:20:54.684Z,,56.2,,,,,
2018-02-10T06:21:05.723Z,,,,55,,,45.2
2018-02-10T06:21:14.681Z,,,,55,,,45.1
2018-02-10T06:21:34.681Z,,56.4,,55,,,45
2018-02-10T06:21:44.682Z,,,,55,,,44.9
2018-02-10T06:22:05.677Z,,,,55,,,44.9
2018-02-10T06:22:14.681Z,,59.3,1,55,0,79,44.8
2018-02-10T06:22:24.682Z,,64.3,,55,,49,44.7
2018-02-10T06:22:35.677Z,,63.9,,55,,29,44.7
2018-02-10T06:22:44.682Z,,59.4,,55,,,44.5
2018-02-10T06:22:54.682Z,,55.8,,55,,,44.5
2018-02-10T06:23:04.681Z,,54.2,,55,,,44.4
2018-02-10T06:23:14.682Z,,53.4,,55,,,44.4
2018-02-10T06:23:24.682Z,,53.9,,55,,,44.3
2018-02-10T06:23:34.681Z,,54,,55,,,44.3
2018-02-10T06:23:44.686Z,,54.8,,,,,
2018-02-10T06:23:54.681Z,,,,55,,,44.3
2018-02-10T06:24:04.682Z,,,,55,,,44.3
2018-02-10T06:24:14.682Z,,,,55,,,44.3
2018-02-10T06:24:24.684Z,,54.9,,,,,
2018-02-10T06:24:34.742Z,,55.1,,55,,,44.3
2018-02-10T06:24:44.682Z,,55.2,,55,,,44.3
2018-02-10T06:24:55.679Z,,,,55,,,44.3
2018-02-10T06:25:04.682Z,,55.5,,,,,
2018-02-10T06:25:14.682Z,,55.6,,55,,,44.4
2018-02-10T06:25:29.782Z,,55.8,,55,,,44.4
2018-02-10T06:25:44.683Z,,56,,55,,,44.4
2018-02-10T06:25:54.682Z,,56.2,,55,,,44.5
2018-02-10T06:26:04.683Z,,,,55,,,44.5
2018-02-10T06:26:14.682Z,,56.3,,55,,,44.5
2018-02-10T06:26:24.682Z,,56.5,,,,,
2018-02-10T06:26:34.682Z,,56.6,,55,,,44.7
2018-02-10T06:26:44.683Z,,,,55,,,44.7
2018-02-10T06:26:54.681Z,,57,,,,,
2018-02-10T06:27:04.684Z,,,,55,,,44.8
2018-02-10T06:27:14.685Z,,57.1,,55,,,44.8
2018-02-10T06:27:24.682Z,,,,55,,,44.9
2018-02-10T06:27:34.684Z,,57.2,,55,,,44.9
