Time,PrimT,HwTSet,PrimTSet,ActPow,HwTOutlet,ChActive,HwActive
2017-12-31T13:10:49.849Z,,55,,,63.8,,
2017-12-31T13:10:59.848Z,,55,,,63.8,,
2017-12-31T13:11:09.847Z,,55,,,63.8,,
2017-12-31T13:11:19.855Z,,55,,,63.8,,
2017-12-31T13:11:29.847Z,,55,,,63.8,,
2017-12-31T13:11:39.848Z,77.2,55,75,29,63.8,1,0
2017-12-31T13:11:49.848Z,,55,,,63.8,,
2017-12-31T13:11:59.849Z,,55,,,63.8,,
2017-12-31T13:12:09.848Z,,55,,,63.8,,
2017-12-31T13:12:24.868Z,,55,,,63.8,,
2017-12-31T13:12:29.855Z,,55,,,63.8,,
2017-12-31T13:12:39.848Z,,55,,,64,,
2017-12-31T13:12:49.850Z,,55,,,64,,
2017-12-31T13:12:59.849Z,77.4,55,,,64,,
2017-12-31T13:13:09.848Z,,55,,,64,,
2017-12-31T13:13:19.848Z,,55,,,64,,
2017-12-31T13:13:29.847Z,,55,,,64,,
2017-12-31T13:13:39.848Z,,55,,,64,,
2017-12-31T13:13:49.847Z,,55,,,64,,
2017-12-31T13:13:59.848Z,,55,,,64,,
2017-12-31T13:14:09.847Z,,55,,,64,,
2017-12-31T13:14:19.848Z,,55,,,64,,
2017-12-31T13:14:29.848Z,,55,,,64,,
2017-12-31T13:14:39.848Z,,55,,,64,,
2017-12-31T13:14:49.848Z,,55,,,64,,
2017-12-31T13:14:59.848Z,,55,,,64,,
2017-12-31T13:15:09.848Z,,55,,,64,,
2017-12-31T13:15:19.847Z,,55,,,64.1,,
2017-12-31T13:15:29.848Z,,55,,,64.1,,
2017-12-31T13:15:39.848Z,77.5,55,,,64.1,,
2017-12-31T13:15:49.848Z,,55,,,64.1,,
2017-12-31T13:15:59.848Z,,55,,,64.1,,
2017-12-31T13:16:09.848Z,,55,,,64.1,,
2017-12-31T13:16:19.848Z,,55,,,64.1,,
2017-12-31T13:16:29.848Z,,55,,,64.1,,
2017-12-31T13:16:39.852Z,,55,,,64.1,,
2017-12-31T13:16:49.848Z,,55,,,64.1,,
2017-12-31T13:16:59.849Z,,55,,,64.1,,
2017-12-31T13:17:09.849Z,,55,,,64.2,,
2017-12-31T13:17:19.848Z,,55,,,64.2,,
2017-12-31T13:17:29.848Z,,55,,,64.2,,
2017-12-31T13:17:39.848Z,,55,,,64.2,,
2017-12-31T13:17:49.848Z,,55,,,64.2,,
2017-12-31T13:17:59.848Z,77.6,55,,,64.2,,
2017-12-31T13:18:09.850Z,,55,,,64.2,,
2017-12-31T13:18:19.851Z,,55,,,64.2,,
2017-12-31T13:18:29.848Z,,55,,,64.2,,
2017-12-31T13:18:39.848Z,,55,,,64.2,,
2017-12-31T13:18:49.848Z,,55,,,64.2,,
2017-12-31T13:18:59.848Z,,55,,,64.2,,
2017-12-31T13:19:09.848Z,,55,,,64.2,,
2017-12-31T13:19:19.849Z,,55,,,64.2,,
2017-12-31T13:19:33.948Z,,55,,,64.3,,
2017-12-31T13:19:39.849Z,,55,,,64.3,,
2017-12-31T13:19:49.849Z,,55,,,64.3,,
2017-12-31T13:19:59.848Z,,55,,,64.3,,
2017-12-31T13:20:09.849Z,,55,,,64.3,,
2017-12-31T13:20:19.851Z,,55,,,64.3,,
2017-12-31T13:20:29.849Z,,55,,,64.3,,
2017-12-31T13:20:39.849Z,,55,,,64.3,,
2017-12-31T13:20:49.849Z,,55,,,64.3,,
2017-12-31T13:20:59.851Z,,55,,,64.3,,
2017-12-31T13:21:09.849Z,,55,,,64.3,,
2017-12-31T13:21:19.849Z,,55,,,64.3,,
2017-12-31T13:21:29.855Z,,55,,,64.3,,
2017-12-31T13:21:39.849Z,,55,,,64.4,,
2017-12-31T13:21:49.849Z,77.8,55,,,64.4,,
2017-12-31T13:21:59.849Z,,55,,,64.4,,
2017-12-31T13:22:09.849Z,,55,,,64.4,,
2017-12-31T13:22:20.848Z,,55,,,64.4,,
2017-12-31T13:22:29.849Z,,55,,,64.4,,
2017-12-31T13:22:39.849Z,,55,,,64.4,,
2017-12-31T13:22:49.849Z,,55,,,64.4,,
2017-12-31T13:22:59.849Z,,55,,,64.4,,
2017-12-31T13:23:09.850Z,,55,,,64.4,,
2017-12-31T13:23:19.854Z,,55,,,64.4,,
2017-12-31T13:23:29.851Z,,55,,,64.4,,
2017-12-31T13:23:39.853Z,,55,,,64.4,,
2017-12-31T13:23:49.849Z,,55,,,64.4,,
2017-12-31T13:23:59.849Z,,55,,,64.4,,
2017-12-31T13:24:09.849Z,,55,,,64.4,,
2017-12-31T13:24:19.849Z,,55,,,64.4,,
2017-12-31T13:24:29.849Z,,55,,,64.4,,
2017-12-31T13:24:39.849Z,,55,,,64.4,,
2017-12-31T13:24:49.849Z,,55,,,64.4,,
2017-12-31T13:24:59.850Z,,55,,,64.5,,
2017-12-31T13:25:10.843Z,,55,,,64.4,,
2017-12-31T13:25:19.849Z,,55,,,64.5,,
2017-12-31T13:25:29.849Z,77.9,55,,,64.5,,
2017-12-31T13:25:39.849Z,77.8,55,,,64.5,,
2017-12-31T13:25:49.849Z,77.9,55,,,64.5,,
2017-12-31T13:25:59.849Z,77.8,55,,,64.5,,
2017-12-31T13:26:09.849Z,77.9,55,,,64.5,,
2017-12-31T13:26:19.850Z,77.8,55,,,64.5,,
2017-12-31T13:26:29.900Z,77.9,55,,,64.5,,
2017-12-31T13:26:39.925Z,,55,,,64.5,,
2017-12-31T13:26:49.850Z,,55,,,64.5,,
2017-12-31T13:26:59.850Z,,55,,,64.5,,
2017-12-31T13:27:09.850Z,,55,,,64.5,,
2017-12-31T13:27:19.850Z,,55,,,64.7,,
2017-12-31T13:27:29.850Z,,55,,,64.7,,
2017-12-31T13:27:39.849Z,,55,,,64.7,,
2017-12-31T13:27:49.850Z,,55,,,64.7,,
2017-12-31T13:28:05.867Z,,55,,,64.7,,
2017-12-31T13:28:09.850Z,,55,,,64.7,,
2017-12-31T13:28:19.850Z,,55,,,64.7,,
2017-12-31T13:28:29.850Z,,55,,,64.7,,
2017-12-31T13:28:39.850Z,,55,,,64.7,,
2017-12-31T13:28:49.849Z,,55,,,64.7,,
2017-12-31T13:28:59.851Z,,55,,,64.7,,
2017-12-31T13:29:09.850Z,,55,,,64.7,,
2017-12-31T13:29:19.850Z,,55,,,64.7,,
2017-12-31T13:29:29.930Z,,55,,,64.7,,
2017-12-31T13:29:39.850Z,78.1,55,,,64.7,,
2017-12-31T13:29:49.850Z,77.9,55,,,64.7,,
2017-12-31T13:29:59.850Z,78.1,55,,,64.7,,
2017-12-31T13:30:09.850Z,,55,,,64.7,,
2017-12-31T13:30:19.850Z,,55,,,64.8,,
2017-12-31T13:30:29.850Z,77.9,55,,,64.8,,
2017-12-31T13:30:39.850Z,78.1,55,,,64.8,,
2017-12-31T13:30:55.106Z,,55,,,64.8,,
2017-12-31T13:30:59.850Z,77.9,55,,,64.8,,
2017-12-31T13:31:09.851Z,78.1,55,,,64.8,,
2017-12-31T13:31:19.851Z,,55,,,64.8,,
2017-12-31T13:31:29.849Z,,55,,,64.8,,
2017-12-31T13:31:39.850Z,,55,,,64.8,,
2017-12-31T13:31:49.850Z,,55,,,64.8,,
2017-12-31T13:31:59.850Z,,55,,,64.8,,
2017-12-31T13:32:09.850Z,,55,,,64.8,,
2017-12-31T13:32:20.842Z,,55,,,64.8,,
2017-12-31T13:32:29.850Z,,55,,,64.8,,
2017-12-31T13:32:39.850Z,,55,,,64.8,,
2017-12-31T13:32:49.851Z,,55,,,64.8,,
2017-12-31T13:32:59.851Z,,55,,,64.8,,
2017-12-31T13:33:09.851Z,,55,,,64.8,,
2017-12-31T13:33:19.852Z,,55,,,64.8,,
2017-12-31T13:33:29.850Z,,55,,,64.8,,
2017-12-31T13:33:39.850Z,,55,,,64.9,,
2017-12-31T13:33:49.851Z,,55,,,64.9,,
2017-12-31T13:33:59.851Z,,55,,,64.9,,
2017-12-31T13:34:09.851Z,,55,,,64.9,,
2017-12-31T13:34:19.850Z,,55,,,64.9,,
2017-12-31T13:34:29.851Z,,55,,,64.9,,
2017-12-31T13:34:39.850Z,,55,,,64.9,,
2017-12-31T13:34:49.850Z,,55,,,64.9,,
2017-12-31T13:34:59.851Z,,55,,,64.9,,
2017-12-31T13:35:10.849Z,,55,,,64.9,,
2017-12-31T13:35:19.851Z,,55,,,64.9,,
2017-12-31T13:35:29.851Z,,55,,,64.9,,
2017-12-31T13:35:39.851Z,,55,,,64.9,,
2017-12-31T13:35:49.850Z,,55,,,64.9,,
2017-12-31T13:35:59.851Z,77.9,55,,,64.9,,
2017-12-31T13:36:09.851Z,,55,,,64.9,,
2017-12-31T13:36:19.851Z,,55,,,64.9,,
2017-12-31T13:36:29.853Z,77.8,55,,,64.9,,
2017-12-31T13:36:39.851Z,,55,,,65,,
2017-12-31T13:36:49.851Z,77.6,55,,,65,,
2017-12-31T13:36:59.851Z,,55,,,65,,
2017-12-31T13:37:09.851Z,77.5,55,,,65,,
2017-12-31T13:37:19.851Z,,55,,,65,,
2017-12-31T13:37:29.850Z,77.4,55,,,65,,
2017-12-31T13:37:39.851Z,77.2,55,,,64.9,,
2017-12-31T13:37:49.857Z,77.1,55,,,65,,
2017-12-31T13:38:00.851Z,76.9,55,,,64.9,,
2017-12-31T13:38:09.851Z,76.8,55,,,64.9,,
2017-12-31T13:38:19.852Z,76.6,55,,,64.9,,
2017-12-31T13:38:29.855Z,76.5,55,,,64.9,,
2017-12-31T13:38:39.851Z,76.3,55,,,64.9,,
2017-12-31T13:38:49.856Z,76.2,55,,,64.9,,
2017-12-31T13:38:59.851Z,75.9,55,,,64.9,,
2017-12-31T13:39:09.854Z,75.7,55,,,64.8,,
2017-12-31T13:39:19.851Z,75.4,55,,,64.8,,
2017-12-31T13:39:29.851Z,75.3,55,,,64.8,,
2017-12-31T13:39:39.852Z,75.1,55,,,64.8,,
2017-12-31T13:39:49.853Z,74.9,55,,,64.8,,
2017-12-31T13:39:59.854Z,74.7,55,,,64.7,,
2017-12-31T13:40:09.852Z,74.6,55,,,64.7,,
2017-12-31T13:40:19.852Z,74.3,55,,,64.7,,
2017-12-31T13:40:29.851Z,74.2,55,,,64.5,,
2017-12-31T13:40:39.852Z,73.9,55,,,64.5,,
2017-12-31T13:40:54.873Z,73.8,55,,,64.4,,
2017-12-31T13:40:59.852Z,73.6,55,,30,64.4,,
2017-12-31T13:41:09.852Z,,55,,,64.4,,
2017-12-31T13:41:19.853Z,73.5,55,,,64.3,,
2017-12-31T13:41:29.851Z,,55,,,64.3,,
2017-12-31T13:41:39.851Z,,55,,,64.2,,
2017-12-31T13:41:49.851Z,,55,,31,64.2,,
2017-12-31T13:41:59.851Z,,55,,,64.1,,
2017-12-31T13:42:09.852Z,73.6,55,,,64.1,,
2017-12-31T13:42:19.851Z,,55,,32,64,,
2017-12-31T13:42:29.852Z,73.8,55,,,64,,
2017-12-31T13:42:39.851Z,,55,,,63.8,,
2017-12-31T13:42:49.852Z,73.9,55,,,63.8,,
2017-12-31T13:42:59.852Z,74.1,55,,,63.7,,
2017-12-31T13:43:09.852Z,,55,,,63.7,,
2017-12-31T13:43:19.852Z,74.2,55,,,63.6,,
2017-12-31T13:43:29.854Z,,55,,33,63.6,,
2017-12-31T13:43:44.872Z,,55,,,63.5,,
2017-12-31T13:43:49.852Z,74.3,55,,,63.5,,
2017-12-31T13:43:59.852Z,,55,,,63.5,,
2017-12-31T13:44:09.852Z,,55,,,63.4,,
2017-12-31T13:44:19.852Z,74.5,55,,,63.4,,
2017-12-31T13:44:29.852Z,,55,,,63.4,,
2017-12-31T13:44:39.852Z,,55,,,63.4,,
2017-12-31T13:44:49.852Z,74.6,55,,34,63.4,,
2017-12-31T13:44:59.852Z,,55,,33,63.3,,
2017-12-31T13:45:09.852Z,,55,,34,63.3,,
2017-12-31T13:45:19.855Z,,55,,,63.3,,
2017-12-31T13:45:29.852Z,74.7,55,,,63.3,,
2017-12-31T13:45:39.852Z,,55,,,63.3,,
2017-12-31T13:45:49.852Z,,55,,,63.3,,
2017-12-31T13:45:59.852Z,74.9,55,,,63.3,,
2017-12-31T13:46:09.852Z,,55,,,63.3,,
2017-12-31T13:46:19.852Z,,55,,,63.3,,
2017-12-31T13:46:34.872Z,,55,,,63.3,,
2017-12-31T13:46:39.854Z,,55,,,63.3,,
2017-12-31T13:46:49.853Z,,55,,,63.3,,
2017-12-31T13:46:59.852Z,,55,,,63.3,,
2017-12-31T13:47:09.853Z,75,55,,,63.3,,
2017-12-31T13:47:19.852Z,,55,,,63.3,,
2017-12-31T13:47:29.852Z,,55,,,63.3,,
2017-12-31T13:47:39.852Z,,55,,,63.3,,
2017-12-31T13:47:49.853Z,,55,,,63.3,,
2017-12-31T13:47:59.853Z,75.1,55,,,63.3,,
2017-12-31T13:48:09.853Z,,55,,33,63.3,,
2017-12-31T13:48:19.853Z,,55,,,63.3,,
2017-12-31T13:48:29.852Z,75,55,,32,63.3,,
2017-12-31T13:48:39.854Z,,55,,,63.3,,
2017-12-31T13:48:49.853Z,,55,,,63.3,,
2017-12-31T13:48:59.853Z,,55,,,63.3,,
2017-12-31T13:49:09.853Z,,55,,,63.3,,
2017-12-31T13:49:19.854Z,75.1,55,,,63.3,,
2017-12-31T13:49:29.852Z,,55,,,63.3,,
2017-12-31T13:49:39.852Z,75,55,,,63.3,,
2017-12-31T13:49:49.853Z,,55,,,63.3,,
2017-12-31T13:49:59.853Z,,55,,31,63.3,,
2017-12-31T13:50:09.853Z,,55,,32,63.3,,
2017-12-31T13:50:19.853Z,,55,,31,63.3,,
2017-12-31T13:50:29.853Z,75.1,55,,32,63.3,,
2017-12-31T13:50:39.853Z,75,55,,,63.3,,
2017-12-31T13:50:50.853Z,75.1,55,,31,63.3,,
2017-12-31T13:50:59.853Z,,55,,,63.3,,
2017-12-31T13:51:09.853Z,75,55,,,63.3,,
2017-12-31T13:51:19.853Z,,55,,,63.3,,
2017-12-31T13:51:29.853Z,,55,,,63.3,,
2017-12-31T13:51:39.853Z,75.1,55,,,63.3,,
2017-12-31T13:51:49.852Z,75,55,,,63.3,,
2017-12-31T13:51:59.855Z,,55,,,63.3,,
2017-12-31T13:52:09.853Z,,55,,,63.1,,
2017-12-31T13:52:19.853Z,,55,,,63.3,,
2017-12-31T13:52:29.853Z,,55,,,63.1,,
2017-12-31T13:52:39.853Z,,55,,,63.3,,
2017-12-31T13:52:49.853Z,,55,,30,63.1,,
2017-12-31T13:52:59.853Z,,55,,31,63.1,,
2017-12-31T13:53:19.853Z,,55,,,63.1,,
2017-12-31T13:53:29.853Z,75.1,55,,30,63.1,,
2017-12-31T13:53:40.855Z,75,55,,31,63.1,,
2017-12-31T13:53:49.852Z,,55,,,63.1,,
2017-12-31T13:53:59.854Z,,55,,,63.1,,
2017-12-31T13:54:09.853Z,,55,,30,63.1,,
2017-12-31T13:54:19.853Z,,55,,,63.1,,
2017-12-31T13:54:29.853Z,,55,,,63.1,,
2017-12-31T13:54:39.853Z,75.1,55,,,63.1,,
2017-12-31T13:54:49.853Z,75,55,,,63.1,,
2017-12-31T13:54:59.853Z,,55,,,63.1,,
2017-12-31T13:55:09.855Z,,55,,,63.1,,
2017-12-31T13:55:19.853Z,,55,,,63.1,,
2017-12-31T13:55:29.853Z,,55,,,63.1,,
2017-12-31T13:55:39.853Z,,55,,,63.1,,
2017-12-31T13:55:49.853Z,,55,,,63.1,,
2017-12-31T13:55:59.854Z,,55,,,63.1,,
2017-12-31T13:56:09.854Z,,55,,,63.1,,
2017-12-31T13:56:19.853Z,,55,,,63,,
2017-12-31T13:56:29.933Z,,55,,,63,,
2017-12-31T13:56:39.854Z,,55,,29,63,,
2017-12-31T13:56:49.853Z,,55,,,63,,
2017-12-31T13:56:59.853Z,,55,,,63,,
2017-12-31T13:57:09.854Z,,55,,,63,,
2017-12-31T13:57:19.853Z,,55,,,63,,
2017-12-31T13:57:29.854Z,75.1,55,,,63,,
2017-12-31T13:57:39.854Z,,55,,,63,,
2017-12-31T13:57:49.854Z,,55,,,63,,
2017-12-31T13:57:59.854Z,,55,,,63,,
2017-12-31T13:58:09.854Z,,55,,,63,,
2017-12-31T13:58:19.854Z,,55,,,63,,
2017-12-31T13:58:29.854Z,,55,,,63,,
2017-12-31T13:58:39.854Z,75.3,55,,,63,,
2017-12-31T13:58:49.854Z,,55,,,63,,
2017-12-31T13:58:59.854Z,,55,,,63,,
2017-12-31T13:59:09.854Z,,55,,,63,,
2017-12-31T13:59:20.853Z,75.4,55,,,63.1,,
2017-12-31T13:59:29.854Z,,55,,,63,,
2017-12-31T13:59:39.854Z,,55,,,63.1,,
2017-12-31T13:59:49.854Z,,55,,,63,,
2017-12-31T13:59:59.854Z,,55,,,63.1,,
2017-12-31T14:00:09.855Z,75.6,55,,,63.1,,
2017-12-31T14:00:19.854Z,,55,,,63.1,,
2017-12-31T14:00:29.853Z,,55,,,63.1,,
2017-12-31T14:00:39.854Z,,55,,,63.1,,
2017-12-31T14:00:49.854Z,,55,,,63.1,,
2017-12-31T14:00:59.854Z,,55,,,63.1,,
2017-12-31T14:01:09.854Z,75.7,55,,,63.1,,
2017-12-31T14:01:19.854Z,,55,,,63.1,,
2017-12-31T14:01:29.854Z,,55,,,63.1,,
2017-12-31T14:01:39.854Z,,55,,,63.1,,
2017-12-31T14:01:49.856Z,,55,,,63.1,,
2017-12-31T14:01:59.854Z,75.9,55,,,63.1,,
2017-12-31T14:02:14.875Z,,55,,,63.1,,
2017-12-31T14:02:19.854Z,,55,,,63.1,,
2017-12-31T14:02:29.928Z,,55,,,63.1,,
2017-12-31T14:02:39.855Z,,55,,,63.3,,
2017-12-31T14:02:49.854Z,,55,,,63.3,,
2017-12-31T14:02:59.855Z,76,55,,,63.3,,
2017-12-31T14:03:09.854Z,76,55,,,63.3,,
2017-12-31T14:03:19.854Z,,55,,,63.3,,
2017-12-31T14:03:29.857Z,,55,,,63.3,,
2017-12-31T14:03:39.854Z,,55,,,63.3,,
2017-12-31T14:03:49.856Z,,55,,,63.3,,
2017-12-31T14:03:59.855Z,,55,,,63.3,,
2017-12-31T14:04:09.855Z,76.2,55,,,63.3,,
2017-12-31T14:04:19.854Z,,55,,,63.3,,
2017-12-31T14:04:29.855Z,,55,,,63.4,,
2017-12-31T14:04:39.855Z,,55,,,63.4,,
2017-12-31T14:04:49.857Z,,55,,,63.4,,
2017-12-31T14:05:05.265Z,,55,,,63.4,,
2017-12-31T14:05:09.859Z,76.3,55,,,63.4,,
2017-12-31T14:05:19.855Z,,55,,,63.4,,
2017-12-31T14:05:29.854Z,,55,,,63.4,,
2017-12-31T14:05:39.856Z,,55,,,63.4,,
2017-12-31T14:05:49.854Z,,55,,,63.4,,
2017-12-31T14:05:59.855Z,,55,,,63.4,,
2017-12-31T14:06:09.856Z,,55,,,63.4,,
2017-12-31T14:06:19.855Z,,55,,,63.4,,
2017-12-31T14:06:29.935Z,76.5,55,,,63.5,,
2017-12-31T14:06:39.855Z,,55,,,63.5,,
2017-12-31T14:06:49.855Z,,55,,,63.5,,
2017-12-31T14:06:59.855Z,,55,,,63.5,,
2017-12-31T14:07:09.857Z,,55,,,63.5,,
2017-12-31T14:07:19.855Z,,55,,,63.5,,
2017-12-31T14:07:29.857Z,,55,,,63.5,,
2017-12-31T14:07:39.855Z,,55,,,63.5,,
2017-12-31T14:07:49.855Z,76.6,55,,,63.5,,
2017-12-31T14:07:59.855Z,,55,,,63.5,,
2017-12-31T14:08:09.855Z,,55,,,63.6,,
2017-12-31T14:08:19.855Z,,55,,,63.6,,
2017-12-31T14:08:29.855Z,,55,,,63.6,,
2017-12-31T14:08:39.856Z,,55,,,63.6,,
2017-12-31T14:08:49.855Z,,55,,,63.6,,
2017-12-31T14:08:59.855Z,76.8,55,,,63.6,,
2017-12-31T14:09:09.855Z,,55,,,63.6,,
2017-12-31T14:09:20.848Z,,55,,,63.6,,
2017-12-31T14:09:29.855Z,,55,,,63.6,,
2017-12-31T14:09:39.858Z,,55,,,63.6,,
2017-12-31T14:09:49.855Z,,55,,,63.7,,
2017-12-31T14:09:59.855Z,,55,,,63.7,,
2017-12-31T14:10:09.855Z,,55,,,63.7,,
2017-12-31T14:10:19.855Z,,55,,,63.7,,
2017-12-31T14:10:29.860Z,76.9,55,,,63.7,,
2017-12-31T14:10:39.856Z,,55,,,63.7,,
2017-12-31T14:10:49.856Z,,55,,,63.7,,
2017-12-31T14:10:59.857Z,,55,,,63.7,,
2017-12-31T14:11:09.855Z,,55,,,63.7,,
2017-12-31T14:11:19.856Z,,55,,,63.7,,
2017-12-31T14:11:29.856Z,,55,,,63.7,,
2017-12-31T14:11:39.857Z,,55,,,63.8,,
2017-12-31T14:11:49.856Z,76.9,55,75,29,63.8,1,0
2017-12-31T14:11:59.855Z,76.9,55,,,63.8,,
2017-12-31T14:12:09.855Z,77.1,55,,,63.8,,
2017-12-31T14:12:19.855Z,77.1,55,,,63.8,,
2017-12-31T14:12:29.860Z,,55,,,63.8,,
2017-12-31T14:12:39.856Z,,55,,,63.8,,
2017-12-31T14:12:49.856Z,,55,,,63.8,,
2017-12-31T14:12:59.858Z,,55,,,63.8,,
2017-12-31T14:13:09.857Z,,55,,,63.8,,
2017-12-31T14:13:19.856Z,,55,,,63.8,,
2017-12-31T14:13:29.855Z,,55,,,64,,
2017-12-31T14:13:44.946Z,,55,,,64,,
2017-12-31T14:13:49.856Z,77.2,55,,,64,,
2017-12-31T14:13:59.856Z,,55,,,64,,
2017-12-31T14:14:10.908Z,,55,,,64,,
2017-12-31T14:14:19.856Z,,55,,,64,,
2017-12-31T14:14:29.856Z,,55,,,64,,
2017-12-31T14:14:39.856Z,,55,,,64,,
2017-12-31T14:14:49.856Z,,55,,,64,,
2017-12-31T14:15:00.847Z,,55,,,64,,
2017-12-31T14:15:09.857Z,,55,,,64,,
2017-12-31T14:15:19.856Z,,55,,,64,,
2017-12-31T14:15:30.897Z,,55,,,64.1,,
2017-12-31T14:15:39.856Z,77.4,55,,,64.1,,
2017-12-31T14:15:49.856Z,,55,,,64.1,,
2017-12-31T14:15:59.856Z,,55,,,64.1,,
2017-12-31T14:16:09.856Z,,55,,,64.1,,
2017-12-31T14:16:19.857Z,,55,,,64.1,,
2017-12-31T14:16:29.856Z,,55,,,64.1,,
2017-12-31T14:16:39.856Z,,55,,,64.1,,
2017-12-31T14:16:49.857Z,,55,,,64.1,,
2017-12-31T14:16:59.856Z,,55,,,64.2,,
2017-12-31T14:17:09.856Z,,55,,,64.2,,
2017-12-31T14:17:19.856Z,,55,,,64.2,,
2017-12-31T14:17:29.856Z,,55,,,64.2,,
2017-12-31T14:17:39.858Z,77.5,55,,,64.2,,
2017-12-31T14:17:50.851Z,,55,,,64.2,,
2017-12-31T14:17:59.856Z,,55,,,64.2,,
2017-12-31T14:18:09.856Z,,55,,,64.3,,
2017-12-31T14:18:19.857Z,,55,,,64.2,,
2017-12-31T14:18:29.856Z,,55,,,64.3,,
2017-12-31T14:18:39.857Z,,55,,,64.3,,
2017-12-31T14:18:49.857Z,,55,,,64.3,,
2017-12-31T14:18:59.856Z,,55,,,64.3,,
2017-12-31T14:19:09.857Z,,55,,,64.3,,
2017-12-31T14:19:19.856Z,,55,,,64.3,,
2017-12-31T14:19:29.856Z,,55,,,64.3,,
2017-12-31T14:19:39.857Z,77.6,55,,,64.3,,
2017-12-31T14:19:49.857Z,,55,,,64.3,,
2017-12-31T14:19:59.857Z,,55,,,64.3,,
2017-12-31T14:20:09.857Z,,55,,,64.3,,
2017-12-31T14:20:19.859Z,,55,,,64.3,,
2017-12-31T14:20:29.857Z,,55,,,64.3,,
2017-12-31T14:20:44.877Z,,55,,,64.4,,
2017-12-31T14:20:49.857Z,,55,,,64.3,,
2017-12-31T14:20:59.857Z,,55,,,64.4,,
2017-12-31T14:21:09.870Z,,55,,,64.4,,
2017-12-31T14:21:19.857Z,,55,,,64.4,,
2017-12-31T14:21:29.857Z,,55,,,64.4,,
2017-12-31T14:21:39.859Z,77.8,55,,,64.4,,
2017-12-31T14:21:49.857Z,,55,,,64.4,,
2017-12-31T14:21:59.857Z,,55,,,64.4,,
2017-12-31T14:22:10.072Z,,55,,,64.4,,
2017-12-31T14:22:19.857Z,,55,,,64.4,,
2017-12-31T14:22:29.857Z,,55,,,64.4,,
2017-12-31T14:22:39.857Z,,55,,,64.4,,
2017-12-31T14:22:49.856Z,,55,,,64.4,,
2017-12-31T14:22:59.857Z,,55,,,64.4,,
2017-12-31T14:23:09.857Z,,55,,,64.4,,
2017-12-31T14:23:19.857Z,,55,,,64.4,,
2017-12-31T14:23:29.857Z,,55,,,64.5,,
2017-12-31T14:23:39.860Z,,55,,,64.5,,
2017-12-31T14:23:49.857Z,,55,,,64.5,,
2017-12-31T14:23:59.856Z,,55,,,64.5,,
2017-12-31T14:24:09.858Z,,55,,,64.5,,
2017-12-31T14:24:19.857Z,,55,,,64.5,,
2017-12-31T14:24:29.857Z,77.9,55,,,64.5,,
2017-12-31T14:24:39.857Z,,55,,,64.5,,
2017-12-31T14:24:49.857Z,,55,,,64.5,,
2017-12-31T14:25:00.806Z,,55,,,64.5,,
2017-12-31T14:25:09.858Z,,55,,,64.5,,
2017-12-31T14:25:19.857Z,,55,,,64.7,,
2017-12-31T14:25:29.857Z,,55,,,64.7,,
2017-12-31T14:25:39.857Z,,55,,,64.7,,
2017-12-31T14:25:49.857Z,,55,,,64.7,,
2017-12-31T14:25:59.857Z,,55,,,64.7,,
2017-12-31T14:26:09.858Z,,55,,,64.7,,
2017-12-31T14:26:19.858Z,,55,,,64.7,,
2017-12-31T14:26:29.858Z,,55,,,64.7,,
2017-12-31T14:26:39.857Z,,55,,,64.7,,
2017-12-31T14:26:49.858Z,,55,,,64.7,,
2017-12-31T14:26:59.858Z,78.1,55,,,64.8,,
2017-12-31T14:27:09.858Z,77.9,55,,,64.8,,
2017-12-31T14:27:19.858Z,77.9,55,,,64.8,,
2017-12-31T14:27:29.858Z,78.1,55,,,64.8,,
2017-12-31T14:27:39.858Z,78.1,55,,,64.8,,
2017-12-31T14:27:50.856Z,,55,,,64.8,,
2017-12-31T14:27:59.858Z,,55,,,64.8,,
2017-12-31T14:28:19.858Z,,55,,,64.8,,
2017-12-31T14:28:29.859Z,,55,,,64.8,,
2017-12-31T14:28:39.858Z,,55,,,64.8,,
2017-12-31T14:28:49.858Z,,55,,,64.8,,
2017-12-31T14:28:59.859Z,,55,,,64.8,,
2017-12-31T14:29:09.858Z,,55,,,64.8,,
2017-12-31T14:29:19.858Z,,55,,,64.8,,
2017-12-31T14:29:29.858Z,,55,,,64.8,,
2017-12-31T14:29:39.858Z,,55,,,64.8,,
2017-12-31T14:29:49.858Z,,55,,,64.9,,
2017-12-31T14:29:59.858Z,,55,,,64.9,,
2017-12-31T14:30:09.858Z,,55,,,64.9,,
2017-12-31T14:30:19.858Z,,55,,,64.9,,
2017-12-31T14:30:29.859Z,,55,,,64.9,,
2017-12-31T14:30:39.858Z,78.2,55,,,64.9,,
2017-12-31T14:30:49.858Z,,55,,,64.9,,
2017-12-31T14:30:59.858Z,,55,,,64.9,,
2017-12-31T14:31:09.859Z,,55,,,64.9,,
2017-12-31T14:31:19.858Z,,55,,,64.9,,
2017-12-31T14:31:29.858Z,,55,,,64.9,,
2017-12-31T14:31:39.858Z,,55,,,64.9,,
2017-12-31T14:31:49.860Z,,55,,,64.9,,
2017-12-31T14:31:59.858Z,,55,,,64.9,,
2017-12-31T14:32:09.858Z,,55,,,64.9,,
2017-12-31T14:32:19.859Z,,55,,,64.9,,
2017-12-31T14:32:29.858Z,,55,,,64.9,,
2017-12-31T14:32:39.859Z,,55,,,64.9,,
2017-12-31T14:32:49.858Z,,55,,,65,,
