Time,PrimT,ActPow,ChActive,PrimTSet,HwTSet,HwActive,HwTOutlet
2017-11-02T10:21:01.633Z,,,,,55,,43.9
2017-11-02T10:21:11.683Z,,,,,55,,43.9
2017-11-02T10:21:21.640Z,51.3,,,,55,,43.7
2017-11-02T10:21:31.633Z,,,,,55,,43.7
2017-11-02T10:21:41.655Z,,,,,55,,43.6
2017-11-02T10:21:51.633Z,,,,,55,,43.6
2017-11-02T10:22:01.636Z,,,,,55,,43.6
2017-11-02T10:22:13.306Z,,,,,55,,43.5
2017-11-02T10:22:21.640Z,,,,,55,,43.5
2017-11-02T10:22:31.635Z,,,,,55,,43.4
2017-11-02T10:22:41.634Z,,,,,55,,43.3
2017-11-02T10:22:51.681Z,,,,,55,,43.3
2017-11-02T10:23:01.635Z,,,,,55,,43.2
2017-11-02T10:23:11.637Z,,,,,55,,43.2
2017-11-02T10:23:21.673Z,51.2,,,,55,,43.1
2017-11-02T10:23:31.643Z,,,,,55,,43.1
2017-11-02T10:23:41.641Z,,,,,55,,43.1
2017-11-02T10:23:51.634Z,,,,,55,,43
2017-11-02T10:24:01.635Z,,,,,55,,43
2017-11-02T10:24:11.635Z,,,,,55,,42.8
2017-11-02T10:24:21.653Z,,,,,55,,42.8
2017-11-02T10:24:31.638Z,,,,,55,,42.7
2017-11-02T10:24:41.643Z,,,,,55,,42.7
2017-11-02T10:24:52.645Z,51.1,,,,55,,42.6
2017-11-02T10:25:01.651Z,,,,,55,,42.6
2017-11-02T10:25:11.646Z,,,,,55,,42.5
2017-11-02T10:25:21.634Z,,,,,55,,42.5
2017-11-02T10:25:31.642Z,,,,,55,,42.5
2017-11-02T10:25:41.633Z,,,,,55,,42.4
2017-11-02T10:25:51.640Z,,,,,55,,42.4
2017-11-02T10:26:01.634Z,,,,,55,,42.3
2017-11-02T10:26:11.634Z,,,,,55,,42.3
2017-11-02T10:26:21.643Z,51,,,,55,,42.2
2017-11-02T10:26:31.701Z,,,,,55,,42.2
2017-11-02T10:26:51.643Z,,,,,55,,42
2017-11-02T10:27:01.641Z,,,,,55,,41.9
2017-11-02T10:27:11.639Z,,,,,55,,41.9
2017-11-02T10:27:21.634Z,,,,,55,,41.9
2017-11-02T10:27:31.637Z,51,,,,55,,41.8
2017-11-02T10:27:46.656Z,50.9,,,,55,,41.8
2017-11-02T10:27:51.665Z,,,,,55,,41.7
2017-11-02T10:28:21.401Z,,,,,55,,41.6
2017-11-02T10:28:22.645Z,,,,,55,,41.6
2017-11-02T10:28:31.638Z,,,,,55,,41.5
2017-11-02T10:28:51.642Z,50.8,,,,55,,41.5
2017-11-02T10:29:01.640Z,,,,,55,,41.4
2017-11-02T10:29:11.639Z,,,,,55,,41.4
2017-11-02T10:29:21.640Z,,,,,55,,41.2
2017-11-02T10:29:31.635Z,,,,,55,,41.2
2017-11-02T10:29:42.628Z,,,,,55,,41.1
2017-11-02T10:29:51.636Z,50.7,,,,55,,41.1
2017-11-02T10:30:01.644Z,,,,,55,,41.1
2017-11-02T10:30:21.643Z,,,,,55,,41
2017-11-02T10:30:36.667Z,,,,,55,,40.9
2017-11-02T10:30:51.635Z,,,,,55,,40.8
2017-11-02T10:31:01.635Z,50.6,,,,55,,40.8
2017-11-02T10:31:11.635Z,,,,,55,,40.8
2017-11-02T10:31:21.641Z,,,,,55,,40.7
2017-11-02T10:31:31.640Z,,,,,55,,40.7
2017-11-02T10:31:41.657Z,,,,,55,,40.7
2017-11-02T10:31:51.670Z,,,,,55,,40.6
2017-11-02T10:32:01.651Z,,,,,55,,40.6
2017-11-02T10:32:11.649Z,,,,,55,,40.5
2017-11-02T10:32:21.638Z,50.4,,,,55,,40.5
2017-11-02T10:32:31.636Z,,,,,55,,40.5
2017-11-02T10:32:41.664Z,,,,,55,,40.3
2017-11-02T10:32:51.643Z,,,,,55,,40.3
2017-11-02T10:33:01.635Z,,,,,55,,40.2
2017-11-02T10:33:23.925Z,50.3,,,,55,,40.2
2017-11-02T10:33:31.635Z,,,,,55,,40.1
2017-11-02T10:33:51.659Z,,,,,55,,40
2017-11-02T10:34:01.636Z,,,,,55,,40
2017-11-02T10:34:21.636Z,,,,,55,,39.9
2017-11-02T10:34:31.636Z,53.3,80,1,,55,0,39.9
2017-11-02T10:34:41.636Z,57.2,54,,,,,
2017-11-02T10:34:51.896Z,56,29,,,55,,39.8
2017-11-02T10:35:01.636Z,49.2,,,,55,,39.8
2017-11-02T10:35:11.637Z,45.3,,,,55,,39.6
2017-11-02T10:35:21.646Z,43.8,,,,,,
2017-11-02T10:35:31.636Z,43.1,,,,55,,39.6
2017-11-02T10:35:41.636Z,44,,,,55,,39.5
2017-11-02T10:35:51.636Z,44.7,,,,,,
2017-11-02T10:36:01.663Z,44.8,,,,55,,39.5
2017-11-02T10:36:11.656Z,44.7,,,,55,,39.4
2017-11-02T10:36:22.684Z,44.5,,,,55,,39.4
2017-11-02T10:36:32.631Z,44.7,,,,55,,39.4
2017-11-02T10:36:41.636Z,44.9,,,,55,,39.4
2017-11-02T10:36:51.636Z,45,,,,,,
2017-11-02T10:37:01.636Z,45.1,,,,55,,39.3
2017-11-02T10:37:11.635Z,45.2,,,,55,,39.3
2017-11-02T10:37:21.655Z,45.3,,,,55,,39.1
2017-11-02T10:37:31.652Z,45.4,,,,55,,39.1
2017-11-02T10:37:42.637Z,45.7,,,,55,,39.1
2017-11-02T10:37:51.638Z,45.9,,,,55,,39
2017-11-02T10:38:01.650Z,46,,,,55,,39
2017-11-02T10:38:11.636Z,46.2,,,,55,,39
2017-11-02T10:38:21.646Z,46.3,,,,55,,39
2017-11-02T10:38:31.645Z,46.6,,,,55,,38.9
2017-11-02T10:38:41.659Z,46.8,,,,55,,38.9
2017-11-02T10:38:51.682Z,46.9,,,,55,,38.9
2017-11-02T10:39:01.643Z,47.2,,,,55,,38.9
2017-11-02T10:39:11.645Z,47.3,,,,,,
2017-11-02T10:39:21.647Z,47.6,,,,55,,38.8
2017-11-02T10:39:31.642Z,47.8,,,,55,,38.8
2017-11-02T10:39:41.637Z,47.9,,,,,,
2017-11-02T10:39:51.646Z,48.1,,,,55,,38.8
2017-11-02T10:40:01.638Z,48.3,,,,55,,38.8
2017-11-02T10:40:11.799Z,48.4,,,,55,,38.8
2017-11-02T10:40:22.653Z,48.7,,,,55,,38.8
2017-11-02T10:40:32.635Z,48.8,,,,55,,38.8
2017-11-02T10:40:41.653Z,49,,,,,,
2017-11-02T10:40:51.643Z,49.2,,,,55,,38.8
2017-11-02T10:41:01.644Z,49.3,,,,55,,38.8
2017-11-02T10:41:11.751Z,49.6,0,1,,,0,
2017-11-02T10:41:21.646Z,48.7,,,,55,,38.9
2017-11-02T10:41:31.639Z,47.3,,,,55,,38.9
2017-11-02T10:41:41.638Z,46.2,,,,55,,39
2017-11-02T10:41:51.636Z,45.6,,,,,,
2017-11-02T10:42:01.637Z,,,,,55,,39.1
2017-11-02T10:42:11.641Z,45.9,,,,55,,39.1
2017-11-02T10:42:21.637Z,46.1,,,,55,,39.3
2017-11-02T10:42:31.642Z,45.9,,,,,,
2017-11-02T10:42:41.638Z,45.6,,,,55,,39.3
2017-11-02T10:42:51.638Z,,,,,55,,39.4
2017-11-02T10:43:01.649Z,45.2,,,,55,,39.4
2017-11-02T10:43:11.637Z,45.1,,,,,,
2017-11-02T10:43:22.629Z,45,,,,55,,39.4
2017-11-02T10:43:31.640Z,44.9,,,,55,,39.4
2017-11-02T10:43:41.643Z,44.8,,,,55,,39.4
2017-11-02T10:43:51.637Z,44.7,,,,55,,39.4
2017-11-02T10:44:01.677Z,44.5,,,,55,,39.5
2017-11-02T10:44:11.637Z,44.4,,,,,,
2017-11-02T10:44:21.642Z,44.5,,,,55,,39.4
2017-11-02T10:44:31.641Z,44.8,,,,55,,39.4
2017-11-02T10:44:41.637Z,44.9,,,,55,,39.4
2017-11-02T10:44:51.641Z,45.1,,,,,,
2017-11-02T10:45:01.638Z,45.2,,,,55,,39.3
2017-11-02T10:45:11.655Z,45.3,,,,55,,39.3
2017-11-02T10:45:21.669Z,45.5,,,,55,,39.3
2017-11-02T10:45:31.666Z,45.6,,,,,,
2017-11-02T10:45:41.638Z,45.7,,,,55,,39.3
2017-11-02T10:45:51.670Z,,,,,55,,39.1
2017-11-02T10:46:01.637Z,45.8,,,,55,,39.1
2017-11-02T10:46:16.688Z,45.9,,,,,,
2017-11-02T10:46:21.693Z,46,,,,55,,39.1
2017-11-02T10:46:31.705Z,,,,,55,,39
2017-11-02T10:46:41.717Z,46.1,,,,55,,39
2017-11-02T10:46:51.680Z,,,,,55,,38.9
2017-11-02T10:47:01.705Z,46.2,,,,55,,38.9
2017-11-02T10:47:11.664Z,46.4,,,,,,
2017-11-02T10:47:21.645Z,,,,,55,,38.8
2017-11-02T10:47:31.637Z,46.5,,,,55,,38.8
2017-11-02T10:47:51.683Z,46.6,,,,55,,38.8
2017-11-02T10:48:01.670Z,,,,,55,,38.6
2017-11-02T10:48:21.677Z,46.7,,,,55,,38.5
2017-11-02T10:48:31.636Z,,,,,55,,38.5
2017-11-02T10:48:51.651Z,46.8,,,,55,,38.4
2017-11-02T10:49:06.665Z,,,,,55,,38.4
2017-11-02T10:49:21.637Z,,,,,55,,38.3
2017-11-02T10:49:31.642Z,46.9,,,,55,,38.3
2017-11-02T10:49:51.637Z,,,,,55,,38.1
2017-11-02T10:50:01.742Z,,,,,55,,38.1
2017-11-02T10:50:21.689Z,47,,,,55,,38.1
2017-11-02T10:50:31.668Z,,,,,55,,38
2017-11-02T10:50:41.703Z,,,,,55,,38
2017-11-02T10:51:01.701Z,,,,,55,,37.9
2017-11-02T10:51:11.682Z,,,,,55,,37.9
2017-11-02T10:51:21.637Z,,,,,55,,37.8
2017-11-02T10:51:41.637Z,,,,,55,,37.8
2017-11-02T10:51:53.116Z,47,0,1,75,55,0,37.7
2017-11-02T10:52:01.651Z,,,,,55,,37.7
2017-11-02T10:52:11.636Z,47.2,,,,,,
2017-11-02T10:52:21.644Z,47,,,,55,,37.5
2017-11-02T10:52:31.637Z,47.2,,,,55,,37.5
2017-11-02T10:52:51.655Z,,,,,55,,37.4
2017-11-02T10:53:01.637Z,,,,,55,,37.4
2017-11-02T10:53:11.643Z,47,,,,,,
2017-11-02T10:53:22.652Z,47.2,,,,55,,37.3
2017-11-02T10:53:31.654Z,,,,,55,,37.3
2017-11-02T10:53:51.646Z,47,,,,55,,37.2
2017-11-02T10:54:01.637Z,47.2,,,,55,,37.2
2017-11-02T10:54:11.638Z,47,,,,,,
2017-11-02T10:54:21.637Z,,,,,55,,37
2017-11-02T10:54:31.658Z,,,,,55,,37
2017-11-02T10:54:51.638Z,,,,,55,,37
2017-11-02T10:55:01.637Z,,,,,55,,36.9
2017-11-02T10:55:21.666Z,,,,,55,,36.9
2017-11-02T10:55:31.646Z,,,,,55,,36.8
2017-11-02T10:55:51.643Z,,,,,55,,36.8
2017-11-02T10:56:01.646Z,,,,,55,,36.8
2017-11-02T10:56:21.637Z,46.9,,,,55,,36.7
2017-11-02T10:56:31.661Z,46.9,,,,55,,36.7
2017-11-02T10:56:41.637Z,46.9,,,,55,,36.7
2017-11-02T10:56:51.650Z,,,,,55,,36.5
2017-11-02T10:57:01.643Z,,,,,55,,36.5
2017-11-02T10:57:21.638Z,,,,,55,,36.4
2017-11-02T10:57:31.637Z,,,,,55,,36.4
2017-11-02T10:57:51.639Z,,,,,55,,36.3
2017-11-02T10:58:01.637Z,,,,,55,,36.3
2017-11-02T10:58:11.647Z,46.8,,,,,,
2017-11-02T10:58:21.637Z,,,,,55,,36.2
2017-11-02T10:58:31.642Z,,,,,55,,36.2
2017-11-02T10:58:51.653Z,,,,,55,,36.2
2017-11-02T10:59:01.638Z,,,,,55,,36
2017-11-02T10:59:21.652Z,,,,,55,,36
2017-11-02T10:59:31.645Z,,,,,55,,35.9
2017-11-02T10:59:41.637Z,46.8,,,,,,
2017-11-02T10:59:51.647Z,,,,,55,,35.9
2017-11-02T11:00:01.643Z,46.7,,,,,,
2017-11-02T11:00:11.644Z,,,,,55,,35.9
2017-11-02T11:00:21.648Z,,,,,55,,35.8
2017-11-02T11:00:31.642Z,,,,,55,,35.8
2017-11-02T11:00:51.652Z,,,,,55,,35.7
2017-11-02T11:01:01.667Z,,,,,55,,35.7
2017-11-02T11:01:11.656Z,46.6,,,,,,
2017-11-02T11:01:21.662Z,,,,,55,,35.7
2017-11-02T11:01:41.646Z,,,,,55,,35.6
2017-11-02T11:01:52.639Z,,,,,55,,35.6
2017-11-02T11:02:01.644Z,50.1,80,1,,55,0,35.6
2017-11-02T11:02:11.659Z,54.6,50,,,55,,35.4
2017-11-02T11:02:21.640Z,54.8,29,,,55,,35.4
2017-11-02T11:02:31.646Z,48.3,,,,55,,35.4
2017-11-02T11:02:41.641Z,44.9,,,,55,,35.4
2017-11-02T11:02:51.642Z,43.3,,,,55,,35.3
2017-11-02T11:03:01.648Z,42.9,,,,55,,35.3
2017-11-02T11:03:11.650Z,43.4,,,,55,,35.3
2017-11-02T11:03:21.645Z,44.2,,,,55,,35.3
2017-11-02T11:03:31.642Z,,,,,55,,35.3
2017-11-02T11:03:41.639Z,44.3,,,,55,,35.3
2017-11-02T11:04:01.643Z,44.3,,,,55,,35.2
2017-11-02T11:04:11.680Z,44.5,,,,55,,35.2
2017-11-02T11:04:21.658Z,44.7,,,,55,,35.2
2017-11-02T11:04:41.650Z,44.9,,,,55,,35.2
2017-11-02T11:04:51.643Z,45,,,,,,
2017-11-02T11:05:01.644Z,45.2,,,,55,,35.3
2017-11-02T11:05:11.644Z,45.3,,,,55,,35.3
2017-11-02T11:05:31.649Z,45.8,,,,55,,35.3
2017-11-02T11:05:41.639Z,45.9,,,,55,,35.3
2017-11-02T11:05:51.689Z,46.1,,,,,,
2017-11-02T11:06:01.700Z,46.2,,,,55,,35.4
2017-11-02T11:06:11.665Z,46.4,,,,55,,35.4
2017-11-02T11:06:31.643Z,46.7,,,,55,,35.6
2017-11-02T11:06:41.650Z,47,,,,55,,35.6
2017-11-02T11:06:51.657Z,,,,,55,,35.7
2017-11-02T11:07:01.662Z,47.2,,,,,,
2017-11-02T11:07:11.640Z,47.6,,,,55,,35.7
2017-11-02T11:07:21.640Z,47.8,,,,55,,35.8
2017-11-02T11:07:41.640Z,48.1,,,,55,,35.9
2017-11-02T11:07:51.644Z,,,,,55,,36
2017-11-02T11:08:01.651Z,48.3,,,,,,
2017-11-02T11:08:11.642Z,48.7,,,,55,,36
2017-11-02T11:08:21.640Z,,,,,55,,36.3
2017-11-02T11:08:31.678Z,49,,,,,,
2017-11-02T11:08:41.641Z,49.2,,,,55,,36.4
2017-11-02T11:09:01.641Z,49.3,,,,55,,36.5
2017-11-02T11:09:11.643Z,49.7,,,,55,,36.5
2017-11-02T11:09:21.645Z,49.9,,,,55,,36.8
2017-11-02T11:09:31.641Z,50,,,,,,
2017-11-02T11:09:41.641Z,50.1,,,,55,,36.9
2017-11-02T11:10:01.664Z,50.3,,,,55,,37
2017-11-02T11:10:11.655Z,50.5,,,,55,,37.2
2017-11-02T11:10:21.644Z,50.7,,,,55,,37.3
2017-11-02T11:10:41.680Z,51.1,,,,55,,37.4
2017-11-02T11:10:51.695Z,,,,,55,,37.5
2017-11-02T11:11:01.683Z,51.2,,,,,,
2017-11-02T11:11:11.755Z,51.5,,,,55,,37.7
2017-11-02T11:11:21.672Z,,,,,55,,37.9
2017-11-02T11:11:31.647Z,51.7,,,,,,
2017-11-02T11:11:41.718Z,52,,,,55,,38
2017-11-02T11:11:52.429Z,,,,,55,,38.1
2017-11-02T11:12:01.657Z,52.2,,,,55,,38.1
2017-11-02T11:12:11.642Z,52.4,,,,55,,38.3
2017-11-02T11:12:21.678Z,,,,,55,,38.4
2017-11-02T11:12:31.642Z,52.6,,,,55,,38.5
2017-11-02T11:12:41.671Z,52.8,,,,55,,38.5
2017-11-02T11:12:51.648Z,53.1,0,1,,55,0,38.6
2017-11-02T11:13:01.646Z,51.8,,,,55,,38.8
2017-11-02T11:13:11.646Z,50.4,,,,55,,38.9
2017-11-02T11:13:21.642Z,49.6,,,,55,,39
2017-11-02T11:13:31.643Z,49,,,,55,,39.1
2017-11-02T11:13:51.660Z,49.1,,,,55,,39.3
2017-11-02T11:14:01.642Z,49.5,,,,55,,39.4
2017-11-02T11:14:11.643Z,,,,,55,,39.5
2017-11-02T11:14:21.648Z,49.2,,,,,,
2017-11-02T11:14:31.642Z,48.7,,,,55,,39.6
2017-11-02T11:14:41.671Z,,,,,55,,39.8
2017-11-02T11:14:51.666Z,48.6,,,,,,
2017-11-02T11:15:01.722Z,48.5,,,,55,,39.8
2017-11-02T11:15:11.649Z,48.2,,,,55,,39.8
2017-11-02T11:15:21.679Z,,,,,55,,39.9
2017-11-02T11:15:31.643Z,48.1,,,,,,
2017-11-02T11:15:41.646Z,47.8,,,,55,,39.9
2017-11-02T11:15:51.651Z,47.7,,,,55,,39.9
2017-11-02T11:16:01.646Z,,,,,55,,39.9
2017-11-02T11:16:11.643Z,48.1,,,,55,,39.9
2017-11-02T11:16:21.649Z,,,,,55,,39.9
2017-11-02T11:16:31.646Z,48.3,,,,55,,39.9
2017-11-02T11:16:41.666Z,48.5,,,,55,,39.9
2017-11-02T11:16:51.649Z,,,,,55,,39.9
2017-11-02T11:17:01.658Z,48.6,,,,55,,39.8
2017-11-02T11:17:11.644Z,48.7,,,,55,,39.8
2017-11-02T11:17:21.647Z,48.9,,,,55,,39.8
2017-11-02T11:17:31.644Z,49,,,,55,,39.8
2017-11-02T11:17:41.690Z,,,,,55,,39.8
2017-11-02T11:17:51.705Z,49.1,,,,55,,39.6
2017-11-02T11:18:01.730Z,49.2,,,,,,
2017-11-02T11:18:11.725Z,,,,,55,,39.6
2017-11-02T11:18:21.745Z,49.3,,,,55,,39.6
2017-11-02T11:18:31.701Z,49.4,,,,55,,39.6
2017-11-02T11:18:41.718Z,,,,,55,,39.5
2017-11-02T11:18:51.733Z,49.5,,,,55,,39.5
2017-11-02T11:19:11.730Z,49.7,,,,55,,39.5
2017-11-02T11:19:21.718Z,,,,,55,,39.5
2017-11-02T11:19:31.728Z,49.8,,,,55,,39.5
2017-11-02T11:19:41.731Z,,,,,55,,39.4
2017-11-02T11:19:51.727Z,,,,,55,,39.4
2017-11-02T11:20:01.694Z,49.9,,,,,,
2017-11-02T11:20:11.744Z,,,,,55,,39.4
2017-11-02T11:20:22.695Z,49.9,,,,55,,39.3
2017-11-02T11:20:31.695Z,50,,,,55,,39.3
2017-11-02T11:20:41.723Z,,,,,55,,39.3
2017-11-02T11:20:51.737Z,,,,,55,,39.3
2017-11-02T11:21:01.713Z,,,,,55,,39.1
2017-11-02T11:21:11.658Z,50.1,,,,55,,39.1
2017-11-02T11:21:21.689Z,,,,,55,,39.1
2017-11-02T11:21:31.675Z,,,,,55,,39.1
2017-11-02T11:21:41.689Z,,,,,55,,39
2017-11-02T11:21:51.659Z,,,,,55,,39
2017-11-02T11:22:01.650Z,,,,,55,,39
2017-11-02T11:22:11.648Z,,,,,55,,38.9
2017-11-02T11:22:21.651Z,50.2,,,,55,,38.9
2017-11-02T11:22:31.665Z,,,,,55,,38.9
2017-11-02T11:22:41.670Z,,,,,55,,38.9
2017-11-02T11:22:51.649Z,,,,,55,,38.8
2017-11-02T11:23:01.669Z,,,,,55,,38.8
2017-11-02T11:23:17.774Z,,,,,55,,38.8
2017-11-02T11:23:21.652Z,,,,,55,,38.8
2017-11-02T11:23:31.657Z,,,,,55,,38.6
2017-11-02T11:23:41.647Z,,,,,55,,38.6
2017-11-02T11:23:51.644Z,,,,,55,,38.6
2017-11-02T11:24:01.648Z,,,,,55,,38.5
2017-11-02T11:24:11.645Z,,,,,55,,38.5
2017-11-02T11:24:21.646Z,,,,,55,,38.5
2017-11-02T11:24:31.654Z,,,,,55,,38.5
2017-11-02T11:24:41.643Z,,,,,55,,38.4
2017-11-02T11:24:51.714Z,53.3,79,1,,55,0,38.4
2017-11-02T11:25:01.650Z,58.2,54,,,55,,38.4
2017-11-02T11:25:11.646Z,58.9,29,,,55,,38.4
2017-11-02T11:25:21.643Z,53.3,,,,55,,38.3
2017-11-02T11:25:31.647Z,50.8,,,,55,,38.3
2017-11-02T11:25:41.660Z,48.9,,,,55,,38.1
2017-11-02T11:25:51.848Z,47.9,,,,55,,38.1
2017-11-02T11:26:06.667Z,48,,,,55,,38.1
2017-11-02T11:26:11.644Z,48.1,,,,55,,38.1
2017-11-02T11:26:21.648Z,48.9,,,,55,,38.1
2017-11-02T11:26:31.646Z,49,,,,55,,38.1
2017-11-02T11:26:41.653Z,48.9,,,,55,,38.1
2017-11-02T11:26:51.665Z,,,,,55,,38.1
2017-11-02T11:27:01.644Z,49,,,,55,,38.1
2017-11-02T11:27:11.644Z,49.1,,,,55,,38.1
2017-11-02T11:27:21.646Z,49.2,,,,55,,38.1
2017-11-02T11:27:31.644Z,49.3,,,,55,,38.3
2017-11-02T11:27:41.646Z,,,,,55,,38.3
2017-11-02T11:27:51.650Z,49.6,,,,55,,38.3
2017-11-02T11:28:01.645Z,49.7,,,,55,,38.4
2017-11-02T11:28:11.656Z,49.8,,,,55,,38.4
2017-11-02T11:28:21.650Z,50,,,,55,,38.5
2017-11-02T11:28:31.666Z,50.1,,,,55,,38.5
2017-11-02T11:28:41.644Z,50.5,0,1,,55,0,38.6
2017-11-02T11:28:57.661Z,49.9,,,,55,,38.6
2017-11-02T11:29:01.645Z,48.9,,,,55,,38.6
2017-11-02T11:29:11.650Z,47.2,,,,55,,38.8
2017-11-02T11:29:21.644Z,46.9,,,,55,,38.8
2017-11-02T11:29:31.650Z,46.6,,,,55,,38.9
2017-11-02T11:29:41.644Z,,,,,55,,38.9
2017-11-02T11:29:51.644Z,47,,,,55,,39
2017-11-02T11:30:01.647Z,46.9,,,,55,,39
2017-11-02T11:30:11.650Z,46.8,,,,55,,39.1
2017-11-02T11:30:21.654Z,46.6,,,,55,,39.1
2017-11-02T11:30:31.645Z,46.5,,,,55,,39.3
2017-11-02T11:30:41.644Z,46.4,,,,55,,39.3
2017-11-02T11:30:51.655Z,46.2,,,,55,,39.3
2017-11-02T11:31:01.708Z,45.9,,,,55,,39.3
2017-11-02T11:31:11.732Z,,,,,55,,39.3
2017-11-02T11:31:21.684Z,45.8,,,,55,,39.4
2017-11-02T11:31:31.656Z,45.7,,,,55,,39.4
2017-11-02T11:31:41.755Z,45.5,,,,55,,39.3
2017-11-02T11:31:51.684Z,45.6,,,,55,,39.3
2017-11-02T11:32:01.729Z,49.5,79,1,,55,0,39.3
2017-11-02T11:32:11.706Z,56.3,58,,,55,,39.3
2017-11-02T11:32:21.646Z,58.3,41,,,55,,39.3
2017-11-02T11:32:31.709Z,55.7,29,,,55,,39.3
2017-11-02T11:32:41.669Z,52.9,,,,55,,39.3
2017-11-02T11:32:51.648Z,51.8,,,,55,,39.1
2017-11-02T11:33:01.706Z,50.7,,,,55,,39.1
2017-11-02T11:33:11.651Z,50,,,,55,,39.1
2017-11-02T11:33:21.667Z,51.1,0,1,,55,0,39.1
2017-11-02T11:33:31.651Z,50.8,,,,55,,39.1
2017-11-02T11:33:41.645Z,48.8,,,,55,,39.1
2017-11-02T11:33:51.651Z,47.9,,,,55,,39.1
2017-11-02T11:34:01.648Z,47.6,,,,55,,39.3
2017-11-02T11:34:11.647Z,47.1,,,,55,,39.3
2017-11-02T11:34:21.651Z,,,,,55,,39.3
2017-11-02T11:34:31.645Z,47.4,,,,55,,39.4
2017-11-02T11:34:41.644Z,47.5,,,,55,,39.4
2017-11-02T11:34:51.647Z,46.9,,,,55,,39.4
2017-11-02T11:35:01.664Z,,,,,55,,39.5
2017-11-02T11:35:11.645Z,46.7,,,,55,,39.5
2017-11-02T11:35:21.645Z,46.5,,,,55,,39.5
2017-11-02T11:35:31.647Z,46.4,,,,55,,39.6
2017-11-02T11:35:41.653Z,46.2,,,,55,,39.6
2017-11-02T11:35:51.649Z,46.1,,,,55,,39.6
2017-11-02T11:36:01.670Z,45.9,,,,55,,39.6
2017-11-02T11:36:11.646Z,,,,,55,,39.6
2017-11-02T11:36:21.650Z,45.8,,,,55,,39.6
2017-11-02T11:36:31.659Z,45.7,,,,55,,39.6
2017-11-02T11:36:41.676Z,45.6,,,,55,,39.6
2017-11-02T11:36:51.647Z,45.2,,1,,55,0,39.6
2017-11-02T11:37:01.650Z,49,80,,,55,,39.5
2017-11-02T11:37:11.653Z,54.4,51,,,55,,39.5
2017-11-02T11:37:21.674Z,54.9,29,,,55,,39.5
2017-11-02T11:37:31.657Z,52.8,,,,55,,39.5
2017-11-02T11:37:41.645Z,51.9,,,,55,,39.5
2017-11-02T11:37:51.644Z,51.4,,,,55,,39.4
2017-11-02T11:38:01.653Z,50.6,,,,55,,39.4
2017-11-02T11:38:11.645Z,50.1,,,,55,,39.4
2017-11-02T11:38:21.652Z,51,,,,55,,39.4
2017-11-02T11:38:31.646Z,50.8,0,1,,55,0,39.4
2017-11-02T11:38:41.647Z,48.8,,,,55,,39.4
2017-11-02T11:38:51.646Z,47.5,,,,55,,39.4
2017-11-02T11:39:01.646Z,47,,,,55,,39.4
2017-11-02T11:39:11.647Z,46.9,,,,55,,39.4
2017-11-02T11:39:21.649Z,47,,,,55,,39.4
2017-11-02T11:39:31.648Z,47.2,,,,55,,39.4
2017-11-02T11:39:41.658Z,47.4,,,,55,,39.5
2017-11-02T11:39:51.649Z,47,,,,55,,39.5
2017-11-02T11:40:01.654Z,46.8,,,,55,,39.5
2017-11-02T11:40:11.676Z,46.6,,,,55,,39.5
2017-11-02T11:40:21.650Z,46.4,,,,55,,39.6
2017-11-02T11:40:31.659Z,46.2,,,,55,,39.6
2017-11-02T11:40:41.659Z,46.1,,,,55,,39.6
2017-11-02T11:40:51.649Z,45.9,,,,55,,39.6
2017-11-02T11:41:01.664Z,,,,,55,,39.6
2017-11-02T11:41:11.665Z,45.8,,,,55,,39.6
2017-11-02T11:41:21.650Z,45.6,,,,55,,39.6
2017-11-02T11:41:31.657Z,,,,,55,,39.6
2017-11-02T11:41:41.648Z,,,,,55,,39.6
2017-11-02T11:41:51.707Z,45.8,,,,55,,39.6
2017-11-02T11:42:01.661Z,46,,,,55,,39.6
2017-11-02T11:42:11.650Z,,,,,55,,39.5
2017-11-02T11:42:21.659Z,46.1,,,,55,,39.5
2017-11-02T11:42:31.647Z,46.2,,,,55,,39.5
2017-11-02T11:42:41.656Z,,,,,55,,39.5
2017-11-02T11:42:51.647Z,46.4,,,,55,,39.4
2017-11-02T11:43:01.660Z,46.5,,,,55,,39.4
2017-11-02T11:43:11.649Z,46.6,,,,55,,39.4
2017-11-02T11:43:21.663Z,,,,,55,,39.3
2017-11-02T11:43:31.645Z,46.7,,,,55,,39.3
2017-11-02T11:43:41.655Z,,,,,55,,39.3
2017-11-02T11:43:51.654Z,46.8,,,,55,,39.1
2017-11-02T11:44:01.646Z,,,,,55,,39.1
2017-11-02T11:44:11.646Z,46.9,,,,55,,39.1
2017-11-02T11:44:21.655Z,47,,,,55,,39.1
2017-11-02T11:44:37.447Z,,,,,55,,39
2017-11-02T11:44:41.691Z,,,,,55,,39
2017-11-02T11:44:51.676Z,47.2,,,,55,,39
2017-11-02T11:45:01.701Z,,,,,55,,38.9
2017-11-02T11:45:11.715Z,,,,,55,,38.9
2017-11-02T11:45:21.718Z,47.3,,,,55,,38.9
2017-11-02T11:45:31.655Z,,,,,55,,38.8
2017-11-02T11:45:41.703Z,,,,,55,,38.8
2017-11-02T11:45:51.712Z,47.4,,,,55,,38.8
2017-11-02T11:46:01.703Z,,,,,55,,38.6
2017-11-02T11:46:11.648Z,,,,,55,,38.6
2017-11-02T11:46:21.645Z,,,,,55,,38.5
