Time,PrimTSet,PrimT,HwActive,HwTOutlet,HwTSet,ActPow,ChActive
2018-01-23T05:54:33.218Z,,38.1,,27.9,55,,
2018-01-23T05:54:43.220Z,,36.9,,27.9,55,,
2018-01-23T05:54:53.244Z,,34.9,,27.9,55,,
2018-01-23T05:55:03.220Z,,,,27.9,55,,
2018-01-23T05:55:14.211Z,,35.1,,27.9,55,,
2018-01-23T05:55:23.218Z,,35.3,,27.9,55,,
2018-01-23T05:55:33.218Z,,35.6,,27.9,55,,
2018-01-23T05:55:43.218Z,,35.4,,27.9,55,,
2018-01-23T05:55:53.218Z,,34.9,,27.9,55,,
2018-01-23T05:56:03.218Z,,34.6,,27.7,55,,
2018-01-23T05:56:13.218Z,,34.2,,27.9,55,,
2018-01-23T05:56:23.219Z,,34.1,,27.9,55,,
2018-01-23T05:56:33.219Z,,34,,27.9,55,,
2018-01-23T05:56:43.219Z,,,,27.9,55,,
2018-01-23T05:56:54.457Z,,33.8,,27.9,55,,
2018-01-23T05:57:03.218Z,,,,27.9,55,,
2018-01-23T05:57:13.218Z,,33.7,,27.9,55,,
2018-01-23T05:57:23.219Z,,33.6,,27.9,55,,
2018-01-23T05:57:33.228Z,,,,27.9,55,,
2018-01-23T05:57:48.238Z,,33.5,,27.9,55,,
2018-01-23T05:57:53.218Z,,33.3,,27.9,55,,
2018-01-23T05:58:03.219Z,75,33.3,0,27.9,55,0,2
2018-01-23T05:58:13.218Z,,33.2,,,,,
2018-01-23T05:58:23.218Z,,33.1,,27.9,55,,
2018-01-23T05:58:33.221Z,,,,27.9,55,,
2018-01-23T05:58:43.240Z,,,,27.9,55,,
2018-01-23T05:58:53.218Z,,33,,27.9,55,,
2018-01-23T05:59:12.139Z,,,,27.9,55,,
2018-01-23T05:59:13.260Z,,32.8,,27.7,55,,
2018-01-23T05:59:23.222Z,,,,27.7,55,,
2018-01-23T05:59:33.239Z,,32.7,,27.7,55,,
2018-01-23T05:59:43.219Z,,,,27.7,55,,
2018-01-23T05:59:53.219Z,,32.6,,27.7,55,,
2018-01-23T06:00:03.218Z,,,,27.7,55,,
2018-01-23T06:00:13.231Z,,32.5,,27.7,55,,
2018-01-23T06:00:23.225Z,,,,27.7,55,,
2018-01-23T06:00:33.311Z,,,,27.7,55,,
2018-01-23T06:00:43.270Z,,32.3,,27.7,55,,
2018-01-23T06:00:53.264Z,,,,27.6,55,,
2018-01-23T06:01:03.219Z,,32.2,,27.6,55,,
2018-01-23T06:01:14.211Z,,32.1,,27.6,55,,
2018-01-23T06:01:23.219Z,,32.2,,27.6,55,,
2018-01-23T06:01:33.219Z,,,,27.6,55,,
2018-01-23T06:01:43.219Z,,32.3,,27.6,55,,
2018-01-23T06:01:53.221Z,,,,27.6,55,,
2018-01-23T06:02:03.218Z,,,,27.6,55,,
2018-01-23T06:02:13.219Z,,,,27.6,55,,
2018-01-23T06:02:23.219Z,,32.5,,27.5,55,,
2018-01-23T06:02:33.219Z,,,,27.5,55,,
2018-01-23T06:02:43.221Z,,,,27.5,55,,
2018-01-23T06:02:53.219Z,,32.6,,27.5,55,,
2018-01-23T06:03:03.219Z,,,,27.5,55,,
2018-01-23T06:03:13.221Z,,,,27.5,55,,
2018-01-23T06:03:28.690Z,,,,27.5,55,,
2018-01-23T06:03:33.219Z,,,,27.3,55,,
2018-01-23T06:03:43.220Z,,32.7,,27.3,55,,
2018-01-23T06:03:53.219Z,,,,27.3,55,,
2018-01-23T06:04:03.219Z,,,,27.3,55,,
2018-01-23T06:04:13.219Z,,,,27.3,55,,
2018-01-23T06:04:23.221Z,,,,27.3,55,,
2018-01-23T06:04:33.220Z,,,,27.3,55,,
2018-01-23T06:04:43.232Z,,,,27.2,55,,
2018-01-23T06:04:54.215Z,,,,27.2,55,,
2018-01-23T06:05:03.219Z,,32.8,,27.2,55,,
2018-01-23T06:05:13.229Z,,,,27.2,55,,
2018-01-23T06:05:23.219Z,,,,27.2,55,,
2018-01-23T06:05:33.219Z,,,,27.2,55,,
2018-01-23T06:05:43.220Z,,,,27,55,,
2018-01-23T06:05:53.219Z,,,,27,55,,
2018-01-23T06:06:03.219Z,,,,27,55,,
2018-01-23T06:06:13.221Z,,,,27,55,,
2018-01-23T06:06:23.220Z,,,,27,55,,
2018-01-23T06:06:33.219Z,,,,26.9,55,,
2018-01-23T06:06:43.220Z,,,,26.9,55,,
2018-01-23T06:06:53.219Z,,,,26.9,55,,
2018-01-23T06:07:03.221Z,,32.8,,26.9,55,,
2018-01-23T06:07:13.220Z,,33,,26.9,55,,
2018-01-23T06:07:23.232Z,,33,,26.9,55,,
2018-01-23T06:07:33.219Z,,33,,26.8,55,,
2018-01-23T06:07:43.232Z,,,,26.8,55,,
2018-01-23T06:07:53.220Z,,,,26.8,55,,
2018-01-23T06:08:03.238Z,,,,26.8,55,,
2018-01-23T06:08:13.220Z,,,,26.8,55,,
2018-01-23T06:08:23.220Z,,33,0,26.8,55,80,2
2018-01-23T06:08:33.222Z,,40.1,,26.8,55,70,
2018-01-23T06:08:43.220Z,,45.1,,26.6,55,29,
2018-01-23T06:08:53.223Z,,43.7,,26.6,55,,
2018-01-23T06:09:03.225Z,,40.8,,26.6,55,,
2018-01-23T06:09:13.220Z,,38.9,,26.6,55,,
2018-01-23T06:09:24.212Z,,36.9,,26.6,55,,
2018-01-23T06:09:33.220Z,,36.6,,26.6,55,,
2018-01-23T06:09:43.220Z,,37,,26.5,55,,
2018-01-23T06:09:53.220Z,,38,,26.5,55,,
2018-01-23T06:10:03.220Z,,38.3,,26.5,55,,
2018-01-23T06:10:13.220Z,,38.5,,26.5,55,,
2018-01-23T06:10:23.220Z,,38.6,,26.5,55,,
2018-01-23T06:10:33.220Z,,39,,26.5,55,,
2018-01-23T06:10:43.220Z,,,,26.5,55,,
2018-01-23T06:10:53.285Z,,39.3,,26.5,55,,
2018-01-23T06:11:03.220Z,,39.5,,26.5,55,,
2018-01-23T06:11:13.220Z,,39.9,,26.5,55,,
2018-01-23T06:11:23.220Z,,40,,26.5,55,,
2018-01-23T06:11:33.220Z,,40.2,,26.5,55,,
2018-01-23T06:11:43.222Z,,40.5,,26.5,55,,
2018-01-23T06:11:53.265Z,,40.6,,26.6,55,,
2018-01-23T06:12:03.220Z,,41,,26.6,55,,
2018-01-23T06:12:13.221Z,,,,26.6,55,,
2018-01-23T06:12:23.220Z,,41.2,,26.8,55,,
2018-01-23T06:12:33.220Z,,41.5,,26.8,55,,
2018-01-23T06:12:43.220Z,,41.6,,26.9,55,,
2018-01-23T06:12:53.223Z,,41.9,,27,55,,
2018-01-23T06:13:03.221Z,,42,,27,55,,
2018-01-23T06:13:13.222Z,,42.4,,27.2,55,,
2018-01-23T06:13:28.245Z,,42.5,,27.2,55,,
2018-01-23T06:13:33.223Z,,43,,27.3,55,,
2018-01-23T06:13:43.221Z,,43.1,,27.5,55,,
2018-01-23T06:13:53.220Z,,43.3,,27.6,55,,
2018-01-23T06:14:03.220Z,,43.5,,27.6,55,,
2018-01-23T06:14:14.683Z,,43.7,,27.7,55,,
2018-01-23T06:14:23.223Z,,44,,27.9,55,,
2018-01-23T06:14:33.220Z,,44.2,,28,55,,
2018-01-23T06:14:43.229Z,,44.3,,28.2,55,,
2018-01-23T06:14:53.241Z,,44.7,,28.3,55,,
2018-01-23T06:15:03.226Z,,45,,28.5,55,,
2018-01-23T06:15:13.224Z,,45.1,,28.5,55,,
2018-01-23T06:15:24.028Z,,45.2,,28.6,55,,
2018-01-23T06:15:33.229Z,,45.8,0,28.7,55,0,2
2018-01-23T06:15:43.226Z,,44.9,,29,55,,
2018-01-23T06:15:53.345Z,,43.9,,29,55,,
2018-01-23T06:16:03.251Z,,42.3,,29.2,55,,
2018-01-23T06:16:18.241Z,,41.9,,29.3,55,,
2018-01-23T06:16:23.376Z,,41.7,,29.4,55,,
2018-01-23T06:16:33.722Z,,42,,29.6,55,,
2018-01-23T06:16:43.221Z,,42.1,,29.9,55,,
2018-01-23T06:16:53.221Z,,42.3,,29.9,55,,
2018-01-23T06:17:03.221Z,,41.9,,30,55,,
2018-01-23T06:17:13.222Z,,41.7,,30.1,55,,
2018-01-23T06:17:23.221Z,,41.4,,30.2,55,,
2018-01-23T06:17:33.226Z,,40.9,,30.4,55,,
2018-01-23T06:17:43.224Z,,,,30.5,55,,
2018-01-23T06:17:53.221Z,,40.7,,30.5,55,,
2018-01-23T06:18:03.221Z,,40.6,,30.6,55,,
2018-01-23T06:18:13.229Z,,40.5,,30.6,55,,
2018-01-23T06:18:23.221Z,,40.3,,30.7,55,,
2018-01-23T06:18:33.315Z,,40.1,,30.7,55,,
2018-01-23T06:18:43.222Z,,40,,30.7,55,,
2018-01-23T06:18:53.221Z,,40.1,,30.9,55,,
2018-01-23T06:19:09.309Z,,40.3,,30.9,55,,
2018-01-23T06:19:24.571Z,,40.5,,30.9,55,,
2018-01-23T06:19:29.950Z,,40.6,,31,55,,
2018-01-23T06:19:34.003Z,,40.7,,31,55,,
2018-01-23T06:19:43.325Z,,40.8,,31,55,,
2018-01-23T06:19:53.221Z,,41,,31,55,,
2018-01-23T06:20:03.225Z,,,,31,55,,
2018-01-23T06:20:13.221Z,,41.1,,31,55,,
2018-01-23T06:20:23.221Z,,,,31,55,,
2018-01-23T06:20:33.237Z,,41.2,,31.1,55,,
2018-01-23T06:20:44.640Z,,41.4,,31,55,,
2018-01-23T06:20:53.295Z,,,,31.1,55,,
2018-01-23T06:21:03.221Z,,41.5,,31.1,55,,
2018-01-23T06:21:13.221Z,,,,31.1,55,,
2018-01-23T06:21:23.221Z,,41.6,,31.1,55,,
2018-01-23T06:21:33.222Z,,,,31.1,55,,
2018-01-23T06:21:43.223Z,,41.7,,31.1,55,,
2018-01-23T06:21:53.221Z,,,,31.1,55,,
2018-01-23T06:22:03.222Z,,41.8,,31,55,,
2018-01-23T06:22:13.221Z,,,,31.1,55,,
2018-01-23T06:22:23.221Z,,41.9,,31.1,55,,
2018-01-23T06:22:33.226Z,,,,31.1,55,,
2018-01-23T06:22:43.301Z,,42,,31.1,55,,
2018-01-23T06:22:53.254Z,,,,31.1,55,,
2018-01-23T06:23:03.222Z,,,,31,55,,
2018-01-23T06:23:16.405Z,,,,31.1,55,,
2018-01-23T06:23:24.215Z,,42.2,,31,55,,
2018-01-23T06:23:33.231Z,,,,31,55,,
2018-01-23T06:23:43.222Z,,,,31,55,,
2018-01-23T06:23:53.221Z,,,,31,55,,
2018-01-23T06:24:07.072Z,,42.3,,31,55,,
2018-01-23T06:24:15.486Z,,,,31,55,,
2018-01-23T06:24:23.265Z,,,,31,55,,
2018-01-23T06:24:33.373Z,,,,31,55,,
2018-01-23T06:24:43.235Z,,,,31,55,,
2018-01-23T06:24:53.265Z,,,,31,55,,
2018-01-23T06:25:05.269Z,,,,31,55,,
2018-01-23T06:25:13.222Z,,42.4,,30.9,55,,
2018-01-23T06:25:23.225Z,,,,30.9,55,,
2018-01-23T06:25:33.259Z,,,,30.9,55,,
2018-01-23T06:25:43.222Z,,,,30.9,55,,
2018-01-23T06:25:59.963Z,,,,30.9,55,,
2018-01-23T06:26:03.379Z,,,,30.9,55,,
2018-01-23T06:26:13.222Z,,,,30.9,55,,
2018-01-23T06:26:23.222Z,,,,30.9,55,,
2018-01-23T06:26:33.222Z,,,,30.7,55,,
2018-01-23T06:26:43.223Z,,,,30.7,55,,
2018-01-23T06:26:53.222Z,,,,30.7,55,,
2018-01-23T06:27:03.223Z,,,,30.7,55,,
2018-01-23T06:27:13.224Z,,,,30.7,55,,
2018-01-23T06:27:23.290Z,,,,30.7,55,,
2018-01-23T06:27:33.245Z,5,,0,30.7,55,,0
2018-01-23T06:27:43.225Z,75,,0,30.7,55,,2
2018-01-23T06:27:53.276Z,,,,30.6,55,,
2018-01-23T06:28:03.252Z,,,,30.6,55,,
2018-01-23T06:28:13.332Z,5,,0,30.6,55,,0
2018-01-23T06:28:23.267Z,75,,0,30.6,55,,2
2018-01-23T06:28:33.255Z,5,,0,30.6,55,,0
2018-01-23T06:28:43.223Z,,,,30.5,55,,
2018-01-23T06:28:53.222Z,75,,0,30.5,55,,2
2018-01-23T06:29:03.223Z,,,,30.5,55,,
2018-01-23T06:29:13.223Z,5,,0,30.5,55,,0
2018-01-23T06:29:23.242Z,,,,30.5,55,,
2018-01-23T06:29:33.222Z,,,,30.5,55,,
2018-01-23T06:29:43.223Z,,42.3,,30.5,55,,
2018-01-23T06:29:53.224Z,,,,30.4,55,,
2018-01-23T06:30:03.222Z,,,,30.4,55,,
2018-01-23T06:30:13.223Z,,,,30.4,55,,
2018-01-23T06:30:23.226Z,,,,30.4,55,,
2018-01-23T06:30:33.233Z,,,,30.4,55,,
2018-01-23T06:30:43.222Z,,,,30.4,55,,
2018-01-23T06:30:53.223Z,,,,30.2,55,,
2018-01-23T06:31:03.225Z,,,,30.2,55,,
2018-01-23T06:31:13.222Z,75,,0,30.2,55,,2
2018-01-23T06:31:23.223Z,,42.2,,30.2,55,,
2018-01-23T06:31:33.223Z,,42.3,,30.2,55,,
2018-01-23T06:31:43.231Z,,,,30.2,55,,
2018-01-23T06:31:58.245Z,,42.2,,30.1,55,,
2018-01-23T06:32:03.248Z,,,,30.1,55,,
2018-01-23T06:32:13.228Z,,,,30.1,55,,
2018-01-23T06:32:23.230Z,,,,30.1,55,,
2018-01-23T06:32:33.227Z,,,,30.1,55,,
2018-01-23T06:32:43.223Z,,,,30,55,,
2018-01-23T06:32:53.223Z,,,,30,55,,
2018-01-23T06:33:03.223Z,,,,30,55,,
2018-01-23T06:33:13.223Z,,,,30,55,,
2018-01-23T06:33:23.278Z,,42,,30,55,,
2018-01-23T06:33:33.281Z,,,,29.9,55,,
2018-01-23T06:33:43.223Z,,,,29.9,55,,
2018-01-23T06:33:53.224Z,,,,29.9,55,,
2018-01-23T06:34:03.223Z,,,,29.9,55,,
2018-01-23T06:34:13.251Z,,,,29.9,55,,
2018-01-23T06:34:23.223Z,,,,29.9,55,,
2018-01-23T06:34:33.223Z,,,,29.9,55,,
2018-01-23T06:34:48.244Z,,41.9,,29.7,55,,
2018-01-23T06:34:53.237Z,,42,,29.7,55,,
2018-01-23T06:35:03.223Z,,41.9,,29.7,55,,
2018-01-23T06:35:13.311Z,,,,29.7,55,,
2018-01-23T06:35:23.224Z,,,,29.6,55,,
2018-01-23T06:35:33.223Z,,,,29.6,55,,
2018-01-23T06:35:43.248Z,,,,29.6,55,,
2018-01-23T06:35:53.225Z,,,,29.6,55,,
2018-01-23T06:36:03.225Z,,41.8,,29.6,55,,
2018-01-23T06:36:13.231Z,,,,29.6,55,,
2018-01-23T06:36:23.223Z,,,,29.4,55,,
2018-01-23T06:36:33.234Z,,,,29.4,55,,
2018-01-23T06:36:43.233Z,,,,29.4,55,,
2018-01-23T06:36:53.223Z,,,,29.4,55,,
2018-01-23T06:37:03.224Z,,,,29.4,55,,
2018-01-23T06:37:13.256Z,,,,29.4,55,,
2018-01-23T06:37:23.224Z,,,,29.3,55,,
2018-01-23T06:37:38.302Z,,41.7,,29.3,55,,
2018-01-23T06:37:43.298Z,,,,29.3,55,,
2018-01-23T06:37:53.223Z,,,,29.3,55,,
2018-01-23T06:38:04.264Z,,,,29.3,55,,
2018-01-23T06:38:13.223Z,,,,29.3,55,,
2018-01-23T06:38:23.234Z,,,,29.2,55,,
2018-01-23T06:38:33.226Z,,,,29.2,55,,
2018-01-23T06:38:43.225Z,,,,29.2,55,,
2018-01-23T06:38:53.230Z,,41.6,,29.2,55,,
2018-01-23T06:39:04.223Z,,,,29.2,55,,
2018-01-23T06:39:13.224Z,,,,29.2,55,,
2018-01-23T06:39:23.228Z,,,,29,55,,
2018-01-23T06:39:33.227Z,,,,29,55,,
2018-01-23T06:39:43.224Z,,,,29,55,,
2018-01-23T06:39:53.225Z,,,,29,55,,
2018-01-23T06:40:05.814Z,,,,28.9,55,,
2018-01-23T06:40:13.224Z,,,,28.9,55,,
2018-01-23T06:40:23.235Z,,41.5,,28.9,55,,
2018-01-23T06:40:33.228Z,,,,28.9,55,,
2018-01-23T06:40:43.226Z,,,,28.9,55,,
2018-01-23T06:40:53.223Z,,,,28.9,55,,
2018-01-23T06:41:03.224Z,,,,28.9,55,,
2018-01-23T06:41:13.238Z,,,,28.7,55,,
2018-01-23T06:41:23.225Z,,,,28.7,55,,
2018-01-23T06:41:33.268Z,,,,28.7,55,,
2018-01-23T06:41:44.220Z,,41.4,,28.7,55,,
2018-01-23T06:41:54.227Z,,,,28.7,55,,
2018-01-23T06:42:04.220Z,,,,28.7,55,,
2018-01-23T06:42:13.240Z,,,,28.7,55,,
2018-01-23T06:42:24.221Z,,,,28.6,55,,
2018-01-23T06:42:33.224Z,,,,28.6,55,,
2018-01-23T06:42:43.225Z,,41.4,0,28.6,55,80,2
2018-01-23T06:42:53.224Z,,46.2,,28.6,55,79,
2018-01-23T06:43:03.230Z,,49,,28.6,55,41,
2018-01-23T06:43:13.306Z,,45.5,,28.5,55,29,
2018-01-23T06:43:23.225Z,,40.5,,28.5,55,,
2018-01-23T06:43:33.224Z,,38.9,,28.5,55,,
2018-01-23T06:43:43.231Z,,37.6,,28.5,55,,
2018-01-23T06:43:53.224Z,,37,,28.5,55,,
2018-01-23T06:44:03.224Z,,38,,28.5,55,,
2018-01-23T06:44:13.229Z,,38.9,0,28.5,55,0,2
2018-01-23T06:44:23.251Z,,37.9,,28.3,55,,
2018-01-23T06:44:33.225Z,,35.8,,28.3,55,,
2018-01-23T06:44:44.250Z,,34.9,,28.3,55,,
2018-01-23T06:44:53.228Z,,34.5,,28.3,55,,
2018-01-23T06:45:03.224Z,,,,28.3,55,,
2018-01-23T06:45:13.225Z,,35,,28.3,55,,
2018-01-23T06:45:23.248Z,,35.2,,28.3,55,,
2018-01-23T06:45:33.224Z,,34.9,,28.3,55,,
2018-01-23T06:45:43.225Z,,34.8,,28.3,55,,
2018-01-23T06:45:53.227Z,,34.4,,28.3,55,,
2018-01-23T06:46:03.225Z,,34.1,,28.3,55,,
2018-01-23T06:46:13.231Z,,33.8,,28.5,55,,
2018-01-23T06:46:23.227Z,,33.7,,28.5,55,,
2018-01-23T06:46:33.244Z,,33.6,,28.5,55,,
2018-01-23T06:46:43.226Z,,33.5,,28.5,55,,
2018-01-23T06:46:53.244Z,,,,28.5,55,,
2018-01-23T06:47:03.231Z,,33.3,,28.5,55,,
2018-01-23T06:47:13.226Z,,33.2,,28.5,55,,
2018-01-23T06:47:23.225Z,,33.3,,28.5,55,,
2018-01-23T06:47:38.262Z,,33.5,,28.5,55,,
2018-01-23T06:47:43.243Z,,33.6,,28.5,55,,
2018-01-23T06:47:53.226Z,,33.7,,28.5,55,,
2018-01-23T06:48:03.255Z,,33.8,,28.5,55,,
2018-01-23T06:48:13.225Z,,34,,28.5,55,,
2018-01-23T06:48:23.226Z,,,,28.5,55,,
2018-01-23T06:48:33.229Z,,34.1,,28.5,55,,
2018-01-23T06:48:43.243Z,,34.2,,28.5,55,,
2018-01-23T06:48:53.255Z,0,,1,28.5,55,79,0
2018-01-23T06:49:03.227Z,,39.3,,31.1,55,124,
2018-01-23T06:49:13.233Z,,46.3,,35.3,55,,
2018-01-23T06:49:23.235Z,,51.1,,40.8,55,,
2018-01-23T06:49:33.297Z,,55,,45.3,55,,
2018-01-23T06:49:43.235Z,59,59,,49.3,55,121,
2018-01-23T06:49:53.225Z,,61.2,0,51.7,55,0,0
2018-01-23T06:50:03.263Z,,64.3,,48.5,55,,
2018-01-23T06:50:13.328Z,,67.3,,46.7,55,,
2018-01-23T06:50:28.687Z,,69.1,,46.2,55,,
2018-01-23T06:50:33.312Z,,70,,48,55,,
2018-01-23T06:50:43.269Z,,70.5,,50.3,55,,
2018-01-23T06:50:53.274Z,5,70.8,0,51.9,55,,0
2018-01-23T06:51:03.225Z,,,,53.2,55,,
2018-01-23T06:51:13.225Z,,,,54.1,55,,
2018-01-23T06:51:23.225Z,,,,54.8,55,,
2018-01-23T06:51:33.225Z,,,,55.2,55,,
2018-01-23T06:51:43.250Z,,,,55.5,55,,
2018-01-23T06:51:53.225Z,,70.9,,55.7,55,,
2018-01-23T06:52:03.229Z,,,,56,55,,
2018-01-23T06:52:13.228Z,,,,56.2,55,,
2018-01-23T06:52:23.235Z,,71,,56.5,55,,
2018-01-23T06:52:33.307Z,,,,56.7,55,,
2018-01-23T06:52:43.226Z,,,,56.8,55,,
2018-01-23T06:52:53.228Z,,71.2,,56.9,55,,
2018-01-23T06:53:03.225Z,,,,57.2,55,,
2018-01-23T06:53:23.290Z,75,71.3,0,57.3,55,,2
2018-01-23T06:53:23.356Z,,,,57.3,55,,
2018-01-23T06:53:33.408Z,,71.4,,57.4,55,,
2018-01-23T06:53:43.226Z,5,,0,57.5,55,,0
2018-01-23T06:53:53.226Z,75,,0,57.5,55,,2
2018-01-23T06:54:03.262Z,,71.5,,57.5,55,,
2018-01-23T06:54:13.227Z,5,,0,57.6,55,,0
2018-01-23T06:54:23.231Z,,,,57.6,55,,
2018-01-23T06:54:33.226Z,,,,57.6,55,,
2018-01-23T06:54:43.238Z,,71.7,,57.6,55,,
2018-01-23T06:54:53.306Z,,,,57.6,55,,
2018-01-23T06:55:03.253Z,,,,57.5,55,,
2018-01-23T06:55:13.230Z,,,,57.5,55,,
2018-01-23T06:55:23.282Z,,,,57.5,55,,
2018-01-23T06:55:33.313Z,,,,57.5,55,,
2018-01-23T06:55:43.295Z,,,,57.4,55,,
2018-01-23T06:55:53.226Z,,,,57.4,55,,
2018-01-23T06:56:03.260Z,,,,57.3,55,,
2018-01-23T06:56:13.228Z,,,,57.3,55,,
2018-01-23T06:56:23.232Z,,,,57.3,55,,
2018-01-23T06:56:33.226Z,,,,57.2,55,,
2018-01-23T06:56:43.227Z,,71.5,,57.2,55,,
2018-01-23T06:56:53.227Z,,,,57,55,,
2018-01-23T06:57:03.243Z,,,,57,55,,
2018-01-23T06:57:13.289Z,,,,56.9,55,,
2018-01-23T06:57:23.287Z,,,,56.9,55,,
2018-01-23T06:57:36.402Z,,,,56.8,55,,
2018-01-23T06:57:43.298Z,,71.4,,56.8,55,,
2018-01-23T06:57:53.350Z,,,,56.7,55,,
2018-01-23T06:58:03.273Z,5,71.4,0,56.6,55,0,0
2018-01-23T06:58:13.317Z,,,,56.6,55,,
2018-01-23T06:58:23.265Z,,71.3,,56.5,55,,
2018-01-23T06:58:33.297Z,,,,56.4,55,,
2018-01-23T06:58:43.269Z,,,,56.4,55,,
2018-01-23T06:58:53.272Z,,,,56.2,55,,
2018-01-23T06:59:03.261Z,,71.2,,56.2,55,,
2018-01-23T06:59:13.233Z,,,,56.1,55,,
2018-01-23T06:59:23.321Z,,,,56,55,,
2018-01-23T06:59:33.317Z,,71,,56,55,,
2018-01-23T06:59:43.292Z,,,,55.9,55,,
2018-01-23T06:59:53.280Z,,,,55.8,55,,
2018-01-23T07:00:03.292Z,,70.9,,55.7,55,,
2018-01-23T07:00:13.234Z,,,,55.7,55,,
2018-01-23T07:00:23.231Z,,,,55.6,55,,
2018-01-23T07:00:33.245Z,,,,55.5,55,,
2018-01-23T07:00:43.260Z,,70.8,,55.3,55,,
2018-01-23T07:00:53.260Z,,,,55.3,55,,
2018-01-23T07:01:03.261Z,,,,55.2,55,,
2018-01-23T07:01:13.338Z,,70.6,,55.1,55,,
2018-01-23T07:01:23.238Z,,,,55.1,55,,
2018-01-23T07:01:33.229Z,,,,55,55,,
2018-01-23T07:01:43.316Z,,70.5,,54.9,55,,
2018-01-23T07:01:53.274Z,,,,54.9,55,,
2018-01-23T07:02:03.278Z,,,,54.8,55,,
2018-01-23T07:02:13.280Z,,70.4,,54.7,55,,
2018-01-23T07:02:23.286Z,,,,54.6,55,,
2018-01-23T07:02:33.279Z,,,,54.4,55,,
2018-01-23T07:02:43.301Z,,70.3,,54.4,55,,
2018-01-23T07:02:53.265Z,,,,54.3,55,,
2018-01-23T07:03:03.257Z,,,,54.2,55,,
2018-01-23T07:03:14.269Z,,70.1,,54.1,55,,
2018-01-23T07:03:23.355Z,,,,54.1,55,,
2018-01-23T07:03:33.314Z,,,,54,55,,
2018-01-23T07:03:43.285Z,,70,,53.9,55,,
2018-01-23T07:03:53.297Z,,,,53.8,55,,
2018-01-23T07:04:03.272Z,,,,53.8,55,,
2018-01-23T07:04:13.283Z,,69.9,,53.7,55,,
2018-01-23T07:04:23.228Z,,,,53.6,55,,
2018-01-23T07:04:33.294Z,,69.7,,53.4,55,,
2018-01-23T07:04:43.287Z,,,,53.4,55,,
2018-01-23T07:04:53.276Z,,,,53.3,55,,
2018-01-23T07:05:03.241Z,,69.6,,53.2,55,,
2018-01-23T07:05:13.239Z,,,,53.1,55,,
2018-01-23T07:05:23.311Z,,69.5,,53,55,,
2018-01-23T07:05:33.291Z,,,,53,55,,
2018-01-23T07:05:43.336Z,,,,52.9,55,,
2018-01-23T07:05:53.260Z,,69.4,,52.8,55,,
2018-01-23T07:06:08.265Z,,,,52.7,55,,
2018-01-23T07:06:13.298Z,,,,52.7,55,,
2018-01-23T07:06:23.329Z,,69.2,,52.6,55,,
2018-01-23T07:06:33.275Z,,,,52.4,55,,
2018-01-23T07:06:43.256Z,,,,52.3,55,,
2018-01-23T07:06:53.310Z,,69.1,,52.3,55,,
2018-01-23T07:07:03.324Z,,,,52.2,55,,
2018-01-23T07:07:18.463Z,,,,52.1,55,,
2018-01-23T07:07:23.331Z,,69,,52,55,,
2018-01-23T07:07:33.832Z,,,,51.9,55,,
2018-01-23T07:07:43.320Z,,68.9,,51.9,55,,
2018-01-23T07:07:53.297Z,,,,51.8,55,,
2018-01-23T07:08:03.307Z,,,,51.7,55,,
2018-01-23T07:08:13.362Z,,68.7,,51.7,55,,
2018-01-23T07:08:23.355Z,,,,51.6,55,,
2018-01-23T07:08:33.327Z,,,,51.4,55,,
2018-01-23T07:08:43.288Z,,68.6,,51.3,55,,
2018-01-23T07:08:58.375Z,,,,51.3,55,,
2018-01-23T07:09:03.263Z,,,,51.2,55,,
2018-01-23T07:09:13.311Z,,68.5,,51.1,55,,
2018-01-23T07:09:23.313Z,,,,51,55,,
2018-01-23T07:09:33.307Z,,,,51,55,,
2018-01-23T07:09:43.316Z,,68.4,,50.9,55,,
2018-01-23T07:09:53.334Z,,,,50.8,55,,
2018-01-23T07:10:03.254Z,,68.2,,50.7,55,,
2018-01-23T07:10:13.318Z,,,,50.7,55,,
2018-01-23T07:10:23.306Z,,,,50.6,55,,
2018-01-23T07:10:33.247Z,,68.1,,50.4,55,,
2018-01-23T07:10:43.234Z,,,,50.3,55,,
2018-01-23T07:10:53.229Z,,,,50.3,55,,
2018-01-23T07:11:03.258Z,,68,,50.2,55,,
2018-01-23T07:11:13.275Z,,,,50.1,55,,
2018-01-23T07:11:23.330Z,,67.9,,50,55,,
2018-01-23T07:11:33.236Z,,,,50,55,,
2018-01-23T07:11:43.242Z,,,,49.9,55,,
2018-01-23T07:11:53.229Z,,,,49.8,55,,
2018-01-23T07:12:03.286Z,,67.7,,49.7,55,,
2018-01-23T07:12:13.263Z,,,,49.7,55,,
2018-01-23T07:12:23.269Z,,,,49.5,55,,
2018-01-23T07:12:33.280Z,,67.6,,49.4,55,,
2018-01-23T07:12:43.239Z,,,,49.4,55,,
2018-01-23T07:12:53.342Z,,,,49.3,55,,
2018-01-23T07:13:03.263Z,,67.5,,49.2,55,,
2018-01-23T07:13:14.252Z,,,,49.2,55,,
2018-01-23T07:13:23.292Z,,,,49.1,55,,
2018-01-23T07:13:33.308Z,,67.4,,49,55,,
2018-01-23T07:13:43.281Z,,,,48.9,55,,
2018-01-23T07:13:53.348Z,,,,48.9,55,,
2018-01-23T07:14:03.307Z,,67.2,,48.7,55,,
