Time,ActPow,HwActive,PrimT,PrimTSet,HwTOutlet,HwTSet,ChActive
2017-12-20T10:23:53.538Z,,,74.9,,62.1,55,
2017-12-20T10:24:04.550Z,,,,,62.1,55,
2017-12-20T10:24:13.539Z,,,,,62.1,55,
2017-12-20T10:24:23.538Z,,,75,,62.1,55,
2017-12-20T10:24:33.540Z,,,74.9,,62.1,55,
2017-12-20T10:24:43.539Z,,,,,62.1,55,
2017-12-20T10:24:53.540Z,,,,,62.1,55,
2017-12-20T10:25:03.539Z,,,,,62.1,55,
2017-12-20T10:25:13.539Z,,,,,62.1,55,
2017-12-20T10:25:23.542Z,,,,,62.1,55,
2017-12-20T10:25:33.539Z,,,,,62.1,55,
2017-12-20T10:25:43.538Z,,,,,62.1,55,
2017-12-20T10:25:53.539Z,,,,,62.1,55,
2017-12-20T10:26:03.566Z,,,,,62.1,55,
2017-12-20T10:26:13.542Z,,,,,62.1,55,
2017-12-20T10:26:23.539Z,,,,,62.1,55,
2017-12-20T10:26:33.540Z,,,,,62.1,55,
2017-12-20T10:26:43.541Z,,,,,62.1,55,
2017-12-20T10:26:54.538Z,,,,,62.1,55,
2017-12-20T10:27:03.584Z,,,,,62.1,55,
2017-12-20T10:27:13.541Z,,,,,62.2,55,
2017-12-20T10:27:23.568Z,,,,,62.1,55,
2017-12-20T10:27:33.539Z,,,,,62.1,55,
2017-12-20T10:27:43.540Z,,,,,62.2,55,
2017-12-20T10:27:53.541Z,,,,,62.1,55,
2017-12-20T10:28:03.546Z,,,,,62.2,55,
2017-12-20T10:28:13.619Z,,,,,62.2,55,
2017-12-20T10:28:23.606Z,,,,,62.1,55,
2017-12-20T10:28:33.540Z,,,,,62.1,55,
2017-12-20T10:28:43.655Z,,,,,62.1,55,
2017-12-20T10:28:53.553Z,,,,,62.1,55,
2017-12-20T10:29:03.539Z,,,,,62.1,55,
2017-12-20T10:29:13.540Z,,,,,62.1,55,
2017-12-20T10:29:23.541Z,,,,,62.2,55,
2017-12-20T10:29:33.538Z,,,,,62.1,55,
2017-12-20T10:29:44.542Z,,,,,62.2,55,
2017-12-20T10:29:53.542Z,,,,,62.1,55,
2017-12-20T10:30:03.540Z,,,,,62.1,55,
2017-12-20T10:30:13.540Z,,,,,62.1,55,
2017-12-20T10:30:23.540Z,,,,,62.1,55,
2017-12-20T10:30:33.540Z,,,,,62.1,55,
2017-12-20T10:30:43.540Z,,,74.7,,62.1,55,
2017-12-20T10:30:53.539Z,,,,,62.1,55,
2017-12-20T10:31:03.539Z,,0,,,62.1,55,0
2017-12-20T10:31:13.539Z,0,0,74.8,5,62.1,55,0
2017-12-20T10:31:23.539Z,,,73.8,,62.1,55,
2017-12-20T10:31:33.540Z,,,71.8,,62.1,55,
2017-12-20T10:31:43.540Z,,,71.6,,62.1,55,
2017-12-20T10:31:53.540Z,,,71.1,,62.1,55,
2017-12-20T10:32:03.541Z,,,71,,62.1,55,
2017-12-20T10:32:13.540Z,,,71.1,,62.1,55,
2017-12-20T10:32:23.539Z,,,70.9,,62.1,55,
2017-12-20T10:32:38.561Z,,,70.6,,62.1,55,
2017-12-20T10:32:43.606Z,,,69.9,,62,55,
2017-12-20T10:32:53.540Z,,,69.7,,62,55,
2017-12-20T10:33:03.540Z,,,69.4,,61.9,55,
2017-12-20T10:33:13.539Z,,,68.9,,61.7,55,
2017-12-20T10:33:23.541Z,,,68.7,,61.7,55,
2017-12-20T10:33:33.541Z,,,68.4,,61.6,55,
2017-12-20T10:33:43.539Z,,,68.1,,61.5,55,
2017-12-20T10:33:53.556Z,,,67.9,,61.4,55,
2017-12-20T10:34:03.552Z,,,67.5,,61.3,55,
2017-12-20T10:34:13.539Z,,,67.2,,61.2,55,
2017-12-20T10:34:23.539Z,,,67.4,,61,55,
2017-12-20T10:34:33.540Z,,,67.5,,60.9,55,
2017-12-20T10:34:43.539Z,,,67.6,,60.8,55,
2017-12-20T10:34:53.539Z,,,67.7,,60.7,55,
2017-12-20T10:35:03.543Z,,,67.9,,60.6,55,
2017-12-20T10:35:13.540Z,,,68,,60.5,55,
2017-12-20T10:35:28.584Z,,,,,60.3,55,
2017-12-20T10:35:33.541Z,,,,,60.2,55,
2017-12-20T10:35:43.539Z,,,68.1,,60.1,55,
2017-12-20T10:35:53.539Z,,,68.2,,60,55,
2017-12-20T10:36:03.540Z,,,,,59.9,55,
2017-12-20T10:36:13.551Z,,,68.4,,59.8,55,
2017-12-20T10:36:23.539Z,,,,,59.7,55,
2017-12-20T10:36:33.540Z,,,68.5,,59.5,55,
2017-12-20T10:36:43.541Z,,,,,59.4,55,
2017-12-20T10:36:53.541Z,,,,,59.3,55,
2017-12-20T10:37:03.545Z,,,68.6,,59.2,55,
2017-12-20T10:37:13.585Z,,,,,59.1,55,
2017-12-20T10:37:23.541Z,,,,,59,55,
2017-12-20T10:37:33.558Z,,,68.7,,58.9,55,
2017-12-20T10:37:43.539Z,,,,,58.9,55,
2017-12-20T10:37:53.541Z,,,,,58.7,55,
2017-12-20T10:38:03.541Z,,,,,58.6,55,
2017-12-20T10:38:18.575Z,,,,,58.5,55,
2017-12-20T10:38:23.540Z,,,68.9,,58.4,55,
2017-12-20T10:38:33.549Z,,,,,58.3,55,
2017-12-20T10:38:43.542Z,,,,,58.2,55,
2017-12-20T10:38:53.559Z,,,,,58.1,55,
2017-12-20T10:39:03.571Z,,,,,58,55,
2017-12-20T10:39:13.541Z,,,,,58,55,
2017-12-20T10:39:23.550Z,,,,,57.8,55,
2017-12-20T10:39:33.552Z,,,,,57.7,55,
2017-12-20T10:39:43.816Z,,,,,57.6,55,
2017-12-20T10:39:53.546Z,,,,,57.5,55,
2017-12-20T10:40:03.543Z,,,,,57.4,55,
2017-12-20T10:40:13.541Z,,,,,57.3,55,
2017-12-20T10:40:23.557Z,,,,,57.3,55,
2017-12-20T10:40:33.543Z,,,,,57.2,55,
2017-12-20T10:40:43.550Z,,,,,57,55,
2017-12-20T10:40:53.540Z,,,,,56.9,55,
2017-12-20T10:41:03.539Z,,,,,56.8,55,
2017-12-20T10:41:13.582Z,,,,,56.8,55,
2017-12-20T10:41:23.548Z,,,,,56.7,55,
2017-12-20T10:41:33.610Z,,,,,56.6,55,
2017-12-20T10:41:43.550Z,,,,,56.5,55,
2017-12-20T10:41:53.564Z,,,,,56.5,55,
2017-12-20T10:42:03.544Z,,,,,56.4,55,
2017-12-20T10:42:13.564Z,,,,,56.2,55,
2017-12-20T10:42:23.543Z,,,,,56.1,55,
2017-12-20T10:42:43.542Z,,,,,56,55,
2017-12-20T10:42:53.541Z,,,68.7,,55.9,55,
2017-12-20T10:43:03.558Z,,,,,55.8,55,
2017-12-20T10:43:13.545Z,,,,,55.8,55,
2017-12-20T10:43:23.641Z,,,,,55.7,55,
2017-12-20T10:43:33.550Z,,,,,55.6,55,
2017-12-20T10:43:43.540Z,,,,,55.5,55,
2017-12-20T10:43:53.540Z,,,,,55.5,55,
2017-12-20T10:44:03.541Z,,,,,55.3,55,
2017-12-20T10:44:13.542Z,,,,,55.2,55,
2017-12-20T10:44:23.541Z,,,68.6,,55.2,55,
2017-12-20T10:44:33.547Z,,,,,55.1,55,
2017-12-20T10:44:43.542Z,,,,,55,55,
2017-12-20T10:44:53.541Z,,,,,54.9,55,
2017-12-20T10:45:03.540Z,,,,,54.9,55,
2017-12-20T10:45:13.542Z,,,,,54.8,55,
2017-12-20T10:45:24.535Z,,,68.5,,54.7,55,
2017-12-20T10:45:33.544Z,,,,,54.7,55,
2017-12-20T10:45:43.541Z,,,,,54.6,55,
2017-12-20T10:45:53.555Z,,,,,54.4,55,
2017-12-20T10:46:03.586Z,,,,,54.3,55,
2017-12-20T10:46:13.568Z,,,,,54.3,55,
2017-12-20T10:46:23.545Z,,,68.4,,54.2,55,
2017-12-20T10:46:33.551Z,,,,,54.1,55,
2017-12-20T10:46:43.577Z,,,,,54.1,55,
2017-12-20T10:46:53.544Z,,,,,54,55,
2017-12-20T10:47:03.543Z,,,,,53.9,55,
2017-12-20T10:47:13.546Z,,,68.2,,53.9,55,
2017-12-20T10:47:23.540Z,,,,,53.8,55,
2017-12-20T10:47:33.540Z,,,,,53.7,55,
2017-12-20T10:47:43.546Z,,,,,53.7,55,
2017-12-20T10:47:53.543Z,,,,,53.6,55,
2017-12-20T10:48:03.540Z,,,,,53.4,55,
2017-12-20T10:48:14.554Z,,,68.1,,53.4,55,
2017-12-20T10:48:23.544Z,,,,,53.3,55,
2017-12-20T10:48:33.549Z,,,,,53.2,55,
2017-12-20T10:48:43.541Z,,,,,53.2,55,
2017-12-20T10:48:53.546Z,,,,,53.1,55,
2017-12-20T10:49:03.547Z,0,0,68,5,53,55,0
2017-12-20T10:49:13.565Z,,,,,53,55,
2017-12-20T10:49:23.544Z,,,,,52.9,55,
2017-12-20T10:49:33.545Z,,,,,52.8,55,
2017-12-20T10:49:43.565Z,,,67.9,,52.8,55,
2017-12-20T10:49:53.581Z,,,67.9,,52.7,55,
2017-12-20T10:50:03.560Z,,,,,52.6,55,
2017-12-20T10:50:13.541Z,,,,,52.6,55,
2017-12-20T10:50:23.541Z,,,,,52.4,55,
2017-12-20T10:50:33.542Z,,,,,52.3,55,
2017-12-20T10:50:43.544Z,,,67.7,,52.3,55,
2017-12-20T10:50:54.582Z,,,,,52.2,55,
2017-12-20T10:51:08.560Z,,,,,52.1,55,
2017-12-20T10:51:13.541Z,,,,,52.1,55,
2017-12-20T10:51:28.642Z,,,,,52,55,
2017-12-20T10:51:33.541Z,,,67.6,,51.9,55,
2017-12-20T10:51:43.544Z,,,,,51.9,55,
2017-12-20T10:51:53.540Z,,,,,51.8,55,
2017-12-20T10:52:03.541Z,,,,,51.8,55,
2017-12-20T10:52:13.540Z,,,67.5,,51.7,55,
2017-12-20T10:52:23.541Z,,,,,51.6,55,
2017-12-20T10:52:33.541Z,,,,,51.6,55,
2017-12-20T10:52:43.541Z,,,,,51.4,55,
2017-12-20T10:52:53.541Z,,,,,51.4,55,
2017-12-20T10:53:03.566Z,,,67.4,,51.3,55,
2017-12-20T10:53:13.542Z,,,,,51.2,55,
2017-12-20T10:53:23.544Z,,,,,51.2,55,
2017-12-20T10:53:33.544Z,,,,,51.1,55,
2017-12-20T10:53:43.541Z,,,,,51.1,55,
2017-12-20T10:53:58.561Z,,,67.2,,51,55,
2017-12-20T10:54:03.541Z,,,,,50.9,55,
2017-12-20T10:54:13.541Z,,,,,50.9,55,
2017-12-20T10:54:23.541Z,,,,,50.8,55,
2017-12-20T10:54:33.540Z,,,67.1,,50.7,55,
2017-12-20T10:54:43.541Z,,,,,50.7,55,
2017-12-20T10:54:53.541Z,,,,,50.6,55,
2017-12-20T10:55:03.545Z,,,,,50.6,55,
2017-12-20T10:55:13.541Z,,,67,,50.4,55,
2017-12-20T10:55:23.544Z,,,,,50.4,55,
2017-12-20T10:55:33.541Z,,,,,50.3,55,
2017-12-20T10:55:43.541Z,,,,,50.3,55,
2017-12-20T10:55:53.542Z,,,,,50.2,55,
2017-12-20T10:56:03.541Z,,,66.9,,50.1,55,
2017-12-20T10:56:13.541Z,,,,,50.1,55,
2017-12-20T10:56:23.541Z,,,,,50,55,
2017-12-20T10:56:33.541Z,,,,,50,55,
2017-12-20T10:56:48.963Z,,,66.7,,49.9,55,
2017-12-20T10:56:53.541Z,,,,,49.8,55,
2017-12-20T10:57:03.542Z,,,,,49.8,55,
2017-12-20T10:57:13.541Z,,,,,49.7,55,
2017-12-20T10:57:23.541Z,,,,,49.7,55,
2017-12-20T10:57:33.541Z,,,66.6,,49.5,55,
2017-12-20T10:57:43.541Z,,,,,49.5,55,
2017-12-20T10:57:53.541Z,,,,,49.4,55,
2017-12-20T10:58:03.542Z,,,,,49.4,55,
2017-12-20T10:58:14.535Z,,,66.5,,49.3,55,
2017-12-20T10:58:23.594Z,,,,,49.2,55,
2017-12-20T10:58:33.541Z,,,,,49.2,55,
2017-12-20T10:58:43.541Z,,,,,49.1,55,
2017-12-20T10:58:53.541Z,,,,,49.1,55,
2017-12-20T10:59:03.541Z,,,66.4,,49,55,
2017-12-20T10:59:13.541Z,,,,,49,55,
2017-12-20T10:59:23.541Z,,,,,48.9,55,
2017-12-20T10:59:33.542Z,,,,,48.9,55,
2017-12-20T10:59:43.541Z,,,66.2,,48.7,55,
2017-12-20T10:59:53.541Z,,,,,48.7,55,
2017-12-20T11:00:03.542Z,,,,,48.6,55,
2017-12-20T11:00:13.561Z,,,,,48.5,55,
2017-12-20T11:00:23.541Z,,,,,48.5,55,
2017-12-20T11:00:33.542Z,,,66.1,,48.4,55,
2017-12-20T11:00:43.541Z,,,,,48.4,55,
2017-12-20T11:00:53.542Z,,,,,48.3,55,
2017-12-20T11:01:04.931Z,,,,,48.3,55,
2017-12-20T11:01:13.541Z,,,66,,48.2,55,
2017-12-20T11:01:23.541Z,,,,,48.2,55,
2017-12-20T11:01:33.544Z,,,,,48.1,55,
2017-12-20T11:01:43.542Z,,,,,48.1,55,
2017-12-20T11:01:53.541Z,,,65.9,,48,55,
2017-12-20T11:02:03.542Z,,,,,48,55,
2017-12-20T11:02:13.542Z,,,,,47.8,55,
2017-12-20T11:02:23.541Z,,,,,47.8,55,
2017-12-20T11:02:33.561Z,,,65.7,,47.7,55,
2017-12-20T11:02:43.541Z,,,,,47.6,55,
2017-12-20T11:02:53.542Z,,,,,47.6,55,
2017-12-20T11:03:03.542Z,,,,,47.5,55,
2017-12-20T11:03:13.544Z,,,65.6,,47.5,55,
2017-12-20T11:03:23.541Z,,1,,0,47.5,55,0
2017-12-20T11:03:33.553Z,0,0,63.6,59,54.4,55,0
2017-12-20T11:03:43.542Z,,,61.5,,53.8,55,
2017-12-20T11:03:54.533Z,,,61.2,,53.3,55,
2017-12-20T11:04:03.542Z,,,,,53.2,55,
2017-12-20T11:04:13.543Z,,,,,53.1,55,
2017-12-20T11:04:23.542Z,,,,,52.9,55,
2017-12-20T11:04:33.543Z,,,,5,52.8,55,
2017-12-20T11:04:43.542Z,,,,,52.8,55,
2017-12-20T11:04:53.543Z,,,,,52.7,55,
2017-12-20T11:05:03.544Z,,,,,52.7,55,
2017-12-20T11:05:13.542Z,,,,,52.7,55,
2017-12-20T11:05:23.543Z,,,,,52.7,55,
2017-12-20T11:05:33.542Z,,,,,52.7,55,
2017-12-20T11:05:43.549Z,,,,,52.7,55,
2017-12-20T11:05:53.542Z,,,,,52.7,55,
2017-12-20T11:06:03.543Z,,1,61,0,52.7,55,0
2017-12-20T11:06:13.542Z,29,1,60.5,,56.5,55,0
2017-12-20T11:06:23.543Z,111,,57.9,,50,55,
2017-12-20T11:06:33.543Z,124,,54.3,,45.7,55,
2017-12-20T11:06:48.569Z,,,55.2,,47,55,
2017-12-20T11:06:53.542Z,0,0,58.3,59,50.3,55,0
2017-12-20T11:07:03.543Z,,,61,,50,55,
2017-12-20T11:07:13.542Z,,,63.2,,49.3,55,
2017-12-20T11:07:23.542Z,,,65.2,,49,55,
2017-12-20T11:07:33.542Z,,,67,,49.4,55,
2017-12-20T11:07:43.625Z,,,67.5,,51.1,55,
2017-12-20T11:07:53.545Z,,,67.9,5,52.4,55,
2017-12-20T11:08:03.543Z,,,68,,53.7,55,
2017-12-20T11:08:13.543Z,,,,,54.4,55,
2017-12-20T11:08:23.557Z,,,68.1,,55,55,
2017-12-20T11:08:33.551Z,,,68.2,,55.6,55,
2017-12-20T11:08:43.545Z,,,,,55.8,55,
2017-12-20T11:08:53.546Z,,,68.4,,56,55,
2017-12-20T11:09:03.543Z,,,,,56.2,55,
2017-12-20T11:09:13.542Z,,,68.5,,56.4,55,
2017-12-20T11:09:23.543Z,,,68.6,,56.6,55,
2017-12-20T11:09:38.750Z,,,,,56.7,55,
2017-12-20T11:09:43.543Z,,,68.7,,56.8,55,
2017-12-20T11:09:53.542Z,,,68.9,,56.9,55,
2017-12-20T11:10:03.543Z,,,,,56.9,55,
2017-12-20T11:10:13.546Z,,,69,,57,55,
2017-12-20T11:10:23.545Z,,,,,57,55,
2017-12-20T11:10:33.543Z,,,69.1,,57,55,
2017-12-20T11:10:43.550Z,,,,,57,55,
2017-12-20T11:10:53.543Z,,,69.2,,57,55,
2017-12-20T11:11:04.652Z,,,,,57,55,
2017-12-20T11:11:13.543Z,,,69.4,,57,55,
2017-12-20T11:11:23.543Z,,,,,57,55,
2017-12-20T11:11:33.544Z,,,,,57,55,
2017-12-20T11:11:43.544Z,,,69.5,,57,55,
2017-12-20T11:11:53.547Z,,,,,57,55,
2017-12-20T11:12:03.544Z,,,,,56.9,55,
2017-12-20T11:12:13.543Z,,,,,56.9,55,
2017-12-20T11:12:28.565Z,,,,,56.8,55,
2017-12-20T11:12:33.543Z,,,,,56.8,55,
2017-12-20T11:12:43.543Z,,,69.6,,56.7,55,
2017-12-20T11:12:54.595Z,,,,,56.7,55,
2017-12-20T11:13:03.543Z,,,,,56.6,55,
2017-12-20T11:13:13.546Z,,,,,56.6,55,
2017-12-20T11:13:23.543Z,,,,,56.6,55,
2017-12-20T11:13:33.543Z,,,,,56.5,55,
2017-12-20T11:13:43.544Z,,,,,56.4,55,
2017-12-20T11:13:53.914Z,,,,,56.2,55,
2017-12-20T11:14:03.543Z,,,,,56.2,55,
2017-12-20T11:14:13.544Z,,,69.5,,56.2,55,
2017-12-20T11:14:23.544Z,,,69.6,,56.1,55,
2017-12-20T11:14:33.543Z,,,69.5,,56,55,
2017-12-20T11:14:43.545Z,,0,68.1,59,56.6,55,0
2017-12-20T11:14:53.616Z,,,58.7,,58.7,55,
2017-12-20T11:15:03.545Z,,,57.6,,57.5,55,
2017-12-20T11:15:13.545Z,,,57.3,,57,55,
2017-12-20T11:15:23.545Z,,,,,56.7,55,
2017-12-20T11:15:33.544Z,,,,,56.5,55,
2017-12-20T11:15:43.544Z,,,,5,56.1,55,
2017-12-20T11:15:53.543Z,,,57.4,,55.8,55,
2017-12-20T11:16:03.543Z,,,,,55.6,55,
2017-12-20T11:16:13.545Z,,,57.5,,55.2,55,
2017-12-20T11:16:23.545Z,,,,,55,55,
2017-12-20T11:16:33.543Z,,,57.6,,54.8,55,
2017-12-20T11:16:44.543Z,,,,,54.6,55,
2017-12-20T11:16:53.544Z,,,,,54.3,55,
2017-12-20T11:17:03.544Z,,,,,54.1,55,
2017-12-20T11:17:13.546Z,,,57.7,,53.9,55,
2017-12-20T11:17:23.544Z,,,,,53.8,55,
2017-12-20T11:17:33.544Z,,,,,53.6,55,
2017-12-20T11:17:43.544Z,,,,,53.3,55,
2017-12-20T11:17:53.544Z,,,,,53.2,55,
2017-12-20T11:18:03.553Z,,,,,53,55,
2017-12-20T11:18:13.545Z,,,,,52.9,55,
2017-12-20T11:18:23.545Z,,,57.8,,52.8,55,
2017-12-20T11:18:33.544Z,,,,,52.6,55,
2017-12-20T11:18:43.545Z,,,,,52.4,55,
2017-12-20T11:18:53.544Z,,,,,52.2,55,
2017-12-20T11:19:03.547Z,,,,,52.1,55,
2017-12-20T11:19:13.545Z,,,,,52,55,
2017-12-20T11:19:23.544Z,,,,,51.9,55,
2017-12-20T11:19:34.536Z,,,,,51.7,55,
2017-12-20T11:19:43.544Z,,,,,51.6,55,
2017-12-20T11:19:53.546Z,,,,,51.4,55,
2017-12-20T11:20:03.544Z,,,,,51.3,55,
2017-12-20T11:20:13.556Z,,,,,51.2,55,
2017-12-20T11:20:23.546Z,,,,,51.1,55,
2017-12-20T11:20:33.544Z,,,,,51,55,
2017-12-20T11:20:43.545Z,,,,,50.9,55,
2017-12-20T11:20:53.544Z,,,57.7,,50.8,55,
2017-12-20T11:21:03.544Z,,,57.8,,50.6,55,
2017-12-20T11:21:13.545Z,,,57.7,,50.6,55,
2017-12-20T11:21:23.544Z,,,,,50.4,55,
2017-12-20T11:21:33.544Z,,,,,50.3,55,
2017-12-20T11:21:43.547Z,,,,,50.2,55,
2017-12-20T11:21:53.544Z,,,,,50.1,55,
2017-12-20T11:22:03.544Z,,,,,50,55,
2017-12-20T11:22:13.545Z,,,,,49.9,55,
2017-12-20T11:22:24.540Z,,,,,49.8,55,
2017-12-20T11:22:33.544Z,,,,,49.7,55,
2017-12-20T11:22:43.547Z,,,,,49.5,55,
2017-12-20T11:22:53.545Z,,,,,49.4,55,
2017-12-20T11:23:03.544Z,,,57.6,,49.3,55,
2017-12-20T11:23:13.547Z,,,,,49.3,55,
2017-12-20T11:23:23.580Z,,,,,49.2,55,
2017-12-20T11:23:33.544Z,,,,,49.1,55,
2017-12-20T11:23:43.546Z,,,,,49,55,
2017-12-20T11:23:53.545Z,,,,,48.9,55,
2017-12-20T11:24:03.545Z,,,,,48.9,55,
2017-12-20T11:24:13.557Z,,0,58.3,59,50.9,55,0
2017-12-20T11:24:23.545Z,,,57.6,,50.3,55,
2017-12-20T11:24:33.545Z,,,57,,49.7,55,
2017-12-20T11:24:43.545Z,,,57.2,,,,
2017-12-20T11:24:53.545Z,,,,,49.2,55,
2017-12-20T11:25:03.545Z,,,,,49.1,55,
2017-12-20T11:25:14.545Z,,,,5,49,55,
2017-12-20T11:25:23.545Z,,,57.3,,48.9,55,
2017-12-20T11:25:33.548Z,,,57.2,,49,55,
2017-12-20T11:25:43.545Z,,,,,49.1,55,
2017-12-20T11:25:53.545Z,,,,,49.2,55,
2017-12-20T11:26:03.570Z,,,,,49.2,55,
2017-12-20T11:26:13.577Z,,,,,49.3,55,
2017-12-20T11:26:23.570Z,,,,,49.3,55,
2017-12-20T11:26:33.552Z,,,,,49.2,55,
2017-12-20T11:26:43.642Z,,,,,49.2,55,
2017-12-20T11:26:53.550Z,,,,,49.2,55,
2017-12-20T11:27:03.545Z,,,,,49.2,55,
2017-12-20T11:27:13.545Z,,,57,,49.2,55,
2017-12-20T11:27:23.554Z,,,,,49.2,55,
2017-12-20T11:27:33.558Z,,,,,49.1,55,
2017-12-20T11:27:43.545Z,,,,,49.1,55,
2017-12-20T11:27:53.545Z,,,,,49.1,55,
2017-12-20T11:28:08.565Z,,,,,49,55,
2017-12-20T11:28:13.547Z,,,,,49,55,
2017-12-20T11:28:23.547Z,,,,,49,55,
2017-12-20T11:28:33.547Z,,,,,48.9,55,
2017-12-20T11:28:43.545Z,,,,,48.9,55,
2017-12-20T11:28:53.550Z,,,56.9,,48.7,55,
2017-12-20T11:29:03.546Z,,,,,48.7,55,
2017-12-20T11:29:13.546Z,,,,,48.6,55,
2017-12-20T11:29:23.546Z,,,,,48.6,55,
2017-12-20T11:29:33.546Z,,,,,48.5,55,
2017-12-20T11:29:43.545Z,,,,,48.5,55,
2017-12-20T11:29:53.546Z,,,,,48.4,55,
2017-12-20T11:30:03.546Z,,,,,48.4,55,
2017-12-20T11:30:13.545Z,,,,,48.4,55,
2017-12-20T11:30:23.547Z,,,56.8,,48.3,55,
2017-12-20T11:30:33.557Z,,,,,48.3,55,
2017-12-20T11:30:43.563Z,,,,,48.2,55,
2017-12-20T11:30:58.567Z,,,,,48.1,55,
2017-12-20T11:31:03.546Z,,,,,48.1,55,
2017-12-20T11:31:13.546Z,,,,,48,55,
2017-12-20T11:31:23.797Z,,,,,48,55,
2017-12-20T11:31:33.546Z,,,,,47.8,55,
2017-12-20T11:31:43.546Z,,,56.7,,47.8,55,
2017-12-20T11:31:53.610Z,,,,,47.7,55,
2017-12-20T11:32:03.546Z,,,,,47.7,55,
2017-12-20T11:32:13.548Z,,,,,47.6,55,
2017-12-20T11:32:24.546Z,,,,,47.6,55,
2017-12-20T11:32:33.575Z,,,,,47.5,55,
2017-12-20T11:32:43.547Z,,,,,47.5,55,
2017-12-20T11:32:53.547Z,,,56.6,,47.4,55,
2017-12-20T11:33:03.546Z,,,,,47.3,55,
2017-12-20T11:33:13.548Z,,,,,47.3,55,
2017-12-20T11:33:23.547Z,,,,,47.2,55,
2017-12-20T11:33:33.546Z,,,,,47.2,55,
2017-12-20T11:33:43.546Z,,,,,47,55,
2017-12-20T11:33:53.548Z,,,56.5,,47,55,
2017-12-20T11:34:03.550Z,,,,,46.9,55,
2017-12-20T11:34:13.547Z,,,,,46.9,55,
2017-12-20T11:34:23.727Z,,,,,46.8,55,
2017-12-20T11:34:33.548Z,,,,,46.8,55,
2017-12-20T11:34:43.547Z,,,,,46.7,55,
2017-12-20T11:34:53.546Z,,,56.4,,46.6,55,
2017-12-20T11:35:03.546Z,,,,,46.6,55,
2017-12-20T11:35:14.541Z,,,,,46.5,55,
2017-12-20T11:35:23.547Z,,,,,46.5,55,
2017-12-20T11:35:33.546Z,,,,,46.4,55,
2017-12-20T11:35:43.555Z,,,,,46.4,55,
2017-12-20T11:35:53.548Z,,,,,46.2,55,
2017-12-20T11:36:03.549Z,,,56.2,,46.2,55,
2017-12-20T11:36:13.547Z,,,,,46.1,55,
2017-12-20T11:36:23.547Z,,,,,46.1,55,
2017-12-20T11:36:34.542Z,,,,,46,55,
2017-12-20T11:36:43.547Z,,,,,46,55,
2017-12-20T11:36:53.547Z,,,,,45.9,55,
2017-12-20T11:37:03.546Z,,,56.1,,45.9,55,
2017-12-20T11:37:13.550Z,,,,,45.8,55,
2017-12-20T11:37:23.547Z,,,,,45.8,55,
2017-12-20T11:37:33.550Z,,,,,45.7,55,
2017-12-20T11:37:43.547Z,,,,,45.7,55,
2017-12-20T11:37:53.547Z,,,,,45.6,55,
2017-12-20T11:38:04.544Z,,,56,,45.6,55,
2017-12-20T11:38:13.547Z,,,,,45.5,55,
2017-12-20T11:38:23.547Z,,,,,45.5,55,
2017-12-20T11:38:33.650Z,,,,,45.3,55,
2017-12-20T11:38:43.547Z,,,,,45.3,55,
2017-12-20T11:38:53.547Z,,,55.9,,45.2,55,
2017-12-20T11:39:03.547Z,,,,,45.2,55,
2017-12-20T11:39:13.548Z,,,,,45.1,55,
2017-12-20T11:39:23.547Z,,,,,45.1,55,
2017-12-20T11:39:33.547Z,,,,,45,55,
2017-12-20T11:39:43.548Z,,,,,45,55,
2017-12-20T11:39:53.547Z,,,,,44.9,55,
2017-12-20T11:40:03.548Z,,,55.8,,44.9,55,
2017-12-20T11:40:13.549Z,,,,,44.8,55,
2017-12-20T11:40:23.548Z,,,,,44.8,55,
2017-12-20T11:40:33.547Z,,,,,44.7,55,
2017-12-20T11:40:43.548Z,,,55.7,,44.7,55,
2017-12-20T11:40:58.568Z,,,,,44.5,55,
2017-12-20T11:41:03.550Z,,,,,44.5,55,
2017-12-20T11:41:13.548Z,,,,,44.4,55,
2017-12-20T11:41:23.547Z,,,,,44.4,55,
2017-12-20T11:41:33.547Z,,,,,44.3,55,
2017-12-20T11:41:43.548Z,,,55.6,,44.3,55,
2017-12-20T11:41:53.548Z,,,,,44.3,55,
2017-12-20T11:42:03.549Z,,,,,44.2,55,
2017-12-20T11:42:13.549Z,,,,,44.2,55,
2017-12-20T11:42:23.547Z,,,,,44.1,55,
2017-12-20T11:42:33.547Z,,,,,44,55,
2017-12-20T11:42:43.548Z,,,55.5,,44,55,
2017-12-20T11:42:53.548Z,,,,,44,55,
2017-12-20T11:43:03.548Z,,,,,43.9,55,
2017-12-20T11:43:13.549Z,,,,,43.9,55,
2017-12-20T11:43:23.548Z,,,,,43.7,55,
2017-12-20T11:43:33.547Z,,,,,43.7,55,
2017-12-20T11:43:48.568Z,,,55.3,,43.6,55,
2017-12-20T11:43:53.547Z,,,,,43.6,55,
2017-12-20T11:44:03.548Z,,,,,43.5,55,
2017-12-20T11:44:13.551Z,,,,,43.5,55,
2017-12-20T11:44:23.548Z,,,,,43.4,55,
2017-12-20T11:44:33.549Z,,,55.2,,43.4,55,
2017-12-20T11:44:43.553Z,,,,,43.3,55,
2017-12-20T11:44:53.561Z,,,,,43.3,55,
2017-12-20T11:45:03.582Z,,,,,43.2,55,
2017-12-20T11:45:13.654Z,,,,,43.2,55,
