Time,HwTSet,ActPow,PrimTSet,HwActive,PrimT,HwTOutlet,ChActive
2017-11-28T20:31:57.599Z,55,,,,,42.3,
2017-11-28T20:32:07.599Z,55,,,,,42.2,
2017-11-28T20:32:17.600Z,55,,,,,42.2,
2017-11-28T20:32:27.599Z,55,,,,47.8,42,
2017-11-28T20:32:42.760Z,55,,,,47.8,42,
2017-11-28T20:32:47.603Z,55,,,,48,41.9,
2017-11-28T20:32:57.599Z,55,,,,48,41.9,
2017-11-28T20:33:07.600Z,55,,,,,41.8,
2017-11-28T20:33:17.601Z,55,,,,48,41.8,
2017-11-28T20:33:27.600Z,55,,,,48,41.7,
2017-11-28T20:33:37.690Z,55,,,,48,41.6,
2017-11-28T20:33:47.652Z,55,,,,48,41.6,
2017-11-28T20:33:57.601Z,55,,,,48,41.5,
2017-11-28T20:34:07.599Z,55,,,,48,41.5,
2017-11-28T20:34:18.606Z,55,,,,48,41.4,
2017-11-28T20:34:27.600Z,55,,,,47.8,41.2,
2017-11-28T20:34:37.740Z,55,,,,,41.2,
2017-11-28T20:34:47.599Z,55,,,,,41.2,
2017-11-28T20:34:57.600Z,55,,,,,41.1,
2017-11-28T20:35:07.617Z,55,,,,,41,
2017-11-28T20:35:17.603Z,55,,,,,41,
2017-11-28T20:35:27.600Z,55,,,,,40.9,
2017-11-28T20:35:37.689Z,55,,,,,40.9,
2017-11-28T20:35:47.627Z,55,,,,,40.8,
2017-11-28T20:35:57.600Z,55,,,,,40.8,
2017-11-28T20:36:07.638Z,55,,,,,40.7,
2017-11-28T20:36:18.702Z,55,,,,,40.7,
2017-11-28T20:36:27.631Z,55,,,,,40.6,
2017-11-28T20:36:37.680Z,55,,,,,40.6,
2017-11-28T20:36:47.609Z,55,,,,,40.5,
2017-11-28T20:36:57.632Z,55,,,,,40.5,
2017-11-28T20:37:08.620Z,55,,,,47.7,40.3,
2017-11-28T20:37:17.619Z,55,,0,1,,40.3,0
2017-11-28T20:37:32.675Z,55,124,,1,49.2,43,0
2017-11-28T20:37:37.713Z,55,,,,52.4,43,
2017-11-28T20:37:47.639Z,55,,,,55.4,46.5,
2017-11-28T20:37:57.600Z,55,,,,59,49.3,
2017-11-28T20:38:07.600Z,55,118,,,61.1,52.4,
2017-11-28T20:38:17.620Z,55,0,59,0,63.1,55.2,0
2017-11-28T20:38:27.600Z,55,,,,64.2,53.9,
2017-11-28T20:38:37.691Z,55,0,0,1,65.4,60.6,0
2017-11-28T20:38:47.617Z,55,,,1,54.7,53.8,0
2017-11-28T20:38:57.601Z,55,0,59,0,50.7,46.5,0
2017-11-28T20:39:07.647Z,55,,,,49.7,46.4,
2017-11-28T20:39:17.600Z,55,,,,50.3,46.2,
2017-11-28T20:39:27.600Z,55,,,,51.1,45.9,
2017-11-28T20:39:37.722Z,55,,,,51.6,45.7,
2017-11-28T20:39:47.603Z,55,,,,51.8,45.3,
2017-11-28T20:40:02.621Z,55,0,75,0,52,45.1,2
2017-11-28T20:40:07.601Z,55,,,,52.1,44.9,
2017-11-28T20:40:17.600Z,55,,,,52.2,44.8,
2017-11-28T20:40:27.601Z,55,,,,52.3,44.8,
2017-11-28T20:40:37.681Z,55,,,,,44.8,
2017-11-28T20:40:47.601Z,55,,,,52.4,44.8,
2017-11-28T20:40:57.600Z,55,,,,52.6,44.7,
2017-11-28T20:41:07.602Z,55,,,,52.7,44.7,
2017-11-28T20:41:17.600Z,55,,,,,44.7,
2017-11-28T20:41:27.693Z,55,,,,52.8,44.7,
2017-11-28T20:41:37.691Z,55,,,,52.9,44.5,
2017-11-28T20:41:47.601Z,55,,,,53,44.5,
2017-11-28T20:41:57.605Z,55,,,,,44.5,
2017-11-28T20:42:07.601Z,55,,,,53.1,44.5,
2017-11-28T20:42:17.600Z,55,,,,53.2,44.4,
2017-11-28T20:42:27.601Z,55,,,,53.3,44.4,
2017-11-28T20:42:37.691Z,55,79,,0,53.4,44.3,2
2017-11-28T20:42:47.601Z,55,80,,,58.4,44.3,
2017-11-28T20:42:57.601Z,55,37,,,58.9,44.3,
2017-11-28T20:43:07.603Z,55,29,,,53.4,44.2,
2017-11-28T20:43:17.607Z,55,,,,46.9,44.2,
2017-11-28T20:43:27.601Z,55,,,,43.9,44.2,
2017-11-28T20:43:37.681Z,55,,,,42.7,44.1,
2017-11-28T20:43:47.601Z,55,,,,42,44.1,
2017-11-28T20:43:57.602Z,55,,,,43.1,44.1,
2017-11-28T20:44:07.601Z,55,,,,44.2,44,
2017-11-28T20:44:18.601Z,55,,,,44.3,44,
2017-11-28T20:44:27.608Z,55,,,,44.1,43.9,
2017-11-28T20:44:37.681Z,55,,,,,43.9,
2017-11-28T20:44:47.601Z,55,,,,44.3,43.9,
2017-11-28T20:44:57.601Z,55,,,,44.7,43.7,
2017-11-28T20:45:07.602Z,55,,,,45,43.7,
2017-11-28T20:45:17.601Z,55,,,,45.1,43.6,
2017-11-28T20:45:27.601Z,55,,,,45.3,43.6,
2017-11-28T20:45:37.691Z,55,,,,45.4,43.6,
2017-11-28T20:45:47.607Z,55,,,,45.7,43.5,
2017-11-28T20:45:57.601Z,55,,,,46,43.5,
2017-11-28T20:46:07.602Z,55,,,,46.1,43.4,
2017-11-28T20:46:17.601Z,55,,,,46.3,43.4,
2017-11-28T20:46:27.602Z,55,,,,46.6,43.4,
2017-11-28T20:46:37.692Z,55,,,,46.8,43.3,
2017-11-28T20:46:47.601Z,55,,,,47,43.3,
2017-11-28T20:46:57.603Z,55,,,,47.2,43.3,
2017-11-28T20:47:08.596Z,55,,,,47.3,43.2,
2017-11-28T20:47:17.614Z,55,,,,47.6,43.2,
2017-11-28T20:47:27.606Z,55,,,,47.8,43.1,
2017-11-28T20:47:37.702Z,55,,,,48,43.1,
2017-11-28T20:47:47.601Z,55,,,,48.1,43.1,
2017-11-28T20:47:57.604Z,55,,,,48.3,43,
2017-11-28T20:48:07.602Z,55,,,,48.6,43,
2017-11-28T20:48:17.602Z,55,,,,48.7,42.8,
2017-11-28T20:48:27.601Z,55,,,,49,42.8,
2017-11-28T20:48:37.692Z,55,,,,,42.8,
2017-11-28T20:48:47.602Z,55,0,,0,49.4,42.7,2
2017-11-28T20:48:57.602Z,55,,,,47.9,42.7,
2017-11-28T20:49:07.602Z,55,,,,46.8,42.7,
2017-11-28T20:49:17.604Z,55,,,,45.8,42.6,
2017-11-28T20:49:27.608Z,55,,,,45.5,42.6,
2017-11-28T20:49:37.691Z,55,,,,45.4,42.6,
2017-11-28T20:49:47.602Z,55,,,,45.6,42.5,
2017-11-28T20:49:58.599Z,55,,,,45.8,42.5,
2017-11-28T20:50:07.610Z,55,,,,45.6,42.4,
2017-11-28T20:50:17.612Z,55,,,,45.3,42.4,
2017-11-28T20:50:27.626Z,55,,,,45,42.4,
2017-11-28T20:50:37.708Z,55,,,,44.9,42.3,
2017-11-28T20:50:47.611Z,55,,,,44.7,42.3,
2017-11-28T20:50:57.602Z,55,,,,44.4,42.3,
2017-11-28T20:51:07.604Z,55,,,,44.3,42.2,
2017-11-28T20:51:17.611Z,55,,,,44.1,42.2,
2017-11-28T20:51:27.603Z,55,,,,44,42.2,
2017-11-28T20:51:37.692Z,55,,,,43.7,42,
2017-11-28T20:51:47.602Z,55,,,,43.5,42,
2017-11-28T20:51:57.606Z,55,,,,43.6,41.9,
2017-11-28T20:52:07.602Z,55,,,,44,41.9,
2017-11-28T20:52:17.601Z,55,,,,,41.9,
2017-11-28T20:52:27.602Z,55,,,,44.2,41.8,
2017-11-28T20:52:37.705Z,55,,,,44.3,41.8,
2017-11-28T20:52:48.594Z,55,,,,44.4,41.7,
2017-11-28T20:52:57.603Z,55,,,,44.5,41.7,
2017-11-28T20:53:07.602Z,55,,,,44.7,41.7,
2017-11-28T20:53:17.602Z,55,,,,44.8,41.6,
2017-11-28T20:53:27.602Z,55,,,,,41.6,
2017-11-28T20:53:37.692Z,55,,,,45,41.5,
2017-11-28T20:53:47.602Z,55,,,,,41.4,
2017-11-28T20:53:57.602Z,55,,,,45.1,41.4,
2017-11-28T20:54:07.602Z,55,,,,,41.2,
2017-11-28T20:54:17.606Z,55,,,,45.2,41.2,
2017-11-28T20:54:27.602Z,55,,,,,41.1,
2017-11-28T20:54:37.742Z,55,,,,45.3,41.1,
2017-11-28T20:54:47.625Z,55,,,,45.5,41.1,
2017-11-28T20:54:57.620Z,55,,,,,41,
2017-11-28T20:55:07.602Z,55,,,,45.6,40.9,
2017-11-28T20:55:17.602Z,55,,,,,40.9,
2017-11-28T20:55:27.603Z,55,,,,45.7,40.8,
2017-11-28T20:55:42.713Z,55,,,,,40.8,
2017-11-28T20:55:47.610Z,55,,,,,40.7,
2017-11-28T20:55:57.608Z,55,,,,45.8,40.7,
2017-11-28T20:56:07.610Z,55,,,,,40.6,
2017-11-28T20:56:17.650Z,55,,,,,40.6,
2017-11-28T20:56:27.604Z,55,,,,45.9,40.6,
2017-11-28T20:56:37.682Z,55,,,,,40.5,
2017-11-28T20:56:47.604Z,55,,,,46,40.5,
2017-11-28T20:56:57.607Z,55,,,,,40.3,
2017-11-28T20:57:07.606Z,55,,,,,40.3,
2017-11-28T20:57:17.602Z,55,,,,,40.2,
2017-11-28T20:57:27.602Z,55,,,,,40.1,
2017-11-28T20:57:37.693Z,55,,,,46.1,40.1,
2017-11-28T20:57:47.603Z,55,,,,,40.1,
2017-11-28T20:57:57.603Z,55,,,,,40,
2017-11-28T20:58:07.604Z,55,,,,,40,
2017-11-28T20:58:17.602Z,55,,,,,39.9,
2017-11-28T20:58:32.660Z,55,,,,46.2,39.9,
2017-11-28T20:58:37.694Z,55,,,,,39.8,
2017-11-28T20:58:47.602Z,55,,,,,39.8,
2017-11-28T20:58:57.603Z,55,,,,,39.6,
2017-11-28T20:59:07.603Z,55,,,,,39.6,
2017-11-28T20:59:17.604Z,55,,,,,39.5,
2017-11-28T20:59:27.605Z,55,,,,,39.5,
2017-11-28T20:59:37.683Z,55,,,,,39.4,
2017-11-28T20:59:47.602Z,55,,,,,39.4,
2017-11-28T20:59:58.594Z,55,,,,,39.3,
2017-11-28T21:00:07.604Z,55,,,,,39.3,
2017-11-28T21:00:17.606Z,55,,,,,39.1,
2017-11-28T21:00:27.603Z,55,,,,46.4,39.1,
2017-11-28T21:00:37.683Z,55,,,,46.2,39,
2017-11-28T21:00:47.603Z,55,,,,46.4,39,
2017-11-28T21:00:57.603Z,55,,,,,38.9,
2017-11-28T21:01:07.604Z,55,,,,46.2,38.9,
2017-11-28T21:01:17.609Z,55,,,,,38.8,
2017-11-28T21:01:27.604Z,55,,,,46.4,38.8,
2017-11-28T21:01:37.693Z,55,,,,,38.6,
2017-11-28T21:01:47.604Z,55,,,,46.2,38.6,
2017-11-28T21:01:57.604Z,55,,,,,38.5,
2017-11-28T21:02:07.605Z,55,,,,,38.5,
2017-11-28T21:02:17.609Z,55,,,,,38.5,
2017-11-28T21:02:27.604Z,55,,,,,38.4,
2017-11-28T21:02:37.693Z,55,,,,,38.4,
2017-11-28T21:02:48.598Z,55,,,,,38.3,
2017-11-28T21:02:57.603Z,55,,,,,38.3,
2017-11-28T21:03:07.603Z,55,,,,,38.3,
2017-11-28T21:03:17.604Z,55,,,,,38.1,
2017-11-28T21:03:27.605Z,55,,,,,38.1,
2017-11-28T21:03:37.704Z,55,,,,,38,
2017-11-28T21:03:47.604Z,55,,,,,38,
2017-11-28T21:03:57.616Z,55,,,,,37.9,
2017-11-28T21:04:07.604Z,55,,,,,37.9,
2017-11-28T21:04:17.604Z,55,,,,,37.9,
2017-11-28T21:04:27.664Z,55,,,,,37.8,
2017-11-28T21:04:37.694Z,55,,,,,37.8,
2017-11-28T21:04:47.607Z,55,,,,,37.7,
2017-11-28T21:04:57.604Z,55,,,,,37.7,
2017-11-28T21:05:07.605Z,55,,,,,37.5,
2017-11-28T21:05:17.610Z,55,,,,46.1,37.5,
2017-11-28T21:05:27.604Z,55,,,,,37.5,
2017-11-28T21:05:38.693Z,55,,,,,37.4,
2017-11-28T21:05:47.604Z,55,,,,,37.4,
2017-11-28T21:05:57.604Z,55,,,,,37.3,
2017-11-28T21:06:07.605Z,55,,,,,37.3,
2017-11-28T21:06:17.614Z,55,,,,,37.3,
2017-11-28T21:06:27.604Z,55,,,,,37.2,
2017-11-28T21:06:37.694Z,55,,,,,37.2,
2017-11-28T21:06:47.605Z,55,,,,,37.2,
2017-11-28T21:06:57.604Z,55,,,,,37,
2017-11-28T21:07:07.604Z,55,,,,46,37,
2017-11-28T21:07:17.604Z,55,,,,,36.9,
2017-11-28T21:07:27.604Z,55,,,,,36.9,
2017-11-28T21:07:37.694Z,55,,,,,36.9,
2017-11-28T21:07:47.605Z,55,,,,,36.8,
2017-11-28T21:07:57.603Z,55,,,,,36.8,
2017-11-28T21:08:07.606Z,55,,,,,36.8,
2017-11-28T21:08:17.604Z,55,,,,,36.7,
2017-11-28T21:08:28.596Z,55,,,,,36.7,
2017-11-28T21:08:37.685Z,55,,,,45.9,36.5,
2017-11-28T21:08:47.605Z,55,,,,45.9,36.5,
2017-11-28T21:08:57.604Z,55,,,,,36.5,
2017-11-28T21:09:07.604Z,55,,,,,36.4,
2017-11-28T21:09:17.604Z,55,,,,,36.4,
2017-11-28T21:09:27.604Z,55,,,,,36.4,
2017-11-28T21:09:37.694Z,55,79,,0,46,36.3,2
2017-11-28T21:09:47.604Z,55,79,,,51.5,36.3,
2017-11-28T21:09:57.604Z,55,46,,,54,36.2,
2017-11-28T21:10:07.604Z,55,29,,,50.5,36.2,
2017-11-28T21:10:17.605Z,55,,,,45.9,36.2,
2017-11-28T21:10:27.604Z,55,,,,42.7,36.2,
2017-11-28T21:10:37.705Z,55,,,,41.5,36,
2017-11-28T21:10:47.606Z,55,,,,40.9,36,
2017-11-28T21:10:57.609Z,55,,,,42,36,
2017-11-28T21:11:07.605Z,55,,,,43,35.9,
2017-11-28T21:11:18.601Z,55,,,,43.1,35.9,
2017-11-28T21:11:27.606Z,55,,,,43,35.9,
2017-11-28T21:11:37.685Z,55,,,,,35.8,
2017-11-28T21:11:47.604Z,55,,,,43.3,35.8,
2017-11-28T21:11:57.604Z,55,,,,43.5,35.8,
2017-11-28T21:12:07.605Z,55,,,,43.7,35.8,
2017-11-28T21:12:17.605Z,55,,,,44,35.8,
2017-11-28T21:12:27.604Z,55,,,,44.2,35.7,
2017-11-28T21:12:37.691Z,55,,,,44.3,35.7,
2017-11-28T21:12:47.604Z,55,,,,44.5,35.7,
2017-11-28T21:12:57.604Z,55,,,,44.8,35.7,
2017-11-28T21:13:07.605Z,55,,,,45,35.7,
2017-11-28T21:13:17.604Z,55,,,,45.2,35.6,
2017-11-28T21:13:27.605Z,55,,,,45.3,35.6,
2017-11-28T21:13:37.696Z,55,,,,45.7,35.6,
2017-11-28T21:13:47.605Z,55,,,,45.8,35.6,
2017-11-28T21:13:57.604Z,55,,,,46,35.6,
2017-11-28T21:14:12.627Z,55,,,,46.2,35.6,
2017-11-28T21:14:17.605Z,55,,,,46.4,35.6,
2017-11-28T21:14:27.605Z,55,,,,46.6,35.7,
2017-11-28T21:14:37.750Z,55,,,,46.8,35.7,
2017-11-28T21:14:47.604Z,55,,,,47,35.7,
2017-11-28T21:14:57.606Z,55,124,0,1,48.1,36.3,0
2017-11-28T21:15:07.606Z,55,,,,56.6,35.8,
2017-11-28T21:15:17.605Z,55,,,,55.9,45.8,
2017-11-28T21:15:27.605Z,55,,,,56,46.2,
2017-11-28T21:15:37.780Z,55,,,,57.1,47.5,
2017-11-28T21:15:47.605Z,55,,,,58.1,49,
2017-11-28T21:15:57.606Z,55,,,,59.2,49.9,
2017-11-28T21:16:07.605Z,55,124,,,60.1,50.3,
2017-11-28T21:16:17.606Z,55,,,,60.5,50.6,
2017-11-28T21:16:27.606Z,55,,,,60.7,50.7,
2017-11-28T21:16:37.840Z,55,123,,,61,51,
2017-11-28T21:16:47.763Z,55,122,,,61.1,51.3,
2017-11-28T21:17:03.522Z,55,124,,,61.2,51.6,
2017-11-28T21:17:07.607Z,55,123,,,61.5,51.7,
2017-11-28T21:17:17.606Z,55,124,,,61.6,51.7,
2017-11-28T21:17:27.611Z,55,123,,,,51.7,
2017-11-28T21:17:37.695Z,55,,,,,51.8,
2017-11-28T21:17:47.605Z,55,124,,,61.7,52,
2017-11-28T21:17:57.605Z,55,123,,,62,52.3,
2017-11-28T21:18:07.605Z,55,,,,62.1,52.4,
2017-11-28T21:18:17.608Z,55,,,,62.2,52.4,
2017-11-28T21:18:28.603Z,55,124,,,62.1,52.2,
2017-11-28T21:18:37.686Z,55,,,,,52.1,
2017-11-28T21:18:47.605Z,55,,,,62,52.1,
2017-11-28T21:18:57.607Z,55,123,,,,52.1,
2017-11-28T21:19:07.605Z,55,,,,,52.1,
2017-11-28T21:19:17.605Z,55,,,,62.1,52.2,
2017-11-28T21:19:27.605Z,55,124,,,,52.3,
2017-11-28T21:19:37.696Z,55,123,,,,52.3,
2017-11-28T21:19:47.605Z,55,,,,62.2,52.4,
2017-11-28T21:19:57.605Z,55,124,,,,52.3,
2017-11-28T21:20:07.607Z,55,,,,,52,
2017-11-28T21:20:17.605Z,55,,,,61.9,51.8,
2017-11-28T21:20:28.649Z,55,118,,,62,52.3,
2017-11-28T21:20:37.696Z,55,115,,,62.2,53.1,
2017-11-28T21:20:47.668Z,55,121,,,62.1,53.1,
2017-11-28T21:20:57.628Z,55,123,,,62.2,52.8,
2017-11-28T21:21:07.620Z,55,124,,,,52.4,
2017-11-28T21:21:18.606Z,55,,,,62.1,52.1,
2017-11-28T21:21:27.607Z,55,,,,62,52,
2017-11-28T21:21:37.703Z,55,123,,,,52.1,
2017-11-28T21:21:47.607Z,55,,,,,52.3,
2017-11-28T21:21:57.607Z,55,121,,,62.2,52.7,
2017-11-28T21:22:07.610Z,55,123,,,62.4,53,
2017-11-28T21:22:17.606Z,55,92,,,63.6,55.2,
2017-11-28T21:22:27.615Z,55,88,,,61.7,55.2,
2017-11-28T21:22:37.686Z,55,96,,,60.6,54.2,
2017-11-28T21:22:47.606Z,55,122,,,60.2,53.2,
2017-11-28T21:22:57.606Z,55,121,,,61.1,53.9,
2017-11-28T21:23:07.606Z,55,122,,,62.1,54.9,
2017-11-28T21:23:17.608Z,55,124,,,62.5,53.2,
2017-11-28T21:23:27.607Z,55,123,,,62.1,52.6,
2017-11-28T21:23:37.696Z,55,124,,,62,52.4,
2017-11-28T21:23:47.606Z,55,95,,,63.1,54.2,
2017-11-28T21:23:57.606Z,55,87,,,61.7,55,
2017-11-28T21:24:08.601Z,55,90,,,60.6,54.3,
2017-11-28T21:24:17.606Z,55,109,,,60,53.6,
2017-11-28T21:24:27.624Z,55,112,,,60.4,53.9,
2017-11-28T21:24:37.698Z,55,103,,,61.1,54.6,
2017-11-28T21:24:47.606Z,55,124,,,61.7,52.8,
2017-11-28T21:24:57.610Z,55,,,,61.2,51.6,
2017-11-28T21:25:07.607Z,55,,,,61.1,51.3,
2017-11-28T21:25:17.606Z,55,123,,,61.2,51.4,
2017-11-28T21:25:27.607Z,55,,,,61.5,51.7,
2017-11-28T21:25:37.686Z,55,,,,61.6,52,
2017-11-28T21:25:47.606Z,55,,,,61.9,52.1,
2017-11-28T21:25:57.608Z,55,124,,,62,52.2,
2017-11-28T21:26:07.606Z,55,122,,,62.1,52.3,
2017-11-28T21:26:17.606Z,55,,,,62.2,52.6,
2017-11-28T21:26:27.607Z,55,0,59,0,62.6,52.9,0
2017-11-28T21:26:37.708Z,55,,,,63.3,52.2,
2017-11-28T21:26:47.608Z,55,,,,66.2,51.4,
2017-11-28T21:26:58.604Z,55,,,,69.1,50.9,
2017-11-28T21:27:07.607Z,55,,,,71.1,52.6,
2017-11-28T21:27:17.607Z,55,,,,73,54.9,
2017-11-28T21:27:27.612Z,55,,75,0,74,56.8,2
2017-11-28T21:27:37.759Z,55,,,,74.6,58.3,
2017-11-28T21:27:47.611Z,55,,,,74.9,59.3,
2017-11-28T21:27:57.611Z,55,,,,,60.1,
2017-11-28T21:28:07.629Z,55,,,,75,60.7,
2017-11-28T21:28:17.612Z,55,,,,75.1,61,
2017-11-28T21:28:27.614Z,55,,,,,61.4,
2017-11-28T21:28:37.708Z,55,,,,75.3,61.5,
2017-11-28T21:28:47.613Z,55,,,,75.4,61.4,
2017-11-28T21:28:57.614Z,55,,,,75.7,61.9,
2017-11-28T21:29:07.608Z,55,,,,75.8,62.1,
2017-11-28T21:29:17.611Z,55,,,,75.9,62.3,
2017-11-28T21:29:27.612Z,55,,,,76.1,62.4,
2017-11-28T21:29:37.688Z,55,,,,76.2,62.6,
2017-11-28T21:29:52.627Z,55,,,,76.4,62.6,
2017-11-28T21:29:57.608Z,55,,,,76.5,62.6,
2017-11-28T21:30:07.607Z,55,,,,76.6,62.7,
2017-11-28T21:30:17.612Z,55,,,,76.8,62.7,
2017-11-28T21:30:27.615Z,55,,,,77,62.7,
2017-11-28T21:30:37.752Z,55,,,,,62.6,
2017-11-28T21:30:47.608Z,55,,,,77.2,62.6,
2017-11-28T21:30:57.607Z,55,,,,,62.6,
2017-11-28T21:31:07.608Z,55,,,,77.3,62.4,
2017-11-28T21:31:17.613Z,55,,,,77.4,62.4,
2017-11-28T21:31:27.609Z,55,,,,,62.4,
2017-11-28T21:31:37.688Z,55,,,,77.6,62.3,
2017-11-28T21:31:47.608Z,55,,,,,62.2,
2017-11-28T21:31:57.610Z,55,,,,,62.1,
2017-11-28T21:32:07.609Z,55,,,,77.7,62.1,
2017-11-28T21:32:17.611Z,55,,,,,62.1,
2017-11-28T21:32:27.612Z,55,,,,,62,
2017-11-28T21:32:42.753Z,55,,,,77.8,62,
2017-11-28T21:32:47.610Z,55,,,,,62,
2017-11-28T21:32:57.630Z,55,,,,,61.9,
2017-11-28T21:33:07.652Z,55,,,,,61.7,
2017-11-28T21:33:17.608Z,55,,,,,61.7,
2017-11-28T21:33:27.660Z,55,,,,78,61.6,
2017-11-28T21:33:37.808Z,55,,,,,61.6,
2017-11-28T21:33:47.659Z,55,,,,,61.5,
2017-11-28T21:33:57.963Z,55,,,,,61.5,
2017-11-28T21:34:08.612Z,55,,,,,61.4,
2017-11-28T21:34:17.612Z,55,,,,,61.3,
2017-11-28T21:34:27.638Z,55,,,,76.1,61.3,
2017-11-28T21:34:37.759Z,55,80,,0,59,61.2,2
2017-11-28T21:34:47.610Z,55,73,,,53.9,61,
2017-11-28T21:34:57.610Z,55,29,,,50.5,61,
2017-11-28T21:35:07.608Z,55,,,,46.7,60.9,
2017-11-28T21:35:17.609Z,55,,,,44.5,60.8,
2017-11-28T21:35:33.627Z,55,,,,44,60.8,
2017-11-28T21:35:37.722Z,55,,,,44.3,60.7,
2017-11-28T21:35:47.613Z,55,,,,43.8,60.6,
2017-11-28T21:35:57.614Z,55,,,,43.4,60.5,
2017-11-28T21:36:07.608Z,55,,,,43.1,60.5,
2017-11-28T21:36:17.611Z,55,,,,,60.3,
2017-11-28T21:36:27.609Z,55,,,,43.2,60.2,
2017-11-28T21:36:37.698Z,55,,,,43.5,60.1,
2017-11-28T21:36:47.608Z,55,,,,44,60.1,
2017-11-28T21:36:57.775Z,55,,,,44.2,60,
2017-11-28T21:37:07.609Z,55,,,,44.3,59.9,
2017-11-28T21:37:17.608Z,55,,,,44.5,59.8,
2017-11-28T21:37:27.613Z,55,,,,44.8,59.7,
2017-11-28T21:37:37.708Z,55,,,,45,59.5,
2017-11-28T21:37:47.608Z,55,,,,45.2,59.4,
2017-11-28T21:37:57.609Z,55,,,,45.4,59.3,
2017-11-28T21:38:07.613Z,55,,,,45.6,59.3,
2017-11-28T21:38:17.609Z,55,,,,45.8,59.2,
2017-11-28T21:38:27.624Z,55,,,,46,59.1,
2017-11-28T21:38:37.741Z,55,,,,46.1,59,
2017-11-28T21:38:47.609Z,55,,,,46.2,58.9,
2017-11-28T21:38:57.608Z,55,,,,46.4,58.7,
2017-11-28T21:39:07.609Z,55,,,,46.7,58.6,
2017-11-28T21:39:17.609Z,55,,,,46.8,58.5,
2017-11-28T21:39:27.645Z,55,,,,47,58.4,
2017-11-28T21:39:37.689Z,55,,,,47.1,58.3,
2017-11-28T21:39:48.603Z,55,,,,47.3,58.2,
2017-11-28T21:39:57.609Z,55,,,,47.4,58.1,
2017-11-28T21:40:07.609Z,55,29,75,0,47.6,57.8,2
2017-11-28T21:40:17.610Z,55,,,,47.8,57.7,
2017-11-28T21:40:27.611Z,55,,,,48,57.6,
2017-11-28T21:40:37.702Z,55,,,,48.1,57.5,
2017-11-28T21:40:47.609Z,55,,,,48.2,57.4,
2017-11-28T21:40:57.608Z,55,,,,48.3,57.3,
2017-11-28T21:41:07.609Z,55,,,,48.4,57.2,
2017-11-28T21:41:17.614Z,55,,,,48.6,57,
2017-11-28T21:41:27.609Z,55,,,,48.8,56.9,
2017-11-28T21:41:38.689Z,55,,,,49,56.8,
2017-11-28T21:41:47.610Z,55,,,,,56.6,
2017-11-28T21:41:57.609Z,55,,,,49.1,56.5,
2017-11-28T21:42:07.609Z,55,,,,49.2,56.4,
2017-11-28T21:42:17.612Z,55,,,,49.4,56.2,
2017-11-28T21:42:27.609Z,55,,,,49.6,56.1,
2017-11-28T21:42:38.689Z,55,,,,49.8,56,
2017-11-28T21:42:47.612Z,55,,,,49.9,55.9,
2017-11-28T21:42:57.610Z,55,,,,50,55.7,
2017-11-28T21:43:07.649Z,55,,,,50.1,55.6,
2017-11-28T21:43:17.685Z,55,,,,50.3,55.5,
2017-11-28T21:43:27.739Z,55,0,,0,49.9,55.3,2
2017-11-28T21:43:37.729Z,55,,,,47.9,55.2,
2017-11-28T21:43:47.610Z,55,,,,46.8,55.1,
2017-11-28T21:43:57.609Z,55,,,,46.4,55,
2017-11-28T21:44:07.609Z,55,,,,46.2,54.8,
2017-11-28T21:44:17.610Z,55,,,,46.5,54.7,
2017-11-28T21:44:27.609Z,55,,,,46.7,54.6,
2017-11-28T21:44:37.699Z,55,,,,46.6,54.4,
2017-11-28T21:44:47.663Z,55,,,,46.2,54.3,
2017-11-28T21:44:57.612Z,55,,,,45.9,54.2,
2017-11-28T21:45:07.610Z,55,,,,45.8,54.1,
2017-11-28T21:45:17.610Z,55,,,,45.6,53.9,
2017-11-28T21:45:28.603Z,55,,,,45.3,53.8,
2017-11-28T21:45:37.699Z,55,,,,45.1,53.7,
2017-11-28T21:45:47.615Z,55,,,,44.9,53.6,
2017-11-28T21:45:57.611Z,55,,,,44.8,53.4,
2017-11-28T21:46:07.610Z,55,,,,44.5,53.3,
2017-11-28T21:46:17.611Z,55,,,,44.3,53.2,
2017-11-28T21:46:27.609Z,55,,,,,53,
2017-11-28T21:46:37.706Z,55,,,,44.4,52.9,
2017-11-28T21:46:47.624Z,55,,,,44.7,52.8,
2017-11-28T21:46:57.624Z,55,,,,44.9,52.7,
2017-11-28T21:47:07.629Z,55,,,,45,52.6,
2017-11-28T21:47:17.674Z,55,,,,45.1,52.4,
2017-11-28T21:47:27.670Z,55,,,,45.2,52.2,
2017-11-28T21:47:37.878Z,55,,,,45.3,52.1,
2017-11-28T21:47:47.675Z,55,,,,45.5,52,
2017-11-28T21:47:57.611Z,55,,,,45.6,51.8,
2017-11-28T21:48:07.628Z,55,,,,45.7,51.7,
2017-11-28T21:48:22.663Z,55,,,,45.8,51.6,
2017-11-28T21:48:27.610Z,55,,,,,51.4,
2017-11-28T21:48:37.701Z,55,,,,45.9,51.2,
2017-11-28T21:48:47.610Z,55,,,,46,51.1,
2017-11-28T21:48:57.610Z,55,,,,,51,
2017-11-28T21:49:07.610Z,55,,,,46.1,50.9,
2017-11-28T21:49:17.610Z,55,,,,46.2,50.8,
2017-11-28T21:49:27.610Z,55,,,,,50.7,
