Time,PrimT,HwTSet,HwTOutlet,ActPow,ChActive,HwActive,PrimTSet
2017-11-21T10:18:40.312Z,59.1,55,48,,,,
2017-11-21T10:18:50.274Z,59.2,55,48,,,,
2017-11-21T10:19:00.237Z,59.3,55,48,,,,
2017-11-21T10:19:10.249Z,59.5,55,48.1,,,,
2017-11-21T10:19:20.221Z,59.7,55,48.1,,,,
2017-11-21T10:19:30.223Z,59.9,55,48.2,,,,
2017-11-21T10:19:40.251Z,60,55,48.2,,,,
2017-11-21T10:19:50.311Z,60.1,55,48.2,,,,
2017-11-21T10:20:00.216Z,60.2,55,48.3,,,,
2017-11-21T10:20:10.215Z,60.4,55,48.3,,,,
2017-11-21T10:20:25.271Z,60.6,55,48.4,,,,
2017-11-21T10:20:30.279Z,60.7,55,48.4,,,,
2017-11-21T10:20:40.318Z,61,55,48.5,,,,
2017-11-21T10:20:50.302Z,61.1,55,48.5,,,,
2017-11-21T10:21:00.257Z,61.2,55,48.6,,,,
2017-11-21T10:21:10.253Z,61.4,55,48.7,,,,
2017-11-21T10:21:20.301Z,61.5,55,48.7,,,,
2017-11-21T10:21:30.293Z,61.6,55,48.9,,,,
2017-11-21T10:21:40.341Z,61.9,55,48.9,,,,
2017-11-21T10:21:50.566Z,62,55,49,,,,
2017-11-21T10:22:00.310Z,62.1,55,49,,,,
2017-11-21T10:22:10.276Z,62.2,55,49.1,,,,
2017-11-21T10:22:20.294Z,62.4,55,49.2,,,,
2017-11-21T10:22:30.270Z,62.5,55,49.2,,,,
2017-11-21T10:22:40.295Z,62.6,55,49.3,,,,
2017-11-21T10:22:50.261Z,62.7,55,49.3,,,,
2017-11-21T10:23:00.272Z,62.9,55,49.4,,,,
2017-11-21T10:23:10.244Z,63.1,55,49.5,,,,
2017-11-21T10:23:20.271Z,63.2,55,49.5,,,,
2017-11-21T10:23:30.234Z,63.4,55,49.7,,,,
2017-11-21T10:23:40.342Z,63.5,55,49.8,,,,
2017-11-21T10:23:50.261Z,63.6,55,49.8,,,,
2017-11-21T10:24:00.260Z,63.7,55,49.9,,,,
2017-11-21T10:24:10.326Z,63.9,55,49.9,,,,
2017-11-21T10:24:20.245Z,64,55,50,,,,
2017-11-21T10:24:30.185Z,64.1,55,50.1,,,,
2017-11-21T10:24:40.276Z,64.2,55,50.1,,,,
2017-11-21T10:24:50.244Z,64.4,55,50.2,,,,
2017-11-21T10:25:00.272Z,64.5,55,50.2,,,,
2017-11-21T10:25:10.236Z,64.6,55,50.3,,,,
2017-11-21T10:25:20.267Z,64.8,55,50.4,0,1,0,
2017-11-21T10:25:30.470Z,63.7,55,50.4,,,,
2017-11-21T10:25:40.305Z,62.4,55,50.6,,,,
2017-11-21T10:25:50.303Z,61.7,55,50.7,,,,
2017-11-21T10:26:00.260Z,61.2,55,50.7,,,,
2017-11-21T10:26:10.288Z,61.3,55,50.8,,,,
2017-11-21T10:26:20.265Z,61.6,55,50.8,,,,
2017-11-21T10:26:30.275Z,61.6,55,50.9,0,1,0,75
2017-11-21T10:26:40.299Z,61.3,55,50.9,,,,
2017-11-21T10:26:50.242Z,60.9,55,51,,,,
2017-11-21T10:27:00.258Z,60.7,55,51,,,,
2017-11-21T10:27:10.261Z,60.5,55,51,,,,
2017-11-21T10:27:20.228Z,60.3,55,51,,,,
2017-11-21T10:27:31.248Z,60.1,55,51,,,,
2017-11-21T10:27:40.327Z,59.9,55,51,,,,
2017-11-21T10:27:50.284Z,59.7,55,51,,,,
2017-11-21T10:28:00.294Z,59.4,55,51,,,,
2017-11-21T10:28:10.255Z,59.2,55,50.9,,,,
2017-11-21T10:28:20.278Z,59.1,55,50.9,,,,
2017-11-21T10:28:30.295Z,59.2,55,50.8,,,,
2017-11-21T10:28:40.312Z,59.3,55,50.8,,,,
2017-11-21T10:28:50.297Z,59.4,55,50.8,,,,
2017-11-21T10:29:00.301Z,59.7,55,50.7,,,,
2017-11-21T10:29:10.266Z,59.8,55,50.7,,,,
2017-11-21T10:29:20.333Z,59.9,55,50.7,,,,
2017-11-21T10:29:30.285Z,,55,50.6,,,,
2017-11-21T10:29:40.371Z,60,55,50.6,,,,
2017-11-21T10:29:50.271Z,60.1,55,50.4,,,,
2017-11-21T10:30:00.279Z,,55,50.4,,,,
2017-11-21T10:30:10.281Z,60.2,55,50.4,,,,
2017-11-21T10:30:20.307Z,,55,50.3,,,,
2017-11-21T10:30:30.258Z,60.3,55,50.3,,,,
2017-11-21T10:30:40.329Z,60.5,55,50.3,,,,
2017-11-21T10:30:50.299Z,,55,50.2,,,,
2017-11-21T10:31:00.286Z,60.6,55,50.2,,,,
2017-11-21T10:31:10.466Z,,55,50.1,,,,
2017-11-21T10:31:20.265Z,,55,50.1,,,,
2017-11-21T10:31:30.299Z,60.7,55,50.1,,,,
2017-11-21T10:31:40.327Z,,55,50,,,,
2017-11-21T10:31:50.287Z,,55,50,,,,
2017-11-21T10:32:00.240Z,60.8,55,49.9,,,,
2017-11-21T10:32:10.273Z,,55,49.9,,,,
2017-11-21T10:32:20.289Z,,55,49.8,,,,
2017-11-21T10:32:30.298Z,60.9,55,49.8,,,,
2017-11-21T10:32:40.358Z,,55,49.8,,,,
2017-11-21T10:32:50.270Z,,55,49.7,,,,
2017-11-21T10:33:00.270Z,,55,49.7,,,,
2017-11-21T10:33:11.243Z,,55,49.7,,,,
2017-11-21T10:33:20.292Z,,55,49.5,,,,
2017-11-21T10:33:30.295Z,61,55,49.5,,,,
2017-11-21T10:33:40.329Z,,55,49.4,,,,
2017-11-21T10:33:50.296Z,,55,49.4,,,,
2017-11-21T10:34:00.297Z,,55,49.3,,,,
2017-11-21T10:34:10.253Z,,55,49.3,,,,
2017-11-21T10:34:20.258Z,,55,49.2,,,,
2017-11-21T10:34:30.288Z,,55,49.2,,,,
2017-11-21T10:34:40.357Z,,55,49.2,,,,
2017-11-21T10:34:50.261Z,,55,49.1,,,,
2017-11-21T10:35:00.279Z,,55,49.1,,,,
2017-11-21T10:35:10.295Z,,55,49,,,,
2017-11-21T10:35:20.266Z,,55,49,,,,
2017-11-21T10:35:30.255Z,,55,48.9,,,,
2017-11-21T10:35:40.350Z,,55,48.9,,,,
2017-11-21T10:35:50.285Z,,55,48.7,,,,
2017-11-21T10:36:05.324Z,,55,48.7,,,,
2017-11-21T10:36:10.253Z,,55,48.7,,,,
2017-11-21T10:36:20.312Z,,55,48.6,,,,
2017-11-21T10:36:30.299Z,,55,48.6,,,,
2017-11-21T10:36:40.302Z,,55,48.5,,,,
2017-11-21T10:36:50.298Z,,55,48.5,,,,
2017-11-21T10:37:00.283Z,,55,48.4,,,,
2017-11-21T10:37:10.307Z,,55,48.4,,,,
2017-11-21T10:37:20.286Z,61,55,48.3,,,,
2017-11-21T10:37:30.258Z,60.9,55,48.3,,,,
2017-11-21T10:37:40.305Z,,55,48.2,,,,
2017-11-21T10:37:50.280Z,,55,48.2,,,,
2017-11-21T10:38:10.279Z,,55,48.1,,,,
2017-11-21T10:38:20.346Z,,55,48.1,,,,
2017-11-21T10:38:30.264Z,,55,48,,,,
2017-11-21T10:38:40.367Z,,55,48,,,,
2017-11-21T10:38:55.476Z,60.8,55,47.8,,,,
2017-11-21T10:39:00.299Z,61.8,55,47.7,79,1,0,
2017-11-21T10:39:10.310Z,67.4,55,47.7,62,,,
2017-11-21T10:39:20.282Z,67.5,55,47.7,29,,,
2017-11-21T10:39:30.278Z,61.8,55,47.6,,,,
2017-11-21T10:39:40.329Z,57.4,55,47.6,,,,
2017-11-21T10:39:50.280Z,55.4,55,47.5,,,,
2017-11-21T10:40:00.296Z,54.5,,,,,,
2017-11-21T10:40:10.394Z,55.1,55,47.5,,,,
2017-11-21T10:40:21.352Z,56,55,47.4,,,,
2017-11-21T10:40:30.265Z,56.2,55,47.4,,,,
2017-11-21T10:40:40.375Z,56,55,47.4,,,,
2017-11-21T10:40:50.254Z,56.2,55,47.4,,,,
2017-11-21T10:41:00.252Z,56.4,55,47.4,,,,
2017-11-21T10:41:10.246Z,56.7,55,47.4,,,,
2017-11-21T10:41:20.274Z,56.9,55,47.4,,,,
2017-11-21T10:41:30.266Z,57,55,47.4,,,,
2017-11-21T10:41:40.304Z,57.1,55,47.4,,,,
2017-11-21T10:41:50.247Z,57.2,55,47.4,,,,
2017-11-21T10:42:00.212Z,57.4,55,47.4,,,,
2017-11-21T10:42:10.272Z,57.6,55,47.5,,,,
2017-11-21T10:42:20.233Z,57.8,55,47.5,,,,
2017-11-21T10:42:30.249Z,57.9,55,47.5,,,,
2017-11-21T10:42:40.292Z,58.1,55,47.5,,,,
2017-11-21T10:42:50.262Z,58.3,55,47.5,,,,
2017-11-21T10:43:00.211Z,58.4,55,47.6,,,,
2017-11-21T10:43:11.290Z,58.6,55,47.6,,,,
2017-11-21T10:43:20.241Z,58.7,55,47.6,,,,
2017-11-21T10:43:30.247Z,59,55,47.7,,,,
2017-11-21T10:43:40.288Z,59.1,55,47.7,,,,
2017-11-21T10:43:50.260Z,59.4,55,47.7,0,1,0,
2017-11-21T10:44:00.264Z,58.8,55,47.8,,,,
2017-11-21T10:44:10.274Z,57.3,55,47.8,,,,
2017-11-21T10:44:20.255Z,56.3,55,48,,,,
2017-11-21T10:44:30.271Z,56,55,48,,,,
2017-11-21T10:44:40.348Z,55.9,55,48,,,,
2017-11-21T10:44:50.268Z,56.2,55,48.1,,,,
2017-11-21T10:45:10.255Z,56,55,48.2,,,,
2017-11-21T10:45:20.273Z,55.8,55,48.2,,,,
2017-11-21T10:45:30.253Z,55.6,55,48.2,,,,
2017-11-21T10:45:40.317Z,55.3,55,48.3,,,,
2017-11-21T10:45:50.293Z,55.2,55,48.3,,,,
2017-11-21T10:46:01.271Z,55,55,48.2,,,,
2017-11-21T10:46:10.231Z,54.8,55,48.2,,,,
2017-11-21T10:46:20.304Z,54.7,55,48.2,,,,
2017-11-21T10:46:30.272Z,54.4,55,48.2,,,,
2017-11-21T10:46:40.270Z,54.2,55,48.2,,,,
2017-11-21T10:46:50.231Z,54.1,55,48.1,,,,
2017-11-21T10:47:00.282Z,54.1,,,,,,
2017-11-21T10:47:10.590Z,54.2,55,48.1,,,,
2017-11-21T10:47:20.268Z,54.3,55,48,,,,
2017-11-21T10:47:30.247Z,54.6,55,48,,,,
2017-11-21T10:47:40.303Z,54.7,55,47.8,,,,
2017-11-21T10:47:50.259Z,54.8,55,47.8,,,,
2017-11-21T10:48:00.237Z,54.9,55,47.8,,,,
2017-11-21T10:48:10.240Z,55,55,47.7,,,,
2017-11-21T10:48:20.249Z,,55,47.7,,,,
2017-11-21T10:48:30.282Z,55.1,55,47.6,,,,
2017-11-21T10:48:40.301Z,55.2,55,47.6,,,,
2017-11-21T10:48:51.292Z,,55,47.5,,,,
2017-11-21T10:49:00.293Z,55.3,55,47.5,,,,
2017-11-21T10:49:10.287Z,55.5,55,47.4,,,,
2017-11-21T10:49:20.283Z,,55,47.4,,,,
2017-11-21T10:49:30.249Z,55.6,55,47.3,,,,
2017-11-21T10:49:40.421Z,,55,47.3,,,,
2017-11-21T10:49:50.291Z,55.7,55,47.2,,,,
2017-11-21T10:50:00.273Z,,55,47.2,,,,
2017-11-21T10:50:10.300Z,55.8,55,47,,,,
2017-11-21T10:50:20.246Z,,55,46.9,,,,
2017-11-21T10:50:30.298Z,,55,46.9,,,,
2017-11-21T10:50:40.307Z,55.9,55,46.8,,,,
2017-11-21T10:50:50.185Z,,55,46.8,,,,
2017-11-21T10:51:00.288Z,,55,46.8,,,,
2017-11-21T10:51:10.250Z,56,55,46.7,,,,
2017-11-21T10:51:20.263Z,,55,46.6,,,,
2017-11-21T10:51:30.263Z,,55,46.6,,,,
2017-11-21T10:51:41.359Z,,55,46.5,,,,
2017-11-21T10:51:50.297Z,,55,46.5,,,,
2017-11-21T10:52:00.256Z,56.1,55,46.5,,,,
2017-11-21T10:52:10.238Z,,55,46.4,,,,
2017-11-21T10:52:20.236Z,59,55,46.2,79,1,0,
2017-11-21T10:52:30.225Z,64.5,55,46.2,54,,,
2017-11-21T10:52:40.298Z,64.2,55,46.2,29,,,
2017-11-21T10:52:50.234Z,60.4,55,46.1,,,,
2017-11-21T10:53:00.243Z,56.9,55,46,,,,
2017-11-21T10:53:10.253Z,55.2,55,46,,,,
2017-11-21T10:53:20.238Z,54.2,55,46,,,,
2017-11-21T10:53:30.269Z,54.8,55,45.9,,,,
2017-11-21T10:53:40.292Z,55.6,55,45.9,,,,
2017-11-21T10:53:50.272Z,55.7,55,45.9,,,,
2017-11-21T10:54:00.299Z,,55,45.9,,,,
2017-11-21T10:54:10.257Z,55.9,55,45.9,,,,
2017-11-21T10:54:20.270Z,56.2,55,45.9,,,,
2017-11-21T10:54:36.248Z,56.4,55,45.9,,,,
2017-11-21T10:54:40.327Z,56.5,55,45.9,,,,
2017-11-21T10:54:50.266Z,56.8,55,45.9,0,1,0,
2017-11-21T10:55:00.270Z,56,,,,,,
2017-11-21T10:55:10.290Z,54.7,55,46,,,,
2017-11-21T10:55:20.297Z,53.7,55,46,,,,
2017-11-21T10:55:30.249Z,53.2,55,46.1,,,,
2017-11-21T10:55:40.352Z,53.3,55,46.1,,,,
2017-11-21T10:55:50.254Z,53.5,55,46.2,,,,
2017-11-21T10:56:01.353Z,53.8,,,,,,
2017-11-21T10:56:10.311Z,53.6,55,46.2,,,,
2017-11-21T10:56:20.249Z,53.2,55,46.4,,,,
2017-11-21T10:56:30.241Z,53,55,46.4,,,,
2017-11-21T10:56:40.303Z,52.8,55,46.4,,,,
2017-11-21T10:56:50.261Z,52.7,55,46.4,,,,
2017-11-21T10:57:00.269Z,52.4,55,46.4,,,,
2017-11-21T10:57:10.270Z,52.3,55,46.4,,,,
2017-11-21T10:57:20.254Z,52.1,55,46.4,,,,
2017-11-21T10:57:30.230Z,52,55,46.4,,,,
2017-11-21T10:57:40.271Z,51.8,55,46.2,,,,
2017-11-21T10:57:50.257Z,51.7,55,46.2,,,,
2017-11-21T10:58:00.253Z,51.7,,,,,,
2017-11-21T10:58:10.255Z,51.8,55,46.2,,,,
2017-11-21T10:58:20.239Z,52,55,46.1,,,,
2017-11-21T10:58:30.237Z,52.1,55,46.1,,,,
2017-11-21T10:58:40.286Z,52.2,55,46.1,,,,
2017-11-21T10:58:51.231Z,52.3,55,46,,,,
2017-11-21T10:59:00.365Z,,55,46,,,,
2017-11-21T10:59:10.261Z,52.4,55,45.9,,,,
2017-11-21T10:59:20.273Z,52.6,55,45.9,,,,
2017-11-21T10:59:30.277Z,52.7,55,45.8,,,,
2017-11-21T10:59:40.268Z,,55,45.8,,,,
2017-11-21T10:59:50.280Z,52.8,55,45.7,,,,
2017-11-21T11:00:00.247Z,,55,45.7,,,,
2017-11-21T11:00:10.260Z,54.9,55,45.6,79,1,0,
2017-11-21T11:00:20.276Z,61.7,55,45.6,61,,,
2017-11-21T11:00:30.227Z,63.6,55,45.5,29,,,
2017-11-21T11:00:40.298Z,59.6,55,45.5,,,,
2017-11-21T11:00:50.268Z,56.8,55,45.5,,,,
2017-11-21T11:01:00.241Z,55.3,,,,,,
2017-11-21T11:01:10.235Z,54.3,55,45.3,,,,
2017-11-21T11:01:20.213Z,54.4,55,45.2,,,,
2017-11-21T11:01:30.232Z,55.2,55,45.2,,,,
2017-11-21T11:01:41.289Z,55.6,55,45.2,,,,
2017-11-21T11:01:50.244Z,55.7,55,45.2,,,,
2017-11-21T11:02:00.235Z,55.8,,,,,,
2017-11-21T11:02:10.248Z,55.9,55,45.2,,,,
2017-11-21T11:02:20.238Z,56.2,55,45.2,,,,
2017-11-21T11:02:30.244Z,56.4,55,45.2,,,,
2017-11-21T11:02:40.315Z,56.5,55,45.3,,,,
2017-11-21T11:02:50.276Z,56.6,,,,,,
2017-11-21T11:03:00.268Z,56.7,55,45.3,,,,
2017-11-21T11:03:10.275Z,56.9,55,45.5,,,,
2017-11-21T11:03:20.249Z,57.1,55,45.5,,,,
2017-11-21T11:03:30.223Z,57.2,55,45.6,,,,
2017-11-21T11:03:40.310Z,57.4,55,45.6,,,,
2017-11-21T11:03:50.269Z,57.6,55,45.7,,,,
2017-11-21T11:04:00.267Z,57.7,55,45.7,,,,
2017-11-21T11:04:10.231Z,57.9,55,45.8,,,,
2017-11-21T11:04:20.277Z,58,55,45.9,,,,
2017-11-21T11:04:31.266Z,58.3,55,45.9,,,,
2017-11-21T11:04:40.320Z,58.4,55,46,,,,
2017-11-21T11:04:50.260Z,58.6,55,46,,,,
2017-11-21T11:05:00.281Z,58.7,,,,,,
2017-11-21T11:05:10.256Z,58.8,55,46.2,,,,
2017-11-21T11:05:20.275Z,59.1,55,46.4,,,,
2017-11-21T11:05:30.263Z,59.2,55,46.4,,,,
2017-11-21T11:05:40.302Z,59.3,55,46.5,,,,
2017-11-21T11:05:50.274Z,59.4,,,,,,
2017-11-21T11:06:00.266Z,59.5,55,46.6,,,,
2017-11-21T11:06:10.278Z,59.8,55,46.7,,,,
2017-11-21T11:06:20.290Z,59.9,55,46.8,,,,
2017-11-21T11:06:30.259Z,60.2,55,46.8,0,1,0,
2017-11-21T11:06:40.297Z,59.5,55,46.9,,,,
2017-11-21T11:06:50.244Z,58.1,55,47,,,,
2017-11-21T11:07:00.237Z,57.2,,,,,,
2017-11-21T11:07:10.257Z,56.7,55,47.2,,,,
2017-11-21T11:07:21.250Z,,55,47.3,,,,
2017-11-21T11:07:30.286Z,56.9,55,47.3,,,,
2017-11-21T11:07:40.271Z,57.2,,,,,,
2017-11-21T11:07:50.263Z,56.9,55,47.4,,,,
2017-11-21T11:08:00.245Z,56.6,55,47.5,,,,
2017-11-21T11:08:10.244Z,56.4,55,47.5,,,,
2017-11-21T11:08:20.228Z,56.1,55,47.6,,,,
2017-11-21T11:08:30.263Z,56,55,47.6,,,,
2017-11-21T11:08:40.272Z,55.8,55,47.6,,,,
2017-11-21T11:08:50.237Z,55.6,55,47.6,,,,
2017-11-21T11:09:00.273Z,,55,47.6,,,,
2017-11-21T11:09:15.383Z,55.2,55,47.6,,,,
2017-11-21T11:09:20.264Z,55,,,,,,
2017-11-21T11:09:30.238Z,54.8,55,47.5,,,,
2017-11-21T11:09:40.306Z,54.9,,,,,,
2017-11-21T11:09:50.245Z,55,55,47.5,,,,
2017-11-21T11:10:00.250Z,55.2,55,47.5,,,,
2017-11-21T11:10:11.431Z,55.3,55,47.4,,,,
2017-11-21T11:10:20.260Z,55.5,55,47.4,,,,
2017-11-21T11:10:30.288Z,55.6,55,47.3,,,,
2017-11-21T11:10:40.317Z,55.7,55,47.3,,,,
2017-11-21T11:11:00.351Z,55.8,55,47.2,,,,
2017-11-21T11:11:10.274Z,55.9,55,47.2,,,,
2017-11-21T11:11:20.258Z,56,,,,,,
2017-11-21T11:11:30.251Z,,55,47,,,,
2017-11-21T11:11:40.281Z,56.1,55,47,,,,
2017-11-21T11:11:50.249Z,,55,47,,,,
2017-11-21T11:12:00.306Z,56.2,,,,,,
2017-11-21T11:12:10.241Z,56.4,55,46.9,,,,
2017-11-21T11:12:20.296Z,,55,46.9,,,,
2017-11-21T11:12:30.266Z,,55,46.8,,,,
2017-11-21T11:12:40.238Z,56.5,,,,,,
2017-11-21T11:12:50.236Z,,55,46.7,,,,
2017-11-21T11:13:05.434Z,56.6,55,46.7,,,,
2017-11-21T11:13:10.234Z,,55,46.6,,,,
2017-11-21T11:13:30.246Z,56.7,55,46.6,,,,
2017-11-21T11:13:40.334Z,,55,46.5,,,,
2017-11-21T11:14:00.264Z,56.8,55,46.4,,,,
2017-11-21T11:14:10.236Z,,55,46.4,,,,
2017-11-21T11:14:20.247Z,,55,46.4,,,,
2017-11-21T11:14:31.257Z,,55,46.2,,,,
2017-11-21T11:14:40.267Z,,55,46.2,,,,
2017-11-21T11:14:50.232Z,56.9,55,46.1,,,,
2017-11-21T11:15:00.234Z,,55,46.1,,,,
2017-11-21T11:15:10.258Z,,55,46,,,,
2017-11-21T11:15:20.268Z,,55,46,,,,
2017-11-21T11:15:30.229Z,,55,46,,,,
2017-11-21T11:15:40.312Z,,55,45.9,,,,
2017-11-21T11:16:00.239Z,,55,45.8,,,,
2017-11-21T11:16:10.200Z,,55,45.8,,,,
2017-11-21T11:16:30.258Z,,55,45.7,,,,
2017-11-21T11:16:40.354Z,,55,45.7,,,,
2017-11-21T11:17:00.234Z,,55,45.6,,,,
2017-11-21T11:17:10.262Z,,55,45.5,,,,
2017-11-21T11:17:21.370Z,,55,45.5,,,,
2017-11-21T11:17:30.225Z,,55,45.5,,,,
2017-11-21T11:17:40.255Z,,55,45.3,,,,
2017-11-21T11:17:50.263Z,,55,45.3,,,,
2017-11-21T11:18:00.261Z,,55,45.2,,,,
2017-11-21T11:18:10.231Z,,55,45.2,,,,
2017-11-21T11:18:30.257Z,,55,45.1,,,,
2017-11-21T11:18:40.276Z,,55,45.1,,,,
2017-11-21T11:19:00.277Z,,55,45,,,,
2017-11-21T11:19:10.255Z,,55,44.9,,,,
2017-11-21T11:19:30.265Z,,55,44.9,,,,
2017-11-21T11:19:40.311Z,56.8,55,44.8,,,,
2017-11-21T11:20:00.230Z,,55,44.7,,,,
2017-11-21T11:20:11.212Z,,55,44.7,,,,
2017-11-21T11:20:30.234Z,,55,44.5,,,,
2017-11-21T11:20:40.321Z,,55,44.5,,,,
2017-11-21T11:21:00.261Z,,55,44.4,,,,
2017-11-21T11:21:10.209Z,,55,44.4,,,,
2017-11-21T11:21:20.249Z,56.7,,,,,,
2017-11-21T11:21:30.290Z,,55,44.3,,,,
2017-11-21T11:21:40.260Z,,55,44.2,,,,
2017-11-21T11:22:00.264Z,,55,44.1,,,,
2017-11-21T11:22:10.219Z,,55,44.1,,,,
2017-11-21T11:22:30.232Z,,55,44,,,,
2017-11-21T11:22:40.290Z,56.6,55,44,,,,
2017-11-21T11:23:01.256Z,,55,43.9,,,,
2017-11-21T11:23:10.281Z,,55,43.9,,,,
2017-11-21T11:23:30.175Z,,55,43.7,,,,
2017-11-21T11:23:40.260Z,,55,43.7,,,,
2017-11-21T11:23:50.175Z,56.5,,,,,,
2017-11-21T11:24:00.214Z,,55,43.6,,,,
2017-11-21T11:24:10.179Z,,55,43.5,,,,
2017-11-21T11:24:30.178Z,,55,43.5,,,,
2017-11-21T11:24:40.318Z,,55,43.4,,,,
2017-11-21T11:24:50.245Z,56.4,,,,,,
2017-11-21T11:25:00.176Z,,55,43.4,,,,
2017-11-21T11:25:10.182Z,,55,43.3,,,,
2017-11-21T11:25:30.181Z,,55,43.2,,,,
2017-11-21T11:25:40.257Z,,55,43.2,,,,
2017-11-21T11:26:00.177Z,,55,43.1,,,,
2017-11-21T11:26:10.196Z,56.2,55,43.1,,,,
2017-11-21T11:26:30.179Z,,55,43,,,,
2017-11-21T11:26:40.272Z,56.2,,,0,1,0,75
2017-11-21T11:26:50.177Z,,55,43,,,,
2017-11-21T11:27:00.198Z,56.1,55,42.8,,,,
2017-11-21T11:27:10.186Z,,55,42.8,,,,
2017-11-21T11:27:30.190Z,,55,42.7,,,,
2017-11-21T11:27:40.261Z,,55,42.7,,,,
2017-11-21T11:28:00.198Z,56,55,42.6,,,,
2017-11-21T11:28:20.179Z,,55,42.6,,,,
2017-11-21T11:28:30.193Z,,55,42.5,,,,
2017-11-21T11:28:50.201Z,,55,42.5,,,,
2017-11-21T11:29:00.178Z,55.9,55,42.4,,,,
2017-11-21T11:29:10.225Z,,55,42.4,,,,
2017-11-21T11:29:20.203Z,,55,42.3,,,,
2017-11-21T11:29:30.221Z,,55,42.3,,,,
2017-11-21T11:29:50.208Z,55.8,55,42.2,,,,
2017-11-21T11:30:10.375Z,,55,42.2,,,,
2017-11-21T11:30:20.235Z,58.8,55,42,79,1,0,
2017-11-21T11:30:30.224Z,62.4,55,42,54,,,
2017-11-21T11:30:40.318Z,59.8,55,42,29,,,
2017-11-21T11:30:50.187Z,54.1,55,41.9,,,,
2017-11-21T11:31:00.201Z,49.8,55,41.9,,,,
2017-11-21T11:31:10.196Z,48.1,55,41.9,,,,
2017-11-21T11:31:20.199Z,47.5,55,41.9,,,,
2017-11-21T11:31:30.187Z,48.6,55,41.8,,,,
2017-11-21T11:31:40.261Z,49.3,55,41.8,,,,
2017-11-21T11:31:50.182Z,,55,41.8,,,,
2017-11-21T11:32:00.180Z,,55,41.8,,,,
2017-11-21T11:32:10.231Z,,55,41.8,,,,
2017-11-21T11:32:20.180Z,49.9,,,,,,
2017-11-21T11:32:30.183Z,50.2,55,41.8,,,,
2017-11-21T11:32:40.260Z,50.5,55,41.8,,,,
2017-11-21T11:32:50.189Z,,55,41.8,,,,
2017-11-21T11:33:01.184Z,50.8,,,,,,
2017-11-21T11:33:10.189Z,51,55,41.8,,,,
2017-11-21T11:33:20.199Z,51.4,55,41.8,,,,
2017-11-21T11:33:30.199Z,,55,41.8,,,,
2017-11-21T11:33:40.262Z,51.8,,,,,,
2017-11-21T11:33:50.205Z,52,55,41.8,,,,
2017-11-21T11:34:00.210Z,,55,41.8,,,,
2017-11-21T11:34:10.208Z,52.3,55,41.8,,,,
2017-11-21T11:34:20.195Z,52.7,,,,,,
2017-11-21T11:34:30.224Z,,55,41.9,,,,
2017-11-21T11:34:40.275Z,53,55,42,,,,
2017-11-21T11:34:50.260Z,53.3,,,,,,
2017-11-21T11:35:00.186Z,,55,42,,,,
2017-11-21T11:35:10.186Z,53.6,55,42.2,,,,
2017-11-21T11:35:20.181Z,53.7,,,,,,
2017-11-21T11:35:30.182Z,54,55,42.2,,,,
2017-11-21T11:35:40.263Z,,55,42.3,,,,
2017-11-21T11:35:50.182Z,54.2,55,42.4,,,,
2017-11-21T11:36:00.190Z,54.5,,,,,,
2017-11-21T11:36:10.195Z,54.8,55,42.5,,,,
2017-11-21T11:36:20.193Z,,55,42.6,,,,
2017-11-21T11:36:30.183Z,55.1,55,42.7,,,,
2017-11-21T11:36:50.182Z,55.5,55,42.8,,,,
2017-11-21T11:37:00.186Z,,55,43,,,,
2017-11-21T11:37:10.183Z,55.6,55,43.1,,,,
2017-11-21T11:37:20.183Z,56,,,,,,
2017-11-21T11:37:30.218Z,56.2,55,43.2,,,,
2017-11-21T11:37:40.266Z,,55,43.3,,,,
2017-11-21T11:37:50.187Z,56.5,,,,,,
2017-11-21T11:38:00.183Z,,55,43.5,,,,
2017-11-21T11:38:10.215Z,56.6,55,43.5,,,,
2017-11-21T11:38:20.191Z,57,,,,,,
2017-11-21T11:38:30.192Z,57.1,55,43.7,,,,
2017-11-21T11:38:41.272Z,57.6,,,0,1,0,
2017-11-21T11:38:50.218Z,56.5,55,43.9,,,,
2017-11-21T11:39:00.218Z,55.1,55,44,,,,
2017-11-21T11:39:10.184Z,54.1,55,44,,,,
2017-11-21T11:39:20.183Z,53.7,55,44.1,,,,
2017-11-21T11:39:30.184Z,,55,44.3,,,,
2017-11-21T11:39:40.278Z,54.2,,,,,,
2017-11-21T11:39:50.189Z,,55,44.4,,,,
2017-11-21T11:40:10.184Z,53.9,55,44.5,,,,
2017-11-21T11:40:20.186Z,53.6,55,44.5,,,,
2017-11-21T11:40:30.195Z,,55,44.7,,,,
2017-11-21T11:40:40.266Z,53.3,55,44.7,,,,
2017-11-21T11:40:50.186Z,52.9,55,44.8,,,,
2017-11-21T11:41:00.194Z,52.8,55,44.8,,,,
2017-11-21T11:41:10.236Z,52.6,55,44.8,,,,
2017-11-21T11:41:20.242Z,,55,44.8,,,,
2017-11-21T11:41:31.220Z,52.3,,,,,,
2017-11-21T11:41:40.273Z,54.4,55,44.8,0,0,0,59
2017-11-21T11:41:50.196Z,54.2,55,42.7,,,,
2017-11-21T11:42:00.280Z,53.1,55,42,,,,
2017-11-21T11:42:10.260Z,53.2,55,41.8,,,,
2017-11-21T11:42:20.213Z,,55,41.8,,,,
