Time,HwActive,PrimTSet,ChActive,HwTOutlet,ActPow,HwTSet,PrimT
2018-01-28T04:18:50.168Z,,,,40.6,,55,48.4
2018-01-28T04:19:00.167Z,,,,40.6,,55,48.2
2018-01-28T04:19:10.167Z,,,,40.6,,55,48.1
2018-01-28T04:19:20.167Z,,,,40.6,,55,47.8
2018-01-28T04:19:30.167Z,,,,40.6,,55,47.7
2018-01-28T04:19:40.247Z,,,,40.7,,55,47.5
2018-01-28T04:19:50.168Z,,,,40.7,,55,47.3
2018-01-28T04:20:00.167Z,,,,40.6,,55,47
2018-01-28T04:20:10.168Z,,,,40.6,,55,46.9
2018-01-28T04:20:20.167Z,0,,2,40.6,79,55,50.5
2018-01-28T04:20:30.167Z,0,,2,40.6,0,55,55.2
2018-01-28T04:20:40.247Z,,,,40.5,,55,55.9
2018-01-28T04:20:50.170Z,,,,40.5,,55,52.7
2018-01-28T04:21:00.168Z,,,,40.5,,55,49.9
2018-01-28T04:21:10.167Z,,,,40.5,,55,48.9
2018-01-28T04:21:20.171Z,,,,40.3,,55,47.8
2018-01-28T04:21:30.168Z,,,,40.3,,55,47.4
2018-01-28T04:21:40.247Z,,,,40.3,,55,47.3
2018-01-28T04:21:50.168Z,,,,40.3,,55,47.4
2018-01-28T04:22:00.170Z,,,,40.2,,55,
2018-01-28T04:22:10.167Z,,,,40.2,,55,
2018-01-28T04:22:20.168Z,,,,40.2,,55,46.9
2018-01-28T04:22:30.167Z,,,,40.2,,55,
2018-01-28T04:22:40.247Z,,,,40.2,,55,46.6
2018-01-28T04:22:50.169Z,,,,40.2,,55,46.4
2018-01-28T04:23:00.168Z,,,,40.1,,55,46.1
2018-01-28T04:23:10.168Z,,,,40.1,,55,46
2018-01-28T04:23:20.168Z,,,,40.1,,55,45.9
2018-01-28T04:23:30.168Z,,,,40.1,,55,45.8
2018-01-28T04:23:40.248Z,,,,40,,55,
2018-01-28T04:23:50.168Z,,,,40,,55,
2018-01-28T04:24:00.168Z,,,,40,,55,46
2018-01-28T04:24:10.168Z,,,,39.9,,55,
2018-01-28T04:24:20.168Z,,,,39.9,,55,46.1
2018-01-28T04:24:30.168Z,,,,39.9,,55,
2018-01-28T04:24:40.249Z,,,,39.8,,55,46.2
2018-01-28T04:24:50.168Z,,,,39.8,,55,
2018-01-28T04:25:00.168Z,,,,39.8,,55,46.4
2018-01-28T04:25:10.168Z,,,,39.6,,55,
2018-01-28T04:25:20.168Z,,,,39.6,,55,
2018-01-28T04:25:31.160Z,,,,39.5,,55,46.5
2018-01-28T04:25:40.248Z,,,,39.5,,55,
2018-01-28T04:25:50.168Z,,,,39.5,,55,
2018-01-28T04:26:00.168Z,,,,39.4,,55,46.6
2018-01-28T04:26:10.168Z,,,,39.4,,55,
2018-01-28T04:26:20.168Z,,,,39.3,,55,
2018-01-28T04:26:30.168Z,,,,39.3,,55,46.7
2018-01-28T04:26:40.248Z,,,,39.3,,55,
2018-01-28T04:26:50.169Z,,,,39.1,,55,
2018-01-28T04:27:00.168Z,,,,39.1,,55,46.8
2018-01-28T04:27:10.168Z,,,,39.1,,55,
2018-01-28T04:27:20.169Z,,,,39,,55,
2018-01-28T04:27:30.171Z,,,,39,,55,
2018-01-28T04:27:40.248Z,,,,38.9,,55,
2018-01-28T04:27:50.169Z,,,,38.9,,55,46.9
2018-01-28T04:28:00.169Z,,,,38.9,,55,
2018-01-28T04:28:10.168Z,,,,38.8,,55,
2018-01-28T04:28:21.169Z,,,,38.8,,55,
2018-01-28T04:28:30.168Z,,,,38.8,,55,
2018-01-28T04:28:40.259Z,,,,38.6,,55,46.9
2018-01-28T04:28:50.169Z,,,,38.6,,55,47
2018-01-28T04:29:00.169Z,,,,38.5,,55,
2018-01-28T04:29:10.169Z,,,,38.5,,55,
2018-01-28T04:29:20.169Z,,,,38.4,,55,
2018-01-28T04:29:30.169Z,,,,38.4,,55,
2018-01-28T04:29:40.359Z,,,,38.4,,55,
2018-01-28T04:29:50.169Z,,,,38.3,,55,
2018-01-28T04:30:00.169Z,,,,38.3,,55,
2018-01-28T04:30:10.168Z,,,,38.3,,55,
2018-01-28T04:30:20.169Z,,,,38.1,,55,
2018-01-28T04:30:30.168Z,,,,38.1,,55,
2018-01-28T04:30:40.249Z,,,,38.1,,55,
2018-01-28T04:30:50.169Z,,,,38,,55,
2018-01-28T04:31:00.173Z,,,,38,,55,
2018-01-28T04:31:15.189Z,0,,2,37.9,79,55,48.3
2018-01-28T04:31:20.171Z,,,,37.9,60,55,55.1
2018-01-28T04:31:30.172Z,,,,37.9,29,55,56.9
2018-01-28T04:31:40.249Z,,,,37.8,,55,52.6
2018-01-28T04:31:50.169Z,,,,37.8,,55,49.9
2018-01-28T04:32:00.169Z,,,,37.8,,55,47.8
2018-01-28T04:32:10.169Z,,,,37.7,,55,46.6
2018-01-28T04:32:20.169Z,,,,37.7,,55,46
2018-01-28T04:32:30.170Z,,,,37.7,,55,47
2018-01-28T04:32:40.753Z,,,,37.7,,55,47.4
2018-01-28T04:32:50.169Z,,,,37.5,,55,47.7
2018-01-28T04:33:00.169Z,,,,37.5,,55,47.8
2018-01-28T04:33:10.169Z,,,,37.5,,55,47.9
2018-01-28T04:33:20.169Z,,,,37.5,,55,48
2018-01-28T04:33:30.169Z,,,,37.5,,55,48.1
2018-01-28T04:33:40.250Z,,,,37.5,,55,48.3
2018-01-28T04:33:50.170Z,,,,37.5,,55,48.6
2018-01-28T04:34:05.189Z,,,,37.7,,55,48.7
2018-01-28T04:34:10.169Z,,,,37.7,,55,49
2018-01-28T04:34:20.170Z,,,,37.7,,55,
2018-01-28T04:34:30.169Z,,,,37.8,,55,49.1
2018-01-28T04:34:40.261Z,,,,37.8,,55,49.3
2018-01-28T04:34:50.169Z,,,,37.9,,55,49.4
2018-01-28T04:35:00.169Z,,,,37.9,,55,49.7
2018-01-28T04:35:10.169Z,,,,37.9,,55,50
2018-01-28T04:35:20.170Z,,,,38,,55,50.1
2018-01-28T04:35:30.170Z,,,,38,,55,50.2
2018-01-28T04:35:40.249Z,,,,38.1,,55,50.5
2018-01-28T04:35:50.170Z,,,,38.3,,55,50.7
2018-01-28T04:36:00.170Z,,,,38.3,,55,50.8
2018-01-28T04:36:10.169Z,,,,38.4,,55,51
2018-01-28T04:36:20.171Z,,,,38.4,,55,51.1
2018-01-28T04:36:30.169Z,,,,38.5,,55,51.2
2018-01-28T04:36:40.249Z,,,,38.6,,55,51.5
2018-01-28T04:36:50.169Z,,,,38.6,,55,51.7
2018-01-28T04:37:00.170Z,,,,38.8,,55,51.8
2018-01-28T04:37:10.170Z,,,,38.9,,55,52
2018-01-28T04:37:20.170Z,,,,38.9,,55,52.2
2018-01-28T04:37:30.170Z,,,,39,,55,52.3
2018-01-28T04:37:40.250Z,,,,39.1,,55,52.5
2018-01-28T04:37:50.170Z,,,,39.1,,55,52.6
2018-01-28T04:38:00.171Z,,,,39.3,,55,52.7
2018-01-28T04:38:10.170Z,,,,39.4,,55,53
2018-01-28T04:38:20.170Z,,,,39.4,,55,53.1
2018-01-28T04:38:30.170Z,,,,39.5,,55,53.2
2018-01-28T04:38:40.250Z,,,,39.6,,55,53.3
2018-01-28T04:38:50.170Z,,,,39.8,,55,53.4
2018-01-28T04:39:00.175Z,,,,39.8,,55,53.6
2018-01-28T04:39:10.170Z,,,,39.9,,55,53.7
2018-01-28T04:39:20.170Z,,,,40,,55,54
2018-01-28T04:39:30.170Z,,,,40,,55,
2018-01-28T04:39:40.250Z,,,,40.1,,55,54.1
2018-01-28T04:39:50.170Z,,,,40.2,,55,54.3
2018-01-28T04:40:00.170Z,,,,40.3,,55,54.4
2018-01-28T04:40:10.171Z,,,,40.5,,55,54.5
2018-01-28T04:40:20.170Z,,,,40.5,,55,54.7
2018-01-28T04:40:30.170Z,,,,40.6,,55,54.8
2018-01-28T04:40:40.250Z,,,,40.7,,55,55
2018-01-28T04:40:50.170Z,,,,40.8,,55,
2018-01-28T04:41:00.170Z,,,,40.8,,55,55.1
2018-01-28T04:41:10.171Z,0,,2,40.9,0,55,55.5
2018-01-28T04:41:20.171Z,,,,41,,55,54.8
2018-01-28T04:41:30.170Z,,,,41.1,,55,53.9
2018-01-28T04:41:40.250Z,,,,41.2,,55,52.1
2018-01-28T04:41:50.171Z,,,,41.2,,55,51.8
2018-01-28T04:42:00.171Z,,,,41.4,,55,51.4
2018-01-28T04:42:10.170Z,,,,41.5,,55,
2018-01-28T04:42:20.171Z,,,,41.6,,55,52
2018-01-28T04:42:30.170Z,,,,41.6,,55,51.9
2018-01-28T04:42:40.271Z,,,,41.7,,55,51.7
2018-01-28T04:42:50.171Z,,,,41.7,,55,51.3
2018-01-28T04:43:00.171Z,,,,41.8,,55,50.9
2018-01-28T04:43:10.171Z,,,,41.8,,55,50.8
2018-01-28T04:43:20.171Z,,,,41.8,,55,50.6
2018-01-28T04:43:30.171Z,,,,41.9,,55,50.3
2018-01-28T04:43:40.250Z,,,,41.9,,55,50.2
2018-01-28T04:43:50.171Z,,,,41.9,,55,49.9
2018-01-28T04:44:01.168Z,,,,41.9,,55,
2018-01-28T04:44:10.171Z,,,,41.9,,55,49.7
2018-01-28T04:44:20.170Z,,,,41.8,,55,49.5
2018-01-28T04:44:30.171Z,,,,41.8,,55,49.7
2018-01-28T04:44:40.252Z,,,,41.8,,55,50
2018-01-28T04:44:50.171Z,,,,41.8,,55,
2018-01-28T04:45:00.174Z,,,,41.8,,55,50.1
2018-01-28T04:45:10.171Z,,,,41.7,,55,50.2
2018-01-28T04:45:20.171Z,,,,41.7,,55,50.3
2018-01-28T04:45:30.171Z,,,,41.7,,55,50.4
2018-01-28T04:45:40.251Z,,,,41.7,,55,50.6
2018-01-28T04:45:50.171Z,,,,41.6,,55,50.7
2018-01-28T04:46:00.173Z,,,,41.6,,55,
2018-01-28T04:46:10.171Z,,,,41.6,,55,50.8
2018-01-28T04:46:20.171Z,,,,41.6,,55,50.9
2018-01-28T04:46:30.171Z,,,,41.5,,55,51
2018-01-28T04:46:40.251Z,,,,41.5,,55,
2018-01-28T04:46:55.191Z,,,,41.5,,55,51.1
2018-01-28T04:47:00.171Z,,,,41.4,,55,
2018-01-28T04:47:10.171Z,,,,41.4,,55,51.2
2018-01-28T04:47:20.171Z,,,,41.4,,55,
2018-01-28T04:47:30.172Z,,,,41.2,,55,51.3
2018-01-28T04:47:40.251Z,,,,41.2,,55,
2018-01-28T04:47:50.172Z,,,,41.2,,55,
2018-01-28T04:48:00.171Z,,,,41.1,,55,51.4
2018-01-28T04:48:10.171Z,,,,41.1,,55,
2018-01-28T04:48:20.171Z,,,,41.1,,55,51.6
2018-01-28T04:48:30.171Z,,,,41,,55,
2018-01-28T04:48:40.251Z,,,,41,,55,
2018-01-28T04:48:50.172Z,,,,41,,55,
2018-01-28T04:49:00.171Z,,,,40.9,,55,51.7
2018-01-28T04:49:10.172Z,,,,40.9,,55,
2018-01-28T04:49:20.171Z,,,,40.8,,55,
2018-01-28T04:49:30.172Z,,,,40.8,,55,
2018-01-28T04:49:45.461Z,,,,40.8,,55,
2018-01-28T04:49:50.172Z,,,,40.7,,55,51.8
2018-01-28T04:50:00.171Z,,,,40.7,,55,
2018-01-28T04:50:10.176Z,,,,40.7,,55,
2018-01-28T04:50:20.171Z,,,,40.6,,55,
2018-01-28T04:50:30.171Z,,,,40.6,,55,
2018-01-28T04:50:40.252Z,,,,40.6,,55,
2018-01-28T04:50:50.172Z,,,,40.5,,55,
2018-01-28T04:51:00.171Z,,,,40.5,,55,
2018-01-28T04:51:10.172Z,,,,40.3,,55,
2018-01-28T04:51:20.172Z,,,,40.3,,55,
2018-01-28T04:51:30.172Z,,,,40.3,,55,
2018-01-28T04:51:40.252Z,,,,40.3,,55,51.9
2018-01-28T04:51:50.173Z,,,,40.2,,55,
2018-01-28T04:52:00.171Z,,,,40.2,,55,
2018-01-28T04:52:10.172Z,,,,40.1,,55,
2018-01-28T04:52:20.172Z,,,,40.1,,55,51.8
2018-01-28T04:52:30.172Z,,,,40.1,,55,51.9
2018-01-28T04:52:40.252Z,,,,40,,55,
2018-01-28T04:52:50.172Z,,,,40,,55,51.8
2018-01-28T04:53:00.172Z,,,,40,,55,
2018-01-28T04:53:10.173Z,,,,39.9,,55,
2018-01-28T04:53:20.172Z,,,,39.9,,55,
2018-01-28T04:53:30.172Z,,,,39.8,,55,
2018-01-28T04:53:40.254Z,,,,39.8,,55,
2018-01-28T04:53:50.172Z,,,,39.8,,55,
2018-01-28T04:54:00.172Z,,,,39.6,,55,
2018-01-28T04:54:10.172Z,,,,39.6,,55,
2018-01-28T04:54:20.172Z,,,,39.5,,55,
2018-01-28T04:54:30.174Z,,,,39.5,,55,
2018-01-28T04:54:40.252Z,,,,39.5,,55,
2018-01-28T04:54:50.172Z,,,,39.4,,55,
2018-01-28T04:55:00.171Z,,,,39.4,,55,
2018-01-28T04:55:10.172Z,,,,39.4,,55,
2018-01-28T04:55:20.176Z,,,,39.3,,55,
2018-01-28T04:55:30.172Z,,,,39.3,,55,51.7
2018-01-28T04:55:40.252Z,,,,39.3,,55,
2018-01-28T04:55:50.173Z,,,,39.1,,55,
2018-01-28T04:56:00.172Z,,,,39.1,,55,
2018-01-28T04:56:10.172Z,,,,39,,55,
2018-01-28T04:56:20.172Z,,,,39,,55,
2018-01-28T04:56:30.173Z,,,,39,,55,
2018-01-28T04:56:40.262Z,,,,38.9,,55,
2018-01-28T04:56:50.173Z,,,,38.9,,55,
2018-01-28T04:57:00.172Z,,,,38.9,,55,51.6
2018-01-28T04:57:10.174Z,,,,38.8,,55,
2018-01-28T04:57:20.172Z,,,,38.8,,55,
2018-01-28T04:57:30.172Z,,,,38.8,,55,
2018-01-28T04:57:40.252Z,,,,38.6,,55,
2018-01-28T04:57:50.173Z,,,,38.6,,55,
2018-01-28T04:58:00.174Z,,,,38.5,,55,
2018-01-28T04:58:10.172Z,,,,38.5,,55,51.4
2018-01-28T04:58:20.172Z,,,,38.5,,55,51.6
2018-01-28T04:58:30.174Z,,,,38.4,,55,51.4
2018-01-28T04:58:40.252Z,,,,38.4,,55,
2018-01-28T04:58:50.173Z,,,,38.4,,55,
2018-01-28T04:59:00.174Z,0,,2,38.3,79,55,53.3
2018-01-28T04:59:10.173Z,,,,38.3,54,55,58.2
2018-01-28T04:59:20.173Z,,,,38.3,29,55,57.9
2018-01-28T04:59:30.173Z,,,,38.1,,55,52.8
2018-01-28T04:59:40.253Z,,,,38.1,,55,47.8
2018-01-28T04:59:50.173Z,,,,38,,55,46.4
2018-01-28T05:00:00.174Z,,,,38,,55,45.5
2018-01-28T05:00:10.173Z,,,,38,,55,45.1
2018-01-28T05:00:20.173Z,,,,38,,55,46.1
2018-01-28T05:00:30.173Z,,,,38,,55,47
2018-01-28T05:00:40.263Z,,,,37.9,,55,47.2
2018-01-28T05:00:50.174Z,,,,37.9,,55,
2018-01-28T05:01:00.173Z,,,,37.9,,55,47.1
2018-01-28T05:01:10.173Z,,,,37.9,,55,47.3
2018-01-28T05:01:20.172Z,,,,37.9,,55,47.4
2018-01-28T05:01:30.173Z,,,,37.9,,55,47.7
2018-01-28T05:01:40.256Z,,,,37.9,,55,48
2018-01-28T05:01:50.177Z,,,,37.9,,55,48.1
2018-01-28T05:02:00.173Z,,,,37.9,,55,48.3
2018-01-28T05:02:10.173Z,,,,38,,55,48.4
2018-01-28T05:02:20.173Z,,,,38,,55,48.7
2018-01-28T05:02:31.169Z,,,,38,,55,48.8
2018-01-28T05:02:40.253Z,,,,38,,55,49
2018-01-28T05:02:50.173Z,,,,38,,55,49.2
2018-01-28T05:03:00.173Z,,,,38.1,,55,49.4
2018-01-28T05:03:10.173Z,,,,38.1,,55,49.6
2018-01-28T05:03:20.173Z,,,,38.1,,55,49.7
2018-01-28T05:03:30.173Z,,,,38.3,,55,50
2018-01-28T05:03:40.254Z,,,,38.3,,55,50.1
2018-01-28T05:03:50.173Z,,,,38.4,,55,50.3
2018-01-28T05:04:00.178Z,,,,38.4,,55,50.5
2018-01-28T05:04:10.179Z,,,,38.5,,55,50.7
2018-01-28T05:04:20.174Z,,,,38.5,,55,50.8
2018-01-28T05:04:30.173Z,,,,38.6,,55,51
2018-01-28T05:04:40.256Z,,,,38.6,,55,51.1
2018-01-28T05:04:50.174Z,,,,38.8,,55,51.2
2018-01-28T05:05:00.174Z,,,,38.9,,55,51.4
2018-01-28T05:05:10.178Z,,,,38.9,,55,51.6
2018-01-28T05:05:25.198Z,,,,39,,55,51.7
2018-01-28T05:05:30.173Z,,,,39.1,,55,51.9
2018-01-28T05:05:40.253Z,,,,39.1,,55,52
2018-01-28T05:05:50.174Z,,,,39.3,,55,52.3
2018-01-28T05:06:00.173Z,,,,39.3,,55,52.4
2018-01-28T05:06:10.180Z,,,,39.4,,55,52.5
2018-01-28T05:06:20.176Z,,,,39.5,,55,52.6
2018-01-28T05:06:30.177Z,,,,39.5,,55,53
2018-01-28T05:06:40.255Z,,,,39.6,,55,
2018-01-28T05:06:50.448Z,0,,2,39.8,0,55,53.4
2018-01-28T05:07:00.174Z,,,,39.9,,55,52.8
2018-01-28T05:07:10.174Z,,,,39.9,,55,51.8
2018-01-28T05:07:20.174Z,,,,40,,55,49.9
2018-01-28T05:07:30.174Z,,,,40.1,,55,49.6
2018-01-28T05:07:40.253Z,,,,40.1,,55,49.2
2018-01-28T05:07:50.175Z,,,,40.2,,55,49.4
2018-01-28T05:08:00.179Z,,,,40.3,,55,49.8
2018-01-28T05:08:10.174Z,,,,40.3,,55,
2018-01-28T05:08:20.177Z,0,75,2,40.5,0,55,49.5
2018-01-28T05:08:30.174Z,,,,40.6,,55,49.2
2018-01-28T05:08:40.255Z,,,,40.6,,55,48.9
2018-01-28T05:08:50.174Z,,,,40.6,,55,48.7
2018-01-28T05:09:00.178Z,,,,40.7,,55,48.5
2018-01-28T05:09:10.174Z,,,,40.7,,55,48.3
2018-01-28T05:09:20.176Z,,,,40.7,,55,48.1
2018-01-28T05:09:30.174Z,,,,40.7,,55,47.8
2018-01-28T05:09:40.288Z,,,,40.7,,55,
2018-01-28T05:09:50.174Z,,,,40.7,,55,47.6
2018-01-28T05:10:00.179Z,,,,40.7,,55,47.5
2018-01-28T05:10:10.175Z,,,,40.7,,55,47.7
2018-01-28T05:10:20.174Z,,,,40.7,,55,48
2018-01-28T05:10:30.174Z,,,,40.6,,55,48.1
2018-01-28T05:10:40.254Z,,,,40.6,,55,48.2
2018-01-28T05:10:50.176Z,,,,40.6,,55,48.3
2018-01-28T05:11:00.174Z,,,,40.5,,55,48.4
2018-01-28T05:11:10.174Z,,,,40.5,,55,48.5
2018-01-28T05:11:20.176Z,,,,40.5,,55,
2018-01-28T05:11:30.175Z,,,,40.5,,55,48.6
2018-01-28T05:11:40.258Z,,,,40.5,,55,48.7
2018-01-28T05:11:50.175Z,,,,40.3,,55,48.9
2018-01-28T05:12:00.176Z,,,,40.3,,55,49
2018-01-28T05:12:10.174Z,,,,40.3,,55,
2018-01-28T05:12:20.175Z,,,,40.2,,55,49.1
2018-01-28T05:12:30.175Z,,,,40.2,,55,
2018-01-28T05:12:40.254Z,,,,40.2,,55,49.2
2018-01-28T05:12:50.179Z,,,,40.1,,55,
2018-01-28T05:13:00.179Z,,,,40.1,,55,49.3
2018-01-28T05:13:10.174Z,,,,40.1,,55,
2018-01-28T05:13:20.181Z,,,,40,,55,49.4
2018-01-28T05:13:30.176Z,,,,40,,55,
2018-01-28T05:13:40.254Z,,,,40,,55,49.5
2018-01-28T05:13:50.175Z,,,,39.9,,55,
2018-01-28T05:14:00.176Z,,,,39.9,,55,
2018-01-28T05:14:10.175Z,,,,39.9,,55,49.7
2018-01-28T05:14:20.184Z,,,,39.8,,55,
2018-01-28T05:14:30.179Z,,,,39.8,,55,
2018-01-28T05:14:40.255Z,,,,39.8,,55,49.8
2018-01-28T05:14:50.175Z,,,,39.6,,55,
2018-01-28T05:15:00.175Z,,,,39.6,,55,
2018-01-28T05:15:10.176Z,,,,39.6,,55,
2018-01-28T05:15:20.176Z,,,,39.5,,55,
2018-01-28T05:15:30.175Z,,,,39.5,,55,49.9
2018-01-28T05:15:40.255Z,,,,39.4,,55,
2018-01-28T05:15:50.175Z,,,,39.4,,55,
2018-01-28T05:16:00.175Z,,,,39.4,,55,
2018-01-28T05:16:10.175Z,,,,39.3,,55,
2018-01-28T05:16:20.175Z,,,,39.3,,55,
2018-01-28T05:16:30.175Z,,,,39.3,,55,
2018-01-28T05:16:40.255Z,,,,39.1,,55,
2018-01-28T05:16:50.175Z,,,,39.1,,55,50
2018-01-28T05:17:00.176Z,,,,39,,55,
2018-01-28T05:17:10.175Z,,,,39,,55,
2018-01-28T05:17:20.175Z,,,,39,,55,
2018-01-28T05:17:30.176Z,,,,38.9,,55,
2018-01-28T05:17:40.256Z,,,,38.9,,55,
2018-01-28T05:17:50.175Z,,,,38.9,,55,
2018-01-28T05:18:00.178Z,,,,38.9,,55,
2018-01-28T05:18:10.175Z,,,,38.8,,55,
2018-01-28T05:18:20.175Z,,,,38.8,,55,
2018-01-28T05:18:30.175Z,,,,38.6,,55,
2018-01-28T05:18:40.255Z,,,,38.6,,55,
2018-01-28T05:18:50.176Z,,,,38.6,,55,
2018-01-28T05:19:00.175Z,,,,38.5,,55,
2018-01-28T05:19:10.175Z,,,,38.5,,55,50
2018-01-28T05:19:20.175Z,,,,38.4,,55,
2018-01-28T05:19:30.175Z,,,,38.4,,55,50
2018-01-28T05:19:40.256Z,,,,38.4,,55,49.9
2018-01-28T05:19:50.175Z,,,,38.4,,55,
2018-01-28T05:20:00.175Z,,,,38.3,,55,
2018-01-28T05:20:10.175Z,0,5,0,38.3,,55,
2018-01-28T05:20:20.175Z,0,75,2,38.3,,55,
2018-01-28T05:20:30.176Z,0,5,0,38.1,,55,
2018-01-28T05:20:40.255Z,0,75,2,38.1,,55,
2018-01-28T05:20:50.176Z,,,,38,,55,
2018-01-28T05:21:05.195Z,,,,38,,55,
2018-01-28T05:21:10.176Z,0,5,0,38,,55,
2018-01-28T05:21:20.175Z,0,75,2,37.9,,55,
2018-01-28T05:21:30.175Z,,,,37.9,,55,
2018-01-28T05:21:40.255Z,0,5,0,37.9,,55,49.9
2018-01-28T05:21:50.176Z,0,75,2,37.8,,55,
2018-01-28T05:22:00.175Z,,,,37.8,,55,49.8
2018-01-28T05:22:10.175Z,,,,37.8,,55,
2018-01-28T05:22:20.177Z,,,,37.8,,55,
2018-01-28T05:22:30.176Z,,,,37.7,,55,
2018-01-28T05:22:40.256Z,,,,37.7,,55,
2018-01-28T05:22:50.178Z,,,,37.7,,55,
2018-01-28T05:23:00.176Z,,,,37.5,,55,
2018-01-28T05:23:10.178Z,,,,37.5,,55,
2018-01-28T05:23:20.177Z,,,,37.5,,55,49.7
2018-01-28T05:23:30.176Z,,,,37.4,,55,
2018-01-28T05:23:40.256Z,0,5,0,37.4,,55,
2018-01-28T05:23:56.206Z,0,75,2,37.4,,55,
2018-01-28T05:24:00.176Z,,,,37.3,,55,
2018-01-28T05:24:10.175Z,,,,37.3,,55,
2018-01-28T05:24:20.177Z,,,,37.3,,55,
2018-01-28T05:24:30.176Z,,,,37.2,,55,49.5
2018-01-28T05:24:40.258Z,,,,37.2,,55,
2018-01-28T05:24:50.176Z,,,,37.2,,55,
2018-01-28T05:25:00.176Z,,,,37,,55,
2018-01-28T05:25:10.176Z,,,,37,,55,
2018-01-28T05:25:20.177Z,,,,37,,55,
2018-01-28T05:25:30.176Z,,,,36.9,,55,
2018-01-28T05:25:40.256Z,,,,36.9,,55,
2018-01-28T05:25:50.176Z,,,,36.9,,55,
2018-01-28T05:26:00.176Z,,,,36.8,,55,49.4
2018-01-28T05:26:10.176Z,,,,36.8,,55,
2018-01-28T05:26:20.178Z,,,,36.8,,55,
2018-01-28T05:26:30.176Z,,,,36.7,,55,
2018-01-28T05:26:40.256Z,,,,36.7,,55,
2018-01-28T05:26:50.177Z,,,,36.7,,55,
2018-01-28T05:27:00.176Z,,,,36.5,,55,
2018-01-28T05:27:10.177Z,,,,36.5,,55,49.3
2018-01-28T05:27:20.176Z,,,,36.5,,55,
2018-01-28T05:27:30.176Z,,,,36.5,,55,
2018-01-28T05:27:40.256Z,,,,36.4,,55,
2018-01-28T05:27:50.176Z,,,,36.4,,55,
2018-01-28T05:28:00.176Z,,,,36.4,,55,
2018-01-28T05:28:10.183Z,,,,36.3,,55,
2018-01-28T05:28:20.177Z,,,,36.3,,55,49.2
2018-01-28T05:28:30.177Z,,,,36.3,,55,
2018-01-28T05:28:40.257Z,,,,36.2,,55,
2018-01-28T05:28:50.177Z,,,,36.2,,55,
2018-01-28T05:29:00.177Z,,,,36.2,,55,
2018-01-28T05:29:10.176Z,,,,36.2,,55,
2018-01-28T05:29:20.177Z,,,,36,,55,49.1
2018-01-28T05:29:30.177Z,,,,36,,55,
2018-01-28T05:29:40.256Z,,,,36,,55,
2018-01-28T05:29:50.179Z,,,,36,,55,
2018-01-28T05:30:00.176Z,,,,35.9,,55,
2018-01-28T05:30:10.177Z,,,,35.9,,55,
2018-01-28T05:30:20.177Z,,,,35.9,,55,
2018-01-28T05:30:30.177Z,,,,35.8,,55,49
2018-01-28T05:30:40.257Z,,,,35.8,,55,
2018-01-28T05:30:50.179Z,,,,35.8,,55,
2018-01-28T05:31:00.177Z,,,,35.7,,55,
2018-01-28T05:31:10.177Z,,,,35.7,,55,
2018-01-28T05:31:20.177Z,,,,35.7,,55,48.9
2018-01-28T05:31:30.177Z,,,,35.7,,55,48.9
2018-01-28T05:31:40.261Z,,,,35.6,,55,
2018-01-28T05:31:50.177Z,,,,35.6,,55,
2018-01-28T05:32:00.177Z,,,,35.6,,55,
2018-01-28T05:32:10.177Z,,,,35.4,,55,
2018-01-28T05:32:20.178Z,,,,35.4,,55,
2018-01-28T05:32:30.177Z,,,,35.4,,55,
2018-01-28T05:32:40.261Z,,,,35.4,,55,48.7
2018-01-28T05:32:50.177Z,,,,35.3,,55,
2018-01-28T05:33:00.178Z,,,,35.3,,55,
2018-01-28T05:33:10.178Z,,,,35.3,,55,
2018-01-28T05:33:20.177Z,0,,2,35.3,80,55,50.6
2018-01-28T05:33:30.179Z,,,,35.2,67,55,54.3
2018-01-28T05:33:40.257Z,,,,35.2,37,55,55.9
2018-01-28T05:33:50.177Z,,,,35.2,29,55,48.7
2018-01-28T05:34:00.177Z,,,,35.1,,55,44.9
2018-01-28T05:34:10.177Z,,,,35.1,,55,42.7
2018-01-28T05:34:20.177Z,,,,35.1,,55,41.5
2018-01-28T05:34:30.178Z,,,,35.1,,55,41.1
2018-01-28T05:34:40.257Z,,,,35.1,,55,42.3
2018-01-28T05:34:50.179Z,,,,34.9,,55,43.2
2018-01-28T05:35:00.177Z,,,,34.9,,55,43.3
2018-01-28T05:35:10.178Z,,,,34.9,,55,
2018-01-28T05:35:20.177Z,,,,34.9,,55,43.4
2018-01-28T05:35:30.177Z,,,,34.9,,55,43.5
2018-01-28T05:35:40.269Z,,,,34.9,,55,43.6
2018-01-28T05:35:50.181Z,,,,34.9,,55,44
2018-01-28T05:36:00.177Z,,,,34.9,,55,44.2
2018-01-28T05:36:10.180Z,,,,34.9,,55,44.4
2018-01-28T05:36:20.179Z,,,,34.9,,55,44.7
2018-01-28T05:36:30.178Z,,,,34.9,,55,44.8
2018-01-28T05:36:45.278Z,,,,34.9,,55,45
2018-01-28T05:36:50.178Z,,,,34.9,,55,45.2
2018-01-28T05:37:00.177Z,,,,34.9,,55,45.4
2018-01-28T05:37:10.177Z,,,,34.9,,55,45.7
2018-01-28T05:37:20.178Z,,,,35.1,,55,45.9
2018-01-28T05:37:30.178Z,,,,35.1,,55,46
