Time,PrimT,HwTSet,PrimTSet,HwActive,ChActive,HwTOutlet,ActPow
2018-02-15T13:01:40.319Z,27.7,54,0,0,0,12.9,
2018-02-15T13:01:50.135Z,27.7,54,,,,27.8,
2018-02-15T13:02:00.197Z,27.8,54,,,,26.8,
2018-02-15T13:02:10.158Z,27.5,54,,,,25.3,
2018-02-15T13:02:20.113Z,27.3,54,,,,23.8,
2018-02-15T13:02:30.204Z,27.2,54,,,,22.5,
2018-02-15T13:02:40.101Z,,54,,,,20.9,
2018-02-15T13:02:50.268Z,27.1,54,5,,,19.6,
2018-02-15T13:03:00.210Z,,54,,,,18.2,
2018-02-15T13:03:10.094Z,,54,,,,17,
2018-02-15T13:03:20.109Z,,54,,,,15.9,
2018-02-15T13:03:30.223Z,,54,,,,14.8,
2018-02-15T13:03:40.267Z,,54,,,,13.9,
2018-02-15T13:03:50.188Z,27.2,54,,,,13.2,
2018-02-15T13:04:00.173Z,,54,,,,12.8,
2018-02-15T13:04:10.144Z,,54,,,,12.3,
2018-02-15T13:04:20.218Z,,54,,,,11.8,
2018-02-15T13:04:30.220Z,,54,,,,11.4,
2018-02-15T13:04:40.098Z,,54,,,,11.3,
2018-02-15T13:04:50.179Z,,54,,,,11.1,
2018-02-15T13:05:00.127Z,,54,,,,10.9,
2018-02-15T13:05:10.155Z,27.3,54,,,,10.7,
2018-02-15T13:05:20.255Z,,54,,,,10.7,
2018-02-15T13:05:30.162Z,,54,,,,10.5,
2018-02-15T13:05:40.682Z,,54,,,,10.5,
2018-02-15T13:05:50.133Z,27.5,54,,,,10.3,
2018-02-15T13:06:00.103Z,,54,,,,10.3,
2018-02-15T13:06:10.265Z,,54,,,,10.3,
2018-02-15T13:06:20.140Z,27.8,54,0,1,0,10.3,
2018-02-15T13:06:30.220Z,26.1,54,,0,0,20,
2018-02-15T13:06:40.133Z,26,54,,,,24.3,
2018-02-15T13:06:50.151Z,25.9,54,,,,25.7,
2018-02-15T13:07:00.146Z,25.8,54,,,,26.1,
2018-02-15T13:07:10.101Z,25.7,54,,,,26,
2018-02-15T13:07:20.091Z,,54,,,,25.6,
2018-02-15T13:07:30.229Z,,54,5,,,24.7,
2018-02-15T13:07:40.110Z,,54,,,,23.3,
2018-02-15T13:07:50.134Z,,54,,,,21.6,
2018-02-15T13:08:00.182Z,,54,,,,19.8,
2018-02-15T13:08:10.087Z,,54,,,,18.4,
2018-02-15T13:08:20.163Z,,54,,,,17.1,
2018-02-15T13:08:30.290Z,,54,,,,15.9,
2018-02-15T13:08:40.222Z,,54,,,,14.8,
2018-02-15T13:08:50.096Z,,54,,,,14,
2018-02-15T13:09:00.185Z,,54,,,,13.4,
2018-02-15T13:09:10.175Z,,54,,,,12.8,
2018-02-15T13:09:20.197Z,,54,,,,12.5,
2018-02-15T13:09:30.362Z,,54,,,,12.2,
2018-02-15T13:09:40.150Z,,54,,,,11.8,
2018-02-15T13:09:50.129Z,25.8,54,,,,11.6,
2018-02-15T13:10:00.170Z,,54,,,,11.4,
2018-02-15T13:10:10.164Z,,54,,,,11.3,
2018-02-15T13:10:20.113Z,,54,,,,11.1,
2018-02-15T13:10:30.305Z,,54,,,,10.9,
2018-02-15T13:10:40.139Z,,54,,,,10.9,
2018-02-15T13:10:50.176Z,25.9,54,,,,10.9,
2018-02-15T13:11:00.098Z,,54,,,,10.7,
2018-02-15T13:11:10.101Z,,54,,,,10.7,
2018-02-15T13:11:20.204Z,,54,,,,10.7,
2018-02-15T13:11:30.201Z,,54,,,,10.7,
2018-02-15T13:11:40.187Z,25.9,54,,,,10.7,
2018-02-15T13:11:50.222Z,26,54,,,,10.5,
2018-02-15T13:12:00.122Z,,54,,,,10.5,
2018-02-15T13:12:10.113Z,,54,,,,10.5,
2018-02-15T13:12:20.120Z,,54,,,,10.5,
2018-02-15T13:12:30.219Z,,54,,,,10.5,
2018-02-15T13:12:40.111Z,,54,,,,10.5,
2018-02-15T13:12:50.101Z,26.1,54,,,,10.3,
2018-02-15T13:13:00.108Z,,54,,,,10.3,
2018-02-15T13:13:10.127Z,,54,,,,10.3,
2018-02-15T13:13:20.134Z,,54,,,,10.3,
2018-02-15T13:13:30.210Z,,54,,,,10.3,
2018-02-15T13:13:40.107Z,,54,,,,10.3,
2018-02-15T13:13:50.134Z,,54,,,,10.3,
2018-02-15T13:14:00.115Z,,54,,,,10.3,
2018-02-15T13:14:10.092Z,26.3,54,,,,10.3,
2018-02-15T13:14:20.112Z,,54,,,,10.3,
2018-02-15T13:14:30.245Z,,54,,,,10.3,
2018-02-15T13:14:42.862Z,,54,,,,10.1,
2018-02-15T13:14:50.117Z,,54,,,,10.1,
2018-02-15T13:15:00.104Z,,54,,,,10.1,
2018-02-15T13:15:10.121Z,,54,,,,10.1,
2018-02-15T13:15:20.119Z,,54,,,,10.1,
2018-02-15T13:15:30.207Z,,54,,,,10.1,
2018-02-15T13:15:40.091Z,,54,,,,10.1,
2018-02-15T13:15:50.120Z,,54,,,,10,
2018-02-15T13:16:00.135Z,,54,,,,10,
2018-02-15T13:16:10.293Z,,54,,,,10,
2018-02-15T13:16:20.109Z,,54,,,,10,
2018-02-15T13:16:30.213Z,,54,,,,10,
2018-02-15T13:16:40.223Z,,54,,,,10,
2018-02-15T13:16:50.113Z,,54,,,,10,
2018-02-15T13:17:00.096Z,,54,,,,10,
2018-02-15T13:17:10.093Z,,54,,,,10,
2018-02-15T13:17:20.112Z,,54,,,,10,
2018-02-15T13:17:30.217Z,,54,,,,10,
2018-02-15T13:17:40.709Z,,54,,,,10,
2018-02-15T13:17:50.100Z,,54,,,,10,
2018-02-15T13:18:00.186Z,,54,,,,10,
2018-02-15T13:18:10.105Z,,54,,,,9.8,
2018-02-15T13:18:20.107Z,,54,,,,9.8,
2018-02-15T13:18:30.230Z,,54,,,,9.8,
2018-02-15T13:18:40.090Z,,54,,,,9.8,
2018-02-15T13:18:50.091Z,,54,,,,9.8,
2018-02-15T13:19:00.102Z,,54,,,,9.8,
2018-02-15T13:19:10.132Z,,54,,,,9.8,
2018-02-15T13:19:20.116Z,,54,,,,9.8,
2018-02-15T13:19:30.183Z,,54,,,,9.8,
2018-02-15T13:19:40.137Z,,54,,,,9.8,
2018-02-15T13:19:50.127Z,,54,,,,9.8,
2018-02-15T13:20:00.184Z,,54,,,,9.8,
2018-02-15T13:20:10.109Z,,54,,,,9.8,
2018-02-15T13:20:20.197Z,,54,,,,9.8,
2018-02-15T13:20:30.475Z,,54,,,,9.8,
2018-02-15T13:20:40.900Z,,54,,,,9.8,
2018-02-15T13:20:50.115Z,,54,,,,9.8,
2018-02-15T13:21:00.097Z,,54,,,,9.8,
2018-02-15T13:21:10.107Z,,54,,,,9.8,
2018-02-15T13:21:20.099Z,,54,,,,9.8,
2018-02-15T13:21:30.202Z,,54,,,,9.8,
2018-02-15T13:21:40.099Z,,54,,,,9.8,
2018-02-15T13:21:50.125Z,,54,,,,9.8,
2018-02-15T13:22:00.152Z,,54,,,,9.8,
2018-02-15T13:22:10.119Z,,54,,,,9.8,
2018-02-15T13:22:20.121Z,,54,,,,9.8,
2018-02-15T13:22:30.237Z,,54,,,,9.8,
2018-02-15T13:22:40.154Z,,54,,,,9.8,
2018-02-15T13:22:50.098Z,,54,,,,9.8,
2018-02-15T13:23:00.093Z,,54,,,,9.8,
2018-02-15T13:23:10.934Z,,54,,,,9.8,
2018-02-15T13:23:20.101Z,,54,,,,9.8,
2018-02-15T13:23:30.286Z,,54,,,,9.8,
2018-02-15T13:23:40.135Z,,54,,,,9.8,
2018-02-15T13:23:50.131Z,,54,,,,9.8,
2018-02-15T13:24:00.102Z,,54,,,,9.8,
2018-02-15T13:24:10.163Z,,54,,,,9.8,
2018-02-15T13:24:20.169Z,,54,,,,9.8,
2018-02-15T13:24:30.465Z,,54,,,,9.8,
2018-02-15T13:24:40.221Z,26.3,54,5,0,0,9.8,0
2018-02-15T13:24:50.137Z,,54,,,,9.8,
2018-02-15T13:25:00.129Z,,54,,,,9.8,
2018-02-15T13:25:10.223Z,,54,,,,9.8,
2018-02-15T13:25:20.164Z,,54,,,,9.8,
2018-02-15T13:25:30.276Z,,54,,,,9.8,
2018-02-15T13:25:40.135Z,,54,,,,9.8,
2018-02-15T13:25:50.793Z,,54,,,,9.8,
2018-02-15T13:26:00.224Z,,54,,,,9.8,
2018-02-15T13:26:10.273Z,,54,,,,9.8,
2018-02-15T13:26:20.179Z,,54,,,,9.8,
2018-02-15T13:26:30.274Z,,54,,,,9.8,
2018-02-15T13:26:40.228Z,,54,,,,9.8,
2018-02-15T13:26:50.748Z,,54,,,,9.8,
2018-02-15T13:27:00.191Z,,54,,,,9.8,
2018-02-15T13:27:10.204Z,,54,,,,9.8,
2018-02-15T13:27:20.134Z,,54,,,,9.8,
2018-02-15T13:27:30.317Z,,54,,,,9.8,
2018-02-15T13:27:40.223Z,,54,,,,9.8,
2018-02-15T13:27:50.221Z,,54,,,,9.8,
2018-02-15T13:28:00.167Z,,54,,,,9.8,
2018-02-15T13:28:10.107Z,,54,,,,9.8,
2018-02-15T13:28:20.170Z,,54,,,,9.8,
2018-02-15T13:28:30.263Z,,54,,,,9.8,
2018-02-15T13:28:40.217Z,,54,,,,9.8,
2018-02-15T13:28:50.223Z,,54,,,,9.8,
2018-02-15T13:29:00.156Z,,54,,,,9.8,
2018-02-15T13:29:10.173Z,,54,,,,9.8,
2018-02-15T13:29:20.105Z,,54,,,,9.8,
2018-02-15T13:29:30.265Z,,54,,,,9.8,
2018-02-15T13:29:40.108Z,,54,,,,9.8,
2018-02-15T13:29:50.144Z,,54,,,,9.8,
2018-02-15T13:30:00.149Z,,54,,,,9.8,
2018-02-15T13:30:10.119Z,,54,,,,9.8,
2018-02-15T13:30:20.110Z,,54,,,,9.8,
2018-02-15T13:30:30.263Z,,54,,,,9.8,
2018-02-15T13:30:40.178Z,,54,,,,9.8,
2018-02-15T13:30:50.155Z,,54,,,,9.8,
2018-02-15T13:31:00.124Z,,54,,,,9.8,
2018-02-15T13:31:10.177Z,,54,,,,9.8,
2018-02-15T13:31:20.116Z,26.1,54,,,,9.8,
2018-02-15T13:31:30.217Z,,54,,,,9.8,
2018-02-15T13:31:40.173Z,,54,,,,9.8,
2018-02-15T13:31:50.139Z,,54,,,,9.8,
2018-02-15T13:32:00.135Z,,54,,,,9.8,
2018-02-15T13:32:10.609Z,,54,,,,9.8,
2018-02-15T13:32:20.111Z,,54,,,,9.8,
2018-02-15T13:32:30.224Z,,54,,,,9.8,
2018-02-15T13:32:40.173Z,24,54,0,0,0,11.4,
2018-02-15T13:32:50.140Z,24.6,54,,,,21.1,
2018-02-15T13:33:00.186Z,24.2,54,,,,24,
2018-02-15T13:33:10.167Z,23.9,54,,,,24.4,
2018-02-15T13:33:20.160Z,23.7,54,,,,24,
2018-02-15T13:33:30.343Z,23.6,54,,,,23.2,
2018-02-15T13:33:40.237Z,,54,5,,,21.9,
2018-02-15T13:33:50.244Z,,54,,,,19.7,
2018-02-15T13:34:00.212Z,23.7,54,,,,17.5,
2018-02-15T13:34:10.252Z,,54,,,,15.7,
2018-02-15T13:34:20.219Z,,54,,,,14,
2018-02-15T13:34:30.274Z,,54,,,,12.9,
2018-02-15T13:34:40.231Z,23.9,54,,,,12,
2018-02-15T13:34:50.259Z,24,54,,,,11.3,
2018-02-15T13:35:00.259Z,,54,,,,10.9,
2018-02-15T13:35:10.286Z,24.1,54,,,,10.3,
2018-02-15T13:35:20.288Z,,54,,,,10,
2018-02-15T13:35:30.333Z,24.2,54,,,,9.8,
2018-02-15T13:35:40.258Z,,54,,,,9.6,
2018-02-15T13:35:50.179Z,24.3,54,,,,9.6,
2018-02-15T13:36:00.259Z,,54,,,,9.4,
2018-02-15T13:36:10.174Z,,54,,,,9.4,
2018-02-15T13:36:20.150Z,24.5,54,,,,9.4,
2018-02-15T13:36:30.346Z,,54,,,,9.4,
2018-02-15T13:36:40.242Z,24.6,54,,,,9.4,
2018-02-15T13:36:50.222Z,,54,,,,9.2,
2018-02-15T13:37:00.251Z,,54,,,,9.2,
2018-02-15T13:37:11.084Z,,54,,,,9.2,
2018-02-15T13:37:20.203Z,24.7,54,,,,9.2,
2018-02-15T13:37:30.328Z,,54,,,,9.2,
2018-02-15T13:37:41.003Z,,54,,,,9.2,
2018-02-15T13:37:50.154Z,,54,,,,9.2,
2018-02-15T13:38:00.264Z,,54,,,,9.2,
2018-02-15T13:38:10.209Z,,54,,,,9.2,
2018-02-15T13:38:20.235Z,24.8,54,,,,9.2,
2018-02-15T13:38:30.324Z,,54,,,,9.2,
2018-02-15T13:38:40.203Z,,54,,,,9.2,
2018-02-15T13:38:50.255Z,,54,,,,9.2,
2018-02-15T13:39:00.274Z,,54,,,,9.2,
2018-02-15T13:39:10.280Z,,54,,,,9.2,
2018-02-15T13:39:20.229Z,,54,,,,9.2,
2018-02-15T13:39:30.293Z,,54,,,,9.2,
2018-02-15T13:39:40.210Z,,54,,,,9.2,
2018-02-15T13:39:50.207Z,,54,,,,9.2,
2018-02-15T13:40:00.379Z,,54,,,,9.2,
2018-02-15T13:40:10.243Z,,54,,,,9.2,
2018-02-15T13:40:20.234Z,,54,,,,9.2,
2018-02-15T13:40:30.311Z,,54,,,,9,
2018-02-15T13:40:40.293Z,,54,,,,9,
2018-02-15T13:40:50.234Z,24.9,54,,,,9.2,
2018-02-15T13:41:00.261Z,,54,,,,9.2,
2018-02-15T13:41:10.311Z,,54,,,,9,
2018-02-15T13:41:20.242Z,,54,,,,9,
2018-02-15T13:41:30.263Z,,54,,,,9,
2018-02-15T13:41:40.174Z,,54,,,,9,
2018-02-15T13:41:50.247Z,,54,,,,9,
2018-02-15T13:42:00.159Z,,54,,,,9,
2018-02-15T13:42:10.244Z,,54,,,,9,
2018-02-15T13:42:20.237Z,,54,,,,9,
2018-02-15T13:42:30.294Z,,54,,,,9,
2018-02-15T13:42:40.201Z,,54,,,,9,
2018-02-15T13:42:50.236Z,,54,,,,9,
2018-02-15T13:43:00.208Z,,54,,,,9,
2018-02-15T13:43:10.208Z,,54,,,,9,
2018-02-15T13:43:20.192Z,,54,,,,9,
2018-02-15T13:43:30.236Z,,54,,,,9,
2018-02-15T13:43:40.203Z,,54,,,,9,
2018-02-15T13:43:50.237Z,,54,,,,9,
2018-02-15T13:44:00.251Z,,54,,,,9,
2018-02-15T13:44:10.163Z,,54,,,,9,
2018-02-15T13:44:20.251Z,,54,,,,9,
2018-02-15T13:44:30.281Z,,54,,,,9,
2018-02-15T13:44:40.259Z,,54,,,,9,
2018-02-15T13:44:50.238Z,,54,,,,9,
2018-02-15T13:45:00.190Z,,54,,,,9,
2018-02-15T13:45:10.272Z,,54,,,,9,
2018-02-15T13:45:20.219Z,,54,,,,9,
2018-02-15T13:45:30.318Z,,54,,,,9,
2018-02-15T13:45:40.247Z,,54,,,,9,
2018-02-15T13:45:50.214Z,,54,,,,9,
2018-02-15T13:46:00.244Z,,54,,,,9,
2018-02-15T13:46:10.212Z,,54,,,,9,
2018-02-15T13:46:20.270Z,,54,,,,9,
2018-02-15T13:46:30.295Z,,54,,,,9,
2018-02-15T13:46:40.254Z,,54,,,,9,
2018-02-15T13:46:55.320Z,,54,,,,9,
2018-02-15T13:47:00.205Z,,54,,,,8.9,
2018-02-15T13:47:10.263Z,,54,,,,9,
2018-02-15T13:47:20.198Z,,54,,,,9,
2018-02-15T13:47:30.328Z,24.8,54,,,,9,
2018-02-15T13:47:40.189Z,,54,,,,9,
2018-02-15T13:47:50.235Z,24.9,54,,,,8.9,
2018-02-15T13:48:00.203Z,,54,,,,9,
2018-02-15T13:48:10.212Z,24.8,54,,,,9,
2018-02-15T13:48:20.209Z,,54,,,,9,
2018-02-15T13:48:30.279Z,,54,,,,9,
2018-02-15T13:48:40.315Z,,54,,,,9,
2018-02-15T13:48:50.251Z,,54,,,,9,
2018-02-15T13:49:00.238Z,,54,,,,9,
2018-02-15T13:49:10.196Z,,54,,,,9,
2018-02-15T13:49:20.257Z,,54,,,,9,
2018-02-15T13:49:30.263Z,,54,,,,8.9,
2018-02-15T13:49:40.300Z,,54,,,,9,
2018-02-15T13:49:50.197Z,,54,,,,9,
2018-02-15T13:50:00.292Z,,54,,,,8.9,
2018-02-15T13:50:10.177Z,,54,,,,8.9,
2018-02-15T13:50:20.232Z,,54,,,,8.9,
2018-02-15T13:50:30.259Z,,54,,,,9,
2018-02-15T13:50:40.264Z,,54,,,,8.9,
2018-02-15T13:50:50.214Z,,54,,,,8.9,
2018-02-15T13:51:00.255Z,,54,,,,8.9,
2018-02-15T13:51:10.212Z,,54,,,,8.9,
2018-02-15T13:51:20.227Z,,54,,,,8.9,
2018-02-15T13:51:30.344Z,,54,,,,8.9,
2018-02-15T13:51:40.192Z,,54,,,,9,
2018-02-15T13:51:50.279Z,,54,,,,8.9,
2018-02-15T13:52:00.161Z,,54,,,,8.9,
2018-02-15T13:52:10.277Z,,54,,,,8.9,
2018-02-15T13:52:20.177Z,,54,,,,8.9,
2018-02-15T13:52:30.279Z,,54,,,,8.9,
2018-02-15T13:52:40.258Z,,54,,,,8.9,
2018-02-15T13:52:50.256Z,,54,,,,8.9,
2018-02-15T13:53:00.295Z,,54,,,,8.9,
2018-02-15T13:53:10.286Z,,54,,,,8.9,
2018-02-15T13:53:20.229Z,,54,,,,8.9,
2018-02-15T13:53:30.347Z,,54,,,,8.9,
2018-02-15T13:53:40.221Z,,54,,,,8.9,
2018-02-15T13:53:50.211Z,,54,,,,8.9,
2018-02-15T13:54:00.254Z,,54,,,,8.9,
2018-02-15T13:54:10.190Z,,54,,,,8.9,
2018-02-15T13:54:20.187Z,,54,,,,8.9,
2018-02-15T13:54:30.277Z,,54,,,,8.9,
2018-02-15T13:54:40.223Z,,54,,,,8.9,
2018-02-15T13:54:50.217Z,,54,,,,8.9,
2018-02-15T13:55:00.157Z,,54,,,,8.9,
2018-02-15T13:55:10.198Z,,54,,,,8.9,
2018-02-15T13:55:20.196Z,,54,,,,8.9,
2018-02-15T13:55:30.344Z,,54,,,,8.9,
2018-02-15T13:55:40.431Z,,54,,,,8.9,
2018-02-15T13:55:50.153Z,,54,,,,8.9,
2018-02-15T13:56:00.168Z,,54,,,,8.9,
2018-02-15T13:56:10.158Z,,54,,,,8.9,
2018-02-15T13:56:20.205Z,,54,,,,8.9,
2018-02-15T13:56:30.297Z,,54,,,,8.9,
2018-02-15T13:56:40.230Z,,54,,,,8.9,
2018-02-15T13:56:50.143Z,,54,,,,8.9,
2018-02-15T13:57:00.236Z,,54,,,,8.9,
2018-02-15T13:57:10.235Z,,54,,,,8.9,
2018-02-15T13:57:20.294Z,,54,,,,8.9,
2018-02-15T13:57:30.285Z,,54,,,,8.9,
2018-02-15T13:57:40.217Z,,54,,,,8.9,
2018-02-15T13:57:50.214Z,,54,,,,8.9,
2018-02-15T13:58:05.335Z,,54,,,,8.9,
2018-02-15T13:58:10.210Z,,54,,,,8.9,
2018-02-15T13:58:20.216Z,,54,,,,8.9,
2018-02-15T13:58:30.340Z,,54,,,,8.9,
2018-02-15T13:58:40.300Z,,54,,,,8.9,
2018-02-15T13:58:50.665Z,,54,,,,8.9,
2018-02-15T13:59:00.219Z,,54,,,,8.9,
2018-02-15T13:59:10.291Z,,54,,,,8.9,
2018-02-15T13:59:20.185Z,,54,,,,8.9,
2018-02-15T13:59:30.219Z,,54,,,,8.9,
2018-02-15T13:59:40.256Z,,54,,,,8.9,
2018-02-15T13:59:50.174Z,,54,,,,8.9,
2018-02-15T14:00:00.387Z,24.7,54,,,,8.9,
2018-02-15T14:00:10.155Z,24.8,54,,,,8.9,
2018-02-15T14:00:20.148Z,,54,,,,8.9,
2018-02-15T14:00:30.271Z,24.7,54,,,,8.9,
2018-02-15T14:00:40.187Z,,54,,,,8.9,
2018-02-15T14:00:50.146Z,,54,,,,8.9,
2018-02-15T14:01:00.154Z,,54,,,,8.9,
2018-02-15T14:01:10.178Z,24.8,54,,,,8.9,
2018-02-15T14:01:20.258Z,,54,,,,8.9,
2018-02-15T14:01:30.599Z,24.7,54,,,,8.9,
2018-02-15T14:01:40.339Z,,54,,,,8.9,
2018-02-15T14:02:01.859Z,,54,,,,8.9,
2018-02-15T14:02:10.181Z,,54,,,,8.9,
2018-02-15T14:02:20.137Z,,54,,,,8.9,
2018-02-15T14:02:30.499Z,24.8,54,,,,8.9,
2018-02-15T14:02:40.125Z,24.7,54,,,,8.9,
2018-02-15T14:02:50.156Z,,54,,,,8.9,
2018-02-15T14:03:00.134Z,,54,,,,8.9,
2018-02-15T14:03:10.161Z,,54,,,,8.9,
2018-02-15T14:03:20.146Z,,54,,,,8.9,
2018-02-15T14:03:30.426Z,,54,,,,8.9,
2018-02-15T14:03:40.234Z,,54,,,,8.9,
2018-02-15T14:03:50.142Z,,54,,,,8.9,
2018-02-15T14:04:00.172Z,,54,,,,8.9,
2018-02-15T14:04:10.153Z,,54,,,,8.9,
2018-02-15T14:04:20.161Z,,54,,,,8.9,
2018-02-15T14:04:30.267Z,,54,,,,8.9,
2018-02-15T14:04:40.180Z,,54,,,,8.9,
2018-02-15T14:04:50.141Z,,54,,,,8.9,
2018-02-15T14:05:00.184Z,,54,,,,8.9,
2018-02-15T14:05:10.142Z,,54,,,,8.9,
2018-02-15T14:05:20.131Z,,54,,,,8.9,
2018-02-15T14:05:30.244Z,,54,,,,8.9,
2018-02-15T14:05:40.228Z,,54,,,,8.9,
2018-02-15T14:05:50.155Z,,54,,,,8.9,
2018-02-15T14:06:00.223Z,,54,,,,8.9,
2018-02-15T14:06:10.230Z,,54,,,,8.9,
2018-02-15T14:06:20.257Z,,54,,,,8.9,
2018-02-15T14:06:30.206Z,,54,,,,8.9,
2018-02-15T14:06:40.239Z,,54,,,,8.9,
2018-02-15T14:06:50.220Z,,54,,,,8.9,
2018-02-15T14:07:00.295Z,,54,,,,8.9,
2018-02-15T14:07:10.177Z,,54,,,,8.9,
2018-02-15T14:07:20.242Z,,54,,,,8.9,
2018-02-15T14:07:30.392Z,,54,,,,8.9,
2018-02-15T14:07:40.201Z,,54,,,,8.9,
2018-02-15T14:07:50.147Z,,54,,,,8.9,
2018-02-15T14:08:00.201Z,,54,,,,8.9,
2018-02-15T14:08:10.202Z,,54,,,,8.9,
2018-02-15T14:08:20.161Z,,54,,,,8.9,
2018-02-15T14:08:30.286Z,,54,,,,8.9,
2018-02-15T14:08:40.170Z,,54,,,,8.9,
2018-02-15T14:08:50.228Z,,54,,,,8.9,
2018-02-15T14:09:00.228Z,,54,,,,8.9,
2018-02-15T14:09:10.246Z,,54,,,,8.9,
2018-02-15T14:09:20.228Z,,54,,,,8.9,
2018-02-15T14:09:30.290Z,,54,,,,8.9,
2018-02-15T14:09:40.174Z,,54,,,,8.9,
2018-02-15T14:09:50.190Z,,54,,,,8.9,
2018-02-15T14:10:00.197Z,,54,,,,8.9,
2018-02-15T14:10:10.155Z,,54,,,,8.9,
2018-02-15T14:10:20.156Z,,54,,,,8.9,
2018-02-15T14:10:30.324Z,,54,,,,8.9,
2018-02-15T14:10:40.360Z,,54,,,,8.9,
2018-02-15T14:10:50.146Z,,54,,,,8.9,
2018-02-15T14:11:00.229Z,,54,,,,8.9,
2018-02-15T14:11:10.155Z,,54,,,,8.9,
2018-02-15T14:11:20.186Z,,54,,,,8.9,
2018-02-15T14:11:30.263Z,,54,,,,8.9,
2018-02-15T14:11:40.218Z,,54,,,,8.9,
2018-02-15T14:11:50.213Z,,54,,,,8.9,
2018-02-15T14:12:00.204Z,,54,,,,8.9,
2018-02-15T14:12:10.240Z,,54,,,,8.9,
2018-02-15T14:12:20.323Z,,54,,,,8.9,
2018-02-15T14:12:30.240Z,,54,,,,8.9,
2018-02-15T14:12:40.185Z,,54,,,,8.9,
2018-02-15T14:12:50.225Z,,54,,,,8.9,
2018-02-15T14:13:00.137Z,,54,,,,8.9,
2018-02-15T14:13:10.163Z,,54,,,,8.9,
2018-02-15T14:13:20.198Z,,54,,,,8.9,
2018-02-15T14:13:30.329Z,,54,,,,8.9,
2018-02-15T14:13:40.140Z,,54,,,,8.9,
2018-02-15T14:13:50.249Z,,54,,,,8.9,
2018-02-15T14:14:00.197Z,,54,,,,8.9,
2018-02-15T14:14:15.284Z,,54,,,,8.9,
2018-02-15T14:14:20.279Z,22.9,54,0,1,0,18.4,75
2018-02-15T14:14:30.304Z,30,54,,,,24,83
2018-02-15T14:14:40.164Z,37.8,54,,,,30.3,109
2018-02-15T14:14:50.142Z,45.1,54,,,,37.7,108
2018-02-15T14:15:00.131Z,50,54,,,,43.8,101
2018-02-15T14:15:10.150Z,54.3,54,,,,48.3,97
2018-02-15T14:15:20.133Z,56.4,54,,,,51.7,90
2018-02-15T14:15:30.254Z,57.6,54,,,,53.3,83
2018-02-15T14:15:40.152Z,58.5,54,,,,54.4,82
2018-02-15T14:15:50.245Z,58.6,54,,,,55.1,63
2018-02-15T14:16:00.177Z,57.8,54,,,,54.2,68
2018-02-15T14:16:10.185Z,57.4,54,,,,53.8,70
2018-02-15T14:16:20.205Z,55.6,54,,0,0,54.1,0
2018-02-15T14:16:30.262Z,46,54,,,,55.5,
2018-02-15T14:16:40.185Z,38.6,54,,,,46.4,
2018-02-15T14:16:50.204Z,48.9,54,,0,0,44.1,
2018-02-15T14:17:00.155Z,48.5,54,,,,48.7,
2018-02-15T14:17:10.263Z,45.6,54,,,,48.6,
2018-02-15T14:17:20.205Z,44.3,54,,,,48.3,
2018-02-15T14:17:30.354Z,48.1,54,,1,0,40.2,
2018-02-15T14:17:40.278Z,44.8,54,,0,0,42.7,0
2018-02-15T14:17:50.219Z,44.9,54,,0,0,39.6,41
2018-02-15T14:18:00.245Z,42.6,54,,0,0,35.2,0
2018-02-15T14:18:10.305Z,42.4,54,,1,0,40.7,
2018-02-15T14:18:20.234Z,40.4,54,,0,0,38.9,0
2018-02-15T14:18:30.235Z,40.5,54,,,,40.4,
2018-02-15T14:18:40.174Z,40.2,54,,,,40.8,
2018-02-15T14:18:50.149Z,39.8,54,,,,40.8,
2018-02-15T14:19:00.226Z,39.6,54,,,,40,
2018-02-15T14:19:15.320Z,39.8,54,,0,0,28.7,
2018-02-15T14:19:20.229Z,36.9,54,,0,0,36.4,
2018-02-15T14:19:30.255Z,37.7,54,,,,37.4,
2018-02-15T14:19:40.161Z,37.8,54,,,,37.9,
2018-02-15T14:19:50.201Z,37.6,54,,,,37.6,
2018-02-15T14:20:00.290Z,37.5,54,,,,36,
2018-02-15T14:20:10.277Z,,54,,,,32.9,
2018-02-15T14:20:20.176Z,37.4,54,5,,,28.4,
2018-02-15T14:20:30.258Z,,54,,,,25.1,
2018-02-15T14:20:40.225Z,,54,,,,22.2,
2018-02-15T14:20:50.230Z,,54,,,,19.8,
2018-02-15T14:21:00.302Z,,54,,,,17.9,
2018-02-15T14:21:10.145Z,37.4,54,0,0,0,16.7,
2018-02-15T14:21:20.168Z,34.3,54,,,,20.6,
2018-02-15T14:21:30.439Z,34.6,54,,,,32.3,
2018-02-15T14:21:40.249Z,34.9,54,,,,34.5,
2018-02-15T14:21:50.752Z,,54,,,,34.2,
2018-02-15T14:22:00.391Z,34.8,54,,,,32.4,
2018-02-15T14:22:10.176Z,,54,,,,29,
2018-02-15T14:22:20.147Z,,54,5,,,25,
2018-02-15T14:22:30.238Z,34.7,54,,,,22.4,
2018-02-15T14:22:40.209Z,,54,,,,19.6,
2018-02-15T14:22:50.232Z,,54,,,,17.7,
2018-02-15T14:23:00.143Z,,54,,,,16.1,
2018-02-15T14:23:10.162Z,34.6,54,,,,14.8,
2018-02-15T14:23:20.242Z,31.7,54,0,0,0,26.8,0
2018-02-15T14:23:30.289Z,31.8,54,,0,0,30.4,
