Time,ChActive,HwActive,HwTSet,HwTOutlet,PrimTSet,PrimT,ActPow
2017-12-21T13:16:49.079Z,,,54,28.3,,,
2017-12-21T13:16:59.075Z,,,54,28.3,,,
2017-12-21T13:17:09.181Z,,,54,28.3,,,
2017-12-21T13:17:19.077Z,,,54,28.3,,,
2017-12-21T13:17:29.076Z,,,54,28.3,,,
2017-12-21T13:17:39.073Z,,,54,28.3,,,
2017-12-21T13:17:49.080Z,,,54,28.3,,,
2017-12-21T13:17:59.075Z,,,54,28.3,,,
2017-12-21T13:18:09.165Z,,,54,28.1,,,
2017-12-21T13:18:19.075Z,,,54,28.1,,,
2017-12-21T13:18:29.076Z,,,54,28.1,,,
2017-12-21T13:18:39.073Z,,,54,28.1,,,
2017-12-21T13:18:49.077Z,,,54,28.1,,,
2017-12-21T13:18:59.078Z,,,54,28,,31.4,
2017-12-21T13:19:09.180Z,,,54,28,,,
2017-12-21T13:19:19.074Z,,,54,28,,,
2017-12-21T13:19:29.080Z,,,54,27.9,,,
2017-12-21T13:19:39.074Z,,,54,27.9,,,
2017-12-21T13:19:49.077Z,,,54,27.9,,31.5,
2017-12-21T13:19:59.074Z,,,54,27.8,,,
2017-12-21T13:20:09.165Z,,,54,27.8,,,
2017-12-21T13:20:19.075Z,,,54,27.8,,,
2017-12-21T13:20:29.081Z,,,54,27.7,,31.6,
2017-12-21T13:20:39.076Z,,,54,27.7,,,
2017-12-21T13:20:49.075Z,,,54,27.7,,,
2017-12-21T13:20:59.084Z,,,54,27.5,,,
2017-12-21T13:21:09.166Z,,,54,27.5,,31.7,
2017-12-21T13:21:19.076Z,,,54,27.5,,,
2017-12-21T13:21:29.075Z,,,54,27.4,,,
2017-12-21T13:21:39.076Z,,,54,27.4,,,
2017-12-21T13:21:49.076Z,,,54,27.4,,,
2017-12-21T13:21:59.076Z,,,54,27.3,,,
2017-12-21T13:22:09.202Z,,,54,27.3,,31.8,
2017-12-21T13:22:19.082Z,,,54,27.2,,31.7,
2017-12-21T13:22:29.081Z,,,54,27.2,,31.8,
2017-12-21T13:22:39.077Z,,,54,27.1,,,
2017-12-21T13:22:49.082Z,,,54,27.1,,,
2017-12-21T13:22:59.077Z,,,54,26.9,,,
2017-12-21T13:23:09.167Z,,,54,26.9,,,
2017-12-21T13:23:19.084Z,,,54,26.9,,,
2017-12-21T13:23:29.078Z,0,0,54,26.8,5,,
2017-12-21T13:23:39.080Z,,,54,26.8,,,
2017-12-21T13:23:49.079Z,,,54,26.8,,,
2017-12-21T13:23:59.077Z,,,54,26.7,,,
2017-12-21T13:24:09.218Z,,,54,26.7,,31.7,
2017-12-21T13:24:19.078Z,,,54,26.6,,31.8,
2017-12-21T13:24:29.090Z,,,54,26.6,,,
2017-12-21T13:24:39.081Z,,,54,26.6,,31.7,
2017-12-21T13:24:49.079Z,,,54,26.5,,,
2017-12-21T13:24:59.082Z,,,54,26.5,,,
2017-12-21T13:25:09.180Z,,,54,26.3,,,
2017-12-21T13:25:19.078Z,,,54,26.3,,,
2017-12-21T13:25:29.081Z,,,54,26.3,,,
2017-12-21T13:25:39.078Z,,,54,26.2,,,
2017-12-21T13:25:49.080Z,,,54,26.2,,,
2017-12-21T13:25:59.080Z,,,54,26.1,,,
2017-12-21T13:26:09.179Z,,,54,26.1,,,
2017-12-21T13:26:19.080Z,,,54,26.1,,31.6,
2017-12-21T13:26:29.103Z,1,0,54,26,61,31.6,
2017-12-21T13:26:39.079Z,,,54,26,,,
2017-12-21T13:26:49.081Z,,,54,26,,,
2017-12-21T13:26:59.079Z,,,54,25.9,,,
2017-12-21T13:27:09.170Z,,,54,25.9,,,
2017-12-21T13:27:19.080Z,,,54,25.9,,,
2017-12-21T13:27:29.080Z,,,54,25.7,,,
2017-12-21T13:27:39.081Z,,,54,25.7,,,
2017-12-21T13:27:49.079Z,,,54,25.7,,,
2017-12-21T13:27:59.082Z,,,54,25.7,,,
2017-12-21T13:28:09.181Z,,,54,25.6,,31.5,
2017-12-21T13:28:19.082Z,,,54,25.6,,,
2017-12-21T13:28:29.093Z,,,54,25.6,,,
2017-12-21T13:28:39.079Z,,,54,25.5,,,
2017-12-21T13:28:49.083Z,,,54,25.5,,,
2017-12-21T13:28:59.082Z,,,54,25.5,,,
2017-12-21T13:29:09.180Z,,,54,25.4,,,
2017-12-21T13:29:19.084Z,,,54,25.4,,,
2017-12-21T13:29:29.084Z,,,54,25.4,,31.4,
2017-12-21T13:29:39.082Z,,,54,25.4,,,
2017-12-21T13:29:49.087Z,,,54,25.3,,,
2017-12-21T13:29:59.106Z,,,54,25.3,,,
2017-12-21T13:30:09.180Z,,,54,25.3,,,
2017-12-21T13:30:19.086Z,,,54,25.1,,,
2017-12-21T13:30:29.088Z,,,54,25.1,,,
2017-12-21T13:30:39.088Z,,,54,25.1,,,
2017-12-21T13:30:49.105Z,,,54,25.1,,,
2017-12-21T13:30:59.086Z,,,54,25,,,
2017-12-21T13:31:09.197Z,,,54,25,,31.3,
2017-12-21T13:31:19.086Z,,,54,25,,,
2017-12-21T13:31:29.200Z,,,54,24.9,,,
2017-12-21T13:31:39.095Z,,,54,24.9,,,
2017-12-21T13:31:49.086Z,,,54,24.9,,,
2017-12-21T13:31:59.087Z,,,54,24.9,,,
2017-12-21T13:32:09.195Z,,,54,24.9,,,
2017-12-21T13:32:19.099Z,,,54,24.8,,,
2017-12-21T13:32:29.087Z,,,54,24.8,,,
2017-12-21T13:32:39.094Z,,,54,24.8,,,
2017-12-21T13:32:49.088Z,,,54,24.7,,,
2017-12-21T13:32:59.082Z,,,54,24.7,,31.2,
2017-12-21T13:33:09.173Z,,,54,24.7,,31.3,
2017-12-21T13:33:19.083Z,,,54,24.7,,31.2,
2017-12-21T13:33:29.103Z,,,54,24.7,,,
2017-12-21T13:33:39.085Z,,,54,24.5,,,
2017-12-21T13:33:49.108Z,,,54,24.5,,,
2017-12-21T13:33:59.089Z,,,54,24.5,,,
2017-12-21T13:34:09.225Z,,,54,24.5,,,
2017-12-21T13:34:19.087Z,,,54,24.5,,,
2017-12-21T13:34:29.088Z,,,54,24.4,,,
2017-12-21T13:34:39.089Z,,,54,24.4,,,
2017-12-21T13:34:49.089Z,,,54,24.4,,,
2017-12-21T13:34:59.086Z,,,54,24.4,,,
2017-12-21T13:35:09.193Z,,,54,24.3,,31.1,
2017-12-21T13:35:19.090Z,,,54,24.3,,,
2017-12-21T13:35:29.089Z,,,54,24.3,,,
2017-12-21T13:35:39.090Z,,,54,24.3,,,
2017-12-21T13:35:49.088Z,,,54,24.3,,,
2017-12-21T13:35:59.091Z,,,54,24.2,,,
2017-12-21T13:36:09.175Z,,,54,24.2,,,
2017-12-21T13:36:19.086Z,,,54,24.2,,,
2017-12-21T13:36:29.085Z,,,54,24.2,,,
2017-12-21T13:36:39.092Z,,,54,24.2,,,
2017-12-21T13:36:49.087Z,,,54,24.2,,,
2017-12-21T13:36:59.088Z,,,54,24.2,,31.1,
2017-12-21T13:37:09.194Z,,,54,24,,31.1,
2017-12-21T13:37:19.089Z,,,54,24,,30.9,
2017-12-21T13:37:29.088Z,,,54,24,,,
2017-12-21T13:37:39.087Z,,,54,24,,,
2017-12-21T13:37:49.092Z,,,54,24,,,
2017-12-21T13:37:59.092Z,,,54,24,,,
2017-12-21T13:38:09.192Z,,,54,23.9,,,
2017-12-21T13:38:19.133Z,,,54,23.9,,,
2017-12-21T13:38:29.145Z,,,54,23.9,,,
2017-12-21T13:38:39.085Z,,,54,23.9,,,
2017-12-21T13:38:49.085Z,,,54,23.9,,,
2017-12-21T13:38:59.154Z,,,54,23.9,,,
2017-12-21T13:39:09.193Z,,,54,23.8,,,
2017-12-21T13:39:19.094Z,,,54,23.8,,,
2017-12-21T13:39:29.130Z,,,54,23.8,,,
2017-12-21T13:39:39.089Z,,,54,23.8,,,
2017-12-21T13:39:49.088Z,,,54,23.8,,,
2017-12-21T13:39:59.090Z,,,54,23.8,,,
2017-12-21T13:40:09.197Z,,,54,23.7,,30.8,
2017-12-21T13:40:19.092Z,,,54,23.7,,,
2017-12-21T13:40:29.093Z,,,54,23.7,,,
2017-12-21T13:40:39.090Z,,,54,23.7,,,
2017-12-21T13:40:49.103Z,,,54,23.7,,,
2017-12-21T13:40:59.102Z,1,0,54,23.7,,32.3,44
2017-12-21T13:41:09.195Z,,,54,23.7,,36.2,35
2017-12-21T13:41:19.087Z,,,54,23.7,,34.9,29
2017-12-21T13:41:30.146Z,,,54,23.6,,34.2,
2017-12-21T13:41:39.093Z,,,54,23.6,,35.2,
2017-12-21T13:41:49.089Z,,,54,23.7,,35.3,
2017-12-21T13:41:59.092Z,,,54,23.7,,35.4,
2017-12-21T13:42:09.183Z,,,54,23.8,,,
2017-12-21T13:42:19.089Z,,,54,23.9,,35.5,
2017-12-21T13:42:29.103Z,,,54,24.2,,35.6,30
2017-12-21T13:42:39.091Z,,,54,24.3,,35.7,29
2017-12-21T13:42:49.088Z,,,54,24.5,,35.8,
2017-12-21T13:42:59.088Z,,,54,24.8,,35.9,
2017-12-21T13:43:09.178Z,,,54,24.9,,,30
2017-12-21T13:43:19.089Z,,,54,25.1,,,29
2017-12-21T13:43:29.089Z,,,54,25.3,,36,
2017-12-21T13:43:39.090Z,,,54,25.4,,36.1,
2017-12-21T13:43:49.090Z,,,54,25.5,,36.2,
2017-12-21T13:43:59.096Z,,,54,25.6,,36.4,
2017-12-21T13:44:09.222Z,,,54,25.7,,36.5,
2017-12-21T13:44:19.098Z,,,54,25.9,,36.6,
2017-12-21T13:44:29.095Z,,,54,25.9,,36.8,
2017-12-21T13:44:39.111Z,,,54,26,,37.1,
2017-12-21T13:44:49.090Z,,,54,26.1,,,
2017-12-21T13:44:59.090Z,,,54,26.1,,37.3,
2017-12-21T13:45:09.179Z,,,54,26.1,,37.4,
2017-12-21T13:45:19.090Z,,,54,26.2,,37.6,
2017-12-21T13:45:29.094Z,,,54,26.2,,37.8,
2017-12-21T13:45:39.091Z,,,54,26.3,,38,
2017-12-21T13:45:49.113Z,,,54,26.5,,,
2017-12-21T13:45:59.089Z,,,54,26.5,,38.2,
2017-12-21T13:46:09.190Z,,,54,26.6,,38.3,
2017-12-21T13:46:19.091Z,,,54,26.7,,38.5,
2017-12-21T13:46:29.096Z,,,54,26.7,,38.6,
2017-12-21T13:46:39.093Z,,,54,26.8,,38.8,
2017-12-21T13:46:49.096Z,,,54,26.9,,39.1,
2017-12-21T13:46:59.097Z,,,54,26.9,,,
2017-12-21T13:47:09.192Z,,,54,27.1,,39.3,
2017-12-21T13:47:19.092Z,,,54,27.2,,39.4,
2017-12-21T13:47:29.091Z,,,54,27.3,,39.6,
2017-12-21T13:47:39.107Z,,,54,27.4,,39.7,
2017-12-21T13:47:49.102Z,,,54,27.5,,39.9,
2017-12-21T13:47:59.098Z,1,0,54,27.5,,38.8,0
2017-12-21T13:48:09.197Z,,,54,27.7,,36.9,
2017-12-21T13:48:19.094Z,,,54,27.8,,36.3,
2017-12-21T13:48:29.108Z,,,54,27.9,,35.8,
2017-12-21T13:48:39.105Z,,,54,28,,34.9,
2017-12-21T13:48:49.136Z,,,54,28.1,,34.5,
2017-12-21T13:48:59.094Z,,,54,28.1,,33.9,
2017-12-21T13:49:09.196Z,,,54,28.3,,33.7,
2017-12-21T13:49:19.094Z,,,54,28.3,,33.4,
2017-12-21T13:49:29.091Z,,,54,28.4,,32.9,
2017-12-21T13:49:39.095Z,,,54,28.4,,32.7,
2017-12-21T13:49:49.091Z,,,54,28.4,,32.5,
2017-12-21T13:49:59.095Z,,,54,28.4,,32.3,
2017-12-21T13:50:09.195Z,,,54,28.4,,32.1,
2017-12-21T13:50:19.096Z,,,54,28.5,,31.9,
2017-12-21T13:50:29.093Z,,,54,28.4,,31.8,
2017-12-21T13:50:39.092Z,,,54,28.4,,31.6,
2017-12-21T13:50:49.093Z,,,54,28.5,,31.5,
2017-12-21T13:50:59.094Z,,,54,28.4,,31.4,
2017-12-21T13:51:09.246Z,,,54,28.4,,,
2017-12-21T13:51:19.099Z,,,54,28.4,,,
2017-12-21T13:51:29.100Z,,,54,28.4,,,
2017-12-21T13:51:39.097Z,,,54,28.4,,,
2017-12-21T13:51:49.279Z,,,54,28.4,,31.3,
2017-12-21T13:51:59.097Z,,,54,28.4,,,
2017-12-21T13:52:09.197Z,,,54,28.4,,,
2017-12-21T13:52:19.139Z,,,54,28.4,,,
2017-12-21T13:52:29.101Z,,,54,28.4,,,
2017-12-21T13:52:39.099Z,,,54,28.4,,,
2017-12-21T13:52:49.103Z,,,54,28.4,,,
2017-12-21T13:52:59.100Z,,,54,28.4,,,
2017-12-21T13:53:09.227Z,,,54,28.4,,,
2017-12-21T13:53:19.099Z,,,54,28.4,,,
2017-12-21T13:53:29.095Z,,,54,28.4,,,
2017-12-21T13:53:39.099Z,,,54,28.3,,,
2017-12-21T13:53:49.096Z,,,54,28.3,,,
2017-12-21T13:53:59.096Z,,,54,28.3,,31.4,
2017-12-21T13:54:09.215Z,,,54,28.1,,,
2017-12-21T13:54:19.100Z,,,54,28.1,,,
2017-12-21T13:54:29.099Z,,,54,28.1,,,
2017-12-21T13:54:39.106Z,,,54,28,,,
2017-12-21T13:54:49.097Z,,,54,28,,31.5,
2017-12-21T13:54:59.100Z,,,54,28,,,
2017-12-21T13:55:09.203Z,,,54,28,,,
2017-12-21T13:55:19.097Z,,,54,27.9,,,
2017-12-21T13:55:29.116Z,,,54,27.9,,31.6,
2017-12-21T13:55:39.141Z,,,54,27.8,,,
2017-12-21T13:55:49.101Z,,,54,27.8,,,
2017-12-21T13:55:59.094Z,,,54,27.8,,,
2017-12-21T13:56:09.188Z,,,54,27.7,,31.7,
2017-12-21T13:56:19.098Z,,,54,27.7,,,
2017-12-21T13:56:29.100Z,,,54,27.5,,,
2017-12-21T13:56:39.101Z,,,54,27.5,,,
2017-12-21T13:56:49.102Z,,,54,27.5,,31.8,
2017-12-21T13:56:59.100Z,,,54,27.4,,,
2017-12-21T13:57:09.213Z,,,54,27.4,,,
2017-12-21T13:57:19.100Z,,,54,27.3,,,
2017-12-21T13:57:29.107Z,,,54,27.3,,,
2017-12-21T13:57:39.102Z,,,54,27.3,,,
2017-12-21T13:57:49.102Z,,,54,27.2,,,
2017-12-21T13:57:59.103Z,,,54,27.2,,,
2017-12-21T13:58:09.195Z,,,54,27.1,,,
2017-12-21T13:58:19.103Z,,,54,27.1,,,
2017-12-21T13:58:29.102Z,,,54,26.9,,,
2017-12-21T13:58:39.100Z,,,54,26.9,,,
2017-12-21T13:58:49.119Z,,,54,26.9,,,
2017-12-21T13:58:59.106Z,,,54,26.8,,,
2017-12-21T13:59:09.214Z,,,54,26.8,,,
2017-12-21T13:59:19.099Z,,,54,26.7,,,
2017-12-21T13:59:29.100Z,,,54,26.7,,,
2017-12-21T13:59:39.098Z,,,54,26.7,,,
2017-12-21T13:59:49.097Z,,,54,26.6,,,
2017-12-21T13:59:59.109Z,,,54,26.6,,,
2017-12-21T14:00:09.205Z,,,54,26.5,,,
2017-12-21T14:00:19.102Z,,,54,26.5,,,
2017-12-21T14:00:29.097Z,,,54,26.5,,,
2017-12-21T14:00:39.104Z,,,54,26.3,,,
2017-12-21T14:00:49.104Z,,,54,26.3,,,
2017-12-21T14:00:59.100Z,,,54,26.3,,31.7,
2017-12-21T14:01:09.198Z,,,54,26.2,,,
2017-12-21T14:01:19.102Z,,,54,26.2,,,
2017-12-21T14:01:29.103Z,0,0,54,26.1,5,,
2017-12-21T14:01:39.100Z,,,54,26.1,,,
2017-12-21T14:01:49.099Z,1,0,54,26.1,61,,
2017-12-21T14:01:59.099Z,,,54,26,,,
2017-12-21T14:02:09.199Z,,,54,26,,,
2017-12-21T14:02:19.108Z,,,54,26,,,
2017-12-21T14:02:29.103Z,,,54,25.9,,,
2017-12-21T14:02:39.117Z,,,54,25.9,,31.6,
2017-12-21T14:02:49.102Z,,,54,25.9,,,
2017-12-21T14:02:59.103Z,,,54,25.7,,,
2017-12-21T14:03:09.198Z,,,54,25.7,,,
2017-12-21T14:03:19.105Z,,,54,25.7,,,
2017-12-21T14:03:29.100Z,,,54,25.7,,,
2017-12-21T14:03:39.104Z,,,54,25.6,,,
2017-12-21T14:03:49.107Z,,,54,25.6,,,
2017-12-21T14:03:59.105Z,,,54,25.6,,,
2017-12-21T14:04:09.234Z,,,54,25.5,,,
2017-12-21T14:04:19.112Z,,,54,25.5,,31.5,
2017-12-21T14:04:29.100Z,,,54,25.5,,,
2017-12-21T14:04:39.108Z,,,54,25.5,,,
2017-12-21T14:04:49.105Z,,,54,25.4,,,
2017-12-21T14:04:59.105Z,,,54,25.4,,,
2017-12-21T14:05:09.200Z,,,54,25.4,,,
2017-12-21T14:05:19.102Z,,,54,25.3,,,
2017-12-21T14:05:29.101Z,,,54,25.3,,,
2017-12-21T14:05:39.117Z,,,54,25.3,,,
2017-12-21T14:05:49.115Z,,,54,25.3,,31.4,
2017-12-21T14:05:59.112Z,,,54,25.1,,,
2017-12-21T14:06:09.202Z,,,54,25.1,,,
2017-12-21T14:06:19.102Z,,,54,25.1,,,
2017-12-21T14:06:29.106Z,,,54,25.1,,,
2017-12-21T14:06:39.103Z,,,54,25,,,
2017-12-21T14:06:49.103Z,,,54,25,,,
2017-12-21T14:06:59.103Z,,,54,25,,,
2017-12-21T14:07:09.199Z,,,54,25,,,
2017-12-21T14:07:19.103Z,,,54,24.9,,,
2017-12-21T14:07:29.104Z,,,54,24.9,,,
2017-12-21T14:07:39.106Z,,,54,24.9,,31.3,
2017-12-21T14:07:49.103Z,,,54,24.9,,,
2017-12-21T14:07:59.103Z,,,54,24.8,,,
2017-12-21T14:08:09.203Z,,,54,24.8,,,
2017-12-21T14:08:19.104Z,,,54,24.8,,,
2017-12-21T14:08:29.107Z,,,54,24.8,,,
2017-12-21T14:08:39.105Z,,,54,24.8,,,
2017-12-21T14:08:49.105Z,,,54,24.8,,,
2017-12-21T14:08:59.105Z,1,0,54,24.7,61,31.3,0
2017-12-21T14:09:09.206Z,,,54,24.7,,,
2017-12-21T14:09:19.103Z,,,54,24.7,,,
2017-12-21T14:09:29.107Z,,,54,24.7,,,
2017-12-21T14:09:39.106Z,,,54,24.5,,,
2017-12-21T14:09:49.105Z,,,54,24.5,,31.2,
2017-12-21T14:09:59.106Z,,,54,24.5,,,
2017-12-21T14:10:09.203Z,,,54,24.5,,,
2017-12-21T14:10:19.107Z,,,54,24.5,,,
2017-12-21T14:10:29.110Z,,,54,24.5,,,
2017-12-21T14:10:39.103Z,,,54,24.4,,,
2017-12-21T14:10:49.105Z,,,54,24.4,,,
2017-12-21T14:10:59.109Z,,,54,24.4,,,
2017-12-21T14:11:09.207Z,,,54,24.4,,,
2017-12-21T14:11:19.103Z,,,54,24.3,,,
2017-12-21T14:11:29.107Z,,,54,24.3,,,
2017-12-21T14:11:39.108Z,,,54,24.3,,,
2017-12-21T14:11:49.107Z,,,54,24.3,,,
2017-12-21T14:11:59.106Z,,,54,24.3,,31.1,
2017-12-21T14:12:09.209Z,,,54,24.3,,,
2017-12-21T14:12:19.109Z,,,54,24.2,,,
2017-12-21T14:12:29.108Z,,,54,24.2,,,
2017-12-21T14:12:39.118Z,,,54,24.2,,,
2017-12-21T14:12:49.110Z,,,54,24.2,,,
2017-12-21T14:12:59.109Z,,,54,24.2,,,
2017-12-21T14:13:09.207Z,,,54,24.2,,,
2017-12-21T14:13:19.114Z,,,54,24.2,,,
2017-12-21T14:13:29.128Z,,,54,24,,,
2017-12-21T14:13:39.105Z,,,54,24,,,
2017-12-21T14:13:49.106Z,,,54,24,,,
2017-12-21T14:13:59.107Z,,,54,24,,,
2017-12-21T14:14:09.228Z,,,54,24,,30.9,
2017-12-21T14:14:19.108Z,,,54,24,,30.9,
2017-12-21T14:14:29.126Z,,,54,23.9,,30.9,
2017-12-21T14:14:39.109Z,,,54,23.9,,30.9,
2017-12-21T14:14:49.105Z,,,54,23.9,,,
2017-12-21T14:14:59.107Z,,,54,23.9,,,
2017-12-21T14:15:09.211Z,,,54,23.9,,,
2017-12-21T14:15:19.111Z,,,54,23.9,,,
2017-12-21T14:15:29.106Z,,,54,23.9,,,
2017-12-21T14:15:39.115Z,,,54,23.8,,,
2017-12-21T14:15:49.113Z,,,54,23.8,,,
2017-12-21T14:15:59.111Z,,,54,23.8,,,
2017-12-21T14:16:09.208Z,,,54,23.8,,,
2017-12-21T14:16:19.108Z,,,54,23.8,,,
2017-12-21T14:16:29.114Z,,,54,23.8,,,
2017-12-21T14:16:39.108Z,,,54,23.8,,,
2017-12-21T14:16:49.110Z,,,54,23.7,,,
2017-12-21T14:16:59.113Z,1,0,54,23.7,,32.3,44
2017-12-21T14:17:09.215Z,,,54,23.7,,36,37
2017-12-21T14:17:19.118Z,,,54,23.7,,34.9,29
2017-12-21T14:17:29.121Z,,,54,23.7,,35.1,
2017-12-21T14:17:39.112Z,,,54,23.7,,35.2,
2017-12-21T14:17:49.112Z,,,54,23.7,,35.4,
2017-12-21T14:17:59.110Z,,,54,23.7,,35.3,
2017-12-21T14:18:09.223Z,,,54,23.8,,35.4,
2017-12-21T14:18:19.115Z,,,54,23.9,,35.5,
2017-12-21T14:18:29.114Z,,,54,24.2,,35.6,
2017-12-21T14:18:39.232Z,,,54,24.4,,35.7,
2017-12-21T14:18:49.115Z,,,54,24.5,,35.8,
2017-12-21T14:18:59.111Z,,,54,24.8,,36,
2017-12-21T14:19:09.212Z,,,54,24.9,,,
2017-12-21T14:19:19.116Z,,,54,25.1,,36.1,
2017-12-21T14:19:29.116Z,,,54,25.3,,,
2017-12-21T14:19:39.116Z,,,54,25.4,,,
2017-12-21T14:19:49.117Z,,,54,25.5,,36.2,
2017-12-21T14:19:59.149Z,,,54,25.6,,36.4,
2017-12-21T14:20:09.219Z,,,54,25.7,,36.5,
2017-12-21T14:20:19.129Z,,,54,25.9,,36.6,
2017-12-21T14:20:29.110Z,,,54,25.9,,36.8,
2017-12-21T14:20:39.110Z,,,54,26,,37.1,29
2017-12-21T14:20:49.116Z,,,54,26,,,
2017-12-21T14:20:59.110Z,,,54,26.1,,37.3,
2017-12-21T14:21:09.237Z,,,54,26.1,,37.5,
2017-12-21T14:21:19.119Z,,,54,26.2,,37.6,
2017-12-21T14:21:29.122Z,,,54,26.2,,37.8,
2017-12-21T14:21:39.137Z,,,54,26.3,,38,
2017-12-21T14:21:49.114Z,,,54,26.5,,,
2017-12-21T14:21:59.116Z,,,54,26.5,,38.2,
2017-12-21T14:22:09.215Z,,,54,26.6,,38.3,
2017-12-21T14:22:19.126Z,,,54,26.6,,38.4,
2017-12-21T14:22:29.119Z,,,54,26.7,,38.6,
2017-12-21T14:22:39.116Z,,,54,26.8,,38.8,
2017-12-21T14:22:49.224Z,,,54,26.9,,39.1,
2017-12-21T14:22:59.119Z,,,54,26.9,,,
2017-12-21T14:23:09.242Z,,,54,27.1,,39.3,
2017-12-21T14:23:19.115Z,,,54,27.2,,39.4,
2017-12-21T14:23:29.112Z,,,54,27.3,,39.6,30
2017-12-21T14:23:39.126Z,,,54,27.4,,39.7,29
2017-12-21T14:23:49.121Z,,,54,27.5,,39.8,30
2017-12-21T14:23:59.114Z,,,54,27.7,,40,30
2017-12-21T14:24:09.235Z,,,54,27.8,,40.1,29
2017-12-21T14:24:19.118Z,,,54,27.9,,40.3,
2017-12-21T14:24:29.118Z,,,54,28,,40.4,30
2017-12-21T14:24:39.118Z,,,54,28.1,,40.6,29
2017-12-21T14:24:49.114Z,,,54,28.3,,40.7,
2017-12-21T14:24:59.111Z,,,54,28.4,,40.9,
2017-12-21T14:25:09.219Z,,,54,28.5,,41,
2017-12-21T14:25:19.119Z,1,0,54,28.6,,40.8,0
2017-12-21T14:25:29.118Z,,,54,28.7,,38.8,
2017-12-21T14:25:39.112Z,,,54,28.9,,37.7,
2017-12-21T14:25:49.123Z,,,54,29,,36.9,
2017-12-21T14:25:59.117Z,,,54,29,,35.9,
2017-12-21T14:26:09.206Z,,,54,29.1,,35.8,
2017-12-21T14:26:19.112Z,,,54,29.2,,35.3,
2017-12-21T14:26:29.114Z,,,54,29.2,,34.8,
2017-12-21T14:26:39.121Z,,,54,29.3,,34.5,
2017-12-21T14:26:49.113Z,,,54,29.3,,34.2,
2017-12-21T14:26:59.115Z,,,54,29.3,,33.9,
2017-12-21T14:27:09.222Z,,,54,29.3,,33.7,
2017-12-21T14:27:19.113Z,,,54,29.3,,33.4,
2017-12-21T14:27:29.125Z,,,54,29.5,,33.2,
2017-12-21T14:27:39.115Z,,,54,29.5,,32.9,
2017-12-21T14:27:49.121Z,,,54,29.5,,32.8,
2017-12-21T14:27:59.120Z,,,54,29.5,,32.7,
2017-12-21T14:28:09.227Z,,,54,29.5,,32.5,
2017-12-21T14:28:19.114Z,,,54,29.5,,32.4,
2017-12-21T14:28:29.158Z,,,54,29.5,,,
2017-12-21T14:28:39.115Z,,,54,29.5,,,
2017-12-21T14:28:49.120Z,,,54,29.5,,,
2017-12-21T14:28:59.119Z,,,54,29.3,,32.3,
2017-12-21T14:29:09.203Z,,,54,29.5,,,
2017-12-21T14:29:19.116Z,,,54,29.5,,,
2017-12-21T14:29:29.130Z,,,54,29.5,,,
2017-12-21T14:29:39.116Z,,,54,29.5,,,
2017-12-21T14:29:49.116Z,,,54,29.5,,,
2017-12-21T14:29:59.116Z,,,54,29.5,,,
2017-12-21T14:30:09.206Z,,,54,29.5,,,
2017-12-21T14:30:19.118Z,,,54,29.5,,,
2017-12-21T14:30:29.129Z,,,54,29.3,,,
2017-12-21T14:30:39.136Z,,,54,29.3,,,
2017-12-21T14:30:49.115Z,,,54,29.3,,,
2017-12-21T14:30:59.124Z,,,54,29.3,,,
2017-12-21T14:31:09.231Z,,,54,29.2,,,
2017-12-21T14:31:19.138Z,,,54,29.2,,,
2017-12-21T14:31:29.156Z,,,54,29.2,,32.4,
2017-12-21T14:31:39.118Z,,,54,29.1,,,
2017-12-21T14:31:49.122Z,,,54,29.1,,,
2017-12-21T14:31:59.116Z,,,54,29.1,,,
2017-12-21T14:32:09.219Z,,,54,29,,32.5,
2017-12-21T14:32:19.118Z,,,54,29,,,
2017-12-21T14:32:29.122Z,,,54,29,,,
2017-12-21T14:32:39.119Z,,,54,28.9,,,
2017-12-21T14:32:49.122Z,,,54,28.9,,32.6,
2017-12-21T14:32:59.119Z,,,54,28.7,,,
2017-12-21T14:33:09.247Z,,,54,28.7,,,
2017-12-21T14:33:19.116Z,,,54,28.7,,32.7,
2017-12-21T14:33:29.120Z,,,54,28.6,,,
2017-12-21T14:33:39.120Z,,,54,28.6,,,
2017-12-21T14:33:49.118Z,,,54,28.5,,,
2017-12-21T14:33:59.117Z,,,54,28.5,,,
2017-12-21T14:34:09.250Z,,,54,28.4,,,
2017-12-21T14:34:19.119Z,,,54,28.4,,32.8,
2017-12-21T14:34:29.124Z,,,54,28.3,,,
2017-12-21T14:34:39.120Z,,,54,28.3,,,
2017-12-21T14:34:49.121Z,,,54,28.1,,,
2017-12-21T14:34:59.121Z,,,54,28.1,,,
2017-12-21T14:35:09.221Z,,,54,28,,,
2017-12-21T14:35:19.118Z,,,54,28,,,
2017-12-21T14:35:29.123Z,,,54,27.9,,,
2017-12-21T14:35:39.117Z,,,54,27.9,,,
2017-12-21T14:35:49.119Z,,,54,27.8,,,
2017-12-21T14:35:59.118Z,,,54,27.8,,,
2017-12-21T14:36:09.232Z,,,54,27.8,,,
2017-12-21T14:36:19.123Z,,,54,27.7,,,
2017-12-21T14:36:29.121Z,,,54,27.5,,,
2017-12-21T14:36:39.123Z,,,54,27.5,,,
2017-12-21T14:36:49.122Z,,,54,27.5,,,
2017-12-21T14:36:59.119Z,,,54,27.4,,,
