Time,PrimTSet,HwTOutlet,HwActive,HwTSet,ActPow,PrimT,ChActive
2017-12-15T10:42:14.077Z,,21.7,,54,,34.9,
2017-12-15T10:42:24.076Z,,21.6,,54,,34.5,
2017-12-15T10:42:34.091Z,,21.5,,54,,33.6,
2017-12-15T10:43:00.921Z,,21.3,,54,,32.9,
2017-12-15T10:43:00.922Z,,21.2,,54,,32.5,
2017-12-15T10:43:04.167Z,,21.2,,54,,31.9,
2017-12-15T10:43:14.081Z,,21.2,,54,,31.8,
2017-12-15T10:43:24.094Z,,21.1,,54,,31.5,
2017-12-15T10:43:34.084Z,,21.1,,54,,31.2,
2017-12-15T10:43:44.076Z,,20.9,,54,,30.9,
2017-12-15T10:43:54.079Z,,20.9,,54,,30.8,
2017-12-15T10:44:04.198Z,,20.8,,54,,30.6,
2017-12-15T10:44:14.077Z,,20.8,,54,,30.5,
2017-12-15T10:44:24.079Z,,20.8,,54,,30.4,
2017-12-15T10:44:34.091Z,,20.8,,54,,30.3,
2017-12-15T10:44:44.077Z,,20.6,,54,,30.2,
2017-12-15T10:44:54.086Z,,20.5,,54,,30.1,
2017-12-15T10:45:04.180Z,,20.5,,54,,,
2017-12-15T10:45:14.101Z,,20.4,,54,,,
2017-12-15T10:45:24.078Z,,20.4,,54,,30.2,
2017-12-15T10:45:34.080Z,,20.5,,54,,30.1,
2017-12-15T10:45:44.090Z,,20.5,,54,,,
2017-12-15T10:45:54.189Z,5,20.5,0,54,,30.2,0
2017-12-15T10:46:04.178Z,61,20.2,0,54,,,2
2017-12-15T10:46:14.079Z,,20.1,,54,,,
2017-12-15T10:46:24.084Z,,19.8,,54,,,
2017-12-15T10:46:34.112Z,,19.7,,54,,,
2017-12-15T10:46:44.090Z,,19.4,,54,,,
2017-12-15T10:46:54.077Z,,19.3,,54,,,
2017-12-15T10:47:04.178Z,,19.2,,54,,,
2017-12-15T10:47:14.078Z,,18.9,,54,,,
2017-12-15T10:47:24.082Z,,18.8,,54,,,
2017-12-15T10:47:34.138Z,,18.6,,54,,,
2017-12-15T10:47:44.106Z,,18.5,,54,,30.3,
2017-12-15T10:47:54.077Z,,18.2,,54,,,
2017-12-15T10:48:04.175Z,,18.1,,54,,,
2017-12-15T10:48:14.084Z,,18.1,,54,,30.4,
2017-12-15T10:48:24.077Z,,17.9,,54,,,
2017-12-15T10:48:34.081Z,5,17.8,0,54,,,0
2017-12-15T10:48:44.093Z,,17.7,,54,,30.5,
2017-12-15T10:48:54.095Z,61,17.5,0,54,,,2
2017-12-15T10:49:04.182Z,,17.5,,54,,,
2017-12-15T10:49:14.098Z,,17.4,,54,,30.6,
2017-12-15T10:49:24.117Z,5,17.3,0,54,,,0
2017-12-15T10:49:34.107Z,61,17.1,0,54,,,2
2017-12-15T10:49:44.081Z,,17.1,,54,,30.7,
2017-12-15T10:49:54.082Z,,17,,54,,,
2017-12-15T10:50:04.181Z,5,17,0,54,,,0
2017-12-15T10:50:14.081Z,61,16.8,0,54,,,2
2017-12-15T10:50:24.082Z,,16.8,,54,,,
2017-12-15T10:50:34.092Z,,16.7,,54,,30.8,
2017-12-15T10:50:44.082Z,,16.7,,54,,,
2017-12-15T10:50:54.083Z,,16.5,,54,,,
2017-12-15T10:51:04.194Z,,16.5,,54,,,
2017-12-15T10:51:14.153Z,,16.5,,54,,,
2017-12-15T10:51:24.086Z,,16.4,,54,,,
2017-12-15T10:51:34.087Z,,16.4,,54,,,
2017-12-15T10:51:44.089Z,,16.2,,54,,30.9,
2017-12-15T10:51:54.085Z,,16.2,,54,,,
2017-12-15T10:52:04.182Z,,16.2,,54,,,
2017-12-15T10:52:14.085Z,,16.2,,54,,,
2017-12-15T10:52:24.079Z,,16.1,,54,,,
2017-12-15T10:52:34.083Z,,16.1,,54,,,
2017-12-15T10:52:44.093Z,,16.1,,54,,,
2017-12-15T10:52:54.081Z,,16.1,,54,,,
2017-12-15T10:53:04.175Z,,15.9,,54,,,
2017-12-15T10:53:14.086Z,,15.9,,54,,30.8,
2017-12-15T10:53:24.086Z,,15.9,,54,,30.9,
2017-12-15T10:53:34.124Z,,15.7,,54,,30.8,
2017-12-15T10:53:44.119Z,,15.7,,54,,,
2017-12-15T10:53:54.101Z,,15.7,,54,,,
2017-12-15T10:54:04.206Z,,15.7,,54,,,
2017-12-15T10:54:14.080Z,,15.6,,54,,,
2017-12-15T10:54:24.088Z,,15.6,,54,,,
2017-12-15T10:54:34.084Z,,15.6,,54,,,
2017-12-15T10:54:44.088Z,,15.6,,54,,,
2017-12-15T10:54:54.084Z,,15.6,,54,,,
2017-12-15T10:55:04.179Z,,15.4,,54,,,
2017-12-15T10:55:14.098Z,,15.4,,54,,,
2017-12-15T10:55:24.086Z,,15.4,,54,,,
2017-12-15T10:55:34.086Z,,15.4,,54,,,
2017-12-15T10:55:44.092Z,,15.4,,54,,,
2017-12-15T10:55:54.096Z,,15.4,,54,,30.7,
2017-12-15T10:56:04.183Z,,15.3,,54,,,
2017-12-15T10:56:14.086Z,,15.3,,54,,,
2017-12-15T10:56:24.106Z,,15.3,,54,,,
2017-12-15T10:56:34.086Z,,15.3,,54,,,
2017-12-15T10:56:44.094Z,,15.3,,54,,,
2017-12-15T10:56:54.083Z,,15.3,,54,,,
2017-12-15T10:57:04.195Z,,15.3,,54,,,
2017-12-15T10:57:14.082Z,,15.1,,54,,,
2017-12-15T10:57:24.086Z,,15.1,,54,,,
2017-12-15T10:57:34.087Z,,15.1,,54,,30.6,
2017-12-15T10:57:44.137Z,,15.1,,54,,,
2017-12-15T10:57:54.088Z,,15.1,,54,,,
2017-12-15T10:58:04.182Z,,15.1,,54,,,
2017-12-15T10:58:14.083Z,,15.1,,54,,,
2017-12-15T10:58:24.084Z,,15.1,,54,,,
2017-12-15T10:58:34.090Z,61,15.1,0,54,0,30.6,2
2017-12-15T10:58:44.106Z,,15,,54,,,
2017-12-15T10:58:54.093Z,,15,,54,,,
2017-12-15T10:59:04.183Z,,15,,54,,,
2017-12-15T10:59:14.089Z,,15,,54,,,
2017-12-15T10:59:24.096Z,,15,,54,,30.5,
2017-12-15T10:59:34.084Z,,15,,54,,,
2017-12-15T10:59:44.087Z,,15,,54,,,
2017-12-15T10:59:54.085Z,,15,,54,,,
2017-12-15T11:00:04.184Z,,15,,54,,,
2017-12-15T11:00:14.085Z,,15,,54,,,
2017-12-15T11:00:24.086Z,,15,,54,,,
2017-12-15T11:00:34.091Z,,14.8,,54,,,
2017-12-15T11:00:44.086Z,,14.8,,54,,,
2017-12-15T11:00:54.087Z,,14.8,,54,,,
2017-12-15T11:01:04.176Z,,14.8,,54,,,
2017-12-15T11:01:14.094Z,,14.8,,54,,30.4,
2017-12-15T11:01:24.090Z,,14.8,,54,,,
2017-12-15T11:01:34.089Z,,14.8,,54,,,
2017-12-15T11:01:44.111Z,,14.8,,54,,,
2017-12-15T11:01:54.103Z,,14.8,0,54,,,2
2017-12-15T11:02:04.193Z,,14.8,,54,37,35.1,
2017-12-15T11:02:14.087Z,,14.8,,54,29,34.8,
2017-12-15T11:02:24.093Z,,15.1,,54,,34.2,
2017-12-15T11:02:34.101Z,,15.7,,54,,35.6,
2017-12-15T11:02:44.089Z,,16.4,,54,,35.9,
2017-12-15T11:02:54.179Z,,17,,54,,36,
2017-12-15T11:03:04.191Z,,17.5,,54,,,
2017-12-15T11:03:14.088Z,,18.1,,54,,36.1,
2017-12-15T11:03:24.089Z,,18.6,,54,,36.2,
2017-12-15T11:03:34.277Z,,19,,54,29,36.3,
2017-12-15T11:03:44.088Z,,19.2,,54,,36.4,
2017-12-15T11:03:54.088Z,,19.4,,54,,36.5,
2017-12-15T11:04:04.210Z,,19.6,,54,,36.7,
2017-12-15T11:04:14.090Z,,19.7,,54,,36.8,
2017-12-15T11:04:24.092Z,,20,,54,,37.1,
2017-12-15T11:04:34.101Z,,20.1,,54,,37.3,
2017-12-15T11:04:44.118Z,,20.2,,54,,37.5,
2017-12-15T11:04:54.098Z,,20.2,,54,30,37.6,
2017-12-15T11:05:04.190Z,,20.4,,54,,37.8,
2017-12-15T11:05:14.092Z,,20.5,,54,30,38,
2017-12-15T11:05:24.092Z,,20.6,,54,29,38.2,
2017-12-15T11:05:34.089Z,,20.9,,54,,38.3,
2017-12-15T11:05:44.090Z,,21.1,,54,,38.5,
2017-12-15T11:05:54.092Z,,21.2,,54,,38.7,
2017-12-15T11:06:04.192Z,,21.2,,54,,38.8,
2017-12-15T11:06:14.093Z,,21.3,,54,,39.1,
2017-12-15T11:06:24.096Z,,21.6,,54,,39.3,
2017-12-15T11:06:34.121Z,,21.7,,54,,39.5,
2017-12-15T11:06:44.109Z,,21.9,,54,30,39.6,
2017-12-15T11:06:54.091Z,,22,,54,29,39.8,
2017-12-15T11:07:04.192Z,,22,,54,29,40,
2017-12-15T11:07:14.091Z,,22.1,,54,,40.1,
2017-12-15T11:07:24.093Z,,22.2,,54,,40.3,
2017-12-15T11:07:34.096Z,,22.4,,54,,40.5,
2017-12-15T11:07:44.091Z,,22.4,,54,,40.6,
2017-12-15T11:07:54.094Z,,22.5,0,54,0,39.9,2
2017-12-15T11:08:04.195Z,,22.5,,54,,37.7,
2017-12-15T11:08:14.092Z,,22.4,,54,,36.7,
2017-12-15T11:08:24.095Z,,22.4,,54,,35.9,
2017-12-15T11:08:34.097Z,,22.4,,54,,34.9,
2017-12-15T11:08:44.101Z,,22.2,,54,,34.6,
2017-12-15T11:08:54.097Z,,22.1,,54,,34.2,
2017-12-15T11:09:04.284Z,,22.1,,54,,33.8,
2017-12-15T11:09:14.095Z,,22,,54,,33.4,
2017-12-15T11:09:24.090Z,,22,,54,,32.9,
2017-12-15T11:09:34.139Z,,21.9,,54,,32.8,
2017-12-15T11:09:44.101Z,,21.9,,54,,32.6,
2017-12-15T11:09:54.108Z,,21.7,,54,,32.4,
2017-12-15T11:10:04.192Z,,21.7,,54,,32.3,
2017-12-15T11:10:14.095Z,,21.7,,54,,32.1,
2017-12-15T11:10:24.094Z,,21.6,,54,,31.9,
2017-12-15T11:10:34.092Z,,21.5,,54,,,
2017-12-15T11:10:44.097Z,,21.3,,54,,31.8,
2017-12-15T11:10:54.117Z,,21.2,,54,,31.7,
2017-12-15T11:11:04.211Z,,21.2,,54,,,
2017-12-15T11:11:14.108Z,,21.1,,54,,,
2017-12-15T11:11:24.105Z,,21.2,,54,,,
2017-12-15T11:11:34.108Z,,21.3,,54,,,
2017-12-15T11:11:44.107Z,,21.3,,54,,,
2017-12-15T11:11:54.099Z,,21.2,,54,,,
2017-12-15T11:12:04.196Z,,20.9,,54,,,
2017-12-15T11:12:14.095Z,,20.6,,54,,,
2017-12-15T11:12:24.100Z,,20.4,,54,,,
2017-12-15T11:12:34.101Z,,20.1,,54,,,
2017-12-15T11:12:44.092Z,,20,,54,,,
2017-12-15T11:12:54.100Z,,19.8,,54,,,
2017-12-15T11:13:04.222Z,,19.6,,54,,,
2017-12-15T11:13:14.096Z,,19.4,,54,,,
2017-12-15T11:13:24.097Z,5,19.3,0,54,,,0
2017-12-15T11:13:34.109Z,61,19,0,54,,,2
2017-12-15T11:13:44.099Z,,18.9,,54,,31.8,
2017-12-15T11:13:54.099Z,,18.8,,54,,,
2017-12-15T11:14:04.219Z,,18.6,,54,,,
2017-12-15T11:14:14.109Z,,18.5,,54,,31.9,
2017-12-15T11:14:24.098Z,5,18.4,0,54,,,0
2017-12-15T11:14:34.119Z,,18.2,,54,,32,
2017-12-15T11:14:44.102Z,,18.1,,54,,,
2017-12-15T11:14:54.104Z,61,18.1,0,54,,,2
2017-12-15T11:15:04.194Z,,17.9,,54,,32.1,
2017-12-15T11:15:14.103Z,,17.8,,54,,,
2017-12-15T11:15:24.104Z,,17.7,,54,,,
2017-12-15T11:15:34.120Z,,17.5,,54,,32.2,
2017-12-15T11:15:44.098Z,,17.5,,54,,,
2017-12-15T11:15:54.099Z,,17.4,,54,,,
2017-12-15T11:16:04.197Z,,17.3,,54,,,
2017-12-15T11:16:14.101Z,,17.3,,54,,,
2017-12-15T11:16:24.102Z,,17.1,,54,,32.3,
2017-12-15T11:16:34.095Z,,17.1,,54,,,
2017-12-15T11:16:44.111Z,,17,,54,,,
2017-12-15T11:16:54.095Z,,17,,54,,,
2017-12-15T11:17:04.186Z,,17,,54,,,
2017-12-15T11:17:14.100Z,,16.8,,54,,,
2017-12-15T11:17:24.098Z,,16.8,,54,,,
2017-12-15T11:17:34.117Z,,16.7,,54,,,
2017-12-15T11:17:44.106Z,,16.7,,54,,,
2017-12-15T11:17:54.101Z,,16.7,,54,,,
2017-12-15T11:18:04.221Z,,16.5,,54,,,
2017-12-15T11:18:14.108Z,,16.5,,54,,,
2017-12-15T11:18:24.128Z,,16.5,,54,,,
2017-12-15T11:18:34.107Z,,16.4,,54,,,
2017-12-15T11:18:44.123Z,,16.4,,54,,,
2017-12-15T11:18:54.098Z,,16.4,,54,,,
2017-12-15T11:19:04.198Z,,16.2,,54,,,
2017-12-15T11:19:14.100Z,,16.2,,54,,,
2017-12-15T11:19:24.126Z,,16.2,,54,,,
2017-12-15T11:19:34.128Z,,16.2,,54,,,
2017-12-15T11:19:44.099Z,,16.1,,54,,,
2017-12-15T11:19:54.101Z,,16.1,,54,,32.2,
2017-12-15T11:20:04.206Z,,16.1,,54,,,
2017-12-15T11:20:14.153Z,,16.1,,54,,,
2017-12-15T11:20:24.155Z,,16.1,,54,,,
2017-12-15T11:20:34.160Z,,15.9,,54,,,
2017-12-15T11:20:44.151Z,,15.9,,54,,,
2017-12-15T11:20:54.151Z,,15.9,,54,,,
2017-12-15T11:21:04.238Z,,15.9,,54,,,
2017-12-15T11:21:14.109Z,,15.7,,54,,32.1,
2017-12-15T11:21:24.104Z,,15.7,,54,,,
2017-12-15T11:21:34.112Z,,15.7,,54,,,
2017-12-15T11:21:44.106Z,,15.7,,54,,,
2017-12-15T11:21:54.117Z,,15.7,,54,,,
2017-12-15T11:22:04.193Z,,15.7,,54,,,
2017-12-15T11:22:14.102Z,,15.7,,54,,,
2017-12-15T11:22:24.125Z,,15.6,,54,,,
2017-12-15T11:22:34.103Z,,15.6,,54,,32,
2017-12-15T11:22:44.099Z,,15.6,,54,,,
2017-12-15T11:22:54.107Z,,15.6,,54,,,
2017-12-15T11:23:04.203Z,,15.6,,54,,,
2017-12-15T11:23:14.101Z,,15.4,,54,,,
2017-12-15T11:23:24.100Z,,15.4,,54,,,
2017-12-15T11:23:34.109Z,,15.4,,54,,,
2017-12-15T11:23:44.102Z,,15.4,,54,,,
2017-12-15T11:23:54.105Z,,15.4,,54,,32,
2017-12-15T11:24:04.230Z,,15.4,,54,,31.9,
2017-12-15T11:24:14.104Z,,15.4,,54,,,
2017-12-15T11:24:24.121Z,,15.4,,54,,,
2017-12-15T11:24:34.106Z,,15.4,,54,,,
2017-12-15T11:24:44.100Z,,15.4,,54,,,
2017-12-15T11:24:54.174Z,,15.4,,54,,,
2017-12-15T11:25:04.206Z,,15.3,,54,,,
2017-12-15T11:25:14.105Z,,15.3,,54,,,
2017-12-15T11:25:24.105Z,,15.3,,54,,31.8,
2017-12-15T11:25:34.106Z,,15.3,,54,,,
2017-12-15T11:25:44.101Z,,15.3,,54,,,
2017-12-15T11:25:54.107Z,,15.3,,54,,,
2017-12-15T11:26:04.196Z,,15.3,,54,,,
2017-12-15T11:26:14.104Z,,15.3,,54,,,
2017-12-15T11:26:24.107Z,,15.3,,54,,,
2017-12-15T11:26:34.106Z,,15.3,,54,,,
2017-12-15T11:26:44.107Z,,15.1,,54,,,
2017-12-15T11:26:54.105Z,,15.1,,54,,,
2017-12-15T11:27:04.193Z,,15.1,,54,,,
2017-12-15T11:27:14.107Z,,15.1,,54,,31.7,
2017-12-15T11:27:24.110Z,,15.1,,54,,,
2017-12-15T11:27:34.116Z,,15.1,,54,,,
2017-12-15T11:27:44.109Z,,15.1,,54,,,
2017-12-15T11:27:54.129Z,,15.1,,54,,,
2017-12-15T11:28:04.216Z,,15.1,,54,,,
2017-12-15T11:28:14.114Z,,15.1,,54,,,
2017-12-15T11:28:24.109Z,,15.1,,54,,,
2017-12-15T11:28:34.109Z,,15.1,,54,,,
2017-12-15T11:28:44.121Z,,15.1,,54,,,
2017-12-15T11:28:54.105Z,,15.1,,54,,31.6,
2017-12-15T11:29:04.194Z,,15.1,,54,,,
2017-12-15T11:29:14.105Z,,15.1,,54,,,
2017-12-15T11:29:24.103Z,,15.1,,54,,,
2017-12-15T11:29:34.106Z,,15.1,,54,,,
2017-12-15T11:29:44.116Z,,15,,54,,,
2017-12-15T11:29:54.103Z,,15,,54,,,
2017-12-15T11:30:04.208Z,,15,,54,,,
2017-12-15T11:30:14.109Z,,15,,54,,,
2017-12-15T11:30:24.110Z,,15,,54,,,
2017-12-15T11:30:34.116Z,,15,,54,,,
2017-12-15T11:30:44.111Z,,15,,54,,,
2017-12-15T11:30:54.105Z,,15,,54,,31.5,
2017-12-15T11:31:04.213Z,,15,,54,,,
2017-12-15T11:31:14.104Z,,15,,54,,,
2017-12-15T11:31:24.108Z,,15,,54,,,
2017-12-15T11:31:34.110Z,,15,,54,,,
2017-12-15T11:31:44.104Z,,15,,54,,,
2017-12-15T11:31:54.106Z,,15,,54,,,
2017-12-15T11:32:04.202Z,,15,,54,,,
2017-12-15T11:32:14.107Z,,14.8,,54,,,
2017-12-15T11:32:24.117Z,,14.8,,54,,,
2017-12-15T11:32:34.113Z,,14.8,,54,,,
2017-12-15T11:32:44.126Z,,14.8,,54,,,
2017-12-15T11:32:54.110Z,,14.8,,54,,,
2017-12-15T11:33:04.210Z,,14.8,,54,,,
2017-12-15T11:33:14.111Z,,14.8,0,54,45,32.1,2
2017-12-15T11:33:24.105Z,,14.8,,54,37,36,
2017-12-15T11:33:34.113Z,,14.8,,54,29,35.8,
2017-12-15T11:33:44.116Z,,15.1,,54,,35.2,
2017-12-15T11:33:54.111Z,,15.9,,54,,35.7,
2017-12-15T11:34:04.235Z,,16.5,,54,,35.8,
2017-12-15T11:34:14.125Z,,17.1,,54,,35.9,
2017-12-15T11:34:24.118Z,,17.8,,54,,35.8,
2017-12-15T11:34:34.156Z,,18.2,,54,,,
2017-12-15T11:34:44.109Z,,18.5,,54,,,
2017-12-15T11:34:54.108Z,,18.8,,54,,,
2017-12-15T11:35:04.209Z,,19.2,,54,30,35.9,
2017-12-15T11:35:14.113Z,,19.4,,54,29,36,
2017-12-15T11:35:24.108Z,,19.6,,54,,36.2,
2017-12-15T11:35:34.114Z,,19.7,,54,,36.3,
2017-12-15T11:35:44.112Z,,19.8,,54,,36.5,
2017-12-15T11:35:54.108Z,,20,,54,,36.6,
2017-12-15T11:36:04.201Z,,20.1,,54,,36.9,
2017-12-15T11:36:14.118Z,,20.2,,54,,37.1,
2017-12-15T11:36:24.108Z,,20.4,,54,30,37.3,
2017-12-15T11:36:34.109Z,,20.5,,54,,37.5,
2017-12-15T11:36:44.123Z,,20.6,,54,29,37.8,
2017-12-15T11:36:54.111Z,,20.8,,54,,38,
2017-12-15T11:37:04.209Z,,20.9,,54,,38.1,
2017-12-15T11:37:14.113Z,,20.9,,54,,38.3,
2017-12-15T11:37:24.115Z,,20.9,,54,,38.5,
2017-12-15T11:37:34.109Z,,21.1,,54,,38.7,
2017-12-15T11:37:44.110Z,,21.2,,54,,38.8,
2017-12-15T11:37:54.110Z,,21.5,,54,,39.1,
2017-12-15T11:38:04.210Z,,21.6,,54,,39.3,
2017-12-15T11:38:14.111Z,,21.7,,54,,39.4,
2017-12-15T11:38:24.123Z,,21.7,,54,,39.6,
2017-12-15T11:38:34.123Z,,21.9,,54,,39.8,
2017-12-15T11:38:44.112Z,,21.9,,54,30,40,
2017-12-15T11:38:54.112Z,,22,,54,29,40.1,
2017-12-15T11:39:04.229Z,,22.1,,54,,40.2,
2017-12-15T11:39:14.112Z,,22.2,,54,,40.4,
2017-12-15T11:39:24.125Z,,22.5,,54,30,40.6,
2017-12-15T11:39:34.115Z,,22.6,,54,,40.7,
2017-12-15T11:39:44.150Z,,22.6,,54,29,40.9,
2017-12-15T11:39:54.115Z,,22.7,,54,,41.1,
2017-12-15T11:40:04.213Z,,22.7,,54,,41.2,
2017-12-15T11:40:14.149Z,,22.8,,54,30,41.4,
2017-12-15T11:40:24.111Z,,23,,54,29,41.5,
2017-12-15T11:40:34.117Z,,23.1,,54,,41.7,
2017-12-15T11:40:44.114Z,,23.3,,54,,41.8,
2017-12-15T11:40:54.109Z,,23.4,,54,,42,
2017-12-15T11:41:04.210Z,,23.3,,54,,42.1,
2017-12-15T11:41:14.115Z,,23.3,,54,,42.3,
2017-12-15T11:41:24.112Z,,23.3,,54,,42.4,
2017-12-15T11:41:34.111Z,,23.4,,54,,42.7,
2017-12-15T11:41:44.116Z,,23.7,,54,,42.8,
2017-12-15T11:41:54.114Z,,23.8,,54,,43,
2017-12-15T11:42:04.215Z,,23.9,,54,,43.1,
2017-12-15T11:42:14.113Z,,24,,54,,43.2,
2017-12-15T11:42:24.113Z,,24,0,54,0,43.4,2
2017-12-15T11:42:34.115Z,,24.3,,54,,40.8,
2017-12-15T11:42:44.133Z,,24.3,,54,,39.6,
2017-12-15T11:42:54.116Z,,24.3,,54,,38.8,
2017-12-15T11:43:04.206Z,,24,,54,,37.9,
2017-12-15T11:43:14.113Z,,23.9,,54,,37.5,
2017-12-15T11:43:24.127Z,,23.9,,54,,36.9,
2017-12-15T11:43:34.114Z,,23.7,,54,,36.6,
2017-12-15T11:43:44.115Z,,23.7,,54,,36.2,
2017-12-15T11:43:54.117Z,,23.6,,54,,35.9,
2017-12-15T11:44:04.232Z,,23.4,,54,,35.6,
2017-12-15T11:44:14.114Z,,23.3,,54,,35.3,
2017-12-15T11:44:24.122Z,,23.2,,54,,34.9,
2017-12-15T11:44:34.121Z,,23.1,,54,,34.8,
2017-12-15T11:44:44.119Z,,23,,54,,34.7,
2017-12-15T11:44:54.124Z,,22.8,,54,,34.5,
2017-12-15T11:45:04.217Z,,22.8,,54,,34.3,
2017-12-15T11:45:14.201Z,,22.8,,54,,34.2,
2017-12-15T11:45:24.214Z,,22.7,,54,,34,
2017-12-15T11:45:34.196Z,,22.6,,54,,,
2017-12-15T11:45:44.210Z,,22.5,,54,,,
2017-12-15T11:45:54.209Z,,22.6,,54,,,
2017-12-15T11:46:04.307Z,,22.7,,54,,,
2017-12-15T11:46:14.129Z,,22.7,,54,,,
2017-12-15T11:46:24.113Z,,22.6,,54,,,
2017-12-15T11:46:34.119Z,,22.2,,54,,,
2017-12-15T11:46:44.117Z,,22,,54,,,
2017-12-15T11:46:54.118Z,,21.7,,54,,34,
2017-12-15T11:47:04.253Z,,21.3,,54,,34,
2017-12-15T11:47:14.119Z,,21.1,,54,,,
2017-12-15T11:47:24.115Z,,20.9,,54,,,
2017-12-15T11:47:34.122Z,,20.6,,54,,,
2017-12-15T11:47:44.117Z,,20.4,,54,,,
2017-12-15T11:47:54.123Z,,20.2,,54,,,
2017-12-15T11:48:04.217Z,,20.1,,54,,,
2017-12-15T11:48:14.122Z,,19.8,,54,,34.1,
2017-12-15T11:48:24.271Z,,19.7,,54,,,
2017-12-15T11:48:34.137Z,,19.6,,54,,,
2017-12-15T11:48:52.418Z,,19.4,,54,,34.2,
2017-12-15T11:48:54.118Z,,19.3,,54,,,
2017-12-15T11:49:04.218Z,,19.2,,54,,34.3,
2017-12-15T11:49:14.118Z,,19,,54,,,
2017-12-15T11:49:24.118Z,,18.9,,54,,34.4,
2017-12-15T11:49:34.123Z,,18.8,,54,,,
2017-12-15T11:49:44.130Z,,18.6,,54,,,
2017-12-15T11:49:54.118Z,,18.5,,54,,34.5,
2017-12-15T11:50:04.226Z,,18.5,,54,,,
2017-12-15T11:50:14.120Z,,18.4,,54,,,
2017-12-15T11:50:24.116Z,,18.2,,54,,,
2017-12-15T11:50:34.124Z,,18.2,,54,,,
2017-12-15T11:50:44.116Z,,18.1,,54,,34.6,
2017-12-15T11:50:54.125Z,,18.1,,54,,,
2017-12-15T11:51:04.225Z,,17.9,,54,,,
2017-12-15T11:51:14.119Z,,17.9,,54,,,
2017-12-15T11:51:24.122Z,,17.8,,54,,,
2017-12-15T11:51:34.116Z,,17.8,,54,,,
2017-12-15T11:51:44.116Z,,17.7,,54,,,
2017-12-15T11:51:54.118Z,,17.7,,54,,,
2017-12-15T11:52:04.220Z,,17.7,,54,,,
2017-12-15T11:52:14.117Z,,17.5,,54,,,
2017-12-15T11:52:24.121Z,5,17.5,0,54,,,0
2017-12-15T11:52:34.124Z,61,17.4,0,54,,,2
2017-12-15T11:52:44.122Z,,17.4,,54,,,
2017-12-15T11:52:54.119Z,5,17.4,0,54,,,0
2017-12-15T11:53:04.218Z,,17.3,,54,,,
2017-12-15T11:53:14.118Z,,17.3,,54,,,
2017-12-15T11:53:24.118Z,,17.3,,54,,34.5,
2017-12-15T11:53:34.122Z,,17.1,,54,,,
2017-12-15T11:53:44.120Z,,17.1,,54,,,
2017-12-15T11:53:54.125Z,61,17.1,0,54,,,2
2017-12-15T11:54:04.238Z,,17,,54,,,
2017-12-15T11:54:14.124Z,,17,,54,,,
2017-12-15T11:54:24.119Z,,17,,54,,,
2017-12-15T11:54:34.137Z,,17,,54,,34.4,
2017-12-15T11:54:44.120Z,,16.8,,54,,,
2017-12-15T11:54:54.121Z,,16.8,,54,,,
2017-12-15T11:55:04.220Z,,16.8,,54,,,
2017-12-15T11:55:14.120Z,,16.7,,54,,,
2017-12-15T11:55:24.121Z,,16.7,,54,,,
2017-12-15T11:55:34.125Z,,16.7,,54,,34.3,
2017-12-15T11:55:44.121Z,,16.5,,54,,,
2017-12-15T11:55:54.123Z,,16.5,,54,,,
2017-12-15T11:56:04.254Z,,16.5,,54,,,
2017-12-15T11:56:14.122Z,,16.5,,54,,,
2017-12-15T11:56:24.119Z,,16.5,,54,,,
2017-12-15T11:56:34.124Z,,16.5,,54,,,
2017-12-15T11:56:44.122Z,,16.5,,54,,,
2017-12-15T11:56:54.128Z,,16.4,,54,,34.2,
2017-12-15T11:57:04.221Z,,16.4,,54,,,
2017-12-15T11:57:14.121Z,,16.4,,54,,,
2017-12-15T11:57:24.130Z,,16.4,,54,,,
2017-12-15T11:57:34.128Z,,16.2,,54,,,
2017-12-15T11:57:44.125Z,,16.2,,54,,,
2017-12-15T11:57:54.124Z,,16.2,,54,,34.1,
2017-12-15T11:58:04.227Z,,16.2,,54,,,
2017-12-15T11:58:14.124Z,,16.2,,54,,,
2017-12-15T11:58:24.123Z,,16.2,,54,,,
2017-12-15T11:58:34.155Z,61,16.2,0,54,0,34.1,2
2017-12-15T11:58:44.122Z,,16.1,,54,,,
2017-12-15T11:58:54.123Z,,16.1,,54,,,
2017-12-15T11:59:04.224Z,,16.1,,54,,34,
2017-12-15T11:59:14.127Z,,16.1,,54,,,
2017-12-15T11:59:24.122Z,,15.9,,54,,,
2017-12-15T11:59:34.127Z,,15.9,,54,,,
2017-12-15T11:59:44.126Z,,15.9,,54,,,
2017-12-15T11:59:54.125Z,,15.9,,54,,,
2017-12-15T12:00:04.224Z,,15.9,,54,,,
2017-12-15T12:00:14.127Z,,15.9,,54,,34,
2017-12-15T12:00:24.127Z,,15.9,,54,,33.9,
2017-12-15T12:00:34.123Z,,15.9,,54,,,
2017-12-15T12:00:44.128Z,,15.9,,54,,,
2017-12-15T12:00:54.126Z,,15.9,,54,,,
2017-12-15T12:01:04.212Z,,15.7,,54,,,
2017-12-15T12:01:14.124Z,,15.7,,54,,,
2017-12-15T12:01:24.123Z,,15.7,,54,,,
2017-12-15T12:01:34.131Z,,15.7,,54,,,
2017-12-15T12:01:44.125Z,,15.7,,54,,,
2017-12-15T12:01:54.129Z,,15.7,,54,,33.8,
