Time,PrimTSet,HwActive,PrimT,HwTOutlet,ChActive,ActPow,HwTSet
2018-01-13T05:40:04.641Z,,,49,31.5,,30,54
2018-01-13T05:40:14.817Z,,,49.1,31.6,,29,54
2018-01-13T05:40:24.561Z,,,49.2,31.8,,,54
2018-01-13T05:40:34.631Z,,,49.3,31.8,,,54
2018-01-13T05:40:44.561Z,,,,31.9,,,54
2018-01-13T05:40:54.563Z,,,49.4,32,,,54
2018-01-13T05:41:04.668Z,,,49.5,32,,,54
2018-01-13T05:41:14.700Z,,,49.6,32.1,,,54
2018-01-13T05:41:24.573Z,,,,32.2,,,54
2018-01-13T05:41:34.572Z,,,49.7,32.2,,,54
2018-01-13T05:41:44.628Z,,0,48.9,32.3,2,0,54
2018-01-13T05:41:54.783Z,,,46.8,32.4,,,54
2018-01-13T05:42:04.562Z,,,45.9,32.4,,,54
2018-01-13T05:42:14.795Z,,,45.4,32.4,,,54
2018-01-13T05:42:24.563Z,,,44.5,32.3,,,54
2018-01-13T05:42:34.566Z,,,43.9,32.3,,,54
2018-01-13T05:42:44.584Z,,,43.4,32.2,,,54
2018-01-13T05:42:54.645Z,,,42.9,32.2,,,54
2018-01-13T05:43:04.651Z,,,42.6,32.1,,,54
2018-01-13T05:43:14.664Z,,,42.1,32,,,54
2018-01-13T05:43:24.568Z,,,41.8,32,,,54
2018-01-13T05:43:34.565Z,,,41.5,31.9,,,54
2018-01-13T05:43:44.570Z,,,41.2,31.8,,,54
2018-01-13T05:43:54.576Z,,,41,31.6,,,54
2018-01-13T05:44:04.680Z,,,40.8,31.6,,,54
2018-01-13T05:44:14.696Z,,,40.6,31.5,,,54
2018-01-13T05:44:24.591Z,,,40.5,31.4,,,54
2018-01-13T05:44:34.572Z,,,40.3,31.4,,,54
2018-01-13T05:44:44.573Z,,,40.1,31.3,,,54
2018-01-13T05:44:54.643Z,,,,31.2,,,54
2018-01-13T05:45:04.649Z,,,,31,,,54
2018-01-13T05:45:14.665Z,,,,31,,,54
2018-01-13T05:45:24.595Z,,,,31,,,54
2018-01-13T05:45:34.676Z,,,40,31.2,,,54
2018-01-13T05:45:44.661Z,,,,31,,,54
2018-01-13T05:45:54.647Z,,,,30.9,,,54
2018-01-13T05:46:04.639Z,,,,30.7,,,54
2018-01-13T05:46:15.028Z,,,,30.4,,,54
2018-01-13T05:46:24.591Z,,,,30.2,,,54
2018-01-13T05:46:34.587Z,,,,29.8,,,54
2018-01-13T05:46:44.569Z,,,,29.6,,,54
2018-01-13T05:46:54.691Z,,,,29.3,,,54
2018-01-13T05:47:04.578Z,,,,29.1,,,54
2018-01-13T05:47:14.717Z,,,,28.7,,,54
2018-01-13T05:47:24.609Z,,,40.1,28.5,,,54
2018-01-13T05:47:34.564Z,,,,28.4,,,54
2018-01-13T05:47:44.625Z,,,,28.1,,,54
2018-01-13T05:47:54.565Z,,,40.2,27.9,,,54
2018-01-13T05:48:04.589Z,,,,27.8,,,54
2018-01-13T05:48:14.788Z,,,40.3,27.5,,,54
2018-01-13T05:48:24.568Z,,,,27.3,,,54
2018-01-13T05:48:34.564Z,,,40.4,27.2,,,54
2018-01-13T05:48:44.639Z,,,,27.1,,,54
2018-01-13T05:48:54.649Z,,,40.5,26.8,,,54
2018-01-13T05:49:04.671Z,,,,26.7,,,54
2018-01-13T05:49:14.736Z,,,,26.6,,,54
2018-01-13T05:49:24.570Z,,,40.6,26.5,,,54
2018-01-13T05:49:34.591Z,,,,26.3,,,54
2018-01-13T05:49:44.572Z,,,,26.2,,,54
2018-01-13T05:49:54.642Z,,,,26.1,,,54
2018-01-13T05:50:04.572Z,,,,26,,,54
2018-01-13T05:50:14.721Z,,0,40.7,25.9,2,,54
2018-01-13T05:50:24.572Z,,,45.1,25.7,,37,54
2018-01-13T05:50:34.583Z,,,45.9,25.6,,29,54
2018-01-13T05:50:44.602Z,,,44.2,25.6,,29,54
2018-01-13T05:50:54.580Z,,,45.2,25.9,,,54
2018-01-13T05:51:04.568Z,,,45.6,26.1,,,54
2018-01-13T05:51:14.720Z,,,45.5,26.5,,,54
2018-01-13T05:51:24.650Z,,,45.7,26.8,,,54
2018-01-13T05:51:34.571Z,,,,27.2,,,54
2018-01-13T05:51:44.605Z,,,45.8,27.5,,,54
2018-01-13T05:51:54.615Z,,,45.9,27.9,,30,54
2018-01-13T05:52:04.583Z,,,46,28.3,,29,54
2018-01-13T05:52:14.723Z,,,46.1,28.5,,,54
2018-01-13T05:52:24.581Z,,,46.2,28.6,,,54
2018-01-13T05:52:34.574Z,,,,28.7,,,54
2018-01-13T05:52:44.572Z,,,46.3,28.9,,,54
2018-01-13T05:52:54.575Z,,,,29,,,54
2018-01-13T05:53:04.605Z,,,46.4,29.1,,,54
2018-01-13T05:53:14.774Z,,,46.3,29.2,,,54
2018-01-13T05:53:24.656Z,,,46.4,29.3,,30,54
2018-01-13T05:53:34.613Z,,,,29.3,,29,54
2018-01-13T05:53:44.589Z,,,46.5,29.5,,,54
2018-01-13T05:53:54.579Z,,,46.6,29.6,,,54
2018-01-13T05:54:04.632Z,,,46.7,29.6,,,54
2018-01-13T05:54:14.693Z,,,46.8,29.7,,30,54
2018-01-13T05:54:24.581Z,,,46.9,29.8,,29,54
2018-01-13T05:54:34.573Z,,,47,29.8,,,54
2018-01-13T05:54:44.669Z,,,47.1,30,,,54
2018-01-13T05:54:54.574Z,,,47.2,30.1,,,54
2018-01-13T05:55:04.606Z,,,47.3,30.1,,,54
2018-01-13T05:55:14.685Z,,,47.4,30.2,,,54
2018-01-13T05:55:24.577Z,,,47.6,30.3,,,54
2018-01-13T05:55:34.577Z,,,47.7,30.4,,,54
2018-01-13T05:55:44.637Z,,,47.8,30.6,,,54
2018-01-13T05:55:54.588Z,,,47.9,30.7,,30,54
2018-01-13T05:56:04.576Z,,,48,30.7,,29,54
2018-01-13T05:56:14.675Z,,,,30.8,,30,54
2018-01-13T05:56:24.658Z,,,48.2,30.9,,29,54
2018-01-13T05:56:34.612Z,,,48.3,31,,30,54
2018-01-13T05:56:44.577Z,,,,31.2,,,54
2018-01-13T05:56:54.572Z,,,48.4,31.2,,29,54
2018-01-13T05:57:04.628Z,,,48.6,31.3,,30,54
2018-01-13T05:57:14.678Z,,,48.7,31.3,,29,54
2018-01-13T05:57:24.595Z,,,,31.4,,,54
2018-01-13T05:57:34.634Z,,,48.8,31.5,,,54
2018-01-13T05:57:44.584Z,,,49,31.5,,30,54
2018-01-13T05:57:54.576Z,,,,31.6,,29,54
2018-01-13T05:58:04.579Z,,,49.1,31.8,,,54
2018-01-13T05:58:14.676Z,,,49.2,31.9,,,54
2018-01-13T05:58:24.581Z,,,49.3,31.9,,,54
2018-01-13T05:58:34.588Z,,,49.4,32,,,54
2018-01-13T05:58:44.590Z,,,,32.1,,,54
2018-01-13T05:58:54.640Z,,,49.5,32.2,,,54
2018-01-13T05:59:04.577Z,,,49.6,32.2,,,54
2018-01-13T05:59:14.685Z,,0,49.7,32.3,2,0,54
2018-01-13T05:59:24.582Z,,,47.4,32.4,,,54
2018-01-13T05:59:34.629Z,,,45.9,32.4,,,54
2018-01-13T05:59:44.585Z,,,45.3,32.4,,,54
2018-01-13T05:59:54.592Z,,,44.6,32.4,,,54
2018-01-13T06:00:04.571Z,,,43.9,32.4,,,54
2018-01-13T06:00:14.685Z,,,43.4,32.3,,,54
2018-01-13T06:00:24.594Z,,,42.9,32.2,,,54
2018-01-13T06:00:34.673Z,,,42.4,32.1,,,54
2018-01-13T06:00:44.602Z,,,42.1,32,,,54
2018-01-13T06:00:54.589Z,,,41.7,32,,,54
2018-01-13T06:01:04.739Z,,,41.4,31.9,,,54
2018-01-13T06:01:14.694Z,,,41.2,31.8,,,54
2018-01-13T06:01:24.593Z,,,40.9,31.6,,,54
2018-01-13T06:01:34.584Z,,,40.8,31.6,,,54
2018-01-13T06:01:44.574Z,,,40.6,31.5,,,54
2018-01-13T06:01:54.613Z,,,40.4,31.4,,,54
2018-01-13T06:02:04.656Z,,,40.2,31.3,,,54
2018-01-13T06:02:14.707Z,,,40.1,31.2,,,54
2018-01-13T06:02:24.626Z,,,,31.2,,,54
2018-01-13T06:02:34.588Z,,,40,31,,,54
2018-01-13T06:02:44.613Z,,,,30.9,,,54
2018-01-13T06:02:54.627Z,,,,30.9,,,54
2018-01-13T06:03:04.576Z,,,,31,,,54
2018-01-13T06:03:14.706Z,,,,30.9,,,54
2018-01-13T06:03:24.618Z,,,,30.8,,,54
2018-01-13T06:03:34.592Z,,,,30.7,,,54
2018-01-13T06:03:44.587Z,,,40,30.4,,,54
2018-01-13T06:03:54.577Z,,,40,30.1,,,54
2018-01-13T06:04:04.588Z,,,39.9,29.8,,,54
2018-01-13T06:04:14.704Z,,,,29.6,,,54
2018-01-13T06:04:24.582Z,,,39.9,29.3,,,54
2018-01-13T06:04:34.592Z,,,40,29,,,54
2018-01-13T06:04:44.573Z,,,,28.7,,,54
2018-01-13T06:04:54.581Z,,,,28.5,,,54
2018-01-13T06:05:04.585Z,,,,28.3,,,54
2018-01-13T06:05:14.699Z,,,40.1,28.1,,,54
2018-01-13T06:05:24.588Z,,,,27.9,,,54
2018-01-13T06:05:34.588Z,,,40.2,27.7,,,54
2018-01-13T06:05:44.588Z,,,,27.5,,,54
2018-01-13T06:05:54.602Z,,,40.3,27.3,,,54
2018-01-13T06:06:04.599Z,,,,27.2,,,54
2018-01-13T06:06:14.737Z,,,,27.1,,,54
2018-01-13T06:06:24.590Z,,,40.4,26.8,,,54
2018-01-13T06:06:34.590Z,,,,26.7,,,54
2018-01-13T06:06:44.577Z,,,40.5,26.6,,,54
2018-01-13T06:06:54.587Z,,,,26.5,,,54
2018-01-13T06:07:04.580Z,,,,26.3,,,54
2018-01-13T06:07:14.701Z,,,,26.2,,,54
2018-01-13T06:07:24.670Z,,,,26.1,,,54
2018-01-13T06:07:34.597Z,,,40.6,26,,,54
2018-01-13T06:07:44.659Z,,,,25.9,,,54
2018-01-13T06:07:54.579Z,,0,43.2,25.7,2,41,54
2018-01-13T06:08:04.601Z,,,45.8,25.6,,29,54
2018-01-13T06:08:14.722Z,,,44.4,25.6,,29,54
2018-01-13T06:08:24.598Z,,,45.1,25.7,,,54
2018-01-13T06:08:34.582Z,,,45.6,26.1,,30,54
2018-01-13T06:08:44.667Z,,,,26.3,,29,54
2018-01-13T06:08:54.587Z,,,45.7,26.7,,,54
2018-01-13T06:09:04.593Z,,,,27.2,,,54
2018-01-13T06:09:14.749Z,,,45.8,27.5,,,54
2018-01-13T06:09:24.582Z,,,45.9,27.8,,,54
2018-01-13T06:09:34.753Z,,,46,28.1,,,54
2018-01-13T06:09:44.616Z,,,46.1,28.3,,,54
2018-01-13T06:09:54.583Z,,,46.2,28.5,,,54
2018-01-13T06:10:04.584Z,,,46.3,28.6,,,54
2018-01-13T06:10:14.713Z,,,,28.7,,,54
2018-01-13T06:10:24.589Z,,,46.4,28.9,,,54
2018-01-13T06:10:34.604Z,,,46.5,29,,,54
2018-01-13T06:10:44.594Z,,,,29.1,,,54
2018-01-13T06:10:54.592Z,,,46.6,29.2,,,54
2018-01-13T06:11:04.612Z,,,,29.3,,,54
2018-01-13T06:11:14.698Z,,,,29.3,,,54
2018-01-13T06:11:24.584Z,,,46.7,29.5,,30,54
2018-01-13T06:11:34.584Z,,,46.8,29.6,,29,54
2018-01-13T06:11:44.645Z,,,46.9,29.7,,,54
2018-01-13T06:11:54.610Z,,,47,29.7,,,54
2018-01-13T06:12:04.626Z,,,,29.8,,30,54
2018-01-13T06:12:14.680Z,,,47.2,30,,29,54
2018-01-13T06:12:24.594Z,,,,30.1,,,54
2018-01-13T06:12:34.656Z,,,47.4,30.1,,,54
2018-01-13T06:12:44.656Z,,,,30.2,,,54
2018-01-13T06:12:54.590Z,,,47.6,30.3,,30,54
2018-01-13T06:13:04.590Z,,,47.8,30.4,,29,54
2018-01-13T06:13:14.698Z,,,47.9,30.6,,,54
2018-01-13T06:13:24.583Z,,,48,30.7,,,54
2018-01-13T06:13:34.627Z,,,,30.8,,,54
2018-01-13T06:13:44.589Z,,,48.1,30.8,,,54
2018-01-13T06:13:54.581Z,,,48.2,30.9,,,54
2018-01-13T06:14:04.628Z,,,48.3,31,,,54
2018-01-13T06:14:14.785Z,,,48.4,31.2,,,54
2018-01-13T06:14:24.603Z,,,48.5,31.3,,,54
2018-01-13T06:14:34.586Z,,,48.6,31.4,,,54
2018-01-13T06:14:44.590Z,,,48.7,31.5,,,54
2018-01-13T06:14:54.598Z,,,48.8,31.6,,,54
2018-01-13T06:15:04.629Z,,,48.9,31.6,,30,54
2018-01-13T06:15:14.685Z,,,49,31.8,,29,54
2018-01-13T06:15:24.639Z,,,49.1,31.9,,,54
2018-01-13T06:15:34.586Z,,,49.2,31.9,,,54
2018-01-13T06:15:44.639Z,,,,32,,,54
2018-01-13T06:15:54.582Z,,,49.3,32.1,,,54
2018-01-13T06:16:04.638Z,,,49.4,32.1,,,54
2018-01-13T06:16:14.761Z,,,49.5,32.2,,,54
2018-01-13T06:16:24.583Z,,,49.6,32.3,,,54
2018-01-13T06:16:34.645Z,,,,32.4,,,54
2018-01-13T06:16:44.591Z,,,49.7,32.4,,,54
2018-01-13T06:16:54.614Z,,0,47.9,32.5,2,0,54
2018-01-13T06:17:04.591Z,,,45.9,32.5,,,54
2018-01-13T06:17:14.717Z,,,45.4,32.5,,,54
2018-01-13T06:17:24.651Z,61,0,44.7,32.5,2,0,54
2018-01-13T06:17:34.652Z,,,43.9,32.4,,,54
2018-01-13T06:17:44.585Z,,,43.5,32.3,,,54
2018-01-13T06:17:54.587Z,,,42.9,32.3,,,54
2018-01-13T06:18:04.598Z,,,42.6,32.2,,,54
2018-01-13T06:18:14.690Z,,,42.2,32.1,,,54
2018-01-13T06:18:24.588Z,,,41.8,32,,,54
2018-01-13T06:18:34.594Z,,,41.5,31.9,,,54
2018-01-13T06:18:44.666Z,,,41.3,31.9,,,54
2018-01-13T06:18:54.602Z,,,41.1,31.8,,,54
2018-01-13T06:19:04.598Z,,,40.9,31.6,,,54
2018-01-13T06:19:14.734Z,,,40.7,31.5,,,54
2018-01-13T06:19:24.594Z,,,40.5,31.4,,,54
2018-01-13T06:19:34.594Z,,,40.3,31.4,,,54
2018-01-13T06:19:44.633Z,,,40.1,31.3,,,54
2018-01-13T06:19:54.584Z,,,,31.2,,,54
2018-01-13T06:20:04.764Z,,,,31.2,,,54
2018-01-13T06:20:15.265Z,,,,31,,,54
2018-01-13T06:20:24.590Z,,,,31,,,54
2018-01-13T06:20:34.617Z,,,40,31.2,,,54
2018-01-13T06:20:44.589Z,,,,31,,,54
2018-01-13T06:20:54.665Z,,,,30.9,,,54
2018-01-13T06:21:04.585Z,,,,30.8,,,54
2018-01-13T06:21:14.745Z,,,,30.6,,,54
2018-01-13T06:21:24.596Z,,,,30.3,,,54
2018-01-13T06:21:34.593Z,,,,30,,,54
2018-01-13T06:21:44.643Z,,,,29.7,,,54
2018-01-13T06:21:54.654Z,,,,29.5,,,54
2018-01-13T06:22:04.604Z,,,,29.2,,,54
2018-01-13T06:22:14.735Z,,,,29,,,54
2018-01-13T06:22:24.645Z,,,,28.6,,,54
2018-01-13T06:22:34.587Z,,,40.1,28.4,,,54
2018-01-13T06:22:44.643Z,,,,28.3,,,54
2018-01-13T06:22:54.597Z,,,,28,,,54
2018-01-13T06:23:04.617Z,,,40.2,27.8,,,54
2018-01-13T06:23:14.738Z,,,,27.7,,,54
2018-01-13T06:23:24.655Z,,,40.3,27.4,,,54
2018-01-13T06:23:34.591Z,,,,27.3,,,54
2018-01-13T06:23:44.648Z,,,40.4,27.1,,,54
2018-01-13T06:23:54.688Z,,,,26.9,,,54
2018-01-13T06:24:04.638Z,,,40.5,26.8,,,54
2018-01-13T06:24:14.769Z,,,,26.7,,,54
2018-01-13T06:24:24.588Z,,,,26.6,,,54
2018-01-13T06:24:34.655Z,,,,26.5,,,54
2018-01-13T06:24:44.596Z,,,40.6,26.3,,,54
2018-01-13T06:24:54.605Z,,,,26.2,,,54
2018-01-13T06:25:04.649Z,,,,26.1,,,54
2018-01-13T06:25:14.747Z,,,,26,,,54
2018-01-13T06:25:24.607Z,,0,42.7,25.9,2,42,54
2018-01-13T06:25:34.588Z,,,46.1,25.9,,32,54
2018-01-13T06:25:44.588Z,,,44.7,25.7,,29,54
2018-01-13T06:25:54.601Z,,,45.1,25.9,,,54
2018-01-13T06:26:04.611Z,,,45.5,26.1,,,54
2018-01-13T06:26:14.693Z,,,,26.5,,,54
2018-01-13T06:26:24.599Z,,,45.7,26.7,,,54
2018-01-13T06:26:34.627Z,,,,27.2,,,54
2018-01-13T06:26:44.591Z,,,45.8,27.5,,,54
2018-01-13T06:26:54.601Z,,,45.9,27.9,,,54
2018-01-13T06:27:04.619Z,,,46,28.3,,,54
2018-01-13T06:27:14.688Z,,,46.1,28.4,,,54
2018-01-13T06:27:24.592Z,,,46.2,28.6,,,54
2018-01-13T06:27:34.592Z,,,46.3,28.7,,,54
2018-01-13T06:27:44.693Z,,,46.4,29,,,54
2018-01-13T06:27:54.783Z,,,,29.1,,,54
2018-01-13T06:28:04.598Z,,,46.5,29.2,,,54
2018-01-13T06:28:14.704Z,,,46.6,29.2,,,54
2018-01-13T06:28:24.618Z,,,46.7,29.3,,,54
2018-01-13T06:28:34.654Z,,,,29.5,,30,54
2018-01-13T06:28:44.594Z,,,46.8,29.6,,29,54
2018-01-13T06:28:54.596Z,,,,29.6,,,54
2018-01-13T06:29:04.672Z,,,,29.7,,,54
2018-01-13T06:29:14.692Z,,,46.9,29.8,,,54
2018-01-13T06:29:24.602Z,,,47,29.8,,,54
2018-01-13T06:29:34.594Z,,,47.1,30,,,54
2018-01-13T06:29:44.676Z,,,47.2,30.1,,,54
2018-01-13T06:29:54.594Z,,,,30.2,,,54
2018-01-13T06:30:04.613Z,,,47.3,30.2,,,54
2018-01-13T06:30:14.698Z,,,47.4,30.3,,,54
2018-01-13T06:30:24.658Z,,,47.6,30.4,,,54
2018-01-13T06:30:34.689Z,,,47.7,30.6,,,54
2018-01-13T06:30:44.605Z,,,47.8,30.6,,,54
2018-01-13T06:30:54.615Z,,,47.9,30.7,,,54
2018-01-13T06:31:04.594Z,,,48,30.9,,,54
2018-01-13T06:31:14.868Z,,,48.1,30.9,,,54
2018-01-13T06:31:24.653Z,,,,31,,,54
2018-01-13T06:31:34.607Z,,,48.3,31,,,54
2018-01-13T06:31:44.604Z,,,48.4,31.2,,,54
2018-01-13T06:31:54.635Z,,,,31.2,,,54
2018-01-13T06:32:04.590Z,,,48.5,31.3,,,54
2018-01-13T06:32:14.705Z,,,48.6,31.4,,,54
2018-01-13T06:32:24.671Z,,,48.7,,,,
2018-01-13T06:32:34.652Z,,,48.8,31.6,,,54
2018-01-13T06:32:44.628Z,,,48.9,31.8,,,54
2018-01-13T06:32:54.634Z,,,49,31.9,,,54
2018-01-13T06:33:04.658Z,,,49.1,31.9,,30,54
2018-01-13T06:33:14.708Z,,,49.2,32,,29,54
2018-01-13T06:33:24.688Z,,,49.3,32.1,,,54
2018-01-13T06:33:34.719Z,,,49.4,32.1,,,54
2018-01-13T06:33:44.699Z,,,,32.2,,,54
2018-01-13T06:33:54.617Z,,,,32.3,,,54
2018-01-13T06:34:04.593Z,,,49.5,32.3,,,54
2018-01-13T06:34:14.699Z,,,49.6,32.4,,,54
2018-01-13T06:34:24.630Z,,0,47.8,32.5,2,0,54
2018-01-13T06:34:34.600Z,,,46.4,32.6,,,54
2018-01-13T06:34:44.600Z,,,45.6,32.6,,,54
2018-01-13T06:34:54.598Z,,,44.8,32.6,,,54
2018-01-13T06:35:04.637Z,,,44.1,32.5,,,54
2018-01-13T06:35:14.709Z,,,43.6,32.4,,,54
2018-01-13T06:35:24.679Z,,,43.1,32.4,,,54
2018-01-13T06:35:34.600Z,,,42.7,32.3,,,54
2018-01-13T06:35:44.650Z,,,42.2,32.2,,,54
2018-01-13T06:35:54.604Z,,,41.9,32.1,,,54
2018-01-13T06:36:04.619Z,,,41.6,32,,,54
2018-01-13T06:36:14.726Z,,,41.3,32,,,54
2018-01-13T06:36:24.606Z,,,41.1,31.9,,,54
2018-01-13T06:36:34.612Z,,,40.9,31.8,,,54
2018-01-13T06:36:44.593Z,,,40.7,31.6,,,54
2018-01-13T06:36:54.674Z,,,40.5,31.6,,,54
2018-01-13T06:37:04.597Z,,,40.3,31.5,,,54
2018-01-13T06:37:14.765Z,,,40.2,31.4,,,54
2018-01-13T06:37:24.709Z,,,40.1,31.3,,,54
2018-01-13T06:37:34.608Z,,,,31.2,,,54
2018-01-13T06:37:44.663Z,,,40,31,,,54
2018-01-13T06:37:54.595Z,,,,31,,,54
2018-01-13T06:38:04.609Z,,,,31.2,,,54
2018-01-13T06:38:14.916Z,,,,31.2,,,54
2018-01-13T06:38:24.627Z,,,,31,,,54
2018-01-13T06:38:34.612Z,,,,30.8,,,54
2018-01-13T06:38:44.602Z,,,,30.7,,,54
2018-01-13T06:38:54.613Z,,,,30.3,,,54
2018-01-13T06:39:04.635Z,,,,30.1,,,54
2018-01-13T06:39:14.724Z,,,,29.8,,,54
2018-01-13T06:39:24.656Z,,,40,29.6,,,54
2018-01-13T06:39:34.616Z,,,,29.2,,,54
2018-01-13T06:39:44.647Z,,,,29,,,54
2018-01-13T06:39:54.597Z,,,,28.7,,,54
2018-01-13T06:40:04.601Z,,,,28.5,,,54
2018-01-13T06:40:14.728Z,,,40.1,28.4,,,54
2018-01-13T06:40:24.600Z,,,,28.1,,,54
2018-01-13T06:40:34.606Z,,,40.2,27.9,,,54
2018-01-13T06:40:44.706Z,,,,27.8,,,54
2018-01-13T06:40:55.000Z,,,40.3,27.5,,,54
2018-01-13T06:41:04.712Z,,,,27.4,,,54
2018-01-13T06:41:14.717Z,,,40.4,27.2,,,54
2018-01-13T06:41:24.614Z,,,,27.1,,,54
2018-01-13T06:41:34.672Z,,,40.5,26.9,,,54
2018-01-13T06:41:44.614Z,,,,26.8,,,54
2018-01-13T06:41:54.676Z,,,,26.6,,,54
2018-01-13T06:42:04.636Z,,,,26.5,,,54
2018-01-13T06:42:14.754Z,,,,26.5,,,54
2018-01-13T06:42:24.597Z,,,40.6,,,,
2018-01-13T06:42:34.603Z,,,,26.1,,,54
2018-01-13T06:42:44.669Z,,,,26.1,,,54
2018-01-13T06:42:54.599Z,,0,40.6,26,2,45,54
2018-01-13T06:43:04.668Z,,,46,25.9,,32,54
2018-01-13T06:43:14.700Z,,,44.8,25.7,,29,54
2018-01-13T06:43:24.617Z,,,44.5,25.9,,,54
2018-01-13T06:43:34.669Z,,,45.5,26.1,,,54
2018-01-13T06:43:44.608Z,,,45.8,26.3,,,54
2018-01-13T06:43:54.633Z,,,45.7,26.7,,,54
2018-01-13T06:44:04.674Z,,,45.8,27.2,,,54
2018-01-13T06:44:14.740Z,,,,27.5,,,54
2018-01-13T06:44:24.677Z,,,45.9,27.9,,,54
2018-01-13T06:44:34.607Z,,,46,28.1,,,54
2018-01-13T06:44:44.607Z,,,,28.4,,,54
2018-01-13T06:44:54.602Z,,,46.1,28.6,,,54
2018-01-13T06:45:04.747Z,,,46.2,28.7,,,54
2018-01-13T06:45:14.699Z,,,,28.9,,,54
2018-01-13T06:45:24.607Z,,,46.3,29,,,54
2018-01-13T06:45:34.689Z,,,,29.1,,30,54
2018-01-13T06:45:44.607Z,,,,29.2,,29,54
2018-01-13T06:45:54.652Z,,,46.4,29.3,,,54
2018-01-13T06:46:04.629Z,,,,29.5,,,54
2018-01-13T06:46:14.762Z,,,46.5,29.5,,,54
2018-01-13T06:46:24.654Z,,,46.6,29.6,,,54
2018-01-13T06:46:34.603Z,,,46.7,29.7,,,54
2018-01-13T06:46:44.613Z,,,,29.7,,,54
2018-01-13T06:46:54.720Z,,,46.8,29.8,,30,54
2018-01-13T06:47:04.606Z,,,46.9,30,,29,54
2018-01-13T06:47:14.703Z,,,47,30,,,54
2018-01-13T06:47:24.624Z,,,47.1,30.1,,,54
2018-01-13T06:47:34.603Z,,,47.2,30.2,,,54
2018-01-13T06:47:44.620Z,,,47.3,30.2,,,54
2018-01-13T06:47:54.607Z,,,47.4,30.3,,,54
2018-01-13T06:48:04.607Z,,,47.6,30.4,,,54
2018-01-13T06:48:14.841Z,,,47.7,30.6,,30,54
2018-01-13T06:48:24.655Z,,,47.8,30.7,,29,54
2018-01-13T06:48:34.605Z,,,47.9,30.8,,,54
2018-01-13T06:48:44.603Z,,,48,30.9,,,54
2018-01-13T06:48:54.644Z,,,48.1,31,,,54
2018-01-13T06:49:04.614Z,,,48.2,31,,,54
2018-01-13T06:49:14.775Z,,,48.3,31.2,,,54
2018-01-13T06:49:24.678Z,,,48.4,31.3,,,54
2018-01-13T06:49:34.615Z,,,48.5,31.4,,,54
2018-01-13T06:49:44.636Z,,,48.6,31.5,,,54
2018-01-13T06:49:54.647Z,,,48.7,31.5,,,54
2018-01-13T06:50:04.614Z,,,48.8,31.6,,,54
2018-01-13T06:50:14.797Z,,,48.9,31.8,,,54
2018-01-13T06:50:24.666Z,,,49,31.8,,30,54
2018-01-13T06:50:34.687Z,,,49.1,31.9,,29,54
2018-01-13T06:50:44.607Z,,,49.2,32,,,54
2018-01-13T06:50:54.622Z,,,,32,,,54
2018-01-13T06:51:04.603Z,,,49.3,32.1,,,54
2018-01-13T06:51:14.738Z,,,49.4,32.2,,,54
2018-01-13T06:51:24.613Z,,,49.5,32.2,,,54
2018-01-13T06:51:34.648Z,,,49.6,32.3,,,54
2018-01-13T06:51:44.654Z,,,,32.4,,,54
2018-01-13T06:51:54.626Z,,0,48.6,32.5,2,0,54
2018-01-13T06:52:04.617Z,,,46.5,32.5,,,54
2018-01-13T06:52:14.851Z,,,45.7,32.5,,,54
2018-01-13T06:52:24.668Z,,,44.9,32.5,,,54
2018-01-13T06:52:34.608Z,,,44.2,32.5,,,54
2018-01-13T06:52:44.622Z,,,43.6,32.4,,,54
2018-01-13T06:52:54.602Z,,,43.2,32.4,,,54
2018-01-13T06:53:04.609Z,,,42.7,32.3,,,54
2018-01-13T06:53:14.794Z,,,42.2,32.2,,,54
2018-01-13T06:53:24.610Z,,,41.9,32.2,,,54
2018-01-13T06:53:34.639Z,,,41.6,32.1,,,54
2018-01-13T06:53:44.640Z,,,41.3,32,,,54
2018-01-13T06:53:54.607Z,,,41.1,31.9,,,54
2018-01-13T06:54:04.611Z,,,40.9,31.8,,,54
2018-01-13T06:54:14.751Z,,,40.7,31.8,,,54
2018-01-13T06:54:24.616Z,,,40.5,31.6,,,54
2018-01-13T06:54:34.603Z,,,40.3,31.5,,,54
2018-01-13T06:54:44.702Z,,,40.2,31.4,,,54
2018-01-13T06:54:54.624Z,,,40.1,31.4,,,54
2018-01-13T06:55:04.618Z,,,,31.3,,,54
2018-01-13T06:55:14.706Z,,,,31.2,,,54
2018-01-13T06:55:24.620Z,,,40,31,,,54
2018-01-13T06:55:34.641Z,,,,31.2,,,54
2018-01-13T06:55:44.613Z,,,,31.2,,,54
2018-01-13T06:55:54.618Z,,,,31,,,54
2018-01-13T06:56:04.613Z,,,,30.9,,,54
2018-01-13T06:56:14.753Z,,,,30.7,,,54
2018-01-13T06:56:24.614Z,,,,30.3,,,54
2018-01-13T06:56:34.625Z,,,40,30.1,,,54
2018-01-13T06:56:44.617Z,,,40,29.7,,,54
2018-01-13T06:56:54.624Z,,,,29.6,,,54
2018-01-13T06:57:04.685Z,,,,29.3,,,54
2018-01-13T06:57:14.708Z,,,,29,,,54
2018-01-13T06:57:24.628Z,,,,28.7,,,54
2018-01-13T06:57:34.609Z,,,,28.5,,,54
2018-01-13T06:57:44.689Z,,,40.1,28.3,,,54
2018-01-13T06:57:54.640Z,,,,28.1,,,54
