Time,HwTOutlet,HwActive,PrimT,HwTSet,ChActive,PrimTSet,ActPow
2017-12-20T11:13:38.205Z,24.8,,35.3,54,,,
2017-12-20T11:13:48.184Z,24.8,,35.5,54,,,
2017-12-20T11:13:58.189Z,24.8,,35.8,54,,,
2017-12-20T11:14:08.306Z,24.9,,35.9,54,,,29
2017-12-20T11:14:18.183Z,25,,36.1,54,,,30
2017-12-20T11:14:28.193Z,25.1,,36.3,54,,,29
2017-12-20T11:14:38.190Z,25.3,,36.4,54,,,
2017-12-20T11:14:48.190Z,25.5,,36.2,54,,,
2017-12-20T11:14:58.193Z,25.6,,36.3,54,,,
2017-12-20T11:15:08.288Z,25.9,,36.5,54,,,
2017-12-20T11:15:18.189Z,26,,36.4,54,,,
2017-12-20T11:15:28.186Z,26.1,,36.6,54,,,
2017-12-20T11:15:38.189Z,26.2,,36.7,54,,,
2017-12-20T11:15:48.190Z,26.3,,36.8,54,,,
2017-12-20T11:15:58.186Z,26.5,,37.1,54,,,
2017-12-20T11:16:08.284Z,26.5,,37.2,54,,,
2017-12-20T11:16:18.183Z,26.6,,37.3,54,,,
2017-12-20T11:16:28.185Z,26.6,,37.5,54,,,
2017-12-20T11:16:38.186Z,26.7,,37.6,54,,,
2017-12-20T11:16:48.185Z,26.8,,37.8,54,,,
2017-12-20T11:16:58.200Z,26.8,,38,54,,,29
2017-12-20T11:17:08.288Z,26.9,,38.1,54,,,
2017-12-20T11:17:18.189Z,26.9,,38.2,54,,,
2017-12-20T11:17:28.190Z,27.1,,38.4,54,,,30
2017-12-20T11:17:38.186Z,27.1,,38.5,54,,,29
2017-12-20T11:17:48.184Z,27.2,,38.7,54,,,
2017-12-20T11:17:58.192Z,27.3,,38.8,54,,,
2017-12-20T11:18:08.288Z,27.3,,39.1,54,,,29
2017-12-20T11:18:18.185Z,27.4,,39.2,54,,,
2017-12-20T11:18:28.193Z,27.4,0,38.9,54,1,,0
2017-12-20T11:18:38.186Z,27.5,,36.8,54,,,
2017-12-20T11:18:48.190Z,27.5,,35.9,54,,,
2017-12-20T11:18:58.188Z,27.7,,34.9,54,,,
2017-12-20T11:19:08.286Z,27.8,,34.7,54,,,
2017-12-20T11:19:18.187Z,27.8,,33.9,54,,,
2017-12-20T11:19:28.190Z,27.9,,33.7,54,,,
2017-12-20T11:19:38.188Z,27.9,,32.9,54,,,
2017-12-20T11:19:48.189Z,27.9,,32.8,54,,,
2017-12-20T11:19:58.192Z,27.9,,32.6,54,,,
2017-12-20T11:20:08.290Z,28,,32.3,54,,,
2017-12-20T11:20:18.193Z,28,,31.9,54,,,
2017-12-20T11:20:28.191Z,28,,31.8,54,,,
2017-12-20T11:20:38.193Z,28,,31.6,54,,,
2017-12-20T11:20:48.191Z,28,,31.5,54,,,
2017-12-20T11:20:58.194Z,28,,31.3,54,,,
2017-12-20T11:21:08.289Z,28,,31.2,54,,,
2017-12-20T11:21:18.185Z,28,,30.9,54,,,
2017-12-20T11:21:28.187Z,28,,30.8,54,,,
2017-12-20T11:21:38.194Z,28,,,54,,,
2017-12-20T11:21:48.187Z,28,,,54,,,
2017-12-20T11:21:58.189Z,28,,,54,,,
2017-12-20T11:22:08.289Z,28,,,54,,,
2017-12-20T11:22:18.187Z,28,,,54,,,
2017-12-20T11:22:28.190Z,28,,,54,,,
2017-12-20T11:22:38.191Z,28,,,54,,,
2017-12-20T11:22:48.192Z,28,,,54,,,
2017-12-20T11:22:58.191Z,28,,,54,,,
2017-12-20T11:23:08.303Z,28,,,54,,,
2017-12-20T11:23:18.198Z,28,,,54,,,
2017-12-20T11:23:28.208Z,28,,,54,,,
2017-12-20T11:23:38.193Z,28,,,54,,,
2017-12-20T11:23:48.196Z,28,,,54,,,
2017-12-20T11:23:58.188Z,27.9,,,54,,,
2017-12-20T11:24:08.320Z,27.9,,,54,,,
2017-12-20T11:24:18.191Z,27.9,,,54,,,
2017-12-20T11:24:28.198Z,27.9,,,54,,,
2017-12-20T11:24:38.194Z,27.9,,,54,,,
2017-12-20T11:24:48.190Z,27.8,,,54,,,
2017-12-20T11:24:58.190Z,27.8,,30.9,54,,,
2017-12-20T11:25:08.290Z,27.8,,,54,,,
2017-12-20T11:25:18.192Z,27.8,,,54,,,
2017-12-20T11:25:28.190Z,27.8,,31.1,54,,,
2017-12-20T11:25:38.190Z,27.7,,,54,,,
2017-12-20T11:25:48.189Z,27.7,,,54,,,
2017-12-20T11:25:58.200Z,27.7,,,54,,,
2017-12-20T11:26:08.283Z,27.7,,,54,,,
2017-12-20T11:26:18.208Z,27.5,,31.2,54,,,
2017-12-20T11:26:28.191Z,27.5,,,54,,,
2017-12-20T11:26:38.212Z,27.5,,,54,,,
2017-12-20T11:26:48.193Z,27.4,,,54,,,
2017-12-20T11:26:58.202Z,27.4,,,54,,,
2017-12-20T11:27:08.289Z,27.4,,31.3,54,,,
2017-12-20T11:27:18.190Z,27.3,,,54,,,
2017-12-20T11:27:28.190Z,27.3,,,54,,,
2017-12-20T11:27:38.191Z,27.3,,,54,,,
2017-12-20T11:27:48.197Z,27.2,,,54,,,
2017-12-20T11:27:58.191Z,27.2,,31.4,54,,,
2017-12-20T11:28:08.292Z,27.1,,,54,,,
2017-12-20T11:28:18.194Z,27.1,,,54,,,
2017-12-20T11:28:28.193Z,27.1,,,54,,,
2017-12-20T11:28:38.197Z,26.9,,,54,,,
2017-12-20T11:28:48.201Z,26.9,,,54,,,
2017-12-20T11:28:58.195Z,26.8,,,54,,,
2017-12-20T11:29:08.299Z,26.8,,,54,,,
2017-12-20T11:29:18.195Z,26.8,,,54,,,
2017-12-20T11:29:28.214Z,26.7,,,54,,,
2017-12-20T11:29:38.194Z,26.7,,,54,,,
2017-12-20T11:29:48.194Z,26.7,,,54,,,
2017-12-20T11:29:58.196Z,26.6,,,54,,,
2017-12-20T11:30:08.295Z,26.6,,,54,,,
2017-12-20T11:30:18.193Z,26.6,,,54,,,
2017-12-20T11:30:28.214Z,26.5,,,54,,,
2017-12-20T11:30:38.206Z,26.5,,,54,,,
2017-12-20T11:30:48.224Z,26.3,,,54,,,
2017-12-20T11:30:58.243Z,26.3,,,54,,,
2017-12-20T11:31:08.296Z,26.3,,,54,,,
2017-12-20T11:31:18.226Z,26.2,,31.3,54,,,
2017-12-20T11:31:28.196Z,26.2,,,54,,,
2017-12-20T11:31:38.197Z,26.2,,,54,,,
2017-12-20T11:31:48.197Z,26.1,,,54,,,
2017-12-20T11:31:58.202Z,26.1,,,54,,,
2017-12-20T11:32:08.305Z,26,,,54,,,
2017-12-20T11:32:18.199Z,26,,,54,,,
2017-12-20T11:32:28.197Z,26,,,54,,,
2017-12-20T11:32:38.195Z,25.9,,,54,,,
2017-12-20T11:32:48.193Z,25.9,,,54,,,
2017-12-20T11:32:58.192Z,25.9,,,54,,,
2017-12-20T11:33:08.284Z,25.9,,,54,,,
2017-12-20T11:33:18.194Z,25.7,,,54,,,
2017-12-20T11:33:28.195Z,25.7,,31.2,54,,,
2017-12-20T11:33:38.195Z,25.6,,,54,,,
2017-12-20T11:33:48.204Z,25.6,,,54,,,
2017-12-20T11:33:58.196Z,25.6,,,54,,,
2017-12-20T11:34:08.328Z,25.6,,,54,,,
2017-12-20T11:34:18.199Z,25.5,,,54,,,
2017-12-20T11:34:28.212Z,25.5,,,54,,,
2017-12-20T11:34:38.200Z,25.5,,,54,,,
2017-12-20T11:34:48.200Z,25.4,,,54,,,
2017-12-20T11:34:58.194Z,25.4,,,54,,,
2017-12-20T11:35:08.290Z,25.4,,31.1,54,,,
2017-12-20T11:35:18.198Z,25.3,,,54,,,
2017-12-20T11:35:28.196Z,25.3,,,54,,,
2017-12-20T11:35:38.196Z,25.3,,,54,,,
2017-12-20T11:35:48.204Z,25.3,,,54,,,
2017-12-20T11:35:58.197Z,25.1,,,54,,,
2017-12-20T11:36:08.285Z,25.1,,,54,,,
2017-12-20T11:36:18.196Z,25.1,,,54,,,
2017-12-20T11:36:28.197Z,25,,,54,,,
2017-12-20T11:36:38.198Z,25,,30.9,54,,,
2017-12-20T11:36:48.411Z,25,,30.9,54,,,
2017-12-20T11:36:58.199Z,25,,,54,,,
2017-12-20T11:37:08.290Z,24.9,,,54,,,
2017-12-20T11:37:18.200Z,24.9,,,54,,,
2017-12-20T11:37:28.224Z,24.9,,,54,,,
2017-12-20T11:37:38.204Z,24.9,,,54,,,
2017-12-20T11:37:48.199Z,24.8,,,54,,,
2017-12-20T11:37:58.199Z,24.8,,,54,,,
2017-12-20T11:38:08.299Z,24.8,,,54,,,
2017-12-20T11:38:18.203Z,24.8,,,54,,,
2017-12-20T11:38:28.201Z,24.7,,,54,,,
2017-12-20T11:38:38.196Z,24.7,,,54,,,
2017-12-20T11:38:48.205Z,24.7,,30.8,54,,,
2017-12-20T11:38:58.206Z,24.7,,,54,,,
2017-12-20T11:39:08.291Z,24.7,,,54,,,
2017-12-20T11:39:18.198Z,24.5,,,54,,,
2017-12-20T11:39:28.205Z,24.5,,,54,,,
2017-12-20T11:39:38.200Z,24.5,,,54,,,
2017-12-20T11:39:48.202Z,24.5,,,54,,,
2017-12-20T11:39:58.206Z,24.4,0,32.1,54,1,,44
2017-12-20T11:40:08.302Z,24.4,,36,54,,,37
2017-12-20T11:40:18.202Z,24.4,,35.8,54,,,30
2017-12-20T11:40:28.209Z,24.4,,35.1,54,,,30
2017-12-20T11:40:38.204Z,24.4,,36,54,,,29
2017-12-20T11:40:48.199Z,24.4,,,54,,,
2017-12-20T11:40:58.198Z,24.4,,36.1,54,,,
2017-12-20T11:41:08.306Z,24.5,,36.2,54,,,
2017-12-20T11:41:18.197Z,24.7,,36.3,54,,,
2017-12-20T11:41:28.201Z,24.8,,,54,,,
2017-12-20T11:41:38.201Z,24.9,,36.4,54,,,
2017-12-20T11:41:48.203Z,25.1,,,54,,,
2017-12-20T11:41:58.205Z,25.4,0,34.8,54,1,,0
2017-12-20T11:42:08.301Z,25.5,,32.9,54,,,
2017-12-20T11:42:18.198Z,25.7,,32.4,54,,,
2017-12-20T11:42:28.204Z,25.9,,31.8,54,,,
2017-12-20T11:42:38.199Z,26,,30.9,54,,,
2017-12-20T11:42:48.202Z,26.1,,30.4,54,,,
2017-12-20T11:42:58.201Z,26.1,,29.9,54,,,
2017-12-20T11:43:08.299Z,26.2,,29.6,54,,,
2017-12-20T11:43:18.199Z,26.2,,29.3,54,,,
2017-12-20T11:43:28.201Z,26.2,,28.9,54,,,
2017-12-20T11:43:38.199Z,26.2,,28.7,54,,,
2017-12-20T11:43:48.206Z,26.1,,28.3,54,,,
2017-12-20T11:43:58.200Z,26.1,,28.1,54,,,
2017-12-20T11:44:08.320Z,26.1,,28,54,,,
2017-12-20T11:44:18.215Z,26,,27.8,54,,,
2017-12-20T11:44:28.200Z,26,,27.7,54,,,
2017-12-20T11:44:38.211Z,26,,27.6,54,,,
2017-12-20T11:44:48.262Z,25.9,,27.5,54,,,
2017-12-20T11:44:58.218Z,25.7,0,30,54,1,,43
2017-12-20T11:45:08.411Z,25.7,,32,54,,,36
2017-12-20T11:45:18.313Z,25.7,,33.1,54,,,29
2017-12-20T11:45:28.309Z,25.6,,34,54,,,30
2017-12-20T11:45:38.322Z,25.6,,34.4,54,,,29
2017-12-20T11:45:48.323Z,25.6,,35.2,54,,,30
2017-12-20T11:45:58.205Z,25.6,,36,54,,,29
2017-12-20T11:46:08.306Z,25.6,,36.2,54,,,
2017-12-20T11:46:18.267Z,25.6,,36.6,54,,,
2017-12-20T11:46:28.204Z,25.7,,37.1,54,,,
2017-12-20T11:46:38.203Z,25.7,,37.3,54,,,
2017-12-20T11:46:48.220Z,25.9,,37.6,54,,,
2017-12-20T11:46:58.210Z,26,,37.7,54,,,
2017-12-20T11:47:08.305Z,26.1,,37.8,54,,,
2017-12-20T11:47:18.203Z,26.2,,38,54,,,
2017-12-20T11:47:28.202Z,26.3,,,54,,,
2017-12-20T11:47:38.202Z,26.5,,38.2,54,,,
2017-12-20T11:47:48.213Z,26.6,,38.3,54,,,
2017-12-20T11:47:58.203Z,26.7,,38.5,54,,,
2017-12-20T11:48:08.335Z,26.8,,38.6,54,,,
2017-12-20T11:48:18.204Z,26.9,0,38.8,54,1,,0
2017-12-20T11:48:28.206Z,27.1,,36.8,54,,,
2017-12-20T11:48:38.205Z,27.2,,35.6,54,,,
2017-12-20T11:48:48.210Z,27.3,,34.7,54,,,
2017-12-20T11:48:58.205Z,27.4,,33.9,54,,,
2017-12-20T11:49:08.306Z,27.5,,33.6,54,,,
2017-12-20T11:49:18.206Z,27.7,,32.9,54,,,
2017-12-20T11:49:28.206Z,27.7,,32.7,54,,,
2017-12-20T11:49:38.210Z,27.7,,32.4,54,,,
2017-12-20T11:49:48.204Z,27.8,,31.9,54,,,
2017-12-20T11:49:58.207Z,27.8,,31.8,54,,,
2017-12-20T11:50:08.312Z,27.8,,31.6,54,,,
2017-12-20T11:50:18.203Z,27.8,,31.4,54,,,
2017-12-20T11:50:28.206Z,27.8,,31.2,54,,,
2017-12-20T11:50:38.208Z,27.8,,30.9,54,,,
2017-12-20T11:50:48.210Z,27.8,,30.8,54,,,
2017-12-20T11:50:58.207Z,27.8,,30.6,54,,,
2017-12-20T11:51:08.306Z,27.8,,30.5,54,,,
2017-12-20T11:51:18.207Z,27.8,,30.4,54,,,
2017-12-20T11:51:28.207Z,27.7,,,54,,,
2017-12-20T11:51:38.218Z,27.7,,,54,,,
2017-12-20T11:51:48.221Z,27.7,,30.3,54,,,
2017-12-20T11:51:58.414Z,27.7,,,54,,,
2017-12-20T11:52:08.265Z,27.7,,,54,,,
2017-12-20T11:52:32.856Z,27.7,,,54,,,
2017-12-20T11:52:32.864Z,27.7,,,54,,,
2017-12-20T11:52:38.213Z,27.7,,,54,,,
2017-12-20T11:52:48.210Z,27.7,,,54,,,
2017-12-20T11:52:58.209Z,27.7,,,54,,,
2017-12-20T11:53:08.304Z,27.7,,,54,,,
2017-12-20T11:53:18.205Z,27.7,,,54,,,
2017-12-20T11:53:28.206Z,27.7,,,54,,,
2017-12-20T11:53:38.206Z,27.7,,,54,,,
2017-12-20T11:53:48.208Z,27.7,,,54,,,
2017-12-20T11:53:58.207Z,27.5,,,54,,,
2017-12-20T11:54:08.306Z,27.5,,,54,,,
2017-12-20T11:54:18.210Z,27.5,,,54,,,
2017-12-20T11:54:28.210Z,27.5,,30.4,54,,,
2017-12-20T11:54:38.207Z,27.5,,,54,,,
2017-12-20T11:54:48.210Z,27.4,,,54,,,
2017-12-20T11:54:58.211Z,27.4,,,54,,,
2017-12-20T11:55:08.311Z,27.4,,,54,,,
2017-12-20T11:55:18.207Z,27.3,,,54,,,
2017-12-20T11:55:28.212Z,27.3,,,54,,,
2017-12-20T11:55:38.212Z,27.3,,30.5,54,,,
2017-12-20T11:55:48.217Z,27.2,,,54,,,
2017-12-20T11:55:58.212Z,27.2,,,54,,,
2017-12-20T11:56:08.315Z,27.2,,,54,,,
2017-12-20T11:56:18.207Z,27.1,,,54,,,
2017-12-20T11:56:28.214Z,27.1,,30.6,54,,,
2017-12-20T11:56:38.209Z,27.1,,,54,,,
2017-12-20T11:56:48.210Z,26.9,,,54,,,
2017-12-20T11:56:58.223Z,26.9,,,54,,,
2017-12-20T11:57:08.312Z,26.9,,,54,,,
2017-12-20T11:57:18.214Z,26.8,,30.7,54,,,
2017-12-20T11:57:28.232Z,26.8,,,54,,,
2017-12-20T11:57:38.211Z,26.7,,,54,,,
2017-12-20T11:57:48.212Z,26.7,,,54,,,
2017-12-20T11:57:58.208Z,26.6,,,54,,,
2017-12-20T11:58:08.315Z,26.6,,,54,,,
2017-12-20T11:58:18.215Z,26.6,,,54,,,
2017-12-20T11:58:33.315Z,26.5,,,54,,,
2017-12-20T11:58:38.221Z,26.5,,,54,,,
2017-12-20T11:58:48.208Z,26.5,,,54,,,
2017-12-20T11:58:58.213Z,26.3,,,54,,,
2017-12-20T11:59:08.302Z,26.3,,30.8,54,,,
2017-12-20T11:59:18.211Z,26.2,,,54,,,
2017-12-20T11:59:28.222Z,26.2,,30.7,54,,,
2017-12-20T11:59:38.214Z,26.2,,30.8,54,,,
2017-12-20T11:59:48.216Z,26.1,,30.7,54,,,
2017-12-20T11:59:58.215Z,26.1,,,54,,,
2017-12-20T12:00:08.315Z,26,,30.8,54,,,
2017-12-20T12:00:18.215Z,26,,30.7,54,,,
2017-12-20T12:00:28.209Z,26,,,54,,,
2017-12-20T12:00:38.217Z,25.9,,,54,,,
2017-12-20T12:00:48.218Z,25.9,,,54,,,
2017-12-20T12:00:58.214Z,25.9,,,54,,,
2017-12-20T12:01:08.318Z,25.7,,,54,,,
2017-12-20T12:01:18.246Z,25.7,,,54,,,
2017-12-20T12:01:28.216Z,25.7,,,54,,,
2017-12-20T12:01:38.279Z,25.6,,,54,,,
2017-12-20T12:01:48.216Z,25.6,,,54,,,
2017-12-20T12:01:58.212Z,25.6,,,54,,,
2017-12-20T12:02:08.313Z,25.5,,,54,,,
2017-12-20T12:02:18.224Z,25.5,,,54,,,
2017-12-20T12:02:28.214Z,25.5,,,54,,,
2017-12-20T12:02:38.215Z,25.4,,,54,,,
2017-12-20T12:02:48.220Z,25.4,,,54,,,
2017-12-20T12:02:58.211Z,25.4,,30.6,54,,,
2017-12-20T12:03:08.300Z,25.3,,,54,,,
2017-12-20T12:03:18.211Z,25.3,,,54,,,
2017-12-20T12:03:28.210Z,25.3,,,54,,,
2017-12-20T12:03:38.212Z,25.1,,,54,,,
2017-12-20T12:03:48.214Z,25.1,,,54,,,
2017-12-20T12:03:58.211Z,25.1,,,54,,,
2017-12-20T12:04:08.351Z,25,,,54,,,
2017-12-20T12:04:18.211Z,25,,,54,,,
2017-12-20T12:04:28.217Z,25,,,54,,,
2017-12-20T12:04:38.213Z,25,,,54,,,
2017-12-20T12:04:48.217Z,24.9,,,54,,,
2017-12-20T12:04:58.212Z,24.9,,,54,,,
2017-12-20T12:05:08.330Z,24.9,,30.5,54,,,
2017-12-20T12:05:18.347Z,24.9,,,54,,,
2017-12-20T12:05:28.213Z,24.8,,,54,,,
2017-12-20T12:05:38.213Z,24.8,,,54,,,
2017-12-20T12:05:48.224Z,24.8,,,54,,,
2017-12-20T12:05:58.218Z,24.8,,,54,,,
2017-12-20T12:06:08.319Z,24.7,,,54,,,
2017-12-20T12:06:18.214Z,24.7,,,54,,,
2017-12-20T12:06:28.218Z,24.7,,,54,,,
2017-12-20T12:06:38.222Z,24.7,0,32.2,54,1,,43
2017-12-20T12:06:48.240Z,24.5,,36.1,54,,,34
2017-12-20T12:06:58.214Z,24.5,,34.8,54,,,29
2017-12-20T12:07:08.309Z,24.5,0,35.1,54,1,,
2017-12-20T12:07:18.214Z,24.5,,35.6,54,,,30
2017-12-20T12:07:28.219Z,24.5,,35.8,54,,,29
2017-12-20T12:07:38.231Z,24.5,,36,54,,,29
2017-12-20T12:07:48.225Z,24.7,,36.2,54,,,
2017-12-20T12:08:03.316Z,24.8,,36.4,54,,,0
2017-12-20T12:08:08.334Z,24.9,0,33.8,54,1,,
2017-12-20T12:08:18.226Z,25.1,,32.8,54,,,
2017-12-20T12:08:28.222Z,25.3,,31.6,54,,,
2017-12-20T12:08:38.287Z,25.5,,30.9,54,,,
2017-12-20T12:08:48.222Z,25.6,,30.5,54,,,
2017-12-20T12:09:03.321Z,25.7,,29.9,54,,,
2017-12-20T12:09:08.314Z,25.9,,29.5,54,,,
2017-12-20T12:09:18.215Z,26,,28.9,54,,,
2017-12-20T12:09:28.217Z,26,,28.7,54,,,
2017-12-20T12:09:38.216Z,26,,28.4,54,,,
2017-12-20T12:09:48.219Z,26,,28.2,54,,,
2017-12-20T12:09:58.217Z,26,,27.8,54,,,
2017-12-20T12:10:08.318Z,26,,27.7,54,,,
2017-12-20T12:10:18.218Z,26,,27.6,54,,,
2017-12-20T12:10:28.219Z,25.9,,27.3,54,,,
2017-12-20T12:10:38.219Z,25.9,,27.2,54,,,
2017-12-20T12:10:48.222Z,25.7,,27.1,54,,,
2017-12-20T12:10:58.219Z,25.7,,27,54,,,
2017-12-20T12:11:08.319Z,25.6,,,54,,,
2017-12-20T12:11:18.226Z,25.6,,,54,,,
2017-12-20T12:11:28.216Z,25.5,,,54,,,
2017-12-20T12:11:38.220Z,25.5,,,54,,,
2017-12-20T12:11:48.216Z,25.4,,,54,,,
2017-12-20T12:11:58.219Z,25.4,,,54,,,
2017-12-20T12:12:08.306Z,25.4,,,54,,,
2017-12-20T12:12:18.217Z,25.4,,,54,,,
2017-12-20T12:12:28.220Z,25.3,,,54,,,
2017-12-20T12:12:38.217Z,25.3,,,54,,,
2017-12-20T12:12:48.221Z,25.3,,,54,,,
2017-12-20T12:12:58.219Z,25.3,,,54,,,
2017-12-20T12:13:08.321Z,25.1,,,54,,,
2017-12-20T12:13:18.219Z,25.1,,,54,,,
2017-12-20T12:13:28.221Z,25.1,,,54,,,
2017-12-20T12:13:38.221Z,25.1,,,54,,,
2017-12-20T12:13:48.222Z,25,,,54,,,
2017-12-20T12:13:58.219Z,25,,,54,,,
2017-12-20T12:14:08.372Z,25,,,54,,,
2017-12-20T12:14:18.229Z,25,,,54,,,
2017-12-20T12:14:28.228Z,24.9,,,54,,,
2017-12-20T12:14:38.223Z,24.9,,,54,,,
2017-12-20T12:14:48.223Z,24.9,,,54,,,
2017-12-20T12:14:58.223Z,24.9,,,54,,,
2017-12-20T12:15:08.312Z,24.9,,27.1,54,,,
2017-12-20T12:15:18.225Z,24.8,,,54,,,
2017-12-20T12:15:28.224Z,24.8,,,54,,,
2017-12-20T12:15:38.221Z,24.8,,,54,,,
2017-12-20T12:15:48.223Z,24.8,,,54,,,
2017-12-20T12:15:58.222Z,24.7,,,54,,,
2017-12-20T12:16:08.313Z,24.7,,,54,,,
2017-12-20T12:16:18.221Z,24.7,,,54,,,
2017-12-20T12:16:28.225Z,24.7,,,54,,,
2017-12-20T12:16:38.225Z,24.5,,,54,,,
2017-12-20T12:16:48.226Z,24.5,,27.2,54,,,
2017-12-20T12:16:58.225Z,24.5,,,54,,,
2017-12-20T12:17:08.325Z,24.5,,,54,,,
2017-12-20T12:17:18.225Z,24.4,,,54,,,
2017-12-20T12:17:28.226Z,24.4,,,54,,,
2017-12-20T12:17:38.223Z,24.4,,,54,,,
2017-12-20T12:17:48.234Z,24.4,,,54,,,
2017-12-20T12:17:58.226Z,24.3,,,54,,,
2017-12-20T12:18:08.310Z,24.3,,,54,,,
2017-12-20T12:18:18.229Z,24.3,,27.3,54,,,
2017-12-20T12:18:28.226Z,24.3,,,54,,,
2017-12-20T12:18:38.223Z,24.2,,,54,,,
2017-12-20T12:18:48.220Z,24.2,,,54,,,
2017-12-20T12:18:58.223Z,24.2,,,54,,,
2017-12-20T12:19:08.320Z,24.2,,,54,,,
2017-12-20T12:19:18.221Z,24,,,54,,,
2017-12-20T12:19:28.219Z,24,,,54,,,
2017-12-20T12:19:38.223Z,24,,,54,,,
2017-12-20T12:19:48.230Z,24,,,54,,,
2017-12-20T12:19:58.224Z,23.9,,,54,,,
2017-12-20T12:20:08.324Z,23.9,,,54,,,
2017-12-20T12:20:18.225Z,23.9,,,54,,,
2017-12-20T12:20:28.225Z,23.9,,,54,,,
2017-12-20T12:20:38.228Z,23.8,,,54,,,
2017-12-20T12:20:48.228Z,23.8,,,54,,,
2017-12-20T12:20:58.228Z,23.8,,,54,,,
2017-12-20T12:21:08.346Z,23.8,,,54,,,
2017-12-20T12:21:18.229Z,23.7,,,54,,,
2017-12-20T12:21:28.230Z,23.7,,,54,,,
2017-12-20T12:21:38.237Z,23.7,,,54,,,
2017-12-20T12:21:48.226Z,23.7,,,54,,,
2017-12-20T12:21:58.222Z,23.6,,,54,,,
2017-12-20T12:22:08.321Z,23.6,,,54,,,
2017-12-20T12:22:18.225Z,23.6,,,54,,,
2017-12-20T12:22:28.222Z,23.6,,,54,,,
2017-12-20T12:22:38.223Z,23.6,0,28.6,54,1,,44
2017-12-20T12:22:48.236Z,23.4,,34,54,,,31
2017-12-20T12:22:58.226Z,23.4,,32.8,54,,,29
2017-12-20T12:23:08.326Z,23.4,,33.1,54,,,
2017-12-20T12:23:18.244Z,23.4,,33.5,54,,,
2017-12-20T12:23:28.235Z,23.4,,34,54,,,
2017-12-20T12:23:38.232Z,23.4,,34.3,54,,,
2017-12-20T12:23:48.230Z,23.6,,34.5,54,,,
2017-12-20T12:23:58.236Z,23.6,,34.8,54,,,
2017-12-20T12:24:08.348Z,23.8,,35.1,54,,,
2017-12-20T12:24:18.222Z,23.9,,35.3,54,,,30
2017-12-20T12:24:28.229Z,24,,35.4,54,,,29
2017-12-20T12:24:43.329Z,24.3,,35.5,54,,,
2017-12-20T12:24:48.230Z,24.4,,35.7,54,,,
2017-12-20T12:24:58.230Z,24.7,,,54,,,
2017-12-20T12:25:08.317Z,24.8,,35.8,54,,,
2017-12-20T12:25:18.228Z,24.9,,36,54,,,29
2017-12-20T12:25:28.224Z,25,,,54,,,
2017-12-20T12:25:38.224Z,25.1,,36.2,54,,,
2017-12-20T12:25:48.231Z,25.3,,36.3,54,,,
2017-12-20T12:25:58.230Z,25.4,,36.5,54,,,30
2017-12-20T12:26:08.315Z,25.5,,36.6,54,,,29
2017-12-20T12:26:18.225Z,25.6,,36.8,54,,,
2017-12-20T12:26:28.229Z,25.6,,37.1,54,,,
2017-12-20T12:26:38.225Z,25.7,,37.2,54,,,
2017-12-20T12:26:48.229Z,25.7,,37.4,54,,,
2017-12-20T12:26:58.225Z,25.9,,37.5,54,,,
2017-12-20T12:27:08.333Z,26,,37.7,54,,,
2017-12-20T12:27:18.230Z,26,,37.8,54,,,
2017-12-20T12:27:28.227Z,26.1,,38,54,,,29
2017-12-20T12:27:38.230Z,26.1,,38.1,54,,,
2017-12-20T12:27:48.238Z,26.2,,38.3,54,,,30
2017-12-20T12:27:58.226Z,26.3,,38.4,54,,,29
2017-12-20T12:28:08.336Z,26.3,,38.6,54,,,
2017-12-20T12:28:18.227Z,26.5,,38.7,54,,,
2017-12-20T12:28:28.231Z,26.6,,38.9,54,,,
2017-12-20T12:28:38.228Z,26.6,,39.1,54,,,
2017-12-20T12:28:48.231Z,26.7,,39.2,54,,,
2017-12-20T12:28:58.234Z,26.8,,39.4,54,,,
2017-12-20T12:29:08.318Z,26.9,,39.5,54,,,
2017-12-20T12:29:18.228Z,27.1,,39.7,54,,,
2017-12-20T12:29:28.228Z,27.1,,39.8,54,,,
2017-12-20T12:29:38.227Z,27.2,,40,54,,,29
2017-12-20T12:29:48.231Z,27.3,,40.1,54,,,30
2017-12-20T12:29:58.229Z,27.4,,40.3,54,,,29
2017-12-20T12:30:08.329Z,27.5,,40.4,54,,,
2017-12-20T12:30:18.259Z,27.7,,40.5,54,,,
2017-12-20T12:30:28.226Z,27.8,,40.7,54,,,
2017-12-20T12:30:38.229Z,27.9,,40.8,54,,,
2017-12-20T12:30:48.234Z,28,,41,54,,,
2017-12-20T12:30:58.228Z,28.1,,41.1,54,,,30
2017-12-20T12:31:08.318Z,28.3,,41.2,54,,,29
2017-12-20T12:31:18.607Z,28.5,,41.4,54,,,
2017-12-20T12:31:28.233Z,28.6,,41.5,54,,,
2017-12-20T12:31:38.235Z,28.7,,41.6,54,,,
2017-12-20T12:31:48.250Z,28.9,0,40.9,54,1,,0
2017-12-20T12:31:58.235Z,29,,38.9,54,,,
2017-12-20T12:32:08.342Z,29.1,,37.9,54,,,
2017-12-20T12:32:18.237Z,29.2,,36.9,54,,,
2017-12-20T12:32:28.234Z,29.3,,36.7,54,,,
2017-12-20T12:32:38.236Z,29.5,,35.9,54,,,
2017-12-20T12:32:48.237Z,29.6,,35.8,54,,,
2017-12-20T12:32:58.232Z,29.6,,35.4,54,,,
