Time,HwTOutlet,ActPow,HwTSet,PrimTSet,HwActive,ChActive,PrimT
2018-01-28T06:49:28.010Z,20,,54,,,,
2018-01-28T06:49:38.114Z,19.7,,54,,,,39.3
2018-01-28T06:49:48.006Z,19.6,,54,,,,
2018-01-28T06:49:58.006Z,19.6,,54,,,,
2018-01-28T06:50:07.998Z,19.4,,54,,,,39.4
2018-01-28T06:50:17.999Z,19.3,,54,,,,
2018-01-28T06:50:28.008Z,19.2,,54,,,,
2018-01-28T06:50:38.158Z,19.2,,54,,,,39.5
2018-01-28T06:50:48.014Z,19,,54,,,,
2018-01-28T06:50:58.022Z,18.9,,54,,,,
2018-01-28T06:51:08.024Z,18.9,,54,,,,
2018-01-28T06:51:18.004Z,18.8,,54,,,,
2018-01-28T06:51:28.018Z,18.8,,54,,,,
2018-01-28T06:51:38.104Z,18.6,,54,,,,
2018-01-28T06:51:48.016Z,18.6,,54,,,,
2018-01-28T06:51:58.016Z,18.5,,54,,,,
2018-01-28T06:52:08.006Z,18.5,,54,,,,
2018-01-28T06:52:18.013Z,18.4,,54,,,,
2018-01-28T06:52:28.002Z,18.4,,54,,,,
2018-01-28T06:52:38.114Z,18.2,,54,,,,
2018-01-28T06:52:48.028Z,18.2,,54,,,,
2018-01-28T06:52:58.031Z,18.1,,54,,,,
2018-01-28T06:53:08.080Z,18.1,,54,,,,
2018-01-28T06:53:18.002Z,18.1,,54,,,,39.4
2018-01-28T06:53:28.004Z,17.9,,54,,,,
2018-01-28T06:53:38.118Z,17.9,,54,,,,
2018-01-28T06:53:48.029Z,17.8,,54,,,,
2018-01-28T06:53:58.006Z,17.8,,54,,,,
2018-01-28T06:54:08.005Z,17.7,,54,,,,
2018-01-28T06:54:18.011Z,17.7,,54,,,,39.3
2018-01-28T06:54:28.012Z,17.7,,54,,,,
2018-01-28T06:54:38.109Z,17.5,,54,,,,
2018-01-28T06:54:48.018Z,17.5,,54,,,,
2018-01-28T06:54:58.013Z,17.5,,54,,,,
2018-01-28T06:55:08.005Z,17.5,,54,,,,
2018-01-28T06:55:18.020Z,17.4,,54,,,,39.2
2018-01-28T06:55:28.053Z,17.4,,54,,,,
2018-01-28T06:55:38.113Z,17.3,,54,,,,
2018-01-28T06:55:48.004Z,17.3,43,54,,0,2,40.5
2018-01-28T06:55:58.025Z,17.3,31,54,,,,44.3
2018-01-28T06:56:08.003Z,17.5,29,54,,,,42.4
2018-01-28T06:56:18.023Z,18.5,,54,,,,43.1
2018-01-28T06:56:28.064Z,19.2,,54,,,,43.5
2018-01-28T06:56:38.120Z,19.8,,54,,,,
2018-01-28T06:56:48.034Z,20.2,,54,,,,
2018-01-28T06:56:58.013Z,20.6,,54,,,,43.4
2018-01-28T06:57:08.007Z,21.2,,54,,,,
2018-01-28T06:57:18.007Z,21.6,,54,,,,
2018-01-28T06:57:28.012Z,21.7,,54,,,,43.5
2018-01-28T06:57:38.110Z,21.9,,54,,,,
2018-01-28T06:57:48.025Z,22.1,,54,,,,43.7
2018-01-28T06:57:58.219Z,22.4,,54,,,,
2018-01-28T06:58:08.011Z,22.5,,54,,,,43.8
2018-01-28T06:58:18.025Z,22.6,,54,,,,43.9
2018-01-28T06:58:28.037Z,22.7,,54,,,,
2018-01-28T06:58:38.173Z,,,,,,,44
2018-01-28T06:58:48.004Z,23,,54,,,,44.1
2018-01-28T06:58:58.006Z,23.1,,54,,,,44.2
2018-01-28T06:59:08.009Z,23.2,,54,,,,44.3
2018-01-28T06:59:18.008Z,23.3,,54,,,,44.4
2018-01-28T06:59:28.047Z,23.4,,54,,,,44.5
2018-01-28T06:59:38.124Z,23.6,,54,,,,44.7
2018-01-28T06:59:48.014Z,23.7,,54,,,,44.8
2018-01-28T06:59:58.017Z,23.7,,54,,,,44.9
2018-01-28T07:00:08.010Z,23.7,,54,,,,45
2018-01-28T07:00:18.018Z,23.9,,54,,,,45.2
2018-01-28T07:00:28.011Z,23.9,,54,,,,45.3
2018-01-28T07:00:38.112Z,,,,,,,45.4
2018-01-28T07:00:48.014Z,24,,54,,,,45.5
2018-01-28T07:00:58.018Z,24.2,30,54,,,,45.7
2018-01-28T07:01:08.009Z,24.2,29,54,,,,45.8
2018-01-28T07:01:18.015Z,24.3,,54,,,,45.9
2018-01-28T07:01:28.013Z,24.3,,54,,,,46.1
2018-01-28T07:01:38.127Z,24.3,,54,,,,46.2
2018-01-28T07:01:48.059Z,24.4,,54,,,,46.3
2018-01-28T07:01:58.025Z,24.5,30,54,,,,46.4
2018-01-28T07:02:08.065Z,24.5,29,54,,,,46.5
2018-01-28T07:02:18.062Z,24.7,,54,,,,46.6
2018-01-28T07:02:28.022Z,24.7,,54,,,,46.7
2018-01-28T07:02:38.132Z,24.8,,54,,,,46.8
2018-01-28T07:02:48.022Z,24.9,,54,,,,47
2018-01-28T07:02:58.006Z,24.9,,54,,,,47.1
2018-01-28T07:03:08.026Z,24.9,,54,,,,47.2
2018-01-28T07:03:18.046Z,25,0,54,,0,2,47.2
2018-01-28T07:03:28.022Z,25,,54,,,,44.8
2018-01-28T07:03:38.137Z,,,,,,,43.5
2018-01-28T07:03:48.043Z,24.9,,54,,,,42.9
2018-01-28T07:03:58.044Z,24.7,,54,,,,42
2018-01-28T07:04:08.032Z,24.5,,54,,,,41.4
2018-01-28T07:04:18.024Z,24.4,,54,,,,41
2018-01-28T07:04:28.013Z,24.3,,54,,,,40.6
2018-01-28T07:04:38.113Z,24,,54,,,,40.2
2018-01-28T07:04:48.040Z,24,,54,,,,39.9
2018-01-28T07:04:58.020Z,23.9,,54,,,,39.5
2018-01-28T07:05:08.010Z,23.8,,54,,,,39.3
2018-01-28T07:05:18.010Z,23.6,,54,,,,38.9
2018-01-28T07:05:28.023Z,23.6,,54,,,,38.7
2018-01-28T07:05:38.123Z,23.4,,54,,,,38.5
2018-01-28T07:05:48.134Z,23.3,,54,,,,38.3
2018-01-28T07:05:58.019Z,23.2,,54,,,,38.2
2018-01-28T07:06:08.058Z,23.1,,54,,,,38
2018-01-28T07:06:18.012Z,23.1,,54,,,,37.9
2018-01-28T07:06:28.019Z,23,,54,,,,
2018-01-28T07:06:38.134Z,22.6,,54,,,,37.8
2018-01-28T07:06:48.015Z,22.7,,54,,,,
2018-01-28T07:06:58.016Z,22.8,,54,,,,
2018-01-28T07:07:08.036Z,22.6,,54,,,,
2018-01-28T07:07:18.036Z,22.4,,54,,,,
2018-01-28T07:07:28.010Z,22,,54,,,,
2018-01-28T07:07:38.156Z,21.7,,54,,,,
2018-01-28T07:07:48.011Z,21.5,,54,,,,
2018-01-28T07:07:58.037Z,21.2,,54,,,,
2018-01-28T07:08:08.009Z,20.9,,54,,,,
2018-01-28T07:08:18.126Z,20.8,,54,,,,37.9
2018-01-28T07:08:28.035Z,20.5,,54,,,,
2018-01-28T07:08:38.125Z,20.4,,54,,,,
2018-01-28T07:08:53.053Z,20.1,,54,,,,38
2018-01-28T07:08:58.034Z,20,,54,,,,
2018-01-28T07:09:08.056Z,19.8,,54,,,,38.1
2018-01-28T07:09:18.041Z,19.7,,54,,,,38.2
2018-01-28T07:09:28.023Z,19.6,,54,,,,
2018-01-28T07:09:38.125Z,19.4,,54,,,,
2018-01-28T07:09:48.018Z,19.3,,54,,,,38.3
2018-01-28T07:09:58.023Z,19.2,,54,,,,
2018-01-28T07:10:08.011Z,19,,54,,,,38.4
2018-01-28T07:10:18.013Z,19,,54,,,,
2018-01-28T07:10:28.012Z,18.9,,54,,,,
2018-01-28T07:10:38.118Z,18.8,,54,,,,
2018-01-28T07:10:48.041Z,18.8,,54,,,,38.5
2018-01-28T07:10:58.024Z,18.6,,54,,,,
2018-01-28T07:11:08.017Z,18.6,,54,,,,
2018-01-28T07:11:18.020Z,18.5,,54,,,,
2018-01-28T07:11:28.046Z,18.4,,54,,,,
2018-01-28T07:11:38.115Z,18.4,,54,,,,
2018-01-28T07:11:48.030Z,18.2,,54,,,,
2018-01-28T07:11:58.019Z,18.2,,54,,,,
2018-01-28T07:12:08.020Z,18.1,,54,,,,
2018-01-28T07:12:18.029Z,18.1,,54,,,,
2018-01-28T07:12:28.015Z,18.1,,54,,,,
2018-01-28T07:12:38.132Z,17.9,,54,,,,
2018-01-28T07:12:48.032Z,17.9,,54,,,,
2018-01-28T07:12:58.014Z,17.8,,54,,,,
2018-01-28T07:13:08.027Z,17.8,,54,,,,
2018-01-28T07:13:18.015Z,17.7,,54,,,,
2018-01-28T07:13:28.016Z,17.7,,54,,,,38.4
2018-01-28T07:13:38.114Z,17.7,,54,,,,
2018-01-28T07:13:48.045Z,17.5,,54,,,,
2018-01-28T07:14:03.157Z,17.5,,54,,,,
2018-01-28T07:14:08.036Z,17.5,,54,,0,2,38.2
2018-01-28T07:14:18.044Z,17.4,35,54,,,,43
2018-01-28T07:14:28.037Z,17.7,29,54,,,,43
2018-01-28T07:14:38.120Z,,,,,,,42.1
2018-01-28T07:14:48.032Z,19.2,,54,,,,43.1
2018-01-28T07:14:58.040Z,19.6,30,54,,,,43.4
2018-01-28T07:15:08.013Z,20.1,,54,,,,
2018-01-28T07:15:18.044Z,20.6,29,54,,,,43.5
2018-01-28T07:15:28.014Z,21.1,,54,,,,
2018-01-28T07:15:38.153Z,21.3,,54,,,,
2018-01-28T07:15:48.020Z,21.7,,54,,,,43.7
2018-01-28T07:16:08.029Z,22.1,,54,,,,43.8
2018-01-28T07:16:18.013Z,22.2,30,54,,,,43.9
2018-01-28T07:16:33.206Z,22.5,29,54,,,,44
2018-01-28T07:16:38.126Z,22.6,,54,,,,44.1
2018-01-28T07:16:48.076Z,22.7,,54,,,,
2018-01-28T07:16:58.071Z,,,,,,,44.2
2018-01-28T07:17:08.025Z,23,30,54,,,,44.3
2018-01-28T07:17:18.029Z,23.1,29,54,,,,44.4
2018-01-28T07:17:28.038Z,23.2,30,54,,,,44.5
2018-01-28T07:17:38.220Z,23.3,29,54,,,,44.6
2018-01-28T07:17:48.015Z,23.3,,54,,,,44.7
2018-01-28T07:17:58.033Z,23.6,,54,,,,44.8
2018-01-28T07:18:08.034Z,23.6,30,54,,,,44.9
2018-01-28T07:18:18.185Z,23.6,29,54,,,,45.1
2018-01-28T07:18:28.139Z,23.7,,54,,,,
2018-01-28T07:18:38.147Z,23.8,,54,,,,45.2
2018-01-28T07:18:48.029Z,23.9,,54,,,,45.4
2018-01-28T07:18:58.038Z,,,,,,,45.6
2018-01-28T07:19:08.020Z,24,,54,,,,45.7
2018-01-28T07:19:18.020Z,24.2,,54,,,,
2018-01-28T07:19:28.016Z,,,,,,,45.9
2018-01-28T07:19:38.140Z,24.2,,54,,,,46
2018-01-28T07:19:48.019Z,24.3,30,54,,,,46.2
2018-01-28T07:19:58.039Z,24.4,29,54,,,,46.3
2018-01-28T07:20:08.032Z,24.5,,54,,,,
2018-01-28T07:20:18.020Z,24.5,,54,,,,46.5
2018-01-28T07:20:28.020Z,24.7,,54,,,,46.6
2018-01-28T07:20:38.131Z,24.7,,54,,,,
2018-01-28T07:20:48.025Z,24.8,,54,,,,46.7
2018-01-28T07:20:58.022Z,,,,,,,47
2018-01-28T07:21:08.050Z,24.8,29,54,,,,47.1
2018-01-28T07:21:18.027Z,24.9,,54,,,,47.2
2018-01-28T07:21:28.056Z,25,,54,,,,
2018-01-28T07:21:38.128Z,,,,,,,47.4
2018-01-28T07:21:48.037Z,25,,54,,,,47.6
2018-01-28T07:21:58.028Z,25.1,,54,,,,47.7
2018-01-28T07:22:08.024Z,25.1,,54,,,,
2018-01-28T07:22:18.022Z,,,,,,,47.9
2018-01-28T07:22:28.027Z,25.3,29,54,,,,48
2018-01-28T07:22:38.131Z,25.3,,54,,,,
2018-01-28T07:22:48.033Z,25.4,,54,,,,48.1
2018-01-28T07:22:58.025Z,,,,,,,48.3
2018-01-28T07:23:08.031Z,25.5,,54,,,,48.4
2018-01-28T07:23:18.030Z,25.5,,54,,,,
2018-01-28T07:23:28.045Z,,30,,,,,48.6
2018-01-28T07:23:38.128Z,25.6,,54,,,,
2018-01-28T07:23:48.045Z,25.6,29,54,,,,48.7
2018-01-28T07:23:58.069Z,,,,,,,48.9
2018-01-28T07:24:08.024Z,25.9,,54,,,,49
2018-01-28T07:24:28.025Z,25.9,,54,,,,49.1
2018-01-28T07:24:38.124Z,26,,54,,,,
2018-01-28T07:24:48.055Z,26,,54,,,,49.2
2018-01-28T07:24:58.022Z,,,,,,,49.4
2018-01-28T07:25:08.049Z,26.2,,54,,,,49.5
2018-01-28T07:25:18.023Z,26.2,,54,,,,
2018-01-28T07:25:28.036Z,,,,,,,49.6
2018-01-28T07:25:38.146Z,26.2,,54,,,,
2018-01-28T07:25:48.046Z,26.3,,54,,,,49.7
2018-01-28T07:25:58.022Z,,,,,,,49.8
2018-01-28T07:26:08.056Z,26.3,,54,,,,49.9
2018-01-28T07:26:18.021Z,,,,,,,50
2018-01-28T07:26:28.025Z,26.3,0,54,,0,2,48.1
2018-01-28T07:26:38.137Z,26.3,,54,,,,46.4
2018-01-28T07:26:48.176Z,26.5,,54,,,,45.7
2018-01-28T07:26:58.026Z,26.2,,54,,,,44.9
2018-01-28T07:27:08.028Z,26,,54,,,,44.2
2018-01-28T07:27:18.034Z,25.7,,54,,,,43.8
2018-01-28T07:27:28.023Z,25.5,,54,,,,43.3
2018-01-28T07:27:48.026Z,25.4,,54,,,,42.9
2018-01-28T07:27:58.024Z,25.1,,54,,,,42.2
2018-01-28T07:28:08.024Z,25,,54,,,,41.9
2018-01-28T07:28:18.029Z,24.9,,54,,,,
2018-01-28T07:28:28.052Z,24.8,,54,,,,41.6
2018-01-28T07:28:38.162Z,,,,,,,41.1
2018-01-28T07:28:48.023Z,24.7,,54,,,,40.9
2018-01-28T07:28:58.031Z,24.5,,54,,,,40.7
2018-01-28T07:29:08.021Z,24.4,,54,,,,40.5
2018-01-28T07:29:28.021Z,24.3,,54,,,,40.3
2018-01-28T07:29:38.162Z,24,,54,,,,
2018-01-28T07:29:48.022Z,24,,54,,,,
2018-01-28T07:30:08.026Z,23.9,,54,,,,
2018-01-28T07:30:28.034Z,23.6,,54,,,,40.2
2018-01-28T07:30:38.136Z,23,,54,,,,
2018-01-28T07:30:58.021Z,22.6,,54,,,,40.3
2018-01-28T07:31:08.045Z,22.1,,54,,,,
2018-01-28T07:31:28.031Z,21.9,,54,,,,40.4
2018-01-28T07:31:38.149Z,21.5,,54,,,,
2018-01-28T07:31:58.029Z,21.3,,54,,,,40.5
2018-01-28T07:32:08.024Z,20.9,,54,,,,
2018-01-28T07:32:18.094Z,,,,,,,40.6
2018-01-28T07:32:28.037Z,20.8,,54,,,,40.7
2018-01-28T07:32:38.174Z,20.5,,54,,,,
2018-01-28T07:32:48.024Z,20.5,,54,,,,
2018-01-28T07:32:58.035Z,20.4,,54,,,,40.8
2018-01-28T07:33:08.025Z,20.1,,54,,,,
2018-01-28T07:33:28.037Z,20,,54,,,,40.9
2018-01-28T07:33:38.150Z,19.8,,54,,,,
2018-01-28T07:33:58.029Z,19.7,,54,,,,
2018-01-28T07:34:08.030Z,19.6,,54,,,,
2018-01-28T07:34:28.027Z,19.4,,54,,,,
2018-01-28T07:34:38.146Z,19.3,,54,,,,
2018-01-28T07:34:58.026Z,19.2,,54,,,,
2018-01-28T07:35:08.034Z,19,,54,,,,
2018-01-28T07:35:28.028Z,19,,54,,,,
2018-01-28T07:35:38.130Z,18.9,,54,,,,
2018-01-28T07:35:48.046Z,18.9,,54,,,,
2018-01-28T07:35:58.057Z,18.8,,54,,,,40.8
2018-01-28T07:36:08.150Z,18.6,,54,,,,
2018-01-28T07:36:28.029Z,18.6,,54,,,,
2018-01-28T07:36:38.175Z,18.5,,54,,,,
2018-01-28T07:36:58.040Z,18.5,38,54,,0,2,44.6
2018-01-28T07:37:08.026Z,18.4,35,54,,,,45
2018-01-28T07:37:18.037Z,18.5,29,54,,,,43.9
2018-01-28T07:37:28.030Z,18.9,,54,,,,44.9
2018-01-28T07:37:38.176Z,19.7,29,54,,,,45
2018-01-28T07:37:48.037Z,20.4,,54,,,,45.1
2018-01-28T07:37:58.034Z,21.1,,54,,,,
2018-01-28T07:38:08.027Z,21.6,0,54,,0,2,42.9
2018-01-28T07:38:18.026Z,22,,54,,,,41.9
2018-01-28T07:38:28.038Z,22.2,,54,,,,40.9
2018-01-28T07:38:38.135Z,22.4,,54,,,,39.9
2018-01-28T07:38:48.044Z,22.2,,54,,,,38.5
2018-01-28T07:38:58.039Z,22.1,,54,,,,
2018-01-28T07:39:08.034Z,,,,,,,37.9
2018-01-28T07:39:18.033Z,21.9,,54,,,,37.6
2018-01-28T07:39:28.043Z,,,,,,,36.7
2018-01-28T07:39:38.139Z,21.9,,54,,,,
2018-01-28T07:39:48.078Z,21.9,,54,,,,36.4
2018-01-28T07:39:58.040Z,21.7,,54,,,,35.9
2018-01-28T07:40:08.032Z,21.7,,54,,,,
2018-01-28T07:40:18.053Z,21.6,,54,,,,35.7
2018-01-28T07:40:28.077Z,21.6,,54,,,,35.5
2018-01-28T07:40:38.143Z,21.6,,54,,,,35.3
2018-01-28T07:40:48.032Z,21.5,,54,,,,35.2
2018-01-28T07:40:58.031Z,21.5,,54,,,,34.9
2018-01-28T07:41:08.044Z,21.3,,54,,,,34.8
2018-01-28T07:41:18.064Z,21.3,,54,,,,
2018-01-28T07:41:28.048Z,21.2,,54,,,,
2018-01-28T07:41:38.139Z,21.2,,54,,,,
2018-01-28T07:41:48.029Z,21.3,,54,,,,
2018-01-28T07:41:58.062Z,21.2,40,54,,0,2,38.2
2018-01-28T07:42:08.052Z,21.1,34,54,,,,41
2018-01-28T07:42:18.068Z,20.9,29,54,,,,40.8
2018-01-28T07:42:28.054Z,21.2,,54,,,,41
2018-01-28T07:42:38.145Z,21.9,,54,,,,42
2018-01-28T07:42:48.035Z,22.1,,54,,,,42.1
2018-01-28T07:42:58.034Z,22.4,,54,,,,43
2018-01-28T07:43:08.029Z,22.6,30,54,,,,43.1
2018-01-28T07:43:18.041Z,22.8,29,54,,,,43.4
2018-01-28T07:43:28.030Z,23,,54,,,,43.7
2018-01-28T07:43:38.156Z,23.1,,54,,,,44
2018-01-28T07:43:48.036Z,23.1,,54,,,,44.1
2018-01-28T07:43:58.036Z,23.2,30,54,,,,44.3
2018-01-28T07:44:08.057Z,23.2,29,54,,,,44.4
2018-01-28T07:44:18.042Z,23.2,,54,,,,44.5
2018-01-28T07:44:28.030Z,23.3,,54,,,,44.6
2018-01-28T07:44:38.138Z,23.3,,54,,,,44.8
2018-01-28T07:44:48.044Z,23.4,30,54,,,,45
2018-01-28T07:44:58.031Z,23.6,29,54,,,,
2018-01-28T07:45:08.055Z,23.7,,54,,,,45.1
2018-01-28T07:45:18.038Z,23.6,,54,,,,45.2
2018-01-28T07:45:28.034Z,23.7,,54,,,,45.4
2018-01-28T07:45:38.147Z,23.8,,54,,,,45.5
2018-01-28T07:45:48.048Z,23.8,,54,,,,45.6
2018-01-28T07:45:58.032Z,23.9,,54,,,,45.7
2018-01-28T07:46:08.078Z,24,,54,,,,45.8
2018-01-28T07:46:18.038Z,24.2,,54,,,,46
2018-01-28T07:46:28.040Z,24.2,30,54,,,,
2018-01-28T07:46:38.180Z,24.3,29,54,,,,46.1
2018-01-28T07:46:48.060Z,24.3,,54,,,,46.2
2018-01-28T07:46:58.033Z,24.4,30,54,,,,46.3
2018-01-28T07:47:08.035Z,24.5,29,54,,,,46.5
2018-01-28T07:47:18.058Z,24.7,,54,,,,46.6
2018-01-28T07:47:28.044Z,24.7,,54,,,,46.7
2018-01-28T07:47:38.134Z,24.7,,54,,,,46.8
2018-01-28T07:47:48.036Z,24.8,29,54,61,0,2,46.9
2018-01-28T07:47:58.036Z,25,,54,,,,47
2018-01-28T07:48:08.035Z,24.9,,54,,,,
2018-01-28T07:48:18.038Z,25,,54,,,,47.2
2018-01-28T07:48:28.037Z,25,30,54,,,,47.3
2018-01-28T07:48:38.194Z,25.1,29,54,,,,47.4
2018-01-28T07:48:48.033Z,25.3,,54,,,,47.6
2018-01-28T07:48:58.042Z,25.1,,54,,,,47.7
2018-01-28T07:49:08.042Z,25.3,,54,,,,47.8
2018-01-28T07:49:18.110Z,25.4,,54,,,,48
2018-01-28T07:49:28.033Z,25.5,,54,,,,
2018-01-28T07:49:38.145Z,25.5,,54,,,,48.2
2018-01-28T07:49:48.034Z,25.5,0,54,,0,2,45.8
2018-01-28T07:49:58.052Z,25.6,,54,,,,44.8
2018-01-28T07:50:08.044Z,25.6,,54,,,,43.8
2018-01-28T07:50:18.034Z,25.4,,54,,,,43.7
2018-01-28T07:50:28.033Z,25.3,,54,,,,42.9
2018-01-28T07:50:38.175Z,25,,54,,,,41.9
2018-01-28T07:50:48.114Z,24.9,,54,,,,41.8
2018-01-28T07:50:58.112Z,24.8,,54,,,,41.4
2018-01-28T07:51:08.049Z,24.7,,54,,,,40.9
2018-01-28T07:51:18.050Z,24.5,,54,,,,40.7
2018-01-28T07:51:28.081Z,24.4,,54,,,,40.4
2018-01-28T07:51:38.161Z,24.3,,54,,,,39.9
2018-01-28T07:51:48.180Z,24.2,,54,,,,
2018-01-28T07:51:58.114Z,23.9,,54,,,,39.7
2018-01-28T07:52:13.234Z,23.9,,54,,,,39.5
2018-01-28T07:52:18.044Z,23.8,,54,,,,39.3
2018-01-28T07:52:28.075Z,23.7,,54,,,,38.9
2018-01-28T07:52:38.201Z,23.7,,54,,,,38.7
2018-01-28T07:52:48.037Z,23.6,,54,,,,
2018-01-28T07:52:58.181Z,23.4,,54,,,,
2018-01-28T07:53:08.067Z,23.2,,54,,,,
2018-01-28T07:53:18.049Z,23.3,,54,,,,
2018-01-28T07:53:28.047Z,23.3,,54,,,,38.6
2018-01-28T07:53:38.168Z,23.1,,54,,,,
2018-01-28T07:53:48.047Z,22.8,,54,,,,
2018-01-28T07:53:58.044Z,22.6,,54,,,,
2018-01-28T07:54:08.068Z,22.2,,54,,,,
2018-01-28T07:54:18.038Z,22,,54,,,,
2018-01-28T07:54:28.039Z,21.7,,54,,,,
2018-01-28T07:54:38.139Z,21.5,,54,,,,38.7
2018-01-28T07:54:48.066Z,21.2,,54,,,,
2018-01-28T07:54:58.055Z,21.1,,54,,,,
2018-01-28T07:55:08.066Z,20.9,,54,,,,38.8
2018-01-28T07:55:18.058Z,20.6,,54,,,,
2018-01-28T07:55:28.038Z,20.5,,54,,,,38.9
2018-01-28T07:55:38.148Z,20.4,,54,,,,39.1
2018-01-28T07:55:48.075Z,20.2,,54,,,,
2018-01-28T07:55:58.046Z,20.1,,54,,,,
2018-01-28T07:56:08.062Z,20,,54,,,,39.2
2018-01-28T07:56:18.044Z,19.8,,54,,,,
2018-01-28T07:56:28.098Z,19.7,,54,,,,
2018-01-28T07:56:38.190Z,19.6,,54,,,,39.3
2018-01-28T07:56:48.038Z,19.4,,54,,,,
2018-01-28T07:56:58.055Z,19.3,,54,,,,
2018-01-28T07:57:08.042Z,19.2,,54,,,,39.4
2018-01-28T07:57:18.041Z,19.2,,54,,,,
2018-01-28T07:57:28.041Z,19,,54,,,,
2018-01-28T07:57:38.145Z,19,,54,,,,
2018-01-28T07:57:48.052Z,18.9,,54,,,,
2018-01-28T07:57:58.039Z,18.9,,54,,,,
2018-01-28T07:58:08.038Z,18.8,,54,,,,
2018-01-28T07:58:18.042Z,18.8,,54,,,,
2018-01-28T07:58:28.041Z,18.6,,54,,,,
2018-01-28T07:58:38.161Z,18.6,,54,,,,
2018-01-28T07:58:48.123Z,18.5,,54,,,,
2018-01-28T07:58:58.052Z,18.5,,54,,,,
2018-01-28T07:59:08.053Z,18.4,,54,,,,
2018-01-28T07:59:18.041Z,18.4,,54,,,,
2018-01-28T07:59:28.050Z,18.4,,54,,,,
2018-01-28T07:59:38.176Z,18.2,44,54,,0,2,39.2
2018-01-28T07:59:48.144Z,18.2,35,54,,,,44.1
2018-01-28T07:59:58.073Z,18.1,29,54,,,,43.7
2018-01-28T08:00:08.067Z,18.5,,54,,,,43
2018-01-28T08:00:18.045Z,19.3,,54,,,,44
2018-01-28T08:00:28.045Z,19.8,,54,,,,44.2
2018-01-28T08:00:38.181Z,20.4,30,54,,,,44.1
2018-01-28T08:00:48.044Z,21.1,29,54,,,,44.3
2018-01-28T08:00:58.041Z,21.3,,54,,,,44.4
2018-01-28T08:01:08.065Z,21.9,,54,,,,
2018-01-28T08:01:18.046Z,22.1,,54,,,,44.5
2018-01-28T08:01:28.047Z,22.4,,54,,,,44.6
2018-01-28T08:01:38.193Z,22.5,,54,,,,44.7
2018-01-28T08:01:48.052Z,22.7,30,54,,,,44.8
2018-01-28T08:01:58.054Z,22.8,29,54,,,,45
2018-01-28T08:02:08.051Z,22.8,,54,,,,
2018-01-28T08:02:18.043Z,23.1,,54,,,,45.1
2018-01-28T08:02:28.047Z,23.2,,54,,,,
2018-01-28T08:02:38.157Z,23.3,,54,,,,45.2
2018-01-28T08:02:48.059Z,23.4,,54,,,,
2018-01-28T08:02:58.042Z,23.6,,54,,,,45.3
2018-01-28T08:03:08.077Z,23.7,,54,,,,45.4
2018-01-28T08:03:18.208Z,23.6,,54,,,,45.5
2018-01-28T08:03:28.059Z,23.8,,54,,,,45.6
2018-01-28T08:03:38.145Z,24,,54,,,,45.7
2018-01-28T08:03:48.050Z,24,30,54,,,,45.8
2018-01-28T08:03:58.189Z,24.2,29,54,,,,46
2018-01-28T08:04:08.043Z,24.2,,54,,,,
2018-01-28T08:04:18.045Z,24.3,,54,,,,46.1
2018-01-28T08:04:28.052Z,24.4,,54,,,,46.2
2018-01-28T08:04:38.146Z,24.5,,54,,,,46.4
2018-01-28T08:04:48.096Z,24.7,,54,,,,46.5
2018-01-28T08:04:58.047Z,24.8,,54,,,,46.6
2018-01-28T08:05:08.053Z,24.8,,54,,,,46.7
2018-01-28T08:05:18.042Z,24.8,,54,,,,46.8
2018-01-28T08:05:28.048Z,25,,54,,,,47
2018-01-28T08:05:38.197Z,25,,54,,,,
2018-01-28T08:05:48.044Z,25.1,,54,,,,47.2
2018-01-28T08:05:58.047Z,25.1,,54,,,,47.3
2018-01-28T08:06:08.101Z,25.4,,54,,,,47.4
2018-01-28T08:06:18.086Z,25.4,,54,,,,47.6
2018-01-28T08:06:28.063Z,25.4,,54,,,,47.7
2018-01-28T08:06:38.169Z,25.5,,54,,,,47.8
2018-01-28T08:06:48.085Z,25.5,,54,,,,48
2018-01-28T08:06:58.045Z,25.6,,54,,,,
2018-01-28T08:07:08.045Z,25.6,,54,,,,48.1
2018-01-28T08:07:18.043Z,25.7,,54,,,,48.2
2018-01-28T08:07:28.073Z,25.7,0,54,,0,2,47.9
2018-01-28T08:07:38.170Z,25.9,,54,,,,45.8
2018-01-28T08:07:48.061Z,25.9,,54,,,,44.8
2018-01-28T08:07:58.084Z,25.6,,54,,,,43.9
2018-01-28T08:08:08.050Z,25.5,,54,,,,42.9
2018-01-28T08:08:18.044Z,25.4,,54,,,,42.8
2018-01-28T08:08:28.094Z,25.1,,54,,,,41.9
2018-01-28T08:08:38.191Z,25,,54,,,,41.8
2018-01-28T08:08:48.053Z,24.9,,54,,,,41.4
2018-01-28T08:08:58.044Z,24.8,,54,,,,40.9
2018-01-28T08:09:08.054Z,24.5,,54,,,,40.7
2018-01-28T08:09:18.062Z,24.5,,54,,,,40.4
2018-01-28T08:09:28.085Z,24.5,,54,,,,39.9
2018-01-28T08:09:38.179Z,24.3,,54,,,,
2018-01-28T08:09:48.056Z,24.2,,54,,,,39.7
2018-01-28T08:09:58.070Z,24,,54,,,,39.5
2018-01-28T08:10:08.075Z,23.9,,54,,,,39.3
2018-01-28T08:10:18.056Z,23.9,,54,,,,38.9
2018-01-28T08:10:28.048Z,23.7,,54,,,,38.8
