Time,HwTSet,HwTOutlet,ChActive,PrimT,HwActive,ActPow,PrimTSet
2018-01-08T11:27:50.926Z,54,23.1,,,,,
2018-01-08T11:28:00.826Z,54,23.1,,,,,
2018-01-08T11:28:10.822Z,54,23.2,,,,,
2018-01-08T11:28:20.834Z,54,22.8,,,,,
2018-01-08T11:28:30.820Z,54,22.8,,,,,
2018-01-08T11:28:40.828Z,54,23.1,,,,,
2018-01-08T11:28:50.825Z,54,23.1,,,,,
2018-01-08T11:29:00.887Z,54,23.1,,,,,
2018-01-08T11:29:10.833Z,54,23.1,,,,,
2018-01-08T11:29:20.831Z,54,22.8,,,,,
2018-01-08T11:29:30.853Z,54,23,,,,,
2018-01-08T11:29:40.822Z,54,23,,61.4,,,
2018-01-08T11:29:50.824Z,54,23.2,,61.3,,,
2018-01-08T11:30:00.824Z,54,23.2,,61.4,,,
2018-01-08T11:30:10.825Z,54,23.1,,,,,
2018-01-08T11:30:20.824Z,54,23.1,,,,,
2018-01-08T11:30:30.861Z,54,23.2,,,,,
2018-01-08T11:30:40.827Z,54,23,,,,,
2018-01-08T11:30:50.823Z,54,23.1,,,,,
2018-01-08T11:31:00.833Z,54,23.1,,,,,
2018-01-08T11:31:10.830Z,54,23,,,,,
2018-01-08T11:31:20.841Z,54,23,,,,,
2018-01-08T11:31:30.856Z,54,23,,,,,
2018-01-08T11:31:40.873Z,54,23,,,,,
2018-01-08T11:31:50.871Z,54,22.8,,,,,
2018-01-08T11:32:00.869Z,54,22.7,,,,,
2018-01-08T11:32:11.046Z,54,22.8,,,,,
2018-01-08T11:32:20.825Z,54,22.8,,,,30,
2018-01-08T11:32:30.926Z,54,23,,,,29,
2018-01-08T11:32:40.823Z,54,23.1,,61.5,,,
2018-01-08T11:32:50.833Z,54,23.2,,61.4,,,
2018-01-08T11:33:00.852Z,54,23.2,,61.5,,,
2018-01-08T11:33:10.823Z,54,23.3,,,,,
2018-01-08T11:33:20.866Z,54,23.2,,61.4,,30,
2018-01-08T11:33:30.829Z,54,23.2,,61.5,,29,
2018-01-08T11:33:40.922Z,54,23.1,,,,,
2018-01-08T11:33:50.829Z,54,23.1,,,,,
2018-01-08T11:34:00.865Z,54,23.1,,,,,
2018-01-08T11:34:10.833Z,54,23,,,,,
2018-01-08T11:34:20.827Z,54,23,,,,,
2018-01-08T11:34:30.888Z,54,22.8,,,,,
2018-01-08T11:34:40.826Z,54,23,,,,,
2018-01-08T11:34:50.832Z,54,23.1,,,,,
2018-01-08T11:35:00.826Z,54,23.1,,,,,
2018-01-08T11:35:10.877Z,54,23.1,,,,,
2018-01-08T11:35:20.825Z,54,23.1,,,,,
2018-01-08T11:35:30.853Z,54,23.2,,,,,
2018-01-08T11:35:40.828Z,54,23.3,,,,30,
2018-01-08T11:35:50.826Z,54,23.3,,,,29,
2018-01-08T11:36:00.827Z,54,23.2,,,,,
2018-01-08T11:36:10.827Z,54,23,,,,,
2018-01-08T11:36:20.827Z,54,23,,,,,
2018-01-08T11:36:30.828Z,54,22.6,,61.6,,,
2018-01-08T11:36:40.842Z,54,22.5,,61.5,,,
2018-01-08T11:36:50.850Z,54,22.5,,,,,
2018-01-08T11:37:00.855Z,54,23.1,,,,,
2018-01-08T11:37:10.860Z,54,23.2,,,,,
2018-01-08T11:37:20.829Z,54,23.2,,61.6,,30,
2018-01-08T11:37:30.830Z,54,23.3,,,,29,
2018-01-08T11:37:40.878Z,54,23.3,,,,,
2018-01-08T11:37:50.831Z,54,23.2,,,,,
2018-01-08T11:38:00.830Z,54,23.2,,,,,
2018-01-08T11:38:10.928Z,54,23.1,,,,,
2018-01-08T11:38:20.852Z,54,23,,,,,
2018-01-08T11:38:30.917Z,54,23.2,,,,30,
2018-01-08T11:38:40.890Z,54,23.1,,,,29,
2018-01-08T11:38:50.866Z,54,23.2,,,,,
2018-01-08T11:39:00.882Z,54,23.2,1,61.6,0,29,61
2018-01-08T11:39:10.880Z,54,23.1,,,,,
2018-01-08T11:39:20.870Z,54,23,,,,,
2018-01-08T11:39:30.867Z,54,23,,,,,
2018-01-08T11:39:40.840Z,54,23.2,,,,,
2018-01-08T11:39:50.880Z,54,23.3,,,,,
2018-01-08T11:40:00.911Z,54,23.1,,,,,
2018-01-08T11:40:10.866Z,54,23.2,,,,,
2018-01-08T11:40:20.872Z,54,23,,,,,
2018-01-08T11:40:30.843Z,54,23,,,,,
2018-01-08T11:40:40.829Z,54,23,,,,,
2018-01-08T11:40:50.921Z,54,23,,,,,
2018-01-08T11:41:00.850Z,54,22.8,,,,,
2018-01-08T11:41:10.846Z,54,22.7,,,,,
2018-01-08T11:41:20.846Z,54,22.7,,61.8,,,
2018-01-08T11:41:30.834Z,54,23,,,,,
2018-01-08T11:41:45.933Z,54,23.3,,,,,
2018-01-08T11:41:50.833Z,54,23.2,,,,,
2018-01-08T11:42:00.833Z,54,23.1,,,,,
2018-01-08T11:42:10.834Z,54,23.1,,,,,
2018-01-08T11:42:20.847Z,54,23.1,,,,,
2018-01-08T11:42:30.835Z,54,23,,,,,
2018-01-08T11:42:40.831Z,54,22.8,,,,,
2018-01-08T11:42:50.835Z,54,23,,,,,
2018-01-08T11:43:00.835Z,54,23,,,,,
2018-01-08T11:43:10.854Z,54,23.1,,,,,
2018-01-08T11:43:25.956Z,54,23.1,,,,,
2018-01-08T11:43:30.834Z,54,23.1,,,,,
2018-01-08T11:43:40.837Z,54,22.8,,,,,
2018-01-08T11:43:50.831Z,54,22.7,,,,,
2018-01-08T11:44:00.861Z,54,22.8,,,,,
2018-01-08T11:44:10.836Z,54,22.8,,,,30,
2018-01-08T11:44:20.833Z,54,23,,,,29,
2018-01-08T11:44:30.866Z,54,23,,,,30,
2018-01-08T11:44:40.834Z,54,23.1,,,,,
2018-01-08T11:44:50.833Z,54,23.2,,,,29,
2018-01-08T11:45:00.898Z,54,23,,,,,
2018-01-08T11:45:10.875Z,54,23.1,,,,,
2018-01-08T11:45:20.971Z,54,23,,,,,
2018-01-08T11:45:30.930Z,54,23,,,,,
2018-01-08T11:45:41.035Z,54,23,,,,,
2018-01-08T11:45:50.959Z,54,22.8,,,,,
2018-01-08T11:46:00.924Z,54,22.8,,,,,
2018-01-08T11:46:10.841Z,54,22.8,,,,,
2018-01-08T11:46:20.866Z,54,23.1,,,,,
2018-01-08T11:46:30.839Z,54,23.1,,,,,
2018-01-08T11:46:40.844Z,54,23.1,,,,,
2018-01-08T11:46:50.852Z,54,23.1,,,,,
2018-01-08T11:47:00.847Z,54,22.8,,,,,
2018-01-08T11:47:10.836Z,54,23,,,,,
2018-01-08T11:47:20.858Z,54,23,,,,,
2018-01-08T11:47:30.838Z,54,23.1,,,,,
2018-01-08T11:47:40.838Z,54,23.1,,61.9,,,
2018-01-08T11:47:50.852Z,54,23.1,,61.8,,,
2018-01-08T11:48:00.840Z,54,23.1,,61.9,,,
2018-01-08T11:48:15.941Z,54,23.2,,,,,
2018-01-08T11:48:20.841Z,54,23.1,,61.8,,,
2018-01-08T11:48:30.857Z,54,22.8,,61.9,,,
2018-01-08T11:48:45.937Z,54,23,,,,,
2018-01-08T11:48:55.941Z,54,23.2,,61.9,,,
2018-01-08T11:49:00.876Z,54,23.1,,,,,
2018-01-08T11:49:10.840Z,54,23.2,,,,,
2018-01-08T11:49:20.846Z,54,23.2,,,,,
2018-01-08T11:49:30.836Z,54,23.1,,,,,
2018-01-08T11:49:40.951Z,54,23.1,,,,,
2018-01-08T11:49:50.865Z,54,23.1,,,,,
2018-01-08T11:50:06.079Z,54,23.1,,,,,
2018-01-08T11:50:11.990Z,54,23,,,,,
2018-01-08T11:50:20.840Z,54,23,,,,,
2018-01-08T11:50:30.837Z,54,23.1,,,,,
2018-01-08T11:50:40.841Z,54,23.3,,,,,
2018-01-08T11:50:50.881Z,54,23.2,,,,,
2018-01-08T11:51:00.838Z,54,23.1,,,,,
2018-01-08T11:51:10.838Z,54,23.2,,,,,
2018-01-08T11:51:20.849Z,54,23.1,,,,,
2018-01-08T11:51:30.845Z,54,23.2,,,,30,
2018-01-08T11:51:40.845Z,54,23.1,,,,29,
2018-01-08T11:51:50.867Z,54,23.2,,,,,
2018-01-08T11:52:00.836Z,54,23.3,,,,,
2018-01-08T11:52:10.836Z,54,23.3,,,,,
2018-01-08T11:52:20.850Z,54,23.1,,,,,
2018-01-08T11:52:30.854Z,54,23.1,,,,,
2018-01-08T11:52:40.837Z,54,23.3,,,,,
2018-01-08T11:52:50.852Z,54,23.3,,,,,
2018-01-08T11:53:05.954Z,54,23.1,,,,,
2018-01-08T11:53:10.844Z,54,23.2,,,,,
2018-01-08T11:53:20.838Z,54,23.2,,,,,
2018-01-08T11:53:35.897Z,54,23.2,,,,,
2018-01-08T11:53:40.939Z,54,23.1,,,,30,
2018-01-08T11:53:50.877Z,54,23,,,,29,
2018-01-08T11:54:00.839Z,54,23.1,,,,,
2018-01-08T11:54:15.941Z,54,23.1,,,,,
2018-01-08T11:54:20.840Z,54,23,,,,,
2018-01-08T11:54:30.895Z,54,23,,,,30,
2018-01-08T11:54:40.838Z,54,22.8,,,,29,
2018-01-08T11:54:50.851Z,54,22.8,,,,,
2018-01-08T11:55:00.943Z,54,23.1,,,,,
2018-01-08T11:55:10.901Z,54,23.2,,,,,
2018-01-08T11:55:20.935Z,54,23.3,,,,,
2018-01-08T11:55:30.926Z,54,23.3,,,,,
2018-01-08T11:55:40.937Z,54,23.2,,,,,
2018-01-08T11:55:50.936Z,54,23.2,,,,,
2018-01-08T11:56:00.916Z,54,23.3,,,,,
2018-01-08T11:56:10.839Z,54,23.2,,,,,
2018-01-08T11:56:20.867Z,54,23.1,,,,,
2018-01-08T11:56:30.990Z,54,23.1,,,,,
2018-01-08T11:56:40.849Z,54,23.1,,,,,
2018-01-08T11:56:50.866Z,54,23,,61.9,,30,
2018-01-08T11:57:00.857Z,54,22.6,,,,29,
2018-01-08T11:57:10.871Z,54,22.7,,,,,
2018-01-08T11:57:20.843Z,54,23,,,,,
2018-01-08T11:57:30.963Z,54,23.2,,,,,
2018-01-08T11:57:40.857Z,54,23.4,,62,,,
2018-01-08T11:57:56.008Z,54,23.4,,61.9,,,
2018-01-08T11:58:00.916Z,54,23.2,,61.9,,29,
2018-01-08T11:58:15.977Z,54,23.1,,62,,29,
2018-01-08T11:58:20.895Z,54,23,,62,,29,
2018-01-08T11:58:31.001Z,54,23.3,,62,,29,
2018-01-08T11:58:46.079Z,54,23.3,,61.9,,,
2018-01-08T11:58:55.993Z,54,23.4,,62,,,
2018-01-08T11:59:00.871Z,54,23.3,,62,,,
2018-01-08T11:59:10.948Z,54,23.3,,62,,,
2018-01-08T11:59:20.858Z,54,23.2,,62,,,
2018-01-08T11:59:30.873Z,54,23.3,,61.9,,,
2018-01-08T11:59:40.891Z,54,23.2,,62,,,
2018-01-08T11:59:50.856Z,54,23.1,,,,30,
2018-01-08T12:00:00.896Z,54,23.2,,,,,
2018-01-08T12:00:10.858Z,54,23,,,,29,
2018-01-08T12:00:20.844Z,54,23.1,,,,,
2018-01-08T12:00:30.844Z,54,23.1,,,,,
2018-01-08T12:00:40.844Z,54,23.3,,,,,
2018-01-08T12:00:50.849Z,54,23.3,,,,,
2018-01-08T12:01:00.845Z,54,23.2,,,,,
2018-01-08T12:01:10.844Z,54,23.2,,,,,
2018-01-08T12:01:20.885Z,54,23.1,,,,,
2018-01-08T12:01:30.852Z,54,23.2,,,,,
2018-01-08T12:01:40.844Z,54,23.1,,,,,
2018-01-08T12:01:50.850Z,54,23.2,,,,,
2018-01-08T12:02:00.848Z,54,23.2,,,,,
2018-01-08T12:02:10.844Z,54,23.3,,,,,
2018-01-08T12:02:20.850Z,54,23.4,,,,,
2018-01-08T12:02:30.857Z,54,23.2,,,,,
2018-01-08T12:02:40.845Z,54,23.2,,,,,
2018-01-08T12:02:50.851Z,54,23,,,,,
2018-01-08T12:03:00.845Z,54,23.1,,,,30,
2018-01-08T12:03:10.845Z,54,23,,,,,
2018-01-08T12:03:20.870Z,54,23,,,,,
2018-01-08T12:03:30.891Z,54,23.1,,,,29,
2018-01-08T12:03:40.844Z,54,23.3,,,,30,
2018-01-08T12:03:50.851Z,54,23.4,,,,29,
2018-01-08T12:04:00.885Z,54,23.3,,,,,
2018-01-08T12:04:10.850Z,54,23.2,,,,,
2018-01-08T12:04:20.845Z,54,23.2,,,,,
2018-01-08T12:04:30.923Z,54,23.1,,,,,
2018-01-08T12:04:40.865Z,54,23.3,,,,,
2018-01-08T12:04:50.848Z,54,23.2,,,,,
2018-01-08T12:05:00.850Z,54,23.3,,,,,
2018-01-08T12:05:10.846Z,54,23.4,,,,,
2018-01-08T12:05:20.847Z,54,23.2,,,,,
2018-01-08T12:05:30.877Z,54,23.2,,,,,
2018-01-08T12:05:40.847Z,54,23.2,,,,,
2018-01-08T12:05:50.850Z,54,23,,,,,
2018-01-08T12:06:00.847Z,54,23.1,,,,,
2018-01-08T12:06:10.848Z,54,23.1,,,,,
2018-01-08T12:06:20.891Z,54,23.2,,,,,
2018-01-08T12:06:30.883Z,54,23.3,,,,,
2018-01-08T12:06:40.887Z,54,23.1,,,,,
2018-01-08T12:06:51.199Z,54,23.2,,,,,
2018-01-08T12:07:00.872Z,54,23.3,,,,,
2018-01-08T12:07:10.947Z,54,23.3,,,,,
2018-01-08T12:07:20.952Z,54,23.1,,,,,
2018-01-08T12:07:30.933Z,54,23.1,,,,,
2018-01-08T12:07:40.885Z,54,23.1,,,,,
2018-01-08T12:07:50.857Z,54,23,,,,,
2018-01-08T12:08:00.847Z,54,23.1,,,,,
2018-01-08T12:08:10.911Z,54,23.2,,,,30,
2018-01-08T12:08:20.855Z,54,23.2,,,,29,
2018-01-08T12:08:30.890Z,54,23.4,,62.1,,,
2018-01-08T12:08:40.994Z,54,23.3,,62,,,
2018-01-08T12:08:50.848Z,54,23.2,,62.1,,,
2018-01-08T12:09:00.849Z,54,23.1,,62,,,
2018-01-08T12:09:10.872Z,54,23.2,,,,,
2018-01-08T12:09:20.893Z,54,23.2,,62.1,,30,
2018-01-08T12:09:30.850Z,54,23.3,,62,,29,
2018-01-08T12:09:40.855Z,54,23.2,,,,,
2018-01-08T12:09:50.860Z,54,23.3,,,,,
2018-01-08T12:10:00.849Z,54,23.3,,,,,
2018-01-08T12:10:10.849Z,54,23.3,,,,,
2018-01-08T12:10:20.911Z,54,23.2,,,,,
2018-01-08T12:10:30.963Z,54,23.1,,,,,
2018-01-08T12:10:40.849Z,54,23.1,,,,30,
2018-01-08T12:10:50.855Z,54,23,,,,29,
2018-01-08T12:11:00.863Z,54,22.8,,,,,
2018-01-08T12:11:10.857Z,54,23,,,,,
2018-01-08T12:11:20.944Z,54,23.2,,,,,
2018-01-08T12:11:30.855Z,54,23.1,,,,,
2018-01-08T12:11:40.849Z,54,23.2,,,,,
2018-01-08T12:11:50.855Z,54,23.1,,61.9,,,
2018-01-08T12:12:00.850Z,54,23.1,,61.9,,30,
2018-01-08T12:12:10.849Z,54,23.3,,,,29,
2018-01-08T12:12:20.850Z,54,23.4,,,,,
2018-01-08T12:12:30.855Z,54,23.2,,,,,
2018-01-08T12:12:40.852Z,54,23,,,,,
2018-01-08T12:12:50.869Z,54,23.1,,,,30,
2018-01-08T12:13:00.851Z,54,23,,,,29,
2018-01-08T12:13:10.849Z,54,23.1,,61.8,,,
2018-01-08T12:13:20.884Z,54,23,,,,,
2018-01-08T12:13:30.853Z,54,23.1,,,,,
2018-01-08T12:13:40.852Z,54,23.2,,,,30,
2018-01-08T12:13:50.855Z,54,23.1,,,,29,
2018-01-08T12:14:00.857Z,54,22.8,,61.6,,,
2018-01-08T12:14:10.851Z,54,23,,,,,
2018-01-08T12:14:20.851Z,54,22.8,,,,,
2018-01-08T12:14:30.854Z,54,22.8,,,,,
2018-01-08T12:14:40.853Z,54,23.1,,61.5,,,
2018-01-08T12:14:50.859Z,54,23.3,,61.6,,,
2018-01-08T12:15:00.853Z,54,23.3,,61.5,,,
2018-01-08T12:15:10.853Z,54,23.2,,61.4,,,
2018-01-08T12:15:20.854Z,54,23.2,,,,,
2018-01-08T12:15:30.854Z,54,23.3,,,,,
2018-01-08T12:15:40.855Z,54,23.1,,,,,
2018-01-08T12:15:50.858Z,54,23.2,,61.3,,30,
2018-01-08T12:16:00.856Z,54,23.2,,,,29,
2018-01-08T12:16:10.855Z,54,23.1,,,,,
2018-01-08T12:16:20.858Z,54,23.2,,,,,
2018-01-08T12:16:30.878Z,54,23.1,,61.2,,,
2018-01-08T12:16:40.863Z,54,23.3,,,,,
2018-01-08T12:16:50.862Z,54,23.2,,,,,
2018-01-08T12:17:00.875Z,54,23.2,,,,,
2018-01-08T12:17:10.881Z,54,23.2,,,,,
2018-01-08T12:17:20.856Z,54,23.1,,,,,
2018-01-08T12:17:30.857Z,54,22.8,,61.1,,,
2018-01-08T12:17:40.853Z,54,23,,61.2,,,
2018-01-08T12:17:50.858Z,54,23,,61.1,,,
2018-01-08T12:18:00.859Z,54,22.7,,,,30,
2018-01-08T12:18:10.857Z,54,22.6,,,,29,
2018-01-08T12:18:20.880Z,54,23,,,,,
2018-01-08T12:18:30.859Z,54,23.1,,,,,
2018-01-08T12:18:40.942Z,54,23.1,,,,,
2018-01-08T12:18:50.859Z,54,23.1,,,,,
2018-01-08T12:19:00.858Z,54,23.1,,,,,
2018-01-08T12:19:10.857Z,54,23.1,,,,,
2018-01-08T12:19:20.899Z,54,23,,,,,
2018-01-08T12:19:30.890Z,54,23,,,,,
2018-01-08T12:19:40.880Z,54,23,,,,,
2018-01-08T12:19:50.886Z,54,22.8,,,,,
2018-01-08T12:20:00.895Z,54,23.1,,,,,
2018-01-08T12:20:10.886Z,54,23,,,,,
2018-01-08T12:20:20.860Z,54,22.7,,,,,
2018-01-08T12:20:30.855Z,54,22.7,,,,,
2018-01-08T12:20:40.943Z,54,22.8,,61.2,,30,
2018-01-08T12:20:50.877Z,54,22.8,,,,29,
2018-01-08T12:21:00.930Z,54,22.8,,,,,
2018-01-08T12:21:10.857Z,54,23,,,,,
2018-01-08T12:21:20.855Z,54,23,,,,,
2018-01-08T12:21:30.860Z,54,23.1,,,,,
2018-01-08T12:21:40.859Z,54,23.1,,,,,
2018-01-08T12:21:50.940Z,54,23.1,,,,,
2018-01-08T12:22:00.861Z,54,23,,,,,
2018-01-08T12:22:10.868Z,54,23.1,,,,,
2018-01-08T12:22:20.859Z,54,23,,,,30,
2018-01-08T12:22:30.938Z,54,23.1,,,,29,
2018-01-08T12:22:40.929Z,54,22.8,,,,,
2018-01-08T12:22:50.924Z,54,22.6,,,,,
2018-01-08T12:23:00.884Z,54,22.7,,,,,
2018-01-08T12:23:10.888Z,54,22.7,,61.3,,,
2018-01-08T12:23:20.883Z,54,22.7,,,,,
2018-01-08T12:23:30.892Z,54,22.8,,,,30,
2018-01-08T12:23:40.861Z,54,22.8,,,,29,
2018-01-08T12:23:50.873Z,54,22.8,,,,30,
2018-01-08T12:24:00.858Z,54,23.1,,,,29,
2018-01-08T12:24:10.861Z,54,23,,,,,
2018-01-08T12:24:20.860Z,54,22.8,,,,,
2018-01-08T12:24:30.859Z,54,22.7,,,,,
2018-01-08T12:24:40.937Z,54,22.8,,,,,
2018-01-08T12:24:50.873Z,54,23.1,,,,,
2018-01-08T12:25:00.872Z,54,23,,,,,
2018-01-08T12:25:10.965Z,54,23.1,,,,,
2018-01-08T12:25:20.864Z,54,23.1,,,,,
2018-01-08T12:25:30.865Z,54,23.1,,,,,
2018-01-08T12:25:40.866Z,54,23,,,,30,
2018-01-08T12:25:50.869Z,54,23,,,,,
2018-01-08T12:26:00.865Z,54,23,,,,29,
2018-01-08T12:26:10.861Z,54,23,,,,,
2018-01-08T12:26:20.865Z,54,23.1,,,,,
2018-01-08T12:26:30.873Z,54,23,,61.4,,,
2018-01-08T12:26:40.861Z,54,23,,61.3,,,
2018-01-08T12:26:50.865Z,54,23.1,,61.4,,,
2018-01-08T12:27:00.868Z,54,23.2,,,,,
2018-01-08T12:27:10.864Z,54,23.1,,,,,
2018-01-08T12:27:20.867Z,54,23.1,,,,,
2018-01-08T12:27:30.912Z,54,23.1,,,,,
2018-01-08T12:27:40.885Z,54,23,,,,,
2018-01-08T12:27:50.880Z,54,22.8,,,,30,
2018-01-08T12:28:00.869Z,54,22.8,,,,29,
2018-01-08T12:28:10.898Z,54,23.1,,,,,
2018-01-08T12:28:20.884Z,54,23.2,,,,,
2018-01-08T12:28:30.910Z,54,23.1,,,,,
2018-01-08T12:28:40.867Z,54,23.2,,,,,
2018-01-08T12:28:50.873Z,54,23,,,,,
2018-01-08T12:29:00.862Z,54,23,,,,,
2018-01-08T12:29:10.864Z,54,23,,61.5,,,
2018-01-08T12:29:20.868Z,54,22.7,,,,,
2018-01-08T12:29:30.960Z,54,22.8,,,,,
2018-01-08T12:29:40.923Z,54,22.8,,,,30,
2018-01-08T12:29:50.867Z,54,22.8,,,,29,
2018-01-08T12:30:00.861Z,54,23,,,,,
2018-01-08T12:30:10.875Z,54,22.8,,,,30,
2018-01-08T12:30:20.925Z,54,22.7,,,,29,
2018-01-08T12:30:30.926Z,54,22.8,,,,,
2018-01-08T12:30:40.868Z,54,23,,,,,
2018-01-08T12:30:50.875Z,54,23,,,,30,
2018-01-08T12:31:00.862Z,54,23,,61.6,,29,
2018-01-08T12:31:10.869Z,54,23,,61.5,,,
2018-01-08T12:31:20.873Z,54,23,,61.6,,,
2018-01-08T12:31:30.879Z,54,23,,,,,
2018-01-08T12:31:40.866Z,54,23.1,,,,,
2018-01-08T12:31:50.893Z,54,23.1,,,,,
2018-01-08T12:32:00.874Z,54,23.1,,,,,
2018-01-08T12:32:10.872Z,54,22.8,,,,,
2018-01-08T12:32:20.866Z,54,22.8,,,,,
2018-01-08T12:32:30.864Z,54,23,,,,30,
2018-01-08T12:32:40.869Z,54,22.8,,,,,
2018-01-08T12:32:50.874Z,54,22.8,,,,29,
2018-01-08T12:33:00.866Z,54,22.8,,,,,
2018-01-08T12:33:10.864Z,54,23,,,,,
2018-01-08T12:33:20.865Z,54,23,,,,,
2018-01-08T12:33:30.866Z,54,22.8,,,,,
2018-01-08T12:33:40.867Z,54,22.8,,,,,
2018-01-08T12:33:50.876Z,54,22.8,,,,,
2018-01-08T12:34:00.899Z,54,23.1,,,,,
2018-01-08T12:34:10.869Z,54,23.2,,,,,
2018-01-08T12:34:20.926Z,54,23.1,,61.8,,30,
2018-01-08T12:34:30.866Z,54,23.2,,,,29,
2018-01-08T12:34:40.875Z,54,23.1,,,,,
2018-01-08T12:34:50.885Z,54,22.8,,,,,
2018-01-08T12:35:00.890Z,54,23,,,,,
2018-01-08T12:35:10.986Z,54,23.1,,,,,
2018-01-08T12:35:20.868Z,54,23.1,,,,,
2018-01-08T12:35:32.006Z,54,23.2,,,,,
2018-01-08T12:35:40.875Z,54,23.2,,,,,
2018-01-08T12:35:50.869Z,54,23.3,,,,,
2018-01-08T12:36:00.881Z,54,23.1,,,,,
2018-01-08T12:36:10.867Z,54,23,,,,30,
2018-01-08T12:36:20.868Z,54,23,,,,29,
2018-01-08T12:36:30.870Z,54,23,,,,,
2018-01-08T12:36:40.879Z,54,23.2,,,,,
2018-01-08T12:36:50.877Z,54,23.2,,,,,
2018-01-08T12:37:00.869Z,54,23.1,,,,,
2018-01-08T12:37:10.868Z,54,23.1,,,,30,
2018-01-08T12:37:20.869Z,54,23.1,,,,29,
2018-01-08T12:37:30.870Z,54,23.1,,61.9,,,
2018-01-08T12:37:40.867Z,54,23,,,,,
2018-01-08T12:37:50.904Z,54,23,,61.8,,30,
2018-01-08T12:38:00.870Z,54,23.2,,61.9,,29,
2018-01-08T12:38:10.866Z,54,23.1,,,,,
2018-01-08T12:38:20.865Z,54,23,,,,30,
2018-01-08T12:38:30.867Z,54,23,,,,29,
2018-01-08T12:38:40.907Z,54,23,,,,,
2018-01-08T12:38:50.873Z,54,23.1,,,,,
2018-01-08T12:39:00.865Z,54,23.1,1,61.9,0,29,61
2018-01-08T12:39:10.873Z,54,23.1,,,,,
2018-01-08T12:39:20.867Z,54,23.2,,,,,
2018-01-08T12:39:30.870Z,54,23.2,,,,30,
2018-01-08T12:39:40.879Z,54,23.2,,,,29,
2018-01-08T12:39:50.872Z,54,23.1,,,,,
2018-01-08T12:40:00.873Z,54,23,,,,,
2018-01-08T12:40:10.868Z,54,23.1,,,,,
2018-01-08T12:40:20.877Z,54,23.1,,,,,
2018-01-08T12:40:30.883Z,54,23,,,,,
2018-01-08T12:40:40.871Z,54,22.8,,,,30,
2018-01-08T12:40:50.915Z,54,22.8,,,,29,
2018-01-08T12:41:00.874Z,54,22.8,,,,30,
2018-01-08T12:41:10.873Z,54,23.1,,,,,
2018-01-08T12:41:20.876Z,54,23.3,,,,,
2018-01-08T12:41:30.879Z,54,23.2,,,,29,
2018-01-08T12:41:40.870Z,54,23.3,,,,,
2018-01-08T12:41:50.871Z,54,23.3,,,,30,
2018-01-08T12:42:00.871Z,54,23.2,,,,29,
2018-01-08T12:42:10.881Z,54,23.1,,,,30,
2018-01-08T12:42:20.872Z,54,23,,,,29,
2018-01-08T12:42:30.909Z,54,23,,,,,
2018-01-08T12:42:40.874Z,54,23.1,,,,,
2018-01-08T12:42:50.878Z,54,23,,,,,
2018-01-08T12:43:00.894Z,54,23,,61.9,,,
2018-01-08T12:43:10.885Z,54,23.1,,61.9,,29,
2018-01-08T12:43:20.888Z,54,23.2,,61.9,,,
2018-01-08T12:43:30.893Z,54,23.2,,62,,29,
2018-01-08T12:43:40.878Z,54,23.1,,62,,,
2018-01-08T12:43:50.874Z,54,23,,,,30,
2018-01-08T12:44:00.877Z,54,22.6,,,,29,
2018-01-08T12:44:10.879Z,54,22.8,,,,30,
2018-01-08T12:44:20.871Z,54,22.7,,,,29,
2018-01-08T12:44:30.870Z,54,23,,,,,
2018-01-08T12:44:40.891Z,54,23.1,,,,,
2018-01-08T12:44:50.873Z,54,23.1,,,,,
2018-01-08T12:45:00.873Z,54,23.1,,,,,
2018-01-08T12:45:10.874Z,54,23.1,,,,,
2018-01-08T12:45:20.874Z,54,23.1,,,,,
2018-01-08T12:45:30.875Z,54,23.1,,,,,
2018-01-08T12:45:40.885Z,54,23.2,,,,,
2018-01-08T12:45:50.880Z,54,23.1,,,,,
2018-01-08T12:46:00.883Z,54,23.3,,,,,
2018-01-08T12:46:10.878Z,54,23.1,,,,,
2018-01-08T12:46:20.872Z,54,23.2,,,,,
2018-01-08T12:46:30.883Z,54,23.1,,,,30,
2018-01-08T12:46:40.875Z,54,23,,,,29,
2018-01-08T12:46:50.877Z,54,23,,,,,
2018-01-08T12:47:00.880Z,54,23.1,,,,,
2018-01-08T12:47:10.875Z,54,23.2,,,,,
2018-01-08T12:47:20.881Z,54,23.3,,,,,
2018-01-08T12:47:30.880Z,54,23.1,,,,,
2018-01-08T12:47:40.877Z,54,23.1,,,,,
2018-01-08T12:47:50.898Z,54,23.1,,,,30,
2018-01-08T12:48:00.875Z,54,23.2,,,,29,
2018-01-08T12:48:10.883Z,54,23.2,,,,,
2018-01-08T12:48:20.885Z,54,23.3,,,,,
2018-01-08T12:48:30.880Z,54,23.2,,,,,
2018-01-08T12:48:40.872Z,54,23.2,,,,30,
2018-01-08T12:48:50.877Z,54,23.3,,,,29,
2018-01-08T12:49:00.880Z,54,23.3,,62.1,,,
2018-01-08T12:49:10.873Z,54,23.1,,62,,,
2018-01-08T12:49:20.874Z,54,23.1,,,,30,
2018-01-08T12:49:30.878Z,54,23,,62.1,,29,
2018-01-08T12:49:40.880Z,54,23,,,,,
2018-01-08T12:49:50.879Z,54,23,,,,,
2018-01-08T12:50:00.903Z,54,23.1,,,,,
2018-01-08T12:50:10.983Z,54,23.2,,62,,,
