Time,HwTOutlet,PrimTSet,PrimT,ChActive,HwTSet,HwActive,ActPow
2018-01-05T10:57:58.341Z,32,,,,54,,
2018-01-05T10:58:08.335Z,32,,,,54,,
2018-01-05T10:58:18.374Z,32,,,,54,,
2018-01-05T10:58:28.342Z,31.9,,,,54,,
2018-01-05T10:58:38.339Z,31.9,,42.7,,54,,
2018-01-05T10:58:48.339Z,31.9,,42.6,,54,,
2018-01-05T10:58:58.340Z,31.9,,42.7,,54,,
2018-01-05T10:59:08.336Z,31.9,,45,1,54,0,42
2018-01-05T10:59:18.351Z,31.9,,48,,54,,32
2018-01-05T10:59:28.349Z,31.9,,46.9,,54,,29
2018-01-05T10:59:38.345Z,31.9,,47,,54,,
2018-01-05T10:59:48.340Z,31.9,,,,54,,
2018-01-05T10:59:58.343Z,31.8,,47.6,,54,,
2018-01-05T11:00:08.341Z,31.8,,47.3,,54,,
2018-01-05T11:00:18.342Z,31.8,,47.4,,54,,30
2018-01-05T11:00:28.341Z,31.8,,47.2,,54,,
2018-01-05T11:00:38.338Z,31.8,,47.3,,54,,
2018-01-05T11:00:48.344Z,31.8,,,,54,,29
2018-01-05T11:00:58.344Z,31.8,,,,54,,30
2018-01-05T11:01:08.352Z,31.8,,47.4,,54,,29
2018-01-05T11:01:18.338Z,31.8,,47.6,,54,,30
2018-01-05T11:01:28.343Z,31.8,,,,54,,29
2018-01-05T11:01:38.351Z,31.6,,,,54,,
2018-01-05T11:01:48.352Z,31.8,,,,54,,
2018-01-05T11:01:58.346Z,31.6,,47.7,,54,,
2018-01-05T11:02:08.348Z,31.6,,47.8,,54,,
2018-01-05T11:02:18.346Z,31.6,,,,54,,
2018-01-05T11:02:28.340Z,31.6,,,,54,,
2018-01-05T11:02:38.341Z,31.6,,47.9,,54,,30
2018-01-05T11:02:48.342Z,31.6,,,,54,,29
2018-01-05T11:02:58.351Z,31.6,,48,,54,,
2018-01-05T11:03:08.346Z,31.6,,,,54,,
2018-01-05T11:03:18.363Z,31.6,,48.1,,54,,
2018-01-05T11:03:28.354Z,31.6,,48.2,,54,,
2018-01-05T11:03:38.338Z,31.6,,,,54,,
2018-01-05T11:03:48.346Z,31.6,,48.3,,54,,
2018-01-05T11:03:58.346Z,31.6,,48.4,,54,,
2018-01-05T11:04:08.356Z,31.6,,48.5,,54,,
2018-01-05T11:04:18.342Z,31.6,,48.6,,54,,
2018-01-05T11:04:28.346Z,31.6,,48.7,,54,,
2018-01-05T11:04:38.349Z,31.6,,,,54,,30
2018-01-05T11:04:48.343Z,31.6,,48.8,,54,,29
2018-01-05T11:04:58.347Z,31.6,,49,,54,,
2018-01-05T11:05:08.345Z,31.6,,,,54,,
2018-01-05T11:05:18.341Z,31.6,,49.1,,54,,30
2018-01-05T11:05:28.343Z,31.6,,,,54,,29
2018-01-05T11:05:38.429Z,31.6,,49.2,,54,,
2018-01-05T11:05:48.357Z,31.6,,49.3,,54,,30
2018-01-05T11:05:58.352Z,31.6,,49.4,,54,,29
2018-01-05T11:06:08.342Z,31.6,,49.5,,54,,
2018-01-05T11:06:18.342Z,31.6,,49.6,,54,,
2018-01-05T11:06:28.355Z,31.6,,,,54,,
2018-01-05T11:06:38.341Z,31.6,,49.7,,54,,
2018-01-05T11:06:48.352Z,31.6,,,,54,,
2018-01-05T11:06:58.359Z,31.6,,49.8,,54,,
2018-01-05T11:07:08.353Z,31.6,,50,,54,,
2018-01-05T11:07:18.355Z,31.6,,,,54,,
2018-01-05T11:07:28.346Z,31.6,,50.1,,54,,30
2018-01-05T11:07:38.347Z,31.6,,,,54,,29
2018-01-05T11:07:48.349Z,31.6,,50.2,,54,,
2018-01-05T11:07:58.377Z,31.6,,,,54,,30
2018-01-05T11:08:08.353Z,31.6,,50.3,,54,,29
2018-01-05T11:08:18.342Z,31.6,,50.4,,54,,
2018-01-05T11:08:28.351Z,31.6,,50.5,,54,,
2018-01-05T11:08:38.382Z,31.6,,48.8,1,54,0,0
2018-01-05T11:08:48.348Z,31.6,,47.8,,54,,
2018-01-05T11:08:58.373Z,31.6,,46.4,,54,,
2018-01-05T11:09:08.353Z,31.6,,45.9,,54,,
2018-01-05T11:09:18.343Z,31.6,,45.5,,54,,
2018-01-05T11:09:28.418Z,31.6,,44.9,,54,,
2018-01-05T11:09:38.346Z,31.6,,44.5,,54,,
2018-01-05T11:09:48.351Z,31.6,,43.8,1,54,0,44
2018-01-05T11:09:58.356Z,31.6,,49.4,,54,,35
2018-01-05T11:10:08.416Z,31.6,,49.8,,54,,29
2018-01-05T11:10:18.350Z,31.6,,48.9,,54,,29
2018-01-05T11:10:28.373Z,31.8,,49.1,,54,,
2018-01-05T11:10:38.346Z,31.6,,49.8,1,54,0,0
2018-01-05T11:10:53.078Z,31.8,,46.9,,54,,
2018-01-05T11:10:58.368Z,31.8,,45.9,,54,,
2018-01-05T11:11:08.348Z,31.8,,45.5,,54,,
2018-01-05T11:11:18.356Z,31.8,,44.9,,54,,
2018-01-05T11:11:28.348Z,31.8,,44.5,,54,,
2018-01-05T11:11:38.362Z,31.8,,43.9,,54,,
2018-01-05T11:11:48.351Z,31.8,,43.6,,54,,
2018-01-05T11:11:58.347Z,31.8,,42.9,,54,,
2018-01-05T11:12:08.348Z,31.8,,,,54,,
2018-01-05T11:12:18.348Z,31.8,,42.6,,54,,
2018-01-05T11:12:28.353Z,31.8,,42.3,,54,,
2018-01-05T11:12:38.348Z,31.8,,41.9,,54,,
2018-01-05T11:12:48.362Z,31.8,,41.8,,54,,
2018-01-05T11:12:58.356Z,31.8,,41.6,,54,,
2018-01-05T11:13:08.363Z,31.8,,41.5,,54,,
2018-01-05T11:13:18.419Z,31.8,,41.3,,54,,
2018-01-05T11:13:28.429Z,31.8,,41.1,,54,,
2018-01-05T11:13:38.375Z,31.8,,40.9,,54,,
2018-01-05T11:13:48.378Z,31.8,,,,54,,
2018-01-05T11:13:58.349Z,31.8,,,,54,,
2018-01-05T11:14:08.348Z,31.8,,40.8,,54,,
2018-01-05T11:14:18.346Z,31.8,,,,54,,
2018-01-05T11:14:28.355Z,31.8,,,,54,,
2018-01-05T11:14:38.356Z,31.6,,,,54,,
2018-01-05T11:14:48.353Z,31.8,,,,54,,
2018-01-05T11:14:58.360Z,31.6,,,,54,,
2018-01-05T11:15:08.349Z,31.6,,,,54,,
2018-01-05T11:15:18.356Z,31.6,,,,54,,
2018-01-05T11:15:28.350Z,31.6,,,,54,,
2018-01-05T11:15:38.351Z,31.6,,,,54,,
2018-01-05T11:15:48.350Z,31.6,,40.7,,54,,
2018-01-05T11:15:58.352Z,31.6,,,,54,,
2018-01-05T11:16:08.354Z,31.6,,41.2,1,54,0,
2018-01-05T11:16:18.354Z,31.6,,46.1,,54,,36
2018-01-05T11:16:28.386Z,31.6,,46.9,,54,,29
2018-01-05T11:16:38.352Z,31.6,,45.7,,54,,29
2018-01-05T11:16:48.352Z,31.6,,46.2,,54,,30
2018-01-05T11:16:58.360Z,31.6,,47,,54,,29
2018-01-05T11:17:08.420Z,31.6,,47.1,,54,,
2018-01-05T11:17:18.395Z,31.6,,47.2,,54,,
2018-01-05T11:17:28.356Z,31.6,,47.4,,54,,
2018-01-05T11:17:38.359Z,31.5,,47.6,,54,,30
2018-01-05T11:17:48.349Z,31.5,,47.7,,54,,
2018-01-05T11:17:58.350Z,31.5,,47.9,,54,,30
2018-01-05T11:18:08.352Z,31.5,,48,,54,,29
2018-01-05T11:18:18.359Z,31.5,,48.1,,54,,
2018-01-05T11:18:28.351Z,31.5,,48.2,,54,,
2018-01-05T11:18:38.361Z,31.5,,48.3,,54,,
2018-01-05T11:18:48.355Z,31.5,,48.4,,54,,
2018-01-05T11:18:58.352Z,31.5,,48.5,,54,,
2018-01-05T11:19:08.362Z,31.5,,48.6,,54,,
2018-01-05T11:19:18.369Z,31.5,,,,54,,30
2018-01-05T11:19:28.355Z,31.5,,,,54,,29
2018-01-05T11:19:38.355Z,31.5,,48.7,,54,,
2018-01-05T11:19:48.349Z,31.5,,,,54,,
2018-01-05T11:19:58.356Z,31.5,,,,54,,
2018-01-05T11:20:08.358Z,31.5,,,,54,,
2018-01-05T11:20:18.367Z,31.5,,48.8,,54,,30
2018-01-05T11:20:28.357Z,31.5,,,,54,,29
2018-01-05T11:20:38.366Z,31.5,,,,54,,
2018-01-05T11:20:48.356Z,31.5,,48.9,,54,,
2018-01-05T11:20:58.353Z,31.5,,49,,54,,30
2018-01-05T11:21:08.353Z,31.5,,,,54,,
2018-01-05T11:21:18.354Z,31.5,,,,54,,29
2018-01-05T11:21:28.359Z,31.5,,49.1,,54,,
2018-01-05T11:21:38.356Z,31.5,,,,54,,
2018-01-05T11:21:48.352Z,31.5,,49.2,,54,,
2018-01-05T11:21:58.351Z,31.5,,49.3,,54,,
2018-01-05T11:22:08.354Z,31.4,,,,54,,
2018-01-05T11:22:18.358Z,31.5,,49.4,,54,,
2018-01-05T11:22:28.355Z,31.4,,49.5,,54,,
2018-01-05T11:22:38.358Z,31.5,,49.6,,54,,30
2018-01-05T11:22:48.355Z,31.5,,,,54,,29
2018-01-05T11:22:58.356Z,31.5,,49.7,,54,,
2018-01-05T11:23:08.353Z,31.5,,49.8,,54,,
2018-01-05T11:23:18.350Z,31.5,,49.9,,54,,
2018-01-05T11:23:28.352Z,31.5,,50,,54,,
2018-01-05T11:23:38.401Z,31.5,,,,54,,
2018-01-05T11:23:48.355Z,31.5,,50.1,,54,,
2018-01-05T11:23:58.357Z,31.5,,50.2,,54,,
2018-01-05T11:24:08.492Z,31.5,,,,54,,
2018-01-05T11:24:18.364Z,31.5,,50.3,,54,,30
2018-01-05T11:24:28.370Z,31.5,,,,54,,29
2018-01-05T11:24:38.357Z,31.5,,50.4,,54,,
2018-01-05T11:24:48.356Z,31.5,,,,54,,
2018-01-05T11:24:58.395Z,31.5,,50.5,,54,,
2018-01-05T11:25:08.405Z,31.5,,50.6,,54,,
2018-01-05T11:25:18.359Z,31.5,,,,54,,
2018-01-05T11:25:28.362Z,31.5,,50.7,,54,,
2018-01-05T11:25:38.352Z,31.5,,,,54,,
2018-01-05T11:25:48.480Z,31.5,,50.9,,54,,
2018-01-05T11:25:58.447Z,31.5,,51,,54,,
2018-01-05T11:26:08.456Z,31.5,,,,54,,
2018-01-05T11:26:18.421Z,31.5,,,,54,,
2018-01-05T11:26:28.409Z,31.5,,51.1,,54,,
2018-01-05T11:26:38.433Z,31.5,,51.2,,54,,
2018-01-05T11:26:48.360Z,31.5,,,,54,,
2018-01-05T11:26:58.359Z,31.5,,51.3,,54,,
2018-01-05T11:27:08.390Z,31.5,,,,54,,
2018-01-05T11:27:18.361Z,31.5,,51.4,,54,,
2018-01-05T11:27:28.379Z,31.6,,,,54,,
2018-01-05T11:27:38.361Z,31.6,,51.5,,54,,30
2018-01-05T11:27:48.355Z,31.6,,,,54,,29
2018-01-05T11:27:58.360Z,31.6,,51.6,,54,,
2018-01-05T11:28:08.375Z,31.6,,,,54,,
2018-01-05T11:28:18.364Z,31.6,,,,54,,
2018-01-05T11:28:28.370Z,31.6,,51.7,,54,,
2018-01-05T11:28:38.368Z,31.6,,,,54,,
2018-01-05T11:28:48.379Z,31.6,,51.8,,54,,
2018-01-05T11:28:58.359Z,31.6,,,,54,,
2018-01-05T11:29:08.381Z,31.6,,,,54,,
2018-01-05T11:29:18.362Z,31.6,,51.9,,54,,
2018-01-05T11:29:28.363Z,31.8,,52,,54,,30
2018-01-05T11:29:38.356Z,31.6,,,,54,,29
2018-01-05T11:29:48.357Z,31.8,,,,54,,30
2018-01-05T11:29:58.361Z,31.8,,52.1,,54,,29
2018-01-05T11:30:08.357Z,31.8,,,,54,,30
2018-01-05T11:30:18.357Z,31.8,,,,54,,29
2018-01-05T11:30:28.357Z,31.8,,52.2,,54,,
2018-01-05T11:30:38.362Z,31.8,,,,54,,
2018-01-05T11:30:48.365Z,31.8,,,,54,,30
2018-01-05T11:30:58.358Z,31.8,,52.3,,54,,29
2018-01-05T11:31:08.358Z,31.8,,,,54,,
2018-01-05T11:31:18.358Z,31.8,,52.4,,54,,0
2018-01-05T11:31:28.359Z,31.9,,50.9,1,54,0,
2018-01-05T11:31:38.365Z,31.9,,49.8,,54,,
2018-01-05T11:31:48.358Z,31.9,,48.4,,54,,
2018-01-05T11:31:58.359Z,31.9,,47.9,,54,,
2018-01-05T11:32:08.359Z,31.9,,46.9,,54,,
2018-01-05T11:32:18.366Z,31.9,,46.8,,54,,
2018-01-05T11:32:28.360Z,31.9,,46.4,,54,,
2018-01-05T11:32:38.359Z,31.9,,45.9,,54,,
2018-01-05T11:32:48.360Z,31.9,,45.5,,54,,
2018-01-05T11:32:58.360Z,31.9,,44.9,,54,,
2018-01-05T11:33:08.367Z,31.9,,,,54,,
2018-01-05T11:33:18.372Z,31.9,,44.6,,54,,
2018-01-05T11:33:28.369Z,31.9,,44.3,,54,,
2018-01-05T11:33:38.400Z,31.9,,43.9,,54,,
2018-01-05T11:33:48.361Z,31.9,,46.3,1,54,0,41
2018-01-05T11:33:58.371Z,31.9,61,50.1,1,54,0,31
2018-01-05T11:34:08.361Z,32,,48.9,,54,,29
2018-01-05T11:34:18.359Z,32,,49,,54,,
2018-01-05T11:34:28.367Z,32,,50,,54,,
2018-01-05T11:34:38.364Z,32,,50.1,,54,,
2018-01-05T11:34:48.424Z,32,,49.8,1,54,0,0
2018-01-05T11:34:58.366Z,32,,47.9,,54,,
2018-01-05T11:35:08.378Z,32,,46.9,,54,,
2018-01-05T11:35:18.362Z,32,,46.5,,54,,
2018-01-05T11:35:28.375Z,32,,45.9,,54,,
2018-01-05T11:35:38.557Z,32,,45.3,,54,,
2018-01-05T11:35:48.416Z,32,,44.9,,54,,
2018-01-05T11:35:58.367Z,32,,44.5,,54,,
2018-01-05T11:36:08.362Z,32,,43.9,,54,,
2018-01-05T11:36:18.364Z,32,,43.8,,54,,
2018-01-05T11:36:28.371Z,32,,43.5,,54,,
2018-01-05T11:36:38.364Z,32,,43.3,,54,,
2018-01-05T11:36:48.358Z,32,,42.9,,54,,
2018-01-05T11:36:58.365Z,32,,42.8,,54,,
2018-01-05T11:37:08.383Z,32,,42.6,,54,,
2018-01-05T11:37:18.384Z,32,,42.3,,54,,
2018-01-05T11:37:28.364Z,32,,42.1,,54,,
2018-01-05T11:37:38.363Z,32,,41.9,,54,,
2018-01-05T11:37:48.374Z,32,,41.7,,54,,
2018-01-05T11:37:58.376Z,32,,,,54,,
2018-01-05T11:38:08.373Z,32,,,,54,,
2018-01-05T11:38:18.475Z,32,,,,54,,
2018-01-05T11:38:28.410Z,32,,,,54,,
2018-01-05T11:38:38.432Z,32,,,,54,,
2018-01-05T11:38:48.457Z,32,,,,54,,
2018-01-05T11:38:58.425Z,32,,,,54,,
2018-01-05T11:39:08.421Z,32,,41.6,,54,,
2018-01-05T11:39:18.462Z,32,,,,54,,
2018-01-05T11:39:28.445Z,32,,,,54,,
2018-01-05T11:39:38.372Z,32,,,,54,,
2018-01-05T11:39:48.364Z,32,,,,54,,
2018-01-05T11:39:58.364Z,31.9,,42,1,54,0,44
2018-01-05T11:40:08.367Z,31.9,,47.2,,54,,34
2018-01-05T11:40:18.364Z,31.9,,46.8,,54,,30
2018-01-05T11:40:28.373Z,31.9,,46.5,,54,,
2018-01-05T11:40:38.365Z,31.9,,47.1,,54,,29
2018-01-05T11:40:48.364Z,31.9,,47.8,,54,,
2018-01-05T11:40:58.367Z,31.9,,48,,54,,
2018-01-05T11:41:08.405Z,31.9,,,,54,,
2018-01-05T11:41:18.364Z,31.9,,48.2,,54,,
2018-01-05T11:41:28.365Z,31.9,,48.3,,54,,30
2018-01-05T11:41:38.566Z,31.9,,48.4,,54,,
2018-01-05T11:41:48.365Z,31.9,,48.5,,54,,
2018-01-05T11:41:58.369Z,31.9,,48.6,,54,,
2018-01-05T11:42:08.381Z,31.9,,48.8,,54,,29
2018-01-05T11:42:18.381Z,31.9,,48.9,,54,,
2018-01-05T11:42:28.380Z,31.8,,,,54,,
2018-01-05T11:42:38.405Z,31.9,,49,,54,,
2018-01-05T11:42:48.395Z,31.8,,49.1,,54,,
2018-01-05T11:42:58.390Z,31.8,,49.2,,54,,
2018-01-05T11:43:08.709Z,31.8,,,,54,,
2018-01-05T11:43:18.373Z,31.8,,49.3,,54,,
2018-01-05T11:43:28.378Z,31.8,,49.4,,54,,
2018-01-05T11:43:38.381Z,31.8,,,,54,,
2018-01-05T11:43:48.412Z,31.8,,,,54,,30
2018-01-05T11:43:58.381Z,31.8,,49.5,,54,,29
2018-01-05T11:44:08.449Z,31.8,,,,54,,
2018-01-05T11:44:18.449Z,31.8,,49.6,,54,,
2018-01-05T11:44:28.390Z,31.8,,,,54,,
2018-01-05T11:44:38.424Z,31.8,,49.7,,54,,
2018-01-05T11:44:48.384Z,31.8,,,,54,,30
2018-01-05T11:44:58.400Z,31.8,,49.8,,54,,29
2018-01-05T11:45:08.493Z,31.8,,,,54,,30
2018-01-05T11:45:18.478Z,31.8,,50,,54,,29
2018-01-05T11:45:28.506Z,31.8,,,,54,,
2018-01-05T11:45:38.504Z,31.8,,50.1,,54,,
2018-01-05T11:45:48.630Z,31.8,,,,54,,
2018-01-05T11:45:58.504Z,31.8,,50.2,,54,,30
2018-01-05T11:46:08.440Z,31.8,,,,54,,29
2018-01-05T11:46:18.463Z,31.8,,50.3,,54,,
2018-01-05T11:46:28.451Z,31.8,,,,54,,
2018-01-05T11:46:38.448Z,31.8,,50.4,,54,,30
2018-01-05T11:46:48.421Z,31.8,,50.5,,54,,29
2018-01-05T11:46:58.417Z,31.8,,,,54,,
2018-01-05T11:47:08.388Z,31.8,,50.6,,54,,
2018-01-05T11:47:18.405Z,31.8,,50.7,,54,,
2018-01-05T11:47:28.419Z,31.8,,,,54,,
2018-01-05T11:47:38.423Z,31.8,,51,,54,,
2018-01-05T11:47:48.400Z,31.8,,,,54,,
2018-01-05T11:47:58.451Z,31.8,,,,54,,30
2018-01-05T11:48:08.425Z,31.8,,51.1,,54,,29
2018-01-05T11:48:18.412Z,31.8,,,,54,,
2018-01-05T11:48:28.442Z,31.8,,51.2,,54,,
2018-01-05T11:48:38.394Z,31.9,,51.3,,54,,
2018-01-05T11:48:48.409Z,31.8,,,,54,,30
2018-01-05T11:48:58.413Z,31.9,,51.4,,54,,29
2018-01-05T11:49:08.411Z,31.9,,51.5,,54,,
2018-01-05T11:49:18.387Z,31.9,,,,54,,30
2018-01-05T11:49:28.398Z,31.9,,51.6,,54,,29
2018-01-05T11:49:38.402Z,31.9,,,,54,,
2018-01-05T11:49:48.428Z,31.9,,51.7,,54,,
2018-01-05T11:49:58.390Z,31.9,,51.8,,54,,30
2018-01-05T11:50:08.420Z,31.9,,,,54,,29
2018-01-05T11:50:18.470Z,31.9,,51.9,,54,,30
2018-01-05T11:50:28.384Z,31.9,,52,,54,,29
2018-01-05T11:50:38.399Z,31.9,,,,54,,
2018-01-05T11:50:48.444Z,31.9,,,,54,,
2018-01-05T11:50:58.490Z,31.9,,52.1,,54,,
2018-01-05T11:51:08.424Z,31.9,,,,54,,
2018-01-05T11:51:18.416Z,32,,52.2,,54,,
2018-01-05T11:51:28.433Z,32,,,,54,,
2018-01-05T11:51:38.640Z,32,,52.3,,54,,
2018-01-05T11:51:48.482Z,32,,,,54,,
2018-01-05T11:51:58.417Z,32,,52.4,,54,,
2018-01-05T11:52:08.371Z,32,,,,54,,
2018-01-05T11:52:18.385Z,32,,52.6,,54,,29
2018-01-05T11:52:28.435Z,32,,50.7,1,54,0,0
2018-01-05T11:52:38.410Z,32,,49.9,,54,,
2018-01-05T11:52:48.435Z,32,,48.5,,54,,
2018-01-05T11:52:58.430Z,32,,47.9,,54,,
2018-01-05T11:53:08.472Z,32.1,,46.9,,54,,
2018-01-05T11:53:18.451Z,32.1,,46.8,,54,,
2018-01-05T11:53:28.420Z,32.1,,46.3,,54,,
2018-01-05T11:53:38.470Z,32.1,,45.9,,54,,
2018-01-05T11:53:48.380Z,32.1,,45.5,,54,,
2018-01-05T11:53:58.459Z,32.1,,44.9,,54,,
2018-01-05T11:54:08.429Z,32.1,,44.6,,54,,
2018-01-05T11:54:18.414Z,32.1,,47,1,54,0,42
2018-01-05T11:54:28.431Z,32.1,,51,,54,,32
2018-01-05T11:54:38.484Z,32.1,,49.8,,54,,30
2018-01-05T11:54:48.395Z,32.1,,50,,54,,29
2018-01-05T11:54:58.432Z,32.1,,51,,54,,
2018-01-05T11:55:08.476Z,32.2,,,,54,,
2018-01-05T11:55:18.458Z,32.2,,51.1,,54,,
2018-01-05T11:55:28.474Z,32.2,,51.5,,54,,
2018-01-05T11:55:38.409Z,32.2,,51.7,,54,,
2018-01-05T11:55:48.458Z,32.2,,52,,54,,
2018-01-05T11:55:58.437Z,32.2,,52.1,,54,,
2018-01-05T11:56:08.454Z,32.2,,52.3,,54,,
2018-01-05T11:56:18.417Z,32.2,,52.6,,54,,
2018-01-05T11:56:28.463Z,32.2,,52.7,,54,,
2018-01-05T11:56:38.427Z,32.2,,52.8,,54,,
2018-01-05T11:56:48.456Z,32.2,,53,,54,,
2018-01-05T11:56:58.429Z,32.2,,,,54,,29
2018-01-05T11:57:08.424Z,32.2,,53.1,,54,,
2018-01-05T11:57:18.378Z,32.2,,53.2,,54,,
2018-01-05T11:57:28.394Z,32.2,,,,54,,
2018-01-05T11:57:38.392Z,32.2,,53.3,,54,,30
2018-01-05T11:57:48.391Z,32.2,,,,54,,29
2018-01-05T11:57:58.397Z,32.2,,,,54,,
2018-01-05T11:58:08.380Z,32.3,,53.4,,54,,30
2018-01-05T11:58:18.373Z,32.3,,,,54,,29
2018-01-05T11:58:28.375Z,32.3,,,,54,,
2018-01-05T11:58:38.374Z,32.3,,53.5,,54,,30
2018-01-05T11:58:48.376Z,32.3,,,,54,,29
2018-01-05T11:59:03.493Z,32.3,,,,54,,
2018-01-05T11:59:08.385Z,32.3,,,,54,,
2018-01-05T11:59:18.374Z,32.3,,,,54,,
2018-01-05T11:59:28.382Z,32.3,,,,54,,
2018-01-05T11:59:38.380Z,32.3,,,1,54,0,0
2018-01-05T11:59:48.381Z,32.3,,50.7,,54,,
2018-01-05T11:59:58.374Z,32.4,,49.9,,54,,
2018-01-05T12:00:08.384Z,32.4,,48.9,,54,,
2018-01-05T12:00:18.383Z,32.4,,48.8,,54,,
2018-01-05T12:00:28.375Z,32.4,,47.9,,54,,
2018-01-05T12:00:38.376Z,32.4,,46.9,,54,,
2018-01-05T12:00:48.380Z,32.4,,46.8,,54,,
2018-01-05T12:00:58.393Z,32.4,,46.3,,54,,
2018-01-05T12:01:08.461Z,32.4,,45.9,,54,,
2018-01-05T12:01:18.378Z,32.4,,45.6,,54,,
2018-01-05T12:01:28.379Z,32.4,,45.2,,54,,
2018-01-05T12:01:38.377Z,32.4,,44.9,,54,,
2018-01-05T12:01:48.394Z,32.4,,44.7,,54,,
2018-01-05T12:01:58.421Z,32.4,,44.5,,54,,
2018-01-05T12:02:08.375Z,32.5,,44.3,,54,,
2018-01-05T12:02:18.381Z,32.5,,43.9,,54,,
2018-01-05T12:02:28.376Z,32.5,,,,54,,
2018-01-05T12:02:38.378Z,32.5,,43.6,,54,,
2018-01-05T12:02:48.394Z,32.5,,,,54,,
2018-01-05T12:02:58.377Z,32.5,,,,54,,
2018-01-05T12:03:08.375Z,32.5,,,,54,,
2018-01-05T12:03:18.393Z,32.5,,,,54,,
2018-01-05T12:03:28.377Z,32.5,,43.5,,54,,
2018-01-05T12:03:38.390Z,32.5,,,,54,,
2018-01-05T12:03:48.374Z,32.5,,,,54,,
2018-01-05T12:03:58.380Z,32.5,,,,54,,
2018-01-05T12:04:08.374Z,32.5,,,,54,,
2018-01-05T12:04:18.375Z,32.5,,,,54,,
2018-01-05T12:04:28.377Z,32.5,,,,54,,
2018-01-05T12:04:38.382Z,32.5,,,,54,,
2018-01-05T12:04:48.386Z,32.5,,,,54,,
2018-01-05T12:04:58.381Z,32.5,,,,54,,
2018-01-05T12:05:08.424Z,32.5,,,,54,,
2018-01-05T12:05:18.381Z,32.5,,,,54,,
2018-01-05T12:05:28.379Z,32.5,,,,54,,
2018-01-05T12:05:38.376Z,32.5,,,,54,,
2018-01-05T12:05:48.387Z,32.5,,,,54,,
2018-01-05T12:05:58.381Z,32.5,,,,54,,
2018-01-05T12:06:08.388Z,32.5,,43.6,,54,,
2018-01-05T12:06:18.382Z,32.5,,,,54,,
2018-01-05T12:06:28.397Z,32.4,,47.1,1,54,0,39
2018-01-05T12:06:38.378Z,32.4,,49.1,,54,,32
2018-01-05T12:06:48.378Z,32.4,,47.9,,54,,29
2018-01-05T12:06:58.382Z,32.4,,48,,54,,
2018-01-05T12:07:08.387Z,32.4,,48.7,,54,,
2018-01-05T12:07:18.376Z,32.4,,48.8,,54,,
2018-01-05T12:07:28.391Z,32.4,,48.9,,54,,29
2018-01-05T12:07:38.377Z,32.4,,49,,54,,30
2018-01-05T12:07:48.379Z,32.4,,,,54,,29
2018-01-05T12:07:58.510Z,32.4,,,,54,,
2018-01-05T12:08:08.382Z,32.4,,49.1,,54,,
2018-01-05T12:08:18.382Z,32.4,,49.2,,54,,
2018-01-05T12:08:28.378Z,32.4,,49.3,,54,,
2018-01-05T12:08:38.386Z,32.4,,49.4,,54,,30
2018-01-05T12:08:48.378Z,32.4,,,,54,,29
2018-01-05T12:08:58.383Z,32.4,,49.5,,54,,
2018-01-05T12:09:08.378Z,32.4,,49.6,,54,,
2018-01-05T12:09:18.386Z,32.4,,,,54,,
2018-01-05T12:09:28.380Z,32.4,,49.7,,54,,
2018-01-05T12:09:38.380Z,32.4,,,,54,,30
2018-01-05T12:09:48.387Z,32.4,,49.8,,54,,29
2018-01-05T12:09:58.382Z,32.3,,,,54,,
2018-01-05T12:10:08.446Z,32.3,,49.9,,54,,
2018-01-05T12:10:18.380Z,32.3,,,,54,,30
2018-01-05T12:10:28.386Z,32.4,,50,,54,,29
2018-01-05T12:10:38.442Z,32.3,,,,54,,
2018-01-05T12:10:48.477Z,32.3,,,,54,,
2018-01-05T12:10:58.416Z,32.3,,50.1,,54,,
2018-01-05T12:11:08.389Z,32.4,,,,54,,
2018-01-05T12:11:18.402Z,32.3,,50.2,,54,,
2018-01-05T12:11:28.378Z,32.3,,,,54,,30
2018-01-05T12:11:38.382Z,32.3,,,,54,,29
2018-01-05T12:11:48.383Z,32.3,,50.3,,54,,
2018-01-05T12:11:58.383Z,32.3,,50.4,,54,,
2018-01-05T12:12:08.380Z,32.4,,,,54,,
2018-01-05T12:12:18.383Z,32.4,,50.5,,54,,
2018-01-05T12:12:28.390Z,32.3,,,,54,,
2018-01-05T12:12:38.386Z,32.4,,50.6,,54,,
2018-01-05T12:12:48.413Z,32.4,,50.7,,54,,30
2018-01-05T12:12:58.422Z,32.4,,50.9,,54,,29
2018-01-05T12:13:08.386Z,32.4,,,,54,,30
2018-01-05T12:13:18.416Z,32.4,,51,,54,,29
2018-01-05T12:13:28.381Z,32.4,,,,54,,
2018-01-05T12:13:38.411Z,32.4,,51.1,,54,,30
2018-01-05T12:13:48.380Z,32.4,,49.9,1,54,0,0
2018-01-05T12:13:58.381Z,32.4,,47.9,,54,,
2018-01-05T12:14:08.382Z,32.4,,47.4,,54,,
2018-01-05T12:14:18.384Z,32.4,,46.8,,54,,
2018-01-05T12:14:28.390Z,32.4,,45.9,,54,,
2018-01-05T12:14:38.383Z,32.4,,45.5,,54,,
2018-01-05T12:14:48.384Z,32.4,,44.9,,54,,
2018-01-05T12:14:58.398Z,32.4,,44.6,,54,,
2018-01-05T12:15:08.421Z,32.4,,43.9,,54,,
2018-01-05T12:15:18.386Z,32.4,,43.8,,54,,
2018-01-05T12:15:28.387Z,32.4,,43.5,,54,,
