Time,PrimTSet,HwTOutlet,HwTSet,PrimT,HwActive,ActPow,ChActive
2017-12-28T12:02:26.791Z,,32.2,54,,,,
2017-12-28T12:02:36.789Z,,32.2,54,34.6,,,
2017-12-28T12:02:46.792Z,,32.1,54,,,,
2017-12-28T12:02:56.805Z,,32.1,54,,,,
2017-12-28T12:03:06.792Z,,32,54,34.7,,,
2017-12-28T12:03:16.788Z,,31.9,54,,,,
2017-12-28T12:03:26.788Z,,31.9,54,,,,
2017-12-28T12:03:36.788Z,,31.8,54,34.8,,,
2017-12-28T12:03:46.796Z,,31.8,54,,,,
2017-12-28T12:03:56.788Z,,31.6,54,,,,
2017-12-28T12:04:06.792Z,,31.5,54,34.9,,,
2017-12-28T12:04:16.796Z,,31.5,54,,,,
2017-12-28T12:04:26.793Z,,31.4,54,,,,
2017-12-28T12:04:36.796Z,,31.4,54,,,,
2017-12-28T12:04:46.789Z,,31.3,54,,,,
2017-12-28T12:04:56.794Z,,31.3,54,,,,
2017-12-28T12:05:06.794Z,,31.2,54,34.9,,,
2017-12-28T12:05:16.798Z,,31,54,35.1,,,
2017-12-28T12:05:26.794Z,,31,54,,,,
2017-12-28T12:05:36.794Z,,30.9,54,,,,
2017-12-28T12:05:46.789Z,,30.8,54,,,,
2017-12-28T12:05:56.792Z,,30.8,54,,,,
2017-12-28T12:06:06.790Z,,30.7,54,,,,
2017-12-28T12:06:17.037Z,,30.6,54,,,,
2017-12-28T12:06:26.790Z,,30.6,54,,,,
2017-12-28T12:06:36.791Z,,30.4,54,,,,
2017-12-28T12:06:46.798Z,,30.4,54,,,,
2017-12-28T12:06:56.795Z,,30.3,54,,,,
2017-12-28T12:07:06.797Z,,30.3,54,,,,
2017-12-28T12:07:16.793Z,,30.2,54,,,,
2017-12-28T12:07:26.791Z,,30.1,54,,,,
2017-12-28T12:07:36.792Z,,30.1,54,35.1,,,
2017-12-28T12:07:46.805Z,,,,34.9,,,
2017-12-28T12:07:56.798Z,,30,54,34.9,,,
2017-12-28T12:08:06.792Z,,29.8,54,,,,
2017-12-28T12:08:16.799Z,,29.8,54,,,,
2017-12-28T12:08:26.799Z,,29.7,54,,,,
2017-12-28T12:08:36.796Z,,29.6,54,,,,
2017-12-28T12:08:46.796Z,,29.6,54,,,,
2017-12-28T12:08:56.799Z,,29.6,54,,,,
2017-12-28T12:09:06.798Z,,29.5,54,,,,
2017-12-28T12:09:16.791Z,,29.3,54,34.8,,,
2017-12-28T12:09:26.799Z,,29.3,54,,,,
2017-12-28T12:09:36.793Z,,29.2,54,,,,
2017-12-28T12:09:46.808Z,,29.2,54,38.5,0,39,1
2017-12-28T12:09:56.796Z,,29.1,54,39.9,,30,
2017-12-28T12:10:06.814Z,,29.1,54,38.3,,29,
2017-12-28T12:10:16.801Z,,29,54,39.4,,30,
2017-12-28T12:10:26.801Z,,29,54,39.7,,29,
2017-12-28T12:10:36.797Z,,29,54,,,,
2017-12-28T12:10:46.802Z,,29.1,54,,,,
2017-12-28T12:10:56.793Z,,29.1,54,,,,
2017-12-28T12:11:06.796Z,,29.2,54,,,,
2017-12-28T12:11:16.796Z,,29.3,54,39.8,,,
2017-12-28T12:11:26.796Z,,29.5,54,38.5,0,0,1
2017-12-28T12:11:36.801Z,,29.6,54,36.2,,,
2017-12-28T12:11:46.801Z,,,,35.4,,,
2017-12-28T12:11:56.796Z,,29.8,54,34.5,,,
2017-12-28T12:12:06.809Z,,30,54,33.8,,,
2017-12-28T12:12:16.794Z,,30,54,33.3,,,
2017-12-28T12:12:26.830Z,,30.1,54,32.7,,,
2017-12-28T12:12:36.802Z,,30.1,54,32.3,,,
2017-12-28T12:12:46.802Z,,30.1,54,31.9,,,
2017-12-28T12:12:56.835Z,,30.1,54,31.6,,,
2017-12-28T12:13:11.902Z,,30,54,31.4,,,
2017-12-28T12:13:16.802Z,,30,54,31.2,,,
2017-12-28T12:13:26.798Z,,30,54,30.9,,,
2017-12-28T12:13:36.803Z,,29.8,54,30.8,,,
2017-12-28T12:13:46.803Z,,29.8,54,30.6,,,
2017-12-28T12:13:56.802Z,,29.7,54,30.4,,,
2017-12-28T12:14:06.808Z,,29.6,54,30.3,,,
2017-12-28T12:14:16.803Z,,29.6,54,30.2,,,
2017-12-28T12:14:26.804Z,,29.5,54,30.1,,,
2017-12-28T12:14:36.802Z,,29.5,54,30,,,
2017-12-28T12:14:46.806Z,,,,29.9,,,
2017-12-28T12:14:56.800Z,,29.3,54,,,,
2017-12-28T12:15:06.814Z,,29.2,54,29.8,,,
2017-12-28T12:15:16.795Z,,29.1,54,,,,
2017-12-28T12:15:26.797Z,,29,54,29.6,,,
2017-12-28T12:15:36.795Z,,29,54,29.5,,,
2017-12-28T12:15:46.800Z,,29,54,,,,
2017-12-28T12:15:56.798Z,,28.9,54,29.5,0,,1
2017-12-28T12:16:06.804Z,,28.7,54,34.4,,38,
2017-12-28T12:16:16.806Z,,28.7,54,36.5,,29,
2017-12-28T12:16:26.804Z,,28.7,54,35.4,,,
2017-12-28T12:16:36.796Z,,28.6,54,36.6,,30,
2017-12-28T12:16:46.812Z,,,,37.2,,29,
2017-12-28T12:16:56.801Z,,28.6,54,37.7,,,
2017-12-28T12:17:06.798Z,,28.6,54,38.1,,30,
2017-12-28T12:17:16.806Z,,28.6,54,38.4,,29,
2017-12-28T12:17:26.807Z,,28.6,54,38.4,0,0,1
2017-12-28T12:17:36.805Z,,28.7,54,35.7,,,
2017-12-28T12:17:46.803Z,,,,34.8,,,
2017-12-28T12:17:56.806Z,,28.9,54,34.3,,,
2017-12-28T12:18:06.799Z,,29,54,33.6,,,
2017-12-28T12:18:16.798Z,,29.1,54,33.1,,,
2017-12-28T12:18:26.798Z,,29.2,54,32.7,,,
2017-12-28T12:18:36.798Z,,29.2,54,32.3,,,
2017-12-28T12:18:46.798Z,,29.3,54,32,,,
2017-12-28T12:18:56.804Z,,29.5,54,31.8,,,
2017-12-28T12:19:06.809Z,,29.5,54,31.6,,,
2017-12-28T12:19:16.798Z,,29.5,54,31.4,,,
2017-12-28T12:19:26.798Z,,29.5,54,31.2,,,
2017-12-28T12:19:36.801Z,,29.5,54,30.9,,,
2017-12-28T12:19:46.799Z,,,,30.8,,,
2017-12-28T12:19:56.804Z,,29.3,54,30.7,,,
2017-12-28T12:20:06.833Z,,29.3,54,30.6,,,
2017-12-28T12:20:16.800Z,,29.3,54,30.4,,,
2017-12-28T12:20:26.800Z,,29.3,54,,,,
2017-12-28T12:20:36.801Z,61,29.2,54,30.4,0,0,1
2017-12-28T12:20:46.801Z,,29.2,54,,,,
2017-12-28T12:20:56.808Z,,29.1,54,,,,
2017-12-28T12:21:06.800Z,,29.1,54,,,,
2017-12-28T12:21:16.800Z,,29.1,54,,,,
2017-12-28T12:21:26.972Z,,29,54,,,,
2017-12-28T12:21:36.828Z,,29,54,,,,
2017-12-28T12:21:46.802Z,,29,54,,,,
2017-12-28T12:21:56.798Z,,29,54,,,,
2017-12-28T12:22:06.809Z,,29,54,,,,
2017-12-28T12:22:16.802Z,,29,54,,,,
2017-12-28T12:22:26.801Z,,28.9,54,,,,
2017-12-28T12:22:36.805Z,,28.9,54,,,,
2017-12-28T12:22:46.802Z,,28.9,54,,,,
2017-12-28T12:22:56.803Z,,28.9,54,,,,
2017-12-28T12:23:16.804Z,,28.7,54,,,,
2017-12-28T12:23:26.803Z,,28.7,54,,,,
2017-12-28T12:23:36.803Z,,28.6,54,,,,
2017-12-28T12:23:46.809Z,,,,34.8,0,38,1
2017-12-28T12:23:56.802Z,,28.6,54,36.9,,29,
2017-12-28T12:24:06.802Z,,28.6,54,35.7,,30,
2017-12-28T12:24:16.810Z,,28.5,54,36.8,,29,
2017-12-28T12:24:26.808Z,,28.5,54,35.8,0,0,1
2017-12-28T12:24:36.804Z,,28.5,54,33.7,,,
2017-12-28T12:24:46.801Z,,28.5,54,33.2,,,
2017-12-28T12:24:56.806Z,,28.6,54,32.4,,,
2017-12-28T12:25:06.810Z,,28.6,54,31.8,,,
2017-12-28T12:25:16.805Z,,28.7,54,31.4,,,
2017-12-28T12:25:26.805Z,,28.7,54,30.9,,,
2017-12-28T12:25:36.801Z,,28.9,54,30.6,,,
2017-12-28T12:25:46.810Z,,28.9,54,30.3,,,
2017-12-28T12:25:56.801Z,,29,54,30.1,,,
2017-12-28T12:26:06.811Z,,28.9,54,29.9,,,
2017-12-28T12:26:16.843Z,,28.9,54,29.8,,,
2017-12-28T12:26:26.806Z,,28.9,54,29.5,,,
2017-12-28T12:26:36.804Z,,28.9,54,29.4,,,
2017-12-28T12:26:46.810Z,,,,29.3,,,
2017-12-28T12:26:56.802Z,,28.7,54,29.2,,,
2017-12-28T12:27:06.804Z,,28.6,54,29,,,
2017-12-28T12:27:16.804Z,,28.6,54,28.9,,,
2017-12-28T12:27:26.803Z,,28.5,54,,,,
2017-12-28T12:27:36.812Z,,28.5,54,,,,
2017-12-28T12:27:46.806Z,,28.4,54,,,,
2017-12-28T12:27:56.802Z,,28.3,54,,,,
2017-12-28T12:28:06.807Z,,28.3,54,,,,
2017-12-28T12:28:16.809Z,,28.1,54,,,,
2017-12-28T12:28:26.804Z,,28.1,54,,,,
2017-12-28T12:28:36.809Z,,28,54,,,,
2017-12-28T12:28:46.809Z,,28,54,,,,
2017-12-28T12:28:56.814Z,,27.9,54,,,,
2017-12-28T12:29:06.814Z,,27.9,54,,,,
2017-12-28T12:29:16.804Z,,27.9,54,,,,
2017-12-28T12:29:26.803Z,,27.9,54,,,,
2017-12-28T12:29:36.804Z,,27.8,54,,,,
2017-12-28T12:29:46.805Z,,27.8,54,,,,
2017-12-28T12:29:56.807Z,,27.8,54,,,,
2017-12-28T12:30:16.807Z,,27.7,54,,,,
2017-12-28T12:30:26.808Z,,27.7,54,,,,
2017-12-28T12:30:36.807Z,,27.5,54,,,,
2017-12-28T12:30:46.830Z,,27.5,54,,,,
2017-12-28T12:30:56.810Z,,27.4,54,,,,
2017-12-28T12:31:06.814Z,,27.4,54,,,,
2017-12-28T12:31:16.822Z,,27.4,54,,,,
2017-12-28T12:31:26.829Z,,27.3,54,33.4,0,39,1
2017-12-28T12:31:36.826Z,,27.3,54,35.7,,29,
2017-12-28T12:31:46.828Z,,,,34.4,,,
2017-12-28T12:31:56.810Z,,27.2,54,35.5,,,
2017-12-28T12:32:06.805Z,,27.2,54,35.9,,,
2017-12-28T12:32:16.817Z,,27.2,54,36.3,,30,
2017-12-28T12:32:26.806Z,,27.2,54,36.6,,29,
2017-12-28T12:32:36.824Z,,27.3,54,36.9,,,
2017-12-28T12:32:46.806Z,,,,37.2,,,
2017-12-28T12:32:56.810Z,,27.4,54,37.3,,,
2017-12-28T12:33:06.809Z,,27.5,54,37.2,,,
2017-12-28T12:33:16.810Z,,27.7,54,36.6,0,0,1
2017-12-28T12:33:26.810Z,,27.8,54,34.4,,,
2017-12-28T12:33:36.810Z,,27.9,54,33.5,,,
2017-12-28T12:33:46.811Z,,,,32.8,,,
2017-12-28T12:33:56.807Z,,28,54,32.1,,,
2017-12-28T12:34:06.812Z,,28.1,54,31.7,,,
2017-12-28T12:34:16.813Z,,28.1,54,31.3,,,
2017-12-28T12:34:26.805Z,,,,30.8,,,
2017-12-28T12:34:36.809Z,,28.1,54,30.5,,,
2017-12-28T12:34:46.812Z,,28.1,54,,,,
2017-12-28T12:34:56.805Z,,28.1,54,30.1,,,
2017-12-28T12:35:06.806Z,,28.1,54,29.9,,,
2017-12-28T12:35:16.806Z,,28,54,29.6,,,
2017-12-28T12:35:26.807Z,,28,54,29.5,,,
2017-12-28T12:35:36.812Z,,28,54,29.4,,,
2017-12-28T12:35:46.807Z,,27.9,54,,,,
2017-12-28T12:35:56.824Z,,27.9,54,29.2,,,
2017-12-28T12:36:06.807Z,,,,29,,,
2017-12-28T12:36:16.811Z,,27.8,54,28.9,,,
2017-12-28T12:36:26.808Z,,27.7,54,,,,
2017-12-28T12:36:36.807Z,,27.7,54,,,,
2017-12-28T12:36:46.808Z,,27.5,54,,,,
2017-12-28T12:36:56.810Z,,27.5,54,,,,
2017-12-28T12:37:16.807Z,,27.4,54,,,,
2017-12-28T12:37:26.808Z,,27.4,54,,,,
2017-12-28T12:37:36.809Z,,27.4,54,,,,
2017-12-28T12:37:56.812Z,,27.3,54,,,,
2017-12-28T12:38:06.809Z,,27.3,54,,,,
2017-12-28T12:38:16.852Z,,27.3,54,,,,
2017-12-28T12:38:36.809Z,,27.2,54,,,,
2017-12-28T12:38:46.820Z,,27.2,54,,,,
2017-12-28T12:38:56.810Z,,27.2,54,,,,
2017-12-28T12:39:06.810Z,,27.1,54,,,,
2017-12-28T12:39:16.808Z,,27.1,54,,,,
2017-12-28T12:39:26.810Z,,27.1,54,,,,
2017-12-28T12:39:36.813Z,,,,29,,,
2017-12-28T12:39:46.817Z,,27.1,54,28.9,,,
2017-12-28T12:39:56.817Z,,26.9,54,29,,,
2017-12-28T12:40:06.811Z,,26.9,54,,,,
2017-12-28T12:40:16.823Z,,26.9,54,,,,
2017-12-28T12:40:36.809Z,,26.8,54,,,,
2017-12-28T12:40:46.818Z,,26.8,54,,,,
2017-12-28T12:40:56.818Z,,26.8,54,,,,
2017-12-28T12:41:06.817Z,,26.7,54,,,,
2017-12-28T12:41:16.825Z,,,,29.2,,,
2017-12-28T12:41:26.812Z,,26.7,54,,,,
2017-12-28T12:41:36.813Z,,26.6,54,,,,
2017-12-28T12:41:56.818Z,,26.6,54,,,,
2017-12-28T12:42:06.813Z,,26.6,54,,,,
2017-12-28T12:42:16.813Z,,26.5,54,29.3,,,
2017-12-28T12:42:26.811Z,,26.5,54,,,,
2017-12-28T12:42:36.814Z,,26.5,54,,,,
2017-12-28T12:42:46.814Z,,26.3,54,,,,
2017-12-28T12:42:56.813Z,,26.3,54,,,,
2017-12-28T12:43:06.817Z,,26.2,54,,,,
2017-12-28T12:43:16.820Z,,26.2,54,,,,
2017-12-28T12:43:26.815Z,,26.2,54,,,,
2017-12-28T12:43:46.812Z,,26.1,54,,,,
2017-12-28T12:43:56.820Z,,,,29.4,,,
2017-12-28T12:44:06.820Z,,26.1,54,29.4,,,
2017-12-28T12:44:26.814Z,,26,54,,,,
2017-12-28T12:44:46.816Z,,26,54,,,,
2017-12-28T12:44:56.822Z,,25.9,54,,,,
2017-12-28T12:45:06.816Z,,25.9,54,,,,
2017-12-28T12:45:16.814Z,,25.7,54,,,,
2017-12-28T12:45:26.818Z,,25.7,54,,,,
2017-12-28T12:45:36.811Z,,25.7,54,,,,
2017-12-28T12:45:46.816Z,,25.6,54,,,,
2017-12-28T12:46:06.820Z,,25.6,54,,,,
2017-12-28T12:46:16.814Z,,25.6,54,,,,
2017-12-28T12:46:36.813Z,,25.5,54,,,,
2017-12-28T12:46:46.816Z,,25.5,54,,,,
2017-12-28T12:46:56.827Z,,25.4,54,,,,
2017-12-28T12:47:16.813Z,,25.4,54,,,,
2017-12-28T12:47:26.817Z,,25.3,54,,,,
2017-12-28T12:47:46.815Z,,25.3,54,,,,
2017-12-28T12:47:56.820Z,,25.3,54,29.3,,,
2017-12-28T12:48:06.820Z,,25.1,54,33.2,0,39,1
2017-12-28T12:48:16.819Z,,25.1,54,35.3,,29,
2017-12-28T12:48:26.816Z,,25.1,54,33.8,,,
2017-12-28T12:48:36.820Z,,25.1,54,34.8,,29,
2017-12-28T12:48:46.820Z,,25,54,35.3,,,
2017-12-28T12:48:56.814Z,,25,54,35.5,,,
2017-12-28T12:49:06.816Z,,25.1,54,35.7,,,
2017-12-28T12:49:16.815Z,,25.3,54,,,,
2017-12-28T12:49:26.816Z,,,,36,,,
2017-12-28T12:49:36.817Z,,25.5,54,36.1,,,
2017-12-28T12:49:56.841Z,,25.6,54,36.3,,,
2017-12-28T12:50:06.826Z,,25.7,54,36.5,,,
2017-12-28T12:50:16.824Z,,26.1,54,36.6,,,
2017-12-28T12:50:36.820Z,,26.2,54,36.7,,,
2017-12-28T12:50:46.846Z,,26.5,54,,,,
2017-12-28T12:50:56.822Z,,26.6,54,36.8,,,
2017-12-28T12:51:06.819Z,,,,36.9,,30,
2017-12-28T12:51:16.815Z,,26.7,54,37.2,,29,
2017-12-28T12:51:26.816Z,,26.8,54,,,,
2017-12-28T12:51:36.826Z,,,,37.3,,,
2017-12-28T12:51:46.823Z,,26.9,54,37.6,,,
2017-12-28T12:51:56.821Z,,26.9,54,37.7,,,
2017-12-28T12:52:06.821Z,,27.1,54,37.9,,30,
2017-12-28T12:52:16.820Z,,,,38,,29,
2017-12-28T12:52:26.821Z,,27.2,54,,,,
2017-12-28T12:52:36.820Z,,,,38.2,,,
2017-12-28T12:52:46.820Z,,27.3,54,38.5,,,
2017-12-28T12:52:56.820Z,,27.3,54,38.6,,,
2017-12-28T12:53:06.821Z,,27.4,54,38.8,,,
2017-12-28T12:53:26.833Z,,27.5,54,39.1,,,
2017-12-28T12:53:36.827Z,,27.7,54,39.2,0,0,1
2017-12-28T12:53:46.822Z,,27.8,54,36.9,,,
2017-12-28T12:53:56.825Z,,27.8,54,35.7,,,
2017-12-28T12:54:06.825Z,,27.9,54,35.1,,,
2017-12-28T12:54:16.817Z,,28,54,34.3,,,
2017-12-28T12:54:26.820Z,,28,54,33.8,,,
2017-12-28T12:54:36.817Z,,28.1,54,,,,
2017-12-28T12:54:46.825Z,,28.1,54,33.4,,,
2017-12-28T12:54:56.822Z,,28.1,54,32.6,,,
2017-12-28T12:55:06.819Z,,28.3,54,,,,
2017-12-28T12:55:16.819Z,,28.3,54,32.3,,,
2017-12-28T12:55:26.818Z,,28.3,54,31.9,,,
2017-12-28T12:55:36.818Z,,28.3,54,31.8,,,
2017-12-28T12:55:46.818Z,,,,31.7,,,
2017-12-28T12:55:56.822Z,,28.3,54,31.5,,,
2017-12-28T12:56:06.818Z,,28.3,54,31.2,,,
2017-12-28T12:56:16.826Z,,28.3,54,,,,
2017-12-28T12:56:26.819Z,,28.3,54,30.8,,,
2017-12-28T12:56:36.819Z,,28.3,54,30.7,,,
2017-12-28T12:56:46.857Z,,28.3,54,,,,
2017-12-28T12:56:56.820Z,,28.3,54,,,,
2017-12-28T12:57:06.820Z,,28.3,54,,,,
2017-12-28T12:57:16.826Z,,28.3,54,,,,
2017-12-28T12:57:26.819Z,,28.1,54,,,,
2017-12-28T12:57:36.828Z,,28.1,54,,,,
2017-12-28T12:57:46.820Z,,28.1,54,,,,
2017-12-28T12:57:56.825Z,,28.1,54,,,,
2017-12-28T12:58:06.820Z,,28.1,54,,,,
2017-12-28T12:58:16.821Z,,28.1,54,,,,
2017-12-28T12:58:26.821Z,,28.1,54,,,,
2017-12-28T12:58:36.821Z,,28.1,54,,,,
2017-12-28T12:58:46.822Z,,28.1,54,,,,
2017-12-28T12:58:56.822Z,,28.1,54,,,,
2017-12-28T12:59:06.824Z,,28.1,54,,,,
2017-12-28T12:59:26.822Z,,28.1,54,,,,
2017-12-28T12:59:36.822Z,,28,54,,,,
2017-12-28T12:59:46.821Z,,,,30.8,,,
2017-12-28T12:59:56.826Z,,28,54,,,,
2017-12-28T13:00:06.823Z,,28,54,,,,
2017-12-28T13:00:16.823Z,,28,54,31.6,0,45,1
2017-12-28T13:00:26.824Z,,27.9,54,36.1,,37,
2017-12-28T13:00:36.822Z,,27.9,54,36.8,,30,
2017-12-28T13:00:46.825Z,,27.9,54,36.4,,29,
2017-12-28T13:00:56.822Z,,,,37.4,,30,
2017-12-28T13:01:06.822Z,,27.9,54,,,,
2017-12-28T13:01:16.824Z,,,,38,,29,
2017-12-28T13:01:26.842Z,,27.9,54,,,,
2017-12-28T13:01:36.820Z,,,,38.3,,,
2017-12-28T13:01:46.828Z,,28,54,38.5,,,
2017-12-28T13:01:56.825Z,,28.1,54,38.7,0,0,1
2017-12-28T13:02:06.838Z,,28.3,54,36.9,,,
2017-12-28T13:02:16.825Z,,28.4,54,34.9,,,
2017-12-28T13:02:26.823Z,,28.5,54,34.4,,,
2017-12-28T13:02:36.836Z,,28.6,54,33.9,,,
2017-12-28T13:02:46.829Z,,28.7,54,33.5,,,
2017-12-28T13:02:56.826Z,,,,32.5,,,
2017-12-28T13:03:06.827Z,,28.9,54,,,,
2017-12-28T13:03:16.830Z,,28.9,54,31.9,,,
2017-12-28T13:03:26.822Z,,28.9,54,,,,
2017-12-28T13:03:36.823Z,,,,31.6,,,
2017-12-28T13:03:46.824Z,,28.9,54,31.4,,,
2017-12-28T13:03:56.829Z,,28.7,54,30.9,,,
2017-12-28T13:04:06.826Z,,28.7,54,,,,
2017-12-28T13:04:16.827Z,,,,30.8,,,
2017-12-28T13:04:26.826Z,,28.6,54,30.6,,,
2017-12-28T13:04:36.827Z,,28.6,54,30.5,,,
2017-12-28T13:04:46.828Z,,28.5,54,30.4,,,
2017-12-28T13:04:56.827Z,,28.5,54,30.2,,,
2017-12-28T13:05:06.824Z,,28.4,54,,,,
2017-12-28T13:05:16.826Z,,28.4,54,,,,
2017-12-28T13:05:26.829Z,,28.4,54,,,,
2017-12-28T13:05:36.828Z,,28.3,54,,,,
2017-12-28T13:05:46.828Z,,28.3,54,,,,
2017-12-28T13:05:56.829Z,,28.3,54,,,,
2017-12-28T13:06:06.829Z,,28.1,54,34.5,0,39,1
2017-12-28T13:06:16.826Z,,28.1,54,37.2,,31,
2017-12-28T13:06:26.825Z,,28.1,54,35.9,,29,
2017-12-28T13:06:36.828Z,,28.1,54,36,,,
2017-12-28T13:06:46.826Z,,28.1,54,37.1,,,
2017-12-28T13:06:56.830Z,,28.1,54,37.4,,,
2017-12-28T13:07:06.831Z,,28.1,54,37.8,0,0,1
2017-12-28T13:07:16.832Z,,28.3,54,35.9,,,
2017-12-28T13:07:26.829Z,,28.3,54,34.9,,,
2017-12-28T13:07:36.828Z,,28.4,54,33.9,,,
2017-12-28T13:07:46.844Z,,28.5,54,32.9,,,
2017-12-28T13:07:56.839Z,,28.6,54,,,,
2017-12-28T13:08:06.832Z,,28.7,54,32.5,,,
2017-12-28T13:08:16.829Z,,28.7,54,31.9,,,
2017-12-28T13:08:26.827Z,,28.9,54,31.8,,,
2017-12-28T13:08:36.836Z,,28.9,54,31.5,,,
2017-12-28T13:08:46.831Z,,28.9,54,31.3,,,
2017-12-28T13:08:56.832Z,,28.9,54,30.9,,,
2017-12-28T13:09:06.830Z,,28.9,54,,,,
2017-12-28T13:09:16.827Z,,28.9,54,30.7,,,
2017-12-28T13:09:26.827Z,,28.9,54,30.5,,,
2017-12-28T13:09:36.827Z,,28.7,54,30.4,,,
2017-12-28T13:09:46.828Z,,28.7,54,30.3,,,
2017-12-28T13:09:56.832Z,,28.7,54,30.2,,,
2017-12-28T13:10:06.830Z,,28.6,54,30,,,
2017-12-28T13:10:16.829Z,,28.6,54,,,,
2017-12-28T13:10:26.828Z,,28.5,54,,,,
2017-12-28T13:10:36.832Z,,28.4,54,,,,
2017-12-28T13:10:46.828Z,,28.4,54,29.9,,,
2017-12-28T13:10:56.831Z,,28.3,54,29.8,,,
2017-12-28T13:11:06.832Z,,28.3,54,34.1,0,38,1
2017-12-28T13:11:16.830Z,,28.3,54,34.4,,36,
2017-12-28T13:11:26.834Z,,28.3,54,35.1,,29,
2017-12-28T13:11:36.831Z,,28.3,54,36,,29,
2017-12-28T13:11:46.830Z,,28.3,54,36.3,,30,
2017-12-28T13:11:58.321Z,,28.3,54,37.1,,29,
2017-12-28T13:12:06.862Z,,28.3,54,37.5,,,
2017-12-28T13:12:16.834Z,,28.3,54,38,,,
2017-12-28T13:12:26.842Z,,28.4,54,38.2,,,
2017-12-28T13:12:36.830Z,,28.4,54,38.5,,,
2017-12-28T13:12:46.841Z,,28.5,54,38.7,,,
2017-12-28T13:12:56.834Z,,28.6,54,39.1,,,
2017-12-28T13:13:06.834Z,,28.7,54,39.3,,,
2017-12-28T13:13:16.832Z,,28.9,54,39.4,,,
2017-12-28T13:13:26.832Z,,28.9,54,39.3,,,
2017-12-28T13:13:36.832Z,,29,54,39.4,,,
2017-12-28T13:13:46.834Z,,29.1,54,39.5,,,
2017-12-28T13:13:56.833Z,,29.2,54,39.6,,,
2017-12-28T13:14:06.831Z,,29.3,54,39.7,,,
2017-12-28T13:14:16.837Z,,29.3,54,40,,,
2017-12-28T13:14:26.837Z,,29.5,54,,,,
2017-12-28T13:14:36.838Z,,29.5,54,40.1,,,
2017-12-28T13:14:46.830Z,,29.6,54,40.2,,,
2017-12-28T13:14:56.833Z,,29.6,54,40.4,,,
2017-12-28T13:15:06.837Z,,29.7,54,40.5,,,
2017-12-28T13:15:16.830Z,,29.7,54,40.6,,,
2017-12-28T13:15:26.832Z,,29.8,54,40.7,,,
2017-12-28T13:15:36.832Z,,29.8,54,40.8,,,
2017-12-28T13:15:46.832Z,,30,54,41,,29,
2017-12-28T13:15:56.836Z,,30,54,,,30,
2017-12-28T13:16:06.834Z,,30.1,54,41.2,,29,
2017-12-28T13:16:16.833Z,,30.2,54,41.3,,,
2017-12-28T13:16:26.831Z,,30.2,54,39.8,0,0,1
2017-12-28T13:16:36.848Z,,30.2,54,38.9,,,
2017-12-28T13:16:46.833Z,,30.3,54,37.9,,,
2017-12-28T13:16:56.833Z,,30.4,54,36.9,,,
2017-12-28T13:17:06.833Z,,30.6,54,36.7,,,
2017-12-28T13:17:16.831Z,,30.6,54,35.9,,,
2017-12-28T13:17:26.838Z,,30.6,54,35.7,,,
2017-12-28T13:17:36.835Z,,30.7,54,34.9,,,
2017-12-28T13:17:46.851Z,,30.7,54,,,,
2017-12-28T13:17:56.832Z,,30.7,54,34.6,,,
2017-12-28T13:18:06.832Z,,30.7,54,34.3,,,
2017-12-28T13:18:16.834Z,,30.7,54,33.9,,,
2017-12-28T13:18:26.836Z,,30.7,54,,,,
2017-12-28T13:18:36.835Z,,30.7,54,33.7,,,
2017-12-28T13:18:46.852Z,,30.7,54,33.5,,,
2017-12-28T13:18:56.868Z,,30.7,54,33.3,,,
2017-12-28T13:19:06.836Z,,30.7,54,33.2,,,
2017-12-28T13:19:16.837Z,,30.7,54,32.9,,,
2017-12-28T13:19:26.834Z,,30.7,54,32.8,,,
2017-12-28T13:19:36.834Z,,30.6,54,,,,
2017-12-28T13:19:46.869Z,,30.6,54,,,,
2017-12-28T13:19:56.835Z,,30.6,54,,,,
2017-12-28T13:20:06.836Z,,30.6,54,,,,
2017-12-28T13:20:16.835Z,,30.4,54,,,,
2017-12-28T13:20:26.844Z,,30.4,54,,,,
2017-12-28T13:20:36.835Z,61,30.4,54,32.7,0,0,1
2017-12-28T13:20:46.833Z,,30.4,54,,,,
2017-12-28T13:20:56.834Z,,30.4,54,,,,
2017-12-28T13:21:06.841Z,,30.4,54,,,,
2017-12-28T13:21:16.835Z,,30.4,54,,,,
2017-12-28T13:21:26.832Z,,30.4,54,,,,
2017-12-28T13:21:36.836Z,,30.4,54,,,,
2017-12-28T13:21:46.854Z,,30.3,54,,,,
2017-12-28T13:21:56.836Z,,30.3,54,,,,
2017-12-28T13:22:06.839Z,,30.3,54,37.5,0,38,1
2017-12-28T13:22:16.839Z,,30.3,54,39.3,,33,
2017-12-28T13:22:26.838Z,,30.2,54,38.7,,29,
2017-12-28T13:22:36.837Z,,30.2,54,39.1,,,
2017-12-28T13:22:46.842Z,,30.2,54,39.2,,,
2017-12-28T13:22:56.837Z,,30.1,54,39.6,,,
2017-12-28T13:23:06.838Z,,30.2,54,40,,29,
2017-12-28T13:23:16.843Z,5,30.2,54,40.4,0,0,0
2017-12-28T13:23:26.838Z,,30.2,54,37.8,,,
2017-12-28T13:23:36.835Z,,30.3,54,36.8,,,
2017-12-28T13:23:46.838Z,,30.4,54,35.9,,,
2017-12-28T13:23:56.843Z,,30.6,54,34.9,,,
2017-12-28T13:24:06.836Z,,30.6,54,,,,
