Time,HwTOutlet,HwActive,PrimT,ActPow,ChActive,PrimTSet,HwTSet
2017-12-10T10:05:15.959Z,51,,57,53,,,54
2017-12-10T10:05:25.962Z,50.9,,57.1,54,,,54
2017-12-10T10:05:35.961Z,50.8,,57.9,,,,54
2017-12-10T10:05:45.962Z,50.7,,58.1,55,,,54
2017-12-10T10:05:55.966Z,50.7,,58.6,,,,54
2017-12-10T10:06:05.967Z,50.6,,59,56,,,54
2017-12-10T10:06:15.961Z,50.6,,59.4,,,,54
2017-12-10T10:06:25.964Z,50.5,,59.7,57,,,54
2017-12-10T10:06:35.960Z,50.4,,60,57,,,54
2017-12-10T10:06:45.962Z,50.4,,60.4,,,,54
2017-12-10T10:06:55.975Z,50.3,,60.6,,,,54
2017-12-10T10:07:05.983Z,50.3,,61.1,56,,,54
2017-12-10T10:07:15.970Z,50.2,,61.2,,,,54
2017-12-10T10:07:25.965Z,50.2,,61.4,54,,,54
2017-12-10T10:07:35.984Z,50.2,,,51,,,54
2017-12-10T10:07:45.982Z,50.1,,61.3,49,,,54
2017-12-10T10:07:55.978Z,50.1,,61.2,48,,,54
2017-12-10T10:08:05.971Z,50.1,,60.9,47,,,54
2017-12-10T10:08:15.990Z,50.1,,,,,,54
2017-12-10T10:08:25.968Z,50.1,,,,,,54
2017-12-10T10:08:35.968Z,50.1,,,46,,,54
2017-12-10T10:08:45.964Z,50.2,,,47,,,54
2017-12-10T10:08:55.986Z,50.2,,61.1,,,,54
2017-12-10T10:09:05.985Z,50.2,,,46,,,54
2017-12-10T10:09:15.974Z,50.2,,,45,,,54
2017-12-10T10:09:25.968Z,50.2,,,44,,,54
2017-12-10T10:09:35.987Z,50.2,,60.9,43,,,54
2017-12-10T10:09:45.982Z,50.3,,61.1,42,,,54
2017-12-10T10:09:55.967Z,50.3,,61.1,43,,,54
2017-12-10T10:10:06.087Z,50.3,,60.9,42,,,54
2017-12-10T10:10:15.978Z,50.3,,61.1,,,,54
2017-12-10T10:10:25.981Z,50.4,,60.9,41,,,54
2017-12-10T10:10:35.963Z,50.4,,61.1,,,,54
2017-12-10T10:10:45.966Z,50.4,,61.1,40,,,54
2017-12-10T10:10:55.977Z,50.4,,61.1,,,,54
2017-12-10T10:11:05.985Z,50.5,,61.1,,,,54
2017-12-10T10:11:15.964Z,50.5,,,,,,54
2017-12-10T10:11:25.969Z,50.5,,60.9,39,,,54
2017-12-10T10:11:35.999Z,50.5,,61.1,,,,54
2017-12-10T10:11:45.987Z,50.6,,61.1,,,,54
2017-12-10T10:11:55.974Z,50.6,,60.9,38,,,54
2017-12-10T10:12:05.967Z,50.6,,,,,,54
2017-12-10T10:12:15.983Z,50.6,,61.1,,,,54
2017-12-10T10:12:25.976Z,50.7,,60.9,,,,54
2017-12-10T10:12:36.009Z,50.7,,,37,,,54
2017-12-10T10:12:45.970Z,50.7,,60.9,37,,,54
2017-12-10T10:12:55.990Z,50.7,,60.9,,,,54
2017-12-10T10:13:05.963Z,50.7,,,,,,54
2017-12-10T10:13:15.969Z,50.7,,,,,,54
2017-12-10T10:13:25.993Z,50.7,,,,,,54
2017-12-10T10:13:35.977Z,50.8,,,,,,54
2017-12-10T10:13:45.965Z,50.8,,,,,,54
2017-12-10T10:13:55.984Z,50.8,,,,,,54
2017-12-10T10:14:05.965Z,50.9,,60.9,,,,54
2017-12-10T10:14:15.988Z,50.9,,60.9,,,,54
2017-12-10T10:14:25.986Z,50.9,,61.1,36,,,54
2017-12-10T10:14:35.988Z,51,,60.9,36,,,54
2017-12-10T10:14:45.972Z,51,,,,,,54
2017-12-10T10:14:55.996Z,51,,,,,,54
2017-12-10T10:15:05.978Z,51,,61.1,,,,54
2017-12-10T10:15:15.979Z,51,,60.9,,,,54
2017-12-10T10:15:25.998Z,51.1,,60.9,,,,54
2017-12-10T10:15:35.963Z,51.1,,61.1,35,,,54
2017-12-10T10:15:45.993Z,51.1,,60.9,35,,,54
2017-12-10T10:15:55.981Z,51.1,,61.1,,,,54
2017-12-10T10:16:05.968Z,51.1,,61.1,,,,54
2017-12-10T10:16:15.991Z,51.2,,60.9,34,,,54
2017-12-10T10:16:25.976Z,51.2,,,,,,54
2017-12-10T10:16:35.981Z,51.2,,60.9,,,,54
2017-12-10T10:16:45.991Z,51.2,,60.9,33,,,54
2017-12-10T10:16:55.997Z,51.2,,,,,,54
2017-12-10T10:17:05.970Z,51.2,,61.1,,,,54
2017-12-10T10:17:15.989Z,51.3,,60.9,32,,,54
2017-12-10T10:17:25.985Z,51.3,,,,,,54
2017-12-10T10:17:35.972Z,51.3,,,,,,54
2017-12-10T10:17:45.968Z,51.4,,,,,,54
2017-12-10T10:17:55.989Z,51.4,,61.1,,,,54
2017-12-10T10:18:05.980Z,51.4,,60.9,31,,,54
2017-12-10T10:18:15.972Z,51.4,,,,,,54
2017-12-10T10:18:26.004Z,51.4,,,,,,54
2017-12-10T10:18:35.991Z,51.4,,,,,,54
2017-12-10T10:18:45.991Z,51.4,,,,,,54
2017-12-10T10:18:55.988Z,51.3,,60.9,,,,54
2017-12-10T10:19:05.966Z,51.3,,61.1,,,,54
2017-12-10T10:19:15.991Z,51.2,,61.1,30,,,54
2017-12-10T10:19:25.991Z,51.1,1,61.1,0,0,0,54
2017-12-10T10:19:35.984Z,50.5,0,62.7,31,0,,54
2017-12-10T10:19:45.978Z,30.1,0,57.1,0,0,,54
2017-12-10T10:19:55.998Z,31,,57,,,,54
2017-12-10T10:20:05.982Z,40.6,,58,,,,54
2017-12-10T10:20:15.983Z,47.4,,59.1,,,,54
2017-12-10T10:20:25.977Z,52,,59.6,,,,54
2017-12-10T10:20:35.965Z,53.9,0,59.5,,2,,54
2017-12-10T10:20:46.107Z,54.1,0,59,43,2,61,54
2017-12-10T10:20:55.976Z,54.2,,62.2,35,,,54
2017-12-10T10:21:05.976Z,54.3,,61.9,29,,,54
2017-12-10T10:21:15.993Z,54.4,,60.7,,,,54
2017-12-10T10:21:25.994Z,54.3,,60.6,30,,,54
2017-12-10T10:21:35.973Z,54.3,,60.4,29,,,54
2017-12-10T10:21:45.972Z,54.1,,59.9,30,,,54
2017-12-10T10:21:55.995Z,53.9,,59.8,29,,,54
2017-12-10T10:22:05.993Z,53.7,,59.5,,,,54
2017-12-10T10:22:15.984Z,53.4,,59.4,,,,54
2017-12-10T10:22:25.994Z,53,,59.3,,,,54
2017-12-10T10:22:36.000Z,52.7,,59.1,,,,54
2017-12-10T10:22:45.969Z,52.4,,,,,,54
2017-12-10T10:22:55.981Z,52.1,,,30,,,54
2017-12-10T10:23:05.980Z,51.8,,,31,,,54
2017-12-10T10:23:15.993Z,51.5,,59.3,,,,54
2017-12-10T10:23:25.971Z,51.2,,,,,,54
2017-12-10T10:23:35.968Z,51,,59.4,32,,,54
2017-12-10T10:23:45.968Z,50.8,,59.5,,,,54
2017-12-10T10:23:55.967Z,50.5,,59.6,,,,54
2017-12-10T10:24:05.972Z,50.4,,59.7,33,,,54
2017-12-10T10:24:15.970Z,50.2,,59.8,32,,,54
2017-12-10T10:24:25.981Z,50,,59.9,32,,,54
2017-12-10T10:24:35.973Z,49.9,,60,,,,54
2017-12-10T10:24:45.971Z,49.7,,,,,,54
2017-12-10T10:24:55.972Z,49.6,,60.1,,,,54
2017-12-10T10:25:05.972Z,49.4,,,33,,,54
2017-12-10T10:25:15.973Z,49.3,,60.2,32,,,54
2017-12-10T10:25:25.973Z,49.3,,,,,,54
2017-12-10T10:25:35.969Z,49.2,,60.4,,,,54
2017-12-10T10:25:45.975Z,49.1,,,,,,54
2017-12-10T10:25:55.978Z,49.1,,,,,,54
2017-12-10T10:26:05.974Z,49.1,,60.5,,,,54
2017-12-10T10:26:15.970Z,49,,,,,,54
2017-12-10T10:26:25.978Z,49,,,33,,,54
2017-12-10T10:26:35.974Z,49,,60.6,32,,,54
2017-12-10T10:26:45.975Z,49,,,,,,54
2017-12-10T10:26:55.974Z,49,,,,,,54
2017-12-10T10:27:05.971Z,48.9,,60.7,,,,54
2017-12-10T10:27:15.972Z,48.9,,,,,,54
2017-12-10T10:27:25.983Z,49,,,,,,54
2017-12-10T10:27:35.971Z,49,,60.8,33,,,54
2017-12-10T10:27:45.973Z,49,,,32,,,54
2017-12-10T10:27:55.992Z,49,,,,,,54
2017-12-10T10:28:05.970Z,48.9,,,,,,54
2017-12-10T10:28:15.981Z,48.9,,60.9,,,,54
2017-12-10T10:28:25.975Z,49,,,33,,,54
2017-12-10T10:28:35.972Z,49,,,32,,,54
2017-12-10T10:28:45.971Z,49,,,,,,54
2017-12-10T10:28:55.974Z,49,,61.1,,,,54
2017-12-10T10:29:05.971Z,49,,60.9,31,,,54
2017-12-10T10:29:15.979Z,49,,,32,,,54
2017-12-10T10:29:25.977Z,49,,,31,,,54
2017-12-10T10:29:35.973Z,49,,,,,,54
2017-12-10T10:29:45.974Z,49,,,,,,54
2017-12-10T10:29:55.978Z,49,,,,,,54
2017-12-10T10:30:05.986Z,49,,,32,,,54
2017-12-10T10:30:15.973Z,49,,60.9,31,,,54
2017-12-10T10:30:25.973Z,49,,60.9,,,,54
2017-12-10T10:30:35.975Z,49,,60.9,,,,54
2017-12-10T10:30:45.973Z,49,,,,,,54
2017-12-10T10:30:55.974Z,49,,,,,,54
2017-12-10T10:31:05.974Z,49,,,,,,54
2017-12-10T10:31:15.980Z,49,,,,,,54
2017-12-10T10:31:25.974Z,49,,,,,,54
2017-12-10T10:31:35.980Z,49.1,,61.1,,,,54
2017-12-10T10:31:45.981Z,49.1,,61.1,,,,54
2017-12-10T10:31:55.973Z,49.1,,60.9,,,,54
2017-12-10T10:32:05.975Z,49.1,,61.1,,,,54
2017-12-10T10:32:15.979Z,49.1,,61.1,,,,54
2017-12-10T10:32:25.976Z,49.1,,60.9,31,,,54
2017-12-10T10:32:35.974Z,49.1,,,,,,54
2017-12-10T10:32:45.979Z,49.1,,,,,,54
2017-12-10T10:32:55.979Z,49.1,,61.1,30,,,54
2017-12-10T10:33:05.979Z,49,,60.9,,,,54
2017-12-10T10:33:15.979Z,49,,,,,,54
2017-12-10T10:33:25.976Z,49,,,,,,54
2017-12-10T10:33:35.976Z,49,,,31,,,54
2017-12-10T10:33:45.980Z,49,,,30,,,54
2017-12-10T10:33:55.979Z,49,,,31,,,54
2017-12-10T10:34:05.978Z,49,,,30,,,54
2017-12-10T10:34:15.977Z,49,,61.1,,,,54
2017-12-10T10:34:25.984Z,49,,60.9,,,,54
2017-12-10T10:34:35.975Z,49,,,,,,54
2017-12-10T10:34:45.975Z,49.1,,60.9,,,,54
2017-12-10T10:34:55.974Z,49.1,,60.9,,,,54
2017-12-10T10:35:05.976Z,49,,,,,,54
2017-12-10T10:35:15.975Z,49,,,,,,54
2017-12-10T10:35:25.979Z,49,,,,,,54
2017-12-10T10:35:35.978Z,49.1,,,,,,54
2017-12-10T10:35:45.978Z,49.1,,,,,,54
2017-12-10T10:35:55.978Z,49.1,,,,,,54
2017-12-10T10:36:05.975Z,49.1,,61.1,,,,54
2017-12-10T10:36:15.984Z,49.1,,60.9,,,,54
2017-12-10T10:36:25.979Z,49.1,,,,,,54
2017-12-10T10:36:35.976Z,49.1,,,,,,54
2017-12-10T10:36:45.986Z,49.1,,,,,,54
2017-12-10T10:36:55.979Z,49.1,,,,,,54
2017-12-10T10:37:05.979Z,49.1,,60.9,,,,54
2017-12-10T10:37:15.976Z,49.1,,,29,,,54
2017-12-10T10:37:25.986Z,49.1,,,30,,,54
2017-12-10T10:37:35.977Z,49.1,,,29,,,54
2017-12-10T10:37:45.982Z,49,,,,,,54
2017-12-10T10:37:55.984Z,49.1,,60.9,30,,,54
2017-12-10T10:38:05.986Z,49,,,,,,54
2017-12-10T10:38:15.983Z,49,,,,,,54
2017-12-10T10:38:25.983Z,49,,,,,,54
2017-12-10T10:38:35.977Z,49,,,29,,,54
2017-12-10T10:38:45.981Z,49,,,30,,,54
2017-12-10T10:38:55.978Z,49,,,29,,,54
2017-12-10T10:39:05.977Z,49,,,,,,54
2017-12-10T10:39:15.979Z,48.9,,,30,,,54
2017-12-10T10:39:25.983Z,48.9,,,,,,54
2017-12-10T10:39:35.980Z,48.9,,,,,,54
2017-12-10T10:39:45.978Z,48.9,,,29,,,54
2017-12-10T10:39:55.978Z,48.9,,,,,,54
2017-12-10T10:40:05.980Z,48.9,,,,,,54
2017-12-10T10:40:15.978Z,48.9,,60.9,30,,,54
2017-12-10T10:40:25.995Z,48.9,,,29,,,54
2017-12-10T10:40:35.979Z,48.8,,,,,,54
2017-12-10T10:40:45.980Z,48.8,,61.1,,,,54
2017-12-10T10:40:55.994Z,48.8,,61.1,,,,54
2017-12-10T10:41:05.986Z,48.8,,60.9,,,,54
2017-12-10T10:41:15.981Z,48.8,,60.9,,,,54
2017-12-10T10:41:25.983Z,48.8,,60.9,29,,,54
2017-12-10T10:41:35.979Z,48.8,,61.1,,,,54
2017-12-10T10:41:45.986Z,48.8,,,,,,54
2017-12-10T10:41:55.982Z,48.8,,,,,,54
2017-12-10T10:42:05.986Z,48.8,,,,,,54
2017-12-10T10:42:15.983Z,48.8,,,,,,54
2017-12-10T10:42:25.992Z,48.7,,,,,,54
2017-12-10T10:42:35.987Z,48.7,,,,,,54
2017-12-10T10:42:45.983Z,48.7,,,,,,54
2017-12-10T10:42:55.983Z,48.6,,,,,,54
2017-12-10T10:43:05.988Z,48.6,,,,,,54
2017-12-10T10:43:15.989Z,48.6,,,,,,54
2017-12-10T10:43:25.989Z,48.6,,,30,,,54
2017-12-10T10:43:35.983Z,48.6,,,29,,,54
2017-12-10T10:43:45.984Z,48.6,,,,,,54
2017-12-10T10:43:55.990Z,48.6,,,,,,54
2017-12-10T10:44:05.982Z,48.6,,61.2,30,,,54
2017-12-10T10:44:15.993Z,48.6,,,29,,,54
2017-12-10T10:44:25.984Z,48.5,,,,,,54
2017-12-10T10:44:35.988Z,48.5,,,,,,54
2017-12-10T10:44:46.000Z,48.5,,,,,,54
2017-12-10T10:44:55.989Z,48.5,,,30,,,54
2017-12-10T10:45:05.989Z,48.5,,,,,,54
2017-12-10T10:45:15.989Z,48.5,,,29,,,54
2017-12-10T10:45:25.984Z,48.5,,,,,,54
2017-12-10T10:45:35.987Z,48.5,,,30,,,54
2017-12-10T10:45:45.987Z,48.5,,61.3,29,,,54
2017-12-10T10:45:55.986Z,48.4,,,,,,54
2017-12-10T10:46:05.989Z,48.4,,,,,,54
2017-12-10T10:46:15.986Z,48.4,,,,,,54
2017-12-10T10:46:25.988Z,48.4,,,,,,54
2017-12-10T10:46:35.981Z,48.4,,,,,,54
2017-12-10T10:46:45.987Z,48.4,,,,,,54
2017-12-10T10:46:55.981Z,48.4,,,30,,,54
2017-12-10T10:47:05.983Z,48.4,,,29,,,54
2017-12-10T10:47:15.983Z,48.3,,,,,,54
2017-12-10T10:47:25.991Z,48.3,,,,,,54
2017-12-10T10:47:35.987Z,48.3,,,,,,54
2017-12-10T10:47:45.987Z,48.2,,,,,,54
2017-12-10T10:47:55.987Z,48.2,,61.4,,,,54
2017-12-10T10:48:06.048Z,48.2,,,,,,54
2017-12-10T10:48:15.988Z,48.2,,,,,,54
2017-12-10T10:48:25.987Z,48.3,,,,,,54
2017-12-10T10:48:35.989Z,48.3,,,,,,54
2017-12-10T10:48:55.996Z,48.2,,,,,,54
2017-12-10T10:49:05.984Z,48.2,,,,,,54
2017-12-10T10:49:15.989Z,48.2,,,30,,,54
2017-12-10T10:49:25.990Z,48.1,,,,,,54
2017-12-10T10:49:35.983Z,48.1,,,29,,,54
2017-12-10T10:49:45.983Z,48.1,,,,,,54
2017-12-10T10:49:55.998Z,48.1,,,,,,54
2017-12-10T10:50:05.990Z,48.1,0,61.5,29,2,61,54
2017-12-10T10:50:15.990Z,48,,,,,,54
2017-12-10T10:50:25.994Z,48,,,,,,54
2017-12-10T10:50:35.991Z,48,,,,,,54
2017-12-10T10:50:45.987Z,48,,,,,,54
2017-12-10T10:50:55.987Z,48,,,,,,54
2017-12-10T10:51:05.988Z,48,,,,,,54
2017-12-10T10:51:15.983Z,48,,,,,,54
2017-12-10T10:51:26.163Z,48,,,,,,54
2017-12-10T10:51:35.986Z,47.9,,,,,,54
2017-12-10T10:51:45.992Z,47.9,,,,,,54
2017-12-10T10:51:55.988Z,47.9,,61.6,30,,,54
2017-12-10T10:52:05.993Z,47.8,,,29,,,54
2017-12-10T10:52:15.985Z,47.8,,,,,,54
2017-12-10T10:52:25.997Z,47.8,,,,,,54
2017-12-10T10:52:35.986Z,47.8,,,,,,54
2017-12-10T10:52:45.992Z,47.8,,,,,,54
2017-12-10T10:52:55.994Z,47.7,,,,,,54
2017-12-10T10:53:05.987Z,47.7,,,,,,54
2017-12-10T10:53:15.987Z,47.7,,,,,,54
2017-12-10T10:53:25.992Z,47.6,,61.8,,,,54
2017-12-10T10:53:35.986Z,47.6,,,30,,,54
2017-12-10T10:53:45.986Z,47.6,,,,,,54
2017-12-10T10:53:55.990Z,47.6,,,29,,,54
2017-12-10T10:54:05.995Z,47.6,,,,,,54
2017-12-10T10:54:15.991Z,47.6,,,,,,54
2017-12-10T10:54:25.994Z,47.6,,,,,,54
2017-12-10T10:54:35.986Z,47.6,,,30,,,54
2017-12-10T10:54:45.986Z,47.6,,,,,,54
2017-12-10T10:54:55.985Z,47.6,,,29,,,54
2017-12-10T10:55:06.092Z,47.6,,,,,,54
2017-12-10T10:55:15.988Z,47.6,,,,,,54
2017-12-10T10:55:25.995Z,47.6,,61.9,,,,54
2017-12-10T10:55:35.990Z,47.6,,,,,,54
2017-12-10T10:55:45.988Z,47.6,,,,,,54
2017-12-10T10:55:55.991Z,47.6,,,,,,54
2017-12-10T10:56:05.988Z,47.6,,,,,,54
2017-12-10T10:56:15.997Z,47.6,,,,,,54
2017-12-10T10:56:25.993Z,47.6,,,,,,54
2017-12-10T10:56:35.991Z,47.6,,,,,,54
2017-12-10T10:56:45.992Z,47.6,,,,,,54
2017-12-10T10:56:55.990Z,47.6,,,30,,,54
2017-12-10T10:57:05.991Z,47.6,,61.9,29,,,54
2017-12-10T10:57:16.007Z,47.6,,62,,,,54
2017-12-10T10:57:25.991Z,47.5,,,,,,54
2017-12-10T10:57:35.992Z,47.5,,,,,,54
2017-12-10T10:57:45.994Z,47.5,,,,,,54
2017-12-10T10:57:55.989Z,47.4,,,,,,54
2017-12-10T10:58:05.988Z,47.4,,,,,,54
2017-12-10T10:58:15.989Z,47.4,,,,,,54
2017-12-10T10:58:25.993Z,47.4,,,,,,54
2017-12-10T10:58:35.998Z,47.4,,,,,,54
2017-12-10T10:58:55.989Z,47.4,,62.1,,,,54
2017-12-10T10:59:05.991Z,47.5,,,,,,54
2017-12-10T10:59:15.989Z,47.5,,,,,,54
2017-12-10T10:59:25.993Z,47.5,,,,,,54
2017-12-10T10:59:35.991Z,47.5,,,,,,54
2017-12-10T10:59:45.993Z,47.6,,,,,,54
2017-12-10T10:59:55.990Z,47.6,,,,,,54
2017-12-10T11:00:05.996Z,47.6,,,,,,54
2017-12-10T11:00:15.990Z,47.6,,,,,,54
2017-12-10T11:00:25.996Z,47.6,,,,,,54
2017-12-10T11:00:35.996Z,47.6,,62.2,,,,54
2017-12-10T11:00:45.990Z,47.6,,,,,,54
2017-12-10T11:00:55.992Z,47.6,,,,,,54
2017-12-10T11:01:05.993Z,47.6,,,,,,54
2017-12-10T11:01:15.993Z,47.6,,,,,,54
2017-12-10T11:01:26.003Z,47.6,,,,,,54
2017-12-10T11:01:35.993Z,47.6,,,,,,54
2017-12-10T11:01:45.991Z,47.6,,,,,,54
2017-12-10T11:01:55.992Z,47.6,,,,,,54
2017-12-10T11:02:05.994Z,47.6,,,,,,54
2017-12-10T11:02:15.996Z,47.6,,,,,,54
2017-12-10T11:02:25.991Z,47.6,,,30,,,54
2017-12-10T11:02:35.995Z,47.6,,62.4,29,,,54
2017-12-10T11:02:45.993Z,47.6,,,,,,54
2017-12-10T11:02:55.994Z,47.6,,,,,,54
2017-12-10T11:03:06.009Z,47.7,,,30,,,54
2017-12-10T11:03:15.996Z,47.7,,,29,,,54
2017-12-10T11:03:25.998Z,47.7,,,,,,54
2017-12-10T11:03:35.991Z,47.7,,,,,,54
2017-12-10T11:03:45.994Z,47.7,,,,,,54
2017-12-10T11:03:55.991Z,47.7,,,,,,54
2017-12-10T11:04:05.999Z,47.7,,,,,,54
2017-12-10T11:04:15.991Z,47.8,,,,,,54
2017-12-10T11:04:25.998Z,47.8,,,,,,54
2017-12-10T11:04:35.992Z,47.8,,62.5,,,,54
2017-12-10T11:04:46.000Z,47.8,,,,,,54
2017-12-10T11:04:55.991Z,47.8,,,,,,54
2017-12-10T11:05:05.994Z,47.8,,,,,,54
2017-12-10T11:05:15.994Z,47.8,,,,,,54
2017-12-10T11:05:26.000Z,47.8,,,,,,54
2017-12-10T11:05:35.994Z,47.8,,,,,,54
2017-12-10T11:05:45.992Z,47.8,,,,,,54
2017-12-10T11:05:55.992Z,47.8,,,,,,54
2017-12-10T11:06:05.993Z,47.9,,,,,,54
2017-12-10T11:06:15.993Z,47.9,,,,,,54
2017-12-10T11:06:25.995Z,47.9,,,,,,54
2017-12-10T11:06:35.992Z,48,,,,,,54
2017-12-10T11:06:45.997Z,48,,,,,,54
2017-12-10T11:06:55.994Z,48,,,,,,54
2017-12-10T11:07:05.996Z,48,,,,,,54
2017-12-10T11:07:15.996Z,48,,,,,,54
2017-12-10T11:07:26.000Z,48,,,,,,54
2017-12-10T11:07:35.994Z,48,,62.6,,,,54
2017-12-10T11:07:45.994Z,48,,,,,,54
2017-12-10T11:07:55.995Z,48,,,,,,54
2017-12-10T11:08:05.996Z,48,,,,,,54
2017-12-10T11:08:15.997Z,48,,,,,,54
2017-12-10T11:08:25.998Z,48.1,,,30,,,54
2017-12-10T11:08:35.997Z,48.1,,,29,,,54
2017-12-10T11:08:45.995Z,48.1,,,,,,54
2017-12-10T11:08:55.995Z,48.1,,,,,,54
2017-12-10T11:09:05.995Z,48.1,,,,,,54
2017-12-10T11:09:15.995Z,48.1,,,,,,54
2017-12-10T11:09:26.000Z,48.1,,,,,,54
2017-12-10T11:09:35.995Z,48.1,,,,,,54
2017-12-10T11:09:45.998Z,48,,,,,,54
2017-12-10T11:09:56.001Z,48,,,30,,,54
2017-12-10T11:10:06.002Z,48,,,29,,,54
2017-12-10T11:10:16.003Z,48,,,,,,54
2017-12-10T11:10:26.001Z,48,,,,,,54
2017-12-10T11:10:35.996Z,48.1,,,,,,54
2017-12-10T11:10:45.997Z,48.1,,,,,,54
2017-12-10T11:10:55.997Z,48.1,,,,,,54
2017-12-10T11:11:05.999Z,48.1,,,,,,54
2017-12-10T11:11:16.067Z,48.2,,,,,,54
2017-12-10T11:11:26.002Z,48.2,,,,,,54
2017-12-10T11:11:36.001Z,48.2,,,,,,54
2017-12-10T11:11:45.998Z,48.2,,,,,,54
2017-12-10T11:11:55.999Z,48.2,,,,,,54
2017-12-10T11:12:06.000Z,48.3,,,30,,,54
2017-12-10T11:12:16.106Z,48.3,,,29,,,54
2017-12-10T11:12:26.001Z,48.3,,,,,,54
2017-12-10T11:12:36.001Z,48.3,,,,,,54
2017-12-10T11:12:46.005Z,48.3,,,,,,54
2017-12-10T11:12:56.001Z,48.3,,,,,,54
2017-12-10T11:13:06.003Z,48.3,,,,,,54
2017-12-10T11:13:16.002Z,48.3,,,,,,54
2017-12-10T11:13:26.005Z,48.3,,62.5,,,,54
2017-12-10T11:13:36.001Z,48.3,,,,,,54
2017-12-10T11:13:45.998Z,48.3,,,,,,54
2017-12-10T11:13:55.999Z,48.3,,,,,,54
2017-12-10T11:14:05.998Z,48.3,,,30,,,54
2017-12-10T11:14:15.999Z,48.4,,,29,,,54
2017-12-10T11:14:25.998Z,48.4,,62.4,,,,54
2017-12-10T11:14:36.003Z,48.4,,,30,,,54
2017-12-10T11:14:46.006Z,48.4,,,29,,,54
2017-12-10T11:14:56.000Z,48.4,,,,,,54
2017-12-10T11:15:06.001Z,48.4,,,,,,54
2017-12-10T11:15:16.002Z,48.4,,62.2,,,,54
2017-12-10T11:15:26.004Z,48.5,,,,,,54
2017-12-10T11:15:36.000Z,48.5,,,30,,,54
2017-12-10T11:15:46.001Z,48.5,,,,,,54
2017-12-10T11:15:55.999Z,48.5,,,29,,,54
2017-12-10T11:16:05.998Z,48.5,,62.1,,,,54
2017-12-10T11:16:15.999Z,48.5,,,30,,,54
2017-12-10T11:16:26.006Z,48.5,,,29,,,54
2017-12-10T11:16:36.007Z,48.5,,,,,,54
2017-12-10T11:16:46.003Z,48.5,,62,,,,54
2017-12-10T11:16:56.001Z,48.5,,,,,,54
2017-12-10T11:17:06.002Z,48.5,,,30,,,54
2017-12-10T11:17:16.002Z,48.5,,,,,,54
2017-12-10T11:17:26.001Z,48.5,,62,29,,,54
2017-12-10T11:17:36.004Z,48.6,,61.9,,,,54
2017-12-10T11:17:46.002Z,48.5,,,,,,54
2017-12-10T11:17:56.003Z,48.5,,,,,,54
2017-12-10T11:18:06.004Z,48.5,,,,,,54
2017-12-10T11:18:16.004Z,48.5,,,,,,54
2017-12-10T11:18:26.019Z,48.4,,,,,,54
2017-12-10T11:18:36.004Z,48.4,,,,,,54
2017-12-10T11:18:46.004Z,48.4,,61.8,,,,54
2017-12-10T11:18:56.005Z,48.4,,,,,,54
2017-12-10T11:19:06.007Z,48.4,,,,,,54
2017-12-10T11:19:16.006Z,48.4,,,,,,54
2017-12-10T11:19:26.005Z,48.4,,,,,,54
2017-12-10T11:19:36.006Z,48.4,,,,,,54
2017-12-10T11:19:46.005Z,48.4,,,,,,54
2017-12-10T11:19:56.006Z,48.4,,,,,,54
2017-12-10T11:20:06.005Z,48.4,,,,,,54
2017-12-10T11:20:16.002Z,48.4,,,,,,54
2017-12-10T11:20:26.014Z,48.4,,,,,,54
2017-12-10T11:20:36.005Z,48.3,,,,,,54
2017-12-10T11:20:46.004Z,48.4,,,,,,54
2017-12-10T11:20:56.006Z,48.4,,,,,,54
2017-12-10T11:21:06.003Z,48.4,,,,,,54
2017-12-10T11:21:16.004Z,48.4,,,,,,54
2017-12-10T11:21:26.006Z,48.4,,,,,,54
2017-12-10T11:21:36.007Z,48.4,,,,,,54
2017-12-10T11:21:46.002Z,48.4,,,,,,54
2017-12-10T11:21:56.034Z,48.4,,,,,,54
2017-12-10T11:22:06.006Z,48.4,,,,,,54
2017-12-10T11:22:16.022Z,48.4,,61.9,,,,54
2017-12-10T11:22:26.011Z,48.4,,,,,,54
2017-12-10T11:22:36.007Z,48.4,,,,,,54
2017-12-10T11:22:46.007Z,48.4,,,,,,54
2017-12-10T11:22:56.004Z,48.4,,,,,,54
2017-12-10T11:23:06.008Z,48.4,,,30,,,54
2017-12-10T11:23:16.003Z,48.4,,,,,,54
2017-12-10T11:23:26.007Z,48.3,,,29,,,54
2017-12-10T11:23:36.009Z,48.3,,,,,,54
2017-12-10T11:23:46.012Z,48.3,,,,,,54
2017-12-10T11:23:56.005Z,48.3,,61.9,,,,54
2017-12-10T11:24:06.009Z,48.3,,61.9,,,,54
2017-12-10T11:24:16.006Z,48.3,,61.9,,,,54
2017-12-10T11:24:26.012Z,48.3,,62,29,,,54
2017-12-10T11:24:36.004Z,48.3,,,,,,54
2017-12-10T11:24:46.011Z,48.3,,,,,,54
2017-12-10T11:24:56.004Z,48.3,,,,,,54
2017-12-10T11:25:06.010Z,48.3,,,,,,54
2017-12-10T11:25:16.006Z,48.3,,,,,,54
2017-12-10T11:25:26.026Z,48.3,,,30,,,54
2017-12-10T11:25:36.004Z,48.3,,,29,,,54
2017-12-10T11:25:46.005Z,48.3,,,30,,,54
2017-12-10T11:25:56.006Z,48.3,,,,,,54
2017-12-10T11:26:06.009Z,48.3,,,,,,54
