Time,HwTSet,HwTOutlet,PrimTSet,PrimT,ChActive,HwActive,ActPow
2018-02-14T17:52:59.440Z,54,25,,,,,
2018-02-14T17:53:09.443Z,54,25,,64.4,,,
2018-02-14T17:53:20.561Z,54,25.1,,64.2,,,
2018-02-14T17:53:29.455Z,54,24.8,,,,,
2018-02-14T17:53:39.452Z,54,25.1,,64.4,,,
2018-02-14T17:53:49.453Z,54,25.1,,64.2,,,
2018-02-14T17:53:59.442Z,54,25.1,,,,,
2018-02-14T17:54:09.466Z,54,25.1,,,,,30
2018-02-14T17:54:19.597Z,54,25.1,,64.4,,,29
2018-02-14T17:54:29.459Z,54,25.3,,,,,
2018-02-14T17:54:39.471Z,54,24.7,,,,,
2018-02-14T17:54:49.491Z,54,24.9,,,,,
2018-02-14T17:54:59.475Z,54,25.3,,,,,
2018-02-14T17:55:09.465Z,54,25.5,,,,,
2018-02-14T17:55:19.611Z,54,25.1,,,,,
2018-02-14T17:55:29.449Z,54,25.4,,,,,
2018-02-14T17:55:39.471Z,54,25.3,,,,,
2018-02-14T17:55:49.465Z,54,25.3,,64.2,,,
2018-02-14T17:55:59.473Z,54,25.3,,64.4,,,
2018-02-14T17:56:09.452Z,54,25.3,,,,,
2018-02-14T17:56:19.585Z,54,25.3,,,,,
2018-02-14T17:56:29.456Z,54,25.3,,,,,
2018-02-14T17:56:39.447Z,54,25.1,,,,,
2018-02-14T17:56:49.465Z,54,25,,,,,
2018-02-14T17:56:59.491Z,54,25.1,,,,,
2018-02-14T17:57:09.442Z,54,24.9,,64.5,,,30
2018-02-14T17:57:19.565Z,54,25.1,,,,,29
2018-02-14T17:57:29.446Z,54,25.1,,,,,30
2018-02-14T17:57:39.464Z,54,25.1,,64.4,,,29
2018-02-14T17:57:49.446Z,54,25.1,,64.5,,,
2018-02-14T17:57:59.475Z,54,25.1,,,,,30
2018-02-14T17:58:09.449Z,54,25.3,,,,,29
2018-02-14T17:58:19.565Z,54,25.3,,,,,
2018-02-14T17:58:29.603Z,54,25.1,,,,,30
2018-02-14T17:58:39.454Z,54,25.5,,,,,29
2018-02-14T17:58:49.614Z,54,25.3,,,,,
2018-02-14T17:58:59.448Z,54,25.1,,62.8,1,0,0
2018-02-14T17:59:09.776Z,54,25,,60.9,,,
2018-02-14T17:59:19.556Z,54,24.2,,60.5,,,
2018-02-14T17:59:29.468Z,54,23.8,,59.8,,,
2018-02-14T17:59:39.525Z,54,23.8,,59.3,1,0,45
2018-02-14T17:59:59.582Z,54,23.6,,64.1,,,35
2018-02-14T18:00:10.201Z,54,22.5,,60.7,1,0,0
2018-02-14T18:00:10.333Z,54,22.2,,58.6,,,
2018-02-14T18:00:24.673Z,54,22.4,,,,,
2018-02-14T18:00:29.473Z,54,22.6,,57.9,,,
2018-02-14T18:00:49.778Z,54,22.8,,56.9,,,
2018-02-14T18:00:56.074Z,54,22.8,,56.5,,,
2018-02-14T18:01:04.697Z,54,22.7,,55.9,,,
2018-02-14T18:01:19.579Z,54,22.4,,55.3,,,
2018-02-14T18:01:24.845Z,54,22.4,,54.8,,,
2018-02-14T18:01:34.525Z,54,22.5,,54.4,,,
2018-02-14T18:01:39.578Z,54,22.5,,53.9,,,
2018-02-14T18:01:49.445Z,54,22.4,,53.5,,,
2018-02-14T18:01:59.457Z,54,22.1,,53.2,,,
2018-02-14T18:02:10.948Z,54,22,,52.9,,,
2018-02-14T18:02:19.479Z,54,21.7,,52.6,,,
2018-02-14T18:02:29.488Z,54,21.6,,52.3,,,
2018-02-14T18:02:39.516Z,54,21.5,,51.9,,,
2018-02-14T18:02:49.552Z,54,21.5,,51.8,,,
2018-02-14T18:02:59.463Z,54,21.2,,51.6,,,
2018-02-14T18:03:09.481Z,54,20.5,,,,,
2018-02-14T18:03:19.450Z,54,20.6,,51.5,,,
2018-02-14T18:03:34.539Z,54,20.9,,,,,
2018-02-14T18:03:39.663Z,54,20.2,,,,,
2018-02-14T18:03:49.523Z,54,19.6,,,,,
2018-02-14T18:03:59.501Z,54,19.6,,,,,
2018-02-14T18:04:09.525Z,54,19.4,,,,,
2018-02-14T18:04:19.496Z,54,19.6,,,,,
2018-02-14T18:04:29.727Z,54,19.7,,51.6,,,
2018-02-14T18:04:44.614Z,54,19.6,,,,,
2018-02-14T18:04:49.663Z,54,19.4,,,,,
2018-02-14T18:04:59.496Z,54,19.3,,51.7,,,
2018-02-14T18:05:09.665Z,54,18.9,,,,,
2018-02-14T18:05:19.515Z,54,18.9,,,,,
2018-02-14T18:05:29.602Z,54,18.6,,,,,
2018-02-14T18:05:39.535Z,54,18.4,,,,,
2018-02-14T18:05:49.447Z,54,18.4,,51.8,,,
2018-02-14T18:05:59.501Z,54,18.1,,,,,
2018-02-14T18:06:09.537Z,54,17.9,,,,,
2018-02-14T18:06:19.481Z,54,17.1,,,,,
2018-02-14T18:06:29.568Z,54,16.8,,,,,
2018-02-14T18:06:39.447Z,54,16.7,,,,,
2018-02-14T18:06:49.462Z,54,16.5,,,,,
2018-02-14T18:06:59.729Z,54,16.5,,51.7,,,
2018-02-14T18:07:09.545Z,54,16.5,,52.2,1,0,45
2018-02-14T18:07:19.609Z,54,16.8,,56.2,,,34
2018-02-14T18:07:29.527Z,54,17.3,,55.9,,,29
2018-02-14T18:07:39.455Z,54,17.7,,55,,,29
2018-02-14T18:07:49.568Z,54,18.6,,55.6,,,
2018-02-14T18:07:59.450Z,54,19.6,,55.7,,,
2018-02-14T18:08:09.498Z,54,20.1,,55.6,,,
2018-02-14T18:08:19.597Z,54,20.8,,55.5,,,
2018-02-14T18:08:29.514Z,54,20.9,,55.4,,,
2018-02-14T18:08:39.451Z,54,21.5,,55.3,,,
2018-02-14T18:08:49.526Z,54,21.3,,55.2,,,
2018-02-14T18:08:59.488Z,54,21.2,,,,,
2018-02-14T18:09:09.465Z,54,21.1,,,,,30
2018-02-14T18:09:19.480Z,54,21.1,,,,,29
2018-02-14T18:09:29.484Z,54,21.2,,,,,30
2018-02-14T18:09:39.482Z,54,21.3,,,,,29
2018-02-14T18:09:49.452Z,54,21.7,,55.3,,,
2018-02-14T18:09:59.474Z,54,22,,55.4,,,
2018-02-14T18:10:09.449Z,54,21.9,,55.5,,,
2018-02-14T18:10:19.518Z,54,22.4,0,55.6,0,2,
2018-02-14T18:10:29.534Z,54,11.4,,56.3,,,50
2018-02-14T18:10:39.452Z,54,48.7,,52.8,,,
2018-02-14T18:10:49.453Z,54,48.5,,53,,,81
2018-02-14T18:10:59.478Z,54,50.6,,54.1,,,59
2018-02-14T18:11:09.453Z,54,52.5,,55,,,49
2018-02-14T18:11:19.452Z,54,53,,,,,47
2018-02-14T18:11:29.476Z,54,53.4,,55.1,,,44
2018-02-14T18:11:39.470Z,54,53.7,,55.3,,,46
2018-02-14T18:11:54.613Z,54,53.8,,55.5,,,47
2018-02-14T18:11:59.462Z,54,53.5,,56,,,57
2018-02-14T18:12:09.459Z,54,53.8,,56.3,,,
2018-02-14T18:12:19.455Z,54,54.1,,56.6,,,
2018-02-14T18:12:29.514Z,54,54.4,,56.7,,,54
2018-02-14T18:12:39.461Z,54,54.4,,56.6,,,53
2018-02-14T18:12:49.515Z,54,54.3,,56.4,,,52
2018-02-14T18:12:59.461Z,54,54.1,,56.2,,,53
2018-02-14T18:13:09.489Z,54,54,,56.1,,,52
2018-02-14T18:13:19.512Z,54,53.8,,55.9,,,53
2018-02-14T18:13:29.460Z,54,53.6,,55.7,,,55
2018-02-14T18:13:39.571Z,54,53.6,,55.5,,,56
2018-02-14T18:13:54.848Z,54,53.5,,55.6,,,58
2018-02-14T18:13:59.495Z,54,53.6,,56,,,59
2018-02-14T18:14:09.495Z,54,53.9,,,,,60
2018-02-14T18:14:19.596Z,54,53.9,,56.2,,,59
2018-02-14T18:14:29.459Z,54,54.1,,,,,58
2018-02-14T18:14:39.463Z,54,54.1,,,,,
2018-02-14T18:14:49.761Z,54,54.1,,56.1,,,59
2018-02-14T18:14:59.463Z,54,54.1,,,,,56
2018-02-14T18:15:14.565Z,54,54.1,,,,,57
2018-02-14T18:15:19.470Z,54,54.1,,,,,
2018-02-14T18:15:29.552Z,54,54.1,,56,,,
2018-02-14T18:15:39.498Z,54,54,,55.9,,,58
2018-02-14T18:15:49.545Z,54,53.9,,55.7,,,
2018-02-14T18:15:59.462Z,54,53.8,,54.6,0,0,0
2018-02-14T18:16:09.560Z,54,53.6,,54.5,,,
2018-02-14T18:16:20.717Z,54,54,,53.8,,,
2018-02-14T18:16:29.623Z,54,54.1,,53.5,,,
2018-02-14T18:16:39.687Z,54,54,,53.4,,,
2018-02-14T18:16:49.500Z,54,53.9,,53.3,,,
2018-02-14T18:16:59.576Z,54,53.9,61,,1,0,
2018-02-14T18:17:09.480Z,54,53.8,,57.2,1,0,39
2018-02-14T18:17:19.471Z,54,53.3,,56.9,,,29
2018-02-14T18:17:29.461Z,54,52.1,,54.6,,,29
2018-02-14T18:17:39.469Z,54,50.6,,55.1,,,
2018-02-14T18:17:49.456Z,54,48.6,,54.8,,,
2018-02-14T18:18:04.575Z,54,47.1,,54.5,,,
2018-02-14T18:18:09.459Z,54,45.6,,53.9,,,
2018-02-14T18:18:19.562Z,54,44.1,,53.5,,,30
2018-02-14T18:18:29.465Z,54,42.8,,53.1,,,29
2018-02-14T18:18:42.862Z,54,35.3,0,53,0,2,30
2018-02-14T18:18:49.492Z,54,48.4,,51.2,,,39
2018-02-14T18:18:59.498Z,54,49.4,,50.9,,,49
2018-02-14T18:19:09.495Z,54,49.2,,51.3,,,62
2018-02-14T18:19:19.582Z,54,50.8,,53.1,,,57
2018-02-14T18:19:29.469Z,54,51.7,,53.6,,,52
2018-02-14T18:19:39.458Z,54,52.1,,53.8,,,54
2018-02-14T18:19:49.621Z,54,52.5,,54.4,0,0,49
2018-02-14T18:19:59.477Z,54,52.9,,52.9,0,0,0
2018-02-14T18:20:09.502Z,54,53.3,,53.4,,,
2018-02-14T18:20:19.589Z,54,53.4,,53.6,,,
2018-02-14T18:20:29.458Z,54,53.2,,,,,
2018-02-14T18:20:39.576Z,54,51.1,,,,,
2018-02-14T18:20:49.483Z,54,46.2,61,53.5,1,0,
2018-02-14T18:20:59.482Z,54,40.8,,55.4,1,0,41
2018-02-14T18:21:09.458Z,54,36.9,,56.8,,,33
2018-02-14T18:21:19.463Z,54,36.3,,53.9,,,29
2018-02-14T18:21:29.461Z,54,34.8,,53.7,,,
2018-02-14T18:21:39.457Z,54,33.7,,53.5,,,30
2018-02-14T18:21:49.469Z,54,32.8,,52.9,,,29
2018-02-14T18:21:59.545Z,54,32.2,,52.7,,,
2018-02-14T18:22:09.495Z,54,31.8,,52.2,,,30
2018-02-14T18:22:19.475Z,54,31.3,,51.9,,,29
2018-02-14T18:22:29.512Z,54,30.9,,51.8,,,
2018-02-14T18:22:39.493Z,54,30.6,,51.7,,,
2018-02-14T18:22:49.485Z,54,30.3,,51.6,,,
2018-02-14T18:22:59.565Z,54,30.1,,51.5,,,
2018-02-14T18:23:09.475Z,54,30,61,51.5,1,0,29
2018-02-14T18:23:19.480Z,54,30,,51.6,,,
2018-02-14T18:23:29.554Z,54,29.8,,,,,
2018-02-14T18:23:39.458Z,54,30,,51.7,,,30
2018-02-14T18:23:49.589Z,54,30,,,,,29
2018-02-14T18:23:59.486Z,54,30.1,,51.8,,,
2018-02-14T18:24:09.467Z,54,30.1,,51.9,,,
2018-02-14T18:24:19.470Z,54,30.2,0,52,0,2,
2018-02-14T18:24:29.469Z,54,14.3,,56.8,,,73
2018-02-14T18:24:39.633Z,54,44.4,,51.9,,,71
2018-02-14T18:24:49.479Z,54,44.7,,51.1,,,121
2018-02-14T18:24:59.517Z,54,46.9,,55,,,123
2018-02-14T18:25:09.510Z,54,50.1,,58.1,,,122
2018-02-14T18:25:19.499Z,54,52.3,,60,,,115
2018-02-14T18:25:29.467Z,54,53.5,,60.7,,,112
2018-02-14T18:25:39.464Z,54,54,,59.6,0,0,0
2018-02-14T18:25:49.459Z,54,53.6,,59.1,,,
2018-02-14T18:25:59.535Z,54,53.5,,55.9,,,
2018-02-14T18:26:09.509Z,54,54.1,,55.3,,,
2018-02-14T18:26:19.492Z,54,55.1,,57.1,,,
2018-02-14T18:26:29.546Z,54,55.6,,58.4,,,
2018-02-14T18:26:39.469Z,54,55.9,61,59.4,1,0,
2018-02-14T18:26:49.479Z,54,56,,62.2,1,0,39
2018-02-14T18:26:59.494Z,54,56,,56.9,,,29
2018-02-14T18:27:09.492Z,54,55.8,,55,,,
2018-02-14T18:27:19.474Z,54,55.7,,55.7,,,
2018-02-14T18:27:34.531Z,54,55.7,,54.8,,,
2018-02-14T18:27:39.489Z,54,55.7,,54.4,,,
2018-02-14T18:27:49.471Z,54,55.5,,53.7,,,
2018-02-14T18:27:59.565Z,54,55,,53.2,,,
2018-02-14T18:28:09.477Z,54,54.2,,52.9,,,
2018-02-14T18:28:19.466Z,54,53.3,,52.6,,,
2018-02-14T18:28:29.472Z,54,52.3,,52.3,,,
2018-02-14T18:28:39.466Z,54,51.4,,52.2,,,
2018-02-14T18:28:49.765Z,54,50.4,,52.3,,,
2018-02-14T18:28:59.472Z,54,49.6,,,,,
2018-02-14T18:29:09.471Z,54,48.7,,,,,
2018-02-14T18:29:19.502Z,54,47.9,,52.4,,,
2018-02-14T18:29:29.503Z,54,47.2,,,,,
2018-02-14T18:29:39.467Z,54,46.5,,52.6,,,
2018-02-14T18:29:49.475Z,54,45.8,,52.7,,,30
2018-02-14T18:29:59.583Z,54,45.3,,52.8,,,29
2018-02-14T18:30:09.594Z,54,44.7,,52.9,,,
2018-02-14T18:30:19.465Z,54,44.1,,53,,,
2018-02-14T18:30:29.524Z,54,43.6,,,,,30
2018-02-14T18:30:39.563Z,54,43.1,,53.3,,,31
2018-02-14T18:30:49.470Z,54,42.6,,53.4,,,
2018-02-14T18:30:59.688Z,54,42.1,,53.5,,,
2018-02-14T18:31:09.463Z,54,41.8,,53.7,,,
2018-02-14T18:31:19.463Z,54,41.4,,53.8,,,29
2018-02-14T18:31:29.495Z,54,41.1,,53.7,,,
2018-02-14T18:31:39.616Z,54,40.7,,53.8,,,30
2018-02-14T18:31:49.716Z,54,40.3,,,,,29
2018-02-14T18:31:59.477Z,54,40,,,,,30
2018-02-14T18:32:09.539Z,54,39.8,,54,,,32
2018-02-14T18:32:19.626Z,54,39.5,,54.3,,,33
2018-02-14T18:32:29.561Z,54,39.2,,54.6,,,34
2018-02-14T18:32:39.543Z,54,38.8,,54.8,,,
2018-02-14T18:32:49.468Z,54,38.6,,55,,,
2018-02-14T18:32:59.469Z,54,38.4,,55.1,,,
2018-02-14T18:33:09.541Z,54,38.2,,55.2,,,
2018-02-14T18:33:19.687Z,54,38.1,,55.3,,,32
2018-02-14T18:33:29.494Z,54,37.9,,55.2,,,
2018-02-14T18:33:39.553Z,54,37.8,,,,,
2018-02-14T18:33:49.570Z,54,37.6,,,,,
2018-02-14T18:33:59.471Z,54,37.4,,55.3,,,
2018-02-14T18:34:09.511Z,54,37.3,,,,,
2018-02-14T18:34:19.648Z,54,37.3,,,,,
2018-02-14T18:34:29.508Z,54,37.3,,55.5,,,34
2018-02-14T18:34:39.473Z,54,37.1,,55.7,,,36
2018-02-14T18:34:49.472Z,54,36.8,,56,,,37
2018-02-14T18:34:59.523Z,54,36.6,,56.3,,,
2018-02-14T18:35:09.650Z,54,36.5,,56.4,,,
2018-02-14T18:35:19.477Z,54,36.4,,56.6,,,35
2018-02-14T18:35:29.469Z,54,36.3,,,,,
2018-02-14T18:35:39.643Z,54,36.2,,,,,
2018-02-14T18:35:49.474Z,54,36.2,,56.7,,,
2018-02-14T18:35:59.474Z,54,36.2,,,,,
2018-02-14T18:36:09.478Z,54,36.2,,56.8,,,
2018-02-14T18:36:19.480Z,54,36.2,,,,,
2018-02-14T18:36:29.476Z,54,36.2,,56.9,,,
2018-02-14T18:36:39.474Z,54,36.2,,57,,,
2018-02-14T18:36:49.482Z,54,36.1,,57.1,,,36
2018-02-14T18:36:59.651Z,54,36.1,,57.2,,,37
2018-02-14T18:37:09.683Z,54,36.1,,57.4,,,38
2018-02-14T18:37:19.476Z,54,36.1,,57.7,,,
2018-02-14T18:37:29.471Z,54,36.2,,58,,,39
2018-02-14T18:37:39.467Z,54,36.3,,58.1,,,
2018-02-14T18:37:49.489Z,54,36.4,,58.2,,,
2018-02-14T18:37:59.465Z,54,36.6,,58.4,,,
2018-02-14T18:38:09.476Z,54,36.9,,58.5,,,
2018-02-14T18:38:19.470Z,54,37.2,,58.6,,,38
2018-02-14T18:38:29.617Z,54,37.4,,,,,
2018-02-14T18:38:39.477Z,54,37.7,,58.7,,,
2018-02-14T18:38:49.497Z,54,37.8,,58.8,,,
2018-02-14T18:38:59.476Z,54,38,,,,,
2018-02-14T18:39:09.668Z,54,38.1,,58.9,,,
2018-02-14T18:39:19.472Z,54,38.2,,59,,,37
2018-02-14T18:39:29.520Z,54,38.4,,,,,
2018-02-14T18:39:39.478Z,54,38.5,,,,,
2018-02-14T18:39:54.578Z,54,38.6,,59.1,,,38
2018-02-14T18:39:59.523Z,54,38.6,,59.3,,,
2018-02-14T18:40:09.501Z,54,38.7,,59.4,,,39
2018-02-14T18:40:19.557Z,54,38.8,,59.6,,,
2018-02-14T18:40:29.467Z,54,38.8,,59.7,,,
2018-02-14T18:40:39.468Z,54,38.9,,59.8,,,
2018-02-14T18:40:49.489Z,54,39.1,,60,,,
2018-02-14T18:40:59.536Z,54,39.2,,,,,
2018-02-14T18:41:09.471Z,54,39.2,,60.1,,,
2018-02-14T18:41:19.578Z,54,39.3,,60.2,,,
2018-02-14T18:41:29.474Z,54,39.4,,60.4,,,
2018-02-14T18:41:39.478Z,54,39.5,,60.5,,,
2018-02-14T18:41:49.545Z,54,39.5,,60.6,,,
2018-02-14T18:41:59.472Z,54,39.6,,60.7,,,
2018-02-14T18:42:09.503Z,54,39.7,,60.8,,,
2018-02-14T18:42:19.487Z,54,39.8,,60.9,,,
2018-02-14T18:42:29.492Z,54,39.8,,61.1,,,
2018-02-14T18:42:39.476Z,54,39.9,,,,,
2018-02-14T18:42:49.512Z,54,40,,61.2,,,38
2018-02-14T18:42:59.476Z,54,40,,61.1,,,37
2018-02-14T18:43:09.486Z,54,40.1,,,,,36
2018-02-14T18:43:19.530Z,54,40.1,,60.9,,,36
2018-02-14T18:43:29.935Z,54,40.2,,,,,
2018-02-14T18:43:39.480Z,54,40.2,,,,,
2018-02-14T18:43:49.481Z,54,40.3,,,,,
2018-02-14T18:43:59.713Z,54,40.3,,,,,35
2018-02-14T18:44:09.830Z,54,40.3,,61.1,,,
2018-02-14T18:44:19.495Z,54,40.3,,61.1,,,
2018-02-14T18:44:34.504Z,54,40.4,,,,,34
2018-02-14T18:44:39.480Z,54,40.4,,60.9,,,
2018-02-14T18:44:49.563Z,54,40.4,,,,,
2018-02-14T18:44:59.506Z,54,40.5,,,,,
2018-02-14T18:45:09.484Z,54,40.5,,61.1,,,33
2018-02-14T18:45:19.486Z,54,40.6,,60.9,,,33
2018-02-14T18:45:29.474Z,54,40.6,,60.9,,,
2018-02-14T18:45:39.483Z,54,40.7,,61.1,,,
2018-02-14T18:45:49.477Z,54,40.7,,60.9,,,32
2018-02-14T18:45:59.485Z,54,40.7,,,,,33
2018-02-14T18:46:09.476Z,54,40.8,,,,,
2018-02-14T18:46:19.483Z,54,40.8,,,,,32
2018-02-14T18:46:29.493Z,54,40.9,,61.1,,,
2018-02-14T18:46:39.710Z,54,40.9,,61.1,,,
2018-02-14T18:46:49.492Z,54,41.1,,60.9,,,31
2018-02-14T18:46:59.497Z,54,41.2,,,,,32
2018-02-14T18:47:09.479Z,54,41.2,,61.1,,,31
2018-02-14T18:47:19.490Z,54,41.3,,60.9,,,
2018-02-14T18:47:29.476Z,54,41.3,,,,,
2018-02-14T18:47:39.494Z,54,41.4,,,,,
2018-02-14T18:47:49.489Z,54,41.4,,,,,
2018-02-14T18:47:59.542Z,54,41.5,,,,,
2018-02-14T18:48:09.989Z,54,41.5,,61.1,,,30
2018-02-14T18:48:19.804Z,54,41.5,,60.9,,,
2018-02-14T18:48:29.510Z,54,41.6,,,,,
2018-02-14T18:48:39.517Z,54,41.6,,,,,
2018-02-14T18:48:49.481Z,54,41.7,,,,,
2018-02-14T18:48:59.480Z,54,41.7,,,,,
2018-02-14T18:49:09.493Z,54,41.7,,61.1,,,
2018-02-14T18:49:19.636Z,54,41.7,,61.1,,,
2018-02-14T18:49:29.510Z,54,41.8,,60.9,,,29
2018-02-14T18:49:39.509Z,54,41.8,,,,,
2018-02-14T18:49:54.568Z,54,41.8,,60.9,,,29
2018-02-14T18:49:59.479Z,54,41.9,,61.1,,,
2018-02-14T18:50:09.490Z,54,41.9,,61.1,,,30
2018-02-14T18:50:19.639Z,54,41.9,,,,,29
2018-02-14T18:50:34.638Z,54,41.9,,,,,30
2018-02-14T18:50:39.512Z,54,41.9,,,,,29
2018-02-14T18:50:49.540Z,54,41.8,,,,,
2018-02-14T18:50:59.516Z,54,41.8,,,,,
2018-02-14T18:51:14.654Z,54,41.7,,61.2,,,
2018-02-14T18:51:19.479Z,54,41.6,,,,,
2018-02-14T18:51:34.500Z,54,41.6,,,,,
2018-02-14T18:51:39.487Z,54,41.6,,,,,
2018-02-14T18:51:49.477Z,54,41.6,,,,,
2018-02-14T18:51:59.484Z,54,41.6,,61.3,,,
2018-02-14T18:52:09.587Z,54,41.7,,61.2,,,30
2018-02-14T18:52:19.478Z,54,41.8,,61.3,,,29
2018-02-14T18:52:29.518Z,54,42,,,,,
2018-02-14T18:52:39.630Z,54,42.2,,,,,
2018-02-14T18:52:49.543Z,54,42.3,,,,,
2018-02-14T18:52:59.514Z,54,42.3,,,,,
2018-02-14T18:53:09.476Z,54,42.4,,61.4,,,
2018-02-14T18:53:19.479Z,54,42.4,,,,,
2018-02-14T18:53:29.478Z,54,42.5,,61.3,,,30
2018-02-14T18:53:39.560Z,54,42.6,,61.4,,,29
2018-02-14T18:53:49.908Z,54,42.7,,,,,
2018-02-14T18:53:59.581Z,54,42.8,,,,,
2018-02-14T18:54:09.597Z,54,42.8,,,,,30
2018-02-14T18:54:19.548Z,54,42.8,,,,,29
2018-02-14T18:54:29.540Z,54,42.8,,61.5,,,
2018-02-14T18:54:39.558Z,54,42.8,,,,,
2018-02-14T18:54:49.523Z,54,42.8,,,,,30
2018-02-14T18:54:59.479Z,54,42.8,,,,,29
2018-02-14T18:55:09.564Z,54,42.8,,,,,
2018-02-14T18:55:19.480Z,54,42.8,,,,,
2018-02-14T18:55:29.498Z,54,42.8,,,,,
2018-02-14T18:55:39.483Z,54,42.9,,61.6,,,
2018-02-14T18:55:49.505Z,54,42.9,,,,,
2018-02-14T18:55:59.626Z,54,42.9,,61.5,,,
2018-02-14T18:56:09.481Z,54,43,,,,,30
2018-02-14T18:56:19.693Z,54,43,,61.6,,,
2018-02-14T18:56:29.521Z,54,43.1,,,,,29
2018-02-14T18:56:39.489Z,54,43.1,,,,,
2018-02-14T18:56:49.510Z,54,43.2,,,,,
2018-02-14T18:56:59.478Z,54,43.2,,,,,
2018-02-14T18:57:09.546Z,54,43.3,,61.8,,,
2018-02-14T18:57:19.503Z,54,43.3,,,,,
2018-02-14T18:57:29.539Z,54,43.4,,,,,
2018-02-14T18:57:39.607Z,54,43.4,,,,,
2018-02-14T18:57:49.485Z,54,43.5,,61.9,,,
2018-02-14T18:57:59.478Z,54,43.5,,,,,
2018-02-14T18:58:09.563Z,54,43.6,,,,,
2018-02-14T18:58:19.529Z,54,43.7,,,,,
2018-02-14T18:58:29.479Z,54,43.7,,,,,
2018-02-14T18:58:39.496Z,54,43.9,,62,,,
2018-02-14T18:58:49.608Z,54,44.2,,,,,
2018-02-14T18:58:59.481Z,54,44.7,,,,,
2018-02-14T18:59:09.526Z,54,44.9,,,,,30
2018-02-14T18:59:19.487Z,54,45.1,,,,,29
2018-02-14T18:59:34.625Z,54,45.2,,,,,
2018-02-14T18:59:39.491Z,54,45.2,,,,,
2018-02-14T18:59:49.481Z,54,45.1,,,,,
2018-02-14T18:59:59.482Z,54,44.9,,62.1,,,30
2018-02-14T19:00:09.499Z,54,44.6,,,,,29
2018-02-14T19:00:19.479Z,54,44.3,,,,,30
2018-02-14T19:00:29.481Z,54,44,,,,,29
2018-02-14T19:00:39.486Z,54,43.7,,,,,
2018-02-14T19:00:49.709Z,54,43.4,,62.2,,,
2018-02-14T19:00:59.502Z,54,43.1,,,,,
2018-02-14T19:01:09.697Z,54,42.8,,,,,
2018-02-14T19:01:19.480Z,54,42.6,,,,,30
2018-02-14T19:01:29.522Z,54,42.2,,,,,29
2018-02-14T19:01:39.915Z,54,41.9,,,,,
2018-02-14T19:01:49.503Z,54,41.7,,,,,
2018-02-14T19:01:59.527Z,54,41.4,,,,,
2018-02-14T19:02:09.491Z,54,41.2,,62.4,,,
2018-02-14T19:02:19.487Z,54,40.9,,,,,
2018-02-14T19:02:29.504Z,54,40.7,,,,,
2018-02-14T19:02:39.490Z,54,40.6,,,,,
2018-02-14T19:02:49.481Z,54,40.3,,,,,
2018-02-14T19:02:59.544Z,54,40.1,,,,,
2018-02-14T19:03:09.536Z,54,40,,,,,
2018-02-14T19:03:19.487Z,54,39.9,,,,,
2018-02-14T19:03:29.486Z,54,39.7,,,,,
2018-02-14T19:03:39.482Z,54,39.6,,62.5,,,
2018-02-14T19:03:49.504Z,54,39.5,,,,,
2018-02-14T19:03:59.739Z,54,39.4,,,,,
2018-02-14T19:04:09.485Z,54,39.3,,,,,
2018-02-14T19:04:19.487Z,54,39.2,,,,,
2018-02-14T19:04:29.497Z,54,39.2,,62.6,,,
2018-02-14T19:04:39.484Z,54,39.1,,62.5,,,
2018-02-14T19:04:50.722Z,54,38.8,,62.6,,,
2018-02-14T19:04:59.617Z,54,38.7,,,,,
2018-02-14T19:05:09.483Z,54,38.7,,,,,
2018-02-14T19:05:19.555Z,54,38.6,,,,,30
2018-02-14T19:05:29.528Z,54,38.4,,,,,29
2018-02-14T19:05:39.515Z,54,38.4,,,,,
2018-02-14T19:05:49.488Z,54,38.3,,,,,
2018-02-14T19:05:59.600Z,54,38.3,,62.7,,,
2018-02-14T19:06:14.770Z,54,38.2,,,,,
2018-02-14T19:06:20.225Z,54,38.2,,,,,
2018-02-14T19:06:29.528Z,54,38.1,,,,,
2018-02-14T19:06:39.538Z,54,38.1,,,,,
2018-02-14T19:06:49.490Z,54,38.1,,,,,
2018-02-14T19:06:59.684Z,54,38,,62.8,,,
2018-02-14T19:07:09.576Z,54,38,,,,,
2018-02-14T19:07:19.582Z,54,37.9,,,,,
2018-02-14T19:07:29.519Z,54,37.9,,,,,
2018-02-14T19:07:39.525Z,54,37.9,,,,,
2018-02-14T19:07:49.580Z,54,37.8,,,,,
2018-02-14T19:07:59.521Z,54,37.8,,,,,
2018-02-14T19:08:09.545Z,54,37.7,,,,,
2018-02-14T19:08:19.487Z,54,37.8,,,,,
2018-02-14T19:08:29.484Z,54,37.7,,,,,30
2018-02-14T19:08:39.660Z,54,37.7,,62.9,,,29
2018-02-14T19:08:49.623Z,54,37.7,,,,,
2018-02-14T19:08:59.548Z,54,37.6,,,,,
2018-02-14T19:09:09.562Z,54,37.6,,,,,30
2018-02-14T19:09:19.516Z,54,37.6,,,,,29
2018-02-14T19:09:29.493Z,54,37.6,,62.9,,,
2018-02-14T19:09:39.528Z,54,37.5,,63.1,,,30
2018-02-14T19:09:49.496Z,54,37.5,,,,,29
2018-02-14T19:09:59.559Z,54,37.5,,,,,
2018-02-14T19:10:09.551Z,54,37.6,,,,,
2018-02-14T19:10:19.727Z,54,37.5,,63.2,,,
2018-02-14T19:10:29.515Z,54,37.5,,,,,
