Time,PrimTSet,ActPow,HwActive,PrimT,HwTSet,ChActive,HwTOutlet
2018-01-03T13:04:36.770Z,,108,,41.6,54,,37.4
2018-01-03T13:04:46.773Z,,107,,48,54,,42.5
2018-01-03T13:04:56.765Z,,102,,52.2,54,,47.3
2018-01-03T13:05:06.771Z,,91,,55.2,54,,50.8
2018-01-03T13:05:16.768Z,,0,0,56.4,54,0,52.5
2018-01-03T13:05:26.769Z,,,,54.7,54,,52.1
2018-01-03T13:05:36.783Z,,,,46,54,,51.7
2018-01-03T13:05:46.762Z,,,,50.7,54,,51.6
2018-01-03T13:05:56.758Z,,,,53.6,54,,50.8
2018-01-03T13:06:06.765Z,,,,54.4,54,,49.2
2018-01-03T13:06:16.763Z,61,,0,54.6,54,2,47.7
2018-01-03T13:06:26.761Z,,,,54.7,54,,46.7
2018-01-03T13:06:36.763Z,,,,,54,,45.8
2018-01-03T13:06:46.767Z,,,,,54,,45.2
2018-01-03T13:06:56.851Z,,,,,54,,44.8
2018-01-03T13:07:06.763Z,,,,54.6,54,,44.6
2018-01-03T13:07:16.765Z,,,,,54,,44.3
2018-01-03T13:07:26.763Z,,,,,54,,44.3
2018-01-03T13:07:36.766Z,,,,54.5,54,,44.2
2018-01-03T13:07:46.760Z,,,,,54,,44.2
2018-01-03T13:07:56.761Z,,,,54.4,54,,44.2
2018-01-03T13:08:06.776Z,,,,,54,,44.2
2018-01-03T13:08:16.762Z,,,,,54,,44.1
2018-01-03T13:08:26.766Z,,,,54.3,54,,44
2018-01-03T13:08:36.766Z,,,,,54,,43.7
2018-01-03T13:08:46.807Z,,,,54.1,54,,43.3
2018-01-03T13:08:56.761Z,,,,,54,,42.9
2018-01-03T13:09:06.768Z,,,,,54,,42.4
2018-01-03T13:09:16.769Z,,,,54,54,,41.8
2018-01-03T13:09:26.762Z,,,,,54,,41.2
2018-01-03T13:09:36.769Z,,,,53.9,54,,40.6
2018-01-03T13:09:46.766Z,,,,,54,,40
2018-01-03T13:09:56.763Z,,,,,54,,39.5
2018-01-03T13:10:06.768Z,,,,53.8,54,,38.7
2018-01-03T13:10:16.764Z,,,,,54,,38.1
2018-01-03T13:10:26.766Z,,,,53.7,54,,37.5
2018-01-03T13:10:36.789Z,,,,,54,,36.9
2018-01-03T13:10:46.766Z,,,,53.6,54,,36.5
2018-01-03T13:10:56.779Z,,,,,54,,36.1
2018-01-03T13:11:06.784Z,,,,53.5,54,,35.7
2018-01-03T13:11:16.774Z,,,,,54,,35.3
2018-01-03T13:11:26.763Z,,,,,54,,34.9
2018-01-03T13:11:36.783Z,,,,53.4,54,,34.5
2018-01-03T13:11:46.764Z,,,,,54,,34
2018-01-03T13:11:56.801Z,,,,53.3,54,,33.7
2018-01-03T13:12:06.763Z,,,,,54,,33.4
2018-01-03T13:12:16.763Z,,,,53.2,54,,33.2
2018-01-03T13:12:26.764Z,,,0,53.3,54,2,32.8
2018-01-03T13:12:36.796Z,,38,,56.4,54,,32.6
2018-01-03T13:12:46.789Z,,29,,45.7,54,,32.4
2018-01-03T13:12:56.765Z,,,,44.6,54,,32.3
2018-01-03T13:13:06.764Z,,30,,45.6,54,,32.4
2018-01-03T13:13:16.764Z,,29,,43.8,54,,32.5
2018-01-03T13:13:26.789Z,,,,43.5,54,,32.7
2018-01-03T13:13:36.787Z,,,,42.7,,,
2018-01-03T13:13:46.777Z,,30,,42,54,,33.2
2018-01-03T13:13:56.835Z,,29,,41.5,54,,33.3
2018-01-03T13:14:06.778Z,,,,41.2,54,,33.3
2018-01-03T13:14:16.772Z,,,,40.9,54,,33.3
2018-01-03T13:14:26.830Z,,30,,40.8,54,,33.3
2018-01-03T13:14:36.786Z,,,,40.7,54,,33.2
2018-01-03T13:14:46.764Z,,29,,,54,,32.9
2018-01-03T13:14:56.763Z,,,,,54,,32.8
2018-01-03T13:15:06.775Z,,,,,54,,32.6
2018-01-03T13:15:16.765Z,,,,40.8,54,,32.5
2018-01-03T13:15:26.782Z,,,,40.9,54,,32.4
2018-01-03T13:15:36.766Z,,,,41,54,,32.3
2018-01-03T13:15:46.766Z,,,,,54,,32.2
2018-01-03T13:15:56.773Z,,,,41.1,54,,32.2
2018-01-03T13:16:06.770Z,,30,,41.2,54,,32.1
2018-01-03T13:16:16.767Z,,,,41.3,54,,32
2018-01-03T13:16:26.766Z,,29,,,54,,32
2018-01-03T13:16:36.765Z,,,,41.4,54,,31.9
2018-01-03T13:16:46.778Z,,,,41.5,54,,31.9
2018-01-03T13:16:56.770Z,,,,41.6,54,,31.9
2018-01-03T13:17:06.768Z,,,,41.7,54,,31.9
2018-01-03T13:17:16.768Z,,,,41.8,54,,31.9
2018-01-03T13:17:26.772Z,,,,42,54,,31.9
2018-01-03T13:17:36.773Z,,,,42.1,,,
2018-01-03T13:17:46.771Z,,,,42.2,54,,31.8
2018-01-03T13:17:56.767Z,,,,42.3,54,,31.8
2018-01-03T13:18:06.765Z,,,,42.4,54,,31.8
2018-01-03T13:18:16.776Z,,,,42.7,54,,31.8
2018-01-03T13:18:26.771Z,,,,42.8,54,,31.8
2018-01-03T13:18:36.770Z,,,,42.9,,,
2018-01-03T13:18:46.774Z,,30,,43.1,54,,31.8
2018-01-03T13:18:56.768Z,,29,,43.2,54,,31.8
2018-01-03T13:19:06.772Z,,,,43.4,54,,31.8
2018-01-03T13:19:16.768Z,,,,43.5,54,,31.8
2018-01-03T13:19:26.771Z,,,,43.6,54,,31.8
2018-01-03T13:19:36.770Z,,,,43.8,54,,31.9
2018-01-03T13:19:46.772Z,,,,43.9,54,,31.9
2018-01-03T13:19:56.771Z,,,,44,54,,31.8
2018-01-03T13:20:06.769Z,,,,44.1,54,,31.8
2018-01-03T13:20:16.787Z,,,,44.2,54,,31.8
2018-01-03T13:20:26.777Z,,,,44.4,54,,31.8
2018-01-03T13:20:36.770Z,,,,44.5,54,,31.8
2018-01-03T13:20:46.772Z,,30,,44.6,54,,31.8
2018-01-03T13:20:56.814Z,,29,,44.7,54,,31.8
2018-01-03T13:21:06.795Z,,0,0,43.7,54,2,31.9
2018-01-03T13:21:16.770Z,,,,41.7,54,,31.9
2018-01-03T13:21:26.769Z,,,,40.9,54,,31.9
2018-01-03T13:21:36.770Z,,,,40.2,,,
2018-01-03T13:21:46.773Z,,,,39.5,54,,31.8
2018-01-03T13:21:56.777Z,,,,38.9,54,,31.6
2018-01-03T13:22:06.776Z,,,,38.5,54,,31.5
2018-01-03T13:22:16.784Z,,,,38.1,54,,31.4
2018-01-03T13:22:26.769Z,,,,37.8,54,,31.3
2018-01-03T13:22:36.891Z,,,,37.5,54,,31.2
2018-01-03T13:22:46.796Z,,,,37.2,54,,31
2018-01-03T13:22:56.840Z,,,,36.9,54,,30.9
2018-01-03T13:23:06.824Z,5,,0,36.7,54,0,30.8
2018-01-03T13:23:16.797Z,,,0,36.6,54,0,30.7
2018-01-03T13:23:26.778Z,,,,36.4,54,,30.6
2018-01-03T13:23:36.771Z,,,,36.2,54,,30.4
2018-01-03T13:23:46.775Z,,,,36.1,54,,30.4
2018-01-03T13:23:56.773Z,,,,35.9,,,
2018-01-03T13:24:06.770Z,,,,,54,,30.2
2018-01-03T13:24:16.775Z,61,,0,,54,2,30.1
2018-01-03T13:24:26.780Z,,,,,54,,30.1
2018-01-03T13:24:36.773Z,,,,,54,,30
2018-01-03T13:24:46.776Z,,,,,54,,30
2018-01-03T13:24:56.774Z,,,,,54,,30
2018-01-03T13:25:06.774Z,,,,,54,,30
2018-01-03T13:25:16.777Z,,,,,54,,30
2018-01-03T13:25:26.782Z,,,,,54,,29.8
2018-01-03T13:25:36.781Z,,,,,54,,29.7
2018-01-03T13:25:46.772Z,,,,,54,,29.6
2018-01-03T13:25:56.801Z,,,,,54,,29.3
2018-01-03T13:26:06.777Z,,,,,54,,29.2
2018-01-03T13:26:16.855Z,,,,,54,,29
2018-01-03T13:26:26.842Z,,,,,54,,28.7
2018-01-03T13:26:36.801Z,,,,,54,,28.5
2018-01-03T13:26:46.785Z,,,,,54,,28.3
2018-01-03T13:26:56.781Z,,,,,54,,28.1
2018-01-03T13:27:06.842Z,,,,,54,,28
2018-01-03T13:27:16.785Z,,,,,54,,27.8
2018-01-03T13:27:26.808Z,,,,36,54,,27.7
2018-01-03T13:27:36.786Z,,,,,54,,27.5
2018-01-03T13:27:46.928Z,,,,,54,,27.4
2018-01-03T13:27:56.776Z,,,,36.1,54,,27.3
2018-01-03T13:28:06.780Z,,,,,54,,27.2
2018-01-03T13:28:16.778Z,,,,36.2,54,,26.9
2018-01-03T13:28:26.776Z,,,,,54,,26.8
2018-01-03T13:28:36.774Z,,,,,54,,26.7
2018-01-03T13:28:46.777Z,,,,36.3,54,,26.6
2018-01-03T13:28:56.780Z,,,,,54,,26.5
2018-01-03T13:29:06.776Z,,,,,54,,26.3
2018-01-03T13:29:16.779Z,,,,36.4,54,,26.2
2018-01-03T13:29:26.780Z,,,,,54,,26.2
2018-01-03T13:29:36.809Z,,,,,54,,26.1
2018-01-03T13:29:46.785Z,,,,,54,,26
2018-01-03T13:29:56.805Z,,,,36.5,54,,26
2018-01-03T13:30:06.775Z,,,,,54,,25.9
2018-01-03T13:30:16.776Z,,,,,54,,25.7
2018-01-03T13:30:26.776Z,,,,,54,,25.7
2018-01-03T13:30:36.775Z,,,,,54,,25.6
2018-01-03T13:30:46.782Z,61,0,0,36.5,54,2,25.5
2018-01-03T13:30:56.780Z,,,,,54,,25.4
2018-01-03T13:31:06.776Z,,,,36.6,54,,25.4
2018-01-03T13:31:16.780Z,,,,,54,,25.3
2018-01-03T13:31:26.803Z,,,,,54,,25.3
2018-01-03T13:31:46.785Z,,,,,54,,25.1
2018-01-03T13:31:56.778Z,,,,36.5,54,,25
2018-01-03T13:32:06.783Z,,,,36.6,54,,25
2018-01-03T13:32:16.777Z,,,,,54,,25
2018-01-03T13:32:26.784Z,,,,,54,,24.9
2018-01-03T13:32:46.774Z,,,,36.5,54,,24.8
2018-01-03T13:32:56.774Z,,,,,54,,24.8
2018-01-03T13:33:06.774Z,,,,,54,,24.7
2018-01-03T13:33:16.779Z,,,,,54,,24.5
2018-01-03T13:33:26.829Z,,,,,54,,24.5
2018-01-03T13:33:36.819Z,,,,,54,,24.5
2018-01-03T13:33:46.776Z,,,,,54,,24.4
2018-01-03T13:33:56.841Z,,,,,54,,24.4
2018-01-03T13:34:06.775Z,,,,,54,,24.4
2018-01-03T13:34:16.784Z,,45,0,36.5,,2,
2018-01-03T13:34:26.805Z,,33,,41.7,54,,24.3
2018-01-03T13:34:36.777Z,,29,,40.4,,,
2018-01-03T13:34:46.793Z,,,,40.4,54,,24.3
2018-01-03T13:34:56.789Z,,,,41.1,54,,24.5
2018-01-03T13:35:16.777Z,,,,41.2,54,,25
2018-01-03T13:35:26.809Z,,,,,54,,25.4
2018-01-03T13:35:46.782Z,,,,41.3,54,,26.1
2018-01-03T13:35:56.780Z,,,,,54,,26.5
2018-01-03T13:36:06.780Z,,,,41.4,54,,26.7
2018-01-03T13:36:16.789Z,,,,41.5,54,,26.9
2018-01-03T13:36:26.778Z,,,,41.6,54,,27.1
2018-01-03T13:36:36.781Z,,,,,54,,27.2
2018-01-03T13:36:46.782Z,,,,,54,,27.3
2018-01-03T13:36:56.779Z,,,,41.8,54,,27.4
2018-01-03T13:37:06.811Z,,,,41.7,54,,27.5
2018-01-03T13:37:16.823Z,,,,,54,,27.5
2018-01-03T13:37:26.781Z,,,,41.9,54,,27.7
2018-01-03T13:37:36.780Z,,,,42,,,
2018-01-03T13:37:46.782Z,,30,,,54,,27.8
2018-01-03T13:37:56.778Z,,29,,42.2,54,,27.9
2018-01-03T13:38:06.790Z,,,,,54,,27.9
2018-01-03T13:38:16.781Z,,,,42.4,,,
2018-01-03T13:38:26.780Z,,,,42.6,54,,28
2018-01-03T13:38:36.788Z,,,,,54,,28.3
2018-01-03T13:38:46.795Z,,,,42.8,54,,28.4
2018-01-03T13:38:56.781Z,,,,43,,,
2018-01-03T13:39:06.782Z,,,,43.1,54,,28.5
2018-01-03T13:39:16.785Z,,,,43.2,54,,28.6
2018-01-03T13:39:26.900Z,,,,43.3,54,,28.7
2018-01-03T13:39:36.784Z,,,,,54,,28.9
2018-01-03T13:39:46.782Z,,,,43.4,54,,28.9
2018-01-03T13:39:56.782Z,,29,,43.7,54,,29.1
2018-01-03T13:40:06.782Z,,,,43.8,54,,29.1
2018-01-03T13:40:16.790Z,,,,,54,,29.2
2018-01-03T13:40:26.814Z,,30,,44.1,54,,29.3
2018-01-03T13:40:36.783Z,,,,,54,,29.5
2018-01-03T13:40:46.788Z,,29,,44.3,54,,29.6
2018-01-03T13:40:56.780Z,,,,44.4,54,,29.7
2018-01-03T13:41:06.781Z,,30,,44.5,54,,29.8
2018-01-03T13:41:16.786Z,,29,,44.6,54,,30
2018-01-03T13:41:26.782Z,,,,44.7,54,,30.1
2018-01-03T13:41:36.780Z,,,,44.8,54,,30.2
2018-01-03T13:41:46.784Z,,,,,54,,30.3
2018-01-03T13:41:56.784Z,,29,,45.1,,,
2018-01-03T13:42:06.779Z,,,,45.2,54,,30.4
2018-01-03T13:42:16.785Z,,,,,54,,30.6
2018-01-03T13:42:26.786Z,,,,45.4,,,
2018-01-03T13:42:36.786Z,,,,45.5,54,,30.7
2018-01-03T13:42:46.786Z,,,,,54,,30.8
2018-01-03T13:42:56.797Z,,,,45.7,,,
2018-01-03T13:43:06.791Z,,,,45.8,54,,31
2018-01-03T13:43:26.789Z,,,,46,54,,31.2
2018-01-03T13:43:36.784Z,,30,,46.1,54,,31.3
2018-01-03T13:43:56.783Z,,29,,46.3,54,,31.3
2018-01-03T13:44:06.799Z,,30,,46.4,54,,31.5
2018-01-03T13:44:26.783Z,,30,,46.6,54,,31.6
2018-01-03T13:44:36.786Z,,,,,54,,31.9
2018-01-03T13:44:46.789Z,,29,,46.7,54,,32
2018-01-03T13:44:56.784Z,,,,46.8,54,,32.1
2018-01-03T13:45:06.784Z,,,,46.9,54,,32.1
2018-01-03T13:45:16.781Z,,,,47,,,
2018-01-03T13:45:26.788Z,,30,,47.1,54,,32.2
2018-01-03T13:45:36.788Z,,,,47.2,,,
2018-01-03T13:45:46.789Z,,0,0,47.1,54,2,32.3
2018-01-03T13:45:56.789Z,,,,44.8,54,,32.3
2018-01-03T13:46:06.786Z,,,,43.7,54,,32.4
2018-01-03T13:46:16.783Z,,,,43.1,54,,32.5
2018-01-03T13:46:26.783Z,,,,42.2,54,,32.5
2018-01-03T13:46:36.785Z,,,,41.7,54,,32.5
2018-01-03T13:46:46.785Z,,,,41.3,54,,32.4
2018-01-03T13:46:56.785Z,,,,40.9,54,,32.3
2018-01-03T13:47:06.786Z,,,,,54,,32.2
2018-01-03T13:47:16.784Z,,,,40.5,54,,32.1
2018-01-03T13:47:26.793Z,,,,39.9,,,
2018-01-03T13:47:36.788Z,,,,,54,,31.9
2018-01-03T13:47:46.790Z,,,,39.7,54,,31.8
2018-01-03T13:47:56.782Z,,,,39.2,,,
2018-01-03T13:48:06.790Z,,,,39.1,54,,31.6
2018-01-03T13:48:16.791Z,,,,38.8,,,
2018-01-03T13:48:26.787Z,,,,,54,,31.5
2018-01-03T13:48:36.803Z,,,,38.6,54,,31.4
2018-01-03T13:48:46.786Z,,,,38.3,,,
2018-01-03T13:48:56.800Z,,,,,54,,31.4
2018-01-03T13:49:06.784Z,,,,,54,,31.2
2018-01-03T13:49:26.794Z,,,,,54,,31.2
2018-01-03T13:49:36.784Z,,,,,54,,31.2
2018-01-03T13:49:46.822Z,,,,,54,,31.2
2018-01-03T13:50:06.788Z,,,,,54,,30.9
2018-01-03T13:50:16.820Z,,,,38.2,54,,30.7
2018-01-03T13:50:36.785Z,,,,,54,,30.3
2018-01-03T13:50:46.791Z,,,,,54,,30
2018-01-03T13:51:06.785Z,,,,,54,,29.6
2018-01-03T13:51:16.793Z,,,,,54,,29.3
2018-01-03T13:51:26.786Z,,,,38.3,,,
2018-01-03T13:51:36.785Z,,,,,54,,28.9
2018-01-03T13:51:56.786Z,,,,,54,,28.5
2018-01-03T13:52:06.788Z,,,,,54,,28.1
2018-01-03T13:52:16.791Z,,,,38.4,,,
2018-01-03T13:52:26.789Z,,,,38.5,54,,28
2018-01-03T13:52:36.797Z,,,,,54,,27.8
2018-01-03T13:52:46.787Z,,,,,54,,27.8
2018-01-03T13:52:56.787Z,,,,38.6,54,,27.7
2018-01-03T13:53:06.791Z,,,,,54,,27.3
2018-01-03T13:53:16.817Z,,,,,54,,27.1
2018-01-03T13:53:26.786Z,,,,38.7,,,
2018-01-03T13:53:36.801Z,,,,,54,,26.8
2018-01-03T13:53:56.789Z,,,,38.8,54,,26.7
2018-01-03T13:54:06.804Z,,,,,54,,26.6
2018-01-03T13:54:26.789Z,,,,,54,,26.5
2018-01-03T13:54:36.792Z,,,,,54,,26.2
2018-01-03T13:54:56.789Z,,,,,54,,26.1
2018-01-03T13:55:06.789Z,,,,38.9,54,,26
2018-01-03T13:55:26.793Z,,,,,54,,26
2018-01-03T13:55:36.791Z,,,,,54,,25.9
2018-01-03T13:55:46.795Z,,,,,54,,25.7
2018-01-03T13:55:56.791Z,,,,,54,,25.6
2018-01-03T13:56:06.790Z,,,,38.8,54,,25.4
2018-01-03T13:56:26.797Z,,,,,54,,25.4
2018-01-03T13:56:36.792Z,,,,,54,,25.3
2018-01-03T13:56:46.794Z,,,,,54,,25.1
2018-01-03T13:57:06.798Z,,,,,54,,25
2018-01-03T13:57:16.801Z,,,,,54,,25
2018-01-03T13:57:26.791Z,,,,,54,,25
2018-01-03T13:57:36.792Z,,,,,54,,24.9
2018-01-03T13:57:46.790Z,,,,,54,,24.9
2018-01-03T13:57:56.791Z,,,,38.7,54,,24.8
2018-01-03T13:58:06.793Z,,,,,54,,24.8
2018-01-03T13:58:16.793Z,,,,,54,,24.7
2018-01-03T13:58:26.793Z,,,,,54,,24.7
2018-01-03T13:58:36.789Z,,,,,54,,24.5
2018-01-03T13:58:46.795Z,,,,,54,,24.5
2018-01-03T13:58:56.789Z,,,,38.6,54,,24.4
2018-01-03T13:59:06.794Z,,,,,54,,24.3
2018-01-03T13:59:26.797Z,,,,,54,,24.2
2018-01-03T13:59:36.791Z,,,,,54,,24.2
2018-01-03T13:59:46.795Z,,,,,54,,24.2
2018-01-03T13:59:56.795Z,,,,,54,,24.2
2018-01-03T14:00:06.798Z,,,,38.5,54,,24
2018-01-03T14:00:26.793Z,,,,,54,,24
2018-01-03T14:00:36.792Z,,,,,54,,23.9
2018-01-03T14:00:46.802Z,,45,0,38.7,,2,
2018-01-03T14:00:56.793Z,,32,,43.7,54,,23.8
2018-01-03T14:01:06.790Z,,29,,42.8,54,,23.8
2018-01-03T14:01:16.794Z,,,,41.9,54,,23.8
2018-01-03T14:01:26.795Z,,,,42.7,54,,23.9
2018-01-03T14:01:36.796Z,,,,,54,,24.2
2018-01-03T14:01:46.797Z,,30,,42.6,54,,24.5
2018-01-03T14:01:56.795Z,,29,,,54,,24.9
2018-01-03T14:02:06.798Z,,30,,42.4,54,,25.3
2018-01-03T14:02:16.799Z,,29,,42.3,54,,25.6
2018-01-03T14:02:26.795Z,,,,,54,,26
2018-01-03T14:02:36.796Z,,,,,54,,26.5
2018-01-03T14:02:46.802Z,,,,,54,,26.5
2018-01-03T14:02:56.805Z,,,,42.4,54,,26.8
2018-01-03T14:03:06.799Z,,,,42.6,,,
2018-01-03T14:03:16.792Z,,,,,54,,27.1
2018-01-03T14:03:26.796Z,,,,42.7,54,,27.2
2018-01-03T14:03:36.794Z,,,,42.8,54,,27.3
2018-01-03T14:03:46.797Z,,,,,54,,27.4
2018-01-03T14:03:56.793Z,,,,42.9,54,,27.4
2018-01-03T14:04:06.798Z,,,,,54,,27.5
2018-01-03T14:04:16.802Z,,29,,43,54,,27.7
2018-01-03T14:04:26.807Z,,,,,54,,27.8
2018-01-03T14:04:36.798Z,,30,,43.1,,,
2018-01-03T14:04:46.807Z,,,,43.2,54,,27.9
2018-01-03T14:04:56.798Z,,,,43.4,54,,28
2018-01-03T14:05:06.800Z,,29,,43.5,54,,28.1
2018-01-03T14:05:16.801Z,,30,,43.6,54,,28.3
2018-01-03T14:05:26.806Z,,,,43.8,54,,28.4
2018-01-03T14:05:36.802Z,,29,,44,54,,28.5
2018-01-03T14:05:46.802Z,,,,,54,,28.6
2018-01-03T14:05:56.801Z,,,,44.1,54,,28.6
2018-01-03T14:06:06.799Z,,,,44.2,54,,28.7
2018-01-03T14:06:16.807Z,,,,44.3,54,,28.9
2018-01-03T14:06:26.805Z,,,,44.5,54,,29
2018-01-03T14:06:36.811Z,,0,0,43.7,54,2,29.1
2018-01-03T14:06:46.803Z,,,,41.9,54,,29.2
2018-01-03T14:06:56.801Z,,,,40.9,54,,29.3
2018-01-03T14:07:06.800Z,,,,40.5,54,,29.5
2018-01-03T14:07:16.797Z,,,,39.9,54,,29.5
2018-01-03T14:07:26.807Z,,,,38.9,54,,29.5
2018-01-03T14:07:36.804Z,,,,38.8,54,,29.5
2018-01-03T14:07:46.800Z,,,,38.4,54,,29.5
2018-01-03T14:07:56.817Z,,,,37.9,54,,29.5
2018-01-03T14:08:06.795Z,,,,37.7,54,,29.5
2018-01-03T14:08:16.799Z,,,,37.4,54,,29.3
2018-01-03T14:08:26.794Z,,,,36.9,54,,29.3
2018-01-03T14:08:36.836Z,,,,,54,,29.3
2018-01-03T14:08:46.809Z,,,,36.7,54,,29.2
2018-01-03T14:08:56.799Z,,,,36.5,54,,29.2
2018-01-03T14:09:06.796Z,,,,36.3,54,,29.1
2018-01-03T14:09:16.800Z,,,,36.2,54,,29
2018-01-03T14:09:26.806Z,,,,35.9,54,,29
2018-01-03T14:09:36.799Z,,,,,54,,29
2018-01-03T14:09:46.798Z,,,,,54,,28.9
2018-01-03T14:09:56.811Z,,,,,54,,28.9
2018-01-03T14:10:06.798Z,,,,,54,,28.9
2018-01-03T14:10:16.799Z,,,,,54,,28.9
2018-01-03T14:10:26.802Z,,,,35.8,54,,28.9
2018-01-03T14:10:36.805Z,,,,,54,,29
2018-01-03T14:10:46.811Z,,,,,54,,28.9
2018-01-03T14:10:56.801Z,,,,,54,,28.9
2018-01-03T14:11:06.807Z,,43,0,37.6,54,2,28.7
2018-01-03T14:11:16.806Z,,32,,42.2,54,,28.6
2018-01-03T14:11:26.806Z,,29,,41.7,54,,28.4
2018-01-03T14:11:36.808Z,,,,42,54,,28.4
2018-01-03T14:11:46.811Z,,,,42.2,54,,28.4
2018-01-03T14:11:56.798Z,,,,42.8,54,,28.4
2018-01-03T14:12:06.811Z,,30,,43,54,,28.5
2018-01-03T14:12:16.816Z,,29,,43.4,54,,28.6
2018-01-03T14:12:26.812Z,,,,43.7,54,,28.9
2018-01-03T14:12:36.811Z,,,,44,54,,29
2018-01-03T14:12:46.803Z,,,,44.1,54,,29.2
2018-01-03T14:12:56.855Z,,,,44.3,54,,29.3
2018-01-03T14:13:06.806Z,,30,,44.5,54,,29.5
2018-01-03T14:13:16.800Z,,29,,44.6,54,,29.6
2018-01-03T14:13:26.804Z,,,,44.7,54,,29.6
2018-01-03T14:13:36.814Z,,,,44.8,54,,29.7
2018-01-03T14:13:46.801Z,,,,,54,,29.7
2018-01-03T14:13:56.806Z,,,,44.9,54,,29.7
2018-01-03T14:14:06.814Z,,,,45,54,,29.8
2018-01-03T14:14:16.802Z,,0,0,43.8,54,2,29.8
2018-01-03T14:14:26.811Z,,,,41.9,54,,29.8
2018-01-03T14:14:36.804Z,,,,40.9,54,,30
2018-01-03T14:14:46.804Z,,,,40.7,54,,30
2018-01-03T14:14:56.805Z,,,,39.9,54,,29.8
2018-01-03T14:15:06.799Z,,,,39.5,54,,29.8
2018-01-03T14:15:16.802Z,,,,38.9,54,,29.7
2018-01-03T14:15:26.802Z,,,,38.5,54,,29.7
2018-01-03T14:15:36.803Z,,,,37.9,54,,29.6
2018-01-03T14:15:46.804Z,,,,,54,,29.6
2018-01-03T14:15:56.810Z,,,,37.6,54,,29.6
2018-01-03T14:16:06.803Z,,,,37.3,54,,29.5
2018-01-03T14:16:16.816Z,,,,36.9,54,,29.5
2018-01-03T14:16:26.803Z,,,,36.8,54,,29.3
2018-01-03T14:16:36.820Z,,,,36.6,54,,29.2
2018-01-03T14:16:46.828Z,,,,36.5,54,,29.2
2018-01-03T14:16:56.802Z,,,,36.2,54,,29.1
2018-01-03T14:17:06.816Z,,42,0,38.2,54,2,29.1
2018-01-03T14:17:16.800Z,,31,,43.1,54,,29
2018-01-03T14:17:26.805Z,,29,,41.8,54,,28.9
2018-01-03T14:17:36.801Z,,,,42,54,,28.9
2018-01-03T14:17:46.808Z,,,,43,54,,28.9
2018-01-03T14:17:56.804Z,,30,,43.4,54,,28.9
2018-01-03T14:18:06.819Z,,30,,44,54,,28.9
2018-01-03T14:18:16.805Z,,29,,44.2,54,,29
2018-01-03T14:18:26.808Z,,30,,44.5,54,,29.2
2018-01-03T14:18:36.815Z,,29,,45,54,,29.3
2018-01-03T14:18:46.829Z,,,,45.1,54,,29.6
2018-01-03T14:18:56.900Z,,,,45.3,54,,29.7
2018-01-03T14:19:06.802Z,,30,,45.5,54,,29.7
2018-01-03T14:19:16.803Z,,,,45.7,54,,29.8
2018-01-03T14:19:26.802Z,,29,,45.8,54,,30
2018-01-03T14:19:36.807Z,,,,46,54,,30.1
2018-01-03T14:19:46.811Z,,,,,54,,30.1
2018-01-03T14:19:56.805Z,,,,46.1,54,,30.2
2018-01-03T14:20:06.805Z,,30,,,54,,30.3
2018-01-03T14:20:16.802Z,,29,,46.2,54,,30.4
2018-01-03T14:20:26.817Z,,0,0,44.9,54,2,30.6
2018-01-03T14:20:36.807Z,,,,42.9,54,,30.7
2018-01-03T14:20:46.804Z,,,,42.6,54,,30.7
2018-01-03T14:20:56.804Z,,,,41.9,54,,30.7
2018-01-03T14:21:06.843Z,,,,40.9,54,,30.7
2018-01-03T14:21:16.812Z,,,,40.6,54,,30.6
2018-01-03T14:21:26.809Z,,,,39.9,54,,30.6
2018-01-03T14:21:36.808Z,,,,39.7,54,,30.3
2018-01-03T14:21:46.834Z,,,,38.9,54,,30.3
2018-01-03T14:21:56.806Z,,,,38.5,54,,30.2
2018-01-03T14:22:06.816Z,,42,0,41.1,54,2,30.2
2018-01-03T14:22:16.810Z,,30,,43,54,,30.2
2018-01-03T14:22:26.810Z,,29,,43,54,,30.2
2018-01-03T14:22:36.804Z,,,,44,54,,30.2
2018-01-03T14:22:46.817Z,,,,44.4,54,,30.2
2018-01-03T14:22:56.829Z,,,,45,54,,30.2
2018-01-03T14:23:06.804Z,,,,45.4,54,,30.3
2018-01-03T14:23:16.805Z,,,,46,54,,30.3
2018-01-03T14:23:26.807Z,,,,46.1,54,,30.4
2018-01-03T14:23:36.804Z,,,,46.5,54,,30.6
2018-01-03T14:23:46.812Z,,,,46.7,54,,30.8
2018-01-03T14:23:56.807Z,,30,,47,54,,30.9
2018-01-03T14:24:06.805Z,,29,,47.1,54,,31
2018-01-03T14:24:16.812Z,,,,47.2,54,,31.2
2018-01-03T14:24:26.804Z,,,,47.3,54,,31.2
2018-01-03T14:24:36.807Z,,,,47.4,54,,31.3
2018-01-03T14:24:46.814Z,,30,,47.6,54,,31.4
2018-01-03T14:24:56.810Z,,,,,54,,31.5
2018-01-03T14:25:06.806Z,,29,,,54,,31.6
2018-01-03T14:25:16.835Z,,,,,54,,31.8
2018-01-03T14:25:26.819Z,,,,47.7,54,,31.8
2018-01-03T14:25:36.910Z,,,,,54,,31.9
2018-01-03T14:25:46.816Z,,,,47.8,54,,32
2018-01-03T14:25:56.808Z,,30,,48,54,,32
2018-01-03T14:26:06.806Z,,29,,,54,,32.1
