Time,ChActive,PrimTSet,HwActive,HwTSet,PrimT,HwTOutlet,ActPow
2017-11-29T05:25:04.715Z,,,,54,54.3,35.9,
2017-11-29T05:25:14.720Z,,,,54,53.9,35.9,
2017-11-29T05:25:24.714Z,,,,54,53.5,35.9,
2017-11-29T05:25:34.712Z,,,,54,53.2,35.9,
2017-11-29T05:25:44.716Z,,,,54,52.9,35.9,
2017-11-29T05:25:54.715Z,,,,54,52.6,35.9,
2017-11-29T05:26:04.712Z,,,,54,52.1,35.9,
2017-11-29T05:26:14.714Z,,,,54,,35.9,
2017-11-29T05:26:24.715Z,,,,54,,35.9,
2017-11-29T05:26:34.713Z,,,,54,52,36,
2017-11-29T05:26:44.714Z,,,,54,,35.9,
2017-11-29T05:26:54.715Z,,,,54,51.9,35.9,
2017-11-29T05:27:04.743Z,,,,54,,35.9,
2017-11-29T05:27:14.716Z,,,,54,,35.9,
2017-11-29T05:27:24.721Z,,,,54,,35.9,
2017-11-29T05:27:34.713Z,,,,54,,35.9,
2017-11-29T05:27:44.715Z,,,,54,51.8,35.9,
2017-11-29T05:27:54.712Z,,,,54,,35.9,
2017-11-29T05:28:04.718Z,,,,54,,35.9,
2017-11-29T05:28:14.715Z,,,,54,,35.9,
2017-11-29T05:28:24.729Z,,,,54,,35.9,
2017-11-29T05:28:34.712Z,,,,54,,35.9,
2017-11-29T05:28:44.715Z,,,,54,,35.9,
2017-11-29T05:28:54.718Z,,,,54,51.9,35.9,
2017-11-29T05:29:04.723Z,,,,54,52,35.9,
2017-11-29T05:29:14.755Z,1,,0,54,55.4,35.9,41
2017-11-29T05:29:24.718Z,,,,54,57.9,35.9,29
2017-11-29T05:29:34.715Z,,,,54,55.9,35.8,
2017-11-29T05:29:44.718Z,,,,54,56,35.8,30
2017-11-29T05:29:54.714Z,,,,54,57.1,35.8,29
2017-11-29T05:30:04.714Z,,,,54,57.3,35.8,
2017-11-29T05:30:14.720Z,,,,54,57.4,35.8,
2017-11-29T05:30:24.715Z,,,,54,,35.8,30
2017-11-29T05:30:34.715Z,,,,54,57.3,35.8,29
2017-11-29T05:30:44.724Z,,,,54,,35.8,
2017-11-29T05:30:54.727Z,,,,54,,35.8,
2017-11-29T05:31:04.714Z,,,,54,57.4,35.8,
2017-11-29T05:31:14.725Z,,,,54,,35.8,
2017-11-29T05:31:24.715Z,1,61,0,54,57.6,35.8,30
2017-11-29T05:31:34.738Z,,,,54,,35.7,29
2017-11-29T05:31:44.715Z,,,,54,57.7,35.7,
2017-11-29T05:31:54.726Z,,,,54,,35.7,
2017-11-29T05:32:04.716Z,,,,54,57.8,35.7,
2017-11-29T05:32:14.738Z,,,,54,,35.7,
2017-11-29T05:32:24.717Z,,,,54,57.9,35.7,
2017-11-29T05:32:34.716Z,,,,54,58,35.7,
2017-11-29T05:32:44.723Z,,,,54,57.9,35.7,
2017-11-29T05:32:54.715Z,,,,54,58,35.7,
2017-11-29T05:33:04.717Z,,,,54,58.1,35.7,
2017-11-29T05:33:14.748Z,,,,54,,35.7,
2017-11-29T05:33:24.717Z,,,,54,58.2,35.7,30
2017-11-29T05:33:34.717Z,,,,54,,35.6,29
2017-11-29T05:33:44.719Z,,,,54,58.3,35.6,
2017-11-29T05:33:54.718Z,,,,54,,35.6,
2017-11-29T05:34:04.716Z,,,,54,58.4,35.6,
2017-11-29T05:34:14.715Z,,,,54,,35.6,
2017-11-29T05:34:24.723Z,,,,54,58.5,35.6,
2017-11-29T05:34:34.720Z,,,,54,,35.6,
2017-11-29T05:34:44.715Z,,,,54,58.6,35.6,
2017-11-29T05:34:54.718Z,,,,54,58.7,35.6,
2017-11-29T05:35:04.717Z,,,,54,,35.6,
2017-11-29T05:35:14.725Z,,,,54,58.8,35.6,
2017-11-29T05:35:24.719Z,,,,54,,35.6,
2017-11-29T05:35:34.715Z,,,,54,58.9,35.6,
2017-11-29T05:35:44.721Z,,,,54,59,35.6,
2017-11-29T05:35:54.721Z,,,,54,,35.6,30
2017-11-29T05:36:04.718Z,,,,54,59.1,35.6,
2017-11-29T05:36:14.720Z,,,,54,59.3,35.6,29
2017-11-29T05:36:24.719Z,,,,54,,35.6,30
2017-11-29T05:36:34.718Z,,,,54,59.4,35.6,29
2017-11-29T05:36:44.736Z,,,,54,59.5,35.6,
2017-11-29T05:36:54.734Z,,,,54,,35.6,
2017-11-29T05:37:04.725Z,,,,54,59.6,35.6,
2017-11-29T05:37:14.722Z,,,,54,59.7,35.6,
2017-11-29T05:37:24.718Z,,,,54,59.8,35.6,
2017-11-29T05:37:34.734Z,,,,54,60,35.6,
2017-11-29T05:37:44.720Z,,,,54,,35.6,
2017-11-29T05:37:54.720Z,,,,54,60.1,35.6,30
2017-11-29T05:38:04.721Z,,,,54,,35.6,
2017-11-29T05:38:14.721Z,,,,54,60.2,35.5,29
2017-11-29T05:38:24.718Z,,,,54,60.4,35.5,
2017-11-29T05:38:34.724Z,,,,54,60.5,35.6,
2017-11-29T05:38:44.723Z,,,,54,60.6,35.6,
2017-11-29T05:38:54.721Z,,,,54,,35.6,
2017-11-29T05:39:04.718Z,,,,54,60.7,35.6,
2017-11-29T05:39:14.724Z,,,,54,60.8,35.6,
2017-11-29T05:39:24.724Z,,,,54,60.9,35.6,30
2017-11-29T05:39:34.744Z,,,,54,,35.6,29
2017-11-29T05:39:44.717Z,,,,54,61.1,35.6,
2017-11-29T05:39:54.725Z,,,,54,,35.6,
2017-11-29T05:40:04.718Z,,,,54,61.2,35.6,
2017-11-29T05:40:19.825Z,,,,54,61.3,35.6,
2017-11-29T05:40:24.719Z,,,,54,,35.6,
2017-11-29T05:40:34.721Z,,,,54,61.4,35.6,
2017-11-29T05:40:49.816Z,,,,54,,35.6,
2017-11-29T05:40:54.720Z,,,,54,61.5,35.6,30
2017-11-29T05:41:04.723Z,,,,54,,35.6,29
2017-11-29T05:41:14.724Z,,,,54,61.6,35.6,
2017-11-29T05:41:24.723Z,,,,54,61.8,35.6,
2017-11-29T05:41:34.725Z,,,,54,,35.6,
2017-11-29T05:41:44.719Z,,,,54,61.9,35.6,
2017-11-29T05:41:54.721Z,,,,54,,35.6,30
2017-11-29T05:42:04.726Z,,,,54,62,35.6,29
2017-11-29T05:42:14.724Z,,,,54,,35.6,
2017-11-29T05:42:24.723Z,,,,54,62.1,35.6,
2017-11-29T05:42:34.728Z,,,,54,,35.6,
2017-11-29T05:42:44.720Z,1,,0,54,60.7,35.6,0
2017-11-29T05:42:54.722Z,,,,54,58.9,35.6,
2017-11-29T05:43:04.729Z,,,,54,58.4,35.6,
2017-11-29T05:43:14.728Z,,,,54,57.7,35.6,
2017-11-29T05:43:24.722Z,,,,54,56.8,35.7,
2017-11-29T05:43:34.723Z,,,,54,55.9,35.6,
2017-11-29T05:43:44.722Z,,,,54,55.4,35.7,
2017-11-29T05:43:54.724Z,,,,54,54.8,35.7,
2017-11-29T05:44:04.720Z,,,,54,53.9,35.7,
2017-11-29T05:44:14.728Z,,,,54,53.7,35.7,
2017-11-29T05:44:24.735Z,,,,54,53.3,35.7,
2017-11-29T05:44:34.720Z,,,,54,52.9,35.7,
2017-11-29T05:44:44.735Z,,,,54,52.4,35.7,
2017-11-29T05:44:54.726Z,,,,54,51.9,35.7,
2017-11-29T05:45:04.725Z,,,,54,51.8,35.7,
2017-11-29T05:45:14.729Z,,,,54,51.5,35.7,
2017-11-29T05:45:24.727Z,,,,54,51.2,35.7,
2017-11-29T05:45:34.728Z,,,,54,50.9,35.7,
2017-11-29T05:45:44.871Z,,,,54,50.6,35.7,
2017-11-29T05:45:54.721Z,,,,54,,35.7,
2017-11-29T05:46:04.722Z,,,,54,,35.7,
2017-11-29T05:46:14.726Z,,,,54,50.5,35.7,
2017-11-29T05:46:24.722Z,,,,54,,35.7,
2017-11-29T05:46:34.722Z,,,,54,,35.7,
2017-11-29T05:46:44.738Z,,,,54,50.4,35.6,
2017-11-29T05:46:54.723Z,,,,54,,35.6,
2017-11-29T05:47:04.723Z,,,,54,,35.6,
2017-11-29T05:47:14.735Z,1,,0,54,51.2,35.6,45
2017-11-29T05:47:24.724Z,,,,54,56.2,35.6,35
2017-11-29T05:47:34.726Z,,,,54,55.9,35.6,29
2017-11-29T05:47:44.737Z,,,,54,55.1,35.6,
2017-11-29T05:47:54.724Z,,,,54,56.2,35.6,30
2017-11-29T05:48:04.749Z,,,,54,56.7,35.6,29
2017-11-29T05:48:14.729Z,,,,54,57,35.6,
2017-11-29T05:48:24.723Z,,,,54,57.1,35.6,
2017-11-29T05:48:34.734Z,,,,54,57.2,35.6,
2017-11-29T05:48:44.735Z,,,,54,57.3,35.5,
2017-11-29T05:48:54.725Z,,,,54,57.4,35.5,
2017-11-29T05:49:04.735Z,,,,54,57.6,35.5,30
2017-11-29T05:49:14.731Z,,,,54,57.7,35.5,29
2017-11-29T05:49:24.726Z,,,,54,57.8,35.5,
2017-11-29T05:49:34.726Z,,,,54,58,35.5,29
2017-11-29T05:49:44.732Z,,,,54,,35.5,
2017-11-29T05:49:54.734Z,,,,54,58.2,35.5,
2017-11-29T05:50:04.730Z,,,,54,58.3,35.5,
2017-11-29T05:50:14.727Z,,,,54,,35.5,
2017-11-29T05:50:24.727Z,,,,54,58.4,35.5,
2017-11-29T05:50:34.724Z,,,,54,58.5,35.5,30
2017-11-29T05:50:44.727Z,,,,54,58.6,35.5,29
2017-11-29T05:50:54.729Z,,,,54,58.7,35.4,
2017-11-29T05:51:04.727Z,,,,54,58.8,35.4,
2017-11-29T05:51:14.731Z,,,,54,58.9,35.4,
2017-11-29T05:51:24.728Z,,,,54,59,35.4,
2017-11-29T05:51:34.726Z,,,,54,,35.4,
2017-11-29T05:51:44.727Z,,,,54,59.1,35.4,30
2017-11-29T05:51:54.726Z,,,,54,59.3,35.4,29
2017-11-29T05:52:04.729Z,,,,54,59.4,35.4,
2017-11-29T05:52:14.730Z,,,,54,,35.4,
2017-11-29T05:52:24.729Z,,,,54,59.5,35.4,
2017-11-29T05:52:34.753Z,,,,54,59.6,35.4,
2017-11-29T05:52:44.727Z,,,,54,59.7,35.4,
2017-11-29T05:52:54.731Z,,,,54,,35.4,
2017-11-29T05:53:04.729Z,,,,54,59.8,35.4,
2017-11-29T05:53:14.744Z,,,,54,60,35.4,30
2017-11-29T05:53:24.729Z,,,,54,,35.4,29
2017-11-29T05:53:34.730Z,,,,54,60.1,35.4,
2017-11-29T05:53:44.728Z,,,,54,,35.4,
2017-11-29T05:53:54.731Z,,,,54,60.2,35.4,
2017-11-29T05:54:04.727Z,,,,54,60.4,35.4,30
2017-11-29T05:54:14.731Z,,,,54,60.5,35.4,29
2017-11-29T05:54:24.731Z,,,,54,,35.4,
2017-11-29T05:54:34.727Z,,,,54,60.6,35.4,
2017-11-29T05:54:44.727Z,,,,54,60.7,35.4,
2017-11-29T05:54:54.730Z,,,,54,60.8,35.4,30
2017-11-29T05:55:04.731Z,,,,54,60.9,35.4,29
2017-11-29T05:55:14.736Z,,,,54,61.1,35.4,29
2017-11-29T05:55:24.742Z,,,,54,,35.4,
2017-11-29T05:55:34.728Z,,,,54,61.2,35.4,
2017-11-29T05:55:44.733Z,,,,54,,35.4,30
2017-11-29T05:55:59.844Z,,,,54,61.3,35.4,29
2017-11-29T05:56:04.748Z,,,,54,61.4,35.4,
2017-11-29T05:56:19.818Z,,,,54,61.5,35.4,
2017-11-29T05:56:24.743Z,,,,54,,35.4,
2017-11-29T05:56:39.823Z,,,,54,61.6,35.4,
2017-11-29T05:56:44.733Z,,,,54,61.8,35.4,
2017-11-29T05:56:54.740Z,,,,54,,35.4,
2017-11-29T05:57:04.738Z,,,,54,61.9,35.4,
2017-11-29T05:57:14.733Z,,,,54,62,35.4,
2017-11-29T05:57:24.751Z,,,,54,,35.4,
2017-11-29T05:57:34.742Z,,,,54,62.1,35.4,30
2017-11-29T05:57:44.733Z,,,,54,,35.4,29
2017-11-29T05:57:54.834Z,,,,54,62.2,35.4,
2017-11-29T05:58:04.729Z,,,,54,62.4,35.4,
2017-11-29T05:58:14.776Z,,,,54,,35.5,
2017-11-29T05:58:24.737Z,,,,54,62.5,35.5,
2017-11-29T05:58:34.729Z,,,,54,,35.5,
2017-11-29T05:58:44.733Z,,,,54,62.6,35.5,
2017-11-29T05:58:54.729Z,,,,54,62.7,35.5,
2017-11-29T05:59:04.736Z,,,,54,,35.5,
2017-11-29T05:59:14.734Z,,,,54,62.8,35.5,
2017-11-29T05:59:24.732Z,,,,54,,35.5,
2017-11-29T05:59:39.827Z,,,,54,62.9,35.5,
2017-11-29T05:59:44.730Z,,,,54,63.1,35.5,
2017-11-29T05:59:54.733Z,,,,54,63.1,35.5,
2017-11-29T06:00:04.736Z,,,,54,,35.5,30
2017-11-29T06:00:14.736Z,,,,54,63.2,35.5,29
2017-11-29T06:00:24.732Z,,,,54,,35.6,
2017-11-29T06:00:34.733Z,,,,54,63.3,35.6,
2017-11-29T06:00:44.732Z,,,,54,,35.6,
2017-11-29T06:00:54.743Z,,,,54,63.4,35.6,
2017-11-29T06:01:04.734Z,,,,54,,35.6,30
2017-11-29T06:01:14.736Z,,,,54,63.5,35.6,29
2017-11-29T06:01:24.734Z,,,,54,,35.6,
2017-11-29T06:01:34.731Z,,,,54,63.6,35.6,
2017-11-29T06:01:44.738Z,,,,54,,35.6,
2017-11-29T06:01:54.734Z,,,,54,,35.6,
2017-11-29T06:02:04.734Z,,,,54,63.8,35.6,
2017-11-29T06:02:14.735Z,,,,54,,35.6,
2017-11-29T06:02:27.715Z,,,,54,63.9,35.7,
2017-11-29T06:02:34.737Z,,,,54,,35.7,
2017-11-29T06:02:44.742Z,1,,0,54,62.7,35.7,0
2017-11-29T06:02:54.734Z,,,,54,60.9,35.7,
2017-11-29T06:03:04.735Z,,,,54,59.9,35.7,
2017-11-29T06:03:14.735Z,,,,54,58.9,35.7,
2017-11-29T06:03:24.735Z,,,,54,57.9,35.7,
2017-11-29T06:03:34.736Z,,,,54,57.7,35.7,
2017-11-29T06:03:44.731Z,,,,54,56.9,35.7,
2017-11-29T06:03:54.737Z,,,,54,56.4,35.7,
2017-11-29T06:04:04.741Z,,,,54,55.9,35.7,
2017-11-29T06:04:14.738Z,,,,54,55.3,35.8,
2017-11-29T06:04:24.757Z,,,,54,54.9,35.8,
2017-11-29T06:04:34.734Z,,,,54,54.4,35.8,
2017-11-29T06:04:44.737Z,,,,54,53.9,35.8,
2017-11-29T06:04:54.740Z,,,,54,53.6,35.8,
2017-11-29T06:05:04.734Z,,,,54,53.3,35.8,
2017-11-29T06:05:14.739Z,,,,54,52.9,35.8,
2017-11-29T06:05:24.743Z,,,,54,52.7,35.8,
2017-11-29T06:05:34.733Z,,,,54,52.3,35.8,
2017-11-29T06:05:44.797Z,,,,54,52,35.8,
2017-11-29T06:05:54.744Z,,,,54,,35.8,
2017-11-29T06:06:04.734Z,,,,54,,35.8,
2017-11-29T06:06:14.736Z,,,,54,51.9,35.8,
2017-11-29T06:06:24.735Z,,,,54,,35.8,
2017-11-29T06:06:34.737Z,0,0,2,54,51.5,44.4,81
2017-11-29T06:06:44.735Z,,,,54,53,48.4,79
2017-11-29T06:06:54.735Z,,,,54,53.9,50.3,51
2017-11-29T06:07:04.740Z,,,,54,53.1,50.6,
2017-11-29T06:07:14.751Z,,,,54,53.2,50.8,56
2017-11-29T06:07:24.743Z,,,,54,53.8,51.6,50
2017-11-29T06:07:34.740Z,,,,54,54,52.1,50
2017-11-29T06:07:44.736Z,,,,54,54.5,52.5,53
2017-11-29T06:07:54.733Z,,,,54,55.1,52.7,57
2017-11-29T06:08:04.734Z,,,,54,56,53.3,58
2017-11-29T06:08:14.740Z,,,,54,56.1,53.7,59
2017-11-29T06:08:24.739Z,,,,54,56.5,54.1,
2017-11-29T06:08:34.736Z,,,,54,56.8,54.2,
2017-11-29T06:08:44.734Z,,,,54,,54.6,51
2017-11-29T06:08:54.737Z,,,,54,56.4,54.3,53
2017-11-29T06:09:04.736Z,,,,54,56.3,54.3,51
2017-11-29T06:09:14.738Z,,,,54,56.1,54.1,52
2017-11-29T06:09:24.737Z,,,,54,,54,53
2017-11-29T06:09:34.738Z,,,,54,56,53.9,
2017-11-29T06:09:44.743Z,,,,54,,53.8,55
2017-11-29T06:09:54.737Z,,,,54,,53.7,57
2017-11-29T06:10:04.738Z,,,,54,56.2,53.8,56
2017-11-29T06:10:14.872Z,,,,54,56.3,54,55
2017-11-29T06:10:24.737Z,,,,54,,54.2,54
2017-11-29T06:10:34.739Z,,,,54,56.2,54.2,53
2017-11-29T06:10:44.744Z,,,,54,56.1,54.1,54
2017-11-29T06:10:54.739Z,,,,54,55.9,53.8,55
2017-11-29T06:11:04.737Z,,,,54,55.7,53.6,57
2017-11-29T06:11:14.737Z,,,,54,55.9,53.5,60
2017-11-29T06:11:24.747Z,,,,54,56,53.5,61
2017-11-29T06:11:34.739Z,,,,54,56.1,53.7,
2017-11-29T06:11:44.738Z,,,,54,56.3,54,60
2017-11-29T06:11:54.736Z,,,,54,56.5,54.4,58
2017-11-29T06:12:04.741Z,0,,0,54,54.9,54.4,0
2017-11-29T06:12:14.744Z,,,,54,54.9,54,
2017-11-29T06:12:24.739Z,,,,54,51.9,53.8,
2017-11-29T06:12:34.757Z,,,,54,51.6,53.6,
2017-11-29T06:12:44.745Z,,,,54,53,53.4,
2017-11-29T06:12:54.741Z,,,,54,54.4,53.2,
2017-11-29T06:13:04.742Z,1,61,0,54,55.2,53,
2017-11-29T06:13:14.737Z,,,,54,55.4,52.7,
2017-11-29T06:13:24.750Z,,,,54,55.6,52.5,
2017-11-29T06:13:34.739Z,,,,54,55.7,52.3,
2017-11-29T06:13:44.741Z,,,,54,55.9,52.1,
2017-11-29T06:13:54.740Z,,,,54,,51.9,
2017-11-29T06:14:04.739Z,,,,54,,51.7,
2017-11-29T06:14:14.743Z,,,,54,56,51.5,
2017-11-29T06:14:24.746Z,,,,54,,51.3,
2017-11-29T06:14:34.743Z,,,,54,,51.1,
2017-11-29T06:14:44.738Z,,,,54,,50.9,
2017-11-29T06:14:54.742Z,,,,54,,50.8,
2017-11-29T06:15:04.749Z,,,,54,,50.6,
2017-11-29T06:15:14.739Z,,,,54,,50.4,
2017-11-29T06:15:24.744Z,,,,54,,50.2,
2017-11-29T06:15:34.744Z,,,,54,,50,
2017-11-29T06:15:44.742Z,,,,54,,49.9,
2017-11-29T06:15:54.739Z,,,,54,,49.7,
2017-11-29T06:16:04.745Z,,,,54,,49.4,
2017-11-29T06:16:14.746Z,,,,54,,49.2,
2017-11-29T06:16:24.740Z,,,,54,,49,
2017-11-29T06:16:34.740Z,,,,54,,48.9,
2017-11-29T06:16:44.739Z,,,,54,55.9,48.7,
2017-11-29T06:16:54.752Z,,,,54,,48.5,
2017-11-29T06:17:04.741Z,,,,54,,48.4,
2017-11-29T06:17:14.745Z,,,,54,,48.2,
2017-11-29T06:17:24.742Z,,,,54,,48,
2017-11-29T06:17:34.742Z,,,,54,55.7,47.9,
2017-11-29T06:17:44.742Z,,,,54,,47.7,
2017-11-29T06:17:54.773Z,,,,54,,47.5,
2017-11-29T06:18:04.745Z,,,,54,55.6,47.4,
2017-11-29T06:18:14.758Z,,,,54,,47.2,
2017-11-29T06:18:24.745Z,,,,54,,47,
2017-11-29T06:18:34.748Z,,,,54,55.5,46.9,
2017-11-29T06:18:44.748Z,,,,54,,46.7,
2017-11-29T06:18:54.744Z,,,,54,55.4,46.6,
2017-11-29T06:19:04.769Z,,,,54,,46.4,
2017-11-29T06:19:14.753Z,1,,0,54,55.1,46.3,44
2017-11-29T06:19:24.752Z,,,,54,57.9,46.1,35
2017-11-29T06:19:34.742Z,,,,54,53.9,46,29
2017-11-29T06:19:44.743Z,,,,54,54.1,45.8,
2017-11-29T06:19:54.749Z,,,,54,54.7,45.7,30
2017-11-29T06:20:04.740Z,,,,54,54.3,45.6,29
2017-11-29T06:20:14.759Z,,,,54,53.8,45.4,
2017-11-29T06:20:24.745Z,,,,54,52.9,45.3,
2017-11-29T06:20:34.744Z,,,,54,52.7,45.1,
2017-11-29T06:20:44.743Z,,,,54,51.9,45,
2017-11-29T06:20:54.750Z,,,,54,51.7,44.9,
2017-11-29T06:21:04.748Z,,,,54,51.4,44.8,
2017-11-29T06:21:14.749Z,,,,54,51.1,44.6,
2017-11-29T06:21:24.744Z,,,,54,50.9,44.4,
2017-11-29T06:21:34.750Z,0,0,2,54,51.2,49.9,33
2017-11-29T06:21:44.765Z,0,,0,54,49.7,45.3,0
2017-11-29T06:21:54.744Z,,,,54,49.4,50.4,
2017-11-29T06:22:04.742Z,,,,54,51,49.8,
2017-11-29T06:22:14.747Z,,,,54,51.4,50.2,
2017-11-29T06:22:24.743Z,,,,54,51.6,50.5,
2017-11-29T06:22:34.745Z,,,,54,51.7,50.4,
2017-11-29T06:22:44.757Z,0,0,2,54,51.5,49.6,
2017-11-29T06:22:54.750Z,,,,54,48.1,42.7,30
2017-11-29T06:23:04.745Z,,,,54,48,47.3,45
2017-11-29T06:23:14.765Z,0,,0,54,48.7,48.1,0
2017-11-29T06:23:29.793Z,,,,54,48.5,48.3,
2017-11-29T06:23:34.745Z,,,,54,49,48.5,
2017-11-29T06:23:44.746Z,,,,54,49.4,48.7,
2017-11-29T06:23:54.749Z,,,,54,,48.5,
2017-11-29T06:24:04.747Z,,,,54,,48.3,
2017-11-29T06:24:14.753Z,1,61,0,54,49.3,48.2,
2017-11-29T06:24:24.752Z,1,,0,54,52.2,48,38
2017-11-29T06:24:34.757Z,,,,54,52.9,47.8,29
2017-11-29T06:24:44.759Z,,,,54,50.9,47.7,
2017-11-29T06:24:54.745Z,,,,54,50.9,47.5,
2017-11-29T06:25:04.749Z,,,,54,,47.4,
2017-11-29T06:25:14.750Z,,,,54,50.4,47.2,
2017-11-29T06:25:24.751Z,,,,54,49.9,47,
2017-11-29T06:25:34.746Z,,,,54,49.8,46.9,
2017-11-29T06:25:44.746Z,,,,54,49.6,46.7,
2017-11-29T06:25:54.745Z,,,,54,49.5,46.6,
2017-11-29T06:26:04.747Z,,,,54,,46.4,30
2017-11-29T06:26:14.745Z,,,,54,,46.2,29
2017-11-29T06:26:24.745Z,,,,54,,46.1,
2017-11-29T06:26:39.085Z,,,,54,,46,
2017-11-29T06:26:44.746Z,,,,54,49.6,45.8,
2017-11-29T06:26:54.745Z,,,,54,49.7,45.7,
2017-11-29T06:27:04.746Z,,,,54,,45.5,
2017-11-29T06:27:14.750Z,,,,54,49.8,45.3,
2017-11-29T06:27:24.770Z,,,,54,50,45.2,
2017-11-29T06:27:34.796Z,,,,54,50.1,45.1,
2017-11-29T06:27:44.772Z,,,,54,50.2,44.9,30
2017-11-29T06:27:54.776Z,,,,54,50.4,44.8,29
2017-11-29T06:28:04.777Z,,,,54,50.5,44.6,
2017-11-29T06:28:14.799Z,,,,54,50.7,44.4,
2017-11-29T06:28:24.767Z,,,,54,51,44.3,
2017-11-29T06:28:34.765Z,,,,54,51.1,44.1,
2017-11-29T06:28:44.751Z,,,,54,51.2,44,
2017-11-29T06:28:54.757Z,,,,54,51.4,43.9,30
2017-11-29T06:29:04.748Z,,,,54,51.5,43.7,29
2017-11-29T06:29:14.790Z,,,,54,51.7,43.6,
2017-11-29T06:29:24.762Z,,,,54,52,43.5,
2017-11-29T06:29:34.812Z,,,,54,,43.3,30
2017-11-29T06:29:44.763Z,,,,54,52.2,43.2,29
2017-11-29T06:29:54.750Z,,,,54,52.3,43.1,
2017-11-29T06:30:04.746Z,,,,54,52.6,43,
2017-11-29T06:30:14.748Z,,,,54,52.7,42.9,
2017-11-29T06:30:24.748Z,,,,54,52.8,42.7,
2017-11-29T06:30:34.755Z,,,,54,53,42.6,29
2017-11-29T06:30:44.750Z,,,,54,,42.5,
2017-11-29T06:30:54.750Z,,,,54,53.2,42.4,
2017-11-29T06:31:04.748Z,,,,54,53.3,42.3,
2017-11-29T06:31:14.829Z,,,,54,53.4,42.2,
2017-11-29T06:31:24.772Z,,,,54,53.5,42.1,
2017-11-29T06:31:34.748Z,1,61,0,54,53.6,42,29
2017-11-29T06:31:44.749Z,,,,54,53.7,41.9,
2017-11-29T06:31:54.749Z,,,,54,53.8,41.8,
2017-11-29T06:32:04.750Z,,,,54,,41.7,
2017-11-29T06:32:14.754Z,,,,54,54,41.6,
2017-11-29T06:32:24.754Z,,,,54,,41.5,
2017-11-29T06:32:34.752Z,,,,54,54.1,41.4,
2017-11-29T06:32:44.758Z,,,,54,,41.3,
2017-11-29T06:32:54.751Z,,,,54,54.3,41.2,
2017-11-29T06:33:04.748Z,,,,54,,41.1,
2017-11-29T06:33:14.783Z,,,,54,54.4,40.9,
2017-11-29T06:33:24.751Z,,,,54,54.5,40.8,30
2017-11-29T06:33:34.751Z,,,,54,,40.8,29
2017-11-29T06:33:44.750Z,,,,54,54.6,40.7,
2017-11-29T06:33:54.754Z,,,,54,54.7,40.6,
2017-11-29T06:34:04.751Z,,,,54,,40.5,
2017-11-29T06:34:14.752Z,,,,54,54.8,40.4,
2017-11-29T06:34:24.754Z,,,,54,54.9,40.4,
2017-11-29T06:34:34.753Z,,,,54,55,40.3,
2017-11-29T06:34:44.763Z,,,,54,,40.2,
2017-11-29T06:34:54.754Z,,,,54,55.1,40.1,
2017-11-29T06:35:04.753Z,,,,54,,40.1,
2017-11-29T06:35:14.770Z,,,,54,55.2,40,
2017-11-29T06:35:24.759Z,,,,54,55.3,39.9,
2017-11-29T06:35:34.754Z,,,,54,,39.9,
2017-11-29T06:35:44.759Z,,,,54,55.4,39.8,
2017-11-29T06:35:54.751Z,,,,54,,39.8,
2017-11-29T06:36:04.753Z,,,,54,55.5,39.7,30
2017-11-29T06:36:14.765Z,,,,54,,39.6,29
2017-11-29T06:36:24.750Z,,,,54,,39.6,
2017-11-29T06:36:34.753Z,,,,54,55.6,39.5,
2017-11-29T06:36:44.752Z,,,,54,,39.5,
2017-11-29T06:36:54.752Z,,,,54,,39.4,
2017-11-29T06:37:04.753Z,,,,54,55.7,39.4,
2017-11-29T06:37:14.756Z,,,,54,,39.3,
2017-11-29T06:37:24.753Z,,,,54,55.9,39.3,30
2017-11-29T06:37:34.756Z,,,,54,,39.3,29
2017-11-29T06:37:44.751Z,,,,54,56,39.2,30
2017-11-29T06:37:59.844Z,,,,54,,39.2,29
2017-11-29T06:38:04.753Z,,,,54,,39.2,
2017-11-29T06:38:14.777Z,,,,54,56.1,39.1,
2017-11-29T06:38:24.786Z,,,,54,,39.1,
2017-11-29T06:38:34.759Z,,,,54,,39.1,
2017-11-29T06:38:44.759Z,,,,54,56.2,38.9,
2017-11-29T06:38:54.769Z,,,,54,,38.9,
2017-11-29T06:39:04.760Z,,,,54,56.3,38.9,
2017-11-29T06:39:14.763Z,,,,54,,38.9,
2017-11-29T06:39:24.756Z,,,,54,56.4,38.8,
2017-11-29T06:39:34.753Z,,,,54,,38.8,
2017-11-29T06:39:44.753Z,,,,54,56.5,38.8,
2017-11-29T06:39:54.753Z,,,,54,,38.8,
2017-11-29T06:40:04.755Z,,,,54,,38.8,
2017-11-29T06:40:14.759Z,,,,54,56.6,38.8,
2017-11-29T06:40:24.757Z,,,,54,,38.7,
2017-11-29T06:40:34.756Z,,,,54,56.7,38.7,30
2017-11-29T06:40:44.758Z,,,,54,56.8,38.7,29
2017-11-29T06:40:54.759Z,,,,54,,38.7,
2017-11-29T06:41:04.759Z,,,,54,56.9,38.7,
2017-11-29T06:41:14.753Z,,,,54,57,38.7,
2017-11-29T06:41:24.788Z,,,,54,57,38.7,
2017-11-29T06:41:34.776Z,,,,54,,38.7,
2017-11-29T06:41:44.755Z,,,,54,57.1,38.7,
2017-11-29T06:41:54.757Z,,,,54,57.2,38.7,
2017-11-29T06:42:04.753Z,,,,54,,38.7,
