Time,HwActive,HwTOutlet,ChActive,PrimT,ActPow,PrimTSet,HwTSet
2017-11-08T11:14:45.638Z,,48,,62.7,,,54
2017-11-08T11:14:55.577Z,,47.9,,62.8,,,54
2017-11-08T11:15:05.672Z,,47.8,,62.9,,,54
2017-11-08T11:15:15.658Z,,47.7,,63.1,30,,54
2017-11-08T11:15:25.527Z,,47.6,,63.2,29,,54
2017-11-08T11:15:35.588Z,,47.4,,,,,54
2017-11-08T11:15:45.575Z,,47.3,,63.3,,,54
2017-11-08T11:15:55.509Z,,47.2,,63.4,,,54
2017-11-08T11:16:05.522Z,,47.1,,63.5,,,54
2017-11-08T11:16:15.517Z,,47,,63.6,,,54
2017-11-08T11:16:25.514Z,,46.8,,63.8,30,,54
2017-11-08T11:16:35.527Z,,46.7,,,,,54
2017-11-08T11:16:45.525Z,,46.6,,64,29,,54
2017-11-08T11:16:55.509Z,,46.5,,,,,54
2017-11-08T11:17:05.533Z,,46.4,,64.1,30,,54
2017-11-08T11:17:15.530Z,,46.3,,64.2,29,,54
2017-11-08T11:17:25.518Z,,46.2,,,,,54
2017-11-08T11:17:35.530Z,,46.1,,64.4,,,54
2017-11-08T11:17:45.509Z,,46,,64.5,,,54
2017-11-08T11:17:55.614Z,,45.9,,64.6,,,54
2017-11-08T11:18:05.562Z,,45.8,,64.7,,,54
2017-11-08T11:18:15.593Z,,45.7,,,,,54
2017-11-08T11:18:25.509Z,,45.6,,64.8,,,54
2017-11-08T11:18:35.539Z,0,45.5,2,64.9,,,54
2017-11-08T11:18:45.565Z,0,45.4,2,62.8,0,,54
2017-11-08T11:18:55.523Z,,45.4,,61.5,,,54
2017-11-08T11:19:05.525Z,,45.3,,59.9,,,54
2017-11-08T11:19:15.540Z,,45.2,,58.9,,,54
2017-11-08T11:19:25.670Z,,45.1,,58.4,,,54
2017-11-08T11:19:35.571Z,,45,,57.4,,,54
2017-11-08T11:19:45.564Z,,44.9,,56.8,,,54
2017-11-08T11:19:55.645Z,,44.9,,55.9,,,54
2017-11-08T11:20:05.543Z,,44.8,,55.5,,,54
2017-11-08T11:20:15.545Z,,44.7,,54.8,,,54
2017-11-08T11:20:25.542Z,0,44.6,2,58.1,40,,54
2017-11-08T11:20:35.539Z,,44.4,,58.9,32,,54
2017-11-08T11:20:45.512Z,,44.4,,59,30,,54
2017-11-08T11:20:55.541Z,,44.3,,60.1,29,,54
2017-11-08T11:21:05.522Z,,44.2,,61.1,,,54
2017-11-08T11:21:15.534Z,,44.1,,61.4,,,54
2017-11-08T11:21:25.522Z,,44.1,,62,30,,54
2017-11-08T11:21:35.543Z,,44,,62.6,29,,54
2017-11-08T11:21:45.534Z,,43.9,,63.1,,,54
2017-11-08T11:21:55.523Z,,43.8,,63.4,,,54
2017-11-08T11:22:05.521Z,,43.8,,63.8,,,54
2017-11-08T11:22:15.527Z,,43.7,,64,29,,54
2017-11-08T11:22:25.547Z,,43.6,,64.2,30,,54
2017-11-08T11:22:35.520Z,,43.6,,64.5,29,,54
2017-11-08T11:22:45.522Z,,43.5,,64.7,,,54
2017-11-08T11:22:55.545Z,,43.4,,64.8,,,54
2017-11-08T11:23:05.528Z,0,43.4,2,63.9,0,,54
2017-11-08T11:23:15.530Z,,43.3,,61.8,,,54
2017-11-08T11:23:25.515Z,,43.2,,60.9,,,54
2017-11-08T11:23:35.515Z,,43.2,,59.7,,,54
2017-11-08T11:23:45.515Z,,43.1,,58.7,,,54
2017-11-08T11:23:55.537Z,,43.1,,57.8,,,54
2017-11-08T11:24:05.539Z,,43,,56.9,,,54
2017-11-08T11:24:15.657Z,,42.9,,56.4,,,54
2017-11-08T11:24:25.540Z,,42.9,,55.7,,,54
2017-11-08T11:24:35.596Z,,42.8,,55.2,,,54
2017-11-08T11:24:45.546Z,,42.8,,54.7,,,54
2017-11-08T11:24:55.521Z,,42.7,,54.3,,,54
2017-11-08T11:25:05.543Z,,42.7,,53.9,,,54
2017-11-08T11:25:15.574Z,,42.6,,53.4,,,54
2017-11-08T11:25:25.599Z,0,42.5,2,57.1,37,,54
2017-11-08T11:25:35.540Z,,42.5,,57.8,31,,54
2017-11-08T11:25:45.585Z,,42.4,,58,29,,54
2017-11-08T11:25:55.621Z,,42.4,,59.1,29,,54
2017-11-08T11:26:05.636Z,,42.3,,60,,,54
2017-11-08T11:26:15.555Z,,42.3,,60.5,,,54
2017-11-08T11:26:25.613Z,,42.2,,61.1,,,54
2017-11-08T11:26:35.564Z,,42.2,,61.6,30,,54
2017-11-08T11:26:45.570Z,,42.1,,62.1,29,,54
2017-11-08T11:26:55.548Z,,42.1,,62.5,,,54
2017-11-08T11:27:05.547Z,,42,,63.1,,,54
2017-11-08T11:27:15.627Z,,42,,63.2,30,,54
2017-11-08T11:27:25.546Z,,41.9,,63.4,29,,54
2017-11-08T11:27:35.519Z,,41.9,,63.6,,,54
2017-11-08T11:27:45.518Z,,41.8,,63.9,,,54
2017-11-08T11:27:55.629Z,,41.8,,64,,,54
2017-11-08T11:28:05.563Z,,41.7,,64.2,,,54
2017-11-08T11:28:15.592Z,,41.7,,64.4,,,54
2017-11-08T11:28:25.643Z,,41.7,,64.5,,,54
2017-11-08T11:28:35.571Z,,41.6,,64.6,,,54
2017-11-08T11:28:45.546Z,,41.6,,64.7,,,54
2017-11-08T11:28:55.586Z,,41.5,,,,,54
2017-11-08T11:29:05.550Z,,41.5,,64.8,,,54
2017-11-08T11:29:15.650Z,,41.4,,64.9,30,,54
2017-11-08T11:29:25.684Z,0,41.4,2,64.9,0,,54
2017-11-08T11:29:35.582Z,,41.4,,61.8,,,54
2017-11-08T11:29:45.569Z,,41.3,,60.9,,,54
2017-11-08T11:29:55.573Z,,41.3,,59.7,,,54
2017-11-08T11:30:05.537Z,,41.3,,58.8,,,54
2017-11-08T11:30:15.534Z,,41.2,,57.9,,,54
2017-11-08T11:30:25.540Z,,41.2,,56.9,,,54
2017-11-08T11:30:35.553Z,,41.1,,56.5,,,54
2017-11-08T11:30:45.524Z,1,54.9,0,56,39,0,54
2017-11-08T11:30:55.538Z,0,26.7,0,55.2,0,,54
2017-11-08T11:31:05.521Z,,30.3,,55,,,54
2017-11-08T11:31:15.528Z,,41.5,,55.4,,,54
2017-11-08T11:31:25.544Z,,47.8,,55.6,,,54
2017-11-08T11:31:35.571Z,,51.4,,55.7,,,54
2017-11-08T11:31:45.558Z,,53,,,,,54
2017-11-08T11:31:55.546Z,0,53.6,2,56,44,61,54
2017-11-08T11:32:05.689Z,,53.4,,61.2,32,,54
2017-11-08T11:32:15.521Z,,53,,60.9,29,,54
2017-11-08T11:32:25.625Z,,52.2,,60.1,,,54
2017-11-08T11:32:35.596Z,,51.3,,61.1,,,54
2017-11-08T11:32:45.537Z,,50,,61.3,,,54
2017-11-08T11:32:55.549Z,,48.6,,61.5,,,54
2017-11-08T11:33:15.468Z,,47.4,,61.8,30,,54
2017-11-08T11:33:15.902Z,,46.1,,62,29,,54
2017-11-08T11:33:25.562Z,,45.1,,62.1,,,54
2017-11-08T11:33:35.635Z,,43.8,,62.4,,,54
2017-11-08T11:33:45.539Z,,43.1,,62.5,,,54
2017-11-08T11:33:55.556Z,,42.4,,62.7,,,54
2017-11-08T11:34:05.558Z,,42,,62.8,,,54
2017-11-08T11:34:15.579Z,,41.5,,63.1,,,54
2017-11-08T11:34:25.535Z,,41.2,,63.2,,,54
2017-11-08T11:34:35.616Z,,40.4,,63.4,,,54
2017-11-08T11:34:45.546Z,,39.7,,63.5,,,54
2017-11-08T11:34:55.555Z,,39.2,,63.6,,,54
2017-11-08T11:35:05.557Z,,38.7,,63.8,,,54
2017-11-08T11:35:15.542Z,,38.6,,63.9,30,,54
2017-11-08T11:35:25.623Z,,38.3,,64,29,,54
2017-11-08T11:35:35.536Z,,37.9,,64.1,,,54
2017-11-08T11:35:45.668Z,,37.9,,,,,54
2017-11-08T11:35:55.557Z,,37.7,,64.2,,,54
2017-11-08T11:36:05.535Z,,37.2,,,,,54
2017-11-08T11:36:15.689Z,,36.8,,64.4,,,54
2017-11-08T11:36:25.627Z,,36.6,,,,,54
2017-11-08T11:36:35.602Z,,36.5,,64.5,,,54
2017-11-08T11:36:45.591Z,,36.2,,,,,54
2017-11-08T11:36:55.716Z,,36.2,,64.6,,,54
2017-11-08T11:37:15.660Z,,36,,,,,54
2017-11-08T11:37:15.769Z,,36,,,,,54
2017-11-08T11:37:25.603Z,,35.6,,,30,,54
2017-11-08T11:37:40.771Z,,35.4,,,30,,54
2017-11-08T11:37:45.644Z,,35.2,,,,,54
2017-11-08T11:37:55.873Z,,34.8,,,29,,54
2017-11-08T11:38:05.655Z,,34.8,,,,,54
2017-11-08T11:38:15.703Z,,34.1,,,,,54
2017-11-08T11:38:25.916Z,,34.1,,,,,54
2017-11-08T11:38:35.653Z,,33.9,,64.5,,,54
2017-11-08T11:38:45.561Z,,33.9,,,,,54
2017-11-08T11:38:55.657Z,,33.7,,,,,54
2017-11-08T11:39:05.645Z,,33.5,,,,,54
2017-11-08T11:39:15.913Z,,33.3,,,30,,54
2017-11-08T11:39:25.622Z,,33.1,,,,,54
2017-11-08T11:39:35.619Z,,33.2,,,29,,54
2017-11-08T11:39:45.617Z,,32.9,,64.6,,,54
2017-11-08T11:39:55.593Z,,33.1,,,,,54
2017-11-08T11:40:05.635Z,,33.1,,,,,54
2017-11-08T11:40:15.625Z,,32.8,,64.7,,,54
2017-11-08T11:40:25.715Z,,32.7,,,,,54
2017-11-08T11:40:35.640Z,,33.1,,64.8,,,54
2017-11-08T11:40:45.742Z,0,32.7,2,64.8,0,,54
2017-11-08T11:40:55.624Z,,32.8,,61.8,,,54
2017-11-08T11:41:05.577Z,,32.8,,60.9,,,54
2017-11-08T11:41:15.665Z,,32.7,,59.8,,,54
2017-11-08T11:41:26.037Z,,32.9,,58.9,,,54
2017-11-08T11:41:35.993Z,,32.8,,58.3,,,54
2017-11-08T11:41:45.690Z,,33.2,,57.6,,,54
2017-11-08T11:41:55.663Z,,33.1,,56.9,,,54
2017-11-08T11:42:05.618Z,,32.8,,56.4,,,54
2017-11-08T11:42:15.590Z,,32.8,,55.9,,,54
2017-11-08T11:42:25.618Z,,32.7,,55.4,,,54
2017-11-08T11:42:35.625Z,,32.6,,54.9,,,54
2017-11-08T11:42:45.667Z,0,32.5,2,58,40,,54
2017-11-08T11:42:55.716Z,,32.3,,59,32,,54
2017-11-08T11:43:05.696Z,,32.3,,59,29,,54
2017-11-08T11:43:15.697Z,,32.3,,60.2,30,,54
2017-11-08T11:43:25.543Z,,32.4,,61.1,29,,54
2017-11-08T11:43:35.666Z,,32.3,,61.5,,,54
2017-11-08T11:43:45.613Z,,32.3,,62.2,30,,54
2017-11-08T11:43:55.698Z,,32.1,,62.7,29,,54
2017-11-08T11:44:05.810Z,,31.8,,63.2,,,54
2017-11-08T11:44:15.701Z,,32,,63.5,,,54
2017-11-08T11:44:25.690Z,,31.9,,64,,,54
2017-11-08T11:44:35.671Z,,32,,64.2,30,,54
2017-11-08T11:44:45.626Z,,32,,64.5,29,,54
2017-11-08T11:44:55.716Z,,32,,64.7,,,54
2017-11-08T11:45:05.641Z,,31.9,,65.1,,,54
2017-11-08T11:45:15.735Z,0,31.6,2,62.9,0,,54
2017-11-08T11:45:25.771Z,,31.8,,61.4,,,54
2017-11-08T11:45:36.087Z,,31.8,,59.9,,,54
2017-11-08T11:45:45.944Z,,31.6,,58.9,,,54
2017-11-08T11:45:55.948Z,,32,,58.5,,,54
2017-11-08T11:46:05.930Z,,31.4,,57.7,,,54
2017-11-08T11:46:15.825Z,,31.5,,56.9,,,54
2017-11-08T11:46:25.791Z,,32.1,,56.3,,,54
2017-11-08T11:46:35.757Z,,31.8,,55.7,,,54
2017-11-08T11:46:45.707Z,,31.4,,55.2,,,54
2017-11-08T11:46:55.712Z,,31,,54.8,,,54
2017-11-08T11:47:05.637Z,,30.7,,54.4,,,54
2017-11-08T11:47:15.657Z,,30.7,,53.9,,,54
2017-11-08T11:47:25.668Z,,30.8,,53.7,,,54
2017-11-08T11:47:35.659Z,,30.8,,53.3,,,54
2017-11-08T11:47:45.608Z,0,31,2,56.1,41,,54
2017-11-08T11:47:55.688Z,,31.2,,57.6,34,,54
2017-11-08T11:48:05.631Z,,30.7,,58,29,,54
2017-11-08T11:48:15.652Z,,30.6,,59,,,54
2017-11-08T11:48:25.607Z,,30,,59.6,,,54
2017-11-08T11:48:35.669Z,,30,,60.1,,,54
2017-11-08T11:48:45.715Z,,30.1,,61.1,30,,54
2017-11-08T11:48:55.555Z,,30.1,,61.4,29,,54
2017-11-08T11:49:06.074Z,,30.1,,62,,,54
2017-11-08T11:49:15.708Z,,30.2,,62.2,,,54
2017-11-08T11:49:25.705Z,,30.1,,62.7,30,,54
2017-11-08T11:49:35.597Z,,30.2,,63.1,29,,54
2017-11-08T11:49:45.718Z,,30.1,,63.3,,,54
2017-11-08T11:49:55.656Z,,30.1,,63.5,,,54
2017-11-08T11:50:05.672Z,,30.1,,63.8,30,,54
2017-11-08T11:50:15.688Z,,30.1,,64,29,,54
2017-11-08T11:50:25.681Z,,30.2,,64.2,,,54
2017-11-08T11:50:35.658Z,,30.3,,64.4,,,54
2017-11-08T11:50:45.676Z,,30.3,,64.5,,,54
2017-11-08T11:50:55.638Z,,30.4,,64.7,,,54
2017-11-08T11:51:05.655Z,,30.4,,64.8,,,54
2017-11-08T11:51:15.655Z,,30.6,,64.9,,,54
2017-11-08T11:51:25.693Z,0,30.6,2,62.9,0,,54
2017-11-08T11:51:35.678Z,,30.8,,61.5,,,54
2017-11-08T11:51:45.647Z,,30.4,,60.7,,,54
2017-11-08T11:51:55.671Z,,30.8,,58.9,,,54
2017-11-08T11:52:05.610Z,,30.7,,58.4,,,54
2017-11-08T11:52:15.641Z,,30.6,,57.6,,,54
2017-11-08T11:52:25.632Z,,30.6,,56.8,,,54
2017-11-08T11:52:35.729Z,,31.5,,55.9,,,54
2017-11-08T11:52:45.711Z,,31.4,,55.5,,,54
2017-11-08T11:52:55.717Z,0,31,2,54.8,,,54
2017-11-08T11:53:05.704Z,,30.6,,58.1,40,,54
2017-11-08T11:53:15.674Z,,30.2,,58.8,29,,54
2017-11-08T11:53:25.580Z,,29.8,,59.1,,,54
2017-11-08T11:53:35.724Z,,30.3,,60.2,29,,54
2017-11-08T11:53:45.614Z,,30.1,,60.7,,,54
2017-11-08T11:53:55.713Z,,29.8,,61.4,30,,54
2017-11-08T11:54:05.634Z,,30.1,,62,29,,54
2017-11-08T11:54:15.684Z,,30.2,,62.5,30,,54
2017-11-08T11:54:25.671Z,,30,,63.1,30,,54
2017-11-08T11:54:35.675Z,,30,,63.3,29,,54
2017-11-08T11:54:45.690Z,,30.1,,63.6,,,54
2017-11-08T11:54:55.676Z,,30.1,,64,30,,54
2017-11-08T11:55:05.657Z,,30.1,,64.2,29,,54
2017-11-08T11:55:15.674Z,,30.1,,64.5,,,54
2017-11-08T11:55:25.658Z,,30.2,,64.7,30,,54
2017-11-08T11:55:35.652Z,,30.2,,64.8,29,,54
2017-11-08T11:55:45.619Z,0,30.3,2,63.9,0,,54
2017-11-08T11:55:55.618Z,,30.3,,61.9,,,54
2017-11-08T11:56:05.668Z,,30.3,,60.9,,,54
2017-11-08T11:56:15.550Z,,30.6,,59.8,,,54
2017-11-08T11:56:25.604Z,,30.4,,58.8,,,54
2017-11-08T11:56:35.536Z,,30.7,,57.9,,,54
2017-11-08T11:56:45.532Z,,30.1,,56.9,,,54
2017-11-08T11:56:55.549Z,,30.3,,56.5,,,54
2017-11-08T11:57:05.548Z,,30.3,,55.9,,,54
2017-11-08T11:57:15.541Z,,30.1,,55.3,,,54
2017-11-08T11:57:25.545Z,,30.6,,54.8,,,54
2017-11-08T11:57:35.631Z,,30.6,,54.4,,,54
2017-11-08T11:57:45.550Z,,30.6,,53.9,,,54
2017-11-08T11:57:55.561Z,0,30.4,2,53.5,,,54
2017-11-08T11:58:05.549Z,,29.8,,57,39,,54
2017-11-08T11:58:15.532Z,,29.6,,57.9,29,,54
2017-11-08T11:58:25.544Z,,29.6,,58.2,,,54
2017-11-08T11:58:35.536Z,,29.3,,59.5,30,,54
2017-11-08T11:58:45.546Z,,29.5,,60,29,,54
2017-11-08T11:58:55.648Z,0,29.6,2,61.1,29,61,54
2017-11-08T11:59:05.553Z,,29.5,,61.4,30,,54
2017-11-08T11:59:15.540Z,,29.8,,62,29,,54
2017-11-08T11:59:25.550Z,,29.6,,62.4,,,54
2017-11-08T11:59:35.537Z,,29.7,,62.8,,,54
2017-11-08T11:59:45.540Z,,29.8,,63.2,,,54
2017-11-08T11:59:55.540Z,,29.7,,63.5,,,54
2017-11-08T12:00:05.553Z,,29.7,,63.8,,,54
2017-11-08T12:00:15.534Z,,30.1,,64,,,54
2017-11-08T12:00:25.547Z,,29.8,,64.2,,,54
2017-11-08T12:00:35.545Z,,30,,64.5,,,54
2017-11-08T12:00:45.580Z,,29.7,,64.6,,,54
2017-11-08T12:00:55.576Z,,30,,64.8,,,54
2017-11-08T12:01:05.538Z,0,30,2,64.8,0,,54
2017-11-08T12:01:15.549Z,,30.1,,61.9,,,54
2017-11-08T12:01:25.547Z,,30.2,,60.9,,,54
2017-11-08T12:01:35.556Z,,30.1,,59.9,,,54
2017-11-08T12:01:45.620Z,,30.1,,58.8,,,54
2017-11-08T12:01:55.552Z,,30.4,,57.9,,,54
2017-11-08T12:02:05.591Z,,30.2,,57.2,,,54
2017-11-08T12:02:15.574Z,,29.7,,56.6,,,54
2017-11-08T12:02:25.546Z,1,24.2,0,56.1,41,0,54
2017-11-08T12:02:35.573Z,,53.3,,55.2,50,,54
2017-11-08T12:02:45.566Z,,51.9,,55.2,53,,54
2017-11-08T12:02:55.617Z,0,51.8,0,54.3,0,,54
2017-11-08T12:03:05.593Z,,51.5,,54.3,,,54
2017-11-08T12:03:15.545Z,,51.3,,55.4,,,54
2017-11-08T12:03:25.550Z,,51.1,,55.7,,,54
2017-11-08T12:03:35.551Z,,50.8,,,,,54
2017-11-08T12:03:45.568Z,,50.6,,,,,54
2017-11-08T12:03:55.539Z,0,50.4,2,55.9,44,61,54
2017-11-08T12:04:05.537Z,,50.1,,60.1,34,,54
2017-11-08T12:04:15.555Z,,49.9,,59.9,29,,54
2017-11-08T12:04:25.547Z,,49.7,,59.5,,,54
2017-11-08T12:04:35.546Z,,49.3,,61.1,30,,54
2017-11-08T12:04:45.541Z,,49.2,,61.4,29,,54
2017-11-08T12:04:55.553Z,,48.9,,61.6,,,54
2017-11-08T12:05:05.542Z,,48.8,,62,30,,54
2017-11-08T12:05:15.628Z,,48.6,,62.1,29,,54
2017-11-08T12:05:25.536Z,,48.5,,62.4,,,54
2017-11-08T12:05:35.544Z,,48.3,,62.6,30,,54
2017-11-08T12:05:45.545Z,,48.3,,62.7,29,,54
2017-11-08T12:05:55.552Z,,48.2,,63.1,30,,54
2017-11-08T12:06:05.535Z,,48.2,,63.2,,,54
2017-11-08T12:06:15.535Z,,48.3,,63.3,,,54
2017-11-08T12:06:25.708Z,,48.4,,63.5,29,,54
2017-11-08T12:06:35.561Z,,48.5,,63.6,,,54
2017-11-08T12:06:45.550Z,,48.7,,63.9,,,54
2017-11-08T12:06:55.553Z,,48.8,,64,,,54
2017-11-08T12:07:05.543Z,,49,,64.2,,,54
2017-11-08T12:07:15.585Z,,49.1,,64.5,,,54
2017-11-08T12:07:25.547Z,,49.3,,64.6,,,54
2017-11-08T12:07:35.585Z,,49.4,,64.7,,,54
2017-11-08T12:07:45.543Z,,49.7,,64.9,,,54
2017-11-08T12:07:55.646Z,0,49.9,2,63.9,0,,54
2017-11-08T12:08:05.549Z,,50,,61.8,,,54
2017-11-08T12:08:15.569Z,,50.2,,60.9,,,54
2017-11-08T12:08:25.570Z,,50.4,,59.7,,,54
2017-11-08T12:08:35.598Z,,50.6,,58.7,,,54
2017-11-08T12:08:45.542Z,,50.7,,57.9,,,54
2017-11-08T12:08:55.561Z,,50.9,,56.9,,,54
2017-11-08T12:09:05.541Z,,51,,56.4,,,54
2017-11-08T12:09:15.555Z,,51.1,,55.7,,,54
2017-11-08T12:09:25.552Z,,51.2,,55.1,,,54
2017-11-08T12:09:35.564Z,0,51.3,2,57.1,42,,54
2017-11-08T12:09:45.559Z,,51.4,,58.7,34,,54
2017-11-08T12:09:56.172Z,,51.4,,59,29,,54
2017-11-08T12:10:05.621Z,,51.5,,60,,,54
2017-11-08T12:10:15.622Z,,51.5,,60.6,,,54
2017-11-08T12:10:25.655Z,,51.6,,61.2,,,54
2017-11-08T12:10:36.132Z,,51.6,,62,30,,54
2017-11-08T12:10:45.639Z,,51.5,,62.4,29,,54
2017-11-08T12:10:55.846Z,,51.5,,63.1,,,54
2017-11-08T12:11:05.591Z,,51.5,,63.3,,,54
2017-11-08T12:11:15.598Z,,51.6,,63.6,,,54
2017-11-08T12:11:25.587Z,,51.6,,64,,,54
2017-11-08T12:11:35.575Z,,51.6,,64.4,30,,54
2017-11-08T12:11:45.543Z,,51.6,,64.6,29,,54
2017-11-08T12:11:55.553Z,,51.6,,64.7,,,54
2017-11-08T12:12:05.562Z,0,51.6,2,64.9,0,,54
2017-11-08T12:12:15.547Z,,51.7,,62.5,,,54
2017-11-08T12:12:30.604Z,,51.7,,61.4,,,54
2017-11-08T12:12:35.567Z,,51.8,,59.9,,,54
2017-11-08T12:12:45.697Z,,51.9,,58.9,,,54
2017-11-08T12:12:55.547Z,,52,,58.3,,,54
2017-11-08T12:13:05.559Z,,52,,57.6,,,54
2017-11-08T12:13:15.557Z,,52.1,,56.8,,,54
2017-11-08T12:13:25.618Z,,52.1,,56.2,,,54
2017-11-08T12:13:35.558Z,,52.1,,55.6,,,54
2017-11-08T12:13:45.549Z,,52.1,,54.9,,,54
2017-11-08T12:13:55.563Z,,52.1,,54.7,,,54
2017-11-08T12:14:05.552Z,,52.1,,54.1,,,54
2017-11-08T12:14:15.548Z,,52.1,,53.8,,,54
2017-11-08T12:14:25.583Z,,52,,53.5,,,54
2017-11-08T12:14:35.566Z,0,52,2,55.3,43,,54
2017-11-08T12:14:45.557Z,,52,,57.6,34,,54
2017-11-08T12:14:55.563Z,,51.9,,58,30,,54
2017-11-08T12:15:05.545Z,,51.8,,59,29,,54
2017-11-08T12:15:15.574Z,,51.7,,59.6,,,54
2017-11-08T12:15:25.555Z,,51.6,,60.4,,,54
2017-11-08T12:15:35.552Z,,51.6,,61.2,29,,54
2017-11-08T12:15:45.551Z,,51.5,,61.6,,,54
2017-11-08T12:15:55.544Z,,51.5,,62.1,29,,54
2017-11-08T12:16:05.548Z,,51.5,,62.6,,,54
2017-11-08T12:16:15.580Z,,51.4,,63.1,,,54
2017-11-08T12:16:25.563Z,,51.4,,63.3,,,54
2017-11-08T12:16:35.658Z,,51.4,,63.6,,,54
2017-11-08T12:16:45.561Z,,51.4,,64,,,54
2017-11-08T12:16:55.552Z,,51.5,,64.1,,,54
2017-11-08T12:17:05.551Z,,51.5,,64.4,,,54
2017-11-08T12:17:15.561Z,,51.5,,64.6,,,54
2017-11-08T12:17:25.589Z,,51.6,,64.7,,,54
2017-11-08T12:17:35.549Z,,51.7,,64.9,,,54
2017-11-08T12:17:45.556Z,0,51.7,2,62.9,0,,54
2017-11-08T12:17:55.553Z,,51.8,,61.5,,,54
2017-11-08T12:18:05.557Z,,51.8,,60.7,,,54
2017-11-08T12:18:15.573Z,,51.8,,58.9,,,54
2017-11-08T12:18:25.610Z,,51.9,,58.4,,,54
2017-11-08T12:18:35.553Z,,51.9,,57.6,,,54
2017-11-08T12:18:45.560Z,,51.9,,56.8,,,54
2017-11-08T12:18:55.552Z,,51.9,,55.9,,,54
2017-11-08T12:19:05.564Z,,51.9,,55.5,,,54
2017-11-08T12:19:15.561Z,,51.8,,54.9,,,54
2017-11-08T12:19:25.556Z,,51.8,,54.5,,,54
2017-11-08T12:19:35.599Z,0,51.7,2,56.1,43,,54
2017-11-08T12:19:45.564Z,,51.6,,58.3,34,,54
2017-11-08T12:19:55.553Z,,51.5,,58.2,29,,54
2017-11-08T12:20:06.086Z,,51.5,,59.4,29,,54
2017-11-08T12:20:15.545Z,,51.4,,60.1,,,54
2017-11-08T12:20:25.546Z,,51.3,,61.1,30,,54
2017-11-08T12:20:35.593Z,,51.2,,61.5,29,,54
2017-11-08T12:20:45.706Z,,51.2,,62,,,54
2017-11-08T12:20:55.565Z,,51.2,,62.6,,,54
2017-11-08T12:21:05.564Z,,51.2,,63.1,,,54
2017-11-08T12:21:15.553Z,,51.1,,63.4,,,54
2017-11-08T12:21:25.556Z,,51.1,,63.6,,,54
2017-11-08T12:21:35.591Z,,51.1,,64,,,54
2017-11-08T12:21:45.772Z,,51.2,,64.2,,,54
2017-11-08T12:21:55.595Z,,51.2,,64.5,,,54
2017-11-08T12:22:05.565Z,,51.2,,64.6,,,54
2017-11-08T12:22:15.545Z,,51.3,,64.8,30,,54
2017-11-08T12:22:25.586Z,0,51.3,2,63.9,0,,54
2017-11-08T12:22:35.738Z,,51.4,,61.8,,,54
2017-11-08T12:22:45.573Z,,51.4,,60.9,,,54
2017-11-08T12:22:55.559Z,,51.4,,59.8,,,54
2017-11-08T12:23:05.554Z,,51.4,,58.8,,,54
2017-11-08T12:23:15.551Z,,51.4,,57.9,,,54
2017-11-08T12:23:25.635Z,,51.4,,56.9,,,54
2017-11-08T12:23:35.634Z,,51.4,,56.5,,,54
2017-11-08T12:23:45.631Z,,51.3,,55.7,,,54
2017-11-08T12:23:55.628Z,,51.3,,55.3,,,54
2017-11-08T12:24:05.627Z,,51.2,,54.8,,,54
2017-11-08T12:24:15.590Z,,51.1,,54.4,,,54
2017-11-08T12:24:25.617Z,,51,,53.9,,,54
2017-11-08T12:24:35.587Z,0,50.9,2,56.2,42,,54
2017-11-08T12:24:45.640Z,,50.8,,58,33,,54
2017-11-08T12:24:55.619Z,,50.7,,58,29,,54
2017-11-08T12:25:05.554Z,,50.6,,59.1,,,54
2017-11-08T12:25:15.560Z,,50.5,,60,29,,54
2017-11-08T12:25:25.614Z,,50.4,,60.5,,,54
2017-11-08T12:25:35.562Z,,50.3,,61.3,29,,54
2017-11-08T12:25:45.714Z,,50.3,,62,29,,54
2017-11-08T12:25:55.566Z,,50.3,,62.4,,,54
2017-11-08T12:26:06.471Z,,50.3,,62.7,,,54
2017-11-08T12:26:15.548Z,,50.3,,63.2,,,54
2017-11-08T12:26:25.554Z,,50.3,,63.4,,,54
2017-11-08T12:26:35.553Z,,50.3,,63.8,30,,54
2017-11-08T12:26:45.556Z,,50.3,,64,30,,54
2017-11-08T12:26:55.561Z,,50.3,,64.2,29,,54
2017-11-08T12:27:05.602Z,,50.3,,64.5,,,54
2017-11-08T12:27:15.613Z,,50.4,,64.7,,,54
2017-11-08T12:27:25.579Z,,50.4,,64.8,,,54
2017-11-08T12:27:35.548Z,0,50.4,2,63.9,0,,54
2017-11-08T12:27:45.566Z,,50.4,,61.8,,,54
2017-11-08T12:27:55.575Z,,50.4,,60.9,,,54
2017-11-08T12:28:10.661Z,,50.5,,59.7,,,54
2017-11-08T12:28:15.569Z,,50.5,,58.7,,,54
2017-11-08T12:28:25.794Z,,50.5,,57.8,,,54
2017-11-08T12:28:35.562Z,,50.5,,56.9,,,54
2017-11-08T12:28:45.561Z,,50.5,,56.4,,,54
2017-11-08T12:28:55.564Z,,50.5,,55.7,,,54
2017-11-08T12:29:05.600Z,,50.4,,55.2,,,54
2017-11-08T12:29:15.566Z,,50.3,,54.7,,,54
2017-11-08T12:29:25.573Z,,50.2,,54.3,,,54
2017-11-08T12:29:35.582Z,0,50.1,2,56,43,,54
2017-11-08T12:29:45.575Z,,50,,58.1,34,,54
2017-11-08T12:29:55.653Z,,49.9,,,29,,54
