Time,PrimTSet,ActPow,HwActive,PrimT,HwTOutlet,HwTSet,ChActive
2018-01-04T06:23:07.360Z,,,,,12.6,54,
2018-01-04T06:23:17.363Z,,,,,12.6,54,
2018-01-04T06:23:27.357Z,,,,,12.5,54,
2018-01-04T06:23:37.356Z,,,,,12.5,54,
2018-01-04T06:23:47.354Z,,,,,12.5,54,
2018-01-04T06:23:57.360Z,,,,,12.3,54,
2018-01-04T06:24:07.364Z,,,,,12.3,54,
2018-01-04T06:24:17.387Z,,,,38.1,12.3,54,
2018-01-04T06:24:27.360Z,,,,,12.3,54,
2018-01-04T06:24:37.356Z,,,,,12.3,54,
2018-01-04T06:24:47.367Z,,,,38,12.2,54,
2018-01-04T06:24:57.357Z,,,,,12.2,54,
2018-01-04T06:25:07.363Z,,,,,12.2,54,
2018-01-04T06:25:17.359Z,,,,,12.2,54,
2018-01-04T06:25:27.361Z,,,,,12.2,54,
2018-01-04T06:25:37.359Z,,,,,12.2,54,
2018-01-04T06:25:47.357Z,,,,,12,54,
2018-01-04T06:25:57.385Z,,,,,12,54,
2018-01-04T06:26:07.365Z,,,,,12,54,
2018-01-04T06:26:17.373Z,,42,0,40.3,12,54,2
2018-01-04T06:26:27.416Z,,31,,43,12.5,54,
2018-01-04T06:26:37.361Z,,30,,41.8,13.2,54,
2018-01-04T06:26:47.360Z,,29,,42,14.7,54,
2018-01-04T06:26:57.361Z,,,,42.7,15.4,54,
2018-01-04T06:27:07.362Z,,30,,42.9,16.2,54,
2018-01-04T06:27:17.359Z,,29,,43,16.7,54,
2018-01-04T06:27:27.364Z,,,,,17,54,
2018-01-04T06:27:37.364Z,,,,43.1,17.3,54,
2018-01-04T06:27:47.360Z,,,,,17.5,54,
2018-01-04T06:27:57.360Z,,,,43.2,17.7,54,
2018-01-04T06:28:07.361Z,,,,43.3,17.5,54,
2018-01-04T06:28:17.375Z,,,,43.4,17.7,54,
2018-01-04T06:28:27.359Z,,,,43.5,17.8,54,
2018-01-04T06:28:37.363Z,,,,43.6,17.8,54,
2018-01-04T06:28:47.501Z,,,,43.7,17.9,54,
2018-01-04T06:28:57.361Z,,,,,17.9,54,
2018-01-04T06:29:07.363Z,,,,,17.9,54,
2018-01-04T06:29:17.384Z,,,,,18.1,54,
2018-01-04T06:29:27.359Z,,,,,17.9,54,
2018-01-04T06:29:37.361Z,,,,,18.1,54,
2018-01-04T06:29:47.364Z,,,,,17.9,54,
2018-01-04T06:29:57.361Z,,,,43.8,17.9,54,
2018-01-04T06:30:07.362Z,,30,,43.9,17.9,54,
2018-01-04T06:30:17.360Z,,29,,44,17.9,54,
2018-01-04T06:30:32.428Z,,,,,18.1,54,
2018-01-04T06:30:37.365Z,,,,44.1,18.1,54,
2018-01-04T06:30:47.488Z,,,,44.2,18.2,54,
2018-01-04T06:30:57.362Z,,,,44.3,18.2,54,
2018-01-04T06:31:07.372Z,,,,44.4,18.4,54,
2018-01-04T06:31:17.363Z,,,,44.5,18.2,54,
2018-01-04T06:31:27.365Z,,,,44.6,18.2,54,
2018-01-04T06:31:37.360Z,,,,,18.2,54,
2018-01-04T06:31:47.368Z,,,,44.7,18.2,54,
2018-01-04T06:31:57.365Z,61,29,0,44.8,18.4,54,2
2018-01-04T06:32:07.367Z,,,,44.9,18.4,54,
2018-01-04T06:32:17.374Z,,,,45,18.5,54,
2018-01-04T06:32:27.365Z,,,,45.1,18.5,54,
2018-01-04T06:32:37.363Z,,,,45.2,18.4,54,
2018-01-04T06:32:47.365Z,,,,45.3,18.5,54,
2018-01-04T06:32:57.360Z,,,,45.4,18.5,54,
2018-01-04T06:33:07.361Z,,,,45.5,18.5,54,
2018-01-04T06:33:17.362Z,,,,45.6,18.6,54,
2018-01-04T06:33:27.368Z,,,,45.7,18.6,54,
2018-01-04T06:33:37.366Z,,,,45.8,18.6,54,
2018-01-04T06:33:47.364Z,,,,45.9,18.6,54,
2018-01-04T06:33:57.365Z,,,,,18.6,54,
2018-01-04T06:34:07.373Z,,30,,46,18.6,54,
2018-01-04T06:34:17.364Z,,29,,46.1,18.6,54,
2018-01-04T06:34:27.405Z,,,,46.2,18.8,54,
2018-01-04T06:34:37.369Z,,,,46.3,18.8,54,
2018-01-04T06:34:47.381Z,,,,,18.9,54,
2018-01-04T06:34:57.365Z,,,,46.4,18.8,54,
2018-01-04T06:35:07.369Z,,,,46.5,18.9,54,
2018-01-04T06:35:17.389Z,,,,46.6,18.9,54,
2018-01-04T06:35:27.373Z,,,,,18.9,54,
2018-01-04T06:35:37.361Z,,,,46.7,18.8,54,
2018-01-04T06:35:47.371Z,,,,46.8,18.8,54,
2018-01-04T06:35:57.376Z,,,,46.9,18.9,54,
2018-01-04T06:36:07.364Z,,,,47,19,54,
2018-01-04T06:36:17.363Z,,,,,19,54,
2018-01-04T06:36:27.364Z,,30,,47.1,19,54,
2018-01-04T06:36:37.362Z,,29,,47.2,19,54,
2018-01-04T06:36:47.362Z,,,,,19,54,
2018-01-04T06:36:57.390Z,,,,47.3,19,54,
2018-01-04T06:37:07.452Z,,,,47.4,19,54,
2018-01-04T06:37:17.459Z,,,,,19,54,
2018-01-04T06:37:27.426Z,,,,47.6,19.2,54,
2018-01-04T06:37:37.505Z,,,,47.7,19.3,54,
2018-01-04T06:37:47.480Z,,,,47.8,19.3,54,
2018-01-04T06:37:57.442Z,,,,,19.2,54,
2018-01-04T06:38:07.445Z,,,,47.9,19.2,54,
2018-01-04T06:38:17.440Z,,,,48,19.2,54,
2018-01-04T06:38:27.416Z,,,,,19.3,54,
2018-01-04T06:38:37.525Z,,,,48.1,19.2,54,
2018-01-04T06:38:47.425Z,,,,,19.4,54,
2018-01-04T06:38:57.460Z,,30,,48.2,19.4,54,
2018-01-04T06:39:07.598Z,,29,,48.3,19.4,54,
2018-01-04T06:39:17.377Z,,,,,19.4,54,
2018-01-04T06:39:27.369Z,,,,48.4,19.3,54,
2018-01-04T06:39:37.365Z,,30,,,19.3,54,
2018-01-04T06:39:47.370Z,,29,,48.5,19.2,54,
2018-01-04T06:39:57.366Z,,,,48.6,19.2,54,
2018-01-04T06:40:07.370Z,,,,,19.3,54,
2018-01-04T06:40:17.370Z,,0,0,46.9,19.3,54,2
2018-01-04T06:40:27.366Z,,,,45.6,18.9,54,
2018-01-04T06:40:37.405Z,,,,44.6,18.5,54,
2018-01-04T06:40:47.371Z,,,,43.9,18.1,54,
2018-01-04T06:40:57.366Z,,,,43.5,17.8,54,
2018-01-04T06:41:07.374Z,,,,42.9,17.5,54,
2018-01-04T06:41:17.367Z,,,,42.6,17.5,54,
2018-01-04T06:41:27.374Z,,,,42.1,17.3,54,
2018-01-04T06:41:37.367Z,,,,41.7,17.3,54,
2018-01-04T06:41:47.366Z,,,,41.4,17.1,54,
2018-01-04T06:41:57.370Z,,,,41.1,17.3,54,
2018-01-04T06:42:07.372Z,,,,40.9,17,54,
2018-01-04T06:42:17.535Z,,,,40.7,16.8,54,
2018-01-04T06:42:27.368Z,,,,40.5,16.8,54,
2018-01-04T06:42:37.368Z,,,,40.3,16.7,54,
2018-01-04T06:42:47.378Z,,,,40.2,16.5,54,
2018-01-04T06:42:57.365Z,,,,39.9,16.7,54,
2018-01-04T06:43:07.371Z,,,,39.8,16.5,54,
2018-01-04T06:43:17.400Z,,,,,16.4,54,
2018-01-04T06:43:27.420Z,,,,,16.2,54,
2018-01-04T06:43:37.395Z,,,,39.7,17.7,54,
2018-01-04T06:43:47.375Z,,,,,17.3,54,
2018-01-04T06:43:57.388Z,,,,,16.4,54,
2018-01-04T06:44:07.372Z,,,,,15.6,54,
2018-01-04T06:44:17.366Z,,,,,15,54,
2018-01-04T06:44:27.367Z,,,,,14.7,54,
2018-01-04T06:44:37.368Z,,,,39.8,14.3,54,
2018-01-04T06:44:47.369Z,,,,,14.2,54,
2018-01-04T06:44:57.368Z,,,,,14,54,
2018-01-04T06:45:07.370Z,,,,39.9,13.7,54,
2018-01-04T06:45:17.370Z,,,,40,13.7,54,
2018-01-04T06:45:27.370Z,,,,,13.4,54,
2018-01-04T06:45:37.372Z,,,,40.1,13.4,54,
2018-01-04T06:45:47.371Z,,,,,13.2,54,
2018-01-04T06:45:57.371Z,,,,40.2,13.2,54,
2018-01-04T06:46:07.400Z,,,,,13.2,54,
2018-01-04T06:46:17.372Z,,,,,13.1,54,
2018-01-04T06:46:27.371Z,,,,40.3,13.1,54,
2018-01-04T06:46:37.386Z,,,,,12.9,54,
2018-01-04T06:46:47.372Z,,,,,12.9,54,
2018-01-04T06:46:57.372Z,,,,,12.8,54,
2018-01-04T06:47:07.408Z,,,,,12.8,54,
2018-01-04T06:47:17.369Z,,,,40.4,12.8,54,
2018-01-04T06:47:27.370Z,,,,,12.8,54,
2018-01-04T06:47:37.368Z,,,,,12.8,54,
2018-01-04T06:47:47.371Z,,,,40.3,12.6,54,
2018-01-04T06:47:57.369Z,,,,40.4,12.5,54,
2018-01-04T06:48:07.376Z,,,,40.3,12.5,54,
2018-01-04T06:48:17.372Z,,,,40.4,12.5,54,
2018-01-04T06:48:27.369Z,,,,,12.5,54,
2018-01-04T06:48:37.375Z,,,,,12.5,54,
2018-01-04T06:48:47.384Z,,,,40.3,12.5,54,
2018-01-04T06:48:57.371Z,,,,,12.3,54,
2018-01-04T06:49:07.375Z,,,,,12.3,54,
2018-01-04T06:49:17.410Z,,,,,12.3,54,
2018-01-04T06:49:27.374Z,,,,,12.3,54,
2018-01-04T06:49:37.387Z,,,,,12.3,54,
2018-01-04T06:49:52.476Z,,,,,12.3,54,
2018-01-04T06:49:57.370Z,,,,,12.2,54,
2018-01-04T06:50:07.376Z,,,,40.2,12.2,54,
2018-01-04T06:50:17.371Z,,,,,12.2,54,
2018-01-04T06:50:27.374Z,,,,,12.2,54,
2018-01-04T06:50:37.372Z,,,,,12.2,54,
2018-01-04T06:50:47.373Z,,,,,12.2,54,
2018-01-04T06:50:57.372Z,,,,,12.2,54,
2018-01-04T06:51:07.374Z,,,,40.1,12,54,
2018-01-04T06:51:17.376Z,,,,,12.2,54,
2018-01-04T06:51:27.377Z,,,,,12,54,
2018-01-04T06:51:37.379Z,,,,,12,54,
2018-01-04T06:51:47.669Z,,,,,12,54,
2018-01-04T06:51:57.440Z,,40,0,43,12,54,2
2018-01-04T06:52:07.385Z,,31,,44.8,12.6,54,
2018-01-04T06:52:17.394Z,,29,,42.9,13.6,54,
2018-01-04T06:52:27.386Z,,,,43.6,14.8,54,
2018-01-04T06:52:37.390Z,,29,,44.2,15.7,54,
2018-01-04T06:52:47.382Z,,,,44,16.7,54,
2018-01-04T06:52:57.381Z,,,,44.1,17.1,54,
2018-01-04T06:53:07.435Z,,,,44,17.5,54,
2018-01-04T06:53:17.381Z,,,,,17.7,54,
2018-01-04T06:53:27.379Z,,,,,17.8,54,
2018-01-04T06:53:37.429Z,,,,44.1,17.8,54,
2018-01-04T06:53:47.373Z,,,,,17.9,54,
2018-01-04T06:53:57.388Z,,,,44.2,17.9,54,
2018-01-04T06:54:07.377Z,,,,,18.1,54,
2018-01-04T06:54:17.379Z,,,,,18.1,54,
2018-01-04T06:54:27.379Z,,,,44.3,18.1,54,
2018-01-04T06:54:37.447Z,,,,,18.2,54,
2018-01-04T06:54:47.436Z,,,,,18.1,54,
2018-01-04T06:54:57.395Z,,,,,18.2,54,
2018-01-04T06:55:07.379Z,,,,,18.2,54,
2018-01-04T06:55:17.378Z,,,,,18.4,54,
2018-01-04T06:55:27.373Z,,,,44.4,18.2,54,
2018-01-04T06:55:37.534Z,,,,,18.4,54,
2018-01-04T06:55:47.524Z,,,,44.5,18.5,54,
2018-01-04T06:55:57.382Z,,,,44.6,18.5,54,
2018-01-04T06:56:07.385Z,,,,44.7,18.5,54,
2018-01-04T06:56:17.548Z,,,,44.8,18.5,54,
2018-01-04T06:56:27.568Z,,30,,44.9,18.5,54,
2018-01-04T06:56:37.562Z,,29,,45,18.5,54,
2018-01-04T06:56:47.547Z,,,,45.1,18.5,54,
2018-01-04T06:56:57.447Z,,,,,18.5,54,
2018-01-04T06:57:07.453Z,,,,45.3,18.5,54,
2018-01-04T06:57:17.389Z,,,,45.4,18.6,54,
2018-01-04T06:57:27.390Z,,,,45.5,18.6,54,
2018-01-04T06:57:37.376Z,,,,45.6,18.6,54,
2018-01-04T06:57:47.423Z,,,,45.7,18.6,54,
2018-01-04T06:57:57.376Z,,,,45.8,18.8,54,
2018-01-04T06:58:07.378Z,,,,45.9,18.9,54,
2018-01-04T06:58:17.379Z,,,,46,18.8,54,
2018-01-04T06:58:27.384Z,,,,46.1,18.8,54,
2018-01-04T06:58:37.376Z,,,,46.2,18.8,54,
2018-01-04T06:58:47.375Z,,,,46.3,18.8,54,
2018-01-04T06:58:57.382Z,,,,46.4,18.8,54,
2018-01-04T06:59:07.400Z,,,,46.5,18.8,54,
2018-01-04T06:59:17.378Z,,,,,18.9,54,
2018-01-04T06:59:27.378Z,,,,46.6,18.9,54,
2018-01-04T06:59:37.376Z,,,,46.7,19,54,
2018-01-04T06:59:47.377Z,,,,46.8,18.9,54,
2018-01-04T06:59:57.385Z,,30,,46.9,19,54,
2018-01-04T07:00:07.383Z,,29,,47,19,54,
2018-01-04T07:00:17.378Z,,0,0,45.8,19,54,2
2018-01-04T07:00:27.526Z,,,,43.9,18.8,54,
2018-01-04T07:00:37.680Z,,,,43.4,18.4,54,
2018-01-04T07:00:47.381Z,,,,42.7,17.9,54,
2018-01-04T07:00:57.378Z,,,,41.8,17.8,54,
2018-01-04T07:01:07.389Z,,,,41.4,17.5,54,
2018-01-04T07:01:17.379Z,,,,40.9,17.1,54,
2018-01-04T07:01:27.379Z,,,,40.5,17.3,54,
2018-01-04T07:01:37.379Z,,,,40.2,17,54,
2018-01-04T07:01:47.383Z,,,,39.9,16.8,54,
2018-01-04T07:01:57.405Z,,,,39.6,16.8,54,
2018-01-04T07:02:07.383Z,,,,39.3,16.7,54,
2018-01-04T07:02:17.381Z,,,,39.1,16.7,54,
2018-01-04T07:02:27.383Z,,,,38.8,16.5,54,
2018-01-04T07:02:37.380Z,,,,38.7,16.5,54,
2018-01-04T07:02:47.382Z,,,,38.5,16.2,54,
2018-01-04T07:02:57.379Z,,,,38.4,16.4,54,
2018-01-04T07:03:07.388Z,,,,38.2,16.2,54,
2018-01-04T07:03:17.381Z,,,,38.1,16.1,54,
2018-01-04T07:03:27.378Z,,,,,15.6,54,
2018-01-04T07:03:37.380Z,,,,,17.3,54,
2018-01-04T07:03:47.391Z,,,,,17,54,
2018-01-04T07:03:57.390Z,,,,,16.2,54,
2018-01-04T07:04:07.385Z,,,,,15.4,54,
2018-01-04T07:04:17.393Z,,,,,15,54,
2018-01-04T07:04:27.384Z,,,,,14.3,54,
2018-01-04T07:04:37.383Z,,,,,14.2,54,
2018-01-04T07:04:47.392Z,,,,38.2,13.9,54,
2018-01-04T07:04:57.383Z,,,,,13.6,54,
2018-01-04T07:05:07.385Z,,,,38.3,13.6,54,
2018-01-04T07:05:17.382Z,,,,,13.6,54,
2018-01-04T07:05:27.384Z,,,,38.4,13.4,54,
2018-01-04T07:05:37.385Z,,,,,13.2,54,
2018-01-04T07:05:47.382Z,,,,38.5,13.1,54,
2018-01-04T07:05:57.379Z,,,,,13.1,54,
2018-01-04T07:06:07.385Z,,,,38.6,12.9,54,
2018-01-04T07:06:17.385Z,,,,,12.9,54,
2018-01-04T07:06:27.389Z,,,,,12.9,54,
2018-01-04T07:06:37.384Z,,,,38.7,12.8,54,
2018-01-04T07:06:47.476Z,,,,,12.8,54,
2018-01-04T07:06:57.386Z,,,,,12.8,54,
2018-01-04T07:07:07.401Z,,,,,12.6,54,
2018-01-04T07:07:17.391Z,,,,38.8,12.6,54,
2018-01-04T07:07:27.392Z,,,,,12.6,54,
2018-01-04T07:07:37.381Z,,,,,12.5,54,
2018-01-04T07:07:47.381Z,,,,,12.5,54,
2018-01-04T07:07:57.381Z,,,,,12.5,54,
2018-01-04T07:08:07.387Z,,,,,12.5,54,
2018-01-04T07:08:17.381Z,,,,,12.3,54,
2018-01-04T07:08:27.392Z,,,,,12.3,54,
2018-01-04T07:08:37.396Z,,,,,12.3,54,
2018-01-04T07:08:47.403Z,,,,38.7,12.3,54,
2018-01-04T07:08:57.403Z,,,,38.8,12.3,54,
2018-01-04T07:09:07.391Z,,,,38.7,12.3,54,
2018-01-04T07:09:17.385Z,,,,,12.2,54,
2018-01-04T07:09:27.394Z,,45,0,39.1,12.2,54,2
2018-01-04T07:09:37.404Z,,34,,43.3,12.6,54,
2018-01-04T07:09:47.388Z,,29,,42.8,13.4,54,
2018-01-04T07:09:57.413Z,,,,42.2,14.7,54,
2018-01-04T07:10:07.400Z,,30,,43.6,15.6,54,
2018-01-04T07:10:17.389Z,,,,,16.2,54,
2018-01-04T07:10:27.389Z,,,,43.7,16.8,54,
2018-01-04T07:10:37.385Z,,29,,43.8,17.3,54,
2018-01-04T07:10:47.404Z,,,,,17.5,54,
2018-01-04T07:10:57.404Z,,,,43.9,17.7,54,
2018-01-04T07:11:07.389Z,,29,,44,17.8,54,
2018-01-04T07:11:17.388Z,,,,,17.8,54,
2018-01-04T07:11:27.386Z,,,,44.1,17.9,54,
2018-01-04T07:11:37.384Z,,,,44.2,17.8,54,
2018-01-04T07:11:47.384Z,,,,,18.1,54,
2018-01-04T07:11:57.389Z,,,,44.3,18.1,54,
2018-01-04T07:12:07.386Z,,,,,18.2,54,
2018-01-04T07:12:17.411Z,,,,,18.4,54,
2018-01-04T07:12:27.387Z,,,,,18.4,54,
2018-01-04T07:12:37.388Z,,,,,18.4,54,
2018-01-04T07:12:47.391Z,,,,44.4,18.2,54,
2018-01-04T07:12:57.415Z,,,,,18.4,54,
2018-01-04T07:13:07.387Z,,,,44.5,18.5,54,
2018-01-04T07:13:17.397Z,,,,44.6,18.5,54,
2018-01-04T07:13:27.390Z,,,,44.7,18.5,54,
2018-01-04T07:13:37.384Z,,,,44.8,18.5,54,
2018-01-04T07:13:47.389Z,,30,,44.9,18.6,54,
2018-01-04T07:13:57.390Z,,29,,,18.6,54,
2018-01-04T07:14:07.392Z,,,,45,18.6,54,
2018-01-04T07:14:17.387Z,,,,45.1,18.6,54,
2018-01-04T07:14:27.390Z,,,,45.2,18.8,54,
2018-01-04T07:14:37.400Z,,,,45.3,18.8,54,
2018-01-04T07:14:47.387Z,,,,45.5,18.6,54,
2018-01-04T07:14:57.393Z,,,,,18.8,54,
2018-01-04T07:15:07.392Z,,,,45.6,18.6,54,
2018-01-04T07:15:17.396Z,,,,45.7,18.8,54,
2018-01-04T07:15:27.388Z,,30,,45.8,18.8,54,
2018-01-04T07:15:37.392Z,,29,,45.9,18.9,54,
2018-01-04T07:15:47.396Z,,,,46,18.9,54,
2018-01-04T07:15:57.405Z,,,,46.1,19,54,
2018-01-04T07:16:07.394Z,,,,46.2,19,54,
2018-01-04T07:16:17.394Z,,,,46.3,19,54,
2018-01-04T07:16:27.390Z,,0,0,44.9,19,54,2
2018-01-04T07:16:37.386Z,,,,43.4,18.8,54,
2018-01-04T07:16:47.390Z,,,,42.7,18.2,54,
2018-01-04T07:16:57.391Z,,,,41.9,17.9,54,
2018-01-04T07:17:07.396Z,,,,41.1,17.7,54,
2018-01-04T07:17:17.392Z,,,,40.7,17.4,54,
2018-01-04T07:17:27.394Z,,,,40.3,17.3,54,
2018-01-04T07:17:37.386Z,,,,39.9,17.3,54,
2018-01-04T07:17:47.386Z,,,,39.5,17,54,
2018-01-04T07:17:57.437Z,,,,39.2,17,54,
2018-01-04T07:18:07.420Z,,,,38.8,16.8,54,
2018-01-04T07:18:17.389Z,,,,38.6,16.7,54,
2018-01-04T07:18:27.386Z,,,,38.4,16.5,54,
2018-01-04T07:18:37.387Z,,,,38.2,16.4,54,
2018-01-04T07:18:47.387Z,,,,38.1,16.2,54,
2018-01-04T07:18:57.387Z,,,,37.9,16.2,54,
2018-01-04T07:19:07.462Z,,,,37.7,16.5,54,
2018-01-04T07:19:17.426Z,,42,0,40,16.8,54,2
2018-01-04T07:19:27.386Z,,31,,44.3,16.7,54,
2018-01-04T07:19:37.392Z,,29,,43.6,16.2,54,
2018-01-04T07:19:47.389Z,,,,44,16.5,54,
2018-01-04T07:19:57.388Z,,,,44.8,17.1,54,
2018-01-04T07:20:07.393Z,,,,45.2,17.5,54,
2018-01-04T07:20:17.407Z,,,,45.4,17.9,54,
2018-01-04T07:20:27.398Z,,,,45.7,18.2,54,
2018-01-04T07:20:37.426Z,,,,46,18.4,54,
2018-01-04T07:20:47.393Z,,,,46.2,18.5,54,
2018-01-04T07:20:57.389Z,,,,46.4,18.6,54,
2018-01-04T07:21:07.399Z,,,,46.6,18.8,54,
2018-01-04T07:21:17.410Z,,,,46.7,18.8,54,
2018-01-04T07:21:27.403Z,,,,46.8,18.9,54,
2018-01-04T07:21:37.448Z,,,,46.9,18.8,54,
2018-01-04T07:21:47.402Z,,,,47,18.9,54,
2018-01-04T07:21:57.457Z,,,,,19,54,
2018-01-04T07:22:07.399Z,,,,,19,54,
2018-01-04T07:22:17.431Z,,0,,,19,54,
2018-01-04T07:22:27.391Z,,,0,45.5,18.9,54,2
2018-01-04T07:22:37.389Z,,,,43.8,18.5,54,
2018-01-04T07:22:47.391Z,,,,42.9,18.1,54,
2018-01-04T07:22:57.391Z,,,,42.3,17.7,54,
2018-01-04T07:23:07.391Z,,,,41.5,17.4,54,
2018-01-04T07:23:17.452Z,,,,40.9,17.3,54,
2018-01-04T07:23:27.397Z,,,,40.6,17.1,54,
2018-01-04T07:23:37.393Z,,,,40.2,17,54,
2018-01-04T07:23:47.467Z,,,,39.9,16.4,54,
2018-01-04T07:23:57.482Z,,,,39.5,15.9,54,
2018-01-04T07:24:07.399Z,,,,39.2,16.2,54,
2018-01-04T07:24:17.409Z,,42,0,41.4,16.7,54,2
2018-01-04T07:24:27.434Z,,31,,43.7,17,54,
2018-01-04T07:24:37.423Z,,30,,43.5,17.4,54,
2018-01-04T07:24:47.395Z,,29,,44.6,17.7,54,
2018-01-04T07:24:57.392Z,,29,,45.1,18.1,54,
2018-01-04T07:25:07.394Z,,,,45.6,18.2,54,
2018-01-04T07:25:17.420Z,,,,46,18.4,54,
2018-01-04T07:25:27.430Z,,,,46.4,18.5,54,
2018-01-04T07:25:37.418Z,,,,46.7,18.8,54,
2018-01-04T07:25:47.395Z,,,,47,18.8,54,
2018-01-04T07:25:57.399Z,,,,47.2,18.9,54,
2018-01-04T07:26:07.390Z,,,,47.4,19,54,
2018-01-04T07:26:17.406Z,,,,47.7,19,54,
2018-01-04T07:26:27.396Z,,0,0,45.8,19,54,2
2018-01-04T07:26:37.395Z,,,,44.4,18.5,54,
2018-01-04T07:26:47.392Z,,,,43.6,17.9,54,
2018-01-04T07:26:57.396Z,,,,42.8,17.8,54,
2018-01-04T07:27:07.391Z,,,,41.9,17.4,54,
2018-01-04T07:27:17.393Z,,,,41.4,17.1,54,
2018-01-04T07:27:27.391Z,,,,40.9,17.1,54,
2018-01-04T07:27:37.396Z,,,,40.6,17,54,
2018-01-04T07:27:47.395Z,,,,40.2,16.8,54,
2018-01-04T07:27:57.393Z,,,,39.9,16.7,54,
2018-01-04T07:28:07.392Z,,,,39.6,16.7,54,
2018-01-04T07:28:17.398Z,,,,39.3,16.7,54,
2018-01-04T07:28:27.408Z,,,,39.1,16.7,54,
2018-01-04T07:28:37.395Z,,,,38.8,16.4,54,
2018-01-04T07:28:47.404Z,,,,38.6,16.4,54,
2018-01-04T07:28:57.413Z,,,,38.5,16.4,54,
2018-01-04T07:29:07.405Z,,,,38.3,16.2,54,
2018-01-04T07:29:17.394Z,,,,38.2,16.4,54,
2018-01-04T07:29:27.395Z,,,,38.1,16.5,54,
2018-01-04T07:29:37.475Z,,,,,16.1,54,
2018-01-04T07:29:47.394Z,,,,,17.3,54,
2018-01-04T07:29:57.440Z,,,,38,17.5,54,
2018-01-04T07:30:07.404Z,,,,,17,54,
2018-01-04T07:30:17.401Z,,,,,16.1,54,
2018-01-04T07:30:27.403Z,,,,,15.6,54,
2018-01-04T07:30:37.403Z,,,,,15.3,54,
2018-01-04T07:30:47.404Z,,,,38.1,14.8,54,
2018-01-04T07:30:57.403Z,,,,,14.7,54,
2018-01-04T07:31:07.403Z,,,,,14.3,54,
2018-01-04T07:31:17.403Z,,,,38.2,14,54,
2018-01-04T07:31:27.405Z,,,,,13.9,54,
2018-01-04T07:31:37.393Z,,,,38.3,13.7,54,
2018-01-04T07:31:47.429Z,,,,,13.7,54,
2018-01-04T07:31:57.402Z,61,0,0,38.4,13.6,54,2
2018-01-04T07:32:07.414Z,,,,,13.4,54,
2018-01-04T07:32:17.403Z,,,,,13.4,54,
2018-01-04T07:32:27.394Z,,,,38.5,13.2,54,
2018-01-04T07:32:37.490Z,,,,,13.1,54,
2018-01-04T07:32:47.419Z,,,,,12.9,54,
2018-01-04T07:32:57.402Z,,,,,12.8,54,
2018-01-04T07:33:07.403Z,,,,38.6,12.9,54,
2018-01-04T07:33:17.402Z,,,,,12.9,54,
2018-01-04T07:33:27.396Z,,,,,12.9,54,
2018-01-04T07:33:37.405Z,,,,,12.9,54,
2018-01-04T07:33:47.401Z,,,,,12.9,54,
2018-01-04T07:33:57.403Z,,,,,12.8,54,
2018-01-04T07:34:07.454Z,,,,,12.8,54,
2018-01-04T07:34:17.405Z,,,,,12.6,54,
2018-01-04T07:34:27.408Z,,,,,12.6,54,
2018-01-04T07:34:37.407Z,,,,,12.6,54,
2018-01-04T07:34:47.402Z,,,,,12.5,54,
2018-01-04T07:34:57.404Z,,,,,12.5,54,
2018-01-04T07:35:07.405Z,,,,,12.5,54,
2018-01-04T07:35:17.401Z,,,,38.5,12.3,54,
2018-01-04T07:35:27.401Z,,,,,12.3,54,
2018-01-04T07:35:37.401Z,,44,0,39.3,12.3,54,2
2018-01-04T07:35:47.409Z,,33,,43.4,12.6,54,
2018-01-04T07:35:57.403Z,,29,,42.6,13.6,54,
2018-01-04T07:36:07.500Z,,30,,42.6,14.7,54,
2018-01-04T07:36:17.513Z,,29,,43.4,15.6,54,
2018-01-04T07:36:27.398Z,,30,,,16.4,54,
2018-01-04T07:36:37.424Z,,29,,43.6,16.8,54,
2018-01-04T07:36:47.406Z,,,,43.7,17.4,54,
2018-01-04T07:36:57.407Z,,,,,17.4,54,
2018-01-04T07:37:07.420Z,,,,43.8,17.7,54,
2018-01-04T07:37:17.437Z,,,,43.9,17.8,54,
2018-01-04T07:37:27.409Z,,,,44,17.9,54,
2018-01-04T07:37:37.427Z,,,,44.1,17.9,54,
2018-01-04T07:37:47.462Z,,,,44.2,17.9,54,
2018-01-04T07:37:57.444Z,,,,,18.1,54,
2018-01-04T07:38:07.429Z,,,,44.3,18.1,54,
2018-01-04T07:38:17.400Z,,,,,18.2,54,
2018-01-04T07:38:27.398Z,,,,,18.1,54,
2018-01-04T07:38:37.399Z,,,,,18.1,54,
2018-01-04T07:38:48.434Z,,,,,18.1,54,
2018-01-04T07:38:57.591Z,,,,,18.1,54,
2018-01-04T07:39:07.611Z,,30,,,18.1,54,
2018-01-04T07:39:17.514Z,,29,,,18.1,54,
2018-01-04T07:39:27.601Z,,30,,44.4,18.4,54,
2018-01-04T07:39:37.596Z,,29,,,18.4,54,
2018-01-04T07:39:47.594Z,,,,44.5,18.4,54,
2018-01-04T07:39:57.655Z,,,,44.6,18.2,54,
2018-01-04T07:40:07.437Z,,,,44.7,18.2,54,
2018-01-04T07:40:17.489Z,,,,,18.4,54,
2018-01-04T07:40:27.401Z,,,,44.8,18.5,54,
2018-01-04T07:40:38.734Z,,,,44.9,18.5,54,
2018-01-04T07:40:47.405Z,,,,45,18.5,54,
2018-01-04T07:40:57.493Z,,,,45.1,18.9,54,
