Time,HwActive,HwTOutlet,PrimTSet,ActPow,PrimT,ChActive,HwTSet
2017-11-03T11:40:58.441Z,,52.6,,,60,,54
2017-11-03T11:41:08.437Z,,52.5,,,61.1,,54
2017-11-03T11:41:18.457Z,,52.4,,30,61.3,,54
2017-11-03T11:41:28.465Z,,52.4,,29,62,,54
2017-11-03T11:41:38.448Z,,52.3,,,62.4,,54
2017-11-03T11:41:48.430Z,,52.3,,29,63.1,,54
2017-11-03T11:41:58.432Z,,52.3,,30,63.2,,54
2017-11-03T11:42:08.416Z,,52.3,,29,63.5,,54
2017-11-03T11:42:18.437Z,,52.2,,,64,,54
2017-11-03T11:42:28.471Z,,52.3,,,64.1,,54
2017-11-03T11:42:38.438Z,,52.3,,,64.5,,54
2017-11-03T11:42:48.442Z,,52.3,,,64.6,,54
2017-11-03T11:42:58.422Z,,52.3,,,64.8,,54
2017-11-03T11:43:08.411Z,0,52.3,,0,62.8,2,54
2017-11-03T11:43:18.461Z,,52.3,,,61.8,,54
2017-11-03T11:43:28.504Z,,52.3,,,60.9,,54
2017-11-03T11:43:38.473Z,,52.3,,,59.8,,54
2017-11-03T11:43:48.457Z,,52.4,,,58.8,,54
2017-11-03T11:43:58.459Z,,52.4,,,57.9,,54
2017-11-03T11:44:08.439Z,,52.5,,,56.9,,54
2017-11-03T11:44:18.464Z,,52.5,,,56.6,,54
2017-11-03T11:44:28.503Z,,52.5,,,55.9,,54
2017-11-03T11:44:38.456Z,,52.5,,,55.4,,54
2017-11-03T11:44:48.421Z,,52.5,,,54.9,,54
2017-11-03T11:44:58.470Z,,52.5,,,54.4,,54
2017-11-03T11:45:08.545Z,,52.5,,,53.8,,54
2017-11-03T11:45:18.549Z,0,52.5,,40,57,2,54
2017-11-03T11:45:28.576Z,,52.5,,29,57.9,,54
2017-11-03T11:45:38.656Z,,52.5,,,58,,54
2017-11-03T11:45:48.521Z,,52.4,,,59.1,,54
2017-11-03T11:45:58.531Z,,52.4,,,60,,54
2017-11-03T11:46:08.517Z,,52.3,,30,61.1,,54
2017-11-03T11:46:18.556Z,,52.3,,29,61.3,,54
2017-11-03T11:46:28.539Z,,52.2,,,62,,54
2017-11-03T11:46:38.453Z,,52.2,,30,62.4,,54
2017-11-03T11:46:48.497Z,,52.1,,29,63.1,,54
2017-11-03T11:46:58.594Z,,52.1,,,63.3,,54
2017-11-03T11:47:08.457Z,,52.1,,,63.6,,54
2017-11-03T11:47:18.550Z,,52.1,,,64,,54
2017-11-03T11:47:28.482Z,,52.1,,,64.4,,54
2017-11-03T11:47:38.501Z,,52.1,,,64.6,,54
2017-11-03T11:47:48.459Z,,52.1,,,64.8,,54
2017-11-03T11:47:58.471Z,0,52.1,,0,62.9,2,54
2017-11-03T11:48:08.465Z,,52.1,,,61.9,,54
2017-11-03T11:48:18.457Z,,52.1,,,60.9,,54
2017-11-03T11:48:28.615Z,,52.1,,,59.9,,54
2017-11-03T11:48:38.465Z,,52.2,,,58.9,,54
2017-11-03T11:48:48.474Z,,52.2,,,57.9,,54
2017-11-03T11:48:58.474Z,,52.2,,,56.9,,54
2017-11-03T11:49:08.465Z,,52.3,,,56.7,,54
2017-11-03T11:49:18.443Z,,52.3,,,55.9,,54
2017-11-03T11:49:28.528Z,,52.3,,,55.4,,54
2017-11-03T11:49:38.446Z,,52.3,,,54.9,,54
2017-11-03T11:49:48.450Z,,52.4,,,54.5,,54
2017-11-03T11:49:58.439Z,,52.3,,,53.9,,54
2017-11-03T11:50:08.478Z,,52.3,,,53.4,,54
2017-11-03T11:50:18.448Z,0,52.3,,39,57,2,54
2017-11-03T11:50:28.491Z,,52.3,,33,57.7,,54
2017-11-03T11:50:38.441Z,0,52.2,61,29,58,2,54
2017-11-03T11:50:48.460Z,,52.2,,,59,,54
2017-11-03T11:50:58.450Z,,52.1,,29,60,,54
2017-11-03T11:51:08.482Z,,52,,,60.4,,54
2017-11-03T11:51:18.437Z,,52,,,61.1,,54
2017-11-03T11:51:28.539Z,,51.9,,,62,,54
2017-11-03T11:51:38.569Z,,51.8,,,62.2,,54
2017-11-03T11:51:48.460Z,,51.8,,,62.7,,54
2017-11-03T11:51:58.489Z,,51.8,,30,63.2,,54
2017-11-03T11:52:08.463Z,,51.8,,29,63.5,,54
2017-11-03T11:52:18.451Z,,51.8,,29,64,,54
2017-11-03T11:52:28.504Z,,51.8,,,64.1,,54
2017-11-03T11:52:38.482Z,,51.8,,,64.4,,54
2017-11-03T11:52:48.456Z,,51.8,,,64.6,,54
2017-11-03T11:52:58.547Z,,51.8,,29,65.1,,54
2017-11-03T11:53:08.457Z,0,51.8,,0,62.8,2,54
2017-11-03T11:53:18.490Z,,51.8,,,61.6,,54
2017-11-03T11:53:28.470Z,,51.8,,,60,,54
2017-11-03T11:53:38.431Z,,51.9,,,59.6,,54
2017-11-03T11:53:48.458Z,,51.9,,,58.7,,54
2017-11-03T11:53:58.428Z,,52,,,57.9,,54
2017-11-03T11:54:08.459Z,,52,,,56.9,,54
2017-11-03T11:54:18.382Z,,52.1,,,56.4,,54
2017-11-03T11:54:28.501Z,,52.1,,,55.7,,54
2017-11-03T11:54:38.389Z,,52.1,,,54.9,,54
2017-11-03T11:54:48.376Z,,52.1,,,54.7,,54
2017-11-03T11:54:58.438Z,,52.1,,,53.9,,54
2017-11-03T11:55:08.399Z,,52.1,,,53.6,,54
2017-11-03T11:55:18.400Z,0,52.1,,39,57.2,2,54
2017-11-03T11:55:28.465Z,,52,,32,57.9,,54
2017-11-03T11:55:38.376Z,,52,,29,58,,54
2017-11-03T11:55:48.394Z,,51.9,,,59.1,,54
2017-11-03T11:55:58.379Z,,51.9,,29,60,,54
2017-11-03T11:56:08.378Z,,51.9,,,60.5,,54
2017-11-03T11:56:18.379Z,,51.8,,,61.2,,54
2017-11-03T11:56:28.467Z,,51.8,,,62,,54
2017-11-03T11:56:38.390Z,,51.8,,,62.2,,54
2017-11-03T11:56:48.381Z,,51.8,,,62.8,,54
2017-11-03T11:56:58.382Z,,51.7,,29,63.2,,54
2017-11-03T11:57:08.376Z,,51.7,,,63.5,,54
2017-11-03T11:57:18.439Z,,51.7,,,64,,54
2017-11-03T11:57:28.470Z,,51.7,,,64.1,,54
2017-11-03T11:57:38.666Z,,51.7,,,64.5,,54
2017-11-03T11:57:48.375Z,,51.7,,,64.7,,54
2017-11-03T11:57:58.390Z,0,51.8,,0,65.1,2,54
2017-11-03T11:58:08.377Z,,51.8,,,62.8,,54
2017-11-03T11:58:18.379Z,,51.8,,,61.6,,54
2017-11-03T11:58:28.476Z,,51.9,,,59.9,,54
2017-11-03T11:58:38.385Z,,51.9,,,59.5,,54
2017-11-03T11:58:48.378Z,,52,,,58.6,,54
2017-11-03T11:58:58.380Z,,52,,,57.8,,54
2017-11-03T11:59:08.406Z,,52,,,56.9,,54
2017-11-03T11:59:18.387Z,,52.1,,,56.4,,54
2017-11-03T11:59:28.471Z,,52.1,,,55.7,,54
2017-11-03T11:59:38.391Z,,52.1,,,54.9,,54
2017-11-03T11:59:48.381Z,,52.1,,,54.7,,54
2017-11-03T11:59:58.379Z,,52.1,,,53.9,,54
2017-11-03T12:00:08.381Z,,52.1,,,53.6,,54
2017-11-03T12:00:18.399Z,0,52.1,,37,57.2,2,54
2017-11-03T12:00:28.468Z,,52.1,,32,57.8,,54
2017-11-03T12:00:38.382Z,,52,,29,58,,54
2017-11-03T12:00:48.382Z,,52,,30,59.1,,54
2017-11-03T12:00:58.380Z,,52,,29,60,,54
2017-11-03T12:01:08.378Z,,51.9,,,60.5,,54
2017-11-03T12:01:18.384Z,,51.8,,,61.2,,54
2017-11-03T12:01:28.471Z,,51.8,,,62,,54
2017-11-03T12:01:38.381Z,,51.8,,,62.4,,54
2017-11-03T12:01:48.388Z,,51.7,,,63.1,,54
2017-11-03T12:01:58.383Z,,51.7,,,63.2,,54
2017-11-03T12:02:08.394Z,,51.7,,30,63.6,,54
2017-11-03T12:02:18.383Z,,51.7,,29,64,,54
2017-11-03T12:02:28.484Z,,51.7,,30,64.2,,54
2017-11-03T12:02:38.390Z,,51.7,,29,64.5,,54
2017-11-03T12:02:48.381Z,,51.8,,30,64.7,,54
2017-11-03T12:02:58.389Z,0,51.8,,0,64.8,2,54
2017-11-03T12:03:08.388Z,,51.8,,,61.8,,54
2017-11-03T12:03:18.408Z,,51.8,,,61.4,,54
2017-11-03T12:03:28.480Z,,51.9,,,59.9,,54
2017-11-03T12:03:38.380Z,,51.9,,,58.9,,54
2017-11-03T12:03:48.381Z,,51.9,,,58.4,,54
2017-11-03T12:03:58.381Z,,52,,,57.6,,54
2017-11-03T12:04:08.384Z,,52,,,56.8,,54
2017-11-03T12:04:18.383Z,,52.1,,,55.9,,54
2017-11-03T12:04:28.471Z,,52.1,,,55.5,,54
2017-11-03T12:04:38.382Z,,52.1,,,54.9,,54
2017-11-03T12:04:48.384Z,,52.1,,,54.6,,54
2017-11-03T12:04:58.385Z,,52.2,,,53.9,,54
2017-11-03T12:05:08.384Z,,52.1,,,53.5,,54
2017-11-03T12:05:18.402Z,0,52.1,,42,56.1,2,54
2017-11-03T12:05:28.479Z,,52.1,,32,57.8,,54
2017-11-03T12:05:38.385Z,,52.1,,29,58,,54
2017-11-03T12:05:48.382Z,,52,,,59.1,,54
2017-11-03T12:05:58.382Z,,52,,29,60,,54
2017-11-03T12:06:08.389Z,,51.9,,,60.4,,54
2017-11-03T12:06:18.386Z,,51.9,,,61.2,,54
2017-11-03T12:06:28.471Z,,51.8,,,61.6,,54
2017-11-03T12:06:38.386Z,,51.8,,30,62.1,,54
2017-11-03T12:06:48.383Z,,51.8,,29,62.7,,54
2017-11-03T12:06:58.386Z,,51.7,,29,63.1,,54
2017-11-03T12:07:08.388Z,,51.7,,,63.4,,54
2017-11-03T12:07:18.387Z,,51.7,,,63.8,,54
2017-11-03T12:07:28.484Z,,51.7,,,64,,54
2017-11-03T12:07:38.384Z,,51.7,,,64.4,,54
2017-11-03T12:07:48.382Z,,51.8,,,64.6,,54
2017-11-03T12:07:58.389Z,,51.8,,,64.8,,54
2017-11-03T12:08:08.477Z,0,51.8,,0,62.8,2,54
2017-11-03T12:08:18.387Z,,51.8,,,61.8,,54
2017-11-03T12:08:28.477Z,,51.9,,,60.9,,54
2017-11-03T12:08:38.404Z,,51.9,,,59.8,,54
2017-11-03T12:08:48.417Z,,52,,,58.8,,54
2017-11-03T12:08:58.383Z,,52,,,57.9,,54
2017-11-03T12:09:08.385Z,,52,,,56.9,,54
2017-11-03T12:09:18.390Z,,52,,,56.6,,54
2017-11-03T12:09:28.502Z,,52.1,,,55.9,,54
2017-11-03T12:09:38.383Z,,52.1,,,55.4,,54
2017-11-03T12:09:48.382Z,,52.1,,,54.9,,54
2017-11-03T12:09:58.383Z,,52.1,,,54.4,,54
2017-11-03T12:10:08.392Z,,52.1,,,53.7,,54
2017-11-03T12:10:18.405Z,0,52.1,,39,57.1,2,54
2017-11-03T12:10:28.477Z,,52.1,,30,57.9,,54
2017-11-03T12:10:38.393Z,,52.1,,30,58,,54
2017-11-03T12:10:48.384Z,,52,,29,59.1,,54
2017-11-03T12:10:58.398Z,,52,,,60,,54
2017-11-03T12:11:08.385Z,,51.9,,,60.5,,54
2017-11-03T12:11:18.622Z,,51.9,,,61.3,,54
2017-11-03T12:11:28.473Z,,51.9,,,62,,54
2017-11-03T12:11:38.384Z,,51.8,,,62.4,,54
2017-11-03T12:11:48.385Z,,51.8,,,63.1,,54
2017-11-03T12:11:58.385Z,,51.8,,,63.3,,54
2017-11-03T12:12:08.395Z,,51.8,,30,63.6,,54
2017-11-03T12:12:18.389Z,,51.8,,29,64,,54
2017-11-03T12:12:28.487Z,,51.8,,30,64.2,,54
2017-11-03T12:12:38.387Z,,51.8,,29,64.5,,54
2017-11-03T12:12:48.388Z,,51.8,,,64.7,,54
2017-11-03T12:12:58.387Z,0,51.8,,0,64.9,2,54
2017-11-03T12:13:08.388Z,,51.8,,,61.9,,54
2017-11-03T12:13:18.388Z,,51.9,,,60.9,,54
2017-11-03T12:13:28.478Z,,51.9,,,59.9,,54
2017-11-03T12:13:38.393Z,,51.9,,,58.9,,54
2017-11-03T12:13:48.406Z,,52,,,57.9,,54
2017-11-03T12:13:58.412Z,,52,,,57.6,,54
2017-11-03T12:14:08.388Z,,52.1,,,56.8,,54
2017-11-03T12:14:18.392Z,,52.1,,,55.9,,54
2017-11-03T12:14:28.476Z,,52.1,,,55.5,,54
2017-11-03T12:14:38.386Z,,52.1,,,54.9,,54
2017-11-03T12:14:48.387Z,,52.1,,,54.6,,54
2017-11-03T12:14:58.387Z,,52.1,,,53.9,,54
2017-11-03T12:15:08.389Z,,52.1,,,53.6,,54
2017-11-03T12:15:18.419Z,0,52.1,,42,56,2,54
2017-11-03T12:15:28.480Z,,52.1,,33,57.8,,54
2017-11-03T12:15:38.390Z,,52,,29,58,,54
2017-11-03T12:15:48.393Z,,52,,29,59.1,,54
2017-11-03T12:15:58.389Z,,52,,,60,,54
2017-11-03T12:16:08.394Z,,51.9,,,60.5,,54
2017-11-03T12:16:18.588Z,,51.9,,,61.2,,54
2017-11-03T12:16:28.491Z,,51.8,,,62,,54
2017-11-03T12:16:38.389Z,,51.8,,,62.2,,54
2017-11-03T12:16:48.405Z,,51.8,,,62.7,,54
2017-11-03T12:16:58.398Z,,51.7,,,63.2,,54
2017-11-03T12:17:08.398Z,,51.7,,30,63.5,,54
2017-11-03T12:17:18.416Z,,51.7,,30,64,,54
2017-11-03T12:17:28.487Z,,51.7,,29,64.1,,54
2017-11-03T12:17:53.107Z,,51.7,,,64.6,,54
2017-11-03T12:17:58.413Z,,51.8,,,64.8,,54
2017-11-03T12:18:08.428Z,0,51.8,,0,62.8,2,54
2017-11-03T12:18:18.392Z,,51.8,,,61.6,,54
2017-11-03T12:18:28.479Z,,51.8,,,60.9,,54
2017-11-03T12:18:38.393Z,,51.9,,,59.8,,54
2017-11-03T12:18:48.394Z,,51.9,,,58.8,,54
2017-11-03T12:18:58.395Z,,52,,,57.9,,54
2017-11-03T12:19:08.400Z,,52,,,56.9,,54
2017-11-03T12:19:18.404Z,,52.1,,,56.5,,54
2017-11-03T12:19:28.495Z,,52.1,,,55.9,,54
2017-11-03T12:19:38.404Z,,52.1,,,55.3,,54
2017-11-03T12:19:48.393Z,,52.1,,,54.8,,54
2017-11-03T12:19:58.396Z,,52.1,,,54.4,,54
2017-11-03T12:20:08.391Z,,52.1,,,53.7,,54
2017-11-03T12:20:18.401Z,0,52.1,,39,57,2,54
2017-11-03T12:20:28.491Z,,52.1,,29,57.9,,54
2017-11-03T12:20:38.405Z,,52.1,,,58,,54
2017-11-03T12:20:48.389Z,,52.1,,30,59.3,,54
2017-11-03T12:20:58.516Z,,52,,30,60,,54
2017-11-03T12:21:08.390Z,,52,,29,60.5,,54
2017-11-03T12:21:18.394Z,,51.9,,30,61.3,,54
2017-11-03T12:21:28.947Z,,51.9,,29,62,,54
2017-11-03T12:21:38.394Z,,51.9,,,62.4,,54
2017-11-03T12:21:48.394Z,,51.8,,30,63.1,,54
2017-11-03T12:21:58.424Z,,51.8,,29,63.3,,54
2017-11-03T12:22:08.407Z,,51.8,,30,63.6,,54
2017-11-03T12:22:18.402Z,,51.8,,29,64,,54
2017-11-03T12:22:28.509Z,,51.8,,,64.2,,54
2017-11-03T12:22:38.409Z,,51.8,,,64.5,,54
2017-11-03T12:22:48.397Z,,51.8,,,64.8,,54
2017-11-03T12:22:58.445Z,0,51.9,,0,63.6,2,54
2017-11-03T12:23:08.392Z,,51.9,,,61.9,,54
2017-11-03T12:23:18.397Z,,51.9,,,60.9,,54
2017-11-03T12:23:28.573Z,,51.9,,,59.9,,54
2017-11-03T12:23:38.394Z,,52,,,58.9,,54
2017-11-03T12:23:48.394Z,,52,,,57.9,,54
2017-11-03T12:23:58.391Z,,52,,,57.4,,54
2017-11-03T12:24:08.391Z,,52.1,,,56.7,,54
2017-11-03T12:24:18.396Z,,52.1,,,55.9,,54
2017-11-03T12:24:28.502Z,,52.1,,,55.5,,54
2017-11-03T12:24:38.399Z,,52.1,,,54.9,,54
2017-11-03T12:24:48.391Z,,52.1,,,54.5,,54
2017-11-03T12:24:58.417Z,,52.2,,,53.9,,54
2017-11-03T12:25:08.393Z,,52.2,,,53.5,,54
2017-11-03T12:25:18.410Z,0,52.1,,42,56,2,54
2017-11-03T12:25:28.493Z,,52.1,,33,57.8,,54
2017-11-03T12:25:38.401Z,,52.1,,29,58,,54
2017-11-03T12:25:48.393Z,,52.1,,,59,,54
2017-11-03T12:25:58.393Z,,52,,,60,,54
2017-11-03T12:26:08.394Z,,52,,,60.4,,54
2017-11-03T12:26:18.398Z,,51.9,,,61.1,,54
2017-11-03T12:26:28.494Z,,51.9,,,61.6,,54
2017-11-03T12:26:38.403Z,,51.8,,29,62.2,,54
2017-11-03T12:26:48.394Z,,51.8,,,62.7,,54
2017-11-03T12:26:58.394Z,,51.8,,,63.2,,54
2017-11-03T12:27:08.395Z,,51.8,,30,63.5,,54
2017-11-03T12:27:18.395Z,,51.8,,29,64,,54
2017-11-03T12:27:28.485Z,,51.8,,,64.1,,54
2017-11-03T12:27:38.395Z,,51.8,,,64.5,,54
2017-11-03T12:27:48.396Z,,51.8,,,64.6,,54
2017-11-03T12:27:58.396Z,,51.8,,,64.8,,54
2017-11-03T12:28:08.396Z,0,51.9,,0,62.9,2,54
2017-11-03T12:28:18.399Z,,51.9,,,61.8,,54
2017-11-03T12:28:28.535Z,,52,,,60.8,,54
2017-11-03T12:28:38.408Z,,52,,,59.6,,54
2017-11-03T12:28:48.393Z,,52.1,,,58.7,,54
2017-11-03T12:28:58.400Z,,52.1,,,57.8,,54
2017-11-03T12:29:08.395Z,,52.1,,,56.9,,54
2017-11-03T12:29:18.396Z,,52.1,,,56.5,,54
2017-11-03T12:29:28.492Z,,52.2,,,55.9,,54
2017-11-03T12:29:38.396Z,,52.2,,,55.2,,54
2017-11-03T12:29:48.399Z,,52.2,,,54.8,,54
2017-11-03T12:29:58.398Z,,52.2,,,54.3,,54
2017-11-03T12:30:08.395Z,,52.2,,,53.7,,54
2017-11-03T12:30:18.410Z,0,52.2,,40,57,2,54
2017-11-03T12:30:28.498Z,,52.2,,29,57.9,,54
2017-11-03T12:30:38.413Z,,52.2,,,58,,54
2017-11-03T12:30:48.396Z,,52.1,,,59.1,,54
2017-11-03T12:30:58.395Z,,52.1,,,60,,54
2017-11-03T12:31:08.415Z,,52,,,60.6,,54
2017-11-03T12:31:18.461Z,,52,,,61.2,,54
2017-11-03T12:31:28.490Z,,52,,,62,,54
2017-11-03T12:31:38.398Z,,51.9,,,62.4,,54
2017-11-03T12:31:48.399Z,,51.9,,,63.1,,54
2017-11-03T12:31:58.418Z,,51.9,,,63.3,,54
2017-11-03T12:32:08.448Z,,51.8,,,63.6,,54
2017-11-03T12:32:18.419Z,,51.8,,,64,,54
2017-11-03T12:32:40.206Z,,51.9,,,64.6,,54
2017-11-03T12:32:48.414Z,,51.9,,,64.8,,54
2017-11-03T12:32:58.414Z,0,51.9,,0,63.6,2,54
2017-11-03T12:33:08.401Z,,51.9,,,61.8,,54
2017-11-03T12:33:18.429Z,,52,,,60.9,,54
2017-11-03T12:33:28.511Z,,52,,,59.8,,54
2017-11-03T12:33:38.408Z,,52.1,,,58.9,,54
2017-11-03T12:33:48.435Z,,52.1,,,57.9,,54
2017-11-03T12:33:58.417Z,,52.1,,,57.3,,54
2017-11-03T12:34:08.408Z,,52.1,,,56.7,,54
2017-11-03T12:34:18.399Z,,52.2,,,55.9,,54
2017-11-03T12:34:28.494Z,,52.2,,,55.4,,54
2017-11-03T12:34:38.400Z,,52.2,,,54.9,,54
2017-11-03T12:34:48.420Z,,52.2,,,54.5,,54
2017-11-03T12:34:58.435Z,,52.2,,,53.9,,54
2017-11-03T12:35:08.410Z,,52.2,,,53.5,,54
2017-11-03T12:35:18.429Z,0,52.2,,42,56,2,54
2017-11-03T12:35:28.507Z,,52.2,,33,57.7,,54
2017-11-03T12:35:38.401Z,,52.1,,29,58,,54
2017-11-03T12:35:48.413Z,,52.1,,,59,,54
2017-11-03T12:35:58.404Z,,52,,,60,,54
2017-11-03T12:36:08.413Z,,52,,30,60.4,,54
2017-11-03T12:36:18.406Z,,51.9,,29,61.1,,54
2017-11-03T12:36:28.496Z,,51.9,,,61.6,,54
2017-11-03T12:36:38.409Z,,51.8,,,62.2,,54
2017-11-03T12:36:48.418Z,,51.8,,,62.7,,54
2017-11-03T12:36:58.400Z,,51.8,,,63.2,,54
2017-11-03T12:37:08.405Z,,51.8,,,63.5,,54
2017-11-03T12:37:18.496Z,,51.8,,,64,,54
2017-11-03T12:37:28.563Z,,51.8,,30,64.1,,54
2017-11-03T12:37:38.401Z,,51.8,,29,64.5,,54
2017-11-03T12:37:48.401Z,,51.8,,,64.7,,54
2017-11-03T12:37:58.405Z,,51.8,,0,65.1,,54
2017-11-03T12:38:08.407Z,0,51.8,,,62.9,2,54
2017-11-03T12:38:18.413Z,,51.9,,,61.5,,54
2017-11-03T12:38:28.499Z,,51.9,,,60.7,,54
2017-11-03T12:38:38.409Z,,52,,,59.5,,54
2017-11-03T12:38:48.410Z,,52,,,58.6,,54
2017-11-03T12:38:58.402Z,,52,,,57.8,,54
2017-11-03T12:39:08.412Z,,52.1,,,56.9,,54
2017-11-03T12:39:18.418Z,,52.1,,,56.4,,54
2017-11-03T12:39:28.505Z,,52.1,,,55.7,,54
2017-11-03T12:39:38.401Z,,52.1,,,55.2,,54
2017-11-03T12:39:48.426Z,,52.1,,,54.7,,54
2017-11-03T12:39:58.403Z,,52.1,,,54.3,,54
2017-11-03T12:40:08.411Z,,52.1,,,53.7,,54
2017-11-03T12:40:18.425Z,0,52.1,,39,57,2,54
2017-11-03T12:40:28.518Z,,52.1,,32,57.9,,54
2017-11-03T12:40:38.407Z,,52.1,,29,58,,54
2017-11-03T12:40:48.419Z,,52.1,,,59.1,,54
2017-11-03T12:40:58.403Z,,52.1,,,60,,54
2017-11-03T12:41:08.414Z,,52,,30,60.5,,54
2017-11-03T12:41:18.402Z,,52,,30,61.2,,54
2017-11-03T12:41:28.492Z,,51.9,,29,62,,54
2017-11-03T12:41:38.402Z,,51.9,,,62.4,,54
2017-11-03T12:41:48.422Z,,51.9,,,62.8,,54
2017-11-03T12:41:58.412Z,,51.8,,,63.2,,54
2017-11-03T12:42:08.402Z,,51.8,,,63.5,,54
2017-11-03T12:42:18.410Z,,51.8,,,64,,54
2017-11-03T12:42:28.494Z,,51.8,,,64.2,,54
2017-11-03T12:42:38.408Z,,51.9,,,64.5,,54
2017-11-03T12:42:48.414Z,,51.9,,,64.7,,54
2017-11-03T12:42:58.409Z,0,51.9,,0,64.8,2,54
2017-11-03T12:43:08.442Z,,51.9,,,62.6,,54
2017-11-03T12:43:18.450Z,,52,,,61.4,,54
2017-11-03T12:43:28.553Z,,52,,,59.9,,54
2017-11-03T12:43:38.404Z,,52,,,58.9,,54
2017-11-03T12:43:48.414Z,,52.1,,,58.5,,54
2017-11-03T12:43:58.405Z,,52.1,,,57.7,,54
2017-11-03T12:44:08.405Z,,52.1,,,56.8,,54
2017-11-03T12:44:18.408Z,,52.2,,,56.3,,54
2017-11-03T12:44:28.495Z,,52.2,,,55.6,,54
2017-11-03T12:44:38.416Z,,52.3,,,54.9,,54
2017-11-03T12:44:48.406Z,,52.3,,,54.6,,54
2017-11-03T12:45:11.586Z,,52.2,,,53.6,,54
2017-11-03T12:45:18.438Z,0,52.3,,41,56.1,2,54
2017-11-03T12:45:28.496Z,,52.2,,33,57.8,,54
2017-11-03T12:45:38.406Z,,52.2,,29,58,,54
2017-11-03T12:45:48.417Z,,52.2,,,59.1,,54
2017-11-03T12:45:58.407Z,,52.2,,,60,,54
2017-11-03T12:46:08.407Z,,52.1,,,60.4,,54
2017-11-03T12:46:18.410Z,,52.1,,,61.1,,54
2017-11-03T12:46:28.498Z,,52,,,61.6,,54
2017-11-03T12:46:38.408Z,,52,,,62.2,,54
2017-11-03T12:46:48.404Z,,51.9,,30,62.7,,54
2017-11-03T12:46:58.407Z,,51.9,,29,63.1,,54
2017-11-03T12:47:08.407Z,,51.9,,,63.4,,54
2017-11-03T12:47:18.409Z,,51.9,,,63.8,,54
2017-11-03T12:47:28.501Z,,51.9,,,64,,54
2017-11-03T12:47:38.409Z,,51.9,,,64.2,,54
2017-11-03T12:47:48.406Z,,52,,,64.6,,54
2017-11-03T12:47:58.407Z,,52,,,64.8,,54
2017-11-03T12:48:08.413Z,0,52,,0,64.9,2,54
2017-11-03T12:48:18.409Z,,52,,,61.9,,54
2017-11-03T12:48:28.509Z,,52.1,,,61.4,,54
2017-11-03T12:48:38.413Z,,52.1,,,59.9,,54
2017-11-03T12:48:48.408Z,,52.1,,,58.9,,54
2017-11-03T12:48:58.427Z,,52.1,,,58.3,,54
2017-11-03T12:49:08.433Z,,52.2,,,57.4,,54
2017-11-03T12:49:18.418Z,,52.2,,,56.7,,54
2017-11-03T12:49:28.501Z,,52.2,,,55.9,,54
2017-11-03T12:49:38.414Z,,52.2,,,55.4,,54
2017-11-03T12:49:48.441Z,,52.3,,,54.9,,54
2017-11-03T12:49:58.408Z,,52.3,,,54.4,,54
2017-11-03T12:50:08.415Z,,52.3,,,53.8,,54
2017-11-03T12:50:18.416Z,0,52.3,,41,56.3,2,54
2017-11-03T12:50:28.528Z,,52.3,,32,57.9,,54
2017-11-03T12:50:38.409Z,,52.3,,29,58,,54
2017-11-03T12:50:48.411Z,0,52.2,61,29,59.1,2,54
2017-11-03T12:50:58.409Z,,52.2,,,60,,54
2017-11-03T12:51:08.410Z,,52.1,,30,60.4,,54
2017-11-03T12:51:18.411Z,,52.1,,29,61.1,,54
2017-11-03T12:51:28.497Z,,52.1,,,61.6,,54
2017-11-03T12:51:38.433Z,,52,,,62.1,,54
2017-11-03T12:51:48.412Z,,52,,,62.6,,54
2017-11-03T12:51:58.413Z,,52,,,63.1,,54
2017-11-03T12:52:08.425Z,,52,,,63.3,,54
2017-11-03T12:52:18.430Z,,52,,,63.6,,54
2017-11-03T12:52:28.510Z,,52,,,64,,54
2017-11-03T12:52:38.415Z,,52,,,64.1,,54
2017-11-03T12:52:48.415Z,,52,,,64.4,,54
2017-11-03T12:52:58.470Z,,52.1,,,64.6,,54
2017-11-03T12:53:08.417Z,,52.1,,30,64.8,,54
2017-11-03T12:53:18.420Z,0,52.1,,0,63.6,2,54
2017-11-03T12:53:28.499Z,,52.1,,,61.8,,54
2017-11-03T12:53:38.419Z,,52.2,,,60.9,,54
2017-11-03T12:53:48.411Z,,52.2,,,59.8,,54
2017-11-03T12:53:58.412Z,,52.2,,,58.8,,54
2017-11-03T12:54:08.422Z,,52.3,,,57.9,,54
2017-11-03T12:54:18.437Z,,52.3,,,56.9,,54
2017-11-03T12:54:28.506Z,,52.4,,,56.5,,54
2017-11-03T12:54:38.415Z,,52.4,,,55.7,,54
2017-11-03T12:54:48.428Z,,52.5,,,55.2,,54
2017-11-03T12:54:58.417Z,,52.5,,,54.7,,54
2017-11-03T12:55:08.414Z,,52.5,,,54,,54
2017-11-03T12:55:18.430Z,0,52.5,,40,57,2,54
2017-11-03T12:55:28.510Z,,52.5,,32,58.1,,54
2017-11-03T12:55:38.418Z,,52.5,,29,,,54
2017-11-03T12:55:48.415Z,,52.5,,30,59.3,,54
2017-11-03T12:55:58.436Z,,52.4,,30,60,,54
2017-11-03T12:56:08.550Z,,52.4,,29,60.6,,54
2017-11-03T12:56:18.425Z,,52.3,,,61.3,,54
2017-11-03T12:56:28.503Z,,52.3,,30,62,,54
2017-11-03T12:56:38.411Z,,52.2,,,62.4,,54
2017-11-03T12:56:48.414Z,,52.2,,,62.8,,54
