Time,HwTOutlet,HwActive,PrimTSet,ActPow,HwTSet,ChActive,PrimT
2018-01-07T12:45:20.048Z,22.2,,,,54,,40.2
2018-01-07T12:45:30.049Z,22.5,,,,54,,
2018-01-07T12:45:40.049Z,22.7,,,,54,,40.3
2018-01-07T12:45:50.050Z,22.8,,,,54,,40.4
2018-01-07T12:46:00.051Z,23,,,,54,,
2018-01-07T12:46:10.053Z,23.1,,,,54,,40.5
2018-01-07T12:46:20.051Z,23.2,,,,54,,40.6
2018-01-07T12:46:30.051Z,23.2,,,,54,,
2018-01-07T12:46:40.043Z,23.3,,,,54,,40.7
2018-01-07T12:46:50.050Z,23.4,,,,54,,40.8
2018-01-07T12:47:00.056Z,23.6,,,,54,,40.9
2018-01-07T12:47:10.080Z,23.6,,,,54,,41
2018-01-07T12:47:20.063Z,23.7,,,30,54,,41.2
2018-01-07T12:47:35.118Z,23.8,,,29,54,,41.3
2018-01-07T12:47:40.053Z,23.8,,,,54,,41.5
2018-01-07T12:47:50.080Z,23.9,,,,54,,41.6
2018-01-07T12:48:00.055Z,24,,,0,54,,41.7
2018-01-07T12:48:10.077Z,24.2,0,,,54,2,39.4
2018-01-07T12:48:20.062Z,24.3,,,,54,,38
2018-01-07T12:48:30.060Z,24.3,,,,54,,37.3
2018-01-07T12:48:40.053Z,24.3,,,,54,,36.5
2018-01-07T12:48:50.057Z,24.2,,,,54,,35.9
2018-01-07T12:49:00.060Z,24.2,,,,54,,35.4
2018-01-07T12:49:10.054Z,24.2,,,,54,,34.9
2018-01-07T12:49:20.056Z,24,,,,54,,34.5
2018-01-07T12:49:30.046Z,24,,,,54,,34.2
2018-01-07T12:49:40.054Z,24,,,,54,,33.9
2018-01-07T12:49:50.055Z,23.9,,,,54,,33.7
2018-01-07T12:50:00.055Z,23.9,,,,54,,33.4
2018-01-07T12:50:10.051Z,23.8,,,,54,,33.3
2018-01-07T12:50:20.049Z,23.8,,,,54,,33.1
2018-01-07T12:50:30.058Z,23.8,,,,54,,32.9
2018-01-07T12:50:40.047Z,23.8,,,,54,,32.7
2018-01-07T12:50:51.990Z,23.7,,,,54,,32.6
2018-01-07T12:51:00.054Z,23.7,,,,54,,32.5
2018-01-07T12:51:10.055Z,23.7,,,,54,,32.5
2018-01-07T12:51:20.047Z,23.6,0,,42,54,2,35.1
2018-01-07T12:51:30.052Z,23.6,,,30,54,,39.8
2018-01-07T12:51:40.055Z,23.7,,,29,54,,38.5
2018-01-07T12:51:50.056Z,23.9,,,,54,,39.4
2018-01-07T12:52:00.056Z,24,,,,54,,40.2
2018-01-07T12:52:10.061Z,24.2,,,,54,,40.7
2018-01-07T12:52:20.050Z,24.4,,,,54,,41.1
2018-01-07T12:52:30.047Z,24.5,,,,54,,41.4
2018-01-07T12:52:40.048Z,24.8,,,,54,,41.7
2018-01-07T12:52:50.049Z,24.9,,,29,54,,42
2018-01-07T12:53:00.048Z,25.1,,,,54,,42.3
2018-01-07T12:53:10.051Z,25.3,,,,54,,42.4
2018-01-07T12:53:20.052Z,25.3,,,,54,,42.7
2018-01-07T12:53:30.049Z,25.4,,,,54,,42.8
2018-01-07T12:53:40.050Z,25.4,,,,54,,43
2018-01-07T12:53:50.053Z,25.4,,,,54,,43.1
2018-01-07T12:54:00.051Z,25.5,,,,54,,43.3
2018-01-07T12:54:10.056Z,25.5,,,,54,,43.4
2018-01-07T12:54:20.051Z,25.6,,,,54,,43.6
2018-01-07T12:54:30.051Z,25.7,,,,54,,43.7
2018-01-07T12:54:40.048Z,25.9,,,,54,,43.8
2018-01-07T12:54:50.050Z,25.9,,,,54,,44
2018-01-07T12:55:00.050Z,25.9,,,,54,,44.1
2018-01-07T12:55:10.055Z,26,,,,54,,44.2
2018-01-07T12:55:20.048Z,26.1,,,,54,,44.3
2018-01-07T12:55:30.050Z,26.1,,,,54,,44.5
2018-01-07T12:55:40.052Z,26.2,,,,54,,44.6
2018-01-07T12:55:50.052Z,26.2,,,30,54,,44.7
2018-01-07T12:56:00.052Z,26.3,,,29,54,,44.8
2018-01-07T12:56:10.052Z,26.5,,,,54,,44.9
2018-01-07T12:56:20.057Z,26.5,,,,54,,45.1
2018-01-07T12:56:30.056Z,26.6,0,,0,54,2,42.9
2018-01-07T12:56:40.051Z,26.7,,,,54,,41.4
2018-01-07T12:56:50.069Z,26.7,,,,54,,40.6
2018-01-07T12:57:00.058Z,26.6,,,,54,,39.8
2018-01-07T12:57:10.054Z,26.5,,,,54,,39.2
2018-01-07T12:57:20.051Z,26.3,,,,54,,38.7
2018-01-07T12:57:30.050Z,26.3,,,,54,,38.2
2018-01-07T12:57:40.053Z,26.2,,,,54,,37.9
2018-01-07T12:57:50.054Z,26.1,,,,54,,37.5
2018-01-07T12:58:00.063Z,26.1,,,,54,,37.2
2018-01-07T12:58:10.054Z,26.1,,,,54,,36.8
2018-01-07T12:58:20.054Z,26,,,,54,,36.6
2018-01-07T12:58:30.054Z,25.9,,,,54,,36.4
2018-01-07T12:58:40.055Z,25.9,,,,54,,36.2
2018-01-07T12:58:50.055Z,25.7,,,,54,,36
2018-01-07T12:59:00.054Z,25.6,,,,54,,35.9
2018-01-07T12:59:10.055Z,25.5,,,,54,,35.7
2018-01-07T12:59:20.056Z,25.5,,,,54,,35.6
2018-01-07T12:59:30.052Z,25.4,,,,54,,35.5
2018-01-07T12:59:40.056Z,25.3,,,,54,,
2018-01-07T12:59:50.051Z,25.3,,,,54,,
2018-01-07T13:00:00.057Z,25.4,,,,54,,
2018-01-07T13:00:10.057Z,25.5,,,,54,,
2018-01-07T13:00:20.053Z,25.4,,,,54,,
2018-01-07T13:00:30.054Z,25.3,,,,54,,
2018-01-07T13:00:40.053Z,25,,,,54,,
2018-01-07T13:00:50.061Z,24.8,,,,54,,
2018-01-07T13:01:00.056Z,24.5,,,,54,,
2018-01-07T13:01:10.068Z,24.3,,,,54,,
2018-01-07T13:01:20.057Z,24,,,,54,,
2018-01-07T13:01:30.054Z,23.8,,,,54,,
2018-01-07T13:01:40.054Z,23.6,,,,54,,
2018-01-07T13:01:50.053Z,23.4,,,,54,,
2018-01-07T13:02:00.053Z,23.3,,,,54,,
2018-01-07T13:02:10.066Z,23.2,,,,54,,35.6
2018-01-07T13:02:20.054Z,23.1,,,,54,,
2018-01-07T13:02:30.054Z,23.1,,,,54,,
2018-01-07T13:02:40.061Z,23.1,,,,54,,35.7
2018-01-07T13:02:50.054Z,22.8,,,,54,,
2018-01-07T13:03:00.054Z,22.6,,,,54,,
2018-01-07T13:03:10.057Z,22.4,,,,54,,35.8
2018-01-07T13:03:20.055Z,22.2,,,,54,,
2018-01-07T13:03:30.059Z,22,,,,54,,35.9
2018-01-07T13:03:40.057Z,21.9,,,,54,,
2018-01-07T13:03:50.056Z,21.9,,,,54,,36
2018-01-07T13:04:00.058Z,21.7,,,,54,,
2018-01-07T13:04:10.055Z,21.7,,,,54,,
2018-01-07T13:04:20.060Z,21.7,,,,54,,
2018-01-07T13:04:30.053Z,21.6,,,,54,,36.1
2018-01-07T13:04:40.061Z,21.5,,,,54,,
2018-01-07T13:04:50.062Z,21.5,,,,54,,
2018-01-07T13:05:00.062Z,21.3,,,,54,,
2018-01-07T13:05:10.064Z,21.3,,,,54,,
2018-01-07T13:05:20.064Z,21.2,,,,54,,
2018-01-07T13:05:30.057Z,21.2,,,,54,,
2018-01-07T13:05:40.056Z,21.1,,,,54,,
2018-01-07T13:05:50.056Z,21.1,,,,54,,
2018-01-07T13:06:00.059Z,20.9,,,,54,,
2018-01-07T13:06:10.058Z,20.9,,,,54,,
2018-01-07T13:06:20.063Z,20.8,,,,54,,
2018-01-07T13:06:30.132Z,20.8,,,,54,,
2018-01-07T13:06:40.056Z,20.8,,,,54,,
2018-01-07T13:06:50.055Z,20.6,,,,54,,
2018-01-07T13:07:00.063Z,20.6,,,,54,,
2018-01-07T13:07:10.060Z,20.5,,,,54,,
2018-01-07T13:07:20.056Z,20.5,,,,54,,
2018-01-07T13:07:30.095Z,20.5,,,,54,,
2018-01-07T13:07:40.068Z,20.4,,,,54,,
2018-01-07T13:07:50.056Z,20.4,,,,54,,36
2018-01-07T13:08:00.059Z,20.2,,,,54,,
2018-01-07T13:08:20.055Z,20.2,,,,54,,
2018-01-07T13:08:30.059Z,20.1,,,,54,,
2018-01-07T13:08:40.065Z,20.1,,,,54,,
2018-01-07T13:08:50.064Z,20.1,,,,54,,
2018-01-07T13:09:00.056Z,20,,,,54,,35.9
2018-01-07T13:09:10.057Z,20,,,,54,,36
2018-01-07T13:09:20.057Z,20,,,,54,,35.9
2018-01-07T13:09:30.057Z,19.8,,,,54,,
2018-01-07T13:09:40.059Z,19.8,,,,54,,
2018-01-07T13:09:50.064Z,19.8,,,,54,,
2018-01-07T13:10:00.059Z,19.8,,,,54,,
2018-01-07T13:10:10.061Z,19.7,,,,54,,
2018-01-07T13:10:20.060Z,19.7,,,,54,,35.8
2018-01-07T13:10:30.060Z,19.7,,,,54,,
2018-01-07T13:10:40.060Z,19.6,,,,54,,
2018-01-07T13:10:50.058Z,19.6,,,,54,,
2018-01-07T13:11:00.077Z,19.6,,,,54,,
2018-01-07T13:11:10.068Z,19.4,,,,54,,
2018-01-07T13:11:20.066Z,19.4,,,,54,,
2018-01-07T13:11:30.071Z,19.4,,,,54,,35.7
2018-01-07T13:11:40.083Z,19.4,,,,54,,
2018-01-07T13:11:50.077Z,19.4,,,,54,,
2018-01-07T13:12:00.070Z,19.3,,,,54,,
2018-01-07T13:12:10.080Z,19.3,,,,54,,
2018-01-07T13:12:20.058Z,19.3,,,,54,,
2018-01-07T13:12:30.093Z,19.3,,,,54,,
2018-01-07T13:12:40.087Z,19.3,,,,54,,35.6
2018-01-07T13:12:50.070Z,19.2,,,,54,,
2018-01-07T13:13:00.083Z,19.2,,,,54,,
2018-01-07T13:13:10.080Z,19.2,,,,54,,
2018-01-07T13:13:20.073Z,19,,,,54,,
2018-01-07T13:13:30.062Z,19,,,,54,,
2018-01-07T13:13:40.082Z,19,,,,54,,
2018-01-07T13:13:50.103Z,19,,,,54,,35.5
2018-01-07T13:14:00.079Z,19,,,,54,,
2018-01-07T13:14:10.084Z,19,,,,54,,
2018-01-07T13:14:20.092Z,18.9,,,,54,,
2018-01-07T13:14:30.073Z,18.9,,,,54,,
2018-01-07T13:14:40.078Z,18.9,,,,54,,
2018-01-07T13:14:50.060Z,18.9,,,,54,,
2018-01-07T13:15:00.062Z,18.9,,,,54,,
2018-01-07T13:15:20.067Z,18.8,,,,54,,35.4
2018-01-07T13:15:30.079Z,18.8,,,,54,,
2018-01-07T13:15:40.080Z,18.8,,,,54,,
2018-01-07T13:15:50.068Z,18.8,,,,54,,
2018-01-07T13:16:00.069Z,18.8,,,,54,,
2018-01-07T13:16:10.070Z,18.8,,,,54,,
2018-01-07T13:16:20.081Z,18.8,,,,54,,
2018-01-07T13:16:30.072Z,18.6,,,,54,,
2018-01-07T13:16:40.068Z,18.6,,,,54,,
2018-01-07T13:16:50.297Z,18.6,,,,54,,35.3
2018-01-07T13:17:00.088Z,18.6,,,,54,,
2018-01-07T13:17:10.097Z,18.6,,,,54,,
2018-01-07T13:17:20.061Z,18.6,,,,54,,
2018-01-07T13:17:30.064Z,18.5,,,,54,,
2018-01-07T13:17:40.064Z,18.5,,,,54,,
2018-01-07T13:17:50.064Z,18.5,,,,54,,
2018-01-07T13:18:00.164Z,18.5,,,,54,,
2018-01-07T13:18:10.077Z,18.5,,,,54,,
2018-01-07T13:18:20.083Z,18.5,,,,54,,
2018-01-07T13:18:30.077Z,18.5,,,,54,,35.2
2018-01-07T13:18:40.096Z,18.4,,,,54,,
2018-01-07T13:18:50.067Z,18.4,,,,54,,
2018-01-07T13:19:00.067Z,18.4,,,,54,,
2018-01-07T13:19:10.084Z,18.4,,,,54,,
2018-01-07T13:19:20.086Z,18.4,,,,54,,
2018-01-07T13:19:30.099Z,18.4,0,,42,54,2,37.6
2018-01-07T13:19:40.085Z,18.4,,,29,54,,40.4
2018-01-07T13:19:50.094Z,18.4,,,,54,,38.2
2018-01-07T13:20:00.071Z,18.8,,,,54,,39.2
2018-01-07T13:20:10.068Z,19.2,,,,54,,39.5
2018-01-07T13:20:20.092Z,19.7,,,,54,,
2018-01-07T13:20:30.083Z,20.2,,,,54,,
2018-01-07T13:20:40.067Z,20.6,,,,54,,
2018-01-07T13:20:50.088Z,21.1,,,,54,,
2018-01-07T13:21:00.102Z,21.5,,,,54,,
2018-01-07T13:21:10.075Z,21.9,,,,54,,
2018-01-07T13:21:20.072Z,22.1,,,,54,,39.6
2018-01-07T13:21:30.070Z,22.2,,,,54,,39.7
2018-01-07T13:21:40.083Z,22.5,,,,54,,
2018-01-07T13:21:50.080Z,22.6,,,,54,,39.8
2018-01-07T13:22:00.069Z,22.7,,,,54,,39.9
2018-01-07T13:22:20.084Z,22.8,,,,54,,40
2018-01-07T13:22:30.088Z,23,,,,54,,40.1
2018-01-07T13:22:40.090Z,23.1,,,30,54,,40.2
2018-01-07T13:22:50.090Z,23.1,,,29,54,,40.4
2018-01-07T13:23:00.089Z,23.2,,,,54,,40.5
2018-01-07T13:23:10.084Z,,0,5,0,,0,40.2
2018-01-07T13:23:20.073Z,23.4,,,,54,,37.7
2018-01-07T13:23:30.068Z,23.4,,,,54,,36.6
2018-01-07T13:23:40.071Z,23.4,,,,54,,35.9
2018-01-07T13:23:50.068Z,23.4,,,,54,,35.1
2018-01-07T13:24:00.067Z,23.3,,,,54,,34.5
2018-01-07T13:24:10.071Z,23.3,,,,54,,
2018-01-07T13:24:20.072Z,23.2,,,,54,,33.7
2018-01-07T13:24:30.071Z,23.2,,,,54,,33.3
2018-01-07T13:24:40.072Z,23.2,,,,54,,32.9
2018-01-07T13:24:50.068Z,23.1,,,,54,,32.7
2018-01-07T13:25:00.068Z,23.1,,,,54,,32.4
2018-01-07T13:25:10.070Z,23.1,,,,54,,32.2
2018-01-07T13:25:20.068Z,23,,,,54,,32
2018-01-07T13:25:30.074Z,23,,,,54,,31.9
2018-01-07T13:25:40.075Z,23,,,,54,,31.8
2018-01-07T13:25:50.066Z,23,,,,54,,31.6
2018-01-07T13:26:00.067Z,22.8,,,,54,,31.5
2018-01-07T13:26:10.086Z,,,,,,,31.4
2018-01-07T13:26:20.075Z,22.8,0,61,,54,2,31.5
2018-01-07T13:26:30.067Z,22.8,,,35,54,,37.2
2018-01-07T13:26:40.070Z,22.8,,,29,54,,38.1
2018-01-07T13:26:50.069Z,23.1,,,,54,,37.6
2018-01-07T13:27:00.067Z,23.3,,,,54,,38.8
2018-01-07T13:27:10.068Z,,,,,,,39.3
2018-01-07T13:27:20.072Z,23.4,,,,54,,39.9
2018-01-07T13:27:30.072Z,23.8,,,,54,,40.3
2018-01-07T13:27:40.067Z,24,,,,54,,40.7
2018-01-07T13:27:50.072Z,24.2,,,,54,,41
2018-01-07T13:28:00.082Z,24.4,,,,54,,41.3
2018-01-07T13:28:10.070Z,24.5,,,,54,,
2018-01-07T13:28:20.083Z,24.7,,,,54,,41.7
2018-01-07T13:28:30.069Z,24.8,,,,54,,41.8
2018-01-07T13:28:40.071Z,24.8,,,,54,,42
2018-01-07T13:28:50.072Z,24.9,,,,54,,42.2
2018-01-07T13:29:00.069Z,,,,,,,42.3
2018-01-07T13:29:10.084Z,25,,,,54,,42.6
2018-01-07T13:29:20.070Z,25,,,,54,,42.7
2018-01-07T13:29:30.070Z,25.1,,,,54,,42.9
2018-01-07T13:29:40.075Z,25.1,,,30,54,,43
2018-01-07T13:29:50.070Z,25.1,,,,54,,43.2
2018-01-07T13:30:00.071Z,25.3,,,29,54,,43.3
2018-01-07T13:30:10.071Z,,,,,,,43.4
2018-01-07T13:30:20.068Z,25.3,,,,54,,43.6
2018-01-07T13:30:30.078Z,25.5,,,,54,,43.7
2018-01-07T13:30:40.069Z,25.6,,,,54,,
2018-01-07T13:30:50.072Z,,,,29,,,44
2018-01-07T13:31:00.080Z,25.7,,,30,54,,44.1
2018-01-07T13:31:10.069Z,25.9,,,,54,,
2018-01-07T13:31:20.072Z,26,,,30,54,,44.4
2018-01-07T13:31:30.073Z,26,,,29,54,,44.5
2018-01-07T13:31:40.073Z,26.1,,,,54,,44.6
2018-01-07T13:31:50.072Z,26.2,,,,54,,44.7
2018-01-07T13:32:00.072Z,,,,,,,44.8
2018-01-07T13:32:10.073Z,26.5,,,,54,,
2018-01-07T13:32:20.074Z,,,,30,,,45
2018-01-07T13:32:30.076Z,26.6,,,29,54,,45.2
2018-01-07T13:32:40.079Z,26.7,,,,54,,45.3
2018-01-07T13:32:50.074Z,26.8,,,,54,,45.4
2018-01-07T13:33:00.074Z,26.8,,,,54,,45.5
2018-01-07T13:33:10.075Z,26.8,,,,54,,
2018-01-07T13:33:20.075Z,26.9,,,,54,,45.6
2018-01-07T13:33:30.070Z,27.1,,,,54,,45.9
2018-01-07T13:33:40.073Z,27.1,,,,54,,46
2018-01-07T13:33:50.072Z,27.3,,,,54,,46.1
2018-01-07T13:34:00.072Z,27.5,,,,54,,46.2
2018-01-07T13:34:10.078Z,,,,,,,46.3
2018-01-07T13:34:20.078Z,27.7,,,30,54,,46.4
2018-01-07T13:34:30.077Z,27.9,0,,0,54,2,46.2
2018-01-07T13:34:40.080Z,,,,,,,43.7
2018-01-07T13:34:50.077Z,28.1,,,,54,,42.6
2018-01-07T13:35:00.077Z,28.1,,,,54,,41.9
2018-01-07T13:35:10.087Z,,,,,,,41.1
2018-01-07T13:35:20.088Z,28,,,,54,,40.5
2018-01-07T13:35:30.072Z,27.9,,,,54,,40.1
2018-01-07T13:35:40.077Z,27.8,,,,54,,39.7
2018-01-07T13:35:50.077Z,27.7,,,,54,,39.3
2018-01-07T13:36:00.072Z,,,,,,,38.8
2018-01-07T13:36:10.075Z,27.5,,,,54,,38.5
2018-01-07T13:36:20.078Z,27.4,,,,54,,38.3
2018-01-07T13:36:30.072Z,27.3,,,,54,,
2018-01-07T13:36:40.078Z,,,,,,,37.8
2018-01-07T13:36:50.075Z,27.2,,,,54,,37.6
2018-01-07T13:37:00.076Z,27.1,,,,54,,37.5
2018-01-07T13:37:10.079Z,,,,,,,37.3
2018-01-07T13:37:20.078Z,26.9,,,,54,,37.1
2018-01-07T13:37:30.074Z,26.8,0,61,0,54,2,36.9
2018-01-07T13:37:40.075Z,26.7,,,,54,,
2018-01-07T13:37:50.075Z,26.6,,,,54,,
2018-01-07T13:38:00.077Z,26.6,,,,54,,
2018-01-07T13:38:20.078Z,26.7,,,,54,,
2018-01-07T13:38:30.079Z,26.5,,,,54,,36.8
2018-01-07T13:38:40.078Z,26.2,,,,54,,
2018-01-07T13:39:00.076Z,25.6,,,,54,,
2018-01-07T13:39:10.081Z,25.4,,,,54,,
2018-01-07T13:39:20.081Z,25,,,,54,,
2018-01-07T13:39:40.079Z,24.4,,,,54,,
2018-01-07T13:39:50.076Z,24.2,,,,54,,36.9
2018-01-07T13:40:10.076Z,23.9,,,,54,,
2018-01-07T13:40:20.084Z,23.7,,,,54,,
2018-01-07T13:40:30.077Z,23.2,,,,54,,37.1
2018-01-07T13:40:50.078Z,22.8,,,,54,,
2018-01-07T13:41:00.078Z,22.6,,,,54,,37.2
2018-01-07T13:41:20.079Z,22.5,,,,54,,37.3
2018-01-07T13:41:30.079Z,22.2,,,,54,,
2018-01-07T13:41:40.081Z,22.1,,,,54,,
2018-01-07T13:41:50.078Z,,,,,,,37.4
2018-01-07T13:42:00.079Z,21.7,,,,54,,
2018-01-07T13:42:20.080Z,21.6,,,,54,,37.5
2018-01-07T13:42:30.085Z,21.5,0,,42,54,2,39.8
2018-01-07T13:42:40.082Z,21.3,,,30,54,,43.4
2018-01-07T13:42:50.077Z,21.2,,,29,54,,41.6
2018-01-07T13:43:00.081Z,21.3,,,,54,,42.6
2018-01-07T13:43:10.082Z,21.7,,,,54,,43.1
2018-01-07T13:43:20.075Z,22.1,,,,54,,43.3
2018-01-07T13:43:30.082Z,22.8,,,,54,,
2018-01-07T13:43:40.078Z,23.3,,,,54,,43.5
2018-01-07T13:43:50.076Z,,,,29,,,43.8
2018-01-07T13:44:00.081Z,23.9,,,,54,,
2018-01-07T13:44:10.082Z,,,,,,,44
2018-01-07T13:44:20.079Z,24.2,,,,54,,44.1
2018-01-07T13:44:30.077Z,24.5,,,,54,,
2018-01-07T13:44:40.081Z,24.7,,,,54,,44.2
2018-01-07T13:44:50.078Z,,,,,,,44.4
2018-01-07T13:45:00.077Z,24.9,,,,54,,44.5
2018-01-07T13:45:10.079Z,25,,,,54,,
2018-01-07T13:45:30.077Z,25,,,,54,,44.6
2018-01-07T13:45:40.079Z,25.3,,,,54,,44.8
2018-01-07T13:45:50.081Z,25.4,,,,54,,
2018-01-07T13:46:00.082Z,,,,,,,45
2018-01-07T13:46:10.078Z,25.5,,,,54,,
2018-01-07T13:46:20.080Z,25.6,,,,54,,45.1
2018-01-07T13:46:30.079Z,,,,,,,45.4
2018-01-07T13:46:40.079Z,25.7,,,30,54,,45.5
2018-01-07T13:46:50.086Z,26,,,,54,,
2018-01-07T13:47:00.080Z,,,,,,,45.6
2018-01-07T13:47:10.080Z,26.1,,,29,54,,45.8
2018-01-07T13:47:20.078Z,26.2,,,,54,,45.9
2018-01-07T13:47:30.081Z,26.3,,,,54,,46
2018-01-07T13:47:40.081Z,26.5,,,,54,,
2018-01-07T13:47:50.080Z,,,,30,,,46.2
2018-01-07T13:48:00.094Z,26.7,,,29,54,,46.4
2018-01-07T13:48:10.081Z,26.9,,,,54,,
2018-01-07T13:48:20.086Z,,,,30,,,46.5
2018-01-07T13:48:30.081Z,27.1,,,29,54,,46.6
2018-01-07T13:48:40.082Z,27.2,,,,54,,46.7
2018-01-07T13:48:50.086Z,27.4,,,,54,,46.8
2018-01-07T13:49:00.082Z,,,,30,,,47
2018-01-07T13:49:10.082Z,27.5,,,,54,,
2018-01-07T13:49:20.082Z,27.5,,,,54,,47.1
2018-01-07T13:49:30.082Z,,,,29,,,47.3
2018-01-07T13:49:40.083Z,27.9,,,30,54,,47.4
2018-01-07T13:49:50.086Z,,0,,0,,2,45.9
2018-01-07T13:50:00.098Z,28,,,,54,,44.1
2018-01-07T13:50:10.093Z,28.1,,,,54,,43.4
2018-01-07T13:50:20.092Z,28.1,,,,54,,42.9
2018-01-07T13:50:30.084Z,28,,,,54,,41.9
2018-01-07T13:50:40.084Z,27.9,,,,54,,41.8
2018-01-07T13:50:50.090Z,,,,,,,40.9
2018-01-07T13:51:00.080Z,27.8,,,,54,,
2018-01-07T13:51:10.081Z,,,,,,,40.5
2018-01-07T13:51:20.087Z,27.7,,,,54,,39.8
2018-01-07T13:51:30.082Z,27.4,,,,54,,
2018-01-07T13:51:40.093Z,,,,,,,39.5
2018-01-07T13:51:50.084Z,27.4,,,,54,,38.9
2018-01-07T13:52:00.083Z,27.4,,,,54,,
2018-01-07T13:52:10.082Z,27.3,,,,54,,38.7
2018-01-07T13:52:20.088Z,27.2,,,,54,,38.5
2018-01-07T13:52:30.094Z,27.2,,,,54,,38.3
2018-01-07T13:52:40.085Z,26.9,,,,54,,38.2
2018-01-07T13:52:50.093Z,,,,,,,37.9
2018-01-07T13:53:00.107Z,26.8,,,,54,,
2018-01-07T13:53:20.088Z,26.7,,,,54,,
2018-01-07T13:53:30.087Z,26.9,,,,54,,
2018-01-07T13:53:40.085Z,26.9,,,,54,,
2018-01-07T13:53:50.088Z,26.9,,,,54,,
2018-01-07T13:54:00.084Z,26.7,,,,54,,
2018-01-07T13:54:10.084Z,26.5,,,,54,,
2018-01-07T13:54:20.088Z,26.1,,,,54,,
2018-01-07T13:54:30.085Z,25.6,,,,54,,
2018-01-07T13:54:40.082Z,,,,,,,37.8
2018-01-07T13:54:50.083Z,25.3,,,,54,,37.9
2018-01-07T13:55:00.085Z,24.8,,,,54,,
2018-01-07T13:55:20.089Z,24.5,,,,54,,
2018-01-07T13:55:30.089Z,24.3,,,,54,,
2018-01-07T13:55:40.089Z,24,,,,54,,38
2018-01-07T13:55:50.085Z,23.7,,,,54,,
2018-01-07T13:56:10.088Z,23.6,,,,54,,38.1
2018-01-07T13:56:20.098Z,23.3,,,,54,,
2018-01-07T13:56:30.092Z,23.2,,,,54,,
2018-01-07T13:56:40.084Z,23.1,,,,54,,38.2
2018-01-07T13:56:50.085Z,23,,,,54,,
2018-01-07T13:57:00.086Z,22.8,,,,54,,38.3
2018-01-07T13:57:10.088Z,22.8,,,,54,,
2018-01-07T13:57:20.087Z,22.7,,,,54,,
2018-01-07T13:57:30.087Z,22.6,,,,54,,38.4
2018-01-07T13:57:40.087Z,22.5,,,,54,,
2018-01-07T13:57:50.089Z,22.2,,,,54,,
2018-01-07T13:58:10.089Z,22.1,,,,54,,38.5
2018-01-07T13:58:20.091Z,22.1,,,,54,,
2018-01-07T13:58:30.091Z,22,,,,54,,
2018-01-07T13:58:40.092Z,22,,,,54,,
2018-01-07T13:58:50.089Z,21.9,,,,54,,
2018-01-07T13:59:00.093Z,21.7,,,,54,,
2018-01-07T13:59:20.085Z,21.7,,,,54,,
2018-01-07T13:59:30.085Z,21.6,,,,54,,
2018-01-07T13:59:40.097Z,21.6,,,,54,,
2018-01-07T13:59:50.087Z,21.5,,,,54,,
2018-01-07T14:00:00.088Z,21.5,,,,54,,
2018-01-07T14:00:10.091Z,21.3,,,,54,,
2018-01-07T14:00:20.100Z,21.2,,,,54,,
2018-01-07T14:00:30.087Z,21.2,,,,54,,38.4
2018-01-07T14:00:40.091Z,21.2,,,,54,,
2018-01-07T14:00:50.091Z,21.1,,,,54,,
2018-01-07T14:01:00.091Z,21.1,,,,54,,
2018-01-07T14:01:10.086Z,20.9,,,,54,,
2018-01-07T14:01:20.092Z,20.9,,,,54,,
2018-01-07T14:01:30.086Z,20.8,,,,54,,
2018-01-07T14:01:40.088Z,20.8,,,,54,,
2018-01-07T14:01:50.087Z,20.8,,,,54,,38.3
2018-01-07T14:02:00.092Z,20.6,,,,54,,
2018-01-07T14:02:10.087Z,20.6,,,,54,,
2018-01-07T14:02:20.325Z,20.6,,,,54,,
2018-01-07T14:02:30.098Z,20.5,,,,54,,
2018-01-07T14:02:40.088Z,20.5,,,,54,,
2018-01-07T14:02:50.098Z,20.5,,,,54,,
2018-01-07T14:03:00.098Z,20.4,,,,54,,38.2
2018-01-07T14:03:10.098Z,20.4,,,,54,,
2018-01-07T14:03:20.092Z,20.4,,,,54,,
2018-01-07T14:03:30.089Z,20.4,,,,54,,
2018-01-07T14:03:40.089Z,20.2,,,,54,,
2018-01-07T14:03:50.089Z,20.2,,,,54,,
2018-01-07T14:04:00.089Z,20.2,,,,54,,38.1
2018-01-07T14:04:10.107Z,20.1,,,,54,,
2018-01-07T14:04:20.092Z,20.1,,,,54,,
2018-01-07T14:04:30.090Z,20.1,,,,54,,
2018-01-07T14:04:40.090Z,20.1,,,,54,,
2018-01-07T14:04:50.091Z,20,,,,54,,
2018-01-07T14:05:00.089Z,20,,,,54,,38
2018-01-07T14:05:10.091Z,20,,,,54,,
2018-01-07T14:05:20.089Z,20,,,,54,,
2018-01-07T14:05:30.091Z,19.8,,,,54,,
2018-01-07T14:05:40.091Z,19.8,,,,54,,
2018-01-07T14:05:50.092Z,19.8,,,,54,,37.9
2018-01-07T14:06:00.090Z,19.8,,,,54,,
2018-01-07T14:06:10.092Z,19.8,,,,54,,
2018-01-07T14:06:20.118Z,19.7,0,,40,54,2,41.3
2018-01-07T14:06:30.095Z,19.7,,,33,54,,43
2018-01-07T14:06:40.093Z,19.7,,,29,54,,40.9
2018-01-07T14:06:50.093Z,20,,,,54,,42
2018-01-07T14:07:00.093Z,20.4,,,,54,,42.1
2018-01-07T14:07:10.093Z,20.8,,,,54,,
