Time,HwTSet,PrimTSet,HwActive,HwTOutlet,ActPow,ChActive,PrimT
2017-11-12T10:08:26.794Z,54,,,46.3,,,63.6
2017-11-12T10:08:36.800Z,,,,,,,64
2017-11-12T10:08:46.795Z,54,,,46.5,,,64.4
2017-11-12T10:09:06.798Z,54,,,46.5,,,64.8
2017-11-12T10:09:16.805Z,54,,0,46.6,0,2,64.4
2017-11-12T10:09:26.799Z,54,,,46.6,,,61.9
2017-11-12T10:09:37.108Z,54,,,46.7,,,60.9
2017-11-12T10:09:46.802Z,,,,,,,59.7
2017-11-12T10:09:56.800Z,54,,,46.7,,,58.8
2017-11-12T10:10:06.801Z,54,,,46.7,,,
2017-11-12T10:10:16.858Z,,,,,,,57.2
2017-11-12T10:10:26.800Z,54,,,46.6,,,56.6
2017-11-12T10:10:36.798Z,54,,,46.6,,,
2017-11-12T10:10:46.814Z,54,,,46.6,,,55.5
2017-11-12T10:10:56.802Z,54,,,46.5,,,
2017-11-12T10:11:06.802Z,,,,,,,54.9
2017-11-12T10:11:16.804Z,54,,,46.4,,,54.4
2017-11-12T10:11:26.803Z,54,,,46.3,,,
2017-11-12T10:11:36.807Z,,,,,,,53.7
2017-11-12T10:11:46.798Z,54,,0,46.3,39,2,57
2017-11-12T10:11:56.858Z,54,,,46.2,30,,58
2017-11-12T10:12:06.802Z,54,,,46.2,29,,58.6
2017-11-12T10:12:16.801Z,54,,,46.1,,,59.8
2017-11-12T10:12:26.802Z,54,,,46.1,,,60.4
2017-11-12T10:12:36.798Z,54,,,46.1,,,61.2
2017-11-12T10:12:46.802Z,54,,,46.1,,,
2017-11-12T10:12:56.806Z,54,,,46.1,,,62
2017-11-12T10:13:06.801Z,54,,,46.2,,,62.4
2017-11-12T10:13:16.803Z,,,,,29,,63.2
2017-11-12T10:13:26.808Z,54,,,46.3,,,
2017-11-12T10:13:36.803Z,,,,,,,63.6
2017-11-12T10:13:46.804Z,54,,,46.3,29,,64.2
2017-11-12T10:13:56.808Z,54,,,46.5,,,64.5
2017-11-12T10:14:16.847Z,54,,,46.6,,,64.7
2017-11-12T10:14:26.805Z,54,,0,46.6,0,2,64.9
2017-11-12T10:14:36.800Z,54,,,46.7,,,61.9
2017-11-12T10:14:46.800Z,54,,,46.7,,,60.8
2017-11-12T10:14:56.816Z,54,,,46.8,,,59.9
2017-11-12T10:15:06.803Z,54,,,46.8,,,58.6
2017-11-12T10:15:16.804Z,54,,,46.8,,,57.8
2017-11-12T10:15:26.806Z,54,,,46.8,,,
2017-11-12T10:15:36.805Z,54,,,46.7,,,56.4
2017-11-12T10:15:46.805Z,54,,,46.7,,,55.7
2017-11-12T10:15:56.805Z,54,,,46.6,,,
2017-11-12T10:16:06.806Z,,,,,,,54.8
2017-11-12T10:16:16.807Z,54,,,46.6,,,
2017-11-12T10:16:26.804Z,54,,,46.5,,,53.9
2017-11-12T10:16:36.807Z,54,,,46.4,,,53.5
2017-11-12T10:16:52.793Z,54,,0,46.4,42,2,56.1
2017-11-12T10:16:56.805Z,54,,,46.3,30,,57.7
2017-11-12T10:17:06.800Z,54,,,46.2,29,,58
2017-11-12T10:17:16.800Z,54,,,46.2,29,,59.3
2017-11-12T10:17:26.802Z,54,,,46.1,,,
2017-11-12T10:17:36.804Z,54,,,46.1,,,60
2017-11-12T10:17:46.802Z,54,,,46.1,,,60.5
2017-11-12T10:17:56.804Z,54,,,46.1,,,61.1
2017-11-12T10:18:06.804Z,54,,,46.1,,,61.4
2017-11-12T10:18:16.805Z,54,,,46.1,,,62
2017-11-12T10:18:26.816Z,54,,,46.2,,,62.1
2017-11-12T10:18:36.806Z,,,,,,,62.5
2017-11-12T10:18:46.806Z,54,,,46.3,,,62.7
2017-11-12T10:18:56.807Z,54,,,46.3,29,,63.1
2017-11-12T10:19:06.801Z,54,,,46.4,,,
2017-11-12T10:19:16.809Z,,,,,,,63.3
2017-11-12T10:19:26.808Z,54,,,46.4,30,,63.5
2017-11-12T10:19:36.807Z,54,,,46.5,,,
2017-11-12T10:19:46.802Z,54,,,46.5,29,,63.6
2017-11-12T10:19:56.807Z,54,,,46.5,,,63.8
2017-11-12T10:20:06.816Z,54,,,46.6,,,
2017-11-12T10:20:16.821Z,54,,,46.6,,,63.9
2017-11-12T10:20:26.802Z,54,,,46.7,30,,64
2017-11-12T10:20:36.801Z,54,,,46.7,,,
2017-11-12T10:20:46.802Z,54,,,46.8,29,,64.1
2017-11-12T10:20:56.802Z,54,,,46.8,,,
2017-11-12T10:21:06.805Z,54,,,46.9,,,64.2
2017-11-12T10:21:16.810Z,54,,,46.9,,,
2017-11-12T10:21:26.809Z,54,,,46.9,,,64.4
2017-11-12T10:21:36.805Z,54,,,47,,,64.5
2017-11-12T10:21:46.803Z,54,,,47,,,
2017-11-12T10:21:56.810Z,,,,,,,64.6
2017-11-12T10:22:06.803Z,54,,,47.1,,,
2017-11-12T10:22:16.808Z,54,,,47.1,,,64.7
2017-11-12T10:22:26.802Z,54,,,47.2,,,64.8
2017-11-12T10:22:36.803Z,54,,,47.2,,,64.9
2017-11-12T10:22:46.812Z,54,,0,47.3,0,2,63.5
2017-11-12T10:22:56.807Z,54,,,47.3,,,61.9
2017-11-12T10:23:06.803Z,54,,,47.4,,,60.9
2017-11-12T10:23:16.810Z,54,,,47.4,,,59.8
2017-11-12T10:23:26.805Z,54,,,47.4,,,58.9
2017-11-12T10:23:36.807Z,54,,,47.4,,,57.9
2017-11-12T10:23:46.806Z,54,,,47.4,,,56.9
2017-11-12T10:23:56.805Z,54,,,47.3,,,56.7
2017-11-12T10:24:06.814Z,54,,,47.3,,,55.9
2017-11-12T10:24:16.814Z,54,,,47.2,,,55.5
2017-11-12T10:24:26.804Z,54,,0,47.1,44,2,54.9
2017-11-12T10:24:36.824Z,54,,,47.1,40,,58
2017-11-12T10:24:46.807Z,54,,,47,29,,58.9
2017-11-12T10:24:56.826Z,54,,,46.9,,,59
2017-11-12T10:25:06.806Z,54,,,46.9,,,60.1
2017-11-12T10:25:16.816Z,54,,,46.8,,,61.1
2017-11-12T10:25:26.817Z,54,,,46.8,30,,62
2017-11-12T10:25:36.805Z,54,,,46.8,29,,62.1
2017-11-12T10:25:46.811Z,54,,,46.8,29,,63.1
2017-11-12T10:25:56.806Z,54,,,46.9,,,
2017-11-12T10:26:06.807Z,54,,,46.9,,,63.5
2017-11-12T10:26:16.813Z,54,,,46.9,,,64
2017-11-12T10:26:26.805Z,54,,,47,30,,64.1
2017-11-12T10:26:36.814Z,54,,,47,,,64.4
2017-11-12T10:26:46.809Z,54,,,47.1,29,,64.6
2017-11-12T10:26:56.807Z,54,,,47.1,,,65.1
2017-11-12T10:27:06.819Z,54,,0,47.2,0,2,62.8
2017-11-12T10:27:16.813Z,54,,,47.3,,,61.8
2017-11-12T10:27:26.813Z,54,,,47.4,,,60.1
2017-11-12T10:27:36.809Z,54,,,47.4,,,59.7
2017-11-12T10:27:46.811Z,54,,,47.4,,,58.8
2017-11-12T10:27:56.817Z,54,,,47.4,,,57.9
2017-11-12T10:28:06.810Z,54,,,47.4,,,56.9
2017-11-12T10:28:16.814Z,54,,,47.4,,,56.7
2017-11-12T10:28:26.876Z,54,,,47.4,,,55.9
2017-11-12T10:28:36.808Z,54,,,47.3,,,55.6
2017-11-12T10:28:46.809Z,54,,,47.3,,,54.9
2017-11-12T10:28:58.146Z,54,,,47.2,,,54.8
2017-11-12T10:29:06.810Z,54,,,47.1,,,54.4
2017-11-12T10:29:16.813Z,54,,,47,,,53.9
2017-11-12T10:29:26.811Z,54,,0,46.9,44,2,53.7
2017-11-12T10:29:36.816Z,54,,,46.9,39,,57.2
2017-11-12T10:29:46.812Z,54,,,46.8,29,,57.9
2017-11-12T10:29:56.811Z,54,,,46.7,,,59
2017-11-12T10:30:06.809Z,54,,,46.6,,,59.1
2017-11-12T10:30:16.824Z,54,,,46.6,,,60
2017-11-12T10:30:26.811Z,54,,,46.6,,,61.1
2017-11-12T10:30:36.809Z,54,,,46.6,,,61.3
2017-11-12T10:30:46.814Z,54,,,46.6,,,62
2017-11-12T10:30:56.813Z,54,,,46.6,30,,62.4
2017-11-12T10:31:06.810Z,54,,,46.6,30,,63.1
2017-11-12T10:31:16.812Z,54,,,46.7,29,,63.2
2017-11-12T10:31:26.814Z,54,,,46.7,30,,63.5
2017-11-12T10:31:36.813Z,54,,,46.8,29,,64
2017-11-12T10:31:46.825Z,54,,,46.8,,,64.1
2017-11-12T10:31:56.810Z,54,,,46.8,,,64.4
2017-11-12T10:32:06.818Z,54,,,46.9,,,64.6
2017-11-12T10:32:16.819Z,54,,,46.9,,,64.8
2017-11-12T10:32:26.818Z,54,,0,46.9,0,2,63.8
2017-11-12T10:32:36.814Z,54,,,46.9,,,61.8
2017-11-12T10:32:46.815Z,54,,,47,,,60.9
2017-11-12T10:32:56.815Z,54,,,47,,,59.9
2017-11-12T10:33:06.858Z,54,,,47,,,58.9
2017-11-12T10:33:16.845Z,54,,,47,,,57.9
2017-11-12T10:33:26.832Z,54,,,47,,,56.9
2017-11-12T10:33:36.816Z,54,,,47,,,
2017-11-12T10:33:46.811Z,54,,,47,,,55.9
2017-11-12T10:33:56.815Z,54,,,46.9,,,55.7
2017-11-12T10:34:06.811Z,54,,,46.8,,,54.9
2017-11-12T10:34:16.811Z,54,,,46.8,,,54.8
2017-11-12T10:34:26.815Z,54,,0,46.7,,2,54.3
2017-11-12T10:34:36.815Z,54,,,46.6,38,,58
2017-11-12T10:34:46.824Z,54,,,46.6,34,,58.4
2017-11-12T10:34:56.815Z,54,,,46.5,29,,59
2017-11-12T10:35:06.828Z,54,,,46.4,30,,60
2017-11-12T10:35:16.816Z,54,,,46.4,,,60.4
2017-11-12T10:35:26.812Z,54,,,46.4,29,,61.1
2017-11-12T10:35:36.817Z,54,,,46.4,,,62
2017-11-12T10:35:46.815Z,54,,,46.4,,,62.2
2017-11-12T10:35:56.816Z,54,,,46.5,,,63.1
2017-11-12T10:36:06.818Z,54,,,46.5,30,,63.2
2017-11-12T10:36:16.822Z,54,,,46.6,,,63.6
2017-11-12T10:36:26.811Z,54,,,46.6,29,,64
2017-11-12T10:36:36.811Z,54,,,46.6,30,,64.2
2017-11-12T10:36:46.821Z,54,,,46.7,29,,64.5
2017-11-12T10:36:56.815Z,54,,,46.7,30,,64.7
2017-11-12T10:37:06.816Z,54,,0,46.7,0,2,63.8
2017-11-12T10:37:16.815Z,54,,,46.8,,,61.9
2017-11-12T10:37:26.814Z,54,,,46.9,,,60.9
2017-11-12T10:37:36.811Z,54,,,46.9,,,59.9
2017-11-12T10:37:46.827Z,54,,,46.9,,,58.9
2017-11-12T10:37:56.817Z,54,,,46.9,,,57.9
2017-11-12T10:38:06.817Z,54,,,46.9,,,57.8
2017-11-12T10:38:16.819Z,54,,,46.9,,,56.9
2017-11-12T10:38:26.814Z,54,,,46.8,,,56.5
2017-11-12T10:38:36.824Z,54,,,46.8,,,55.9
2017-11-12T10:38:46.829Z,54,,,46.7,,,55.4
2017-11-12T10:38:56.815Z,54,,,46.7,,,54.9
2017-11-12T10:39:06.821Z,54,,,46.6,,,54.7
2017-11-12T10:39:16.813Z,54,,,46.5,,,54.3
2017-11-12T10:39:26.826Z,54,,0,46.4,,2,53.9
2017-11-12T10:39:36.838Z,54,,,46.4,35,,58
2017-11-12T10:39:46.829Z,54,,,46.3,34,,58.1
2017-11-12T10:39:56.824Z,54,,,46.2,30,,59.1
2017-11-12T10:40:06.817Z,54,,,46.1,30,,60
2017-11-12T10:40:16.815Z,54,,,46.1,30,,60.1
2017-11-12T10:40:26.815Z,54,,,46.1,29,,61.1
2017-11-12T10:40:36.815Z,54,,,46.1,,,62
2017-11-12T10:40:46.813Z,54,,,46.2,,,62.1
2017-11-12T10:40:56.817Z,54,,,46.2,,,63.1
2017-11-12T10:41:06.815Z,54,,,46.3,,,63.2
2017-11-12T10:41:16.818Z,54,,,46.4,,,63.5
2017-11-12T10:41:26.815Z,54,,,46.4,,,64
2017-11-12T10:41:36.822Z,54,,,46.5,30,,64.2
2017-11-12T10:41:46.817Z,54,,,46.5,29,,64.5
2017-11-12T10:41:56.819Z,54,,,46.6,,,64.8
2017-11-12T10:42:06.832Z,54,,0,46.6,0,2,62.8
2017-11-12T10:42:16.825Z,54,,,46.6,,,61.8
2017-11-12T10:42:26.814Z,54,,,46.7,,,60.9
2017-11-12T10:42:36.823Z,54,,,46.7,,,59.9
2017-11-12T10:42:46.817Z,54,,,46.7,,,58.9
2017-11-12T10:42:56.823Z,54,,,46.7,,,57.9
2017-11-12T10:43:06.819Z,54,,,46.7,,,56.9
2017-11-12T10:43:16.818Z,54,,,46.7,,,
2017-11-12T10:43:31.919Z,54,,,46.7,,,55.9
2017-11-12T10:43:36.818Z,54,,,46.7,,,55.7
2017-11-12T10:43:46.818Z,54,,,46.7,,,54.9
2017-11-12T10:43:56.819Z,54,,,46.6,,,
2017-11-12T10:44:06.818Z,54,,,46.5,,,54.5
2017-11-12T10:44:16.819Z,54,,,46.5,,,53.9
2017-11-12T10:44:26.824Z,54,,0,46.4,44,2,53.8
2017-11-12T10:44:36.834Z,54,,,46.3,39,,57
2017-11-12T10:44:47.070Z,54,,,46.3,31,,58.1
2017-11-12T10:45:01.880Z,54,,,46.2,29,,59
2017-11-12T10:45:06.819Z,54,,,46.1,,,60
2017-11-12T10:45:16.823Z,54,,,46.1,,,
2017-11-12T10:45:26.824Z,54,,,46.1,,,61.1
2017-11-12T10:45:36.819Z,54,,,46.1,,,62
2017-11-12T10:45:46.820Z,54,,,46.2,,,62.1
2017-11-12T10:45:56.819Z,54,,,46.2,29,,63.1
2017-11-12T10:46:06.820Z,54,,,46.2,,,
2017-11-12T10:46:16.819Z,54,,,46.3,30,,63.5
2017-11-12T10:46:26.822Z,54,,,46.4,30,,64
2017-11-12T10:46:36.821Z,54,,,46.4,,,64.1
2017-11-12T10:46:46.821Z,54,,,46.5,,,64.5
2017-11-12T10:46:56.819Z,54,0,1,46.6,30,0,64.8
2017-11-12T10:47:06.839Z,54,,0,34,0,0,67.9
2017-11-12T10:47:16.836Z,54,,1,31.5,,0,65.2
2017-11-12T10:47:26.825Z,54,,1,53.2,64,0,58.6
2017-11-12T10:47:36.823Z,54,,,54.7,30,,57.9
2017-11-12T10:47:46.823Z,54,,,56.1,32,,56.9
2017-11-12T10:47:56.823Z,54,,,55.3,35,,56.3
2017-11-12T10:48:06.818Z,54,,,55.1,37,,55.9
2017-11-12T10:48:16.820Z,54,,,54.7,39,,
2017-11-12T10:48:26.820Z,54,,,54.7,,,55.7
2017-11-12T10:48:36.821Z,54,,,54.6,38,,55.6
2017-11-12T10:48:46.822Z,54,,,54,46,,
2017-11-12T10:48:56.824Z,54,,0,54,0,0,54.9
2017-11-12T10:49:06.823Z,54,,,53.7,,,56.2
2017-11-12T10:49:16.827Z,54,,,53.8,,,58
2017-11-12T10:49:26.822Z,54,,,54.1,,,58.2
2017-11-12T10:49:36.825Z,54,,0,54.6,,0,54.9
2017-11-12T10:49:46.840Z,54,,0,51.4,,0,51.6
2017-11-12T10:49:56.825Z,54,,,53,,,51.4
2017-11-12T10:50:06.826Z,54,,,53,,,51.3
2017-11-12T10:50:16.921Z,54,,,51.6,,,
2017-11-12T10:50:26.823Z,54,,,35.2,,,
2017-11-12T10:50:36.828Z,54,61,0,23.4,,2,
2017-11-12T10:50:46.831Z,54,,0,22.6,41,2,54.8
2017-11-12T10:50:56.827Z,54,,,22.7,30,,60.5
2017-11-12T10:51:06.821Z,54,,,22.5,29,,62
2017-11-12T10:51:16.837Z,54,,,22.5,,,60.8
2017-11-12T10:51:26.829Z,54,,,22.5,,,61.1
2017-11-12T10:51:36.825Z,54,,,22.7,,,61.9
2017-11-12T10:51:46.820Z,54,,,23,30,,62
2017-11-12T10:51:56.825Z,54,,,23.4,,,
2017-11-12T10:52:06.827Z,54,,,24.2,29,,
2017-11-12T10:52:16.825Z,54,,,24.8,,,62.1
2017-11-12T10:52:26.820Z,54,,,25.4,,,
2017-11-12T10:52:36.827Z,54,,,25.9,,,62.2
2017-11-12T10:52:46.827Z,54,,,26.3,,,
2017-11-12T10:52:56.828Z,54,,,26.7,,,62.4
2017-11-12T10:53:11.939Z,54,,,27.2,,,62.5
2017-11-12T10:53:16.829Z,54,,,27.5,30,,62.6
2017-11-12T10:53:26.821Z,54,,,28,,,62.7
2017-11-12T10:53:36.828Z,54,,,28.4,29,,63.1
2017-11-12T10:53:47.155Z,54,,,28.7,,,
2017-11-12T10:53:56.828Z,54,,,29.1,,,63.2
2017-11-12T10:54:06.824Z,54,,,29.6,,,63.4
2017-11-12T10:54:16.828Z,54,,,30.1,,,63.5
2017-11-12T10:54:26.825Z,54,,,30.4,,,63.6
2017-11-12T10:54:36.829Z,54,,,30.8,,,63.8
2017-11-12T10:54:46.829Z,54,,,31,,,64
2017-11-12T10:54:56.831Z,54,,,31.4,,,64.1
2017-11-12T10:55:06.907Z,54,,,31.8,,,64.2
2017-11-12T10:55:16.827Z,54,,,32.1,,,64.4
2017-11-12T10:55:26.827Z,54,,,32.3,,,64.6
2017-11-12T10:55:36.824Z,54,,,32.6,,,64.7
2017-11-12T10:55:46.828Z,54,,,32.8,,,64.8
2017-11-12T10:55:56.827Z,54,,0,33.1,0,2,62.8
2017-11-12T10:56:06.829Z,54,,,33.4,,,61.9
2017-11-12T10:56:16.832Z,54,,,33.7,,,60.9
2017-11-12T10:56:26.825Z,54,,,33.7,,,59.8
2017-11-12T10:56:36.823Z,54,,,33.9,,,58.8
2017-11-12T10:56:46.829Z,54,,,34,,,57.9
2017-11-12T10:57:01.929Z,54,,,34,,,56.9
2017-11-12T10:57:06.833Z,54,,,34.1,,,56.7
2017-11-12T10:57:22.017Z,54,,,34.1,,,55.9
2017-11-12T10:57:26.909Z,54,,,34,,,55.6
2017-11-12T10:57:41.985Z,54,,,34.1,,,54.8
2017-11-12T10:57:46.841Z,54,,0,34.1,40,2,58
2017-11-12T10:57:56.829Z,54,,,34.1,29,,58.9
2017-11-12T10:58:06.826Z,54,,,34.2,,,59
2017-11-12T10:58:16.826Z,54,,,34.1,,,60.2
2017-11-12T10:58:31.914Z,54,,,34.1,,,61.1
2017-11-12T10:58:36.879Z,54,0,1,34.2,,0,62
2017-11-12T10:58:46.845Z,54,,,23.8,50,,58.3
2017-11-12T10:58:56.827Z,54,,,55.5,49,,58.9
2017-11-12T10:59:06.824Z,54,,,54.8,52,,57.9
2017-11-12T10:59:16.835Z,54,,,55.8,30,,56.9
2017-11-12T10:59:26.823Z,54,,,55.1,34,,56.3
2017-11-12T10:59:37.168Z,54,,,54.4,42,,56
2017-11-12T10:59:46.831Z,54,,,54.6,41,,56.1
2017-11-12T10:59:56.827Z,54,,,54.4,44,,
2017-11-12T11:00:06.836Z,54,,,54.2,46,,
2017-11-12T11:00:16.828Z,54,,,54.3,44,,56
2017-11-12T11:00:26.831Z,54,,,54.3,44,,55.9
2017-11-12T11:00:36.831Z,54,,,54.2,43,,55.7
2017-11-12T11:00:46.827Z,54,,,54,,,55.6
2017-11-12T11:00:56.829Z,54,,,54,44,,
2017-11-12T11:01:06.829Z,54,,,53.9,,,55.5
2017-11-12T11:01:16.831Z,54,,,54,42,,55.4
2017-11-12T11:01:26.899Z,54,,,54,43,,
2017-11-12T11:01:36.835Z,54,,,54,42,,
2017-11-12T11:01:46.825Z,54,,,53.9,,,55.3
2017-11-12T11:01:56.827Z,54,,,53.9,43,,
2017-11-12T11:02:06.827Z,54,,,53.9,44,,
2017-11-12T11:02:16.825Z,54,,,53.9,,,
2017-11-12T11:02:26.828Z,54,,,53.8,46,,
2017-11-12T11:02:36.831Z,54,,,53.8,,,55.4
2017-11-12T11:02:46.830Z,54,,,53.9,,,
2017-11-12T11:02:56.828Z,54,,,53.9,47,,55.5
2017-11-12T11:03:06.892Z,54,,,54,46,,
2017-11-12T11:03:16.836Z,54,,,54.1,45,,
2017-11-12T11:03:26.832Z,54,,,54.1,,,
2017-11-12T11:03:36.831Z,54,,,54.1,44,,55.4
2017-11-12T11:03:46.831Z,54,,,54.1,43,,55.3
2017-11-12T11:03:56.832Z,54,,,53.9,44,,55.2
2017-11-12T11:04:06.831Z,54,,,53.9,,,
2017-11-12T11:04:16.834Z,54,,,53.8,46,,
2017-11-12T11:04:26.832Z,54,,,53.7,45,,
2017-11-12T11:04:36.833Z,54,,,53.8,46,,
2017-11-12T11:04:51.918Z,54,,,53.8,,,
2017-11-12T11:04:56.833Z,54,,,53.8,45,,
2017-11-12T11:05:06.831Z,54,0,1,53.8,45,0,55.1
2017-11-12T11:05:16.840Z,54,,,53.8,46,,54.9
2017-11-12T11:05:26.832Z,54,,,53.6,47,,
2017-11-12T11:05:36.831Z,54,,,53.5,,,54.7
2017-11-12T11:05:46.830Z,54,,,53.4,51,,
2017-11-12T11:05:56.833Z,54,,,53.6,52,,55
2017-11-12T11:06:06.864Z,54,,,53.9,,,55.2
2017-11-12T11:06:16.838Z,54,,,54.3,51,,55.7
2017-11-12T11:06:26.834Z,54,,,54.6,46,,
2017-11-12T11:06:36.831Z,54,,,54.1,48,,55.3
2017-11-12T11:06:46.836Z,54,,,53.8,49,,55
2017-11-12T11:06:56.833Z,54,,,53.8,51,,55
2017-11-12T11:07:06.835Z,54,,,53.8,,,55.2
2017-11-12T11:07:16.832Z,54,,,54.1,52,,55.6
2017-11-12T11:07:26.839Z,54,,,54.3,49,,
2017-11-12T11:07:36.830Z,54,,,54.2,47,,55.4
2017-11-12T11:07:46.832Z,54,,0,54,0,0,54.9
2017-11-12T11:07:56.831Z,54,,0,53.8,,0,53.7
2017-11-12T11:08:06.841Z,54,,,53.5,,,54
2017-11-12T11:08:16.836Z,54,,,53.3,,,54.1
2017-11-12T11:08:26.833Z,54,,,53.1,,,
2017-11-12T11:08:36.837Z,54,,,53,,,
2017-11-12T11:08:46.835Z,54,61,0,52.7,,2,54
2017-11-12T11:09:01.936Z,54,,0,52.5,43,2,56
2017-11-12T11:09:06.842Z,54,,,52.3,32,,59.1
2017-11-12T11:09:16.926Z,54,,,52.2,29,,58.8
2017-11-12T11:09:31.928Z,54,,,52,,,58
2017-11-12T11:09:36.837Z,54,,,51.8,,,58.4
2017-11-12T11:09:46.837Z,54,,,51.7,30,,
2017-11-12T11:09:56.831Z,54,,,51.5,29,,57.9
2017-11-12T11:10:06.840Z,54,,,51.4,,,57.6
2017-11-12T11:10:16.839Z,54,,,51.2,,,56.9
2017-11-12T11:10:26.833Z,54,,,51.1,,,56.7
2017-11-12T11:10:36.832Z,54,,,50.9,,,56.4
2017-11-12T11:10:46.833Z,54,,,50.8,,,56.1
2017-11-12T11:10:56.833Z,54,,,50.6,31,,55.9
2017-11-12T11:11:06.840Z,54,,,50.5,32,,56
2017-11-12T11:11:16.838Z,54,,,50.3,33,,
2017-11-12T11:11:26.836Z,54,,,50.2,34,,56.2
2017-11-12T11:11:36.834Z,54,,,50.1,35,,56.4
2017-11-12T11:11:46.840Z,54,,,50,37,,57
2017-11-12T11:11:56.837Z,54,,,49.8,,,57.2
2017-11-12T11:12:06.842Z,54,,,49.7,39,,58
2017-11-12T11:12:16.837Z,54,,,49.6,,,58.1
2017-11-12T11:12:26.840Z,54,,,49.4,,,58.6
2017-11-12T11:12:36.836Z,54,,,49.3,39,,59
2017-11-12T11:12:46.832Z,54,,,49.2,40,,59.5
2017-11-12T11:12:56.845Z,54,,,49.1,,,60
2017-11-12T11:13:06.838Z,54,,,49,,,60.4
2017-11-12T11:13:16.837Z,54,,,48.9,,,61.1
2017-11-12T11:13:26.832Z,54,,,48.8,,,
2017-11-12T11:13:36.837Z,54,,,48.8,39,,61.4
2017-11-12T11:13:46.835Z,54,,,48.7,36,,
2017-11-12T11:13:56.836Z,54,,,48.6,32,,61.3
2017-11-12T11:14:06.837Z,54,,,48.5,31,,61.2
2017-11-12T11:14:16.838Z,54,,,48.4,30,,60.9
2017-11-12T11:14:26.837Z,54,,,48.4,29,,
2017-11-12T11:14:37.078Z,54,,,48.3,30,,60.8
2017-11-12T11:14:46.839Z,54,,,48.2,29,,
2017-11-12T11:14:56.843Z,54,,,48.2,,,
2017-11-12T11:15:06.835Z,54,,,48.1,,,60.9
2017-11-12T11:15:16.839Z,54,,,48,30,,61.1
2017-11-12T11:15:26.841Z,54,,,48,29,,
2017-11-12T11:15:36.843Z,54,,,47.9,,,61.2
2017-11-12T11:15:46.837Z,54,,,47.9,30,,61.3
2017-11-12T11:15:56.844Z,54,,,47.8,29,,
2017-11-12T11:16:06.839Z,54,,,47.8,,,61.4
2017-11-12T11:16:16.838Z,54,,,47.8,,,61.5
2017-11-12T11:16:26.846Z,54,,,47.7,,,61.6
2017-11-12T11:16:37.095Z,54,,,47.7,30,,61.8
2017-11-12T11:16:46.838Z,54,,,47.7,30,,62
2017-11-12T11:16:56.840Z,54,,,47.6,29,,
2017-11-12T11:17:06.839Z,54,,,47.6,,,62.1
2017-11-12T11:17:16.844Z,54,,,47.6,,,62.2
2017-11-12T11:17:26.842Z,54,,,47.5,,,62.4
2017-11-12T11:17:36.839Z,54,,,47.5,,,62.5
2017-11-12T11:17:46.837Z,54,,,47.5,,,62.6
2017-11-12T11:17:56.839Z,54,,,47.4,,,62.7
2017-11-12T11:18:06.839Z,54,,,47.4,,,62.8
2017-11-12T11:18:16.843Z,54,,,47.4,,,63.1
2017-11-12T11:18:26.840Z,54,,,47.4,,,63.2
2017-11-12T11:18:36.841Z,54,,,47.4,,,63.3
2017-11-12T11:18:46.838Z,54,,,47.3,30,,63.4
2017-11-12T11:18:56.839Z,54,,,47.3,,,63.5
2017-11-12T11:19:06.840Z,54,,,47.3,29,,63.6
2017-11-12T11:19:16.843Z,54,,,47.3,30,,63.8
2017-11-12T11:19:26.868Z,54,,,47.3,29,,64
2017-11-12T11:19:36.840Z,54,,,47.3,,,
2017-11-12T11:19:46.840Z,54,,,47.3,,,64.1
2017-11-12T11:19:56.840Z,54,,,47.3,,,64.2
2017-11-12T11:20:06.847Z,54,,,47.3,,,64.4
2017-11-12T11:20:16.847Z,54,,,47.3,,,64.5
2017-11-12T11:20:26.840Z,54,,,47.3,,,64.6
2017-11-12T11:20:36.841Z,54,,,47.3,,,
2017-11-12T11:20:46.841Z,54,,,47.3,,,64.7
2017-11-12T11:20:56.842Z,54,,,47.3,,,64.8
2017-11-12T11:21:06.842Z,54,,0,47.3,0,2,64.9
2017-11-12T11:21:16.849Z,54,,,47.3,,,62.8
2017-11-12T11:21:26.849Z,54,,,47.3,,,61.6
2017-11-12T11:21:36.846Z,54,,,47.4,,,59.9
2017-11-12T11:21:46.841Z,54,,,47.4,,,58.9
2017-11-12T11:21:56.843Z,54,,,47.4,,,58.7
2017-11-12T11:22:06.848Z,54,,,47.5,,,57.9
2017-11-12T11:22:16.848Z,54,,,47.5,,,56.9
2017-11-12T11:22:26.851Z,54,,,47.5,,,56.8
2017-11-12T11:22:36.938Z,54,,,47.6,,,56.3
2017-11-12T11:22:46.842Z,54,,,47.6,,,55.9
2017-11-12T11:22:56.843Z,54,,,47.6,,,55.5
2017-11-12T11:23:06.842Z,54,,,47.7,,,54.9
2017-11-12T11:23:16.849Z,54,,0,47.7,43,2,57.1
2017-11-12T11:23:31.949Z,54,,,47.7,31,,59
2017-11-12T11:23:36.842Z,54,,,47.8,29,,59
2017-11-12T11:23:46.844Z,54,,,47.8,30,,60
2017-11-12T11:23:56.844Z,54,,,47.8,29,,60.6
2017-11-12T11:24:06.857Z,54,,,47.9,,,61.1
2017-11-12T11:24:16.845Z,54,,,47.9,,,62
2017-11-12T11:24:26.844Z,54,,,47.9,,,62.2
2017-11-12T11:24:36.882Z,54,,,48,30,,63.1
2017-11-12T11:24:46.859Z,54,,,48,29,,
