Time,HwTSet,PrimTSet,HwActive,ChActive,ActPow,HwTOutlet,PrimT
2017-12-30T19:07:33.677Z,,,,,29,,35.4
2017-12-30T19:07:43.682Z,54,,,,30,24.9,35.5
2017-12-30T19:07:53.682Z,54,,,,29,25,35.6
2017-12-30T19:08:03.675Z,54,,,,,25.1,35.7
2017-12-30T19:08:13.675Z,54,,,,,25.3,35.8
2017-12-30T19:08:23.672Z,54,,,,,25.4,36
2017-12-30T19:08:33.677Z,54,,,,,25.4,36.1
2017-12-30T19:08:43.672Z,54,,,,,25.5,36.3
2017-12-30T19:08:53.673Z,54,,,,30,25.6,36.4
2017-12-30T19:09:03.674Z,54,,,,29,25.6,36.5
2017-12-30T19:09:23.683Z,54,,,,30,25.7,36.8
2017-12-30T19:09:33.673Z,54,,,,29,25.9,36.9
2017-12-30T19:09:43.673Z,54,,,,,25.9,37.2
2017-12-30T19:09:53.674Z,54,,,,,26,37.3
2017-12-30T19:10:03.678Z,54,,,,,26.1,37.5
2017-12-30T19:10:13.673Z,,,,,,,37.6
2017-12-30T19:10:23.680Z,54,,,,,26.2,37.7
2017-12-30T19:10:33.674Z,54,,,,30,26.3,37.9
2017-12-30T19:10:43.675Z,54,,,,29,26.5,38
2017-12-30T19:10:53.674Z,54,,,,30,26.6,38.1
2017-12-30T19:11:03.676Z,54,,,,,26.7,
2017-12-30T19:11:13.678Z,,,,,29,,38.4
2017-12-30T19:11:23.677Z,54,,,,,26.8,38.6
2017-12-30T19:11:33.676Z,54,,,,30,26.9,38.7
2017-12-30T19:11:43.676Z,54,,,,,27.1,
2017-12-30T19:11:53.675Z,,,,,29,,39.1
2017-12-30T19:12:03.677Z,54,,,,,27.2,39.3
2017-12-30T19:12:13.676Z,54,,,,,27.3,
2017-12-30T19:12:23.681Z,54,,,,29,27.4,39.6
2017-12-30T19:12:33.677Z,54,,,,,27.5,39.7
2017-12-30T19:12:43.677Z,,,,,,,39.8
2017-12-30T19:12:53.684Z,54,,,,,27.8,39.9
2017-12-30T19:13:03.679Z,54,,,,,27.9,40.1
2017-12-30T19:13:13.717Z,54,,,,,28,40.2
2017-12-30T19:13:23.676Z,54,,,,,28.1,40.4
2017-12-30T19:13:33.684Z,,,,,,,40.5
2017-12-30T19:13:43.677Z,54,,,,,28.4,40.6
2017-12-30T19:13:53.677Z,54,,,,,28.5,40.8
2017-12-30T19:14:03.682Z,54,,,,,28.6,40.9
2017-12-30T19:14:13.679Z,,,0,2,0,,39.3
2017-12-30T19:14:23.692Z,54,,,,,28.7,37.7
2017-12-30T19:14:33.679Z,54,,,,,29.1,37.1
2017-12-30T19:14:43.679Z,54,,,,,29.1,36.4
2017-12-30T19:14:53.676Z,,,,,,,35.8
2017-12-30T19:15:03.678Z,54,,,,,29.3,35.4
2017-12-30T19:15:13.679Z,54,,,,,29.5,
2017-12-30T19:15:23.682Z,54,,,,,29.5,34.6
2017-12-30T19:15:33.680Z,,,,,,,34.3
2017-12-30T19:15:43.680Z,54,,,,,29.6,34
2017-12-30T19:15:53.689Z,54,,,,,29.6,33.8
2017-12-30T19:16:03.680Z,54,,,,,29.6,33.6
2017-12-30T19:16:13.680Z,,,,,,,33.4
2017-12-30T19:16:23.681Z,54,,,,,29.7,33.2
2017-12-30T19:16:33.681Z,54,,,,,29.7,
2017-12-30T19:16:43.681Z,,,,,,,32.8
2017-12-30T19:16:53.677Z,54,,,,,29.7,32.6
2017-12-30T19:17:03.679Z,54,,,,,29.7,32.5
2017-12-30T19:17:23.685Z,54,,,,,29.7,
2017-12-30T19:17:33.680Z,54,,,,,29.7,32.4
2017-12-30T19:17:43.678Z,54,,,,,29.6,
2017-12-30T19:18:03.680Z,54,,,,,29.6,
2017-12-30T19:18:13.678Z,54,,,,,29.7,
2017-12-30T19:18:23.682Z,54,,,,,29.7,
2017-12-30T19:18:33.681Z,54,,,,,29.7,
2017-12-30T19:18:43.683Z,54,,,,,29.7,
2017-12-30T19:18:53.683Z,54,,,,,29.7,
2017-12-30T19:19:03.682Z,54,,,,,29.6,
2017-12-30T19:19:13.680Z,54,,,,,29.6,
2017-12-30T19:19:23.683Z,54,,,,,29.6,
2017-12-30T19:19:43.684Z,54,,,,,29.5,
2017-12-30T19:19:53.684Z,54,,,,,29.5,
2017-12-30T19:20:03.679Z,54,,,,,29.5,32.5
2017-12-30T19:20:13.810Z,54,,,,,29.5,
2017-12-30T19:20:23.683Z,54,,,,,29.3,
2017-12-30T19:20:33.682Z,54,,,,,29.3,
2017-12-30T19:20:43.682Z,54,,,,,29.3,
2017-12-30T19:20:53.680Z,54,,,,,29.2,
2017-12-30T19:21:03.683Z,,,,,,,32.6
2017-12-30T19:21:13.684Z,54,,,,,29.1,
2017-12-30T19:21:23.685Z,54,,,,,29.1,
2017-12-30T19:21:33.686Z,,,,,,,32.7
2017-12-30T19:21:43.682Z,54,,,,,29,
2017-12-30T19:21:53.685Z,54,,,,,29,
2017-12-30T19:22:03.683Z,,,,,,,32.8
2017-12-30T19:22:13.686Z,54,,,,,28.9,
2017-12-30T19:22:23.686Z,54,,,,,28.7,
2017-12-30T19:22:43.682Z,54,,,,,28.6,
2017-12-30T19:22:53.681Z,54,,,,,28.6,
2017-12-30T19:23:03.685Z,,,,,,,32.9
2017-12-30T19:23:13.685Z,54,,,,,28.5,
2017-12-30T19:23:23.683Z,54,,,,,28.4,
2017-12-30T19:23:33.682Z,54,,,,,28.3,
2017-12-30T19:23:53.685Z,54,,,,,28.3,
2017-12-30T19:24:03.685Z,54,,,,,28.1,32.9
2017-12-30T19:24:13.696Z,54,,,,,28,
2017-12-30T19:24:23.712Z,54,61,0,2,0,28,32.9
2017-12-30T19:24:33.685Z,54,,,,,28,32.9
2017-12-30T19:24:43.682Z,54,,,,,27.9,32.9
2017-12-30T19:24:53.689Z,54,,,,,27.9,32.9
2017-12-30T19:25:03.689Z,54,,,,,27.8,32.9
2017-12-30T19:25:13.686Z,54,,,,,27.7,
2017-12-30T19:25:23.690Z,54,,,,,27.7,
2017-12-30T19:25:43.690Z,54,,,,,27.5,
2017-12-30T19:25:53.683Z,54,,,,,27.4,
2017-12-30T19:26:13.703Z,54,,,,,27.3,
2017-12-30T19:26:33.828Z,54,,,,,27.2,
2017-12-30T19:26:43.688Z,54,,,,,27.2,
2017-12-30T19:26:53.687Z,54,,,,,27.1,
2017-12-30T19:27:13.691Z,54,,,,,26.9,
2017-12-30T19:27:23.683Z,54,,,,,26.9,32.8
2017-12-30T19:27:33.692Z,54,,,,,26.8,
2017-12-30T19:27:53.692Z,54,,,,,26.7,
2017-12-30T19:28:03.686Z,54,,,,,26.6,
2017-12-30T19:28:13.686Z,54,,,,,26.6,
2017-12-30T19:28:33.684Z,54,,,,,26.6,
2017-12-30T19:28:43.686Z,54,,,,,26.5,
2017-12-30T19:28:53.687Z,54,,,,,26.3,
2017-12-30T19:29:03.683Z,,,,,,,32.7
2017-12-30T19:29:13.688Z,54,,,,,26.2,
2017-12-30T19:29:33.684Z,54,,,,,26.2,
2017-12-30T19:29:43.686Z,54,,,,,26.1,
2017-12-30T19:30:03.692Z,54,,,,,26.1,
2017-12-30T19:30:13.693Z,54,,,,,26,
2017-12-30T19:30:33.685Z,54,,,,,25.9,
2017-12-30T19:30:43.685Z,,,,,,,32.6
2017-12-30T19:30:53.689Z,54,,,,,25.9,
2017-12-30T19:31:03.686Z,54,,,,,25.7,
2017-12-30T19:31:23.696Z,54,,,,,25.6,
2017-12-30T19:31:43.687Z,54,,,,,25.6,
2017-12-30T19:31:53.690Z,54,,,,,25.5,
2017-12-30T19:32:03.687Z,,,,,,,32.5
2017-12-30T19:32:13.691Z,54,,,,,25.5,
2017-12-30T19:32:33.689Z,54,,,,,25.4,
2017-12-30T19:32:43.687Z,54,,,,,25.4,
2017-12-30T19:33:03.686Z,54,,,,,25.3,
2017-12-30T19:33:13.695Z,54,,,,,25.3,
2017-12-30T19:33:33.686Z,54,,,,,25.1,32.4
2017-12-30T19:33:43.688Z,54,,,,,25.1,
2017-12-30T19:33:53.695Z,54,,,,,25.1,
2017-12-30T19:34:03.688Z,54,,,,,25,
2017-12-30T19:34:13.689Z,54,,,,,25,
2017-12-30T19:34:23.710Z,54,,,,,25,
2017-12-30T19:34:33.690Z,54,,,,,25,
2017-12-30T19:34:43.688Z,54,,,,,24.9,
2017-12-30T19:35:03.690Z,54,,,,,24.9,
2017-12-30T19:35:13.688Z,54,,,,,24.8,
2017-12-30T19:35:23.690Z,54,,,,,24.8,
2017-12-30T19:35:33.690Z,54,,,,,24.8,32.3
2017-12-30T19:35:43.695Z,54,,,,,24.8,
2017-12-30T19:35:53.691Z,54,,,,,24.7,
2017-12-30T19:36:03.691Z,54,,,,,24.7,
2017-12-30T19:36:13.692Z,54,,,,,24.7,
2017-12-30T19:36:23.695Z,54,,,,,24.7,
2017-12-30T19:36:33.691Z,54,,,,,24.5,
2017-12-30T19:36:43.692Z,54,,,,,24.5,
2017-12-30T19:37:03.694Z,54,,,,,24.5,
2017-12-30T19:37:13.691Z,54,,,,,24.5,
2017-12-30T19:37:23.690Z,54,,,,,24.4,32.2
2017-12-30T19:37:33.693Z,54,,,,,24.4,
2017-12-30T19:37:43.696Z,54,,,,,24.4,
2017-12-30T19:37:53.691Z,54,,,,,24.4,
2017-12-30T19:38:03.692Z,54,,,,,24.3,
2017-12-30T19:38:13.692Z,54,,,,,24.3,
2017-12-30T19:38:23.693Z,54,,,,,24.3,
2017-12-30T19:38:33.694Z,54,,,,,24.3,
2017-12-30T19:38:43.717Z,54,,,,,24.2,
2017-12-30T19:39:03.690Z,54,,,,,24.2,
2017-12-30T19:39:13.695Z,54,,,,,24.2,
2017-12-30T19:39:23.695Z,54,,,,,24.2,
2017-12-30T19:39:33.690Z,54,,,,,24,
2017-12-30T19:39:43.702Z,54,,,,,24,32.1
2017-12-30T19:40:03.690Z,54,,,,,24,
2017-12-30T19:40:13.692Z,54,,,,,24,
2017-12-30T19:40:33.691Z,54,,,,,23.9,
2017-12-30T19:40:43.693Z,54,,,,,23.9,
2017-12-30T19:40:53.693Z,54,,,,,23.9,
2017-12-30T19:41:03.694Z,54,,,,,23.9,
2017-12-30T19:41:13.694Z,54,,,,,23.9,
2017-12-30T19:41:23.695Z,54,,,,,23.8,
2017-12-30T19:41:33.691Z,54,,,,,23.8,
2017-12-30T19:41:43.697Z,54,,,,,23.8,
2017-12-30T19:41:53.695Z,54,,,,,23.8,
2017-12-30T19:42:03.698Z,54,,,,,23.8,32
2017-12-30T19:42:13.696Z,54,,,,,23.8,
2017-12-30T19:42:23.700Z,54,,,,,23.8,32.1
2017-12-30T19:42:33.694Z,54,,,,,23.7,32
2017-12-30T19:42:43.693Z,54,,,,,23.7,
2017-12-30T19:42:53.696Z,54,,,,,23.7,
2017-12-30T19:43:03.694Z,54,,,,,23.7,
2017-12-30T19:43:13.698Z,54,,,,,23.6,
2017-12-30T19:43:23.695Z,54,,,,,23.6,
2017-12-30T19:43:33.694Z,54,,,,,23.6,
2017-12-30T19:43:43.692Z,54,,,,,23.6,
2017-12-30T19:43:53.693Z,54,,,,,23.6,
2017-12-30T19:44:03.697Z,54,,,,,23.6,
2017-12-30T19:44:13.700Z,54,,0,2,44,23.6,33.4
2017-12-30T19:44:23.719Z,54,,,,33,23.6,37.1
2017-12-30T19:44:33.693Z,54,,,,29,23.4,35.9
2017-12-30T19:44:43.699Z,54,,,,,23.4,35.2
2017-12-30T19:44:53.692Z,54,,,,,23.4,35.5
2017-12-30T19:45:03.697Z,54,,,,30,23.4,35.6
2017-12-30T19:45:13.700Z,54,,,,29,23.6,
2017-12-30T19:45:23.701Z,54,,,,,23.7,35.7
2017-12-30T19:45:33.698Z,54,,,,,23.7,
2017-12-30T19:45:43.693Z,54,,,,,23.9,
2017-12-30T19:45:53.701Z,54,,,,,24,35.8
2017-12-30T19:46:03.698Z,54,,,,,24.3,
2017-12-30T19:46:13.695Z,54,,,,,24.4,35.9
2017-12-30T19:46:23.702Z,54,,,,29,24.7,36
2017-12-30T19:46:33.696Z,54,,,,,24.9,35.9
2017-12-30T19:46:43.697Z,54,,,,30,25,36
2017-12-30T19:46:53.706Z,54,,,,29,25.1,36.1
2017-12-30T19:47:03.698Z,54,,,,,25.4,
2017-12-30T19:47:13.699Z,54,,,,30,25.5,36.3
2017-12-30T19:47:23.702Z,54,,,,29,25.5,36.4
2017-12-30T19:47:33.694Z,54,,,,,25.6,36.5
2017-12-30T19:47:43.702Z,54,,,,,25.7,36.7
2017-12-30T19:47:53.697Z,54,,,,,25.9,36.8
2017-12-30T19:48:03.707Z,54,,,,29,25.9,37.1
2017-12-30T19:48:13.703Z,54,,,,,26,37.2
2017-12-30T19:48:23.704Z,54,,,,,26,37.3
2017-12-30T19:48:33.702Z,54,,,,,26.1,37.5
2017-12-30T19:48:43.696Z,54,,,,,26.2,37.6
2017-12-30T19:48:53.704Z,54,,,,,26.2,37.8
2017-12-30T19:49:03.697Z,54,,,,,26.3,38
2017-12-30T19:49:13.698Z,54,,,,,26.3,38.1
2017-12-30T19:49:23.705Z,54,,,,,26.5,38.2
2017-12-30T19:49:33.699Z,54,,,,,26.5,38.3
2017-12-30T19:49:43.698Z,54,,,,,26.6,38.5
2017-12-30T19:49:53.699Z,54,,,,,26.6,38.6
2017-12-30T19:50:03.698Z,54,,,,,26.7,38.7
2017-12-30T19:50:13.702Z,54,,,,,26.8,39.1
2017-12-30T19:50:23.707Z,54,,,,,26.9,
2017-12-30T19:50:33.701Z,54,,,,,27.1,39.2
2017-12-30T19:50:43.703Z,54,,,,,27.1,39.4
2017-12-30T19:50:53.704Z,54,,,,,27.2,39.5
2017-12-30T19:51:03.705Z,54,,0,2,0,27.3,38.9
2017-12-30T19:51:13.705Z,54,,,,,27.4,36.9
2017-12-30T19:51:23.701Z,54,,,,,27.5,35.9
2017-12-30T19:51:33.709Z,54,,,,,27.7,35.6
2017-12-30T19:51:43.699Z,54,,,,,27.8,34.8
2017-12-30T19:51:53.697Z,54,,,,,27.9,34.4
2017-12-30T19:52:03.708Z,54,,,,,27.9,33.9
2017-12-30T19:52:13.700Z,54,,,,,28,33.6
2017-12-30T19:52:23.722Z,54,,,,,28,32.9
2017-12-30T19:52:33.702Z,54,,,,,28.1,
2017-12-30T19:52:43.700Z,54,,,,,28.1,32.7
2017-12-30T19:52:53.699Z,54,,,,,28.1,32.4
2017-12-30T19:53:03.699Z,54,,,,,28.1,32.2
2017-12-30T19:53:13.702Z,54,,,,,28.1,31.9
2017-12-30T19:53:23.710Z,54,,,,,28.1,
2017-12-30T19:53:33.698Z,54,,,,,28.1,31.7
2017-12-30T19:53:43.699Z,54,,,,,28.1,31.5
2017-12-30T19:53:53.706Z,54,,,,,28.1,31.4
2017-12-30T19:54:03.700Z,54,,,,,28.1,31.3
2017-12-30T19:54:13.700Z,54,,,,,28.1,
2017-12-30T19:54:23.699Z,54,,,,,28.1,
2017-12-30T19:54:33.699Z,54,,,,,28.1,
2017-12-30T19:54:43.710Z,54,,,,,28.1,
2017-12-30T19:54:53.700Z,54,,,,,28.1,
2017-12-30T19:55:03.708Z,54,,,,,28.1,
2017-12-30T19:55:13.701Z,54,,,,,28.1,
2017-12-30T19:55:23.705Z,54,,,,,28.1,
2017-12-30T19:55:33.701Z,54,,,,,28.1,
2017-12-30T19:55:43.707Z,54,,,,,28.1,
2017-12-30T19:55:53.701Z,54,,,,,28.1,
2017-12-30T19:56:03.702Z,54,,,,,28.1,
2017-12-30T19:56:13.702Z,54,,,,,28.1,
2017-12-30T19:56:23.705Z,54,,,,,28.1,
2017-12-30T19:56:33.812Z,54,,,,,28,
2017-12-30T19:56:43.712Z,54,,,,,28,
2017-12-30T19:56:53.703Z,54,,,,,28,
2017-12-30T19:57:03.703Z,54,,,,,28,
2017-12-30T19:57:13.702Z,54,,,,,28,
2017-12-30T19:57:23.708Z,54,,,,,27.9,
2017-12-30T19:57:33.709Z,54,,,,,27.9,31.4
2017-12-30T19:57:43.725Z,54,,,,,27.9,
2017-12-30T19:57:53.703Z,54,,,,,27.9,
2017-12-30T19:58:03.733Z,54,,,,,27.8,
2017-12-30T19:58:13.720Z,54,,,,,27.8,
2017-12-30T19:58:23.704Z,54,,,,,27.8,31.5
2017-12-30T19:58:33.704Z,54,,,,,27.7,
2017-12-30T19:58:43.703Z,54,,,,,27.7,
2017-12-30T19:58:53.701Z,54,,,,,27.7,31.6
2017-12-30T19:59:03.705Z,54,,,,,27.5,
2017-12-30T19:59:13.708Z,54,,,,,27.5,
2017-12-30T19:59:23.705Z,54,,,,,27.5,
2017-12-30T19:59:33.725Z,54,,,,,27.4,
2017-12-30T19:59:43.706Z,54,,,,,27.4,31.7
2017-12-30T19:59:53.706Z,54,,,,,27.4,
2017-12-30T20:00:03.705Z,54,,,,,27.3,
2017-12-30T20:00:13.702Z,54,,,,,27.3,
2017-12-30T20:00:23.717Z,54,,,,,27.3,
2017-12-30T20:00:33.708Z,54,,,,,27.2,
2017-12-30T20:00:43.721Z,54,,,,,27.2,
2017-12-30T20:00:53.705Z,54,,,,,27.1,31.8
2017-12-30T20:01:03.706Z,54,,,,,27.1,
2017-12-30T20:01:13.704Z,54,,,,,27.1,
2017-12-30T20:01:23.708Z,54,,,,,26.9,
2017-12-30T20:01:33.706Z,54,,,,,26.9,
2017-12-30T20:01:43.708Z,54,,,,,26.8,
2017-12-30T20:01:53.708Z,54,,,,,26.8,
2017-12-30T20:02:03.704Z,54,,,,,26.8,
2017-12-30T20:02:18.804Z,54,,,,,26.7,
2017-12-30T20:02:23.707Z,54,,,,,26.7,
2017-12-30T20:02:33.704Z,54,,,,,26.7,
2017-12-30T20:02:43.709Z,54,,,,,26.6,
2017-12-30T20:02:53.710Z,54,,,,,26.6,
2017-12-30T20:03:03.703Z,54,,,,,26.5,
2017-12-30T20:03:13.709Z,54,,,,,26.5,
2017-12-30T20:03:23.706Z,54,,,,,26.5,31.7
2017-12-30T20:03:33.704Z,54,,,,,26.3,
2017-12-30T20:03:43.704Z,54,,,,,26.3,
2017-12-30T20:03:53.707Z,54,,,,,26.3,
2017-12-30T20:04:03.708Z,54,,,,,26.2,
2017-12-30T20:04:13.705Z,54,,,,,26.2,
2017-12-30T20:04:23.719Z,54,,,,,26.2,
2017-12-30T20:04:33.709Z,54,,,,,26.1,
2017-12-30T20:04:43.724Z,54,,,,,26.1,
2017-12-30T20:04:53.708Z,54,,,,,26,
2017-12-30T20:05:03.709Z,54,,,,,26,
2017-12-30T20:05:13.711Z,54,,,,,26,31.6
2017-12-30T20:05:23.714Z,54,,,,,25.9,
2017-12-30T20:05:33.706Z,54,,,,,25.9,
2017-12-30T20:05:43.712Z,54,,,,,25.9,
2017-12-30T20:05:53.709Z,54,,,,,25.7,
2017-12-30T20:06:03.707Z,54,,,,,25.7,
2017-12-30T20:06:13.712Z,54,,,,,25.7,
2017-12-30T20:06:23.708Z,54,,,,,25.7,
2017-12-30T20:06:33.709Z,54,,,,,25.6,
2017-12-30T20:06:43.706Z,54,,,,,25.6,
2017-12-30T20:06:53.710Z,54,,,,,25.6,31.5
2017-12-30T20:07:03.711Z,54,,,,,25.6,
2017-12-30T20:07:13.712Z,54,,,,,25.5,
2017-12-30T20:07:23.724Z,54,,,,,25.5,
2017-12-30T20:07:33.713Z,54,,,,,25.5,
2017-12-30T20:07:43.709Z,54,,,,,25.4,
2017-12-30T20:07:53.709Z,54,,,,,25.4,
2017-12-30T20:08:03.714Z,54,,,,,25.4,
2017-12-30T20:08:13.712Z,54,,,,,25.3,
2017-12-30T20:08:23.719Z,54,,,,,25.3,
2017-12-30T20:08:33.706Z,54,,,,,25.3,
2017-12-30T20:08:43.715Z,54,,,,,25.3,31.4
2017-12-30T20:08:53.708Z,54,,,,,25.3,
2017-12-30T20:09:03.709Z,54,,,,,25.1,
2017-12-30T20:09:13.709Z,54,,,,,25.1,
2017-12-30T20:09:23.716Z,54,,,,,25.1,
2017-12-30T20:09:33.708Z,54,,,,,25,
2017-12-30T20:09:43.709Z,54,,,,,25,
2017-12-30T20:09:53.716Z,54,,,,,25,
2017-12-30T20:10:03.713Z,54,,,,,25,
2017-12-30T20:10:13.714Z,54,,,,,24.9,
2017-12-30T20:10:23.712Z,54,,,,,24.9,31.3
2017-12-30T20:10:33.716Z,54,,,,,24.9,
2017-12-30T20:10:43.713Z,54,,,,,24.9,
2017-12-30T20:10:53.715Z,54,,,,,24.9,
2017-12-30T20:11:03.717Z,54,,,,,24.9,
2017-12-30T20:11:13.711Z,54,,,,,24.8,
2017-12-30T20:11:23.708Z,54,,,,,24.8,
2017-12-30T20:11:33.709Z,54,,,,,24.8,
2017-12-30T20:11:43.716Z,54,,,,,24.8,
2017-12-30T20:11:53.715Z,54,,,,,24.7,
2017-12-30T20:12:03.711Z,54,,,,,24.7,
2017-12-30T20:12:13.712Z,54,,,,,24.7,
2017-12-30T20:12:23.717Z,54,,,,,24.7,31.2
2017-12-30T20:12:33.709Z,54,,,,,24.7,
2017-12-30T20:12:43.713Z,54,,,,,24.5,
2017-12-30T20:12:53.715Z,54,,,,,24.5,
2017-12-30T20:13:03.713Z,54,,,,,24.5,
2017-12-30T20:13:13.710Z,54,,,,,24.5,
2017-12-30T20:13:23.717Z,54,,,,,24.5,
2017-12-30T20:13:33.710Z,54,,,,,24.5,
2017-12-30T20:13:43.712Z,54,,,,,24.4,
2017-12-30T20:13:53.711Z,54,,,,,24.4,
2017-12-30T20:14:03.714Z,54,,,,,24.4,
2017-12-30T20:14:13.709Z,54,,,,,24.4,
2017-12-30T20:14:23.717Z,54,,,,,24.4,
2017-12-30T20:14:33.711Z,54,,,,,24.3,31.1
2017-12-30T20:14:43.711Z,54,,,,,24.3,
2017-12-30T20:14:53.711Z,54,,,,,24.3,
2017-12-30T20:15:03.712Z,54,,,,,24.3,
2017-12-30T20:15:13.712Z,54,,,,,24.3,
2017-12-30T20:15:23.714Z,54,,,,,24.3,
2017-12-30T20:15:33.712Z,54,,,,,24.2,
2017-12-30T20:15:43.712Z,54,,,,,24.2,
2017-12-30T20:15:53.715Z,54,,,,,24.2,
2017-12-30T20:16:03.718Z,54,,,,,24.2,
2017-12-30T20:16:13.713Z,54,,,,,24.2,
2017-12-30T20:16:23.719Z,54,,,,,24.2,
2017-12-30T20:16:33.720Z,54,,,,,24,
2017-12-30T20:16:43.721Z,54,,,,,24,
2017-12-30T20:16:53.713Z,54,,,,,24,31.1
2017-12-30T20:17:03.719Z,54,,,,,24,31.1
2017-12-30T20:17:13.719Z,54,,,,,24,30.9
2017-12-30T20:17:23.715Z,54,,,,,24,
2017-12-30T20:17:33.734Z,54,,,,,24,
2017-12-30T20:17:43.730Z,54,,,,,24,
2017-12-30T20:17:53.724Z,54,,,,,23.9,
2017-12-30T20:18:03.724Z,54,,,,,23.9,
2017-12-30T20:18:13.725Z,54,,,,,23.9,
2017-12-30T20:18:23.720Z,54,,,,,23.9,
2017-12-30T20:18:33.725Z,54,,,,,23.9,
2017-12-30T20:18:43.717Z,54,,,,,23.9,
2017-12-30T20:18:53.729Z,54,,,,,23.8,
2017-12-30T20:19:03.726Z,54,,,,,23.8,
2017-12-30T20:19:13.722Z,54,,,,,23.8,
2017-12-30T20:19:23.727Z,54,,,,,23.8,
2017-12-30T20:19:33.720Z,54,,,,,23.8,
2017-12-30T20:19:43.720Z,54,,,,,23.8,
2017-12-30T20:19:53.719Z,54,,,,,23.8,
2017-12-30T20:20:03.717Z,54,,,,,23.7,
2017-12-30T20:20:13.715Z,54,,,,,23.7,30.8
2017-12-30T20:20:23.718Z,54,,,,,23.7,
2017-12-30T20:20:33.716Z,54,,,,,23.7,
2017-12-30T20:20:43.717Z,54,,,,,23.7,
2017-12-30T20:20:53.720Z,54,,,,,23.7,
2017-12-30T20:21:03.717Z,54,,,,,23.7,
2017-12-30T20:21:23.728Z,54,,,,,23.6,
2017-12-30T20:21:33.723Z,54,,,,,23.6,
2017-12-30T20:21:48.839Z,54,,0,2,44,23.6,32.1
2017-12-30T20:21:53.718Z,54,,,,34,23.6,36
2017-12-30T20:22:03.719Z,54,,,,29,23.6,34.7
2017-12-30T20:22:13.714Z,54,,,,,23.6,34.1
2017-12-30T20:22:23.725Z,54,,,,,23.6,35.1
2017-12-30T20:22:33.720Z,54,,,,,23.6,34.9
2017-12-30T20:22:43.719Z,54,,,,,23.6,
2017-12-30T20:22:53.720Z,54,,,,30,23.7,35.1
2017-12-30T20:23:03.719Z,54,,,,29,23.8,35.2
2017-12-30T20:23:13.719Z,54,,,,30,23.9,
2017-12-30T20:23:23.727Z,54,,,,29,24.2,35.3
2017-12-30T20:23:33.731Z,54,,,,,24.3,35.4
2017-12-30T20:23:43.719Z,54,,,,,24.5,35.5
2017-12-30T20:23:53.729Z,54,,,,,24.8,
2017-12-30T20:24:03.718Z,54,,,,,24.9,
2017-12-30T20:24:13.718Z,54,,,,30,25.1,
2017-12-30T20:24:23.724Z,54,61,0,2,29,25.3,35.5
2017-12-30T20:24:33.721Z,54,,,,,25.4,
2017-12-30T20:24:43.719Z,54,,,,,25.5,35.6
2017-12-30T20:24:53.717Z,54,,,,,25.5,35.7
2017-12-30T20:25:03.722Z,54,,,,30,25.6,35.8
2017-12-30T20:25:13.717Z,54,,,,29,25.7,35.9
2017-12-30T20:25:23.717Z,54,,,,,25.7,36.1
2017-12-30T20:25:33.719Z,54,,,,,25.9,36.2
2017-12-30T20:25:43.717Z,54,,,,,26,36.3
2017-12-30T20:25:53.719Z,54,,,,,26,36.5
2017-12-30T20:26:03.720Z,54,,,,,26.1,36.6
2017-12-30T20:26:13.721Z,54,,,,,26.1,36.7
2017-12-30T20:26:23.725Z,54,,,,,26.2,37.1
2017-12-30T20:26:33.722Z,54,,,,,26.2,
2017-12-30T20:26:43.719Z,54,,,,,26.3,37.2
2017-12-30T20:26:53.724Z,54,,,,30,26.3,37.4
2017-12-30T20:27:03.719Z,54,,,,29,26.5,37.5
2017-12-30T20:27:13.721Z,54,,,,,26.5,37.7
2017-12-30T20:27:23.725Z,54,,,,,26.6,37.8
2017-12-30T20:27:33.722Z,54,,,,29,26.6,38
2017-12-30T20:27:43.732Z,54,,,,30,26.7,38.1
2017-12-30T20:27:53.725Z,54,,,,29,26.8,38.2
2017-12-30T20:28:03.723Z,54,,,,,26.9,38.3
2017-12-30T20:28:13.726Z,54,,,,,26.9,38.5
2017-12-30T20:28:23.725Z,54,,,,,27.1,38.6
2017-12-30T20:28:33.720Z,54,,,,,27.2,38.7
2017-12-30T20:28:43.724Z,54,,,,,27.3,39.1
2017-12-30T20:28:53.720Z,54,,,,30,27.3,
2017-12-30T20:29:03.718Z,54,,,,29,27.4,39.3
2017-12-30T20:29:13.729Z,54,,0,2,0,27.5,38.8
2017-12-30T20:29:23.730Z,54,,,,,27.7,36.8
2017-12-30T20:29:33.719Z,54,,,,,27.8,35.9
2017-12-30T20:29:43.745Z,54,,,,,27.9,35.5
2017-12-30T20:29:53.722Z,54,,,,,28,34.8
2017-12-30T20:30:03.720Z,54,,,,,28,34.3
2017-12-30T20:30:13.726Z,54,,,,,28.1,33.9
2017-12-30T20:30:23.724Z,54,,,,,28.3,33.6
2017-12-30T20:30:33.727Z,54,,,,,28.3,33.3
2017-12-30T20:30:43.728Z,54,,,,,28.4,32.9
2017-12-30T20:30:53.727Z,54,,,,,28.4,32.6
2017-12-30T20:31:03.720Z,54,,,,,28.4,32.4
2017-12-30T20:31:13.721Z,,,,,,,32.2
2017-12-30T20:31:23.721Z,54,,,,,28.5,31.9
2017-12-30T20:31:33.722Z,54,,,,,28.5,31.8
2017-12-30T20:31:43.722Z,54,,,,,28.5,31.7
2017-12-30T20:31:53.722Z,54,,,,,28.5,31.5
