Time,PrimT,PrimTSet,ActPow,HwTSet,ChActive,HwTOutlet,HwActive
2017-12-18T11:07:56.547Z,,,,54,,30.3,
2017-12-18T11:08:06.647Z,,,,54,,30.3,
2017-12-18T11:08:16.548Z,34.8,,,54,,30.2,
2017-12-18T11:08:26.550Z,34.7,,,54,,30.1,
2017-12-18T11:08:36.548Z,34.8,,,54,,30.1,
2017-12-18T11:08:46.550Z,,,,54,,30,
2017-12-18T11:08:56.556Z,34.7,,45,54,1,29.8,0
2017-12-18T11:09:06.720Z,40.2,,34,54,,29.8,
2017-12-18T11:09:16.548Z,39.9,,29,54,,29.7,
2017-12-18T11:09:26.560Z,39.2,,29,54,,29.6,
2017-12-18T11:09:36.553Z,40.4,,29,54,,29.6,
2017-12-18T11:09:46.559Z,40.7,,,54,,29.6,
2017-12-18T11:09:56.549Z,,,,54,,29.6,
2017-12-18T11:10:06.639Z,40.8,,30,54,,29.7,
2017-12-18T11:10:16.568Z,40.9,,29,54,,29.7,
2017-12-18T11:10:26.554Z,41,,,54,,30,
2017-12-18T11:10:36.552Z,,,,54,,30,
2017-12-18T11:10:46.558Z,41.1,,,54,,30.2,
2017-12-18T11:10:56.567Z,41.2,,,54,,30.3,
2017-12-18T11:11:06.658Z,40.8,,0,54,1,30.4,0
2017-12-18T11:11:16.548Z,38.6,,,54,,30.6,
2017-12-18T11:11:26.555Z,37.2,,,54,,30.6,
2017-12-18T11:12:16.039Z,34.5,,,54,,30.7,
2017-12-18T11:12:21.220Z,33.9,,,54,,30.7,
2017-12-18T11:12:26.555Z,33.7,,,54,,30.7,
2017-12-18T11:12:36.552Z,33.4,,,54,,30.7,
2017-12-18T11:12:46.549Z,33.1,,,54,,30.6,
2017-12-18T11:12:56.549Z,32.8,,,54,,30.6,
2017-12-18T11:13:06.637Z,32.6,,,54,,30.4,
2017-12-18T11:13:16.551Z,32.4,,,54,,30.4,
2017-12-18T11:13:26.553Z,32.3,,,54,,30.3,
2017-12-18T11:13:36.553Z,32.2,,,54,,30.3,
2017-12-18T11:13:46.550Z,32,,,54,,30.2,
2017-12-18T11:13:56.554Z,31.9,,,54,,30.2,
2017-12-18T11:14:06.673Z,31.8,,,54,,30.1,
2017-12-18T11:14:16.563Z,,,,54,,30.1,
2017-12-18T11:14:26.627Z,,,,54,,30,
2017-12-18T11:14:36.549Z,,,,54,,30,
2017-12-18T11:14:46.550Z,,,,54,,29.8,
2017-12-18T11:14:56.554Z,,,,54,,29.8,
2017-12-18T11:15:06.651Z,,,,54,,29.8,
2017-12-18T11:15:16.576Z,,,,54,,29.8,
2017-12-18T11:15:26.554Z,,,,54,,29.7,
2017-12-18T11:15:36.551Z,,,,54,,29.7,
2017-12-18T11:15:46.569Z,,,,54,,29.7,
2017-12-18T11:15:56.553Z,31.7,,,54,,29.7,
2017-12-18T11:16:06.650Z,,,,54,,29.7,
2017-12-18T11:16:16.552Z,31.8,,,54,,29.6,
2017-12-18T11:16:26.552Z,31.7,,,54,,29.6,
2017-12-18T11:16:36.557Z,31.8,,,54,,29.5,
2017-12-18T11:16:46.552Z,,,,54,,29.5,
2017-12-18T11:16:56.553Z,,,,54,,29.5,
2017-12-18T11:17:06.650Z,,,,54,,29.3,
2017-12-18T11:17:16.555Z,,,,54,,29.3,
2017-12-18T11:17:26.549Z,,,,54,,29.3,
2017-12-18T11:17:36.552Z,,,,54,,29.2,
2017-12-18T11:17:46.550Z,,,,54,,29.2,
2017-12-18T11:17:56.769Z,,,,54,,29.1,
2017-12-18T11:18:06.617Z,31.9,,,54,,29.1,
2017-12-18T11:18:16.553Z,,,,54,,29,
2017-12-18T11:18:26.558Z,,,,54,,29,
2017-12-18T11:18:36.550Z,,,,54,,28.9,
2017-12-18T11:18:46.554Z,31.9,,,54,,28.9,
2017-12-18T11:18:56.552Z,32,,,54,,28.7,
2017-12-18T11:19:06.659Z,,,,54,,28.7,
2017-12-18T11:19:16.555Z,,,,54,,28.6,
2017-12-18T11:19:26.555Z,,,,54,,28.6,
2017-12-18T11:19:36.555Z,32.1,,,54,,28.5,
2017-12-18T11:19:46.555Z,,,,54,,28.5,
2017-12-18T11:19:56.557Z,,,,54,,28.4,
2017-12-18T11:20:06.657Z,,,,54,,28.4,
2017-12-18T11:20:16.554Z,,,,54,,28.3,
2017-12-18T11:20:26.558Z,,,,54,,28.3,
2017-12-18T11:20:36.559Z,,,,54,,28.1,
2017-12-18T11:20:46.560Z,,,,54,,28.1,
2017-12-18T11:20:56.575Z,32.2,,,54,,28,
2017-12-18T11:21:06.655Z,,,,54,,28,
2017-12-18T11:21:16.555Z,,,,54,,27.9,
2017-12-18T11:21:26.566Z,,,,54,,27.9,
2017-12-18T11:21:36.553Z,,,,54,,27.8,
2017-12-18T11:21:46.565Z,,,,54,,27.8,
2017-12-18T11:21:56.558Z,,,,54,,27.7,
2017-12-18T11:22:06.655Z,,,,54,,27.7,
2017-12-18T11:22:16.553Z,,,,54,,27.5,
2017-12-18T11:22:26.556Z,,,,54,,27.5,
2017-12-18T11:22:36.557Z,,,,54,,27.4,
2017-12-18T11:22:46.552Z,,,,54,,27.4,
2017-12-18T11:22:56.557Z,,,,54,,27.3,
2017-12-18T11:23:06.656Z,,,,54,,27.3,
2017-12-18T11:23:16.561Z,,,,54,,27.2,
2017-12-18T11:23:26.562Z,,,,54,,27.2,
2017-12-18T11:23:36.553Z,,,,54,,27.2,
2017-12-18T11:23:46.562Z,,,,54,,27.1,
2017-12-18T11:23:56.555Z,32.1,,,54,,27.1,
2017-12-18T11:24:06.663Z,,,,54,,26.9,
2017-12-18T11:24:16.555Z,,,,54,,26.9,
2017-12-18T11:24:26.565Z,,,,54,,26.8,
2017-12-18T11:24:36.554Z,,,,54,,26.8,
2017-12-18T11:24:46.555Z,,,,54,,26.8,
2017-12-18T11:24:56.556Z,,,,54,,26.7,
2017-12-18T11:25:06.655Z,,,,54,,26.7,
2017-12-18T11:25:16.567Z,,,,54,,26.6,
2017-12-18T11:25:26.558Z,,,,54,,26.6,
2017-12-18T11:25:36.556Z,,,,54,,26.6,
2017-12-18T11:25:46.557Z,,,,54,,26.5,
2017-12-18T11:25:56.555Z,,,,54,,26.5,
2017-12-18T11:26:06.658Z,32,,,54,,26.5,
2017-12-18T11:26:16.557Z,,,,54,,26.3,
2017-12-18T11:26:26.557Z,,,,54,,26.3,
2017-12-18T11:26:36.557Z,,,,54,,26.3,
2017-12-18T11:26:46.566Z,,,,54,,26.2,
2017-12-18T11:26:56.562Z,,,,54,,26.2,
2017-12-18T11:27:06.647Z,,,,54,,26.1,
2017-12-18T11:27:16.674Z,,,,54,,26.1,
2017-12-18T11:27:26.557Z,,,,54,,26.1,
2017-12-18T11:27:36.558Z,,,,54,,26.1,
2017-12-18T11:27:46.560Z,32,,,54,,26,
2017-12-18T11:27:56.556Z,31.9,,,54,,26,
2017-12-18T11:28:06.650Z,31.9,,,54,,26,
2017-12-18T11:28:16.557Z,,,,54,,25.9,
2017-12-18T11:28:26.562Z,,,,54,,25.9,
2017-12-18T11:28:36.558Z,,,,54,,25.7,
2017-12-18T11:28:46.559Z,,,,54,,25.7,
2017-12-18T11:28:56.557Z,,,,54,,25.7,
2017-12-18T11:29:06.660Z,,,,54,,25.7,
2017-12-18T11:29:16.561Z,,,,54,,25.6,
2017-12-18T11:29:26.561Z,,,,54,,25.6,
2017-12-18T11:29:36.559Z,,,,54,,25.6,
2017-12-18T11:29:47.224Z,,,,54,,25.6,
2017-12-18T11:29:56.560Z,31.8,,,54,,25.5,
2017-12-18T11:30:06.679Z,,,,54,,25.5,
2017-12-18T11:30:16.558Z,,,,54,,25.5,
2017-12-18T11:30:26.576Z,,,,54,,25.4,
2017-12-18T11:30:36.580Z,,,,54,,25.4,
2017-12-18T11:30:46.570Z,,,,54,,25.4,
2017-12-18T11:30:56.560Z,,,,54,,25.4,
2017-12-18T11:31:06.663Z,,,,54,,25.3,
2017-12-18T11:31:16.572Z,,,,54,,25.3,
2017-12-18T11:31:26.558Z,,,,54,,25.3,
2017-12-18T11:31:36.562Z,,,,54,,25.3,
2017-12-18T11:31:46.565Z,31.7,,,54,,25.1,
2017-12-18T11:31:56.593Z,31.8,,,54,,25.1,
2017-12-18T11:32:06.660Z,31.7,,,54,,25.1,
2017-12-18T11:32:16.998Z,,,,54,,25.1,
2017-12-18T11:32:26.565Z,,,,54,,25.1,
2017-12-18T11:32:36.563Z,,,,54,,25,
2017-12-18T11:32:46.562Z,,,,54,,25,
2017-12-18T11:32:56.563Z,,,,54,,25,
2017-12-18T11:33:06.656Z,,,,54,,25,
2017-12-18T11:33:16.560Z,,,,54,,24.9,
2017-12-18T11:33:26.564Z,,,,54,,24.9,
2017-12-18T11:33:36.561Z,,,,54,,24.9,
2017-12-18T11:33:46.562Z,,,,54,,24.9,
2017-12-18T11:33:56.559Z,,,,54,,24.8,
2017-12-18T11:34:06.688Z,,,,54,,24.8,
2017-12-18T11:34:17.027Z,,,,54,,24.8,
2017-12-18T11:34:26.564Z,,,,54,,24.8,
2017-12-18T11:34:36.584Z,31.6,,,54,,24.8,
2017-12-18T11:34:46.568Z,,,,54,,24.7,
2017-12-18T11:34:56.567Z,32.2,,45,54,1,24.7,0
2017-12-18T11:35:06.659Z,37.3,,34,54,,24.7,
2017-12-18T11:35:16.559Z,35.8,,29,54,,24.7,
2017-12-18T11:35:26.566Z,35.5,,,54,,24.7,
2017-12-18T11:35:36.566Z,36.4,,,54,,24.7,
2017-12-18T11:35:46.567Z,36.3,,,54,,24.7,
2017-12-18T11:35:56.562Z,36.4,,33,54,,24.7,
2017-12-18T11:36:06.650Z,,,30,54,,24.8,
2017-12-18T11:36:16.567Z,36.3,,29,54,,24.9,
2017-12-18T11:36:26.935Z,,,,54,,25,
2017-12-18T11:36:36.566Z,,,,54,,25.3,
2017-12-18T11:36:46.566Z,,,30,54,,25.5,
2017-12-18T11:36:56.568Z,36.4,,29,54,,25.7,
2017-12-18T11:37:06.663Z,36.5,,,54,,25.9,
2017-12-18T11:37:16.567Z,,,,54,,26,
2017-12-18T11:37:26.563Z,,,,54,,26.1,
2017-12-18T11:37:37.319Z,,,,54,,26.2,
2017-12-18T11:37:46.563Z,36.6,,,54,,26.3,
2017-12-18T11:37:56.580Z,36.8,,30,54,,26.5,
2017-12-18T11:38:06.666Z,36.9,,29,54,,26.6,
2017-12-18T11:38:16.709Z,37.1,,29,54,,26.6,
2017-12-18T11:38:26.567Z,37.3,,,54,,26.7,
2017-12-18T11:38:36.565Z,37.5,,,54,,26.7,
2017-12-18T11:38:46.565Z,37.6,,,54,,26.8,
2017-12-18T11:38:57.290Z,37.8,,30,54,,26.8,
2017-12-18T11:39:06.852Z,37.9,,29,54,,26.9,
2017-12-18T11:39:16.602Z,38.1,,29,54,,26.9,
2017-12-18T11:39:26.568Z,38.2,,,54,,27.1,
2017-12-18T11:39:36.570Z,38.4,,,54,,27.1,
2017-12-18T11:39:46.566Z,38.5,,,54,,27.2,
2017-12-18T11:39:56.965Z,38.7,,,54,,27.2,
2017-12-18T11:40:06.628Z,38.8,,,54,,27.3,
2017-12-18T11:40:16.567Z,39.1,,30,54,,27.3,
2017-12-18T11:40:26.570Z,39.2,,29,54,,27.4,
2017-12-18T11:40:36.582Z,39.3,,,54,,27.4,
2017-12-18T11:40:46.744Z,39.5,,,54,,27.5,
2017-12-18T11:40:56.870Z,39.6,,,54,,27.7,
2017-12-18T11:41:06.624Z,39.7,,,54,,27.8,
2017-12-18T11:41:16.568Z,39.9,,,54,,27.8,
2017-12-18T11:41:26.677Z,40,,,54,,27.9,
2017-12-18T11:41:36.565Z,40.2,,,54,,28,
2017-12-18T11:41:47.197Z,40.3,,,54,,28.1,
2017-12-18T11:41:58.248Z,40.5,,,54,,28.3,
2017-12-18T11:42:07.556Z,40.6,,,54,,28.4,
2017-12-18T11:42:16.564Z,40.7,,,54,,28.5,
2017-12-18T11:42:26.696Z,40.9,,,54,,28.6,
2017-12-18T11:42:36.563Z,41,,,54,,28.6,
2017-12-18T11:42:46.564Z,41.2,,,54,,28.7,
2017-12-18T11:42:56.567Z,40.6,,0,54,1,28.9,0
2017-12-18T11:43:06.673Z,38.4,,,54,,29,
2017-12-18T11:43:16.784Z,37.5,,,54,,29.1,
2017-12-18T11:43:26.569Z,36.8,,,54,,29.2,
2017-12-18T11:43:36.566Z,36.1,,,54,,29.3,
2017-12-18T11:43:46.571Z,35.6,,,54,,29.5,
2017-12-18T11:43:56.569Z,35.2,,,54,,29.5,
2017-12-18T11:44:06.685Z,34.8,,,54,,29.6,
2017-12-18T11:44:16.985Z,34.4,,,54,,29.6,
2017-12-18T11:44:26.565Z,34.2,,,54,,29.7,
2017-12-18T11:44:36.567Z,33.9,,,54,,29.7,
2017-12-18T11:44:46.566Z,33.7,,,54,,29.7,
2017-12-18T11:44:56.600Z,33.5,,,54,,29.7,
2017-12-18T11:45:06.811Z,33.3,,,54,,29.7,
2017-12-18T11:45:16.683Z,33.2,,,54,,29.7,
2017-12-18T11:45:26.900Z,32.9,,,54,,29.7,
2017-12-18T11:45:36.971Z,32.8,,,54,,29.7,
2017-12-18T11:45:46.701Z,32.6,,,54,,29.7,
2017-12-18T11:45:56.722Z,32.5,,,54,,29.7,
2017-12-18T11:46:06.632Z,,,,54,,29.7,
2017-12-18T11:46:16.569Z,,,,54,,29.7,
2017-12-18T11:46:26.569Z,,,,54,,29.7,
2017-12-18T11:46:36.567Z,,,,54,,29.7,
2017-12-18T11:46:46.567Z,,,,54,,29.7,
2017-12-18T11:46:56.568Z,,,,54,,29.7,
2017-12-18T11:47:06.706Z,,,,54,,29.7,
2017-12-18T11:47:17.174Z,,,,54,,29.7,
2017-12-18T11:47:26.576Z,,,,54,,29.7,
2017-12-18T11:47:36.573Z,,,,54,,29.7,
2017-12-18T11:47:47.841Z,,,,54,,29.7,
2017-12-18T11:47:56.569Z,,,,54,,29.7,
2017-12-18T11:48:06.688Z,,,,54,,29.6,
2017-12-18T11:48:16.572Z,,,,54,,29.6,
2017-12-18T11:48:26.571Z,,,,54,,29.6,
2017-12-18T11:48:36.573Z,,,,54,,29.6,
2017-12-18T11:48:46.571Z,,,,54,,29.5,
2017-12-18T11:48:56.573Z,32.6,,,54,,29.5,
2017-12-18T11:49:06.676Z,,,,54,,29.5,
2017-12-18T11:49:16.570Z,,,,54,,29.5,
2017-12-18T11:49:26.571Z,,,,54,,29.3,
2017-12-18T11:49:36.571Z,,,,54,,29.3,
2017-12-18T11:49:46.572Z,32.7,,,54,,29.2,
2017-12-18T11:49:56.681Z,,,,54,,29.2,
2017-12-18T11:50:06.671Z,,,,54,,29.1,
2017-12-18T11:50:16.577Z,32.8,,,54,,29.1,
2017-12-18T11:50:26.581Z,,,,54,,29,
2017-12-18T11:50:36.580Z,,,,54,,29,
2017-12-18T11:50:46.571Z,,,,54,,28.9,
2017-12-18T11:50:56.584Z,32.9,,,54,,28.9,
2017-12-18T11:51:06.673Z,,,,54,,28.9,
2017-12-18T11:51:16.573Z,,,,54,,28.7,
2017-12-18T11:51:26.691Z,,,,54,,28.7,
2017-12-18T11:51:36.573Z,33.1,,,54,,28.6,
2017-12-18T11:51:46.576Z,,,,54,,28.6,
2017-12-18T11:51:56.587Z,,,,54,,28.5,
2017-12-18T11:52:06.716Z,,,,54,,28.5,
2017-12-18T11:52:17.626Z,,,,54,,28.4,
2017-12-18T11:52:26.591Z,,,,54,,28.3,
2017-12-18T11:52:36.577Z,,,,54,,28.3,
2017-12-18T11:52:46.578Z,,,,54,,28.1,
2017-12-18T11:52:57.608Z,,,,54,,28.1,
2017-12-18T11:53:06.645Z,,,,54,,28,
2017-12-18T11:53:16.570Z,,,,54,,28,
2017-12-18T11:53:27.056Z,33.2,,,54,,27.9,
2017-12-18T11:53:36.570Z,33.1,,,54,,27.9,
2017-12-18T11:53:46.675Z,33.2,,,54,,27.9,
2017-12-18T11:53:56.586Z,33.1,,,54,,27.8,
2017-12-18T11:54:06.695Z,,,,54,,27.7,
2017-12-18T11:54:16.576Z,,,,54,,27.7,
2017-12-18T11:54:26.576Z,,,,54,,27.5,
2017-12-18T11:54:36.576Z,,,,54,,27.5,
2017-12-18T11:54:46.572Z,,,,54,,27.5,
2017-12-18T11:56:00.202Z,,,,54,,27.3,
2017-12-18T11:56:00.203Z,,,,54,,27.2,
2017-12-18T11:56:00.204Z,32.9,,,54,,27.2,
2017-12-18T11:56:08.321Z,33.1,,,54,,27.1,
2017-12-18T11:56:16.574Z,32.9,,,54,,27.1,
2017-12-18T11:56:26.630Z,,,,54,,26.9,
2017-12-18T11:56:36.575Z,,,,54,,26.9,
2017-12-18T11:56:46.641Z,,,,54,,26.9,
2017-12-18T11:56:56.576Z,,,,54,,26.8,
2017-12-18T11:57:08.291Z,,,,54,,26.8,
2017-12-18T11:57:16.572Z,,,,54,,26.7,
2017-12-18T11:57:26.580Z,,,,54,,26.7,
2017-12-18T11:57:36.575Z,32.8,,,54,,26.7,
2017-12-18T11:57:46.576Z,,,,54,,26.6,
2017-12-18T11:57:56.573Z,,,,54,,26.6,
2017-12-18T11:58:07.428Z,,,,54,,26.6,
2017-12-18T11:58:16.577Z,,,,54,,26.5,
2017-12-18T11:58:26.580Z,,,,54,,26.5,
2017-12-18T11:58:36.580Z,,,,54,,26.5,
2017-12-18T11:58:46.581Z,,,,54,,26.3,
2017-12-18T11:58:56.574Z,,,,54,,26.3,
2017-12-18T11:59:06.895Z,32.7,,,54,,26.2,
2017-12-18T11:59:16.783Z,,,,54,,26.2,
2017-12-18T11:59:26.589Z,,,,54,,26.2,
2017-12-18T11:59:36.576Z,,,,54,,26.2,
2017-12-18T11:59:46.582Z,,,,54,,26.1,
2017-12-18T11:59:56.578Z,,,,54,,26.1,
2017-12-18T12:00:07.290Z,,,,54,,26.1,
2017-12-18T12:00:16.578Z,,,,54,,26,
2017-12-18T12:00:26.983Z,,,,54,,26,
2017-12-18T12:00:36.580Z,,,,54,,26,
2017-12-18T12:00:46.575Z,32.6,,,54,,25.9,
2017-12-18T12:00:56.581Z,,,,54,,25.9,
2017-12-18T12:01:06.682Z,,,,54,,25.9,
2017-12-18T12:01:16.578Z,,,,54,,25.7,
2017-12-18T12:01:26.580Z,,,,54,,25.7,
2017-12-18T12:01:36.584Z,,,,54,,25.7,
2017-12-18T12:01:46.575Z,,,,54,,25.7,
2017-12-18T12:01:56.576Z,,,,54,,25.6,
2017-12-18T12:02:06.676Z,32.5,,,54,,25.6,
2017-12-18T12:02:16.578Z,,,,54,,25.6,
2017-12-18T12:02:26.578Z,,,,54,,25.6,
2017-12-18T12:02:36.584Z,,,,54,,25.5,
2017-12-18T12:02:46.951Z,,,,54,,25.5,
2017-12-18T12:02:56.575Z,,,,54,,25.5,
2017-12-18T12:03:06.680Z,,,,54,,25.4,
2017-12-18T12:03:16.758Z,,,,54,,25.4,
2017-12-18T12:03:26.583Z,,5,,54,0,25.4,0
2017-12-18T12:03:36.576Z,,61,,54,1,25.4,0
2017-12-18T12:03:46.603Z,32.5,61,0,54,1,25.4,0
2017-12-18T12:03:56.578Z,32.4,,,54,,25.3,
2017-12-18T12:04:06.715Z,,,,54,,25.3,
2017-12-18T12:04:17.797Z,,,,54,,25.3,
2017-12-18T12:04:26.576Z,,5,,54,0,25.3,0
2017-12-18T12:04:36.582Z,,61,,54,1,25.1,0
2017-12-18T12:04:47.144Z,,,,54,,25.1,
2017-12-18T12:04:56.588Z,,5,,54,0,25.1,0
2017-12-18T12:05:06.668Z,,61,,54,1,25.1,0
2017-12-18T12:05:16.587Z,,,,54,,25.1,
2017-12-18T12:05:26.629Z,,,,54,,25,
2017-12-18T12:05:36.904Z,,5,,54,0,25,0
2017-12-18T12:05:46.578Z,,,,54,,25,
2017-12-18T12:05:56.589Z,32.3,61,,54,1,25,0
2017-12-18T12:06:06.671Z,,,,54,,24.9,
2017-12-18T12:06:16.955Z,,5,,54,0,24.9,0
2017-12-18T12:06:26.582Z,,61,,54,1,24.9,0
2017-12-18T12:06:36.580Z,,,,54,,24.9,
2017-12-18T12:06:46.579Z,,,,54,,24.9,
2017-12-18T12:06:56.579Z,,,,54,,24.8,
2017-12-18T12:07:06.691Z,,,,54,,24.8,
2017-12-18T12:07:16.580Z,,,,54,,24.8,
2017-12-18T12:07:26.582Z,,,,54,,24.8,
2017-12-18T12:07:36.578Z,,,,54,,24.8,
2017-12-18T12:07:46.582Z,,,,54,,24.7,
2017-12-18T12:07:56.611Z,,,,54,,24.7,
2017-12-18T12:08:06.675Z,,,,54,,24.7,
2017-12-18T12:08:16.623Z,32.2,5,,54,0,24.7,0
2017-12-18T12:08:26.586Z,32.3,61,,54,1,24.7,0
2017-12-18T12:08:36.583Z,32.2,,,54,,24.7,
2017-12-18T12:08:46.582Z,,,,54,,24.5,
2017-12-18T12:08:56.582Z,,,,54,,24.5,
2017-12-18T12:09:06.682Z,,,,54,,24.5,
2017-12-18T12:09:16.582Z,,,,54,,24.5,
2017-12-18T12:09:26.584Z,,,,54,,24.5,
2017-12-18T12:09:36.583Z,,5,,54,0,24.4,0
2017-12-18T12:09:46.584Z,,,,54,,24.4,
2017-12-18T12:09:56.589Z,,61,,54,1,24.4,0
2017-12-18T12:10:06.674Z,,,,54,,24.4,
2017-12-18T12:10:16.587Z,,,,54,,24.4,
2017-12-18T12:10:26.590Z,,,,54,,24.4,
2017-12-18T12:10:36.591Z,,,,54,,24.3,
2017-12-18T12:10:46.579Z,,,,54,,24.3,
2017-12-18T12:10:56.606Z,,,,54,,24.3,
2017-12-18T12:11:06.684Z,,,,54,,24.3,
2017-12-18T12:11:16.705Z,32.1,,,54,,24.3,
2017-12-18T12:11:26.589Z,,,,54,,24.3,
2017-12-18T12:11:36.583Z,,,,54,,24.2,
2017-12-18T12:11:46.638Z,,,,54,,24.2,
2017-12-18T12:11:57.010Z,,,,54,,24.2,
2017-12-18T12:12:06.652Z,,,,54,,24.2,
2017-12-18T12:12:16.587Z,,,,54,,24.2,
2017-12-18T12:12:26.587Z,,,,54,,24.2,
2017-12-18T12:12:36.586Z,,,,54,,24,
2017-12-18T12:12:46.588Z,,,,54,,24,
2017-12-18T12:12:56.585Z,,,,54,,24,
2017-12-18T12:13:06.676Z,,,,54,,24,
2017-12-18T12:13:16.786Z,,,,54,,24,
2017-12-18T12:13:26.583Z,,,,54,,24,
2017-12-18T12:13:36.583Z,,,,54,,24,
2017-12-18T12:13:47.245Z,,,,54,,23.9,
2017-12-18T12:13:57.161Z,,,,54,,23.9,
2017-12-18T12:14:06.666Z,,,,54,,23.9,
2017-12-18T12:14:16.601Z,,,,54,,23.9,
2017-12-18T12:14:26.587Z,32,,,54,,23.9,
2017-12-18T12:14:36.658Z,,,,54,,23.9,
2017-12-18T12:14:46.826Z,,,,54,,23.9,
2017-12-18T12:14:56.583Z,,,,54,,23.8,
2017-12-18T12:15:06.711Z,,,,54,,23.8,
2017-12-18T12:15:16.788Z,,,,54,,23.8,
2017-12-18T12:15:27.441Z,,,,54,,23.8,
2017-12-18T12:15:36.674Z,,,,54,,23.8,
2017-12-18T12:15:46.586Z,,,,54,,23.8,
2017-12-18T12:15:56.589Z,,,,54,,23.8,
2017-12-18T12:16:06.693Z,,,,54,,23.7,
2017-12-18T12:16:16.604Z,,,,54,,23.7,
2017-12-18T12:16:28.149Z,,,,54,,23.7,
2017-12-18T12:16:36.705Z,,,,54,,23.7,
2017-12-18T12:16:46.586Z,,,,54,,23.7,
2017-12-18T12:16:56.702Z,,,,54,,23.7,
2017-12-18T12:17:06.648Z,,,,54,,23.7,
2017-12-18T12:17:16.863Z,32,,,54,,23.6,
2017-12-18T12:17:26.593Z,31.9,,,54,,23.6,
2017-12-18T12:17:36.593Z,,,,54,,23.6,
2017-12-18T12:17:46.586Z,,,,54,,23.6,
2017-12-18T12:17:56.686Z,,,,54,,23.6,
2017-12-18T12:18:06.656Z,,,,54,,23.6,
2017-12-18T12:18:16.634Z,,,,54,,23.6,
2017-12-18T12:18:26.591Z,,,,54,,23.6,
2017-12-18T12:18:36.592Z,,,,54,,23.4,
2017-12-18T12:18:46.585Z,,,,54,,23.4,
2017-12-18T12:18:56.589Z,,,,54,,23.4,
2017-12-18T12:19:06.694Z,,,,54,,23.4,
2017-12-18T12:19:16.766Z,,,,54,,23.4,
2017-12-18T12:20:47.654Z,,,,54,,23.4,
2017-12-18T12:20:47.660Z,35.2,,29,54,1,23.3,0
2017-12-18T12:21:16.594Z,35.5,,29,54,,24.2,
2017-12-18T12:21:27.733Z,,,,54,,24.4,
2017-12-18T12:21:36.586Z,35.6,,,54,,24.7,
2017-12-18T12:21:46.589Z,,,,54,,24.8,
2017-12-18T12:21:57.105Z,35.7,,,54,,25,
2017-12-18T12:22:06.638Z,,,30,54,,25.1,
2017-12-18T12:22:16.600Z,35.8,,29,54,,25.3,
2017-12-18T12:22:26.709Z,35.9,,,54,,25.4,
2017-12-18T12:22:36.628Z,36,,,54,,25.5,
2017-12-18T12:22:46.605Z,36.1,,,54,,25.6,
2017-12-18T12:22:56.591Z,36.2,,,54,,25.6,
2017-12-18T12:23:06.692Z,36.4,,30,54,,25.7,
2017-12-18T12:23:16.588Z,36.5,,29,54,,25.7,
2017-12-18T12:23:26.593Z,36.6,,,54,,25.9,
2017-12-18T12:23:37.094Z,36.8,,,54,,25.9,
2017-12-18T12:23:46.595Z,36.9,,,54,,26,
2017-12-18T12:23:56.595Z,37.2,,,54,,26,
2017-12-18T12:24:06.680Z,37.3,,,54,,26.1,
2017-12-18T12:24:16.588Z,37.5,,,54,,26.1,
2017-12-18T12:24:26.630Z,37.6,,,,,,
2017-12-18T12:24:36.744Z,37.7,,,54,,26.3,
2017-12-18T12:24:46.599Z,37.9,,30,54,,26.3,
2017-12-18T12:24:56.590Z,38,,29,54,,26.5,
2017-12-18T12:25:06.681Z,38.1,,,54,,26.6,
2017-12-18T12:25:16.591Z,38.3,,,54,,26.6,
2017-12-18T12:25:26.589Z,38.4,,,,,,
2017-12-18T12:25:37.162Z,38.6,,,54,,26.8,
2017-12-18T12:25:46.596Z,38.7,,30,54,,26.9,
2017-12-18T12:25:56.590Z,38.9,,29,54,,27.1,
2017-12-18T12:26:06.680Z,39.1,,29,54,,27.1,
2017-12-18T12:26:16.592Z,39.3,,,54,,27.2,
2017-12-18T12:26:26.591Z,39.5,,,54,,27.3,
2017-12-18T12:26:36.733Z,39.6,,,54,,27.4,
2017-12-18T12:26:46.591Z,39.7,,,54,,27.5,
2017-12-18T12:26:57.089Z,39.9,,,54,,27.7,
2017-12-18T12:27:06.641Z,40,,,,,,
2017-12-18T12:27:17.094Z,40,,0,54,1,27.9,0
2017-12-18T12:27:26.598Z,37.8,,,,,,
2017-12-18T12:27:36.594Z,36.5,,,54,,28.1,
2017-12-18T12:27:46.591Z,36,,,54,,28.1,
2017-12-18T12:27:56.593Z,35.3,,,54,,28.3,
2017-12-18T12:28:07.001Z,34.7,,,54,,28.4,
2017-12-18T12:28:16.592Z,34.2,,,54,,28.5,
2017-12-18T12:28:26.596Z,33.9,,,54,,28.5,
2017-12-18T12:28:36.594Z,33.6,,,54,,28.6,
2017-12-18T12:28:46.592Z,33.3,,,54,,28.6,
2017-12-18T12:28:56.594Z,32.9,,,54,,28.6,
2017-12-18T12:29:06.683Z,32.7,,,54,,28.7,
2017-12-18T12:29:16.591Z,32.5,,,54,,28.7,
2017-12-18T12:29:27.215Z,32.3,,,,,,
2017-12-18T12:29:36.595Z,32.1,,,54,,28.7,
2017-12-18T12:29:46.599Z,32,,,54,,28.7,
2017-12-18T12:29:56.597Z,31.8,,,54,,28.7,
2017-12-18T12:30:07.396Z,31.7,,,54,,28.7,
2017-12-18T12:30:16.597Z,31.6,,,54,,28.7,
