Time,HwActive,HwTOutlet,PrimT,PrimTSet,HwTSet,ActPow,ChActive
2017-11-20T10:34:39.521Z,,20,52.2,,54,29,
2017-11-20T10:34:49.526Z,,20.6,52.4,,54,,
2017-11-20T10:34:59.501Z,,21.3,,,54,,
2017-11-20T10:35:09.546Z,,21.9,52.6,,54,,
2017-11-20T10:35:19.536Z,,22.2,52.7,,54,,
2017-11-20T10:35:29.504Z,,22.7,52.8,,54,,
2017-11-20T10:35:39.538Z,,23.1,53,,54,,
2017-11-20T10:35:49.486Z,,23.1,53.1,,54,,
2017-11-20T10:35:59.527Z,,23.4,53.2,,54,,
2017-11-20T10:36:09.501Z,,23.7,53.3,,54,30,
2017-11-20T10:36:19.510Z,,24,53.4,,54,29,
2017-11-20T10:36:29.542Z,,24.3,53.5,,54,,
2017-11-20T10:36:39.481Z,,24.5,53.6,,54,,
2017-11-20T10:36:49.503Z,,24.9,53.7,,54,,
2017-11-20T10:36:59.546Z,,25.1,53.8,,54,,
2017-11-20T10:37:09.488Z,,25.4,54,,54,,
2017-11-20T10:37:19.533Z,,25.5,,,54,,
2017-11-20T10:37:29.489Z,,25.7,54.1,,54,,
2017-11-20T10:37:39.532Z,1,26.2,54.5,0,54,,0
2017-11-20T10:37:49.560Z,,41.1,52.4,,54,48,
2017-11-20T10:37:59.519Z,,49.4,52.2,,54,49,
2017-11-20T10:38:09.525Z,,49.4,53,,54,68,
2017-11-20T10:38:19.577Z,,51.2,54.1,,54,64,
2017-11-20T10:38:29.532Z,,52.2,55,,54,58,
2017-11-20T10:38:39.502Z,0,52.5,55.2,,54,54,0
2017-11-20T10:38:49.520Z,0,52.9,53.6,,54,0,0
2017-11-20T10:38:59.520Z,,53.4,54.1,,54,,
2017-11-20T10:39:09.501Z,,53.7,54.7,,54,,
2017-11-20T10:39:19.488Z,,53.6,,,54,,
2017-11-20T10:39:29.530Z,,52.7,,,54,,
2017-11-20T10:39:39.509Z,0,49.4,54.6,61,54,,2
2017-11-20T10:39:49.502Z,,45.1,54.5,,54,,
2017-11-20T10:39:59.494Z,,41.4,54.4,,54,,
2017-11-20T10:40:09.531Z,,38.1,54.1,,54,,
2017-11-20T10:40:19.526Z,,36.2,54,,54,,
2017-11-20T10:40:29.530Z,,34.3,53.9,,54,,
2017-11-20T10:40:39.528Z,,32.8,53.8,,54,,
2017-11-20T10:40:49.540Z,,31,53.7,,54,,
2017-11-20T10:40:59.520Z,,29,,,54,,
2017-11-20T10:41:09.548Z,,28.3,53.6,,54,,
2017-11-20T10:41:19.540Z,,27.8,53.5,,54,,
2017-11-20T10:41:29.587Z,,27.4,,,54,,
2017-11-20T10:41:39.524Z,,26.9,53.4,,54,,
2017-11-20T10:41:49.519Z,1,26.6,53.9,0,54,,0
2017-11-20T10:41:59.542Z,1,48.6,50.2,,54,37,0
2017-11-20T10:42:09.540Z,,48.7,50.3,,54,41,
2017-11-20T10:42:19.517Z,,49.9,52.1,,54,55,
2017-11-20T10:42:29.592Z,,51.9,53.5,,54,49,
2017-11-20T10:42:39.545Z,,52.7,54.3,,54,45,
2017-11-20T10:42:49.534Z,0,53.2,53.3,,54,0,0
2017-11-20T10:42:59.483Z,,53.4,52.7,,54,,
2017-11-20T10:43:09.523Z,,53,52.2,,54,,
2017-11-20T10:43:19.539Z,,52.4,51.9,,54,,
2017-11-20T10:43:29.511Z,,52.2,,,54,,
2017-11-20T10:43:44.573Z,,52,51.8,,54,,
2017-11-20T10:43:49.508Z,0,51.7,54.1,61,54,44,2
2017-11-20T10:43:59.544Z,,51.5,57,,54,36,
2017-11-20T10:44:09.548Z,,51.3,54.9,,54,29,
2017-11-20T10:44:19.500Z,,51.1,54,,54,,
2017-11-20T10:44:29.480Z,,50.9,55.3,,54,,
2017-11-20T10:44:39.559Z,,50.7,54.7,,54,,
2017-11-20T10:44:49.511Z,,50.4,54.5,,54,,
2017-11-20T10:44:59.493Z,,50.2,53.9,,54,,
2017-11-20T10:45:09.513Z,,50,53.7,,54,,
2017-11-20T10:45:19.509Z,,49.7,53.6,,54,,
2017-11-20T10:45:29.516Z,,49.3,53.4,,54,,
2017-11-20T10:45:39.530Z,,48.9,,,54,,
2017-11-20T10:45:49.525Z,,48.6,53.3,,54,30,
2017-11-20T10:45:59.533Z,,48.3,,,54,,
2017-11-20T10:46:09.516Z,,47.9,,,54,29,
2017-11-20T10:46:19.486Z,,47.6,53.4,,54,,
2017-11-20T10:46:29.531Z,,47.3,53.5,,54,,
2017-11-20T10:46:39.496Z,,47,,,54,,
2017-11-20T10:46:49.537Z,,46.7,53.7,,54,30,
2017-11-20T10:46:59.508Z,,46.5,53.8,,54,29,
2017-11-20T10:47:09.544Z,,46.2,54,,54,29,
2017-11-20T10:47:19.522Z,,46.1,54.1,,54,,
2017-11-20T10:47:29.537Z,,45.9,54.3,,54,,
2017-11-20T10:47:39.514Z,,45.7,54.5,,54,,
2017-11-20T10:47:49.512Z,,45.6,54.6,,54,,
2017-11-20T10:47:59.531Z,,45.4,54.8,,54,,
2017-11-20T10:48:09.491Z,,45.3,55,,54,,
2017-11-20T10:48:19.515Z,,45.2,55.1,,54,,
2017-11-20T10:48:29.513Z,,45.1,55.3,,54,,
2017-11-20T10:48:39.509Z,,45,55.4,,54,,
2017-11-20T10:48:49.545Z,,45,55.6,,54,,
2017-11-20T10:48:59.538Z,,44.9,55.7,,54,,
2017-11-20T10:49:09.533Z,,44.9,56,,54,,
2017-11-20T10:49:19.511Z,,44.9,56.1,,54,,
2017-11-20T10:49:29.508Z,,44.9,56.3,,54,30,
2017-11-20T10:49:39.511Z,,44.9,56.4,,54,29,
2017-11-20T10:49:49.518Z,,44.9,56.5,,54,,
2017-11-20T10:49:59.519Z,,44.9,56.7,,54,,
2017-11-20T10:50:09.534Z,,44.9,56.8,,54,,
2017-11-20T10:50:19.548Z,,44.9,56.9,,54,,
2017-11-20T10:50:29.490Z,,45,57,,54,,
2017-11-20T10:50:39.549Z,,45.1,57.1,,54,30,
2017-11-20T10:50:49.525Z,,45.1,57.2,,54,29,
2017-11-20T10:50:59.547Z,,45.2,57.3,,54,,
2017-11-20T10:51:09.630Z,,45.3,57.4,,54,,
2017-11-20T10:51:19.548Z,,45.3,57.6,,54,,
2017-11-20T10:51:29.567Z,,45.4,57.7,,54,,
2017-11-20T10:51:39.495Z,,45.5,,,54,,
2017-11-20T10:51:49.509Z,,45.7,57.8,,54,,
2017-11-20T10:51:59.528Z,,45.8,57.9,,54,,
2017-11-20T10:52:09.545Z,,45.9,58,,54,,
2017-11-20T10:52:19.508Z,,46,58.1,,54,,
2017-11-20T10:52:29.563Z,,46.1,58.2,,54,,
2017-11-20T10:52:39.500Z,,46.1,,,54,,
2017-11-20T10:52:49.515Z,,46.2,58.3,,54,,
2017-11-20T10:52:59.496Z,,46.3,58.4,,54,,
2017-11-20T10:53:09.496Z,,46.3,,,54,30,
2017-11-20T10:53:19.506Z,0,46.4,57.8,,54,0,2
2017-11-20T10:53:29.524Z,,46.5,55.7,,54,,
2017-11-20T10:53:39.532Z,,46.5,54.8,,54,,
2017-11-20T10:53:49.508Z,,46.6,53.9,,54,,
2017-11-20T10:53:59.494Z,,46.6,52.9,,54,,
2017-11-20T10:54:09.512Z,,46.6,52.4,,54,,
2017-11-20T10:54:19.572Z,,46.6,51.9,,54,,
2017-11-20T10:54:29.504Z,,46.5,51.3,,54,,
2017-11-20T10:54:39.521Z,,46.5,50.7,,54,,
2017-11-20T10:54:49.498Z,,46.4,50.2,,54,,
2017-11-20T10:54:59.488Z,,46.3,49.8,,54,,
2017-11-20T10:55:09.498Z,,46.2,49.4,,54,,
2017-11-20T10:55:19.533Z,,46.1,48.9,,54,,
2017-11-20T10:55:29.529Z,,46,48.7,,54,,
2017-11-20T10:55:39.543Z,,45.9,48.4,,54,,
2017-11-20T10:55:49.539Z,,45.8,48.1,,54,,
2017-11-20T10:55:59.510Z,,45.6,47.9,,54,,
2017-11-20T10:56:09.558Z,,45.5,47.7,,54,,
2017-11-20T10:56:19.537Z,0,45.3,48.5,,54,44,2
2017-11-20T10:56:29.549Z,,45.2,53,,54,35,
2017-11-20T10:56:39.514Z,,45.1,53.8,,54,29,
2017-11-20T10:56:49.536Z,,45,52.4,,54,30,
2017-11-20T10:57:04.659Z,,44.8,54,,54,29,
2017-11-20T10:57:14.681Z,,44.7,54.5,,54,,
2017-11-20T10:57:24.619Z,,44.6,55,,54,,
2017-11-20T10:57:29.538Z,,44.6,55.3,,54,,
2017-11-20T10:57:39.501Z,,44.6,55.6,,54,30,
2017-11-20T10:57:49.532Z,,44.4,56,,54,29,
2017-11-20T10:57:59.501Z,,44.4,56.3,,54,,
2017-11-20T10:58:09.522Z,,44.4,56.5,,54,,
2017-11-20T10:58:19.503Z,,44.4,56.7,,54,,
2017-11-20T10:58:29.538Z,,44.4,56.8,,54,,
2017-11-20T10:58:39.516Z,,44.3,57,,54,,
2017-11-20T10:58:49.553Z,,44.3,57.1,,54,,
2017-11-20T10:58:59.529Z,,44.3,57.3,,54,,
2017-11-20T10:59:09.495Z,,44.3,57.4,,54,,
2017-11-20T10:59:19.460Z,0,44.3,56.8,,54,0,2
2017-11-20T10:59:29.461Z,,44.3,54.6,,54,,
2017-11-20T10:59:39.516Z,,44.3,53.7,,54,,
2017-11-20T10:59:49.579Z,,44.3,52.9,,54,,
2017-11-20T10:59:59.547Z,,44.2,51.9,,54,,
2017-11-20T11:00:09.494Z,,44.2,51.4,,54,,
2017-11-20T11:00:19.511Z,,44,50.9,,54,,
2017-11-20T11:00:29.466Z,,43.9,49.9,,54,,
2017-11-20T11:00:39.467Z,,43.8,49.7,,54,,
2017-11-20T11:00:49.468Z,,43.7,49.3,,54,,
2017-11-20T11:00:59.473Z,,43.6,48.9,,54,,
2017-11-20T11:01:09.460Z,,43.4,48.5,,54,,
2017-11-20T11:01:19.451Z,,,48.2,,,,
2017-11-20T11:01:29.491Z,,43.2,47.9,,54,,
2017-11-20T11:01:39.463Z,,43,47.7,,54,,
2017-11-20T11:01:49.482Z,,42.9,47.3,,54,,
2017-11-20T11:01:59.454Z,,42.8,47.1,,54,,
2017-11-20T11:02:09.463Z,,42.6,46.9,,54,,
2017-11-20T11:02:19.459Z,,42.5,46.8,,54,,
2017-11-20T11:02:29.457Z,,42.3,,,54,,
2017-11-20T11:02:39.466Z,,42.2,,,54,,
2017-11-20T11:02:49.492Z,,42,46.7,,54,,
2017-11-20T11:02:59.454Z,,42,,,54,,
2017-11-20T11:03:09.452Z,,41.9,,,54,,
2017-11-20T11:03:19.451Z,,41.8,,,54,,
2017-11-20T11:03:29.458Z,,41.7,46.6,,54,,
2017-11-20T11:03:39.451Z,,41.6,,,54,,
2017-11-20T11:03:49.455Z,,41.4,,,54,,
2017-11-20T11:03:59.455Z,,41.1,,,54,,
2017-11-20T11:04:09.454Z,,40.8,,,54,,
2017-11-20T11:04:19.452Z,,40.6,,,54,,
2017-11-20T11:04:29.467Z,,40.3,,,54,,
2017-11-20T11:04:39.457Z,,40.1,,,54,,
2017-11-20T11:04:49.469Z,,39.9,,,54,,
2017-11-20T11:04:59.457Z,,39.6,46.7,,54,,
2017-11-20T11:05:09.456Z,,39.4,,,54,,
2017-11-20T11:05:19.452Z,,39.2,46.8,,54,,
2017-11-20T11:05:29.668Z,,38.9,,,54,,
2017-11-20T11:05:39.460Z,,38.7,,,54,,
2017-11-20T11:05:49.458Z,,38.5,46.9,,54,,
2017-11-20T11:05:59.458Z,,38.3,47,,54,,
2017-11-20T11:06:09.460Z,,38.1,,,54,,
2017-11-20T11:06:19.477Z,,37.9,,,54,,
2017-11-20T11:06:29.460Z,,37.7,,,54,,
2017-11-20T11:06:39.456Z,,37.6,47.1,,54,,
2017-11-20T11:06:49.464Z,,37.4,,,54,,
2017-11-20T11:06:59.469Z,,37.3,,,54,,
2017-11-20T11:07:09.454Z,0,37.1,50.3,,54,40,2
2017-11-20T11:07:19.468Z,,36.9,52.7,,54,32,
2017-11-20T11:07:29.467Z,,36.7,50.9,,54,30,
2017-11-20T11:07:39.457Z,,36.7,52,,54,29,
2017-11-20T11:07:49.460Z,,36.7,52.6,,54,,
2017-11-20T11:07:59.462Z,,36.7,,,54,,
2017-11-20T11:08:09.474Z,,36.8,52.9,,54,,
2017-11-20T11:08:19.462Z,,37.1,,,54,,
2017-11-20T11:08:29.476Z,,37.3,52.8,,54,30,
2017-11-20T11:08:39.458Z,,37.4,52.9,,54,,
2017-11-20T11:08:49.475Z,,37.6,,,54,29,
2017-11-20T11:08:59.474Z,,37.8,53,,54,30,
2017-11-20T11:09:09.456Z,,37.9,53.1,,54,29,
2017-11-20T11:09:19.520Z,,38,53.2,,54,,
2017-11-20T11:09:29.459Z,,38.1,53.3,,54,,
2017-11-20T11:09:39.458Z,,38.2,53.4,,54,,
2017-11-20T11:09:49.458Z,,38.3,53.5,,54,,
2017-11-20T11:09:59.461Z,,38.3,53.6,,54,,
2017-11-20T11:10:09.459Z,,38.4,53.8,,54,,
2017-11-20T11:10:19.464Z,,38.4,53.9,,54,,
2017-11-20T11:10:29.461Z,,38.5,54,,54,,
2017-11-20T11:10:39.468Z,,38.6,54.1,,54,,
2017-11-20T11:10:49.457Z,,38.6,54.4,,54,,
2017-11-20T11:10:59.459Z,,38.7,54.5,,54,,
2017-11-20T11:11:09.459Z,1,39.8,54.6,0,54,,0
2017-11-20T11:11:19.464Z,,23,55.7,,54,46,
2017-11-20T11:11:29.481Z,,51.3,53.3,,54,,
2017-11-20T11:11:39.456Z,,50.9,53.1,,54,55,
2017-11-20T11:11:49.510Z,,51.3,54,,54,59,
2017-11-20T11:11:59.456Z,,52.1,54.5,,54,57,
2017-11-20T11:12:09.460Z,,51.3,55.3,,54,87,
2017-11-20T11:12:19.480Z,,52.5,57,,54,88,
2017-11-20T11:12:29.474Z,,54.3,58.3,,54,85,
2017-11-20T11:12:39.460Z,,56.5,58.6,,54,49,
2017-11-20T11:12:49.463Z,,54.7,56.9,,54,63,
2017-11-20T11:12:59.460Z,,53.9,56.8,,54,64,
2017-11-20T11:13:09.487Z,,53.8,,,54,,
2017-11-20T11:13:19.467Z,,53.8,56.7,,54,65,
2017-11-20T11:13:29.462Z,,53.5,56.8,,54,71,
2017-11-20T11:13:39.460Z,,53.7,57,,54,,
2017-11-20T11:13:49.461Z,,54.1,56.8,,54,31,
2017-11-20T11:13:59.476Z,1,56.7,56.3,,54,0,0
2017-11-20T11:14:09.480Z,1,48.3,53.4,,54,29,0
2017-11-20T11:14:19.456Z,,53.8,54.3,,54,36,
2017-11-20T11:14:29.458Z,,54.2,55,,54,35,
2017-11-20T11:14:39.578Z,,54.7,54.9,,54,30,
2017-11-20T11:14:49.468Z,,54.3,55.1,,54,57,
2017-11-20T11:14:59.465Z,,52.7,55.5,,54,66,
2017-11-20T11:15:09.468Z,0,54.1,54.9,,54,0,0
2017-11-20T11:15:19.464Z,,54.8,54,,54,,
2017-11-20T11:15:29.464Z,,53.9,54.4,,54,,
2017-11-20T11:15:39.465Z,,45.4,,,54,,
2017-11-20T11:15:49.459Z,,35.8,,,54,,
2017-11-20T11:15:59.479Z,1,26.5,49.9,,54,37,0
2017-11-20T11:16:09.462Z,,48.1,49.6,,54,,
2017-11-20T11:16:19.460Z,,48.1,51.2,,54,73,
2017-11-20T11:16:29.509Z,0,50.7,52.8,,54,0,0
2017-11-20T11:16:39.467Z,1,50.9,50.6,,54,54,0
2017-11-20T11:16:49.465Z,0,49.2,49.2,,54,0,0
2017-11-20T11:16:59.461Z,,49.7,50.1,,54,,
2017-11-20T11:17:09.468Z,,50.2,51.4,,54,,
2017-11-20T11:17:19.549Z,,50.2,51.7,,54,,
2017-11-20T11:17:29.508Z,,49.4,51.6,,54,,
2017-11-20T11:17:39.475Z,,47,51.4,,54,,
2017-11-20T11:17:49.471Z,0,42.8,51.1,61,54,44,2
2017-11-20T11:17:59.466Z,,39.3,55.1,,54,31,
2017-11-20T11:18:09.472Z,,36.9,53.8,,54,29,
2017-11-20T11:18:19.460Z,,35.3,53.3,,54,,
2017-11-20T11:18:29.503Z,,33.9,53.8,,54,,
2017-11-20T11:18:39.517Z,,32.5,,,54,30,
2017-11-20T11:18:49.574Z,,31.3,53.4,,54,29,
2017-11-20T11:18:59.550Z,,30.1,53.1,,54,,
2017-11-20T11:19:09.533Z,,29,52.9,,54,,
2017-11-20T11:19:21.090Z,,28.3,52.7,,54,,
2017-11-20T11:19:29.550Z,,27.5,52.6,,54,,
2017-11-20T11:19:39.544Z,,26.8,52.4,,54,,
2017-11-20T11:19:49.464Z,,26.2,,,54,,
2017-11-20T11:19:59.467Z,,25.7,,,54,,
2017-11-20T11:20:09.480Z,,25.5,52.6,,54,,
2017-11-20T11:20:19.490Z,,25.3,,,54,,
2017-11-20T11:20:29.490Z,,24.9,52.8,,54,,
2017-11-20T11:20:39.481Z,,24.7,52.9,,54,,
2017-11-20T11:20:49.494Z,,24.4,53,,54,30,
2017-11-20T11:20:59.467Z,,24.2,53.1,,54,,
2017-11-20T11:21:09.500Z,,23.9,53.3,,54,29,
2017-11-20T11:21:19.463Z,,23.8,53.4,,54,,
2017-11-20T11:21:29.477Z,,23.8,53.6,,54,,
2017-11-20T11:21:39.488Z,,23.7,53.7,,54,,
2017-11-20T11:21:49.467Z,,23.4,53.9,,54,,
2017-11-20T11:21:59.477Z,,23.3,54,,54,,
2017-11-20T11:22:09.497Z,,23.2,54.1,,54,,
2017-11-20T11:22:19.480Z,,23,54.4,,54,,
2017-11-20T11:22:29.503Z,,23,54.5,,54,,
2017-11-20T11:22:39.471Z,,22.8,54.6,,54,30,
2017-11-20T11:22:49.462Z,,22.8,54.7,,54,29,
2017-11-20T11:22:59.590Z,,22.8,54.9,,54,,
2017-11-20T11:23:09.484Z,,22.7,55,,54,,
2017-11-20T11:23:19.482Z,,22.6,55.1,,54,30,
2017-11-20T11:23:29.506Z,,22.5,55.3,,54,29,
2017-11-20T11:23:39.466Z,,22.5,55.4,,54,,
2017-11-20T11:23:49.478Z,,22.5,55.5,,54,,
2017-11-20T11:23:59.481Z,,22.5,55.7,,54,,
2017-11-20T11:24:09.464Z,,22.5,55.9,,54,,
2017-11-20T11:24:19.486Z,,22.4,56,,54,,
2017-11-20T11:24:29.477Z,,22.4,56.1,,54,30,
2017-11-20T11:24:39.462Z,,22.4,56.2,,54,29,
2017-11-20T11:24:49.464Z,,22.5,56.4,,54,30,
2017-11-20T11:24:59.463Z,,22.5,56.5,,54,29,
2017-11-20T11:25:09.468Z,,22.5,56.6,,54,,
2017-11-20T11:25:19.467Z,,22.4,56.7,,54,30,
2017-11-20T11:25:29.469Z,,22.4,56.8,,54,,
2017-11-20T11:25:39.463Z,,22.4,56.9,,54,29,
2017-11-20T11:25:49.466Z,,22.5,57,,54,30,
2017-11-20T11:25:59.503Z,,22.4,57.1,,54,29,
2017-11-20T11:26:09.464Z,,22.5,57.2,,54,,
2017-11-20T11:26:19.470Z,,22.6,,,54,,
2017-11-20T11:26:29.473Z,,22.5,57.3,,54,,
2017-11-20T11:26:39.505Z,,22.4,57.4,,54,,
2017-11-20T11:26:49.465Z,,22.2,57.6,,54,,
2017-11-20T11:26:59.475Z,,22.2,57.7,,54,,
2017-11-20T11:27:09.469Z,,22.4,57.8,,54,,
2017-11-20T11:27:19.472Z,,22.2,57.9,,54,,
2017-11-20T11:27:29.475Z,,22.2,58,,54,30,
2017-11-20T11:27:39.470Z,0,22.2,57.7,,54,0,2
2017-11-20T11:27:49.472Z,,22.1,55.6,,54,,
2017-11-20T11:27:59.474Z,,21.3,54.4,,54,,
2017-11-20T11:28:09.472Z,,20.9,53.7,,54,,
2017-11-20T11:28:19.491Z,,20.6,52.8,,54,,
2017-11-20T11:28:29.493Z,,20.5,51.9,,54,,
2017-11-20T11:28:39.505Z,,20.4,51.5,,54,,
2017-11-20T11:28:49.478Z,,20.1,50.9,,54,,
2017-11-20T11:28:59.474Z,,19.8,50.4,,54,,
2017-11-20T11:29:09.489Z,,19.8,49.9,,54,,
2017-11-20T11:29:19.475Z,,19.7,49.5,,54,,
2017-11-20T11:29:29.491Z,,19.6,49.1,,54,,
2017-11-20T11:29:39.482Z,,19.6,48.8,,54,,
2017-11-20T11:29:49.479Z,,19.3,48.5,,54,,
2017-11-20T11:29:59.482Z,,19.3,48.2,,54,,
2017-11-20T11:30:09.539Z,,19.2,47.9,,54,,
2017-11-20T11:30:19.490Z,,19.2,47.6,,54,,
2017-11-20T11:30:29.482Z,,19,47.3,,54,,
2017-11-20T11:30:39.487Z,,19,47.1,,54,,
2017-11-20T11:30:49.504Z,,18.6,,,54,,
2017-11-20T11:30:59.466Z,,19.2,,,54,,
2017-11-20T11:31:09.469Z,,19.8,,,54,,
2017-11-20T11:31:19.467Z,,19.3,47,,54,,
2017-11-20T11:31:29.467Z,,18.5,,,54,,
2017-11-20T11:31:39.466Z,,17.9,,,54,,
2017-11-20T11:31:49.489Z,,17.4,47.1,,54,,
2017-11-20T11:31:59.469Z,,17.1,,,54,,
2017-11-20T11:32:09.470Z,,16.8,47.2,,54,,
2017-11-20T11:32:19.501Z,,16.7,,,54,,
2017-11-20T11:32:29.486Z,,16.5,47.3,,54,,
2017-11-20T11:32:39.469Z,,16.4,,,54,,
2017-11-20T11:32:49.472Z,,16.4,47.4,,54,,
2017-11-20T11:32:59.477Z,,16.2,,,54,,
2017-11-20T11:33:09.474Z,,16.1,47.6,,54,,
2017-11-20T11:33:19.508Z,,15.9,,,54,,
2017-11-20T11:33:29.484Z,,15.7,47.7,,54,,
2017-11-20T11:33:39.478Z,,15.7,,,54,,
2017-11-20T11:33:49.474Z,,15.6,,,54,,
2017-11-20T11:33:59.473Z,,15.6,,,54,,
2017-11-20T11:34:09.469Z,,15.4,,,54,,
2017-11-20T11:34:19.481Z,,15.3,,,54,,
2017-11-20T11:34:29.757Z,,15.3,,,54,,
2017-11-20T11:34:39.474Z,,15.3,47.8,,54,,
2017-11-20T11:34:49.470Z,,15.3,47.7,,54,,
2017-11-20T11:34:59.484Z,,15.1,,,54,,
2017-11-20T11:35:09.482Z,,15.1,,,54,,
2017-11-20T11:35:19.477Z,,15,,,54,,
2017-11-20T11:35:29.479Z,,15,,,54,,
2017-11-20T11:35:39.471Z,,14.8,,,54,,
2017-11-20T11:35:49.484Z,,14.8,,,54,,
2017-11-20T11:35:59.477Z,,14.7,,,54,,
2017-11-20T11:36:09.481Z,,14.7,,,54,,
2017-11-20T11:36:19.473Z,0,14.7,51,,54,39,2
2017-11-20T11:36:29.475Z,,15.3,51.9,,54,29,
2017-11-20T11:36:39.472Z,,16.5,50.6,,54,,
2017-11-20T11:36:49.481Z,,17.9,52,,54,,
2017-11-20T11:36:59.481Z,,18.8,52.3,,54,,
2017-11-20T11:37:09.469Z,,19.4,52.6,,54,,
2017-11-20T11:37:19.470Z,,19.7,,,54,30,
2017-11-20T11:37:29.475Z,,20.1,52.7,,54,29,
2017-11-20T11:37:39.500Z,,20.4,,,54,,
2017-11-20T11:37:49.474Z,,20.5,,,54,,
2017-11-20T11:37:59.477Z,,20.5,52.8,,54,,
2017-11-20T11:38:09.509Z,,20.8,52.9,,54,,
2017-11-20T11:38:19.493Z,,20.8,53,,54,,
2017-11-20T11:38:29.471Z,,20.9,53.1,,54,,
2017-11-20T11:38:39.476Z,,20.9,53.2,,54,,
2017-11-20T11:38:49.477Z,,20.9,53.3,,54,,
2017-11-20T11:38:59.488Z,,20.8,53.4,,54,,
2017-11-20T11:39:09.478Z,,20.8,53.5,,54,30,
2017-11-20T11:39:19.477Z,,20.8,53.7,,54,29,
2017-11-20T11:39:29.496Z,,21.1,53.8,,54,,
2017-11-20T11:39:39.479Z,,21.1,54,,54,,
2017-11-20T11:39:49.478Z,,21.1,54.1,,54,30,
2017-11-20T11:39:59.570Z,,21.2,54.3,,54,29,
2017-11-20T11:40:09.471Z,,21.1,54.4,,54,,
2017-11-20T11:40:19.489Z,,21.2,54.5,,54,,
2017-11-20T11:40:29.478Z,,21.2,54.6,,54,,
2017-11-20T11:40:39.472Z,,21.2,54.7,,54,30,
2017-11-20T11:40:49.479Z,,21.3,54.9,,54,29,
2017-11-20T11:40:59.475Z,,21.5,55,,54,,
2017-11-20T11:41:09.478Z,,21.5,55.1,,54,,
2017-11-20T11:41:19.475Z,,21.5,55.2,,54,,
2017-11-20T11:41:29.477Z,,21.5,55.3,,54,,
2017-11-20T11:41:39.477Z,,21.6,55.4,,54,,
2017-11-20T11:41:49.479Z,,21.5,55.5,,54,,
2017-11-20T11:41:59.478Z,,21.5,55.7,,54,,
2017-11-20T11:42:09.489Z,,21.5,55.9,,54,30,
2017-11-20T11:42:19.490Z,,21.6,56,,54,29,
2017-11-20T11:42:29.540Z,,21.7,56.1,,54,,
2017-11-20T11:42:39.483Z,,21.9,56.2,,54,,
2017-11-20T11:42:49.500Z,,21.7,56.4,,54,,
2017-11-20T11:42:59.526Z,,21.7,56.5,,54,30,
2017-11-20T11:43:09.526Z,,21.6,56.6,,54,29,
2017-11-20T11:43:19.475Z,,21.7,56.7,,54,,
2017-11-20T11:43:29.479Z,,21.7,56.8,,54,,
2017-11-20T11:43:39.475Z,,21.7,56.9,,54,,
2017-11-20T11:43:49.473Z,,21.7,57,,54,,
2017-11-20T11:43:59.488Z,,21.7,57.1,,54,,
2017-11-20T11:44:09.478Z,,21.9,57.2,,54,,
2017-11-20T11:44:19.475Z,,21.9,57.3,,54,,
2017-11-20T11:44:29.477Z,,21.9,57.4,,54,,
2017-11-20T11:44:39.482Z,,21.9,57.6,,54,,
2017-11-20T11:44:49.484Z,,21.7,57.7,,54,,
2017-11-20T11:44:59.483Z,,21.7,57.8,,54,,
2017-11-20T11:45:09.518Z,0,21.9,57.9,,54,0,2
2017-11-20T11:45:19.591Z,,21.9,55.6,,54,,
2017-11-20T11:45:29.590Z,,21.1,54.4,,54,,
2017-11-20T11:45:39.580Z,,20.5,53.6,,54,,
2017-11-20T11:45:49.608Z,,20.4,52.8,,54,,
2017-11-20T11:45:59.622Z,,20.1,51.9,,54,,
2017-11-20T11:46:09.667Z,,20,51.5,,54,,
2017-11-20T11:46:19.546Z,,20,50.9,,54,,
2017-11-20T11:46:29.576Z,,19.8,50.3,,54,,
2017-11-20T11:46:39.484Z,,19.6,49.8,,54,,
2017-11-20T11:46:49.485Z,,19.4,49.4,,54,,
2017-11-20T11:46:59.486Z,,19.3,48.9,,54,,
2017-11-20T11:47:09.534Z,,19.2,48.7,,54,,
2017-11-20T11:47:19.528Z,,19.2,48.3,,54,,
2017-11-20T11:47:29.503Z,,19,47.9,,54,,
2017-11-20T11:47:39.482Z,,19.2,47.7,,54,,
2017-11-20T11:47:49.496Z,,19,47.4,,54,,
2017-11-20T11:47:59.536Z,,18.9,47.2,,54,,
2017-11-20T11:48:09.548Z,,18.9,47,,54,,
2017-11-20T11:48:19.494Z,,18.6,47,,54,,
2017-11-20T11:48:29.561Z,,19,46.9,,54,,
2017-11-20T11:48:39.516Z,,19.8,,,54,,
2017-11-20T11:48:49.483Z,,19,,,54,,
2017-11-20T11:48:59.485Z,,18.5,,,54,,
2017-11-20T11:49:09.528Z,,17.7,,,54,,
2017-11-20T11:49:19.492Z,,17.3,,,54,,
2017-11-20T11:49:29.527Z,,17,47,,54,,
2017-11-20T11:49:39.489Z,,16.8,,,54,,
2017-11-20T11:49:49.506Z,,16.5,47.1,,54,,
2017-11-20T11:49:59.519Z,,16.4,,,54,,
2017-11-20T11:50:09.510Z,,16.2,47.2,,54,,
2017-11-20T11:50:19.486Z,,16.2,,,54,,
2017-11-20T11:50:29.499Z,,15.9,47.3,,54,,
2017-11-20T11:50:39.487Z,,15.9,,,54,,
2017-11-20T11:50:49.482Z,,15.7,47.4,,54,,
