Time,ActPow,PrimTSet,ChActive,HwActive,HwTSet,HwTOutlet,PrimT
2018-02-07T13:12:43.681Z,,,,,54,10.9,40.2
2018-02-07T13:12:53.531Z,,,,,54,10.9,
2018-02-07T13:13:03.517Z,,,,,54,10.9,
2018-02-07T13:13:13.521Z,,,,,54,10.9,
2018-02-07T13:13:23.528Z,,,,,54,10.9,
2018-02-07T13:13:33.575Z,,,,,54,10.9,
2018-02-07T13:13:43.555Z,,,,,54,10.9,
2018-02-07T13:13:53.565Z,,,,,54,10.7,
2018-02-07T13:14:03.712Z,,,,,54,10.9,
2018-02-07T13:14:13.611Z,,,,,54,10.9,40.1
2018-02-07T13:14:23.564Z,,,,,54,10.9,
2018-02-07T13:14:33.539Z,,,,,54,10.7,
2018-02-07T13:14:43.614Z,,,,,54,10.7,
2018-02-07T13:14:53.674Z,,,,,54,10.7,
2018-02-07T13:15:03.644Z,,,,,54,10.7,
2018-02-07T13:15:13.523Z,,,,,54,10.9,
2018-02-07T13:15:23.738Z,,,,,54,10.9,
2018-02-07T13:15:33.522Z,,,,,54,10.7,40
2018-02-07T13:15:43.520Z,,,,,54,10.7,
2018-02-07T13:15:53.560Z,,,,,54,10.7,
2018-02-07T13:16:03.551Z,,,,,54,10.7,
2018-02-07T13:16:13.607Z,,,,,54,10.7,
2018-02-07T13:16:23.693Z,,,,,54,10.7,
2018-02-07T13:16:33.691Z,,,,,54,10.7,
2018-02-07T13:16:43.528Z,,,,,54,10.7,
2018-02-07T13:16:53.979Z,,,,,54,10.7,40
2018-02-07T13:17:03.534Z,,,,,54,10.7,40
2018-02-07T13:17:13.606Z,,,,,54,10.7,39.9
2018-02-07T13:17:23.556Z,,,,,54,10.7,
2018-02-07T13:17:33.543Z,,,,,54,10.7,
2018-02-07T13:17:43.609Z,,,,,54,10.7,
2018-02-07T13:17:53.515Z,,,,,54,10.7,
2018-02-07T13:18:03.570Z,,,,,54,10.7,
2018-02-07T13:18:13.570Z,,,,,54,10.7,
2018-02-07T13:18:23.586Z,,,,,54,10.7,
2018-02-07T13:18:33.622Z,,,,,54,10.7,39.8
2018-02-07T13:18:43.542Z,,,,,54,10.7,
2018-02-07T13:18:54.407Z,,,,,54,10.7,
2018-02-07T13:19:03.547Z,,,,,54,10.7,
2018-02-07T13:19:13.741Z,,,,,54,10.7,
2018-02-07T13:19:23.603Z,,,,,54,10.7,
2018-02-07T13:19:33.566Z,,,,,54,10.7,
2018-02-07T13:19:43.550Z,,,,,54,10.7,
2018-02-07T13:19:53.516Z,,,,,54,10.7,
2018-02-07T13:20:04.604Z,,,,,54,10.7,
2018-02-07T13:20:13.522Z,,,,,54,10.7,39.7
2018-02-07T13:20:23.527Z,,,,,54,10.7,
2018-02-07T13:20:33.692Z,,,,,54,10.7,
2018-02-07T13:20:43.552Z,,,,,54,10.7,
2018-02-07T13:20:53.637Z,,,,,54,10.7,
2018-02-07T13:21:03.556Z,,,,,54,10.7,
2018-02-07T13:21:13.522Z,,,,,54,10.5,
2018-02-07T13:21:23.688Z,,,,,54,10.5,
2018-02-07T13:21:33.618Z,,,,,54,10.5,39.6
2018-02-07T13:21:44.342Z,,,,,54,10.5,
2018-02-07T13:21:58.853Z,,,,,54,10.5,
2018-02-07T13:22:03.587Z,,,,,54,10.5,
2018-02-07T13:22:13.718Z,,,,,54,10.5,
2018-02-07T13:22:23.693Z,,,,,54,10.5,
2018-02-07T13:22:33.527Z,,,,,54,10.5,
2018-02-07T13:22:43.850Z,,,,,54,10.5,
2018-02-07T13:22:53.837Z,,,,,54,10.5,
2018-02-07T13:23:03.688Z,,,,,54,10.5,
2018-02-07T13:23:13.675Z,,,,,54,10.5,39.5
2018-02-07T13:23:23.626Z,,,,,54,10.5,
2018-02-07T13:23:33.573Z,,,,,54,10.5,
2018-02-07T13:23:43.709Z,,,,,54,10.5,
2018-02-07T13:23:53.581Z,,,,,54,10.5,
2018-02-07T13:24:03.541Z,,,,,54,10.5,
2018-02-07T13:24:13.532Z,,,,,54,10.5,
2018-02-07T13:24:23.554Z,,,,,54,10.5,
2018-02-07T13:24:33.621Z,,,,,54,10.5,
2018-02-07T13:24:43.547Z,,,,,54,10.5,
2018-02-07T13:24:53.590Z,,,,,54,10.5,39.4
2018-02-07T13:25:03.746Z,,,,,54,10.5,
2018-02-07T13:25:13.664Z,,,,,54,10.5,
2018-02-07T13:25:23.864Z,,,,,54,10.5,
2018-02-07T13:25:33.644Z,,,,,54,10.5,
2018-02-07T13:25:43.610Z,,,,,54,10.5,
2018-02-07T13:25:53.724Z,,,,,54,10.5,
2018-02-07T13:26:03.562Z,,,,,54,10.5,
2018-02-07T13:26:14.222Z,,,,,54,10.5,
2018-02-07T13:26:23.539Z,,,,,54,10.5,39.3
2018-02-07T13:26:33.557Z,,,,,54,10.5,
2018-02-07T13:26:43.536Z,,,,,54,10.5,
2018-02-07T13:26:53.523Z,,,,,54,10.5,
2018-02-07T13:27:03.586Z,,,,,54,10.5,
2018-02-07T13:27:13.556Z,,,,,54,10.5,
2018-02-07T13:27:23.541Z,,,,,54,10.5,
2018-02-07T13:27:33.522Z,,,,,54,10.5,
2018-02-07T13:27:43.530Z,,,,,54,10.5,
2018-02-07T13:27:53.540Z,,,,,54,10.5,39.2
2018-02-07T13:28:03.566Z,,,,,54,10.5,
2018-02-07T13:28:13.602Z,,,,,54,10.5,
2018-02-07T13:28:23.567Z,,,,,54,10.5,
2018-02-07T13:28:33.561Z,,,,,54,10.5,
2018-02-07T13:28:43.784Z,,,,,54,10.5,
2018-02-07T13:28:53.621Z,,,,,54,10.5,
2018-02-07T13:29:03.646Z,,,,,54,10.5,
2018-02-07T13:29:13.627Z,,,,,54,10.5,
2018-02-07T13:29:23.578Z,,,,,54,10.3,
2018-02-07T13:29:33.575Z,,,,,54,10.5,39.1
2018-02-07T13:29:43.531Z,,,,,54,10.5,
2018-02-07T13:29:53.540Z,,,,,54,10.5,
2018-02-07T13:30:03.785Z,,,,,54,10.5,
2018-02-07T13:30:13.667Z,,,,,54,10.5,
2018-02-07T13:30:23.547Z,,,,,54,10.5,
2018-02-07T13:30:33.590Z,,,,,54,10.5,
2018-02-07T13:30:43.613Z,,,,,54,10.5,
2018-02-07T13:30:53.559Z,,,,,54,10.5,38.9
2018-02-07T13:31:03.527Z,,,,,54,10.5,38.9
2018-02-07T13:31:13.615Z,,,,,54,10.3,38.9
2018-02-07T13:31:23.550Z,,,,,54,10.3,
2018-02-07T13:31:33.618Z,,,,,54,10.5,
2018-02-07T13:31:43.580Z,,,,,54,10.5,
2018-02-07T13:31:53.524Z,,,,,54,10.5,
2018-02-07T13:32:03.789Z,,,,,54,10.3,
2018-02-07T13:32:13.529Z,,,,,54,10.5,
2018-02-07T13:32:23.577Z,,,,,54,10.5,
2018-02-07T13:32:38.682Z,,,,,54,10.5,
2018-02-07T13:32:43.525Z,,,,,54,10.5,38.8
2018-02-07T13:32:53.684Z,,,,,54,10.5,
2018-02-07T13:33:03.526Z,,,,,54,10.5,
2018-02-07T13:33:13.563Z,,,,,54,10.5,
2018-02-07T13:33:23.552Z,,,,,54,10.5,
2018-02-07T13:33:33.605Z,,,,,54,10.3,
2018-02-07T13:33:43.536Z,,,,,54,10.5,
2018-02-07T13:33:53.528Z,,,,,54,10.5,
2018-02-07T13:34:03.567Z,,,,,54,10.3,
2018-02-07T13:34:13.543Z,,,,,54,10.3,
2018-02-07T13:34:23.531Z,,,,,54,10.3,38.7
2018-02-07T13:34:33.559Z,,,,,54,10.3,
2018-02-07T13:34:43.529Z,,,,,54,10.3,
2018-02-07T13:34:53.538Z,,,,,54,10.3,
2018-02-07T13:35:03.788Z,,,,,54,10.3,
2018-02-07T13:35:13.556Z,,,,,54,10.3,
2018-02-07T13:35:23.558Z,,,,,54,10.3,
2018-02-07T13:35:33.530Z,,,,,54,10.3,
2018-02-07T13:35:43.563Z,,,,,54,10.3,
2018-02-07T13:35:53.588Z,,,,,54,10.3,
2018-02-07T13:36:03.591Z,,,,,54,10.3,
2018-02-07T13:36:18.645Z,,,,,54,10.3,38.6
2018-02-07T13:36:23.556Z,,,,,54,10.3,
2018-02-07T13:36:33.596Z,,,,,54,10.3,
2018-02-07T13:36:43.526Z,,,,,54,10.3,
2018-02-07T13:36:53.549Z,,,,,54,10.3,
2018-02-07T13:37:03.546Z,,,,,54,10.3,
2018-02-07T13:37:13.546Z,,,,,54,10.3,
2018-02-07T13:37:23.547Z,,,,,54,10.3,
2018-02-07T13:37:33.561Z,,,,,54,10.3,38.5
2018-02-07T13:37:43.628Z,,,,,54,10.3,
2018-02-07T13:37:53.527Z,,,,,54,10.3,
2018-02-07T13:38:04.276Z,,,,,54,10.3,
2018-02-07T13:38:13.562Z,,,,,54,10.3,
2018-02-07T13:38:23.525Z,,,,,54,10.3,
2018-02-07T13:38:33.534Z,,,,,54,10.3,
2018-02-07T13:38:43.565Z,,,,,54,10.3,
2018-02-07T13:38:53.541Z,,,,,54,10.3,
2018-02-07T13:39:03.559Z,,,,,54,10.3,
2018-02-07T13:39:15.748Z,,,,,54,10.3,
2018-02-07T13:39:23.574Z,,,,,54,10.3,38.4
2018-02-07T13:39:33.567Z,,,,,54,10.3,
2018-02-07T13:39:43.533Z,,,,,54,10.3,
2018-02-07T13:39:53.659Z,,,,,54,10.3,
2018-02-07T13:40:03.549Z,,,,,54,10.3,
2018-02-07T13:40:13.539Z,,,,,54,10.3,
2018-02-07T13:40:23.530Z,,,,,54,10.3,
2018-02-07T13:40:33.605Z,,,,,54,10.3,
2018-02-07T13:40:43.562Z,,,,,54,10.3,
2018-02-07T13:40:53.533Z,,,,,54,10.3,
2018-02-07T13:41:03.651Z,,,,,54,10.3,38.3
2018-02-07T13:41:13.533Z,,,,,54,10.3,
2018-02-07T13:41:23.532Z,,,,,54,10.3,
2018-02-07T13:41:33.527Z,,,,,54,10.3,
2018-02-07T13:41:43.562Z,,,,,54,10.3,
2018-02-07T13:41:53.531Z,,,,,54,10.3,
2018-02-07T13:42:03.817Z,,,,,54,10.3,
2018-02-07T13:42:13.598Z,,,,,54,10.3,
2018-02-07T13:42:23.619Z,,,,,54,10.3,
2018-02-07T13:42:33.560Z,,,,,54,10.3,38.2
2018-02-07T13:42:43.529Z,,,,,54,10.3,
2018-02-07T13:42:53.532Z,,,,,54,10.3,
2018-02-07T13:43:03.636Z,,,,,54,10.3,
2018-02-07T13:43:13.604Z,,,,,54,10.3,
2018-02-07T13:43:23.604Z,,,,,54,10.3,
2018-02-07T13:43:33.574Z,,,,,54,10.3,
2018-02-07T13:43:43.553Z,,,,,54,10.3,
2018-02-07T13:43:53.586Z,,,,,54,10.3,
2018-02-07T13:44:03.719Z,,,,,54,10.3,
2018-02-07T13:44:13.537Z,,,,,54,10.3,
2018-02-07T13:44:23.604Z,,,,,54,10.3,
2018-02-07T13:44:33.613Z,,,,,54,10.3,38.1
2018-02-07T13:44:43.574Z,,,,,54,10.3,
2018-02-07T13:44:53.549Z,,,,,54,10.3,
2018-02-07T13:45:03.536Z,,,,,54,10.3,
2018-02-07T13:45:13.568Z,,,,,54,10.3,
2018-02-07T13:45:23.758Z,,,,,54,10.3,
2018-02-07T13:45:33.579Z,,,,,54,10.3,
2018-02-07T13:45:43.533Z,,,,,54,10.3,
2018-02-07T13:45:53.535Z,,,,,54,10.3,38
2018-02-07T13:46:03.535Z,,,,,54,10.3,38.1
2018-02-07T13:46:13.556Z,,,,,54,10.3,38
2018-02-07T13:46:23.844Z,,,,,54,10.3,
2018-02-07T13:46:33.556Z,,,,,54,10.3,
2018-02-07T13:46:43.630Z,,,,,54,10.3,
2018-02-07T13:46:53.611Z,,,,,54,10.3,
2018-02-07T13:47:03.637Z,,,,,54,10.3,
2018-02-07T13:47:13.587Z,,,,,54,10.3,
2018-02-07T13:47:23.587Z,,,,,54,10.3,
2018-02-07T13:47:33.588Z,,,,,54,10.3,
2018-02-07T13:47:43.542Z,,,,,54,10.3,
2018-02-07T13:47:53.559Z,,,,,54,10.3,
2018-02-07T13:48:03.594Z,,,,,54,10.3,37.9
2018-02-07T13:48:13.539Z,,,,,54,10.3,
2018-02-07T13:48:23.564Z,,,,,54,10.3,
2018-02-07T13:48:33.600Z,,,,,54,10.3,
2018-02-07T13:48:43.533Z,,,,,54,10.3,
2018-02-07T13:48:53.572Z,,,,,54,10.3,
2018-02-07T13:49:03.603Z,,,,,54,10.3,
2018-02-07T13:49:13.538Z,,,,,54,10.3,
2018-02-07T13:49:23.590Z,,,,,54,10.3,
2018-02-07T13:49:33.542Z,,,,,54,10.3,
2018-02-07T13:49:43.540Z,,,,,54,10.3,
2018-02-07T13:49:53.590Z,,,,,54,10.3,37.8
2018-02-07T13:50:03.557Z,,,,,54,10.3,
2018-02-07T13:50:13.542Z,,,,,54,10.3,
2018-02-07T13:50:23.682Z,,,,,54,10.3,
2018-02-07T13:50:33.539Z,,,,,54,10.3,
2018-02-07T13:50:43.568Z,,,,,54,10.3,
2018-02-07T13:50:53.535Z,,,,,54,10.3,
2018-02-07T13:51:03.542Z,,,,,54,10.3,
2018-02-07T13:51:13.554Z,,,,,54,10.3,
2018-02-07T13:51:23.547Z,,,,,54,10.3,
2018-02-07T13:51:33.650Z,,,,,54,10.3,
2018-02-07T13:51:43.658Z,,,,,54,10.3,37.7
2018-02-07T13:51:53.559Z,,,,,54,10.3,
2018-02-07T13:52:03.549Z,,,,,54,10.3,
2018-02-07T13:52:13.613Z,,,,,54,10.3,
2018-02-07T13:52:23.717Z,,,,,54,10.3,
2018-02-07T13:52:33.541Z,,,,,54,10.3,
2018-02-07T13:52:43.556Z,,,,,54,10.3,
2018-02-07T13:52:53.562Z,,,,,54,10.3,
2018-02-07T13:53:03.612Z,,,,,54,10.3,
2018-02-07T13:53:13.655Z,,,,,54,10.3,
2018-02-07T13:53:23.543Z,,,,,54,10.3,37.6
2018-02-07T13:53:33.649Z,,,,,54,10.3,
2018-02-07T13:53:43.567Z,,,,,54,10.3,
2018-02-07T13:53:53.543Z,,,,,54,10.1,
2018-02-07T13:54:03.555Z,,,,,54,10.3,
2018-02-07T13:54:13.593Z,,,,,54,10.3,
2018-02-07T13:54:23.589Z,,,,,54,10.3,
2018-02-07T13:54:33.561Z,,,,,54,10.3,
2018-02-07T13:54:43.571Z,,,,,54,10.3,
2018-02-07T13:54:53.592Z,,,,,54,10.3,
2018-02-07T13:55:03.544Z,,,,,54,10.1,
2018-02-07T13:55:13.546Z,,,,,54,10.3,
2018-02-07T13:55:23.630Z,,,,,54,10.3,
2018-02-07T13:55:33.544Z,,,,,54,10.3,37.5
2018-02-07T13:55:43.544Z,,,,,54,10.3,
2018-02-07T13:55:53.563Z,,,,,54,10.3,
2018-02-07T13:56:03.544Z,,,,,54,10.3,
2018-02-07T13:56:13.566Z,,,,,54,10.3,
2018-02-07T13:56:23.545Z,,,,,54,10.3,
2018-02-07T13:56:33.538Z,,,,,54,10.3,
2018-02-07T13:56:43.823Z,,,,,54,10.3,
2018-02-07T13:56:53.598Z,,,,,54,10.3,
2018-02-07T13:57:03.578Z,,,,,54,10.3,
2018-02-07T13:57:13.633Z,,,,,54,10.3,37.4
2018-02-07T13:57:23.575Z,,,,,54,10.3,
2018-02-07T13:57:33.596Z,,,,,54,10.3,
2018-02-07T13:57:43.603Z,,,,,54,10.1,
2018-02-07T13:57:53.596Z,,,,,54,10.3,
2018-02-07T13:58:03.584Z,,,,,54,10.3,
2018-02-07T13:58:13.608Z,,,,,54,10.1,
2018-02-07T13:58:23.583Z,,,,,54,10.3,
2018-02-07T13:58:33.584Z,,,,,54,10.1,
2018-02-07T13:58:43.669Z,,,,,54,10.3,
2018-02-07T13:58:53.565Z,,,,,54,10.3,
2018-02-07T13:59:03.577Z,,,,,54,10.3,37.3
2018-02-07T13:59:13.655Z,,,,,54,10.3,
2018-02-07T13:59:23.556Z,,,,,54,10.1,
2018-02-07T13:59:33.584Z,,,,,54,10.1,
2018-02-07T13:59:43.609Z,,,,,54,10.3,
2018-02-07T13:59:53.560Z,,,,,54,10.3,
2018-02-07T14:00:03.552Z,,,,,54,10.3,
2018-02-07T14:00:13.552Z,,,,,54,10.3,
2018-02-07T14:00:23.629Z,,,,,54,10.3,
2018-02-07T14:00:33.578Z,,,,,54,10.3,
2018-02-07T14:00:43.544Z,,,,,54,10.3,
2018-02-07T14:00:53.594Z,,,,,54,10.1,
2018-02-07T14:01:03.544Z,,,,,54,10.3,37.2
2018-02-07T14:01:13.677Z,,,,,54,10.3,
2018-02-07T14:01:23.585Z,,,,,54,10.3,
2018-02-07T14:01:33.632Z,,,,,54,10.3,
2018-02-07T14:01:43.714Z,,,,,54,10.3,
2018-02-07T14:01:53.824Z,,,,,54,10.1,
2018-02-07T14:02:03.575Z,,,,,54,10.3,
2018-02-07T14:02:13.574Z,,,,,54,10.3,
2018-02-07T14:02:23.584Z,,,,,54,10.3,
2018-02-07T14:02:33.581Z,,,,,54,10.3,
2018-02-07T14:02:43.555Z,,,,,54,10.3,
2018-02-07T14:02:53.597Z,,,,,54,10.3,
2018-02-07T14:03:03.567Z,,,,,54,10.3,37.1
2018-02-07T14:03:13.551Z,,,,,54,10.1,
2018-02-07T14:03:23.546Z,,,,,54,10.1,
2018-02-07T14:03:33.557Z,,,,,54,10.3,
2018-02-07T14:03:43.543Z,,,,,54,10.3,
2018-02-07T14:03:53.574Z,,,,,54,10.1,
2018-02-07T14:04:03.828Z,,,,,54,10.1,
2018-02-07T14:04:13.553Z,,,,,54,10.3,
2018-02-07T14:04:23.572Z,,,,,54,10.1,
2018-02-07T14:04:33.577Z,,,,,54,10.1,36.9
2018-02-07T14:04:43.573Z,,,,,54,10.1,37.1
2018-02-07T14:04:53.637Z,,,,,54,10.3,37.1
2018-02-07T14:05:03.555Z,,,,,54,10.1,36.9
2018-02-07T14:05:13.559Z,,,,,54,10.1,
2018-02-07T14:05:23.577Z,,,,,54,10.1,
2018-02-07T14:05:33.615Z,,,,,54,10.1,
2018-02-07T14:05:43.566Z,,,,,54,10.1,
2018-02-07T14:05:53.574Z,,,,,54,10.1,
2018-02-07T14:06:03.593Z,,,,,54,10.1,
2018-02-07T14:06:13.589Z,,,,,54,10.1,
2018-02-07T14:06:23.550Z,,,,,54,10.1,
2018-02-07T14:06:33.543Z,,,,,54,10.1,
2018-02-07T14:06:43.550Z,,,,,54,10.1,
2018-02-07T14:06:53.584Z,,,,,54,10.1,36.8
2018-02-07T14:07:03.634Z,,,,,54,10.1,
2018-02-07T14:07:13.552Z,,,,,54,10.1,
2018-02-07T14:07:23.555Z,,,,,54,10.1,
2018-02-07T14:07:33.543Z,,,,,54,10.1,
2018-02-07T14:07:43.549Z,,,,,54,10.1,
2018-02-07T14:07:53.553Z,,,,,54,10.1,
2018-02-07T14:08:03.562Z,,,,,54,10.1,
2018-02-07T14:08:13.567Z,0,5,0,0,54,10.1,36.8
2018-02-07T14:08:23.837Z,,,,,54,10.1,
2018-02-07T14:08:33.576Z,,,,,54,10.1,
2018-02-07T14:08:43.550Z,,,,,54,10.1,36.7
2018-02-07T14:08:53.544Z,,,,,54,10.1,
2018-02-07T14:09:03.555Z,,,,,54,10.1,
2018-02-07T14:09:13.574Z,,,,,54,10.1,
2018-02-07T14:09:23.563Z,,,,,54,10.1,
2018-02-07T14:09:33.543Z,,,,,54,10.1,
2018-02-07T14:09:43.553Z,,,,,54,10.1,
2018-02-07T14:09:53.595Z,,,,,54,10.1,
2018-02-07T14:10:03.610Z,,,,,54,10.1,
2018-02-07T14:10:13.565Z,,,,,54,10.1,
2018-02-07T14:10:23.574Z,,,,,54,10.1,
2018-02-07T14:10:33.555Z,,,,,54,10.1,
2018-02-07T14:10:43.551Z,,,,,54,10.1,36.6
2018-02-07T14:10:54.099Z,,,,,54,10.1,
2018-02-07T14:11:03.672Z,,,,,54,10.1,
2018-02-07T14:11:13.601Z,,,,,54,10.1,
2018-02-07T14:11:23.576Z,,,,,54,10.1,
2018-02-07T14:11:33.550Z,,,,,54,10.1,
2018-02-07T14:11:43.593Z,,,,,54,10.1,
2018-02-07T14:11:53.581Z,,,,,54,10.1,
2018-02-07T14:12:03.562Z,,,,,54,10.1,
2018-02-07T14:12:13.617Z,,,,,54,10.1,
2018-02-07T14:12:23.596Z,,,,,54,10.1,
2018-02-07T14:12:33.578Z,,,,,54,10.1,
2018-02-07T14:12:43.566Z,,,,,54,10.1,36.5
2018-02-07T14:12:53.736Z,,,,,54,10.1,
2018-02-07T14:13:03.578Z,,,,,54,10.1,
2018-02-07T14:13:13.584Z,,,,,54,10.1,
2018-02-07T14:13:23.594Z,,,,,54,10.1,
2018-02-07T14:13:33.570Z,,,,,54,10.1,
2018-02-07T14:13:43.552Z,,,,,54,10.1,
2018-02-07T14:13:53.549Z,,,,,54,10.1,
2018-02-07T14:14:03.831Z,,,,,54,10.1,
2018-02-07T14:14:13.570Z,,,,,54,10.1,
2018-02-07T14:14:28.738Z,,,,,54,10.1,
2018-02-07T14:14:43.655Z,,,,,54,10.1,
2018-02-07T14:14:43.840Z,,,,,54,10.1,
2018-02-07T14:14:53.550Z,,,,,54,10.1,36.4
2018-02-07T14:15:03.557Z,,,,,54,10.1,
2018-02-07T14:15:13.562Z,,,,,54,10.1,
2018-02-07T14:15:23.562Z,,,,,54,10.1,
2018-02-07T14:15:33.551Z,,,,,54,10.1,
2018-02-07T14:15:43.549Z,,,,,54,10.1,
2018-02-07T14:15:53.580Z,,,,,54,10.1,
2018-02-07T14:16:03.551Z,,,,,54,10.1,
2018-02-07T14:16:13.571Z,,,,,54,10.1,
2018-02-07T14:16:23.569Z,,,,,54,10.1,
2018-02-07T14:16:33.563Z,,,,,54,10.1,
2018-02-07T14:16:43.548Z,,,,,54,10.1,36.3
2018-02-07T14:16:53.567Z,,,,,54,10.1,
2018-02-07T14:17:03.559Z,,,,,54,10.1,
2018-02-07T14:17:13.554Z,,,,,54,10.1,
2018-02-07T14:17:23.571Z,,,,,54,10.1,
2018-02-07T14:17:33.673Z,,,,,54,10.1,
2018-02-07T14:17:43.552Z,,,,,54,10.1,
2018-02-07T14:17:53.568Z,,,,,54,10.1,
2018-02-07T14:18:03.663Z,,,,,54,10.1,
2018-02-07T14:18:13.789Z,,,,,54,10.1,
2018-02-07T14:18:23.584Z,,,,,54,10.1,
2018-02-07T14:18:33.600Z,,,,,54,10.1,
2018-02-07T14:18:43.572Z,,,,,54,10.1,
2018-02-07T14:18:53.637Z,,,,,54,10.1,36.2
2018-02-07T14:19:03.554Z,,,,,54,10.1,
2018-02-07T14:19:13.553Z,,,,,54,10.1,
2018-02-07T14:19:23.566Z,,,,,54,10.1,
2018-02-07T14:19:33.641Z,,,,,54,10.1,
2018-02-07T14:19:43.586Z,,,,,54,10.1,
2018-02-07T14:19:53.576Z,,,,,54,10.1,
2018-02-07T14:20:03.561Z,,,,,54,10.1,
2018-02-07T14:20:13.646Z,,,,,54,10.1,
2018-02-07T14:20:23.555Z,,,,,54,10.1,
2018-02-07T14:20:33.630Z,,,,,54,10.1,
2018-02-07T14:20:43.567Z,,,,,54,10.1,
2018-02-07T14:20:53.557Z,,,,,54,10.1,
2018-02-07T14:21:03.730Z,,,,,54,10.1,36.1
2018-02-07T14:21:13.690Z,,,,,54,10.1,
2018-02-07T14:21:23.551Z,,,,,54,10.1,
2018-02-07T14:21:33.605Z,,,,,54,10.1,
2018-02-07T14:21:43.607Z,,,,,54,10.1,
2018-02-07T14:21:53.565Z,,,,,54,10.1,
2018-02-07T14:22:03.567Z,,,,,54,10.1,
2018-02-07T14:22:13.624Z,,,,,54,10.1,
2018-02-07T14:22:23.587Z,,,,,54,10.1,
2018-02-07T14:22:33.600Z,,,,,54,10.1,
2018-02-07T14:22:43.568Z,,,,,54,10.1,
2018-02-07T14:22:53.640Z,,,,,54,10.1,
2018-02-07T14:23:03.552Z,,,,,54,10.1,
2018-02-07T14:23:13.671Z,,,,,54,10.1,36
2018-02-07T14:23:23.567Z,,,,,54,10.1,
2018-02-07T14:23:33.554Z,,,,,54,10.1,
2018-02-07T14:23:43.567Z,,,,,54,10.1,
2018-02-07T14:23:53.629Z,,,,,54,10.1,
2018-02-07T14:24:03.581Z,,,,,54,10.1,
2018-02-07T14:24:13.575Z,,,,,54,10.1,
2018-02-07T14:24:23.634Z,,,,,54,10.1,
2018-02-07T14:24:33.556Z,,,,,54,10.1,
2018-02-07T14:24:43.575Z,,,,,54,10.1,
2018-02-07T14:24:53.568Z,,,,,54,10.1,
2018-02-07T14:25:03.559Z,,,,,54,10.1,35.9
2018-02-07T14:25:13.555Z,,,,,54,10.1,36
2018-02-07T14:25:23.597Z,,,,,54,10.1,35.9
2018-02-07T14:25:33.572Z,,,,,54,10.1,
2018-02-07T14:25:43.556Z,,,,,54,10.1,
2018-02-07T14:25:53.553Z,,,,,54,10.1,
2018-02-07T14:26:03.552Z,,,,,54,10.1,
2018-02-07T14:26:13.590Z,,,,,54,10.1,
2018-02-07T14:26:23.620Z,,,,,54,10.1,
2018-02-07T14:26:33.562Z,,,,,54,10.1,
2018-02-07T14:26:43.691Z,,,,,54,10.1,
2018-02-07T14:26:53.564Z,,,,,54,10.1,
2018-02-07T14:27:03.604Z,,,,,54,10.1,
2018-02-07T14:27:13.580Z,,,,,54,10.1,35.8
2018-02-07T14:27:23.556Z,,,,,54,10.1,
2018-02-07T14:27:33.554Z,,,,,54,10.1,
2018-02-07T14:27:43.620Z,,,,,54,10.1,
2018-02-07T14:27:53.629Z,,,,,54,10.1,
2018-02-07T14:28:03.587Z,,,,,54,10.1,
2018-02-07T14:28:18.666Z,,,,,54,10.1,
2018-02-07T14:28:23.620Z,,,,,54,10.1,
2018-02-07T14:28:33.574Z,,,,,54,10.1,
2018-02-07T14:28:43.640Z,,,,,54,10.1,
2018-02-07T14:28:53.559Z,,,,,54,10.1,
2018-02-07T14:29:03.575Z,,,,,54,10.1,
2018-02-07T14:29:13.565Z,,,,,54,10.1,
2018-02-07T14:29:23.610Z,,,,,54,10.1,35.7
2018-02-07T14:29:33.581Z,,,,,54,10.1,
2018-02-07T14:29:43.570Z,,,,,54,10.1,
2018-02-07T14:29:53.636Z,,,,,54,10.1,
2018-02-07T14:30:03.568Z,,,,,54,10.1,
2018-02-07T14:30:13.562Z,,,,,54,10.1,
2018-02-07T14:30:23.557Z,,,,,54,10.1,
2018-02-07T14:30:33.630Z,,,,,54,10.1,
2018-02-07T14:30:43.559Z,,,,,54,10.1,
2018-02-07T14:30:53.578Z,,,,,54,10.1,
2018-02-07T14:31:03.638Z,,,,,54,10.1,
2018-02-07T14:31:13.589Z,,,,,54,10.1,
2018-02-07T14:31:23.568Z,,,,,54,10.1,
2018-02-07T14:31:33.597Z,,,,,54,10.1,
2018-02-07T14:31:43.694Z,,,,,54,10.1,35.6
2018-02-07T14:31:53.609Z,,,,,54,10.1,
2018-02-07T14:32:03.560Z,,,,,54,10.1,
2018-02-07T14:32:13.647Z,,,,,54,10.1,
2018-02-07T14:32:23.560Z,,,,,54,10.1,
2018-02-07T14:32:33.578Z,,,,,54,10.1,
2018-02-07T14:32:43.630Z,,,,,54,10.1,
2018-02-07T14:32:53.690Z,,,,,54,10.1,
2018-02-07T14:33:03.643Z,,,,,54,10.1,
2018-02-07T14:33:13.560Z,,,,,54,10.1,
2018-02-07T14:33:23.570Z,,,,,54,10.1,
2018-02-07T14:33:33.561Z,,,,,54,10.1,
2018-02-07T14:33:43.658Z,,,,,54,10.1,
2018-02-07T14:33:53.702Z,,,,,54,10.1,35.5
2018-02-07T14:34:03.740Z,,,,,54,10.1,
2018-02-07T14:34:13.565Z,,,,,54,10.1,
2018-02-07T14:34:23.664Z,,,,,54,10.1,
2018-02-07T14:34:33.610Z,,,,,54,10.1,
