Time,PrimT,PrimTSet,HwActive,HwTOutlet,ActPow,ChActive,HwTSet
2018-01-29T13:53:49.076Z,,,,14.2,,,54
2018-01-29T13:53:59.085Z,,,,14.2,,,54
2018-01-29T13:54:09.083Z,,,,14.2,,,54
2018-01-29T13:54:19.094Z,,,,14,,,54
2018-01-29T13:54:29.116Z,,,,14,,,54
2018-01-29T13:54:39.183Z,,,,14,,,54
2018-01-29T13:54:49.079Z,,,,14,,,54
2018-01-29T13:54:59.105Z,,,,14,,,54
2018-01-29T13:55:09.077Z,33.3,,,14,,,54
2018-01-29T13:55:19.083Z,,,,13.9,,,54
2018-01-29T13:55:29.176Z,,,,13.9,,,54
2018-01-29T13:55:39.250Z,,,,13.9,,,54
2018-01-29T13:55:49.080Z,,,,13.9,,,54
2018-01-29T13:55:59.785Z,,,,13.9,,,54
2018-01-29T13:56:10.208Z,,,,13.9,,,54
2018-01-29T13:56:19.137Z,,,,13.9,,,54
2018-01-29T13:56:29.096Z,,,,13.9,,,54
2018-01-29T13:56:39.270Z,33.2,,,13.9,,,54
2018-01-29T13:56:49.225Z,,,,13.9,,,54
2018-01-29T13:56:59.079Z,,,,13.9,,,54
2018-01-29T13:57:09.108Z,,5,0,13.9,,0,54
2018-01-29T13:57:19.089Z,,,,13.9,,,54
2018-01-29T13:57:29.126Z,,61,0,13.9,,2,54
2018-01-29T13:57:39.271Z,,5,0,13.9,,0,54
2018-01-29T13:57:49.109Z,,,,13.9,,,54
2018-01-29T13:57:59.078Z,33.1,,,13.9,,,54
2018-01-29T13:58:09.086Z,,61,0,13.9,,2,54
2018-01-29T13:58:19.194Z,,,,13.9,,,54
2018-01-29T13:58:29.100Z,,,,13.7,,,54
2018-01-29T13:58:39.233Z,,,,13.7,,,54
2018-01-29T13:58:49.084Z,,,,13.7,,,54
2018-01-29T13:58:59.084Z,,,,13.7,,,54
2018-01-29T13:59:10.278Z,33.1,,,13.7,,,54
2018-01-29T13:59:19.369Z,32.9,,,13.7,,,54
2018-01-29T13:59:29.150Z,34.2,,0,13.7,43,2,54
2018-01-29T13:59:39.242Z,38.5,,,14,33,,54
2018-01-29T13:59:50.369Z,37.5,,,14.8,29,,54
2018-01-29T13:59:59.188Z,37.4,,,16.2,30,,54
2018-01-29T14:00:09.095Z,38.3,,,16.5,30,,54
2018-01-29T14:00:19.081Z,38.4,,,17.1,29,,54
2018-01-29T14:00:33.512Z,38.7,,,17.9,,,54
2018-01-29T14:00:39.207Z,37.9,,0,18.4,0,2,54
2018-01-29T14:00:49.113Z,35.5,,,18.5,,,54
2018-01-29T14:00:59.160Z,34.5,,,18.1,,,54
2018-01-29T14:01:09.103Z,33.8,,,17.9,,,54
2018-01-29T14:01:19.115Z,32.9,,,17.8,,,54
2018-01-29T14:01:29.111Z,32.4,,,17.7,,,54
2018-01-29T14:01:39.242Z,31.9,,,17.8,,,54
2018-01-29T14:01:49.089Z,31.6,,,17.7,,,54
2018-01-29T14:01:59.159Z,31.3,,,17.7,,,54
2018-01-29T14:02:09.124Z,30.9,,,17.7,,,54
2018-01-29T14:02:19.091Z,30.6,,,17.8,,,54
2018-01-29T14:02:29.121Z,30.4,,,17.9,,,54
2018-01-29T14:02:39.188Z,30.2,,,17.8,,,54
2018-01-29T14:02:50.668Z,30.1,,,17.9,,,54
2018-01-29T14:02:59.147Z,30,,,17.8,,,54
2018-01-29T14:03:09.099Z,29.9,,,17.7,,,54
2018-01-29T14:03:19.092Z,29.8,,,17.7,,,54
2018-01-29T14:03:29.129Z,29.6,,,17.8,,,54
2018-01-29T14:03:39.208Z,29.5,,,17.7,,,54
2018-01-29T14:03:49.104Z,,,,17.1,,,54
2018-01-29T14:03:59.085Z,,,,17.4,,,54
2018-01-29T14:04:09.108Z,,,,17.7,,,54
2018-01-29T14:04:19.120Z,,,,17.5,,,54
2018-01-29T14:04:29.124Z,,,,17.4,,,54
2018-01-29T14:04:39.204Z,,,,17,,,54
2018-01-29T14:04:49.093Z,,,,16.5,,,54
2018-01-29T14:04:59.124Z,,,,16.1,,,54
2018-01-29T14:05:09.772Z,,,,15.7,,,54
2018-01-29T14:05:19.193Z,,,,15.4,,,54
2018-01-29T14:05:29.087Z,29.6,,,15.1,,,54
2018-01-29T14:05:39.212Z,,,,15.1,,,54
2018-01-29T14:05:49.117Z,,,,14.8,,,54
2018-01-29T14:05:59.098Z,,,,14.8,,,54
2018-01-29T14:06:09.087Z,,,,14.7,,,54
2018-01-29T14:06:19.123Z,,,,14.7,,,54
2018-01-29T14:06:29.092Z,29.8,,,14.5,,,54
2018-01-29T14:06:39.194Z,,,,14.5,,,54
2018-01-29T14:06:49.092Z,,,,14.5,,,54
2018-01-29T14:06:59.089Z,,,,14.3,,,54
2018-01-29T14:07:09.089Z,29.9,,,14.3,,,54
2018-01-29T14:07:19.113Z,,,,14.3,,,54
2018-01-29T14:07:29.090Z,,,,14.3,,,54
2018-01-29T14:07:39.263Z,,,,14.2,,,54
2018-01-29T14:07:49.115Z,30,,,14.2,,,54
2018-01-29T14:07:59.083Z,,,,14.2,,,54
2018-01-29T14:08:09.095Z,,,,14.2,,,54
2018-01-29T14:08:19.111Z,,,,14.2,,,54
2018-01-29T14:08:29.109Z,,,,14.2,,,54
2018-01-29T14:08:39.270Z,,,,14,,,54
2018-01-29T14:08:49.224Z,30.1,,,14,,,54
2018-01-29T14:08:59.154Z,,,,14,,,54
2018-01-29T14:09:09.230Z,,,,14,,,54
2018-01-29T14:09:19.198Z,,,,14,,,54
2018-01-29T14:09:29.108Z,,,,14,,,54
2018-01-29T14:09:39.266Z,,,,14,,,54
2018-01-29T14:09:49.132Z,,,,14,,,54
2018-01-29T14:09:59.100Z,,,,14,,,54
2018-01-29T14:10:09.148Z,,,,13.9,,,54
2018-01-29T14:10:19.107Z,,,,14,,,54
2018-01-29T14:10:29.129Z,,,,13.9,,,54
2018-01-29T14:10:39.223Z,,,,13.9,,,54
2018-01-29T14:10:49.101Z,,,,13.9,,,54
2018-01-29T14:10:59.103Z,,,,13.9,,,54
2018-01-29T14:11:09.128Z,,,,13.9,,,54
2018-01-29T14:11:19.150Z,,,,13.9,,,54
2018-01-29T14:11:29.126Z,31.3,,0,13.9,43,2,54
2018-01-29T14:11:39.215Z,36.1,,,14,31,,54
2018-01-29T14:11:49.088Z,35.4,,,14.8,29,,54
2018-01-29T14:11:59.123Z,35.4,,,16.2,,,54
2018-01-29T14:12:09.157Z,36.4,,,16.7,30,,54
2018-01-29T14:12:19.131Z,36.8,,,17,29,,54
2018-01-29T14:12:29.163Z,37.2,,,17.5,,,54
2018-01-29T14:12:39.342Z,37.5,,,18.1,30,,54
2018-01-29T14:12:49.186Z,37.8,,,18.5,29,,54
2018-01-29T14:12:59.189Z,38.1,,0,18.8,29,0,54
2018-01-29T14:13:09.153Z,36,5,0,19,0,2,54
2018-01-29T14:13:19.165Z,34.4,61,,18.9,,,54
2018-01-29T14:13:29.105Z,33.8,,,18.4,,,54
2018-01-29T14:13:39.227Z,32.9,,,18.1,,,54
2018-01-29T14:13:49.149Z,32.3,,,17.9,,,54
2018-01-29T14:13:59.095Z,31.9,,,17.9,,,54
2018-01-29T14:14:09.147Z,31.5,,,17.8,,,54
2018-01-29T14:14:19.104Z,31.1,,,17.7,,,54
2018-01-29T14:14:29.137Z,30.7,,,17.7,,,54
2018-01-29T14:14:39.233Z,30.5,,,17.7,,,54
2018-01-29T14:14:49.102Z,30.2,,,17.5,,,54
2018-01-29T14:14:59.101Z,30,,,17.5,,,54
2018-01-29T14:15:09.202Z,29.9,,,17.7,,,54
2018-01-29T14:15:19.136Z,29.8,,,17.7,,,54
2018-01-29T14:15:29.096Z,29.6,,,17.8,,,54
2018-01-29T14:15:39.251Z,29.4,,,17.7,,,54
2018-01-29T14:15:49.112Z,,,,17.7,,,54
2018-01-29T14:15:59.122Z,29.3,,,17.7,,,54
2018-01-29T14:16:09.142Z,29.2,,,17.7,,,54
2018-01-29T14:16:19.113Z,29.3,,,17.4,,,54
2018-01-29T14:16:30.236Z,,,,17.5,,,54
2018-01-29T14:16:39.297Z,,,,17.8,,,54
2018-01-29T14:16:49.096Z,,,,17.7,,,54
2018-01-29T14:16:59.109Z,,5,0,17.3,,0,54
2018-01-29T14:17:09.117Z,,61,0,16.8,,2,54
2018-01-29T14:17:22.775Z,,,,16.4,,,54
2018-01-29T14:17:30.129Z,29.2,,,16.1,,,54
2018-01-29T14:17:39.248Z,29.3,,,15.7,,,54
2018-01-29T14:17:49.149Z,,,,15.4,,,54
2018-01-29T14:17:59.102Z,,,,15.3,,,54
2018-01-29T14:18:09.103Z,,,,15,,,54
2018-01-29T14:18:19.117Z,,5,0,14.8,,0,54
2018-01-29T14:18:29.171Z,,61,0,14.8,,2,54
2018-01-29T14:18:39.276Z,,,,14.7,,,54
2018-01-29T14:18:49.145Z,29.4,,,14.7,,,54
2018-01-29T14:19:02.289Z,,,,14.5,,,54
2018-01-29T14:19:09.092Z,,5,0,14.5,,0,54
2018-01-29T14:19:19.105Z,,,,14.3,,,54
2018-01-29T14:19:29.143Z,29.5,,,14.3,,,54
2018-01-29T14:19:41.060Z,,,,14.3,,,54
2018-01-29T14:19:49.138Z,,,,14.3,,,54
2018-01-29T14:19:59.996Z,29.6,,,14.3,,,54
2018-01-29T14:20:09.120Z,,,,14.2,,,54
2018-01-29T14:20:19.198Z,,,,14.2,,,54
2018-01-29T14:20:29.154Z,,61,0,14.2,,2,54
2018-01-29T14:20:39.221Z,29.6,5,0,14.2,,0,54
2018-01-29T14:20:49.106Z,29.8,,,14.2,,,54
2018-01-29T14:20:59.146Z,,61,0,14.2,,2,54
2018-01-29T14:21:09.102Z,,,,14,,,54
2018-01-29T14:21:19.099Z,,,,14,,,54
2018-01-29T14:21:29.144Z,,,,14,,,54
2018-01-29T14:21:41.250Z,,,,14,,,54
2018-01-29T14:21:51.158Z,,,,14,,,54
2018-01-29T14:21:59.639Z,,,,14,,,54
2018-01-29T14:22:11.093Z,29.9,,,14,,,54
2018-01-29T14:22:20.840Z,,,,14,,,54
2018-01-29T14:22:31.965Z,,,,13.9,,,54
2018-01-29T14:22:42.630Z,,,,13.9,,,54
2018-01-29T14:22:53.071Z,,,,13.9,,,54
2018-01-29T14:23:03.177Z,,,,13.9,,,54
2018-01-29T14:23:13.685Z,,,,13.9,,,54
2018-01-29T14:23:22.569Z,,,,13.9,,,54
2018-01-29T14:23:30.132Z,,,,13.9,,,54
2018-01-29T14:23:39.321Z,,,,13.9,,,54
2018-01-29T14:23:49.557Z,,,,13.9,,,54
2018-01-29T14:23:59.288Z,,,,13.9,,,54
2018-01-29T14:24:09.211Z,,,,13.9,,,54
2018-01-29T14:24:19.150Z,30.5,,0,13.7,44,2,54
2018-01-29T14:24:29.115Z,35.6,,,14,33,,54
2018-01-29T14:24:39.229Z,34.8,,,14.8,29,,54
2018-01-29T14:24:49.150Z,35.3,,,16.1,30,,54
2018-01-29T14:25:00.289Z,36.1,,,16.4,29,,54
2018-01-29T14:25:09.186Z,36.4,,,16.8,30,,54
2018-01-29T14:25:19.111Z,36.8,,,17.5,,,54
2018-01-29T14:25:29.127Z,37.2,,,17.9,29,,54
2018-01-29T14:25:39.285Z,37.5,,,18.2,30,,54
2018-01-29T14:25:49.139Z,37.7,,,18.6,29,,54
2018-01-29T14:25:59.102Z,38,,,18.8,,,54
2018-01-29T14:26:09.136Z,38.2,,,19,0,,54
2018-01-29T14:26:19.178Z,35.8,,0,19.2,,2,54
2018-01-29T14:26:30.472Z,34.3,,,18.6,,,54
2018-01-29T14:26:39.300Z,33.7,,,18.1,,,54
2018-01-29T14:26:49.166Z,32.9,,,17.8,,,54
2018-01-29T14:26:59.109Z,32.3,,,17.7,,,54
2018-01-29T14:27:09.119Z,31.9,,,17.4,,,54
2018-01-29T14:27:19.112Z,31.5,,,17.3,,,54
2018-01-29T14:27:31.202Z,33.8,,0,17.3,41,2,54
2018-01-29T14:27:39.342Z,38.4,,,17.4,29,,54
2018-01-29T14:27:49.133Z,36.9,,,17.4,,,54
2018-01-29T14:27:59.122Z,37.2,,,17,,,54
2018-01-29T14:28:09.117Z,38,,,17.1,29,,54
2018-01-29T14:28:19.097Z,38.2,,,17.4,,,54
2018-01-29T14:28:29.132Z,38.8,,,16.8,,,54
2018-01-29T14:28:39.271Z,39.1,,,17,30,,54
2018-01-29T14:28:49.126Z,39.4,,,17.4,29,,54
2018-01-29T14:28:59.211Z,39.6,0,1,15.4,,0,54
2018-01-29T14:29:09.159Z,43,,0,13.7,0,0,54
2018-01-29T14:29:19.680Z,40.7,,,14,,,54
2018-01-29T14:29:29.725Z,40.6,,,14.2,,,54
2018-01-29T14:29:39.215Z,40.5,,,15,,,54
2018-01-29T14:29:49.103Z,,,,17.7,,,54
2018-01-29T14:29:59.162Z,40.4,,,21.1,,,54
2018-01-29T14:30:09.150Z,39.2,61,0,24.3,44,2,54
2018-01-29T14:30:19.133Z,42.3,,,26.9,33,,54
2018-01-29T14:30:29.133Z,41.5,,,29.3,29,,54
2018-01-29T14:30:39.235Z,41.3,,,31,,,54
2018-01-29T14:30:49.121Z,41.5,,,32.4,,,54
2018-01-29T14:30:59.147Z,41.4,,,33.7,,,54
2018-01-29T14:31:09.105Z,,,,34.7,,,54
2018-01-29T14:31:19.105Z,41.5,,,35.4,,,54
2018-01-29T14:31:29.113Z,,,,36.1,,,54
2018-01-29T14:31:39.213Z,41.6,,,36.5,,,54
2018-01-29T14:31:49.107Z,41.7,,,36.9,30,,54
2018-01-29T14:31:59.132Z,41.8,,,37.2,29,,54
2018-01-29T14:32:09.163Z,42,,,37.3,34,,54
2018-01-29T14:32:27.284Z,42.6,,,37.3,,,54
2018-01-29T14:32:37.805Z,42.9,,,37.3,,,54
2018-01-29T14:32:46.556Z,43.2,,,37.2,,,54
2018-01-29T14:32:53.061Z,43.4,,,37.1,,,54
2018-01-29T14:33:02.465Z,43.7,,,36.9,,,54
2018-01-29T14:33:14.055Z,43.9,,,36.7,33,,54
2018-01-29T14:33:23.618Z,44,,,36.6,,,54
2018-01-29T14:33:33.392Z,44.2,,,36.5,,,54
2018-01-29T14:33:40.824Z,44.4,,,36.3,,,54
2018-01-29T14:33:49.197Z,44.5,,,36.2,,,54
2018-01-29T14:33:59.175Z,44.7,,,36.1,,,54
2018-01-29T14:34:09.194Z,45,,,36,37,,54
2018-01-29T14:34:19.120Z,45.5,,,35.9,,,54
2018-01-29T14:34:29.177Z,45.8,,,35.7,,,54
2018-01-29T14:34:39.331Z,46.1,,,35.6,,,54
2018-01-29T14:34:49.145Z,45.9,,,35.6,31,,54
2018-01-29T14:34:59.129Z,45.8,,,35.5,,,54
2018-01-29T14:35:09.125Z,46,,,35.4,35,,54
2018-01-29T14:35:19.725Z,46.3,,,35.4,,,54
2018-01-29T14:35:29.191Z,46.5,,,35.3,,,54
2018-01-29T14:35:39.200Z,46.8,,,35.2,,,54
2018-01-29T14:35:49.106Z,47,,,35.1,,,54
2018-01-29T14:35:59.107Z,47.1,,,35.1,,,54
2018-01-29T14:36:09.118Z,47.2,,,34.9,33,,54
2018-01-29T14:36:19.111Z,47.3,,,34.9,,,54
2018-01-29T14:36:29.125Z,47.3,,,34.9,,,54
2018-01-29T14:36:39.227Z,47.6,,,34.8,,,54
2018-01-29T14:36:49.143Z,47.7,,,34.8,,,54
2018-01-29T14:36:59.133Z,47.8,,,34.8,,,54
2018-01-29T14:37:09.124Z,,,,34.8,31,,54
2018-01-29T14:37:19.102Z,,,,34.8,,,54
2018-01-29T14:37:29.101Z,47.9,,,34.7,,,54
2018-01-29T14:37:39.203Z,48,,,34.7,,,54
2018-01-29T14:37:49.104Z,48.1,,,34.7,,,54
2018-01-29T14:37:59.124Z,48.2,,,34.7,,,54
2018-01-29T14:38:09.114Z,,,,34.7,30,,54
2018-01-29T14:38:19.108Z,,,,34.7,,,54
2018-01-29T14:38:29.107Z,48.3,,,34.7,,,54
2018-01-29T14:38:39.275Z,48.4,,,34.7,,,54
2018-01-29T14:38:49.142Z,48.5,,,34.7,,,54
2018-01-29T14:38:59.239Z,48.6,,,34.7,,,54
2018-01-29T14:39:09.215Z,,,,34.6,29,,54
2018-01-29T14:39:19.405Z,48.7,,,34.6,,,54
2018-01-29T14:39:29.354Z,48.8,,,34.6,,,54
2018-01-29T14:39:39.624Z,,,,34.6,,,54
2018-01-29T14:39:49.175Z,48.9,,,34.6,,,54
2018-01-29T14:39:59.108Z,49,,,34.7,,,54
2018-01-29T14:40:09.160Z,49.1,,,34.8,,,54
2018-01-29T14:40:19.708Z,49.2,,,34.9,,,54
2018-01-29T14:40:29.155Z,49.3,,,34.9,,,54
2018-01-29T14:40:39.246Z,49.4,,,35.1,,,54
2018-01-29T14:40:49.173Z,49.5,,,35.2,,,54
2018-01-29T14:40:59.123Z,49.6,,,35.2,30,,54
2018-01-29T14:41:09.119Z,49.7,,,35.3,29,,54
2018-01-29T14:41:19.117Z,49.8,,,35.3,30,,54
2018-01-29T14:41:29.185Z,49.9,,,35.4,29,,54
2018-01-29T14:41:39.256Z,,,,35.5,,,54
2018-01-29T14:41:49.160Z,50,,,35.5,29,,54
2018-01-29T14:41:59.118Z,50.1,,,35.6,,,54
2018-01-29T14:42:09.116Z,50.2,,,35.6,,,54
2018-01-29T14:42:19.136Z,50.3,,,35.7,,,54
2018-01-29T14:42:29.218Z,50.4,,,35.7,30,,54
2018-01-29T14:42:39.227Z,50.5,,,35.7,29,,54
2018-01-29T14:42:49.147Z,50.6,,,35.8,30,,54
2018-01-29T14:42:59.129Z,,,,35.8,29,,54
2018-01-29T14:43:09.112Z,50.7,,,35.9,30,,54
2018-01-29T14:43:19.175Z,50.9,,,35.9,29,,54
2018-01-29T14:43:29.120Z,51,,,36,29,,54
2018-01-29T14:43:39.270Z,51.1,,,36,,,54
2018-01-29T14:43:49.123Z,,,,36,30,,54
2018-01-29T14:43:59.133Z,51.2,,,36.1,29,,54
2018-01-29T14:44:09.124Z,49.3,,0,36.1,0,2,54
2018-01-29T14:44:20.447Z,47.6,,,36.2,,,54
2018-01-29T14:44:29.759Z,46.8,,,36.2,,,54
2018-01-29T14:44:40.232Z,46,,,36.2,,,54
2018-01-29T14:44:49.163Z,45.4,,,36.1,,,54
2018-01-29T14:44:59.144Z,44.9,,,36.1,,,54
2018-01-29T14:45:09.105Z,44.5,,,36,,,54
2018-01-29T14:45:19.112Z,44.1,,,36,,,54
2018-01-29T14:45:29.193Z,43.7,,,35.9,,,54
2018-01-29T14:45:39.244Z,43.4,,,35.8,,,54
2018-01-29T14:45:49.140Z,43,,,35.7,,,54
2018-01-29T14:45:59.139Z,42.8,,,35.6,,,54
2018-01-29T14:46:09.130Z,42.4,,,35.6,,,54
2018-01-29T14:46:19.133Z,42.2,,,35.5,,,54
2018-01-29T14:46:29.221Z,42,,,35.4,,,54
2018-01-29T14:46:39.225Z,41.8,,,35.3,,,54
2018-01-29T14:46:49.125Z,41.6,,,35.2,,,54
2018-01-29T14:46:59.145Z,41.5,,,35.1,,,54
2018-01-29T14:47:09.201Z,41.4,,,35.1,,,54
2018-01-29T14:47:19.123Z,,,,34.9,,,54
2018-01-29T14:47:29.158Z,,,,34.8,,,54
2018-01-29T14:47:39.248Z,,,,34.7,,,54
2018-01-29T14:47:49.142Z,41.3,,,34.7,,,54
2018-01-29T14:47:59.147Z,,,,34.7,,,54
2018-01-29T14:48:09.135Z,43.1,,0,34.7,43,2,54
2018-01-29T14:48:19.127Z,48.3,,,34.6,30,,54
2018-01-29T14:48:29.115Z,46.9,,,34.5,29,,54
2018-01-29T14:48:39.214Z,47.2,,,34.4,,,54
2018-01-29T14:48:49.132Z,48.1,,,34.4,,,54
2018-01-29T14:48:59.122Z,48.3,,,34.4,30,,54
2018-01-29T14:49:09.115Z,48.7,,,34.5,29,,54
2018-01-29T14:49:19.147Z,48.9,,,34.6,,,54
2018-01-29T14:49:29.151Z,49.2,,,34.7,30,,54
2018-01-29T14:49:39.236Z,49.4,,,34.8,29,,54
2018-01-29T14:49:49.160Z,49.6,,,34.8,30,,54
2018-01-29T14:49:59.126Z,49.8,,,34.9,29,,54
2018-01-29T14:50:09.124Z,49.9,,,34.9,,,54
2018-01-29T14:50:19.111Z,50,,,34.9,29,,54
2018-01-29T14:50:29.164Z,50.2,61,0,35.1,29,2,54
2018-01-29T14:50:39.226Z,,,,35.1,,,54
2018-01-29T14:50:49.141Z,50.4,,,35.1,,,54
2018-01-29T14:50:59.148Z,50.5,,,35.1,,,54
2018-01-29T14:51:09.113Z,50.6,,,35.2,,,54
2018-01-29T14:51:19.114Z,50.7,,,35.2,30,,54
2018-01-29T14:51:29.121Z,,,,35.3,29,,54
2018-01-29T14:51:39.223Z,50.9,,,35.3,,,54
2018-01-29T14:51:49.119Z,51,,,35.4,30,,54
2018-01-29T14:51:59.136Z,,,,35.4,29,,54
2018-01-29T14:52:09.130Z,51.1,,,35.5,,,54
2018-01-29T14:52:19.787Z,,,,35.6,,,54
2018-01-29T14:52:29.140Z,51.2,,,35.6,,,54
2018-01-29T14:52:39.228Z,51.3,,,35.7,,,54
2018-01-29T14:52:49.181Z,,,,35.8,,,54
2018-01-29T14:52:59.117Z,51.4,,,35.9,,,54
2018-01-29T14:53:09.131Z,51.5,,,35.9,,,54
2018-01-29T14:53:19.114Z,51.6,,,36,,,54
2018-01-29T14:53:29.681Z,,,,36.1,,,54
2018-01-29T14:53:39.215Z,51.7,,,36.2,,,54
2018-01-29T14:53:49.126Z,51.8,,,36.2,,,54
2018-01-29T14:53:59.137Z,51.9,,,36.3,30,,54
2018-01-29T14:54:09.140Z,52,,,36.4,29,,54
2018-01-29T14:54:19.123Z,,,,36.4,,,54
2018-01-29T14:54:29.118Z,52.1,,,36.5,,,54
2018-01-29T14:54:39.264Z,52.2,,,36.5,30,,54
2018-01-29T14:54:49.128Z,,,,36.6,29,,54
2018-01-29T14:54:59.124Z,52.3,,,36.6,,,54
2018-01-29T14:55:09.192Z,52.4,,,36.7,,,54
2018-01-29T14:55:20.459Z,52.6,,,36.8,,,54
2018-01-29T14:55:29.117Z,,,,36.8,,,54
2018-01-29T14:55:39.235Z,52.7,,,36.9,,,54
2018-01-29T14:55:49.183Z,52.8,,,37.1,,,54
2018-01-29T14:55:59.114Z,52.9,,,37.2,,,54
2018-01-29T14:56:09.145Z,53,,,37.2,,,54
2018-01-29T14:56:19.121Z,,,,37.3,,,54
2018-01-29T14:56:29.119Z,53.1,,,37.4,,,54
2018-01-29T14:56:39.258Z,53.2,,,37.4,30,,54
2018-01-29T14:56:49.136Z,,,,37.5,29,,54
2018-01-29T14:56:59.127Z,53.3,,,37.6,,,54
2018-01-29T14:57:09.266Z,53.4,,,37.7,,,54
2018-01-29T14:57:19.198Z,,,,37.7,,,54
2018-01-29T14:57:29.115Z,53.5,,,37.8,,,54
2018-01-29T14:57:39.338Z,53.6,,,37.9,,,54
2018-01-29T14:57:49.196Z,53.7,,,37.9,,,54
2018-01-29T14:57:59.127Z,,,,38,30,,54
2018-01-29T14:58:09.121Z,53.8,,,38.1,29,,54
2018-01-29T14:58:19.157Z,,,,38.2,,,54
2018-01-29T14:58:29.114Z,53.9,,,38.2,,,54
2018-01-29T14:58:39.218Z,54,,,38.3,29,,54
2018-01-29T14:58:51.037Z,,,,38.4,,,54
2018-01-29T14:58:59.135Z,54.1,,,38.4,,,54
2018-01-29T14:59:09.166Z,54.3,,,38.5,0,,54
2018-01-29T14:59:19.173Z,52.2,,0,38.6,,2,54
2018-01-29T14:59:29.113Z,50.5,,,38.7,,,54
2018-01-29T14:59:39.340Z,49.7,,,38.7,,,54
2018-01-29T14:59:49.750Z,48.9,,,38.7,,,54
2018-01-29T14:59:59.119Z,48.3,,,38.7,,,54
2018-01-29T15:00:09.121Z,47.8,,,38.7,,,54
2018-01-29T15:00:19.157Z,47.2,,,38.6,,,54
2018-01-29T15:00:29.142Z,46.8,,,,,,
2018-01-29T15:00:39.270Z,46.4,,,38.5,,,54
2018-01-29T15:00:49.128Z,46.1,,,38.5,,,54
2018-01-29T15:00:59.125Z,45.8,,,38.4,,,54
2018-01-29T15:01:09.195Z,45.5,,,38.4,,,54
2018-01-29T15:01:19.149Z,45.3,,,38.3,,,54
2018-01-29T15:01:29.120Z,45.1,,,,,,
2018-01-29T15:01:39.239Z,44.9,,,38.2,,,54
2018-01-29T15:01:49.156Z,44.7,,,38.1,,,54
2018-01-29T15:01:59.178Z,44.5,,,38.1,,,54
2018-01-29T15:02:09.139Z,44.3,,,38,,,54
2018-01-29T15:02:19.130Z,,,,38,,,54
2018-01-29T15:02:29.149Z,44.2,,,37.9,,,54
2018-01-29T15:02:39.242Z,,,,37.8,,,54
2018-01-29T15:02:49.132Z,,,,37.8,,,54
2018-01-29T15:02:59.146Z,,,,37.8,,,54
2018-01-29T15:03:09.124Z,,,,37.8,,,54
2018-01-29T15:03:19.135Z,44.1,,,37.8,,,54
2018-01-29T15:03:29.150Z,,,,37.7,,,54
2018-01-29T15:03:39.225Z,,,,37.6,,,54
2018-01-29T15:03:49.135Z,,,,37.5,,,54
2018-01-29T15:03:59.119Z,,,,37.3,,,54
2018-01-29T15:04:09.146Z,,,,37.2,,,54
2018-01-29T15:04:19.193Z,,,,36.9,,,54
2018-01-29T15:04:29.129Z,,,,36.7,,,54
2018-01-29T15:04:39.223Z,,,,36.5,,,54
2018-01-29T15:04:49.156Z,44.2,,,36.4,,,54
2018-01-29T15:04:59.164Z,,,,36.2,,,54
2018-01-29T15:05:09.124Z,44.3,,,36,,,54
2018-01-29T15:05:19.147Z,,,,35.8,,,54
2018-01-29T15:05:29.149Z,44.4,,,35.7,,,54
2018-01-29T15:05:39.234Z,,,,35.5,,,54
2018-01-29T15:05:49.271Z,44.5,,,35.4,,,54
2018-01-29T15:05:59.142Z,,,,35.3,,,54
2018-01-29T15:06:09.714Z,,,,35.1,,,54
2018-01-29T15:06:19.120Z,44.6,,,34.9,,,54
2018-01-29T15:06:29.157Z,,,,34.8,,,54
2018-01-29T15:06:39.342Z,,,,34.6,,,54
2018-01-29T15:06:49.156Z,,,,34.5,,,54
2018-01-29T15:06:59.752Z,44.7,,,34.4,,,54
2018-01-29T15:07:09.180Z,,,,34.3,,,54
2018-01-29T15:07:19.245Z,,,,34.2,,,54
2018-01-29T15:07:29.160Z,,,,34.1,,,54
2018-01-29T15:07:39.342Z,,,,34,,,54
2018-01-29T15:07:49.240Z,,,,33.9,,,54
2018-01-29T15:07:59.148Z,,,,33.8,,,54
2018-01-29T15:08:09.149Z,,,,33.7,,,54
2018-01-29T15:08:19.163Z,,,,33.6,,,54
2018-01-29T15:08:29.139Z,,,,33.5,,,54
2018-01-29T15:08:44.327Z,,,,33.4,,,54
2018-01-29T15:08:49.129Z,,,,33.3,,,54
2018-01-29T15:08:59.160Z,44.6,,,33.2,,,54
2018-01-29T15:09:09.167Z,,,,33.2,,,54
2018-01-29T15:09:19.170Z,,,,33.1,,,54
2018-01-29T15:09:29.134Z,,,,32.9,,,54
2018-01-29T15:09:39.220Z,,,,32.8,,,54
2018-01-29T15:09:49.143Z,,,,32.7,,,54
2018-01-29T15:09:59.202Z,,,,32.7,,,54
2018-01-29T15:10:09.134Z,44.5,,,32.6,,,54
2018-01-29T15:10:19.161Z,,,,32.5,,,54
2018-01-29T15:10:29.146Z,,,,32.4,,,54
2018-01-29T15:10:39.234Z,,,,32.4,,,54
2018-01-29T15:10:49.124Z,,,,32.3,,,54
2018-01-29T15:10:59.152Z,,,,32.3,,,54
2018-01-29T15:11:09.160Z,44.4,,,32.2,,,54
2018-01-29T15:11:19.144Z,,,,32.1,,,54
2018-01-29T15:11:29.125Z,,,,32.1,,,54
2018-01-29T15:11:39.268Z,,,,32,,,54
