Time,ActPow,HwTSet,HwTOutlet,PrimTSet,PrimT,ChActive,HwActive
2017-11-30T11:36:15.749Z,,54,27.3,,59.4,,
2017-11-30T11:36:25.748Z,,54,27.3,,59.5,,
2017-11-30T11:36:35.751Z,,54,27.3,,,,
2017-11-30T11:36:45.806Z,30,54,27.3,,59.6,,
2017-11-30T11:36:55.757Z,,54,27.3,,,,
2017-11-30T11:37:05.753Z,29,54,27.4,,59.7,,
2017-11-30T11:37:15.746Z,,54,27.2,,59.8,,
2017-11-30T11:37:25.762Z,,54,27.3,,,,
2017-11-30T11:37:35.754Z,,54,27.4,,59.9,,
2017-11-30T11:37:45.746Z,,54,27.4,,60,,
2017-11-30T11:37:55.743Z,,54,27.5,,,,
2017-11-30T11:38:05.889Z,,54,27.7,,60.1,,
2017-11-30T11:38:15.759Z,30,54,27.4,,,,
2017-11-30T11:38:25.745Z,29,54,27.9,,60.2,,
2017-11-30T11:38:35.772Z,,54,27.7,,60.4,,
2017-11-30T11:38:45.755Z,30,54,27.7,,,,
2017-11-30T11:38:55.757Z,,54,27.7,,60.5,,
2017-11-30T11:39:05.747Z,,54,27.7,,,,
2017-11-30T11:39:15.752Z,29,54,27.8,,60.6,,
2017-11-30T11:39:25.759Z,30,54,27.8,,60.7,,
2017-11-30T11:39:35.752Z,29,54,27.8,,,,
2017-11-30T11:39:45.779Z,0,54,28,,59.1,1,0
2017-11-30T11:39:55.749Z,,,,,57.3,,
2017-11-30T11:40:05.746Z,,54,27.2,,56.7,,
2017-11-30T11:40:15.845Z,,54,26.9,,55.9,,
2017-11-30T11:40:25.774Z,,54,26.8,,54.9,,
2017-11-30T11:40:35.827Z,,54,26.5,,54.3,,
2017-11-30T11:40:45.749Z,,54,26.2,,53.7,,
2017-11-30T11:40:55.748Z,,54,26.2,,53.1,,
2017-11-30T11:41:05.749Z,,54,26.3,,52.7,,
2017-11-30T11:41:15.751Z,,54,26.2,,52.1,,
2017-11-30T11:41:25.771Z,,54,26,,51.7,,
2017-11-30T11:41:35.759Z,,54,25.9,,51.3,,
2017-11-30T11:41:45.749Z,,54,25.6,,51,,
2017-11-30T11:41:55.750Z,,,,,50.6,,
2017-11-30T11:42:05.756Z,,54,25.5,,50.3,,
2017-11-30T11:42:15.755Z,,54,25.5,,50,,
2017-11-30T11:42:25.755Z,,54,25.5,,49.8,,
2017-11-30T11:42:35.751Z,,54,25.4,,49.6,,
2017-11-30T11:42:45.750Z,,54,25.4,,49.5,,
2017-11-30T11:42:55.750Z,,54,25,,,,
2017-11-30T11:43:05.757Z,,54,25,,49.4,,
2017-11-30T11:43:15.749Z,,54,24.9,,,,
2017-11-30T11:43:35.750Z,,54,24.3,,,,
2017-11-30T11:43:45.758Z,,54,23.9,,,,
2017-11-30T11:43:55.771Z,,54,23.4,,,,
2017-11-30T11:44:05.769Z,,54,23.2,,,,
2017-11-30T11:44:15.747Z,,,,,49.5,,
2017-11-30T11:44:25.755Z,,54,22.6,,,,
2017-11-30T11:44:35.747Z,,54,22.4,,49.6,,
2017-11-30T11:44:45.749Z,,54,22.2,,,,
2017-11-30T11:44:55.779Z,40,,,,53.1,1,0
2017-11-30T11:45:05.784Z,29,54,22.1,,55.4,,
2017-11-30T11:45:15.857Z,,54,22.6,,53.6,,
2017-11-30T11:45:25.843Z,,54,23.6,,54.9,,
2017-11-30T11:45:35.827Z,29,,,,55.5,,
2017-11-30T11:45:45.836Z,,54,24.4,,,,
2017-11-30T11:45:55.837Z,,54,24.8,,55.9,,
2017-11-30T11:46:05.790Z,30,54,25.1,,,,
2017-11-30T11:46:15.759Z,29,54,25.4,,56,,
2017-11-30T11:46:25.753Z,,54,25.4,,56.1,,
2017-11-30T11:46:35.755Z,,54,25.5,,56.2,,
2017-11-30T11:46:45.750Z,30,,,,56.3,,
2017-11-30T11:46:55.757Z,29,54,25.5,,56.4,,
2017-11-30T11:47:05.755Z,,54,25.6,,56.5,,
2017-11-30T11:47:15.750Z,,54,25.7,,56.6,,
2017-11-30T11:47:25.823Z,,54,25.9,,56.7,,
2017-11-30T11:47:35.761Z,0,54,21.2,0,57.1,0,0
2017-11-30T11:47:45.755Z,,54,22.7,,57.8,,
2017-11-30T11:47:55.752Z,,54,38.8,,57.6,,
2017-11-30T11:48:05.770Z,,54,49.6,,57.4,,
2017-11-30T11:48:15.751Z,,54,52,,57.3,,
2017-11-30T11:48:25.757Z,,54,51,,57,,
2017-11-30T11:48:35.764Z,44,54,48.3,61,57.8,1,0
2017-11-30T11:48:45.755Z,34,,,,56.8,,
2017-11-30T11:48:55.751Z,29,54,45.6,,57.1,,
2017-11-30T11:49:05.758Z,29,54,42.4,,56.9,,
2017-11-30T11:49:15.764Z,,54,41.2,,56.9,,
2017-11-30T11:49:25.803Z,29,,,,57,,
2017-11-30T11:49:35.766Z,,54,38.6,,56.8,,
2017-11-30T11:49:45.772Z,,54,37.4,,,,
2017-11-30T11:49:55.765Z,,54,36.2,,,,
2017-11-30T11:50:05.753Z,,54,34.9,,56.7,,
2017-11-30T11:50:15.761Z,,54,34.1,,,,
2017-11-30T11:50:35.749Z,,54,32.7,,56.8,,
2017-11-30T11:50:45.752Z,,54,32,,,,
2017-11-30T11:50:55.755Z,29,,,,56.9,,
2017-11-30T11:51:05.754Z,,54,31,,57,,
2017-11-30T11:51:15.760Z,,54,30.1,,,,
2017-11-30T11:51:25.808Z,,54,29.7,,,,
2017-11-30T11:51:35.763Z,30,54,29.2,,57.2,,
2017-11-30T11:51:45.756Z,29,54,28.7,,57.3,,
2017-11-30T11:51:55.757Z,,54,28.4,,,,
2017-11-30T11:52:05.757Z,30,54,28.1,,57.6,,
2017-11-30T11:52:15.770Z,29,,,,,,
2017-11-30T11:52:25.751Z,,54,27.5,,57.7,,
2017-11-30T11:52:35.767Z,,54,27.3,,57.8,,
2017-11-30T11:52:45.765Z,,,,,57.9,,
2017-11-30T11:52:55.763Z,,54,26.7,,58,,
2017-11-30T11:53:05.778Z,,54,26.5,,58.1,,
2017-11-30T11:53:15.752Z,30,54,26.2,,,,
2017-11-30T11:53:25.757Z,,54,26,,58.2,,
2017-11-30T11:53:35.763Z,,,,,58.3,,
2017-11-30T11:53:45.756Z,,54,26.6,,58.4,,
2017-11-30T11:53:55.754Z,29,,,,58.5,,
2017-11-30T11:54:05.759Z,,54,26.1,,,,
2017-11-30T11:54:15.758Z,,54,26.3,,,,
2017-11-30T11:54:25.805Z,29,54,26.1,,58.7,,
2017-11-30T11:54:35.856Z,,54,26,,58.8,,
2017-11-30T11:54:45.855Z,,54,25.9,,,,
2017-11-30T11:54:55.792Z,0,,,,57.3,1,0
2017-11-30T11:55:05.788Z,,54,26.1,,55.5,,
2017-11-30T11:55:15.793Z,,54,26.1,,54.9,,
2017-11-30T11:55:25.768Z,,,,,53.9,,
2017-11-30T11:55:35.755Z,,54,25.7,,53,,
2017-11-30T11:55:45.760Z,,54,25,,52.4,,
2017-11-30T11:55:55.762Z,,54,24.7,,51.8,,
2017-11-30T11:56:05.767Z,,54,24.3,,51.2,,
2017-11-30T11:56:28.432Z,,,,,50.7,,
2017-11-30T11:56:28.440Z,,54,23.9,,50.3,,
2017-11-30T11:56:35.763Z,,,,,49.9,,
2017-11-30T11:56:45.756Z,,54,23.7,,49.5,,
2017-11-30T11:57:05.762Z,,54,23.6,,48.9,,
2017-11-30T11:57:15.754Z,,54,23.7,,48.6,,
2017-11-30T11:57:35.761Z,,54,23.6,,48.1,,
2017-11-30T11:57:45.756Z,,54,23.4,,47.8,,
2017-11-30T11:57:55.760Z,,54,22.8,,47.7,,
2017-11-30T11:58:05.762Z,,54,22.2,,,,
2017-11-30T11:58:15.760Z,,54,22.4,,,,
2017-11-30T11:58:25.781Z,,54,22.4,,,,
2017-11-30T11:58:45.763Z,,54,21.6,,,,
2017-11-30T11:58:55.759Z,,54,21.1,,,,
2017-11-30T11:59:15.759Z,,54,20.9,,47.8,,
2017-11-30T11:59:25.761Z,,54,20.6,,,,
2017-11-30T11:59:45.787Z,,54,20.2,,47.9,,
2017-11-30T11:59:55.765Z,,,,,48,,
2017-11-30T12:00:05.765Z,,54,20,,,,
2017-11-30T12:00:15.764Z,,54,19.6,,48.1,,
2017-11-30T12:00:25.767Z,,54,19.3,,,,
2017-11-30T12:00:35.774Z,,,,,48.2,,
2017-11-30T12:00:45.763Z,,54,18.9,,,,
2017-11-30T12:01:05.800Z,,54,18.8,,,,
2017-11-30T12:01:15.827Z,,54,18.6,,,,
2017-11-30T12:01:25.793Z,44,,,,48.2,1,0
2017-11-30T12:01:35.855Z,35,54,18.4,,52.8,,
2017-11-30T12:01:45.864Z,29,54,18.2,,52.6,,
2017-11-30T12:01:55.804Z,30,54,18.8,,51.8,,
2017-11-30T12:02:05.817Z,29,54,19.3,,53.1,,
2017-11-30T12:02:15.832Z,30,54,20.6,,53.4,,
2017-11-30T12:02:25.861Z,,54,21.2,,,,
2017-11-30T12:02:35.817Z,30,,,,53.5,,
2017-11-30T12:02:45.821Z,,54,22.2,,,,
2017-11-30T12:03:05.805Z,29,54,23.1,,,,
2017-11-30T12:03:25.757Z,,54,23.2,,,,
2017-11-30T12:03:35.812Z,,54,23.3,,53.6,,
2017-11-30T12:03:45.793Z,,,,,53.7,,
2017-11-30T12:03:55.765Z,,54,23.6,,,,
2017-11-30T12:04:05.772Z,30,54,23.8,,53.8,,
2017-11-30T12:04:15.767Z,29,,,,54,,
2017-11-30T12:04:25.774Z,,54,23.6,,,,
2017-11-30T12:04:35.769Z,,54,23.7,,54.1,,
2017-11-30T12:04:45.772Z,,54,23.6,,,,
2017-11-30T12:04:55.762Z,30,54,23.4,,54.3,,
2017-11-30T12:05:05.773Z,29,,,,54.4,,
2017-11-30T12:05:15.763Z,,54,23.4,,54.5,,
2017-11-30T12:05:25.785Z,,54,24,,54.6,,
2017-11-30T12:05:45.797Z,,54,23.8,,54.8,,
2017-11-30T12:05:55.770Z,,54,24,,,,
2017-11-30T12:06:05.779Z,,,,,55,,
2017-11-30T12:06:15.778Z,,54,24.2,,55,,
2017-11-30T12:06:25.767Z,,54,24.4,,,,
2017-11-30T12:06:35.764Z,,54,24.2,,55.1,,
2017-11-30T12:06:45.769Z,29,,,,55.3,,
2017-11-30T12:06:55.776Z,,54,24.4,,,,
2017-11-30T12:07:05.776Z,,54,24.4,,,,
2017-11-30T12:07:15.781Z,29,54,24.5,,55.5,,
2017-11-30T12:07:25.771Z,,54,24.7,,,,
2017-11-30T12:07:35.809Z,,54,24.4,,,,
2017-11-30T12:07:45.781Z,,54,24.4,,55.6,,
2017-11-30T12:07:55.821Z,,54,24.3,,,,
2017-11-30T12:08:05.819Z,,54,24.3,,55.7,,
2017-11-30T12:08:15.879Z,30,54,24.3,,55.9,,
2017-11-30T12:08:25.827Z,30,54,24.4,,56,,
2017-11-30T12:08:35.848Z,,54,24.8,,,,
2017-11-30T12:08:45.845Z,29,54,24.8,,56.1,,
2017-11-30T12:09:05.842Z,0,54,24.7,,54.4,1,0
2017-11-30T12:09:15.825Z,,54,24.5,,52.4,,
2017-11-30T12:09:25.884Z,,54,24.4,,51.9,,
2017-11-30T12:09:35.860Z,,54,23.9,,50.9,,
2017-11-30T12:09:45.883Z,,54,23.7,,49.9,,
2017-11-30T12:09:55.837Z,,54,23.4,,49.4,,
2017-11-30T12:10:05.888Z,,54,23.3,,48.8,,
2017-11-30T12:10:15.868Z,,54,23.2,,,,
2017-11-30T12:10:25.871Z,,,,,47.8,,
2017-11-30T12:10:35.876Z,,54,23.2,,,,
2017-11-30T12:10:50.924Z,,,,,46.9,,
2017-11-30T12:10:55.875Z,,54,23.2,,,,
2017-11-30T12:11:05.883Z,,54,23.2,,46.5,,
2017-11-30T12:11:15.950Z,,54,23.2,,46.2,,
2017-11-30T12:11:25.860Z,,54,23.2,,45.6,,
2017-11-30T12:11:40.873Z,,54,23.3,,,,
2017-11-30T12:11:45.913Z,,54,23.3,,45.4,,
2017-11-30T12:11:55.952Z,,54,23.4,,44.9,,
2017-11-30T12:12:05.890Z,,54,23.6,,44.8,,
2017-11-30T12:12:15.983Z,,54,23.7,,,,
2017-11-30T12:12:25.827Z,,,,,44.9,,
2017-11-30T12:12:35.877Z,,54,23.8,,44.8,,
2017-11-30T12:12:45.824Z,,54,24,,,,
2017-11-30T12:13:05.872Z,,54,24,,,,
2017-11-30T12:13:15.864Z,,54,24.3,,,,
2017-11-30T12:13:25.852Z,,54,24.4,,,,
2017-11-30T12:13:35.770Z,,54,24.5,,,,
2017-11-30T12:13:45.819Z,,54,24.7,,44.9,,
2017-11-30T12:13:59.905Z,,54,24.7,,,,
2017-11-30T12:14:05.793Z,,54,24.7,0,44.9,0,2
2017-11-30T12:14:15.787Z,50,54,36.9,,42.9,,
2017-11-30T12:14:25.815Z,80,54,38.3,,45.6,,
2017-11-30T12:14:35.852Z,123,54,41.9,,50.2,,
2017-11-30T12:14:45.801Z,0,54,44.1,,52.9,0,0
2017-11-30T12:14:55.805Z,,54,46.1,,52.3,,
2017-11-30T12:15:05.821Z,,54,45.9,,48.9,,
2017-11-30T12:15:15.806Z,,54,45.8,,48,,
2017-11-30T12:15:25.816Z,,54,45.4,,50.1,,
2017-11-30T12:15:35.786Z,,54,45.2,,51.2,,
2017-11-30T12:15:45.787Z,,54,45.1,61,52.3,1,0
2017-11-30T12:15:55.812Z,,54,45.5,,,,
2017-11-30T12:16:05.778Z,,54,45.6,,52.6,,
2017-11-30T12:16:15.803Z,44,54,45.8,,53.1,1,0
2017-11-30T12:16:25.787Z,31,54,46,,55.3,,
2017-11-30T12:16:35.778Z,29,54,46.2,,51.7,,
2017-11-30T12:16:45.782Z,,54,46.3,,51,,
2017-11-30T12:16:55.780Z,,54,46.4,,52.1,,
2017-11-30T12:17:05.784Z,,54,46.4,,51.9,,
2017-11-30T12:17:15.788Z,,54,46.4,,51.7,,
2017-11-30T12:17:25.803Z,30,54,46.5,,,,
2017-11-30T12:17:35.789Z,29,54,46.5,,51.3,,
2017-11-30T12:17:45.776Z,,54,46.5,,51.2,,
2017-11-30T12:17:55.793Z,,54,46.6,,50.9,,
2017-11-30T12:18:05.779Z,30,54,46.7,,50.7,,
2017-11-30T12:18:15.877Z,29,54,46.8,,50.6,,
2017-11-30T12:18:30.878Z,,54,46.9,,,,
2017-11-30T12:18:35.782Z,,54,47,,,,
2017-11-30T12:18:45.779Z,,54,47.1,,50.5,,
2017-11-30T12:18:55.771Z,,54,47.2,,,,
2017-11-30T12:19:05.793Z,,54,47.2,,50.6,,
2017-11-30T12:19:15.793Z,,54,47.2,,,,
2017-11-30T12:19:25.796Z,,54,47.2,,,,
2017-11-30T12:19:35.778Z,,54,47.2,,50.7,,
2017-11-30T12:19:45.780Z,,54,47.1,,,,
2017-11-30T12:19:55.791Z,,54,47,,51,,
2017-11-30T12:20:05.773Z,,54,46.9,,,,
2017-11-30T12:20:15.794Z,,54,46.8,,51.1,,
2017-11-30T12:20:25.782Z,,54,46.7,0,51.3,0,2
2017-11-30T12:20:35.772Z,59,54,43.1,,56.2,,
2017-11-30T12:20:45.782Z,58,54,39.9,,51.2,,
2017-11-30T12:20:55.778Z,,54,47.8,,51,,
2017-11-30T12:21:05.803Z,0,54,48.4,,52,0,0
2017-11-30T12:21:25.119Z,,54,48.7,,51.8,,
2017-11-30T12:21:25.780Z,,54,48.5,,52.2,,
2017-11-30T12:21:35.777Z,,54,48.3,,52.6,,
2017-11-30T12:21:45.780Z,,54,48.1,,,,
2017-11-30T12:21:55.786Z,,54,47.9,,,,
2017-11-30T12:22:05.790Z,,54,48,61,52.4,1,0
2017-11-30T12:22:15.786Z,,54,48.1,,,,
2017-11-30T12:22:30.877Z,,54,48.3,,,,
2017-11-30T12:22:35.778Z,,54,48.5,,52.3,,
2017-11-30T12:22:45.778Z,,54,48.7,,,,
2017-11-30T12:22:55.808Z,,54,48.9,,52.2,,
2017-11-30T12:23:05.849Z,,54,49.1,,52.1,,
2017-11-30T12:23:15.819Z,,54,49.2,,,,
2017-11-30T12:23:25.808Z,,54,49.3,,52,,
2017-11-30T12:23:35.791Z,,54,49.4,,51.9,,
2017-11-30T12:23:45.780Z,,54,49.6,,,,
2017-11-30T12:23:55.771Z,,54,49.7,,51.8,,
2017-11-30T12:24:05.773Z,,54,49.8,,,,
2017-11-30T12:24:15.774Z,,54,49.8,,51.7,,
2017-11-30T12:24:25.778Z,,54,49.7,,51.6,,
2017-11-30T12:24:35.780Z,,54,49.7,,,,
2017-11-30T12:24:45.775Z,,54,49.6,,51.5,,
2017-11-30T12:24:55.810Z,,54,49.3,,,,
2017-11-30T12:25:05.802Z,,54,49.1,,51.4,,
2017-11-30T12:25:15.794Z,,54,48.9,,,,
2017-11-30T12:25:25.840Z,,54,48.6,,,,
2017-11-30T12:25:35.821Z,,54,48.4,,51.3,,
2017-11-30T12:25:45.813Z,,54,48.1,,,,
2017-11-30T12:26:06.081Z,40,54,47.8,,54.5,1,0
2017-11-30T12:26:06.084Z,30,54,47.5,,54.9,,
2017-11-30T12:26:15.848Z,29,54,47.3,,51.9,,
2017-11-30T12:26:25.792Z,,54,47,,52,,
2017-11-30T12:26:35.772Z,,54,46.8,,51.9,,
2017-11-30T12:26:45.771Z,,54,46.6,,51.4,,
2017-11-30T12:26:55.777Z,,54,46.5,,50.9,,
2017-11-30T12:27:05.779Z,,54,46.4,,50.4,,
2017-11-30T12:27:15.778Z,,54,46.2,,49.9,,
2017-11-30T12:27:25.775Z,,54,46.1,,49.7,,
2017-11-30T12:27:35.785Z,,54,46,,49.5,,
2017-11-30T12:27:45.782Z,,54,45.9,,49.4,,
2017-11-30T12:27:55.793Z,,54,45.8,,49.3,,
2017-11-30T12:28:05.787Z,,54,45.7,,49.2,,
2017-11-30T12:28:15.780Z,,54,45.6,,,,
2017-11-30T12:28:25.792Z,,54,45.4,,,,
2017-11-30T12:28:35.778Z,30,54,45.3,,,,
2017-11-30T12:28:45.777Z,29,54,45.2,,49.3,,
2017-11-30T12:28:55.772Z,0,54,45,,47.8,1,0
2017-11-30T12:29:05.773Z,,54,44.9,,45.8,,
2017-11-30T12:29:15.773Z,,54,44.8,,45.7,,
2017-11-30T12:29:25.775Z,,54,44.6,,44.9,,
2017-11-30T12:29:35.775Z,,54,44.4,,43.9,,
2017-11-30T12:29:45.775Z,,54,44.3,,43.5,,
2017-11-30T12:29:55.773Z,,54,44.1,,42.9,,
2017-11-30T12:30:05.781Z,,54,44,,42.4,,
2017-11-30T12:30:15.776Z,,54,43.8,,41.9,,
2017-11-30T12:30:25.779Z,,54,43.7,,41.6,,
2017-11-30T12:30:35.781Z,,54,43.5,,41.3,,
2017-11-30T12:30:45.780Z,,54,43.3,,40.9,,
2017-11-30T12:30:56.087Z,,54,43.1,,40.7,,
2017-11-30T12:31:05.781Z,,54,42.9,,40.5,,
2017-11-30T12:31:15.782Z,,54,42.8,,40.3,,
2017-11-30T12:31:25.772Z,,54,42.6,0,39.9,0,2
2017-11-30T12:31:35.782Z,,54,41.7,,40.2,0,0
2017-11-30T12:31:45.781Z,,54,35.9,,41.5,,
2017-11-30T12:31:55.772Z,,54,35.7,,,,
2017-11-30T12:32:05.780Z,,54,35.6,,41.4,,
2017-11-30T12:32:15.775Z,,54,35.7,,,,
2017-11-30T12:32:25.772Z,,54,35.8,,,,
2017-11-30T12:32:35.778Z,45,54,36,61,41.5,1,0
2017-11-30T12:32:45.780Z,35,54,36.3,,45.1,,
2017-11-30T12:32:55.772Z,30,54,36.8,0,46.1,0,2
2017-11-30T12:33:05.789Z,0,54,17.9,,45.1,0,2
2017-11-30T12:33:15.805Z,46,54,41.1,,41.1,0,2
2017-11-30T12:33:25.798Z,112,54,37.4,,44.3,,
2017-11-30T12:33:35.792Z,0,54,39.9,0,46.7,0,0
2017-11-30T12:33:45.788Z,,54,41.7,,46.7,,
2017-11-30T12:33:55.780Z,,54,41.6,,47,,
2017-11-30T12:34:05.779Z,,54,41.5,,47.2,,
2017-11-30T12:34:15.786Z,,54,41.4,,,,
2017-11-30T12:34:25.776Z,,54,41.3,,47.1,,
2017-11-30T12:34:35.775Z,,54,41.3,61,,1,0
2017-11-30T12:34:45.784Z,,54,41.6,,,,
2017-11-30T12:34:55.785Z,,54,42,,47,,
2017-11-30T12:35:05.806Z,,54,42.4,,,,
2017-11-30T12:35:15.774Z,,54,42.8,,46.9,,
2017-11-30T12:35:25.782Z,,54,43.2,,,,
2017-11-30T12:35:35.850Z,,54,43.4,,46.8,,
2017-11-30T12:35:45.819Z,,54,43.6,,,,
2017-11-30T12:35:55.777Z,,54,43.9,,46.7,,
2017-11-30T12:36:05.794Z,,54,44,,,,
2017-11-30T12:36:15.778Z,,54,44.2,,46.6,,
2017-11-30T12:36:25.774Z,,54,44.4,0,45.9,0,2
2017-11-30T12:36:35.778Z,70,54,42.1,,45.1,,
2017-11-30T12:36:50.865Z,95,54,42.5,,48,,
2017-11-30T12:36:55.781Z,91,54,45.5,,52,,
2017-11-30T12:37:05.797Z,82,54,49.4,,55.1,,
2017-11-30T12:37:15.783Z,78,54,52.3,,56.1,,
2017-11-30T12:37:25.782Z,0,54,54,,56,0,0
2017-11-30T12:37:35.783Z,,54,53.7,,51.4,,
2017-11-30T12:37:45.788Z,,54,53.4,,49.9,,
2017-11-30T12:37:55.786Z,,54,53.2,,52.3,,
2017-11-30T12:38:05.777Z,,54,52.7,,54,,
2017-11-30T12:38:15.776Z,,54,52.5,,55,,
2017-11-30T12:38:25.776Z,,54,52.3,61,55.4,1,0
2017-11-30T12:38:35.840Z,,54,52.2,,55.5,,
2017-11-30T12:38:45.789Z,,54,52,,55.6,,
2017-11-30T12:38:55.779Z,,54,51.7,,56.2,1,0
2017-11-30T12:39:06.139Z,32,54,51.4,,55.9,,
2017-11-30T12:39:15.799Z,29,54,51.2,,49.9,,
2017-11-30T12:39:26.135Z,29,54,50.9,,50.3,,
2017-11-30T12:39:35.854Z,29,54,50.7,,50.9,,
2017-11-30T12:39:50.830Z,,54,50.5,,49.9,,
2017-11-30T12:39:55.784Z,,54,50.3,,49.3,,
2017-11-30T12:40:05.782Z,,54,50.2,,48.9,,
2017-11-30T12:40:15.801Z,,54,50.1,,48.3,,
2017-11-30T12:40:25.781Z,,54,49.9,,47.9,,
2017-11-30T12:40:35.776Z,,54,49.8,,47.6,,
2017-11-30T12:40:45.780Z,30,54,49.7,,47.3,,
2017-11-30T12:40:55.785Z,29,54,49.6,,47.2,,
2017-11-30T12:41:05.791Z,30,54,49.4,,47.1,,
2017-11-30T12:41:15.780Z,29,54,49.2,,47,,
2017-11-30T12:41:25.786Z,,54,49.1,,,,
2017-11-30T12:41:35.785Z,,54,48.9,,,,
2017-11-30T12:41:45.790Z,,54,48.7,,,,
2017-11-30T12:41:55.825Z,,54,48.5,,47.1,,
2017-11-30T12:42:05.785Z,,54,48.4,,47.2,,
2017-11-30T12:42:15.784Z,,54,48.2,,47.3,,
2017-11-30T12:42:26.099Z,,54,48,,47.4,,
2017-11-30T12:42:35.780Z,,54,47.8,,47.6,,
2017-11-30T12:42:45.786Z,,54,47.7,,47.7,,
2017-11-30T12:42:55.783Z,,54,47.5,,48,,
2017-11-30T12:43:05.781Z,,54,47.3,,,,
2017-11-30T12:43:15.804Z,,54,47.1,,48.1,,
2017-11-30T12:43:25.821Z,,54,47,,48.2,,
2017-11-30T12:43:35.785Z,30,54,46.8,,48.4,,
2017-11-30T12:43:45.804Z,29,54,46.6,,48.5,,
2017-11-30T12:43:55.781Z,,54,46.5,,48.6,,
2017-11-30T12:44:05.798Z,30,54,46.3,,48.7,,
2017-11-30T12:44:15.782Z,29,54,46.2,,49,,
2017-11-30T12:44:25.781Z,,54,46,,,,
2017-11-30T12:44:36.149Z,,54,45.9,,49.1,,
2017-11-30T12:44:45.792Z,30,54,45.8,,49.2,,
2017-11-30T12:44:55.786Z,29,54,45.6,,49.4,,
2017-11-30T12:45:05.788Z,,54,45.5,,49.5,,
2017-11-30T12:45:15.791Z,,54,45.4,,49.6,,
2017-11-30T12:45:25.788Z,,54,45.2,,49.7,,
2017-11-30T12:45:35.781Z,,54,45.1,,49.8,,
2017-11-30T12:45:45.779Z,29,54,45,,50,,
2017-11-30T12:45:55.780Z,30,54,44.9,,,,
2017-11-30T12:46:05.786Z,29,54,44.8,,50.1,,
2017-11-30T12:46:15.821Z,,54,44.7,,50.2,,
2017-11-30T12:46:25.788Z,,54,44.6,,50.3,,
2017-11-30T12:46:35.784Z,,54,44.4,,50.4,,
2017-11-30T12:46:45.783Z,,54,44.3,,50.5,,
2017-11-30T12:46:55.784Z,,54,44.2,,50.6,,
2017-11-30T12:47:05.796Z,30,54,44.2,,50.7,,
2017-11-30T12:47:15.787Z,,54,44.1,,51,,
2017-11-30T12:47:25.786Z,29,54,44,,,,
2017-11-30T12:47:35.798Z,,54,43.9,,51.1,,
2017-11-30T12:47:45.790Z,30,54,43.9,,,,
2017-11-30T12:47:55.790Z,0,54,43.8,,49.7,1,0
2017-11-30T12:48:05.813Z,,54,43.7,,47.9,,
2017-11-30T12:48:15.803Z,,54,43.7,,46.9,,
2017-11-30T12:48:25.789Z,,54,43.6,,46.6,,
2017-11-30T12:48:35.783Z,,54,43.6,,45.8,,
2017-11-30T12:48:45.780Z,,54,43.5,,44.9,,
2017-11-30T12:48:55.798Z,,54,43.4,,44.7,,
2017-11-30T12:49:05.791Z,,54,43.3,,43.9,,
2017-11-30T12:49:15.783Z,,54,43.3,,43.8,,
2017-11-30T12:49:25.783Z,,54,43.2,,43.5,,
2017-11-30T12:49:35.784Z,,54,43.1,,42.9,,
2017-11-30T12:49:45.783Z,,54,42.9,,42.8,,
2017-11-30T12:49:55.781Z,,54,42.8,,42.6,,
2017-11-30T12:50:05.790Z,,54,42.7,,42.3,,
2017-11-30T12:50:15.787Z,,54,42.6,,41.9,,
2017-11-30T12:50:25.794Z,,54,42.4,,,,
2017-11-30T12:50:35.788Z,,54,42.3,,41.7,,
2017-11-30T12:50:45.791Z,,54,42.2,,41.5,,
2017-11-30T12:50:55.787Z,,54,42,,41.3,,
2017-11-30T12:51:05.782Z,,54,41.9,,41.4,1,0
2017-11-30T12:51:15.788Z,38,54,41.8,,46.1,,
2017-11-30T12:51:25.783Z,29,54,41.6,,47.9,,
2017-11-30T12:51:35.783Z,,54,41.5,,46.9,,
2017-11-30T12:51:45.792Z,,54,41.4,,48,,
2017-11-30T12:51:55.784Z,,54,41.3,,48.3,,
2017-11-30T12:52:05.792Z,,54,41.2,,48.6,,
2017-11-30T12:52:15.784Z,30,54,41.2,,49,,
2017-11-30T12:52:25.790Z,29,54,41.2,,49.3,,
2017-11-30T12:52:42.843Z,,54,41.2,,49.5,,
2017-11-30T12:52:45.796Z,0,54,41.1,,48.9,1,0
2017-11-30T12:52:55.783Z,,54,41.1,,46.9,,
2017-11-30T12:53:05.795Z,,54,41.1,,45.9,,
2017-11-30T12:53:15.786Z,,54,41.1,,44.9,,
2017-11-30T12:53:25.785Z,,54,41.2,,44.6,,
2017-11-30T12:53:36.117Z,,54,41.1,,43.9,,
2017-11-30T12:53:45.788Z,,54,41.1,,43.5,,
2017-11-30T12:53:55.787Z,,54,41.1,,42.9,,
2017-11-30T12:54:05.789Z,,54,40.9,,42.6,,
2017-11-30T12:54:15.795Z,,54,40.9,,41.9,,
2017-11-30T12:54:25.785Z,,54,40.8,,,,
2017-11-30T12:54:35.790Z,,54,40.7,,41.6,,
2017-11-30T12:54:45.787Z,,54,40.6,,41.3,,
2017-11-30T12:54:55.812Z,,54,40.5,,40.9,,
2017-11-30T12:55:05.788Z,,54,40.4,,40.8,,
2017-11-30T12:55:15.788Z,,54,40.3,,40.7,,
2017-11-30T12:55:25.789Z,,54,40.2,,40.5,,
