Time,HwActive,PrimT,HwTSet,ChActive,PrimTSet,HwTOutlet,ActPow
2018-02-01T12:24:51.672Z,,,54,,,12,
2018-02-01T12:25:01.563Z,,,54,,,12,
2018-02-01T12:25:11.547Z,,,54,,,12,
2018-02-01T12:25:21.603Z,,,54,,,12,
2018-02-01T12:25:31.593Z,,,54,,,12,
2018-02-01T12:25:41.552Z,,,54,,,12,
2018-02-01T12:25:51.669Z,,,54,,,12,
2018-02-01T12:26:01.582Z,,,54,,,12,
2018-02-01T12:26:11.543Z,,,54,,,12,
2018-02-01T12:26:21.553Z,,,54,,,12,
2018-02-01T12:26:31.586Z,,,54,,,12,
2018-02-01T12:26:41.656Z,,31.5,54,,,12,
2018-02-01T12:26:51.773Z,,,54,,,12,
2018-02-01T12:27:01.620Z,,,54,,,12,
2018-02-01T12:27:11.572Z,,,54,,,12,
2018-02-01T12:27:21.575Z,,,54,,,12,
2018-02-01T12:27:31.574Z,,,54,,,12,
2018-02-01T12:27:41.540Z,,,54,,,12,
2018-02-01T12:27:51.655Z,,,54,,,12,
2018-02-01T12:28:01.532Z,,,54,,,12,
2018-02-01T12:28:11.570Z,,,54,,,12,
2018-02-01T12:28:21.603Z,,,54,,,12,
2018-02-01T12:28:31.549Z,,,54,,,12,
2018-02-01T12:28:41.570Z,,,54,,,12,
2018-02-01T12:28:51.816Z,,,54,,,12,
2018-02-01T12:29:01.610Z,,31.4,54,,,12,
2018-02-01T12:29:11.575Z,,31.5,54,,,12,
2018-02-01T12:29:21.557Z,,31.4,54,,,12,
2018-02-01T12:29:31.609Z,,,54,,,12,
2018-02-01T12:29:41.652Z,,,54,,,12,
2018-02-01T12:29:51.727Z,,,54,,,12,
2018-02-01T12:30:01.630Z,,,54,,,12,
2018-02-01T12:30:11.551Z,,,54,,,12,
2018-02-01T12:30:21.632Z,,,54,,,12,
2018-02-01T12:30:31.581Z,,,54,,,12,
2018-02-01T12:30:41.537Z,,,54,,,12,
2018-02-01T12:30:51.634Z,,,54,,,12,
2018-02-01T12:31:01.586Z,,,54,,,12,
2018-02-01T12:31:11.588Z,,,54,,,12,
2018-02-01T12:31:21.668Z,,,54,,,12,
2018-02-01T12:31:31.566Z,,,54,,,12,
2018-02-01T12:31:41.568Z,,31.3,54,,,12,
2018-02-01T12:31:51.652Z,,,54,,,12,
2018-02-01T12:32:01.582Z,,,54,,,12,
2018-02-01T12:32:11.597Z,,,54,,,12,
2018-02-01T12:32:21.564Z,,,54,,,12,
2018-02-01T12:32:31.597Z,,,54,,,12,
2018-02-01T12:32:41.612Z,,,54,,,12,
2018-02-01T12:32:51.703Z,,,54,,,12,
2018-02-01T12:33:01.604Z,,,54,,,11.8,
2018-02-01T12:33:11.563Z,,,54,,,12,
2018-02-01T12:33:21.547Z,,,54,,,12,
2018-02-01T12:33:31.585Z,,,54,,,11.8,
2018-02-01T12:33:41.582Z,,,54,,,12,
2018-02-01T12:33:51.824Z,,,54,,,11.8,
2018-02-01T12:34:01.704Z,,,54,,,11.8,
2018-02-01T12:34:11.587Z,,31.2,54,,,11.8,
2018-02-01T12:34:21.583Z,,,54,,,12,
2018-02-01T12:34:31.556Z,,,54,,,11.8,
2018-02-01T12:34:41.560Z,,,54,,,12,
2018-02-01T12:34:51.791Z,,,54,,,12,
2018-02-01T12:35:01.604Z,,,54,,,11.8,
2018-02-01T12:35:11.549Z,,,54,,,11.8,
2018-02-01T12:35:21.567Z,,,54,,,11.8,
2018-02-01T12:35:31.597Z,,,54,,,12,
2018-02-01T12:35:41.555Z,,,54,,,11.8,
2018-02-01T12:35:51.767Z,,,54,,,11.8,
2018-02-01T12:36:01.569Z,,,54,,,11.8,
2018-02-01T12:36:11.599Z,,,54,,,11.8,
2018-02-01T12:36:21.602Z,,,54,,,11.8,
2018-02-01T12:36:31.548Z,,,54,,,11.8,
2018-02-01T12:36:41.548Z,,31.1,54,,,11.8,
2018-02-01T12:36:51.744Z,,,54,,,11.8,
2018-02-01T12:37:01.630Z,,,54,,,11.8,
2018-02-01T12:37:11.618Z,,,54,,,11.8,
2018-02-01T12:37:21.647Z,,,54,,,11.8,
2018-02-01T12:37:31.584Z,,,54,,,11.8,
2018-02-01T12:37:41.558Z,,,54,,,11.8,
2018-02-01T12:37:51.677Z,,,54,,,11.8,
2018-02-01T12:38:01.574Z,,,54,,,11.8,
2018-02-01T12:38:11.635Z,,,54,,,11.8,
2018-02-01T12:38:21.585Z,,,54,,,11.8,
2018-02-01T12:38:31.564Z,1,31.7,54,0,0,11.6,
2018-02-01T12:38:41.566Z,,33.1,54,,,28.7,75
2018-02-01T12:38:56.789Z,,39.4,54,,,33.9,90
2018-02-01T12:39:01.554Z,,44.4,54,,,39.4,88
2018-02-01T12:39:11.584Z,,48.4,54,,,44,87
2018-02-01T12:39:21.573Z,,52.2,54,,,48.1,88
2018-02-01T12:39:31.556Z,,54.5,54,,,50.5,84
2018-02-01T12:39:41.560Z,,56.2,54,,,53,71
2018-02-01T12:39:51.652Z,,56.8,54,,,54.2,66
2018-02-01T12:40:01.737Z,,56.9,54,,,55,49
2018-02-01T12:40:11.588Z,,56.3,54,,,54.6,
2018-02-01T12:40:21.564Z,,55.9,54,,,54,52
2018-02-01T12:40:31.539Z,,55.6,54,,,53.8,53
2018-02-01T12:40:41.592Z,,55.7,54,,,53.5,59
2018-02-01T12:40:51.694Z,,56,54,,,53.7,58
2018-02-01T12:41:01.629Z,,56.1,54,,,53.9,61
2018-02-01T12:41:11.659Z,,56.3,54,,,53.9,
2018-02-01T12:41:21.705Z,,56.4,54,,,54.1,59
2018-02-01T12:41:31.559Z,,56.5,54,,,54.2,
2018-02-01T12:41:41.593Z,,,54,,,54.2,58
2018-02-01T12:41:51.757Z,,,54,,,54.2,57
2018-02-01T12:42:01.677Z,,56.4,54,,,54.1,56
2018-02-01T12:42:11.651Z,,56.2,54,,,54.1,57
2018-02-01T12:42:21.719Z,,,54,,,53.9,
2018-02-01T12:42:31.575Z,,56.1,54,,,53.9,
2018-02-01T12:42:41.611Z,,,54,,,53.9,
2018-02-01T12:42:51.749Z,,,54,,,53.9,58
2018-02-01T12:43:01.587Z,,,54,,,53.9,59
2018-02-01T12:43:11.573Z,,56.2,54,,,53.9,
2018-02-01T12:43:21.574Z,,,54,,,54,
2018-02-01T12:43:31.574Z,,56.3,54,,,54,58
2018-02-01T12:43:41.580Z,,,54,,,54.1,57
2018-02-01T12:43:51.666Z,,,54,,,54.2,56
2018-02-01T12:44:01.546Z,,56.2,54,,,54,57
2018-02-01T12:44:11.571Z,,56.1,54,,,53.9,
2018-02-01T12:44:21.555Z,,,54,,,53.9,58
2018-02-01T12:44:31.551Z,,,54,,,53.8,57
2018-02-01T12:44:41.569Z,0,,54,0,,54,56
2018-02-01T12:44:51.760Z,0,54.7,54,0,,53.5,0
2018-02-01T12:45:01.575Z,,41.3,54,,,53.6,
2018-02-01T12:45:11.579Z,,46.8,54,,,53.1,
2018-02-01T12:45:21.658Z,,52.6,54,,,49.6,
2018-02-01T12:45:31.556Z,,53.6,54,,,46.7,
2018-02-01T12:45:41.598Z,,54,54,,,44,
2018-02-01T12:45:51.689Z,,54.3,54,,5,42.4,
2018-02-01T12:46:01.631Z,,54.4,54,,,41.6,
2018-02-01T12:46:11.690Z,,,54,,,41.5,
2018-02-01T12:46:21.683Z,,,54,,,41.5,
2018-02-01T12:46:31.667Z,,,54,,,41.6,
2018-02-01T12:46:41.698Z,,,54,,,41.7,
2018-02-01T12:46:51.689Z,,,54,,,41.8,
2018-02-01T12:47:01.643Z,,,54,,,41.6,
2018-02-01T12:47:11.592Z,,,54,,,41.3,
2018-02-01T12:47:21.638Z,,,54,,,40.5,
2018-02-01T12:47:31.569Z,,,54,,,39.6,
2018-02-01T12:47:41.546Z,,,54,,,38.6,
2018-02-01T12:47:51.646Z,,,54,,,37.6,
2018-02-01T12:48:01.550Z,,,54,,,36.6,
2018-02-01T12:48:11.605Z,,54.5,54,,,35.9,
2018-02-01T12:48:21.551Z,,,54,,,34.7,
2018-02-01T12:48:31.590Z,,,54,,,33.9,
2018-02-01T12:48:41.586Z,,,54,,,33.1,
2018-02-01T12:48:51.701Z,,,54,,,32.3,
2018-02-01T12:49:01.619Z,,,54,,,31.6,
2018-02-01T12:49:11.560Z,,,54,,,31,
2018-02-01T12:49:21.561Z,,,54,,,30.3,
2018-02-01T12:49:31.590Z,,,54,,,29.7,
2018-02-01T12:49:41.574Z,,,54,,,29.2,
2018-02-01T12:49:51.757Z,,54.4,54,,,28.6,
2018-02-01T12:50:01.591Z,,,54,,,28.1,
2018-02-01T12:50:11.666Z,,,54,,,27.7,
2018-02-01T12:50:21.560Z,,,54,,,27.2,
2018-02-01T12:50:31.576Z,,,54,,,26.8,
2018-02-01T12:50:41.564Z,,,54,,,26.5,
2018-02-01T12:50:51.752Z,,54.3,54,,,26,
2018-02-01T12:51:01.575Z,,,54,,,25.7,
2018-02-01T12:51:11.565Z,,,54,,,25.4,
2018-02-01T12:51:21.575Z,,,54,,,25.1,
2018-02-01T12:51:31.580Z,,54.1,54,,,24.8,
2018-02-01T12:51:41.745Z,,,54,,,24.5,
2018-02-01T12:51:51.806Z,,54,54,,,24.3,
2018-02-01T12:52:06.673Z,,,54,,,24,
2018-02-01T12:52:11.567Z,,53.9,54,,,23.8,
2018-02-01T12:52:21.576Z,,,54,,,23.6,
2018-02-01T12:52:31.602Z,,,54,,,23.3,
2018-02-01T12:52:41.651Z,1,48.1,54,0,0,46.6,70
2018-02-01T12:52:51.800Z,,50.7,54,,,46.5,63
2018-02-01T12:53:01.617Z,,53,54,,,47.9,89
2018-02-01T12:53:11.602Z,,55.2,54,,,50.5,87
2018-02-01T12:53:21.556Z,,57.1,54,,,53.1,74
2018-02-01T12:53:31.607Z,,57.3,54,,,54.1,58
2018-02-01T12:53:41.586Z,,57.1,54,,,54.3,57
2018-02-01T12:53:51.689Z,,56.6,54,,,54.2,59
2018-02-01T12:54:01.557Z,,56.4,54,,,53.9,55
2018-02-01T12:54:11.559Z,,56.1,54,,,53.6,57
2018-02-01T12:54:21.696Z,,56,54,,,53.4,59
2018-02-01T12:54:31.568Z,,56.2,54,,,53.5,61
2018-02-01T12:54:41.561Z,,56.4,54,,,53.8,62
2018-02-01T12:54:51.692Z,,56.8,54,,,53.7,66
2018-02-01T12:55:01.618Z,,57,54,,,54.1,65
2018-02-01T12:55:11.553Z,,57.1,54,,,54.4,63
2018-02-01T12:55:21.559Z,,57,54,,,54.6,59
2018-02-01T12:55:31.625Z,,56.7,54,,,54.2,60
2018-02-01T12:55:41.619Z,,56.6,54,,,54,
2018-02-01T12:55:51.734Z,,56.5,54,,,53.9,61
2018-02-01T12:56:01.559Z,,56.4,54,,,53.9,
2018-02-01T12:56:11.567Z,0,55.1,54,0,,53.6,0
2018-02-01T12:56:21.569Z,,52.6,54,,,53.6,
2018-02-01T12:56:31.636Z,,47.6,54,,,53.9,
2018-02-01T12:56:41.566Z,,50.3,54,,,53.3,
2018-02-01T12:56:51.685Z,,53.6,54,,,52,
2018-02-01T12:57:01.632Z,,54.6,54,,,50.8,
2018-02-01T12:57:11.644Z,,54.9,54,,5,49.7,
2018-02-01T12:57:21.742Z,,55.1,54,,,48.6,
2018-02-01T12:57:31.641Z,,,54,,,48.1,
2018-02-01T12:57:41.561Z,,55.2,54,,,47.7,
2018-02-01T12:57:51.706Z,,,54,,,47.5,
2018-02-01T12:58:01.655Z,,,54,,,47.4,
2018-02-01T12:58:11.576Z,,,54,,,47.3,
2018-02-01T12:58:21.580Z,,,54,,,47.1,
2018-02-01T12:58:31.551Z,,,54,,,46.6,
2018-02-01T12:58:41.595Z,,,54,,,45.7,
2018-02-01T12:58:51.770Z,,,54,,,44.6,
2018-02-01T12:59:01.562Z,,,54,,,43.1,
2018-02-01T12:59:11.672Z,,,54,,,41.9,
2018-02-01T12:59:21.576Z,,55.1,54,,,40.8,
2018-02-01T12:59:31.553Z,,,54,,,39.7,
2018-02-01T12:59:41.588Z,,,54,,,38.6,
2018-02-01T12:59:51.855Z,,,54,,,37.6,
2018-02-01T13:00:01.553Z,,,54,,,36.6,
2018-02-01T13:00:11.570Z,,,54,,,35.8,
2018-02-01T13:00:21.632Z,,,54,,,34.9,
2018-02-01T13:00:31.570Z,,,54,,,34.1,
2018-02-01T13:00:41.599Z,,,54,,,33.4,
2018-02-01T13:00:51.782Z,,,54,,,32.6,
2018-02-01T13:01:01.570Z,,,54,,,32,
2018-02-01T13:01:11.599Z,,,54,,,31.3,
2018-02-01T13:01:21.614Z,,,54,,,30.7,
2018-02-01T13:01:31.585Z,,55,54,,,30.1,
2018-02-01T13:01:41.604Z,,,54,,,29.5,
2018-02-01T13:01:51.702Z,,,54,,,29,
2018-02-01T13:02:01.576Z,,,54,,,28.5,
2018-02-01T13:02:11.588Z,,,54,,,28,
2018-02-01T13:02:21.593Z,,,54,,,27.5,
2018-02-01T13:02:31.598Z,,54.9,54,,,27.2,
2018-02-01T13:02:41.639Z,,,54,,,26.8,
2018-02-01T13:02:51.664Z,,,54,,,26.5,
2018-02-01T13:03:01.577Z,,54.8,54,,,26.1,
2018-02-01T13:03:11.561Z,,,54,,,25.9,
2018-02-01T13:03:21.650Z,,,54,,,25.5,
2018-02-01T13:03:31.592Z,,54.7,54,,,25.3,
2018-02-01T13:03:41.614Z,,,54,,,25.1,
2018-02-01T13:03:51.682Z,,54.6,54,,,24.8,
2018-02-01T13:04:01.588Z,,,54,,,24.5,
2018-02-01T13:04:11.560Z,1,53.4,54,0,0,25.1,
2018-02-01T13:04:21.573Z,,50.5,54,,,47.7,58
2018-02-01T13:04:31.572Z,,51.2,54,,,48.3,62
2018-02-01T13:04:41.576Z,,53.1,54,,,49.7,67
2018-02-01T13:04:51.692Z,,54.1,54,,,51.6,56
2018-02-01T13:05:01.599Z,,54.7,54,,,52.4,53
2018-02-01T13:05:11.691Z,,55,54,,,52.1,66
2018-02-01T13:05:21.605Z,,56,54,,,53.2,65
2018-02-01T13:05:31.613Z,,56.6,54,,,53.9,64
2018-02-01T13:05:41.634Z,,57,54,,,54.4,63
2018-02-01T13:05:51.729Z,,56.9,54,,,54.8,53
2018-02-01T13:06:01.593Z,,56.5,54,,,54.2,56
2018-02-01T13:06:11.637Z,,56.3,54,,,54,
2018-02-01T13:06:21.579Z,,56.2,54,,,53.9,57
2018-02-01T13:06:31.671Z,,56.1,54,,,53.9,
2018-02-01T13:06:41.577Z,,,54,,,53.8,
2018-02-01T13:06:51.691Z,,,54,,,53.8,59
2018-02-01T13:07:01.601Z,,,54,,,53.8,
2018-02-01T13:07:11.611Z,,56.2,54,,,53.9,
2018-02-01T13:07:21.599Z,,56.3,54,,,53.9,60
2018-02-01T13:07:31.612Z,,,54,,,54,59
2018-02-01T13:07:41.564Z,,56.4,54,,,54,
2018-02-01T13:07:51.656Z,,,54,,,54,60
2018-02-01T13:08:01.618Z,0,,54,0,,54.1,0
2018-02-01T13:08:11.638Z,,54.9,54,,,53.8,
2018-02-01T13:08:21.587Z,,49.7,54,,,54,
2018-02-01T13:08:31.696Z,,48.5,54,,,54,
2018-02-01T13:08:41.593Z,,52.6,54,,,53,
2018-02-01T13:08:51.705Z,,54.3,54,,,51.8,
2018-02-01T13:09:01.566Z,,54.9,54,,5,50.8,
2018-02-01T13:09:11.599Z,,55.1,54,,,49.8,
2018-02-01T13:09:21.563Z,,55.2,54,,,49.2,
2018-02-01T13:09:31.629Z,,55.3,54,,,48.8,
2018-02-01T13:09:41.564Z,,,54,,,48.7,
2018-02-01T13:09:51.812Z,,,54,,,48.6,
2018-02-01T13:10:01.626Z,,,54,,,48.5,
2018-02-01T13:10:11.576Z,,,54,,,47.6,
2018-02-01T13:10:21.598Z,,,54,,,46.3,
2018-02-01T13:10:31.646Z,,,54,,,44.6,
2018-02-01T13:10:41.656Z,,,54,,,43.2,
2018-02-01T13:10:51.776Z,,,54,,,42,
2018-02-01T13:11:01.720Z,,,54,,,40.5,
2018-02-01T13:11:11.633Z,,,54,,,39.4,
2018-02-01T13:11:21.617Z,,,54,,,38.3,
2018-02-01T13:11:31.584Z,,,54,,,37.3,
2018-02-01T13:11:41.571Z,,,54,,,36.1,
2018-02-01T13:11:51.756Z,,,54,,,35.4,
2018-02-01T13:12:01.680Z,,55.4,54,,,34.5,
2018-02-01T13:12:11.687Z,,,54,,,33.5,
2018-02-01T13:12:21.649Z,,,54,,,32.9,
2018-02-01T13:12:31.607Z,,,54,,,32.5,
2018-02-01T13:12:41.575Z,,,54,,,32,
2018-02-01T13:12:51.757Z,,,54,,,31.5,
2018-02-01T13:13:01.589Z,,55.3,54,,,31,
2018-02-01T13:13:11.598Z,,,54,,,30.4,
2018-02-01T13:13:21.584Z,,,54,,,30,
2018-02-01T13:13:31.624Z,,,54,,,29.5,
2018-02-01T13:13:41.581Z,,,54,,,29,
2018-02-01T13:13:51.771Z,,,54,,,28.6,
2018-02-01T13:14:01.642Z,,55.2,54,,,28.3,
2018-02-01T13:14:11.632Z,,,54,,,27.8,
2018-02-01T13:14:21.621Z,,,54,,,27.5,
2018-02-01T13:14:31.598Z,,,54,,,27.2,
2018-02-01T13:14:41.623Z,,55.1,54,,,26.8,
2018-02-01T13:14:51.803Z,,,54,,,26.5,
2018-02-01T13:15:01.612Z,,,54,,,26.2,
2018-02-01T13:15:11.563Z,,55,54,,,25.9,
2018-02-01T13:15:21.577Z,,,54,,,25.6,
2018-02-01T13:15:31.563Z,,54.9,54,,,25.4,
2018-02-01T13:15:41.595Z,,,54,,,25.1,
2018-02-01T13:15:51.719Z,,54.8,54,,,24.9,
2018-02-01T13:16:01.570Z,,,54,,,24.7,
2018-02-01T13:16:11.601Z,,,54,,,24.4,
2018-02-01T13:16:21.632Z,,54.7,54,,,24.2,
2018-02-01T13:16:31.570Z,,,54,,,24,
2018-02-01T13:16:41.565Z,,54.6,54,,,23.8,
2018-02-01T13:16:51.676Z,,,54,,,23.6,
2018-02-01T13:17:01.573Z,,54.5,54,,,23.4,
2018-02-01T13:17:11.603Z,,,54,,,23.2,
2018-02-01T13:17:21.673Z,,54.4,54,,,23.1,
2018-02-01T13:17:31.575Z,,,54,,,23,
2018-02-01T13:17:41.571Z,,54.3,54,,,22.7,
2018-02-01T13:17:51.821Z,,54.1,54,,,22.6,
2018-02-01T13:18:01.586Z,,,54,,,22.5,
2018-02-01T13:18:11.583Z,,54,54,,,22.4,
2018-02-01T13:18:21.585Z,,,54,,,22.2,
2018-02-01T13:18:31.597Z,,53.9,54,,,22.1,
2018-02-01T13:18:41.599Z,,53.9,54,,,22,
2018-02-01T13:18:51.777Z,,53.8,54,,,21.9,
2018-02-01T13:19:01.587Z,,,54,,,21.7,
2018-02-01T13:19:11.649Z,,,54,,,21.6,
2018-02-01T13:19:21.696Z,,53.7,54,,,21.5,
2018-02-01T13:19:31.610Z,,53.6,54,,,21.5,
2018-02-01T13:19:41.633Z,,,54,,,21.3,
2018-02-01T13:19:51.697Z,,,54,,,21.2,
2018-02-01T13:20:01.621Z,,53.5,54,,,21.1,
2018-02-01T13:20:11.600Z,,,54,,,21.1,
2018-02-01T13:20:21.566Z,,53.4,54,,,20.9,
2018-02-01T13:20:31.572Z,,,54,,,20.8,
2018-02-01T13:20:41.614Z,,53.3,54,,,20.8,
2018-02-01T13:20:51.731Z,,,54,,,20.8,
2018-02-01T13:21:01.645Z,,53.2,54,,,20.6,
2018-02-01T13:21:11.612Z,,,54,,,20.6,
2018-02-01T13:21:21.569Z,,53.1,54,,,20.6,
2018-02-01T13:21:31.607Z,,,54,,,20.5,
2018-02-01T13:21:41.568Z,,,54,,,20.5,
2018-02-01T13:21:51.727Z,,53,54,,,20.5,
2018-02-01T13:22:01.603Z,,,54,,,20.4,
2018-02-01T13:22:11.573Z,,52.9,54,,,20.2,
2018-02-01T13:22:21.644Z,,,54,,,20.2,
2018-02-01T13:22:31.568Z,,52.8,54,,,20.2,
2018-02-01T13:22:41.584Z,,,54,,,20.1,
2018-02-01T13:22:51.696Z,,,54,,,20,
2018-02-01T13:23:01.621Z,,52.7,54,,,20,
2018-02-01T13:23:11.583Z,,,54,,,19.8,
2018-02-01T13:23:21.570Z,,,54,,,19.7,
2018-02-01T13:23:31.569Z,,52.6,54,,,19.7,
2018-02-01T13:23:41.578Z,,,54,,,19.6,
2018-02-01T13:23:51.728Z,,,54,,,19.6,
2018-02-01T13:24:01.570Z,,52.4,54,,,19.4,
2018-02-01T13:24:11.670Z,,,54,,,19.3,
2018-02-01T13:24:21.588Z,,52.3,54,,,18.9,
2018-02-01T13:24:31.589Z,,,54,,,18.8,
2018-02-01T13:24:41.590Z,,,54,,,18.9,
2018-02-01T13:24:51.681Z,,,54,,,18.9,
2018-02-01T13:25:01.587Z,,52.2,54,,,18.9,
2018-02-01T13:25:11.568Z,,,54,,,18.9,
2018-02-01T13:25:21.582Z,,,54,,,18.8,
2018-02-01T13:25:31.572Z,,52.1,54,,,18.6,
2018-02-01T13:25:41.615Z,,,54,,,18.6,
2018-02-01T13:25:51.711Z,,,54,,,18.5,
2018-02-01T13:26:01.621Z,,,54,,,18.5,
2018-02-01T13:26:11.574Z,,52,54,,,18.4,
2018-02-01T13:26:21.592Z,,,54,,,18.4,
2018-02-01T13:26:31.578Z,,,54,,,18.2,
2018-02-01T13:26:41.582Z,,51.9,54,,,18.1,
2018-02-01T13:26:51.691Z,,51.9,54,,,17.9,
2018-02-01T13:27:01.582Z,,,54,,,17.9,
2018-02-01T13:27:11.587Z,,,54,,,17.8,
2018-02-01T13:27:21.587Z,,51.8,54,,,17.7,
2018-02-01T13:27:31.582Z,,,54,,,17.7,
2018-02-01T13:27:41.580Z,,,54,,,17.5,
2018-02-01T13:27:51.695Z,,,54,,,17.4,
2018-02-01T13:28:01.570Z,,51.7,54,,,17.4,
2018-02-01T13:28:11.575Z,,,54,,,17.3,
2018-02-01T13:28:21.601Z,,,54,,,17.3,
2018-02-01T13:28:31.656Z,,,54,,,17.1,
2018-02-01T13:28:41.566Z,,51.6,54,,,17.1,
2018-02-01T13:28:51.730Z,,,54,,,17,
2018-02-01T13:29:01.763Z,,,54,,,16.8,
2018-02-01T13:29:11.583Z,,,54,,,16.8,
2018-02-01T13:29:21.585Z,,51.5,54,,,16.7,
2018-02-01T13:29:31.577Z,,,54,,,16.7,
2018-02-01T13:29:41.586Z,,,54,,,16.5,
2018-02-01T13:29:51.679Z,,,54,,,16.5,
2018-02-01T13:30:01.664Z,,,54,,,16.4,
2018-02-01T13:30:11.577Z,,51.4,54,,,16.4,
2018-02-01T13:30:21.578Z,,,54,,,16.2,
2018-02-01T13:30:31.573Z,,,54,,,16.1,
2018-02-01T13:30:41.597Z,,,54,,,16.1,
2018-02-01T13:30:51.718Z,,51.3,54,,,15.9,
2018-02-01T13:31:01.577Z,,,54,,,15.7,
2018-02-01T13:31:11.580Z,,,54,,,15.7,
2018-02-01T13:31:21.588Z,,,54,,,15.7,
2018-02-01T13:31:31.594Z,,51.2,54,,,15.6,
2018-02-01T13:31:41.594Z,,,54,,,15.6,
2018-02-01T13:31:51.709Z,,,54,,,15.4,
2018-02-01T13:32:01.605Z,,,54,,,15.4,
2018-02-01T13:32:11.584Z,,51.1,54,,,15.3,
2018-02-01T13:32:21.629Z,,,54,,,15.1,
2018-02-01T13:32:31.578Z,,,54,,,15.1,
2018-02-01T13:32:41.578Z,,,54,,,15.1,
2018-02-01T13:32:51.693Z,,,54,,,15.1,
2018-02-01T13:33:01.590Z,,51,54,,,15,
2018-02-01T13:33:11.570Z,,,54,,,15,
2018-02-01T13:33:21.578Z,,,54,,,15,
2018-02-01T13:33:31.589Z,,,54,,,15,
2018-02-01T13:33:41.588Z,,50.9,54,,,14.8,
2018-02-01T13:33:51.747Z,,,54,,,14.8,
2018-02-01T13:34:01.573Z,,,54,,,14.8,
2018-02-01T13:34:11.577Z,1,,54,0,0,15,
2018-02-01T13:34:21.615Z,0,45.5,54,0,,45.3,0
2018-02-01T13:34:31.629Z,,45.4,54,,,44.2,
2018-02-01T13:34:41.728Z,,44.4,54,,,43.8,
2018-02-01T13:34:51.792Z,,43.3,54,,,44,
2018-02-01T13:35:01.573Z,,43.2,54,,,44.1,
2018-02-01T13:35:11.633Z,,43.6,54,,,44.1,
2018-02-01T13:35:21.590Z,,44.2,54,,5,44,
2018-02-01T13:35:31.571Z,,44.6,54,,,43.9,
2018-02-01T13:35:41.599Z,,44.8,54,,,43.5,
2018-02-01T13:35:51.683Z,,45,54,,,42.5,
2018-02-01T13:36:01.594Z,,45.1,54,,,40.9,
2018-02-01T13:36:11.592Z,,45.2,54,,,38.9,
2018-02-01T13:36:21.575Z,,,54,,,36.6,
2018-02-01T13:36:31.586Z,,,54,,,34.8,
2018-02-01T13:36:41.595Z,,45.3,54,,,33.2,
2018-02-01T13:36:51.674Z,,,54,,,31.6,
2018-02-01T13:37:01.628Z,,,54,,,30.2,
2018-02-01T13:37:11.597Z,,,54,,,28.7,
2018-02-01T13:37:21.574Z,,,54,,,27.7,
2018-02-01T13:37:31.581Z,,,54,,,26.5,
2018-02-01T13:37:41.621Z,,,54,,,25.5,
2018-02-01T13:37:51.702Z,,,54,,,24.8,
2018-02-01T13:38:01.618Z,,,54,,,24.2,
2018-02-01T13:38:11.613Z,,,54,,,23.6,
2018-02-01T13:38:21.622Z,,,54,,,23.1,
2018-02-01T13:38:31.629Z,,,54,,,22.6,
2018-02-01T13:38:41.590Z,,,54,,,22.2,
2018-02-01T13:38:51.848Z,,,54,,,21.9,
2018-02-01T13:39:01.678Z,,,54,,,21.5,
2018-02-01T13:39:11.796Z,,,54,,,21.1,
2018-02-01T13:39:21.619Z,,,54,,,20.6,
2018-02-01T13:39:31.599Z,,,54,,,20.4,
2018-02-01T13:39:41.594Z,,,54,,,20.1,
2018-02-01T13:39:51.774Z,,45.2,54,,,19.8,
2018-02-01T13:40:01.618Z,,,54,,,19.6,
2018-02-01T13:40:11.706Z,,,54,,,19.3,
2018-02-01T13:40:21.680Z,,,54,,,19.2,
2018-02-01T13:40:31.637Z,,,54,,,18.9,
2018-02-01T13:40:41.591Z,,45.1,54,,,18.6,
2018-02-01T13:40:51.716Z,,,54,,,18.5,
2018-02-01T13:41:01.665Z,,,54,,,18.4,
2018-02-01T13:41:11.578Z,,,54,,,18.4,
2018-02-01T13:41:21.578Z,,45,54,,,18.2,
2018-02-01T13:41:31.649Z,,,54,,,18.1,
2018-02-01T13:41:41.600Z,,,54,,,17.9,
2018-02-01T13:41:51.735Z,,,54,,,17.8,
2018-02-01T13:42:01.656Z,,,54,,,17.8,
2018-02-01T13:42:11.643Z,,44.9,54,,,17.7,
2018-02-01T13:42:21.591Z,,44.9,54,,,17.5,
2018-02-01T13:42:31.582Z,,,54,,,17.5,
2018-02-01T13:42:41.590Z,,,54,,,17.4,
2018-02-01T13:42:51.719Z,,44.8,54,,,17.4,
2018-02-01T13:43:01.798Z,,,54,,,17.4,
2018-02-01T13:43:11.591Z,,,54,,,17.3,
2018-02-01T13:43:21.590Z,,,54,,,17.3,
2018-02-01T13:43:31.594Z,,,54,,,17.1,
2018-02-01T13:43:41.583Z,,44.7,54,,,17,
2018-02-01T13:43:51.693Z,,,54,,,17,
2018-02-01T13:44:01.605Z,,,54,,,17,
2018-02-01T13:44:11.595Z,,,54,,,16.8,
2018-02-01T13:44:21.586Z,,44.6,54,,,16.7,
2018-02-01T13:44:31.587Z,,,54,,,16.7,
2018-02-01T13:44:41.602Z,,,54,,,16.7,
2018-02-01T13:44:51.697Z,,,54,,,16.5,
2018-02-01T13:45:01.595Z,,,54,,,16.5,
2018-02-01T13:45:11.602Z,,44.5,54,,,16.4,
2018-02-01T13:45:21.647Z,,,54,,,16.2,
