Time,HwActive,PrimT,ActPow,ChActive,HwTSet,PrimTSet,HwTOutlet
2017-12-26T11:38:23.132Z,,39.5,,,54,,30.2
2017-12-26T11:38:33.141Z,,39.6,,,54,,30.3
2017-12-26T11:38:43.137Z,,39.7,,,54,,30.4
2017-12-26T11:38:53.143Z,0,38.6,0,1,54,,30.6
2017-12-26T11:39:03.155Z,,36.7,,,54,,30.7
2017-12-26T11:39:13.142Z,,35.9,,,54,,30.7
2017-12-26T11:39:23.142Z,,34.9,,,54,,30.8
2017-12-26T11:39:33.142Z,,34.4,,,54,,30.8
2017-12-26T11:39:43.138Z,,33.9,,,54,,30.8
2017-12-26T11:39:53.141Z,,33.5,,,54,,30.8
2017-12-26T11:40:03.133Z,,32.9,,,54,,30.8
2017-12-26T11:40:13.137Z,,32.8,,,54,,30.8
2017-12-26T11:40:23.160Z,,32.5,,,54,,30.7
2017-12-26T11:40:33.158Z,,32.3,,,54,,30.7
2017-12-26T11:40:43.139Z,,32.1,,,54,,30.7
2017-12-26T11:40:53.137Z,,31.9,,,54,,30.6
2017-12-26T11:41:03.132Z,,31.8,,,54,,30.6
2017-12-26T11:41:13.138Z,,31.6,,,54,,30.4
2017-12-26T11:41:23.138Z,,31.5,,,54,,30.4
2017-12-26T11:41:33.136Z,,31.4,,,54,,30.3
2017-12-26T11:41:43.138Z,,31.3,,,54,,30.3
2017-12-26T11:41:53.139Z,,31.2,,,54,,30.2
2017-12-26T11:42:03.139Z,,31.3,,,54,,30.2
2017-12-26T11:42:13.135Z,,31.2,,,54,,30.1
2017-12-26T11:42:23.140Z,,,,,54,,30.1
2017-12-26T11:42:33.144Z,,,,,54,,30
2017-12-26T11:42:43.140Z,,,,,54,,30
2017-12-26T11:42:53.137Z,,,,,54,,30
2017-12-26T11:43:03.140Z,,,,,54,,29.8
2017-12-26T11:43:13.134Z,,,,,54,,29.8
2017-12-26T11:43:23.145Z,0,33.3,43,1,54,,29.8
2017-12-26T11:43:33.156Z,,38,31,,54,,29.8
2017-12-26T11:43:43.136Z,,36.9,29,,54,,29.8
2017-12-26T11:43:53.140Z,,37.1,,,54,,29.7
2017-12-26T11:44:03.140Z,,38,,,54,,29.7
2017-12-26T11:44:13.142Z,,38.2,,,54,,29.7
2017-12-26T11:44:23.141Z,,38.7,,,54,,29.7
2017-12-26T11:44:33.139Z,,39.1,,,54,,29.8
2017-12-26T11:44:43.141Z,,39.4,,,54,,29.8
2017-12-26T11:44:53.141Z,,39.6,,,54,,30
2017-12-26T11:45:03.184Z,,39.8,,,54,,30.1
2017-12-26T11:45:13.260Z,,40,29,,54,,30.2
2017-12-26T11:45:23.279Z,,40.1,,,54,,30.3
2017-12-26T11:45:33.310Z,,40.2,,,54,,30.3
2017-12-26T11:45:43.314Z,,40.3,30,,54,,30.6
2017-12-26T11:45:53.147Z,,,,,54,,30.7
2017-12-26T11:46:03.136Z,0,39.7,0,1,54,,30.7
2017-12-26T11:46:13.138Z,,37.9,,,54,,30.8
2017-12-26T11:46:23.136Z,,36.9,,,54,,30.9
2017-12-26T11:46:33.137Z,,36.3,,,54,,30.9
2017-12-26T11:46:43.138Z,,35.6,,,54,,30.9
2017-12-26T11:46:53.135Z,,34.9,,,54,,31
2017-12-26T11:47:03.153Z,,34.6,,,54,,31
2017-12-26T11:47:13.139Z,,34.2,,,54,,31
2017-12-26T11:47:23.141Z,,33.9,,,54,,31
2017-12-26T11:47:33.145Z,,33.6,,,54,,31
2017-12-26T11:47:43.144Z,,33.4,,,54,,30.9
2017-12-26T11:47:53.143Z,,33.2,,,54,,30.9
2017-12-26T11:48:03.144Z,,32.9,,,54,,30.9
2017-12-26T11:48:13.145Z,,32.7,,,54,,30.8
2017-12-26T11:48:23.145Z,,32.6,,,54,,30.8
2017-12-26T11:48:33.146Z,,32.4,,,54,,30.8
2017-12-26T11:48:43.140Z,,32.3,,,54,,30.7
2017-12-26T11:48:53.154Z,,32.2,,,54,,30.7
2017-12-26T11:49:03.147Z,,32.1,,,54,,30.6
2017-12-26T11:49:13.149Z,,,,,54,,30.6
2017-12-26T11:49:23.146Z,,,,,54,,30.6
2017-12-26T11:49:33.147Z,,,,,54,,30.4
2017-12-26T11:49:43.144Z,,,,,54,,30.4
2017-12-26T11:49:53.141Z,,,,,54,,30.3
2017-12-26T11:50:03.151Z,,32,,,54,,30.3
2017-12-26T11:50:13.145Z,,32.1,,,54,,30.3
2017-12-26T11:50:23.140Z,,,,,54,,30.3
2017-12-26T11:50:33.149Z,,32,,,54,,30.3
2017-12-26T11:50:43.143Z,,,,,54,,30.2
2017-12-26T11:50:53.138Z,,,,,54,,30.2
2017-12-26T11:51:03.139Z,,,,,54,,30.2
2017-12-26T11:51:13.141Z,,,,,54,,30.2
2017-12-26T11:51:23.139Z,,,,,54,,30.2
2017-12-26T11:51:33.145Z,,32.1,,,54,,30.1
2017-12-26T11:51:43.139Z,,32,,,54,,30.1
2017-12-26T11:51:53.138Z,,32.1,,,54,,30.1
2017-12-26T11:52:03.139Z,,,,,54,,30
2017-12-26T11:52:13.148Z,,,,,54,,30
2017-12-26T11:52:23.139Z,,,,,54,,30
2017-12-26T11:52:33.144Z,,,,,54,,29.8
2017-12-26T11:52:43.139Z,,,,,54,,29.8
2017-12-26T11:52:53.138Z,,,,,54,,29.8
2017-12-26T11:53:03.154Z,,32.2,,,54,,29.7
2017-12-26T11:53:13.140Z,,,,,54,,29.7
2017-12-26T11:53:23.145Z,,,,,54,,29.7
2017-12-26T11:53:33.148Z,,,,,54,,29.6
2017-12-26T11:53:43.141Z,,,,,54,,29.6
2017-12-26T11:53:53.146Z,,32.3,,,54,,29.5
2017-12-26T11:54:03.142Z,,,,,54,,29.5
2017-12-26T11:54:13.142Z,,,,,54,,29.5
2017-12-26T11:54:23.144Z,,,,,54,,29.3
2017-12-26T11:54:33.140Z,,32.4,,,54,,29.3
2017-12-26T11:54:43.146Z,,,,,54,,29.2
2017-12-26T11:54:53.141Z,,,,,54,,29.2
2017-12-26T11:55:03.142Z,,,,,54,,29.1
2017-12-26T11:55:13.142Z,,,,,54,,29.1
2017-12-26T11:55:23.153Z,,,,,54,,29
2017-12-26T11:55:33.146Z,,,,,54,,29
2017-12-26T11:55:43.143Z,,32.5,,,54,,28.9
2017-12-26T11:55:53.143Z,,32.4,,,54,,28.9
2017-12-26T11:56:03.141Z,,32.5,,,54,,28.9
2017-12-26T11:56:13.144Z,,,,,54,,28.7
2017-12-26T11:56:23.144Z,,,,,54,,28.7
2017-12-26T11:56:33.151Z,,,,,54,,28.6
2017-12-26T11:56:43.144Z,,,,,54,,28.6
2017-12-26T11:56:53.143Z,,,,,54,,28.5
2017-12-26T11:57:03.145Z,,,,,54,,28.5
2017-12-26T11:57:13.143Z,,,,,54,,28.4
2017-12-26T11:57:23.141Z,,,,,54,,28.4
2017-12-26T11:57:33.145Z,,,,,54,,28.3
2017-12-26T11:57:43.148Z,,,,,54,,28.3
2017-12-26T11:57:53.143Z,,,,,54,,28.3
2017-12-26T11:58:03.146Z,,,,,54,,28.1
2017-12-26T11:58:13.145Z,,32.4,,,54,,28.1
2017-12-26T11:58:23.146Z,,32.5,,,54,,28
2017-12-26T11:58:33.147Z,,,,,54,,28
2017-12-26T11:58:43.142Z,,32.4,,,54,,27.9
2017-12-26T11:58:53.142Z,,,,,54,,27.9
2017-12-26T11:59:03.157Z,,,,,54,,27.9
2017-12-26T11:59:13.143Z,,,,,54,,27.8
2017-12-26T11:59:23.143Z,,,,,54,,27.8
2017-12-26T11:59:33.148Z,,,,,54,,27.7
2017-12-26T11:59:43.143Z,,,,,54,,27.7
2017-12-26T11:59:53.148Z,,,,,54,,27.7
2017-12-26T12:00:03.145Z,,,,,54,,27.5
2017-12-26T12:00:13.144Z,,,,,54,,27.5
2017-12-26T12:00:23.144Z,,,,,54,,27.4
2017-12-26T12:00:33.154Z,,32.3,,,54,,27.4
2017-12-26T12:00:43.145Z,,,,,54,,27.4
2017-12-26T12:00:53.143Z,,,,,54,,27.3
2017-12-26T12:01:03.152Z,,,,,54,,27.3
2017-12-26T12:01:13.146Z,,,,,54,,27.2
2017-12-26T12:01:23.147Z,,,,,54,,27.2
2017-12-26T12:01:33.167Z,,,,,54,,27.2
2017-12-26T12:01:43.148Z,,,,,54,,27.1
2017-12-26T12:01:53.149Z,,,,,54,,27.1
2017-12-26T12:02:03.146Z,,,,,54,,27.1
2017-12-26T12:02:13.155Z,,,,,54,,26.9
2017-12-26T12:02:23.153Z,,32.2,,,54,,26.9
2017-12-26T12:02:33.144Z,,,,,54,,26.9
2017-12-26T12:02:43.147Z,,,,,54,,26.8
2017-12-26T12:02:53.151Z,,,,,54,,26.8
2017-12-26T12:03:03.146Z,,,,,54,,26.8
2017-12-26T12:03:13.144Z,,,,,54,,26.7
2017-12-26T12:03:23.152Z,,,,,54,,26.7
2017-12-26T12:03:33.148Z,,,,,54,,26.7
2017-12-26T12:03:43.148Z,,,,,54,,26.6
2017-12-26T12:03:53.151Z,,,,,54,,26.6
2017-12-26T12:04:03.149Z,,32.1,,,54,,26.6
2017-12-26T12:04:13.152Z,,,,,54,,26.5
2017-12-26T12:04:23.151Z,,,,,54,,26.5
2017-12-26T12:04:33.151Z,,,,,54,,26.5
2017-12-26T12:04:43.151Z,,,,,54,,26.5
2017-12-26T12:04:53.146Z,,,,,54,,26.3
2017-12-26T12:05:03.153Z,,,,,54,,26.3
2017-12-26T12:05:13.153Z,,,,,54,,26.3
2017-12-26T12:05:23.149Z,,,,,54,,26.2
2017-12-26T12:05:33.155Z,,,,,54,,26.2
2017-12-26T12:05:43.150Z,,,,,54,,26.2
2017-12-26T12:05:53.146Z,,,,,54,,26.2
2017-12-26T12:06:03.147Z,,32,,,54,,26.1
2017-12-26T12:06:13.145Z,,,,,54,,26.1
2017-12-26T12:06:23.147Z,,,,,54,,26.1
2017-12-26T12:06:33.149Z,,,,,54,,26.1
2017-12-26T12:06:43.150Z,,,,,54,,26
2017-12-26T12:06:53.148Z,,,,,54,,26
2017-12-26T12:07:03.152Z,,,,,54,,26
2017-12-26T12:07:13.153Z,,,,,54,,25.9
2017-12-26T12:07:23.152Z,,,,,54,,25.9
2017-12-26T12:07:33.152Z,,31.9,,,54,,25.9
2017-12-26T12:07:43.154Z,,32,,,54,,25.9
2017-12-26T12:07:53.152Z,,31.9,,,54,,25.9
2017-12-26T12:08:03.155Z,,31.9,,,54,,25.7
2017-12-26T12:08:13.149Z,,,,,54,,25.7
2017-12-26T12:08:23.157Z,,,,,54,,25.7
2017-12-26T12:08:33.160Z,,,,,54,,25.7
2017-12-26T12:08:43.158Z,0,34.4,42,1,54,,25.6
2017-12-26T12:08:53.158Z,,37.4,33,,54,,25.6
2017-12-26T12:09:03.158Z,,35.8,29,,54,,25.6
2017-12-26T12:09:13.150Z,,35.5,,,54,,25.6
2017-12-26T12:09:23.150Z,,36.2,,,54,,25.6
2017-12-26T12:09:33.151Z,,,,,54,,25.6
2017-12-26T12:09:43.150Z,,36.3,,,54,,25.6
2017-12-26T12:09:53.149Z,,,,,54,,25.7
2017-12-26T12:10:03.149Z,,36.4,,,54,,25.9
2017-12-26T12:10:13.162Z,,,,,54,,26
2017-12-26T12:10:23.148Z,,36.5,,,54,,26.2
2017-12-26T12:10:33.156Z,,36.6,,,54,,26.3
2017-12-26T12:10:43.150Z,,36.7,,,54,,26.5
2017-12-26T12:10:53.150Z,,36.8,30,,54,,26.7
2017-12-26T12:11:03.149Z,,36.9,29,,54,,26.8
2017-12-26T12:11:13.154Z,,36.8,30,,54,,26.9
2017-12-26T12:11:23.150Z,,,29,,54,,27.1
2017-12-26T12:11:33.157Z,,36.9,,,54,,27.2
2017-12-26T12:11:43.151Z,,36.9,30,,54,,27.2
2017-12-26T12:11:53.151Z,,37.1,29,,54,,27.3
2017-12-26T12:12:03.149Z,,37.2,,,54,,27.4
2017-12-26T12:12:13.152Z,,37.3,,,54,,27.4
2017-12-26T12:12:23.151Z,,37.5,,,54,,27.4
2017-12-26T12:12:33.152Z,,37.7,,,54,,27.5
2017-12-26T12:12:43.152Z,,37.8,,,54,,27.7
2017-12-26T12:12:53.155Z,,37.9,,,54,,27.7
2017-12-26T12:13:03.155Z,,38,,,54,,27.7
2017-12-26T12:13:13.152Z,,38.2,,,54,,27.8
2017-12-26T12:13:23.151Z,,38.3,,,54,,27.8
2017-12-26T12:13:33.157Z,,38.5,,,54,,27.9
2017-12-26T12:13:43.153Z,,38.6,,,54,,27.9
2017-12-26T12:13:53.161Z,,38.7,,,54,,28
2017-12-26T12:14:03.158Z,,38.9,,,54,,28
2017-12-26T12:14:13.152Z,,39.1,,,54,,28.1
2017-12-26T12:14:23.154Z,,39.2,,,54,,28.3
2017-12-26T12:14:33.153Z,,39.4,30,,54,,28.3
2017-12-26T12:14:43.150Z,,39.5,29,,54,,28.4
2017-12-26T12:14:53.156Z,,39.6,,,54,,28.5
2017-12-26T12:15:03.154Z,,39.8,,,54,,28.6
2017-12-26T12:15:13.154Z,,39.9,,,54,,28.7
2017-12-26T12:15:23.154Z,,40,,,54,,28.7
2017-12-26T12:15:33.158Z,,40.1,,,54,,28.9
2017-12-26T12:15:43.155Z,,40.3,30,,54,,29
2017-12-26T12:15:53.153Z,,40.4,29,,54,,29.1
2017-12-26T12:16:03.153Z,,40.5,,,54,,29.2
2017-12-26T12:16:13.155Z,,40.7,30,,54,,29.3
2017-12-26T12:16:23.152Z,,40.8,29,,54,,29.5
2017-12-26T12:16:33.157Z,,41,,,54,,29.6
2017-12-26T12:16:43.156Z,,41.1,,,54,,29.7
2017-12-26T12:16:53.161Z,,41.2,,,54,,29.8
2017-12-26T12:17:03.155Z,,41.3,,,54,,30
2017-12-26T12:17:13.153Z,0,41.4,29,1,54,61,30.1
2017-12-26T12:17:23.153Z,,41.5,,,54,,30.2
2017-12-26T12:17:33.160Z,0,41.7,0,1,54,,30.3
2017-12-26T12:17:43.155Z,,39.8,,,54,,30.4
2017-12-26T12:17:53.156Z,,38.4,,,54,,30.6
2017-12-26T12:18:03.156Z,,37.8,,,54,,30.6
2017-12-26T12:18:13.161Z,,36.9,,,54,,30.7
2017-12-26T12:18:23.158Z,,36.6,,,54,,30.8
2017-12-26T12:18:33.153Z,,36.1,,,54,,30.8
2017-12-26T12:18:43.158Z,,35.8,,,54,,30.9
2017-12-26T12:18:53.159Z,,35.4,,,54,,30.9
2017-12-26T12:19:03.161Z,,35.2,,,54,,31
2017-12-26T12:19:13.156Z,,34.8,,,54,,31
2017-12-26T12:19:23.162Z,,34.6,,,54,,31
2017-12-26T12:19:33.163Z,,34.3,,,54,,31
2017-12-26T12:19:43.157Z,,34.2,,,54,,31
2017-12-26T12:19:53.156Z,,34,,,54,,31
2017-12-26T12:20:03.159Z,,33.8,,,54,,31
2017-12-26T12:20:13.157Z,,33.7,,,54,,31
2017-12-26T12:20:23.158Z,,33.5,,,54,,31
2017-12-26T12:20:33.159Z,,33.4,,,54,,31
2017-12-26T12:20:43.156Z,,,,,54,,31
2017-12-26T12:20:53.163Z,,,,,54,,31
2017-12-26T12:21:03.160Z,,,,,54,,31
2017-12-26T12:21:13.157Z,,,,,54,,30.9
2017-12-26T12:21:23.164Z,,,,,54,,30.9
2017-12-26T12:21:33.169Z,,,,,54,,30.9
2017-12-26T12:21:43.161Z,,33.3,,,54,,31
2017-12-26T12:21:53.157Z,,,,,54,,30.9
2017-12-26T12:22:03.158Z,,,,,54,,30.9
2017-12-26T12:22:13.156Z,,,,,54,,31
2017-12-26T12:22:23.158Z,,,,,54,,30.9
2017-12-26T12:22:33.160Z,,,,,54,,30.9
2017-12-26T12:22:43.158Z,,,,,54,,30.9
2017-12-26T12:22:53.159Z,,,,,54,,30.9
2017-12-26T12:23:03.158Z,,,,,54,,30.8
2017-12-26T12:23:13.159Z,,33.4,,,54,,30.8
2017-12-26T12:23:23.159Z,,,,,54,,30.8
2017-12-26T12:23:33.165Z,,,,,54,,30.8
2017-12-26T12:23:43.161Z,,,,,54,,30.7
2017-12-26T12:23:53.161Z,,,,,54,,30.7
2017-12-26T12:24:03.159Z,,,,,54,,30.7
2017-12-26T12:24:13.163Z,,33.5,,,54,,30.6
2017-12-26T12:24:23.164Z,,,,,54,,30.6
2017-12-26T12:24:33.169Z,,,,,54,,30.6
2017-12-26T12:24:43.159Z,,33.6,,,54,,30.4
2017-12-26T12:24:53.167Z,,,,,54,,30.4
2017-12-26T12:25:03.165Z,,,,,54,,30.3
2017-12-26T12:25:13.162Z,,,,,54,,30.3
2017-12-26T12:25:23.158Z,0,33.7,,0,54,5,30.2
2017-12-26T12:25:33.162Z,,,,,54,,30.2
2017-12-26T12:25:43.158Z,,,,,54,,30.1
2017-12-26T12:25:53.160Z,,33.8,,,54,,30.1
2017-12-26T12:26:03.160Z,,,,,54,,30
2017-12-26T12:26:13.157Z,,,,,54,,30
2017-12-26T12:26:23.164Z,,,,,54,,29.8
2017-12-26T12:26:33.162Z,,,,,54,,29.8
2017-12-26T12:26:43.164Z,,,,,54,,29.7
2017-12-26T12:26:53.164Z,0,,,1,54,61,29.7
2017-12-26T12:27:03.164Z,,33.9,,,54,,29.6
2017-12-26T12:27:13.162Z,,,,,54,,29.6
2017-12-26T12:27:23.161Z,,,,,54,,29.5
2017-12-26T12:27:33.166Z,,,,,54,,29.5
2017-12-26T12:27:43.163Z,,,,,54,,29.5
2017-12-26T12:27:53.162Z,,,,,54,,29.3
2017-12-26T12:28:03.162Z,,,,,54,,29.2
2017-12-26T12:28:13.161Z,,,,,54,,29.2
2017-12-26T12:28:23.160Z,,,,,54,,29.1
2017-12-26T12:28:33.163Z,,,,,54,,29.1
2017-12-26T12:28:43.159Z,,,,,54,,29
2017-12-26T12:28:53.164Z,,,,,54,,29
2017-12-26T12:29:03.159Z,,,,,54,,29
2017-12-26T12:29:13.159Z,,33.8,,,54,,28.9
2017-12-26T12:29:23.165Z,,,,,54,,28.7
2017-12-26T12:29:33.166Z,,,,,54,,28.7
2017-12-26T12:29:43.160Z,,,,,54,,28.6
2017-12-26T12:29:53.165Z,,,,,54,,28.6
2017-12-26T12:30:03.164Z,,,,,54,,28.5
2017-12-26T12:30:13.165Z,,,,,54,,28.5
2017-12-26T12:30:23.166Z,,,,,54,,28.5
2017-12-26T12:30:33.165Z,,,,,54,,28.4
2017-12-26T12:30:43.161Z,,,,,54,,28.4
2017-12-26T12:30:53.161Z,,33.7,,,54,,28.3
2017-12-26T12:31:03.160Z,,,,,54,,28.3
2017-12-26T12:31:13.162Z,,,,,54,,28.1
2017-12-26T12:31:23.160Z,,,,,54,,28.1
2017-12-26T12:31:33.177Z,,,,,54,,28.1
2017-12-26T12:31:43.163Z,,,,,54,,28
2017-12-26T12:31:53.161Z,,,,,54,,28
2017-12-26T12:32:03.163Z,,,,,54,,27.9
2017-12-26T12:32:13.163Z,,,,,54,,27.9
2017-12-26T12:32:23.168Z,,33.6,,,54,,27.9
2017-12-26T12:32:33.170Z,,,,,54,,27.8
2017-12-26T12:32:43.164Z,,,,,54,,27.8
2017-12-26T12:32:53.164Z,,,,,54,,27.8
2017-12-26T12:33:03.164Z,,,,,54,,27.7
2017-12-26T12:33:13.164Z,,,,,54,,27.7
2017-12-26T12:33:23.163Z,,,,,54,,27.5
2017-12-26T12:33:33.164Z,,,,,54,,27.5
2017-12-26T12:33:43.165Z,,33.5,,,54,,27.5
2017-12-26T12:33:53.169Z,,,,,54,,27.4
2017-12-26T12:34:03.165Z,,,,,54,,27.4
2017-12-26T12:34:13.169Z,,,,,54,,27.4
2017-12-26T12:34:23.164Z,,,,,54,,27.3
2017-12-26T12:34:33.167Z,,,,,54,,27.3
2017-12-26T12:34:43.164Z,,,,,54,,27.3
2017-12-26T12:34:53.169Z,,,,,54,,27.2
2017-12-26T12:35:03.165Z,,33.4,,,54,,27.2
2017-12-26T12:35:13.166Z,,33.5,,,54,,27.2
2017-12-26T12:35:23.166Z,,33.4,,,54,,27.1
2017-12-26T12:35:33.167Z,,,,,54,,27.1
2017-12-26T12:35:43.163Z,,,,,54,,27.1
2017-12-26T12:35:53.167Z,,,,,54,,26.9
2017-12-26T12:36:03.167Z,,,,,54,,26.9
2017-12-26T12:36:13.167Z,,,,,54,,26.9
2017-12-26T12:36:23.170Z,,,,,54,,26.8
2017-12-26T12:36:33.180Z,,,,,54,,26.8
2017-12-26T12:36:43.176Z,,33.3,,,54,,26.8
2017-12-26T12:36:53.168Z,,,,,54,,26.8
2017-12-26T12:37:03.164Z,,,,,54,,26.7
2017-12-26T12:37:13.165Z,,,,,54,,26.7
2017-12-26T12:37:23.185Z,,,,,54,,26.7
2017-12-26T12:37:33.179Z,,,,,54,,26.7
2017-12-26T12:37:43.167Z,,,,,54,,26.6
2017-12-26T12:37:53.165Z,,,,,54,,26.6
2017-12-26T12:38:03.176Z,,,,,54,,26.6
2017-12-26T12:38:13.182Z,,33.2,,,54,,26.6
2017-12-26T12:38:23.176Z,,,,,54,,26.5
2017-12-26T12:38:33.179Z,,,,,54,,26.5
2017-12-26T12:38:43.175Z,,,,,54,,26.5
2017-12-26T12:38:53.176Z,,,,,54,,26.5
2017-12-26T12:39:03.166Z,,,,,54,,26.3
2017-12-26T12:39:13.165Z,,,,,54,,26.3
2017-12-26T12:39:23.165Z,,,,,54,,26.3
2017-12-26T12:39:33.176Z,,,,,54,,26.2
2017-12-26T12:39:43.175Z,,,,,54,,26.2
2017-12-26T12:39:53.176Z,,,,,54,,26.2
2017-12-26T12:40:03.166Z,,,,,54,,26.2
2017-12-26T12:40:13.175Z,,33.1,,,54,,26.1
2017-12-26T12:40:23.175Z,,,,,54,,26.1
2017-12-26T12:40:33.165Z,,,,,54,,26.1
2017-12-26T12:40:43.175Z,,,,,54,,26.1
2017-12-26T12:40:53.176Z,,,,,54,,26.1
2017-12-26T12:41:03.175Z,,,,,54,,26
2017-12-26T12:41:13.175Z,,,,,54,,26
2017-12-26T12:41:23.175Z,,,,,54,,26
2017-12-26T12:41:33.175Z,,,,,54,,26
2017-12-26T12:41:43.179Z,,,,,54,,25.9
2017-12-26T12:41:53.175Z,,,,,54,,25.9
2017-12-26T12:42:03.175Z,0,35.5,42,1,54,,25.9
2017-12-26T12:42:13.175Z,,38.3,33,,54,,25.9
2017-12-26T12:42:23.175Z,,35.8,30,,54,,25.9
2017-12-26T12:42:33.176Z,,36.2,29,,54,,25.9
2017-12-26T12:42:43.175Z,,36.7,,,54,,25.9
2017-12-26T12:42:53.174Z,,36.6,,,54,,25.9
2017-12-26T12:43:03.183Z,,36.7,,,54,,25.9
2017-12-26T12:43:13.174Z,,36.6,,,54,,26
2017-12-26T12:43:23.175Z,,,,,54,,26.1
2017-12-26T12:43:33.178Z,,,,,54,,26.2
2017-12-26T12:43:43.174Z,,36.7,,,54,,26.5
2017-12-26T12:43:53.174Z,,,,,54,,26.6
2017-12-26T12:44:03.174Z,,36.8,,,54,,26.8
2017-12-26T12:44:13.174Z,,36.9,,,54,,26.9
2017-12-26T12:44:23.174Z,,,,,54,,27.1
2017-12-26T12:44:33.174Z,,,,,54,,27.3
2017-12-26T12:44:43.174Z,,37.1,,,54,,27.4
2017-12-26T12:44:53.175Z,,,,,54,,27.4
2017-12-26T12:45:03.176Z,,37.3,,,54,,27.5
2017-12-26T12:45:13.177Z,,37.4,,,54,,27.7
2017-12-26T12:45:23.179Z,,37.5,,,54,,27.7
2017-12-26T12:45:33.174Z,,37.7,,,54,,27.8
2017-12-26T12:45:43.174Z,,37.8,,,54,,27.8
2017-12-26T12:45:53.173Z,,38,,,54,,27.9
2017-12-26T12:46:03.177Z,,38.1,30,,54,,27.9
2017-12-26T12:46:13.178Z,,38.2,29,,54,,28
2017-12-26T12:46:23.173Z,,38.3,,,54,,28
2017-12-26T12:46:33.174Z,,38.4,,,54,,28.1
2017-12-26T12:46:43.174Z,,38.6,,,54,,28.1
2017-12-26T12:46:53.174Z,,38.7,,,54,,28.1
2017-12-26T12:47:03.174Z,,38.9,30,,54,,28.3
2017-12-26T12:47:13.173Z,,39.1,29,,54,,28.4
2017-12-26T12:47:23.180Z,,39.3,,,54,,28.4
2017-12-26T12:47:33.180Z,,39.4,,,54,,28.5
2017-12-26T12:47:43.173Z,,39.5,,,54,,28.5
2017-12-26T12:47:53.178Z,,39.6,,,54,,28.6
2017-12-26T12:48:03.173Z,,39.8,,,54,,28.7
2017-12-26T12:48:13.179Z,,,,,54,,28.9
2017-12-26T12:48:23.179Z,,40,,,54,,29
2017-12-26T12:48:33.177Z,,40.1,,,54,,29
2017-12-26T12:48:43.181Z,0,38.7,0,1,54,,29.1
2017-12-26T12:48:53.173Z,,36.9,,,54,,29.2
2017-12-26T12:49:03.173Z,,36.2,,,54,,29.3
2017-12-26T12:49:13.175Z,,35.7,,,54,,29.3
2017-12-26T12:49:23.174Z,,35.1,,,54,,29.5
2017-12-26T12:49:33.180Z,,34.6,,,54,,29.6
2017-12-26T12:49:43.196Z,,34.3,,,54,,29.6
2017-12-26T12:49:53.183Z,,33.9,,,54,,29.6
2017-12-26T12:50:03.199Z,,33.7,,,54,,29.7
2017-12-26T12:50:13.185Z,,33.4,,,54,,29.7
2017-12-26T12:50:23.173Z,,33.1,,,54,,29.7
2017-12-26T12:50:33.181Z,,32.8,,,54,,29.7
2017-12-26T12:50:43.176Z,,32.7,,,54,,29.7
2017-12-26T12:50:53.172Z,,32.5,,,54,,29.7
2017-12-26T12:51:03.175Z,,32.4,,,54,,29.7
2017-12-26T12:51:13.172Z,,32.2,,,54,,29.7
2017-12-26T12:51:23.181Z,,32.1,,,54,,29.7
2017-12-26T12:51:33.179Z,,31.9,,,54,,29.7
2017-12-26T12:51:43.173Z,,,,,54,,29.6
2017-12-26T12:51:53.176Z,,,,,54,,29.6
2017-12-26T12:52:03.174Z,,,,,54,,29.6
2017-12-26T12:52:13.174Z,,,,,54,,29.6
2017-12-26T12:52:23.189Z,,,,,54,,29.6
2017-12-26T12:52:33.177Z,,,,,54,,29.6
2017-12-26T12:52:43.177Z,,,,,54,,29.6
2017-12-26T12:52:53.175Z,,,,,54,,29.6
2017-12-26T12:53:03.176Z,,,,,54,,29.6
2017-12-26T12:53:13.175Z,,,,,54,,29.6
2017-12-26T12:53:23.177Z,,,,,54,,29.6
2017-12-26T12:53:33.176Z,,,,,54,,29.6
2017-12-26T12:53:43.176Z,,,,,54,,29.5
2017-12-26T12:53:53.176Z,,,,,54,,29.5
2017-12-26T12:54:03.177Z,,,,,54,,29.5
2017-12-26T12:54:13.174Z,,,,,54,,29.5
2017-12-26T12:54:23.173Z,,,,,54,,29.5
2017-12-26T12:54:33.182Z,,,,,54,,29.3
2017-12-26T12:54:43.186Z,0,34.6,42,1,54,,29.3
2017-12-26T12:54:53.177Z,,38.4,31,,54,,29.2
2017-12-26T12:55:03.174Z,,37.5,29,,54,,29.2
2017-12-26T12:55:13.177Z,,,,,54,,29.2
2017-12-26T12:55:23.178Z,,38.3,,,54,,29.2
2017-12-26T12:55:33.179Z,,38.5,,,54,,29.2
2017-12-26T12:55:43.179Z,,38.9,,,54,,29.2
2017-12-26T12:55:53.174Z,,39.2,,,54,,29.3
2017-12-26T12:56:03.178Z,,39.5,,,54,,29.3
2017-12-26T12:56:13.176Z,,39.7,,,54,,29.5
2017-12-26T12:56:23.178Z,,39.9,,,54,,29.6
2017-12-26T12:56:33.175Z,,40,,,54,,29.7
2017-12-26T12:56:43.179Z,,40.1,30,,54,,29.8
2017-12-26T12:56:53.179Z,0,38.5,0,1,54,,29.8
2017-12-26T12:57:03.176Z,,36.7,,,54,,30
2017-12-26T12:57:13.175Z,,36.1,,,54,,30.1
2017-12-26T12:57:23.180Z,,35.4,,,54,,30.2
2017-12-26T12:57:33.180Z,,34.7,,,54,,30.2
