Time,ChActive,PrimT,ActPow,HwActive,HwTOutlet,PrimTSet,HwTSet
2018-02-11T13:47:46.878Z,,46.2,30,,22.4,,54
2018-02-11T13:47:56.912Z,,46.3,29,,22.6,,54
2018-02-11T13:48:06.841Z,,46.4,,,22.6,,54
2018-02-11T13:48:16.874Z,,46.6,,,22.7,,54
2018-02-11T13:48:26.835Z,,46.7,,,22.8,,54
2018-02-11T13:48:36.846Z,,46.8,,,22.6,,54
2018-02-11T13:48:46.876Z,,47,,,22.4,,54
2018-02-11T13:48:56.859Z,,47.1,,,22.2,,54
2018-02-11T13:49:06.924Z,,47.2,,,22.5,,54
2018-02-11T13:49:16.834Z,,47.3,,,22.7,,54
2018-02-11T13:49:26.889Z,,47.6,,,22.5,,54
2018-02-11T13:49:37.012Z,,47.7,,,22.5,,54
2018-02-11T13:49:46.842Z,,47.8,,,22.4,,54
2018-02-11T13:49:56.850Z,,48,0,,22.5,,54
2018-02-11T13:50:06.923Z,1,45.7,,0,22.6,,54
2018-02-11T13:50:16.843Z,,44.6,,,22.7,,54
2018-02-11T13:50:26.861Z,,43.8,,,22.1,,54
2018-02-11T13:50:36.844Z,,42.9,,,21.6,,54
2018-02-11T13:50:46.848Z,,42.2,,,21.5,,54
2018-02-11T13:50:56.884Z,,41.7,,,21.3,,54
2018-02-11T13:51:06.836Z,,41.2,,,21.1,,54
2018-02-11T13:51:16.847Z,,40.8,,,21.1,,54
2018-02-11T13:51:26.837Z,,40.4,,,20.8,,54
2018-02-11T13:51:36.835Z,,40.1,,,20.5,,54
2018-02-11T13:51:46.959Z,,39.8,,,20.4,,54
2018-02-11T13:51:56.841Z,,39.6,,,20.5,,54
2018-02-11T13:52:06.910Z,,39.3,,,20.2,,54
2018-02-11T13:52:17.086Z,,39.2,,,20,,54
2018-02-11T13:52:26.932Z,,38.9,,,19.7,,54
2018-02-11T13:52:41.953Z,,38.7,,,19.8,,54
2018-02-11T13:52:46.864Z,,38.5,,,19.6,,54
2018-02-11T13:52:56.845Z,,38.4,,,19.7,,54
2018-02-11T13:53:06.845Z,,38.3,,,19.7,,54
2018-02-11T13:53:16.847Z,,,,,19.3,,54
2018-02-11T13:53:36.863Z,,,,,19.2,,54
2018-02-11T13:53:46.868Z,,,,,19.3,,54
2018-02-11T13:53:57.178Z,,,,,19,,54
2018-02-11T13:54:06.948Z,,,,,18.8,,54
2018-02-11T13:54:16.878Z,,,,,18.5,,54
2018-02-11T13:54:26.931Z,,,,,18.2,,54
2018-02-11T13:54:36.849Z,,,,,17.9,,54
2018-02-11T13:54:46.841Z,,38.4,,,17.7,,54
2018-02-11T13:54:56.980Z,,,,,17.5,,54
2018-02-11T13:55:07.021Z,,38.5,,,17.3,,54
2018-02-11T13:55:16.878Z,,,,,17.1,,54
2018-02-11T13:55:27.103Z,,38.6,,,16.8,,54
2018-02-11T13:55:36.840Z,,,,,16.8,,54
2018-02-11T13:55:46.862Z,,38.7,,,16.7,,54
2018-02-11T13:55:56.930Z,,38.8,,,16.5,,54
2018-02-11T13:56:06.948Z,,,,,16.4,,54
2018-02-11T13:56:16.858Z,,,,,16.2,,54
2018-02-11T13:56:27.313Z,,38.9,,,16.1,,54
2018-02-11T13:56:36.920Z,,,,,16.1,,54
2018-02-11T13:56:46.840Z,,39.1,,,15.9,,54
2018-02-11T13:56:56.871Z,,,,,15.7,,54
2018-02-11T13:57:06.844Z,,,,,15.7,,54
2018-02-11T13:57:16.880Z,,,,,15.6,,54
2018-02-11T13:57:26.845Z,,,,,15.6,,54
2018-02-11T13:57:36.883Z,,,,,15.4,,54
2018-02-11T13:57:46.837Z,,,,,15.4,,54
2018-02-11T13:57:56.866Z,,,,,15.3,,54
2018-02-11T13:58:07.051Z,,,,,15.1,,54
2018-02-11T13:58:16.880Z,,,,,15.1,,54
2018-02-11T13:58:26.836Z,,,,,15.1,,54
2018-02-11T13:58:36.852Z,,,,,15,,54
2018-02-11T13:58:46.843Z,,,,,15,,54
2018-02-11T13:58:56.897Z,,,,,14.8,,54
2018-02-11T13:59:07.332Z,,,,,14.8,,54
2018-02-11T13:59:16.841Z,,,,,14.8,,54
2018-02-11T13:59:26.848Z,,,,,14.7,,54
2018-02-11T13:59:36.891Z,,,,,14.7,,54
2018-02-11T13:59:46.872Z,,,,,14.7,,54
2018-02-11T13:59:56.865Z,,,,,14.5,,54
2018-02-11T14:00:06.854Z,,,,,14.5,,54
2018-02-11T14:00:21.970Z,,38.9,,,14.5,,54
2018-02-11T14:00:26.935Z,,,,,14.5,,54
2018-02-11T14:00:36.839Z,,,,,14.3,,54
2018-02-11T14:00:46.901Z,,,,,14.3,,54
2018-02-11T14:00:56.844Z,,,,,14.3,,54
2018-02-11T14:01:06.842Z,,,,,14.3,,54
2018-02-11T14:01:16.849Z,,,,,14.2,,54
2018-02-11T14:01:26.949Z,,38.8,,,14.2,,54
2018-02-11T14:01:36.844Z,,,,,14.2,,54
2018-02-11T14:01:46.866Z,,,,,14.2,,54
2018-02-11T14:01:56.840Z,1,40.1,43,0,14.2,,54
2018-02-11T14:02:06.882Z,,43.4,35,,14.2,,54
2018-02-11T14:02:16.946Z,,42.7,29,,14.8,,54
2018-02-11T14:02:26.886Z,,42.3,,,16.1,,54
2018-02-11T14:02:36.848Z,,43.7,,,16.5,,54
2018-02-11T14:02:47.207Z,,,,,17,,54
2018-02-11T14:02:56.846Z,,43.8,,,17.4,,54
2018-02-11T14:03:06.850Z,,,,,17.9,,54
2018-02-11T14:03:16.845Z,,,,,18.5,,54
2018-02-11T14:03:26.864Z,,,,,19,,54
2018-02-11T14:03:36.858Z,,43.9,,,19.3,,54
2018-02-11T14:03:46.849Z,,44,,,19.4,,54
2018-02-11T14:03:56.841Z,,,30,,19.7,,54
2018-02-11T14:04:06.889Z,,44.2,29,,19.8,,54
2018-02-11T14:04:17.073Z,,,,,20,,54
2018-02-11T14:04:26.947Z,,44.3,,,20,,54
2018-02-11T14:04:36.935Z,,44.4,,,20.2,,54
2018-02-11T14:04:46.862Z,,44.5,,,20.2,,54
2018-02-11T14:04:56.962Z,,44.6,,,20.2,,54
2018-02-11T14:05:06.872Z,,44.7,,,20.2,,54
2018-02-11T14:05:16.852Z,,44.9,,,20.4,,54
2018-02-11T14:05:26.956Z,,45,,,20.5,,54
2018-02-11T14:05:36.842Z,,45.1,,,20.4,,54
2018-02-11T14:05:46.848Z,,45.3,30,,20.5,,54
2018-02-11T14:05:56.854Z,,45.4,29,,20.5,,54
2018-02-11T14:06:06.929Z,,45.6,,,20.5,,54
2018-02-11T14:06:16.843Z,,45.7,,,20.6,,54
2018-02-11T14:06:27.092Z,,45.8,,,20.8,,54
2018-02-11T14:06:36.847Z,,46,,,20.6,,54
2018-02-11T14:06:46.931Z,,46.1,,,20.9,,54
2018-02-11T14:06:57.018Z,,46.2,,,20.9,,54
2018-02-11T14:07:07.079Z,,46.4,,,20.9,,54
2018-02-11T14:07:16.863Z,,46.5,,,21.1,,54
2018-02-11T14:07:26.873Z,,46.6,,,21.1,,54
2018-02-11T14:07:36.906Z,,46.8,,,21.2,,54
2018-02-11T14:07:46.845Z,1,45.6,0,0,21.1,,54
2018-02-11T14:07:56.885Z,,43.8,,,21.2,,54
2018-02-11T14:08:06.887Z,,42.9,,,20.8,,54
2018-02-11T14:08:17.008Z,,41.9,,,20.5,,54
2018-02-11T14:08:26.847Z,,41.3,,,20.1,,54
2018-02-11T14:08:36.850Z,,40.8,,,20.2,,54
2018-02-11T14:08:46.955Z,,40.3,,,20.2,,54
2018-02-11T14:08:56.881Z,,39.9,,,20,,54
2018-02-11T14:09:06.848Z,,39.5,,,19.8,,54
2018-02-11T14:09:17.097Z,,39.2,,,19.7,,54
2018-02-11T14:09:26.863Z,,38.8,,,19.4,,54
2018-02-11T14:09:36.858Z,,38.6,,,19.7,,54
2018-02-11T14:09:46.866Z,,38.4,,,19.7,,54
2018-02-11T14:09:56.895Z,,38.2,,,19.6,,54
2018-02-11T14:10:06.850Z,,38,,,19.6,,54
2018-02-11T14:10:16.844Z,,37.9,,,19.4,,54
2018-02-11T14:10:26.857Z,,37.7,,,19.3,,54
2018-02-11T14:10:36.848Z,,37.5,,,19,,54
2018-02-11T14:10:46.919Z,,,,,19,,54
2018-02-11T14:10:56.929Z,,,,,18.8,,54
2018-02-11T14:11:07.016Z,,,,,19,,54
2018-02-11T14:11:16.937Z,,37.4,,,18.8,,54
2018-02-11T14:11:26.844Z,1,37.7,,0,18.8,,54
2018-02-11T14:11:36.876Z,,43.2,35,,18.6,,54
2018-02-11T14:11:46.858Z,,43.6,29,,18.6,,54
2018-02-11T14:11:56.861Z,,43,30,,18.8,,54
2018-02-11T14:12:06.850Z,,44.2,29,,19.7,,54
2018-02-11T14:12:17.210Z,,44.6,,,19.7,,54
2018-02-11T14:12:26.876Z,,45,,,19.8,,54
2018-02-11T14:12:36.856Z,,45.4,,,20.2,,54
2018-02-11T14:12:47.087Z,,45.7,,,20.5,,54
2018-02-11T14:12:57.854Z,,46,29,,20.6,,54
2018-02-11T14:13:07.095Z,,46.2,,,20.8,,54
2018-02-11T14:13:17.188Z,,46.4,30,,20.8,,54
2018-02-11T14:13:27.022Z,,46.6,29,,20.8,,54
2018-02-11T14:13:37.100Z,,46.7,,,20.6,,54
2018-02-11T14:13:46.940Z,,46.9,,,20.9,,54
2018-02-11T14:13:57.902Z,,47,,,21.2,,54
2018-02-11T14:14:07.009Z,,47.2,,,21.1,,54
2018-02-11T14:14:16.881Z,,47.3,,,20.9,,54
2018-02-11T14:14:26.945Z,,47.4,,,21.1,,54
2018-02-11T14:14:36.940Z,,47.6,,,21.1,,54
2018-02-11T14:14:47.077Z,,47.7,,,21.1,,54
2018-02-11T14:14:56.853Z,,47.8,,,21.2,,54
2018-02-11T14:15:06.863Z,,47.9,,,21.3,,54
2018-02-11T14:15:16.852Z,,48,,,21.6,,54
2018-02-11T14:15:27.009Z,,48.1,,,21.3,,54
2018-02-11T14:15:37.141Z,,48.2,,,21.7,,54
2018-02-11T14:15:46.997Z,,48.3,,,21.6,,54
2018-02-11T14:15:56.904Z,,48.4,,,22,,54
2018-02-11T14:16:06.864Z,,48.5,,,21.9,,54
2018-02-11T14:16:16.890Z,,48.6,,,21.9,,54
2018-02-11T14:16:26.881Z,,48.7,,,21.7,,54
2018-02-11T14:16:36.863Z,1,48.8,29,0,22.1,61,54
2018-02-11T14:16:46.864Z,,48.9,,,21.9,,54
2018-02-11T14:16:56.852Z,,49,,,21.7,,54
2018-02-11T14:17:06.885Z,,49.1,,,22.2,,54
2018-02-11T14:17:17.279Z,,,,,21.9,,54
2018-02-11T14:17:26.851Z,,49.2,,,21.9,,54
2018-02-11T14:17:36.880Z,,49.3,,,22.2,,54
2018-02-11T14:17:52.234Z,,49.4,,,22,,54
2018-02-11T14:17:56.858Z,,49.5,,,22.1,,54
2018-02-11T14:18:06.966Z,,49.6,,,22.2,,54
2018-02-11T14:18:16.967Z,,49.7,,,22.2,,54
2018-02-11T14:18:26.861Z,,49.8,,,22.5,,54
2018-02-11T14:18:36.859Z,,49.9,,,22.4,,54
2018-02-11T14:18:47.664Z,,50,,,22.6,,54
2018-02-11T14:18:57.005Z,,50.1,,,22.5,,54
2018-02-11T14:19:07.179Z,,50.2,,,22.8,,54
2018-02-11T14:19:16.863Z,,50.3,,,22.5,,54
2018-02-11T14:19:27.008Z,,50.4,,,22.8,,54
2018-02-11T14:19:37.224Z,,,,,23.1,,54
2018-02-11T14:19:47.027Z,,50.5,,,22.6,,54
2018-02-11T14:19:57.023Z,,50.6,,,22.8,,54
2018-02-11T14:20:06.898Z,,50.7,,,23.2,,54
2018-02-11T14:20:16.878Z,,50.9,,,23.1,,54
2018-02-11T14:20:26.919Z,,51,,,22.8,,54
2018-02-11T14:20:36.899Z,1,50.9,0,0,23,,54
2018-02-11T14:20:46.969Z,,48.4,,,22.6,,54
2018-02-11T14:20:56.957Z,,46.9,,,23,,54
2018-02-11T14:21:06.989Z,,46.4,,,22.1,,54
2018-02-11T14:21:16.863Z,,45.6,,,21.7,,54
2018-02-11T14:21:26.860Z,,44.9,,,21.3,,54
2018-02-11T14:21:36.861Z,,44.5,,,21.5,,54
2018-02-11T14:21:46.882Z,,43.9,,,21.6,,54
2018-02-11T14:21:56.868Z,,43.7,,,21.3,,54
2018-02-11T14:22:07.042Z,,43.3,,,21.2,,54
2018-02-11T14:22:17.074Z,,42.9,,,20.9,,54
2018-02-11T14:22:26.858Z,,42.7,,,20.9,,54
2018-02-11T14:22:36.852Z,,42.3,,,20.6,,54
2018-02-11T14:22:46.855Z,,42.1,,,20.5,,54
2018-02-11T14:22:56.865Z,,41.9,,,20.2,,54
2018-02-11T14:23:06.922Z,,41.7,,,20.4,,54
2018-02-11T14:23:16.853Z,,41.5,,,20.2,,54
2018-02-11T14:23:26.852Z,,41.3,,,20,,54
2018-02-11T14:23:36.968Z,,41.2,,,20,,54
2018-02-11T14:23:46.854Z,,41.2,,,19.8,,54
2018-02-11T14:23:56.892Z,,41.1,,,20,,54
2018-02-11T14:24:06.888Z,,,,,20.6,,54
2018-02-11T14:24:16.908Z,,,,,20.1,,54
2018-02-11T14:24:26.863Z,,,,,19.8,,54
2018-02-11T14:24:36.854Z,0,41,,2,20,0,54
2018-02-11T14:24:47.068Z,0,38.6,0,0,37.8,,54
2018-02-11T14:24:56.857Z,,39.3,,,37.6,,54
2018-02-11T14:25:06.859Z,,40,,,37.7,,54
2018-02-11T14:25:16.858Z,,40.2,,,38.1,,54
2018-02-11T14:25:26.934Z,,,,,38.4,,54
2018-02-11T14:25:36.927Z,,,,,38.6,,54
2018-02-11T14:25:46.861Z,1,40.1,,0,38.7,61,54
2018-02-11T14:25:56.894Z,,,,,38.8,,54
2018-02-11T14:26:07.356Z,,,,,38.8,,54
2018-02-11T14:26:16.863Z,,40,,,38.7,,54
2018-02-11T14:26:26.904Z,,39.9,,,38.2,,54
2018-02-11T14:26:36.964Z,,,,,37.4,,54
2018-02-11T14:26:46.866Z,,39.8,,,36.1,,54
2018-02-11T14:26:57.036Z,,,,,34.8,,54
2018-02-11T14:27:06.887Z,,39.7,,,33.3,,54
2018-02-11T14:27:16.996Z,,39.6,,,32.1,,54
2018-02-11T14:27:26.931Z,,,,,30.8,,54
2018-02-11T14:27:36.857Z,,39.5,,,29.6,,54
2018-02-11T14:27:47.013Z,,,,,28.5,,54
2018-02-11T14:27:56.876Z,,39.4,,,27.5,,54
2018-02-11T14:28:06.861Z,,,,,26.7,,54
2018-02-11T14:28:16.858Z,,39.3,,,26,,54
2018-02-11T14:28:27.116Z,,,,,25.3,,54
2018-02-11T14:28:36.934Z,,,,,24.8,,54
2018-02-11T14:28:46.856Z,,39.2,,,24.2,,54
2018-02-11T14:28:57.007Z,,,,,23.7,,54
2018-02-11T14:29:07.065Z,,39.1,,,23.2,,54
2018-02-11T14:29:16.862Z,1,42,40,0,22.8,,54
2018-02-11T14:29:27.060Z,,45.7,29,,22.5,,54
2018-02-11T14:29:36.868Z,,44.8,,,22.6,,54
2018-02-11T14:29:46.989Z,,45.1,30,,23.4,,54
2018-02-11T14:29:57.023Z,,46,30,,23.8,,54
2018-02-11T14:30:06.881Z,,,29,,23.9,,54
2018-02-11T14:30:16.967Z,,46.2,,,24.2,,54
2018-02-11T14:30:27.029Z,,46.3,,,24.4,,54
2018-02-11T14:30:36.859Z,,46.4,,,24.5,,54
2018-02-11T14:30:47.190Z,,46.6,,,24.7,,54
2018-02-11T14:30:56.885Z,,46.7,,,24.7,,54
2018-02-11T14:31:06.971Z,,46.8,30,,24.7,,54
2018-02-11T14:31:16.913Z,,47,29,,24.7,,54
2018-02-11T14:31:26.946Z,,47.1,,,24.7,,54
2018-02-11T14:31:36.870Z,,47.2,,,24.7,,54
2018-02-11T14:31:46.964Z,,47.3,,,24.5,,54
2018-02-11T14:31:56.862Z,,47.4,,,24.7,,54
2018-02-11T14:32:06.858Z,,47.6,,,24.7,,54
2018-02-11T14:32:17.009Z,,47.7,,,24.8,,54
2018-02-11T14:32:26.876Z,,47.8,,,24.7,,54
2018-02-11T14:32:36.910Z,,47.9,,,24.8,,54
2018-02-11T14:32:46.861Z,,48,,,24.8,,54
2018-02-11T14:32:56.972Z,,48.1,,,24.8,,54
2018-02-11T14:33:06.876Z,,48.2,,,24.7,,54
2018-02-11T14:33:16.904Z,,48.3,,,24.7,,54
2018-02-11T14:33:26.881Z,,48.4,,,24.8,,54
2018-02-11T14:33:36.882Z,,48.5,,,24.9,,54
2018-02-11T14:33:46.918Z,,48.6,,,24.9,,54
2018-02-11T14:33:56.937Z,,48.7,,,24.9,,54
2018-02-11T14:34:06.865Z,,48.8,,,25,,54
2018-02-11T14:34:16.965Z,,48.9,,,25.1,,54
2018-02-11T14:34:26.964Z,,49,,,25.1,,54
2018-02-11T14:34:37.168Z,,49.1,,,25.1,,54
2018-02-11T14:34:47.117Z,,49.2,,,25.3,,54
2018-02-11T14:34:56.858Z,,49.4,,,25.4,,54
2018-02-11T14:35:06.936Z,,49.5,,,25.5,,54
2018-02-11T14:35:16.906Z,,49.6,,,25.6,,54
2018-02-11T14:35:26.872Z,,49.7,,,25.6,,54
2018-02-11T14:35:36.885Z,,,,,25.7,,54
2018-02-11T14:35:46.984Z,,49.8,,,25.9,,54
2018-02-11T14:35:56.880Z,,50,,,26,,54
2018-02-11T14:36:06.876Z,,,,,26,,54
2018-02-11T14:36:17.064Z,,50.1,,,26.1,,54
2018-02-11T14:36:26.862Z,,50.2,,,26.2,,54
2018-02-11T14:36:42.197Z,,50.3,,,26.3,,54
2018-02-11T14:36:46.865Z,,50.4,,,26.5,,54
2018-02-11T14:36:56.868Z,,50.5,,,26.5,,54
2018-02-11T14:37:06.868Z,,50.6,,,26.6,,54
2018-02-11T14:37:16.867Z,,50.7,,,26.6,,54
2018-02-11T14:37:26.868Z,,50.9,,,26.6,,54
2018-02-11T14:37:36.992Z,,51,,,26.6,,54
2018-02-11T14:37:46.942Z,,51.1,,,26.6,,54
2018-02-11T14:37:56.918Z,,51.2,,,26.7,,54
2018-02-11T14:38:06.973Z,,,,,26.8,,54
2018-02-11T14:38:16.950Z,,51.3,,,26.8,,54
2018-02-11T14:38:26.884Z,,51.4,,,26.8,,54
2018-02-11T14:38:36.869Z,,,30,,26.8,,54
2018-02-11T14:38:46.876Z,,51.6,29,,26.8,,54
2018-02-11T14:38:56.900Z,,,,,27.1,,54
2018-02-11T14:39:06.867Z,,51.7,,,27.1,,54
2018-02-11T14:39:16.902Z,,51.8,,,27.2,,54
2018-02-11T14:39:26.938Z,,51.9,,,27.2,,54
2018-02-11T14:39:36.911Z,,52,,,27.2,,54
2018-02-11T14:39:46.880Z,,,0,,27.2,,54
2018-02-11T14:39:56.970Z,1,49.9,,0,27.3,,54
2018-02-11T14:40:06.923Z,,48.4,,,27.2,,54
2018-02-11T14:40:16.898Z,,47.4,,,27.1,,54
2018-02-11T14:40:26.862Z,,46.7,,,26.8,,54
2018-02-11T14:40:36.901Z,,45.9,,,26.7,,54
2018-02-11T14:40:46.914Z,,45.6,,,26.5,,54
2018-02-11T14:40:56.873Z,,45.1,,,26.3,,54
2018-02-11T14:41:06.862Z,,44.6,,,26.2,,54
2018-02-11T14:41:16.865Z,,44.3,,,26.1,,54
2018-02-11T14:41:26.887Z,,43.9,,,25.9,,54
2018-02-11T14:41:37.099Z,,43.6,,,25.7,,54
2018-02-11T14:41:46.869Z,,43.4,,,25.7,,54
2018-02-11T14:41:56.880Z,,43.1,,,25.5,,54
2018-02-11T14:42:07.119Z,,42.9,,,25.4,,54
2018-02-11T14:42:16.935Z,1,43.4,44,0,25.4,,54
2018-02-11T14:42:26.876Z,,49.2,32,,25.1,,54
2018-02-11T14:42:36.921Z,,48.7,29,,25,,54
2018-02-11T14:42:46.870Z,,48,,,24.9,,54
2018-02-11T14:42:56.906Z,,49.3,29,,24.9,,54
2018-02-11T14:43:06.923Z,,49.5,,,25,,54
2018-02-11T14:43:16.875Z,,49.9,,,25.3,,54
2018-02-11T14:43:26.911Z,,50.2,,,25.5,,54
2018-02-11T14:43:36.971Z,,50.4,,,25.7,,54
2018-02-11T14:43:46.894Z,,50.7,,,25.7,,54
2018-02-11T14:43:56.917Z,0,51.1,30,2,26.1,0,54
2018-02-11T14:44:06.903Z,,54.6,55,,19.2,,54
2018-02-11T14:44:17.021Z,,50,54,,46.8,,54
2018-02-11T14:44:26.872Z,,51.1,81,,47,,54
2018-02-11T14:44:36.945Z,,53.1,67,,49.7,,54
2018-02-11T14:44:46.982Z,,54.3,59,,51.7,,54
2018-02-11T14:44:56.928Z,,54.6,53,,52.5,,54
2018-02-11T14:45:06.872Z,,54.7,48,,53,,54
2018-02-11T14:45:16.952Z,,54.8,50,,53.2,,54
2018-02-11T14:45:27.026Z,,55,51,,53.3,,54
2018-02-11T14:45:36.888Z,,55.3,53,,53.5,,54
2018-02-11T14:45:46.875Z,,55.6,66,,53.2,,54
2018-02-11T14:45:56.942Z,0,55.4,0,0,53.4,,54
2018-02-11T14:46:06.866Z,,54.8,,,53.2,,54
2018-02-11T14:46:16.878Z,,53.3,,,53.7,,54
2018-02-11T14:46:27.000Z,,52.8,,,53.9,,54
2018-02-11T14:46:37.027Z,,52.6,,,53.8,,54
2018-02-11T14:46:47.029Z,,52.9,,,53.6,,54
2018-02-11T14:46:57.000Z,1,53.6,,0,53.6,61,54
2018-02-11T14:47:06.882Z,,54.3,,,53.4,,54
2018-02-11T14:47:16.870Z,,54.7,,,53.4,,54
2018-02-11T14:47:27.021Z,,54.9,,,53.3,,54
2018-02-11T14:47:36.868Z,,55,,,52.7,,54
2018-02-11T14:47:47.011Z,,55.1,,,51.7,,54
2018-02-11T14:47:56.946Z,,,,,49.6,,54
2018-02-11T14:48:06.957Z,,55.2,,,47.4,,54
2018-02-11T14:48:16.896Z,,,,,45.7,,54
2018-02-11T14:48:26.958Z,,,,,43.9,,54
2018-02-11T14:48:36.877Z,,,,,42.5,,54
2018-02-11T14:48:46.908Z,,,,,41.2,,54
2018-02-11T14:48:56.918Z,,,,,39.9,,54
2018-02-11T14:49:06.880Z,,,,,38.7,,54
2018-02-11T14:49:16.890Z,,,,,37.8,,54
2018-02-11T14:49:26.873Z,,,,,36.8,,54
2018-02-11T14:49:36.868Z,,,,,36,,54
2018-02-11T14:49:46.872Z,,,,,35.3,,54
2018-02-11T14:49:56.931Z,,,,,34.4,,54
2018-02-11T14:50:06.870Z,,,,,33.9,,54
2018-02-11T14:50:16.904Z,,,,,33.3,,54
2018-02-11T14:50:26.873Z,,,,,32.6,,54
2018-02-11T14:50:36.868Z,,,,,32.2,,54
2018-02-11T14:50:46.915Z,1,56.1,43,0,31.6,,54
2018-02-11T14:50:56.875Z,,55.6,30,,31.3,,54
2018-02-11T14:51:06.885Z,,51.7,29,,31.2,,54
2018-02-11T14:51:16.899Z,,52.6,,,31.4,,54
2018-02-11T14:51:27.577Z,,51.9,30,,31.6,,54
2018-02-11T14:51:36.896Z,,51.1,,,32.1,,54
2018-02-11T14:51:46.881Z,,50.6,29,,32.5,,54
2018-02-11T14:51:56.871Z,,49.9,,,32.8,,54
2018-02-11T14:52:06.902Z,,49.6,,,33.1,,54
2018-02-11T14:52:16.923Z,,49.3,,,33.2,,54
2018-02-11T14:52:26.914Z,,49.1,30,,33.3,,54
2018-02-11T14:52:36.991Z,,48.9,30,,33.2,,54
2018-02-11T14:52:46.876Z,,48.8,29,,33.2,,54
2018-02-11T14:52:56.874Z,,,,,33.2,,54
2018-02-11T14:53:06.909Z,,,,,33.1,,54
2018-02-11T14:53:16.876Z,,,,,33.1,,54
2018-02-11T14:53:26.873Z,,,,,32.9,,54
2018-02-11T14:53:36.878Z,,48.9,,,32.9,,54
2018-02-11T14:53:47.039Z,,49,,,32.8,,54
2018-02-11T14:53:56.942Z,,,,,32.8,,54
2018-02-11T14:54:06.891Z,,49.1,,,32.7,,54
2018-02-11T14:54:16.878Z,,49.3,,,32.8,,54
2018-02-11T14:54:26.871Z,,49.4,,,32.7,,54
2018-02-11T14:54:42.179Z,1,47.9,0,0,32.7,,54
2018-02-11T14:54:46.953Z,,45.8,,,32.7,,54
2018-02-11T14:54:56.872Z,,45.2,,,32.6,,54
2018-02-11T14:55:06.950Z,,44.4,,,32.4,,54
2018-02-11T14:55:17.218Z,,43.7,,,32.2,,54
2018-02-11T14:55:27.061Z,,43.2,,,31.9,,54
2018-02-11T14:55:36.887Z,,42.7,,,31.8,,54
2018-02-11T14:55:46.877Z,,42.2,,,31.5,,54
2018-02-11T14:55:56.900Z,,41.8,,,31.3,,54
2018-02-11T14:56:06.891Z,,41.5,,,31,,54
2018-02-11T14:56:16.870Z,,41.2,,,30.9,,54
2018-02-11T14:56:26.895Z,,40.9,,,30.8,,54
2018-02-11T14:56:36.900Z,,40.8,,,30.6,,54
2018-02-11T14:56:46.888Z,,40.5,,,30.3,,54
2018-02-11T14:56:56.929Z,,40.4,,,30.2,,54
2018-02-11T14:57:06.893Z,,40.2,,,30,,54
2018-02-11T14:57:16.878Z,,40,,,29.8,,54
2018-02-11T14:57:26.927Z,,39.9,,,29.6,,54
2018-02-11T14:57:37.017Z,,39.8,,,29.6,,54
2018-02-11T14:57:46.881Z,,,,,29.3,,54
2018-02-11T14:58:02.003Z,,,,,29.1,,54
2018-02-11T14:58:07.065Z,,,,,29.2,,54
2018-02-11T14:58:16.893Z,0,,,2,29.1,0,54
2018-02-11T14:58:26.968Z,0,38.2,,0,32.5,,54
2018-02-11T14:58:42.055Z,,38.2,,,37.4,,54
2018-02-11T14:58:46.879Z,,39.1,,,38.6,,54
2018-02-11T14:58:56.914Z,,39.3,,,38.3,,54
2018-02-11T14:59:12.012Z,,,,,36.5,,54
2018-02-11T14:59:16.985Z,,,,,32.9,,54
2018-02-11T14:59:26.922Z,1,39.2,,0,28.5,61,54
2018-02-11T14:59:36.912Z,,,,,24.8,,54
2018-02-11T14:59:46.875Z,,,,,21.9,,54
2018-02-11T14:59:56.875Z,,39.1,,,19.4,,54
2018-02-11T15:00:06.895Z,,,,,17.9,,54
2018-02-11T15:00:16.885Z,,,,,16.5,,54
2018-02-11T15:00:26.881Z,,38.9,,,15.6,,54
2018-02-11T15:00:36.906Z,,,,,15.1,,54
2018-02-11T15:00:46.896Z,,,,,14.5,,54
2018-02-11T15:00:57.055Z,,,,,14.2,,54
2018-02-11T15:01:06.895Z,,38.8,,,13.7,,54
2018-02-11T15:01:16.889Z,,,,,13.2,,54
2018-02-11T15:01:27.096Z,,,,,13.1,,54
2018-02-11T15:01:36.877Z,,,,,13.1,,54
2018-02-11T15:01:46.902Z,,,,,13.1,,54
2018-02-11T15:01:57.021Z,,,,,13.1,,54
2018-02-11T15:02:06.937Z,,,,,13.1,,54
2018-02-11T15:02:16.883Z,,,,,13.1,,54
2018-02-11T15:02:26.878Z,,,,,13.1,,54
2018-02-11T15:02:37.116Z,,,,,13.1,,54
2018-02-11T15:02:47.007Z,,,,,13.1,,54
2018-02-11T15:02:56.942Z,,,,,13.2,,54
2018-02-11T15:03:06.987Z,,,,,13.2,,54
2018-02-11T15:03:16.936Z,,,,,13.2,,54
2018-02-11T15:03:26.918Z,1,38.7,44,0,13.4,,54
2018-02-11T15:03:36.883Z,,44.2,33,,13.4,,54
2018-02-11T15:03:47.080Z,,44.6,29,,13.7,,54
2018-02-11T15:03:56.940Z,,43.6,,,14.2,,54
2018-02-11T15:04:06.883Z,,44.7,,,15.1,,54
2018-02-11T15:04:16.939Z,,45,,,16.2,,54
2018-02-11T15:04:27.042Z,,45.2,,,17.3,,54
2018-02-11T15:04:36.882Z,,45.4,,,18.1,,54
2018-02-11T15:04:46.891Z,1,43.6,0,0,18.8,,54
