Time,HwActive,ActPow,HwTSet,PrimT,PrimTSet,ChActive,HwTOutlet
2017-11-11T11:52:21.211Z,,54,54,55.4,,,53.8
2017-11-11T11:52:31.213Z,,,54,55.5,,,53.8
2017-11-11T11:52:36.033Z,,,54,55.6,,,53.9
2017-11-11T11:52:46.120Z,,55,54,55.7,,,54.1
2017-11-11T11:53:01.119Z,,53,54,55.9,,,54.1
2017-11-11T11:53:06.116Z,,52,54,,,,54.2
2017-11-11T11:53:16.136Z,0,0,54,55.5,,0,54.3
2017-11-11T11:53:26.029Z,,,54,54.6,,,53.9
2017-11-11T11:53:36.033Z,,,54,52.9,,,53.8
2017-11-11T11:53:46.027Z,,,54,52.2,,,53.8
2017-11-11T11:53:56.038Z,,,54,52.1,,,53.9
2017-11-11T11:54:06.028Z,,,54,53,,,53.8
2017-11-11T11:54:16.130Z,0,,54,54.5,61,2,53.7
2017-11-11T11:54:31.128Z,0,40,54,58,,2,53.5
2017-11-11T11:54:36.035Z,,29,54,58.8,,,53.4
2017-11-11T11:54:46.028Z,,29,54,56.8,,,53.3
2017-11-11T11:54:56.033Z,,29,54,58.1,,,53.1
2017-11-11T11:55:06.027Z,,,54,58.7,,,53.1
2017-11-11T11:55:16.133Z,,,54,59,,,53.2
2017-11-11T11:55:26.034Z,,,54,59.1,,,53.2
2017-11-11T11:55:36.034Z,,,54,,,,53.1
2017-11-11T11:55:46.035Z,,,54,,,,52.9
2017-11-11T11:55:56.036Z,,30,54,,,,52.2
2017-11-11T11:56:06.031Z,,29,54,58.9,,,51.7
2017-11-11T11:56:16.199Z,,,54,,,,51.2
2017-11-11T11:56:26.030Z,,30,54,,,,50.7
2017-11-11T11:56:36.028Z,,30,54,59,,,50
2017-11-11T11:56:46.037Z,,,54,,,,49.4
2017-11-11T11:56:56.030Z,,31,54,59.3,,,48.9
2017-11-11T11:57:06.038Z,,,54,59.5,,,48.3
2017-11-11T11:57:16.118Z,,32,54,59.6,,,47.8
2017-11-11T11:57:26.031Z,,,54,59.8,,,47.4
2017-11-11T11:57:36.031Z,,,54,60,,,47
2017-11-11T11:57:46.027Z,,,54,60.1,,,46.7
2017-11-11T11:57:56.030Z,,,54,60.4,,,46.5
2017-11-11T11:58:06.027Z,,,54,60.5,,,46.1
2017-11-11T11:58:16.128Z,,,54,60.7,,,45.8
2017-11-11T11:58:31.124Z,,,54,60.8,,,45.5
2017-11-11T11:58:36.039Z,,,54,60.9,,,45.3
2017-11-11T11:58:46.037Z,,31,54,61.1,,,45.1
2017-11-11T11:58:56.033Z,,30,54,61.2,,,44.9
2017-11-11T11:59:06.030Z,,29,54,,,,44.8
2017-11-11T11:59:16.124Z,,,54,,,,44.6
2017-11-11T11:59:26.031Z,,,54,61.3,,,44.4
2017-11-11T11:59:36.032Z,,,54,,,,44.3
2017-11-11T11:59:46.031Z,,,54,61.4,,,44.2
2017-11-11T11:59:56.030Z,,,54,61.5,,,44.1
2017-11-11T12:00:06.034Z,,30,54,61.6,,,44
2017-11-11T12:00:16.125Z,,29,54,61.8,,,43.9
2017-11-11T12:00:26.032Z,,,54,61.9,,,43.8
2017-11-11T12:00:36.032Z,,,54,62,,,43.7
2017-11-11T12:00:46.032Z,,,54,62.1,,,43.6
2017-11-11T12:00:56.035Z,,,54,62.2,,,43.6
2017-11-11T12:01:11.123Z,,,54,62.5,,,43.5
2017-11-11T12:01:16.121Z,,,54,62.6,,,43.4
2017-11-11T12:01:26.031Z,,30,54,62.7,,,43.3
2017-11-11T12:01:36.041Z,,29,54,62.9,,,43.3
2017-11-11T12:01:51.126Z,,,54,63.1,,,43.2
2017-11-11T12:01:56.047Z,,,54,63.2,,,43.2
2017-11-11T12:02:11.128Z,,,54,63.4,,,43.1
2017-11-11T12:02:16.224Z,,,54,63.5,,,43.1
2017-11-11T12:02:26.035Z,,,54,63.6,,,43.1
2017-11-11T12:02:36.034Z,,30,54,64,,,43.1
2017-11-11T12:02:46.038Z,,29,54,,,,43
2017-11-11T12:02:56.035Z,,,54,64.2,,,43
2017-11-11T12:03:06.035Z,,,54,64.4,,,43
2017-11-11T12:03:16.129Z,,30,54,64.5,,,43
2017-11-11T12:03:26.035Z,,29,54,64.7,,,43
2017-11-11T12:03:36.040Z,0,29,54,64.8,61,2,43
2017-11-11T12:03:46.035Z,0,0,54,64.9,,2,43.1
2017-11-11T12:03:56.036Z,,,54,61.9,,,43.1
2017-11-11T12:04:06.033Z,,,54,60.9,,,43
2017-11-11T12:04:16.128Z,,,54,59.9,,,43
2017-11-11T12:04:26.037Z,,,54,58.9,,,42.9
2017-11-11T12:04:36.037Z,,,54,58.4,,,42.8
2017-11-11T12:04:46.036Z,,,54,57.7,,,42.7
2017-11-11T12:04:56.044Z,,,54,56.9,,,42.6
2017-11-11T12:05:06.051Z,,,54,56.4,,,42.5
2017-11-11T12:05:16.252Z,,,54,55.9,,,42.4
2017-11-11T12:05:26.054Z,,,54,55.4,,,42.3
2017-11-11T12:05:36.039Z,,,54,54.9,,,42.1
2017-11-11T12:05:46.042Z,0,39,54,58.2,,2,42
2017-11-11T12:05:56.037Z,,29,54,58.9,,,41.8
2017-11-11T12:06:06.032Z,,,54,59,,,41.7
2017-11-11T12:06:16.256Z,,,54,60.1,,,41.6
2017-11-11T12:06:26.036Z,1,30,54,61.1,0,0,40.8
2017-11-11T12:06:36.057Z,,56,54,58.1,,,50
2017-11-11T12:06:46.038Z,,,54,58.7,,,55.8
2017-11-11T12:06:56.039Z,,42,54,57.9,,,54.8
2017-11-11T12:07:06.039Z,,32,54,56.8,,,55.8
2017-11-11T12:07:16.136Z,,45,54,55.9,,,54.2
2017-11-11T12:07:26.038Z,,46,54,,,,54.1
2017-11-11T12:07:36.042Z,,48,54,56,,,54.1
2017-11-11T12:07:46.035Z,,50,54,,,,54
2017-11-11T12:07:56.038Z,,51,54,56.1,,,53.9
2017-11-11T12:08:06.039Z,,36,54,55.7,,,54.8
2017-11-11T12:08:16.127Z,,42,54,55.5,,,53.8
2017-11-11T12:08:26.037Z,,46,54,55.1,,,53.3
2017-11-11T12:08:36.038Z,,48,54,,,,53.4
2017-11-11T12:08:46.040Z,,45,54,55.3,,,53.9
2017-11-11T12:09:01.132Z,,,54,55.5,,,54.1
2017-11-11T12:09:06.039Z,,,54,,,,54.2
2017-11-11T12:09:21.192Z,,43,54,,,,54.1
2017-11-11T12:09:31.143Z,,45,54,,,,54.1
2017-11-11T12:09:36.050Z,,44,54,55.4,,,54.1
2017-11-11T12:09:46.040Z,,,54,,,,54
2017-11-11T12:09:56.037Z,,45,54,,,,53.9
2017-11-11T12:10:06.036Z,,,54,55.3,,,54
2017-11-11T12:10:17.099Z,,,54,,,,53.9
2017-11-11T12:10:26.048Z,,,54,,,,53.9
2017-11-11T12:10:36.048Z,,,54,55.2,,,53.9
2017-11-11T12:10:46.038Z,,,54,,,,53.9
2017-11-11T12:11:01.130Z,,46,54,,,,53.8
2017-11-11T12:11:06.048Z,,45,54,,,,53.9
2017-11-11T12:11:16.130Z,,46,54,,,,53.9
2017-11-11T12:11:31.197Z,,47,54,,,,53.9
2017-11-11T12:11:36.073Z,,46,54,,,,53.9
2017-11-11T12:11:46.059Z,,,54,,,,53.9
2017-11-11T12:11:56.073Z,,,54,,,,53.9
2017-11-11T12:12:06.059Z,,,54,,,,53.8
2017-11-11T12:12:16.220Z,,,54,55.1,,,53.9
2017-11-11T12:12:26.063Z,,,54,,,,53.8
2017-11-11T12:12:36.074Z,,48,54,55,,,53.7
2017-11-11T12:12:46.090Z,,46,54,55.1,,,53.7
2017-11-11T12:12:56.070Z,,48,54,,,,53.8
2017-11-11T12:13:06.070Z,,49,54,55.2,,,53.8
2017-11-11T12:13:16.198Z,,48,54,,,,53.9
2017-11-11T12:13:26.065Z,,47,54,55.3,,,54
2017-11-11T12:13:41.211Z,,,54,,,,54
2017-11-11T12:13:46.065Z,,46,54,,,,54.1
2017-11-11T12:13:56.061Z,,47,54,,,,54
2017-11-11T12:14:06.061Z,,,54,55.2,,,54
2017-11-11T12:14:16.182Z,,49,54,55.3,,,53.9
2017-11-11T12:14:26.061Z,,48,54,55.2,,,53.9
2017-11-11T12:14:36.076Z,,47,54,,,,53.9
2017-11-11T12:14:51.190Z,,48,54,,,,53.9
2017-11-11T12:14:56.062Z,,,54,,,,53.9
2017-11-11T12:15:06.092Z,,,54,,,,54
2017-11-11T12:15:21.056Z,,47,54,,,,54
2017-11-11T12:15:26.061Z,,46,54,,,,54
2017-11-11T12:15:36.060Z,,45,54,,,,54.1
2017-11-11T12:15:46.064Z,,,54,,,,54
2017-11-11T12:15:56.062Z,,47,54,,,,53.9
2017-11-11T12:16:06.069Z,,48,54,,,,53.9
2017-11-11T12:16:16.199Z,,50,54,,,,53.9
2017-11-11T12:16:26.043Z,,47,54,,,,53.9
2017-11-11T12:16:36.051Z,,48,54,55.3,,,54
2017-11-11T12:16:46.046Z,,45,54,,,,54.1
2017-11-11T12:16:56.041Z,,44,54,55.2,,,54.2
2017-11-11T12:17:06.040Z,,43,54,,,,54.1
2017-11-11T12:17:16.142Z,,44,54,55.1,,,54
2017-11-11T12:17:26.046Z,,45,54,55,,,53.9
2017-11-11T12:17:36.046Z,,,54,,,,53.8
2017-11-11T12:17:46.052Z,,47,54,55,,,53.8
2017-11-11T12:17:56.048Z,0,0,54,53.7,,0,53.7
2017-11-11T12:18:06.040Z,,,54,53.6,,,53.4
2017-11-11T12:18:16.133Z,,,54,53.1,,,53.3
2017-11-11T12:18:26.041Z,,,54,52.9,,,53.2
2017-11-11T12:18:36.058Z,,,54,,,,53.2
2017-11-11T12:18:46.049Z,,,54,52.8,,,53.2
2017-11-11T12:18:56.048Z,0,45,54,55,61,2,53.1
2017-11-11T12:19:06.043Z,,37,54,58.2,,,53.1
2017-11-11T12:19:16.130Z,,29,54,57.9,,,53
2017-11-11T12:19:26.043Z,,,54,57,,,53
2017-11-11T12:19:36.044Z,,,54,57.4,,,53
2017-11-11T12:19:51.145Z,,,54,56.9,,,53
2017-11-11T12:19:56.044Z,,,54,56.8,,,53.1
2017-11-11T12:20:06.049Z,,30,54,56.4,,,53.1
2017-11-11T12:20:16.144Z,,30,54,55.7,,,53.1
2017-11-11T12:20:26.048Z,,29,54,55.3,,,53.1
2017-11-11T12:20:36.050Z,,,54,54.9,,,52.9
2017-11-11T12:20:46.049Z,,30,54,54.6,,,52.5
2017-11-11T12:20:56.065Z,,31,54,54.5,,,52.2
2017-11-11T12:21:06.044Z,,32,54,,,,51.7
2017-11-11T12:21:21.202Z,,34,54,54.7,,,51.2
2017-11-11T12:21:26.048Z,,36,54,55,,,50.8
2017-11-11T12:21:36.050Z,,37,54,55.5,,,50.3
2017-11-11T12:21:46.044Z,,38,54,56.1,,,49.9
2017-11-11T12:21:56.041Z,,40,54,56.6,,,49.4
2017-11-11T12:22:06.046Z,,41,54,57.1,,,49
2017-11-11T12:22:16.137Z,,42,54,58,,,48.7
2017-11-11T12:22:26.052Z,,,54,58.2,,,48.3
2017-11-11T12:22:36.042Z,,43,54,58.7,,,48
2017-11-11T12:22:46.050Z,,,54,59.1,,,47.8
2017-11-11T12:22:56.047Z,,,54,59.6,,,47.5
2017-11-11T12:23:06.046Z,,44,54,60,,,47.3
2017-11-11T12:23:16.136Z,,43,54,60.4,,,47.1
2017-11-11T12:23:26.056Z,,44,54,60.7,,,46.9
2017-11-11T12:23:36.043Z,,43,54,61.1,,,46.7
2017-11-11T12:23:46.053Z,,42,54,61.3,,,46.6
2017-11-11T12:23:56.044Z,,40,54,61.4,,,46.4
2017-11-11T12:24:06.050Z,,37,54,,,,46.3
2017-11-11T12:24:16.135Z,,34,54,61.2,,,46.2
2017-11-11T12:24:31.136Z,,,54,61.1,,,46.1
2017-11-11T12:24:36.050Z,,33,54,60.9,,,46
2017-11-11T12:24:46.047Z,,,54,60.8,,,45.9
2017-11-11T12:24:56.047Z,,,54,,,,45.8
2017-11-11T12:25:06.052Z,,,54,60.9,,,45.7
2017-11-11T12:25:16.133Z,,,54,,,,45.6
2017-11-11T12:25:26.044Z,,32,54,61.1,,,45.5
2017-11-11T12:25:36.049Z,,,54,,,,45.4
2017-11-11T12:25:46.052Z,,31,54,,,,45.3
2017-11-11T12:26:01.158Z,,30,54,,,,45.3
2017-11-11T12:26:06.053Z,,29,54,,,,45.2
2017-11-11T12:26:16.152Z,,,54,,,,45.1
2017-11-11T12:26:26.100Z,,,54,,,,45
2017-11-11T12:26:36.052Z,,,54,,,,44.9
2017-11-11T12:26:46.050Z,,,54,61.2,,,44.8
2017-11-11T12:26:56.046Z,,,54,,,,44.7
2017-11-11T12:27:06.047Z,,,54,61.3,,,44.6
2017-11-11T12:27:16.144Z,,,54,61.4,,,44.6
2017-11-11T12:27:26.045Z,,,54,61.5,,,44.4
2017-11-11T12:27:36.056Z,,,54,61.6,,,44.3
2017-11-11T12:27:46.055Z,,30,54,61.8,,,44.2
2017-11-11T12:27:56.048Z,,29,54,61.9,,,44.1
2017-11-11T12:28:06.046Z,,,54,62,,,44.1
2017-11-11T12:28:16.143Z,,30,54,62.1,,,44
2017-11-11T12:28:26.048Z,,,54,62.2,,,43.9
2017-11-11T12:28:36.057Z,,29,54,62.4,,,43.8
2017-11-11T12:28:51.154Z,,,54,62.5,,,43.8
2017-11-11T12:28:56.055Z,,,54,62.6,,,43.7
2017-11-11T12:29:06.057Z,,,54,62.7,,,43.6
2017-11-11T12:29:16.136Z,,,54,62.8,,,43.5
2017-11-11T12:29:26.060Z,,,54,62.9,,,43.5
2017-11-11T12:29:36.053Z,,,54,63.1,,,43.4
2017-11-11T12:29:46.049Z,,30,54,63.2,,,43.3
2017-11-11T12:29:56.050Z,,29,54,63.3,,,43.3
2017-11-11T12:30:11.161Z,,,54,63.4,,,43.2
2017-11-11T12:30:16.146Z,,,54,63.5,,,43.1
2017-11-11T12:30:26.052Z,,,54,63.6,,,43.1
2017-11-11T12:30:36.053Z,,30,54,63.8,,,43
2017-11-11T12:30:46.060Z,,29,54,64,,,43
2017-11-11T12:30:56.054Z,,,54,,,,42.9
2017-11-11T12:31:06.058Z,,,54,64.1,,,42.8
2017-11-11T12:31:16.137Z,,,54,64.2,,,42.8
2017-11-11T12:31:26.048Z,,,54,64.4,,,42.7
2017-11-11T12:31:36.063Z,,,54,64.5,,,42.7
2017-11-11T12:31:46.049Z,,,54,64.6,,,42.6
2017-11-11T12:31:56.048Z,,,,64.7,,,
2017-11-11T12:32:06.062Z,,,54,64.8,,,42.5
2017-11-11T12:32:16.144Z,0,0,54,64.8,,2,42.5
2017-11-11T12:32:26.049Z,,,54,61.8,,,42.4
2017-11-11T12:32:36.051Z,,,54,60.9,,,42.4
2017-11-11T12:32:46.051Z,,,54,59.9,,,42.3
2017-11-11T12:32:56.050Z,,,54,58.9,,,42.3
2017-11-11T12:33:06.049Z,,,54,58.5,,,42.2
2017-11-11T12:33:16.153Z,,,54,57.8,,,42.2
2017-11-11T12:33:26.050Z,,,54,57.3,,,42.1
2017-11-11T12:33:36.050Z,,,54,56.8,,,42.1
2017-11-11T12:33:46.060Z,,,54,56.4,,,42.1
2017-11-11T12:33:56.060Z,,,54,55.9,,,42
2017-11-11T12:34:06.053Z,,,54,55.6,,,42
2017-11-11T12:34:16.144Z,,,54,55.3,,,41.9
2017-11-11T12:34:26.061Z,,,54,54.9,,,41.9
2017-11-11T12:34:36.062Z,0,40,54,58,,2,41.8
2017-11-11T12:34:46.056Z,,29,54,58.9,,,41.8
2017-11-11T12:35:01.150Z,,,54,59.1,,,41.8
2017-11-11T12:35:06.058Z,,,54,60.4,,,41.7
2017-11-11T12:35:16.139Z,,,54,61.1,,,41.7
2017-11-11T12:35:26.056Z,,,54,61.6,,,41.6
2017-11-11T12:35:36.051Z,,30,54,62.1,,,41.6
2017-11-11T12:35:46.051Z,,29,54,62.6,,,41.6
2017-11-11T12:35:56.052Z,,,54,63.1,,,41.5
2017-11-11T12:36:06.052Z,,,54,63.4,,,41.5
2017-11-11T12:36:16.141Z,,,54,63.8,,,41.4
2017-11-11T12:36:26.053Z,,29,54,64.1,,,41.4
2017-11-11T12:36:36.055Z,,,54,64.4,,,41.4
2017-11-11T12:36:46.053Z,,30,54,64.6,,,41.4
2017-11-11T12:36:56.063Z,,29,54,64.7,,,41.3
2017-11-11T12:37:06.053Z,,,54,65.1,,,41.3
2017-11-11T12:37:16.157Z,0,0,54,62.9,,2,41.2
2017-11-11T12:37:26.055Z,,,54,61.5,,,41.2
2017-11-11T12:37:36.057Z,,,54,60.1,,,41.2
2017-11-11T12:37:46.055Z,,,54,59.5,,,41.2
2017-11-11T12:37:56.055Z,,,54,58.7,,,41.1
2017-11-11T12:38:06.056Z,,,54,57.9,,,41.1
2017-11-11T12:38:21.202Z,,,54,57.4,,,41.1
2017-11-11T12:38:26.055Z,,,54,56.9,,,41.1
2017-11-11T12:38:36.056Z,,,54,56.5,,,40.9
2017-11-11T12:38:46.053Z,,,54,56.1,,,40.9
2017-11-11T12:38:56.054Z,,,54,55.7,,,40.9
2017-11-11T12:39:06.059Z,,,54,55.4,,,40.8
2017-11-11T12:39:16.146Z,,,54,54.9,,,40.8
2017-11-11T12:39:26.057Z,,,54,54.7,,,40.8
2017-11-11T12:39:36.064Z,0,39,54,58.2,,2,40.7
2017-11-11T12:39:46.057Z,,31,54,58.9,,,40.7
2017-11-11T12:39:56.055Z,,29,54,59.1,,,40.7
2017-11-11T12:40:06.062Z,,,54,60.2,,,40.7
2017-11-11T12:40:16.156Z,,30,54,61.1,,,40.6
2017-11-11T12:40:26.055Z,,29,54,61.6,,,40.6
2017-11-11T12:40:36.059Z,,,54,62.2,,,40.6
2017-11-11T12:40:46.056Z,,,54,62.7,,,40.6
2017-11-11T12:41:01.153Z,,,54,63.2,,,40.5
2017-11-11T12:41:06.063Z,,,54,63.6,,,40.5
2017-11-11T12:41:16.141Z,,,54,64,,,40.5
2017-11-11T12:41:26.054Z,,,54,64.2,,,40.5
2017-11-11T12:41:36.058Z,,,54,64.6,,,40.5
2017-11-11T12:41:46.055Z,,30,54,64.8,,,40.4
2017-11-11T12:41:56.053Z,0,0,,63.6,,2,
2017-11-11T12:42:06.055Z,,,54,61.9,,,40.4
2017-11-11T12:42:16.161Z,,,54,60.9,,,40.4
2017-11-11T12:42:26.053Z,,,54,59.9,,,40.4
2017-11-11T12:42:36.055Z,,,54,58.9,,,40.3
2017-11-11T12:42:46.058Z,,,54,58.4,,,40.3
2017-11-11T12:42:56.075Z,,,54,57.8,,,40.3
2017-11-11T12:43:06.059Z,,,54,56.9,,,40.3
2017-11-11T12:43:16.143Z,,,54,56.6,,,40.3
2017-11-11T12:43:32.134Z,,,54,56.2,,,40.2
2017-11-11T12:43:36.053Z,,,54,55.7,,,40.2
2017-11-11T12:43:51.151Z,,,54,55.4,,,40.2
2017-11-11T12:43:56.066Z,,,54,55.1,,,40.2
2017-11-11T12:44:06.061Z,,,54,54.8,,,40.2
2017-11-11T12:44:16.162Z,,,54,54.6,,,40.2
2017-11-11T12:44:26.053Z,,,54,54.3,,,40.1
2017-11-11T12:44:36.072Z,0,40,54,57,,2,40.1
2017-11-11T12:44:46.065Z,,30,54,58.5,,,40.1
2017-11-11T12:44:56.059Z,,29,54,59,,,40.1
2017-11-11T12:45:11.160Z,,29,54,60,,,40.1
2017-11-11T12:45:16.152Z,,,54,60.6,,,40
2017-11-11T12:45:26.061Z,,,54,61.4,,,40
2017-11-11T12:45:36.062Z,,,54,62,,,40
2017-11-11T12:45:46.059Z,,,54,62.6,,,40
2017-11-11T12:45:56.064Z,,,54,63.1,,,40
2017-11-11T12:46:06.068Z,,,54,63.5,,,40
2017-11-11T12:46:16.169Z,,,54,64,,,39.9
2017-11-11T12:46:26.063Z,,,54,64.2,,,39.9
2017-11-11T12:46:36.062Z,,,54,64.6,,,39.9
2017-11-11T12:46:46.065Z,,,54,64.8,,,39.9
2017-11-11T12:46:56.060Z,0,0,54,63.8,,2,39.9
2017-11-11T12:47:06.058Z,,,54,61.9,,,39.9
2017-11-11T12:47:16.148Z,,,54,60.9,,,39.8
2017-11-11T12:47:26.062Z,,,54,59.9,,,39.8
2017-11-11T12:47:36.055Z,,,54,58.9,,,39.8
2017-11-11T12:47:46.061Z,,,54,58.4,,,39.8
2017-11-11T12:47:56.071Z,,,54,57.7,,,39.8
2017-11-11T12:48:11.146Z,,,54,56.9,,,39.8
2017-11-11T12:48:16.146Z,,,54,56.5,,,39.8
2017-11-11T12:48:26.060Z,,,54,55.9,,,39.8
2017-11-11T12:48:36.064Z,,,54,55.5,,,39.7
2017-11-11T12:48:46.057Z,,,54,54.9,,,39.7
2017-11-11T12:48:56.061Z,,,54,54.8,,,39.7
2017-11-11T12:49:06.058Z,,,54,54.5,,,39.7
2017-11-11T12:49:17.131Z,,,54,54.1,,,39.7
2017-11-11T12:49:26.072Z,,,54,53.8,,,39.7
2017-11-11T12:49:36.080Z,0,39,54,57.1,,2,39.7
2017-11-11T12:49:46.059Z,,30,54,58.2,,,39.6
2017-11-11T12:49:56.068Z,,29,54,58.4,,,39.6
2017-11-11T12:50:06.061Z,,29,54,60,,,39.6
2017-11-11T12:50:16.151Z,,,54,60.5,,,39.6
2017-11-11T12:50:26.060Z,,,54,61.3,,,39.6
2017-11-11T12:50:36.063Z,,,54,62,,,39.6
2017-11-11T12:50:46.061Z,,,54,62.6,,,39.5
2017-11-11T12:50:56.069Z,,30,54,63.2,,,39.5
2017-11-11T12:51:06.064Z,,29,54,63.6,,,39.5
2017-11-11T12:51:16.149Z,,,54,64.1,,,39.5
2017-11-11T12:51:26.058Z,,,54,64.5,,,39.5
2017-11-11T12:51:36.065Z,,,54,64.9,,,39.5
2017-11-11T12:51:46.067Z,0,0,54,62.9,,2,39.5
2017-11-11T12:51:56.062Z,,,,61.9,,,
2017-11-11T12:52:06.060Z,,,54,60.9,,,39.5
2017-11-11T12:52:16.168Z,,,54,59.8,,,39.5
2017-11-11T12:52:26.066Z,,,54,58.9,,,39.5
2017-11-11T12:52:36.064Z,,,54,58.3,,,39.4
2017-11-11T12:52:46.066Z,,,54,57.7,,,39.4
2017-11-11T12:52:56.062Z,,,54,56.9,,,39.4
2017-11-11T12:53:06.062Z,,,54,56.5,,,39.4
2017-11-11T12:53:16.155Z,,,54,55.9,,,39.4
2017-11-11T12:53:31.152Z,,,54,55.6,,,39.4
2017-11-11T12:53:36.067Z,,,54,55.2,,,39.4
2017-11-11T12:53:46.062Z,,,54,54.9,,,39.4
2017-11-11T12:53:56.063Z,,,54,54.6,,,39.3
2017-11-11T12:54:06.063Z,,,54,54.3,,,39.3
2017-11-11T12:54:16.155Z,,,54,53.9,,,39.3
2017-11-11T12:54:26.061Z,,,54,53.7,,,39.3
2017-11-11T12:54:36.073Z,0,39,54,57,,2,39.3
2017-11-11T12:54:46.249Z,,30,54,58.1,,,39.3
2017-11-11T12:54:56.062Z,,29,54,58.3,,,39.3
2017-11-11T12:55:06.064Z,,,54,60,,,39.3
2017-11-11T12:55:16.184Z,,,54,60.5,,,39.3
2017-11-11T12:55:26.064Z,,30,54,61.3,,,39.3
2017-11-11T12:55:36.060Z,,29,54,62.1,,,39.2
2017-11-11T12:55:46.073Z,,,54,62.7,,,39.2
2017-11-11T12:55:56.064Z,,,54,63.3,,,39.2
2017-11-11T12:56:06.064Z,,29,54,64,,,39.2
2017-11-11T12:56:16.156Z,,30,54,64.2,,,39.2
2017-11-11T12:56:26.236Z,,29,54,64.7,,,39.2
2017-11-11T12:56:36.065Z,0,0,54,64.8,,2,39.2
2017-11-11T12:56:46.065Z,,,54,62.5,,,39.2
2017-11-11T12:56:56.063Z,,,54,61.5,,,39.2
2017-11-11T12:57:06.065Z,,,54,60.4,,,39.2
2017-11-11T12:57:16.157Z,,,54,59.5,,,39.2
2017-11-11T12:57:26.065Z,,,54,58.7,,,39.1
2017-11-11T12:57:36.066Z,,,54,57.9,,,39.1
2017-11-11T12:57:46.066Z,,,54,57.4,,,39.1
2017-11-11T12:57:56.063Z,,,54,56.8,,,39.1
2017-11-11T12:58:06.067Z,,,54,56.3,,,39.1
2017-11-11T12:58:16.158Z,,,54,55.9,,,39.1
2017-11-11T12:58:26.068Z,,,54,55.4,,,39.1
2017-11-11T12:58:36.065Z,,,54,54.9,,,39.1
2017-11-11T12:58:51.157Z,,,54,54.7,,,39.1
2017-11-11T12:58:56.066Z,,,54,54.5,,,39.1
2017-11-11T12:59:06.064Z,,,54,54.1,,,39.1
2017-11-11T12:59:16.201Z,,,54,53.9,,,39.1
2017-11-11T12:59:26.068Z,,,54,53.6,,,39.1
2017-11-11T12:59:36.081Z,0,39,54,57,,2,38.9
2017-11-11T12:59:46.067Z,,30,54,58.1,,,38.9
2017-11-11T12:59:56.068Z,,29,54,58.3,,,38.9
2017-11-11T13:00:11.163Z,,,54,60,,,38.9
2017-11-11T13:00:16.173Z,,,54,60.5,,,38.9
2017-11-11T13:00:26.066Z,,,54,61.3,,,38.9
2017-11-11T13:00:36.071Z,,30,54,62,,,38.9
2017-11-11T13:00:46.064Z,,29,54,62.7,,,38.9
2017-11-11T13:00:56.070Z,,,54,63.3,,,38.9
2017-11-11T13:01:06.071Z,,,54,64,,,38.9
2017-11-11T13:01:16.177Z,,,54,64.2,,,38.9
2017-11-11T13:01:26.067Z,,30,54,64.6,,,38.8
2017-11-11T13:01:36.078Z,0,0,54,64.9,,2,38.8
2017-11-11T13:01:46.067Z,,,54,62.6,,,38.8
2017-11-11T13:01:56.068Z,,,,61.9,,,
2017-11-11T13:02:06.069Z,,,54,60.4,,,38.8
2017-11-11T13:02:16.170Z,,,54,59.5,,,38.8
2017-11-11T13:02:26.068Z,,,54,58.7,,,38.8
2017-11-11T13:02:36.072Z,,,54,57.9,,,38.8
2017-11-11T13:02:46.214Z,,,54,57.3,,,38.8
2017-11-11T13:02:58.254Z,,,54,56.8,,,38.8
2017-11-11T13:03:06.073Z,,,54,56.3,,,38.8
2017-11-11T13:03:16.164Z,,,54,55.9,,,38.8
2017-11-11T13:03:26.073Z,,,54,55.4,,,38.8
2017-11-11T13:03:36.074Z,0,0,54,54.9,61,2,38.8
2017-11-11T13:03:46.066Z,,,54,54.7,,,38.8
2017-11-11T13:03:56.067Z,,,54,54.4,,,38.8
2017-11-11T13:04:06.068Z,,,54,54.1,,,38.7
2017-11-11T13:04:16.184Z,,,54,53.8,,,38.8
2017-11-11T13:04:26.069Z,,,54,53.6,,,38.7
2017-11-11T13:04:41.181Z,0,38,54,57.2,,2,38.7
2017-11-11T13:04:46.071Z,,31,54,58.1,,,38.7
2017-11-11T13:04:56.071Z,,29,54,58.3,,,38.7
2017-11-11T13:05:06.069Z,,30,54,59.6,,,38.7
2017-11-11T13:05:16.163Z,,,54,60.4,,,38.7
2017-11-11T13:05:26.074Z,,29,54,61.2,,,38.7
2017-11-11T13:05:36.082Z,,30,54,62.1,,,38.7
2017-11-11T13:05:46.074Z,,,54,62.6,,,38.7
2017-11-11T13:05:56.075Z,,29,54,63.3,,,38.7
2017-11-11T13:06:06.067Z,,,54,63.8,,,38.7
2017-11-11T13:06:16.168Z,,,54,64.2,,,38.7
2017-11-11T13:06:26.067Z,,,54,64.6,,,38.7
2017-11-11T13:06:36.078Z,0,0,54,64.9,,2,38.7
2017-11-11T13:06:46.069Z,,,54,62.6,,,38.7
2017-11-11T13:06:56.068Z,,,54,61.6,,,38.7
2017-11-11T13:07:06.071Z,,,54,60.4,,,38.7
2017-11-11T13:07:16.159Z,,,54,59.6,,,38.6
2017-11-11T13:07:26.071Z,,,54,58.8,,,38.6
2017-11-11T13:07:36.075Z,,,54,57.9,,,38.6
2017-11-11T13:07:46.067Z,,,54,57.4,,,38.6
