Time,PrimT,HwActive,ChActive,PrimTSet,HwTSet,ActPow,HwTOutlet
2018-01-15T03:12:06.137Z,49.5,,,,54,30,38.6
2018-01-15T03:12:16.220Z,49.6,,,,54,,38.7
2018-01-15T03:12:26.131Z,49.7,,,,54,29,38.7
2018-01-15T03:12:36.179Z,49.8,,,,54,,38.7
2018-01-15T03:12:46.140Z,,,,,54,,38.8
2018-01-15T03:12:56.131Z,49.9,,,,54,,38.8
2018-01-15T03:13:06.136Z,50,,,,54,,38.8
2018-01-15T03:13:16.307Z,50.1,,,,54,,38.9
2018-01-15T03:13:26.304Z,50.2,,,,54,,38.9
2018-01-15T03:13:36.160Z,50.3,,,,54,,39.1
2018-01-15T03:13:46.209Z,,,,,54,30,39.1
2018-01-15T03:13:56.161Z,,,,,54,,39.2
2018-01-15T03:14:06.126Z,50.4,,,,54,29,39.2
2018-01-15T03:14:16.275Z,50.5,,,,54,,39.3
2018-01-15T03:14:26.157Z,,,,,54,30,39.3
2018-01-15T03:14:36.130Z,50.6,,,,54,,39.4
2018-01-15T03:14:46.215Z,50.7,,,,54,,39.4
2018-01-15T03:14:56.142Z,50.9,,,,54,29,39.5
2018-01-15T03:15:06.186Z,51,,,,54,29,39.5
2018-01-15T03:15:16.241Z,,,,,54,30,39.6
2018-01-15T03:15:26.154Z,51.1,,,,54,29,39.6
2018-01-15T03:15:36.136Z,,,,,54,,39.7
2018-01-15T03:15:46.124Z,51.2,,,,54,,39.7
2018-01-15T03:15:56.124Z,,,,,54,,39.8
2018-01-15T03:16:06.199Z,51.3,,,,54,,39.8
2018-01-15T03:16:16.234Z,51.4,,,,54,,39.9
2018-01-15T03:16:26.128Z,,,,,54,,39.9
2018-01-15T03:16:36.195Z,,,,,54,,40
2018-01-15T03:16:46.155Z,51.5,,,,54,,40
2018-01-15T03:16:56.127Z,51.6,,,,54,,40.1
2018-01-15T03:17:06.165Z,,,,,54,30,40.1
2018-01-15T03:17:16.278Z,51.7,,,,54,29,40.2
2018-01-15T03:17:26.134Z,51.8,,,,54,,40.2
2018-01-15T03:17:36.150Z,,,,,54,,40.3
2018-01-15T03:17:46.156Z,,,,,54,30,40.3
2018-01-15T03:17:56.172Z,51.9,,,,54,29,40.3
2018-01-15T03:18:06.140Z,52,,,,54,,40.4
2018-01-15T03:18:16.261Z,,,,,54,,40.4
2018-01-15T03:18:26.140Z,,,,,54,,40.5
2018-01-15T03:18:36.133Z,52.1,,,,54,,40.5
2018-01-15T03:18:46.143Z,,,,,54,,40.6
2018-01-15T03:18:56.133Z,52.2,,,,54,30,40.6
2018-01-15T03:19:06.211Z,,,,,54,29,40.7
2018-01-15T03:19:16.272Z,,,,,54,,40.7
2018-01-15T03:19:26.127Z,52.3,,,,54,,40.8
2018-01-15T03:19:36.133Z,52.4,,,,54,,40.8
2018-01-15T03:19:46.150Z,,,,,54,,40.9
2018-01-15T03:19:56.127Z,52.6,,,,54,,40.9
2018-01-15T03:20:06.136Z,,,,,54,,41.1
2018-01-15T03:20:16.264Z,52.7,,,,54,30,41.1
2018-01-15T03:20:26.157Z,52.4,0,2,,54,0,41.2
2018-01-15T03:20:36.222Z,49.8,,,,54,,41.2
2018-01-15T03:20:46.128Z,48.9,,,,54,,41.2
2018-01-15T03:20:56.129Z,48.3,,,,54,,41.3
2018-01-15T03:21:06.152Z,47.3,,,,54,,41.3
2018-01-15T03:21:16.237Z,46.7,0,2,61,54,0,41.3
2018-01-15T03:21:26.130Z,46.3,,,,54,,41.3
2018-01-15T03:21:36.128Z,45.8,,,,54,,41.3
2018-01-15T03:21:46.127Z,45.4,,,,54,,41.2
2018-01-15T03:21:56.292Z,44.9,,,,54,,41.2
2018-01-15T03:22:06.153Z,44.7,,,,54,,41.1
2018-01-15T03:22:16.291Z,44.4,,,,54,,41.1
2018-01-15T03:22:26.195Z,44.1,,,,54,,40.9
2018-01-15T03:22:36.131Z,43.9,,,,54,,40.9
2018-01-15T03:22:46.141Z,43.7,,,,54,,40.8
2018-01-15T03:22:56.186Z,43.5,,,,54,,40.7
2018-01-15T03:23:06.130Z,43.3,,,,54,,40.6
2018-01-15T03:23:16.289Z,43.1,,,,54,,40.6
2018-01-15T03:23:26.129Z,43,,,,54,,40.5
2018-01-15T03:23:36.130Z,,,,,54,,40.4
2018-01-15T03:23:46.172Z,,,,,54,,40.3
2018-01-15T03:23:56.183Z,42.9,,,,54,,40.2
2018-01-15T03:24:06.162Z,,,,,54,,40.2
2018-01-15T03:24:16.243Z,,,,,54,,40.1
2018-01-15T03:24:26.133Z,,,,,54,,40.1
2018-01-15T03:24:36.129Z,,,,,54,,40.1
2018-01-15T03:24:46.188Z,,,,,54,,40
2018-01-15T03:24:56.134Z,,,,,54,,40
2018-01-15T03:25:06.129Z,42.8,,,,54,,39.9
2018-01-15T03:25:16.285Z,,,,,54,,39.9
2018-01-15T03:25:26.215Z,,,,,54,,39.8
2018-01-15T03:25:36.148Z,42.9,,,,54,,39.7
2018-01-15T03:25:46.165Z,,,,,54,,39.6
2018-01-15T03:25:56.147Z,,,,,54,,39.5
2018-01-15T03:26:06.129Z,,,,,54,,39.4
2018-01-15T03:26:16.270Z,43,,,,54,,39.3
2018-01-15T03:26:26.221Z,,,,,54,,39.2
2018-01-15T03:26:36.149Z,43.1,,,,54,,39.1
2018-01-15T03:26:46.153Z,,,,,54,,38.9
2018-01-15T03:26:56.133Z,43.2,,,,54,,38.8
2018-01-15T03:27:06.158Z,,,,,54,,38.6
2018-01-15T03:27:16.322Z,47.3,0,2,,54,38,38.5
2018-01-15T03:27:26.181Z,48.6,,,,54,29,38.4
2018-01-15T03:27:36.163Z,46.9,,,,54,29,38.3
2018-01-15T03:27:46.213Z,48,,,,54,30,38.2
2018-01-15T03:27:56.303Z,48.3,,,,54,,38.2
2018-01-15T03:28:06.166Z,,,,,54,29,38.1
2018-01-15T03:28:16.248Z,48.4,,,,54,,38.1
2018-01-15T03:28:26.143Z,,,,,54,30,38.1
2018-01-15T03:28:36.166Z,,,,,54,29,38.2
2018-01-15T03:28:46.136Z,,,,,54,,38.2
2018-01-15T03:28:56.142Z,48.5,,,,54,,38.2
2018-01-15T03:29:06.137Z,48.7,,,,54,,38.3
2018-01-15T03:29:16.357Z,,,,,54,30,38.3
2018-01-15T03:29:26.139Z,48.8,,,,54,29,38.4
2018-01-15T03:29:36.129Z,49,,,,54,29,38.4
2018-01-15T03:29:46.226Z,,,,,54,,38.5
2018-01-15T03:29:56.146Z,49.1,,,,54,,38.5
2018-01-15T03:30:06.190Z,49.2,,,,54,,38.5
2018-01-15T03:30:16.230Z,49.3,,,,54,,38.5
2018-01-15T03:30:26.140Z,49.4,,,,54,,38.5
2018-01-15T03:30:36.195Z,,,,,54,,38.5
2018-01-15T03:30:46.130Z,49.5,,,,54,,38.6
2018-01-15T03:30:56.150Z,,,,,54,,38.6
2018-01-15T03:31:06.156Z,,,,,54,30,38.6
2018-01-15T03:31:16.287Z,,,,,54,29,38.6
2018-01-15T03:31:26.134Z,49.6,,,,54,,38.7
2018-01-15T03:31:36.134Z,49.7,,,,54,30,38.7
2018-01-15T03:31:46.139Z,49.8,,,,54,,38.8
2018-01-15T03:31:56.131Z,49.9,,,,54,29,38.8
2018-01-15T03:32:06.160Z,,,,,54,30,38.8
2018-01-15T03:32:16.261Z,50.1,,,,54,,38.9
2018-01-15T03:32:26.136Z,,,,,54,29,38.9
2018-01-15T03:32:36.145Z,50.2,,,,54,,38.9
2018-01-15T03:32:46.321Z,50.3,,,,54,,39.1
2018-01-15T03:32:56.152Z,50.4,,,,54,,39.1
2018-01-15T03:33:11.300Z,,,,,54,,39.2
2018-01-15T03:33:16.252Z,50.5,,,,54,,39.2
2018-01-15T03:33:31.286Z,50.6,,,,54,,39.3
2018-01-15T03:33:36.156Z,50.7,,,,54,,39.3
2018-01-15T03:33:46.245Z,,,,,54,,39.4
2018-01-15T03:33:56.177Z,,,,,54,,39.4
2018-01-15T03:34:06.146Z,50.9,,,,54,,39.4
2018-01-15T03:34:16.285Z,51,,,,54,,39.5
2018-01-15T03:34:26.150Z,,,,,54,,39.6
2018-01-15T03:34:36.228Z,51.1,,,,54,,39.6
2018-01-15T03:34:46.150Z,51.2,,,,54,,39.7
2018-01-15T03:34:56.480Z,51.3,,,,54,,39.7
2018-01-15T03:35:06.185Z,,,,,54,,39.8
2018-01-15T03:35:16.263Z,51.4,,,,54,,39.8
2018-01-15T03:35:26.189Z,,,,,54,30,39.8
2018-01-15T03:35:36.222Z,51.5,,,,54,,39.9
2018-01-15T03:35:46.258Z,,,,,54,29,40
2018-01-15T03:35:56.191Z,51.6,,,,54,,40
2018-01-15T03:36:06.146Z,,,,,54,,40
2018-01-15T03:36:16.334Z,51.7,,,,54,,40.1
2018-01-15T03:36:31.207Z,51.8,,,,54,30,40.1
2018-01-15T03:36:36.237Z,51.9,,,,54,29,40.2
2018-01-15T03:36:46.163Z,,,,,54,,40.2
2018-01-15T03:36:56.148Z,,,,,54,30,40.3
2018-01-15T03:37:11.265Z,52,,,,54,29,40.3
2018-01-15T03:37:16.370Z,52.1,,,,54,,40.4
2018-01-15T03:37:26.204Z,,,,,54,,40.4
2018-01-15T03:37:36.192Z,52.2,,,,54,,40.5
2018-01-15T03:37:46.164Z,,,,,54,,40.5
2018-01-15T03:37:56.295Z,52.3,,,,54,,40.6
2018-01-15T03:38:06.158Z,52.4,,,,54,,40.6
2018-01-15T03:38:16.418Z,,,,,54,,40.7
2018-01-15T03:38:26.185Z,52.6,,,,54,30,40.7
2018-01-15T03:38:36.139Z,,,,,54,29,40.8
2018-01-15T03:38:46.159Z,52.7,,,,54,30,40.8
2018-01-15T03:38:56.138Z,52.6,,,,54,29,40.9
2018-01-15T03:39:06.146Z,52.7,,,,54,,40.9
2018-01-15T03:39:16.275Z,52.8,,,,54,,41.1
2018-01-15T03:39:26.141Z,,,,,54,,41.1
2018-01-15T03:39:36.197Z,,,,,54,,41.2
2018-01-15T03:39:46.138Z,52.9,,,,54,,41.2
2018-01-15T03:39:56.212Z,52.9,0,2,,54,0,41.3
2018-01-15T03:40:06.155Z,50.5,,,,54,,41.3
2018-01-15T03:40:16.295Z,49.1,,,,54,,41.4
2018-01-15T03:40:26.141Z,48.4,,,,54,,41.4
2018-01-15T03:40:36.155Z,47.7,,,,54,,41.4
2018-01-15T03:40:46.139Z,46.9,,,,54,,41.5
2018-01-15T03:40:56.177Z,46.5,,,,54,,41.5
2018-01-15T03:41:06.156Z,45.9,,,,54,,41.4
2018-01-15T03:41:16.273Z,45.6,,,,54,,41.4
2018-01-15T03:41:26.143Z,45.3,,,,54,,41.4
2018-01-15T03:41:36.179Z,44.9,,,,54,,41.3
2018-01-15T03:41:46.194Z,44.6,,,,54,,41.3
2018-01-15T03:41:56.160Z,44.4,,,,54,,41.2
2018-01-15T03:42:06.166Z,44.1,,,,54,,41.1
2018-01-15T03:42:16.304Z,43.9,,,,54,,40.9
2018-01-15T03:42:26.144Z,43.7,,,,54,,40.9
2018-01-15T03:42:36.142Z,43.5,,,,54,,40.8
2018-01-15T03:42:46.144Z,43.3,,,,54,,40.7
2018-01-15T03:42:56.174Z,43.1,,,,54,,40.7
2018-01-15T03:43:06.168Z,,,,,54,,40.6
2018-01-15T03:43:16.304Z,,,,,54,,40.5
2018-01-15T03:43:26.158Z,,,,,54,,40.4
2018-01-15T03:43:36.173Z,,,,,54,,40.4
2018-01-15T03:43:46.213Z,,,,,54,,40.3
2018-01-15T03:43:56.145Z,,,,,54,,40.3
2018-01-15T03:44:06.154Z,,,,,54,,40.2
2018-01-15T03:44:16.322Z,43,,,,54,,40.2
2018-01-15T03:44:26.138Z,,,,,54,,40.2
2018-01-15T03:44:36.155Z,,,,,54,,40.1
2018-01-15T03:44:46.223Z,,,,,54,,40.1
2018-01-15T03:44:56.248Z,,,,,54,,40
2018-01-15T03:45:06.398Z,,,,,54,,39.9
2018-01-15T03:45:16.482Z,,,,,54,,39.8
2018-01-15T03:45:26.380Z,43.1,,,,54,,39.7
2018-01-15T03:45:36.553Z,,,,,54,,39.6
2018-01-15T03:45:46.141Z,,,,,54,,39.5
2018-01-15T03:45:56.146Z,43.2,,,,54,,39.4
2018-01-15T03:46:06.192Z,43.5,0,2,,54,,39.3
2018-01-15T03:46:16.307Z,48.6,,,,54,34,39.2
2018-01-15T03:46:26.142Z,47.9,,,,54,29,38.9
2018-01-15T03:46:36.139Z,47.3,,,,54,,38.8
2018-01-15T03:46:46.145Z,48.5,,,,54,,38.7
2018-01-15T03:46:56.158Z,48.6,,,,54,,38.7
2018-01-15T03:47:06.206Z,48.7,,,,54,,38.7
2018-01-15T03:47:16.255Z,48.8,,,,54,,38.6
2018-01-15T03:47:26.143Z,48.7,,,,54,,38.6
2018-01-15T03:47:36.210Z,48.9,,,,54,,38.7
2018-01-15T03:47:46.230Z,49,,,,54,,38.7
2018-01-15T03:47:56.169Z,,,,,54,,38.7
2018-01-15T03:48:06.150Z,49.2,,,,54,,38.8
2018-01-15T03:48:16.250Z,49.3,,,,54,30,38.8
2018-01-15T03:48:26.182Z,49.4,,,,54,29,38.8
2018-01-15T03:48:36.284Z,49.5,,,,54,,38.9
2018-01-15T03:48:46.150Z,,,,,54,,38.9
2018-01-15T03:48:56.178Z,49.6,,,,54,,38.9
2018-01-15T03:49:06.191Z,49.7,,,,54,,38.9
2018-01-15T03:49:16.252Z,,,,,54,,38.9
2018-01-15T03:49:26.146Z,,,,,54,,39.1
2018-01-15T03:49:36.221Z,49.8,,,,54,,39.1
2018-01-15T03:49:46.150Z,,,,,54,,39.1
2018-01-15T03:49:56.182Z,49.9,,,,54,30,39.1
2018-01-15T03:50:06.212Z,50,,,,54,29,39.1
2018-01-15T03:50:16.258Z,48.9,0,2,,54,0,39.2
2018-01-15T03:50:26.288Z,46.9,,,,54,,39.2
2018-01-15T03:50:36.242Z,45.9,,,,54,,39.2
2018-01-15T03:50:46.161Z,45.3,,,,54,,39.2
2018-01-15T03:50:56.196Z,44.5,,,,54,,39.3
2018-01-15T03:51:06.147Z,43.9,,,,54,,39.3
2018-01-15T03:51:16.274Z,43.5,,,,54,,39.2
2018-01-15T03:51:26.193Z,43.1,,,,54,,39.2
2018-01-15T03:51:36.230Z,42.7,,,,54,,39.2
2018-01-15T03:51:46.161Z,42.2,,,,54,,39.2
2018-01-15T03:51:56.202Z,42.3,0,2,,54,44,39.1
2018-01-15T03:52:06.227Z,48.2,,,,54,33,39.1
2018-01-15T03:52:16.269Z,47.6,,,,54,29,38.9
2018-01-15T03:52:26.183Z,47.1,,,,54,29,38.8
2018-01-15T03:52:36.146Z,48.3,,,,54,,38.8
2018-01-15T03:52:46.164Z,48.5,,,,54,,38.8
2018-01-15T03:52:56.202Z,49,,,,54,,38.7
2018-01-15T03:53:06.226Z,49.1,,,,54,,38.7
2018-01-15T03:53:16.300Z,49.4,,,,54,,38.7
2018-01-15T03:53:26.155Z,49.6,,,,54,,38.8
2018-01-15T03:53:36.206Z,49.8,,,,54,,38.8
2018-01-15T03:53:46.178Z,50,,,,54,30,38.8
2018-01-15T03:53:56.152Z,50.2,,,,54,29,38.9
2018-01-15T03:54:06.146Z,50.3,,,,54,,38.9
2018-01-15T03:54:16.258Z,50.5,,,,54,30,39.1
2018-01-15T03:54:26.211Z,49.6,0,2,,54,0,39.1
2018-01-15T03:54:36.147Z,47.3,,,,54,,39.2
2018-01-15T03:54:46.227Z,46.4,,,,54,,39.2
2018-01-15T03:54:56.224Z,45.6,,,,54,,39.3
2018-01-15T03:55:06.152Z,44.8,,,,54,,39.3
2018-01-15T03:55:16.298Z,44.2,,,,54,,39.3
2018-01-15T03:55:26.225Z,43.8,,,,54,,39.3
2018-01-15T03:55:36.167Z,43.3,,,,54,,39.3
2018-01-15T03:55:46.185Z,42.9,,,,54,,39.3
2018-01-15T03:55:56.223Z,42.6,,,,54,,39.2
2018-01-15T03:56:06.168Z,42.2,,,,54,,39.2
2018-01-15T03:56:16.319Z,41.9,,,,54,,39.1
2018-01-15T03:56:26.149Z,41.7,,,,54,,39.1
2018-01-15T03:56:36.169Z,41.5,,,,54,,38.9
2018-01-15T03:56:46.209Z,41.3,,,,54,,38.9
2018-01-15T03:57:01.247Z,41.1,,,,54,,38.8
2018-01-15T03:57:06.164Z,40.9,,,,54,,38.7
2018-01-15T03:57:16.303Z,40.8,,,,54,,38.6
2018-01-15T03:57:31.247Z,40.7,,,,54,,38.5
2018-01-15T03:57:36.170Z,,,,,54,,38.5
2018-01-15T03:57:46.172Z,,,,,54,,38.4
2018-01-15T03:57:56.233Z,45.5,0,2,,54,37,38.3
2018-01-15T03:58:06.181Z,46.9,,,,54,29,38.3
2018-01-15T03:58:16.277Z,45.8,,,,54,,38.2
2018-01-15T03:58:26.149Z,47.1,,,,54,30,38.2
2018-01-15T03:58:36.145Z,47.7,,,,54,29,38.2
2018-01-15T03:58:46.199Z,47.6,,,,54,,38.2
2018-01-15T03:58:56.149Z,48.1,,,,54,30,38.2
2018-01-15T03:59:06.150Z,48.3,,,,54,29,38.3
2018-01-15T03:59:16.252Z,48.6,,,,54,,38.3
2018-01-15T03:59:26.151Z,48.7,,,,54,,38.4
2018-01-15T03:59:36.152Z,48.9,,,,54,,38.4
2018-01-15T03:59:46.213Z,49.1,,,,54,30,38.5
2018-01-15T03:59:56.149Z,,,,,54,29,38.5
2018-01-15T04:00:06.202Z,49.3,,,,54,,38.6
2018-01-15T04:00:16.373Z,49.4,,,,54,,38.6
2018-01-15T04:00:26.153Z,48.6,0,2,,54,0,38.6
2018-01-15T04:00:36.173Z,46.2,,,,54,,38.7
2018-01-15T04:00:46.167Z,45.3,,,,54,,38.7
2018-01-15T04:00:56.151Z,44.5,,,,54,,38.7
2018-01-15T04:01:06.147Z,43.7,,,,54,,38.7
2018-01-15T04:01:16.334Z,43.2,,,,54,,38.7
2018-01-15T04:01:26.153Z,42.7,,,,54,,38.6
2018-01-15T04:01:36.149Z,42.2,,,,54,,38.6
2018-01-15T04:01:46.211Z,41.8,,,,54,,38.5
2018-01-15T04:01:56.152Z,41.4,,,,54,,38.5
2018-01-15T04:02:06.151Z,41.1,,,,54,,38.4
2018-01-15T04:02:16.291Z,40.9,,,,54,,38.3
2018-01-15T04:02:26.168Z,40.6,,,,54,,38.3
2018-01-15T04:02:36.153Z,40.4,,,,54,,38.2
2018-01-15T04:02:46.237Z,40.2,,,,54,,38.1
2018-01-15T04:02:56.176Z,40.1,,,,54,,38.1
2018-01-15T04:03:06.161Z,39.9,,,,54,,38
2018-01-15T04:03:16.248Z,39.8,,,,54,,37.9
2018-01-15T04:03:26.166Z,39.7,,,,54,,37.9
2018-01-15T04:03:36.188Z,,0,2,,54,,37.8
2018-01-15T04:03:46.290Z,44.4,,,,54,37,37.7
2018-01-15T04:03:56.159Z,45.9,,,,54,29,37.6
2018-01-15T04:04:06.201Z,44.8,,,,54,,37.6
2018-01-15T04:04:16.251Z,46.1,,,,54,30,37.5
2018-01-15T04:04:26.152Z,46.5,,,,54,29,37.5
2018-01-15T04:04:36.152Z,46.8,,,,54,30,37.5
2018-01-15T04:04:46.207Z,47.2,,,,54,29,37.5
2018-01-15T04:04:56.178Z,47.4,,,,54,,37.6
2018-01-15T04:05:06.219Z,47.8,,,,54,,37.6
2018-01-15T04:05:16.267Z,48,,,,54,29,37.7
2018-01-15T04:05:26.166Z,48.2,,,,54,,37.7
2018-01-15T04:05:36.216Z,48.3,,,,54,,37.8
2018-01-15T04:05:46.155Z,48.5,,,,54,,37.8
2018-01-15T04:05:56.179Z,48.6,,,,54,,37.9
2018-01-15T04:06:06.219Z,48.7,,,,54,,37.9
2018-01-15T04:06:16.269Z,48.8,,,,54,,38
2018-01-15T04:06:26.150Z,48.9,,,,54,,38
2018-01-15T04:06:36.161Z,49,,,,54,,38
2018-01-15T04:06:46.170Z,,,,,54,,38.1
2018-01-15T04:06:56.150Z,49.1,,,,54,,38.1
2018-01-15T04:07:06.217Z,49.2,,,,54,30,38.1
2018-01-15T04:07:16.271Z,,,,,54,29,38.1
2018-01-15T04:07:26.154Z,49.3,,,,54,,38.2
2018-01-15T04:07:36.150Z,,,,,54,,38.2
2018-01-15T04:07:46.151Z,,,,,54,,38.2
2018-01-15T04:07:56.156Z,49.4,,,,54,,38.2
2018-01-15T04:08:06.151Z,49.3,,,,54,,38.3
2018-01-15T04:08:16.268Z,49.4,,,,54,,38.3
2018-01-15T04:08:26.173Z,49.5,,,,54,,38.3
2018-01-15T04:08:36.228Z,,,,,54,30,38.4
2018-01-15T04:08:46.179Z,,,,,54,29,38.4
2018-01-15T04:08:56.205Z,49.6,,,,54,30,38.4
2018-01-15T04:09:06.151Z,,,,,54,29,38.5
2018-01-15T04:09:16.282Z,49.7,,,,54,,38.5
2018-01-15T04:09:26.213Z,,,,,54,30,38.6
2018-01-15T04:09:36.153Z,49.9,,,,54,29,38.6
2018-01-15T04:09:46.173Z,50,,,,54,,38.6
2018-01-15T04:09:56.216Z,,,,,54,,38.7
2018-01-15T04:10:06.165Z,50.1,,,,54,,38.7
2018-01-15T04:10:16.306Z,50,,,,54,30,38.8
2018-01-15T04:10:26.155Z,,,,,54,29,38.8
2018-01-15T04:10:36.154Z,50.1,,,,54,,38.9
2018-01-15T04:10:46.158Z,50.3,,,,54,,38.9
2018-01-15T04:10:56.218Z,50.4,,,,54,,39.1
2018-01-15T04:11:06.155Z,,,,,54,,39.1
2018-01-15T04:11:16.315Z,50.6,,,,54,,39.2
2018-01-15T04:11:26.219Z,,,,,54,,39.2
2018-01-15T04:11:36.161Z,50.7,,,,54,,39.3
2018-01-15T04:11:46.195Z,50.9,,,,54,,39.3
2018-01-15T04:11:56.162Z,51,,,,54,,39.3
2018-01-15T04:12:06.162Z,,,,,54,,39.4
2018-01-15T04:12:16.295Z,51.1,,,,54,,39.5
2018-01-15T04:12:26.209Z,,,,,54,,39.5
2018-01-15T04:12:36.164Z,51.2,,,,54,,39.6
2018-01-15T04:12:46.156Z,51.3,,,,54,,39.6
2018-01-15T04:12:56.161Z,,,,,54,,39.7
2018-01-15T04:13:06.163Z,51.4,,,,54,30,39.7
2018-01-15T04:13:16.328Z,,,,,54,,39.8
2018-01-15T04:13:26.157Z,51.5,,,,54,29,39.8
2018-01-15T04:13:36.158Z,51.6,,,,54,,39.9
2018-01-15T04:13:46.168Z,,,,,54,30,39.9
2018-01-15T04:13:56.157Z,51.7,,,,54,,40
2018-01-15T04:14:06.180Z,,,,,54,29,40
2018-01-15T04:14:16.262Z,,,,,54,,40.1
2018-01-15T04:14:26.163Z,51.8,,,,54,30,40.1
2018-01-15T04:14:36.169Z,,,,,54,29,40.2
2018-01-15T04:14:46.284Z,51.9,,,,54,30,40.2
2018-01-15T04:14:56.252Z,,,,,54,29,40.3
2018-01-15T04:15:06.166Z,52,,,,54,,40.3
2018-01-15T04:15:16.327Z,50.7,0,2,,54,0,40.3
2018-01-15T04:15:26.158Z,48.8,,,,54,,40.4
2018-01-15T04:15:36.188Z,47.9,,,,54,,40.4
2018-01-15T04:15:46.159Z,47.2,,,,54,,40.5
2018-01-15T04:15:56.160Z,46.4,,,,54,,40.5
2018-01-15T04:16:06.180Z,45.9,,,,54,,40.5
2018-01-15T04:16:16.262Z,45.4,,,,54,,40.5
2018-01-15T04:16:26.241Z,45,,,,54,,40.5
2018-01-15T04:16:36.181Z,44.6,,,,54,,40.5
2018-01-15T04:16:46.161Z,44.3,,,,54,,40.4
2018-01-15T04:16:56.171Z,43.9,,,,54,,40.4
2018-01-15T04:17:06.291Z,43.7,,,,54,,40.3
2018-01-15T04:17:16.302Z,43.4,,,,54,,40.3
2018-01-15T04:17:26.161Z,43.2,,,,54,,40.2
2018-01-15T04:17:36.197Z,43,,,,54,,40.2
2018-01-15T04:17:46.163Z,42.8,,,,54,,40.1
2018-01-15T04:17:56.170Z,42.6,,,,54,,40
2018-01-15T04:18:06.403Z,42.4,,,,54,,40
2018-01-15T04:18:16.259Z,42.3,,,,54,,39.9
2018-01-15T04:18:26.196Z,,,,,54,,39.8
2018-01-15T04:18:36.210Z,,,,,54,,39.8
2018-01-15T04:18:46.404Z,42.2,,,,54,,39.7
2018-01-15T04:18:56.159Z,,,,,54,,39.6
2018-01-15T04:19:06.214Z,,,,,54,,39.6
2018-01-15T04:19:16.273Z,,,,,54,,39.5
2018-01-15T04:19:26.163Z,,,,,54,,39.5
2018-01-15T04:19:36.214Z,,,,,54,,39.5
2018-01-15T04:19:46.334Z,,,,,54,,39.4
2018-01-15T04:19:56.173Z,,,,,54,,39.4
2018-01-15T04:20:06.204Z,,,,,54,,39.3
2018-01-15T04:20:16.485Z,,,,,54,,39.3
2018-01-15T04:20:26.280Z,,,,,54,,39.2
2018-01-15T04:20:36.164Z,,,,,54,,39.1
2018-01-15T04:20:46.175Z,,,,,54,,38.9
2018-01-15T04:20:56.196Z,,,,,54,,38.8
2018-01-15T04:21:06.335Z,42.3,,,,54,,38.7
2018-01-15T04:21:16.257Z,,,,,54,,38.6
2018-01-15T04:21:26.162Z,42.4,0,2,61,54,0,38.5
2018-01-15T04:21:36.158Z,,,,,54,,38.4
2018-01-15T04:21:46.166Z,42.6,,,,54,,38.3
2018-01-15T04:21:56.187Z,,,,,54,,38.2
2018-01-15T04:22:06.398Z,42.7,,,,54,,38.1
2018-01-15T04:22:16.275Z,,,,,54,,38
2018-01-15T04:22:26.226Z,46.9,0,2,,,38,
2018-01-15T04:22:36.176Z,47.6,,,,54,29,37.7
2018-01-15T04:22:46.162Z,46.3,,,,54,,37.6
2018-01-15T04:22:56.210Z,47.4,,,,54,,37.6
2018-01-15T04:23:06.233Z,47.6,,,,54,30,37.5
2018-01-15T04:23:16.299Z,47.7,,,,54,29,37.5
2018-01-15T04:23:26.168Z,47.8,,,,54,30,37.5
2018-01-15T04:23:36.237Z,47.7,,,,54,,37.5
2018-01-15T04:23:46.258Z,47.8,,,,54,29,37.5
2018-01-15T04:23:56.172Z,47.9,,,,54,,37.6
2018-01-15T04:24:06.163Z,48,,,,54,,37.7
2018-01-15T04:24:16.270Z,48.1,,,,54,,37.7
2018-01-15T04:24:26.231Z,48.2,,,,54,30,37.7
2018-01-15T04:24:36.170Z,48.3,,,,54,29,37.8
2018-01-15T04:24:46.182Z,48.4,,,,54,,37.8
2018-01-15T04:24:56.220Z,48.5,,,,54,,37.8
2018-01-15T04:25:06.226Z,,,,,54,,37.9
2018-01-15T04:25:16.335Z,48.6,,,,54,,37.9
2018-01-15T04:25:26.289Z,48.7,,,,54,,37.9
2018-01-15T04:25:36.169Z,,,,,54,30,37.9
2018-01-15T04:25:46.184Z,48.8,,,,54,29,38
2018-01-15T04:25:56.169Z,48.9,,,,54,,38
2018-01-15T04:26:06.162Z,,,,,54,,38
2018-01-15T04:26:16.314Z,49,,,,54,,38.1
2018-01-15T04:26:26.168Z,49.1,,,,54,30,38.1
2018-01-15T04:26:36.162Z,,,,,54,29,38.1
2018-01-15T04:26:46.164Z,49.2,,,,54,,38.2
2018-01-15T04:26:56.224Z,,,,,54,,38.2
2018-01-15T04:27:06.167Z,49.3,,,,54,,38.2
2018-01-15T04:27:16.269Z,49.4,,,,54,,38.3
2018-01-15T04:27:26.227Z,49.5,,,,54,,38.3
2018-01-15T04:27:36.170Z,,,,,54,,38.4
2018-01-15T04:27:46.290Z,49.6,,,,54,,38.4
2018-01-15T04:27:56.191Z,49.7,,,,54,,38.5
2018-01-15T04:28:06.166Z,,,,,54,,38.5
2018-01-15T04:28:16.334Z,49.9,,,,54,,38.6
2018-01-15T04:28:26.165Z,49.8,,,,54,30,38.6
2018-01-15T04:28:36.265Z,49.9,,,,54,29,38.7
2018-01-15T04:28:46.234Z,50,,,,54,,38.7
