Time,ActPow,HwTSet,HwActive,PrimTSet,PrimT,HwTOutlet,ChActive
2017-11-28T06:51:07.942Z,44,54,0,,54,23.3,2
2017-11-28T06:51:17.941Z,39,54,,,56.3,23.1,
2017-11-28T06:51:28.052Z,29,54,1,0,56.4,25.1,0
2017-11-28T06:51:37.976Z,70,54,,,53.4,43.3,
2017-11-28T06:51:47.950Z,,54,,,53.1,48.2,
2017-11-28T06:51:57.950Z,96,54,0,,55.2,48.6,0
2017-11-28T06:52:07.936Z,0,54,0,,54.7,50.1,0
2017-11-28T06:52:17.940Z,,54,,,55,50.1,
2017-11-28T06:52:28.031Z,,54,,,55.4,51.3,
2017-11-28T06:52:37.937Z,,54,,,55.9,52.4,
2017-11-28T06:52:47.946Z,,54,,,,53.1,
2017-11-28T06:52:57.944Z,,54,,,55.7,53.3,
2017-11-28T06:53:07.946Z,,54,0,61,55.7,53.4,2
2017-11-28T06:53:17.967Z,34,54,,,57.9,53.3,
2017-11-28T06:53:28.035Z,29,54,,,55.9,52.7,
2017-11-28T06:53:37.942Z,30,54,,,55,51.9,
2017-11-28T06:53:47.945Z,29,54,,,54.8,51.2,
2017-11-28T06:53:57.944Z,30,54,,,53.9,49.9,
2017-11-28T06:54:07.942Z,,54,,,53.4,48.5,
2017-11-28T06:54:17.944Z,29,54,,,52.9,47.2,
2017-11-28T06:54:28.069Z,,54,,,52.3,45.8,
2017-11-28T06:54:37.951Z,,54,,,51.9,44.1,
2017-11-28T06:54:47.950Z,30,54,,,,43.1,
2017-11-28T06:54:57.963Z,29,54,,,51.7,42,
2017-11-28T06:55:07.951Z,,54,,,,41.1,
2017-11-28T06:55:17.957Z,,54,,,51.6,40.2,
2017-11-28T06:55:28.032Z,,54,,,,39.5,
2017-11-28T06:55:38.241Z,,54,,,51.7,38.7,
2017-11-28T06:55:47.964Z,,54,,,,38,
2017-11-28T06:55:57.949Z,,54,,,51.8,37.4,
2017-11-28T06:56:07.941Z,30,54,,,52,36.9,
2017-11-28T06:56:17.942Z,29,54,,,52.1,36.4,
2017-11-28T06:56:28.048Z,,54,,,52.2,36,
2017-11-28T06:56:37.947Z,,54,,,52.4,35.5,
2017-11-28T06:56:47.941Z,,54,,,52.6,35.1,
2017-11-28T06:56:57.939Z,,54,,,52.8,34.6,
2017-11-28T06:57:07.947Z,,54,,,53,34.3,
2017-11-28T06:57:17.946Z,,54,,,,34,
2017-11-28T06:57:28.057Z,,54,,,53.2,33.8,
2017-11-28T06:57:37.945Z,,54,,,53.3,33.2,
2017-11-28T06:57:47.949Z,,54,,,53.5,32.8,
2017-11-28T06:57:57.941Z,,54,,,53.6,32.9,
2017-11-28T06:58:07.941Z,,54,,,53.7,32.5,
2017-11-28T06:58:17.966Z,,54,,,54,32.4,
2017-11-28T06:58:28.057Z,,54,,,,32.2,
2017-11-28T06:58:37.954Z,30,54,,,54.1,31.4,
2017-11-28T06:58:47.952Z,29,54,,,54.4,31.3,
2017-11-28T06:58:57.942Z,,54,,,54.5,31,
2017-11-28T06:59:07.942Z,,54,,,54.6,30.9,
2017-11-28T06:59:17.948Z,,54,,,54.7,30.8,
2017-11-28T06:59:28.061Z,,54,,,54.9,30.7,
2017-11-28T06:59:37.944Z,29,54,,,55,30.7,
2017-11-28T06:59:47.941Z,,54,,,55.1,30.6,
2017-11-28T06:59:57.944Z,,54,,,55.2,30.6,
2017-11-28T07:00:07.944Z,,54,,,55.3,31.2,
2017-11-28T07:00:17.952Z,,54,,,55.4,30.9,
2017-11-28T07:00:28.049Z,,54,,,55.5,31,
2017-11-28T07:00:37.944Z,30,54,,,55.6,31,
2017-11-28T07:00:47.948Z,29,54,,,55.7,31,
2017-11-28T07:00:57.960Z,,54,,,55.9,31,
2017-11-28T07:01:07.946Z,,54,,,56,30.9,
2017-11-28T07:01:17.949Z,,54,,,56.1,31.2,
2017-11-28T07:01:28.075Z,,54,,,,31.3,
2017-11-28T07:01:37.946Z,30,54,,,56.2,30.9,
2017-11-28T07:01:47.942Z,29,54,,,56.3,30.7,
2017-11-28T07:01:57.951Z,0,54,0,0,56.5,30.8,0
2017-11-28T07:02:07.949Z,,54,,,57.8,27.9,
2017-11-28T07:02:17.957Z,,54,,,57.2,28,
2017-11-28T07:02:28.037Z,,54,,,57.1,33.2,
2017-11-28T07:02:37.949Z,,54,,,56.9,41.9,
2017-11-28T07:02:47.964Z,,54,,,56.8,45.9,
2017-11-28T07:02:57.949Z,,54,0,61,56.5,48.5,2
2017-11-28T07:03:07.965Z,,54,1,0,53.4,49.2,0
2017-11-28T07:03:17.963Z,0,54,0,,49.8,50.2,0
2017-11-28T07:03:28.095Z,,54,,,50.3,49.7,
2017-11-28T07:03:43.064Z,,54,,,53,49.3,
2017-11-28T07:03:47.949Z,,54,,,53.3,49.1,
2017-11-28T07:03:57.958Z,,54,,,53.4,49.4,
2017-11-28T07:04:07.952Z,,54,,,52.9,49.7,
2017-11-28T07:04:23.110Z,,54,0,61,52.8,49.7,2
2017-11-28T07:04:28.039Z,,54,,,52.3,49.6,
2017-11-28T07:04:48.065Z,,54,,,51.9,49.1,
2017-11-28T07:04:48.146Z,,54,,,51.8,48.3,
2017-11-28T07:05:03.042Z,,54,,,51.5,47.1,
2017-11-28T07:05:08.287Z,,54,,,51.3,45.4,
2017-11-28T07:05:17.951Z,,54,,,51.1,43.6,
2017-11-28T07:05:28.050Z,,54,,,50.9,41.9,
2017-11-28T07:05:37.949Z,,54,,,50.6,40.3,
2017-11-28T07:05:47.946Z,,54,,,50.5,38.8,
2017-11-28T07:05:57.982Z,,54,,,50.3,37.5,
2017-11-28T07:06:07.950Z,,54,,,50.2,36.4,
2017-11-28T07:06:17.951Z,,54,,,50.1,35.1,
2017-11-28T07:06:33.208Z,,54,,,49.9,34,
2017-11-28T07:06:37.994Z,,54,,,49.8,33.2,
2017-11-28T07:06:47.990Z,,54,,,49.7,32.4,
2017-11-28T07:06:58.003Z,,54,,,49.6,31.6,
2017-11-28T07:07:07.972Z,,54,,,49.5,30.9,
2017-11-28T07:07:17.953Z,40,54,0,,52.3,30.2,2
2017-11-28T07:07:28.090Z,32,54,,,55.2,29.6,
2017-11-28T07:07:37.983Z,29,54,,,54.9,29.6,
2017-11-28T07:07:47.980Z,,54,,,54,30.1,
2017-11-28T07:07:57.950Z,,54,,,54.1,30.6,
2017-11-28T07:08:07.951Z,,54,,,53.9,30.8,
2017-11-28T07:08:17.953Z,30,54,,,53.8,31,
2017-11-28T07:08:28.038Z,29,54,,,53.6,31.4,
2017-11-28T07:08:37.955Z,,54,,,53.5,31.5,
2017-11-28T07:08:47.947Z,,54,,,53.4,31.4,
2017-11-28T07:08:57.948Z,,54,,,53.3,31.3,
2017-11-28T07:09:13.074Z,,54,,,,31.3,
2017-11-28T07:09:17.957Z,,54,,,53.4,31.2,
2017-11-28T07:09:28.044Z,,54,,,,31,
2017-11-28T07:09:37.952Z,,54,,,,30.9,
2017-11-28T07:09:53.039Z,,54,,,53.5,31,
2017-11-28T07:09:57.950Z,,54,,,53.6,31,
2017-11-28T07:10:07.953Z,,54,,,53.7,31,
2017-11-28T07:10:23.037Z,,54,,,53.8,30.9,
2017-11-28T07:10:28.091Z,,54,,,,30.8,
2017-11-28T07:10:37.953Z,,54,,,54,30.8,
2017-11-28T07:10:47.954Z,,54,,,54.1,30.8,
2017-11-28T07:10:57.949Z,,54,,,54.3,30.8,
2017-11-28T07:11:12.978Z,,54,,,54.5,30.8,
2017-11-28T07:11:17.949Z,,54,,,54.6,30.8,
2017-11-28T07:11:33.127Z,,54,,,54.7,30.7,
2017-11-28T07:11:37.950Z,,54,,,54.8,30.7,
2017-11-28T07:11:47.952Z,,54,,,55,30.7,
2017-11-28T07:11:57.948Z,,54,,,,30.7,
2017-11-28T07:12:07.949Z,,54,,,55.2,30.7,
2017-11-28T07:12:17.970Z,,54,,,55.3,30.8,
2017-11-28T07:12:28.041Z,,54,,,55.4,30.8,
2017-11-28T07:12:37.964Z,,54,,,55.5,30.8,
2017-11-28T07:12:47.964Z,,54,,,55.6,31,
2017-11-28T07:12:57.959Z,,54,,,55.7,30.8,
2017-11-28T07:13:07.949Z,,54,,,55.9,30.9,
2017-11-28T07:13:23.053Z,,54,,,56,30.9,
2017-11-28T07:13:28.038Z,,54,,,56.1,31,
2017-11-28T07:13:37.956Z,30,54,,,56.2,31,
2017-11-28T07:13:47.955Z,29,54,,,56.3,31,
2017-11-28T07:13:57.949Z,,54,,,,31.3,
2017-11-28T07:14:07.965Z,,54,,,56.4,31.2,
2017-11-28T07:14:17.950Z,,54,,,56.5,31.3,
2017-11-28T07:14:28.053Z,,54,,,56.6,31.4,
2017-11-28T07:14:37.976Z,,54,,,56.7,31.4,
2017-11-28T07:14:47.949Z,,54,,,56.8,31.4,
2017-11-28T07:14:57.949Z,,54,,,56.9,31.5,
2017-11-28T07:15:07.951Z,,54,,,57,31.3,
2017-11-28T07:15:17.954Z,,54,,,,31.3,
2017-11-28T07:15:28.040Z,,54,,,57.1,31.5,
2017-11-28T07:15:37.951Z,,54,,,57.2,31.5,
2017-11-28T07:15:47.966Z,,54,,,,31.8,
2017-11-28T07:15:57.960Z,,54,,,57.3,31.9,
2017-11-28T07:16:07.954Z,,54,1,0,57.6,32,0
2017-11-28T07:16:17.964Z,56,54,,,54.5,21.6,
2017-11-28T07:16:28.042Z,,54,,,55.3,51.9,
2017-11-28T07:16:37.993Z,0,54,0,,55,51.4,0
2017-11-28T07:16:47.979Z,,54,,,53.6,51.4,
2017-11-28T07:16:57.960Z,,54,,,56,51.1,
2017-11-28T07:17:07.965Z,,54,,,56.9,50.9,
2017-11-28T07:17:17.968Z,,54,,,57.1,50.7,
2017-11-28T07:17:28.040Z,,54,,,56.9,50.5,
2017-11-28T07:17:37.955Z,,54,0,61,56.7,50.3,2
2017-11-28T07:17:48.016Z,0,54,0,0,52.9,50.6,0
2017-11-28T07:17:57.957Z,,54,,,51.8,45.8,
2017-11-28T07:18:07.954Z,,54,,,53,50.1,
2017-11-28T07:18:17.958Z,,54,,,53.7,51.5,
2017-11-28T07:18:28.057Z,,54,,,53.8,51.9,
2017-11-28T07:18:37.962Z,,54,,,53.7,51.8,
2017-11-28T07:18:47.953Z,,54,0,,53.6,51,2
2017-11-28T07:18:57.964Z,,54,,61,53.4,48.2,
2017-11-28T07:19:07.957Z,,54,,,53.2,45.4,
2017-11-28T07:19:17.979Z,,54,,,53.1,42.2,
2017-11-28T07:19:28.043Z,,54,,,52.9,38.9,
2017-11-28T07:19:37.969Z,,54,,,52.8,36.7,
2017-11-28T07:19:47.955Z,,54,,,52.6,34.6,
2017-11-28T07:19:57.956Z,,54,,,52.4,32.5,
2017-11-28T07:20:07.954Z,,54,,,52.3,31,
2017-11-28T07:20:17.958Z,,54,,,52.1,29.2,
2017-11-28T07:20:28.061Z,,54,,,,27.8,
2017-11-28T07:20:38.272Z,,54,,,51.9,26.7,
2017-11-28T07:20:47.961Z,,54,,,,25.7,
2017-11-28T07:20:57.957Z,,54,,,51.8,24.9,
2017-11-28T07:21:07.954Z,,54,,,,24.3,
2017-11-28T07:21:17.963Z,,54,,,51.7,23.8,
2017-11-28T07:21:28.076Z,,54,,,,23.3,
2017-11-28T07:21:37.959Z,,54,,,,22.7,
2017-11-28T07:21:47.959Z,,54,,,,22.1,
2017-11-28T07:21:57.981Z,,54,,,,21.7,
2017-11-28T07:22:07.957Z,,54,,,,21.5,
2017-11-28T07:22:17.957Z,,54,,,51.8,21.2,
2017-11-28T07:22:28.056Z,60,54,1,0,46.8,20.5,0
2017-11-28T07:22:37.966Z,61,54,,,48.3,44.2,
2017-11-28T07:22:47.966Z,95,54,,,52.3,45.4,
2017-11-28T07:22:57.985Z,96,54,,,55.2,49.2,
2017-11-28T07:23:07.984Z,91,54,,,58,52.2,
2017-11-28T07:23:17.964Z,0,54,0,,56.7,53.6,0
2017-11-28T07:23:28.073Z,,54,,,54.9,54.4,
2017-11-28T07:23:37.995Z,,54,,,53.6,55,
2017-11-28T07:23:47.971Z,,54,,,53,55,
2017-11-28T07:23:58.302Z,,54,,,55,54.3,
2017-11-28T07:24:07.958Z,,54,,,56.1,53.8,
2017-11-28T07:24:17.964Z,,54,0,61,57.1,53.4,2
2017-11-28T07:24:28.057Z,39,54,,,59.6,53,
2017-11-28T07:24:37.994Z,29,54,,,55.7,52.7,
2017-11-28T07:24:51.018Z,,54,,,56,52.9,
2017-11-28T07:24:57.956Z,,54,,,55.9,53,
2017-11-28T07:25:07.959Z,,54,,,55.4,52.2,
2017-11-28T07:25:17.961Z,,54,,,54.9,51,
2017-11-28T07:25:28.095Z,,54,,,53.9,49.4,
2017-11-28T07:25:38.005Z,,54,,,53.8,47.6,
2017-11-28T07:25:47.961Z,,54,,,53.5,46.2,
2017-11-28T07:25:57.957Z,,54,,,53.2,45,
2017-11-28T07:26:07.963Z,,54,,,53.1,43.7,
2017-11-28T07:26:17.961Z,29,54,,,52.9,42.6,
2017-11-28T07:26:29.087Z,,54,,,,41.6,
2017-11-28T07:26:37.957Z,,54,,,,40.7,
2017-11-28T07:26:47.956Z,,54,,,,40,
2017-11-28T07:26:57.956Z,30,54,,,53,39.2,
2017-11-28T07:27:07.965Z,29,54,,,,38.5,
2017-11-28T07:27:17.957Z,,54,,,53.1,37.9,
2017-11-28T07:27:28.079Z,,54,,,53.2,37.5,
2017-11-28T07:27:38.062Z,,54,,,53.3,36.9,
2017-11-28T07:27:47.983Z,30,54,,,53.4,36.5,
2017-11-28T07:27:57.963Z,29,54,,,53.5,36.1,
2017-11-28T07:28:08.031Z,,54,,,53.7,35.7,
2017-11-28T07:28:17.997Z,,54,,,53.8,35.5,
2017-11-28T07:28:28.068Z,30,54,,,54,35.2,
2017-11-28T07:28:37.969Z,29,54,,,54.1,34.7,
2017-11-28T07:28:47.960Z,,54,,,54.3,34.3,
2017-11-28T07:28:58.108Z,,54,,,54.4,34.2,
2017-11-28T07:29:07.972Z,,54,,,54.5,33.9,
2017-11-28T07:29:17.980Z,,54,,,54.6,33.6,
2017-11-28T07:29:28.079Z,,54,,,54.7,33.3,
2017-11-28T07:29:43.029Z,30,54,,,54.9,33.2,
2017-11-28T07:29:48.280Z,29,54,,,55,33.1,
2017-11-28T07:29:57.959Z,,54,,,55.1,32.9,
2017-11-28T07:30:07.981Z,29,54,0,61,55.2,32.7,2
2017-11-28T07:30:18.040Z,,54,,,55.3,32.4,
2017-11-28T07:30:28.165Z,,54,,,55.4,32.4,
2017-11-28T07:30:37.969Z,,54,,,55.5,32.2,
2017-11-28T07:30:47.971Z,,54,,,55.6,32.2,
2017-11-28T07:30:57.965Z,,54,,,55.7,32.1,
2017-11-28T07:31:07.959Z,,54,,,55.9,32.1,
2017-11-28T07:31:18.035Z,,54,,,56,32.1,
2017-11-28T07:31:28.088Z,,54,,,,31.9,
2017-11-28T07:31:37.963Z,,54,,,56.1,31.9,
2017-11-28T07:31:47.962Z,,54,,,56.2,31.6,
2017-11-28T07:31:57.965Z,,54,,,56.3,31.5,
2017-11-28T07:32:07.973Z,,54,,,,31.5,
2017-11-28T07:32:17.960Z,,54,,,56.4,31.3,
2017-11-28T07:32:28.123Z,,54,,,56.5,31.2,
2017-11-28T07:32:37.993Z,,54,,,,31.2,
2017-11-28T07:32:48.053Z,,54,,,56.6,31,
2017-11-28T07:32:57.960Z,,54,,,,31,
2017-11-28T07:33:07.964Z,,54,,,56.7,30.9,
2017-11-28T07:33:17.986Z,30,54,,,56.8,30.8,
2017-11-28T07:33:28.060Z,29,54,,,,30.9,
2017-11-28T07:33:37.964Z,,54,,,56.9,30.9,
2017-11-28T07:33:47.968Z,,54,,,57,30.6,
2017-11-28T07:33:57.975Z,,54,,,,30.6,
2017-11-28T07:34:07.970Z,,54,,,57.1,30.4,
2017-11-28T07:34:17.993Z,,54,,,,30.4,
2017-11-28T07:34:28.067Z,,54,,,57.2,30.6,
2017-11-28T07:34:37.987Z,,54,,,57.3,30.4,
2017-11-28T07:34:47.991Z,,54,,,,30.4,
2017-11-28T07:34:57.996Z,,54,,,57.4,30.6,
2017-11-28T07:35:07.994Z,,54,,,57.6,30.3,
2017-11-28T07:35:17.972Z,,54,,,,30.3,
2017-11-28T07:35:33.188Z,,54,,,57.7,30.2,
2017-11-28T07:35:37.966Z,,54,,,,30.3,
2017-11-28T07:35:47.988Z,,54,,,57.8,30,
2017-11-28T07:35:58.019Z,30,54,,,57.9,29.8,
2017-11-28T07:36:07.984Z,29,54,,,58,30,
2017-11-28T07:36:17.969Z,,54,,,,29.8,
2017-11-28T07:36:28.106Z,,54,,,58.1,29.8,
2017-11-28T07:36:38.336Z,,54,,,,29.8,
2017-11-28T07:36:47.977Z,30,54,,,58.2,29.8,
2017-11-28T07:36:58.326Z,,54,,,,29.7,
2017-11-28T07:37:07.983Z,29,54,,,58.3,29.5,
2017-11-28T07:37:18.288Z,,54,,,,29.5,
2017-11-28T07:37:28.064Z,,54,,,58.4,29.5,
2017-11-28T07:37:38.300Z,,54,,,,29.3,
2017-11-28T07:37:47.965Z,,54,,,58.5,29.2,
2017-11-28T07:37:57.974Z,,54,,,58.6,29.5,
2017-11-28T07:38:07.971Z,,54,,,,29.5,
2017-11-28T07:38:17.969Z,,54,,,58.7,29.6,
2017-11-28T07:38:28.071Z,,54,,,58.8,29.3,
2017-11-28T07:38:37.963Z,,54,,,,29.1,
2017-11-28T07:38:48.014Z,,54,,,,28.9,
2017-11-28T07:38:57.987Z,,54,,,59,28.9,
2017-11-28T07:39:07.982Z,,54,,,,28.9,
2017-11-28T07:39:17.970Z,,54,,,,28.9,
2017-11-28T07:39:28.061Z,,54,,,59.1,29,
2017-11-28T07:39:37.968Z,,54,,,59.3,28.6,
2017-11-28T07:39:47.967Z,,54,,,,28.6,
2017-11-28T07:40:03.058Z,,54,,,59.4,28.9,
2017-11-28T07:40:07.986Z,,54,,,,28.9,
2017-11-28T07:40:17.998Z,,54,,,59.5,28.9,
2017-11-28T07:40:28.062Z,30,54,,,59.6,28.6,
2017-11-28T07:40:37.974Z,29,54,,,,28.5,
2017-11-28T07:40:47.964Z,,54,,,59.7,28.4,
2017-11-28T07:40:57.976Z,,54,,,,28.5,
2017-11-28T07:41:07.964Z,,54,,,59.8,28.4,
2017-11-28T07:41:18.002Z,,54,,,,28.4,
2017-11-28T07:41:28.088Z,,54,,,59.9,28.4,
2017-11-28T07:41:37.971Z,,54,,,,28.5,
2017-11-28T07:41:47.981Z,,54,,,60,28.1,
2017-11-28T07:41:57.970Z,,54,,,,28.5,
2017-11-28T07:42:07.966Z,30,54,,,60.1,28.6,
2017-11-28T07:42:18.290Z,29,54,,,,28.4,
2017-11-28T07:42:28.067Z,,54,,,60.2,28.4,
2017-11-28T07:42:37.969Z,0,54,,,,28.1,
2017-11-28T07:42:47.968Z,,54,0,,58.8,28,2
2017-11-28T07:42:57.965Z,,54,,,56.9,27.8,
2017-11-28T07:43:13.186Z,,54,,,56.2,27.3,
2017-11-28T07:43:18.042Z,,54,,,55.5,27.1,
2017-11-28T07:43:28.062Z,,54,,,54.7,26.9,
2017-11-28T07:43:37.972Z,,54,,,53.9,27.1,
2017-11-28T07:43:47.972Z,,54,,,53.5,26.7,
2017-11-28T07:43:57.972Z,,54,,,52.9,26.5,
2017-11-28T07:44:07.973Z,,54,,,52.4,26.2,
2017-11-28T07:44:17.970Z,,54,,,51.9,26.2,
2017-11-28T07:44:28.070Z,,54,,,51.7,25.7,
2017-11-28T07:44:38.047Z,,54,,,51.3,25.9,
2017-11-28T07:44:48.056Z,,54,,,50.9,26.3,
2017-11-28T07:44:57.973Z,,54,,,50.6,26.1,
2017-11-28T07:45:07.978Z,,54,,,50.3,26,
2017-11-28T07:45:17.979Z,,54,,,50.1,25.6,
2017-11-28T07:45:28.076Z,,54,,,49.9,25.4,
2017-11-28T07:45:37.967Z,,54,,,49.6,25.4,
2017-11-28T07:45:47.973Z,,54,,,,25.6,
2017-11-28T07:45:57.971Z,,54,,,,25.4,
2017-11-28T07:46:07.976Z,,54,,,49.5,25.4,
2017-11-28T07:46:17.973Z,,54,,,,25.1,
2017-11-28T07:46:28.094Z,,54,,,,24.7,
2017-11-28T07:46:38.002Z,,54,,,49.4,24.3,
2017-11-28T07:46:47.979Z,,54,,,49.5,23.9,
2017-11-28T07:46:57.991Z,,54,,,,23.6,
2017-11-28T07:47:07.984Z,,54,,,,23.3,
2017-11-28T07:47:17.975Z,,54,,,,23.1,
2017-11-28T07:47:28.111Z,,54,,,49.6,23,
2017-11-28T07:47:38.041Z,,54,,,49.7,22.7,
2017-11-28T07:47:47.992Z,,54,,,,22.5,
2017-11-28T07:47:58.004Z,,54,,,,22.4,
2017-11-28T07:48:07.991Z,,54,,,49.8,22.2,
2017-11-28T07:48:18.025Z,,54,,,,22.1,
2017-11-28T07:48:28.123Z,,54,,,,21.9,
2017-11-28T07:48:37.982Z,,54,,,49.9,21.7,
2017-11-28T07:48:48.027Z,,54,,,,21.6,
2017-11-28T07:48:58.078Z,,54,,,,21.5,
2017-11-28T07:49:07.985Z,,54,,,,21.3,
2017-11-28T07:49:17.985Z,,54,,,,21.3,
2017-11-28T07:49:28.067Z,,54,,,,21.2,
2017-11-28T07:49:37.985Z,,54,,,,20.9,
2017-11-28T07:49:48.061Z,,54,,,,20.8,
2017-11-28T07:49:58.090Z,,54,,,,20.6,
2017-11-28T07:50:13.151Z,,54,,,,20.5,
2017-11-28T07:50:18.004Z,,54,,,,20.4,
2017-11-28T07:50:28.064Z,,54,,,,20.4,
2017-11-28T07:50:37.998Z,,54,,,,20.4,
2017-11-28T07:50:47.984Z,,54,,,49.8,20.2,
2017-11-28T07:50:57.992Z,,54,,,,20.1,
2017-11-28T07:51:07.998Z,,54,,,,20.1,
2017-11-28T07:51:17.990Z,39,54,0,,53.4,20,2
2017-11-28T07:51:28.107Z,31,54,,,54.6,20,
2017-11-28T07:51:37.989Z,29,54,,,52.6,20.5,
2017-11-28T07:51:47.970Z,29,54,,,53.2,21.9,
2017-11-28T07:51:57.999Z,,54,,,54,22.5,
2017-11-28T07:52:07.986Z,,54,,,54.1,23.4,
2017-11-28T07:52:18.031Z,30,54,,,54,23.7,
2017-11-28T07:52:28.065Z,29,54,,,,23.7,
2017-11-28T07:52:38.032Z,,54,,,53.9,24,
2017-11-28T07:52:47.996Z,,54,,,,24.3,
2017-11-28T07:53:03.178Z,,54,,,,24.4,
2017-11-28T07:53:08.008Z,30,54,,,54,24.5,
2017-11-28T07:53:18.026Z,29,54,,,,24.7,
2017-11-28T07:53:28.100Z,,54,,,54.1,24.8,
2017-11-28T07:53:37.985Z,30,54,,,54.3,25,
2017-11-28T07:53:48.058Z,29,54,,,54.4,25.3,
2017-11-28T07:53:58.005Z,,54,,,,25.3,
2017-11-28T07:54:08.055Z,,54,,,54.6,25.1,
2017-11-28T07:54:23.110Z,,54,,,54.7,25.3,
2017-11-28T07:54:28.099Z,,54,,,54.8,25.3,
2017-11-28T07:54:38.037Z,,54,,,55,25.5,
2017-11-28T07:54:48.071Z,,54,,,,25.5,
2017-11-28T07:54:58.066Z,,54,,,55.1,25.6,
2017-11-28T07:55:08.077Z,,54,,,55.3,25.6,
2017-11-28T07:55:18.064Z,,54,,,55.4,25.6,
2017-11-28T07:55:28.102Z,,54,,,55.5,25.4,
2017-11-28T07:55:38.050Z,,54,,,55.6,25.5,
2017-11-28T07:55:48.017Z,,54,,,55.7,25.7,
2017-11-28T07:55:58.022Z,,54,,,55.9,25.6,
2017-11-28T07:56:08.012Z,,54,,,56,26,
2017-11-28T07:56:18.060Z,,54,,,56.1,26,
2017-11-28T07:56:28.213Z,,54,,,56.2,26.2,
2017-11-28T07:56:38.184Z,,54,,,56.3,26.1,
2017-11-28T07:56:48.042Z,,54,,,56.4,26,
2017-11-28T07:56:58.142Z,30,54,,,56.5,26,
2017-11-28T07:57:08.035Z,,54,,,56.6,25.9,
2017-11-28T07:57:18.084Z,29,54,,,56.7,25.9,
2017-11-28T07:57:28.078Z,,54,,,56.8,25.9,
2017-11-28T07:57:38.029Z,,54,,,56.9,26,
2017-11-28T07:57:48.121Z,,54,,,57,26.1,
2017-11-28T07:57:58.042Z,,54,,,,26.1,
2017-11-28T07:58:08.047Z,,54,,,57.1,26.1,
2017-11-28T07:58:23.158Z,,54,,,57.2,26.1,
2017-11-28T07:58:28.142Z,,54,,,57.3,26.1,
2017-11-28T07:58:38.052Z,,54,,,57.4,26.2,
2017-11-28T07:58:48.056Z,,54,,,57.6,26.5,
2017-11-28T07:58:58.081Z,30,54,,,,26.5,
2017-11-28T07:59:08.056Z,29,54,,,57.7,26.3,
2017-11-28T07:59:18.043Z,,54,,,57.8,26.5,
2017-11-28T07:59:28.136Z,,54,,,57.9,26.3,
2017-11-28T07:59:38.021Z,,54,,,58,26.6,
2017-11-28T07:59:48.065Z,,54,,,,26.5,
2017-11-28T07:59:58.084Z,,54,,,58.1,26.3,
2017-11-28T08:00:08.060Z,30,54,,,58.2,26.5,
2017-11-28T08:00:18.038Z,29,54,,,58.3,26.7,
2017-11-28T08:00:33.112Z,,54,,,,26.6,
2017-11-28T08:00:38.006Z,,54,,,58.4,26.6,
2017-11-28T08:00:48.230Z,,54,,,58.5,26.7,
2017-11-28T08:00:58.011Z,,54,,,58.6,26.7,
2017-11-28T08:01:08.056Z,30,54,,,,26.7,
2017-11-28T08:01:20.400Z,29,54,,,58.7,26.6,
2017-11-28T08:01:28.126Z,,54,,,58.8,26.6,
2017-11-28T08:01:38.038Z,,54,,,58.9,26.8,
2017-11-28T08:01:48.016Z,30,54,,,59,26.7,
2017-11-28T08:02:03.089Z,,54,,,,26.9,
2017-11-28T08:02:07.977Z,29,54,,,59.1,26.8,
2017-11-28T08:02:17.998Z,,54,,,59.3,26.6,
2017-11-28T08:02:28.125Z,,54,,,,27.1,
2017-11-28T08:02:38.002Z,,54,,,59.4,27.1,
2017-11-28T08:02:48.189Z,,54,,,,27.1,
2017-11-28T08:02:58.024Z,,54,,,59.5,27.1,
2017-11-28T08:03:13.124Z,,54,,,59.6,27.1,
2017-11-28T08:03:18.049Z,,54,,,59.7,26.9,
2017-11-28T08:03:28.085Z,,54,,,,27.3,
2017-11-28T08:03:38.007Z,,54,,,59.8,27.3,
2017-11-28T08:03:48.072Z,0,54,0,,59.8,27.2,2
2017-11-28T08:03:58.371Z,,54,,,57.8,27.4,
2017-11-28T08:04:08.074Z,,54,,,56.7,26.9,
2017-11-28T08:04:17.984Z,,54,,,55.7,26.6,
2017-11-28T08:04:28.251Z,,54,,,54.9,26.5,
2017-11-28T08:04:38.270Z,,54,,,53.9,26,
2017-11-28T08:04:48.090Z,,54,,,53.6,25.7,
2017-11-28T08:04:58.093Z,,54,,,52.9,25.9,
2017-11-28T08:05:08.111Z,,54,,,52.4,26,
2017-11-28T08:05:18.107Z,,54,,,51.9,26.2,
2017-11-28T08:05:28.077Z,,54,,,51.6,26.3,
2017-11-28T08:05:38.055Z,,54,,,51.2,26.1,
2017-11-28T08:05:48.115Z,,54,,,50.7,25.9,
2017-11-28T08:05:58.041Z,,54,,,50.4,26,
2017-11-28T08:06:08.080Z,,54,,,50.2,25.7,
2017-11-28T08:06:18.059Z,,54,,,49.9,25.5,
2017-11-28T08:06:30.302Z,,54,,,49.6,25.3,
2017-11-28T08:06:37.979Z,,54,,,49.4,25.4,
2017-11-28T08:06:48.100Z,,54,,,49.1,25.3,
2017-11-28T08:06:58.082Z,,54,,,,25.1,
2017-11-28T08:07:08.054Z,,54,,,,24.8,
2017-11-28T08:07:18.004Z,,54,,,49,24.5,
2017-11-28T08:07:28.198Z,,54,,,,24.3,
2017-11-28T08:07:38.077Z,,54,,,,24,
2017-11-28T08:07:47.981Z,,54,,,,23.7,
