Time,ActPow,PrimT,HwTSet,HwTOutlet,PrimTSet,HwActive,ChActive
2017-11-07T17:38:41.906Z,,62.4,54,26.3,,,
2017-11-07T17:38:51.907Z,30,62.7,54,26.3,,,
2017-11-07T17:39:01.911Z,29,63.2,54,26.5,,,
2017-11-07T17:39:11.908Z,,63.4,54,26.7,,,
2017-11-07T17:39:21.909Z,,63.8,54,26.7,,,
2017-11-07T17:39:31.909Z,,64,54,26.7,,,
2017-11-07T17:39:41.909Z,,64.4,54,26.7,,,
2017-11-07T17:39:51.909Z,,64.6,54,26.7,,,
2017-11-07T17:40:01.910Z,,64.7,54,26.9,,,
2017-11-07T17:40:11.909Z,,64.9,54,26.8,,,
2017-11-07T17:40:21.910Z,0,63.4,54,26.7,,0,2
2017-11-07T17:40:31.906Z,,61.5,54,26.8,,,
2017-11-07T17:40:41.910Z,,60.6,54,26.8,,,
2017-11-07T17:40:51.908Z,,59.4,54,26.7,,,
2017-11-07T17:41:01.908Z,,58.5,54,26.7,,,
2017-11-07T17:41:11.908Z,,57.7,54,26.6,,,
2017-11-07T17:41:21.907Z,,56.9,54,26.5,,,
2017-11-07T17:41:31.913Z,,56.4,54,26.3,,,
2017-11-07T17:41:41.909Z,,55.7,54,26,,,
2017-11-07T17:41:51.910Z,,55.3,54,25.9,,,
2017-11-07T17:42:01.910Z,,54.9,54,25.7,,,
2017-11-07T17:42:11.906Z,,54.5,54,25.6,,,
2017-11-07T17:42:21.928Z,,54,54,25.5,,,
2017-11-07T17:42:31.905Z,45,54.8,54,25.4,,0,2
2017-11-07T17:42:41.911Z,34,58.1,54,25.1,,,
2017-11-07T17:42:51.908Z,29,,54,25.3,,,
2017-11-07T17:43:01.910Z,,59.4,54,25.4,,,
2017-11-07T17:43:11.918Z,,60,54,25.5,,,
2017-11-07T17:43:21.909Z,,60.7,54,25.6,,,
2017-11-07T17:43:31.908Z,30,61.3,54,25.6,,,
2017-11-07T17:43:41.910Z,,61.9,54,25.7,,,
2017-11-07T17:43:51.912Z,30,62.4,54,26,,,
2017-11-07T17:44:01.911Z,29,62.7,54,26.1,,,
2017-11-07T17:44:11.909Z,,63.1,54,26.2,,,
2017-11-07T17:44:21.909Z,,63.4,54,26.1,,,
2017-11-07T17:44:40.305Z,,63.8,54,26.2,,,
2017-11-07T17:44:41.908Z,,64,54,26.2,,,
2017-11-07T17:44:51.917Z,30,64.2,54,26.5,,,
2017-11-07T17:45:01.912Z,29,64.5,54,26.5,,,
2017-11-07T17:45:11.913Z,,64.7,54,26.5,,,
2017-11-07T17:45:21.914Z,,64.8,54,26.6,,,
2017-11-07T17:45:31.908Z,0,64.7,54,26.7,,0,2
2017-11-07T17:45:41.914Z,,61.8,54,26.6,,,
2017-11-07T17:45:51.915Z,,60.9,54,26.5,,,
2017-11-07T17:46:01.912Z,,59.7,54,26.5,,,
2017-11-07T17:46:11.919Z,,58.7,54,26.5,,,
2017-11-07T17:46:21.910Z,,57.9,54,26.3,,,
2017-11-07T17:46:31.910Z,,57.1,54,26.2,,,
2017-11-07T17:46:41.912Z,,56.5,54,26,,,
2017-11-07T17:46:51.913Z,,55.9,54,26,,,
2017-11-07T17:47:01.913Z,,55.3,,,,,
2017-11-07T17:47:11.907Z,,54.9,54,25.7,,,
2017-11-07T17:47:21.915Z,,54.5,54,25.6,,,
2017-11-07T17:47:31.907Z,44,55,54,25.4,,0,2
2017-11-07T17:47:41.911Z,34,58.3,54,25.3,,,
2017-11-07T17:47:51.908Z,29,,54,25.4,,,
2017-11-07T17:48:01.912Z,30,59.5,,,,,
2017-11-07T17:48:11.914Z,29,60.1,54,25.4,,,
2017-11-07T17:48:21.914Z,30,60.8,54,25.5,,,
2017-11-07T17:48:31.917Z,29,61.5,54,25.7,,,
2017-11-07T17:48:41.916Z,,62,54,25.9,,,
2017-11-07T17:48:51.912Z,,62.5,54,25.9,,,
2017-11-07T17:49:01.913Z,,62.9,54,25.9,,,
2017-11-07T17:49:11.924Z,29,63.3,54,26,,,
2017-11-07T17:49:21.914Z,,63.6,54,26.1,,,
2017-11-07T17:49:31.908Z,,63.9,54,26.1,,,
2017-11-07T17:49:41.910Z,,64.1,54,26.2,,,
2017-11-07T17:49:51.913Z,30,64.4,54,26.3,,,
2017-11-07T17:50:01.917Z,29,64.7,54,26.3,,,
2017-11-07T17:50:11.914Z,,64.8,54,26.3,,,
2017-11-07T17:50:21.913Z,0,64.7,54,26.3,,0,2
2017-11-07T17:50:31.920Z,,61.8,54,26.5,,,
2017-11-07T17:50:41.911Z,,60.9,54,26.5,,,
2017-11-07T17:50:51.912Z,,59.7,54,26.3,,,
2017-11-07T17:51:01.918Z,,58.7,54,26.5,,,
2017-11-07T17:51:11.915Z,,57.9,54,26.2,,,
2017-11-07T17:51:21.992Z,,57.2,54,26.1,,,
2017-11-07T17:51:31.919Z,,56.6,54,26.1,,,
2017-11-07T17:51:41.982Z,,56,54,25.7,,,
2017-11-07T17:51:51.914Z,,55.5,54,25.7,,,
2017-11-07T17:52:01.914Z,,55,54,25.5,,,
2017-11-07T17:52:11.917Z,,54.7,54,25.6,,,
2017-11-07T17:52:21.914Z,,54.3,54,25.4,,,
2017-11-07T17:52:31.917Z,44,54.4,54,25.4,,0,2
2017-11-07T17:52:41.916Z,34,58.3,54,25.3,,,
2017-11-07T17:52:51.914Z,30,,54,25.4,,,
2017-11-07T17:53:01.916Z,29,59.5,,,,,
2017-11-07T17:53:11.919Z,0,60.2,54,21.9,0,0,0
2017-11-07T17:53:21.933Z,,62.5,54,21.5,,,
2017-11-07T17:53:31.922Z,,61.1,54,48.1,,,
2017-11-07T17:53:41.916Z,,60.8,54,56.8,,,
2017-11-07T17:53:51.917Z,,,54,57.5,,,
2017-11-07T17:54:01.917Z,,60.6,54,54.2,,,
2017-11-07T17:54:11.921Z,,60.2,54,47.4,61,0,2
2017-11-07T17:54:21.940Z,43,59.4,54,42.1,,0,2
2017-11-07T17:54:31.931Z,30,61.8,54,39.6,,,
2017-11-07T17:54:41.917Z,29,61.3,54,38,,,
2017-11-07T17:54:51.914Z,30,61.8,54,36.4,,,
2017-11-07T17:55:01.922Z,29,62.5,,,,,
2017-11-07T17:55:11.918Z,,62.6,54,33.9,,,
2017-11-07T17:55:21.925Z,,62.8,54,32.7,,,
2017-11-07T17:55:31.915Z,,63.1,54,31.8,,,
2017-11-07T17:55:41.917Z,,63.2,54,30.8,,,
2017-11-07T17:55:51.914Z,,63.3,54,30,,,
2017-11-07T17:56:01.921Z,,,54,29.3,,,
2017-11-07T17:56:11.916Z,,63.4,54,28.7,,,
2017-11-07T17:56:21.917Z,,63.5,54,28.5,,,
2017-11-07T17:56:31.924Z,,63.8,54,28.1,,,
2017-11-07T17:56:41.923Z,30,63.9,54,27.8,,,
2017-11-07T17:56:51.914Z,29,64,54,27.7,,,
2017-11-07T17:57:01.916Z,,64.1,54,27.8,,,
2017-11-07T17:57:11.918Z,,64.2,54,27.8,,,
2017-11-07T17:57:21.918Z,,64.4,54,27.9,,,
2017-11-07T17:57:31.929Z,,64.5,54,27.7,,,
2017-11-07T17:57:41.919Z,29,64.5,54,27.7,61,0,2
2017-11-07T17:57:51.920Z,,64.6,54,27.7,,,
2017-11-07T17:58:01.919Z,,,54,27.7,,,
2017-11-07T17:58:11.921Z,,64.7,54,27.5,,,
2017-11-07T17:58:21.918Z,,,54,27.8,,,
2017-11-07T17:58:31.918Z,,64.8,54,27.8,,,
2017-11-07T17:58:41.919Z,,,54,27.4,,,
2017-11-07T17:58:51.920Z,,64.9,54,27.3,,,
2017-11-07T17:59:01.919Z,,,54,27.4,,,
2017-11-07T17:59:11.921Z,0,,54,27.3,,0,2
2017-11-07T17:59:21.923Z,,61.8,54,27.2,,,
2017-11-07T17:59:31.921Z,,60.8,54,27.2,,,
2017-11-07T17:59:41.942Z,,59.5,54,26.9,,,
2017-11-07T17:59:51.921Z,,58.4,54,26.8,,,
2017-11-07T18:00:01.940Z,,57.6,,,,,
2017-11-07T18:00:11.922Z,,56.8,54,26.6,,,
2017-11-07T18:00:21.920Z,,56.1,54,26.2,,,
2017-11-07T18:00:31.916Z,,55.5,54,25.9,,,
2017-11-07T18:00:41.917Z,,55,54,25.6,,,
2017-11-07T18:00:51.924Z,42,57.6,54,25.4,,0,2
2017-11-07T18:01:01.919Z,29,58.8,,,,,
2017-11-07T18:01:11.916Z,,59,54,25.3,,,
2017-11-07T18:01:21.920Z,,60.2,54,25.4,,,
2017-11-07T18:01:31.924Z,,60.8,54,25.4,,,
2017-11-07T18:01:41.917Z,,61.5,54,25.5,,,
2017-11-07T18:01:51.918Z,,62.1,54,25.5,,,
2017-11-07T18:02:01.925Z,,62.7,54,25.5,,,
2017-11-07T18:02:11.923Z,,63.1,54,25.6,,,
2017-11-07T18:02:21.918Z,,63.5,54,25.6,,,
2017-11-07T18:02:31.923Z,,63.9,54,25.6,,,
2017-11-07T18:02:41.916Z,,64.1,54,25.7,,,
2017-11-07T18:02:51.916Z,,64.5,54,26,,,
2017-11-07T18:03:01.922Z,,64.7,54,25.9,,,
2017-11-07T18:03:11.917Z,,64.9,54,26.1,,,
2017-11-07T18:03:21.923Z,0,63.4,54,26.1,,0,2
2017-11-07T18:03:31.921Z,,61.5,54,26.2,,,
2017-11-07T18:03:41.923Z,,60.7,54,26.3,,,
2017-11-07T18:03:51.921Z,,59.5,54,26.2,,,
2017-11-07T18:04:01.921Z,,58.7,,,,,
2017-11-07T18:04:11.917Z,,58,54,26,,,
2017-11-07T18:04:21.921Z,,57.2,54,25.9,,,
2017-11-07T18:04:31.922Z,,56.6,54,25.5,,,
2017-11-07T18:04:41.924Z,,56.1,54,25.4,,,
2017-11-07T18:04:51.918Z,,55.6,54,25.3,,,
2017-11-07T18:05:01.925Z,,55.2,54,25.1,,,
2017-11-07T18:05:11.928Z,,54.9,54,24.9,,,
2017-11-07T18:05:21.923Z,,54.5,54,24.8,,,
2017-11-07T18:05:31.917Z,,54.3,54,24.7,,,
2017-11-07T18:05:41.918Z,,53.9,54,24.7,,,
2017-11-07T18:05:51.926Z,42,56.3,54,24.5,,0,2
2017-11-07T18:06:02.192Z,29,58.3,,,,,
2017-11-07T18:06:11.921Z,,58.6,54,24.7,,,
2017-11-07T18:06:21.921Z,,59.9,54,24.7,,,
2017-11-07T18:06:31.919Z,,60.5,54,24.7,,,
2017-11-07T18:06:41.922Z,,61.3,54,24.9,,,
2017-11-07T18:06:51.941Z,,61.9,54,24.9,,,
2017-11-07T18:07:01.920Z,,62.4,,,,,
2017-11-07T18:07:11.925Z,,62.8,54,25.1,,,
2017-11-07T18:07:21.921Z,,63.3,54,25.4,,,
2017-11-07T18:07:31.919Z,,63.6,54,25.5,,,
2017-11-07T18:07:41.921Z,,64,54,25.5,,,
2017-11-07T18:07:51.940Z,,64.2,54,25.6,,,
2017-11-07T18:08:01.920Z,,64.5,54,25.6,,,
2017-11-07T18:08:11.926Z,30,64.7,,,,,
2017-11-07T18:08:21.932Z,29,65.1,54,25.6,,,
2017-11-07T18:08:31.926Z,0,62.5,54,25.6,,0,2
2017-11-07T18:08:41.921Z,,61.4,54,25.9,,,
2017-11-07T18:08:51.920Z,,60.2,54,26,,,
2017-11-07T18:09:01.936Z,,59.1,,,,,
2017-11-07T18:09:11.930Z,,58.4,54,26,,,
2017-11-07T18:09:21.922Z,,57.6,54,25.7,,,
2017-11-07T18:09:31.926Z,,56.9,54,25.5,,,
2017-11-07T18:09:41.927Z,,56.4,54,25.3,,,
2017-11-07T18:09:51.926Z,,55.9,54,25.1,,,
2017-11-07T18:10:01.930Z,,55.3,54,25.1,,,
2017-11-07T18:10:11.933Z,,54.9,54,24.9,,,
2017-11-07T18:10:21.926Z,,54.5,54,24.8,,,
2017-11-07T18:10:31.924Z,,54.1,54,24.7,,,
2017-11-07T18:10:41.928Z,,53.9,,,,,
2017-11-07T18:10:51.924Z,41,56.2,54,24.4,,0,2
2017-11-07T18:11:01.927Z,29,58.2,54,24.4,,,
2017-11-07T18:11:11.928Z,,58.4,54,24.4,,,
2017-11-07T18:11:21.921Z,,59.7,54,24.5,,,
2017-11-07T18:11:31.925Z,,60.4,,,,,
2017-11-07T18:11:41.929Z,29,61.1,54,24.7,,,
2017-11-07T18:11:51.962Z,,61.8,,,,,
2017-11-07T18:12:01.922Z,,62.4,54,24.8,,,
2017-11-07T18:12:11.924Z,,62.7,54,25.1,,,
2017-11-07T18:12:21.945Z,,63.2,54,25.3,,,
2017-11-07T18:12:31.925Z,,63.6,54,25.4,,,
2017-11-07T18:12:41.924Z,,63.9,54,25.4,,,
2017-11-07T18:12:51.940Z,,64.2,54,25.4,,,
2017-11-07T18:13:01.945Z,,,54,25.5,,,
2017-11-07T18:13:11.928Z,,64.8,54,25.6,,,
2017-11-07T18:13:21.928Z,0,65.1,,,,,
2017-11-07T18:13:31.946Z,,62.1,54,25.7,,0,2
2017-11-07T18:13:41.939Z,,61.3,54,25.9,,,
2017-11-07T18:13:51.932Z,,60,,,,,
2017-11-07T18:14:01.925Z,,59,54,25.6,,,
2017-11-07T18:14:11.929Z,,58.2,54,25.6,,,
2017-11-07T18:14:21.941Z,,57.4,54,25.5,,,
2017-11-07T18:14:31.938Z,,56.8,54,25.3,,,
2017-11-07T18:14:41.932Z,,56.2,54,25,,,
2017-11-07T18:14:51.929Z,,55.6,54,25,,,
2017-11-07T18:15:01.925Z,,55.2,,,,,
2017-11-07T18:15:11.943Z,,54.8,54,24.9,,,
2017-11-07T18:15:21.930Z,,54.4,54,24.7,,,
2017-11-07T18:15:31.928Z,,,54,24.5,,,
2017-11-07T18:15:41.927Z,,53.7,54,24.4,,,
2017-11-07T18:15:51.934Z,42,56.1,54,24.4,,0,2
2017-11-07T18:16:01.925Z,29,58.1,,,,,
2017-11-07T18:16:11.924Z,,58.3,54,24.4,,,
2017-11-07T18:16:21.936Z,,59.7,,,,,
2017-11-07T18:16:31.931Z,,60.2,54,24.7,,,
2017-11-07T18:16:41.924Z,,61.1,54,24.8,,,
2017-11-07T18:16:51.931Z,,61.6,,,,,
2017-11-07T18:17:01.941Z,,62.2,54,25,,,
2017-11-07T18:17:11.927Z,,62.7,54,25.1,,,
2017-11-07T18:17:21.949Z,,63.2,54,25.3,,,
2017-11-07T18:17:31.928Z,,63.5,54,25.4,,,
2017-11-07T18:17:41.924Z,,63.9,54,25.5,,,
2017-11-07T18:17:51.931Z,,64.2,54,25.6,,,
2017-11-07T18:18:01.932Z,,64.5,54,25.6,,,
2017-11-07T18:18:11.934Z,,64.7,54,25.6,,,
2017-11-07T18:18:21.925Z,,64.9,54,25.7,,,
2017-11-07T18:18:31.926Z,0,62.6,,,,0,2
2017-11-07T18:18:41.934Z,,61.4,54,25.9,,,
2017-11-07T18:18:51.929Z,,60.4,54,26,,,
2017-11-07T18:19:01.928Z,,59.3,54,25.9,,,
2017-11-07T18:19:11.937Z,,58.4,54,25.7,,,
2017-11-07T18:19:21.934Z,,57.7,54,25.5,,,
2017-11-07T18:19:31.929Z,,56.9,54,25.5,,,
2017-11-07T18:19:41.929Z,,56.3,54,25.3,,,
2017-11-07T18:19:51.931Z,,55.7,,,,,
2017-11-07T18:20:03.705Z,,,54,24.9,,,
2017-11-07T18:20:11.930Z,,54.8,,,,,
2017-11-07T18:20:21.934Z,,54.5,54,24.8,,,
2017-11-07T18:20:31.935Z,,,54,24.7,,,
2017-11-07T18:20:41.932Z,,53.7,,,,,
2017-11-07T18:20:51.927Z,42,56.1,54,24.5,,0,2
2017-11-07T18:21:01.926Z,29,58.1,54,24.4,,,
2017-11-07T18:21:11.936Z,,58.4,54,24.3,,,
2017-11-07T18:21:21.933Z,,59.6,54,24.4,,,
2017-11-07T18:21:31.937Z,,60.2,54,24.5,,,
2017-11-07T18:21:41.936Z,,61.1,54,24.7,,,
2017-11-07T18:21:51.930Z,,61.6,,,,,
2017-11-07T18:22:01.930Z,,62.2,54,24.7,,,
2017-11-07T18:22:11.928Z,,62.7,54,25,,,
2017-11-07T18:22:21.947Z,,63.2,54,25.1,,,
2017-11-07T18:22:31.927Z,,,54,25.4,,,
2017-11-07T18:22:41.935Z,,63.5,,,,,
2017-11-07T18:22:51.934Z,30,64.2,54,25.4,,,
2017-11-07T18:23:01.935Z,,,54,25.6,,,
2017-11-07T18:23:11.934Z,29,64.5,,,,,
2017-11-07T18:23:21.934Z,,64.9,54,25.6,,,
2017-11-07T18:23:31.937Z,0,62.5,54,25.9,,0,2
2017-11-07T18:23:41.935Z,,61.3,54,26,,,
2017-11-07T18:23:51.935Z,,60.1,54,25.9,,,
2017-11-07T18:24:01.958Z,,59.1,54,25.9,,,
2017-11-07T18:24:11.936Z,,58.3,54,25.7,,,
2017-11-07T18:24:21.939Z,,57.6,54,25.5,,,
2017-11-07T18:24:31.933Z,,56.9,54,25.5,,,
2017-11-07T18:24:41.930Z,,56.3,54,25.3,,,
2017-11-07T18:24:51.940Z,,55.7,,,,,
2017-11-07T18:25:01.942Z,,,54,24.9,,,
2017-11-07T18:25:11.938Z,,54.8,54,24.9,,,
2017-11-07T18:25:21.930Z,,,54,24.7,,,
2017-11-07T18:25:31.936Z,,54,,,,,
2017-11-07T18:25:41.929Z,,53.7,54,24.5,,,
2017-11-07T18:25:51.934Z,43,56.1,54,24.5,,0,2
2017-11-07T18:26:01.930Z,29,58.1,54,24.4,,,
2017-11-07T18:26:11.951Z,29,58.3,54,24.4,,,
2017-11-07T18:26:21.931Z,,59.6,54,24.7,,,
2017-11-07T18:26:31.936Z,,60.2,54,24.8,,,
2017-11-07T18:26:41.930Z,,,54,24.7,,,
2017-11-07T18:26:51.937Z,,61.6,,,,,
2017-11-07T18:27:01.937Z,,62.1,54,24.9,,,
2017-11-07T18:27:11.930Z,,62.7,54,24.9,,,
2017-11-07T18:27:21.938Z,,63.1,54,25,,,
2017-11-07T18:27:31.934Z,30,63.5,54,25.1,,,
2017-11-07T18:27:41.953Z,,,54,25.1,,,
2017-11-07T18:27:51.939Z,29,64.1,,,,,
2017-11-07T18:28:01.954Z,,,54,25.4,,,
2017-11-07T18:28:11.943Z,30,64.5,54,25.6,,,
2017-11-07T18:28:21.932Z,,64.7,,,,,
2017-11-07T18:28:31.938Z,0,63.4,54,25.6,,0,2
2017-11-07T18:28:41.930Z,,61.5,54,25.6,,,
2017-11-07T18:28:51.938Z,,60.7,54,25.7,,,
2017-11-07T18:29:01.934Z,,59.9,54,26,,,
2017-11-07T18:29:11.940Z,,58.9,54,25.9,,,
2017-11-07T18:29:21.938Z,,57.9,54,25.7,,,
2017-11-07T18:29:31.935Z,,57.8,54,25.3,,,
2017-11-07T18:29:41.942Z,,56.5,54,24.7,,,
2017-11-07T18:29:51.937Z,,,54,25.1,,,
2017-11-07T18:30:01.936Z,,55.4,,,,,
2017-11-07T18:30:11.939Z,,54.9,54,25,,,
2017-11-07T18:30:21.937Z,,54.5,54,24.8,,,
2017-11-07T18:30:31.939Z,,,54,24.7,,,
2017-11-07T18:30:41.931Z,,53.8,54,24.5,,,
2017-11-07T18:30:51.935Z,43,56.2,54,24.5,,0,2
2017-11-07T18:31:01.945Z,35,58,54,24.3,,,
2017-11-07T18:31:11.932Z,29,58.4,54,24.2,,,
2017-11-07T18:31:21.933Z,,59.1,54,24.4,,,
2017-11-07T18:31:31.934Z,,60.2,54,24.3,,,
2017-11-07T18:31:41.933Z,,,54,24.4,,,
2017-11-07T18:31:51.934Z,,61.2,,,,,
2017-11-07T18:32:01.935Z,29,62.2,54,24.7,,,
2017-11-07T18:32:11.941Z,,62.7,54,24.8,,,
2017-11-07T18:32:21.940Z,,63.2,54,24.7,,,
2017-11-07T18:32:31.937Z,,,54,24.8,,,
2017-11-07T18:32:41.940Z,,63.5,,,,,
2017-11-07T18:32:51.940Z,,64,54,25,,,
2017-11-07T18:33:01.943Z,,64.2,54,25.1,,,
2017-11-07T18:33:11.939Z,,64.5,54,25.3,,,
2017-11-07T18:33:21.940Z,,64.9,54,25.3,,,
2017-11-07T18:33:31.936Z,0,62.5,54,25.5,,0,2
2017-11-07T18:33:41.974Z,,61.9,54,25.6,,,
2017-11-07T18:33:51.941Z,,60.2,54,25.5,,,
2017-11-07T18:34:01.945Z,,59.9,54,25.6,,,
2017-11-07T18:34:11.940Z,,58.4,54,25.4,,,
2017-11-07T18:34:21.935Z,,57.9,54,25.4,,,
2017-11-07T18:34:32.040Z,,56.9,54,25.4,,,
2017-11-07T18:34:41.935Z,,,54,25.1,,,
2017-11-07T18:34:51.943Z,,55.9,54,25.1,,,
2017-11-07T18:35:01.936Z,,55.7,54,24.8,,,
2017-11-07T18:35:11.939Z,,54.9,,,,,
2017-11-07T18:35:21.940Z,,54.8,54,24.4,,,
2017-11-07T18:35:31.938Z,,54.4,,,,,
2017-11-07T18:35:41.941Z,,53.7,54,24.3,,,
2017-11-07T18:35:51.942Z,43,55.6,54,24.2,,0,2
2017-11-07T18:36:01.944Z,32,58,54,24,,,
2017-11-07T18:36:11.936Z,29,58.1,54,24.2,,,
2017-11-07T18:36:21.939Z,,59,54,24.2,,,
2017-11-07T18:36:31.943Z,,60,54,24.3,,,
2017-11-07T18:36:41.942Z,,60.2,54,24.7,,,
2017-11-07T18:36:51.935Z,29,61.6,,,,,
2017-11-07T18:37:01.943Z,,62,54,24.8,,,
2017-11-07T18:37:11.944Z,,62.2,54,25,,,
2017-11-07T18:37:21.938Z,,63.1,54,25,,,
2017-11-07T18:37:31.943Z,30,,54,24.9,,,
2017-11-07T18:37:41.940Z,29,63.5,54,25.3,,,
2017-11-07T18:37:51.936Z,,64,54,25.3,,,
2017-11-07T18:38:01.938Z,,64.1,54,25.6,,,
2017-11-07T18:38:11.944Z,,64.5,54,25.6,,,
2017-11-07T18:38:21.945Z,,64.7,54,25.7,,,
2017-11-07T18:38:31.944Z,0,64.8,54,25.7,,0,2
2017-11-07T18:38:41.936Z,,61.9,54,25.9,,,
2017-11-07T18:38:51.944Z,,60.9,54,25.9,,,
2017-11-07T18:39:01.944Z,,59.9,54,25.7,,,
2017-11-07T18:39:11.955Z,,58.9,54,25.7,,,
2017-11-07T18:39:21.945Z,,57.9,54,25.5,,,
2017-11-07T18:39:31.946Z,,,54,25.5,,,
2017-11-07T18:39:41.940Z,,56.9,54,25.6,,,
2017-11-07T18:39:51.944Z,,56.5,54,25.4,,,
2017-11-07T18:40:01.948Z,,55.9,54,25.1,,,
2017-11-07T18:40:11.945Z,,55.4,54,25,,,
2017-11-07T18:40:21.938Z,,54.9,54,24.9,,,
2017-11-07T18:40:31.937Z,,54.5,54,24.7,,,
2017-11-07T18:40:41.949Z,,53.9,54,24.5,,,
2017-11-07T18:40:51.945Z,45,55,54,24.4,,0,2
2017-11-07T18:41:01.943Z,34,58,54,24.3,,,
2017-11-07T18:41:11.940Z,29,58.1,54,24.2,,,
2017-11-07T18:41:21.946Z,,59,54,24.3,,,
2017-11-07T18:41:31.948Z,,60,54,24.4,,,
2017-11-07T18:41:41.938Z,,60.2,54,24.7,,,
2017-11-07T18:41:51.946Z,,61.1,54,24.7,,,
2017-11-07T18:42:01.946Z,30,62,54,24.9,,,
2017-11-07T18:42:11.947Z,29,62.2,54,25.1,,,
2017-11-07T18:42:21.940Z,,63.1,54,25.3,,,
2017-11-07T18:42:31.947Z,,,54,25.3,,,
2017-11-07T18:42:41.945Z,,63.4,54,25.5,,,
2017-11-07T18:42:51.950Z,,64,54,25.5,,,
2017-11-07T18:43:01.941Z,,64.1,54,25.5,,,
2017-11-07T18:43:11.949Z,,64.5,54,25.6,,,
2017-11-07T18:43:21.950Z,,64.7,54,25.6,,,
2017-11-07T18:43:31.947Z,0,64.9,54,25.9,,0,2
2017-11-07T18:43:41.943Z,,61.9,54,25.7,,,
2017-11-07T18:43:51.941Z,,60.9,54,25.7,,,
2017-11-07T18:44:01.950Z,,59.9,54,25.9,,,
2017-11-07T18:44:11.951Z,,58.9,54,25.6,,,
2017-11-07T18:44:21.942Z,,58.7,54,25.5,,,
2017-11-07T18:44:31.942Z,,57.8,54,25.5,,,
2017-11-07T18:44:41.942Z,,56.9,54,25.3,,,
2017-11-07T18:44:51.979Z,,56.5,54,25.1,,,
2017-11-07T18:45:01.943Z,,55.9,54,25,,,
2017-11-07T18:45:11.942Z,,55.3,54,24.8,,,
2017-11-07T18:45:21.940Z,,54.9,54,24.9,,,
2017-11-07T18:45:31.950Z,,54.5,54,24.8,,,
2017-11-07T18:45:41.940Z,,53.9,54,24.7,,,
2017-11-07T18:45:51.948Z,44,55,54,24.5,,0,2
2017-11-07T18:46:01.948Z,33,58,54,24.5,,,
2017-11-07T18:46:11.944Z,29,58.1,54,24.5,,,
2017-11-07T18:46:21.941Z,,59,54,24.5,,,
2017-11-07T18:46:31.944Z,,60,54,24.7,,,
2017-11-07T18:46:41.943Z,,60.2,54,24.8,,,
2017-11-07T18:46:51.950Z,29,61.1,54,24.7,,,
2017-11-07T18:47:01.950Z,,62,54,24.8,,,
2017-11-07T18:47:11.944Z,30,62.1,54,24.9,,,
2017-11-07T18:47:21.950Z,29,63.1,54,25.1,,,
2017-11-07T18:47:31.950Z,,,54,25.3,,,
2017-11-07T18:47:41.944Z,30,63.4,54,25.4,,,
2017-11-07T18:47:51.941Z,29,64,54,25.4,,,
2017-11-07T18:48:01.945Z,,,54,25.5,,,
2017-11-07T18:48:11.950Z,,64.4,54,25.4,,,
2017-11-07T18:48:21.965Z,,64.6,54,25.5,,,
2017-11-07T18:48:31.949Z,,65.1,54,25.6,,,
2017-11-07T18:48:41.949Z,0,62.8,54,25.9,,0,2
2017-11-07T18:48:51.949Z,,61.9,54,26,,,
2017-11-07T18:49:01.945Z,,60.1,54,25.7,,,
2017-11-07T18:49:11.948Z,,59.7,54,25.6,,,
2017-11-07T18:49:21.951Z,,58.8,54,25.6,,,
2017-11-07T18:49:31.952Z,,57.9,54,25.4,,,
2017-11-07T18:49:41.950Z,,56.9,54,25.3,,,
2017-11-07T18:49:51.951Z,,56.7,54,25.1,,,
2017-11-07T18:50:01.951Z,,55.9,54,25,,,
2017-11-07T18:50:11.951Z,,55.5,54,24.8,,,
2017-11-07T18:50:21.948Z,,54.9,54,24.7,,,
2017-11-07T18:50:31.951Z,,54.6,54,24.8,,,
2017-11-07T18:50:41.947Z,,53.9,54,24.7,,,
2017-11-07T18:50:51.948Z,44,55.2,54,24.4,,0,2
2017-11-07T18:51:01.944Z,34,58,54,24.4,,,
2017-11-07T18:51:11.943Z,29,58.2,54,24.3,,,
2017-11-07T18:51:21.946Z,30,59,54,24.4,,,
2017-11-07T18:51:31.946Z,29,60,54,24.5,,,
2017-11-07T18:51:41.956Z,,61.1,54,24.5,,,
2017-11-07T18:51:51.951Z,,,54,24.8,,,
2017-11-07T18:52:01.955Z,,62,54,24.9,,,
2017-11-07T18:52:11.954Z,,62.2,54,24.9,,,
2017-11-07T18:52:21.950Z,,63.1,54,24.9,,,
2017-11-07T18:52:31.956Z,,,54,25.1,,,
2017-11-07T18:52:41.947Z,,63.5,54,25.1,,,
2017-11-07T18:52:51.951Z,,64,54,25.3,,,
2017-11-07T18:53:01.951Z,,64.1,54,25.3,,,
2017-11-07T18:53:11.953Z,,64.4,54,25.3,,,
2017-11-07T18:53:21.950Z,,64.7,54,25.4,,,
2017-11-07T18:53:31.950Z,0,64.8,54,25.5,,0,2
2017-11-07T18:53:41.945Z,,61.9,54,25.6,,,
2017-11-07T18:53:51.950Z,,60.9,54,25.6,,,
2017-11-07T18:54:01.964Z,,59.9,54,25.7,,,
2017-11-07T18:54:11.951Z,,58.9,54,25.9,,,
2017-11-07T18:54:21.949Z,,58.7,54,25.7,,,
2017-11-07T18:54:31.962Z,,57.8,54,25.6,,,
2017-11-07T18:54:41.954Z,,56.9,54,25.5,,,
