Time,HwTOutlet,ChActive,HwTSet,PrimT,PrimTSet,HwActive,ActPow
2017-11-15T12:45:34.370Z,28.9,,54,64.4,,,
2017-11-15T12:45:44.469Z,28.9,,54,64.6,,,
2017-11-15T12:45:54.367Z,28.5,,54,64.7,,,
2017-11-15T12:46:04.416Z,28.7,,54,65.1,,,0
2017-11-15T12:46:14.369Z,28.7,1,54,62.5,,0,
2017-11-15T12:46:24.377Z,29.1,,54,61.4,,,
2017-11-15T12:46:34.369Z,29.6,,54,59.8,,,
2017-11-15T12:46:44.404Z,29.7,,54,58.9,,,
2017-11-15T12:46:54.361Z,29.6,,54,58.3,,,
2017-11-15T12:47:04.369Z,29.3,,54,57.4,,,
2017-11-15T12:47:14.363Z,28.9,,54,56.7,,,
2017-11-15T12:47:24.386Z,28.4,,54,55.9,,,
2017-11-15T12:47:34.369Z,28.3,,54,55.4,,,
2017-11-15T12:47:44.374Z,28.3,,54,54.9,,,
2017-11-15T12:47:54.383Z,28.1,,54,54.5,,,
2017-11-15T12:48:04.380Z,28.6,,54,53.9,,,
2017-11-15T12:48:14.421Z,28.4,,54,53.5,,,
2017-11-15T12:48:24.391Z,28.7,1,54,57.1,,0,38
2017-11-15T12:48:34.362Z,28.4,,54,57.9,,,29
2017-11-15T12:48:44.361Z,27.9,,54,58.1,,,
2017-11-15T12:48:54.370Z,27.9,,54,59.4,,,
2017-11-15T12:49:04.368Z,28.1,,54,60,,,
2017-11-15T12:49:14.386Z,28.1,,54,60.6,,,
2017-11-15T12:49:24.371Z,28.3,,54,61.3,,,
2017-11-15T12:49:34.366Z,28.9,,54,62,,,30
2017-11-15T12:49:44.363Z,29,,54,62.2,,,29
2017-11-15T12:49:54.370Z,28.9,,54,62.7,,,
2017-11-15T12:50:04.410Z,29,,54,63.1,,,
2017-11-15T12:50:14.385Z,29.2,,54,63.3,,,
2017-11-15T12:50:24.369Z,29.1,,54,63.5,,,30
2017-11-15T12:50:34.374Z,29,,54,63.8,,,29
2017-11-15T12:50:44.363Z,29.1,,54,64,,,
2017-11-15T12:50:54.362Z,29.3,,54,64.2,,,
2017-11-15T12:51:04.369Z,29.1,,54,64.4,,,
2017-11-15T12:51:14.370Z,28.9,,54,64.6,,,
2017-11-15T12:51:24.370Z,28.9,,54,64.7,,,
2017-11-15T12:51:34.393Z,29,,54,64.8,,,
2017-11-15T12:51:44.373Z,29.1,1,54,64.9,,0,0
2017-11-15T12:51:54.369Z,29.3,,54,61.9,,,
2017-11-15T12:52:04.367Z,29.6,,54,60.9,,,
2017-11-15T12:52:14.381Z,29.5,,54,59.7,,,
2017-11-15T12:52:24.364Z,29.2,,54,58.8,,,
2017-11-15T12:52:34.378Z,29,,54,57.9,,,
2017-11-15T12:52:44.367Z,29.2,,54,56.9,,,
2017-11-15T12:52:54.380Z,29.1,,54,56.4,,,
2017-11-15T12:53:04.370Z,29.1,,54,55.7,,,
2017-11-15T12:53:14.379Z,28.9,,54,54.9,,,
2017-11-15T12:53:24.371Z,28.5,1,54,57.3,,0,41
2017-11-15T12:53:34.372Z,28.9,,54,58.8,,,32
2017-11-15T12:53:44.372Z,28.9,,54,59,,,29
2017-11-15T12:53:54.370Z,28.5,,54,60,,,
2017-11-15T12:54:04.385Z,29,,54,60.5,,,
2017-11-15T12:54:14.388Z,28.9,,54,61.2,,,29
2017-11-15T12:54:24.384Z,29,,54,62,,,
2017-11-15T12:54:34.368Z,29,,54,62.2,,,30
2017-11-15T12:54:44.385Z,29,,54,62.8,,,29
2017-11-15T12:54:54.374Z,29.1,,54,63.2,,,
2017-11-15T12:55:04.374Z,28.9,,54,63.5,,,30
2017-11-15T12:55:14.407Z,28.9,,54,64,,,29
2017-11-15T12:55:24.381Z,29.1,,54,64.1,,,
2017-11-15T12:55:34.372Z,29.2,,54,64.4,,,
2017-11-15T12:55:44.366Z,29.2,,54,64.6,,,
2017-11-15T12:55:54.370Z,28.9,,54,64.8,,,30
2017-11-15T12:56:04.381Z,28.6,1,54,64.9,,0,0
2017-11-15T12:56:14.385Z,28.7,,54,61.9,,,
2017-11-15T12:56:24.369Z,29.2,,54,61.3,,,
2017-11-15T12:56:34.366Z,29.5,,54,59.9,,,
2017-11-15T12:56:44.385Z,29.7,,54,58.9,,,
2017-11-15T12:56:54.366Z,29.5,,54,57.9,,,
2017-11-15T12:57:04.373Z,29.5,,54,57.4,,,
2017-11-15T12:57:14.418Z,29.2,,54,56.7,,,
2017-11-15T12:57:24.408Z,29,,54,55.9,,,
2017-11-15T12:57:34.444Z,28.7,,54,55.5,,,
2017-11-15T12:57:44.449Z,28.6,,54,54.9,,,
2017-11-15T12:57:54.423Z,28.5,,54,54.6,,,
2017-11-15T12:58:04.375Z,28.9,,54,53.9,,,
2017-11-15T12:58:14.382Z,28.9,,54,53.6,,,
2017-11-15T12:58:24.409Z,28.9,1,54,56.3,,0,42
2017-11-15T12:58:34.384Z,28.3,,54,58,,,31
2017-11-15T12:58:44.369Z,28.3,,54,58,,,29
2017-11-15T12:58:54.369Z,28,,54,59.3,,,
2017-11-15T12:59:04.404Z,28.5,,54,60,,,
2017-11-15T12:59:14.374Z,28.6,,54,60.7,,,
2017-11-15T12:59:24.371Z,28.5,,54,61.4,,,
2017-11-15T12:59:34.370Z,28.7,,54,62,,,
2017-11-15T12:59:44.379Z,28.5,,54,62.5,,,
2017-11-15T12:59:54.371Z,29,,54,63.1,,,29
2017-11-15T13:00:04.371Z,29,,54,63.3,,,
2017-11-15T13:00:14.371Z,29.2,,54,63.6,,,
2017-11-15T13:00:24.390Z,29.2,,54,64,,,29
2017-11-15T13:00:34.372Z,29.3,,54,64.2,,,
2017-11-15T13:00:44.374Z,29.5,,54,64.5,,,30
2017-11-15T13:00:54.373Z,29.3,,54,64.7,,,29
2017-11-15T13:01:04.373Z,29,,54,64.9,,,
2017-11-15T13:01:14.389Z,28.6,1,54,62.8,,0,0
2017-11-15T13:01:24.378Z,28.6,,54,61.5,,,
2017-11-15T13:01:34.373Z,28.9,,54,60.7,,,
2017-11-15T13:01:44.380Z,29.3,,54,59.4,,,
2017-11-15T13:01:54.387Z,29.6,,54,58.5,,,
2017-11-15T13:02:04.374Z,29.7,,54,57.7,,,
2017-11-15T13:02:14.373Z,29.5,,54,56.8,,,
2017-11-15T13:02:24.376Z,29,,54,56.3,,,
2017-11-15T13:02:34.378Z,29,,54,55.7,,,
2017-11-15T13:02:44.380Z,28.9,,54,55.2,,,
2017-11-15T13:02:54.375Z,28.5,,54,54.7,,,
2017-11-15T13:03:04.378Z,28.3,,54,54.3,,,
2017-11-15T13:03:14.374Z,28.5,,54,53.8,,,
2017-11-15T13:03:24.394Z,28.4,1,54,56.4,,0,42
2017-11-15T13:03:34.374Z,28.1,,54,58.1,,,32
2017-11-15T13:03:44.403Z,28.3,,54,,,,29
2017-11-15T13:03:54.397Z,28.3,,54,59.4,,,
2017-11-15T13:04:04.380Z,28.3,,54,60,,,30
2017-11-15T13:04:14.380Z,28.5,,54,61.1,,,29
2017-11-15T13:04:24.375Z,28.3,,54,61.5,,,
2017-11-15T13:04:34.380Z,28.5,,54,62.1,,,
2017-11-15T13:04:44.377Z,29.1,,54,62.7,,,30
2017-11-15T13:04:54.376Z,29.1,,54,63.2,,,29
2017-11-15T13:05:04.374Z,29.2,,54,63.5,,,
2017-11-15T13:05:14.379Z,29.2,,54,64,,,
2017-11-15T13:05:24.405Z,29.1,,54,64.1,,,
2017-11-15T13:05:34.387Z,29,,54,64.5,,,
2017-11-15T13:05:44.383Z,28.9,,54,64.7,,,
2017-11-15T13:05:54.378Z,28.7,,54,65.1,,,
2017-11-15T13:06:04.385Z,29.1,1,54,62.7,,0,0
2017-11-15T13:06:14.374Z,29.1,,54,61.4,,,
2017-11-15T13:06:24.380Z,29.3,,54,60,,,
2017-11-15T13:06:34.387Z,29.1,,54,59.3,,,
2017-11-15T13:06:44.377Z,29.5,,54,58.4,,,
2017-11-15T13:06:54.383Z,29.2,,54,57.7,,,
2017-11-15T13:07:04.446Z,29.3,,54,56.8,,,
2017-11-15T13:07:14.381Z,28.9,,54,56.3,,,
2017-11-15T13:07:24.374Z,28.6,,54,55.6,,,
2017-11-15T13:07:34.382Z,28.3,,54,55.1,,,
2017-11-15T13:07:44.381Z,28.4,,54,54.7,,,
2017-11-15T13:07:54.382Z,28.5,,54,54.3,,,
2017-11-15T13:08:04.381Z,28.5,,54,53.9,,,
2017-11-15T13:08:14.381Z,28.4,,54,53.5,,,
2017-11-15T13:08:24.388Z,28.4,1,54,56.1,,0,42
2017-11-15T13:08:34.378Z,28,,54,57.8,,,32
2017-11-15T13:08:44.398Z,28.1,,54,58,,,29
2017-11-15T13:08:54.384Z,28.3,,54,59.3,,,30
2017-11-15T13:09:04.439Z,28.5,,54,60,,,29
2017-11-15T13:09:14.451Z,28.5,,54,60.6,,,
2017-11-15T13:09:24.377Z,28.4,,54,61.3,,,
2017-11-15T13:09:34.378Z,28.9,,54,62,,,
2017-11-15T13:09:44.379Z,28.7,,54,62.5,,,30
2017-11-15T13:09:54.379Z,28.9,,54,63.1,,,29
2017-11-15T13:10:04.448Z,28.9,1,54,63.3,61,0,29
2017-11-15T13:10:14.383Z,28.9,,54,63.6,,,
2017-11-15T13:10:24.382Z,28.9,,54,64,,,
2017-11-15T13:10:34.383Z,28.4,,54,64.2,,,
2017-11-15T13:10:44.398Z,28.9,,54,64.5,,,
2017-11-15T13:10:54.392Z,28.9,,54,64.7,,,
2017-11-15T13:11:04.392Z,29.1,,54,65.1,,,
2017-11-15T13:11:14.385Z,29.1,1,54,62.8,,0,0
2017-11-15T13:11:24.399Z,29.2,,54,61.5,,,
2017-11-15T13:11:34.390Z,29.3,,54,60.6,,,
2017-11-15T13:11:44.401Z,29.1,,54,59.4,,,
2017-11-15T13:11:54.380Z,28.9,,54,58.5,,,
2017-11-15T13:12:04.379Z,28.9,,54,57.7,,,
2017-11-15T13:12:14.388Z,28.9,,54,56.8,,,
2017-11-15T13:12:24.390Z,28.6,,54,56.3,,,
2017-11-15T13:12:34.395Z,28.7,,54,55.6,,,
2017-11-15T13:12:44.379Z,28.7,,54,55.1,,,
2017-11-15T13:12:54.388Z,28.7,,54,54.7,,,
2017-11-15T13:13:04.432Z,28.7,,54,54.3,,,
2017-11-15T13:13:14.386Z,28.1,,54,53.7,,,
2017-11-15T13:13:24.382Z,28,1,54,56.3,,0,42
2017-11-15T13:13:34.405Z,28.3,,54,58,,,31
2017-11-15T13:13:44.387Z,28.4,,54,58.1,,,29
2017-11-15T13:13:54.393Z,28.4,,54,59.3,,,
2017-11-15T13:14:04.389Z,28.6,,54,60,,,
2017-11-15T13:14:14.379Z,28.5,,54,60.7,,,
2017-11-15T13:14:24.384Z,28.4,,54,61.4,,,29
2017-11-15T13:14:34.383Z,28.9,,54,62,,,
2017-11-15T13:14:44.386Z,28.9,,54,62.6,,,
2017-11-15T13:14:54.387Z,28.6,,54,63.1,,,
2017-11-15T13:15:04.387Z,28.4,,54,63.4,,,30
2017-11-15T13:15:14.385Z,28.5,,54,63.8,,,29
2017-11-15T13:15:24.384Z,28.7,,54,64.1,,,29
2017-11-15T13:15:34.387Z,28.9,,54,64.4,,,
2017-11-15T13:15:44.382Z,29.2,,54,64.6,,,
2017-11-15T13:15:54.412Z,29.3,,54,64.8,,,
2017-11-15T13:16:04.388Z,29.5,1,54,63.8,,0,0
2017-11-15T13:16:14.387Z,29.6,,54,61.6,,,
2017-11-15T13:16:24.386Z,29.6,,54,60.8,,,
2017-11-15T13:16:34.407Z,29.3,,54,59.7,,,
2017-11-15T13:16:44.387Z,29.1,,54,58.7,,,
2017-11-15T13:16:54.393Z,29.1,,54,57.9,,,
2017-11-15T13:17:04.386Z,28.5,,54,56.9,,,
2017-11-15T13:17:14.398Z,28.4,,54,56.5,,,
2017-11-15T13:17:24.383Z,28.9,,54,55.9,,,
2017-11-15T13:17:34.386Z,29.1,,54,55.3,,,
2017-11-15T13:17:44.389Z,29,,54,54.9,,,
2017-11-15T13:17:54.384Z,28.9,,54,54.4,,,
2017-11-15T13:18:04.383Z,28.6,,54,53.9,,,
2017-11-15T13:18:14.391Z,28.4,,54,53.5,,,
2017-11-15T13:18:24.388Z,28,1,54,56.2,,0,42
2017-11-15T13:18:34.385Z,28,,54,57.9,,,33
2017-11-15T13:18:44.417Z,28.7,,54,58.1,,,29
2017-11-15T13:18:54.404Z,29,,54,59.1,,,
2017-11-15T13:19:04.399Z,28.9,,54,60,,,
2017-11-15T13:19:14.390Z,28.4,,54,60.6,,,30
2017-11-15T13:19:34.440Z,28.4,,54,61.4,,,29
2017-11-15T13:19:34.507Z,28.5,,54,62,,,
2017-11-15T13:19:44.409Z,28.6,,54,62.5,,,
2017-11-15T13:19:59.515Z,28.9,,54,63.1,,,
2017-11-15T13:20:04.386Z,28.9,,54,63.3,,,
2017-11-15T13:20:14.397Z,29.1,,54,63.8,,,
2017-11-15T13:20:24.402Z,29.1,,54,64,,,
2017-11-15T13:20:34.402Z,29,,54,64.2,,,
2017-11-15T13:20:44.386Z,29,,54,64.6,,,
2017-11-15T13:20:54.391Z,28.7,,54,64.8,,,
2017-11-15T13:21:04.387Z,29.1,,54,65.1,,,
2017-11-15T13:21:14.393Z,29.2,1,54,62.5,,0,0
2017-11-15T13:21:24.391Z,29.2,,54,61.4,,,
2017-11-15T13:21:34.395Z,29.3,,54,60,,,
2017-11-15T13:21:44.390Z,29.2,,54,58.9,,,
2017-11-15T13:21:54.389Z,29.1,,54,58.4,,,
2017-11-15T13:22:04.389Z,29,,54,57.6,,,
2017-11-15T13:22:14.391Z,28.7,,54,56.8,,,
2017-11-15T13:22:24.387Z,29,,54,56.2,,,
2017-11-15T13:22:34.388Z,28.7,,54,55.6,,,
2017-11-15T13:22:44.392Z,28.6,,54,55.1,,,
2017-11-15T13:22:54.392Z,28.7,,54,54.7,,,
2017-11-15T13:23:04.419Z,28.6,,54,54.3,,,
2017-11-15T13:23:14.444Z,28.4,,54,53.7,,,
2017-11-15T13:23:24.434Z,28.1,1,54,56.4,,0,42
2017-11-15T13:23:34.439Z,27.9,,54,58,,,32
2017-11-15T13:23:44.420Z,27.9,,54,58.1,,,29
2017-11-15T13:23:54.407Z,28,,54,59.3,,,
2017-11-15T13:24:04.394Z,28.5,0,54,58.6,5,0,0
2017-11-15T13:24:14.402Z,28.4,,54,56.9,,,
2017-11-15T13:24:24.415Z,28,,54,,,,
2017-11-15T13:24:34.392Z,27.7,,54,56.4,,,
2017-11-15T13:24:44.430Z,27.3,,54,55.7,,,
2017-11-15T13:24:54.392Z,27.1,,54,55.3,,,
2017-11-15T13:25:04.392Z,26.8,,54,54.9,,,
2017-11-15T13:25:14.408Z,26.8,,54,54.4,,,
2017-11-15T13:25:24.393Z,26.5,,54,53.9,,,
2017-11-15T13:25:34.399Z,26.2,,54,53.6,,,
2017-11-15T13:25:44.435Z,26.1,,54,53.2,,,
2017-11-15T13:25:54.412Z,26,,54,52.9,,,
2017-11-15T13:26:04.390Z,26.1,,54,52.4,,,
2017-11-15T13:26:14.398Z,25.7,,54,52.1,,,
2017-11-15T13:26:24.410Z,25.7,,54,51.8,,,
2017-11-15T13:26:34.389Z,25.6,,54,51.5,,,
2017-11-15T13:26:44.407Z,25.5,,54,51.2,,,
2017-11-15T13:26:54.391Z,25.5,,54,51,,,
2017-11-15T13:27:04.392Z,25.3,1,54,50.9,61,0,
2017-11-15T13:27:14.412Z,25.4,1,54,54.1,,0,40
2017-11-15T13:27:24.415Z,25.7,,54,57.4,,,31
2017-11-15T13:27:34.394Z,26,,54,56.5,,,29
2017-11-15T13:27:44.424Z,26.1,,54,57.1,,,
2017-11-15T13:27:54.394Z,26.3,,54,58.4,,,
2017-11-15T13:28:04.408Z,26.7,,54,58.6,,,
2017-11-15T13:28:14.417Z,27.2,,54,59.3,,,
2017-11-15T13:28:24.400Z,27.3,,54,59.8,,,
2017-11-15T13:28:34.398Z,27.7,,54,60.1,,,30
2017-11-15T13:28:44.400Z,27.7,,54,60.6,,,
2017-11-15T13:28:54.389Z,27.5,,54,61.1,,,29
2017-11-15T13:29:04.395Z,27.4,,54,61.2,,,
2017-11-15T13:29:14.496Z,27.4,,54,61.5,,,
2017-11-15T13:29:24.404Z,27.7,,54,61.9,,,
2017-11-15T13:29:34.392Z,27.9,,54,62.1,,,30
2017-11-15T13:29:44.470Z,28,,54,62.4,,,29
2017-11-15T13:29:54.394Z,28,,54,62.6,,,
2017-11-15T13:30:04.422Z,28.1,,54,62.8,,,
2017-11-15T13:30:14.393Z,27.9,,54,63.1,,,
2017-11-15T13:30:24.402Z,28.3,,54,63.3,,,
2017-11-15T13:30:34.449Z,28,,54,63.5,,,30
2017-11-15T13:30:44.403Z,28,,54,63.8,,,29
2017-11-15T13:30:54.417Z,28,,54,63.9,,,
2017-11-15T13:31:04.408Z,28,,54,64,,,
2017-11-15T13:31:14.404Z,28.6,,54,64.2,,,
2017-11-15T13:31:24.398Z,28.6,,54,64.4,,,
2017-11-15T13:31:34.441Z,28.7,,54,64.6,,,
2017-11-15T13:31:44.456Z,29,,54,64.7,,,
2017-11-15T13:31:54.393Z,28.7,,54,64.8,,,30
2017-11-15T13:32:04.438Z,29,,54,65.1,,,29
2017-11-15T13:32:14.430Z,29.2,1,54,62.6,,0,0
2017-11-15T13:32:24.422Z,28.7,,54,61.4,,,
2017-11-15T13:32:34.417Z,28.7,,54,60.5,,,
2017-11-15T13:32:44.401Z,28.6,,54,58.9,,,
2017-11-15T13:32:54.404Z,28.9,,54,58.3,,,
2017-11-15T13:33:04.399Z,28.9,,54,57.4,,,
2017-11-15T13:33:14.396Z,28.3,,54,56.7,,,
2017-11-15T13:33:24.392Z,28.4,,54,55.9,,,
2017-11-15T13:33:34.398Z,28.6,,54,55.5,,,
2017-11-15T13:33:44.393Z,28.6,,54,54.8,,,
2017-11-15T13:33:54.403Z,28.6,1,54,58,,0,39
2017-11-15T13:34:04.394Z,28.5,,54,58.9,,,29
2017-11-15T13:34:14.446Z,28.5,,54,59.3,,,
2017-11-15T13:34:24.404Z,28.5,,54,60.4,,,
2017-11-15T13:34:34.394Z,28.4,,54,61.1,,,
2017-11-15T13:34:44.397Z,28.7,,54,61.6,,,
2017-11-15T13:34:54.399Z,28.9,,54,62.4,,,
2017-11-15T13:35:04.394Z,29.1,,54,63.1,,,
2017-11-15T13:35:14.419Z,29.2,,54,63.4,,,
2017-11-15T13:35:24.429Z,29.2,,54,63.8,,,
2017-11-15T13:35:34.393Z,29.1,,54,64.1,,,
2017-11-15T13:35:44.447Z,29,,54,64.5,,,
2017-11-15T13:35:54.399Z,28.9,,54,64.8,,,
2017-11-15T13:36:04.406Z,28.9,1,54,64.8,,0,0
2017-11-15T13:36:14.396Z,29,,54,61.9,,,
2017-11-15T13:36:24.398Z,29.2,,54,61.3,,,
2017-11-15T13:36:34.398Z,29.5,,54,59.9,,,
2017-11-15T13:36:44.415Z,29.5,,54,58.9,,,
2017-11-15T13:36:54.405Z,29.3,,54,58.3,,,
2017-11-15T13:37:04.406Z,29.3,,54,57.4,,,
2017-11-15T13:37:14.410Z,29,,54,56.8,,,
2017-11-15T13:37:24.398Z,28.9,,54,56.2,,,
2017-11-15T13:37:34.403Z,28.6,,54,55.6,,,
2017-11-15T13:37:44.396Z,28.6,,54,55.1,,,
2017-11-15T13:37:54.403Z,28.5,,54,54.7,,,
2017-11-15T13:38:04.398Z,28.4,,54,54.3,,,
2017-11-15T13:38:14.399Z,28.1,,54,53.9,,,
2017-11-15T13:38:24.406Z,28,,54,53.6,,,
2017-11-15T13:38:34.413Z,28,,54,53.3,,,
2017-11-15T13:38:44.402Z,28,,54,52.9,,,
2017-11-15T13:38:54.427Z,27.4,1,54,56.3,,0,39
2017-11-15T13:39:04.403Z,27.8,,54,57.4,,,29
2017-11-15T13:39:14.410Z,28,,54,58,,,
2017-11-15T13:39:24.400Z,28.3,,54,59.1,,,30
2017-11-15T13:39:34.400Z,28.3,,54,59.7,,,
2017-11-15T13:39:44.421Z,28.3,,54,60.5,,,29
2017-11-15T13:39:54.403Z,28.5,,54,61.1,,,
2017-11-15T13:40:04.400Z,28.5,,54,61.6,,,
2017-11-15T13:40:14.413Z,28.5,,54,62.2,,,
2017-11-15T13:40:24.435Z,28.7,,54,62.7,,,
2017-11-15T13:40:34.498Z,28.9,,54,63.1,,,29
2017-11-15T13:40:44.434Z,28.7,,54,63.4,,,
2017-11-15T13:40:54.445Z,28.9,,54,63.8,,,
2017-11-15T13:41:04.500Z,28.9,,54,64,,,29
2017-11-15T13:41:14.424Z,28.7,,54,64.2,,,
2017-11-15T13:41:24.402Z,28.9,,54,64.5,,,
2017-11-15T13:41:34.409Z,28.7,,54,64.7,,,
2017-11-15T13:41:44.401Z,29.2,,54,64.9,,,
2017-11-15T13:41:54.425Z,29.5,1,54,63.5,,0,0
2017-11-15T13:42:04.420Z,29.5,,54,61.8,,,
2017-11-15T13:42:14.408Z,29.2,,54,60.7,,,
2017-11-15T13:42:24.410Z,29.1,,54,59.6,,,
2017-11-15T13:42:34.513Z,28.7,,54,58.6,,,
2017-11-15T13:42:44.407Z,29,,54,57.8,,,
2017-11-15T13:42:54.407Z,28.9,,54,56.9,,,
2017-11-15T13:43:04.399Z,29,,54,56.4,,,
2017-11-15T13:43:14.409Z,29,,54,55.7,,,
2017-11-15T13:43:24.406Z,28.9,,54,55.2,,,
2017-11-15T13:43:34.404Z,28.5,,54,54.7,,,
2017-11-15T13:43:44.425Z,28.3,,54,54.1,,,
2017-11-15T13:43:54.413Z,28.3,1,54,57,,0,41
2017-11-15T13:44:04.405Z,28.3,,54,58.4,,,29
2017-11-15T13:44:14.404Z,28.4,,54,58.6,,,
2017-11-15T13:44:24.436Z,28.6,,54,60,,,
2017-11-15T13:44:34.404Z,28.7,,54,60.5,,,
2017-11-15T13:44:44.406Z,28.9,,54,61.2,,,
2017-11-15T13:44:54.408Z,28.7,,54,62,,,
2017-11-15T13:45:04.410Z,28.7,,54,62.5,,,
2017-11-15T13:45:14.414Z,28.9,,54,63.1,,,29
2017-11-15T13:45:24.407Z,28.7,,54,63.4,,,
2017-11-15T13:45:34.402Z,29.1,,54,63.8,,,
2017-11-15T13:45:44.416Z,28.9,,54,64.1,,,
2017-11-15T13:45:54.404Z,29.1,,54,64.4,,,
2017-11-15T13:46:04.423Z,29.2,,54,64.7,,,
2017-11-15T13:46:14.415Z,29.1,,54,64.8,,,
2017-11-15T13:46:24.401Z,29.1,1,54,63.5,,0,0
2017-11-15T13:46:34.423Z,29,,54,61.6,,,
2017-11-15T13:46:44.429Z,29,,54,60.8,,,
2017-11-15T13:46:54.422Z,29.1,,54,59.6,,,
2017-11-15T13:47:04.401Z,29.5,,54,58.7,,,
2017-11-15T13:47:14.409Z,29.3,,54,57.8,,,
2017-11-15T13:47:24.412Z,29.3,,54,57.1,,,
2017-11-15T13:47:34.406Z,29.1,,54,56.5,,,
2017-11-15T13:47:44.410Z,28.9,,54,55.9,,,
2017-11-15T13:47:54.414Z,28.6,,54,55.3,,,
2017-11-15T13:48:04.411Z,28.6,,54,54.9,,,
2017-11-15T13:48:14.410Z,28.4,,54,54.4,,,
2017-11-15T13:48:24.412Z,28.3,,54,53.9,,,
2017-11-15T13:48:34.411Z,28.1,,54,53.7,,,
2017-11-15T13:48:44.423Z,28.1,,54,53.3,,,
2017-11-15T13:48:54.412Z,28.1,1,54,56.2,,0,41
2017-11-15T13:49:04.419Z,28.1,,54,57.8,,,30
2017-11-15T13:49:14.411Z,27.9,,54,58.2,,,30
2017-11-15T13:49:24.415Z,28.3,,54,59.3,,,29
2017-11-15T13:49:34.422Z,28.1,,54,60,,,
2017-11-15T13:49:44.406Z,28.3,,54,60.7,,,30
2017-11-15T13:49:54.404Z,28.3,,54,61.4,,,29
2017-11-15T13:50:04.424Z,28.6,,54,62,,,
2017-11-15T13:50:14.482Z,28.5,,54,62.5,,,
2017-11-15T13:50:24.413Z,28.5,,54,62.9,,,
2017-11-15T13:50:34.411Z,28.7,,54,63.3,,,
2017-11-15T13:50:44.419Z,29.1,,54,63.6,,,
2017-11-15T13:50:54.407Z,28.9,,54,64,,,
2017-11-15T13:51:04.405Z,29,,54,64.2,,,
2017-11-15T13:51:14.413Z,29.2,,54,64.5,,,30
2017-11-15T13:51:24.422Z,29.2,,54,64.7,,,29
2017-11-15T13:51:34.415Z,29,,54,64.9,,,
2017-11-15T13:51:44.409Z,28.9,1,54,62.9,,0,0
2017-11-15T13:51:54.420Z,29,,54,61.5,,,
2017-11-15T13:52:04.415Z,29,,54,60.7,,,
2017-11-15T13:52:14.407Z,29.3,,54,59.5,,,
2017-11-15T13:52:24.409Z,29.5,,54,58.5,,,
2017-11-15T13:52:34.416Z,29.5,,54,57.7,,,
2017-11-15T13:52:44.417Z,29.2,,54,56.9,,,
2017-11-15T13:52:54.417Z,28.9,,54,56.3,,,
2017-11-15T13:53:04.414Z,28.6,,54,55.7,,,
2017-11-15T13:53:14.412Z,28.3,,54,55.1,,,
2017-11-15T13:53:24.424Z,28.5,,54,54.7,,,
2017-11-15T13:53:34.408Z,28.7,,54,54.3,,,
2017-11-15T13:53:44.412Z,28.7,,54,53.8,,,
2017-11-15T13:53:54.427Z,28.4,1,54,57.1,,0,40
2017-11-15T13:54:04.413Z,28.3,,54,58.1,,,29
2017-11-15T13:54:14.416Z,28.5,,54,58.3,,,
2017-11-15T13:54:24.411Z,28.4,,54,59.6,,,
2017-11-15T13:54:34.411Z,28.4,,54,60.2,,,30
2017-11-15T13:54:44.414Z,28.7,,54,61.1,,,30
2017-11-15T13:54:54.550Z,28.6,,54,61.6,,,29
2017-11-15T13:55:04.428Z,28.5,,54,62.1,,,
2017-11-15T13:55:14.437Z,28.7,,54,62.7,,,
2017-11-15T13:55:24.432Z,28.6,,54,63.2,,,29
2017-11-15T13:55:34.496Z,28.9,,54,63.5,,,30
2017-11-15T13:55:44.486Z,28.9,,54,63.9,,,29
2017-11-15T13:55:54.486Z,29.2,,54,64.1,,,
2017-11-15T13:56:04.545Z,29.2,,54,64.4,,,30
2017-11-15T13:56:14.465Z,29.2,,54,64.6,,,29
2017-11-15T13:56:24.434Z,29.3,,54,64.8,,,
2017-11-15T13:56:34.451Z,29.1,1,54,64.9,,0,0
2017-11-15T13:56:44.485Z,28.7,,54,61.9,,,
2017-11-15T13:56:54.446Z,29.1,,54,61.2,,,
2017-11-15T13:57:04.473Z,29,,54,59.8,,,
2017-11-15T13:57:14.449Z,29,,54,58.7,,,
2017-11-15T13:57:24.495Z,29.3,,54,57.9,,,
2017-11-15T13:57:34.420Z,29.5,,54,57.2,,,
2017-11-15T13:57:44.504Z,29.1,,54,56.5,,,
2017-11-15T13:57:54.512Z,28.7,,54,55.9,,,
2017-11-15T13:58:04.455Z,28.6,,54,55.3,,,
2017-11-15T13:58:14.426Z,28,,54,54.8,,,
2017-11-15T13:58:24.451Z,27.8,,54,54.4,,,
2017-11-15T13:58:34.416Z,28,,54,53.8,,,
2017-11-15T13:58:44.430Z,28.3,,54,53.4,,,
2017-11-15T13:58:54.412Z,28.3,1,54,56.4,,0,41
2017-11-15T13:59:04.415Z,28.6,,54,57.8,,,29
2017-11-15T13:59:14.427Z,28.4,,54,58.2,,,
2017-11-15T13:59:24.418Z,28.3,,54,59.3,,,
2017-11-15T13:59:34.415Z,28.1,,54,59.8,,,30
2017-11-15T13:59:44.434Z,28.3,,54,60.5,,,29
2017-11-15T13:59:54.462Z,28.7,,54,61.2,,,
2017-11-15T14:00:04.422Z,28.9,,54,61.6,,,
2017-11-15T14:00:14.458Z,28.9,,54,62.1,,,
2017-11-15T14:00:24.496Z,28.9,,54,62.5,,,
