Time,HwTSet,PrimTSet,HwTOutlet,ActPow,HwActive,ChActive,PrimT
2017-11-01T03:52:56.612Z,54,,37.7,,,,61.1
2017-11-01T03:53:06.442Z,54,,37.7,,,,62
2017-11-01T03:53:16.443Z,54,,37.7,,,,62.1
2017-11-01T03:53:26.441Z,54,,37.7,,,,62.6
2017-11-01T03:53:36.454Z,54,,37.7,,,,63.1
2017-11-01T03:53:46.445Z,54,,37.7,,,,63.4
2017-11-01T03:53:56.445Z,54,,37.7,,,,64
2017-11-01T03:54:11.558Z,54,,37.7,,,,64.1
2017-11-01T03:54:16.440Z,54,,37.7,,,,64.5
2017-11-01T03:54:26.447Z,54,,37.7,,,,64.7
2017-11-01T03:54:36.448Z,54,,37.7,0,0,2,63.5
2017-11-01T03:54:46.449Z,54,,37.7,,,,61.9
2017-11-01T03:54:56.447Z,54,,37.7,,,,60.9
2017-11-01T03:55:06.444Z,54,,37.7,,,,59.8
2017-11-01T03:55:16.441Z,54,,37.7,,,,58.9
2017-11-01T03:55:26.451Z,54,,37.7,,,,57.9
2017-11-01T03:55:36.440Z,54,,37.7,,,,56.9
2017-11-01T03:55:46.444Z,54,,37.7,,,,55.9
2017-11-01T03:55:56.444Z,54,,37.7,,,,55.6
2017-11-01T03:56:06.445Z,54,,37.7,,,,54.9
2017-11-01T03:56:16.658Z,54,,37.7,,,,53.9
2017-11-01T03:56:26.444Z,54,,37.7,,,,53.5
2017-11-01T03:56:36.448Z,54,,37.7,37,0,2,57
2017-11-01T03:56:46.448Z,54,,37.7,31,,,57.6
2017-11-01T03:56:56.618Z,54,,37.7,29,,,58
2017-11-01T03:57:06.449Z,54,,37.7,,,,59
2017-11-01T03:57:16.450Z,54,,37.7,,,,59.5
2017-11-01T03:57:26.455Z,54,,37.7,29,,,60.1
2017-11-01T03:57:36.452Z,54,,37.7,,,,61.1
2017-11-01T03:57:46.448Z,54,,37.7,30,,,61.5
2017-11-01T03:57:56.444Z,54,,37.7,29,,,62.1
2017-11-01T03:58:11.551Z,54,,37.7,30,,,63.1
2017-11-01T03:58:16.443Z,54,,37.8,29,,,63.2
2017-11-01T03:58:26.442Z,54,,37.7,,,,64
2017-11-01T03:58:36.447Z,54,,37.7,30,,,64.1
2017-11-01T03:58:46.445Z,54,,37.7,29,,,64.5
2017-11-01T03:58:56.450Z,54,,37.7,0,0,2,64.8
2017-11-01T03:59:06.448Z,54,,37.7,,,,61.9
2017-11-01T03:59:16.449Z,54,,37.7,,,,61.6
2017-11-01T03:59:26.446Z,54,,37.7,,,,59.9
2017-11-01T03:59:36.452Z,54,,37.8,,,,59.6
2017-11-01T03:59:46.457Z,54,,37.8,,,,58.7
2017-11-01T03:59:56.624Z,54,,37.8,,,,57.9
2017-11-01T04:00:06.457Z,54,,37.7,,,,56.9
2017-11-01T04:00:16.445Z,54,,37.8,,,,56.5
2017-11-01T04:00:26.452Z,54,,37.7,,,,55.9
2017-11-01T04:00:36.457Z,54,,37.8,,,,54.9
2017-11-01T04:00:46.448Z,54,,37.8,,,,54.7
2017-11-01T04:00:56.452Z,54,,37.8,,,,53.9
2017-11-01T04:01:06.459Z,54,,37.8,,,,53.6
2017-11-01T04:01:16.448Z,54,,37.8,,,,53.2
2017-11-01T04:01:26.446Z,54,,37.8,,,,52.7
2017-11-01T04:01:36.446Z,54,,37.8,39,0,2,56
2017-11-01T04:01:46.451Z,54,,37.8,30,,,56.9
2017-11-01T04:01:56.448Z,54,,37.8,29,,,57
2017-11-01T04:02:06.449Z,54,,37.8,,,,59
2017-11-01T04:02:16.449Z,54,,37.8,,,,59.3
2017-11-01T04:02:26.448Z,54,,37.8,,,,60.1
2017-11-01T04:02:36.449Z,54,,37.8,,,,61.1
2017-11-01T04:02:46.455Z,54,,37.7,,,,62
2017-11-01T04:02:56.450Z,54,,37.8,,,,62.2
2017-11-01T04:03:06.453Z,54,,37.8,,,,63.1
2017-11-01T04:03:16.450Z,54,,37.7,,,,63.3
2017-11-01T04:03:26.448Z,54,,37.7,,,,64
2017-11-01T04:03:36.451Z,54,,37.7,30,,,64.2
2017-11-01T04:03:46.446Z,54,,37.7,29,,,64.7
2017-11-01T04:03:56.449Z,54,,37.7,0,0,2,62.8
2017-11-01T04:04:06.451Z,54,,37.7,,,,61.9
2017-11-01T04:04:21.553Z,54,,37.7,,,,60.9
2017-11-01T04:04:26.450Z,54,,37.7,,,,59.8
2017-11-01T04:04:36.452Z,54,,37.7,,,,58.9
2017-11-01T04:04:46.452Z,54,,37.7,,,,57.9
2017-11-01T04:05:01.551Z,54,,37.8,,,,57.7
2017-11-01T04:05:06.455Z,54,,37.7,,,,56.8
2017-11-01T04:05:16.452Z,54,,37.7,,,,55.9
2017-11-01T04:05:26.453Z,54,,37.8,,,,55.6
2017-11-01T04:05:36.451Z,54,,37.8,,,,54.9
2017-11-01T04:05:46.451Z,54,,37.8,,,,54.5
2017-11-01T04:05:56.455Z,54,,37.8,,,,53.9
2017-11-01T04:06:06.453Z,54,,37.7,,,,53.5
2017-11-01T04:06:16.447Z,54,,37.8,,,,52.9
2017-11-01T04:06:26.456Z,54,,37.7,,0,2,52.4
2017-11-01T04:06:36.448Z,54,,37.7,38,,,56.3
2017-11-01T04:06:46.452Z,54,,37.8,31,,,56.9
2017-11-01T04:06:56.454Z,54,,37.7,29,,,58
2017-11-01T04:07:06.450Z,54,,37.7,,,,58.4
2017-11-01T04:07:16.452Z,54,,37.7,,,,59.3
2017-11-01T04:07:26.451Z,54,,37.8,30,,,60.1
2017-11-01T04:07:36.452Z,54,,37.7,29,,,61.1
2017-11-01T04:07:46.454Z,54,,37.7,,,,62
2017-11-01T04:07:56.453Z,54,,37.7,,,,62.2
2017-11-01T04:08:06.454Z,54,,37.7,30,,,63.1
2017-11-01T04:08:16.457Z,54,,37.7,29,,,63.4
2017-11-01T04:08:26.455Z,54,,37.7,,,,64
2017-11-01T04:08:41.555Z,54,,37.7,,,,64.5
2017-11-01T04:08:46.460Z,54,,37.7,0,0,2,64.9
2017-11-01T04:08:56.515Z,54,,37.7,,,,62.8
2017-11-01T04:09:06.451Z,54,,37.7,,,,61.8
2017-11-01T04:09:21.557Z,54,,37.7,,,,60.5
2017-11-01T04:09:26.449Z,54,,37.7,,,,59.7
2017-11-01T04:09:36.457Z,54,,37.7,,,,58.9
2017-11-01T04:09:46.448Z,54,,37.7,,,,57.9
2017-11-01T04:09:56.456Z,54,,37.7,,,,56.9
2017-11-01T04:10:06.458Z,54,,37.7,,,,56.6
2017-11-01T04:10:16.449Z,54,,37.7,,,,55.9
2017-11-01T04:10:26.459Z,54,,37.7,,,,55.3
2017-11-01T04:10:36.462Z,54,,37.7,,,,54.8
2017-11-01T04:10:46.458Z,54,,37.7,,,,53.9
2017-11-01T04:10:56.462Z,54,,37.7,,,,53.7
2017-11-01T04:11:06.449Z,54,,37.7,,,,53.3
2017-11-01T04:11:16.456Z,54,,37.7,,,,52.9
2017-11-01T04:11:26.449Z,54,,37.7,,,,52.3
2017-11-01T04:11:36.450Z,54,,37.7,38,0,2,56.1
2017-11-01T04:11:46.455Z,54,,37.7,32,,,56.8
2017-11-01T04:11:56.460Z,54,,37.7,29,,,57
2017-11-01T04:12:06.450Z,54,,37.7,,,,58.4
2017-11-01T04:12:16.457Z,54,,37.7,,,,59.1
2017-11-01T04:12:26.452Z,54,,37.7,30,,,60
2017-11-01T04:12:36.461Z,54,,37.7,29,,,61.1
2017-11-01T04:12:46.456Z,54,,37.7,,,,61.4
2017-11-01T04:12:56.456Z,54,,37.7,,,,62.1
2017-11-01T04:13:06.462Z,54,,37.7,,,,63.1
2017-11-01T04:13:16.457Z,54,,37.7,,,,63.3
2017-11-01T04:13:31.512Z,54,,37.7,,,,64
2017-11-01T04:13:36.452Z,54,,37.7,,,,64.4
2017-11-01T04:13:46.457Z,54,,37.7,,,,65.1
2017-11-01T04:13:56.456Z,54,,37.7,0,0,2,62.8
2017-11-01T04:14:11.558Z,54,,37.7,,,,61.8
2017-11-01T04:14:16.461Z,54,,37.7,,,,60.5
2017-11-01T04:14:26.454Z,54,,37.7,,,,59.8
2017-11-01T04:14:36.457Z,54,,37.7,,,,58.9
2017-11-01T04:14:46.452Z,54,,37.7,,,,57.9
2017-11-01T04:14:56.454Z,54,,37.7,,,,57.4
2017-11-01T04:15:06.458Z,54,,37.7,,,,56.7
2017-11-01T04:15:16.459Z,54,,37.7,,,,55.9
2017-11-01T04:15:26.459Z,54,,37.7,,,,55.4
2017-11-01T04:15:36.461Z,54,,37.7,,,,54.8
2017-11-01T04:15:46.459Z,54,,37.7,,,,54.4
2017-11-01T04:15:56.459Z,54,,37.7,,,,53.8
2017-11-01T04:16:06.459Z,54,,37.7,,,,53.4
2017-11-01T04:16:16.456Z,54,,37.7,,,,52.9
2017-11-01T04:16:26.456Z,54,,37.7,,0,2,52.3
2017-11-01T04:16:36.458Z,54,,37.7,38,,,56.2
2017-11-01T04:16:46.457Z,54,,37.7,31,,,56.8
2017-11-01T04:17:01.554Z,54,,37.7,29,,,57
2017-11-01T04:17:06.456Z,54,,37.7,,,,58.4
2017-11-01T04:17:16.456Z,54,,37.7,,,,59.1
2017-11-01T04:17:31.513Z,54,,37.7,,,,60.1
2017-11-01T04:17:36.542Z,54,,37.7,,,,61.1
2017-11-01T04:17:46.460Z,54,,37.7,30,,,62
2017-11-01T04:18:01.586Z,54,,37.7,29,,,62.2
2017-11-01T04:18:11.571Z,54,,37.7,,,,63.1
2017-11-01T04:18:21.566Z,54,,37.7,,,,63.4
2017-11-01T04:18:26.467Z,54,,37.7,29,,,64
2017-11-01T04:18:41.568Z,54,,37.7,,,,64.5
2017-11-01T04:18:51.558Z,54,,37.7,0,0,2,64.7
2017-11-01T04:19:01.589Z,54,,37.7,,,,62.9
2017-11-01T04:19:06.464Z,54,,37.7,,,,61.8
2017-11-01T04:19:16.462Z,54,,37.7,,,,60.4
2017-11-01T04:19:26.457Z,54,,37.7,,,,59.7
2017-11-01T04:19:36.530Z,54,,37.7,,,,58.8
2017-11-01T04:19:46.462Z,54,,37.7,,,,57.9
2017-11-01T04:19:56.454Z,54,,37.7,,,,56.9
2017-11-01T04:20:06.459Z,54,,37.7,,,,56.6
2017-11-01T04:20:16.456Z,54,,37.7,,,,55.9
2017-11-01T04:20:26.463Z,54,,37.7,,,,55.3
2017-11-01T04:20:36.460Z,54,,37.7,,,,54.8
2017-11-01T04:20:46.463Z,54,,37.7,,,,53.9
2017-11-01T04:20:56.469Z,54,,37.7,,,,53.7
2017-11-01T04:21:06.479Z,54,,37.7,,,,53.3
2017-11-01T04:21:16.459Z,54,,37.7,,,,52.9
2017-11-01T04:21:26.463Z,54,,37.7,,,,52.3
2017-11-01T04:21:36.465Z,54,,37.7,39,0,2,56.1
2017-11-01T04:21:46.461Z,54,,37.7,31,,,56.8
2017-11-01T04:21:56.458Z,54,,37.7,29,,,57
2017-11-01T04:22:11.563Z,54,,37.7,30,,,58.3
2017-11-01T04:22:21.562Z,54,,37.7,29,,,59.1
2017-11-01T04:22:26.458Z,54,,37.7,29,,,60
2017-11-01T04:22:36.463Z,54,,37.7,,,,61.1
2017-11-01T04:22:51.556Z,54,,37.7,,,,61.5
2017-11-01T04:22:56.465Z,54,,37.7,,,,62.2
2017-11-01T04:23:06.465Z,54,,37.7,,,,63.1
2017-11-01T04:23:16.464Z,54,,37.7,,,,63.4
2017-11-01T04:23:26.458Z,54,,37.7,,,,64
2017-11-01T04:23:41.564Z,54,,37.7,,,,64.4
2017-11-01T04:23:46.463Z,54,,37.7,,,,65.1
2017-11-01T04:23:56.459Z,54,,37.7,0,0,2,62.9
2017-11-01T04:24:06.466Z,54,,37.7,,,,61.8
2017-11-01T04:24:16.476Z,54,,37.7,,,,60.5
2017-11-01T04:24:26.471Z,54,,37.7,,,,59.8
2017-11-01T04:24:36.469Z,54,,37.7,,,,58.9
2017-11-01T04:24:46.466Z,54,,37.7,,,,57.9
2017-11-01T04:24:56.464Z,54,,37.7,,,,57.4
2017-11-01T04:25:06.469Z,54,,37.7,,,,56.7
2017-11-01T04:25:16.466Z,54,,37.7,,,,55.9
2017-11-01T04:25:26.470Z,54,,37.7,,,,55.4
2017-11-01T04:25:36.461Z,54,,37.7,,,,54.9
2017-11-01T04:25:46.457Z,54,,37.7,,,,54.4
2017-11-01T04:25:56.458Z,54,,37.8,,,,53.8
2017-11-01T04:26:06.459Z,54,,37.8,,,,53.4
2017-11-01T04:26:16.459Z,54,,37.8,,,,52.9
2017-11-01T04:26:26.467Z,54,,37.7,,0,2,52.3
2017-11-01T04:26:36.461Z,54,,37.8,38,,,56.2
2017-11-01T04:26:46.469Z,54,,37.8,30,,,56.8
2017-11-01T04:26:56.462Z,54,,37.8,30,,,57
2017-11-01T04:27:06.463Z,54,,37.8,29,,,58.4
2017-11-01T04:27:16.468Z,54,,37.8,,,,59.1
2017-11-01T04:27:26.459Z,54,,37.8,,,,60
2017-11-01T04:27:41.560Z,54,,37.7,,,,61.1
2017-11-01T04:27:46.465Z,54,,37.7,,,,61.5
2017-11-01T04:27:56.458Z,54,,37.7,,,,62.2
2017-11-01T04:28:06.467Z,54,,37.8,,,,63.1
2017-11-01T04:28:16.462Z,54,,37.8,,,,63.4
2017-11-01T04:28:26.469Z,54,,37.8,,,,64
2017-11-01T04:28:36.460Z,54,,37.8,,,,64.4
2017-11-01T04:28:46.460Z,54,,37.8,,,,65.1
2017-11-01T04:28:56.470Z,54,,37.8,0,0,2,62.8
2017-11-01T04:29:06.461Z,54,,37.7,,,,61.8
2017-11-01T04:29:16.463Z,54,,37.8,,,,60.4
2017-11-01T04:29:26.462Z,54,,37.8,,,,59.8
2017-11-01T04:29:36.466Z,54,,37.8,,,,58.9
2017-11-01T04:29:46.469Z,54,,37.8,,,,57.9
2017-11-01T04:29:56.465Z,54,,37.8,,,,57.4
2017-11-01T04:30:06.461Z,54,,37.8,,,,56.7
2017-11-01T04:30:16.463Z,54,,37.8,,,,55.9
2017-11-01T04:30:26.462Z,54,,37.8,,,,55.4
2017-11-01T04:30:36.467Z,54,,37.8,,,,54.9
2017-11-01T04:30:46.467Z,54,,37.8,,,,54.4
2017-11-01T04:30:56.462Z,54,,37.8,,,,53.8
2017-11-01T04:31:06.462Z,54,,37.8,,,,53.4
2017-11-01T04:31:16.462Z,54,,37.8,,,,52.9
2017-11-01T04:31:26.466Z,54,,37.8,,0,2,52.3
2017-11-01T04:31:36.461Z,54,,37.8,38,,,56.2
2017-11-01T04:31:46.473Z,54,,37.8,30,,,56.9
2017-11-01T04:31:56.464Z,54,,37.8,29,,,57
2017-11-01T04:32:06.467Z,54,,37.8,,,,58.4
2017-11-01T04:32:16.463Z,54,,37.8,29,,,59.1
2017-11-01T04:32:26.474Z,54,,37.8,30,,,60.1
2017-11-01T04:32:36.464Z,54,,37.8,29,,,61.1
2017-11-01T04:32:46.470Z,54,,37.8,,,,62
2017-11-01T04:32:56.464Z,54,,37.8,,,,62.2
2017-11-01T04:33:06.472Z,54,,37.8,,,,63.1
2017-11-01T04:33:16.465Z,54,,37.8,,,,63.4
2017-11-01T04:33:31.530Z,54,,37.8,,,,64
2017-11-01T04:33:36.465Z,54,,37.8,,,,64.5
2017-11-01T04:33:51.589Z,54,,37.8,0,0,2,64.9
2017-11-01T04:33:56.469Z,54,,37.8,,,,62.7
2017-11-01T04:34:06.466Z,54,,37.8,,,,61.8
2017-11-01T04:34:16.464Z,54,,37.8,,,,60.5
2017-11-01T04:34:26.466Z,54,,37.8,,,,59.8
2017-11-01T04:34:36.465Z,54,,37.8,,,,58.8
2017-11-01T04:34:46.475Z,54,,37.8,,,,57.9
2017-11-01T04:34:56.472Z,54,,37.8,,,,57.3
2017-11-01T04:35:06.466Z,54,,37.8,,,,56.7
2017-11-01T04:35:16.466Z,54,,37.8,,,,55.9
2017-11-01T04:35:26.472Z,54,,37.8,,,,55.4
2017-11-01T04:35:36.467Z,54,,37.8,,,,54.9
2017-11-01T04:35:46.473Z,54,,37.8,,,,54.3
2017-11-01T04:35:56.468Z,54,,37.8,,,,53.8
2017-11-01T04:36:06.468Z,54,,37.8,,,,53.4
2017-11-01T04:36:16.467Z,54,,37.8,,,,52.9
2017-11-01T04:36:31.527Z,54,,37.8,,0,2,52.3
2017-11-01T04:36:36.470Z,54,,37.8,37,,,56.2
2017-11-01T04:36:46.469Z,54,,37.8,30,,,56.9
2017-11-01T04:36:56.467Z,54,,37.8,29,,,57
2017-11-01T04:37:06.470Z,54,,37.8,,,,58.4
2017-11-01T04:37:16.467Z,54,,37.8,,,,59.1
2017-11-01T04:37:26.468Z,54,,37.8,29,,,60.1
2017-11-01T04:37:41.564Z,54,,37.8,,,,61.1
2017-11-01T04:37:46.468Z,54,,37.8,,,,61.5
2017-11-01T04:37:56.474Z,54,,37.8,29,,,62.2
2017-11-01T04:38:06.469Z,54,,37.8,,,,63.1
2017-11-01T04:38:16.475Z,54,,37.8,,,,63.4
2017-11-01T04:38:26.469Z,54,,37.8,30,,,64
2017-11-01T04:38:36.473Z,54,,37.8,29,,,64.5
2017-11-01T04:38:46.477Z,54,,37.8,0,0,2,64.9
2017-11-01T04:38:56.467Z,54,,37.8,,,,62.8
2017-11-01T04:39:06.471Z,54,,37.8,,,,61.8
2017-11-01T04:39:16.471Z,54,,37.8,,,,60.5
2017-11-01T04:39:26.466Z,54,,37.8,,,,59.7
2017-11-01T04:39:36.472Z,54,,37.8,,,,58.8
2017-11-01T04:39:46.467Z,54,,37.8,,,,57.9
2017-11-01T04:39:56.471Z,54,,37.8,,,,57.3
2017-11-01T04:40:06.468Z,54,,37.8,,,,56.7
2017-11-01T04:40:16.468Z,54,,37.8,,,,55.9
2017-11-01T04:40:26.496Z,54,,37.8,,,,55.4
2017-11-01T04:40:36.472Z,54,,37.8,,,,54.8
2017-11-01T04:40:46.477Z,54,,37.8,,,,54.3
2017-11-01T04:40:56.473Z,54,,37.8,,,,53.8
2017-11-01T04:41:06.473Z,54,,37.8,,,,53.4
2017-11-01T04:41:16.473Z,54,,37.8,,,,52.9
2017-11-01T04:41:26.486Z,54,,37.8,,0,2,52.3
2017-11-01T04:41:36.478Z,54,,37.8,37,,,56.2
2017-11-01T04:41:46.479Z,54,,37.8,31,,,56.9
2017-11-01T04:41:56.480Z,54,,37.8,29,,,57.1
2017-11-01T04:42:06.475Z,54,,37.8,29,,,58.4
2017-11-01T04:42:16.470Z,54,,37.8,,,,59.3
2017-11-01T04:42:26.476Z,54,,37.8,,,,60
2017-11-01T04:42:36.481Z,54,,37.8,,,,61.1
2017-11-01T04:42:46.473Z,54,,37.8,29,,,62
2017-11-01T04:42:56.470Z,54,,37.8,,,,62.4
2017-11-01T04:43:06.493Z,54,,37.8,,,,63.1
2017-11-01T04:43:16.489Z,54,,37.8,,,,63.5
2017-11-01T04:43:26.482Z,54,,37.8,30,,,64
2017-11-01T04:43:36.483Z,54,,37.8,29,,,64.6
2017-11-01T04:43:46.486Z,54,,37.8,0,0,2,64.9
2017-11-01T04:43:56.473Z,54,,37.8,,,,62.6
2017-11-01T04:44:11.576Z,54,,37.8,,,,61.6
2017-11-01T04:44:16.504Z,54,,37.8,,,,60.5
2017-11-01T04:44:26.477Z,54,,37.8,,,,59.6
2017-11-01T04:44:36.475Z,54,,37.8,,,,58.8
2017-11-01T04:44:46.488Z,54,,37.8,,,,57.9
2017-11-01T04:44:56.481Z,54,,37.8,,,,56.9
2017-11-01T04:45:06.469Z,54,,37.8,,,,56.6
2017-11-01T04:45:16.478Z,54,,37.8,,,,55.9
2017-11-01T04:45:26.473Z,54,,37.8,,,,55.3
2017-11-01T04:45:36.475Z,54,,37.8,,,,54.8
2017-11-01T04:45:46.486Z,54,,37.8,,,,54.3
2017-11-01T04:45:56.470Z,54,,37.8,,,,53.8
2017-11-01T04:46:06.476Z,54,,37.8,,,,53.3
2017-11-01T04:46:16.475Z,54,,37.8,,,,52.9
2017-11-01T04:46:26.473Z,54,,37.8,,,,52.3
2017-11-01T04:46:36.480Z,54,,37.8,37,0,2,56.2
2017-11-01T04:46:46.471Z,54,61,37.8,31,0,2,56.9
2017-11-01T04:46:56.476Z,54,,37.8,29,,,57.1
2017-11-01T04:47:06.471Z,54,,37.8,30,,,58.4
2017-11-01T04:47:16.477Z,54,,37.8,29,,,59.3
2017-11-01T04:47:26.477Z,54,,37.7,30,,,60.1
2017-11-01T04:47:36.478Z,54,,37.8,29,,,61.1
2017-11-01T04:47:46.478Z,54,,37.7,30,,,62
2017-11-01T04:48:01.578Z,54,,37.8,29,,,62.4
2017-11-01T04:48:06.472Z,54,,37.8,,,,63.1
2017-11-01T04:48:21.576Z,54,,37.8,,,,63.5
2017-11-01T04:48:26.474Z,54,,37.7,,,,64
2017-11-01T04:48:36.506Z,54,,37.7,30,,,64.6
2017-11-01T04:48:46.486Z,54,,37.7,0,0,2,64.9
2017-11-01T04:48:56.473Z,54,,37.7,,,,62.7
2017-11-01T04:49:06.497Z,54,,37.8,,,,61.6
2017-11-01T04:49:16.477Z,54,,37.7,,,,60.4
2017-11-01T04:49:26.474Z,54,,37.7,,,,59.6
2017-11-01T04:49:36.474Z,54,,37.7,,,,58.7
2017-11-01T04:49:46.479Z,54,,37.7,,,,57.8
2017-11-01T04:49:56.494Z,54,,37.7,,,,56.9
2017-11-01T04:50:06.482Z,54,,37.7,,,,56.5
2017-11-01T04:50:16.475Z,54,,37.8,,,,55.9
2017-11-01T04:50:26.474Z,54,,37.7,,,,54.9
2017-11-01T04:50:36.497Z,54,,37.7,,,,54.7
2017-11-01T04:50:46.475Z,54,,37.7,,,,53.9
2017-11-01T04:50:56.475Z,54,,37.8,,,,53.6
2017-11-01T04:51:06.476Z,54,,37.8,,,,53.2
2017-11-01T04:51:16.476Z,54,,37.8,,,,52.8
2017-11-01T04:51:26.476Z,54,,37.8,,,,52.2
2017-11-01T04:51:36.476Z,54,,37.8,38,0,2,56
2017-11-01T04:51:46.477Z,54,,37.7,31,,,56.6
2017-11-01T04:51:56.475Z,54,,37.8,29,,,57.1
2017-11-01T04:52:06.478Z,54,,37.8,,,,58.2
2017-11-01T04:52:16.477Z,54,,37.7,,,,59
2017-11-01T04:52:26.478Z,54,,37.8,,,,60
2017-11-01T04:52:36.477Z,54,,37.8,,,,60.5
2017-11-01T04:52:46.484Z,54,,37.7,,,,61.2
2017-11-01T04:52:56.488Z,54,,37.8,,,,62
2017-11-01T04:53:06.493Z,54,,37.8,,,,62.5
2017-11-01T04:53:16.477Z,54,,37.7,,,,63.1
2017-11-01T04:53:26.476Z,54,,37.7,,,,63.4
2017-11-01T04:53:36.478Z,54,,37.7,,,,64
2017-11-01T04:53:46.482Z,54,,37.7,30,,,64.2
2017-11-01T04:53:56.479Z,54,,37.7,,,,64.6
2017-11-01T04:54:06.474Z,54,,37.7,29,,,65.1
2017-11-01T04:54:16.479Z,54,,37.7,0,0,2,62.7
2017-11-01T04:54:26.476Z,54,,37.7,,,,61.6
2017-11-01T04:54:36.475Z,54,,37.7,,,,60.1
2017-11-01T04:54:46.486Z,54,,37.7,,,,58.9
2017-11-01T04:54:56.478Z,54,,37.8,,,,58.5
2017-11-01T04:55:06.479Z,54,,37.7,,,,57.6
2017-11-01T04:55:16.476Z,54,,37.8,,,,56.7
2017-11-01T04:55:26.480Z,54,,37.8,,,,55.9
2017-11-01T04:55:36.477Z,54,,37.8,,,,54.9
2017-11-01T04:55:46.480Z,54,,37.8,,,,54.6
2017-11-01T04:55:56.483Z,54,,37.8,,,,53.9
2017-11-01T04:56:06.481Z,54,,37.8,,,,53.4
2017-11-01T04:56:16.503Z,54,,37.8,,,,52.9
2017-11-01T04:56:26.475Z,54,,37.8,,,,52.1
2017-11-01T04:56:36.482Z,54,,37.8,40,0,2,55.2
2017-11-01T04:56:46.518Z,54,,37.8,31,,,56.5
2017-11-01T04:56:56.477Z,54,,37.8,29,,,57
2017-11-01T04:57:06.479Z,54,,37.8,30,,,58
2017-11-01T04:57:16.478Z,54,,37.8,29,,,58.6
2017-11-01T04:57:26.481Z,54,,37.8,29,,,59.4
2017-11-01T04:57:36.483Z,54,,37.8,,,,60
2017-11-01T04:57:46.519Z,54,,37.8,,,,61.1
2017-11-01T04:57:56.481Z,54,,37.8,30,,,61.4
2017-11-01T04:58:06.481Z,54,,37.8,29,,,62
2017-11-01T04:58:16.482Z,54,,37.8,,,,62.5
2017-11-01T04:58:26.483Z,54,,37.8,29,,,63.1
2017-11-01T04:58:41.584Z,54,,37.8,,,,63.4
2017-11-01T04:58:46.485Z,54,,37.8,29,,,64
2017-11-01T04:58:56.484Z,54,,37.8,,,,64.2
2017-11-01T04:59:06.483Z,54,,37.8,,,,64.6
2017-11-01T04:59:16.477Z,54,,37.8,,,,65.1
2017-11-01T04:59:26.481Z,54,,37.8,0,0,2,62.7
2017-11-01T04:59:36.485Z,54,,37.8,,,,61.6
2017-11-01T04:59:46.620Z,54,,37.8,,,,60.1
2017-11-01T04:59:56.479Z,54,,37.8,,,,59.5
2017-11-01T05:00:06.481Z,54,,37.8,,,,58.6
2017-11-01T05:00:16.520Z,54,,37.8,,,,57.7
2017-11-01T05:00:26.486Z,54,,37.8,,,,56.8
2017-11-01T05:00:36.481Z,54,,37.8,,,,55.9
2017-11-01T05:00:46.482Z,54,,37.8,,,,55.5
2017-11-01T05:00:56.483Z,54,,37.8,,,,54.9
2017-11-01T05:01:06.484Z,54,,37.8,,,,54.3
2017-11-01T05:01:16.482Z,54,,37.8,,,,53.7
2017-11-01T05:01:26.481Z,54,,37.8,,,,53.1
2017-11-01T05:01:36.478Z,54,,37.8,40,0,2,56.1
2017-11-01T05:01:46.483Z,54,,37.8,31,,,57.3
2017-11-01T05:02:01.583Z,54,,37.8,29,,,58
2017-11-01T05:02:06.495Z,54,,37.8,,,,59
2017-11-01T05:02:21.577Z,54,,37.8,,,,59.4
2017-11-01T05:02:26.480Z,54,,37.8,,,,60.1
2017-11-01T05:02:36.478Z,54,,37.8,,,,61.1
2017-11-01T05:02:46.488Z,54,,37.8,30,,,62
2017-11-01T05:02:56.479Z,54,,37.8,29,,,62.4
2017-11-01T05:03:06.482Z,54,,37.8,,,,63.1
2017-11-01T05:03:16.483Z,54,,37.8,,,,63.4
2017-11-01T05:03:26.490Z,54,,37.8,29,,,64
2017-11-01T05:03:36.485Z,54,,37.8,,,,64.4
2017-11-01T05:03:46.480Z,54,,37.8,,,,64.8
2017-11-01T05:03:56.481Z,54,,37.8,0,0,2,62.8
2017-11-01T05:04:06.486Z,54,,37.8,,,,61.9
2017-11-01T05:04:16.484Z,54,,37.8,,,,60.9
2017-11-01T05:04:26.507Z,54,,37.8,,,,59.8
2017-11-01T05:04:36.527Z,54,,37.8,,,,58.9
2017-11-01T05:04:46.536Z,54,,37.8,,,,57.9
2017-11-01T05:04:56.538Z,54,,37.8,,,,57.6
2017-11-01T05:05:06.580Z,54,,37.8,,,,56.8
2017-11-01T05:05:16.482Z,54,,37.8,,,,55.9
2017-11-01T05:05:26.482Z,54,,37.8,,,,55.5
2017-11-01T05:05:36.484Z,54,,37.8,,,,54.9
2017-11-01T05:05:46.488Z,54,,37.8,,,,54.5
2017-11-01T05:05:56.483Z,54,,37.8,,,,53.9
2017-11-01T05:06:06.487Z,54,,37.8,,,,53.5
2017-11-01T05:06:16.482Z,54,,37.8,,,,52.9
2017-11-01T05:06:26.485Z,54,,37.8,,,,52.6
2017-11-01T05:06:36.485Z,54,,37.8,38,0,2,56.2
2017-11-01T05:06:51.583Z,54,,37.8,30,,,56.9
2017-11-01T05:06:56.486Z,54,,37.8,29,,,57.1
2017-11-01T05:07:06.488Z,54,,37.8,,,,59
2017-11-01T05:07:16.482Z,54,,37.8,,,,59.4
