Time,ChActive,HwTOutlet,ActPow,PrimTSet,HwTSet,PrimT,HwActive
2018-01-11T10:49:11.148Z,,50.2,,,54,,
2018-01-11T10:49:21.088Z,,50.2,,,54,50.6,
2018-01-11T10:49:31.119Z,,50.2,,,54,50.5,
2018-01-11T10:49:41.181Z,,50.1,30,,54,50.4,
2018-01-11T10:49:51.092Z,,50,29,,54,,
2018-01-11T10:50:01.189Z,,49.7,,,54,50.3,
2018-01-11T10:50:11.162Z,,49.3,,,54,,
2018-01-11T10:50:21.090Z,,48.9,,,54,50.4,
2018-01-11T10:50:31.120Z,,48.6,,,54,,
2018-01-11T10:50:41.572Z,,48.2,,,54,50.5,
2018-01-11T10:50:56.131Z,,47.8,30,,54,,
2018-01-11T10:51:01.132Z,,47.4,,,54,50.6,
2018-01-11T10:51:11.598Z,0,47.1,30,0,54,50.9,2
2018-01-11T10:51:21.103Z,,28.7,51,,54,49.9,
2018-01-11T10:51:31.097Z,,47.2,50,,54,49.8,
2018-01-11T10:51:41.161Z,,47.1,74,,54,51.2,
2018-01-11T10:51:51.629Z,,48.6,72,,54,53.1,
2018-01-11T10:52:01.496Z,,50.8,69,,54,54,
2018-01-11T10:52:11.085Z,0,52.1,0,,54,53.8,0
2018-01-11T10:52:21.122Z,,52.1,,,54,53.3,
2018-01-11T10:52:31.548Z,,51.8,,,54,52.9,
2018-01-11T10:52:41.083Z,,51.6,,,54,52.6,
2018-01-11T10:52:51.082Z,,51.4,,,54,52.4,
2018-01-11T10:53:01.117Z,,51.5,,,54,52.2,
2018-01-11T10:53:11.094Z,1,51.5,,61,54,,0
2018-01-11T10:53:21.592Z,,51.6,,,54,,
2018-01-11T10:53:31.131Z,,51.7,,,54,52.3,
2018-01-11T10:53:41.112Z,,51.7,,,54,52.4,
2018-01-11T10:53:51.083Z,,51.8,,,54,,
2018-01-11T10:54:01.143Z,,51.8,,,54,52.6,
2018-01-11T10:54:11.084Z,,51.8,,,54,52.7,
2018-01-11T10:54:21.087Z,,51.8,,,54,52.8,
2018-01-11T10:54:31.091Z,,51.8,,,54,,
2018-01-11T10:54:41.101Z,,51.8,,,54,52.9,
2018-01-11T10:54:51.115Z,,51.7,,,54,53,
2018-01-11T10:55:01.086Z,,51.6,,,54,,
2018-01-11T10:55:11.103Z,,51.3,,,54,,
2018-01-11T10:55:21.094Z,,51,,,54,,
2018-01-11T10:55:31.104Z,,50.7,,,54,53.1,
2018-01-11T10:55:41.109Z,,50.1,,,54,,
2018-01-11T10:55:56.217Z,,49.6,,,54,,
2018-01-11T10:56:01.111Z,1,48.9,44,,54,53.8,0
2018-01-11T10:56:11.089Z,,48.3,39,,54,56.4,
2018-01-11T10:56:21.141Z,,47.8,29,,54,52.6,
2018-01-11T10:56:31.273Z,,47.2,,,54,52.1,
2018-01-11T10:56:41.099Z,,46.8,,,54,52.4,
2018-01-11T10:56:51.567Z,,46.5,,,54,51.9,
2018-01-11T10:57:01.178Z,,46.2,,,54,51.4,
2018-01-11T10:57:11.104Z,,46,,,54,50.9,
2018-01-11T10:57:21.095Z,,45.8,,,54,50.4,
2018-01-11T10:57:31.090Z,,45.5,,,54,49.9,
2018-01-11T10:57:41.117Z,,45.3,,,54,49.8,
2018-01-11T10:57:51.238Z,,45.1,30,,54,49.6,
2018-01-11T10:58:01.120Z,,44.8,29,,54,,
2018-01-11T10:58:11.158Z,,44.6,,,54,49.5,
2018-01-11T10:58:21.100Z,,44.2,,,54,,
2018-01-11T10:58:31.089Z,,44,,,54,,
2018-01-11T10:58:41.125Z,,43.7,,,54,,
2018-01-11T10:58:51.121Z,,43.5,,,54,,
2018-01-11T10:59:01.108Z,,43.3,,,54,49.6,
2018-01-11T10:59:11.595Z,,43.1,,,54,,
2018-01-11T10:59:21.159Z,,42.8,,,54,49.7,
2018-01-11T10:59:31.238Z,,42.7,,,54,49.8,
2018-01-11T10:59:41.121Z,,42.5,30,,54,50,
2018-01-11T10:59:51.099Z,,42.3,29,,54,,
2018-01-11T11:00:01.173Z,,42.2,,,54,50.1,
2018-01-11T11:00:11.093Z,,42,,,54,50.2,
2018-01-11T11:00:21.088Z,,41.9,,,54,50.3,
2018-01-11T11:00:31.092Z,,41.8,,,54,50.4,
2018-01-11T11:00:41.126Z,,41.6,,,54,50.5,
2018-01-11T11:00:51.094Z,,41.5,,,54,,
2018-01-11T11:01:01.093Z,,41.4,,,54,50.6,
2018-01-11T11:01:11.124Z,,41.3,,,54,50.7,
2018-01-11T11:01:21.192Z,,41.2,,,54,50.9,
2018-01-11T11:01:31.139Z,,41.1,,,54,51,
2018-01-11T11:01:41.138Z,,40.9,,,54,,
2018-01-11T11:01:51.180Z,,40.8,30,,54,51.1,
2018-01-11T11:02:01.231Z,,40.7,29,,54,51.2,
2018-01-11T11:02:11.616Z,,40.7,30,,54,51.3,
2018-01-11T11:02:21.641Z,,40.6,29,,54,51.4,
2018-01-11T11:02:31.099Z,,40.5,,,54,51.5,
2018-01-11T11:02:41.135Z,,40.5,,,54,51.6,
2018-01-11T11:02:51.152Z,,40.4,,,54,,
2018-01-11T11:03:01.132Z,,40.4,,,54,51.7,
2018-01-11T11:03:11.132Z,,40.3,,,54,51.8,
2018-01-11T11:03:26.282Z,,40.3,,,54,51.9,
2018-01-11T11:03:31.153Z,,40.2,,,54,52,
2018-01-11T11:03:41.173Z,,40.2,,,54,,
2018-01-11T11:03:51.223Z,,40.1,,,54,52.1,
2018-01-11T11:04:01.323Z,,40.1,,,54,52.2,
2018-01-11T11:04:11.279Z,,40.1,,,54,,
2018-01-11T11:04:21.192Z,,40,,,54,52.3,
2018-01-11T11:04:31.637Z,,40,,,54,52.4,
2018-01-11T11:04:41.174Z,,40,,,54,52.6,
2018-01-11T11:04:52.666Z,,40,,,54,,
2018-01-11T11:05:01.184Z,,40,,,54,52.7,
2018-01-11T11:05:11.222Z,,40,,,54,52.8,
2018-01-11T11:05:21.145Z,,39.9,,,54,,
2018-01-11T11:05:31.200Z,,40,,,54,52.9,
2018-01-11T11:05:41.207Z,,40,,,54,53,
2018-01-11T11:05:51.579Z,,40,,,54,,
2018-01-11T11:06:01.238Z,,40,,,54,,
2018-01-11T11:06:11.110Z,,39.9,,,54,53.1,
2018-01-11T11:06:21.598Z,,39.9,,,54,53.2,
2018-01-11T11:06:31.141Z,1,39.9,0,,54,53.2,0
2018-01-11T11:06:41.202Z,,40,,,54,50.7,
2018-01-11T11:06:51.191Z,,40,,,54,49.9,
2018-01-11T11:07:01.220Z,,40,,,54,48.9,
2018-01-11T11:07:11.190Z,,39.9,,,54,48.8,
2018-01-11T11:07:26.299Z,,39.9,,,54,47.8,
2018-01-11T11:07:31.175Z,,39.8,,,54,46.9,
2018-01-11T11:07:41.189Z,,39.7,,,54,46.8,
2018-01-11T11:07:51.164Z,,39.7,,,54,45.9,
2018-01-11T11:08:01.718Z,,39.6,,,54,,
2018-01-11T11:08:11.235Z,,39.5,,,54,45.5,
2018-01-11T11:08:21.156Z,,39.4,,,54,44.9,
2018-01-11T11:08:31.156Z,,39.3,,,54,,
2018-01-11T11:08:41.180Z,,39.1,,,54,44.6,
2018-01-11T11:08:51.213Z,,38.9,,,54,44.4,
2018-01-11T11:09:01.253Z,,38.8,,,54,44.1,
2018-01-11T11:09:11.203Z,,38.7,,,54,43.9,
2018-01-11T11:09:21.161Z,,38.6,,,54,43.7,
2018-01-11T11:09:31.157Z,,38.5,,,54,43.4,
2018-01-11T11:09:41.156Z,,38.4,,,54,,
2018-01-11T11:09:51.133Z,,38.3,,,54,,
2018-01-11T11:10:01.176Z,,38.3,,,54,,
2018-01-11T11:10:11.137Z,,38.2,,,54,,
2018-01-11T11:10:26.260Z,,38.1,,,54,43.3,
2018-01-11T11:10:31.173Z,,38.1,,,54,,
2018-01-11T11:10:41.112Z,,38,,,54,,
2018-01-11T11:10:51.140Z,,38,,,54,,
2018-01-11T11:11:01.126Z,,37.9,,,54,,
2018-01-11T11:11:11.111Z,,37.7,,,54,,
2018-01-11T11:11:21.656Z,0,35.2,76,0,54,43.1,2
2018-01-11T11:11:31.270Z,,40.4,66,,54,46,
2018-01-11T11:11:41.130Z,,43.7,87,,54,50,
2018-01-11T11:11:51.140Z,,47.2,86,,54,53,
2018-01-11T11:12:01.109Z,,50.3,75,,54,55,
2018-01-11T11:12:11.105Z,,53,68,,54,56,
2018-01-11T11:12:21.285Z,,54.1,65,,54,56.5,
2018-01-11T11:12:31.224Z,,55,31,,54,55.7,
2018-01-11T11:12:41.211Z,,55,35,,54,54.9,
2018-01-11T11:12:52.704Z,,54,40,,54,54.8,
2018-01-11T11:13:01.150Z,,53.8,43,,54,,
2018-01-11T11:13:11.169Z,,53.6,45,,54,,
2018-01-11T11:13:21.231Z,,53.6,48,,54,55,
2018-01-11T11:13:31.227Z,,53.7,49,,54,,
2018-01-11T11:13:41.212Z,0,53.9,48,0,54,55.2,2
2018-01-11T11:13:51.206Z,,54,47,,54,,
2018-01-11T11:14:01.213Z,,54.1,49,,54,55.3,
2018-01-11T11:14:11.173Z,,54.2,48,,54,,
2018-01-11T11:14:21.119Z,,53.7,54,,54,,
2018-01-11T11:14:31.131Z,,53.5,57,,54,55.4,
2018-01-11T11:14:41.161Z,,53.7,58,,54,55.5,
2018-01-11T11:14:51.224Z,,53.8,60,,54,56,
2018-01-11T11:15:01.289Z,,53.9,61,,54,,
2018-01-11T11:15:11.204Z,,54,60,,54,56.2,
2018-01-11T11:15:21.208Z,,54.2,58,,54,,
2018-01-11T11:15:31.128Z,,54.3,56,,54,,
2018-01-11T11:15:41.183Z,,54.2,55,,54,56.1,
2018-01-11T11:15:51.150Z,,54.1,55,,54,55.9,
2018-01-11T11:16:01.104Z,,54,56,,54,,
2018-01-11T11:16:11.111Z,,53.9,57,,54,55.7,
2018-01-11T11:16:21.151Z,,53.8,,,54,,
2018-01-11T11:16:31.295Z,,53.8,,,54,,
2018-01-11T11:16:41.161Z,,53.9,56,,54,,
2018-01-11T11:16:51.276Z,,53.8,58,,54,55.9,
2018-01-11T11:17:01.234Z,,53.8,57,,54,,
2018-01-11T11:17:11.232Z,,53.9,,,54,,
2018-01-11T11:17:22.987Z,,54,57,,54,56,
2018-01-11T11:17:31.257Z,,54,56,,54,,
2018-01-11T11:17:41.260Z,,54,57,,54,,
2018-01-11T11:17:51.218Z,,54.1,,,54,,
2018-01-11T11:18:01.148Z,,54.1,56,,54,,
2018-01-11T11:18:11.132Z,0,54,0,,54,,0
2018-01-11T11:18:21.243Z,0,53.9,,,54,54.5,0
2018-01-11T11:18:31.213Z,,53.5,,,54,49.8,
2018-01-11T11:18:41.103Z,,53.3,,,54,48.4,
2018-01-11T11:18:51.181Z,,53.1,,,54,53.1,
2018-01-11T11:19:01.186Z,,53,,,54,54,
2018-01-11T11:19:11.195Z,1,52.6,,61,54,54.8,0
2018-01-11T11:19:21.238Z,,52,,,54,55,
2018-01-11T11:19:32.804Z,,51.3,,,54,,
2018-01-11T11:19:41.259Z,,50.7,,,54,55.1,
2018-01-11T11:19:51.229Z,,50.1,,,54,55.2,
2018-01-11T11:20:01.136Z,,49.6,,,54,,
2018-01-11T11:20:11.185Z,,49.2,,,54,,
2018-01-11T11:20:21.100Z,,48.8,,,54,,
2018-01-11T11:20:31.470Z,,48.6,,,54,,
2018-01-11T11:20:41.178Z,,48.3,,,54,55.3,
2018-01-11T11:20:51.655Z,,48.2,,,54,55.2,
2018-01-11T11:21:01.330Z,,48,,,54,55.3,
2018-01-11T11:21:11.206Z,,47.9,,,54,,
2018-01-11T11:21:21.226Z,,47.8,,,54,,
2018-01-11T11:21:31.717Z,,47.7,,,54,,
2018-01-11T11:21:41.200Z,,47.6,,,54,,
2018-01-11T11:21:51.211Z,1,47.5,39,,54,57.4,0
2018-01-11T11:22:01.131Z,,47.3,30,,54,52.7,
2018-01-11T11:22:11.368Z,,47.2,29,,54,48.7,
2018-01-11T11:22:21.791Z,,47.1,29,,54,51,
2018-01-11T11:22:32.814Z,,47,,,54,49.9,
2018-01-11T11:22:41.262Z,,46.9,,,54,49.6,
2018-01-11T11:22:51.158Z,,46.7,,,54,48.9,
2018-01-11T11:23:01.242Z,,46.5,,,54,48.5,
2018-01-11T11:23:11.303Z,,46.4,,,54,47.9,
2018-01-11T11:23:21.227Z,,46.1,,,54,47.6,
2018-01-11T11:23:31.290Z,,45.9,,,54,47.3,
2018-01-11T11:23:41.225Z,,45.6,,,54,47.1,
2018-01-11T11:23:51.254Z,,45.3,,,54,46.9,
2018-01-11T11:24:01.292Z,,45.1,,,54,,
2018-01-11T11:24:11.203Z,1,44.8,0,,54,46.7,0
2018-01-11T11:24:21.674Z,,44.6,,,54,43.9,
2018-01-11T11:24:36.215Z,,44.2,,,54,42.9,
2018-01-11T11:24:41.255Z,,44,,,54,41.9,
2018-01-11T11:24:51.671Z,,43.7,,,54,40.9,
2018-01-11T11:25:01.723Z,,43.4,,,54,40.5,
2018-01-11T11:25:11.628Z,,43.1,,,54,39.9,
2018-01-11T11:25:26.213Z,,42.8,,,54,39.5,
2018-01-11T11:25:31.265Z,,42.5,,,54,38.9,
2018-01-11T11:25:41.260Z,,42.2,,,54,38.5,
2018-01-11T11:25:51.163Z,,41.9,,,54,38.2,
2018-01-11T11:26:01.207Z,,41.6,,,54,37.9,
2018-01-11T11:26:11.176Z,,41.3,,,54,37.7,
2018-01-11T11:26:21.185Z,,40.9,,,54,37.5,
2018-01-11T11:26:31.149Z,,40.6,,,54,37.3,
2018-01-11T11:26:41.127Z,,40.4,,,54,36.9,
2018-01-11T11:26:51.190Z,,40.1,,,54,,
2018-01-11T11:27:01.186Z,0,39.9,,0,54,36.6,2
2018-01-11T11:27:11.116Z,,25.5,48,,54,41.3,
2018-01-11T11:27:21.170Z,,37.4,,,54,40,
2018-01-11T11:27:31.209Z,,38,86,,54,43.2,
2018-01-11T11:27:41.266Z,,41.3,85,,54,47,
2018-01-11T11:27:51.216Z,,44.9,85,,54,51.1,
2018-01-11T11:28:01.136Z,,48.3,82,,54,53,
2018-01-11T11:28:11.110Z,,50.8,68,,54,55,
2018-01-11T11:28:21.116Z,,52.5,66,,54,55.2,
2018-01-11T11:28:36.290Z,,53.5,62,,54,55.6,
2018-01-11T11:28:41.108Z,,54,58,,54,56,
2018-01-11T11:28:56.432Z,,54.3,57,,54,56.2,
2018-01-11T11:29:01.190Z,,54.4,56,,54,,
2018-01-11T11:29:11.142Z,,54.3,48,,54,55.9,
2018-01-11T11:29:21.192Z,,54.8,42,,54,55.7,
2018-01-11T11:29:31.131Z,,54.3,,,54,55.1,
2018-01-11T11:29:41.113Z,,53.9,45,,54,54.9,
2018-01-11T11:29:51.573Z,,53.7,46,,54,54.8,
2018-01-11T11:30:01.399Z,,53.6,47,,54,,
2018-01-11T11:30:11.231Z,,53.7,49,,54,54.9,
2018-01-11T11:30:21.161Z,,53.8,49,,54,55,
2018-01-11T11:30:31.195Z,,53.9,,,54,55.1,
2018-01-11T11:30:41.114Z,,54,,,54,55.2,
2018-01-11T11:30:51.134Z,,54.1,,,54,55.3,
2018-01-11T11:31:01.158Z,,53.9,55,,54,55.4,
2018-01-11T11:31:11.132Z,,53.6,57,,54,55.5,
2018-01-11T11:31:23.010Z,,53.7,58,,54,55.6,
2018-01-11T11:31:31.119Z,,53.8,,,54,55.7,
2018-01-11T11:31:41.195Z,,53.9,58,,54,56,
2018-01-11T11:31:51.113Z,,54,57,,54,,
2018-01-11T11:32:01.162Z,,54.1,,,54,56.1,
2018-01-11T11:32:11.594Z,,54.2,,,54,,
2018-01-11T11:32:21.115Z,,54.2,56,,54,56,
2018-01-11T11:32:31.589Z,,54.2,56,,54,55.9,
2018-01-11T11:32:41.607Z,,54,,,54,,
2018-01-11T11:32:51.192Z,,53.9,57,,54,,
2018-01-11T11:33:01.176Z,,53.9,56,,54,,
2018-01-11T11:33:11.198Z,,53.9,,,54,,
2018-01-11T11:33:21.214Z,,53.9,,,54,,
2018-01-11T11:33:31.193Z,,53.9,57,,54,55.7,
2018-01-11T11:33:41.138Z,,53.9,56,,54,,
2018-01-11T11:33:51.186Z,,53.8,57,,54,55.9,
2018-01-11T11:34:01.119Z,,53.9,,,54,,
2018-01-11T11:34:11.251Z,,54,58,,54,56,
2018-01-11T11:34:21.117Z,,54.1,56,,54,,
2018-01-11T11:34:31.113Z,,54.1,57,,54,,
2018-01-11T11:34:41.152Z,0,54,0,,54,55,0
2018-01-11T11:34:51.117Z,,53.6,,,54,52.2,
2018-01-11T11:35:01.224Z,,53.3,,,54,48.8,
2018-01-11T11:35:11.267Z,,53.1,,,54,52.2,
2018-01-11T11:35:21.778Z,,52.9,,,54,54.1,
2018-01-11T11:35:32.832Z,,52.7,,,54,55,
2018-01-11T11:35:41.255Z,1,52.5,,61,54,55.2,0
2018-01-11T11:35:51.670Z,,52.1,,,54,55.4,
2018-01-11T11:36:01.176Z,,51.6,,,54,,
2018-01-11T11:36:11.665Z,,51.1,,,54,55.5,
2018-01-11T11:36:21.167Z,,50.6,,,54,,
2018-01-11T11:36:31.319Z,,50.2,,,54,55.6,
2018-01-11T11:36:41.653Z,,49.9,,,54,,
2018-01-11T11:36:51.195Z,1,49.6,38,,54,58.1,0
2018-01-11T11:37:01.264Z,,49.2,29,,54,49.9,
2018-01-11T11:37:11.139Z,,49,,,54,46.2,
2018-01-11T11:37:21.200Z,,48.8,,,54,48.3,
2018-01-11T11:37:31.134Z,,48.6,,,54,46.9,
2018-01-11T11:37:41.125Z,,48.5,,,54,46.6,
2018-01-11T11:37:51.147Z,,48.5,,,54,46.5,
2018-01-11T11:38:01.205Z,,48.3,,,54,45.9,
2018-01-11T11:38:11.158Z,,48.2,,,54,45.5,
2018-01-11T11:38:21.123Z,,48.1,,,54,45.2,
2018-01-11T11:38:31.141Z,,48,,,54,44.9,
2018-01-11T11:38:41.110Z,,47.8,,,54,,
2018-01-11T11:38:51.153Z,,47.6,30,,54,,
2018-01-11T11:39:01.157Z,,47.4,29,,54,44.8,
2018-01-11T11:39:11.303Z,,47.1,,,54,,
2018-01-11T11:39:21.153Z,,46.9,,,54,,
2018-01-11T11:39:31.227Z,,46.7,,,54,44.9,
2018-01-11T11:39:41.201Z,,46.4,,,54,45,
2018-01-11T11:39:51.326Z,,46.2,,,54,,
2018-01-11T11:40:01.336Z,,46,,,54,45.1,
2018-01-11T11:40:11.218Z,,45.7,,,54,,
2018-01-11T11:40:21.634Z,,45.5,,,54,45.2,
2018-01-11T11:40:31.139Z,,45.3,,,54,45.3,
2018-01-11T11:40:41.121Z,,45.1,30,,54,45.4,
2018-01-11T11:40:51.166Z,,44.8,29,,54,45.5,
2018-01-11T11:41:01.189Z,1,44.7,0,,54,44.7,0
2018-01-11T11:41:11.143Z,,44.3,,,54,42.8,
2018-01-11T11:41:21.147Z,,44.1,,,54,41.9,
2018-01-11T11:41:31.171Z,,43.9,,,54,40.9,
2018-01-11T11:41:41.691Z,,43.7,,,54,40.5,
2018-01-11T11:41:51.681Z,,43.5,,,54,39.8,
2018-01-11T11:42:01.676Z,,43.3,,,54,38.9,
2018-01-11T11:42:11.324Z,,43.1,,,54,38.8,
2018-01-11T11:42:21.174Z,,42.8,,,54,38.4,
2018-01-11T11:42:31.375Z,,42.5,,,54,37.9,
2018-01-11T11:42:46.203Z,0,42.2,,0,54,37.6,2
2018-01-11T11:42:51.184Z,0,22.1,56,,54,40.7,2
2018-01-11T11:43:01.203Z,,37.5,55,,54,41.1,
2018-01-11T11:43:11.156Z,,39.5,90,,54,45.2,
2018-01-11T11:43:21.158Z,,43,86,,54,49.3,
2018-01-11T11:43:31.205Z,,46.8,88,,54,52.1,
2018-01-11T11:43:41.212Z,,49.4,83,,54,55,
2018-01-11T11:43:51.849Z,,51.7,77,,54,56,
2018-01-11T11:44:01.183Z,,53.5,69,,54,56.3,
2018-01-11T11:44:21.381Z,,54.2,64,,54,56.6,
2018-01-11T11:44:32.624Z,,54.4,60,,54,,
2018-01-11T11:44:37.837Z,,54.6,54,,54,56.4,
2018-01-11T11:44:41.119Z,,54.1,56,,54,55.9,
2018-01-11T11:44:56.253Z,,53.8,58,,54,,
2018-01-11T11:45:06.545Z,,53.7,59,,54,55.7,
2018-01-11T11:45:16.466Z,,53.7,,,54,,
2018-01-11T11:45:26.297Z,,53.7,60,,54,56,
2018-01-11T11:45:36.467Z,,53.8,61,,54,56.1,
2018-01-11T11:45:46.574Z,,53.9,,,54,56.2,
2018-01-11T11:45:51.189Z,,54,,,54,56.3,
2018-01-11T11:46:06.420Z,,54.1,,,54,56.4,
2018-01-11T11:46:31.250Z,,54.2,,,54,,
2018-01-11T11:46:32.325Z,0,54,0,,54,56.4,0
2018-01-11T11:46:41.192Z,,53.9,,,54,54.9,
2018-01-11T11:46:56.335Z,,53.5,,,54,47.9,
2018-01-11T11:47:06.435Z,,53.2,,,54,49.3,
2018-01-11T11:47:11.275Z,,53,,,54,53,
2018-01-11T11:47:21.218Z,,52.7,,,54,54.1,
2018-01-11T11:47:31.548Z,1,52.4,,61,54,55,0
2018-01-11T11:47:41.165Z,1,51.6,42,,54,57.3,0
2018-01-11T11:47:51.145Z,,50.9,29,,54,51.9,
2018-01-11T11:48:01.188Z,,50.2,,,54,46.5,
2018-01-11T11:48:11.230Z,,49.6,29,,54,49,
2018-01-11T11:48:21.129Z,,49.1,,,54,47.9,
2018-01-11T11:48:31.151Z,,48.7,,,54,47.1,
2018-01-11T11:48:41.193Z,,48.4,,,54,46.9,
2018-01-11T11:48:51.128Z,,48.2,,,54,46.3,
2018-01-11T11:49:01.150Z,,48,,,54,45.9,
2018-01-11T11:49:11.157Z,,47.8,,,54,45.8,
2018-01-11T11:49:21.153Z,,47.6,,,54,45.6,
2018-01-11T11:49:32.273Z,,47.4,,,54,45.5,
2018-01-11T11:49:41.205Z,,47.3,,,54,,
2018-01-11T11:49:51.207Z,,47.1,,,54,45.4,
2018-01-11T11:50:01.140Z,,46.9,,,54,,
2018-01-11T11:50:11.209Z,,46.8,,,54,,
2018-01-11T11:50:21.120Z,,46.6,30,,54,,
2018-01-11T11:50:31.135Z,,46.5,29,,54,45.5,
2018-01-11T11:50:46.072Z,,46.3,,,54,,
2018-01-11T11:50:51.131Z,,46.2,,,54,45.6,
2018-01-11T11:51:01.192Z,,46,30,,54,45.7,
2018-01-11T11:51:11.278Z,,45.9,29,,54,45.8,
2018-01-11T11:51:21.201Z,,45.8,,,54,46,
2018-01-11T11:51:31.123Z,,45.6,,,54,,
2018-01-11T11:51:41.238Z,,45.5,,,54,46.1,
2018-01-11T11:51:51.165Z,,45.4,,,54,46.3,
2018-01-11T11:52:01.190Z,,45.2,,,54,46.4,
2018-01-11T11:52:11.188Z,,45.1,,,54,46.5,
2018-01-11T11:52:21.156Z,,45,,,54,46.6,
2018-01-11T11:52:31.130Z,,44.8,,,54,46.7,
2018-01-11T11:52:41.158Z,,44.7,,,54,46.8,
2018-01-11T11:52:51.220Z,,44.4,,,54,47,
2018-01-11T11:53:01.143Z,,44.3,,,54,,
2018-01-11T11:53:11.127Z,,44.2,,,54,47.2,
2018-01-11T11:53:21.133Z,,44,,,54,47.3,
2018-01-11T11:53:32.183Z,1,43.9,0,,54,45.7,0
2018-01-11T11:53:41.270Z,,43.7,,,54,43.9,
2018-01-11T11:53:51.158Z,,43.6,,,54,43.6,
2018-01-11T11:54:01.231Z,,43.4,,,54,42.9,
2018-01-11T11:54:11.145Z,,43.3,,,54,41.9,
2018-01-11T11:54:21.151Z,,43.1,,,54,41.6,
2018-01-11T11:54:31.127Z,,43,,,54,40.9,
2018-01-11T11:54:44.578Z,,42.8,,,54,40.7,
2018-01-11T11:54:51.138Z,,42.6,,,54,40.4,
2018-01-11T11:55:01.156Z,,42.4,,,54,39.9,
2018-01-11T11:55:11.129Z,,42.1,,,54,39.8,
2018-01-11T11:55:21.228Z,,41.9,,,54,39.5,
2018-01-11T11:55:31.147Z,,41.7,,,54,39.3,
2018-01-11T11:55:41.162Z,,41.5,,,54,38.9,
2018-01-11T11:55:51.185Z,,41.3,,,54,38.8,
2018-01-11T11:56:01.198Z,,40.9,,,54,38.7,
2018-01-11T11:56:11.163Z,,40.7,,,54,38.5,
2018-01-11T11:56:21.156Z,,40.5,,,54,38.3,
2018-01-11T11:56:31.151Z,,40.3,,,54,38.2,
2018-01-11T11:56:41.135Z,,40.1,,,54,,
2018-01-11T11:56:51.240Z,,39.9,,,54,,
2018-01-11T11:57:01.142Z,,39.7,,,54,,
2018-01-11T11:57:11.140Z,,39.6,,,54,,
2018-01-11T11:57:21.266Z,,39.4,,,54,,
2018-01-11T11:57:31.152Z,,39.3,,,54,,
2018-01-11T11:57:41.516Z,,39.2,,,54,,
2018-01-11T11:57:51.160Z,,39.1,,,54,,
2018-01-11T11:58:01.193Z,,38.9,,,54,38.1,
2018-01-11T11:58:11.172Z,,38.7,,,54,38.2,
2018-01-11T11:58:21.130Z,,38.6,,,54,,
2018-01-11T11:58:31.240Z,,38.5,,,54,38.1,
2018-01-11T11:58:41.139Z,,38.4,,,54,,
2018-01-11T11:58:51.149Z,,38.3,,,54,38.2,
2018-01-11T11:59:01.144Z,,38.2,,,54,,
2018-01-11T11:59:11.222Z,,38.1,,,54,,
2018-01-11T11:59:21.147Z,,38,,,54,,
2018-01-11T11:59:31.313Z,,37.8,,,54,,
2018-01-11T11:59:41.202Z,,37.7,,,54,,
2018-01-11T11:59:51.179Z,,37.6,,,54,,
2018-01-11T12:00:01.215Z,,37.5,,,54,,
2018-01-11T12:00:11.166Z,,37.3,,,54,38.3,
2018-01-11T12:00:21.258Z,,37.2,,,54,,
2018-01-11T12:00:31.220Z,,36.9,,,54,,
2018-01-11T12:00:41.269Z,,36.8,,,54,,
2018-01-11T12:00:51.513Z,,36.7,,,54,38.4,
2018-01-11T12:01:01.238Z,0,36.5,,,54,,0
2018-01-11T12:01:11.250Z,,36.4,,5,54,,
2018-01-11T12:01:21.197Z,1,36.2,,61,54,38.5,0
2018-01-11T12:01:31.215Z,0,36.1,,,54,,0
2018-01-11T12:01:41.625Z,,36,,5,54,,
2018-01-11T12:01:51.796Z,,35.8,,,54,38.6,
2018-01-11T12:02:01.152Z,,35.7,,,54,,
2018-01-11T12:02:11.857Z,,35.6,,,54,,
2018-01-11T12:02:21.381Z,,35.5,,,54,,
2018-01-11T12:02:31.333Z,,35.3,,,54,,
2018-01-11T12:02:41.169Z,,35.2,,,54,,
2018-01-11T12:02:51.220Z,1,35.1,,61,54,38.7,0
2018-01-11T12:03:01.138Z,,34.9,,,54,,
2018-01-11T12:03:11.144Z,,34.8,,,54,,
2018-01-11T12:03:21.282Z,,34.7,,,54,,
2018-01-11T12:03:31.137Z,,34.6,,,54,,
2018-01-11T12:03:41.162Z,,34.5,,,54,,
2018-01-11T12:03:51.204Z,,34.4,,,54,,
2018-01-11T12:04:01.165Z,,34.3,,,54,38.8,
2018-01-11T12:04:11.524Z,,34.2,,,54,,
2018-01-11T12:04:21.174Z,,34.1,,,54,,
2018-01-11T12:04:31.229Z,,34,,,54,,
2018-01-11T12:04:41.524Z,,33.9,,,54,,
2018-01-11T12:04:51.220Z,,33.8,,,54,,
2018-01-11T12:05:01.146Z,,33.7,,,54,,
2018-01-11T12:05:11.162Z,,33.6,,,54,,
2018-01-11T12:05:21.291Z,,33.5,,,54,,
2018-01-11T12:05:31.224Z,,33.5,,,54,,
2018-01-11T12:05:41.196Z,,33.4,,,54,,
2018-01-11T12:05:51.150Z,,33.3,,,54,,
2018-01-11T12:06:01.149Z,,33.2,,,54,,
2018-01-11T12:06:11.130Z,,33.1,,,54,38.7,
2018-01-11T12:06:21.265Z,,33.1,,,54,,
2018-01-11T12:06:31.236Z,,32.9,,,54,,
