Time,HwTSet,PrimT,HwTOutlet,HwActive,ActPow,PrimTSet,ChActive
2017-11-17T05:27:45.803Z,54,56.9,26.6,,,,
2017-11-17T05:27:55.792Z,54,56.7,25.7,,,,
2017-11-17T05:28:05.881Z,54,55.9,25.7,,,,
2017-11-17T05:28:15.803Z,54,54.9,26.2,,,,
2017-11-17T05:28:25.818Z,54,54.8,25.7,,,,
2017-11-17T05:28:35.796Z,54,53.9,26,,,,
2017-11-17T05:28:50.918Z,54,53.8,25.5,,,,
2017-11-17T05:29:01.025Z,54,55.3,25.3,0,42,,2
2017-11-17T05:29:16.102Z,54,57,25.1,,38,,
2017-11-17T05:29:21.406Z,54,58,24.8,,29,,
2017-11-17T05:29:31.002Z,54,59,25.7,,,,
2017-11-17T05:29:40.918Z,54,59.5,25.9,,,,
2017-11-17T05:29:50.999Z,54,60.1,25.7,,29,,
2017-11-17T05:30:01.005Z,54,61.1,25.4,,29,,
2017-11-17T05:30:11.304Z,54,61.4,25.5,,,,
2017-11-17T05:30:21.011Z,54,62,25.7,,29,,
2017-11-17T05:30:30.937Z,54,62.6,25.9,,,,
2017-11-17T05:30:35.794Z,54,63.1,25.9,,,,
2017-11-17T05:30:45.815Z,54,63.4,25.9,,,,
2017-11-17T05:30:55.816Z,54,63.9,26.2,,29,,
2017-11-17T05:31:05.902Z,54,64,26.1,,,,
2017-11-17T05:31:15.808Z,54,64.2,26,,,,
2017-11-17T05:31:25.822Z,54,64.6,26.1,,,,
2017-11-17T05:31:35.842Z,54,64.7,26.2,,30,,
2017-11-17T05:31:45.852Z,54,63.6,26.2,0,0,,2
2017-11-17T05:31:55.810Z,54,61.8,26.6,,,,
2017-11-17T05:32:05.912Z,54,60.9,26.6,,,,
2017-11-17T05:32:15.828Z,54,59.8,26.2,,,,
2017-11-17T05:32:25.794Z,54,58.8,26.6,,,,
2017-11-17T05:32:35.797Z,54,57.9,26.6,,,,
2017-11-17T05:32:45.804Z,54,56.9,26.1,,,,
2017-11-17T05:32:55.801Z,54,56.5,26.6,,,,
2017-11-17T05:33:05.896Z,54,55.9,26.5,,,,
2017-11-17T05:33:15.833Z,54,54.9,26.1,,,,
2017-11-17T05:33:25.819Z,54,54.7,25.7,,,,
2017-11-17T05:33:35.807Z,54,53.9,25.5,,,,
2017-11-17T05:33:45.800Z,54,53.7,25.1,,,,
2017-11-17T05:33:55.811Z,54,55.2,25,0,43,,2
2017-11-17T05:34:05.888Z,54,57.2,24.9,,37,,
2017-11-17T05:34:15.793Z,54,57.7,24.4,,29,,
2017-11-17T05:34:25.802Z,54,59,25.5,,,,
2017-11-17T05:34:35.805Z,54,59.4,25.6,,,,
2017-11-17T05:34:45.796Z,54,60,25.4,,,,
2017-11-17T05:34:55.799Z,54,61.1,25.7,,,,
2017-11-17T05:35:05.892Z,54,61.4,25.9,,,,
2017-11-17T05:35:15.804Z,54,62,25.7,,,,
2017-11-17T05:35:25.797Z,54,62.5,26.1,,,,
2017-11-17T05:35:35.803Z,54,63.1,25.9,,,,
2017-11-17T05:35:45.806Z,54,63.3,26,,,,
2017-11-17T05:35:55.795Z,54,63.6,25.9,,,,
2017-11-17T05:36:05.900Z,54,64,26.1,,30,,
2017-11-17T05:36:15.796Z,54,64.2,26.3,,29,,
2017-11-17T05:36:25.808Z,54,64.5,26.2,,,,
2017-11-17T05:36:35.802Z,54,64.7,26.5,,,,
2017-11-17T05:36:45.800Z,54,64.8,26.5,0,0,,2
2017-11-17T05:36:55.800Z,54,61.9,26.3,,,,
2017-11-17T05:37:05.909Z,54,60.9,26.6,,,,
2017-11-17T05:37:16.862Z,54,59.8,26.3,,,,
2017-11-17T05:37:25.804Z,54,58.9,26.5,,,,
2017-11-17T05:37:35.803Z,54,57.9,26.7,,,,
2017-11-17T05:37:45.810Z,54,56.9,26.3,,,,
2017-11-17T05:37:55.795Z,54,56.7,26.3,,,,
2017-11-17T05:38:05.893Z,54,55.9,26.5,,,,
2017-11-17T05:38:15.815Z,54,54.9,26.1,,,,
2017-11-17T05:38:25.811Z,54,54.8,25.4,,,,
2017-11-17T05:38:35.816Z,54,53.9,25.3,,,,
2017-11-17T05:38:45.802Z,54,53.8,25.1,,,,
2017-11-17T05:38:55.797Z,54,55.3,25,0,43,,2
2017-11-17T05:39:05.898Z,54,57.1,25.3,,38,,
2017-11-17T05:39:15.817Z,54,57.7,25.1,,29,,
2017-11-17T05:39:25.805Z,54,59,25.4,,,,
2017-11-17T05:39:35.802Z,54,59.4,25.6,,30,,
2017-11-17T05:39:45.797Z,54,60.1,25.6,,29,,
2017-11-17T05:39:55.811Z,54,61.1,25.5,,,,
2017-11-17T05:40:10.958Z,54,61.4,25.9,,,,
2017-11-17T05:40:15.815Z,54,62,26,,,,
2017-11-17T05:40:25.809Z,54,62.6,25.7,,,,
2017-11-17T05:40:35.797Z,54,63.1,25.9,,,,
2017-11-17T05:40:45.798Z,54,63.4,26,,,,
2017-11-17T05:40:55.802Z,54,64,26,,,,
2017-11-17T05:41:05.898Z,54,,26,,30,,
2017-11-17T05:41:15.804Z,54,64.2,26.1,,29,,
2017-11-17T05:41:26.217Z,54,64.5,26.3,,,,
2017-11-17T05:41:35.808Z,54,64.7,26.5,,,,
2017-11-17T05:41:45.923Z,54,64.8,26.3,0,0,,2
2017-11-17T05:41:55.823Z,54,61.9,26.5,,,,
2017-11-17T05:42:05.901Z,54,60.9,26.5,,,,
2017-11-17T05:42:15.813Z,54,59.8,26.3,,,,
2017-11-17T05:42:25.806Z,54,58.9,26.7,,,,
2017-11-17T05:42:35.800Z,54,57.9,26.5,,,,
2017-11-17T05:42:45.810Z,54,56.9,25.7,,,,
2017-11-17T05:43:00.901Z,54,56.6,25.9,,,,
2017-11-17T05:43:05.916Z,54,55.7,26.3,,,,
2017-11-17T05:43:15.801Z,54,54.9,26,,,,
2017-11-17T05:43:26.888Z,54,54.7,26.1,,,,
2017-11-17T05:43:35.809Z,54,53.9,25.6,,,,
2017-11-17T05:43:45.808Z,54,53.7,25.5,,,,
2017-11-17T05:43:55.819Z,54,55.2,25.3,0,43,,2
2017-11-17T05:44:05.899Z,54,57,24.9,,38,,
2017-11-17T05:44:15.811Z,54,57.7,25.3,,29,,
2017-11-17T05:44:25.842Z,54,59,25.1,,,,
2017-11-17T05:44:35.801Z,54,59.4,25.3,,,,
2017-11-17T05:44:45.831Z,54,60,25.7,,,,
2017-11-17T05:44:55.838Z,54,61.1,25.7,,,,
2017-11-17T05:45:05.901Z,54,61.4,25.6,,,,
2017-11-17T05:45:15.803Z,54,62,25.7,,,,
2017-11-17T05:45:25.806Z,54,62.5,26,,,,
2017-11-17T05:45:35.802Z,54,63.1,25.7,,,,
2017-11-17T05:45:45.811Z,54,63.3,26,,30,,
2017-11-17T05:45:55.806Z,54,63.6,26.1,,29,,
2017-11-17T05:46:05.894Z,54,64,26.1,,30,,
2017-11-17T05:46:15.822Z,54,64.1,26.2,,29,,
2017-11-17T05:46:30.935Z,54,64.4,26.3,,,,
2017-11-17T05:46:35.811Z,54,64.6,26.3,,,,
2017-11-17T05:46:45.810Z,54,64.8,26.3,,,,
2017-11-17T05:47:00.901Z,54,63.9,26.3,0,0,,2
2017-11-17T05:47:05.908Z,54,61.9,26.6,,,,
2017-11-17T05:47:15.814Z,54,60.9,26.6,,,,
2017-11-17T05:47:25.825Z,54,59.7,26.6,,,,
2017-11-17T05:47:35.816Z,54,58.8,26.5,,,,
2017-11-17T05:47:45.806Z,54,57.9,26.3,,,,
2017-11-17T05:47:55.812Z,54,56.9,26.6,,,,
2017-11-17T05:48:05.905Z,54,55.9,26.5,,,,
2017-11-17T05:48:15.811Z,54,55.6,25.6,,,,
2017-11-17T05:48:25.805Z,54,54.9,25.6,,,,
2017-11-17T05:48:35.807Z,54,54.5,25.4,,,,
2017-11-17T05:48:45.810Z,54,53.9,25.7,,,,
2017-11-17T05:48:55.804Z,54,55.2,25.5,0,43,,2
2017-11-17T05:49:05.917Z,54,57,25.4,,38,,
2017-11-17T05:49:15.808Z,54,57.7,25.4,,29,,
2017-11-17T05:49:25.809Z,54,59,25.1,,,,
2017-11-17T05:49:35.810Z,54,59.3,25.3,,,,
2017-11-17T05:49:45.802Z,54,60,25.4,,30,,
2017-11-17T05:49:55.804Z,54,60.6,25.7,,29,,
2017-11-17T05:50:05.900Z,54,61.1,25.5,,29,,
2017-11-17T05:50:15.817Z,54,62,25.9,,,,
2017-11-17T05:50:25.842Z,54,62.1,26,,,,
2017-11-17T05:50:35.830Z,54,62.5,26,,,,
2017-11-17T05:50:45.806Z,54,62.8,26.3,,,,
2017-11-17T05:50:55.811Z,54,63.1,26.1,,,,
2017-11-17T05:51:10.955Z,54,63.3,26.1,,30,,
2017-11-17T05:51:15.809Z,54,63.5,26.1,,,,
2017-11-17T05:51:25.824Z,54,63.6,26.2,,29,,
2017-11-17T05:51:35.811Z,54,63.8,26.2,,,,
2017-11-17T05:51:45.812Z,54,64,26.5,,30,,
2017-11-17T05:51:55.809Z,54,64.1,26.6,,29,,
2017-11-17T05:52:05.899Z,54,64.2,26.5,,,,
2017-11-17T05:52:15.816Z,54,64.4,26.5,,,,
2017-11-17T05:52:25.816Z,54,,26.6,,,,
2017-11-17T05:52:35.817Z,54,64.5,26.7,,,,
2017-11-17T05:52:45.840Z,54,64.6,26.8,,,,
2017-11-17T05:52:55.855Z,54,64.7,26.6,,,,
2017-11-17T05:53:05.911Z,54,,26.8,,30,,
2017-11-17T05:53:15.820Z,54,64.8,26.8,,29,,
2017-11-17T05:53:25.806Z,54,64.9,26.5,,,,
2017-11-17T05:53:35.808Z,54,,26.8,0,0,,2
2017-11-17T05:53:45.859Z,54,61.8,26.3,,,,
2017-11-17T05:53:55.858Z,54,60.9,26.6,,,,
2017-11-17T05:54:05.939Z,54,59.6,26.7,,,,
2017-11-17T05:54:15.811Z,54,58.8,26.8,,,,
2017-11-17T05:54:25.807Z,54,57.8,26.7,,,,
2017-11-17T05:54:35.808Z,54,56.9,26.5,,,,
2017-11-17T05:54:45.809Z,54,55.9,26.3,,,,
2017-11-17T05:54:55.813Z,54,55.5,26.1,,,,
2017-11-17T05:55:05.909Z,54,55,25.6,0,44,,2
2017-11-17T05:55:15.815Z,54,58.2,25.7,,39,,
2017-11-17T05:55:25.812Z,54,58.9,25.5,,29,,
2017-11-17T05:55:35.813Z,54,59.1,25.9,,30,,
2017-11-17T05:55:45.814Z,54,60.2,26,,30,,
2017-11-17T05:55:55.818Z,54,61.1,26,,29,,
2017-11-17T05:56:05.896Z,54,62,26.1,,,,
2017-11-17T05:56:15.807Z,54,62.1,26.1,,,,
2017-11-17T05:56:25.812Z,54,63.1,26,,29,,
2017-11-17T05:56:35.807Z,54,63.2,26.3,,,,
2017-11-17T05:56:45.820Z,54,63.6,26.6,,,,
2017-11-17T05:56:55.811Z,54,64,26.3,,,,
2017-11-17T05:57:05.898Z,54,64.2,26.6,,,,
2017-11-17T05:57:15.819Z,54,64.6,26.7,,,,
2017-11-17T05:57:25.817Z,54,64.8,26.7,,,,
2017-11-17T05:57:35.816Z,54,64.9,26.8,0,0,,2
2017-11-17T05:57:45.813Z,54,61.9,26.8,,,,
2017-11-17T05:57:55.810Z,54,60.9,26.9,,,,
2017-11-17T05:58:05.910Z,54,59.9,26.7,,,,
2017-11-17T05:58:15.829Z,54,58.9,26.6,,,,
2017-11-17T05:58:25.831Z,54,57.9,26.6,,,,
2017-11-17T05:58:35.811Z,54,56.9,26.5,,,,
2017-11-17T05:58:45.812Z,54,56.7,26.1,,,,
2017-11-17T05:58:55.826Z,54,55.9,26,,,,
2017-11-17T05:59:05.897Z,54,55.5,26,,,,
2017-11-17T05:59:15.850Z,54,54.9,26,,,,
2017-11-17T05:59:25.815Z,54,54.6,26,,,,
2017-11-17T05:59:36.883Z,54,53.9,25.6,,,,
2017-11-17T05:59:45.816Z,54,53.7,24.9,,,,
2017-11-17T05:59:55.812Z,54,53.4,25.1,,,,
2017-11-17T06:00:05.918Z,54,53,25.4,0,,,2
2017-11-17T06:00:15.814Z,54,57,25.3,,37,,
2017-11-17T06:00:25.814Z,54,57.4,24.5,,30,,
2017-11-17T06:00:35.824Z,54,58.1,25.1,,29,,
2017-11-17T06:00:45.811Z,54,59,25.3,,,,
2017-11-17T06:00:55.811Z,54,60,25.1,,,,
2017-11-17T06:01:05.903Z,54,60.2,25.5,,,,
2017-11-17T06:01:15.811Z,54,61.1,25.4,,,,
2017-11-17T06:01:25.810Z,54,61.4,25.4,,30,,
2017-11-17T06:01:35.813Z,54,62,25.6,,29,,
2017-11-17T06:01:45.816Z,54,62.4,25.9,,,,
2017-11-17T06:01:55.815Z,54,63.1,26.1,,29,,
2017-11-17T06:02:05.937Z,54,63.2,26,,,,
2017-11-17T06:02:15.817Z,54,63.4,26.1,,,,
2017-11-17T06:02:25.818Z,54,63.6,26.1,,,,
2017-11-17T06:02:35.818Z,54,64,26.1,,,,
2017-11-17T06:02:45.820Z,54,64.1,26.2,,,,
2017-11-17T06:02:55.842Z,54,64.4,26.5,,30,,
2017-11-17T06:03:05.901Z,54,64.5,26.5,,29,,
2017-11-17T06:03:15.813Z,54,64.7,26.6,,,,
2017-11-17T06:03:25.814Z,54,64.8,26.7,,,,
2017-11-17T06:03:35.812Z,54,65.1,26.7,,,,
2017-11-17T06:03:45.822Z,54,62.7,26.8,0,0,,2
2017-11-17T06:03:55.833Z,54,60.9,26.7,,,,
2017-11-17T06:04:05.903Z,54,59.6,26.7,,,,
2017-11-17T06:04:15.829Z,54,58.9,26.7,,,,
2017-11-17T06:04:25.811Z,54,57.9,26.6,,,,
2017-11-17T06:04:35.814Z,54,56.9,26.6,,,,
2017-11-17T06:04:45.813Z,54,56.6,26.1,,,,
2017-11-17T06:04:55.813Z,54,55.9,26.1,,,,
2017-11-17T06:05:05.909Z,54,55.3,26.6,,,,
2017-11-17T06:05:15.843Z,54,57,26.1,0,43,,2
2017-11-17T06:05:25.821Z,54,58.3,25.4,,38,,
2017-11-17T06:05:35.818Z,54,59,25.5,,29,,
2017-11-17T06:05:45.827Z,54,60,25.9,,,,
2017-11-17T06:05:55.819Z,54,60.4,25.9,,,,
2017-11-17T06:06:05.905Z,54,61.1,26.1,,,,
2017-11-17T06:06:20.910Z,54,62,26,,,,
2017-11-17T06:06:25.851Z,54,62.1,26,,29,,
2017-11-17T06:06:35.878Z,54,62.6,26.2,,,,
2017-11-17T06:06:45.814Z,54,63.1,26.2,,,,
2017-11-17T06:06:55.870Z,54,63.4,26.3,,,,
2017-11-17T06:07:05.913Z,54,64,26.6,,,,
2017-11-17T06:07:15.816Z,54,64.1,26.6,,,,
2017-11-17T06:07:25.850Z,54,64.4,26.5,,,,
2017-11-17T06:07:35.827Z,54,64.6,26.5,,,,
2017-11-17T06:07:50.916Z,54,64.8,26.7,,,,
2017-11-17T06:07:55.822Z,54,62.8,26.6,0,0,,2
2017-11-17T06:08:05.917Z,54,61.9,26.7,,,,
2017-11-17T06:08:20.915Z,54,60.9,26.6,,,,
2017-11-17T06:08:25.812Z,54,59.6,26.2,,,,
2017-11-17T06:08:35.819Z,54,58.7,26.1,,,,
2017-11-17T06:08:45.823Z,54,57.9,26.7,,,,
2017-11-17T06:08:55.817Z,54,56.9,26.6,,,,
2017-11-17T06:09:05.911Z,54,56.4,26.3,,,,
2017-11-17T06:09:15.843Z,54,55.7,26.6,,,,
2017-11-17T06:09:25.820Z,54,54.9,26.6,,,,
2017-11-17T06:09:35.814Z,54,54.7,25.9,,,,
2017-11-17T06:09:45.823Z,54,53.9,25.7,,,,
2017-11-17T06:09:55.822Z,54,53.8,25.3,,,,
2017-11-17T06:10:05.919Z,54,53.4,25.5,,,,
2017-11-17T06:10:15.824Z,54,55.4,25.4,0,42,,2
2017-11-17T06:10:25.828Z,54,57.1,25.7,,37,,
2017-11-17T06:10:35.817Z,54,57.4,25.6,,29,,
2017-11-17T06:10:45.818Z,54,59,25.5,,29,,
2017-11-17T06:10:55.819Z,54,59.3,25.9,,,,
2017-11-17T06:11:05.923Z,54,60,25.9,,,,
2017-11-17T06:11:15.817Z,,61.1,,,,,
2017-11-17T06:11:25.871Z,54,61.3,26,,,,
2017-11-17T06:11:35.833Z,54,62,25.7,,,,
2017-11-17T06:11:45.818Z,54,62.2,25.9,,,,
2017-11-17T06:11:55.817Z,54,62.7,26.1,,,,
2017-11-17T06:12:05.911Z,54,63.1,26.1,,30,,
2017-11-17T06:12:15.830Z,54,63.4,26.2,,29,,
2017-11-17T06:12:25.876Z,54,63.6,26.2,,,,
2017-11-17T06:12:35.817Z,54,64,26.5,,,,
2017-11-17T06:12:45.818Z,54,64.1,26.5,0,29,61,2
2017-11-17T06:12:55.817Z,54,64.4,26.5,,,,
2017-11-17T06:13:05.908Z,54,64.6,26.6,,,,
2017-11-17T06:13:15.818Z,54,64.7,26.7,,,,
2017-11-17T06:13:25.833Z,54,65.1,26.7,,,,
2017-11-17T06:13:35.829Z,54,62.7,26.7,0,0,,2
2017-11-17T06:13:45.829Z,54,61.8,26.8,,,,
2017-11-17T06:13:55.827Z,54,59.9,26.3,,,,
2017-11-17T06:14:05.915Z,54,58.9,26.6,,,,
2017-11-17T06:14:15.818Z,54,57.9,26.5,,,,
2017-11-17T06:14:25.835Z,54,57.6,26.2,,,,
2017-11-17T06:14:35.829Z,54,56.8,26.1,,,,
2017-11-17T06:14:45.828Z,54,55.9,25.7,,,,
2017-11-17T06:14:55.831Z,54,55.4,26.1,,,,
2017-11-17T06:15:05.905Z,54,54.8,26.1,,,,
2017-11-17T06:15:15.815Z,54,56.2,26.1,0,43,,2
2017-11-17T06:15:25.840Z,54,58.2,26,,37,,
2017-11-17T06:15:35.842Z,54,58.4,25.5,,29,,
2017-11-17T06:15:45.838Z,54,59.1,25.9,,,,
2017-11-17T06:15:55.827Z,54,60,25.9,,,,
2017-11-17T06:16:05.929Z,54,61.1,26,,29,,
2017-11-17T06:16:15.822Z,54,61.4,26,,,,
2017-11-17T06:16:25.827Z,54,62,26.1,,,,
2017-11-17T06:16:35.830Z,54,62.5,26.2,,,,
2017-11-17T06:16:45.815Z,54,63.1,25.9,,,,
2017-11-17T06:16:55.833Z,54,63.4,26.5,,,,
2017-11-17T06:17:05.930Z,54,63.8,26.2,,,,
2017-11-17T06:17:20.919Z,54,64,26.1,,,,
2017-11-17T06:17:25.842Z,54,64.4,26.5,,,,
2017-11-17T06:17:35.826Z,54,64.6,26.5,,,,
2017-11-17T06:17:45.826Z,54,64.8,26.7,,,,
2017-11-17T06:18:00.917Z,54,63.5,26.8,0,0,,2
2017-11-17T06:18:05.916Z,54,61.8,26.7,,,,
2017-11-17T06:18:15.827Z,54,60.9,26.8,,,,
2017-11-17T06:18:25.927Z,54,59.7,26.6,,,,
2017-11-17T06:18:35.832Z,54,58.8,26.5,,,,
2017-11-17T06:18:45.825Z,54,57.9,26.3,,,,
2017-11-17T06:18:55.825Z,54,56.9,26.3,,,,
2017-11-17T06:19:05.952Z,54,56.4,26.5,,,,
2017-11-17T06:19:15.822Z,54,55.7,26.5,,,,
2017-11-17T06:19:25.825Z,54,54.9,26.2,,,,
2017-11-17T06:19:35.825Z,54,54.6,26.3,,,,
2017-11-17T06:19:45.867Z,54,53.9,26.3,,,,
2017-11-17T06:19:55.826Z,54,53.7,25.7,,,,
2017-11-17T06:20:05.923Z,54,53.3,25.5,,,,
2017-11-17T06:20:15.825Z,54,54.1,25,0,44,,2
2017-11-17T06:20:25.837Z,54,57.1,25,,36,,
2017-11-17T06:20:35.827Z,54,57.3,25.1,,29,,
2017-11-17T06:20:45.834Z,54,58.1,25.3,,,,
2017-11-17T06:20:55.823Z,54,59.3,25.5,,,,
2017-11-17T06:21:05.933Z,54,60,25.5,,,,
2017-11-17T06:21:15.857Z,,61.1,,,,,
2017-11-17T06:21:25.843Z,54,61.3,26,,30,,
2017-11-17T06:21:35.822Z,54,62,25.7,,29,,
2017-11-17T06:21:45.917Z,54,62.4,25.9,,,,
2017-11-17T06:21:55.822Z,54,63.1,25.9,,30,,
2017-11-17T06:22:05.921Z,54,63.2,26.2,,29,,
2017-11-17T06:22:15.826Z,54,63.5,26.2,,,,
2017-11-17T06:22:25.844Z,54,64,26.3,,30,,
2017-11-17T06:22:35.822Z,54,64.1,26.5,,29,,
2017-11-17T06:22:50.941Z,54,64.4,26.3,,,,
2017-11-17T06:22:55.823Z,54,64.6,26.5,,,,
2017-11-17T06:23:05.912Z,54,64.7,26.5,,,,
2017-11-17T06:23:15.865Z,54,64.9,26.6,0,0,,2
2017-11-17T06:23:25.913Z,54,61.9,26.6,,,,
2017-11-17T06:23:35.980Z,54,60.9,26.8,,,,
2017-11-17T06:23:45.842Z,54,59.7,26.6,,,,
2017-11-17T06:23:55.844Z,54,58.9,26.3,,,,
2017-11-17T06:24:05.934Z,54,57.9,26.7,,,,
2017-11-17T06:24:16.806Z,54,56.9,26.6,,,,
2017-11-17T06:24:25.824Z,54,56.5,26.2,,,,
2017-11-17T06:24:35.828Z,54,55.7,26.6,,,,
2017-11-17T06:24:45.823Z,54,54.9,26,,,,
2017-11-17T06:24:55.866Z,54,54.6,26.3,,,,
2017-11-17T06:25:05.927Z,54,53.9,26.1,,,,
2017-11-17T06:25:15.838Z,54,55.4,26,0,43,,2
2017-11-17T06:25:25.848Z,54,58,25.7,,33,,
2017-11-17T06:25:35.824Z,54,58,26,,29,,
2017-11-17T06:25:45.863Z,54,59,25.7,,,,
2017-11-17T06:25:55.839Z,54,59.6,25.6,,,,
2017-11-17T06:26:05.912Z,54,60.2,25.9,,,,
2017-11-17T06:26:15.830Z,54,61.1,26.1,,,,
2017-11-17T06:26:25.836Z,54,62,26,,,,
2017-11-17T06:26:35.819Z,54,62.2,26,,30,,
2017-11-17T06:26:45.834Z,54,62.7,26.1,,29,,
2017-11-17T06:26:55.825Z,54,63.2,26.2,,,,
2017-11-17T06:27:05.918Z,54,63.5,26.5,,,,
2017-11-17T06:27:15.829Z,54,64,26.2,,,,
2017-11-17T06:27:25.826Z,54,64.1,26.2,,30,,
2017-11-17T06:27:40.919Z,54,64.4,26.1,,29,,
2017-11-17T06:27:45.869Z,54,64.6,26.5,,,,
2017-11-17T06:27:55.825Z,54,64.8,26.5,,,,
2017-11-17T06:28:05.927Z,54,62.9,26.7,0,0,,2
2017-11-17T06:28:15.827Z,54,61.8,26.7,,,,
2017-11-17T06:28:25.827Z,54,60.8,26.5,,,,
2017-11-17T06:28:35.828Z,54,58.9,26.7,,,,
2017-11-17T06:28:45.826Z,54,58.6,26.6,,,,
2017-11-17T06:28:55.831Z,54,57.8,26.6,,,,
2017-11-17T06:29:05.923Z,54,56.8,25.7,,,,
2017-11-17T06:29:15.835Z,54,55.9,26.2,,,,
2017-11-17T06:29:25.828Z,54,55.5,26,,,,
2017-11-17T06:29:35.833Z,54,54.9,25.9,,,,
2017-11-17T06:29:45.823Z,54,54.5,25.9,,,,
2017-11-17T06:29:55.827Z,54,53.9,26.1,,,,
2017-11-17T06:30:05.924Z,54,53.5,26.1,,,,
2017-11-17T06:30:15.839Z,54,55,25.7,0,44,,2
2017-11-17T06:30:25.843Z,54,57.2,25.7,,36,,
2017-11-17T06:30:35.853Z,54,57.6,25.4,,29,,
2017-11-17T06:30:45.847Z,54,59,25.5,,,,
2017-11-17T06:30:55.831Z,54,59.4,25.5,,,,
2017-11-17T06:31:05.940Z,54,60,25.6,,30,,
2017-11-17T06:31:17.370Z,54,61.1,25.7,,29,,
2017-11-17T06:31:25.829Z,54,61.4,25.7,,,,
2017-11-17T06:31:35.830Z,54,62,26,,,,
2017-11-17T06:31:45.822Z,54,62.5,25.9,,,,
2017-11-17T06:31:55.932Z,54,63.1,26.1,,,,
2017-11-17T06:32:05.987Z,54,63.3,26,,,,
2017-11-17T06:32:15.863Z,54,63.6,26.2,,,,
2017-11-17T06:32:25.840Z,54,64,26.2,,,,
2017-11-17T06:32:35.857Z,54,64.1,26.2,,,,
2017-11-17T06:32:45.863Z,54,64.4,26.3,,30,,
2017-11-17T06:32:55.833Z,54,64.6,26.5,,29,,
2017-11-17T06:33:05.932Z,54,64.8,26.5,,,,
2017-11-17T06:33:15.887Z,54,63.5,26.6,0,0,,2
2017-11-17T06:33:25.827Z,54,61.9,26.7,,,,
2017-11-17T06:33:35.828Z,54,60.9,26.6,,,,
2017-11-17T06:33:45.835Z,54,59.7,26.7,,,,
2017-11-17T06:33:55.828Z,54,58.7,26.7,,,,
2017-11-17T06:34:05.923Z,54,57.8,26.5,,,,
2017-11-17T06:34:15.830Z,54,56.9,26.3,,,,
2017-11-17T06:34:25.842Z,54,55.9,26.2,,,,
2017-11-17T06:34:35.828Z,54,55.5,26.3,,,,
2017-11-17T06:34:46.815Z,54,54.9,26,,,,
2017-11-17T06:34:55.824Z,54,54.5,25.4,,,,
2017-11-17T06:35:05.926Z,54,53.9,25.5,,,,
2017-11-17T06:35:16.821Z,54,55.3,25.9,0,43,,2
2017-11-17T06:35:25.834Z,54,57.6,25.6,,36,,
2017-11-17T06:35:35.829Z,54,58,25.7,,29,,
2017-11-17T06:35:45.825Z,54,59,25.5,,29,,
2017-11-17T06:35:55.828Z,54,59.6,25.7,,,,
2017-11-17T06:36:05.929Z,54,60.1,25.7,,,,
2017-11-17T06:36:15.834Z,54,61.1,25.9,,,,
2017-11-17T06:36:25.839Z,54,61.5,26,,,,
2017-11-17T06:36:35.832Z,54,62.1,25.9,,,,
2017-11-17T06:36:45.853Z,54,62.6,26.1,,,,
2017-11-17T06:36:55.826Z,54,63.1,26.1,,,,
2017-11-17T06:37:05.926Z,54,63.4,26.2,,,,
2017-11-17T06:37:16.825Z,54,63.8,26.5,,,,
2017-11-17T06:37:25.834Z,54,64,26.6,,30,,
2017-11-17T06:37:35.834Z,54,64.4,26.6,,29,,
2017-11-17T06:37:46.825Z,54,64.6,26.7,,,,
2017-11-17T06:37:55.830Z,54,64.8,26.7,,,,
2017-11-17T06:38:05.917Z,54,64.7,26.7,0,0,,2
2017-11-17T06:38:15.834Z,54,61.9,26.6,,,,
2017-11-17T06:38:25.838Z,54,60.9,26.6,,,,
2017-11-17T06:38:35.830Z,54,59.8,26.6,,,,
2017-11-17T06:38:45.852Z,54,58.8,26.6,,,,
2017-11-17T06:38:55.878Z,54,57.9,26.7,,,,
2017-11-17T06:39:05.954Z,54,56.9,26.6,,,,
2017-11-17T06:39:15.844Z,54,56.5,26.6,,,,
2017-11-17T06:39:25.837Z,54,55.9,26.1,,,,
2017-11-17T06:39:35.845Z,54,54.9,26.1,,,,
2017-11-17T06:39:45.835Z,54,54.7,26.1,,,,
2017-11-17T06:39:55.829Z,54,53.9,26,,,,
2017-11-17T06:40:05.920Z,54,53.7,26.1,,,,
2017-11-17T06:40:15.836Z,54,55.2,25.6,0,44,,2
2017-11-17T06:40:25.850Z,54,57.3,25.3,,36,,
2017-11-17T06:40:35.842Z,54,57.6,25.3,,29,,
2017-11-17T06:40:45.850Z,54,59,25.5,,,,
2017-11-17T06:40:55.850Z,54,59.5,25.5,,,,
2017-11-17T06:41:05.924Z,54,60.1,25.6,,,,
2017-11-17T06:41:15.837Z,54,61.1,25.7,,,,
2017-11-17T06:41:25.839Z,54,61.4,25.9,,,,
2017-11-17T06:41:35.884Z,54,62,26,,,,
2017-11-17T06:41:45.893Z,54,62.6,25.9,,,,
2017-11-17T06:41:55.941Z,54,63.1,26,,,,
2017-11-17T06:42:05.946Z,54,63.3,26.3,,,,
2017-11-17T06:42:15.840Z,54,63.6,26.2,,,,
2017-11-17T06:42:25.832Z,54,64,26.2,,,,
2017-11-17T06:42:35.832Z,54,64.2,26.5,,,,
2017-11-17T06:42:45.843Z,54,64.5,26.5,,,,
2017-11-17T06:42:55.841Z,54,64.7,26.8,,,,
