Time,PrimT,ChActive,ActPow,PrimTSet,HwTSet,HwTOutlet,HwActive
2018-01-14T04:08:15.453Z,,,,,54,13.9,
2018-01-14T04:08:25.353Z,,,,,54,13.9,
2018-01-14T04:08:35.391Z,,,,,54,13.9,
2018-01-14T04:08:45.419Z,,,,,54,13.9,
2018-01-14T04:08:55.351Z,36.5,,,,54,13.9,
2018-01-14T04:09:05.336Z,,,,,54,13.7,
2018-01-14T04:09:15.432Z,,,,,54,13.7,
2018-01-14T04:09:25.333Z,,,,,54,13.7,
2018-01-14T04:09:35.386Z,,,,,54,13.7,
2018-01-14T04:09:45.338Z,,,,,54,13.7,
2018-01-14T04:09:55.387Z,,,,,54,13.7,
2018-01-14T04:10:05.389Z,36.4,,,,54,13.7,
2018-01-14T04:10:15.476Z,,,,,54,13.7,
2018-01-14T04:10:25.339Z,,1,,,54,13.7,0
2018-01-14T04:10:35.389Z,41,,35,,54,13.6,
2018-01-14T04:10:45.380Z,40.8,,29,,54,13.7,
2018-01-14T04:10:55.465Z,39.8,,,,54,14.2,
2018-01-14T04:11:05.345Z,40.1,,,,54,15.1,
2018-01-14T04:11:15.495Z,40.6,,,,54,16.2,
2018-01-14T04:11:25.333Z,,,30,,54,17,
2018-01-14T04:11:35.377Z,40.8,,29,,54,17.5,
2018-01-14T04:11:45.341Z,41,,,,54,18.1,
2018-01-14T04:11:55.376Z,,,30,,54,18.4,
2018-01-14T04:12:05.406Z,41.1,,29,,54,18.6,
2018-01-14T04:12:15.507Z,41.2,,,,54,18.9,
2018-01-14T04:12:25.348Z,,,,,54,19.2,
2018-01-14T04:12:35.352Z,41.3,,,,54,19.3,
2018-01-14T04:12:45.343Z,41.4,,,,54,19.4,
2018-01-14T04:12:55.362Z,41.5,,,,54,19.7,
2018-01-14T04:13:05.382Z,41.6,,,,54,19.7,
2018-01-14T04:13:15.446Z,,,,,54,19.7,
2018-01-14T04:13:25.342Z,41.7,,,,54,19.8,
2018-01-14T04:13:35.335Z,41.8,,,,54,20,
2018-01-14T04:13:45.353Z,42,,,,54,20.1,
2018-01-14T04:13:55.385Z,42.1,,,,54,20.1,
2018-01-14T04:14:05.334Z,42.2,,,,54,20.2,
2018-01-14T04:14:15.454Z,42.3,,,,54,20.4,
2018-01-14T04:14:25.398Z,42.6,,30,,54,20.4,
2018-01-14T04:14:35.418Z,42.7,,,,54,20.4,
2018-01-14T04:14:45.357Z,43,,30,,54,20.5,
2018-01-14T04:14:55.378Z,,,29,,54,20.6,
2018-01-14T04:15:05.414Z,43.2,,30,,54,20.8,
2018-01-14T04:15:15.465Z,43.3,,,,54,20.8,
2018-01-14T04:15:25.391Z,43.5,,29,,54,20.8,
2018-01-14T04:15:35.367Z,43.6,,,,54,20.8,
2018-01-14T04:15:45.375Z,43.8,,,,54,21.1,
2018-01-14T04:15:55.414Z,44,,,,54,21.1,
2018-01-14T04:16:05.334Z,,,,,54,21.1,
2018-01-14T04:16:15.471Z,44.1,,,,54,21.2,
2018-01-14T04:16:25.433Z,44.3,,,,54,21.2,
2018-01-14T04:16:35.346Z,44.4,,,,54,21.3,
2018-01-14T04:16:45.376Z,44.6,,,,54,21.5,
2018-01-14T04:16:55.404Z,44.8,,,,54,21.3,
2018-01-14T04:17:05.341Z,42.8,1,0,,54,21.5,0
2018-01-14T04:17:15.447Z,41.9,,,,54,21.6,
2018-01-14T04:17:25.357Z,40.6,,,,54,21.6,
2018-01-14T04:17:35.347Z,39.9,,,,54,21.3,
2018-01-14T04:17:45.428Z,39.7,,,,54,21.1,
2018-01-14T04:17:55.357Z,38.9,,,,54,21.1,
2018-01-14T04:18:05.357Z,38.6,,,,54,21.1,
2018-01-14T04:18:15.485Z,37.9,,,,54,20.9,
2018-01-14T04:18:25.395Z,37.8,,,,54,20.6,
2018-01-14T04:18:35.336Z,37.5,,,,54,20.6,
2018-01-14T04:18:45.341Z,36.9,,,,54,20.5,
2018-01-14T04:18:55.341Z,36.8,,,,54,20.4,
2018-01-14T04:19:05.348Z,36.6,,,,54,20.2,
2018-01-14T04:19:15.549Z,36.4,1,0,61,54,20.1,0
2018-01-14T04:19:25.381Z,36.2,,,,54,20.1,
2018-01-14T04:19:35.380Z,35.9,,,,54,20,
2018-01-14T04:19:45.390Z,35.8,,,,54,20,
2018-01-14T04:19:55.359Z,35.6,,,,54,19.8,
2018-01-14T04:20:05.358Z,,,,,54,19.7,
2018-01-14T04:20:15.482Z,,,,,54,19.6,
2018-01-14T04:20:25.340Z,35.5,,,,54,19.7,
2018-01-14T04:20:35.340Z,,,,,54,19.8,
2018-01-14T04:20:45.338Z,,,,,54,19.7,
2018-01-14T04:20:55.339Z,,,,,54,19.3,
2018-01-14T04:21:05.340Z,,,,,54,19,
2018-01-14T04:21:15.455Z,,,,,54,18.8,
2018-01-14T04:21:25.343Z,,,,,54,18.5,
2018-01-14T04:21:35.364Z,,,,,54,18.2,
2018-01-14T04:21:45.402Z,,,,,54,17.9,
2018-01-14T04:21:55.345Z,,,,,54,17.7,
2018-01-14T04:22:05.459Z,35.6,,,,54,17.4,
2018-01-14T04:22:15.481Z,,,,,54,17.3,
2018-01-14T04:22:25.349Z,,,,,54,16.8,
2018-01-14T04:22:35.362Z,35.7,,,,54,16.8,
2018-01-14T04:22:45.346Z,,,,,54,16.7,
2018-01-14T04:22:55.353Z,35.8,,,,54,16.4,
2018-01-14T04:23:05.386Z,,,,,54,16.2,
2018-01-14T04:23:15.438Z,35.9,,,,54,16.2,
2018-01-14T04:23:25.347Z,,,,,54,16.1,
2018-01-14T04:23:35.345Z,36,,,,54,15.9,
2018-01-14T04:23:45.347Z,,,,,54,15.7,
2018-01-14T04:23:55.357Z,,,,,54,15.7,
2018-01-14T04:24:05.382Z,,,,,54,15.7,
2018-01-14T04:24:15.450Z,,,,,54,15.4,
2018-01-14T04:24:25.344Z,36.1,,,,54,15.4,
2018-01-14T04:24:35.390Z,,,,,54,15.3,
2018-01-14T04:24:45.350Z,,,,,54,15.3,
2018-01-14T04:24:55.344Z,,,,,54,15.1,
2018-01-14T04:25:05.355Z,,,,,54,15.1,
2018-01-14T04:25:15.441Z,,,,,54,15.1,
2018-01-14T04:25:25.364Z,,,,,54,15,
2018-01-14T04:25:35.431Z,,,,,54,15,
2018-01-14T04:25:45.429Z,,,,,54,14.8,
2018-01-14T04:25:55.345Z,,,,,54,14.8,
2018-01-14T04:26:05.394Z,,,,,54,14.8,
2018-01-14T04:26:15.450Z,,,,,54,14.7,
2018-01-14T04:26:25.377Z,,,,,54,14.7,
2018-01-14T04:26:35.409Z,,,,,54,14.7,
2018-01-14T04:26:45.355Z,,,,,54,14.5,
2018-01-14T04:26:55.371Z,36,,,,54,14.5,
2018-01-14T04:27:05.360Z,,,,,54,14.5,
2018-01-14T04:27:15.481Z,,,,,54,14.5,
2018-01-14T04:27:25.381Z,,,,,54,14.3,
2018-01-14T04:27:35.347Z,,,,,54,14.3,
2018-01-14T04:27:45.350Z,,,,,54,14.3,
2018-01-14T04:27:55.353Z,35.9,,,,54,14.3,
2018-01-14T04:28:05.340Z,,,,,54,14.2,
2018-01-14T04:28:15.475Z,,,,,54,14.2,
2018-01-14T04:28:25.376Z,,,,,54,14.2,
2018-01-14T04:28:35.349Z,,,,,54,14.2,
2018-01-14T04:28:45.368Z,,,,,54,14.2,
2018-01-14T04:28:55.387Z,,,,,54,14.2,
2018-01-14T04:29:05.344Z,35.8,,,,54,14.2,
2018-01-14T04:29:15.450Z,,,,,54,14,
2018-01-14T04:29:25.350Z,,,,,54,14,
2018-01-14T04:29:35.425Z,,,,,54,14,
2018-01-14T04:29:45.361Z,,,,,54,14,
2018-01-14T04:29:55.390Z,,,,,54,14,
2018-01-14T04:30:05.408Z,35.7,,,,54,14,
2018-01-14T04:30:15.451Z,39.3,1,40,,54,13.9,0
2018-01-14T04:30:25.395Z,41,,33,,54,13.9,
2018-01-14T04:30:35.347Z,39.8,,29,,54,14.2,
2018-01-14T04:30:45.366Z,40,,29,,54,15.1,
2018-01-14T04:30:55.344Z,40.3,,,,54,16.4,
2018-01-14T04:31:05.363Z,40.5,,,,54,16.8,
2018-01-14T04:31:15.487Z,40.8,,,,54,17.5,
2018-01-14T04:31:25.428Z,41,,29,,54,18.1,
2018-01-14T04:31:35.375Z,41.1,,,,54,18.4,
2018-01-14T04:31:45.367Z,41.2,,,,54,18.6,
2018-01-14T04:31:55.346Z,41.4,,,,54,18.9,
2018-01-14T04:32:05.351Z,41.5,,,,54,19.2,
2018-01-14T04:32:15.506Z,41.6,,,,54,19.3,
2018-01-14T04:32:25.412Z,41.8,,,,54,19.4,
2018-01-14T04:32:35.352Z,42,,29,,54,19.6,
2018-01-14T04:32:45.348Z,,,30,,54,19.7,
2018-01-14T04:32:55.411Z,,,,,54,20,
2018-01-14T04:33:05.378Z,42.1,,29,,54,20,
2018-01-14T04:33:15.499Z,42.2,,,,54,20,
2018-01-14T04:33:25.354Z,42.3,,,,54,20.1,
2018-01-14T04:33:35.355Z,42.4,,,,54,20.2,
2018-01-14T04:33:45.395Z,42.7,,,,54,20.2,
2018-01-14T04:33:55.344Z,42.8,,,,54,20.2,
2018-01-14T04:34:05.349Z,43,,29,,54,20.5,
2018-01-14T04:34:15.510Z,43.1,,,,54,20.5,
2018-01-14T04:34:25.350Z,43.2,,,,54,20.6,
2018-01-14T04:34:35.357Z,43.3,,,,54,20.6,
2018-01-14T04:34:45.352Z,43.5,,,,54,20.9,
2018-01-14T04:34:55.345Z,43.6,,,,54,20.9,
2018-01-14T04:35:05.348Z,43.8,,,,54,21.1,
2018-01-14T04:35:15.455Z,44,,30,,54,21.1,
2018-01-14T04:35:25.430Z,,,29,,54,21.2,
2018-01-14T04:35:35.366Z,44.2,,,,54,21.2,
2018-01-14T04:35:45.356Z,44.3,,,,54,21.3,
2018-01-14T04:35:55.426Z,44.4,,,,54,21.3,
2018-01-14T04:36:05.357Z,44.5,,30,,54,21.5,
2018-01-14T04:36:15.468Z,44.7,,29,,54,21.6,
2018-01-14T04:36:25.434Z,44.8,,,,54,21.6,
2018-01-14T04:36:35.350Z,45,,,,54,21.6,
2018-01-14T04:36:45.395Z,44.8,1,0,,54,21.9,0
2018-01-14T04:36:55.352Z,41.9,,,,54,21.9,
2018-01-14T04:37:05.350Z,41.7,,,,54,21.9,
2018-01-14T04:37:15.447Z,40.9,,,,54,21.6,
2018-01-14T04:37:25.438Z,39.9,,,,54,21.5,
2018-01-14T04:37:35.353Z,39.7,,,,54,21.2,
2018-01-14T04:37:45.418Z,38.9,,,,54,21.2,
2018-01-14T04:37:55.346Z,38.7,,,,54,21.1,
2018-01-14T04:38:05.348Z,38.3,,,,54,20.9,
2018-01-14T04:38:15.455Z,37.9,,,,54,20.8,
2018-01-14T04:38:25.357Z,37.6,,,,54,20.6,
2018-01-14T04:38:35.380Z,37.3,,,,54,20.6,
2018-01-14T04:38:45.412Z,36.9,,,,54,20.5,
2018-01-14T04:38:55.353Z,36.7,,,,54,20.4,
2018-01-14T04:39:05.389Z,36.5,,,,54,20.2,
2018-01-14T04:39:15.518Z,36.3,,,,54,20.1,
2018-01-14T04:39:25.351Z,36.2,,,,54,20,
2018-01-14T04:39:35.368Z,35.9,,,,54,19.8,
2018-01-14T04:39:45.358Z,35.8,,,,54,19.8,
2018-01-14T04:39:55.361Z,,,,,54,19.7,
2018-01-14T04:40:05.366Z,,,,,54,19.7,
2018-01-14T04:40:15.452Z,,,,,54,20,
2018-01-14T04:40:25.360Z,,,,,54,19.7,
2018-01-14T04:40:35.402Z,35.7,,,,54,19.6,
2018-01-14T04:40:45.407Z,,,,,54,19.2,
2018-01-14T04:40:55.368Z,,,,,54,18.9,
2018-01-14T04:41:05.392Z,,,,,54,18.6,
2018-01-14T04:41:15.532Z,,,,,54,18.4,
2018-01-14T04:41:25.363Z,,,,,54,18.1,
2018-01-14T04:41:35.420Z,35.8,,,,54,17.8,
2018-01-14T04:41:45.370Z,,,,,54,17.5,
2018-01-14T04:41:55.351Z,,,,,54,17.4,
2018-01-14T04:42:05.398Z,35.9,,,,54,17.1,
2018-01-14T04:42:15.463Z,36,,,,54,17,
2018-01-14T04:42:25.368Z,,,,,54,16.8,
2018-01-14T04:42:35.354Z,,,,,54,16.7,
2018-01-14T04:42:45.354Z,36.1,,,,54,16.4,
2018-01-14T04:42:55.354Z,,,,,54,16.2,
2018-01-14T04:43:05.405Z,,,,,54,16.2,
2018-01-14T04:43:15.499Z,36.2,,,,54,16.1,
2018-01-14T04:43:25.352Z,,,,,54,15.9,
2018-01-14T04:43:35.408Z,,,,,54,15.7,
2018-01-14T04:43:45.386Z,36.3,,,,54,15.7,
2018-01-14T04:43:55.355Z,,,,,54,15.6,
2018-01-14T04:44:05.419Z,,,,,54,15.6,
2018-01-14T04:44:15.459Z,,,,,54,15.4,
2018-01-14T04:44:25.351Z,,,,,54,15.4,
2018-01-14T04:44:35.352Z,,,,,54,15.3,
2018-01-14T04:44:45.362Z,36.4,,,,54,15.3,
2018-01-14T04:44:55.387Z,36.3,,,,54,15.1,
2018-01-14T04:45:05.425Z,,,,,54,15.1,
2018-01-14T04:45:15.460Z,,,,,54,15,
2018-01-14T04:45:25.387Z,,,,,54,15,
2018-01-14T04:45:35.424Z,,,,,54,15,
2018-01-14T04:45:45.362Z,,,,,54,14.8,
2018-01-14T04:45:55.407Z,,,,,54,14.8,
2018-01-14T04:46:05.352Z,,,,,54,14.8,
2018-01-14T04:46:15.548Z,,,,,54,14.7,
2018-01-14T04:46:25.368Z,,,,,54,14.7,
2018-01-14T04:46:35.374Z,,,,,54,14.7,
2018-01-14T04:46:45.375Z,36.2,,,,54,14.7,
2018-01-14T04:46:55.357Z,,,,,54,14.5,
2018-01-14T04:47:05.435Z,,,,,54,14.5,
2018-01-14T04:47:15.452Z,,,,,54,14.5,
2018-01-14T04:47:25.410Z,,,,,54,14.5,
2018-01-14T04:47:35.353Z,,,,,54,14.3,
2018-01-14T04:47:45.386Z,,,,,54,14.3,
2018-01-14T04:47:55.358Z,,,,,54,14.3,
2018-01-14T04:48:05.362Z,36.1,,,,54,14.3,
2018-01-14T04:48:15.535Z,,,,,54,14.3,
2018-01-14T04:48:25.354Z,,,,,54,14.2,
2018-01-14T04:48:35.354Z,,,,,54,14.2,
2018-01-14T04:48:45.380Z,,,,,54,14.2,
2018-01-14T04:48:55.415Z,,,,,54,14.2,
2018-01-14T04:49:05.381Z,36,,,,54,14.2,
2018-01-14T04:49:15.673Z,,,,,54,14,
2018-01-14T04:49:25.361Z,,,,,54,14.2,
2018-01-14T04:49:35.364Z,,,,,54,14,
2018-01-14T04:49:45.382Z,,,,,54,14,
2018-01-14T04:49:55.378Z,36.1,1,45,,54,14,0
2018-01-14T04:50:05.362Z,41,,33,,54,14,
2018-01-14T04:50:15.527Z,39.9,,29,,54,14.2,
2018-01-14T04:50:25.423Z,39.5,,,,54,14.7,
2018-01-14T04:50:35.373Z,40.2,,30,,54,16.1,
2018-01-14T04:50:45.369Z,40.7,,,,54,16.7,
2018-01-14T04:50:55.389Z,41,,29,,54,17.3,
2018-01-14T04:51:05.358Z,41.1,,,,54,17.8,
2018-01-14T04:51:15.530Z,41.2,,,,54,18.4,
2018-01-14T04:51:25.401Z,41.3,,,,54,18.6,
2018-01-14T04:51:35.354Z,41.4,,,,54,18.9,
2018-01-14T04:51:45.394Z,41.5,,,,54,19,
2018-01-14T04:51:55.357Z,41.6,,,,54,19.3,
2018-01-14T04:52:05.379Z,41.7,,30,,54,19.6,
2018-01-14T04:52:15.512Z,41.9,,29,,54,19.7,
2018-01-14T04:52:25.368Z,42,,,,54,19.7,
2018-01-14T04:52:35.365Z,,,30,,54,19.8,
2018-01-14T04:52:45.383Z,42.1,,29,,54,20,
2018-01-14T04:52:55.383Z,42.2,,,,54,20.1,
2018-01-14T04:53:05.374Z,42.3,,,,54,20.2,
2018-01-14T04:53:15.467Z,42.6,,,,54,20.2,
2018-01-14T04:53:25.359Z,42.7,,,,54,20.4,
2018-01-14T04:53:35.742Z,42.8,,,,54,20.5,
2018-01-14T04:53:45.356Z,43,,30,,54,20.5,
2018-01-14T04:53:55.356Z,43.1,,29,,54,20.6,
2018-01-14T04:54:05.382Z,43.3,,,,54,20.6,
2018-01-14T04:54:15.517Z,43.4,,,,54,20.8,
2018-01-14T04:54:25.357Z,43.5,,,,54,20.9,
2018-01-14T04:54:35.443Z,43.7,,,,54,20.9,
2018-01-14T04:54:45.375Z,43.8,,30,,54,21.1,
2018-01-14T04:54:55.366Z,44,,29,,54,21.2,
2018-01-14T04:55:05.375Z,44.1,,,,54,21.2,
2018-01-14T04:55:15.459Z,44.2,,,,54,21.3,
2018-01-14T04:55:25.358Z,44.3,,,,54,21.5,
2018-01-14T04:55:35.364Z,44.4,,,,54,21.5,
2018-01-14T04:55:45.375Z,44.6,,,,54,21.6,
2018-01-14T04:55:55.394Z,44.7,,,,54,21.6,
2018-01-14T04:56:05.401Z,44.8,,,,54,21.7,
2018-01-14T04:56:15.459Z,45,,30,,54,21.7,
2018-01-14T04:56:25.364Z,45.1,1,0,,54,21.7,0
2018-01-14T04:56:35.369Z,42.7,,,,54,21.9,
2018-01-14T04:56:45.373Z,41.8,,,,54,22,
2018-01-14T04:56:55.364Z,40.8,,,,54,21.7,
2018-01-14T04:57:05.377Z,39.9,,,,54,21.5,
2018-01-14T04:57:15.502Z,39.7,,,,54,21.3,
2018-01-14T04:57:25.381Z,38.9,,,,54,21.2,
2018-01-14T04:57:35.400Z,38.7,,,,54,21.1,
2018-01-14T04:57:45.436Z,37.9,,,,54,20.9,
2018-01-14T04:57:55.372Z,37.8,,,,54,20.9,
2018-01-14T04:58:05.411Z,37.5,,,,54,20.6,
2018-01-14T04:58:15.508Z,36.9,,,,54,20.6,
2018-01-14T04:58:25.381Z,36.8,,,,54,20.5,
2018-01-14T04:58:35.399Z,36.6,,,,54,20.4,
2018-01-14T04:58:45.370Z,36.3,,,,54,20.4,
2018-01-14T04:58:55.379Z,36.2,,,,54,20.2,
2018-01-14T04:59:05.419Z,35.9,,,,54,20.1,
2018-01-14T04:59:15.482Z,35.8,,,,54,20,
2018-01-14T04:59:25.384Z,35.6,,,,54,20,
2018-01-14T04:59:35.383Z,35.5,,,,54,19.8,
2018-01-14T04:59:45.373Z,,,,,54,19.7,
2018-01-14T04:59:55.386Z,,,,,54,20,
2018-01-14T05:00:05.363Z,,,,,54,19.8,
2018-01-14T05:00:15.471Z,,,,,54,19.6,
2018-01-14T05:00:25.365Z,,,,,54,19.3,
2018-01-14T05:00:35.361Z,35.4,,,,54,19,
2018-01-14T05:00:45.448Z,35.5,,,,54,18.8,
2018-01-14T05:00:55.398Z,35.4,,,,54,18.5,
2018-01-14T05:01:05.428Z,35.5,,,,54,18.2,
2018-01-14T05:01:15.510Z,,,,,54,17.9,
2018-01-14T05:01:25.411Z,,,,,54,17.7,
2018-01-14T05:01:35.362Z,,,,,54,17.4,
2018-01-14T05:01:45.370Z,35.6,,,,54,17.3,
2018-01-14T05:01:55.387Z,,,,,54,17,
2018-01-14T05:02:05.369Z,35.7,,,,54,16.8,
2018-01-14T05:02:15.481Z,,,,,54,16.7,
2018-01-14T05:02:25.370Z,35.8,,,,54,16.5,
2018-01-14T05:02:35.365Z,,,,,54,16.4,
2018-01-14T05:02:45.394Z,35.9,,,,54,16.2,
2018-01-14T05:02:55.360Z,,,,,54,16.1,
2018-01-14T05:03:05.401Z,36,,,,54,15.9,
2018-01-14T05:03:15.507Z,,,,,54,15.7,
2018-01-14T05:03:25.412Z,,,,,54,15.7,
2018-01-14T05:03:35.364Z,,,,,54,15.6,
2018-01-14T05:03:45.392Z,,,,,54,15.6,
2018-01-14T05:03:55.366Z,36.1,,,,54,15.4,
2018-01-14T05:04:05.381Z,,,,,54,15.4,
2018-01-14T05:04:15.501Z,,,,,54,15.3,
2018-01-14T05:04:25.368Z,,,,,54,15.1,
2018-01-14T05:04:35.444Z,,,,,54,15.1,
2018-01-14T05:04:45.400Z,,,,,54,15.1,
2018-01-14T05:04:55.370Z,,,,,54,15,
2018-01-14T05:05:05.399Z,,,,,54,15,
2018-01-14T05:05:15.621Z,,,,,54,15,
2018-01-14T05:05:25.410Z,,,,,54,14.8,
2018-01-14T05:05:35.368Z,,,,,54,14.8,
2018-01-14T05:05:45.368Z,,,,,54,14.8,
2018-01-14T05:05:55.384Z,,,,,54,14.7,
2018-01-14T05:06:05.369Z,,,,,54,14.7,
2018-01-14T05:06:15.604Z,36,,,,54,14.7,
2018-01-14T05:06:25.428Z,,,,,54,14.5,
2018-01-14T05:06:35.456Z,,,,,54,14.5,
2018-01-14T05:06:45.369Z,,,,,54,14.5,
2018-01-14T05:06:55.381Z,,,,,54,14.5,
2018-01-14T05:07:05.369Z,,,,,54,14.3,
2018-01-14T05:07:15.512Z,35.9,,,,54,14.3,
2018-01-14T05:07:25.377Z,,,,,54,14.3,
2018-01-14T05:07:35.366Z,,,,,54,14.3,
2018-01-14T05:07:45.372Z,,,,,54,14.3,
2018-01-14T05:07:55.419Z,,,,,54,14.3,
2018-01-14T05:08:05.379Z,,,,,54,14.2,
2018-01-14T05:08:15.486Z,,,,,54,14.2,
2018-01-14T05:08:25.372Z,35.8,,,,54,14.2,
2018-01-14T05:08:35.372Z,,,,,54,14.2,
2018-01-14T05:08:45.397Z,,,,,54,14.2,
2018-01-14T05:08:55.383Z,,,,,54,14.2,
2018-01-14T05:09:05.377Z,,,,,54,14,
2018-01-14T05:09:15.475Z,35.7,,,,54,14,
2018-01-14T05:09:25.386Z,,,,,54,14,
2018-01-14T05:09:35.372Z,,,,,54,14,
2018-01-14T05:09:45.379Z,39.5,1,40,,54,14,0
2018-01-14T05:09:55.405Z,40.9,,29,,54,14,
2018-01-14T05:10:05.367Z,39.7,,30,,54,14.3,
2018-01-14T05:10:15.529Z,40,,29,,54,15.4,
2018-01-14T05:10:25.375Z,40.3,,,,54,16.5,
2018-01-14T05:10:35.399Z,40.5,,,,54,17,
2018-01-14T05:10:45.413Z,40.8,,,,54,17.8,
2018-01-14T05:10:55.385Z,41,,30,,54,18.2,
2018-01-14T05:11:05.392Z,41.1,,29,,54,18.5,
2018-01-14T05:11:15.530Z,41.2,,,,54,18.8,
2018-01-14T05:11:25.382Z,41.3,,,,54,19,
2018-01-14T05:11:35.370Z,41.4,,,,54,19.3,
2018-01-14T05:11:45.394Z,41.5,,,,54,19.4,
2018-01-14T05:11:55.369Z,41.6,,,,54,19.6,
2018-01-14T05:12:05.405Z,41.7,,,,54,19.7,
2018-01-14T05:12:15.499Z,,,,,54,19.8,
2018-01-14T05:12:25.370Z,41.8,,,,54,20,
2018-01-14T05:12:35.374Z,41.9,,31,,54,20.1,
2018-01-14T05:12:45.488Z,42,,30,,54,20.1,
2018-01-14T05:12:55.380Z,42.2,,29,,54,20.2,
2018-01-14T05:13:05.411Z,42.3,,,,54,20.2,
2018-01-14T05:13:15.518Z,42.4,,,,54,20.4,
2018-01-14T05:13:25.390Z,42.7,,,,54,20.4,
2018-01-14T05:13:35.373Z,42.8,,,,54,20.5,
2018-01-14T05:13:45.458Z,43,,,,54,20.8,
2018-01-14T05:13:55.394Z,43.1,,,,54,20.8,
2018-01-14T05:14:05.409Z,43.2,,,,54,20.9,
2018-01-14T05:14:15.475Z,43.4,,,,54,20.9,
2018-01-14T05:14:25.380Z,43.5,,,,54,20.9,
2018-01-14T05:14:35.392Z,43.6,,,,54,21.1,
2018-01-14T05:14:45.373Z,43.7,,,,54,21.2,
2018-01-14T05:14:55.388Z,44,,,,54,21.2,
2018-01-14T05:15:05.375Z,,,,,54,21.3,
2018-01-14T05:15:15.489Z,44.1,,30,,54,21.2,
2018-01-14T05:15:25.375Z,44.2,,,,54,21.5,
2018-01-14T05:15:35.371Z,44.4,,29,,54,21.5,
2018-01-14T05:15:45.389Z,44.5,,,,54,21.6,
2018-01-14T05:15:55.369Z,44.6,,,,54,21.6,
2018-01-14T05:16:05.369Z,44.7,,,,54,21.7,
2018-01-14T05:16:15.520Z,43.7,1,0,,54,21.7,0
2018-01-14T05:16:25.412Z,41.9,,,,54,21.9,
2018-01-14T05:16:35.374Z,40.9,,,,54,21.9,
2018-01-14T05:16:45.430Z,40.5,,,,54,21.6,
2018-01-14T05:16:55.382Z,39.8,,,,54,21.5,
2018-01-14T05:17:05.372Z,38.9,,,,54,21.2,
2018-01-14T05:17:15.479Z,38.7,,,,54,21.2,
2018-01-14T05:17:25.392Z,37.9,,,,54,21.1,
2018-01-14T05:17:35.527Z,37.8,,,,54,21.1,
2018-01-14T05:17:45.378Z,37.5,,,,54,20.9,
2018-01-14T05:17:55.371Z,36.9,,,,54,20.8,
2018-01-14T05:18:05.384Z,36.8,,,,54,20.6,
2018-01-14T05:18:15.488Z,36.5,,,,54,20.5,
2018-01-14T05:18:25.426Z,36.3,,,,54,20.4,
2018-01-14T05:18:35.652Z,36.1,,,,54,20.2,
2018-01-14T05:18:45.382Z,35.9,,,,54,20.1,
2018-01-14T05:18:55.371Z,35.7,,,,54,20,
2018-01-14T05:19:05.373Z,35.6,,,,54,20,
2018-01-14T05:19:15.586Z,35.4,1,0,61,54,19.8,0
2018-01-14T05:19:25.382Z,,,,,54,19.7,
2018-01-14T05:19:35.374Z,,,,,54,19.7,
2018-01-14T05:19:45.375Z,,,,,54,20,
2018-01-14T05:19:55.374Z,,,,,54,19.7,
2018-01-14T05:20:05.455Z,35.3,,,,54,19.3,
2018-01-14T05:20:15.518Z,,,,,54,19,
2018-01-14T05:20:25.371Z,,,,,54,18.8,
2018-01-14T05:20:35.385Z,,,,,54,18.5,
2018-01-14T05:20:45.380Z,35.4,,,,54,18.2,
2018-01-14T05:20:55.370Z,,,,,54,17.9,
2018-01-14T05:21:05.461Z,,,,,54,17.7,
2018-01-14T05:21:15.488Z,,,,,54,17.4,
2018-01-14T05:21:25.428Z,35.5,,,,54,17.3,
2018-01-14T05:21:35.376Z,,,,,54,17,
2018-01-14T05:21:45.403Z,,,,,54,16.8,
2018-01-14T05:21:55.433Z,35.6,,,,54,16.7,
2018-01-14T05:22:05.372Z,,,,,54,16.5,
2018-01-14T05:22:15.587Z,35.7,,,,54,16.4,
2018-01-14T05:22:25.377Z,,,,,54,16.2,
2018-01-14T05:22:35.382Z,35.8,,,,54,16.1,
2018-01-14T05:22:45.387Z,,,,,54,15.9,
2018-01-14T05:22:55.377Z,35.9,,,,54,15.9,
2018-01-14T05:23:05.373Z,,,,,54,15.7,
2018-01-14T05:23:15.529Z,,,,,54,15.6,
2018-01-14T05:23:25.374Z,,,,,54,15.4,
2018-01-14T05:23:35.382Z,35.9,,,,54,15.4,
2018-01-14T05:23:45.386Z,36,,,,54,15.3,
2018-01-14T05:23:55.379Z,,,,,54,15.3,
2018-01-14T05:24:05.392Z,,,,,54,15.1,
2018-01-14T05:24:15.475Z,,,,,54,15.1,
2018-01-14T05:24:25.451Z,,,,,54,15.1,
2018-01-14T05:24:35.375Z,,,,,54,15,
2018-01-14T05:24:45.414Z,,,,,54,15,
2018-01-14T05:24:55.393Z,,,,,54,15,
2018-01-14T05:25:05.374Z,,,,,54,14.8,
2018-01-14T05:25:15.489Z,36,,,,54,14.8,
2018-01-14T05:25:25.383Z,35.9,,,,54,14.7,
2018-01-14T05:25:35.390Z,36,,,,54,14.7,
2018-01-14T05:25:45.390Z,35.9,,,,54,14.7,
2018-01-14T05:25:55.441Z,,,,,54,14.7,
2018-01-14T05:26:05.377Z,,,,,54,14.5,
2018-01-14T05:26:15.540Z,,,,,54,14.5,
2018-01-14T05:26:25.376Z,,,,,54,14.5,
2018-01-14T05:26:35.381Z,,,,,54,14.5,
2018-01-14T05:26:45.437Z,35.8,,,,54,14.5,
