Time,HwActive,HwTSet,HwTOutlet,ChActive,PrimTSet,ActPow,PrimT
2017-11-09T11:28:34.352Z,,54,28.9,,,,57.9
2017-11-09T11:28:44.361Z,,54,29,,,,56.9
2017-11-09T11:28:54.386Z,,54,28.7,,,,56.6
2017-11-09T11:29:04.391Z,,54,28.5,,,,55.9
2017-11-09T11:29:14.360Z,,54,28.4,,,,55.4
2017-11-09T11:29:24.359Z,,54,28.3,,,,54.9
2017-11-09T11:29:34.371Z,,54,28,,,,54.5
2017-11-09T11:29:44.378Z,,54,28.1,,,,53.9
2017-11-09T11:29:54.363Z,,54,28.1,,,,53.7
2017-11-09T11:30:04.400Z,0,54,28.1,2,,45,54.3
2017-11-09T11:30:14.374Z,,54,27.8,,,36,57.3
2017-11-09T11:30:24.378Z,,54,27.8,,,29,57.7
2017-11-09T11:30:34.357Z,,54,27.9,,,29,59
2017-11-09T11:30:44.367Z,,54,28,,,30,59.6
2017-11-09T11:30:54.352Z,,54,27.9,,,29,60.2
2017-11-09T11:31:04.353Z,,54,27.8,,,,61.1
2017-11-09T11:31:14.368Z,,54,28.3,,,,61.6
2017-11-09T11:31:24.352Z,,54,27.8,,,,62.2
2017-11-09T11:31:34.352Z,,54,28,,,,62.7
2017-11-09T11:31:44.353Z,,54,28.1,,,30,63.1
2017-11-09T11:31:54.356Z,,54,27.8,,,29,63.4
2017-11-09T11:32:04.359Z,,54,27.8,,,,63.8
2017-11-09T11:32:14.369Z,,54,28.3,,,,64
2017-11-09T11:32:24.368Z,,54,28.4,,,,64.4
2017-11-09T11:32:34.359Z,,54,28.5,,,,64.6
2017-11-09T11:32:44.356Z,,54,28.6,,,,64.8
2017-11-09T11:32:54.364Z,0,54,28.5,2,,0,64.9
2017-11-09T11:33:04.359Z,,54,28.5,,,,62.7
2017-11-09T11:33:14.366Z,,54,28.6,,,,61.3
2017-11-09T11:33:24.366Z,,54,28.9,,,,59.9
2017-11-09T11:33:34.374Z,,54,28.9,,,,58.9
2017-11-09T11:33:44.353Z,,54,28.7,,,,58.3
2017-11-09T11:33:54.358Z,,54,28.6,,,,57.4
2017-11-09T11:34:04.356Z,,54,28.5,,,,56.8
2017-11-09T11:34:14.361Z,,54,28.4,,,,55.9
2017-11-09T11:34:24.364Z,,54,28.1,,,,55.5
2017-11-09T11:34:34.360Z,,54,28.1,,,,54.9
2017-11-09T11:34:44.363Z,,54,28,,,,54.6
2017-11-09T11:34:54.361Z,,54,28,,,,53.9
2017-11-09T11:35:04.361Z,0,54,28.1,2,,43,55.3
2017-11-09T11:35:14.366Z,,54,27.7,,,33,58
2017-11-09T11:35:24.361Z,,54,28,,,29,58
2017-11-09T11:35:34.358Z,,54,28,,,30,59
2017-11-09T11:35:44.361Z,,54,28,,,29,60
2017-11-09T11:35:54.362Z,,54,28,,,,60.5
2017-11-09T11:36:04.359Z,,54,28,,,,61.2
2017-11-09T11:36:14.378Z,,54,27.9,,,29,62
2017-11-09T11:36:24.401Z,,54,28.1,,,,62.4
2017-11-09T11:36:34.354Z,,54,28.1,,,,63.1
2017-11-09T11:36:44.359Z,,54,28.3,,,30,63.3
2017-11-09T11:36:54.354Z,,54,28.1,,,29,63.6
2017-11-09T11:37:04.357Z,,54,28.1,,,,64
2017-11-09T11:37:14.371Z,,54,28.4,,,,64.2
2017-11-09T11:37:24.355Z,,54,28.4,,,,64.5
2017-11-09T11:37:34.406Z,,54,28.5,,,,64.7
2017-11-09T11:37:44.442Z,0,54,28.5,2,,0,64.9
2017-11-09T11:37:54.362Z,,54,28.6,,,,62.6
2017-11-09T11:38:04.425Z,,54,28.7,,,,61.4
2017-11-09T11:38:14.394Z,,54,28.6,,,,59.9
2017-11-09T11:38:24.421Z,,54,28.5,,,,58.9
2017-11-09T11:38:34.389Z,,54,28.5,,,,58.4
2017-11-09T11:38:44.372Z,,54,28.5,,,,57.6
2017-11-09T11:38:54.361Z,,54,28.5,,,,56.8
2017-11-09T11:39:04.371Z,,54,28.4,,,,56.2
2017-11-09T11:39:14.362Z,1,54,28.4,0,0,,55.4
2017-11-09T11:39:24.359Z,1,54,17.9,0,,49,58.3
2017-11-09T11:39:34.443Z,,54,50.4,,,48,54.9
2017-11-09T11:39:44.373Z,,54,51.4,,,53,54.4
2017-11-09T11:39:54.374Z,,54,51.7,,,49,54.8
2017-11-09T11:40:04.419Z,,54,53.2,,,43,55
2017-11-09T11:40:14.363Z,,54,53.5,,,41,55.2
2017-11-09T11:40:24.414Z,,54,53.8,,,,55.3
2017-11-09T11:40:34.378Z,,54,53.9,,,43,55.5
2017-11-09T11:40:44.371Z,,54,54.1,,,45,55.7
2017-11-09T11:40:54.363Z,,54,54.3,,,41,56
2017-11-09T11:41:04.418Z,,54,54,,,47,56.1
2017-11-09T11:41:14.363Z,,54,53.8,,,48,55.9
2017-11-09T11:41:24.358Z,,54,53.8,,,49,55.7
2017-11-09T11:41:34.360Z,,54,53.7,,,51,
2017-11-09T11:41:44.357Z,,54,53.7,,,53,56
2017-11-09T11:41:54.366Z,,54,53.9,,,52,56.2
2017-11-09T11:42:04.358Z,,54,54.1,,,,56.3
2017-11-09T11:42:14.364Z,,54,54.3,,,47,
2017-11-09T11:42:24.365Z,,54,54.3,,,,56.1
2017-11-09T11:42:34.360Z,,54,54.1,,,48,55.9
2017-11-09T11:42:44.363Z,,54,53.9,,,47,
2017-11-09T11:42:54.361Z,,54,53.9,,,48,55.6
2017-11-09T11:43:04.362Z,,54,53.8,,,50,
2017-11-09T11:43:14.373Z,,54,53.6,,,53,55.7
2017-11-09T11:43:24.366Z,,54,53.7,,,,56
2017-11-09T11:43:34.361Z,,54,53.9,,,54,
2017-11-09T11:43:44.364Z,,54,54,,,51,
2017-11-09T11:43:54.377Z,,54,54.1,,,49,55.9
2017-11-09T11:44:04.367Z,,54,54.1,,,,55.7
2017-11-09T11:44:14.386Z,,54,53.9,,,,55.5
2017-11-09T11:44:24.363Z,,54,53.6,,,52,55.2
2017-11-09T11:44:34.363Z,,54,53.5,,,55,
2017-11-09T11:44:59.844Z,,54,53.8,,,57,56
2017-11-09T11:45:04.361Z,,54,54,,,58,56.1
2017-11-09T11:45:14.450Z,,54,54.2,,,57,56.2
2017-11-09T11:45:24.470Z,,54,54.3,,,55,
2017-11-09T11:45:34.466Z,,54,54.4,,,56,56.4
2017-11-09T11:45:44.468Z,,54,54.7,,,49,
2017-11-09T11:45:54.480Z,,54,54.3,,,48,55.9
2017-11-09T11:46:04.378Z,,54,54.1,,,,55.7
2017-11-09T11:46:14.386Z,,54,53.9,,,52,55.6
2017-11-09T11:46:24.366Z,0,54,53.6,0,,0,54.8
2017-11-09T11:46:34.362Z,,54,53.4,,,,53.9
2017-11-09T11:46:44.394Z,,54,53.7,,,,52.9
2017-11-09T11:46:54.372Z,,54,53.8,,,,52.6
2017-11-09T11:47:04.367Z,,54,53.7,,,,52.4
2017-11-09T11:47:14.392Z,,54,53.7,,,,
2017-11-09T11:47:24.372Z,0,54,53.7,2,61,,52.7
2017-11-09T11:47:34.378Z,0,54,53.6,2,,41,57.1
2017-11-09T11:47:44.383Z,,54,53.5,,,29,58.9
2017-11-09T11:47:54.372Z,,54,52.7,,,,56.9
2017-11-09T11:48:04.368Z,,54,51.8,,,29,58
2017-11-09T11:48:14.378Z,,54,50.2,,,29,59
2017-11-09T11:48:24.365Z,,54,48.7,,,,58.7
2017-11-09T11:48:34.426Z,,54,47.1,,,,59.3
2017-11-09T11:48:44.371Z,,54,45.9,,,,59.1
2017-11-09T11:48:54.369Z,,54,44.3,,,,59
2017-11-09T11:49:04.377Z,,54,43.1,,,,58.9
2017-11-09T11:49:14.404Z,,54,42.2,,,,58.8
2017-11-09T11:49:24.381Z,,54,41.4,,,30,
2017-11-09T11:49:34.456Z,,54,40.1,,,,
2017-11-09T11:49:44.370Z,,54,39.6,,,,58.9
2017-11-09T11:49:54.385Z,,54,38.8,,,30,59
2017-11-09T11:50:04.365Z,,54,38.4,,,31,59.3
2017-11-09T11:50:14.368Z,,54,38,,,,59.6
2017-11-09T11:50:24.362Z,,54,38.1,,,32,59.8
2017-11-09T11:50:34.451Z,,54,37.7,,,,60
2017-11-09T11:50:44.381Z,,54,37.3,,,,60.2
2017-11-09T11:50:54.382Z,,54,37.3,,,,60.5
2017-11-09T11:51:04.401Z,,54,36.8,,,,60.7
2017-11-09T11:51:14.427Z,,54,36.5,,,32,61.1
2017-11-09T11:51:24.364Z,,54,36.3,,,31,61.2
2017-11-09T11:51:34.375Z,,54,36,,,30,61.3
2017-11-09T11:51:44.368Z,,54,35.9,,,29,
2017-11-09T11:51:54.399Z,,54,35.5,,,,61.4
2017-11-09T11:52:04.381Z,,54,35.3,,,,61.5
2017-11-09T11:52:14.388Z,,54,35.2,,,,61.6
2017-11-09T11:52:24.452Z,,54,34.8,,,,61.8
2017-11-09T11:52:34.370Z,,54,34.6,,,,62
2017-11-09T11:52:44.419Z,,54,34.2,,,,
2017-11-09T11:52:54.379Z,,54,33.9,,,,62.2
2017-11-09T11:53:04.366Z,,54,34.1,,,,62.4
2017-11-09T11:53:14.364Z,,54,33.8,,,,62.5
2017-11-09T11:53:24.384Z,,54,33.4,,,,62.6
2017-11-09T11:53:34.384Z,,54,33.3,,,,62.7
2017-11-09T11:53:44.378Z,,54,33.2,,,,62.9
2017-11-09T11:53:54.364Z,,54,33.1,,,,63.1
2017-11-09T11:54:04.374Z,,54,33.1,,,,63.2
2017-11-09T11:54:14.386Z,,54,32.9,,,30,63.3
2017-11-09T11:54:24.378Z,,54,32.6,,,29,63.4
2017-11-09T11:54:34.377Z,,54,32.6,,,,63.5
2017-11-09T11:54:44.387Z,,54,32.8,,,,63.6
2017-11-09T11:54:54.366Z,,54,32.9,,,30,63.8
2017-11-09T11:55:04.400Z,,54,32.4,,,29,64
2017-11-09T11:55:14.399Z,,54,32.8,,,30,
2017-11-09T11:55:24.383Z,,54,32.6,,,29,64.2
2017-11-09T11:55:34.380Z,,54,32.3,,,,
2017-11-09T11:55:44.421Z,,54,32.6,,,,64.5
2017-11-09T11:55:54.388Z,,54,32.3,,,,
2017-11-09T11:56:04.377Z,,54,32.3,,,,64.6
2017-11-09T11:56:14.384Z,,54,32.5,,,,64.7
2017-11-09T11:56:24.376Z,,54,32.4,,,30,64.8
2017-11-09T11:56:34.377Z,,54,32.5,,,29,64.9
2017-11-09T11:56:44.396Z,0,54,32.4,2,,0,63.8
2017-11-09T11:56:54.371Z,,54,32.5,,,,61.9
2017-11-09T11:57:04.377Z,,54,32.4,,,,60.9
2017-11-09T11:57:14.380Z,,54,32.9,,,,59.5
2017-11-09T11:57:24.377Z,,54,32.9,,,,58.6
2017-11-09T11:57:34.382Z,,54,32.8,,,,57.8
2017-11-09T11:57:44.382Z,,54,32.4,,,,56.8
2017-11-09T11:57:54.375Z,,54,32.1,,,,56.2
2017-11-09T11:58:04.386Z,,54,32,,,,55.5
2017-11-09T11:58:14.389Z,,54,31.9,,,,54.8
2017-11-09T11:58:24.381Z,0,54,31.8,2,,40,58
2017-11-09T11:58:34.379Z,,54,31.5,,,29,58.6
2017-11-09T11:58:44.375Z,,54,31.5,,,,59
2017-11-09T11:58:54.383Z,,54,31.3,,,30,59.8
2017-11-09T11:59:04.379Z,,54,31.2,,,29,60.2
2017-11-09T11:59:14.375Z,,54,31.2,,,30,60.8
2017-11-09T11:59:24.378Z,,54,30.8,,,30,61.3
2017-11-09T11:59:34.386Z,,54,30.8,,,,61.8
2017-11-09T11:59:44.377Z,,54,30.4,,,29,62.1
2017-11-09T11:59:54.375Z,,54,30.4,,,,62.4
2017-11-09T12:00:04.368Z,,54,30.4,,,,62.7
2017-11-09T12:00:14.371Z,,54,30.4,,,,62.8
2017-11-09T12:00:24.502Z,0,54,30.7,2,61,29,63.1
2017-11-09T12:00:34.379Z,,54,30.8,,,,63.2
2017-11-09T12:00:44.385Z,,54,30.3,,,,63.3
2017-11-09T12:00:54.410Z,,54,30.1,,,30,63.4
2017-11-09T12:01:04.412Z,,54,30.2,,,29,63.5
2017-11-09T12:01:14.380Z,,54,30.4,,,,63.6
2017-11-09T12:01:24.369Z,,54,30.4,,,30,63.8
2017-11-09T12:01:34.372Z,,54,30.2,,,29,63.9
2017-11-09T12:01:44.381Z,,54,30.1,,,,64
2017-11-09T12:01:54.401Z,,54,29.8,,,,64.1
2017-11-09T12:02:04.372Z,,54,29.7,,,,
2017-11-09T12:02:14.374Z,,54,29.6,,,,64.2
2017-11-09T12:02:24.372Z,,54,30.1,,,,
2017-11-09T12:02:34.374Z,,54,30.4,,,,64.4
2017-11-09T12:02:44.374Z,,54,30.4,,,,
2017-11-09T12:02:54.374Z,,54,30.4,,,,64.5
2017-11-09T12:03:04.378Z,,54,30.3,,,,64.6
2017-11-09T12:03:14.388Z,,54,30.6,,,,64.7
2017-11-09T12:03:24.417Z,,54,30.6,,,30,
2017-11-09T12:03:34.376Z,,54,30.6,,,29,64.8
2017-11-09T12:03:44.375Z,,54,30.8,,,,64.9
2017-11-09T12:03:54.374Z,,54,30.8,,,,
2017-11-09T12:04:04.376Z,0,54,30.4,2,,0,62.7
2017-11-09T12:04:14.386Z,,54,30.3,,,,61.4
2017-11-09T12:04:24.463Z,,54,30.2,,,,60.5
2017-11-09T12:04:34.374Z,,54,30,,,,58.9
2017-11-09T12:04:44.371Z,,54,30.3,,,,58.3
2017-11-09T12:04:54.383Z,,54,30.2,,,,57.6
2017-11-09T12:05:04.377Z,,54,30.3,,,,56.8
2017-11-09T12:05:14.380Z,,54,29.7,,,,56.2
2017-11-09T12:05:24.375Z,,54,29.7,,,,55.6
2017-11-09T12:05:34.378Z,,54,29.6,,,,55.1
2017-11-09T12:05:44.380Z,0,54,29.6,2,,44,56.2
2017-11-09T12:05:54.377Z,,54,29.3,,,34,58.8
2017-11-09T12:06:04.395Z,,54,28.9,,,29,59
2017-11-09T12:06:14.382Z,,54,28.9,,,30,60.1
2017-11-09T12:06:24.404Z,,54,28.9,,,29,60.7
2017-11-09T12:06:34.373Z,,54,29.2,,,,61.4
2017-11-09T12:06:44.377Z,,54,29.1,,,,62.1
2017-11-09T12:06:54.428Z,,54,29.1,,,,62.6
2017-11-09T12:07:04.473Z,,54,28.9,,,,63.1
2017-11-09T12:07:14.535Z,,54,29,,,,63.5
2017-11-09T12:07:24.498Z,,54,29.1,,,29,64
2017-11-09T12:07:34.493Z,,54,29.5,,,,64.1
2017-11-09T12:07:44.510Z,,54,29.7,,,,64.5
2017-11-09T12:07:54.414Z,,54,29.7,,,,64.7
2017-11-09T12:08:04.417Z,,54,29.8,,,,64.8
2017-11-09T12:08:14.424Z,0,54,29.5,2,,0,63.9
2017-11-09T12:08:24.455Z,,54,29.2,,,,61.8
2017-11-09T12:08:34.420Z,,54,29.3,,,,60.9
2017-11-09T12:08:44.394Z,,54,29.5,,,,59.7
2017-11-09T12:08:54.400Z,,54,29.1,,,,58.8
2017-11-09T12:09:04.382Z,,54,29.6,,,,57.9
2017-11-09T12:09:14.382Z,,54,29.5,,,,57.2
2017-11-09T12:09:24.378Z,,54,29.5,,,,56.6
2017-11-09T12:09:34.390Z,,54,29.5,,,,55.9
2017-11-09T12:09:44.386Z,,54,29.2,,,,55.4
2017-11-09T12:09:54.379Z,,54,29,,,,54.9
2017-11-09T12:10:04.403Z,,54,28.7,,,,54.6
2017-11-09T12:10:14.399Z,,54,28.9,,,,54.1
2017-11-09T12:10:24.381Z,,54,28.7,,,,53.8
2017-11-09T12:10:34.375Z,,54,28.3,,,,53.5
2017-11-09T12:10:44.381Z,0,54,28.1,2,,43,55.4
2017-11-09T12:10:54.389Z,,54,28.3,,,34,57.7
2017-11-09T12:11:04.383Z,,54,28.3,,,29,58
2017-11-09T12:11:14.412Z,,54,28.4,,,,59.1
2017-11-09T12:11:24.388Z,,54,28.5,,,,59.7
2017-11-09T12:11:34.421Z,,54,28.5,,,,60.4
2017-11-09T12:11:44.385Z,,54,28.5,,,29,61.1
2017-11-09T12:11:54.422Z,,54,28.4,,,30,61.6
2017-11-09T12:12:04.442Z,,54,28.6,,,30,62.1
2017-11-09T12:12:14.471Z,,54,28.1,,,,62.6
2017-11-09T12:12:24.390Z,,54,28.4,,,29,62.9
2017-11-09T12:12:34.393Z,,54,28.5,,,30,63.2
2017-11-09T12:12:44.431Z,,54,28.3,,,,63.5
2017-11-09T12:12:54.382Z,,54,28.4,,,,63.8
2017-11-09T12:13:04.395Z,,54,28.6,,,29,64
2017-11-09T12:13:14.379Z,,54,29,,,,64.2
2017-11-09T12:13:24.377Z,,54,29.2,,,,64.4
2017-11-09T12:13:34.397Z,,54,28.7,,,30,64.6
2017-11-09T12:13:44.390Z,,54,28.7,,,29,64.7
2017-11-09T12:13:54.403Z,,54,29.1,,,,64.9
2017-11-09T12:14:04.394Z,0,54,29,2,,0,63.5
2017-11-09T12:14:14.414Z,,54,29,,,,61.6
2017-11-09T12:14:24.411Z,,54,29.2,,,,60.8
2017-11-09T12:14:34.400Z,,54,29.2,,,,59.6
2017-11-09T12:14:44.485Z,,54,29,,,,58.6
2017-11-09T12:14:54.446Z,,54,28.9,,,,57.8
2017-11-09T12:15:04.449Z,,54,28.9,,,,56.9
2017-11-09T12:15:14.430Z,,54,29,,,,56.3
2017-11-09T12:15:24.409Z,,54,28.9,,,,55.6
2017-11-09T12:15:34.440Z,,54,28.9,,,,55.1
2017-11-09T12:15:44.421Z,0,54,28.9,2,,44,56.2
2017-11-09T12:15:54.618Z,,54,28.5,,,34,58.8
2017-11-09T12:16:04.423Z,,54,28.6,,,29,58.7
2017-11-09T12:16:14.440Z,,54,28.4,,,,60
2017-11-09T12:16:24.408Z,,54,28.4,,,,60.5
2017-11-09T12:16:34.394Z,,54,28.5,,,,61.2
2017-11-09T12:16:44.377Z,,54,28.6,,,30,62
2017-11-09T12:16:54.383Z,,54,28.6,,,29,62.4
2017-11-09T12:17:04.407Z,,54,28.5,,,,62.8
2017-11-09T12:17:14.439Z,,54,28.5,,,29,63.2
2017-11-09T12:17:24.412Z,,54,28.7,,,,63.6
2017-11-09T12:17:34.398Z,,54,28.7,,,,64
2017-11-09T12:17:44.384Z,,54,28.9,,,,64.2
2017-11-09T12:17:54.458Z,,54,28.6,,,,64.5
2017-11-09T12:18:04.409Z,,54,29,,,,64.7
2017-11-09T12:18:14.436Z,,54,29,,,,64.9
2017-11-09T12:18:24.379Z,0,54,29.1,2,,0,62.9
2017-11-09T12:18:34.385Z,,54,29.3,,,,61.6
2017-11-09T12:18:44.387Z,,54,29.3,,,,60.7
2017-11-09T12:18:54.402Z,,54,29,,,,59.5
2017-11-09T12:19:04.423Z,,54,29,,,,58.6
2017-11-09T12:19:14.386Z,,54,28.7,,,,57.8
2017-11-09T12:19:24.394Z,,54,28.6,,,,56.9
2017-11-09T12:19:34.381Z,,54,28.6,,,,56.5
2017-11-09T12:19:44.381Z,,54,28.6,,,,55.9
2017-11-09T12:19:54.388Z,,54,28.9,,,,55.3
2017-11-09T12:20:04.385Z,,54,28.9,,,,54.9
2017-11-09T12:20:14.493Z,,54,28.3,,,,54.5
2017-11-09T12:20:24.401Z,,54,28.4,,,,54
2017-11-09T12:20:34.393Z,,54,28.1,,,,53.7
2017-11-09T12:20:44.425Z,0,54,27.9,2,,43,55.5
2017-11-09T12:20:54.406Z,,54,27.9,,,30,58
2017-11-09T12:21:04.416Z,,54,27.8,,,29,58
2017-11-09T12:21:14.386Z,,54,28.1,,,,59.3
2017-11-09T12:21:24.381Z,,54,28,,,,60
2017-11-09T12:21:34.385Z,,54,28.4,,,30,60.6
2017-11-09T12:21:44.387Z,,54,28.3,,,29,61.3
2017-11-09T12:21:54.384Z,,54,28.4,,,29,62
2017-11-09T12:22:04.385Z,,54,28.4,,,,62.4
2017-11-09T12:22:14.385Z,,54,28.4,,,,62.8
2017-11-09T12:22:24.387Z,,54,28.4,,,,63.3
2017-11-09T12:22:34.387Z,,54,28.4,,,,63.6
2017-11-09T12:22:44.383Z,,54,28.5,,,,64
2017-11-09T12:22:54.478Z,,54,28.9,,,,64.2
2017-11-09T12:23:04.461Z,,54,28.7,,,,64.5
2017-11-09T12:23:14.479Z,,54,28.7,,,,64.7
2017-11-09T12:23:24.465Z,,54,28.9,,,29,65.1
2017-11-09T12:23:34.480Z,0,54,28.9,2,,0,62.6
2017-11-09T12:23:44.454Z,,54,29.1,,,,61.4
2017-11-09T12:23:54.429Z,,54,29.2,,,,60.1
2017-11-09T12:24:04.476Z,,54,29.2,,,,59.3
2017-11-09T12:24:14.487Z,,54,29.1,,,,58.5
2017-11-09T12:24:24.458Z,,54,29,,,,57.7
2017-11-09T12:24:34.422Z,,54,28.9,,,,56.9
2017-11-09T12:24:44.403Z,,54,28.7,,,,56.4
2017-11-09T12:24:54.388Z,,54,28.7,,,,55.7
2017-11-09T12:25:04.387Z,,54,28.6,,,,55.3
2017-11-09T12:25:14.390Z,,54,28,,,,54.8
2017-11-09T12:25:24.422Z,,54,28.4,,,,54.5
2017-11-09T12:25:34.393Z,,54,28,,,,53.9
2017-11-09T12:25:44.384Z,0,54,28,2,,44,55.2
2017-11-09T12:25:54.387Z,,54,27.9,,,33,58.1
2017-11-09T12:26:04.400Z,,54,28,,,30,
2017-11-09T12:26:14.388Z,,54,27.9,,,29,59.4
2017-11-09T12:26:24.399Z,,54,28.3,,,,60.1
2017-11-09T12:26:34.395Z,,54,28.3,,,,61.1
2017-11-09T12:26:44.389Z,,54,28.3,,,,61.6
2017-11-09T12:26:54.388Z,,54,28.5,,,,62.2
2017-11-09T12:27:04.390Z,,54,28.5,,,,62.8
2017-11-09T12:27:14.387Z,,54,28.6,,,30,63.3
2017-11-09T12:27:24.392Z,,54,28.6,,,,63.8
2017-11-09T12:27:34.388Z,,54,28.6,,,30,64.1
2017-11-09T12:27:44.402Z,,54,28.4,,,29,64.4
2017-11-09T12:27:54.392Z,,54,28.5,,,,64.7
2017-11-09T12:28:04.394Z,0,54,28.7,2,,0,64.9
2017-11-09T12:28:14.384Z,,54,28.7,,,,62.5
2017-11-09T12:28:24.436Z,,54,29,,,,61.4
2017-11-09T12:28:34.408Z,,54,29.1,,,,60.2
2017-11-09T12:28:44.392Z,,54,29.1,,,,59.3
2017-11-09T12:28:54.396Z,,54,28.9,,,,58.5
2017-11-09T12:29:04.388Z,,54,28.9,,,,57.8
2017-11-09T12:29:14.386Z,,54,28.7,,,,56.9
2017-11-09T12:29:24.395Z,,54,29,,,,56.4
2017-11-09T12:29:34.396Z,,54,28.9,,,,55.9
2017-11-09T12:29:44.394Z,,54,28.9,,,,55.4
2017-11-09T12:29:54.422Z,,54,28.5,,,,54.9
2017-11-09T12:30:04.387Z,,54,27.8,,,,54.6
2017-11-09T12:30:14.396Z,,54,27.9,,,,54.1
2017-11-09T12:30:24.389Z,,54,28.3,,,,53.8
2017-11-09T12:30:34.394Z,,54,28.3,,,,53.5
2017-11-09T12:30:44.392Z,0,54,28.3,2,,44,54
2017-11-09T12:30:54.402Z,,54,28,,,35,57.7
2017-11-09T12:31:04.392Z,,54,27.9,,,29,57.8
2017-11-09T12:31:14.405Z,,54,27.7,,,,59.3
2017-11-09T12:31:24.394Z,,54,28.1,,,,60
2017-11-09T12:31:34.425Z,,54,28.1,,,30,60.6
2017-11-09T12:31:44.430Z,,54,28,,,30,61.3
2017-11-09T12:31:54.419Z,,54,28,,,,62
2017-11-09T12:32:04.417Z,,54,28.1,,,29,62.5
2017-11-09T12:32:14.391Z,,54,28.3,,,29,63.1
2017-11-09T12:32:24.388Z,,54,28.4,,,,63.4
2017-11-09T12:32:34.388Z,,54,28,,,,63.9
2017-11-09T12:32:44.390Z,,54,28.1,,,,64.1
2017-11-09T12:32:54.407Z,,54,28.4,,,,64.5
2017-11-09T12:33:04.390Z,,54,28.4,,,,64.7
2017-11-09T12:33:14.402Z,0,54,28.4,2,,0,64.9
2017-11-09T12:33:24.399Z,,54,28.6,,,,62.4
2017-11-09T12:33:34.389Z,,54,28.9,,,,61.3
2017-11-09T12:33:44.398Z,,54,28.9,,,,60.1
2017-11-09T12:33:54.417Z,,54,29,,,,58.9
2017-11-09T12:34:04.421Z,,54,28.9,,,,58.4
2017-11-09T12:34:14.394Z,,54,28.4,,,,57.6
2017-11-09T12:34:24.538Z,,54,28.4,,,,56.9
2017-11-09T12:34:34.405Z,,54,28.5,,,,56.3
2017-11-09T12:34:44.409Z,,54,28.4,,,,55.7
2017-11-09T12:34:54.406Z,,54,28.4,,,,55.2
2017-11-09T12:35:04.394Z,,54,28.1,,,,54.8
2017-11-09T12:35:14.389Z,,54,28.1,,,,54.4
2017-11-09T12:35:24.389Z,,54,27.9,,,,53.9
2017-11-09T12:35:34.396Z,,54,27.7,,,,53.6
2017-11-09T12:35:44.418Z,0,54,27.5,2,,44,54.3
2017-11-09T12:35:54.395Z,,54,27.5,,,34,57.8
2017-11-09T12:36:04.394Z,,54,27.8,,,29,58
2017-11-09T12:36:14.396Z,,54,28.1,,,,59.3
2017-11-09T12:36:24.402Z,,54,28.1,,,,60
2017-11-09T12:36:34.393Z,,54,28.1,,,,60.6
2017-11-09T12:36:44.413Z,,54,28,,,29,61.4
2017-11-09T12:36:54.393Z,,54,28.1,,,,62.1
2017-11-09T12:37:04.396Z,,54,28,,,,62.6
2017-11-09T12:37:14.395Z,,54,28.1,,,29,63.1
2017-11-09T12:37:24.410Z,,54,28.1,,,,63.5
2017-11-09T12:37:34.393Z,,54,28.1,,,,64
2017-11-09T12:37:44.422Z,,54,28.4,,,30,64.2
2017-11-09T12:37:54.412Z,,54,28.1,,,,64.6
2017-11-09T12:38:04.400Z,,54,28.4,,,29,64.8
2017-11-09T12:38:14.402Z,0,54,28.6,2,,0,63.8
2017-11-09T12:38:24.392Z,,54,28.7,,,,61.8
2017-11-09T12:38:34.400Z,,54,28.7,,,,60.9
2017-11-09T12:38:44.404Z,,54,29,,,,59.8
2017-11-09T12:38:54.392Z,,54,28.7,,,,58.8
2017-11-09T12:39:04.394Z,,54,28.6,,,,58.2
2017-11-09T12:39:14.397Z,,54,28.5,,,,57.3
2017-11-09T12:39:24.409Z,,54,28.5,,,,56.7
2017-11-09T12:39:34.406Z,,54,28.6,,,,56.1
2017-11-09T12:39:44.400Z,,54,28.3,,,,55.5
2017-11-09T12:39:54.404Z,,54,28.4,,,,55.1
2017-11-09T12:40:04.442Z,,54,28.5,,,,54.7
2017-11-09T12:40:14.400Z,,54,28.1,,,,54.3
2017-11-09T12:40:24.427Z,,54,27.7,,,,53.9
2017-11-09T12:40:34.397Z,,54,27.5,,,,53.5
2017-11-09T12:40:44.391Z,0,54,27.4,2,,44,54.1
2017-11-09T12:40:54.405Z,,54,27.4,,,35,57.7
2017-11-09T12:41:04.393Z,,54,27.7,,,29,57.8
2017-11-09T12:41:14.400Z,,54,27.8,,,,59.1
2017-11-09T12:41:24.395Z,,54,27.9,,,,59.8
2017-11-09T12:41:34.395Z,,54,27.8,,,,60.6
2017-11-09T12:41:44.450Z,,54,27.9,,,,61.3
2017-11-09T12:41:54.421Z,,54,27.9,,,,62
2017-11-09T12:42:04.396Z,,54,28.3,,,,62.5
2017-11-09T12:42:14.416Z,,54,28.3,,,29,63.1
2017-11-09T12:42:24.399Z,,54,27.7,,,,63.4
2017-11-09T12:42:34.412Z,,54,28,,,,63.9
2017-11-09T12:42:44.401Z,,54,28.3,,,,64.1
2017-11-09T12:42:54.460Z,,54,28.4,,,,64.5
2017-11-09T12:43:04.497Z,,54,28.4,,,,64.7
2017-11-09T12:43:14.488Z,0,54,28.6,2,,0,64.9
2017-11-09T12:43:24.488Z,,54,28.6,,,,62.4
2017-11-09T12:43:34.486Z,,54,28.9,,,,61.3
2017-11-09T12:43:44.456Z,,54,28.9,,,,59.9
