Time,ChActive,PrimTSet,PrimT,HwTOutlet,HwTSet,ActPow,HwActive
2018-01-17T17:17:58.275Z,,,47,12,54,,
2018-01-17T17:18:08.264Z,,,,11.8,54,,
2018-01-17T17:18:19.329Z,,,,11.8,54,,
2018-01-17T17:18:28.262Z,,,,11.6,54,,
2018-01-17T17:18:38.274Z,,,,11.6,54,,
2018-01-17T17:18:48.297Z,,,,11.6,54,,
2018-01-17T17:18:58.281Z,,,,11.4,54,,
2018-01-17T17:19:08.286Z,1,,47.2,11.4,54,44,0
2018-01-17T17:19:18.382Z,,,51.1,11.6,54,33,
2018-01-17T17:19:28.294Z,,,50.9,12.5,54,29,
2018-01-17T17:19:38.257Z,,,50,13.9,54,,
2018-01-17T17:19:48.268Z,,,51,14.8,54,,
2018-01-17T17:19:58.326Z,,,50.9,15.9,54,,
2018-01-17T17:20:08.257Z,,,51,16.5,54,,
2018-01-17T17:20:18.453Z,0,0,50.9,16.8,54,30,0
2018-01-17T17:20:28.260Z,0,,51.1,14.3,54,0,0
2018-01-17T17:20:43.389Z,,,51.9,18.4,54,,
2018-01-17T17:20:48.284Z,,,51.7,43.4,54,,
2018-01-17T17:20:58.267Z,,,51.6,43.8,54,,
2018-01-17T17:21:08.281Z,,,51.3,38.2,54,,
2018-01-17T17:21:18.550Z,,,50.4,31.5,54,,
2018-01-17T17:21:28.303Z,1,61,50.9,26.7,54,43,0
2018-01-17T17:21:38.331Z,,,51.1,23.8,54,32,
2018-01-17T17:21:48.292Z,,,50.9,22.8,54,29,
2018-01-17T17:21:58.264Z,,,50.7,21.9,54,,
2018-01-17T17:22:08.315Z,,,50.5,22,54,,
2018-01-17T17:22:18.385Z,,,50.6,22.5,54,,
2018-01-17T17:22:28.290Z,,,50.4,21.3,54,30,
2018-01-17T17:22:38.275Z,,,,20.5,54,29,
2018-01-17T17:22:48.266Z,,,50.3,20.5,54,,
2018-01-17T17:22:58.275Z,,,,19.8,54,,
2018-01-17T17:23:08.262Z,,,50.2,19.4,54,,
2018-01-17T17:23:18.407Z,,,50.3,19.2,54,,
2018-01-17T17:23:28.294Z,,,,18.9,54,,
2018-01-17T17:23:38.318Z,,,,19.2,54,30,
2018-01-17T17:23:48.272Z,,,50.5,19.4,54,29,
2018-01-17T17:23:58.297Z,,,,19.7,54,,
2018-01-17T17:24:08.283Z,,,50.6,20,54,,
2018-01-17T17:24:18.407Z,,,50.9,19.3,54,,
2018-01-17T17:24:28.305Z,,,51,19,54,,
2018-01-17T17:24:38.266Z,0,0,51.1,17.9,54,0,0
2018-01-17T17:24:48.291Z,,,52.2,16.4,54,,
2018-01-17T17:24:58.310Z,,,44.6,40.6,54,,
2018-01-17T17:25:08.379Z,,,45.3,44.7,54,,
2018-01-17T17:25:18.428Z,,,46,41.4,54,,
2018-01-17T17:25:28.263Z,,,44.8,36.1,54,,
2018-01-17T17:25:38.320Z,1,61,44.2,31.3,54,,0
2018-01-17T17:25:48.261Z,,,43.9,27.1,54,,
2018-01-17T17:25:58.319Z,,,43.5,23.7,54,,
2018-01-17T17:26:08.280Z,,,42.9,21.7,54,,
2018-01-17T17:26:18.373Z,,,42.7,19.8,54,,
2018-01-17T17:26:28.318Z,1,,44.6,18.6,54,42,0
2018-01-17T17:26:38.280Z,1,61,49,17.5,54,29,0
2018-01-17T17:26:48.337Z,,,47.8,16.8,54,30,
2018-01-17T17:26:58.260Z,,,48,17,54,29,
2018-01-17T17:27:08.271Z,,,48.7,17.4,54,,
2018-01-17T17:27:18.405Z,,,49,17.9,54,,
2018-01-17T17:27:28.268Z,,,49.2,17.9,54,,
2018-01-17T17:27:38.290Z,,,49.5,18.1,54,,
2018-01-17T17:27:48.305Z,,,49.8,18.1,54,30,
2018-01-17T17:27:58.267Z,,,50,18.1,54,29,
2018-01-17T17:28:08.270Z,,,50.3,18.2,54,,
2018-01-17T17:28:18.396Z,,,50.5,17.9,54,30,
2018-01-17T17:28:28.262Z,,,50.7,18.1,54,29,
2018-01-17T17:28:38.269Z,,,51,18.1,54,,
2018-01-17T17:28:48.309Z,,,51.1,17.9,54,,
2018-01-17T17:28:58.269Z,,,51.2,18.2,54,30,
2018-01-17T17:29:08.272Z,,,51.3,18.1,54,29,
2018-01-17T17:29:18.510Z,,,51.4,17.9,54,,
2018-01-17T17:29:28.337Z,,,51.5,18.1,54,,
2018-01-17T17:29:38.284Z,,,51.6,18.2,54,30,
2018-01-17T17:29:48.276Z,,,51.7,17.9,54,29,
2018-01-17T17:29:58.262Z,,,51.8,18.1,54,30,
2018-01-17T17:30:08.284Z,,,,18.4,54,,
2018-01-17T17:30:18.383Z,,,51.9,18.2,54,29,
2018-01-17T17:30:28.344Z,,,52,18.1,54,,
2018-01-17T17:30:38.274Z,,,,18.2,54,,
2018-01-17T17:30:48.265Z,,,52.1,18.1,54,30,
2018-01-17T17:30:58.272Z,,,,18.2,54,29,
2018-01-17T17:31:08.275Z,,,52.2,18.1,54,,
2018-01-17T17:31:18.521Z,,,,18.1,54,,
2018-01-17T17:31:28.266Z,,,52.3,18.2,54,,
2018-01-17T17:31:38.267Z,,,,18.4,54,,
2018-01-17T17:31:48.266Z,,,52.4,18.2,54,,
2018-01-17T17:31:58.310Z,,,,18.2,54,,
2018-01-17T17:32:08.275Z,,,52.6,18.1,54,,
2018-01-17T17:32:18.375Z,,,,18.1,54,,
2018-01-17T17:32:28.267Z,,,52.7,18.4,54,,
2018-01-17T17:32:38.272Z,,,,18.4,54,,
2018-01-17T17:32:48.340Z,,,52.8,18.4,54,30,
2018-01-17T17:32:58.273Z,,,,18.2,54,29,
2018-01-17T17:33:08.269Z,,,52.9,18.2,54,30,
2018-01-17T17:33:18.403Z,,,53,18.4,54,29,
2018-01-17T17:33:28.272Z,,,,18.2,54,,
2018-01-17T17:33:38.304Z,,,53.1,18.2,54,,
2018-01-17T17:33:48.341Z,,,53.2,18.2,54,,
2018-01-17T17:33:58.286Z,,,,18.1,54,,
2018-01-17T17:34:08.307Z,,,,18.1,54,,
2018-01-17T17:34:18.468Z,,,53.3,18.1,54,,
2018-01-17T17:34:28.277Z,,,,18.4,54,30,
2018-01-17T17:34:38.338Z,,,53.4,18.2,54,29,
2018-01-17T17:34:48.431Z,,,53.5,18.4,54,,
2018-01-17T17:34:58.378Z,,,,17.9,54,,
2018-01-17T17:35:08.276Z,,,53.6,18.2,54,30,
2018-01-17T17:35:18.371Z,,,53.7,18.2,54,29,
2018-01-17T17:35:28.278Z,,,,18.4,54,,
2018-01-17T17:35:38.326Z,,,53.8,18.2,54,,
2018-01-17T17:35:48.450Z,,,,18.4,54,,
2018-01-17T17:35:58.272Z,,,53.9,18.4,54,,
2018-01-17T17:36:08.269Z,,,54,18.4,54,30,
2018-01-17T17:36:18.370Z,,,,18.5,54,29,
2018-01-17T17:36:28.388Z,,,54.1,18.4,54,30,
2018-01-17T17:36:38.270Z,,,,18.5,54,29,
2018-01-17T17:36:48.278Z,,,54.3,18.4,54,,
2018-01-17T17:36:58.285Z,,,,18.5,54,,
2018-01-17T17:37:08.272Z,,,54.4,18.4,54,,
2018-01-17T17:37:18.385Z,,,,18.5,54,,
2018-01-17T17:37:28.268Z,,,54.5,18.6,54,,
2018-01-17T17:37:38.273Z,,,,18.6,54,,
2018-01-17T17:37:48.333Z,,,54.6,18.6,54,,
2018-01-17T17:37:58.373Z,,,,18.5,54,,
2018-01-17T17:38:08.278Z,,,54.7,18.4,54,,
2018-01-17T17:38:18.583Z,,,,18.5,54,,
2018-01-17T17:38:28.353Z,,,,18.8,54,30,
2018-01-17T17:38:38.301Z,,,54.8,18.5,54,29,
2018-01-17T17:38:48.281Z,,,,18.4,54,,
2018-01-17T17:38:58.337Z,,,54.9,18.5,54,,
2018-01-17T17:39:08.361Z,1,,53.8,18.4,54,0,0
2018-01-17T17:39:18.373Z,,,51.9,18.1,54,,
2018-01-17T17:39:28.302Z,,,50.9,17.4,54,,
2018-01-17T17:39:38.280Z,,,49.9,17,54,,
2018-01-17T17:39:48.285Z,,,49.4,16.7,54,,
2018-01-17T17:39:58.296Z,,,48.7,16.5,54,,
2018-01-17T17:40:08.285Z,,,47.9,16.2,54,,
2018-01-17T17:40:18.384Z,,,47.7,16.1,54,,
2018-01-17T17:40:28.278Z,,,46.9,16.1,54,,
2018-01-17T17:40:38.276Z,,,46.7,15.9,54,,
2018-01-17T17:40:48.290Z,,,46.2,15.7,54,,
2018-01-17T17:40:58.304Z,1,,49.4,15.7,54,40,0
2018-01-17T17:41:08.271Z,,,52.3,15.1,54,32,
2018-01-17T17:41:18.371Z,,,51.5,15,54,29,
2018-01-17T17:41:28.298Z,,,51.2,15.9,54,,
2018-01-17T17:41:38.283Z,,,52.3,16.7,54,30,
2018-01-17T17:41:48.296Z,,,,17.1,54,,
2018-01-17T17:41:58.281Z,,,52.8,17.7,54,,
2018-01-17T17:42:08.273Z,,,53,17.7,54,29,
2018-01-17T17:42:18.422Z,,,53.2,17.8,54,,
2018-01-17T17:42:28.277Z,,,53.4,17.8,54,30,
2018-01-17T17:42:38.288Z,,,53.6,17.9,54,29,
2018-01-17T17:42:48.294Z,,,53.8,18.2,54,,
2018-01-17T17:42:58.397Z,,,54,18.1,54,,
2018-01-17T17:43:08.272Z,,,54.1,18.2,54,,
2018-01-17T17:43:18.446Z,,,54.3,18.2,54,,
2018-01-17T17:43:28.271Z,,,54.4,18.2,54,,
2018-01-17T17:43:38.361Z,,,54.5,18.2,54,,
2018-01-17T17:43:48.309Z,,,54.6,18.4,54,,
2018-01-17T17:43:58.340Z,,,,18.4,54,,
2018-01-17T17:44:08.274Z,,,54.7,18.5,54,30,
2018-01-17T17:44:18.370Z,,,,18.5,54,,
2018-01-17T17:44:28.274Z,,,54.8,18.5,54,29,
2018-01-17T17:44:38.273Z,,,,18.5,54,,
2018-01-17T17:44:48.280Z,,,,18.6,54,,
2018-01-17T17:44:58.321Z,,,54.9,18.5,54,,
2018-01-17T17:45:08.288Z,1,,53.7,18.4,54,0,0
2018-01-17T17:45:18.387Z,,,51.8,17.9,54,,
2018-01-17T17:45:28.272Z,,,50.7,17.4,54,,
2018-01-17T17:45:38.305Z,,,49.9,16.8,54,,
2018-01-17T17:45:48.292Z,,,48.9,16.7,54,,
2018-01-17T17:45:58.351Z,,,48.5,16.2,54,,
2018-01-17T17:46:08.277Z,,,47.9,16.2,54,,
2018-01-17T17:46:18.421Z,,,47.4,16.1,54,,
2018-01-17T17:46:28.285Z,1,,47.2,15.7,54,44,0
2018-01-17T17:46:38.366Z,,,52.2,15.6,54,36,
2018-01-17T17:46:48.273Z,,,52.9,15,54,29,
2018-01-17T17:46:58.302Z,,,51.4,15.4,54,,
2018-01-17T17:47:08.282Z,,,52.1,16.4,54,,
2018-01-17T17:47:18.373Z,,,52.6,17.1,54,30,
2018-01-17T17:47:28.275Z,,,52.7,17.4,54,29,
2018-01-17T17:47:38.299Z,,,53,17.8,54,,
2018-01-17T17:47:48.303Z,,,53.1,17.8,54,,
2018-01-17T17:47:58.295Z,,,53.3,17.9,54,30,
2018-01-17T17:48:08.281Z,,,53.5,17.9,54,29,
2018-01-17T17:48:18.405Z,,,53.7,17.9,54,,
2018-01-17T17:48:28.277Z,,,53.8,18.2,54,30,
2018-01-17T17:48:38.275Z,,,54,18.2,54,29,
2018-01-17T17:48:48.275Z,,,54.1,18.2,54,,
2018-01-17T17:48:58.289Z,,,54.3,18.2,54,,
2018-01-17T17:49:08.303Z,,,54.4,18.2,54,,
2018-01-17T17:49:18.446Z,,,,18.2,54,,
2018-01-17T17:49:28.557Z,,,54.5,18.4,54,,
2018-01-17T17:49:38.305Z,,,54.6,18.4,54,,
2018-01-17T17:49:48.342Z,,,,18.5,54,,
2018-01-17T17:49:58.292Z,,,54.7,18.4,54,,
2018-01-17T17:50:08.276Z,,,,18.4,54,,
2018-01-17T17:50:18.557Z,,,54.8,18.4,54,,
2018-01-17T17:50:28.278Z,,,,18.4,54,,
2018-01-17T17:50:38.320Z,,,54.9,18.2,54,,
2018-01-17T17:50:48.299Z,,,,18.2,54,,
2018-01-17T17:50:58.307Z,,,,18.5,54,,
2018-01-17T17:51:08.322Z,,,55,18.5,54,,
2018-01-17T17:51:18.466Z,,,,18.5,54,30,
2018-01-17T17:51:28.287Z,,,,18.6,54,,
2018-01-17T17:51:38.285Z,,,,18.5,54,29,
2018-01-17T17:51:48.284Z,,,55.1,18.5,54,,
2018-01-17T17:51:58.286Z,,,,18.5,54,,
2018-01-17T17:52:08.393Z,,,,18.5,54,30,
2018-01-17T17:52:18.352Z,,,55.2,18.5,54,29,
2018-01-17T17:52:28.293Z,,,,18.6,54,,
2018-01-17T17:52:38.327Z,,,,18.4,54,,
2018-01-17T17:52:48.294Z,,,,18.6,54,,
2018-01-17T17:52:58.306Z,,,55.3,18.5,54,,
2018-01-17T17:53:08.280Z,1,,53.8,18.8,54,0,0
2018-01-17T17:53:18.388Z,,,51.9,18.4,54,,
2018-01-17T17:53:28.299Z,,,51.3,17.4,54,,
2018-01-17T17:53:38.282Z,,,50.6,17,54,,
2018-01-17T17:53:48.281Z,,,49.7,16.7,54,,
2018-01-17T17:53:58.301Z,,,48.9,16.4,54,,
2018-01-17T17:54:08.285Z,,,48.5,16.4,54,,
2018-01-17T17:54:18.382Z,1,,48,16.2,54,,0
2018-01-17T17:54:28.293Z,,,53.1,15.7,54,36,
2018-01-17T17:54:38.339Z,,,52.9,15.3,54,29,
2018-01-17T17:54:48.291Z,,,52.2,15.9,54,,
2018-01-17T17:54:58.336Z,,,53.2,16.8,54,30,
2018-01-17T17:55:08.369Z,,,53.4,17.4,54,29,
2018-01-17T17:55:18.384Z,,,53.6,17.8,54,30,
2018-01-17T17:55:28.315Z,,,53.8,17.8,54,29,
2018-01-17T17:55:38.351Z,,,54,17.9,54,,
2018-01-17T17:55:48.289Z,,,54.1,18.4,54,,
2018-01-17T17:55:58.318Z,,,54.4,18.2,54,,
2018-01-17T17:56:08.367Z,,,54.6,18.2,54,,
2018-01-17T17:56:18.654Z,,,54.7,18.2,54,,
2018-01-17T17:56:28.344Z,,,54.8,18.4,54,,
2018-01-17T17:56:38.278Z,,,55,18.4,54,,
2018-01-17T17:56:48.294Z,,,,18.5,54,,
2018-01-17T17:56:58.281Z,,,55.1,18.5,54,,
2018-01-17T17:57:08.281Z,,,55.2,18.5,54,,
2018-01-17T17:57:18.420Z,,,,18.5,54,,
2018-01-17T17:57:28.283Z,,,55.3,18.4,54,30,
2018-01-17T17:57:38.312Z,,,55.2,18.5,54,29,
2018-01-17T17:57:48.378Z,,,55.3,18.6,54,,
2018-01-17T17:57:58.286Z,,,55.4,18.6,54,,
2018-01-17T17:58:08.292Z,,,,18.6,54,,
2018-01-17T17:58:18.434Z,,,,18.5,54,,
2018-01-17T17:58:28.336Z,,,55.5,18.5,54,,
2018-01-17T17:58:38.286Z,,,,18.6,54,,
2018-01-17T17:58:48.293Z,,,,18.5,54,,
2018-01-17T17:58:58.307Z,,,,18.6,54,,
2018-01-17T17:59:08.297Z,1,,54.7,18.6,54,0,0
2018-01-17T17:59:18.407Z,,,52.7,18.1,54,,
2018-01-17T17:59:28.318Z,,,51.5,17.4,54,,
2018-01-17T17:59:38.289Z,,,50.9,17,54,,
2018-01-17T17:59:48.316Z,,,49.8,16.8,54,,
2018-01-17T17:59:58.355Z,1,,49.3,16.5,54,44,0
2018-01-17T18:00:08.307Z,,,55,16.1,54,32,
2018-01-17T18:00:18.438Z,,,54.9,15.6,54,30,
2018-01-17T18:00:28.348Z,,,53.2,15.9,54,29,
2018-01-17T18:00:38.294Z,,,54.1,16.8,54,,
2018-01-17T18:00:48.285Z,,,,17.5,54,,
2018-01-17T18:00:58.364Z,,,54.3,18.1,54,,
2018-01-17T18:01:08.290Z,,,54.5,18.1,54,,
2018-01-17T18:01:18.437Z,,,,18.2,54,,
2018-01-17T18:01:28.300Z,,,54.7,18.2,54,,
2018-01-17T18:01:38.289Z,,,54.8,18.2,54,,
2018-01-17T18:01:48.315Z,,,54.9,18.8,54,,
2018-01-17T18:01:58.289Z,,,55,19.4,54,,
2018-01-17T18:02:08.316Z,,,55.1,19.6,54,,
2018-01-17T18:02:18.460Z,,,55.2,19.3,54,,
2018-01-17T18:02:28.370Z,,,55.3,19.3,54,,
2018-01-17T18:02:38.294Z,,,,19.4,54,,
2018-01-17T18:02:48.311Z,,,55.4,19.2,54,,
2018-01-17T18:02:58.292Z,,,55.5,19.2,54,,
2018-01-17T18:03:08.321Z,,,,18.9,54,30,
2018-01-17T18:03:18.443Z,,,,18.8,54,29,
2018-01-17T18:03:28.303Z,,,55.6,18.9,54,,
2018-01-17T18:03:38.287Z,,,55.7,18.8,54,,
2018-01-17T18:03:48.323Z,,,,18.8,54,,
2018-01-17T18:03:58.295Z,,,,18.6,54,,
2018-01-17T18:04:08.283Z,,,55.9,18.8,54,,
2018-01-17T18:04:18.395Z,,,,18.8,54,,
2018-01-17T18:04:28.360Z,,,,18.8,54,,
2018-01-17T18:04:38.403Z,,,,18.8,54,,
2018-01-17T18:04:48.284Z,,,,18.8,54,,
2018-01-17T18:04:58.308Z,,,55.9,18.8,54,29,
2018-01-17T18:05:08.308Z,,,,18.6,54,,
2018-01-17T18:05:18.446Z,,,56,18.6,54,29,
2018-01-17T18:05:28.304Z,,,,18.8,54,,
2018-01-17T18:05:38.293Z,,,,18.6,54,30,
2018-01-17T18:05:48.295Z,,,,18.8,54,29,
2018-01-17T18:05:58.315Z,,,,18.9,54,,
2018-01-17T18:06:08.292Z,,,,18.8,54,,
2018-01-17T18:06:18.658Z,,,56.1,18.9,54,,
2018-01-17T18:06:28.312Z,,,,18.6,54,,
2018-01-17T18:06:38.286Z,,,,18.6,54,,
2018-01-17T18:06:48.350Z,,,,18.9,54,30,
2018-01-17T18:06:58.290Z,,,56.2,18.8,54,29,
2018-01-17T18:07:08.331Z,,,,18.6,54,,
2018-01-17T18:07:18.467Z,,,,18.6,54,,
2018-01-17T18:07:28.296Z,,,56.3,18.8,54,,
2018-01-17T18:07:38.287Z,,,,18.8,54,,
2018-01-17T18:07:48.318Z,,,,18.8,54,,
2018-01-17T18:07:58.296Z,,,56.4,18.8,54,,
2018-01-17T18:08:08.327Z,,,,18.8,54,,
2018-01-17T18:08:18.464Z,,,,18.8,54,,
2018-01-17T18:08:28.289Z,,,,18.9,54,,
2018-01-17T18:08:38.328Z,,,56.5,18.9,54,,
2018-01-17T18:08:48.365Z,,,,18.8,54,,
2018-01-17T18:08:58.304Z,,,,18.9,54,,
2018-01-17T18:09:08.365Z,,,,18.9,54,,
2018-01-17T18:09:18.398Z,,,56.6,18.9,54,,
2018-01-17T18:09:28.299Z,,,,18.8,54,,
2018-01-17T18:09:38.338Z,,,,18.9,54,30,
2018-01-17T18:09:48.331Z,,,,19,54,29,
2018-01-17T18:09:58.290Z,,,56.7,18.9,54,,
2018-01-17T18:10:08.349Z,1,,55.6,18.9,54,0,0
2018-01-17T18:10:18.418Z,,,53.8,18.4,54,,
2018-01-17T18:10:28.304Z,,,52.8,17.5,54,,
2018-01-17T18:10:38.290Z,,,51.9,17.4,54,,
2018-01-17T18:10:48.500Z,,,50.9,17.4,54,,
2018-01-17T18:10:58.331Z,,,50.5,17.7,54,,
2018-01-17T18:11:08.288Z,,,49.9,17.9,54,,
2018-01-17T18:11:18.413Z,,,49.5,18.2,54,,
2018-01-17T18:11:28.369Z,,,48.9,18.5,54,,
2018-01-17T18:11:38.287Z,,,48.6,18.8,54,,
2018-01-17T18:11:48.291Z,,,48.2,18.9,54,,
2018-01-17T18:11:58.310Z,1,,48,19.2,54,44,0
2018-01-17T18:12:08.352Z,,,53.3,19.4,54,35,
2018-01-17T18:12:18.416Z,,,53.8,19.6,54,30,
2018-01-17T18:12:28.327Z,,,52.4,19.7,54,29,
2018-01-17T18:12:38.290Z,,,53.6,19.8,54,30,
2018-01-17T18:12:48.291Z,,,53.8,20.1,54,29,
2018-01-17T18:12:58.329Z,,,54.1,20.4,54,,
2018-01-17T18:13:08.293Z,,,54.4,20.8,54,,
2018-01-17T18:13:18.502Z,,,54.6,21.2,54,,
2018-01-17T18:13:28.312Z,,,54.8,21.5,54,,
2018-01-17T18:13:38.300Z,,,55,21.9,54,30,
2018-01-17T18:13:48.297Z,,,55.2,22.2,54,,
2018-01-17T18:13:58.289Z,,,55.4,22.6,54,29,
2018-01-17T18:14:08.366Z,,,55.5,23,54,30,
2018-01-17T18:14:18.409Z,,,55.6,23.3,54,,
2018-01-17T18:14:28.290Z,,,55.7,23.6,54,29,
2018-01-17T18:14:38.350Z,,,,23.9,54,,
2018-01-17T18:14:48.324Z,,,55.9,24.3,54,,
2018-01-17T18:14:58.317Z,,,56,24.7,54,29,
2018-01-17T18:15:08.360Z,,,,25,54,30,
2018-01-17T18:15:18.464Z,,,,25.3,54,29,
2018-01-17T18:15:28.294Z,,,56.1,25.7,54,,
2018-01-17T18:15:38.383Z,,,,26.1,54,,
2018-01-17T18:15:48.312Z,,,56.2,26.3,54,,
2018-01-17T18:15:58.299Z,,,,26.7,54,30,
2018-01-17T18:16:08.298Z,,,,27.1,54,29,
2018-01-17T18:16:18.450Z,,,,27.4,54,,
2018-01-17T18:16:28.359Z,,,56.3,27.8,54,,
2018-01-17T18:16:38.297Z,,,56.2,28.1,54,,
2018-01-17T18:16:48.298Z,,,56.3,28.5,54,,
2018-01-17T18:16:58.290Z,,,,28.7,54,,
2018-01-17T18:17:08.306Z,,,,29,54,,
2018-01-17T18:17:18.451Z,,,,29.3,54,,
2018-01-17T18:17:28.342Z,,,56.4,29.6,54,,
2018-01-17T18:17:38.293Z,,,,29.8,54,,
2018-01-17T18:17:48.306Z,,,,30.2,54,,
2018-01-17T18:17:58.345Z,,,,30.4,54,30,
2018-01-17T18:18:08.470Z,,,56.5,30.7,54,29,
2018-01-17T18:18:18.535Z,,,,30.9,54,,
2018-01-17T18:18:28.314Z,,,,31.3,54,,
2018-01-17T18:18:38.306Z,,,,31.5,54,,
2018-01-17T18:18:48.337Z,,,56.6,31.8,54,,
2018-01-17T18:18:58.293Z,,,,32,54,,
2018-01-17T18:19:08.302Z,,,,32.2,54,,
2018-01-17T18:19:18.451Z,,,,32.4,54,,
2018-01-17T18:19:28.300Z,,,56.7,32.6,54,,
2018-01-17T18:19:38.296Z,,,,32.8,54,,
2018-01-17T18:19:48.381Z,,,,33.1,54,,
2018-01-17T18:19:58.299Z,,,56.8,33.2,54,,
2018-01-17T18:20:08.301Z,,,,33.4,54,,
2018-01-17T18:20:18.441Z,,,56.9,33.6,54,,
2018-01-17T18:20:28.375Z,,,,33.8,54,,
2018-01-17T18:20:38.292Z,,,,34,54,,
2018-01-17T18:20:48.375Z,,,57,34.2,54,,
2018-01-17T18:20:58.301Z,,,,34.3,54,,
2018-01-17T18:21:08.324Z,,,,34.4,54,,
2018-01-17T18:21:18.470Z,,,57.1,34.5,54,,
2018-01-17T18:21:28.338Z,,,,34.7,54,30,
2018-01-17T18:21:38.331Z,,,,34.8,54,29,
2018-01-17T18:21:48.363Z,,,57.2,35.1,54,30,
2018-01-17T18:21:58.299Z,0,0,,36,54,,2
2018-01-17T18:22:08.321Z,,,55.2,23.6,54,53,
2018-01-17T18:22:18.400Z,,,54.5,51.1,54,,
2018-01-17T18:22:28.313Z,,,54,49.9,54,70,
2018-01-17T18:22:38.324Z,,,54.5,51.6,54,61,
2018-01-17T18:22:48.396Z,,,55,52.5,54,55,
2018-01-17T18:22:58.330Z,,,55.2,52.7,54,57,
2018-01-17T18:23:08.306Z,,,55.4,53.2,54,55,
2018-01-17T18:23:18.413Z,,,55.6,53.4,54,56,
2018-01-17T18:23:28.321Z,,,55.9,53.7,54,54,
2018-01-17T18:23:38.304Z,,,,53.6,54,57,
2018-01-17T18:23:48.349Z,,,56,53.7,54,56,
2018-01-17T18:23:58.435Z,,,56.1,53.8,54,57,
2018-01-17T18:24:08.415Z,,,56.2,53.9,54,,
2018-01-17T18:24:18.470Z,,,,54,54,,
2018-01-17T18:24:28.410Z,,,56.3,54.1,54,,
2018-01-17T18:24:38.339Z,,,,54.1,54,56,
2018-01-17T18:24:48.370Z,,,,54.2,54,55,
2018-01-17T18:24:58.307Z,,,56.2,54.2,54,56,
2018-01-17T18:25:08.307Z,,,,54.2,54,55,
2018-01-17T18:25:18.404Z,,,56.1,54.1,54,,
2018-01-17T18:25:28.323Z,0,,56,54,54,37,0
2018-01-17T18:25:38.295Z,0,,55,53.7,54,0,0
2018-01-17T18:25:48.396Z,,,55.2,53.4,54,,
2018-01-17T18:25:58.407Z,,,55.6,53.3,54,,
2018-01-17T18:26:08.317Z,,,,53.3,54,,
2018-01-17T18:26:18.418Z,,,55.5,53.4,54,,
2018-01-17T18:26:28.326Z,1,61,55.4,53.6,54,,0
2018-01-17T18:26:38.296Z,,,,53.7,54,,
2018-01-17T18:26:48.300Z,1,61,55.3,53.7,54,0,0
2018-01-17T18:26:58.330Z,,,55.2,53.8,54,,
2018-01-17T18:27:08.360Z,,,,53.8,54,,
2018-01-17T18:27:18.410Z,,,55.1,53.8,54,,
2018-01-17T18:27:28.323Z,,,55,53.8,54,,
2018-01-17T18:27:38.370Z,,,,53.8,54,,
2018-01-17T18:27:48.299Z,,,54.9,53.6,54,,
2018-01-17T18:27:58.306Z,,,,53.4,54,,
2018-01-17T18:28:08.300Z,,,54.8,53,54,,
2018-01-17T18:28:18.401Z,,,,52.4,54,,
2018-01-17T18:28:28.311Z,,,54.7,51.9,54,,
2018-01-17T18:28:38.358Z,,,,51.3,54,,
2018-01-17T18:28:48.306Z,,,,50.5,54,,
2018-01-17T18:28:58.339Z,,,54.6,49.9,54,,
2018-01-17T18:29:08.380Z,,,,49.1,54,,
2018-01-17T18:29:18.459Z,,,,48.5,54,,
2018-01-17T18:29:28.303Z,,,,47.9,54,,
2018-01-17T18:29:38.337Z,,,,47.2,54,,
2018-01-17T18:29:48.307Z,,,54.7,46.7,54,,
2018-01-17T18:29:58.306Z,,,,46.2,54,,
2018-01-17T18:30:08.373Z,,,,45.6,54,,
2018-01-17T18:30:18.405Z,,,,45.1,54,,
2018-01-17T18:30:28.317Z,,,54.8,44.7,54,,
2018-01-17T18:30:38.316Z,,,,44.1,54,,
2018-01-17T18:30:48.312Z,,,,43.7,54,,
2018-01-17T18:30:58.334Z,,,54.9,43.3,54,,
2018-01-17T18:31:08.302Z,,,,42.9,54,,
2018-01-17T18:31:18.405Z,,,,42.6,54,,
2018-01-17T18:31:28.306Z,,,55,42.2,54,,
2018-01-17T18:31:38.310Z,,,,41.9,54,,
2018-01-17T18:31:48.303Z,,,,41.6,54,,
2018-01-17T18:31:58.305Z,,,55.1,41.3,54,,
2018-01-17T18:32:08.332Z,,,,40.9,54,,
2018-01-17T18:32:18.533Z,,,,40.6,54,,
2018-01-17T18:32:28.359Z,,,,40.4,54,,
2018-01-17T18:32:38.299Z,,,,40.1,54,,
2018-01-17T18:32:48.336Z,,,,39.9,54,,
2018-01-17T18:32:58.347Z,,,,39.7,54,,
2018-01-17T18:33:08.337Z,,,,39.5,54,,
2018-01-17T18:33:18.434Z,,,,39.3,54,,
2018-01-17T18:33:28.307Z,,,55,39.1,54,,
2018-01-17T18:33:38.334Z,,,,38.8,54,,
2018-01-17T18:33:48.337Z,,,,38.6,54,,
2018-01-17T18:33:58.357Z,,,,38.5,54,,
2018-01-17T18:34:08.305Z,,,54.9,38.3,54,,
2018-01-17T18:34:18.427Z,,,,38.2,54,,
2018-01-17T18:34:28.358Z,,,54.8,38,54,,
2018-01-17T18:34:38.308Z,,,,37.9,54,,
2018-01-17T18:34:48.384Z,,,,37.8,54,,
2018-01-17T18:34:58.305Z,,,54.7,37.6,54,,
