Time,HwActive,HwTOutlet,HwTSet,ActPow,PrimT,PrimTSet,ChActive
2017-11-02T03:16:27.252Z,,49.1,54,,61.9,,
2017-11-02T03:16:37.250Z,,49.1,54,,60.9,,
2017-11-02T03:16:47.253Z,,49.2,54,,59.9,,
2017-11-02T03:16:57.249Z,,49.3,54,,58.9,,
2017-11-02T03:17:07.248Z,,49.3,54,,57.9,,
2017-11-02T03:17:17.248Z,,49.4,54,,57.8,,
2017-11-02T03:17:27.254Z,,49.4,54,,56.9,,
2017-11-02T03:17:37.249Z,,49.4,54,,55.9,,
2017-11-02T03:17:47.254Z,,49.4,54,,55.7,,
2017-11-02T03:17:57.279Z,,49.4,54,,54.9,,
2017-11-02T03:18:07.252Z,,49.4,54,,54.7,,
2017-11-02T03:18:17.250Z,,49.3,54,,53.9,,
2017-11-02T03:18:27.254Z,,49.3,54,,53.7,,
2017-11-02T03:18:37.249Z,,49.2,54,,53.3,,
2017-11-02T03:18:47.255Z,,49.2,54,,52.9,,
2017-11-02T03:18:57.254Z,0,49.1,54,45,53,,2
2017-11-02T03:19:07.256Z,,49.1,54,38,56.2,,
2017-11-02T03:19:17.285Z,,49,54,30,56.9,,
2017-11-02T03:19:27.255Z,,48.9,54,29,58,,
2017-11-02T03:19:37.249Z,,48.9,54,30,59,,
2017-11-02T03:19:47.257Z,,48.8,54,29,60,,
2017-11-02T03:19:57.250Z,,48.8,54,,60.1,,
2017-11-02T03:20:07.250Z,,48.7,54,30,61.1,,
2017-11-02T03:20:17.250Z,,48.7,54,29,62,,
2017-11-02T03:20:27.256Z,,48.7,54,30,62.2,,
2017-11-02T03:20:37.253Z,,48.7,54,29,63.1,,
2017-11-02T03:20:47.253Z,,48.7,54,,63.4,,
2017-11-02T03:20:57.254Z,,48.8,54,,63.9,,
2017-11-02T03:21:07.255Z,,48.8,54,,64.2,,
2017-11-02T03:21:17.252Z,,48.9,54,30,65.1,,
2017-11-02T03:21:27.257Z,0,48.9,54,0,62.8,,2
2017-11-02T03:21:37.282Z,,49,54,,61.9,,
2017-11-02T03:21:47.256Z,,49,54,,60.9,,
2017-11-02T03:21:57.258Z,,49.1,54,,59.9,,
2017-11-02T03:22:07.259Z,,49.2,54,,58.9,,
2017-11-02T03:22:17.259Z,,49.2,54,,57.9,,
2017-11-02T03:22:27.261Z,,49.3,54,,56.9,,
2017-11-02T03:22:37.252Z,,49.3,54,,56.7,,
2017-11-02T03:22:47.250Z,,49.3,54,,55.9,,
2017-11-02T03:22:57.253Z,,49.3,54,,54.9,,
2017-11-02T03:23:07.259Z,,49.3,54,,54.8,,
2017-11-02T03:23:17.254Z,,49.2,54,,53.9,,
2017-11-02T03:23:27.259Z,,49.2,54,,53.7,,
2017-11-02T03:23:37.260Z,,49.1,54,,52.9,,
2017-11-02T03:23:47.251Z,,49.1,54,,,,
2017-11-02T03:23:57.256Z,0,49,54,44,53.6,,2
2017-11-02T03:24:07.253Z,,48.9,54,38,56,,
2017-11-02T03:24:17.256Z,,48.8,54,30,56.8,,
2017-11-02T03:24:27.254Z,,48.8,54,29,58,,
2017-11-02T03:24:37.254Z,,48.7,54,30,59,,
2017-11-02T03:24:47.252Z,,48.6,54,29,,,
2017-11-02T03:24:57.262Z,,48.6,54,,60,,
2017-11-02T03:25:07.254Z,,48.5,54,30,61.1,,
2017-11-02T03:25:17.256Z,,48.5,54,29,62,,
2017-11-02T03:25:27.262Z,,48.5,54,,62.1,,
2017-11-02T03:25:37.256Z,,48.5,54,30,63.1,,
2017-11-02T03:25:47.253Z,,48.6,54,29,63.3,,
2017-11-02T03:25:57.253Z,,48.6,54,,64,,
2017-11-02T03:26:07.256Z,,48.6,54,,64.2,,
2017-11-02T03:26:17.255Z,,48.7,54,,64.6,,
2017-11-02T03:26:27.272Z,0,48.8,54,0,62.8,,2
2017-11-02T03:26:37.256Z,,48.8,54,,61.9,,
2017-11-02T03:26:47.255Z,,48.9,54,,60.9,,
2017-11-02T03:26:57.257Z,,49,54,,59.9,,
2017-11-02T03:27:07.255Z,,49.1,54,,58.9,,
2017-11-02T03:27:17.260Z,,49.2,54,,57.9,,
2017-11-02T03:27:27.261Z,,49.2,54,,57.7,,
2017-11-02T03:27:37.255Z,,49.2,54,,56.8,,
2017-11-02T03:27:47.278Z,,49.3,54,,55.9,,
2017-11-02T03:27:57.263Z,,49.3,54,,55.5,,
2017-11-02T03:28:07.254Z,,49.3,54,,54.9,,
2017-11-02T03:28:17.255Z,,49.2,54,,53.9,,
2017-11-02T03:28:27.270Z,,49.2,54,,,,
2017-11-02T03:28:37.256Z,,49.1,54,,53.4,,
2017-11-02T03:28:47.256Z,,49.1,54,,52.9,,
2017-11-02T03:28:57.278Z,0,49,54,44,53.3,,2
2017-11-02T03:29:07.259Z,,48.9,54,38,56.2,,
2017-11-02T03:29:17.273Z,,48.9,54,30,56.9,,
2017-11-02T03:29:27.378Z,,48.8,54,30,58,,
2017-11-02T03:29:37.283Z,,48.7,54,29,59,,
2017-11-02T03:29:47.258Z,,48.7,54,30,59.3,,
2017-11-02T03:29:57.288Z,,48.6,54,29,60.1,,
2017-11-02T03:30:07.258Z,,48.6,54,,61.1,,
2017-11-02T03:30:17.260Z,,48.6,54,,62,,
2017-11-02T03:30:27.260Z,,48.6,54,,62.4,,
2017-11-02T03:30:37.254Z,,48.6,54,30,63.1,,
2017-11-02T03:30:47.259Z,,48.6,54,29,63.5,,
2017-11-02T03:30:57.256Z,,48.7,54,,64,,
2017-11-02T03:31:07.256Z,,48.7,54,,64.5,,
2017-11-02T03:31:17.262Z,0,48.8,54,0,64.9,,2
2017-11-02T03:31:27.268Z,,48.8,54,,61.9,,
2017-11-02T03:31:37.263Z,,48.8,54,,61.8,,
2017-11-02T03:31:47.261Z,,48.9,54,,59.9,,
2017-11-02T03:31:57.259Z,,48.9,54,,59.7,,
2017-11-02T03:32:07.260Z,,49,54,,58.9,,
2017-11-02T03:32:17.264Z,,49,54,,57.9,,
2017-11-02T03:32:27.261Z,,49.1,54,,56.9,,
2017-11-02T03:32:37.266Z,,49.1,54,,56.6,,
2017-11-02T03:32:47.261Z,,49.1,54,,55.9,,
2017-11-02T03:32:57.257Z,,49.1,54,,54.9,,
2017-11-02T03:33:07.268Z,,49.1,54,,54.7,,
2017-11-02T03:33:17.314Z,,49,54,,53.9,,
2017-11-02T03:33:27.262Z,,49,54,,53.7,,
2017-11-02T03:33:37.256Z,,48.9,54,,53.3,,
2017-11-02T03:33:47.262Z,,48.9,54,,52.9,,
2017-11-02T03:33:57.264Z,0,48.8,54,44,53,,2
2017-11-02T03:34:07.257Z,,48.7,54,38,56.1,,
2017-11-02T03:34:17.263Z,,48.7,54,30,56.8,,
2017-11-02T03:34:27.267Z,,48.6,54,29,58,,
2017-11-02T03:34:37.265Z,,48.6,54,,59,,
2017-11-02T03:34:47.267Z,,48.5,54,,59.1,,
2017-11-02T03:34:57.261Z,,48.5,54,,60.1,,
2017-11-02T03:35:07.263Z,,48.5,54,,61.1,,
2017-11-02T03:35:17.262Z,,48.4,54,30,62,,
2017-11-02T03:35:27.268Z,,48.5,54,29,62.2,,
2017-11-02T03:35:37.265Z,,48.5,54,,63.1,,
2017-11-02T03:35:47.260Z,,48.5,54,,63.4,,
2017-11-02T03:35:57.264Z,,48.5,54,,64,,
2017-11-02T03:36:07.263Z,,48.6,54,,64.5,,
2017-11-02T03:36:17.263Z,0,48.7,54,0,64.8,,2
2017-11-02T03:36:27.265Z,,48.7,54,,62.9,,
2017-11-02T03:36:37.259Z,,48.8,54,,61.8,,
2017-11-02T03:36:47.272Z,,48.8,54,,59.9,,
2017-11-02T03:36:57.266Z,,48.9,54,,59.7,,
2017-11-02T03:37:07.267Z,,48.9,54,,58.8,,
2017-11-02T03:37:17.262Z,,49,54,,57.9,,
2017-11-02T03:37:27.267Z,,49,54,,56.9,,
2017-11-02T03:37:37.259Z,,49,54,,56.6,,
2017-11-02T03:37:47.261Z,,49,54,,55.9,,
2017-11-02T03:37:57.261Z,,49,54,,54.9,,
2017-11-02T03:38:07.272Z,,48.9,54,,54.7,,
2017-11-02T03:38:17.263Z,,48.9,54,,53.9,,
2017-11-02T03:38:27.264Z,,48.8,54,,53.7,,
2017-11-02T03:38:37.263Z,,48.8,54,,53.3,,
2017-11-02T03:38:47.265Z,,48.7,54,,52.9,,
2017-11-02T03:38:57.280Z,0,48.6,54,44,52.4,,2
2017-11-02T03:39:07.266Z,,48.6,54,38,56,,
2017-11-02T03:39:17.266Z,,48.5,54,30,56.8,,
2017-11-02T03:39:27.264Z,,48.4,54,29,58,,
2017-11-02T03:39:37.260Z,,48.3,54,30,59,,
2017-11-02T03:39:47.281Z,,48.3,54,,59.1,,
2017-11-02T03:39:57.266Z,,48.2,54,29,60,,
2017-11-02T03:40:07.260Z,,48.2,54,29,61.1,,
2017-11-02T03:40:17.262Z,,48.2,54,,62,,
2017-11-02T03:40:27.267Z,,48.2,54,,62.2,,
2017-11-02T03:40:37.261Z,,48.3,54,,63.1,,
2017-11-02T03:40:47.261Z,,48.3,54,,63.4,,
2017-11-02T03:40:57.268Z,,48.3,54,30,64,,
2017-11-02T03:41:07.262Z,,48.4,54,29,64.4,,
2017-11-02T03:41:17.265Z,0,48.5,54,0,64.9,,2
2017-11-02T03:41:27.269Z,,48.5,54,,62.8,,
2017-11-02T03:41:37.262Z,,48.6,54,,61.8,,
2017-11-02T03:41:47.261Z,,48.6,54,,60.5,,
2017-11-02T03:41:57.262Z,,48.7,54,,59.8,,
2017-11-02T03:42:07.266Z,,48.7,54,,58.9,,
2017-11-02T03:42:17.267Z,,48.8,54,,57.9,,
2017-11-02T03:42:27.273Z,,48.8,54,,56.9,,
2017-11-02T03:42:37.261Z,,48.8,54,,56.6,,
2017-11-02T03:42:47.263Z,,48.8,54,,55.9,,
2017-11-02T03:42:57.265Z,,48.8,54,,54.9,,
2017-11-02T03:43:07.287Z,,48.8,54,,54.8,,
2017-11-02T03:43:17.271Z,,48.8,54,,53.9,,
2017-11-02T03:43:27.267Z,,48.7,54,,53.7,,
2017-11-02T03:43:37.264Z,,48.7,54,,53.3,,
2017-11-02T03:43:47.263Z,,48.6,54,,52.9,,
2017-11-02T03:43:57.265Z,0,48.6,54,44,53,,2
2017-11-02T03:44:07.277Z,,48.5,54,38,56.1,,
2017-11-02T03:44:17.263Z,,48.5,54,30,56.8,,
2017-11-02T03:44:27.271Z,,48.4,54,29,58,,
2017-11-02T03:44:37.267Z,,48.3,54,,59,,
2017-11-02T03:44:47.269Z,,48.3,54,,59.1,,
2017-11-02T03:44:57.265Z,,48.2,54,29,60.1,,
2017-11-02T03:45:07.305Z,,48.2,54,,61.1,,
2017-11-02T03:45:17.539Z,,48.2,54,,62,,
2017-11-02T03:45:27.828Z,,48.2,54,,62.2,,
2017-11-02T03:45:37.512Z,,48.2,54,,63.1,,
2017-11-02T03:45:47.863Z,,48.2,54,,63.4,,
2017-11-02T03:45:57.269Z,,48.3,54,,64,,
2017-11-02T03:46:07.269Z,,48.3,54,,64.4,,
2017-11-02T03:46:17.271Z,0,48.4,54,0,64.9,,2
2017-11-02T03:46:27.272Z,,48.4,54,,62.9,,
2017-11-02T03:46:37.270Z,,48.5,54,,61.9,,
2017-11-02T03:46:47.271Z,,48.5,54,,60.5,,
2017-11-02T03:46:57.268Z,,48.5,54,,59.8,,
2017-11-02T03:47:07.273Z,,48.6,54,,58.9,,
2017-11-02T03:47:17.267Z,,48.6,54,,57.9,,
2017-11-02T03:47:27.271Z,,48.6,54,,56.9,,
2017-11-02T03:47:37.269Z,,48.7,54,,56.6,,
2017-11-02T03:47:47.269Z,,48.7,54,,55.9,,
2017-11-02T03:47:57.268Z,,48.7,54,,54.9,,
2017-11-02T03:48:07.269Z,,48.7,54,,54.8,,
2017-11-02T03:48:17.272Z,0,48.7,54,0,53.9,61,2
2017-11-02T03:48:27.269Z,,48.7,54,,53.7,,
2017-11-02T03:48:37.265Z,,48.6,54,,53.3,,
2017-11-02T03:48:47.273Z,,48.6,54,,52.9,,
2017-11-02T03:48:57.271Z,0,48.5,54,45,53.2,,2
2017-11-02T03:49:07.269Z,,48.4,54,38,56.1,,
2017-11-02T03:49:17.267Z,,48.4,54,30,56.8,,
2017-11-02T03:49:27.275Z,,48.3,54,29,58,,
2017-11-02T03:49:37.273Z,,48.2,54,29,59,,
2017-11-02T03:49:47.272Z,,48.2,54,,59.1,,
2017-11-02T03:49:57.272Z,,48.1,54,,60.1,,
2017-11-02T03:50:07.275Z,,48.1,54,,61.1,,
2017-11-02T03:50:17.266Z,,48.1,54,,62,,
2017-11-02T03:50:27.276Z,,48.1,54,,62.2,,
2017-11-02T03:50:37.280Z,,48.1,54,,63.1,,
2017-11-02T03:50:47.273Z,,48.1,54,,63.4,,
2017-11-02T03:50:57.275Z,,48.2,54,30,64,,
2017-11-02T03:51:07.274Z,,48.3,54,29,64.4,,
2017-11-02T03:51:17.285Z,0,48.3,54,0,64.7,,2
2017-11-02T03:51:27.271Z,,48.4,54,,62.8,,
2017-11-02T03:51:37.281Z,,48.5,54,,61.9,,
2017-11-02T03:51:47.277Z,,48.5,54,,60.4,,
2017-11-02T03:51:57.269Z,,48.6,54,,59.8,,
2017-11-02T03:52:07.278Z,,48.7,54,,58.9,,
2017-11-02T03:52:17.274Z,,48.7,54,,57.9,,
2017-11-02T03:52:27.278Z,,48.8,54,,56.9,,
2017-11-02T03:52:37.268Z,,48.8,54,,56.6,,
2017-11-02T03:52:47.271Z,,48.8,54,,55.9,,
2017-11-02T03:52:57.273Z,,48.9,54,,54.9,,
2017-11-02T03:53:07.274Z,,48.8,54,,54.8,,
2017-11-02T03:53:17.269Z,,48.8,54,,53.9,,
2017-11-02T03:53:27.281Z,,48.8,54,,53.7,,
2017-11-02T03:53:37.270Z,,48.8,54,,53.3,,
2017-11-02T03:53:47.276Z,,48.7,54,,52.9,,
2017-11-02T03:53:57.270Z,0,48.6,54,44,53.1,,2
2017-11-02T03:54:07.273Z,,48.6,54,39,56.1,,
2017-11-02T03:54:17.276Z,,48.5,54,31,56.8,,
2017-11-02T03:54:27.281Z,,48.4,54,30,58.1,,
2017-11-02T03:54:37.271Z,,48.4,54,29,59,,
2017-11-02T03:54:47.275Z,,48.3,54,,59.1,,
2017-11-02T03:54:57.275Z,,48.2,54,30,60.1,,
2017-11-02T03:55:07.274Z,,48.2,54,30,61.1,,
2017-11-02T03:55:17.277Z,,48.2,54,29,62,,
2017-11-02T03:55:27.278Z,,48.2,54,,62.2,,
2017-11-02T03:55:37.272Z,,48.2,54,,63.1,,
2017-11-02T03:55:47.278Z,,48.2,54,,63.4,,
2017-11-02T03:55:57.275Z,,48.3,54,29,64,,
2017-11-02T03:56:07.276Z,,48.3,54,,64.5,,
2017-11-02T03:56:17.270Z,0,48.4,54,0,64.8,,2
2017-11-02T03:56:27.278Z,,48.5,54,,62.9,,
2017-11-02T03:56:37.273Z,,48.5,54,,61.8,,
2017-11-02T03:56:47.282Z,,48.6,54,,60.4,,
2017-11-02T03:56:57.277Z,,48.7,54,,59.8,,
2017-11-02T03:57:07.278Z,,48.7,54,,58.9,,
2017-11-02T03:57:17.275Z,,48.8,54,,57.9,,
2017-11-02T03:57:27.271Z,,48.9,54,,56.9,,
2017-11-02T03:57:37.270Z,,48.9,54,,56.7,,
2017-11-02T03:57:47.277Z,,48.9,54,,55.9,,
2017-11-02T03:57:57.274Z,,48.9,54,,54.9,,
2017-11-02T03:58:07.277Z,,48.9,54,,54.8,,
2017-11-02T03:58:17.279Z,,48.8,54,,53.9,,
2017-11-02T03:58:27.279Z,,48.8,54,,53.7,,
2017-11-02T03:58:37.272Z,,48.7,54,,53.3,,
2017-11-02T03:58:47.277Z,,48.7,54,,52.9,,
2017-11-02T03:58:57.272Z,0,48.6,54,45,53.1,,2
2017-11-02T03:59:07.282Z,,48.5,54,37,56.1,,
2017-11-02T03:59:17.272Z,,48.4,54,30,56.8,,
2017-11-02T03:59:27.280Z,,48.4,54,29,58.1,,
2017-11-02T03:59:37.274Z,,48.3,54,29,59,,
2017-11-02T03:59:47.273Z,,48.2,54,,59.1,,
2017-11-02T03:59:57.278Z,,48.2,54,,60.1,,
2017-11-02T04:00:07.277Z,,48.1,54,29,61.1,,
2017-11-02T04:00:17.281Z,,48.1,54,,62,,
2017-11-02T04:00:27.273Z,,48.1,54,,62.2,,
2017-11-02T04:00:37.273Z,,48.1,54,,63.1,,
2017-11-02T04:00:47.281Z,,48.2,54,,63.4,,
2017-11-02T04:00:57.281Z,,48.2,54,29,64,,
2017-11-02T04:01:07.274Z,,48.2,54,,64.4,,
2017-11-02T04:01:17.277Z,0,48.3,54,0,64.9,,2
2017-11-02T04:01:27.279Z,,48.3,54,,62.8,,
2017-11-02T04:01:37.273Z,,48.4,54,,61.8,,
2017-11-02T04:01:47.285Z,,48.4,54,,60.4,,
2017-11-02T04:01:57.275Z,,48.5,54,,59.8,,
2017-11-02T04:02:07.299Z,,48.6,54,,58.9,,
2017-11-02T04:02:17.283Z,,48.6,54,,57.9,,
2017-11-02T04:02:27.283Z,,48.7,54,,56.9,,
2017-11-02T04:02:37.277Z,,48.7,54,,56.6,,
2017-11-02T04:02:47.272Z,,48.7,54,,55.9,,
2017-11-02T04:02:57.279Z,,48.7,54,,54.9,,
2017-11-02T04:03:07.277Z,,48.7,54,,54.7,,
2017-11-02T04:03:17.284Z,,48.7,54,,53.9,,
2017-11-02T04:03:27.279Z,,48.7,54,,53.6,,
2017-11-02T04:03:37.280Z,,48.6,54,,52.9,,
2017-11-02T04:03:47.292Z,,48.6,54,,52.7,,
2017-11-02T04:03:57.276Z,0,48.5,54,44,52.3,,2
2017-11-02T04:04:07.275Z,,48.4,54,36,56.1,,
2017-11-02T04:04:17.280Z,,48.4,54,30,56.6,,
2017-11-02T04:04:27.289Z,,48.3,54,29,57,,
2017-11-02T04:04:37.291Z,,48.2,54,,58.2,,
2017-11-02T04:04:47.290Z,,48.2,54,,59,,
2017-11-02T04:04:57.323Z,,48.1,54,,60,,
2017-11-02T04:05:07.278Z,,48.1,54,,60.5,,
2017-11-02T04:05:17.283Z,,48.1,54,29,61.1,,
2017-11-02T04:05:27.281Z,,48.1,54,30,62,,
2017-11-02T04:05:37.282Z,,48.2,54,29,62.4,,
2017-11-02T04:05:47.279Z,,48.2,54,,63.1,,
2017-11-02T04:05:57.288Z,,48.3,54,,63.3,,
2017-11-02T04:06:07.280Z,,48.3,54,,64,,
2017-11-02T04:06:17.280Z,,48.3,54,,,,
2017-11-02T04:06:27.281Z,,48.4,54,,64.4,,
2017-11-02T04:06:37.280Z,,48.4,54,,64.7,,
2017-11-02T04:06:47.275Z,0,48.5,54,0,64.9,,2
2017-11-02T04:06:57.281Z,,48.5,54,,61.9,,
2017-11-02T04:07:07.279Z,,48.6,54,,60.9,,
2017-11-02T04:07:17.278Z,,48.6,54,,59.8,,
2017-11-02T04:07:27.279Z,,48.7,54,,58.9,,
2017-11-02T04:07:37.279Z,,48.7,54,,57.9,,
2017-11-02T04:07:47.280Z,,48.8,54,,56.9,,
2017-11-02T04:07:57.277Z,,48.8,54,,55.9,,
2017-11-02T04:08:07.286Z,,48.8,54,,55.6,,
2017-11-02T04:08:17.283Z,,48.8,54,,54.9,,
2017-11-02T04:08:27.289Z,,48.8,54,,53.9,,
2017-11-02T04:08:37.287Z,,48.8,54,,53.5,,
2017-11-02T04:08:47.281Z,,48.8,54,,52.9,,
2017-11-02T04:08:57.283Z,0,48.8,54,,52.1,,2
2017-11-02T04:09:07.280Z,,48.7,54,36,56.1,,
2017-11-02T04:09:17.277Z,,48.6,54,30,56.5,,
2017-11-02T04:09:27.277Z,,48.5,54,29,57,,
2017-11-02T04:09:37.282Z,,48.5,54,,58,,
2017-11-02T04:09:47.283Z,,48.4,54,,58.4,,
2017-11-02T04:09:57.280Z,,48.3,54,29,59.1,,
2017-11-02T04:10:07.279Z,,48.3,54,,60,,
2017-11-02T04:10:17.280Z,,48.3,54,,60.5,,
2017-11-02T04:10:27.285Z,,48.3,54,29,61.1,,
2017-11-02T04:10:37.286Z,,48.3,54,,62,,
2017-11-02T04:10:47.282Z,,48.3,54,30,62.2,,
2017-11-02T04:10:57.283Z,,48.3,54,29,62.7,,
2017-11-02T04:11:07.283Z,,48.4,54,,63.1,,
2017-11-02T04:11:17.284Z,,48.4,54,30,63.4,,
2017-11-02T04:11:27.285Z,,48.5,54,29,64,,
2017-11-02T04:11:37.289Z,,48.6,54,,64.1,,
2017-11-02T04:11:47.290Z,,48.6,54,30,64.5,,
2017-11-02T04:11:57.285Z,,48.7,54,29,64.7,,
2017-11-02T04:12:07.288Z,0,48.7,54,0,63.6,,2
2017-11-02T04:12:17.289Z,,48.8,54,,61.9,,
2017-11-02T04:12:27.284Z,,48.8,54,,60.9,,
2017-11-02T04:12:37.307Z,,48.9,54,,59.9,,
2017-11-02T04:12:47.289Z,,49,54,,58.9,,
2017-11-02T04:12:57.282Z,,49,54,,57.9,,
2017-11-02T04:13:07.282Z,,49.1,54,,56.9,,
2017-11-02T04:13:17.280Z,,49.1,54,,56.5,,
2017-11-02T04:13:27.323Z,,49.1,54,,55.7,,
2017-11-02T04:13:37.283Z,,49.1,54,,54.9,,
2017-11-02T04:13:47.283Z,,49.1,54,,54.5,,
2017-11-02T04:13:57.281Z,0,49,54,44,53.9,,2
2017-11-02T04:14:07.293Z,,49,54,39,57,,
2017-11-02T04:14:17.281Z,,48.9,54,30,57.9,,
2017-11-02T04:14:27.283Z,,48.9,54,29,58.1,,
2017-11-02T04:14:37.284Z,,48.8,54,,59.3,,
2017-11-02T04:14:47.280Z,,48.8,54,,60,,
2017-11-02T04:14:57.280Z,,48.7,54,,61.1,,
2017-11-02T04:15:07.290Z,,48.7,54,,61.3,,
2017-11-02T04:15:17.303Z,,48.7,54,30,62.1,,
2017-11-02T04:15:27.281Z,,48.7,54,29,63.1,,
2017-11-02T04:15:37.281Z,,48.7,54,,63.2,,
2017-11-02T04:15:47.284Z,,48.7,54,,64,,
2017-11-02T04:15:57.326Z,,48.8,54,,64.1,,
2017-11-02T04:16:07.283Z,,48.8,54,30,64.6,,
2017-11-02T04:16:17.281Z,0,48.9,54,0,64.9,,2
2017-11-02T04:16:27.290Z,,49,54,,62.8,,
2017-11-02T04:16:37.283Z,,49,54,,61.6,,
2017-11-02T04:16:47.286Z,,49.1,54,,59.9,,
2017-11-02T04:16:57.283Z,,49.2,54,,59.6,,
2017-11-02T04:17:07.289Z,,49.2,54,,58.8,,
2017-11-02T04:17:17.295Z,,49.3,54,,57.9,,
2017-11-02T04:17:27.287Z,,49.3,54,,56.9,,
2017-11-02T04:17:37.283Z,,49.4,54,,56.5,,
2017-11-02T04:17:47.290Z,,49.4,54,,55.7,,
2017-11-02T04:17:57.283Z,,49.4,54,,54.9,,
2017-11-02T04:18:07.283Z,,49.3,54,,54.7,,
2017-11-02T04:18:17.294Z,,49.3,54,,53.9,,
2017-11-02T04:18:27.296Z,,49.2,54,,53.7,,
2017-11-02T04:18:37.287Z,,49.2,54,,53.3,,
2017-11-02T04:18:47.286Z,,49.1,54,,52.9,,
2017-11-02T04:18:57.285Z,0,49.1,54,,52.3,,2
2017-11-02T04:19:07.285Z,,49,54,38,56.2,,
2017-11-02T04:19:18.278Z,,48.9,54,30,56.9,,
2017-11-02T04:19:27.292Z,,48.8,54,29,58,,
2017-11-02T04:19:37.286Z,,48.8,54,,59,,
2017-11-02T04:19:47.284Z,,48.7,54,,59.3,,
2017-11-02T04:19:57.285Z,,48.6,54,,60.1,,
2017-11-02T04:20:07.286Z,,48.6,54,30,61.1,,
2017-11-02T04:20:17.284Z,,48.6,54,29,62,,
2017-11-02T04:20:27.283Z,,48.6,54,,62.2,,
2017-11-02T04:20:37.288Z,,48.6,54,,63.1,,
2017-11-02T04:20:47.285Z,,48.6,54,,63.3,,
2017-11-02T04:20:57.296Z,,48.7,54,,64,,
2017-11-02T04:21:07.287Z,,48.7,54,,64.2,,
2017-11-02T04:21:17.284Z,,48.8,54,,64.6,,
2017-11-02T04:21:27.304Z,0,48.8,54,0,63.9,,2
2017-11-02T04:21:37.297Z,,48.9,54,,61.9,,
2017-11-02T04:21:47.287Z,,49,54,,60.9,,
2017-11-02T04:21:57.287Z,,49.1,54,,59.9,,
2017-11-02T04:22:07.287Z,,49.1,54,,58.9,,
2017-11-02T04:22:17.289Z,,49.2,54,,57.9,,
2017-11-02T04:22:27.289Z,,49.2,54,,57.7,,
2017-11-02T04:22:37.289Z,,49.3,54,,56.8,,
2017-11-02T04:22:47.289Z,,49.2,54,,55.9,,
2017-11-02T04:22:57.289Z,,49.2,54,,55.5,,
2017-11-02T04:23:07.294Z,,49.2,54,,54.9,,
2017-11-02T04:23:17.290Z,,49.2,54,,53.9,,
2017-11-02T04:23:27.287Z,,49.1,54,,53.8,,
2017-11-02T04:23:37.284Z,,49,54,,53.4,,
2017-11-02T04:23:47.288Z,,49,54,,52.9,,
2017-11-02T04:23:57.291Z,0,48.9,54,44,52.6,,2
2017-11-02T04:24:07.289Z,,48.8,54,38,56.1,,
2017-11-02T04:24:17.289Z,,48.7,54,30,56.8,,
2017-11-02T04:24:27.291Z,,48.7,54,29,58,,
2017-11-02T04:24:37.288Z,,48.6,54,,58.4,,
2017-11-02T04:24:47.289Z,,48.5,54,,59,,
2017-11-02T04:24:57.298Z,,48.5,54,,60,,
2017-11-02T04:25:07.289Z,,48.4,54,,60.9,,
2017-11-02T04:25:17.286Z,,48.4,54,30,61.4,,
2017-11-02T04:25:27.293Z,,48.4,54,29,62.1,,
2017-11-02T04:25:37.288Z,,48.4,54,,63.1,,
2017-11-02T04:25:47.287Z,,48.5,54,30,63.3,,
2017-11-02T04:25:57.290Z,,48.5,54,29,64,,
2017-11-02T04:26:07.296Z,,48.5,54,,64.2,,
2017-11-02T04:26:17.292Z,,48.6,54,,64.7,,
2017-11-02T04:26:27.300Z,0,48.6,54,0,63.9,,2
2017-11-02T04:26:37.289Z,,48.7,54,,61.9,,
2017-11-02T04:26:47.293Z,,48.8,54,,60.9,,
2017-11-02T04:26:57.292Z,,48.8,54,,59.9,,
2017-11-02T04:27:07.292Z,,48.9,54,,58.9,,
2017-11-02T04:27:17.292Z,,48.9,54,,57.9,,
2017-11-02T04:27:27.293Z,,48.9,54,,57.7,,
2017-11-02T04:27:37.297Z,,49,54,,56.8,,
2017-11-02T04:27:47.292Z,,49,54,,55.9,,
2017-11-02T04:27:57.294Z,,49,54,,55.5,,
2017-11-02T04:28:07.293Z,,48.9,54,,54.9,,
2017-11-02T04:28:17.290Z,,48.9,54,,54.5,,
2017-11-02T04:28:27.313Z,,48.9,54,,53.9,,
2017-11-02T04:28:37.289Z,,48.8,54,,53.4,,
2017-11-02T04:28:47.290Z,,48.8,54,,52.9,,
2017-11-02T04:28:57.293Z,0,48.7,54,,52.4,,2
2017-11-02T04:29:07.289Z,,48.7,54,37,56.3,,
2017-11-02T04:29:17.296Z,,48.6,54,30,56.9,,
2017-11-02T04:29:27.301Z,,48.5,54,29,58,,
2017-11-02T04:29:37.303Z,,48.5,54,,59,,
2017-11-02T04:29:47.292Z,,48.4,54,,59.3,,
2017-11-02T04:29:57.292Z,,48.4,54,29,60,,
2017-11-02T04:30:07.293Z,,48.3,54,,61.1,,
2017-11-02T04:30:17.290Z,,48.3,54,,62,,
2017-11-02T04:30:27.291Z,,48.3,54,,62.4,,
2017-11-02T04:30:37.295Z,,48.4,54,,63.1,,
2017-11-02T04:30:47.297Z,,48.4,54,,63.5,,
2017-11-02T04:30:57.294Z,,48.5,54,,64,,
2017-11-02T04:31:07.297Z,,48.5,54,,64.5,,
2017-11-02T04:31:17.295Z,0,48.6,54,0,64.9,,2
