Time,PrimTSet,PrimT,ChActive,HwTOutlet,HwActive,ActPow,HwTSet
2018-01-12T11:09:02.024Z,,52,,29.1,,30,54
2018-01-12T11:09:11.943Z,,52.1,,29.1,,29,54
2018-01-12T11:09:21.978Z,,52.2,,29.1,,,54
2018-01-12T11:09:32.000Z,,52.3,,29.2,,,54
2018-01-12T11:09:42.056Z,,,,29.3,,,54
2018-01-12T11:09:51.986Z,,52.4,,29.3,,30,54
2018-01-12T11:10:02.017Z,,52.6,,29.5,,29,54
2018-01-12T11:10:11.950Z,,52.7,,29.5,,,54
2018-01-12T11:10:21.972Z,,52.8,,29.6,,,54
2018-01-12T11:10:31.926Z,,52.9,,29.6,,,54
2018-01-12T11:10:41.924Z,,,,29.7,,,54
2018-01-12T11:10:51.960Z,,53,,29.7,,,54
2018-01-12T11:11:01.925Z,,53.1,,29.8,,,54
2018-01-12T11:11:11.947Z,,53.2,,29.8,,,54
2018-01-12T11:11:21.990Z,,53.3,,29.8,,,54
2018-01-12T11:11:31.925Z,,53.4,,30,,,54
2018-01-12T11:11:41.953Z,,53.5,,30,,,54
2018-01-12T11:11:51.998Z,,,,30.1,,,54
2018-01-12T11:12:01.956Z,,53.6,,30.1,,,54
2018-01-12T11:12:11.980Z,,53.7,,30.2,,,54
2018-01-12T11:12:31.959Z,,53.8,,30.3,,,54
2018-01-12T11:12:42.077Z,,53.9,,30.4,,,54
2018-01-12T11:12:52.004Z,,54,,30.4,,,54
2018-01-12T11:13:01.935Z,,,,30.4,,,54
2018-01-12T11:13:11.975Z,,54.1,,30.4,,,54
2018-01-12T11:13:22.022Z,,54.3,,30.6,,,54
2018-01-12T11:13:31.944Z,,54.4,,30.6,,,54
2018-01-12T11:13:41.925Z,,,,30.7,,,54
2018-01-12T11:13:51.957Z,,54.5,,30.7,,,54
2018-01-12T11:14:01.928Z,,54.6,,30.8,,,54
2018-01-12T11:14:11.951Z,,,,30.8,,,54
2018-01-12T11:14:21.989Z,,54.7,,30.9,,,54
2018-01-12T11:14:31.934Z,,,,30.9,,30,54
2018-01-12T11:14:41.932Z,,54.8,,31,,,54
2018-01-12T11:14:51.997Z,,54.9,,31,,29,54
2018-01-12T11:15:01.951Z,,,,31.2,,,54
2018-01-12T11:15:11.975Z,,55,,31.3,,30,54
2018-01-12T11:15:27.125Z,,,,31.3,,29,54
2018-01-12T11:15:31.956Z,,55.1,,31.3,,,54
2018-01-12T11:15:41.990Z,,55.2,,31.4,,,54
2018-01-12T11:15:51.931Z,61,55.2,1,31.4,0,29,54
2018-01-12T11:16:01.961Z,,55.3,,31.4,,,54
2018-01-12T11:16:11.995Z,,,,31.5,,30,54
2018-01-12T11:16:21.934Z,,54.7,1,31.5,0,0,54
2018-01-12T11:16:31.952Z,,52.4,,,,,
2018-01-12T11:16:41.947Z,,51.2,,31.4,,,54
2018-01-12T11:16:52.025Z,,50.5,,31.2,,,54
2018-01-12T11:17:01.946Z,,49.6,,30.9,,,54
2018-01-12T11:17:11.964Z,,49,,30.6,,,54
2018-01-12T11:17:21.939Z,,48.6,,30.4,,,54
2018-01-12T11:17:31.970Z,,48,,30.2,,,54
2018-01-12T11:17:41.946Z,,47.6,,30.1,,,54
2018-01-12T11:17:51.941Z,,47.2,,30,,,54
2018-01-12T11:18:01.930Z,,46.8,,29.8,,,54
2018-01-12T11:18:11.971Z,,46.5,,29.7,,,54
2018-01-12T11:18:21.939Z,,46.2,,29.6,,,54
2018-01-12T11:18:31.977Z,,46,,29.5,,,54
2018-01-12T11:18:42.024Z,,45.8,,29.3,,,54
2018-01-12T11:18:51.946Z,,45.6,,29.2,,,54
2018-01-12T11:19:01.965Z,,45.4,,29.1,,,54
2018-01-12T11:19:11.979Z,,45.2,,29,,,54
2018-01-12T11:19:21.948Z,,45.1,,28.9,,,54
2018-01-12T11:19:31.970Z,,45,,,,,
2018-01-12T11:19:41.961Z,,,,28.5,,,54
2018-01-12T11:19:51.952Z,,,,28.6,,,54
2018-01-12T11:20:02.042Z,,,,28.6,,,54
2018-01-12T11:20:11.939Z,,44.9,,28.4,,,54
2018-01-12T11:20:21.958Z,,,,28,,,54
2018-01-12T11:20:31.989Z,,,,27.5,,,54
2018-01-12T11:20:41.928Z,,,,27.1,,,54
2018-01-12T11:20:51.942Z,,,,26.7,,,54
2018-01-12T11:21:01.931Z,,,,26.3,,,54
2018-01-12T11:21:13.242Z,,,,26,,,54
2018-01-12T11:21:21.931Z,,,,25.6,,,54
2018-01-12T11:21:31.989Z,,45,,,,,
2018-01-12T11:21:41.992Z,,,,25,,,54
2018-01-12T11:21:51.933Z,,,,24.8,,,54
2018-01-12T11:22:01.960Z,,45.1,,24.5,,,54
2018-01-12T11:22:11.932Z,,45.2,,24.4,,,54
2018-01-12T11:22:31.985Z,,,,24,,,54
2018-01-12T11:22:41.943Z,,45.3,,23.9,,,54
2018-01-12T11:22:51.933Z,,,,23.7,,,54
2018-01-12T11:23:02.003Z,,45.4,,23.6,,,54
2018-01-12T11:23:11.929Z,,,,23.4,,,54
2018-01-12T11:23:21.974Z,,,,23.4,,,54
2018-01-12T11:23:31.943Z,,,,23.3,,,54
2018-01-12T11:23:41.936Z,,,,23.2,,,54
2018-01-12T11:23:51.975Z,,45.5,,23.1,,,54
2018-01-12T11:24:01.931Z,,,,23,,,54
2018-01-12T11:24:11.939Z,,45.4,,23,,,54
2018-01-12T11:24:21.975Z,,45.5,,22.8,,,54
2018-01-12T11:24:32.014Z,,45.4,,22.7,,,54
2018-01-12T11:24:41.938Z,,,,22.6,,,54
2018-01-12T11:24:51.984Z,,,,22.6,,,54
2018-01-12T11:25:02.027Z,,,,22.5,,,54
2018-01-12T11:25:11.958Z,,,,22.4,,,54
2018-01-12T11:25:21.983Z,,,,22.4,,,54
2018-01-12T11:25:31.989Z,,,,22.2,,,54
2018-01-12T11:25:41.958Z,,,,22.2,,,54
2018-01-12T11:25:51.950Z,,48.7,1,22.1,0,39,54
2018-01-12T11:26:01.977Z,,50.1,,22.1,,29,54
2018-01-12T11:26:11.931Z,,48.3,,22.5,,29,54
2018-01-12T11:26:21.975Z,,49.4,,23.1,,30,54
2018-01-12T11:26:31.998Z,,49.6,,23.6,,29,54
2018-01-12T11:26:44.166Z,,49.5,,24.2,,,54
2018-01-12T11:26:51.999Z,,,,24.8,,,54
2018-01-12T11:27:02.008Z,,49.4,,25.3,,,54
2018-01-12T11:27:11.958Z,,,,25.6,,,54
2018-01-12T11:27:21.941Z,,,,26,,30,54
2018-01-12T11:27:37.110Z,,,,26.2,,29,54
2018-01-12T11:27:41.949Z,,,,26.5,,,54
2018-01-12T11:27:52.103Z,,49.6,,26.6,,,54
2018-01-12T11:28:01.941Z,,49.7,,26.7,,,54
2018-01-12T11:28:12.001Z,,,,26.8,,,54
2018-01-12T11:28:22.109Z,,49.8,,26.9,,,54
2018-01-12T11:28:31.943Z,,49.9,,27.1,,,54
2018-01-12T11:28:47.064Z,,,,27.2,,,54
2018-01-12T11:28:51.999Z,,50,,27.3,,30,54
2018-01-12T11:29:01.943Z,,50.1,,27.4,,29,54
2018-01-12T11:29:12.026Z,,50.2,,27.5,,,54
2018-01-12T11:29:27.146Z,,50.3,,27.7,,,54
2018-01-12T11:29:32.171Z,,50.4,,27.8,,30,54
2018-01-12T11:29:46.960Z,,50.5,,27.9,,29,54
2018-01-12T11:29:52.011Z,,50.6,,27.9,,,54
2018-01-12T11:30:01.953Z,,50.7,,28,,,54
2018-01-12T11:30:11.992Z,,50.9,,28.1,,,54
2018-01-12T11:30:21.979Z,,51,,,,,
2018-01-12T11:30:31.982Z,,51.2,,28.4,,,54
2018-01-12T11:30:41.982Z,,51.3,,28.5,,,54
2018-01-12T11:30:57.206Z,,51.4,,28.6,,,54
2018-01-12T11:31:02.043Z,,51.5,,28.6,,,54
2018-01-12T11:31:12.077Z,,51.6,,28.7,,,54
2018-01-12T11:31:22.023Z,,51.7,,29,,,54
2018-01-12T11:31:31.936Z,,51.8,,29,,,54
2018-01-12T11:31:42.050Z,,51.9,,29.1,,30,54
2018-01-12T11:31:51.945Z,,52,,29.2,,29,54
2018-01-12T11:32:01.946Z,,,,29.3,,,54
2018-01-12T11:32:17.013Z,,52.1,,29.5,,,54
2018-01-12T11:32:22.079Z,,52.2,,29.5,,30,54
2018-01-12T11:32:31.965Z,,52.3,,,,29,
2018-01-12T11:32:42.008Z,,52.4,,29.7,,,54
2018-01-12T11:32:51.975Z,,52.6,,29.8,,,54
2018-01-12T11:33:01.945Z,,52.7,,29.8,,,54
2018-01-12T11:33:11.938Z,,52.8,,30,,,54
2018-01-12T11:33:21.945Z,,52.9,,30,,,54
2018-01-12T11:33:31.945Z,,,,30,,,54
2018-01-12T11:33:42.039Z,,52.9,,30.1,,,54
2018-01-12T11:33:51.958Z,,53.1,,30.2,,,54
2018-01-12T11:34:02.016Z,,53.2,,30.2,,,54
2018-01-12T11:34:11.953Z,,53.3,,30.2,,30,54
2018-01-12T11:34:22.027Z,,53.4,,30.3,,,54
2018-01-12T11:34:31.944Z,,,,30.3,,29,54
2018-01-12T11:34:41.946Z,,53.5,,30.3,,30,54
2018-01-12T11:34:51.968Z,,53.6,,30.4,,29,54
2018-01-12T11:35:01.944Z,,53.7,,30.6,,,54
2018-01-12T11:35:11.967Z,,,,30.4,,,54
2018-01-12T11:35:22.055Z,,53.8,,30.4,,30,54
2018-01-12T11:35:31.984Z,,53.9,,30.6,,29,54
2018-01-12T11:35:42.018Z,,,,30.6,,,54
2018-01-12T11:35:51.955Z,,54,,30.7,,29,54
2018-01-12T11:36:02.142Z,,54.1,,30.7,,,54
2018-01-12T11:36:11.937Z,,,,30.8,,30,54
2018-01-12T11:36:21.986Z,,54.3,,30.8,,29,54
2018-01-12T11:36:31.992Z,,54.4,,30.8,,,54
2018-01-12T11:36:46.970Z,,,,30.8,,,54
2018-01-12T11:36:51.936Z,,54.5,,,,30,
2018-01-12T11:37:01.952Z,,54.6,,30.9,,29,54
2018-01-12T11:37:11.939Z,,,,30.9,,,54
2018-01-12T11:37:21.960Z,,54.7,,31,,,54
2018-01-12T11:37:31.941Z,,,,31,,,54
2018-01-12T11:37:41.938Z,,,,31.2,,,54
2018-01-12T11:37:51.956Z,,54.9,,31.3,,29,54
2018-01-12T11:38:01.942Z,,,,31.3,,,54
2018-01-12T11:38:11.951Z,,55,,,,,
2018-01-12T11:38:21.968Z,,,,31.3,,,54
2018-01-12T11:38:31.952Z,,,,31.3,,,54
2018-01-12T11:38:41.946Z,,55.1,,31.3,,,54
2018-01-12T11:38:51.981Z,,55.2,,31.3,,29,54
2018-01-12T11:39:02.008Z,,55.3,,31.3,,,54
2018-01-12T11:39:11.942Z,,,,31.4,,,54
2018-01-12T11:39:21.966Z,,55.4,,,,30,
2018-01-12T11:39:31.942Z,,,,31.4,,,54
2018-01-12T11:39:41.963Z,,,,31.4,,29,54
2018-01-12T11:39:52.041Z,,55.5,,,,,
2018-01-12T11:40:01.943Z,,55.6,,31.5,,,54
2018-01-12T11:40:12.079Z,,,,31.5,,,54
2018-01-12T11:40:22.109Z,,55.2,1,,0,0,
2018-01-12T11:40:31.942Z,,52.7,,31.6,,,54
2018-01-12T11:40:41.956Z,,51.5,,31.6,,,54
2018-01-12T11:40:51.989Z,,50.9,,31.5,,,54
2018-01-12T11:41:02.059Z,,49.9,,31.3,,,54
2018-01-12T11:41:11.943Z,,49.3,,31,,,54
2018-01-12T11:41:21.970Z,,48.8,,30.9,,,54
2018-01-12T11:41:31.973Z,,,,30.6,,,54
2018-01-12T11:41:41.996Z,,48.3,,30.4,,,54
2018-01-12T11:41:52.013Z,,47.6,,,,,
2018-01-12T11:42:01.943Z,,47.1,,30.1,,,54
2018-01-12T11:42:11.964Z,,46.8,,,,,
2018-01-12T11:42:22.056Z,,46.5,,29.8,,,54
2018-01-12T11:42:31.988Z,,,,29.7,,,54
2018-01-12T11:42:41.992Z,,46.3,,29.6,,,54
2018-01-12T11:42:52.000Z,,45.9,,,,,
2018-01-12T11:43:02.043Z,,45.7,,29.5,,,54
2018-01-12T11:43:11.966Z,,,,29.3,,,54
2018-01-12T11:43:21.979Z,,45.3,,,,,
2018-01-12T11:43:32.009Z,,,,29.2,,,54
2018-01-12T11:43:41.971Z,,,,29,,,54
2018-01-12T11:43:52.007Z,,,,29,,,54
2018-01-12T11:44:01.948Z,,,,28.9,,,54
2018-01-12T11:44:11.993Z,,45.2,,,,,
2018-01-12T11:44:21.944Z,,,,28.3,,,54
2018-01-12T11:44:31.947Z,,,,27.8,,,54
2018-01-12T11:44:41.954Z,,,,27.3,,,54
2018-01-12T11:45:01.969Z,,,,26.5,,,54
2018-01-12T11:45:22.045Z,,,,26.1,,,54
2018-01-12T11:45:32.039Z,,,,25.5,,,54
2018-01-12T11:45:42.176Z,,45.3,,25.3,,,54
2018-01-12T11:45:51.987Z,,45.4,,,,,
2018-01-12T11:46:02.041Z,,,,24.8,,,54
2018-01-12T11:46:12.020Z,,,,24.5,,,54
2018-01-12T11:46:22.100Z,,45.5,,,,,
2018-01-12T11:46:32.046Z,,,,24.2,,,54
2018-01-12T11:46:42.001Z,,45.6,,23.9,,,54
2018-01-12T11:47:01.976Z,,45.7,,23.7,,,54
2018-01-12T11:47:11.994Z,,,,23.6,,,54
2018-01-12T11:47:31.971Z,,,,23.3,,,54
2018-01-12T11:47:41.971Z,,,,23.2,,,54
2018-01-12T11:47:52.041Z,,45.8,,,,,
2018-01-12T11:48:01.972Z,,,,23.1,,,54
2018-01-12T11:48:11.992Z,,49.8,1,23.1,0,38,54
2018-01-12T11:48:21.950Z,,50.5,,23,,29,54
2018-01-12T11:48:31.981Z,,49,,23,,,54
2018-01-12T11:48:41.974Z,,50.2,,23.4,,30,54
2018-01-12T11:48:51.946Z,,,,24.4,,,54
2018-01-12T11:49:01.978Z,,50.3,,25,,29,54
2018-01-12T11:49:12.007Z,,50.4,,,,,
2018-01-12T11:49:21.983Z,,,,26.1,,,54
2018-01-12T11:49:31.963Z,,50.3,,,,,
2018-01-12T11:49:42.005Z,,50.4,,26.6,,,54
2018-01-12T11:49:52.245Z,,50.5,,26.8,,,54
2018-01-12T11:50:01.985Z,,,,27.3,,,54
2018-01-12T11:50:12.013Z,,50.6,,,,,
2018-01-12T11:50:22.161Z,,50.7,,27.5,,,54
2018-01-12T11:50:31.999Z,,,,27.7,,,54
2018-01-12T11:50:41.949Z,,51,,,,30,
2018-01-12T11:50:51.955Z,,,,27.9,,,54
2018-01-12T11:51:07.065Z,,,,,,29,
2018-01-12T11:51:12.111Z,,51.2,,28.1,,,54
2018-01-12T11:51:22.105Z,,,,28.3,,,54
2018-01-12T11:51:31.998Z,,51.3,,,,,
2018-01-12T11:51:42.034Z,,51.4,,28.4,,,54
2018-01-12T11:51:52.027Z,,51.5,,28.5,,30,54
2018-01-12T11:52:02.007Z,,,,28.6,,,54
2018-01-12T11:52:11.977Z,,51.6,,,,29,
2018-01-12T11:52:21.965Z,,51.8,,28.7,,30,54
2018-01-12T11:52:32.011Z,,,,29,,,54
2018-01-12T11:52:41.962Z,,52,,,,30,
2018-01-12T11:52:52.170Z,,,,29.1,,,54
2018-01-12T11:53:02.008Z,,,,,,29,
2018-01-12T11:53:12.306Z,,52.2,,29.2,,29,54
2018-01-12T11:53:21.958Z,,,,29.5,,,54
2018-01-12T11:53:32.000Z,,52.3,,,,,
2018-01-12T11:53:42.543Z,,52.4,,29.6,,,54
2018-01-12T11:53:51.973Z,,52.7,,29.7,,,54
2018-01-12T11:54:02.046Z,,,,29.8,,,54
2018-01-12T11:54:21.959Z,,52.9,,30,,30,54
2018-01-12T11:54:31.999Z,,53,,30,,30,54
2018-01-12T11:54:41.964Z,,53.1,,30.1,,29,54
2018-01-12T11:54:51.952Z,,,,30.2,,,54
2018-01-12T11:55:11.949Z,,53.3,,30.2,,30,54
2018-01-12T11:55:22.001Z,,,,30.4,,,54
2018-01-12T11:55:31.951Z,,53.4,,,,29,
2018-01-12T11:55:41.960Z,,53.5,,30.4,,30,54
2018-01-12T11:55:51.960Z,,,,30.6,,29,54
2018-01-12T11:56:01.985Z,,53.6,,30.7,,30,54
2018-01-12T11:56:15.508Z,,53.7,,,,29,
2018-01-12T11:56:22.189Z,,,,30.8,,,54
2018-01-12T11:56:31.971Z,,53.8,,30.8,,,54
2018-01-12T11:56:41.976Z,,54,,30.8,,29,54
2018-01-12T11:56:51.965Z,,,,30.9,,,54
2018-01-12T11:57:11.952Z,,54.3,,31,,,54
2018-01-12T11:57:21.956Z,,,,31.2,,,54
2018-01-12T11:57:32.040Z,,,,,,30,
2018-01-12T11:57:41.988Z,,54.4,,31.2,,29,54
2018-01-12T11:57:52.009Z,,54.5,,31.3,,,54
2018-01-12T11:58:01.982Z,,,,31.3,,,54
2018-01-12T11:58:12.052Z,,54.6,,,,,
2018-01-12T11:58:22.052Z,,54.7,,31.3,,,54
2018-01-12T11:58:31.985Z,,,,31.3,,,54
2018-01-12T11:58:42.003Z,,54.8,,31.3,,,54
2018-01-12T11:58:52.027Z,,54.9,,31.4,,30,54
2018-01-12T11:59:01.975Z,,55,,31.5,,29,54
2018-01-12T11:59:11.963Z,,,,31.5,,30,54
2018-01-12T11:59:21.952Z,,,,31.5,,29,54
2018-01-12T11:59:31.957Z,,55.1,,31.5,,,54
2018-01-12T11:59:41.965Z,,53.8,1,31.6,0,0,54
2018-01-12T11:59:51.964Z,,51.8,,31.6,,,54
2018-01-12T12:00:01.960Z,,50.9,,31.8,,,54
2018-01-12T12:00:11.966Z,,50.5,,31.5,,,54
2018-01-12T12:00:21.954Z,,49.9,,31.3,,,54
2018-01-12T12:00:31.956Z,,48.9,,30.9,,,54
2018-01-12T12:00:41.950Z,,48.6,,30.8,,,54
2018-01-12T12:00:51.962Z,,47.9,,30.6,,,54
2018-01-12T12:01:02.014Z,,47.7,,30.4,,,54
2018-01-12T12:01:12.193Z,,46.9,,30.2,,,54
2018-01-12T12:01:22.097Z,,,,30.1,,,54
2018-01-12T12:01:31.975Z,,46.5,,29.8,,,54
2018-01-12T12:01:42.406Z,,46.2,,29.7,,,54
2018-01-12T12:01:52.037Z,,45.9,,29.6,,,54
2018-01-12T12:02:02.096Z,,45.8,,29.5,,,54
2018-01-12T12:02:12.010Z,,45.5,,29.3,,,54
2018-01-12T12:02:21.957Z,,45.3,,29.2,,,54
2018-01-12T12:02:31.966Z,,,,29.1,,,54
2018-01-12T12:02:41.977Z,,44.9,,29,,,54
2018-01-12T12:02:52.129Z,,,,28.9,,,54
2018-01-12T12:03:01.969Z,,,,28.7,,,54
2018-01-12T12:03:11.970Z,,,,28.6,,,54
2018-01-12T12:03:21.978Z,,44.8,,28.7,,,54
2018-01-12T12:03:32.006Z,,,,28.6,,,54
2018-01-12T12:03:41.994Z,,,,28.3,,,54
2018-01-12T12:03:52.127Z,,,,27.9,,,54
2018-01-12T12:04:01.981Z,,,,27.4,,,54
2018-01-12T12:04:11.961Z,,,,26.9,,,54
2018-01-12T12:04:21.967Z,,,,26.6,,,54
2018-01-12T12:04:32.005Z,,,,26.2,,,54
2018-01-12T12:04:41.965Z,,,,25.9,,,54
2018-01-12T12:04:51.962Z,,,,25.5,,,54
2018-01-12T12:05:02.008Z,,44.9,,25.3,,,54
2018-01-12T12:05:12.027Z,,45,,25,,,54
2018-01-12T12:05:21.973Z,,,,24.8,,,54
2018-01-12T12:05:31.990Z,,,,24.5,,,54
2018-01-12T12:05:41.961Z,,45.1,,24.3,,,54
2018-01-12T12:05:51.959Z,,,,24.2,,,54
2018-01-12T12:06:01.977Z,,45.2,,24,,,54
2018-01-12T12:06:11.955Z,,,,23.8,,,54
2018-01-12T12:06:21.969Z,,45.3,,23.7,,,54
2018-01-12T12:06:32.101Z,,,,23.6,,,54
2018-01-12T12:06:42.037Z,,,,23.4,,,54
2018-01-12T12:06:51.959Z,,49,1,23.3,0,39,54
2018-01-12T12:07:02.097Z,,50.1,,23.2,,35,54
2018-01-12T12:07:11.955Z,,48.9,,23.2,,29,54
2018-01-12T12:07:21.996Z,,50,,23.7,,29,54
2018-01-12T12:07:31.962Z,,50.1,,24.2,,,54
2018-01-12T12:07:47.097Z,,50.2,,24.7,,,54
2018-01-12T12:07:51.974Z,,50.4,,25.3,,,54
2018-01-12T12:08:02.005Z,,,,25.9,,,54
2018-01-12T12:08:13.373Z,,,,26.3,,,54
2018-01-12T12:08:21.972Z,,50.5,,26.7,,,54
2018-01-12T12:08:37.056Z,,50.6,,26.9,,,54
2018-01-12T12:08:41.966Z,,50.7,,27.2,,,54
2018-01-12T12:08:51.986Z,,51,,27.4,,,54
2018-01-12T12:09:01.957Z,,,,27.5,,,54
2018-01-12T12:09:11.976Z,,51.1,,27.7,,,54
2018-01-12T12:09:22.000Z,,,,27.8,,,54
2018-01-12T12:09:32.044Z,,51.2,,27.9,,,54
2018-01-12T12:09:41.978Z,,51.3,,28,,,54
2018-01-12T12:09:52.002Z,,51.4,,28.1,,,54
2018-01-12T12:10:01.967Z,,,,28.3,,,54
2018-01-12T12:10:12.185Z,,51.5,,28.4,,,54
2018-01-12T12:10:21.999Z,,51.6,,28.4,,,54
2018-01-12T12:10:31.965Z,,51.7,,28.5,,30,54
2018-01-12T12:10:41.968Z,,51.8,,28.6,,29,54
2018-01-12T12:10:52.047Z,,,,28.7,,,54
2018-01-12T12:11:02.039Z,,52,,28.9,,30,54
2018-01-12T12:11:12.189Z,,,,28.9,,29,54
2018-01-12T12:11:21.972Z,,52.1,,29,,,54
2018-01-12T12:11:32.029Z,,,,29.1,,,54
2018-01-12T12:11:41.976Z,,52.2,,29.2,,,54
2018-01-12T12:11:51.964Z,,52.3,,29.3,,,54
2018-01-12T12:12:02.048Z,,52.4,,29.5,,,54
2018-01-12T12:12:11.989Z,,52.6,,29.5,,,54
2018-01-12T12:12:22.087Z,,52.7,,29.6,,,54
2018-01-12T12:12:32.100Z,,,,29.6,,30,54
2018-01-12T12:12:42.020Z,,52.8,,29.7,,,54
2018-01-12T12:12:52.061Z,,52.9,,29.7,,29,54
2018-01-12T12:13:01.965Z,,53,,29.8,,,54
2018-01-12T12:13:11.965Z,,,,30,,,54
2018-01-12T12:13:21.969Z,,53.1,,30.1,,30,54
2018-01-12T12:13:31.973Z,,53.2,,30.1,,29,54
2018-01-12T12:13:42.177Z,,53.3,,30.2,,,54
2018-01-12T12:13:52.020Z,,53.4,,30.3,,30,54
2018-01-12T12:14:02.149Z,,53.5,,30.3,,29,54
2018-01-12T12:14:11.962Z,,,,30.4,,,54
2018-01-12T12:14:22.044Z,,53.6,,30.6,,,54
2018-01-12T12:14:32.013Z,,53.7,,30.6,,,54
2018-01-12T12:14:42.102Z,,53.8,,30.7,,,54
2018-01-12T12:14:51.985Z,,,,30.7,,,54
2018-01-12T12:15:01.965Z,,54,,30.8,,,54
2018-01-12T12:15:12.029Z,,,,30.8,,,54
2018-01-12T12:15:22.113Z,,,,30.9,,30,54
2018-01-12T12:15:32.236Z,,54.1,,30.9,,29,54
2018-01-12T12:15:42.030Z,,54.3,,30.9,,,54
2018-01-12T12:15:52.042Z,61,54.4,1,31,0,29,54
2018-01-12T12:16:01.974Z,,,,31,,,54
2018-01-12T12:16:11.967Z,,54.5,,31.2,,30,54
2018-01-12T12:16:22.097Z,,54.6,,31.2,,,54
2018-01-12T12:16:32.052Z,,,,31.2,,29,54
2018-01-12T12:16:42.054Z,,54.7,,31.3,,,54
2018-01-12T12:16:51.970Z,,54.8,,31.3,,,54
2018-01-12T12:17:01.973Z,,,,31.3,,30,54
2018-01-12T12:17:12.017Z,,54.9,,31.3,,29,54
2018-01-12T12:17:22.034Z,,55,,31.3,,,54
2018-01-12T12:17:32.303Z,,,,31.4,,,54
2018-01-12T12:17:47.116Z,,55.1,,31.4,,,54
2018-01-12T12:17:52.024Z,,,,31.4,,30,54
2018-01-12T12:18:02.068Z,,55.2,,31.5,,,54
2018-01-12T12:18:12.037Z,,,,31.5,,29,54
2018-01-12T12:18:22.053Z,,53.8,1,31.5,0,0,54
2018-01-12T12:18:31.980Z,,51.9,,31.5,,,54
2018-01-12T12:18:41.995Z,,51.6,,31.5,,,54
2018-01-12T12:18:52.026Z,,50.7,,31.4,,,54
2018-01-12T12:19:02.048Z,,49.9,,31,,,54
2018-01-12T12:19:12.006Z,,48.9,,30.9,,,54
2018-01-12T12:19:21.989Z,,48.8,,30.7,,,54
2018-01-12T12:19:36.211Z,,47.9,,30.4,,,54
2018-01-12T12:19:42.429Z,,47.8,,30.3,,,54
2018-01-12T12:19:51.990Z,,47.3,,30.2,,,54
2018-01-12T12:20:02.219Z,,46.9,,30,,,54
2018-01-12T12:20:11.965Z,,46.7,,29.8,,,54
2018-01-12T12:20:23.787Z,,46.4,,29.7,,,54
2018-01-12T12:20:32.297Z,,45.9,,29.6,,,54
2018-01-12T12:20:42.344Z,,,,29.3,,,54
2018-01-12T12:20:51.980Z,,45.7,,29.3,,,54
2018-01-12T12:21:01.994Z,,45.5,,29.1,,,54
2018-01-12T12:21:11.966Z,,45.3,,29,,,54
2018-01-12T12:21:21.970Z,,45,,29,,,54
2018-01-12T12:21:32.002Z,,45.1,,28.9,,,54
2018-01-12T12:21:42.162Z,,45,,28.6,,,54
2018-01-12T12:21:52.368Z,,,,28.5,,,54
2018-01-12T12:22:01.996Z,,,,28.6,,,54
2018-01-12T12:22:12.029Z,,44.9,,28.5,,,54
2018-01-12T12:22:22.056Z,,44.9,,28.1,,,54
2018-01-12T12:22:32.015Z,,,,27.8,,,54
2018-01-12T12:22:41.999Z,,,,27.3,,,54
2018-01-12T12:22:51.972Z,,,,26.8,,,54
2018-01-12T12:23:01.979Z,,,,26.5,,,54
2018-01-12T12:23:12.394Z,,45,,26.1,,,54
2018-01-12T12:23:21.973Z,,,,25.7,,,54
2018-01-12T12:23:32.012Z,,,,25.4,,,54
2018-01-12T12:23:42.041Z,,,,25.1,,,54
2018-01-12T12:23:51.965Z,,45.1,,24.9,,,54
2018-01-12T12:24:01.987Z,,,,24.7,,,54
2018-01-12T12:24:11.979Z,,45.2,,24.4,,,54
2018-01-12T12:24:21.990Z,,45.3,,24.2,,,54
2018-01-12T12:24:31.971Z,,,,24,,,54
2018-01-12T12:24:42.082Z,,,,23.9,,,54
2018-01-12T12:24:51.970Z,,45.4,,23.8,,,54
2018-01-12T12:25:02.045Z,,,,23.6,,,54
2018-01-12T12:25:12.178Z,,,,23.4,,,54
2018-01-12T12:25:22.137Z,,45.5,1,23.3,0,,54
2018-01-12T12:25:32.633Z,,49.2,,23.2,,39,54
2018-01-12T12:25:42.086Z,,50.9,,23.1,,30,54
2018-01-12T12:25:52.068Z,,49,,23.2,,29,54
2018-01-12T12:26:02.504Z,,50,,23.7,,,54
2018-01-12T12:26:11.979Z,,50.2,,24.3,,,54
2018-01-12T12:26:21.976Z,,50.3,,24.8,,,54
2018-01-12T12:26:31.976Z,,50.5,,25.4,,,54
2018-01-12T12:26:42.073Z,,,,26,,,54
2018-01-12T12:26:52.291Z,,,,26.3,,30,54
2018-01-12T12:27:01.974Z,,,,26.7,,29,54
2018-01-12T12:27:12.192Z,,50.6,,26.9,,,54
2018-01-12T12:27:22.339Z,,50.7,,27.2,,,54
2018-01-12T12:27:32.179Z,,50.9,,27.3,,,54
2018-01-12T12:27:42.202Z,,51,,27.5,,,54
2018-01-12T12:27:52.144Z,,51.1,,27.5,,30,54
2018-01-12T12:28:02.023Z,,51.2,,27.7,,29,54
2018-01-12T12:28:12.083Z,,51.3,,27.8,,,54
2018-01-12T12:28:21.989Z,,,,28,,,54
2018-01-12T12:28:31.992Z,,51.4,,28,,,54
2018-01-12T12:28:42.069Z,,51.5,,28.1,,,54
2018-01-12T12:28:52.026Z,,,,28.3,,,54
