Time,PrimTSet,ActPow,HwActive,PrimT,ChActive,HwTSet,HwTOutlet
2018-01-30T12:14:59.887Z,,,,,,54,11.8
2018-01-30T12:15:09.864Z,,,,,,54,11.6
2018-01-30T12:15:19.883Z,,,,,,54,11.6
2018-01-30T12:15:31.129Z,,,,,,54,11.6
2018-01-30T12:15:39.957Z,,,,,,54,11.4
2018-01-30T12:15:49.936Z,,,,,,54,11.4
2018-01-30T12:15:59.880Z,,,,46.8,,54,11.3
2018-01-30T12:16:09.904Z,,,,,,54,11.3
2018-01-30T12:16:19.981Z,,,,,,54,11.3
2018-01-30T12:16:29.866Z,,,,,,54,11.3
2018-01-30T12:16:40.001Z,,,,,,54,11.1
2018-01-30T12:16:49.888Z,,,,46.7,,54,11.1
2018-01-30T12:17:03.690Z,,,,,,54,11.1
2018-01-30T12:17:09.947Z,,,,,,54,11.1
2018-01-30T12:17:19.862Z,,,,,,54,11.1
2018-01-30T12:17:29.889Z,,,,46.6,,54,11.1
2018-01-30T12:17:40.117Z,,,,,,54,11.1
2018-01-30T12:17:49.905Z,,,,,,54,11.1
2018-01-30T12:17:59.858Z,,,,46.5,,54,10.9
2018-01-30T12:18:09.885Z,,,,,,54,11.1
2018-01-30T12:18:20.094Z,,,,,,54,10.9
2018-01-30T12:18:29.891Z,,,,,,54,10.9
2018-01-30T12:18:40.004Z,,,,,,54,10.9
2018-01-30T12:18:49.883Z,,,,46.4,,54,10.9
2018-01-30T12:18:59.915Z,,,,,,54,10.9
2018-01-30T12:19:09.890Z,,,,,,54,10.9
2018-01-30T12:19:19.879Z,,,,46.3,,54,10.9
2018-01-30T12:19:29.916Z,,,,,,54,10.9
2018-01-30T12:19:40.057Z,,,,,,54,10.9
2018-01-30T12:19:49.959Z,,,,,,54,10.9
2018-01-30T12:19:59.904Z,,,,,,54,10.9
2018-01-30T12:20:09.891Z,,,,46.2,,54,10.9
2018-01-30T12:20:19.906Z,,,,,,54,10.9
2018-01-30T12:20:29.877Z,,,,,,54,10.9
2018-01-30T12:20:40.276Z,,,,,,54,10.9
2018-01-30T12:20:51.205Z,,,,46.1,,54,10.9
2018-01-30T12:20:59.892Z,,,,,,54,10.9
2018-01-30T12:21:09.918Z,,,,,,54,10.9
2018-01-30T12:21:20.012Z,,,,,,54,10.9
2018-01-30T12:21:29.943Z,,,,46,,54,10.9
2018-01-30T12:21:39.960Z,,,,,,54,10.9
2018-01-30T12:21:49.862Z,,,,,,54,11.1
2018-01-30T12:21:59.863Z,,,,,,54,10.9
2018-01-30T12:22:09.899Z,,,,,,54,10.9
2018-01-30T12:22:19.986Z,,,,45.9,,54,10.9
2018-01-30T12:22:29.860Z,,,,,,54,10.9
2018-01-30T12:22:40.168Z,,,,,,54,10.7
2018-01-30T12:22:49.866Z,,,,,,54,10.7
2018-01-30T12:22:59.860Z,,,,,,54,10.7
2018-01-30T12:23:09.902Z,,,,,,54,10.7
2018-01-30T12:23:19.926Z,,,,45.8,,54,10.9
2018-01-30T12:23:29.871Z,,,,,,54,10.9
2018-01-30T12:23:39.979Z,,,,,,54,10.9
2018-01-30T12:23:49.893Z,,,,,,54,10.9
2018-01-30T12:23:59.870Z,,,,,,54,10.9
2018-01-30T12:24:09.877Z,,,,,,54,10.7
2018-01-30T12:24:19.890Z,,,,45.7,,54,10.7
2018-01-30T12:24:29.946Z,,,,,,54,10.7
2018-01-30T12:24:39.990Z,,,,,,54,10.7
2018-01-30T12:24:49.865Z,,,,,,54,10.5
2018-01-30T12:24:59.876Z,,,,,,54,10.5
2018-01-30T12:25:09.899Z,,,,,,54,10.5
2018-01-30T12:25:19.911Z,,,,45.6,,54,10.5
2018-01-30T12:25:29.877Z,,,,,,54,10.5
2018-01-30T12:25:39.996Z,,,,,,54,10.5
2018-01-30T12:25:49.893Z,,,,,,54,10.5
2018-01-30T12:25:59.897Z,,,,,,54,10.5
2018-01-30T12:26:09.900Z,,,,,,54,10.5
2018-01-30T12:26:19.963Z,,,,,,54,10.5
2018-01-30T12:26:29.891Z,,,,45.5,,54,10.5
2018-01-30T12:26:40.014Z,,,,,,54,10.5
2018-01-30T12:26:49.892Z,,,,,,54,10.5
2018-01-30T12:26:59.956Z,,,,,,54,10.5
2018-01-30T12:27:09.956Z,,,,,,54,10.5
2018-01-30T12:27:19.990Z,,,,,,54,10.5
2018-01-30T12:27:29.998Z,,,,,,54,10.5
2018-01-30T12:27:39.986Z,,,,45.4,,54,10.7
2018-01-30T12:27:50.006Z,,,,,,54,10.7
2018-01-30T12:28:00.035Z,,,,,,54,10.7
2018-01-30T12:28:10.002Z,,,,,,54,10.7
2018-01-30T12:28:20.053Z,,,,,,54,10.7
2018-01-30T12:28:30.020Z,,,,,,54,10.9
2018-01-30T12:28:40.005Z,,,,,,54,10.9
2018-01-30T12:28:49.982Z,,,,,,54,10.9
2018-01-30T12:28:59.948Z,,,,45.3,,54,10.9
2018-01-30T12:29:09.940Z,,,,,,54,10.9
2018-01-30T12:29:19.975Z,,,,,,54,10.9
2018-01-30T12:29:29.938Z,,,,,,54,10.9
2018-01-30T12:29:46.832Z,,,,,,54,10.9
2018-01-30T12:29:58.953Z,,,,,,54,10.9
2018-01-30T12:30:00.933Z,,,,,,54,10.9
2018-01-30T12:30:10.026Z,,,,,,54,10.9
2018-01-30T12:30:20.112Z,,,,45.2,,54,10.9
2018-01-30T12:30:30.007Z,,,,,,54,10.9
2018-01-30T12:30:40.000Z,,,,,,54,10.9
2018-01-30T12:30:49.950Z,,,,,,54,10.9
2018-01-30T12:30:59.933Z,,,,,,54,10.9
2018-01-30T12:31:09.904Z,,,,,,54,10.9
2018-01-30T12:31:19.934Z,,,,,,54,10.7
2018-01-30T12:31:29.993Z,,,,45.1,,54,10.7
2018-01-30T12:31:40.097Z,,,,,,54,10.7
2018-01-30T12:31:49.946Z,,,,,,54,10.5
2018-01-30T12:31:59.942Z,,,,,,54,10.5
2018-01-30T12:32:09.978Z,,,,,,54,10.5
2018-01-30T12:32:20.004Z,,,,,,54,10.5
2018-01-30T12:32:30.051Z,,,,,,54,10.3
2018-01-30T12:32:40.072Z,,,,,,54,10.3
2018-01-30T12:32:56.299Z,,,,,,54,10.3
2018-01-30T12:33:02.889Z,,,,,,54,10.3
2018-01-30T12:33:09.945Z,,,,45,,54,10.3
2018-01-30T12:33:19.936Z,,,,,,54,10.3
2018-01-30T12:33:29.971Z,,,,,,54,10.3
2018-01-30T12:33:40.049Z,,,,,,54,10.3
2018-01-30T12:33:49.966Z,,,,,,54,10.3
2018-01-30T12:33:59.964Z,,,,,,54,10.3
2018-01-30T12:34:10.032Z,,,,,,54,10.3
2018-01-30T12:34:19.969Z,,,,44.9,,54,10.3
2018-01-30T12:34:29.976Z,,,,,,54,10.3
2018-01-30T12:34:39.957Z,,,,,,54,10.3
2018-01-30T12:34:50.084Z,,,,,,54,10.3
2018-01-30T12:34:59.945Z,,,,,,54,10.3
2018-01-30T12:35:09.967Z,,,,,,54,10.5
2018-01-30T12:35:19.935Z,,,,,,54,10.5
2018-01-30T12:35:30.023Z,,,,,,54,10.5
2018-01-30T12:35:40.068Z,,,,,,54,10.5
2018-01-30T12:35:50.042Z,,,,44.8,,54,10.3
2018-01-30T12:35:59.984Z,,,,,,54,10.3
2018-01-30T12:36:10.672Z,,,,,,54,10.3
2018-01-30T12:36:20.008Z,,,,,,54,10.3
2018-01-30T12:36:30.031Z,,,,,,54,10.3
2018-01-30T12:36:40.092Z,,,,,,54,10.3
2018-01-30T12:36:49.975Z,,,,,,54,10.3
2018-01-30T12:36:59.979Z,,,,,,54,10.3
2018-01-30T12:37:10.045Z,,,,,,54,10.3
2018-01-30T12:37:20.302Z,,,,44.7,,54,10.1
2018-01-30T12:37:30.017Z,,,,,,54,10.3
2018-01-30T12:37:39.989Z,,,,,,54,10.3
2018-01-30T12:37:50.129Z,,,,,,54,10.3
2018-01-30T12:37:59.893Z,,,,,,54,10.3
2018-01-30T12:38:09.934Z,,,,,,54,10.1
2018-01-30T12:38:19.954Z,,,,,,54,10.1
2018-01-30T12:38:30.020Z,,,,,,54,10.1
2018-01-30T12:38:40.096Z,,,,44.6,,54,10.1
2018-01-30T12:38:50.003Z,,,,,,54,10.1
2018-01-30T12:38:59.949Z,,,,,,54,10.1
2018-01-30T12:39:09.936Z,,,,,,54,10.1
2018-01-30T12:39:19.912Z,,,,,,54,10.1
2018-01-30T12:39:29.901Z,,,,,,54,10.1
2018-01-30T12:39:39.990Z,,,,,,54,10.1
2018-01-30T12:39:49.898Z,,,,,,54,10.1
2018-01-30T12:39:59.933Z,,,,44.5,,54,10.1
2018-01-30T12:40:09.914Z,,,,,,54,10.1
2018-01-30T12:40:19.923Z,,,,,,54,10.1
2018-01-30T12:40:29.890Z,,,,,,54,10.1
2018-01-30T12:40:40.018Z,,,,,,54,10.1
2018-01-30T12:40:49.942Z,,,,,,54,10.1
2018-01-30T12:40:59.937Z,,,,,,54,10.1
2018-01-30T12:41:10.100Z,,,,,,54,10.1
2018-01-30T12:41:20.094Z,,,,,,54,10.1
2018-01-30T12:41:30.012Z,,,,44.4,,54,10.1
2018-01-30T12:41:39.966Z,,,,,,54,10.1
2018-01-30T12:41:49.991Z,,,,,,54,10.1
2018-01-30T12:41:59.892Z,,,,,,54,10.1
2018-01-30T12:42:09.884Z,,,,,,54,10.1
2018-01-30T12:42:19.901Z,,,,,,54,10.1
2018-01-30T12:42:29.961Z,,,,,,54,10.1
2018-01-30T12:42:40.022Z,,,,,,54,10.1
2018-01-30T12:42:49.882Z,,,,,,54,10.1
2018-01-30T12:42:59.910Z,,,,,,54,10.1
2018-01-30T12:43:09.900Z,,,,44.3,,54,10.1
2018-01-30T12:43:19.897Z,,,,,,54,10.1
2018-01-30T12:43:29.910Z,,,,,,54,10.1
2018-01-30T12:43:40.091Z,,,,,,54,10.1
2018-01-30T12:43:49.904Z,,,,,,54,10.1
2018-01-30T12:43:59.900Z,,,,,,54,10.1
2018-01-30T12:44:09.943Z,,,,,,54,10.1
2018-01-30T12:44:19.911Z,,,,,,54,10.1
2018-01-30T12:44:29.903Z,,,,44.2,,54,10.1
2018-01-30T12:44:40.026Z,,,,,,54,10.1
2018-01-30T12:44:49.895Z,,,,,,54,10.1
2018-01-30T12:45:03.601Z,,,,,,54,10.1
2018-01-30T12:45:17.264Z,,,,,,54,10.1
2018-01-30T12:45:24.104Z,,,,,,54,10.1
2018-01-30T12:45:30.034Z,,,,,,54,10.1
2018-01-30T12:45:40.014Z,,,,,,54,10.1
2018-01-30T12:45:49.954Z,,,,44.1,,54,10.1
2018-01-30T12:45:59.932Z,,,,,,54,10.1
2018-01-30T12:46:10.174Z,,,,,,54,10.1
2018-01-30T12:46:19.924Z,,,,,,54,10.1
2018-01-30T12:46:30.037Z,,,,,,54,10.1
2018-01-30T12:46:40.008Z,,,,,,54,10.1
2018-01-30T12:46:49.940Z,,,,,,54,10.1
2018-01-30T12:46:59.916Z,,,,,,54,10.1
2018-01-30T12:47:09.953Z,,,,,,54,10.1
2018-01-30T12:47:19.964Z,,,,44,,54,10.1
2018-01-30T12:47:30.681Z,,,,,,54,10.1
2018-01-30T12:47:40.285Z,,,,,,54,10.1
2018-01-30T12:47:51.973Z,,,,,,54,10.1
2018-01-30T12:48:02.291Z,,,,,,54,10.1
2018-01-30T12:48:13.265Z,,,,,,54,10.1
2018-01-30T12:48:23.544Z,,,,,,54,10.3
2018-01-30T12:48:32.425Z,,,,,,54,10.1
2018-01-30T12:48:40.902Z,,,,,,54,10.1
2018-01-30T12:48:50.017Z,,,,44,,54,10.1
2018-01-30T12:48:59.946Z,,,,43.9,,54,10.3
2018-01-30T12:49:09.940Z,,,,,,54,10.3
2018-01-30T12:49:19.918Z,,,,,,54,10.3
2018-01-30T12:49:29.918Z,,,,,,54,10.3
2018-01-30T12:49:40.072Z,,,,,,54,10.5
2018-01-30T12:49:49.989Z,,,,,,54,10.5
2018-01-30T12:49:59.951Z,,,,,,54,10.7
2018-01-30T12:50:10.012Z,,,,,,54,10.7
2018-01-30T12:50:19.942Z,,,,43.8,,54,10.7
2018-01-30T12:50:29.924Z,,,,,,54,10.9
2018-01-30T12:50:47.106Z,,,,,,54,10.9
2018-01-30T12:50:49.897Z,,,,,,54,10.7
2018-01-30T12:50:59.909Z,,,,,,54,10.7
2018-01-30T12:51:09.898Z,,,,,,54,10.9
2018-01-30T12:51:19.922Z,,,,,,54,10.9
2018-01-30T12:51:29.966Z,,,,,,54,10.9
2018-01-30T12:51:40.006Z,,,,43.7,,54,11.1
2018-01-30T12:51:49.888Z,,,,,,54,11.1
2018-01-30T12:51:59.968Z,,,,,,54,11.1
2018-01-30T12:52:09.904Z,,,,,,54,11.3
2018-01-30T12:52:19.916Z,5,0,0,43.7,0,54,11.3
2018-01-30T12:52:29.965Z,,,,,,54,11.3
2018-01-30T12:52:40.021Z,,,,,,54,11.3
2018-01-30T12:52:49.964Z,,,,,,54,11.4
2018-01-30T12:52:59.888Z,,,,,,54,11.4
2018-01-30T12:53:09.903Z,,,,43.6,,54,11.4
2018-01-30T12:53:19.883Z,,,,,,54,11.4
2018-01-30T12:53:29.899Z,,,,,,54,11.6
2018-01-30T12:53:40.008Z,,,,,,54,11.6
2018-01-30T12:53:49.910Z,,,,,,54,11.6
2018-01-30T12:53:59.912Z,,,,,,54,11.6
2018-01-30T12:54:09.892Z,,,,,,54,11.6
2018-01-30T12:54:19.903Z,,,,,,54,11.6
2018-01-30T12:54:29.887Z,,,,,,54,11.6
2018-01-30T12:54:40.037Z,,,,43.5,,54,11.6
2018-01-30T12:54:49.945Z,,,,,,54,11.6
2018-01-30T12:54:59.903Z,,,,,,54,11.6
2018-01-30T12:55:09.934Z,,,,,,54,11.6
2018-01-30T12:55:19.894Z,,,,,,54,11.6
2018-01-30T12:55:29.884Z,,,,,,54,11.6
2018-01-30T12:55:40.017Z,,,,,,54,11.6
2018-01-30T12:55:49.915Z,,,,,,54,11.6
2018-01-30T12:55:59.916Z,,,,,,54,11.6
2018-01-30T12:56:09.923Z,,,,43.4,,54,11.6
2018-01-30T12:56:19.891Z,,,,,,54,11.6
2018-01-30T12:56:29.881Z,,,,,,54,11.6
2018-01-30T12:56:40.033Z,,,,,,54,11.6
2018-01-30T12:56:50.013Z,,,,,,54,11.6
2018-01-30T12:56:59.910Z,,,,,,54,11.6
2018-01-30T12:57:09.904Z,,,,,,54,11.6
2018-01-30T12:57:19.904Z,,,,43.3,,54,11.6
2018-01-30T12:57:29.911Z,,,,,,54,11.6
2018-01-30T12:57:39.992Z,,,,,,54,11.6
2018-01-30T12:57:49.887Z,,,,,,54,11.6
2018-01-30T12:57:59.888Z,,,,,,54,11.6
2018-01-30T12:58:09.923Z,,,,,,54,11.6
2018-01-30T12:58:19.882Z,,,,,,54,11.6
2018-01-30T12:58:29.894Z,,,,,,54,11.6
2018-01-30T12:58:40.188Z,,,,,,54,11.6
2018-01-30T12:58:49.945Z,,,,43.2,,54,11.6
2018-01-30T12:58:59.888Z,,,,,,54,11.6
2018-01-30T12:59:09.893Z,,,,,,54,11.6
2018-01-30T12:59:19.898Z,,,,,,54,11.6
2018-01-30T12:59:29.913Z,,,,,,54,11.6
2018-01-30T12:59:40.054Z,,,,,,54,11.6
2018-01-30T12:59:49.884Z,,,,,,54,11.6
2018-01-30T12:59:59.918Z,,,,,,54,11.6
2018-01-30T13:00:09.929Z,,,,,,54,11.6
2018-01-30T13:00:19.916Z,,,,43.1,,54,11.6
2018-01-30T13:00:29.888Z,,,,,,54,11.6
2018-01-30T13:00:40.015Z,,,,,,54,11.6
2018-01-30T13:00:49.897Z,,,,,,54,11.6
2018-01-30T13:00:59.937Z,,,,,,54,11.6
2018-01-30T13:01:09.905Z,,,,,,54,11.6
2018-01-30T13:01:19.913Z,,,,,,54,11.8
2018-01-30T13:01:29.906Z,,,,,,54,11.8
2018-01-30T13:01:40.070Z,,,,,,54,11.8
2018-01-30T13:01:49.898Z,,,,43,,54,11.8
2018-01-30T13:01:59.905Z,,,,,,54,11.8
2018-01-30T13:02:09.928Z,,,,,,54,11.8
2018-01-30T13:02:19.910Z,,,,,,54,11.8
2018-01-30T13:02:29.934Z,,,,,,54,11.8
2018-01-30T13:02:39.968Z,,,,,,54,11.8
2018-01-30T13:02:49.925Z,,,,,,54,11.8
2018-01-30T13:02:59.887Z,,,,,,54,11.8
2018-01-30T13:03:09.925Z,,,,42.9,,54,11.8
2018-01-30T13:03:19.909Z,,,,,,54,11.8
2018-01-30T13:03:29.938Z,,,,,,54,11.6
2018-01-30T13:03:40.039Z,,,,,,54,11.8
2018-01-30T13:03:49.910Z,,,,,,54,11.8
2018-01-30T13:03:59.903Z,,,,,,54,11.8
2018-01-30T13:04:09.978Z,,,,,,54,11.6
2018-01-30T13:04:19.886Z,,,,,,54,11.8
2018-01-30T13:04:29.891Z,,,,,,54,11.8
2018-01-30T13:04:40.052Z,,,,,,54,11.8
2018-01-30T13:04:49.927Z,,,,42.8,,54,11.6
2018-01-30T13:04:59.919Z,,,,,,54,11.8
2018-01-30T13:05:09.908Z,,,,,,54,12
2018-01-30T13:05:19.947Z,,,,,,54,12
2018-01-30T13:05:29.920Z,,,,,,54,11.8
2018-01-30T13:05:40.062Z,,,,,,54,11.8
2018-01-30T13:05:49.907Z,,,,,,54,11.8
2018-01-30T13:05:59.988Z,,,,,,54,11.8
2018-01-30T13:06:09.913Z,,,,42.7,,54,11.8
2018-01-30T13:06:20.017Z,,,,,,54,11.8
2018-01-30T13:06:29.933Z,,,,,,54,11.8
2018-01-30T13:06:40.012Z,,,,,,54,11.8
2018-01-30T13:06:49.932Z,,,,,,54,11.8
2018-01-30T13:06:59.962Z,,,,,,54,11.8
2018-01-30T13:07:09.898Z,,,,,,54,11.8
2018-01-30T13:07:19.946Z,,,,,,54,11.8
2018-01-30T13:07:29.913Z,,,,,,54,11.8
2018-01-30T13:07:39.999Z,,,,,,54,11.8
2018-01-30T13:07:49.907Z,,,,42.6,,54,11.8
2018-01-30T13:07:59.959Z,,,,,,54,11.8
2018-01-30T13:08:09.924Z,,,,,,54,11.8
2018-01-30T13:08:19.897Z,,,,,,54,11.8
2018-01-30T13:08:30.168Z,,,,,,54,11.6
2018-01-30T13:08:40.014Z,,,,,,54,11.6
2018-01-30T13:08:49.936Z,,,,,,54,11.6
2018-01-30T13:08:59.910Z,,,,,,54,11.6
2018-01-30T13:09:09.925Z,,,,42.4,,54,11.6
2018-01-30T13:09:19.903Z,,,,,,54,11.6
2018-01-30T13:09:29.928Z,,,,,,54,11.6
2018-01-30T13:09:40.026Z,,,,,,54,11.6
2018-01-30T13:09:49.923Z,,,,,,54,11.6
2018-01-30T13:09:59.902Z,,,,,,54,11.6
2018-01-30T13:10:09.928Z,,,,,,54,11.6
2018-01-30T13:10:19.908Z,,,,,,54,11.6
2018-01-30T13:10:29.892Z,,,,,,54,11.6
2018-01-30T13:10:40.000Z,,,,,,54,11.6
2018-01-30T13:10:50.033Z,,,,42.3,,54,11.6
2018-01-30T13:10:59.896Z,,,,,,54,11.6
2018-01-30T13:11:09.929Z,0,77,1,37.2,0,54,12.2
2018-01-30T13:11:19.903Z,,77,,42.2,,54,35.7
2018-01-30T13:11:29.896Z,,107,,48,,54,39.1
2018-01-30T13:11:40.248Z,,91,,52.1,,54,45.3
2018-01-30T13:11:49.923Z,,0,1,50.9,0,54,49.2
2018-01-30T13:11:59.911Z,,57,1,48.2,0,54,45.5
2018-01-30T13:12:09.924Z,,86,,50.1,,54,45.2
2018-01-30T13:12:19.948Z,,92,,54.1,,54,48.1
2018-01-30T13:12:29.937Z,,84,,57.1,,54,51.2
2018-01-30T13:12:40.008Z,,78,,58,,54,53.7
2018-01-30T13:12:49.971Z,,41,,57.8,,54,55.7
2018-01-30T13:12:59.937Z,,48,,56.8,,54,54.8
2018-01-30T13:13:09.913Z,,52,,56.2,,54,53.8
2018-01-30T13:13:19.927Z,,60,,56,,54,53.4
2018-01-30T13:13:29.918Z,,61,,56.1,,54,53.4
2018-01-30T13:13:39.999Z,,0,0,56.4,0,54,53.5
2018-01-30T13:13:49.977Z,,,,54.9,,54,53.4
2018-01-30T13:13:59.957Z,,,,44.5,,54,54.1
2018-01-30T13:14:09.941Z,,,,47.9,,54,52.1
2018-01-30T13:14:19.941Z,,,,53,,54,49
2018-01-30T13:14:29.910Z,,,,54,,54,46.5
2018-01-30T13:14:40.097Z,,,,54.4,,54,45
2018-01-30T13:14:50.095Z,5,,,54.6,,54,44.4
2018-01-30T13:14:59.938Z,,,,54.7,,54,44.4
2018-01-30T13:15:09.942Z,,,,,,54,44.4
2018-01-30T13:15:19.898Z,,,,,,54,43.6
2018-01-30T13:15:29.914Z,,,,,,54,42.2
2018-01-30T13:15:40.017Z,,,,,,54,40
2018-01-30T13:15:49.938Z,,,,,,54,37.6
2018-01-30T13:15:59.908Z,,,,,,54,35.7
2018-01-30T13:16:09.936Z,,,,,,54,33.8
2018-01-30T13:16:19.963Z,,,,,,54,32.4
2018-01-30T13:16:29.895Z,,,,,,54,30.9
2018-01-30T13:16:39.994Z,,,,,,54,29.8
2018-01-30T13:16:49.899Z,,,,54.8,,54,28.7
2018-01-30T13:16:59.985Z,,,,,,54,27.7
2018-01-30T13:17:09.901Z,,,,,,54,26.7
2018-01-30T13:17:19.901Z,,,,,,54,25.9
2018-01-30T13:17:30.242Z,,,,,,54,25.4
2018-01-30T13:17:40.685Z,,,,54.9,,54,24.8
2018-01-30T13:17:50.386Z,,,,,,54,24.2
2018-01-30T13:18:00.087Z,,,,,,54,23.8
2018-01-30T13:18:09.926Z,,,,,,54,23.4
2018-01-30T13:18:20.112Z,,,,55,,54,23.1
2018-01-30T13:18:29.965Z,,,,54.9,,54,22.7
2018-01-30T13:18:39.971Z,,,,55,,54,22.5
2018-01-30T13:18:50.924Z,,,,,,54,22.2
2018-01-30T13:19:01.959Z,,,,54.9,,54,22
2018-01-30T13:19:10.046Z,,,,,,54,21.7
2018-01-30T13:19:19.948Z,,,,,,54,21.5
2018-01-30T13:19:29.939Z,,,,,,54,20.9
2018-01-30T13:19:40.042Z,,,,,,54,20.9
2018-01-30T13:19:49.922Z,,,,54.8,,54,20.6
2018-01-30T13:19:59.910Z,,,,,,54,20.5
2018-01-30T13:20:09.911Z,,,,,,54,20.5
2018-01-30T13:20:19.904Z,,,,54.7,,54,20.2
2018-01-30T13:20:29.977Z,,,,,,54,20.2
2018-01-30T13:20:41.558Z,,,,54.6,,54,20.1
2018-01-30T13:20:50.930Z,,,,,,54,19.8
2018-01-30T13:21:01.967Z,,,,,,54,20
2018-01-30T13:21:10.814Z,,,,54.5,,54,19.8
2018-01-30T13:21:20.263Z,,,,,,54,19.8
2018-01-30T13:21:30.051Z,,,,54.4,,54,19.7
2018-01-30T13:21:40.031Z,,,,54.3,,54,19.6
2018-01-30T13:21:49.933Z,,,,,,54,19.4
2018-01-30T13:21:59.922Z,,,,54.1,,54,19.3
2018-01-30T13:22:09.912Z,,,,,,54,19
2018-01-30T13:22:19.904Z,,,,54,,54,18.8
2018-01-30T13:22:29.920Z,,,,,,54,18.4
2018-01-30T13:22:40.024Z,,,,53.9,,54,18.1
2018-01-30T13:22:49.999Z,,,,,,54,17.7
2018-01-30T13:22:59.904Z,,,,53.8,,54,17.4
2018-01-30T13:23:09.900Z,,,,,,54,17.1
2018-01-30T13:23:19.909Z,,,,53.7,,54,16.8
2018-01-30T13:23:31.703Z,,,,,,54,16.7
2018-01-30T13:23:42.188Z,,,,53.6,,54,16.2
2018-01-30T13:23:52.459Z,,,,,,54,16.2
2018-01-30T13:24:03.405Z,,,,53.5,,54,16.1
2018-01-30T13:24:16.755Z,,,,,,54,15.7
2018-01-30T13:24:23.765Z,,,,,,54,15.6
2018-01-30T13:24:31.299Z,,,,53.4,,54,15.3
2018-01-30T13:24:40.193Z,,,,,,54,15
2018-01-30T13:24:50.030Z,,,,53.3,,54,15
2018-01-30T13:25:00.012Z,,,,,,54,15
2018-01-30T13:25:10.324Z,,,,53.2,,54,14.8
2018-01-30T13:25:19.898Z,,,,,,54,14.5
2018-01-30T13:25:29.998Z,,,,53.1,,54,14.3
2018-01-30T13:25:40.001Z,,,,,,54,14.3
2018-01-30T13:25:49.902Z,,,,,,54,14.2
2018-01-30T13:25:59.898Z,,,,53,,54,14.2
2018-01-30T13:26:09.898Z,,,,52.9,,54,14
2018-01-30T13:26:19.910Z,,,,,,54,14
2018-01-30T13:26:29.906Z,,,,,,54,14
2018-01-30T13:26:40.053Z,,,,52.8,,54,13.9
2018-01-30T13:26:49.938Z,,,,,,54,13.9
2018-01-30T13:26:59.903Z,,,,,,54,13.9
2018-01-30T13:27:09.949Z,,,,52.7,,54,13.9
2018-01-30T13:27:19.902Z,,,,,,54,13.7
2018-01-30T13:27:29.899Z,,,,52.6,,54,13.7
2018-01-30T13:27:40.062Z,,,,,,54,13.6
2018-01-30T13:27:49.984Z,,,,,,54,13.6
2018-01-30T13:27:59.902Z,,,,52.4,,54,13.4
2018-01-30T13:28:09.959Z,,,,,,54,13.6
2018-01-30T13:28:19.973Z,,,,,,54,13.6
2018-01-30T13:28:29.903Z,,,,52.3,,54,13.6
2018-01-30T13:28:40.148Z,,,,,,54,13.4
2018-01-30T13:28:49.979Z,,,,,,54,13.4
2018-01-30T13:28:59.954Z,,,,52.2,,54,13.4
2018-01-30T13:29:10.044Z,,,,,,54,13.4
2018-01-30T13:29:20.005Z,,,,52.1,,54,13.4
2018-01-30T13:29:29.913Z,,,,,,54,13.4
2018-01-30T13:29:40.248Z,,,,,,54,13.4
2018-01-30T13:29:50.025Z,,,,52,,54,13.2
2018-01-30T13:29:59.900Z,,,,,,54,13.2
2018-01-30T13:30:09.901Z,,,,,,54,13.2
2018-01-30T13:30:19.900Z,,,,51.9,,54,13.2
2018-01-30T13:30:29.916Z,,,,,,54,13.2
2018-01-30T13:30:40.028Z,,,,,,54,13.1
2018-01-30T13:30:50.045Z,,,,,,54,13.1
2018-01-30T13:30:59.936Z,,,,51.8,,54,13.1
2018-01-30T13:31:09.964Z,,,,,,54,13.1
2018-01-30T13:31:19.990Z,,,,,,54,13.1
2018-01-30T13:31:29.905Z,,,,51.7,,54,13.1
2018-01-30T13:31:40.089Z,,,,,,54,12.9
2018-01-30T13:31:49.951Z,,,,,,54,12.9
2018-01-30T13:31:59.900Z,,,,51.6,,54,12.9
2018-01-30T13:32:09.941Z,,,,,,54,12.9
2018-01-30T13:32:19.900Z,,,,,,54,12.9
2018-01-30T13:32:29.948Z,,,,,,54,12.9
2018-01-30T13:32:40.031Z,,,,51.5,,54,12.9
2018-01-30T13:32:49.907Z,,,,,,54,12.9
2018-01-30T13:32:59.922Z,,,,,,54,12.9
2018-01-30T13:33:09.971Z,,,,,,54,12.9
2018-01-30T13:33:19.934Z,,,,51.4,,54,12.9
2018-01-30T13:33:29.938Z,,,,,,54,12.9
2018-01-30T13:33:40.073Z,,,,,,54,12.8
2018-01-30T13:33:49.910Z,,,,51.3,,54,12.8
2018-01-30T13:33:59.918Z,,,,,,54,12.8
2018-01-30T13:34:10.039Z,,,,,,54,12.8
2018-01-30T13:34:19.921Z,,,,,,54,12.8
2018-01-30T13:34:29.940Z,,,,,,54,12.8
2018-01-30T13:34:40.118Z,,,,51.2,,54,12.8
2018-01-30T13:34:49.912Z,,,,,,54,12.8
2018-01-30T13:35:00.991Z,,,,,,54,12.8
2018-01-30T13:35:11.060Z,,,,51.1,,54,12.6
2018-01-30T13:35:20.184Z,,,,,,54,12.8
2018-01-30T13:35:29.968Z,,,,,,54,12.8
2018-01-30T13:35:40.076Z,,,,,,54,12.8
2018-01-30T13:35:49.993Z,,,,,,54,12.8
2018-01-30T13:35:59.965Z,,,,51,,54,12.6
